SNP,Chr,Pos,Effect,SE,ERV25_EMP47_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
89,1,114076,-0.0544127189235099,0.0470734816723918,0.248499614034386
90,1,114628,-0.032722182762238,0.0472497111443,0.489055352634707
91,1,116283,-0.0481619444900444,0.0474756211032217,0.311059864327094
93,1,127853,0.000169657963739411,0.0474562510744131,0.99714955685262
94,1,128302,-0.0185801029398486,0.0472636205631297,0.694470836768483
95,1,128704,-0.0230639860306718,0.0473050978431994,0.626165496668875
96,1,128911,0.000591299503172493,0.0473262498279502,0.990038457801463
97,1,130267,-0.0545008927767384,0.0472148012422325,0.249150702638997
98,1,130271,-0.0539359434752841,0.0472728860189824,0.254664666462094
99,1,130613,-0.0558578360935742,0.0477100059834638,0.242477668090482
100,1,132012,-0.0932377497302106,0.0474422416316337,0.050164430205785
101,1,133231,-0.11448255378213,0.0469690028239546,0.015286151801596
102,1,137074,-0.114727544219045,0.0468993822667859,0.0149225547187703
103,1,137304,-0.121618781963644,0.0468667619282833,0.00985388533518011
104,1,139686,-0.127531796479046,0.0468850399767001,0.00684918428527006
105,1,149562,-0.111712680180375,0.0471081727025502,0.018256537636954
106,1,150447,-0.118814351467636,0.0475902858268563,0.0129939381915248
108,1,154084,-0.112592617356029,0.0477826051128463,0.019001359150088
110,1,157269,-0.101839124213037,0.0469712052717907,0.0308173152978984
111,1,160054,-0.109127575141493,0.0473774366651815,0.0218388884577121
112,1,166222,-0.104324185262468,0.0470526090144202,0.0272472134999935
113,1,166416,-0.103809851419519,0.0469589824048054,0.0277008346709519
114,1,167326,-0.1087894818175,0.0471977520055543,0.0217477363149132
115,1,168836,-0.0902597000358555,0.0470818024463791,0.0560343939789658
116,1,171200,-0.0859721235364817,0.0471757365227747,0.069243246130673
117,1,171431,-0.0913011494445432,0.0474448247913073,0.055112447424249
118,1,173339,-0.0967470147983161,0.0470411509228253,0.0404547879750745
119,1,173845,-0.097293964047875,0.0469984906572914,0.0391650043021278
120,1,175121,-0.0733979740842249,0.0470271866790159,0.119477318831251
121,1,175281,-0.0777069751958544,0.0470478361210719,0.099493350675407
122,1,175315,-0.0770166736465686,0.0470361277924158,0.10243925964882
123,1,175523,-0.0776646126668299,0.0473016493224636,0.101501113148737
124,1,175541,-0.0775790994141634,0.0471075237694194,0.100478451581448
125,1,175653,-0.0690056487403611,0.0472953833051705,0.145444542051254
128,1,175856,-0.0819622776890918,0.0480231845538789,0.0887529614068777
129,1,175876,-0.0789477630414046,0.0472956313489023,0.0959563702389779
130,1,175989,-0.0790140197407907,0.0474313246227749,0.0966281009369044
131,1,176001,-0.0804558866353539,0.0476735808227899,0.0923634729534869
133,1,177692,-0.0818704726021421,0.0470128982026036,0.082476388282864
134,1,178191,-0.0798945640478339,0.0470695983426024,0.0905079557762702
135,1,178224,-0.0818704726021421,0.0470128982026036,0.082476388282864
136,1,178960,-0.0883044801588582,0.0473588601755705,0.0630697303497441
140,1,183802,-0.108035112571864,0.0468689458551626,0.0217434815321728
141,1,183954,-0.113943829213126,0.0471759184114843,0.0162298447816828
142,1,184450,-0.088398681622059,0.0469123325081076,0.0603407729476318
144,1,184718,-0.0992391556794303,0.0471204446155581,0.0359035349438007
145,1,185296,-0.0838568734541593,0.0470029788069488,0.0752702109564082
146,1,185438,-0.0971009979301224,0.0469329437361595,0.0392800975628654
147,1,185469,-0.096192199943661,0.0470067916644414,0.0414626360627595
148,1,185503,-0.0981236126642929,0.0468724287457964,0.0370249705199956
149,1,185705,-0.102147098527285,0.0473786767104765,0.0317610438694259
150,1,185749,-0.112875367836261,0.0473096618993066,0.0175647212906349
151,1,185806,-0.101063509308377,0.0474493464008603,0.0338690969992622
152,1,185879,-0.108838660726687,0.0476330612556653,0.0229090475257575
153,1,185916,-0.0953770492367378,0.047692791554818,0.0462854471001715
154,1,185941,-0.104734046093168,0.0478474990376107,0.0292576503093665
155,1,185954,-0.10710227079386,0.0479743188193317,0.0262091827958406
156,1,186055,-0.0999592663934443,0.0470477400183452,0.0343115378234257
157,1,186896,-0.0904646886765761,0.0478823681924636,0.0596694956023214
161,1,190132,0.00448989382887216,0.047407059394104,0.924599393835158
162,1,190148,0.00672920708196245,0.0474206070568758,0.887236233481543
163,1,190165,0.0165016309912056,0.0477782891571603,0.730014971155873
164,1,190169,0.0120104822881034,0.0477224894016822,0.801439954051761
165,1,190933,-0.057352007567703,0.0472412169264182,0.225549847077955
166,1,192149,-0.00749679661676728,0.0477251026956316,0.875269335218718
168,1,192303,0.0122976692609758,0.0568937169013344,0.828994411553057
171,1,192795,-0.089228393490964,0.0470108403452115,0.0585065110697902
173,1,194187,-0.0697811229974171,0.0471431859000418,0.139713049247468
174,1,194867,-0.0736533544046166,0.0471006712670782,0.118773893742601
190,2,8314,-0.00940902121352116,0.048061164258642,0.844901417969239
194,2,8498,-0.0187318847292058,0.0479830254664796,0.696486864756169
195,2,8651,-0.0100032074770127,0.0480353680483612,0.835156437095242
197,2,9812,0.0143748692295461,0.0483176951861507,0.766254206054521
198,2,9932,0.00622154911756034,0.0481321549871055,0.897225756234861
199,2,10135,0.0156474457253172,0.0479417275644583,0.744326740303782
200,2,11616,-0.0116910784368741,0.0478940251589078,0.807292809739861
201,2,12133,0.0120622969354284,0.0480841976095934,0.802069989672867
202,2,12194,0.00651369630749787,0.0482731917938283,0.892740938307239
203,2,12359,0.00682446975048612,0.0481319235147223,0.887329322222581
204,2,13061,-0.00292517783783752,0.0481295000057228,0.951571016834044
205,2,14298,0.00452423035834548,0.0482809855724352,0.925395664077571
206,2,15222,-0.00215533104853394,0.0487522661458694,0.964762116856608
207,2,17986,-0.0158408690001439,0.0478906461262273,0.741013206878031
208,2,19770,0.000913025282017088,0.0482292066037644,0.984906875293124
209,2,19836,-0.00509589906145158,0.0480959638567492,0.915680033396292
210,2,19851,0.00154512880968616,0.0482374787912124,0.974464868086625
211,2,21595,-0.0032361454053208,0.0480380097852217,0.946328196172271
212,2,22385,-0.00261955238327516,0.0480835716544364,0.956584234684804
213,2,23441,-0.0124353175453893,0.0485462778922359,0.797981227015218
214,2,24209,0.00322262723753375,0.0481507114896058,0.946676971581656
215,2,24341,0.0138119410785695,0.0482593103266719,0.774890824812115
216,2,26815,-0.00963546067432497,0.0482043432957153,0.84168342222122
217,2,28209,-0.0501162816048925,0.0481494631367521,0.298658358909629
221,2,41245,-0.0386155707599047,0.0479943308693271,0.421600118513699
222,2,43214,-0.0245910366501622,0.0487996044387179,0.614632805960457
223,2,47104,-0.0372889361851937,0.047414732454165,0.432136218399281
224,2,50915,0.0138814262608594,0.0479168268200008,0.772217092705671
225,2,55834,-0.0012364171521001,0.0477010357345519,0.979335688773624
226,2,56422,-0.00205196230216376,0.047786236361398,0.965773285451318
227,2,57715,0.00252008499019973,0.0476286476860407,0.957832655856665
228,2,59046,0.00556744519415525,0.047868859721369,0.90747600962172
229,2,59191,-0.00450813537534184,0.0475950864343206,0.924592162378396
230,2,59383,-0.00400780746618312,0.047608920278123,0.932959560131627
231,2,59477,-0.00661360021447954,0.0483244620297631,0.891220878825605
233,2,60471,0.00775959477352373,0.0476717316693492,0.870791561555832
234,2,60478,0.00896016820761836,0.0477255392523405,0.85118546054026
235,2,60786,0.00101684720310202,0.0476494136220836,0.982986347029019
236,2,61035,-0.00926982517046837,0.0476434532652315,0.845844171379285
237,2,61071,-0.00957123409423144,0.0474271307644661,0.840182089895192
238,2,61675,0.0148284246332501,0.047559865317134,0.755388437788953
240,2,62939,-0.0292218984248815,0.0474587140815467,0.538467516557724
241,2,63527,-0.0355191866574223,0.047624926052691,0.456278023602303
242,2,63857,-0.0547461535147531,0.0475843890924345,0.250714047448358
243,2,65527,-0.0405246390220984,0.0474673687662172,0.393829801930662
247,2,67976,-0.0198850773301616,0.0481891243831425,0.680116076222527
250,2,72389,-0.047681783049383,0.0478362259359065,0.31955824154426
251,2,72392,-0.0414564139517091,0.0481787305649577,0.390113345625251
252,2,73646,-0.0950470558844232,0.0469687887189933,0.0437621147798496
253,2,74564,-0.104561044313864,0.0468180749223813,0.0261521692090064
254,2,74739,-0.0809894740459157,0.0471058852775815,0.0864351098797182
257,2,80873,-0.0210285856165696,0.0474023499847174,0.657589809981624
258,2,81501,-0.021863448294124,0.0473933777167101,0.644854139121084
259,2,83526,-0.0327023158131867,0.0473021066375575,0.489799968509384
260,2,83845,-0.0315550706590161,0.0473493275234803,0.505570816774874
263,2,84447,-0.0122806421006012,0.0479795680368558,0.798134161049116
264,2,87391,-0.0160473782640807,0.0471621596401569,0.733863414816921
265,2,87562,-0.0159439969678015,0.0472816473994068,0.736156577038274
266,2,87849,-0.0199075478203072,0.0472729104538942,0.673924056704722
267,2,87878,-0.00745762883152046,0.0474863136117575,0.875296833461915
269,2,89785,-0.0240683052179396,0.0474759858786564,0.612501196544048
272,2,93721,-0.0420759872740879,0.0472968604244603,0.374278607296803
273,2,93952,-0.0275431556946167,0.0471916469929227,0.559832091480025
274,2,95085,-0.0483707089067278,0.0472101602197929,0.306261776980266
276,2,107124,0.0348631881937842,0.047267418588181,0.461263746464427
277,2,111645,0.0206520618676388,0.0473213549507617,0.662797665156833
278,2,111916,0.0269321857821802,0.0474240334007113,0.570462795240817
279,2,111931,0.0250086600998496,0.0474995951469539,0.59886970575588
280,2,111999,0.0242395589067563,0.0473300212730866,0.608873856854107
281,2,114528,0.0222460505935216,0.0476053448787225,0.640572482695726
282,2,116024,0.0286446514494293,0.047708941445094,0.548622112952309
286,2,120090,0.0112481999841398,0.0475410055368807,0.813104384746828
287,2,120291,-0.00109753569662385,0.0480884479478133,0.981804140610302
288,2,120726,0.00745050110457135,0.0478090011366379,0.876249102885847
289,2,121716,-0.0173401648902595,0.0477474269151249,0.716699462263176
290,2,123100,-0.0423089377849379,0.0477691745703606,0.376384629077215
291,2,124677,-0.0583858653418174,0.0476551319238554,0.221326234792121
293,2,127887,-0.0659047450396135,0.0479556561071964,0.17022505919894
294,2,128935,-0.0581434153398107,0.0479385348141932,0.225988924105435
295,2,129053,-0.0501400376931933,0.0481105882346127,0.298040059958832
296,2,130040,-0.0506611551425511,0.0484035956965418,0.295981622083258
297,2,130976,-0.0595264717962796,0.0479792803152412,0.215551476205007
298,2,132199,-0.0663867513256207,0.0481772341014441,0.169085605444153
299,2,133355,-0.0637890490666093,0.0485147530000105,0.189417837146132
300,2,133435,-0.0726722380101381,0.0485847753013012,0.13560391258451
302,2,135183,-0.0829530682641526,0.0485652134527883,0.0885014033256138
303,2,135402,-0.0757981267761836,0.0485909382066746,0.119674100334706
304,2,135898,-0.0752901648705058,0.0488526309473594,0.124171561072166
305,2,135912,-0.0779215733565757,0.0488772763483019,0.111779670726003
306,2,135925,-0.0850752582082179,0.0486203105055677,0.0810237384319884
307,2,136002,-0.0914787227310281,0.0485506436972394,0.0603605803470999
308,2,136173,-0.0618147861417957,0.0490291201542397,0.208221878394196
310,2,138318,-0.0699660071833692,0.0502990347423726,0.165101257279381
311,2,138695,-0.0688363011881679,0.049436665455823,0.164673563454684
312,2,138818,-0.0691994839981072,0.0493440686909559,0.161678488658798
313,2,139728,-0.0672757083437836,0.0492626625893376,0.17291739317854
314,2,140174,-0.0738601356575195,0.0492359355652275,0.134475453746411
315,2,140863,-0.0738732374838562,0.0492158375638877,0.134248075158538
316,2,141152,-0.0729350979506567,0.0493593087992252,0.140396829126484
317,2,141292,-0.0841948395738585,0.0489510373185474,0.0863123998671427
318,2,141545,-0.092285913393976,0.0491503513939853,0.0612568477719359
322,2,146723,-0.098496521914077,0.0490265935472832,0.0452935325924215
323,2,147946,-0.105103067124144,0.0494422858375025,0.0342159304022447
326,2,151397,-0.0795326039665256,0.0497022010967303,0.110452608656327
327,2,153035,-0.085431407098121,0.0491291474619529,0.0829215287178963
328,2,153228,-0.0669852357342446,0.0495711007245012,0.177465972320034
329,2,153455,-0.0905530838794146,0.0498417734122401,0.0700939550218293
331,2,153815,-0.0709124281091762,0.0497391458091915,0.154842520934929
332,2,154160,-0.0825093095524543,0.0491637373857894,0.0941822625109285
333,2,154235,-0.0783642864693688,0.0496775886441424,0.115585974680525
335,2,159870,-0.0616707668187106,0.0484822731377163,0.204200810309236
336,2,161229,-0.0568953686715798,0.0492461027145126,0.248737822458645
339,2,162696,-0.00958356935802662,0.0491241770323465,0.845435785317928
340,2,163284,0.0029814442919891,0.048475567743363,0.950992587541491
341,2,164166,0.0142463757313054,0.0489200494262911,0.771055998950322
342,2,165270,0.0288911345832614,0.0484900981753097,0.551680549414603
343,2,165675,0.0456181696813849,0.0492564371360262,0.35500793073942
346,2,168062,0.0516433638997953,0.04879574012259,0.290615925057608
347,2,168518,0.0589197271732433,0.0484919643655782,0.225162505255239
348,2,168980,0.0633079644903738,0.0484531695708053,0.192205843041605
349,2,169651,0.062611409987384,0.0484788575802515,0.197368469519778
352,2,170725,0.0741282223997684,0.048519609175611,0.127457907727083
353,2,171254,0.0439251929363106,0.0487024556397168,0.367720066452142
354,2,172242,0.0724104065161401,0.0480277922357842,0.13253157675206
355,2,173254,0.0885916483489301,0.0475798857852327,0.0634400916805474
356,2,173340,0.0790700142227542,0.0476215777547444,0.097725574861
357,2,173385,0.0884447769871352,0.0476190882674243,0.0640956143296516
358,2,173973,0.0862973053987253,0.0475025400515015,0.0701128107023265
360,2,177341,0.0422650848978525,0.0475082469413216,0.374266808210794
361,2,180314,0.0288143285314931,0.0475527094785505,0.544940669553645
362,2,180339,0.0319094868304616,0.0476673869070685,0.503665399088188
363,2,182758,-0.00628865113577626,0.0475253973760679,0.89480507230157
364,2,183619,0.0305132018297924,0.0476860816693203,0.522667978417783
367,2,187176,-0.0124746040491658,0.0479688994305936,0.794972130024634
368,2,191066,0.0444313827672093,0.0482742297370426,0.357994674339419
371,2,191599,0.0103991455975398,0.0476592195013511,0.827400939377977
373,2,191763,0.0215396294689858,0.0478374669202977,0.652794380970018
374,2,191959,0.0221201614373644,0.0477199259322529,0.643262025039019
376,2,195759,-0.00575975543337168,0.0481433433308463,0.904838268733109
377,2,196912,-0.00444466611434408,0.0473650049077248,0.925290601120265
379,2,198110,-0.0241454706228235,0.0476321107973934,0.612530382710456
381,2,198805,-0.0109598428500978,0.0478511279431846,0.818970132735231
382,2,198891,-0.00881587095659359,0.0474796070886006,0.852804711521067
383,2,199248,-0.00865333900026455,0.0475881352767628,0.85581410671455
384,2,201782,-0.0107016226375529,0.0475284689725379,0.82198325316707
385,2,203285,-0.0195607379120479,0.0473361538629858,0.679688719622361
386,2,203783,-0.0123877507959761,0.0472410481300193,0.79330147525986
387,2,204179,-0.0158107800519779,0.0473524933716444,0.738656749085715
388,2,205406,0.002334074208381,0.0478464007711923,0.961120097969786
389,2,205834,-0.00287215762920356,0.0476171539313873,0.951936731609111
391,2,207192,-0.00438044556651479,0.0475723013866484,0.926686910504241
392,2,207561,-0.00606171112714399,0.0473614963456301,0.898231218702234
393,2,208682,0.00488054051373044,0.047282204236466,0.917845783711674
394,2,210102,0.00610669350919557,0.0474039150331494,0.897571421407016
396,2,214801,-0.00845797705062223,0.0474006356542341,0.858482984452445
397,2,215016,-0.00952603230561055,0.0473730131856189,0.840747430686193
398,2,218876,0.0129326497728115,0.047860568709586,0.787152661414389
399,2,227511,0.019637967412606,0.0481929702243298,0.683897973771444
400,2,230378,-0.000662778584269552,0.0475968199715817,0.988897802659644
401,2,231943,-0.00701545166163864,0.0477318350602001,0.883234579738515
402,2,232156,0.000887983476392518,0.0477137055989807,0.985162214609719
403,2,232789,-0.0116489960024367,0.0475407321189229,0.806574110944654
404,2,238524,-0.00210072766079006,0.0476115525000249,0.964831924241922
405,2,241518,0.0109619464436643,0.0480214756978994,0.819567155546436
406,2,250396,-0.0154932429766812,0.0476905046674056,0.7454714513722
407,2,250466,0.00165112930097477,0.0476807079216643,0.972395248577836
408,2,252305,0.00352843310166162,0.047806805347547,0.941206489844166
409,2,254571,0.0249232966641568,0.0484604898142177,0.607363119428023
410,2,254742,0.0299161105358035,0.0484086866844861,0.536980067414327
411,2,254908,0.021352313830761,0.0487916052238451,0.661927446927787
413,2,255862,0.0322081298951021,0.0484805484760322,0.506899024912133
414,2,255975,0.0419559208637685,0.0482840948734079,0.385471040333247
415,2,258311,0.00650272622880665,0.0475363087599683,0.891270872259917
416,2,259284,0.0124070600249195,0.0476930619732354,0.794904431985664
417,2,266330,0.0281691645383703,0.0478792537849696,0.556681950761144
418,2,267100,0.0213210697521694,0.0478857863932196,0.656413165705024
419,2,268086,0.00329543045278013,0.0479024013895034,0.945192003368857
420,2,274614,0.0235337584868333,0.0475952044589826,0.621291386453714
421,2,274729,0.0206748950533286,0.0478594512178116,0.666011050790132
422,2,275746,0.025088253429815,0.0478325673813556,0.600258978801803
423,2,277029,0.0110379841153284,0.0476252131088322,0.816852772229861
424,2,277741,0.018705417041839,0.0476371326218848,0.694804197180079
425,2,278218,0.0177094371985389,0.0475521347514121,0.709802541155433
426,2,278379,0.0288913900412798,0.0487142363859336,0.553508063605391
427,2,279910,-0.00341185495484908,0.0475444281711484,0.942832428142955
429,2,283431,0.0169091653677902,0.0482327192247787,0.726116636126298
430,2,283573,0.0159139941044043,0.0476549065527042,0.738621313973848
431,2,286762,0.0193645102806476,0.0477733187973913,0.685472030016926
432,2,287187,0.0364293158170765,0.0475219370108927,0.443844245902399
433,2,288379,-0.00989550062201583,0.047198104001769,0.834054885188789
434,2,294941,-0.034814769072424,0.0471929140677292,0.461179703791542
439,2,297610,-0.0126681944606588,0.0474635394918311,0.789699157808943
441,2,299680,0.0200698449630697,0.0473100871390322,0.671664404181444
442,2,299708,0.0310034525798297,0.047393240719207,0.513425299273011
443,2,299759,0.0318643156430143,0.0472308515650394,0.500339468355053
444,2,300111,0.0154571103573772,0.0475843939968859,0.745497838917214
446,2,301710,0.00507296072311042,0.0472731941614735,0.914602768653868
447,2,303446,0.0110899678130031,0.0475680705924465,0.815788673892218
448,2,303854,0.0152174994884361,0.0475739613064039,0.749255852602636
449,2,304472,0.00330902802042329,0.0471784579179127,0.944123110483329
450,2,304691,-0.0256819871157434,0.0479236349994695,0.592369324819685
451,2,308097,0.00663624187310186,0.0474364625984859,0.888820773434981
453,2,309402,0.017438693577378,0.0471400242999066,0.711653575459572
454,2,310030,0.0267275970812784,0.0473927110591164,0.573139413288361
455,2,310113,0.0324647592772657,0.0472502141843966,0.492482354020876
456,2,310972,0.025649627700753,0.0473339142000586,0.588238300549654
457,2,312659,0.0739181903233083,0.0470055352978081,0.116720682370427
460,2,318265,0.00904147495173124,0.047780471638402,0.850021697053195
461,2,318379,0.0121079815875903,0.0479201319340053,0.800670268133509
462,2,321266,0.029435635937013,0.0475778974164794,0.536524233574946
463,2,322957,0.0196104046137105,0.0471672395048298,0.677835884976495
464,2,325221,0.0224572204770045,0.0474227166551531,0.636110662682979
465,2,332691,0.0216007772462242,0.0479071753356345,0.652347004647802
466,2,333006,0.039293529656135,0.0477811078400087,0.411424104033139
468,2,335046,0.0244149358954883,0.04732976591152,0.606283942736757
469,2,335049,0.0148928439368697,0.047542340968256,0.754272452065639
470,2,335995,0.026032677670734,0.0472599990963691,0.582092094826834
471,2,336060,0.0297063457787646,0.0471901602779666,0.529427028136497
472,2,338292,0.0258293051815478,0.0471936490890161,0.584515271050207
473,2,339568,0.0113021876602908,0.0472809569190925,0.811210865650651
474,2,340466,-0.00344205957586424,0.0476938346692398,0.942507566604426
478,2,348480,-0.00463914859570877,0.0472137655609321,0.921782887518237
479,2,350086,-0.0123334568059378,0.0472120770060647,0.794063471915568
480,2,351083,-0.0134777329116423,0.0478214759747408,0.778235708930445
481,2,351335,0.00789186599098333,0.0472873967418864,0.867550955334483
482,2,351417,-0.0101253320240285,0.0472787270634064,0.830543964511066
483,2,351450,-0.0183295993872877,0.0473240647348414,0.698752070083606
484,2,352302,-0.00425135257635478,0.0477074421142091,0.929042653992802
485,2,352469,-0.00602752614410498,0.0472244707645531,0.898509992990888
486,2,352562,0.000664644898562064,0.0474185588903992,0.98882469070217
487,2,352944,-0.00612495486359971,0.0472806745862067,0.897000539134246
490,2,355266,-0.0292862732634208,0.0472560975906595,0.535831862767119
491,2,358277,-0.0186278245466675,0.04727886773748,0.69381970560803
492,2,358926,-0.0316016702796587,0.0473289675126294,0.504759792725113
493,2,358948,-0.0194872254032022,0.0473624942412629,0.680993417030277
494,2,359515,0.000902185407496009,0.0473026816785514,0.984793960311463
495,2,363190,-0.0260716757080836,0.0477454143864004,0.585372290061471
496,2,363588,-0.014916283367418,0.0479474478606302,0.755910887166008
497,2,363888,-0.00847547684505862,0.0475403587729107,0.858605654594652
498,2,363954,-0.00622255346810512,0.0473524391542526,0.89552635089855
499,2,364199,-0.00925897211772013,0.047286694412733,0.84487544505937
501,2,365981,-0.0274249419270283,0.0482206122651701,0.569894938248676
502,2,366047,-0.00095120215441899,0.0473738227525879,0.98399197995797
503,2,366936,-0.000117466218379242,0.0479190262381356,0.998045493787683
504,2,369530,0.019509546830199,0.0472838353487987,0.680146516805797
506,2,369931,0.00869311871186011,0.0476174382401819,0.855246766493033
507,2,371033,0.030644430142418,0.0474652502173485,0.518946072232661
508,2,372919,0.0256285590003186,0.0472684644317131,0.58802869641137
509,2,373518,0.0281724191932288,0.0472374982571938,0.551290648697687
510,2,376157,0.00328135752326852,0.0473652736818451,0.944807797466196
511,2,376172,0.00374220798845684,0.0477075629484467,0.937522054711189
514,2,381433,0.00854124301229409,0.0476713530856489,0.857907560682272
515,2,381922,0.0183783975862097,0.0480338386553669,0.702236590752622
516,2,382146,0.014149970888695,0.0473150294877757,0.765071248512393
517,2,384206,0.0104992773940751,0.0474650390036925,0.825064427308931
518,2,384955,0.0255027998110011,0.0473431405299116,0.590447250448526
520,2,387301,0.0412457778377165,0.0475530395469444,0.386332015485592
521,2,388313,0.0525777444328261,0.0472382048743755,0.266451035086492
524,2,390138,0.0484071478260874,0.0473983554552201,0.307819642849072
525,2,391233,0.0629568356065578,0.0476143816114379,0.186949955660576
530,2,395606,0.0173145314456195,0.0474461712252071,0.715382192017279
531,2,395726,0.0248566734345786,0.0474193256727949,0.600476294183903
532,2,395853,0.0158030138681511,0.0475654365264454,0.739907245874153
533,2,396484,0.0190560636341309,0.0473517340861432,0.687606434685031
534,2,396705,0.0236900188261345,0.0473229407680519,0.616962329579049
535,2,398759,0.0256987759657474,0.047707166564912,0.590448946452853
536,2,400386,0.0337754897732464,0.0474263438951675,0.476831620438887
537,2,400847,0.015911584831132,0.047409126901099,0.737354694948816
538,2,401130,0.0155502640746573,0.0478440440105004,0.74535858770403
539,2,401143,0.0156712016409777,0.0477490612787944,0.742955672077873
540,2,401979,0.00920165629625919,0.0477242577752712,0.847219600891507
541,2,403598,0.00293837870714614,0.0474737349131118,0.950681614898726
542,2,404844,0.0172918507421629,0.0479954881947448,0.71885266167448
543,2,405100,0.019805707928955,0.047553211269049,0.67730044313332
548,2,406181,0.0166417765062083,0.047587448645894,0.726765365951031
549,2,406688,0.0113584834342912,0.0473171610903065,0.81043084930423
550,2,407621,0.00971584016995941,0.0477063259776714,0.838737049663972
551,2,409016,0.0413648788430948,0.0481365947446542,0.390745557751731
552,2,410647,0.0165647600127005,0.0474763852387833,0.727368461375666
554,2,419803,-0.0289646385569022,0.0477931196152392,0.54487634728366
555,2,419943,-0.0393270538327154,0.0480546980352585,0.413691738792811
556,2,422349,0.0121888366433206,0.0475058610380214,0.797656014678578
557,2,425467,0.0114357515850063,0.047335822603653,0.809239944059213
560,2,429095,0.00750885424940073,0.047618390166778,0.874792725267161
561,2,431266,0.00871400411641055,0.0476437504333213,0.854982105124614
562,2,431446,0.0117719440302404,0.0478343415335637,0.805749271354695
563,2,432524,0.0302332896860889,0.0473517705968513,0.523573476453547
564,2,434090,-0.0125647233929415,0.0478109845628653,0.792858101039531
565,2,441927,0.00778404149047723,0.0473020125481448,0.869384134512131
566,2,446471,0.0012067408196223,0.0478836789529306,0.979908475944271
567,2,449325,0.028472743336977,0.0475795573922083,0.549940911002108
