SNP,Chr,Pos,Effect,SE,ADE17_PGM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
94,1,128302,-0.125885197861765,0.133144345344561,0.345061040141936
95,1,128704,-0.132652941373152,0.133258619354233,0.320196949054995
96,1,128911,-0.074349737343038,0.133401616208169,0.577650010204406
97,1,130267,-0.161927863300397,0.133118328961675,0.224637509481503
98,1,130271,-0.165669922292916,0.13326395578407,0.214629772835701
99,1,130613,-0.194653308263355,0.134404714188696,0.148431265203863
100,1,132012,-0.118014964361786,0.134370560753249,0.380389237142472
101,1,133231,-0.0855418504524681,0.133485138418821,0.522046165413591
102,1,137074,-0.0607317556166359,0.133333631875975,0.649038853665596
103,1,137304,-0.107998421466691,0.133295282945952,0.418359957534664
104,1,139686,-0.081855289827339,0.133523441439306,0.540244260210656
105,1,149562,-0.169841336095046,0.133593782357089,0.20444950969609
106,1,150447,-0.118989088742736,0.135236309206976,0.379533461049071
108,1,154084,-0.178736207384688,0.135469172264976,0.187895025150049
110,1,157269,-0.151403716662077,0.13309433984939,0.256072908798992
111,1,160054,-0.0824437617197141,0.13453334833037,0.540394697240433
112,1,166222,-0.0569566017668318,0.133574923096688,0.670074917952999
113,1,166416,-0.049719580093009,0.133311808488746,0.709404248599312
114,1,167326,-0.0988983131380876,0.133992416825504,0.460950827271255
115,1,168836,-0.0795728057812314,0.133393079782755,0.551204415142807
116,1,171200,-0.127118365070839,0.133488811704959,0.341607947464645
117,1,171431,-0.127522311743001,0.134323239572131,0.343082501578684
118,1,173339,-0.157035120688252,0.133186692506119,0.239168313399157
119,1,173845,-0.122966211848602,0.133177349445103,0.356467624211381
120,1,175121,-0.133076893613224,0.1328850661654,0.317298385428682
121,1,175281,-0.122868648667853,0.133026159320715,0.356303257285305
122,1,175315,-0.126655928071398,0.13297411662373,0.341502506371825
123,1,175523,-0.127601375661889,0.133726925722941,0.340638605063111
124,1,175541,-0.125113463820228,0.133186435824232,0.348174962382751
125,1,175653,-0.123738420805143,0.133612560600884,0.355027383064929
128,1,175856,-0.143002972419514,0.135770058235145,0.292936186792138
129,1,175876,-0.127112262486477,0.133728245303339,0.342495042400295
130,1,175989,-0.10017797045683,0.134175410887515,0.455790272085468
131,1,176001,-0.104490398543364,0.134866387748786,0.438994369261777
133,1,177692,-0.128048549913097,0.132970338256744,0.336213836337996
134,1,178191,-0.1375764047539,0.133075778325781,0.301928037235454
135,1,178224,-0.128048549913097,0.132970338256744,0.336213836337996
136,1,178960,-0.150029930711541,0.133970519990004,0.26352937433345
140,1,183802,-0.0146461792042697,0.133159366207624,0.912479924250837
141,1,183954,-0.0293357863085476,0.134122014950992,0.826990972759359
142,1,184450,-0.00610673534342956,0.132956306044993,0.963391702052367
144,1,184718,-0.018071289927182,0.133708667830129,0.892566979091297
145,1,185296,-0.0170633871883446,0.133141784785814,0.898095715270502
146,1,185438,-0.0358619712405504,0.133137486921942,0.787809707261948
147,1,185469,-0.0405694148752845,0.13332584822659,0.761088018022983
148,1,185503,-0.0174300229560674,0.132995216349206,0.895804465177279
149,1,185705,-0.0211501581325024,0.134480182428065,0.875119285254971
150,1,185749,-0.0399936253874119,0.134468046591139,0.766320038025875
151,1,185806,-0.0843846947368987,0.134589549499169,0.531078904072593
152,1,185879,-0.057971001501837,0.135280000736764,0.668529550799836
153,1,185916,-0.0080862057739253,0.135252955617898,0.952360069104314
154,1,185941,0.000502092689340997,0.135842822069946,0.997053009750509
155,1,185954,-0.0151187940883632,0.136237168355981,0.91169997139119
156,1,186055,-0.0180663883358739,0.133517017319813,0.892442714032503
157,1,186896,-0.0508198597550055,0.135682545366103,0.708220272716335
161,1,190132,0.0570759754797159,0.133655330514304,0.669611608118148
162,1,190148,0.0729503107456359,0.133673791477797,0.585593603149402
163,1,190165,0.0235556934454423,0.134751951716218,0.861330869982574
164,1,190169,0.032832281551162,0.134578393594547,0.807400438492929
165,1,190933,0.00639083447905203,0.133497864495017,0.961845179679061
166,1,192149,0.00138013226395911,0.134589718530627,0.991824135616169
168,1,192303,-0.00277707555064666,0.160451123190093,0.986200743826664
171,1,192795,-0.0750745135221105,0.13318564424026,0.573327643161654
173,1,194187,0.0366584317628115,0.133341688326732,0.783537759605635
174,1,194867,-0.0524725738514159,0.133254125196335,0.693982524340398
190,2,8314,0.108143841130826,0.135417815637141,0.425062878439196
194,2,8498,0.0480976495318073,0.135317371381497,0.722469829689658
195,2,8651,0.0382226407606816,0.135453028753404,0.777968003839379
197,2,9812,0.0496777455756101,0.136247576291172,0.71561804400069
198,2,9932,0.0231215430033136,0.135730557777855,0.864833394952083
199,2,10135,0.0116264251055955,0.135214900011136,0.931527255342601
200,2,11616,0.0822866121274296,0.135001772586623,0.542570304082045
201,2,12133,0.0515757887509536,0.135581983446954,0.703875108096757
202,2,12194,0.0750648098289362,0.136075519504838,0.581543499490774
203,2,12359,0.0515459154361853,0.135708407694905,0.704301167785231
204,2,13061,0.084361015297134,0.135651856806524,0.534413306289413
205,2,14298,0.0621720402976134,0.136114103005201,0.648121521997255
206,2,15222,0.085247296123243,0.137407130782114,0.535395206290464
207,2,17986,0.0820386307471314,0.135002200128339,0.543788032460874
208,2,19770,0.0773187978077857,0.135944405795645,0.569885388321942
209,2,19836,0.0410759325571937,0.135615400750817,0.762155563945766
210,2,19851,0.0422767246402567,0.136011523783066,0.756111852649264
211,2,21595,0.0463071474706164,0.135445882451977,0.732639594113039
212,2,22385,0.0492595729500686,0.135571139727746,0.716562045127137
213,2,23441,0.0803991691859041,0.1368465863697,0.557234733056408
214,2,24209,0.113300898372459,0.135652141207049,0.404152489414866
215,2,24341,0.0995537159904771,0.136004112359186,0.464660063779985
216,2,26815,0.132386940050169,0.135761455758379,0.330156702604131
217,2,28209,0.0689021724828012,0.13594047481503,0.612572692286554
221,2,41245,-0.0423503957006228,0.135449550863814,0.754719470192857
222,2,43214,-0.160213786408227,0.137400267363652,0.244386723702033
223,2,47104,-0.0969809643035209,0.133727290995874,0.468800943040544
224,2,50915,-0.065241770951468,0.13509713993356,0.629448430957279
225,2,55834,-0.0951752311862308,0.13442187837251,0.479391513779297
226,2,56422,-0.070494593680458,0.134705539951987,0.601077400583171
227,2,57715,-0.0786522304651661,0.134248310445287,0.558336400732729
228,2,59046,-0.14605373828015,0.134769005571086,0.279222455404112
229,2,59191,-0.155444193095934,0.133964859109551,0.246696343636318
230,2,59383,-0.169162803852973,0.133956507704937,0.207487814015607
231,2,59477,-0.153623168711435,0.136033335173971,0.259535888434767
233,2,60471,-0.104867737420588,0.134323658296187,0.43549666935822
234,2,60478,-0.0902810653467796,0.134507181670574,0.502532821232262
235,2,60786,-0.0576296735528785,0.134336664371203,0.668189002534507
236,2,61035,-0.0687555778632344,0.134312142743254,0.609034881283162
237,2,61071,-0.0491262292638852,0.133726907518734,0.713568902633442
238,2,61675,-0.0625154875191735,0.134096255248328,0.641360892429444
240,2,62939,-0.0173603348587683,0.133902480041876,0.89691790453587
241,2,63527,-0.0022916115454592,0.134408251699672,0.986406651308847
242,2,63857,0.00559452635416202,0.134439243430548,0.966830107300165
243,2,65527,-0.136868620136692,0.13379817929737,0.307032800425069
247,2,67976,-0.182385062667059,0.135579273713065,0.179415085852128
250,2,72389,0.150467957523169,0.134850510951306,0.265261166681349
251,2,72392,0.124697444347374,0.13584464445494,0.359276213741488
252,2,73646,0.0908796593949569,0.13313043584001,0.495284453601544
253,2,74564,0.11412270378214,0.132817882081795,0.390790122019831
254,2,74739,0.111765085816892,0.133261168981717,0.402209691821667
257,2,80873,0.27087508310044,0.132932601646845,0.0423264432380439
258,2,81501,0.24079337474411,0.133074124065979,0.0712287889036518
259,2,83526,0.19069513945541,0.133096022638973,0.152810383385962
260,2,83845,0.271874744577318,0.132823403878132,0.0414090718788566
263,2,84447,0.245430950303384,0.134683174878193,0.0692579038066238
264,2,87391,0.244678219877538,0.132380319329103,0.0653955107257475
265,2,87562,0.239615497889016,0.132744726343117,0.0719133711836369
266,2,87849,0.254020283177692,0.132656135495271,0.0563160502905819
267,2,87878,0.277012230820742,0.133102219012338,0.0381360311785612
269,2,89785,0.308489789149194,0.132920985978868,0.0208640725159299
272,2,93721,0.184831315599276,0.133163935098365,0.166012959433405
273,2,93952,0.18769661144962,0.132769566990836,0.158330656784365
274,2,95085,0.195447435481471,0.132924274545493,0.142353203901805
276,2,107124,0.262616095670284,0.132662709062454,0.048527481983723
277,2,111645,0.340805279747167,0.132244226228599,0.0103689156483661
278,2,111916,0.320975889188247,0.132701944558648,0.016078132855183
279,2,111931,0.360005667565783,0.132624663996999,0.00696413859679024
280,2,111999,0.343235645919652,0.132264799396859,0.00985180095873914
281,2,114528,0.327188231476111,0.133154899254927,0.0144828304842358
282,2,116024,0.341453732589236,0.133375656951716,0.0108801762133151
286,2,120090,0.183773604631037,0.13371924687341,0.170212927325793
287,2,120291,0.198563298886289,0.135197328069307,0.14280676214156
288,2,120726,0.192127175889843,0.134437915658396,0.153855634995079
289,2,121716,0.259053047211362,0.133965464906854,0.0539454847986971
290,2,123100,0.187307078581351,0.134489920601855,0.164580402714776
291,2,124677,0.209067971112693,0.134212637594409,0.120191698857042
293,2,127887,0.248529618648692,0.134949733696245,0.0663657334096284
294,2,128935,0.24219490111744,0.134853589881981,0.0733520633211242
295,2,129053,0.250108602248457,0.135227027303106,0.0652147314834919
296,2,130040,0.240994013727092,0.13610695233942,0.0774864942206922
297,2,130976,0.197141846895005,0.13518989973989,0.145658376362752
298,2,132199,0.268520186759095,0.135473172627383,0.0482441778108539
299,2,133355,0.241878595515503,0.136540886566843,0.0773446745108711
300,2,133435,0.269914914769026,0.136689955733851,0.0490867727017087
302,2,135183,0.160809434656414,0.137252335341916,0.242134418524586
303,2,135402,0.17300385852462,0.137189499931103,0.20812089074675
304,2,135898,0.210579653300063,0.137772231341015,0.127293356823276
305,2,135912,0.21482979373677,0.137856093212636,0.120043347570411
306,2,135925,0.222118065476598,0.137194434194567,0.106339881545236
307,2,136002,0.242011152721599,0.136995590156822,0.0781658467422462
308,2,136173,0.2020112635565,0.138155563470379,0.144575698390799
310,2,138318,0.263135927681002,0.141540526703821,0.0638469717316342
311,2,138695,0.228699151383296,0.139263018907409,0.10143694365509
312,2,138818,0.23426054823087,0.138979440759747,0.0927609892612776
313,2,139728,0.183607911981151,0.138944216594845,0.187207003320988
314,2,140174,0.17172606662752,0.138987250246808,0.217446520822228
315,2,140863,0.17284053686036,0.138926873388134,0.21428395235855
316,2,141152,0.150031729558473,0.139394778788863,0.282524522999053
317,2,141292,0.166505764816039,0.138335825382724,0.229537431003871
318,2,141545,0.174195687042878,0.138985757039725,0.210913382087585
322,2,146723,0.0926538914827768,0.138955934295567,0.505344327914358
323,2,147946,0.12996536442641,0.140146489042741,0.354376538900826
326,2,151397,0.11104991619875,0.140543660026894,0.429973368248168
327,2,153035,0.123529810644394,0.138981142224836,0.374702802295524
328,2,153228,0.078710680643876,0.140089220899308,0.574567235402186
329,2,153455,0.0541664635654064,0.141180235378878,0.701454850875778
331,2,153815,0.0867281228723418,0.140592131120799,0.537713180736313
332,2,154160,0.0784307484899243,0.139131386203272,0.573304576690152
333,2,154235,0.0564296271429756,0.140551867430355,0.688305179636815
335,2,159870,0.14678101707524,0.136810369233482,0.284058151021435
336,2,161229,0.16584539461781,0.138856290027692,0.23313629221026
339,2,162696,0.209720819612244,0.13808748082008,0.129719694633006
340,2,163284,0.170299549056302,0.136401249712798,0.212668467449445
341,2,164166,0.217562772285855,0.137484570706785,0.114441862710564
342,2,165270,0.249805740117163,0.136163464739551,0.0674061368025805
343,2,165675,0.222382528145252,0.138567461159638,0.109417017653892
346,2,168062,0.22147195125953,0.137317363404954,0.10767126780327
347,2,168518,0.20759430573207,0.136587067127584,0.129439320058716
348,2,168980,0.224264946018668,0.136447083337554,0.101148384546948
349,2,169651,0.206276603564726,0.13659272246937,0.131897670471923
352,2,170725,0.176411857055906,0.136955687717351,0.198556798982543
353,2,171254,0.176815160891632,0.137176890307274,0.198256948430378
354,2,172242,0.156035249145746,0.13561994450976,0.250703109974927
355,2,173254,0.0414306687858311,0.134814760943966,0.758784442450614
356,2,173340,0.0490125463978723,0.134791235889131,0.716360805247536
357,2,173385,0.0399184197416569,0.134923909116844,0.767511914633667
358,2,173973,0.0498761359119652,0.134555980277068,0.711104169758212
360,2,177341,0.137948371928433,0.133922488867312,0.303686478184803
361,2,180314,0.128637527211805,0.13399379917635,0.337699241302257
362,2,180339,0.119885996357229,0.13435613513907,0.372839935143863
363,2,182758,0.0623617323983501,0.133984081954843,0.641902440663456
364,2,183619,0.03421151090952,0.134540639408755,0.799424338811147
367,2,187176,-0.0447710613790848,0.135264512235029,0.740849203896613
368,2,191066,-0.0393281811077767,0.136280749723152,0.773070598521487
371,2,191599,-0.0274130651100351,0.134400387553675,0.838497862377153
373,2,191763,-0.00171296347152916,0.134940605627462,0.989878934442097
374,2,191959,-0.022876188195077,0.134605879865184,0.86514728822243
376,2,195759,0.000691205287137425,0.135767223007865,0.995940778754326
377,2,196912,0.0362963390636282,0.133557252085755,0.785960712425123
379,2,198110,0.0132526359021747,0.134369826568588,0.921489567743908
381,2,198805,-0.00187007554752044,0.134950416401017,0.988951496140987
382,2,198891,0.023637539042914,0.133893363575901,0.859970939401915
383,2,199248,0.0174930239635233,0.134201841303387,0.896364867710028
384,2,201782,0.0612259060353683,0.134000532937551,0.648018258736348
385,2,203285,0.0269506727907186,0.133512774396371,0.840143713642894
386,2,203783,0.00389351559241352,0.133232811786489,0.976702934212563
387,2,204179,-0.00666620009559998,0.133554888395361,0.960219500373846
388,2,205406,0.0216964269179444,0.13492260912068,0.872337824947127
389,2,205834,-0.0229396694934522,0.134275759872089,0.864447463621084
391,2,207192,-0.0393901385907369,0.13413936270434,0.769197282640758
392,2,207561,0.0118257240802004,0.133561278862047,0.929496462925789
393,2,208682,-0.0821500797733974,0.133266362114677,0.538004632441445
394,2,210102,0.00749957723201056,0.133681830284391,0.95529372493371
396,2,214801,-0.0728550507842202,0.133619810407001,0.585931841263033
397,2,215016,-0.0265554490090883,0.133592315063617,0.842549462792212
398,2,218876,-0.212657859723959,0.134505616594798,0.11476598311521
399,2,227511,-0.321607322257674,0.13485434332435,0.017613381562957
400,2,230378,-0.173700788320013,0.133904536790413,0.195409994047617
401,2,231943,-0.190623321865851,0.134225230904548,0.156439313301484
402,2,232156,-0.251726155385531,0.13388424876141,0.0609071331000027
403,2,232789,-0.237704975172423,0.133478250853625,0.0757965326821066
404,2,238524,-0.200623455600871,0.133839904450173,0.134772339186081
405,2,241518,-0.175896263737935,0.135106828409769,0.19379774509513
406,2,250396,-0.291515371335069,0.133609680791102,0.0297801097670794
407,2,250466,-0.3001255093119,0.133507825509361,0.0251929172888689
408,2,252305,-0.221649264703551,0.134299324377092,0.0997480346768649
409,2,254571,-0.153817167272366,0.136464665780465,0.260441503418395
410,2,254742,-0.142384777057193,0.136376170519292,0.297172509558106
411,2,254908,-0.160709202511709,0.137363833851542,0.24280926005071
413,2,255862,-0.135315345859657,0.136611123050997,0.322600994378444
414,2,255975,-0.211857574207845,0.135839732106161,0.119747127164404
415,2,258311,-0.228449813510162,0.133503619674452,0.0879248340872969
416,2,259284,-0.244973668761966,0.133874123090273,0.0681109670655345
417,2,266330,-0.20320242372315,0.134652272366797,0.132170241777481
418,2,267100,-0.196915135563215,0.134668856326868,0.144571346912212
419,2,268086,-0.19044787182076,0.134705077026254,0.158297917404296
420,2,274614,-0.208878699661487,0.133804123338058,0.119401336681483
421,2,274729,-0.258602535455668,0.134296072838992,0.054955447799654
422,2,275746,-0.197561303189845,0.134530321712129,0.142851865085827
423,2,277029,-0.198311877868336,0.133898184429762,0.139481341725489
424,2,277741,-0.245450287876015,0.133729700545039,0.0672844698549908
425,2,278218,-0.270184896120866,0.133350452389807,0.0435034543934527
426,2,278379,-0.244906170659063,0.136823306377088,0.0743197611638844
427,2,279910,-0.247115491506441,0.133429827152497,0.0648568503071765
429,2,283431,-0.199718805913248,0.135624252424508,0.141752877394233
430,2,283573,-0.195122261027393,0.134006486175676,0.146263238977449
431,2,286762,-0.228626725550424,0.134201797993361,0.0893351790076212
432,2,287187,-0.326897012687256,0.132990290749053,0.014449122275663
433,2,288379,-0.287396874706568,0.132225324020711,0.030404011150914
434,2,294941,-0.312253097399905,0.132145814576363,0.0186720337333602
439,2,297610,-0.315884892446723,0.132800890414398,0.0179081917908828
441,2,299680,-0.179840353617723,0.133104964359609,0.177523342434398
442,2,299708,-0.166141175331153,0.133437487778941,0.213925960797225
443,2,299759,-0.185572820890134,0.132910590573592,0.16352473563147
444,2,300111,-0.201125441130793,0.133780685150064,0.133630871019782
446,2,301710,-0.152355373841599,0.133065970318219,0.253000919022945
447,2,303446,-0.202501941791172,0.133718862525489,0.130822873526143
448,2,303854,-0.194080999371366,0.133780035929061,0.147738299550259
449,2,304472,-0.255006715944924,0.132350298095414,0.0548125114991416
450,2,304691,-0.25764002764253,0.134502643757827,0.0562362363852526
451,2,308097,-0.159901805215325,0.13350377742337,0.231824802300868
453,2,309402,-0.224160123540539,0.132424505762845,0.0913874725331752
454,2,310030,-0.180394873913832,0.133362701479476,0.177028902730805
455,2,310113,-0.199146749348512,0.132912940658562,0.134942583107184
456,2,310972,-0.186174832625587,0.133169230556611,0.162981286958859
457,2,312659,-0.218997959536084,0.13250766296538,0.099277110662823
460,2,318265,-0.14165220634753,0.134536923113286,0.293112855460425
461,2,318379,-0.176568528147483,0.134820092442738,0.191162477316298
462,2,321266,-0.102436828299983,0.134131874350504,0.445554763333138
463,2,322957,-0.180776128516035,0.13269604357127,0.173961576605431
464,2,325221,-0.197779620811849,0.133359958165823,0.138953088702909
465,2,332691,-0.0795640420015344,0.13507100983604,0.556202193073689
466,2,333006,-0.192479712064475,0.134482332643989,0.153239296181156
468,2,335046,-0.0361856380617913,0.133506588580457,0.786518617115138
469,2,335049,-0.0448104335359117,0.134067066381044,0.738397751134341
470,2,335995,0.0139508947548098,0.133328638553576,0.916724554229107
471,2,336060,-0.0127518749232192,0.133149438828488,0.923756675544652
472,2,338292,-0.0318847979013449,0.133131971082694,0.810858696374016
473,2,339568,-0.0468449912587978,0.133320020125618,0.725518525909548
474,2,340466,-0.0619491504859106,0.134457429270318,0.645272950449715
478,2,348480,-0.00407369011325907,0.133144705708889,0.975609054876375
479,2,350086,-0.028616007657208,0.133142457356957,0.829947769350212
480,2,351083,0.0115126009072426,0.134870587648183,0.932023304581137
481,2,351335,-0.0087794403941161,0.13335514390851,0.947546432605376
482,2,351417,-0.0195372042666889,0.133330859662176,0.883585272932336
483,2,351450,0.0149407745550942,0.133480091542918,0.910940462764627
484,2,352302,0.0332838135933053,0.134525081384418,0.804729236716905
485,2,352469,-0.00329132750349431,0.133176207937141,0.980296988599363
486,2,352562,0.0366034129729077,0.133706424311935,0.784429508766003
487,2,352944,-0.0167073546769383,0.133331949266999,0.900352268685429
490,2,355266,-0.0358458651100963,0.133321263986296,0.788188082946646
491,2,358277,0.0092659972343596,0.133355050650384,0.944643981061917
492,2,358926,-0.0568628590374015,0.133517890561713,0.670453419372463
493,2,358948,-0.0732749745578118,0.133537560785874,0.583543248099665
494,2,359515,3.51076277915752e-05,0.133393874127041,0.999790155262521
495,2,363190,-0.0820389368982032,0.134628375688771,0.542669034362612
496,2,363588,-0.00472069945912801,0.135230350021515,0.972172370049587
497,2,363888,-0.0526797482775849,0.13404076905079,0.694547203790495
498,2,363954,0.0448313604036184,0.13351606769945,0.737240007799555
499,2,364199,-0.0269956409364262,0.133348221850624,0.839685711746422
501,2,365981,0.000902421471023387,0.136044653911455,0.994711198909961
502,2,366047,-0.0591725113731126,0.133557371418321,0.658001400696094
503,2,366936,0.0229365646649033,0.135126386921884,0.865310616065398
504,2,369530,0.00185946778278687,0.133372771459975,0.988884222089055
506,2,369931,0.00430019387251548,0.134287564475345,0.974472381626427
507,2,371033,-0.0525440568747087,0.133902050978739,0.694994590290721
508,2,372919,-0.0289135684636754,0.133343924798862,0.828462555713241
509,2,373518,-0.0116003731709799,0.133275653751956,0.930688709812928
510,2,376157,-0.0326297093585373,0.133559932327083,0.807134519071358
511,2,376172,-0.0298145847800211,0.134527386218118,0.824734243298664
514,2,381433,-0.159857070286433,0.134170067833331,0.23427700463581
515,2,381922,-0.132274081121198,0.135300714305513,0.32892669596985
516,2,382146,-0.144139170271501,0.133224821725328,0.280024701690469
517,2,384206,-0.0592583556471834,0.133823768042336,0.658175184806591
518,2,384955,-0.122946469489224,0.133402362497154,0.357355540900876
520,2,387301,-0.0265706713853446,0.134235188337381,0.843205022979232
521,2,388313,-0.0208398414280258,0.133440918100509,0.875986091938413
524,2,390138,-0.135643455722841,0.133666100430608,0.310899430455141
525,2,391233,-0.11638314867037,0.134462282762611,0.387327615743786
530,2,395606,-0.193497659342524,0.13342680381012,0.147886272403427
531,2,395726,-0.190937988359975,0.133388201620621,0.153187216712293
532,2,395853,-0.164472512842498,0.133869831293188,0.220040155610518
533,2,396484,-0.118642897985734,0.133413401267896,0.374454085670813
534,2,396705,-0.143467017099261,0.133279733468198,0.282467713351374
535,2,398759,-0.171129569749617,0.134281184297534,0.203355694400536
536,2,400386,-0.106753395272248,0.133717915348325,0.425205484410217
537,2,400847,-0.122027131008368,0.13355748298232,0.361515207432584
538,2,401130,-0.170594338867559,0.134634810578552,0.205958636910145
539,2,401143,-0.144863675098048,0.134452243699418,0.282021309784904
540,2,401979,-0.139508485175805,0.134384756711976,0.299921356665593
541,2,403598,-0.17696314248818,0.133545166019542,0.185988984236434
542,2,404844,-0.0680272142004404,0.135323976183765,0.61548945259666
543,2,405100,-0.141456036132093,0.133921777554929,0.291572399429612
548,2,406181,-0.146892787737047,0.133992192209024,0.273704152345312
549,2,406688,-0.0429136827658368,0.133425979404106,0.747924029277621
550,2,407621,-0.154026858003841,0.134289987569248,0.252169996743161
551,2,409016,-0.179304369478304,0.135551819939865,0.186766951349964
552,2,410647,-0.21278201376342,0.133426954550549,0.111664091328091
554,2,419803,-0.203386003301394,0.134411731652715,0.131134647715503
555,2,419943,-0.191990197136623,0.13525753553986,0.156652695135403
556,2,422349,-0.202283791853602,0.133545969349518,0.130740011716477
557,2,425467,-0.147623907849506,0.133266873219025,0.268732020858968
560,2,429095,-0.157354109315128,0.134027417000997,0.241168788629532
561,2,431266,-0.106630571715712,0.134242071278328,0.427545391847654
562,2,431446,-0.0664509635810362,0.134858289348976,0.622497995858648
563,2,432524,-0.0836205996585496,0.133535169615491,0.531584166482517
564,2,434090,-0.07746819328772,0.134777355261125,0.565801888490249
565,2,441927,0.0843261654047923,0.133321508841778,0.527468156757186
566,2,446471,0.0131298244473272,0.135030533849781,0.92259419002573
567,2,449325,0.0484291538980842,0.134217888694164,0.718446191021949
569,2,450017,0.013743978649028,0.133496293609758,0.918057933789905
570,2,451779,-0.0622618004678585,0.133955362528272,0.642364734520734
571,2,451784,-0.0690292831041805,0.134429298104105,0.607923692184928
572,2,453525,-0.0560635830151989,0.134488516418727,0.677030385678787
573,2,453768,-0.126973044057423,0.134529528241447,0.345901905405819
574,2,454027,-0.0876518481248062,0.134056378374002,0.513638546442533
575,2,455029,-0.0548305088508366,0.134176556715914,0.683048373283494
576,2,455247,-0.0997228485795674,0.133669439446784,0.456139317447492
579,2,455756,-0.0799684999335151,0.143656603817738,0.578109553457846
580,2,457024,-0.0848634976150437,0.134682064973464,0.529035217678947
581,2,457298,-0.106292597797802,0.135028774237795,0.431701890446409
582,2,460202,-0.109439069874627,0.135328662953862,0.419237601169917
586,2,464424,-0.100443853628643,0.134646262860712,0.456174020212803
587,2,465824,-0.0646337261042755,0.136033593852672,0.634987714281601
588,2,470145,-0.190840959378305,0.133752396038856,0.154514875952476
589,2,470686,-0.168873915189785,0.133754524750698,0.207578615033867
590,2,471144,-0.204418060269527,0.133846278668998,0.127591882036956
