SNP,Chr,Pos,Effect,SE,ERG11_ERV25_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
201,2,12133,0.092779579620283,0.114667014556141,0.418990114503689
202,2,12194,0.067648984567235,0.115160839500216,0.557290194312705
203,2,12359,0.0985466927535952,0.114760445706764,0.391079638177381
204,2,13061,0.0889140428738626,0.11477426945203,0.439043688680665
205,2,14298,0.10527742816304,0.115097862518769,0.36098530542726
206,2,15222,0.0914419193430396,0.116256045082589,0.432069386206984
207,2,17986,0.0420448684839476,0.114296923267976,0.713200690090448
208,2,19770,0.0570181736609185,0.115069208931495,0.620547079077208
209,2,19836,0.0784666092593094,0.11471697910372,0.49442285841639
210,2,19851,0.069328788737101,0.115069923630384,0.547233049971538
211,2,21595,0.0532302326261109,0.114618557840828,0.642638892457151
212,2,22385,0.0455295269573837,0.114736468462,0.691741269699771
213,2,23441,0.068093409587225,0.115819996399231,0.556958912867589
214,2,24209,0.0857267839505069,0.11483193242644,0.455837375483599
215,2,24341,0.092986373925541,0.115088007830314,0.419658400358607
216,2,26815,0.104855286448197,0.114920899666345,0.362174213385136
217,2,28209,0.0428019226875292,0.115072498810002,0.710148685548687
221,2,41245,0.0264492952307787,0.11464492497384,0.817676704542872
222,2,43214,-0.0267846031315451,0.116503699554096,0.818299953435231
223,2,47104,-0.0436948712410336,0.113240464458854,0.699833411378417
224,2,50915,-0.0653745814453048,0.114324257318551,0.567797886582716
225,2,55834,-0.0999745763736786,0.113724261349158,0.379947081761639
226,2,56422,-0.0586484048558534,0.114009492975214,0.60728248128962
227,2,57715,-0.0480268475434196,0.113647508520501,0.672848207886123
228,2,59046,-0.0627176071661916,0.114202531538969,0.58322998423135
229,2,59191,-0.0596210299174923,0.113552812957916,0.599877267141026
230,2,59383,-0.0622841577019041,0.113581491637546,0.58378766657882
231,2,59477,-0.0816382965408072,0.115257692744944,0.479219570241152
233,2,60471,-0.0873597606188117,0.113687857069459,0.442752830803718
234,2,60478,-0.0818701089642189,0.113829366351836,0.472471755984519
235,2,60786,-0.115692295505891,0.113558610915873,0.309000740081176
236,2,61035,-0.113764894022472,0.113555913536917,0.317106957473787
237,2,61071,-0.110952804971224,0.113047228716062,0.327031717324379
238,2,61675,-0.0988972963720778,0.113405171725262,0.383762713355753
240,2,62939,-0.0244352323683389,0.11332356744798,0.829405712910857
241,2,63527,-0.0255247568060315,0.113748325947574,0.822578411152197
242,2,63857,-0.0481028708200296,0.113754092463121,0.67264966119427
243,2,65527,-0.0294790445606737,0.113396921391766,0.795043596288065
247,2,67976,0.030852411954146,0.115029513452208,0.788692026429558
250,2,72389,0.0118268091893731,0.114330058386263,0.917668984014848
251,2,72392,-0.0315187633337801,0.115096995720798,0.784363727877553
252,2,73646,0.0373370412232541,0.11273174418869,0.740688017184484
253,2,74564,0.0751677031683707,0.112456730585361,0.504305905417626
254,2,74739,0.127001498252618,0.112695330593401,0.260530986877615
257,2,80873,0.187623705235561,0.112725760232344,0.0969146287017623
258,2,81501,0.215446724972411,0.112565804753665,0.0564333258246669
259,2,83526,0.176417518813564,0.112581956483441,0.11800733936874
260,2,83845,0.206993328142451,0.112542247874348,0.0667181024075043
263,2,84447,0.251452305551773,0.113739278595493,0.0276918425766244
264,2,87391,0.302142202640028,0.111426408727765,0.00702375692810388
265,2,87562,0.297624873181656,0.111748599269728,0.0080913466772211
266,2,87849,0.290618530671781,0.11179003565358,0.00972273243232197
267,2,87878,0.271919532891109,0.112412208970899,0.0160704376170869
269,2,89785,0.241731334770318,0.112620137506065,0.0325197171123517
272,2,93721,0.223738678564046,0.112381219411729,0.0472635173925905
273,2,93952,0.206092028003034,0.112151988922612,0.0669596492388317
274,2,95085,0.21313849550688,0.112272747750699,0.0584588792105191
276,2,107124,0.264240140769267,0.112021138273295,0.0188763576175206
277,2,111645,0.232162323876202,0.112295035960275,0.0394218403157697
278,2,111916,0.227322810329185,0.112590910103763,0.0442411248818833
279,2,111931,0.237282189322554,0.112706923138951,0.0359710619015761
280,2,111999,0.247727261591665,0.112233179869737,0.0279391247251157
281,2,114528,0.257368938621791,0.11282680166486,0.0231378518764138
282,2,116024,0.250907369448855,0.113140148485094,0.0272136540838099
286,2,120090,0.199012021047206,0.112980171200444,0.0790232797967953
287,2,120291,0.212462535567417,0.114214856097549,0.0636886509902376
288,2,120726,0.205182335819769,0.113586398657041,0.0717075887887979
289,2,121716,0.13574497096428,0.113751362267385,0.233534482787663
290,2,123100,0.153539241031244,0.113844880700909,0.17830738537529
291,2,124677,0.118992641466039,0.113804488078009,0.296466594463987
293,2,127887,0.154412924285307,0.114467395515242,0.178211721944051
294,2,128935,0.130468881767461,0.114443083078512,0.255045517009826
295,2,129053,0.145073555023733,0.114743062659575,0.20694433296137
296,2,130040,0.168101488370972,0.115358044517257,0.145945979302358
297,2,130976,0.146634861797914,0.114496366643439,0.201141817931643
298,2,132199,0.0554337842706421,0.115256200652704,0.630841896466692
299,2,133355,0.0788257674032187,0.115998024876661,0.497238558632399
300,2,133435,0.0867807090968105,0.116232963635124,0.455795882516929
302,2,135183,0.0479313803966879,0.116361164355212,0.680648768708544
303,2,135402,0.0495067051705136,0.116341709777668,0.670710806508338
304,2,135898,0.0730687077853891,0.116924046995717,0.532424310664334
305,2,135912,0.0857126561071389,0.116986202571681,0.464243983501099
306,2,135925,0.0802396888716395,0.116466502005577,0.49130680123153
307,2,136002,0.030326231247531,0.116446389183884,0.794683302004702
308,2,136173,0.0705521868873289,0.117221364240134,0.547646102733172
310,2,138318,0.107216232480789,0.120242467647245,0.373178860217822
311,2,138695,0.0556288479068736,0.118277547126682,0.638413527363209
312,2,138818,0.0277485477823407,0.118088393953652,0.814359603747543
313,2,139728,0.042725929195452,0.117863972014392,0.717193840895257
314,2,140174,0.0549739645907565,0.117849590610864,0.641162813272281
315,2,140863,0.0254635423923144,0.117830430623651,0.829032065323763
316,2,141152,0.0341886925288621,0.118156149795672,0.772482055216697
317,2,141292,0.0210797314061577,0.117315134952447,0.857503225907042
318,2,141545,0.0479510028530865,0.117864370889943,0.684377908890723
322,2,146723,0.0545639138235714,0.117643520092741,0.64307173821565
323,2,147946,0.100941418414449,0.11863575358432,0.395428581314893
326,2,151397,0.0939314353884706,0.1189492175345,0.430246661091091
327,2,153035,-0.0119442383995256,0.117756490209612,0.919265379092994
328,2,153228,0.0202265957226424,0.118612597434712,0.864693760315948
329,2,153455,0.00259701491543485,0.11951268926523,0.98267558260633
331,2,153815,-0.0239050433816712,0.119047436636254,0.840968518740818
332,2,154160,-0.0108557627449253,0.117805388639333,0.92663116145693
333,2,154235,-0.00959723341622221,0.118982099359719,0.935757141642422
335,2,159870,0.0878062893912661,0.11588385477107,0.449130462748795
336,2,161229,0.0607485717750218,0.117713808774242,0.606128579488039
339,2,162696,0.103129136766009,0.117122966402014,0.379176648920425
340,2,163284,0.0790908391959613,0.115621168246052,0.494391422689739
341,2,164166,-0.0201535831506188,0.116767101918036,0.86306758457133
342,2,165270,0.0071362998592619,0.11578939039057,0.950890992123989
343,2,165675,0.0372657624343264,0.117686890738301,0.751695021902937
346,2,168062,0.0296834708575724,0.116635242273202,0.799258807571462
347,2,168518,0.00616920364980644,0.115977589142492,0.957608169405746
348,2,168980,0.0235161689727541,0.115916236237716,0.839351892573099
349,2,169651,0.0704611228986822,0.115917403763731,0.543673650673663
352,2,170725,0.075378023185946,0.116115213392949,0.516653362211175
353,2,171254,0.0904846046360763,0.116272825153645,0.436966873445611
354,2,172242,0.000731066111295586,0.114996911911732,0.994931259836506
355,2,173254,-0.0359722981619608,0.114099640430362,0.752742256978062
356,2,173340,-0.00509175527619954,0.114101571173144,0.964431638743621
357,2,173385,-0.0111757533473218,0.114205426333467,0.922101711471328
358,2,173973,0.000303949877724641,0.113903581372994,0.997872367750083
360,2,177341,0.0344897983034625,0.11350063785079,0.761403556335465
361,2,180314,-0.0430201418148245,0.113530481296596,0.704967421303736
362,2,180339,-0.0323985194303453,0.113827389995951,0.776095674074864
363,2,182758,-0.103408658021666,0.11329857946689,0.362018409619803
364,2,183619,-0.0914217080332752,0.113774862548305,0.422208221447845
367,2,187176,-0.0967937456264198,0.114382890676594,0.398000104553661
368,2,191066,-0.0696792497466701,0.115295152811199,0.545995598767101
371,2,191599,-0.0745765964091188,0.113687166680488,0.512263819822
373,2,191763,-0.0660629177894938,0.114152835001375,0.563144880003299
374,2,191959,-0.0927195866242116,0.113821382115674,0.415847056640874
376,2,195759,0.0582030531400383,0.114864795118908,0.612675196622692
377,2,196912,0.0939476425538747,0.112937331596387,0.406052369419909
379,2,198110,0.0792639400686775,0.113647159705438,0.485976310327019
381,2,198805,0.126535165664801,0.114016549986667,0.267842176609952
382,2,198891,0.0969503124791192,0.113208077246705,0.392362823900015
383,2,199248,0.107175032728672,0.113441099486336,0.345425726976596
384,2,201782,0.0281823974550087,0.113434932754527,0.803934212629295
385,2,203285,0.101666102270869,0.112875398126115,0.368365536861589
386,2,203783,0.044622317928854,0.112736680612395,0.692484232277195
387,2,204179,0.0471770748588491,0.113006653435807,0.676587245734894
388,2,205406,0.0195205011342988,0.114191173927589,0.864364328749909
389,2,205834,0.0396937365313906,0.113629316607309,0.727052464587122
391,2,207192,-0.0265593549777076,0.113533882987526,0.815172377337278
392,2,207561,-0.048370774168197,0.113011490380544,0.668900175089842
393,2,208682,-0.0286507220517339,0.112840341184065,0.799716809702618
394,2,210102,-0.0236489803232568,0.11313508765306,0.83454295589065
396,2,214801,-0.0466661467692273,0.113109437349672,0.68016834534429
397,2,215016,-0.0707291610849982,0.113009467732982,0.531805094188881
398,2,218876,-0.0840440361958987,0.114153533599876,0.462075539923874
399,2,227511,-0.0944352050593169,0.114939879431646,0.411856173067852
400,2,230378,-0.0893464287207245,0.113500291759836,0.431698156833377
401,2,231943,-0.0825082079922914,0.113840895918495,0.469074656305827
402,2,232156,-0.0963306653076212,0.113763387738022,0.397700733171385
403,2,232789,-0.0654167950076744,0.113422193375514,0.564472701974023
404,2,238524,-0.044859776163845,0.113610227197244,0.693187011002793
405,2,241518,-0.091385210490412,0.114518581127632,0.425410109262592
406,2,250396,-0.116667032798822,0.113670970941514,0.305425972675348
407,2,250466,-0.129970570123697,0.113589800300817,0.253311884396472
408,2,252305,-0.129932801269389,0.11389212491121,0.254709495201405
409,2,254571,-0.148113062967011,0.115435626670886,0.200306044758626
410,2,254742,-0.134611506704723,0.115377774062666,0.244118206797194
411,2,254908,-0.140670208184829,0.116242158105222,0.227031843180339
413,2,255862,-0.114458673947846,0.115620974876882,0.32287793676413
414,2,255975,-0.106287188791173,0.115224558553688,0.356931648329284
415,2,258311,-0.178123446742592,0.113061632605603,0.116047347868033
416,2,259284,-0.0990037580425469,0.113718429840124,0.384561883416518
417,2,266330,-0.0886763946872349,0.114232476873389,0.438103449091931
418,2,267100,-0.0315862726495262,0.114309243797425,0.782461704384046
419,2,268086,0.0125643136495004,0.114327983378589,0.912553432909677
420,2,274614,-0.0440209679588477,0.113611156691323,0.698641460612264
421,2,274729,-0.0613162495855404,0.114210234734704,0.5916944077299
422,2,275746,-0.0268521055498446,0.114198032499841,0.814239268673163
423,2,277029,-0.0182354666991676,0.113672109113146,0.872640701415245
424,2,277741,-0.024143767561803,0.113713619941059,0.831979309734405
425,2,278218,-0.0386905851399293,0.113496801397316,0.733384812526939
426,2,278379,-0.0663476692325391,0.116271086317214,0.568614115744533
427,2,279910,-0.0735069781428076,0.113408156865842,0.517300861994164
429,2,283431,-0.0300694882179555,0.115126460341935,0.794100928988481
430,2,283573,-0.0104129478967101,0.113755088403345,0.927116794272445
431,2,286762,0.0502399437670809,0.114016269937305,0.659744534187684
432,2,287187,-0.00553431627562251,0.113515099634481,0.961142905943773
433,2,288379,-0.000840236700455688,0.112655223226685,0.994053262552462
434,2,294941,-0.00858112322411203,0.112721698148824,0.939361478309371
439,2,297610,0.0413478557011819,0.113271789658012,0.715305939091403
441,2,299680,0.0768593844441751,0.112870160480583,0.496347045051383
442,2,299708,0.0970371674447392,0.113064595896228,0.391339340377986
443,2,299759,0.095720393411753,0.112683916104724,0.396201526691022
444,2,300111,0.0789693384935924,0.113509362495169,0.487069653954211
446,2,301710,0.100971664296322,0.112701215825825,0.370904174466098
447,2,303446,0.126747532712715,0.113339372040337,0.264198912764277
448,2,303854,0.134752804604904,0.113335024616052,0.235247677324998
449,2,304472,0.102840921152452,0.112468995517082,0.3611342547674
450,2,304691,0.0827989139705575,0.114341473974396,0.469461149007195
451,2,308097,0.0619479781340372,0.113172230647703,0.584465032107485
453,2,309402,0.0912627352471119,0.112426521537542,0.417479543328332
454,2,310030,0.0309249915154855,0.1131516638445,0.784778084978949
455,2,310113,0.0660403595507306,0.112793217814638,0.55858609029687
456,2,310972,0.0210177688272196,0.113013799900719,0.852570997881948
457,2,312659,-0.0358609755589191,0.112564706370059,0.75023267972213
460,2,318265,-0.154168734462145,0.113748362890368,0.176172953986014
461,2,318379,-0.1244900562982,0.114189756650554,0.276367202020135
462,2,321266,-0.0841978733590358,0.113527809292357,0.458792694605167
463,2,322957,-0.0233853853548777,0.11259523431298,0.835587458652714
464,2,325221,0.0135654041949455,0.113217947954761,0.904696491173347
465,2,332691,-0.0462415418528559,0.114347003510376,0.686165993658414
466,2,333006,-0.03448908569818,0.114134106687152,0.762692535495627
468,2,335046,0.0414337360148279,0.112983505956212,0.714044801759788
469,2,335049,0.0458370092826277,0.113459356651359,0.686461056082093
470,2,335995,0.0110971784477646,0.112842865516463,0.921716648820572
471,2,336060,0.0197920921740015,0.112687536013567,0.860679899249355
472,2,338292,-0.0337320999836862,0.112671062417803,0.764821997615584
473,2,339568,-0.0566373090806264,0.112814829942564,0.615953927814574
474,2,340466,-0.0707191239428625,0.113769976503526,0.534607835838999
478,2,348480,-0.0978481542145692,0.112566730417934,0.385303353475608
479,2,350086,-0.160382857294857,0.112368686710199,0.154379894117054
480,2,351083,-0.12667725689719,0.113949570884627,0.26702554048586
481,2,351335,-0.137368490745266,0.112628724151071,0.223408928563096
482,2,351417,-0.142764646190543,0.112591857487332,0.205639426333434
483,2,351450,-0.147574272809428,0.112699467353925,0.19123373463604
484,2,352302,-0.145632842115329,0.113601006345263,0.20069522367158
485,2,352469,-0.137759843421279,0.112475009967046,0.22146575693481
486,2,352562,-0.145831233302443,0.112907935161867,0.19734276001685
487,2,352944,-0.1611727266068,0.112521450342496,0.152921913486722
490,2,355266,-0.164750443649484,0.112506770900975,0.143985516461758
491,2,358277,-0.136320651574341,0.112632330696269,0.226967660070231
492,2,358926,-0.140402989981312,0.11278456301302,0.214002505267394
493,2,358948,-0.120487277958484,0.112885665677443,0.286548163728107
494,2,359515,-0.142121541698876,0.11264417514732,0.207894966864145
495,2,363190,-0.0497188121757028,0.113971891281684,0.662931102008458
496,2,363588,-0.00590903758565992,0.114451939823009,0.958853525342756
497,2,363888,-0.0225288709284254,0.113463853911606,0.842724779107556
498,2,363954,-0.021910150415607,0.113013319777572,0.846387399061902
499,2,364199,-0.0270086054065292,0.112856632112532,0.810998022762199
501,2,365981,-0.0491138443691884,0.115111689938995,0.669885232968287
502,2,366047,-0.0146726406955962,0.113064976038372,0.896820921655727
503,2,366936,0.00688980274492279,0.11436826451048,0.951996778864267
504,2,369530,-0.0755585109999917,0.112808383310476,0.503426253344675
506,2,369931,-0.0830512813589741,0.113568419571246,0.4650880882553
507,2,371033,-0.073789506521519,0.1132846250396,0.515235467230259
508,2,372919,-0.1051599571156,0.112724243478406,0.351511482212588
509,2,373518,-0.0857516157125701,0.112706653518597,0.447261167236187
510,2,376157,-0.124101101363557,0.112854840488132,0.272232951409892
511,2,376172,-0.10691593977086,0.113722856517806,0.34778622259438
514,2,381433,-0.0417651663020865,0.113761184188582,0.713741889400789
515,2,381922,-0.00934342181378156,0.114665566463178,0.93510314013661
516,2,382146,-0.0182919909197605,0.112937394316324,0.871425483352623
517,2,384206,-0.064000770282731,0.113241943823995,0.57231822143895
518,2,384955,-0.0569412879700739,0.113000177335892,0.614642885466574
520,2,387301,-0.0429997631499746,0.113593171147129,0.705255705863365
521,2,388313,-0.0379197176279054,0.112923556073995,0.73722126937339
524,2,390138,-0.087654265565856,0.113197066573121,0.439241556154592
525,2,391233,-0.046749320601368,0.113895641251025,0.681719389743516
530,2,395606,-0.164620689179464,0.112922225862961,0.145778226542347
531,2,395726,-0.163729257632533,0.11288438230617,0.147830641435339
532,2,395853,-0.166858875398206,0.113194826257499,0.141349729808266
533,2,396484,-0.160630556953398,0.112717040021607,0.155018244351133
534,2,396705,-0.150566540511546,0.112701692422957,0.182418370819549
535,2,398759,-0.139772151565694,0.11366680702391,0.219641328011137
536,2,400386,-0.141228699155213,0.113024565571367,0.212295536954276
537,2,400847,-0.155964141736258,0.112865062150004,0.167887386296397
538,2,401130,-0.104813229320285,0.114070644503071,0.358804116871032
539,2,401143,-0.123197218631596,0.113791813356467,0.27970078945018
540,2,401979,-0.091024946467766,0.113806918632254,0.424353509465527
541,2,403598,-0.124204048200896,0.113113674030811,0.272932683680774
542,2,404844,-0.116997933220413,0.114403050055115,0.307158584718728
543,2,405100,-0.10351967226974,0.113389854119452,0.361890055690203
548,2,406181,-0.0914928758000885,0.113492719947215,0.420695455397668
549,2,406688,-0.0764642567197212,0.112868240786494,0.49855487289392
550,2,407621,-0.0893837319169865,0.113768460382571,0.432591649697417
551,2,409016,-0.14123144913151,0.114762308218195,0.2192757454406
552,2,410647,-0.0697291071053289,0.11327114831318,0.538558803669169
554,2,419803,-0.138354709622384,0.11388985771516,0.225249950360083
555,2,419943,-0.123686941358794,0.114612503242284,0.281246571541719
556,2,422349,-0.158342439142211,0.113079697704153,0.162309921214786
557,2,425467,-0.132103802583376,0.112767263891465,0.242198815975723
560,2,429095,-0.186834713676451,0.113219455643337,0.0997915336092565
561,2,431266,-0.152700790841192,0.113426426973726,0.179084436911898
562,2,431446,-0.125233268499133,0.113981798931085,0.272642133165074
563,2,432524,-0.145072003944245,0.112816288389366,0.199316059749446
564,2,434090,-0.243397996969158,0.113384474159992,0.0325012551473324
565,2,441927,-0.1353487942069,0.112670483465342,0.230447990194413
566,2,446471,-0.137012372998107,0.114051690254713,0.230433176117363
567,2,449325,-0.183258235200704,0.113196770323382,0.106354266092831
569,2,450017,-0.183354884805436,0.112564005088069,0.104227418667534
570,2,451779,-0.241752175110918,0.112675461015117,0.0325895796627095
571,2,451784,-0.238448294100004,0.113106892504987,0.0357208678125079
572,2,453525,-0.231446903729033,0.113183942884013,0.0416084883120579
573,2,453768,-0.215007625172891,0.113426788836633,0.0588344664600558
574,2,454027,-0.211926522444328,0.112965518619701,0.0614763709966311
575,2,455029,-0.198736188217775,0.113093565904688,0.0797382547783656
576,2,455247,-0.220461372498791,0.11261056289733,0.051048888000086
579,2,455756,-0.251891234074605,0.120895979485659,0.0379212968214318
580,2,457024,-0.262468561123505,0.113193433605725,0.020978527548779
581,2,457298,-0.245664482794322,0.113632026527701,0.0312950582093784
582,2,460202,-0.197700646463909,0.114157493186233,0.0841785612051497
586,2,464424,-0.165717033283789,0.11370604065567,0.145890513837806
587,2,465824,-0.106873950095044,0.115028245672469,0.353466718280513
588,2,470145,-0.0933635719210197,0.113418459290952,0.410962576647845
589,2,470686,-0.0899468352255808,0.113357375614876,0.428031117201896
