SNP,Chr,Pos,Effect,SE,SSH1_PIS1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
250,2,72389,0.141649208673398,0.147909332066461,0.338881620180009
251,2,72392,0.101202999293827,0.149011082064271,0.497478858018383
252,2,73646,0.224640092956637,0.14556117228874,0.123661404371676
253,2,74564,0.213047446235155,0.145322894078797,0.143530828848127
254,2,74739,0.260256735286017,0.145586400953226,0.0746910925485457
257,2,80873,0.302577130565126,0.145705515218649,0.0385583044982832
258,2,81501,0.342787740026102,0.145428411517762,0.0189642565289274
259,2,83526,0.343409429702568,0.145195097391502,0.0185625038931248
260,2,83845,0.332693326122119,0.145405866919634,0.0227262877748698
263,2,84447,0.379269287846124,0.146970463890023,0.0102666028624773
264,2,87391,0.319359275150574,0.144839307123393,0.028103989143473
265,2,87562,0.315548962766621,0.145234477909348,0.030468692891619
266,2,87849,0.322859636916395,0.145175009603164,0.0267850936759848
267,2,87878,0.315863719194626,0.145850969247204,0.0310062760827858
269,2,89785,0.251833335856192,0.1462199870869,0.0858927647811173
272,2,93721,0.23736074851262,0.14584350587439,0.104522509503063
273,2,93952,0.213905630768834,0.145526260528065,0.142485899173257
274,2,95085,0.233663245349715,0.145644632802114,0.109533798045364
276,2,107124,0.195837077628536,0.145875450785092,0.180298207046032
277,2,111645,0.185934876970346,0.146006022750712,0.203687803616592
278,2,111916,0.163277116862948,0.14642831603883,0.265581043386367
279,2,111931,0.17742477085633,0.146606445794054,0.227007583657611
280,2,111999,0.201573558589331,0.145989015072113,0.168231041779975
281,2,114528,0.117366568614209,0.147092492694092,0.425459155061662
282,2,116024,0.175168786770698,0.147280340716472,0.235098912792253
286,2,120090,-0.133906420470513,0.146819414883479,0.362365641517177
287,2,120291,-0.130533840258548,0.148510840076562,0.380025425116607
288,2,120726,-0.138098730637317,0.147631419077106,0.350206658586209
289,2,121716,-0.0848969697960983,0.147577245198978,0.5654742500685
290,2,123100,-0.124011711002351,0.147702668786787,0.401698864707923
291,2,124677,-0.157182480695696,0.14740919755907,0.28701662702745
293,2,127887,-0.173120019107475,0.148372865675545,0.244082682217326
294,2,128935,-0.168469980971401,0.148247239816029,0.256554950591625
295,2,129053,-0.142445918560471,0.148777205448067,0.338998204664009
296,2,130040,-0.195911687933206,0.149516339523249,0.190945339392782
297,2,130976,-0.223205353065602,0.148183247106769,0.132889807131449
298,2,132199,-0.183823175632506,0.14902688762679,0.218213697019106
299,2,133355,-0.201179665532543,0.149976223188418,0.180649592468313
300,2,133435,-0.223127999778197,0.15021417304267,0.138330606923169
302,2,135183,-0.287938073501687,0.149985415780343,0.0556921790325402
303,2,135402,-0.294384468538622,0.149927062151339,0.0503706333167506
304,2,135898,-0.248848498866575,0.150963115458313,0.100159078444181
305,2,135912,-0.261204355505062,0.151016383191077,0.0845683015300961
306,2,135925,-0.258354841109451,0.150340427724278,0.0865885411364275
307,2,136002,-0.303908503621606,0.149985306517689,0.0434902108712748
308,2,136173,-0.295643022008012,0.151105187665929,0.0511899112677107
310,2,138318,-0.217926627410475,0.155501146808189,0.16195900728615
311,2,138695,-0.251822017143396,0.152673342921275,0.0999517675337114
312,2,138818,-0.246568665330991,0.152415537035201,0.106611875204132
313,2,139728,-0.257241990865044,0.152090192789833,0.0916472285508121
314,2,140174,-0.253218591008733,0.152109318702812,0.0968570143778855
315,2,140863,-0.224335657374003,0.152175748383903,0.141322213885343
316,2,141152,-0.230341527983333,0.152581697370097,0.132033040230517
317,2,141292,-0.22548372810858,0.151498207447563,0.137549006205442
318,2,141545,-0.194073152832902,0.152363377697074,0.203589361941911
322,2,146723,-0.145451392571669,0.152240967822414,0.340028028348027
323,2,147946,-0.134566954090434,0.153667232264814,0.381786643955808
326,2,151397,-0.0706803553274069,0.154172748778231,0.646911947386186
327,2,153035,0.0443550125848828,0.152521539161489,0.771366298171266
328,2,153228,0.0371268035282974,0.153640177876855,0.809193429791524
329,2,153455,-0.0130119187607947,0.154811058151616,0.933064069323983
331,2,153815,-0.0102588452768759,0.154217672414722,0.947000019600768
332,2,154160,-0.0146510195712737,0.152600770008588,0.923568049998128
333,2,154235,-0.0169379094740885,0.15412398009318,0.912552758000517
335,2,159870,-0.0184184929125748,0.150230663876372,0.902492497557984
336,2,161229,0.0665646114077036,0.152498659701052,0.662745861529156
339,2,162696,0.109962416469176,0.151770655991881,0.469220261681337
340,2,163284,0.112428102961657,0.149751289592924,0.45329394961737
341,2,164166,0.108928814078237,0.151151199152629,0.471594909499969
342,2,165270,0.243068506115512,0.149431296949907,0.104709315952808
343,2,165675,0.241138601592608,0.151927927575111,0.113364744974968
346,2,168062,0.241342903582253,0.150552018133272,0.109817256364059
347,2,168518,0.196133955376123,0.149870735600907,0.19149159789812
348,2,168980,0.22586426721082,0.149680562007891,0.132199600019782
349,2,169651,0.220631623235836,0.149774211687679,0.141616549388703
352,2,170725,0.289223676099807,0.149711950467274,0.0541758849496167
353,2,171254,0.257884088648581,0.150118653715993,0.0866975656511359
354,2,172242,0.211895871908374,0.148535385333281,0.154588198325128
355,2,173254,0.147522769189566,0.147612758093209,0.318290188426585
356,2,173340,0.147522205266151,0.147594845340983,0.318233389167768
357,2,173385,0.146860610260426,0.147733024942855,0.320857716746257
358,2,173973,0.155121248282737,0.147315486280222,0.293067319531744
360,2,177341,0.245058154665513,0.146464313699679,0.0951818081697496
361,2,180314,0.139441896050938,0.146905915332786,0.343172424795309
362,2,180339,0.142721211538274,0.147269105378944,0.333149605753032
363,2,182758,0.289382577537404,0.14612654892172,0.0484395904578842
364,2,183619,0.276257657410397,0.146780014166459,0.0606420928957925
367,2,187176,0.167618801332545,0.14804919520525,0.258325928341415
368,2,191066,0.189175271574247,0.149086883853477,0.205315353740765
371,2,191599,0.125377070358823,0.147204883166002,0.394947977676757
373,2,191763,0.127043974936484,0.147785056933902,0.390563370561378
374,2,191959,0.123785093774087,0.147431564838218,0.401695055470613
376,2,195759,0.296639609472926,0.148006150744076,0.0458080360199217
377,2,196912,0.208940295794125,0.146015463587316,0.153330240234838
379,2,198110,0.249482831934531,0.146716233443894,0.0899280769200586
381,2,198805,0.226972428563043,0.147456404881383,0.124638896435592
382,2,198891,0.233445222282622,0.146271216706604,0.111389172153459
383,2,199248,0.236296790816419,0.146594734017483,0.107876284666378
384,2,201782,0.16976933814344,0.146674373371097,0.247868115364587
385,2,203285,0.32428461871968,0.145361590232149,0.0263166564434762
386,2,203783,0.331485282874104,0.144998048444166,0.0228381815695577
387,2,204179,0.309295597932463,0.145492582793198,0.0342093440418596
388,2,205406,0.341123122102574,0.146806864801411,0.0207133259702613
389,2,205834,0.315501691792837,0.14625596880171,0.0316654148943549
391,2,207192,0.319022755578527,0.146095742905225,0.0296454393746207
392,2,207561,0.300339807998112,0.145553890311019,0.0398027471876596
393,2,208682,0.328765792687587,0.145131644998834,0.0241001336289151
394,2,210102,0.240272362888729,0.146001249296975,0.100718256935477
396,2,214801,0.198923039356377,0.14617033342472,0.174413838658793
397,2,215016,0.207263842915837,0.146053641798307,0.156753986979215
398,2,218876,0.14502592266429,0.147782479838761,0.327093651400856
399,2,227511,0.16309482806406,0.148778311652571,0.273726668712892
400,2,230378,0.133582600689175,0.146981384806469,0.364054522082487
401,2,231943,0.136451579147412,0.147396327740094,0.355210376728588
402,2,232156,0.119709190920334,0.147376985876584,0.41718691904198
403,2,232789,0.121656679774636,0.146849613859595,0.407978873226509
404,2,238524,0.129044500451117,0.147038833313823,0.380745850926043
405,2,241518,0.108558810359269,0.148364586397476,0.464835341668035
406,2,250396,-0.0621707367939306,0.147427756365583,0.673498452135875
407,2,250466,-0.036320720135549,0.147400133306349,0.805508860320664
408,2,252305,-0.12960350545133,0.1476424925357,0.380638568658563
409,2,254571,-0.0924276209228425,0.14979874559447,0.537624578473691
410,2,254742,-0.0800498334299597,0.14968353566272,0.593129111743192
411,2,254908,-0.109780189769572,0.150774815183112,0.467030818812563
413,2,255862,-0.164768826503969,0.149722449989455,0.271866329636557
414,2,255975,-0.166482854196591,0.149174651570273,0.265169938300845
415,2,258311,-0.270151050001835,0.14626496653692,0.0655841861331969
416,2,259284,-0.159155894927748,0.147221380421698,0.280406157793599
417,2,266330,-0.169681030558781,0.14782333058329,0.251802154372686
418,2,267100,-0.147548732279719,0.14787978014595,0.319078534902182
419,2,268086,-0.125617156108449,0.147947957755347,0.396421588816308
420,2,274614,-0.0802973304784804,0.147137103906509,0.585595308549422
421,2,274729,-0.0805757025990539,0.147942132096972,0.586342707273349
422,2,275746,-0.0619060950557289,0.1479029727953,0.675793120590731
423,2,277029,-0.0763223906798171,0.147196147580547,0.604428690357806
424,2,277741,-0.0744352677468949,0.147256715711129,0.613537480747521
425,2,278218,-0.0706938496428784,0.146995785142143,0.630868220636306
426,2,278379,-0.00863094870205505,0.15068219495609,0.954355233891856
427,2,279910,-0.0688731666873663,0.146946584536875,0.639576782987384
429,2,283431,-0.0564327450940132,0.149114899732046,0.705322773881993
430,2,283573,-0.0795409600196663,0.147295233081984,0.589530350753895
431,2,286762,-0.100989314508068,0.147635432847119,0.494395403891376
432,2,287187,-0.0404949761231311,0.147028136649993,0.783152185342763
433,2,288379,-0.0501666468646799,0.145905166905906,0.73117846820274
434,2,294941,-0.183265255325431,0.145690727631936,0.209257170148553
439,2,297610,-0.149368910343784,0.146540458039184,0.308757914719209
441,2,299680,-0.019411466527215,0.1463003565637,0.894520247921836
442,2,299708,0.00177858571288048,0.14661256655308,0.990327796874639
443,2,299759,-0.0443682914395314,0.146096780748119,0.761542161988005
444,2,300111,-0.0438566148011291,0.147118258109083,0.765798789463816
446,2,301710,0.0659536857278993,0.146112886713989,0.651986708506422
447,2,303446,0.0129338080514551,0.147074033448072,0.929973595367927
448,2,303854,0.0210428644850217,0.147099585471967,0.88633086977857
449,2,304472,-0.0043858288607761,0.145860602159464,0.976029309588827
450,2,304691,-0.0270631409848037,0.148216864814649,0.855223364206241
451,2,308097,0.0792767075030107,0.146600790966624,0.589010008708366
453,2,309402,-0.015619352059284,0.14576682600581,0.914728476958669
454,2,310030,-0.0113736475534841,0.146586913560864,0.938198325515839
455,2,310113,-0.0101098979768846,0.146178276048359,0.944900287885664
456,2,310972,-0.0686509508220677,0.146355639405759,0.639309602428289
457,2,312659,-0.0531761562795903,0.145805825984071,0.715549795188021
460,2,318265,-0.142198092007816,0.147534485789616,0.335791199123608
461,2,318379,-0.127017873414151,0.148011860522498,0.391386358550862
462,2,321266,-0.156959593430753,0.14693713674507,0.286156128235189
463,2,322957,-0.203375594954856,0.14545857826099,0.162940319620011
464,2,325221,-0.0648980401974378,0.146620818948813,0.658308090580878
465,2,332691,-0.00588511776525258,0.148155032778842,0.968336660773366
466,2,333006,-0.122181572876754,0.147721327671355,0.408734291942686
468,2,335046,0.00281798981438391,0.1463826306546,0.984651870341243
469,2,335049,-0.0126572319718426,0.147003660091742,0.931434566674588
470,2,335995,0.0226645501613782,0.146169674970703,0.876865439462023
471,2,336060,0.025204040961464,0.145971656040686,0.863014545454432
472,2,338292,0.0256773518174959,0.145962232865709,0.860459410283226
473,2,339568,0.023228720190468,0.146183267301976,0.87383745850885
474,2,340466,-0.0203055978403371,0.147450269624416,0.890546946485576
478,2,348480,-0.122619605111033,0.145824957206943,0.400990852260688
479,2,350086,-0.159947342369007,0.145729373858116,0.273142944368093
480,2,351083,-0.149783239355921,0.147649332070175,0.311061672725343
481,2,351335,-0.198636067339007,0.145819582462636,0.174001962901725
482,2,351417,-0.167941090038877,0.145905720668887,0.250501123595775
483,2,351450,-0.166928569382024,0.14607107049385,0.253900238671839
484,2,352302,-0.145178166161627,0.147294329944319,0.324988270121426
485,2,352469,-0.17729792455083,0.145700124962767,0.224467110298779
486,2,352562,-0.19297534610229,0.146241883521429,0.187836215624582
487,2,352944,-0.154503883082313,0.145947776382825,0.290494705983499
490,2,355266,-0.19100331835296,0.14582533639584,0.191112267890481
491,2,358277,-0.217678321877716,0.145742557064107,0.136178427059348
492,2,358926,-0.211348185170338,0.145984715117866,0.148576787337622
493,2,358948,-0.233994670736277,0.145933384157497,0.10973302048724
494,2,359515,-0.212465571805405,0.145806035534217,0.145955796754815
495,2,363190,-0.132730742552192,0.147505864821987,0.368822207651684
496,2,363588,-0.139241148971401,0.148072201039872,0.347676052571584
497,2,363888,-0.093972218747113,0.146900141026341,0.52278171264012
498,2,363954,-0.0847049543294398,0.146331810448812,0.563055926131182
499,2,364199,-0.0808532112375105,0.146138994508393,0.580433963937785
501,2,365981,-0.127565858841903,0.14899542818399,0.392482905468593
502,2,366047,-0.11458716938604,0.146336822449802,0.434130298078127
503,2,366936,-0.129134408382269,0.147989840313597,0.383479907660984
504,2,369530,-0.111534940350013,0.146100254863266,0.445726598732419
506,2,369931,-0.148390368832154,0.147011897731841,0.313485431633588
507,2,371033,-0.224277825010833,0.146347020153256,0.126293076064456
508,2,372919,-0.14766815633283,0.14598746339024,0.312463981187482
509,2,373518,-0.0831276752937242,0.14604886269036,0.569597900223824
510,2,376157,-0.116002972416504,0.146308120740827,0.428387507940519
511,2,376172,-0.111075998003176,0.147378341370524,0.451544247653516
514,2,381433,-0.138448357688643,0.14720601799162,0.347600462599754
515,2,381922,-0.107486425847018,0.148424895980691,0.469434554680789
516,2,382146,-0.100982822512584,0.146201773099258,0.490202598384057
517,2,384206,-0.0903611368571758,0.146677126084253,0.53825543455802
518,2,384955,-0.107963421570184,0.146316267999346,0.461079368594766
520,2,387301,-0.0803256007545699,0.147112321779055,0.585400214845422
521,2,388313,-0.109027821070434,0.14618540364317,0.456273232776642
524,2,390138,-0.110980838983682,0.146637029348831,0.44965028051146
525,2,391233,-0.0196916678447039,0.147567859749267,0.893920312654192
530,2,395606,-0.247776919376601,0.146121206607994,0.0908254836309277
531,2,395726,-0.25274258693978,0.146043267738247,0.0843968984729681
532,2,395853,-0.2787553861927,0.146328930032913,0.057593592478583
533,2,396484,-0.243810547215767,0.145852922416459,0.0954855970815001
534,2,396705,-0.285691052037288,0.145566347618213,0.05047569973008
535,2,398759,-0.205531824897541,0.147148902576336,0.163363004730949
536,2,400386,-0.256761419705487,0.146093660339479,0.079697286594229
537,2,400847,-0.225391603761316,0.146104633375962,0.123806203454492
538,2,401130,-0.260217216499652,0.147289933090408,0.0781425129480689
539,2,401143,-0.255934637470253,0.147016670943832,0.0825803756581661
540,2,401979,-0.197493489052384,0.147180083626093,0.180507357274499
541,2,403598,-0.201849954460485,0.146379744807823,0.16878410648135
542,2,404844,-0.201747665388413,0.148024067550663,0.173770731258927
543,2,405100,-0.180221359968989,0.146741322945694,0.220206337749341
548,2,406181,-0.162761359680281,0.146894496070215,0.268609558176835
549,2,406688,-0.170208027361671,0.1460197810857,0.244542794427586
550,2,407621,-0.268392011268391,0.14680705923797,0.0683640106073346
551,2,409016,-0.293582655906945,0.14815584411035,0.0483016792248722
552,2,410647,-0.218706189228634,0.146343940612175,0.135946954715808
554,2,419803,-0.329897953158279,0.14679051535104,0.0252311340019364
555,2,419943,-0.312779672530406,0.147774922524221,0.0349935385632053
556,2,422349,-0.2842363404076,0.146104541847349,0.0525166334394007
557,2,425467,-0.155994320591492,0.146122696508818,0.286449884863964
560,2,429095,-0.181850889019766,0.146906575143206,0.216587835494108
561,2,431266,-0.0849766294963321,0.14723582731037,0.564208442489787
562,2,431446,-0.0520047720047665,0.147874324998446,0.725286422472486
563,2,432524,-0.0825174221418126,0.146414246719187,0.57339188338537
564,2,434090,-0.141271294223611,0.14763844210799,0.339286028491879
565,2,441927,-0.153571455472235,0.146018775327459,0.293645599631454
566,2,446471,-0.180173812351392,0.147729285048485,0.223422640386901
567,2,449325,-0.234896323298833,0.146642444956054,0.110087568862847
569,2,450017,-0.274712785846512,0.145626199788659,0.0600583974613558
570,2,451779,-0.31000193063468,0.145974880570677,0.0343930889176239
571,2,451784,-0.316022923321936,0.146471487869737,0.0316352426788378
572,2,453525,-0.371973186245011,0.146145366274492,0.0113454867518292
573,2,453768,-0.370105340778539,0.146355213065565,0.0118798258426055
574,2,454027,-0.354921628494035,0.145840852880971,0.015444121784034
575,2,455029,-0.359787247144913,0.145885316627826,0.0141288029077763
576,2,455247,-0.370006272180467,0.145333286010241,0.0113235566249738
579,2,455756,-0.299242699869383,0.156757325974951,0.0570785305820746
580,2,457024,-0.31959023064312,0.14675670198959,0.0300909304219734
581,2,457298,-0.345610052438055,0.147019863023108,0.0192841262484268
582,2,460202,-0.360849798441928,0.147255227800974,0.0147502310000746
586,2,464424,-0.311824502493527,0.14679802803444,0.0343503474349663
587,2,465824,-0.268965661934669,0.148497155176746,0.070951814921555
588,2,470145,-0.171004453737344,0.146777273709907,0.24478105454146
589,2,470686,-0.150971807625829,0.1467501931802,0.304293397455859
590,2,471144,-0.140719182552793,0.147033264371393,0.339193583903319
591,2,471830,-0.185954843534278,0.146470988105455,0.205074967131907
