SNP,Chr,Pos,Effect,SE,ERG27_ACF2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
85,1,112549,-0.0979893504478971,0.153737105429408,0.524288857784008
86,1,112742,-0.0876740401373217,0.154354328856782,0.570392636220474
87,1,113050,-0.0984007585238734,0.154076075166968,0.523464475442913
88,1,113135,-0.113493677914939,0.153653702721003,0.460620756345808
89,1,114076,-0.033114222532328,0.153762295578999,0.829611156361295
90,1,114628,0.031315920811792,0.154152402797986,0.839135548682668
91,1,116283,-0.0309013602938047,0.155010118330594,0.842103277561338
93,1,127853,-0.0185013339903968,0.154727082378576,0.904888649585771
94,1,128302,0.0127566200983384,0.154134378133107,0.934086917427877
95,1,128704,-0.0183058571029839,0.154286228010211,0.905621185662098
96,1,128911,0.0447339151427631,0.154288010508663,0.772034112291407
97,1,130267,0.095318022208983,0.154149775638854,0.536745514252015
98,1,130271,0.0883743468570234,0.154344635055416,0.567294935434423
99,1,130613,0.137962371366017,0.155686232287292,0.376136464792291
100,1,132012,-0.152856025696382,0.155315541462197,0.325708747436834
101,1,133231,-0.209544724003784,0.154021577121968,0.174543169146854
102,1,137074,-0.115498634490337,0.154082645207713,0.45400161343654
103,1,137304,-0.212000442076851,0.153845586725558,0.169073692651268
104,1,139686,-0.163410318071458,0.154216481861193,0.290043624134598
105,1,149562,-0.214557644536339,0.154392164520442,0.165498063470349
106,1,150447,-0.15238833413207,0.156320884387888,0.330305649075515
108,1,154084,-0.153226812276276,0.156802817947397,0.329142190449448
110,1,157269,-0.258896695217651,0.153547996111766,0.0926608575457821
111,1,160054,-0.140201684342578,0.155450753986044,0.367722732671228
112,1,166222,-0.15029192313682,0.154271431159224,0.330622111247604
113,1,166416,-0.138369173637099,0.153989053734072,0.369496901861845
114,1,167326,-0.140949469892965,0.154859506863556,0.363350538728013
115,1,168836,-0.0808301455189944,0.154246395604846,0.600584702744587
116,1,171200,-0.0860670801269499,0.154469555650599,0.57775873922896
117,1,171431,-0.193344857473428,0.155161372566799,0.213558113790875
118,1,173339,-0.103212127831645,0.154195138464176,0.50370312368765
119,1,173845,-0.13349328687869,0.154001246186801,0.386622609390352
120,1,175121,-0.165676568606291,0.153606495441955,0.281512396675257
121,1,175281,-0.159866885479825,0.153754911993213,0.299167042881862
122,1,175315,-0.164901480155558,0.1536912946537,0.284031132383986
123,1,175523,-0.127077103639627,0.154666106394942,0.411846530544012
124,1,175541,-0.16284127135454,0.153938298078908,0.290854164508035
125,1,175653,-0.208987554226801,0.154269489651219,0.17638227543626
128,1,175856,-0.173172427218569,0.156952992236801,0.270631370598429
129,1,175876,-0.154738585086121,0.154594699357739,0.317545919982979
130,1,175989,-0.130342159711184,0.155100561435165,0.401268715060801
131,1,176001,-0.140773487386899,0.155884658277131,0.367108886834432
133,1,177692,-0.180314233175343,0.153642250628898,0.241347320370407
134,1,178191,-0.18574573606628,0.153777086793145,0.22789836564722
135,1,178224,-0.180314233175343,0.153642250628898,0.241347320370407
136,1,178960,-0.157874939916005,0.154943524939267,0.308939116371688
140,1,183802,-0.250599131841902,0.153382240448345,0.103187941368701
141,1,183954,-0.193636758211017,0.154739125511507,0.211626142448304
142,1,184450,-0.16055640451487,0.153486418552044,0.296247874339433
144,1,184718,-0.181888393206808,0.154294136322144,0.239255107119119
145,1,185296,-0.112641508804935,0.15382491011618,0.464489127266382
146,1,185438,-0.127597325292377,0.153799097653529,0.407305083993076
147,1,185469,-0.12985617837652,0.154016144992019,0.399724692368876
148,1,185503,-0.179262525302092,0.153476108160718,0.243588643140854
149,1,185705,-0.186487210234655,0.155173890561076,0.230248576846528
150,1,185749,-0.182754818085206,0.155186469889104,0.239730873552472
151,1,185806,-0.191994758339813,0.155362934486252,0.217361244632335
152,1,185879,-0.173938585328606,0.156176843251168,0.266153488340881
153,1,185916,-0.0957185768199031,0.156296829926331,0.540657282940997
154,1,185941,-0.145329434417523,0.156870462578873,0.354855728011148
155,1,185954,-0.126945178060984,0.157374763178877,0.420415578549193
156,1,186055,-0.145281233932991,0.154182184312945,0.346698871562379
157,1,186896,-0.100757970605247,0.156815233804642,0.520948359022216
161,1,190132,0.144415681813167,0.154380555516376,0.350194621859597
162,1,190148,0.168560237163362,0.15435790478133,0.275573831764036
163,1,190165,0.136626389879831,0.155636739496612,0.380619846381877
164,1,190169,0.183958065147167,0.155303904401023,0.237010594814356
165,1,190933,-0.0630878668375514,0.154313788376883,0.682913472863882
166,1,192149,0.127610759608427,0.155463939915687,0.412292337884106
168,1,192303,0.266203959018627,0.184971311845573,0.150990319545017
171,1,192795,0.127316055980546,0.153909012203705,0.408673263505046
173,1,194187,0.164720677939878,0.15393629045676,0.285324554351214
174,1,194867,-0.0426479284498359,0.154085121060197,0.782109794953521
190,2,8314,0.123523053130768,0.156573058347919,0.430690394418457
194,2,8498,0.0694094375954275,0.156437904696384,0.657540849404085
195,2,8651,0.0566873378323782,0.156598970369411,0.71757573561501
197,2,9812,0.0842746636904634,0.157494823773143,0.592921205686674
198,2,9932,0.0642854308482586,0.156900395920464,0.682258937617416
199,2,10135,0.0724883056528682,0.156289069856498,0.64307033264406
200,2,11616,0.104088479697381,0.156072449964124,0.505256298327685
201,2,12133,0.116704304945221,0.156668506472918,0.456820357437841
202,2,12194,0.0922173498353507,0.157321345095932,0.558134622587761
203,2,12359,0.0929773832529448,0.156859656599113,0.553733022059431
204,2,13061,0.0733987801207812,0.15687751505112,0.640164016168027
205,2,14298,0.0897906463590028,0.157348642764249,0.56860151869779
206,2,15222,0.0855679546470733,0.158891028590695,0.590549017284612
207,2,17986,0.106908821863887,0.15606704919929,0.49378177221161
208,2,19770,0.109675682154721,0.157142113749785,0.485674527117148
209,2,19836,0.0927581217136897,0.156740744303318,0.554367823388342
210,2,19851,0.0935655562645077,0.157198757654116,0.552087515867934
211,2,21595,0.0812596969090971,0.156568307828775,0.604082642462988
212,2,22385,0.0457692477423726,0.156757311799272,0.7704771003262
213,2,23441,0.0333196952291863,0.158289000873993,0.833399590993358
214,2,24209,0.0282361163476434,0.156988290968852,0.857364668379847
215,2,24341,0.0645409168438773,0.157329329930243,0.681887470326766
216,2,26815,0.060474722459728,0.15714528755515,0.700592758587626
217,2,28209,0.0491138827097387,0.157209405199567,0.754912970311345
221,2,41245,-0.00378908966177471,0.156627903384715,0.980713396314353
222,2,43214,-0.148455704435138,0.15897116304551,0.351018033706861
223,2,47104,-0.0516983462075863,0.154705747358339,0.738448129886723
224,2,50915,-0.0511036484103028,0.156226806348985,0.743777133316234
225,2,55834,-0.101806055660426,0.155434056782489,0.512907788395879
226,2,56422,-0.0201779224696574,0.155802829419258,0.897028392460305
227,2,57715,-0.0403973315186209,0.155278039071479,0.794891060461966
228,2,59046,-0.0424599098291687,0.15606214435968,0.785726852051742
229,2,59191,-0.0490924947870104,0.155162855962501,0.751890977767142
230,2,59383,0.000560413959881767,0.155229543395804,0.997121500841721
231,2,59477,-0.0541214791632888,0.157538844964917,0.731393986139211
233,2,60471,-0.0814467709848385,0.155378156360067,0.600479418382881
234,2,60478,-0.0728524460149864,0.155567674158324,0.639858614572686
235,2,60786,-0.0875570784818775,0.155290206684874,0.573228719214036
236,2,61035,-0.0578931762740802,0.155318349341675,0.709566550980977
237,2,61071,-0.045051430118689,0.154625595957813,0.770948533175174
238,2,61675,-0.0738723621074584,0.155039547400456,0.634031292748805
240,2,62939,-0.0478270509163201,0.154800388302594,0.757534600046367
241,2,63527,-0.01578613124048,0.155400195209023,0.91914477096826
242,2,63857,-0.0334218326074535,0.155428437281608,0.829867824803132
243,2,65527,-0.127229547151014,0.154778093319714,0.411624577362321
247,2,67976,0.0115744522538578,0.15715641576805,0.94133119598886
250,2,72389,0.104913189125527,0.156088605572466,0.501935092795563
251,2,72392,0.0197043153400613,0.157247002581483,0.900351011144334
252,2,73646,0.092414519534347,0.153948001826749,0.548693515323487
253,2,74564,0.129883471499576,0.153568608864412,0.398254905170152
254,2,74739,0.228690981480788,0.153748517683984,0.137792548454336
257,2,80873,0.304628071585496,0.153744972448576,0.0483235604094002
258,2,81501,0.294405276569873,0.153775489033133,0.0563626753287122
259,2,83526,0.294346505821409,0.15353478173914,0.0560280332663345
260,2,83845,0.332589833763129,0.153461077856131,0.0308833019161094
263,2,84447,0.331628824360891,0.155452121393029,0.0335877897988443
264,2,87391,0.376097283914265,0.152488269789393,0.01412229339199
265,2,87562,0.405182192748656,0.152670124943508,0.0083149171860107
266,2,87849,0.369340707254165,0.152912735108974,0.0162266590735891
267,2,87878,0.354589170915543,0.153679115874497,0.0216141937887267
269,2,89785,0.305764099647886,0.153993349168849,0.0478547779195244
272,2,93721,0.280723528060765,0.153658568687813,0.0685544813190535
273,2,93952,0.248017516810513,0.153374671040885,0.106756489822705
274,2,95085,0.318067471326426,0.153224180240334,0.0386330892952241
276,2,107124,0.34126934751752,0.153159925703168,0.0264973489574946
277,2,111645,0.41984726297807,0.152705646880564,0.00627782554076521
278,2,111916,0.385418219535947,0.153329621881014,0.0123931189019799
279,2,111931,0.401191332802067,0.153453791093545,0.00932108412866914
280,2,111999,0.422114330306696,0.152732372097013,0.00601374777333365
281,2,114528,0.34428812765524,0.154179187151043,0.0261727271469848
282,2,116024,0.445705847781103,0.153814926067832,0.00399409006983731
286,2,120090,0.233125218532767,0.15452146555893,0.132272123086019
287,2,120291,0.25755072446206,0.156191209032402,0.100048499014045
288,2,120726,0.243745609130133,0.155344935161538,0.117529746832609
289,2,121716,0.317109097287572,0.154791218773837,0.0412379310079432
290,2,123100,0.203113037683659,0.155548240114242,0.192474954451005
291,2,124677,0.185586597753775,0.155395039422907,0.233166791130199
293,2,127887,0.138965717717734,0.15660166803907,0.375476721369784
294,2,128935,0.133335046006287,0.15646717713284,0.394703143696676
295,2,129053,0.178998201421138,0.15681567204161,0.254453910566244
296,2,130040,0.196159564830008,0.157718511840681,0.214423501111029
297,2,130976,0.0780577244546361,0.156721180768942,0.618746628744163
298,2,132199,0.184510185207974,0.157196412618515,0.241284201127956
299,2,133355,0.123754105655864,0.158431445487521,0.43525495099091
300,2,133435,0.125249002391811,0.158771075638134,0.430720185192787
302,2,135183,0.0845245046941057,0.158935319305312,0.595187269163257
303,2,135402,0.120166550522541,0.158846249955508,0.449856452519923
304,2,135898,0.189211681770479,0.159500450349365,0.236310823311314
305,2,135912,0.187318430942015,0.159625059542943,0.241390483085914
306,2,135925,0.188245720248955,0.15889603760233,0.236929146858794
307,2,136002,0.116318911027251,0.158971978345079,0.464840556533114
308,2,136173,0.133065584892089,0.16006142725954,0.406343142629234
310,2,138318,0.1204138197631,0.164322966845877,0.464174334554714
311,2,138695,0.104339302654889,0.161533930087622,0.518745598424196
312,2,138818,0.048794036439658,0.161312055291503,0.762462601597543
313,2,139728,0.0416605793131213,0.161028461531391,0.796005450434676
314,2,140174,0.0496435555121832,0.161022050076096,0.758033753470472
315,2,140863,0.0571891264807352,0.160949807164482,0.722560037637081
316,2,141152,0.0635159340341129,0.161396643850785,0.69415873643094
317,2,141292,0.083794480324175,0.16020925831352,0.601280505990476
318,2,141545,0.107609938949451,0.160950173057173,0.504192975333639
322,2,146723,0.17938417520012,0.160477794305127,0.264407005856
323,2,147946,0.217492566635733,0.161820674239122,0.179800401884576
326,2,151397,0.131183578807833,0.162489834157972,0.420017689492884
327,2,153035,0.115163688510535,0.160752455969424,0.474215658663547
328,2,153228,0.0827500742936791,0.16198326435133,0.609771436931242
329,2,153455,0.0632594822190899,0.163231458283655,0.698586584766785
331,2,153815,0.103821739396204,0.162545876619247,0.523417542485926
332,2,154160,0.0601215397147681,0.160903849736466,0.708889883107441
333,2,154235,0.0548395545836335,0.162516521413127,0.735985888059696
335,2,159870,0.105967342182176,0.158336991688188,0.503772234106466
336,2,161229,0.137049014138178,0.160703812631253,0.394345706532526
339,2,162696,0.204728426465357,0.159806019636957,0.200997461857863
340,2,163284,0.224505520889197,0.15760218344814,0.155182998523971
341,2,164166,0.147217378160462,0.159329504010166,0.356127551485823
342,2,165270,0.14030287421917,0.15800416245853,0.375161797610209
343,2,165675,0.150172175351018,0.160595902772465,0.350379374248516
346,2,168062,0.132166695187044,0.159194466401829,0.406974590677804
347,2,168518,0.130027485845908,0.158286189397653,0.411932592115685
348,2,168980,0.150458072066929,0.158159587326326,0.342100243848681
349,2,169651,0.172818310234932,0.158170182542764,0.275310204397551
352,2,170725,0.210496062368037,0.158323531947194,0.184531339114315
353,2,171254,0.262839686468222,0.158359573242946,0.0978497806788572
354,2,172242,0.152622508267481,0.156886921714578,0.331309619698234
355,2,173254,0.100604913386287,0.155801268559097,0.518876404669668
356,2,173340,0.101930683894677,0.155779950065402,0.51332864139921
357,2,173385,0.0990502046552768,0.155928848731742,0.52569195752534
358,2,173973,0.164804222683237,0.155356046497694,0.289498658798901
360,2,177341,0.231635367323969,0.154582438048856,0.134907867776866
361,2,180314,0.181571405236557,0.154824005973937,0.241682835759877
362,2,180339,0.160405405199904,0.155282714470934,0.302316019254489
363,2,182758,0.171886499371262,0.154689210273669,0.267250075255329
364,2,183619,0.135928373403284,0.155401399013438,0.382336187702611
367,2,187176,0.0440522294551704,0.156399100651269,0.778365063476401
368,2,191066,0.151232783856706,0.157380255563963,0.337240717583511
371,2,191599,0.0625455886262783,0.155366806663602,0.687510275738487
373,2,191763,0.0842023674555424,0.15595356299534,0.589592994232276
374,2,191959,0.020851005008175,0.155633309715056,0.893498527758178
376,2,195759,0.236735396504909,0.156467127241797,0.13117339250271
377,2,196912,0.165407391643537,0.154183494127442,0.284095620915403
379,2,198110,0.124311819297375,0.155219162070346,0.423740207788019
381,2,198805,0.143053804511659,0.155843408163884,0.359280696231369
382,2,198891,0.118599696410165,0.154685178583313,0.443762470795591
383,2,199248,0.0975646790025398,0.155080569370817,0.529675757760803
384,2,201782,0.134095573601049,0.154812373313556,0.386979112811918
385,2,203285,0.255339588533382,0.153776592441291,0.0977102803317444
386,2,203783,0.184860641078691,0.153729002868473,0.229972027720259
387,2,204179,0.193587362096615,0.154072147361945,0.2097756798972
388,2,205406,0.198454239693369,0.155644815335856,0.203131649598596
389,2,205834,0.162621758484746,0.155014175078523,0.294860527926855
391,2,207192,0.128429183663915,0.15495976284814,0.40778298259291
392,2,207561,0.131281512578131,0.15426668596988,0.395344217716808
393,2,208682,0.110241935959768,0.154053361346998,0.474706025735207
394,2,210102,0.0715566543861382,0.154516274945898,0.64357728473709
396,2,214801,0.0906518966013646,0.154480519523258,0.557701269768651
397,2,215016,0.0660820156086762,0.154427615753378,0.668973373007997
398,2,218876,0.0767579401741548,0.156011138680436,0.623023078416844
399,2,227511,0.0875329481311995,0.157100157459921,0.577758070989897
400,2,230378,0.0786159224672864,0.155132157632857,0.612634415160588
401,2,231943,0.0732192743167026,0.155584712298871,0.638211967167918
402,2,232156,0.0634504196905972,0.15553305521773,0.683554352549994
403,2,232789,0.111670949579841,0.15490485774246,0.471448035738923
404,2,238524,0.110506315825472,0.155125535664041,0.476708102538813
405,2,241518,0.0482762500231355,0.156563589672412,0.757998547841651
406,2,250396,-0.0214281668688169,0.155513053718589,0.890484831942408
407,2,250466,-0.0397546273480163,0.155447914364906,0.798298686058457
408,2,252305,-0.0176433002102347,0.15587156269141,0.909943260548358
409,2,254571,0.038217897782846,0.158050611324088,0.809069371177881
410,2,254742,0.0431001994636435,0.157904307533653,0.785050194805174
411,2,254908,0.0164498068093135,0.15912484971431,0.917722683166001
413,2,255862,-0.0729509361299705,0.158121038367949,0.644823525809945
414,2,255975,0.0315901791618431,0.157588690856083,0.841236525985561
415,2,258311,-0.143883255605662,0.154806042575026,0.353295142868065
416,2,259284,-0.0366236351549447,0.155505019023085,0.813946255748786
417,2,266330,-0.0263444406239337,0.156179630595625,0.866144655335259
418,2,267100,-0.0140316129053275,0.156172754882996,0.928459960727406
419,2,268086,0.0478545295668876,0.156165155176779,0.759453831250997
420,2,274614,0.0493997432525111,0.15521473056264,0.750470540759731
421,2,274729,0.0157731453170091,0.156083823729827,0.919563691957739
422,2,275746,0.103681476817635,0.155920319641653,0.506507391735344
423,2,277029,0.10838642566123,0.15518573749169,0.485367964338671
424,2,277741,0.0893025510399061,0.155281162915478,0.56558849492507
425,2,278218,0.0990949460136743,0.154983576567945,0.522983964803166
426,2,278379,0.0825767815734725,0.158850172712562,0.60350044943132
427,2,279910,0.0580061528181129,0.154988096638688,0.708434122307891
429,2,283431,0.0441930837899294,0.157271658588448,0.778876258554336
430,2,283573,0.0525128694729328,0.155377330147858,0.735586730136534
431,2,286762,0.0799731577669577,0.155742095643509,0.607924684746703
432,2,287187,0.0652282298214019,0.155034428831732,0.674205473740775
433,2,288379,0.0603119365442431,0.153864628163564,0.695309148969732
434,2,294941,0.132322723242957,0.153829035500898,0.390266262226605
439,2,297610,0.0668929763601493,0.154728634196443,0.665769573655018
441,2,299680,0.163203233671804,0.154048253394229,0.290128679497984
442,2,299708,0.212122564542255,0.154205655591937,0.169823223860555
443,2,299759,0.195264810153288,0.153743676325476,0.204897202141119
444,2,300111,0.0964769552882034,0.155086220683936,0.534286955968797
446,2,301710,0.139529694669654,0.153956863629501,0.365400130770756
447,2,303446,0.112792920824363,0.154990515820802,0.467254686877397
448,2,303854,0.160952528916331,0.154899777812985,0.299480917297032
449,2,304472,0.158594299269728,0.153593769136737,0.302518223373671
450,2,304691,0.0902613846283391,0.156243816369355,0.563837863856897
451,2,308097,0.279543408210102,0.153952688640505,0.0702531968239457
453,2,309402,0.185295213453287,0.15341227550368,0.227923087708861
454,2,310030,0.207899176438705,0.154196114690142,0.178433561471864
455,2,310113,0.184418045225646,0.153848613206409,0.231449432901846
456,2,310972,0.156160258233335,0.154171631878954,0.311802267129845
457,2,312659,0.0151871970764414,0.153794424075311,0.92139283154829
460,2,318265,-0.0615366584558162,0.155760797778457,0.69302870799729
461,2,318379,-0.0725764938152239,0.156209061431545,0.642496276060737
462,2,321266,-0.101345660937327,0.155117160940948,0.513956553699392
463,2,322957,-0.134880751923081,0.153657934211174,0.380649953316372
464,2,325221,-0.0628692513903125,0.154633779959998,0.684571186569506
465,2,332691,0.001784068531549,0.156245387381456,0.99089610265706
466,2,333006,0.0351321522679306,0.155927351782534,0.821867699046913
468,2,335046,0.0965739669421076,0.154290367049155,0.531769607660004
469,2,335049,0.0677604314133277,0.154990496328395,0.662240256358413
470,2,335995,-0.010301073093381,0.154155572848913,0.946760777611584
471,2,336060,-0.0392768518731349,0.153934772869315,0.798753860545671
472,2,338292,-0.0317846197646219,0.153929980309462,0.836529158879349
473,2,339568,-0.101245478443694,0.154076940974884,0.511538465071492
474,2,340466,-0.119090506305246,0.155376761326558,0.44391323506926
478,2,348480,-0.0557596622855582,0.153913088668175,0.717359452187795
479,2,350086,-0.107890114397044,0.15384183170729,0.483574475827694
480,2,351083,-0.0986967353422379,0.155850057793516,0.52696082856707
481,2,351335,-0.0952282529536942,0.154102419476045,0.53700392994148
482,2,351417,-0.0755749245747995,0.154108926915977,0.624155980215318
483,2,351450,-0.123877318627608,0.154191102172974,0.422283509723791
484,2,352302,-0.0641577050214572,0.155513480062031,0.680183868553493
485,2,352469,-0.0959500978638034,0.153893338293607,0.533368885896788
486,2,352562,-0.0830640451609636,0.154544137728815,0.59127625697932
487,2,352944,-0.0796463122986528,0.154103118345143,0.605593063086507
490,2,355266,-0.124917281575186,0.154017974746334,0.417879714349773
491,2,358277,-0.14281942913228,0.153998254182536,0.354347665110255
492,2,358926,-0.118284490687152,0.154284228865605,0.443792462532836
493,2,358948,-0.142120089532075,0.154276214977172,0.357572310238942
494,2,359515,-0.104932309245852,0.154128427162786,0.496437490332635
495,2,363190,-0.0769152570087578,0.155684944434743,0.621582180366954
496,2,363588,-0.079951911390743,0.156295260257075,0.609289978967256
497,2,363888,-0.0832669281666339,0.154948055351683,0.591339539520846
498,2,363954,-0.0204603378886368,0.15439167204339,0.894646700572986
499,2,364199,-0.0238793148065011,0.154180510782142,0.877005270002812
501,2,365981,-0.0627547385903953,0.157258948601635,0.690095061204503
502,2,366047,-0.0465695281736795,0.154441656595898,0.76318429933141
503,2,366936,-0.0732782078885576,0.156190396010854,0.639245262477886
504,2,369530,-0.129533704028608,0.154051027956703,0.401001546560302
506,2,369931,-0.119095433676928,0.155133641028403,0.443181175530363
507,2,371033,-0.186430711816564,0.154532651784686,0.22846490639923
508,2,372919,-0.134106719370238,0.154016789597787,0.384494475865156
509,2,373518,-0.133926474174532,0.153929591931428,0.384864203474307
510,2,376157,-0.194665866367028,0.154086680534809,0.207296106791734
511,2,376172,-0.187111683368969,0.155231834525052,0.228868162553309
514,2,381433,-0.129103266491753,0.15528665855874,0.406317205929135
515,2,381922,-0.0987618850282433,0.156557675751963,0.528557360275448
516,2,382146,-0.101769674452488,0.154194193554666,0.509677963474153
517,2,384206,-0.0607621321276063,0.154735798484405,0.694790570225106
518,2,384955,-0.0594321200628012,0.154392448422186,0.700512297805652
520,2,387301,-0.095137268462395,0.155128299366717,0.54008536953108
521,2,388313,-0.0793989776422072,0.1542314187876,0.607012054259057
524,2,390138,-0.10802216528656,0.154662763140985,0.485363923894571
525,2,391233,0.0406358477883761,0.155614727004518,0.79414367448384
530,2,395606,-0.171926605790317,0.154455695871541,0.266417406803297
531,2,395726,-0.189820355226728,0.154339657621635,0.219558422928535
532,2,395853,-0.191800863473698,0.154774156074437,0.216083417048676
533,2,396484,-0.142534484970354,0.154238392316052,0.35605610716237
534,2,396705,-0.163199695143498,0.1541057087552,0.290318711106079
535,2,398759,-0.115921220578747,0.155489874709119,0.456451952559796
536,2,400386,-0.146599297738766,0.154546903714735,0.343485846419494
537,2,400847,-0.17722655348127,0.154313191786971,0.251545605125193
538,2,401130,-0.13749162710165,0.155846227568468,0.378254839956112
539,2,401143,-0.130937276342137,0.155552629633154,0.400494731743346
540,2,401979,-0.066361852645057,0.155572146396746,0.669955182562631
541,2,403598,-0.0905332007871344,0.15471303841986,0.558808267897399
542,2,404844,-0.100326467973417,0.156426039024499,0.52170059995596
543,2,405100,-0.112758480576969,0.154968272723186,0.46732671490195
548,2,406181,-0.0851848807483764,0.155118608548658,0.583243098678576
549,2,406688,-0.0390059636347125,0.154275336195974,0.800544093390413
550,2,407621,-0.126026638717148,0.155410025442592,0.417952319772488
551,2,409016,-0.134209063909871,0.156950064377556,0.393072028942602
552,2,410647,-0.120394922111974,0.154689881952121,0.436914348672807
554,2,419803,-0.159532952212613,0.155678222702306,0.306177749847375
555,2,419943,-0.132500699700614,0.156671360218939,0.3982797330552
556,2,422349,-0.189630904972879,0.154577248607182,0.220726226564576
557,2,425467,-0.141490191312542,0.154166494098194,0.359363174971059
560,2,429095,-0.115689747109138,0.155142185313976,0.456344059722796
561,2,431266,-0.0555189976651296,0.155320804852837,0.7209706047371
562,2,431446,-0.0326274788313894,0.155966681075477,0.834416539673663
563,2,432524,0.034600918614625,0.154467700879423,0.822886116516972
564,2,434090,0.0299429232254522,0.155893917713084,0.84779591439379
565,2,441927,-0.071220298114049,0.154186647126156,0.644430659144725
566,2,446471,-0.000116119311338703,0.156123973967339,0.999406982783471
567,2,449325,-0.193247660335242,0.15486974378887,0.212928578257766
569,2,450017,-0.242732670488411,0.153808681558227,0.115427566308769
570,2,451779,-0.33646889070986,0.153887630336023,0.0294381796576409
571,2,451784,-0.330957931669563,0.154483730920398,0.0328490893755579
572,2,453525,-0.291760951819079,0.154756310637793,0.0602113906153856
573,2,453768,-0.31488650121715,0.154834340123405,0.0427293694907747
574,2,454027,-0.307489394734007,0.154223455685043,0.0469439037378616
575,2,455029,-0.275469349017523,0.154476977340297,0.0754065417979188
576,2,455247,-0.298765015857791,0.153850382531144,0.0529421161618838
579,2,455756,-0.215285566968982,0.165772660935703,0.194901631395238
580,2,457024,-0.3361866791801,0.154775646911435,0.0305139857558855
581,2,457298,-0.341167458601399,0.15519813463398,0.0285784505791283
582,2,460202,-0.351167006746463,0.155492130916483,0.0245292304897112
586,2,464424,-0.315821391203916,0.154890800244352,0.0421951453972325
587,2,465824,-0.234444271619147,0.156836289571039,0.135851066860071
588,2,470145,-0.213424220232742,0.15467282890227,0.168508326628114
589,2,470686,-0.206806563215264,0.154604008055579,0.181870641125303
590,2,471144,-0.187123280005585,0.154943325493485,0.227975601888419
591,2,471830,-0.204409189752247,0.154438578117999,0.186504756806017
592,2,472403,-0.195025896422505,0.154611449805572,0.207999994708622
593,2,473668,-0.205886220654268,0.15559598676906,0.1866218555355
