SNP,Chr,Pos,Effect,SE,HUG1_PGM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
77,1,93789,0.0678731981469666,0.177260760946464,0.702024151636036
78,1,94351,0.0245089248032483,0.177759397669695,0.890416274636951
79,1,99148,0.0689294851320467,0.177259606269109,0.697612848122299
82,1,106800,0.0274489325330889,0.177530710906307,0.877213110470192
83,1,107970,0.108430036670545,0.176916639660916,0.540345226899898
84,1,109000,0.0529625073585057,0.177300289252902,0.765332198077181
85,1,112549,-0.0532220729191326,0.177099313302353,0.763956647723531
86,1,112742,-0.0177015040073871,0.177809537963491,0.920755581583762
87,1,113050,-0.0521281566965631,0.17749121943564,0.769164121021461
88,1,113135,-0.019029892521389,0.177057871377588,0.914470538299028
89,1,114076,0.0921631784902757,0.176992805591988,0.602890327766298
90,1,114628,0.153083934336722,0.177321605258035,0.388551924002188
91,1,116283,0.132385726535632,0.17835685693445,0.458428289395503
93,1,127853,0.253971128614666,0.177650110251701,0.153712168470312
94,1,128302,0.248128291639661,0.176987250478833,0.161807163283474
95,1,128704,0.192073875532089,0.177361577920014,0.279569394916586
96,1,128911,0.291786101593905,0.176995592035445,0.100129502602387
97,1,130267,0.227346729923003,0.177178681492912,0.200281494504775
98,1,130271,0.220269317411018,0.177415243488505,0.215228168163413
99,1,130613,0.313223427991606,0.178687721831011,0.0804855810660241
100,1,132012,-0.10469975832467,0.178996078201216,0.55897003795882
101,1,133231,-0.125412757428116,0.177686699527168,0.480772847956831
102,1,137074,-0.0700799195154946,0.177519966613771,0.693249546372601
103,1,137304,-0.154747155110086,0.177429800818751,0.383713980519595
104,1,139686,-0.0374096419351769,0.177843140927283,0.833514397261178
105,1,149562,-0.113927041935648,0.178156870364653,0.522928089803787
106,1,150447,-0.096143855744692,0.180164681271322,0.593923503800606
108,1,154084,-0.0694142627454249,0.180756425254711,0.701194094079995
110,1,157269,-0.154037679883409,0.177323472277149,0.385611390056522
111,1,160054,-0.198098634136888,0.178888965415958,0.268882292722869
112,1,166222,-0.191869622096272,0.177580619404631,0.280672843702427
113,1,166416,-0.188102230617649,0.177230350871711,0.289259543370976
114,1,167326,-0.194722083902489,0.178220534440017,0.275318670280168
115,1,168836,-0.109505449121522,0.177580001238622,0.537860339127874
116,1,171200,-0.269915004181874,0.177360831720086,0.128944151870675
117,1,171431,-0.369618325111799,0.177968582278459,0.0385360665639459
118,1,173339,-0.302739398198266,0.176927957671858,0.0879432448621452
119,1,173845,-0.317274267283234,0.176707856764669,0.073433480238839
120,1,175121,-0.400484180949927,0.175873944649001,0.0233774801892174
121,1,175281,-0.38631608333337,0.176115306469259,0.0289200563074018
122,1,175315,-0.396210211598286,0.175996810667234,0.0249852383713358
123,1,175523,-0.377022866081263,0.177126956287384,0.0339839061172344
124,1,175541,-0.392364144869022,0.176299963376651,0.0266755991531971
125,1,175653,-0.407514254017497,0.176768573428197,0.0217260450153632
128,1,175856,-0.417778819557681,0.179663608118469,0.0206200725140264
129,1,175876,-0.380134659696503,0.177108114123889,0.0325268184265055
130,1,175989,-0.372235095642641,0.177667406984474,0.0368722021419365
131,1,176001,-0.364323181430364,0.178650866424442,0.0421641663285978
133,1,177692,-0.362093012460456,0.176204900138303,0.0406189243882591
134,1,178191,-0.360758850566251,0.176389693115502,0.0415724325019838
135,1,178224,-0.362093012460456,0.176204900138303,0.0406189243882591
136,1,178960,-0.375629791759314,0.177549338930753,0.0350756570223752
140,1,183802,-0.28473919127445,0.176629052358051,0.107839394500285
141,1,183954,-0.261938861226925,0.178023595102988,0.142081532359952
142,1,184450,-0.16991336502488,0.176774009676314,0.337114695439011
144,1,184718,-0.25848047941219,0.177478464227622,0.14616961857245
145,1,185296,-0.187222395234087,0.176975390939422,0.290824093389764
146,1,185438,-0.172010262888565,0.177027502733619,0.331885825635261
147,1,185469,-0.175875708602344,0.177272927631337,0.321819406205812
148,1,185503,-0.177677790146551,0.176808042747532,0.315624120121095
149,1,185705,-0.201511268654392,0.178718127917406,0.26028139731252
150,1,185749,-0.181380389022082,0.178779206808338,0.311015402678088
151,1,185806,-0.224249705843615,0.1788809830823,0.210807893234434
152,1,185879,-0.218891473803448,0.179767906401587,0.224176480827893
153,1,185916,-0.102923485888115,0.179979750646593,0.567779788715604
154,1,185941,-0.114818802126344,0.180744196398835,0.525673145562587
155,1,185954,-0.140465142062607,0.181221485577905,0.438798272189791
156,1,186055,-0.149748875237116,0.177576964615292,0.399637335855243
157,1,186896,-0.195450232879433,0.180370252176264,0.279279233862619
161,1,190132,0.177452988381245,0.177730445262833,0.318750497807355
162,1,190148,0.207797936174664,0.177691035587468,0.243017845283415
163,1,190165,0.167272154428216,0.179181921368449,0.351183175116697
164,1,190169,0.204627213147848,0.178847936306589,0.253340500692863
165,1,190933,-0.0474747671207126,0.177708249481531,0.78950964106737
166,1,192149,0.140086292999716,0.179024049156771,0.434445461224109
168,1,192303,0.285474973865047,0.213067503725259,0.181161344291569
171,1,192795,0.155630900845358,0.177196252296688,0.38038008922994
173,1,194187,0.043628934647682,0.17752153506293,0.806005436646189
174,1,194867,-0.0785441071366586,0.177390852247357,0.658200203799945
190,2,8314,0.143202707053463,0.180283401378767,0.427542849723283
194,2,8498,-0.0113567342777412,0.180179165639638,0.949778106568713
195,2,8651,-0.0113319029608816,0.180347874275,0.949934586895204
197,2,9812,-0.0144710561414003,0.181418843673379,0.936468563590647
198,2,9932,-0.0639644819782632,0.180673373493352,0.723524920033303
199,2,10135,-0.0637203880176895,0.179981458570415,0.723521311833495
200,2,11616,-0.0246762598754493,0.179817544815118,0.890927682642407
201,2,12133,-0.0126883740633263,0.18053595215583,0.944009243747252
202,2,12194,-0.00530077572332588,0.181235114734115,0.9766832788407
203,2,12359,-0.0419962793898783,0.180691621641954,0.816346795932089
204,2,13061,-0.0258242714044459,0.180686920238859,0.8864327364973
205,2,14298,-0.0463271648287122,0.181245403157548,0.798405011505388
206,2,15222,-0.0168038279142477,0.183027557196938,0.926900782377619
207,2,17986,-0.00237539733686576,0.179822296777929,0.989467958864592
208,2,19770,-0.0151441145455198,0.18106382605858,0.9333903535045
209,2,19836,-0.0356037531208739,0.180558226018007,0.843794612089317
210,2,19851,-0.0208206663539714,0.181093456872093,0.908532731229397
211,2,21595,-0.0417830029591355,0.180335170904511,0.816908108377044
212,2,22385,-0.0243193756637691,0.180514893351238,0.892908249080481
213,2,23441,-0.065253263930108,0.182239746214287,0.720510372066694
214,2,24209,-0.0225462206264284,0.180768000161261,0.90081255843525
215,2,24341,-0.0103340584249036,0.181198730581507,0.954552269269323
216,2,26815,0.0203238216981922,0.18097919348593,0.910649993574069
217,2,28209,0.0164760296907271,0.181041201000173,0.927538590323925
221,2,41245,-0.119463350469365,0.180236761990573,0.507882583053514
222,2,43214,-0.25282912243369,0.18277814510633,0.16746033251123
223,2,47104,-0.0916481822324535,0.178096857621195,0.607156407455067
224,2,50915,-0.0945870192728755,0.179843703595195,0.5992600591302
225,2,55834,-0.134072054757154,0.178940572181607,0.454202733341439
226,2,56422,-0.0770911444202741,0.179356038388446,0.667587490669272
227,2,57715,-0.105074077772832,0.178724098529339,0.556967138248669
228,2,59046,-0.104488986274122,0.179630061301512,0.561146868773911
229,2,59191,-0.102861782479974,0.178603249369531,0.565033968911655
230,2,59383,-0.0556799129011806,0.178714029227264,0.755559838185776
231,2,59477,-0.0950628216404171,0.181357389814877,0.600486514701028
233,2,60471,-0.113759109026414,0.178876887766947,0.525212538086208
234,2,60478,-0.109083260494589,0.179089483062862,0.542850482602175
235,2,60786,-0.113331332190403,0.178787216694971,0.526563489071655
236,2,61035,-0.0934789809408199,0.17880683414249,0.601446198844161
237,2,61071,-0.0702809172910847,0.178025293747456,0.693243296975182
238,2,61675,-0.099949768706468,0.178497967301181,0.575869334567088
240,2,62939,-0.029012542564594,0.178261856665596,0.870806525936132
241,2,63527,-0.0126589996592676,0.178936439257249,0.943640139372651
242,2,63857,-0.0139283923490249,0.178977797060325,0.938013817002467
243,2,65527,-0.0558719764785665,0.17836447648224,0.75427869600786
247,2,67976,0.0490328543909294,0.180939857904509,0.786557272638446
250,2,72389,0.209329609021073,0.179497285030366,0.244321170971247
251,2,72392,0.0421116118135272,0.181051746872682,0.816211218110593
252,2,73646,0.149363632037708,0.177175160048407,0.399783601777714
253,2,74564,0.21420734354776,0.176637627737385,0.226057880409741
254,2,74739,0.288015382353875,0.176924326922351,0.104437929933203
257,2,80873,0.354173718630931,0.177009953095348,0.0461718162025315
258,2,81501,0.398730002609697,0.176711438668381,0.0246574393601359
259,2,83526,0.400058198706084,0.176424836684016,0.0239585303722605
260,2,83845,0.453841451407618,0.17622620389752,0.0104206958571027
263,2,84447,0.443909795472679,0.178588914472063,0.0133936399769338
264,2,87391,0.415951274128095,0.175699276188367,0.0184520193071438
265,2,87562,0.42031154883011,0.176121632303213,0.0175365307906829
266,2,87849,0.426342063936614,0.176063611885525,0.0159590244763219
267,2,87878,0.421332902407593,0.176866729045079,0.0177382911354361
269,2,89785,0.353848139563603,0.177305162983214,0.0467344865971047
272,2,93721,0.333152916256744,0.176877594421371,0.0604514274029641
273,2,93952,0.316376622501763,0.176454056924155,0.0738339117150928
274,2,95085,0.382930465501499,0.176329099160021,0.0305451597741639
276,2,107124,0.386420572339179,0.176396430492647,0.0291315075842105
277,2,111645,0.48556162667421,0.175815837587499,0.00604970633572695
278,2,111916,0.467704794331771,0.176375958240204,0.00836874756694521
279,2,111931,0.46450440224114,0.176674943467605,0.00893420703526831
280,2,111999,0.469488713380686,0.175990585597646,0.00798944304369392
281,2,114528,0.407325641209225,0.17745927774191,0.0223007426711278
282,2,116024,0.515930496026252,0.177087319099352,0.00380260570424532
286,2,120090,0.295954285835255,0.17779957755432,0.0968921316176673
287,2,120291,0.339670075164382,0.179629737471864,0.0594502257248009
288,2,120726,0.288386399856092,0.178836644651506,0.107731837739951
289,2,121716,0.356056045239217,0.178285911251869,0.0465808540981859
290,2,123100,0.267700309565189,0.178971331188366,0.135606543548821
291,2,124677,0.268389580570904,0.178720299076982,0.134060896554031
293,2,127887,0.328851126304756,0.179668995321321,0.0680456461248933
294,2,128935,0.3311859761863,0.179485374208509,0.0658462060802629
295,2,129053,0.384474916769493,0.179736699284763,0.033113112407025
296,2,130040,0.344967441903335,0.181073471891573,0.0575763098229251
297,2,130976,0.240864613325842,0.180063743064035,0.181867472291732
298,2,132199,0.341497773623691,0.1804430796033,0.0592355046040822
299,2,133355,0.260044430152935,0.182057648860744,0.154071540902941
300,2,133435,0.251805268027079,0.182486070954167,0.168503031327551
302,2,135183,0.227255746127022,0.182678898008344,0.214318545992817
303,2,135402,0.222210368314071,0.182668766796062,0.224620154603816
304,2,135898,0.268652410045929,0.183465662162932,0.143996546491172
305,2,135912,0.265022881985832,0.183616943379073,0.149809691634693
306,2,135925,0.261622015734325,0.18279413054442,0.153246548359173
307,2,136002,0.199170717094749,0.182879583725808,0.276861018856639
308,2,136173,0.217926875259387,0.184117586954837,0.237356493592128
310,2,138318,0.299762205485044,0.18867968382533,0.113015229743417
311,2,138695,0.256964768955134,0.185604420177985,0.167087429335933
312,2,138818,0.196662707201631,0.18547122343567,0.289714531009203
313,2,139728,0.197544040585182,0.185134999057419,0.286688849876227
314,2,140174,0.202715292594146,0.185119162436246,0.2742400068498
315,2,140863,0.158975660608216,0.185165086975799,0.391164948179013
316,2,141152,0.154400303322521,0.185698699727031,0.4062781216102
317,2,141292,0.176263974471312,0.184305321437966,0.339540123617864
318,2,141545,0.19728287317478,0.185145385086791,0.287352430408493
322,2,146723,0.174024296964899,0.184876544840236,0.347194835290077
323,2,147946,0.202373848395879,0.186493280527617,0.27859417184155
326,2,151397,0.162449970824471,0.187071380076129,0.385773620913315
327,2,153035,0.16340661413669,0.185028152559731,0.377759184056163
328,2,153228,0.127287405710103,0.1864610437799,0.49527652815743
329,2,153455,0.142190278973909,0.187839961639379,0.449569388859283
331,2,153815,0.149493483190479,0.187101979664801,0.424830764884962
332,2,154160,0.137981292768074,0.185163310686042,0.456654537112301
333,2,154235,0.121267418966553,0.18704801611134,0.51719794107502
335,2,159870,0.185862832092529,0.182163876252895,0.308282266096997
336,2,161229,0.291498810086325,0.184581545357549,0.115176334360266
339,2,162696,0.338621336176121,0.183552717798972,0.0659015837041738
340,2,163284,0.357361395440253,0.180994741945435,0.0491119855058656
341,2,164166,0.229386728245326,0.183274993012553,0.211544903489617
342,2,165270,0.243724042719591,0.181673962701039,0.180605521718917
343,2,165675,0.229570887797405,0.184742924937741,0.214821469834619
346,2,168062,0.155713730985291,0.183295594073968,0.396166388092892
347,2,168518,0.125594574908584,0.182309773283873,0.4913339968043
348,2,168980,0.176370530548825,0.182103885627765,0.333449825009324
349,2,169651,0.217903917162503,0.182063254756872,0.232164960814675
352,2,170725,0.314618298073427,0.181988245079978,0.0847221735460004
353,2,171254,0.394253712827797,0.181846065686647,0.03082155342307
354,2,172242,0.261073226163172,0.180354467198531,0.148628713515532
355,2,173254,0.27332394583704,0.178912362090264,0.127483206810051
356,2,173340,0.277265640991958,0.178873382702516,0.122021597654372
357,2,173385,0.273353056912978,0.179056280024981,0.127748001913381
358,2,173973,0.335097617262007,0.178279236304738,0.0609830604544719
360,2,177341,0.425830779987077,0.177114415416126,0.0167194333996859
361,2,180314,0.276713747336698,0.178010362993548,0.12096576113149
362,2,180339,0.248105502135931,0.178582288114801,0.165615340127401
363,2,182758,0.330768000148099,0.177557017661862,0.0633090969433521
364,2,183619,0.244616453060084,0.178656510300939,0.171807341959534
367,2,187176,0.169769038914976,0.179878706462819,0.345918740470451
368,2,191066,0.244663255314516,0.1809840130772,0.177288816045141
371,2,191599,0.249444944218151,0.178444486499761,0.163025245933653
373,2,191763,0.218079842249175,0.179271025657642,0.22461440454724
374,2,191959,0.191349103336337,0.17891843863426,0.285585665724507
376,2,195759,0.271835235275544,0.180166831203266,0.132245067751611
377,2,196912,0.235195386919356,0.177382131198136,0.185721904901595
379,2,198110,0.204251804471089,0.178558311282771,0.253442640221973
381,2,198805,0.197510917421163,0.179351644563008,0.271538394590205
382,2,198891,0.211078690752743,0.17790565845798,0.236236948816703
383,2,199248,0.202593633130478,0.178341454389526,0.256732508574094
384,2,201782,0.197738508173014,0.17813695067919,0.267738902187501
385,2,203285,0.413806580598423,0.176385988674342,0.0195273309230401
386,2,203783,0.373176425169403,0.176257397372541,0.0349397552849888
387,2,204179,0.3490393993072,0.176828990174912,0.0491746285016711
388,2,205406,0.257176306242361,0.179106685644635,0.151921080728358
389,2,205834,0.273519756519844,0.178174888289088,0.125650234952581
391,2,207192,0.254278471658094,0.178087956388686,0.154226247233398
392,2,207561,0.231070122898366,0.177386198317222,0.19354731866185
393,2,208682,0.174293274508439,0.177270340913519,0.326179421149545
394,2,210102,0.143826173261855,0.177806632202969,0.419122722488242
396,2,214801,0.108929294305795,0.177868408438912,0.540657461919395
397,2,215016,0.106332622077567,0.177771266633673,0.550128147688078
398,2,218876,0.0115475980327436,0.179699092644155,0.948798981576267
399,2,227511,-0.0368811915872996,0.180961388576225,0.838621790138761
400,2,230378,0.0524618401401649,0.17866960881002,0.769217126920991
401,2,231943,0.0412950193995728,0.179190264453839,0.817872907160388
402,2,232156,0.0269717864300794,0.179124533042719,0.880396503343688
403,2,232789,0.0524501084227114,0.178474154558281,0.769021787305628
404,2,238524,0.0294907538196835,0.178740288193726,0.869044561362615
405,2,241518,-0.0600896417611955,0.180270587543786,0.739082898243089
406,2,250396,-0.15447120541656,0.178881017141247,0.388426088822959
407,2,250466,-0.14329763686719,0.178844063981032,0.423529697425451
408,2,252305,-0.151487680756617,0.179299907361211,0.39874768831413
409,2,254571,0.0105660832466556,0.18200110884787,0.953737628708403
410,2,254742,-0.0475039684946956,0.181820051984216,0.794037328724199
411,2,254908,-0.0390886245195705,0.183214796223304,0.831178214437264
413,2,255862,-0.10998564681273,0.18202877765183,0.546084712460719
414,2,255975,-0.0913030636659919,0.181400276546519,0.615050604697644
415,2,258311,-0.329552098236417,0.177604892834253,0.0643532183105204
416,2,259284,-0.174632841705599,0.178828469426827,0.329466537355935
417,2,266330,-0.0610610793056778,0.179810450401585,0.734370407895672
418,2,267100,-0.0953880433665614,0.179755027132778,0.595991013473559
419,2,268086,-0.011298691158027,0.179838812901972,0.949940010113116
420,2,274614,-0.129554608299947,0.178614127409825,0.468728708928777
421,2,274729,-0.165861376563954,0.179507913932958,0.35612888918871
422,2,275746,-0.0591090361649494,0.179618847833187,0.74229009876542
423,2,277029,-0.0666976852258068,0.178776333895067,0.709313618133885
424,2,277741,-0.0838503094087464,0.178826094729135,0.63943554061015
425,2,278218,-0.0778868043480636,0.178510557048385,0.662875047362375
426,2,278379,-0.0493252780649346,0.182958721800093,0.787627178650454
427,2,279910,-0.109562791474604,0.178400704608114,0.539519211548396
429,2,283431,-0.0776487470646187,0.18106307513211,0.668294588445268
430,2,283573,-0.0925857309390627,0.178869839945443,0.605051055729798
431,2,286762,-0.0728674979624611,0.179353808746335,0.684784567186529
432,2,287187,-0.102855634546338,0.17847474465989,0.564777264886575
433,2,288379,-0.0764051454904113,0.177158853279744,0.666527739563995
434,2,294941,0.11816979625079,0.17719994172395,0.505289125594272
439,2,297610,0.137057744398211,0.178059618185013,0.441975122751509
441,2,299680,0.266919865390107,0.177091237886191,0.132642273224837
442,2,299708,0.306088825558209,0.177287944354791,0.085131193018933
443,2,299759,0.293337799064297,0.17674346575464,0.097866680745319
444,2,300111,0.234943522646519,0.178233297943168,0.18829818773026
446,2,301710,0.319319676501832,0.176663653835416,0.071535391962969
447,2,303446,0.282216674685008,0.177964407741228,0.113679132266268
448,2,303854,0.333885669872014,0.177745283409512,0.0611435733078564
449,2,304472,0.269528792254563,0.176540068318611,0.127723957835754
450,2,304691,0.218524777659293,0.179615318081365,0.224559135394992
451,2,308097,0.496048126877833,0.176126407265759,0.00512895773587521
453,2,309402,0.304748413642558,0.176266023967863,0.084699191135972
454,2,310030,0.332415638797,0.177123774856928,0.0613781475676396
455,2,310113,0.331525066059478,0.176629505879307,0.0613493076914855
456,2,310972,0.340332339605791,0.176853012890494,0.0551105765321776
457,2,312659,0.182673044787399,0.176821473375724,0.302267580227183
460,2,318265,0.0457025486280124,0.179373460340192,0.799033734933564
461,2,318379,0.0399144568364752,0.179908903196409,0.824551735592422
462,2,321266,0.0240040786822094,0.178712585602035,0.893228721781218
463,2,322957,-0.0295930343275616,0.177114963320785,0.867399813204981
464,2,325221,-0.0772368654731656,0.178046837207586,0.664698073567135
465,2,332691,0.0223777564682561,0.179904377022893,0.901079706600643
466,2,333006,-0.0367393330552888,0.179544346663397,0.83798274293271
468,2,335046,0.0753403335303965,0.177710508150086,0.671860651408586
469,2,335049,0.0530279678370932,0.178489341384626,0.76657010675885
470,2,335995,-0.0136609032125874,0.177501609125443,0.938697267622403
471,2,336060,-0.0392356863779772,0.177251778760688,0.824943494414624
472,2,338292,0.0222771937032744,0.177248955811502,0.90005434911805
473,2,339568,-0.0735184457296514,0.177476776444056,0.678948021321383
474,2,340466,-0.0517693812374791,0.179035715766499,0.772631189304384
478,2,348480,-0.0527969613766539,0.177233434859239,0.765958522886183
479,2,350086,-0.0867201326467547,0.177203978212819,0.624876443593054
480,2,351083,-0.0790620811526202,0.179505678098334,0.659885619621076
481,2,351335,-0.0704204897355086,0.177497153300254,0.691797823018981
482,2,351417,-0.0471731244569411,0.177490943265142,0.790565617531439
483,2,351450,-0.146893323693738,0.177533056670224,0.408561474226472
484,2,352302,-0.0936903017953044,0.179039266587041,0.601097506805225
485,2,352469,-0.0888625576293813,0.177234471456292,0.616413309018636
486,2,352562,-0.0947806514286792,0.177950695907919,0.594629616750582
487,2,352944,-0.0829201292759493,0.17745382745478,0.640589865038194
490,2,355266,-0.137935593395826,0.177356816206417,0.43724953591999
491,2,358277,-0.0819064882537884,0.177483190691436,0.64473226225414
492,2,358926,-0.0684881874625134,0.177760584565705,0.70025957413088
493,2,358948,-0.0950153151696663,0.177782373971592,0.593368518999069
494,2,359515,-0.0769190766531561,0.177539997316286,0.665098291928284
495,2,363190,0.0246330780338221,0.179320137582824,0.89081723021
496,2,363588,0.012097620166357,0.180031252445158,0.946462650986961
497,2,363888,0.00573940568029235,0.178487180008479,0.974365943745143
498,2,363954,0.0395648756384603,0.177765781109681,0.824000896870427
499,2,364199,0.0221540626638245,0.177532806381077,0.900761978959163
501,2,365981,-0.0632233731277388,0.181084923759046,0.727194934627317
502,2,366047,-0.00452721789869967,0.177854123510508,0.979706688728006
503,2,366936,-0.00743554634426624,0.179900593228484,0.967055054648344
504,2,369530,-0.0738411709160896,0.177515647345509,0.677684779095283
506,2,369931,-0.0265395316239425,0.17877164237372,0.882068519182231
507,2,371033,-0.111597072383808,0.178203644601006,0.531566593645381
508,2,372919,-0.0767040442257188,0.177485570759992,0.665881301608495
509,2,373518,-0.0758538235040288,0.177385772687619,0.669188053978423
510,2,376157,-0.155715369024345,0.17763005465031,0.381285230931394
511,2,376172,-0.146493222369508,0.178938904448446,0.413522862342394
514,2,381433,-0.0470254258686489,0.178961830715303,0.792882763919985
515,2,381922,0.00454343500370313,0.180369290858404,0.979917944929878
516,2,382146,0.0287014518421884,0.177649392513082,0.87174294423208
517,2,384206,0.0641839877347281,0.178176239213624,0.718892421156762
518,2,384955,0.025428107680698,0.177806883311032,0.886364121895099
520,2,387301,0.0210944209470181,0.178713625624288,0.906107245370463
521,2,388313,0.0234010969468737,0.177651594388786,0.895277119417628
524,2,390138,-0.0479992412772992,0.178190672383486,0.787802266790994
525,2,391233,0.107995564446413,0.179107209054983,0.546918464765876
530,2,395606,-0.337947786323311,0.177249072410851,0.0573806640568558
531,2,395726,-0.338868311118268,0.177178648290495,0.0566108666997792
532,2,395853,-0.323053321042714,0.177771873161931,0.0700288460141919
533,2,396484,-0.294163492471925,0.177121387332326,0.0976411871360356
534,2,396705,-0.329800474306626,0.176857233784791,0.0630413750572003
535,2,398759,-0.293885497364945,0.178495188246907,0.100558676596345
536,2,400386,-0.246573874046705,0.177695253322422,0.166127429046061
537,2,400847,-0.268696831348447,0.177439727325639,0.130844820204278
538,2,401130,-0.236450939176555,0.179205037877739,0.187875993413502
539,2,401143,-0.240969254827821,0.178830957236326,0.178693300969017
540,2,401979,-0.137618038612774,0.179029472285636,0.442591748606294
541,2,403598,-0.158612326452996,0.178030202878177,0.373573923543884
542,2,404844,-0.157334577996655,0.180026553468758,0.382738523984308
543,2,405100,-0.176613642998862,0.178323928511971,0.322652581536799
548,2,406181,-0.150024693743984,0.178508637156869,0.401234084957812
549,2,406688,-0.0865712277177907,0.177596197026124,0.626234226066545
550,2,407621,-0.191427887602651,0.178822992789167,0.285131043767137
551,2,409016,-0.217980277301713,0.180534349343634,0.228079903063487
552,2,410647,-0.198397900685041,0.177956943081876,0.265666872426956
554,2,419803,-0.19627735614309,0.179217440810409,0.274179568791425
555,2,419943,-0.196396148102085,0.180278643534346,0.276719217613805
556,2,422349,-0.231616489160995,0.177940001131971,0.193883166082083
557,2,425467,-0.150716107861469,0.17754508545147,0.396518234024775
560,2,429095,-0.16920102798159,0.178551687598169,0.343965840250949
561,2,431266,-0.0156839744109646,0.17887409408848,0.930179428621005
562,2,431446,0.000427998699632837,0.179598501088053,0.99809992030288
563,2,432524,-0.00468962133594714,0.177873839846124,0.978981209051906
564,2,434090,-0.0961197256712371,0.179440053046007,0.592527540760098
565,2,441927,-0.117182473256791,0.177481846579668,0.509523695355184
566,2,446471,-0.157150670826024,0.179573792813085,0.382097442886894
567,2,449325,-0.209115005907839,0.17837023884475,0.241841162924559
569,2,450017,-0.247569732497991,0.177237068744503,0.16334276429439
570,2,451779,-0.342667605167046,0.177454478977056,0.0542814031726283
571,2,451784,-0.334423173195557,0.178145461869011,0.0613086221670731
572,2,453525,-0.249787156128144,0.178594395875356,0.16280244680143
573,2,453768,-0.289194982718104,0.17866311292383,0.106413342920361
574,2,454027,-0.238871282713187,0.178124065965138,0.18077009052616
575,2,455029,-0.258989963929183,0.1781388829917,0.146872099057741
576,2,455247,-0.303631056388759,0.177359547651933,0.0877837705612874
579,2,455756,-0.320046599343321,0.19057409573228,0.0939625467968442
580,2,457024,-0.311449280209748,0.178635480625046,0.0821185593394285
581,2,457298,-0.320772220829079,0.179109575192436,0.074161632726183
582,2,460202,-0.300078773334876,0.179621104301478,0.0956829090233518
586,2,464424,-0.278293342338361,0.178783201540714,0.120462327718146
587,2,465824,-0.157981675025706,0.180964104641725,0.383256493796902
588,2,470145,-0.1142584525954,0.178473643724314,0.522459258649213
589,2,470686,-0.0790691025298996,0.178419306253198,0.657918221520589
590,2,471144,-0.0860268116100175,0.178718579129863,0.630563532685316
591,2,471830,-0.123246001449366,0.178147815245024,0.489505920393347
592,2,472403,-0.120058632871998,0.178313200919065,0.501195756137429
