SNP,Chr,Pos,Effect,SE,ALO1_HYR1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
75,1,89880,-0.126916433718159,0.133565281704171,0.342650467250209
76,1,91472,-0.0903319962713763,0.134642871530057,0.502722523116833
77,1,93789,-0.0876257854883626,0.13325901630844,0.511249503288138
78,1,94351,-0.167400446866228,0.133394307173116,0.210334547610324
79,1,99148,-0.17034849181518,0.133031993271463,0.20120737379374
82,1,106800,-0.108484356830254,0.133395559518313,0.416621117990658
83,1,107970,-0.153223490419182,0.132874860912334,0.249632609493865
84,1,109000,-0.155353663512651,0.133102917826543,0.243929748941644
85,1,112549,-0.127139121315895,0.133036550311949,0.339892675245697
86,1,112742,-0.0811195148588384,0.133657803474654,0.544294551695081
87,1,113050,-0.0639294886696878,0.133459183528762,0.632221681894093
88,1,113135,-0.145315441010319,0.132937710512001,0.275091237922339
89,1,114076,-0.0398586580008119,0.133145614296615,0.764840485098203
90,1,114628,0.0475495624543775,0.133475401017383,0.721872055494136
91,1,116283,0.0628327432603371,0.134200239330736,0.639929508636746
93,1,127853,0.210756142540549,0.13352158817529,0.115359655119164
94,1,128302,0.217749202270967,0.132973168922648,0.102408258719635
95,1,128704,0.175077771352424,0.13328479469151,0.18984691413239
96,1,128911,0.22559534443766,0.133084364937608,0.0909325352821474
97,1,130267,0.150636924347837,0.133320726889691,0.259292369002025
98,1,130271,0.15724175967371,0.133457952741762,0.239505748342769
99,1,130613,0.134688172626183,0.134779203424107,0.31832199682067
100,1,132012,0.0232776305404516,0.134677531265227,0.862876450670927
101,1,133231,-0.0302711805704139,0.13371781423642,0.821036084675685
102,1,137074,-0.126534301645333,0.133367396267874,0.343389275905505
103,1,137304,-0.137857260131421,0.133382083575608,0.302053408973398
104,1,139686,-0.0758204440985322,0.133698407961017,0.571006287680836
105,1,149562,-0.144608844326352,0.133843326912711,0.280686689605076
106,1,150447,-0.165211429565766,0.135266010388971,0.222756612463575
108,1,154084,-0.110891432885608,0.135842149052987,0.414864423485011
110,1,157269,-0.19196063727393,0.133111020331816,0.150158161417574
111,1,160054,-0.19999508294225,0.134349901614337,0.137481964907938
112,1,166222,-0.202971153163002,0.133337214918462,0.128844394998149
113,1,166416,-0.198586658890763,0.133083481045444,0.136540874501223
114,1,167326,-0.212138009902699,0.133785575549772,0.113712547293021
115,1,168836,-0.27337350529456,0.132830393009625,0.0403176796912271
116,1,171200,-0.259482819527768,0.133110486250654,0.0520417617753006
117,1,171431,-0.330167595309933,0.133508964031462,0.013868680213675
118,1,173339,-0.302709968956235,0.132638351012858,0.0230707661723818
119,1,173845,-0.323553642100902,0.13238718929501,0.015014484718132
120,1,175121,-0.316395709245508,0.132169355666229,0.0171932342027052
121,1,175281,-0.32000172638529,0.132258945207402,0.0160461731497479
122,1,175315,-0.323071461914018,0.132195470826779,0.0150187002063083
123,1,175523,-0.312154349258816,0.133030978355937,0.0195041389286848
124,1,175541,-0.322440585105338,0.132409757251342,0.0153792535357042
125,1,175653,-0.340256591301505,0.132709818341423,0.0107632523075899
128,1,175856,-0.327459090627157,0.135030822765942,0.0158065654189661
129,1,175876,-0.302631437826184,0.133093299348678,0.0235761675064533
130,1,175989,-0.311107705714554,0.133423374619921,0.0202767832788921
131,1,176001,-0.303530802705149,0.134178451248034,0.024296104337828
133,1,177692,-0.325691719097002,0.132177255424797,0.0142135605212347
134,1,178191,-0.311470449659742,0.132407720721215,0.0192033113662983
135,1,178224,-0.325691719097002,0.132177255424797,0.0142135605212347
136,1,178960,-0.367085142697536,0.132945845360057,0.00606058853183947
140,1,183802,-0.37578228577381,0.131817160474678,0.00461747777861035
141,1,183954,-0.368312149318178,0.132858113226078,0.00586276012228359
142,1,184450,-0.309559283461305,0.132097161592065,0.019662190250591
144,1,184718,-0.358052134295959,0.132513747599424,0.00722517353967392
145,1,185296,-0.317165770198846,0.13223597724969,0.0169815106475264
146,1,185438,-0.282629739565965,0.132464007628563,0.0335616906901624
147,1,185469,-0.286510588486117,0.132634057834829,0.031432987406475
148,1,185503,-0.295837858954835,0.132228299117543,0.0258886034578622
149,1,185705,-0.291032411718311,0.133756840044025,0.0302306096101753
150,1,185749,-0.296477579428227,0.133722958684859,0.0272526391555613
151,1,185806,-0.309258139964801,0.133822084563164,0.0214104481072611
152,1,185879,-0.341178178732329,0.134259629417234,0.0114751619212083
153,1,185916,-0.268373085648642,0.134665041314505,0.0470426266700968
154,1,185941,-0.279383575991655,0.135195074852357,0.0395081084640552
155,1,185954,-0.309824100306938,0.135407184728921,0.022722773249239
156,1,186055,-0.27993489334043,0.132852308832439,0.0358127532549215
157,1,186896,-0.241802800543304,0.135266039280812,0.0746968286459439
161,1,190132,0.043514621750751,0.133834726413504,0.745270000838474
162,1,190148,0.0655835945153786,0.133849626002317,0.624452667189367
163,1,190165,0.050719386543441,0.134897008355644,0.707153160357059
164,1,190169,0.0730657707312917,0.134699637606524,0.587861288069434
165,1,190933,-0.104235478326052,0.133547790065427,0.435613398178842
166,1,192149,0.0926162096150978,0.134665572043697,0.49206204827796
168,1,192303,0.0721133406051262,0.160603260922939,0.653696063469494
171,1,192795,0.0764957526911292,0.133347797146789,0.566565961228113
173,1,194187,-0.0216347787969527,0.133515500502153,0.871367493956016
174,1,194867,-0.00572010212352297,0.133447455626137,0.96583411913331
190,2,8314,-0.014044562234787,0.135705226499496,0.917630351642249
194,2,8498,-0.0569142488424241,0.135474674306412,0.674660783181114
195,2,8651,-0.0694270986713892,0.135585068810238,0.608932272524266
197,2,9812,-0.0170056274001873,0.136438329775387,0.90087977281338
198,2,9932,-0.0049627529955365,0.135903319387259,0.970890932120196
199,2,10135,-0.0171035818117502,0.135380053627432,0.899536675445104
200,2,11616,-0.0198278696675165,0.135235299285571,0.883517588054831
201,2,12133,0.00723482788522323,0.135776507934423,0.957535110243151
202,2,12194,0.0100652392229872,0.136301037254339,0.94117502626143
203,2,12359,0.0165279343925688,0.135900728955659,0.903270993956218
204,2,13061,0.00493396757985365,0.135893320889286,0.971057570238832
205,2,14298,0.0205342255795329,0.136317894948394,0.88034980735186
206,2,15222,0.020424694295651,0.137647322090206,0.882124256635288
207,2,17986,-0.0521294799306677,0.135210952386271,0.700068236591214
208,2,19770,-0.029023651020285,0.136165690418275,0.831333387762165
209,2,19836,0.00474409686088983,0.135800099381579,0.972151784678232
210,2,19851,-0.000560504329015776,0.136197934642094,0.996718747074848
211,2,21595,-0.03318823690398,0.135623911388513,0.806824825426167
212,2,22385,-0.0371200849345845,0.135749379931401,0.78467053969501
213,2,23441,-0.0361519983899361,0.137068862573214,0.792125981547641
214,2,24209,-3.56571329707123e-05,0.135953616455638,0.999790883578284
215,2,24341,0.014399360187346,0.136273034099999,0.915907760887897
216,2,26815,0.0426042545829524,0.136092994711039,0.754425637909828
217,2,28209,-0.00900142406158777,0.136156842102752,0.947327118055235
221,2,41245,-0.0986140682573518,0.135533821602128,0.467342320451318
222,2,43214,-0.180252749331983,0.137500148411278,0.190734363788093
223,2,47104,0.0373683795928383,0.133977196458779,0.780472640119071
224,2,50915,-0.0498351772169979,0.135282465501759,0.7128116992449
225,2,55834,-0.0951552219232601,0.134587972049511,0.480025882316482
226,2,56422,-0.0667746121007042,0.134877199609655,0.620853715309816
227,2,57715,-0.0515495420137732,0.134451256409936,0.701648873041711
228,2,59046,-0.0864155098311387,0.135081258365899,0.522763219299514
229,2,59191,-0.0526515139998617,0.134356441160866,0.695383837902194
230,2,59383,-0.0410812498826112,0.134406580309932,0.760051996662601
231,2,59477,-0.0495092373309092,0.136421508064098,0.716886541287243
233,2,60471,-0.0727647500411811,0.134549686387172,0.58898509036903
234,2,60478,-0.0717799356559082,0.134704847918963,0.594460077225345
235,2,60786,-0.0393152775602668,0.134521160021358,0.770258834602265
236,2,61035,-0.0411555974601011,0.134509896522535,0.759810091060344
237,2,61071,-0.0583217169663768,0.133881478755311,0.663377258938455
238,2,61675,-0.0511670838230313,0.134275383342265,0.703387374321011
240,2,62939,0.0231923764202309,0.134065166736313,0.862755837494413
241,2,63527,0.0158908161701269,0.134571450705662,0.906067786879784
242,2,63857,-0.0238920238003717,0.134599406400381,0.859213803377187
243,2,65527,-0.0791153152427012,0.134095540623341,0.55557338181402
247,2,67976,-0.0233279171148405,0.136088360243627,0.86399376950699
250,2,72389,0.158608086894511,0.134991047911029,0.240805604977591
251,2,72392,0.00390060642212853,0.136174294452753,0.977164531218917
252,2,73646,0.143277077204854,0.13316443763292,0.282688453727601
253,2,74564,0.198451731572333,0.132701008744019,0.135682605398716
254,2,74739,0.270152052526079,0.132782169171113,0.0426430859506738
257,2,80873,0.304210867171195,0.132894337195243,0.022662417171531
258,2,81501,0.349003072685078,0.132559596705504,0.00884052386128879
259,2,83526,0.285617332033115,0.132779725697071,0.0321495933816204
260,2,83845,0.352819661074991,0.132449536311262,0.00808048457249136
263,2,84447,0.331046746749591,0.134331461609901,0.0141999463039641
264,2,87391,0.425499029225023,0.131243810892699,0.00129979390238959
265,2,87562,0.426236859041736,0.13157905104829,0.00131158823616974
266,2,87849,0.430387577489797,0.131527933940576,0.00117241866802308
267,2,87878,0.425907220427453,0.132151359819266,0.00138731568288618
269,2,89785,0.369425292079494,0.132647077807397,0.00564105666134802
272,2,93721,0.312033439238257,0.13265596498352,0.0192113451897821
273,2,93952,0.295812592232742,0.132376104722316,0.0260664844988267
274,2,95085,0.315986777455353,0.132431522467085,0.017557443021956
276,2,107124,0.330205504089009,0.132400208111626,0.0130883113850952
277,2,111645,0.406131266110771,0.131887425880502,0.00223689056292062
278,2,111916,0.383114585292357,0.132401124758575,0.00404518966413423
279,2,111931,0.388797018777767,0.132561517755637,0.00357677320205256
280,2,111999,0.401704582734141,0.131964388785102,0.00250941317311357
281,2,114528,0.309308853050598,0.133442812047666,0.0210251441307832
282,2,116024,0.370663026406852,0.133322434515209,0.00572368934252153
286,2,120090,0.225366824937986,0.133704923760078,0.0927654896930548
287,2,120291,0.25150648490303,0.135115559066943,0.0635162218740704
288,2,120726,0.20874729200733,0.134534584732851,0.121647913585956
289,2,121716,0.217439348121034,0.134341695327322,0.106436257260299
290,2,123100,0.150532741354104,0.134787354627799,0.264832374972437
291,2,124677,0.115339551010487,0.134699451593052,0.392427469171314
293,2,127887,0.146779764000262,0.135538797193277,0.279576245400123
294,2,128935,0.128567966201478,0.13546268568481,0.343217820664855
295,2,129053,0.187608826555101,0.135681348408852,0.167625912677055
296,2,130040,0.230675982115461,0.136326913703622,0.091513248951261
297,2,130976,0.14624590655734,0.135540431975945,0.281331731567831
298,2,132199,0.144960827106636,0.13617459827097,0.287820001850296
299,2,133355,0.118233119796417,0.13717136539004,0.389307149147793
300,2,133435,0.113080577085298,0.137480686660384,0.411336417075133
302,2,135183,0.127170904889576,0.13752211456551,0.355737773768494
303,2,135402,0.155420964991502,0.137419028666884,0.258822759322834
304,2,135898,0.191288811340765,0.138022886645241,0.166645921504157
305,2,135912,0.180385978069143,0.13816693972454,0.192550626584629
306,2,135925,0.176490968876318,0.137552338673624,0.200305000310265
307,2,136002,0.109613177105887,0.137645975262292,0.426368900377653
308,2,136173,0.142444872172022,0.138536958498437,0.304555796147765
310,2,138318,0.116209741506606,0.142272812090386,0.414588369676723
311,2,138695,0.0575955141654121,0.139932849783214,0.680886858909655
312,2,138818,0.06058291191682,0.139672530701053,0.66473520302066
313,2,139728,0.0749384333005541,0.139402230995752,0.591212782817163
314,2,140174,0.0604241033690553,0.139422192347282,0.664996593926011
315,2,140863,4.18692338040039e-05,0.139402870202317,0.999760527427713
316,2,141152,0.0470622036507664,0.139773108725786,0.736539919591822
317,2,141292,0.034172150827767,0.138778482813439,0.805643267346452
318,2,141545,0.0301185761288731,0.139457272701542,0.829135935033453
322,2,146723,0.126110082100579,0.139053027996196,0.365067346009167
323,2,147946,0.161057020111243,0.140228423175711,0.251526132280191
326,2,151397,0.0810047208605877,0.140775407157628,0.565375153186608
327,2,153035,0.0674392043275769,0.13926195787303,0.62850060605276
328,2,153228,0.0783609335236544,0.140262739404411,0.576739466831656
329,2,153455,0.0833860499085173,0.141314183018876,0.555517499594379
331,2,153815,0.0384154874060507,0.140826571483146,0.785177389972776
332,2,154160,0.0208913318630475,0.139361265527915,0.880923021817893
333,2,154235,0.0365682330445987,0.14074391645206,0.795153278890777
335,2,159870,0.137477109668174,0.137007028578878,0.316340246915807
336,2,161229,0.200185114925828,0.138900153304782,0.150410149407322
339,2,162696,0.283847365861406,0.137883603522343,0.040265870578317
340,2,163284,0.268698190656907,0.136121501984958,0.0491657895597286
341,2,164166,0.173298191647761,0.137833279302333,0.209475145230408
342,2,165270,0.145577278675307,0.136760514238005,0.28784403269074
343,2,165675,0.159803786729324,0.138983597648701,0.251003312640388
346,2,168062,0.101652078498495,0.137886291459972,0.461480287314223
347,2,168518,0.0224313354779908,0.137197089745595,0.870220568011257
348,2,168980,0.0877102504025711,0.137057666098504,0.522619297695519
349,2,169651,0.0927378393903393,0.137113468904381,0.49925606465226
352,2,170725,0.206255131659676,0.137007411675163,0.133107688701574
353,2,171254,0.264090693261671,0.136949488610572,0.0546095319847328
354,2,172242,0.144135602911533,0.135825121998697,0.289331255281153
355,2,173254,0.0425346717831102,0.134980135577406,0.752858248065839
356,2,173340,0.0686297260652707,0.134933348506188,0.611336715107917
357,2,173385,0.0678091230426967,0.135058880857689,0.615930725418142
358,2,173973,0.0622906174219591,0.134707387444648,0.64406916199341
360,2,177341,0.0928537109594355,0.134198085824087,0.489445355157451
361,2,180314,0.0479905430545738,0.134309827394275,0.721071601703484
362,2,180339,0.057831317951258,0.134638315395855,0.667798959495872
363,2,182758,0.175117447969909,0.133866433889448,0.191673424756394
364,2,183619,0.0858137627147485,0.134641493805868,0.524310007322067
367,2,187176,0.0502482084244957,0.135425978532935,0.710831668971375
368,2,191066,0.100680704568463,0.136359702624881,0.460794523225662
371,2,191599,0.0407805744298059,0.134556603291944,0.762012186080866
373,2,191763,0.0311381294066514,0.135096929345163,0.81784663094609
374,2,191959,0.0264426677153652,0.134770090039822,0.844562023818454
376,2,195759,0.160797837929313,0.135665021083715,0.236713365737558
377,2,196912,0.160910897222532,0.133461478507012,0.228751144012932
379,2,198110,0.156103872903152,0.134280634764093,0.245809780086935
381,2,198805,0.148650897063644,0.134885080721522,0.271188193112124
382,2,198891,0.17031243654537,0.133757636259346,0.203752531754127
383,2,199248,0.166599306581704,0.134077727496226,0.214855658459329
384,2,201782,0.131929288047452,0.134021673368503,0.325599131802829
385,2,203285,0.203208363622641,0.133246950654692,0.128141839478091
386,2,203783,0.16291040232506,0.133115223196475,0.221832596887963
387,2,204179,0.185230876320772,0.133356179985893,0.165710347404667
388,2,205406,0.1442655770531,0.134875601314425,0.28552143992407
389,2,205834,0.173023638229214,0.13413118952286,0.197909562823273
391,2,207192,0.183481242663326,0.133965760482175,0.171678367193251
392,2,207561,0.148847991625484,0.133492642600355,0.265597090881374
393,2,208682,0.158377536311738,0.133236157250011,0.235357629001581
394,2,210102,0.157403724122774,0.133584885329628,0.239468769337881
396,2,214801,0.146782626213454,0.133612757094594,0.272705495470949
397,2,215016,0.109588927994591,0.133637364575007,0.412742646905634
398,2,218876,0.0315326441868194,0.135137094207058,0.815634058501527
399,2,227511,-0.0260493755077176,0.136097007901746,0.848319914411077
400,2,230378,0.0638257998575231,0.134345943932716,0.635019895823669
401,2,231943,0.0627091746239585,0.134732851757428,0.641908100966145
402,2,232156,0.0441821381899118,0.134698415470819,0.743100187612964
403,2,232789,0.0696547408722094,0.134190699429716,0.604035250927165
404,2,238524,0.0677750221470012,0.134382410272401,0.614334001846588
405,2,241518,0.0127728760107947,0.13559616154267,0.925005383449962
406,2,250396,-0.0723972528879642,0.1346183580179,0.59105657976466
407,2,250466,-0.0827010606845987,0.134553956266392,0.539194259952186
408,2,252305,-0.0309777214593716,0.13497271190418,0.818604699978414
409,2,254571,0.0292197161398133,0.136869825968164,0.831071584236125
410,2,254742,0.0400681916903505,0.136738431222942,0.769672913832426
411,2,254908,0.0287233283094328,0.137791191442743,0.834993570028503
413,2,255862,-0.0300417872890433,0.13696025765704,0.826506723906417
414,2,255975,-0.0247630507573282,0.136468719252999,0.856113910274746
415,2,258311,-0.0810423256534222,0.134152227162342,0.546160416368376
416,2,259284,-0.0512274479822452,0.134645891980754,0.703832420812684
417,2,266330,-0.0133726057534824,0.135250688254956,0.921295436822932
418,2,267100,0.0107843366963043,0.135241484541979,0.93648816873005
419,2,268086,0.0415539982061609,0.135234476610795,0.75881624576403
420,2,274614,-0.0643648428610044,0.134387159864141,0.632270146182869
421,2,274729,-0.0745187897981537,0.135107895571086,0.581605511635572
422,2,275746,-0.0298242030294159,0.135097769154379,0.825406827030761
423,2,277029,-0.0594977680481313,0.134441957678699,0.658359719129877
424,2,277741,-0.0475085238321767,0.134508277809764,0.724148218851383
425,2,278218,-0.0652040787144527,0.134244204795624,0.627472410512546
426,2,278379,-0.0592326963516284,0.137576249720258,0.667062361470602
427,2,279910,-0.103220053395686,0.134129436972442,0.442078210935009
429,2,283431,-0.0728369583961238,0.136152826391662,0.593011070705977
430,2,283573,-0.089071749283445,0.13449057738943,0.508217603077139
431,2,286762,-0.0418143090295172,0.134900222269945,0.756770695414434
432,2,287187,-0.057485306315585,0.134254196483379,0.668779335770162
433,2,288379,0.0304660929016716,0.133261513787991,0.819297562280102
434,2,294941,0.0813517146853275,0.133280788339395,0.542003927756335
439,2,297610,-0.0657432514536801,0.133980370563434,0.623948369869838
441,2,299680,0.0670995472726887,0.133565572358365,0.615719404127536
442,2,299708,0.100878525630423,0.13378743797251,0.451339333854353
443,2,299759,0.0916520136539802,0.133352296411265,0.492349810396549
444,2,300111,0.0296989708175276,0.134364546786607,0.825194694214321
446,2,301710,0.0897928380153659,0.133391687512111,0.501291254373587
447,2,303446,0.107467659496848,0.134196169824927,0.423771574617795
448,2,303854,0.134034054334286,0.134154228672275,0.318428583298187
449,2,304472,0.0978247962225064,0.133106744723493,0.462867080450141
450,2,304691,0.0741808742928357,0.135309045430438,0.583878500038476
451,2,308097,0.182382716058021,0.133587568119705,0.173038522270662
453,2,309402,0.0735895435990169,0.13306726062294,0.580596226772124
454,2,310030,0.0454453811638019,0.133850967222549,0.734418249288875
455,2,310113,0.0693476830138458,0.133448357611218,0.603626737512669
456,2,310972,0.0241361643475353,0.133695943376968,0.856839892521444
457,2,312659,-0.0716268563010515,0.133128855077985,0.590897782283896
460,2,318265,-0.215374051359372,0.134426353016095,0.110012146072202
461,2,318379,-0.213301332528865,0.134836854341724,0.114562994873143
462,2,321266,-0.203809479674625,0.133969777783711,0.129077443774928
463,2,322957,-0.16717813024797,0.132911025870853,0.209288322260307
464,2,325221,-0.119066787783011,0.133789790036517,0.374096576075617
465,2,332691,-0.0857273571989251,0.135227122158429,0.526523430073917
466,2,333006,-0.129748236873637,0.13486165764818,0.33666599043355
468,2,335046,-0.113508059525882,0.133548606121686,0.39593554180064
469,2,335049,-0.130603313880282,0.134073604483488,0.330665725646184
470,2,335995,-0.19592919503423,0.133087242345504,0.141861598564053
471,2,336060,-0.175408946963824,0.13298811499774,0.188030066179173
472,2,338292,-0.248161543698451,0.132651061809188,0.0622021383346335
473,2,339568,-0.210631788874813,0.133036296149906,0.114256415306464
474,2,340466,-0.227167065388051,0.134119870393861,0.0911927328530667
478,2,348480,-0.182951743614865,0.132953011295689,0.169674422968496
479,2,350086,-0.237742985975058,0.132713536769873,0.0740856933461444
480,2,351083,-0.211673576391203,0.134567560971203,0.116616700144747
481,2,351335,-0.22761581733888,0.13296972302285,0.0878142823846504
482,2,351417,-0.221203783222812,0.132979218721665,0.0971106295173259
483,2,351450,-0.319179668001356,0.132563015226853,0.0165631532143248
484,2,352302,-0.180164455622433,0.134360955153905,0.180815472021373
485,2,352469,-0.197176380796868,0.132926970397458,0.138875385600034
486,2,352562,-0.212712041367917,0.133406030933154,0.111725503739508
487,2,352944,-0.212905928598417,0.133017581866853,0.110363426429409
490,2,355266,-0.234127039373097,0.132916526608497,0.0790263661999172
491,2,358277,-0.208557504661662,0.13305824305182,0.117913635210221
492,2,358926,-0.202447780252653,0.133282080895872,0.129672144065447
493,2,358948,-0.188298674443496,0.133383307199964,0.158915929015902
494,2,359515,-0.213835628508467,0.133072605011862,0.108968307738193
495,2,363190,-0.115028643529675,0.134726290897004,0.393797545293246
496,2,363588,-0.0788243951663311,0.135332384736749,0.560635210290616
497,2,363888,-0.0902329103051158,0.134149535349914,0.501623199394867
498,2,363954,-0.0972578692133781,0.133601868527499,0.467115835314645
499,2,364199,-0.101050024652974,0.133412099090027,0.449298934807167
501,2,365981,-0.141590102632628,0.136003852385419,0.298553606572106
502,2,366047,-0.0966060581978894,0.133660432974932,0.470298374215217
503,2,366936,-0.120366824344437,0.135146834822901,0.373730346701575
504,2,369530,-0.196138613004768,0.133128651878395,0.141560934693245
506,2,369931,-0.161557131236973,0.134178166661807,0.229377250049971
507,2,371033,-0.23676037794016,0.133503051386442,0.0770170516593935
508,2,372919,-0.191138119747906,0.133129168111625,0.151963461581394
509,2,373518,-0.167345541456601,0.133143900741112,0.209629098524073
510,2,376157,-0.218794059687842,0.133228015591509,0.1014281491725
511,2,376172,-0.206919914755606,0.134251731470637,0.124143844066878
514,2,381433,-0.108284492283207,0.134481970833112,0.42124796414229
515,2,381922,-0.0984814727143863,0.135549576535563,0.467992518294036
516,2,382146,-0.0975280719657222,0.13350926784897,0.465571200585842
517,2,384206,-0.111788843122839,0.133893921718906,0.404335303936016
518,2,384955,-0.128497222711531,0.133552517124784,0.336634110179456
520,2,387301,-0.113821809209812,0.134271637908174,0.397180528562667
521,2,388313,-0.115157336971343,0.133469482744657,0.38883377599069
524,2,390138,-0.167371650970095,0.133729675516812,0.2115564115755
525,2,391233,-0.0903685861920132,0.134685078725668,0.50268343746505
530,2,395606,-0.278768005757649,0.133164719416624,0.0370259754264169
531,2,395726,-0.277826734782853,0.133121024198074,0.0376029278010889
532,2,395853,-0.274095588659053,0.133526648975481,0.0408344924102178
533,2,396484,-0.266080484396247,0.132975510827342,0.0461604826537786
534,2,396705,-0.261533208834523,0.132936167913937,0.0499244732516601
535,2,398759,-0.255901084273189,0.134065674036827,0.0571019720909974
536,2,400386,-0.290593783129609,0.133108095741766,0.0296835879732832
537,2,400847,-0.286591036112743,0.133008450484291,0.0318626447094256
538,2,401130,-0.239739217551498,0.13450319186145,0.0755425167977195
539,2,401143,-0.271132592310011,0.134064822457841,0.0438888103215523
540,2,401979,-0.188899550462861,0.134380172660059,0.160689800061649
541,2,403598,-0.207387614634508,0.133586790393172,0.121449210920291
542,2,404844,-0.174202289845062,0.135221894300303,0.198495812544684
543,2,405100,-0.202202531984494,0.133866795302257,0.131816702404372
548,2,406181,-0.194308357887063,0.13398712521553,0.147890199284764
549,2,406688,-0.180056976791595,0.133266001588084,0.177525640124163
550,2,407621,-0.214856218511763,0.134219668943673,0.110320078098897
551,2,409016,-0.230216723242781,0.135502089434096,0.0902020831275291
552,2,410647,-0.263813901668537,0.133334609069512,0.0486396660583288
554,2,419803,-0.255866320196481,0.134324703851414,0.057614100417317
555,2,419943,-0.220467964158429,0.135302428882544,0.10411069296472
556,2,422349,-0.30018798774282,0.133189636654224,0.0248192079051755
557,2,425467,-0.243995183856264,0.133030600994844,0.0674765632086977
560,2,429095,-0.260212161057084,0.133739281488274,0.0524881252839289
561,2,431266,-0.210588464959141,0.134059987314116,0.117112792041189
562,2,431446,-0.193248041378089,0.134678886227407,0.152206656649753
563,2,432524,-0.0570326271215801,0.133739689611168,0.670043523316013
564,2,434090,-0.172444087741592,0.134694397115181,0.20129372507988
565,2,441927,-0.151950338091335,0.133316504514707,0.255154336525407
566,2,446471,-0.213038634920709,0.134722587190797,0.114701942740812
567,2,449325,-0.245907374924625,0.133769463086674,0.0668593839656871
569,2,450017,-0.306277605032993,0.132665187865167,0.0215401301773924
570,2,451779,-0.300406149290363,0.13320547001188,0.0247322419636546
571,2,451784,-0.301502003782397,0.133685687187784,0.0247261428890882
572,2,453525,-0.294292562864486,0.133773649282526,0.0284594661282143
573,2,453768,-0.246628350594282,0.134224984233212,0.0669875365893352
574,2,454027,-0.250790005447256,0.13363802086768,0.0613926503909558
575,2,455029,-0.297075851268486,0.133440318471021,0.026625960419874
576,2,455247,-0.326676237134657,0.132806451759532,0.0143804588239811
579,2,455756,-0.154946494176015,0.143660412838675,0.28151999122514
580,2,457024,-0.284004275887,0.134074591709109,0.0348517199254496
581,2,457298,-0.286306353948582,0.134453158676691,0.0339116084797367
582,2,460202,-0.278921513818878,0.134806088679154,0.0392681293086127
586,2,464424,-0.252058363502879,0.134249922494801,0.061269742778878
587,2,465824,-0.160118242397612,0.135978147159184,0.239777626437256
588,2,470145,-0.194616079915125,0.133902947684639,0.146997956168137
589,2,470686,-0.133805365820069,0.134032483708056,0.318815063510304
590,2,471144,-0.165672306568368,0.134163950670147,0.217707778449046
