SNP,Chr,Pos,Effect,SE,ADE17_PGM2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
87,1,113050,-0.0314410354614374,0.0665030409082776,0.636665243543124
88,1,113135,-0.0359827478563348,0.0663270076196983,0.587812839084919
89,1,114076,-0.053444458026119,0.0662936518821171,0.420683207766878
90,1,114628,-0.0405566696294546,0.0664874852973044,0.542261209501472
91,1,116283,-0.0371085840084835,0.0668633438284965,0.579252004751857
93,1,127853,-0.00847283666760774,0.0667664394666491,0.899089720061002
94,1,128302,0.0129540113705528,0.066507922812254,0.845681959963139
95,1,128704,-9.77596157372279e-05,0.0665777035895106,0.998829253128537
96,1,128911,-0.00409994989780686,0.0665847147846726,0.950936180845329
97,1,130267,-0.0581253357148859,0.0664815667203632,0.38254521958653
98,1,130271,-0.0586611512924656,0.0665593107400468,0.378735391673273
99,1,130613,-0.0809468373995089,0.0671170386824952,0.228604019724546
100,1,132012,-0.0569289497280177,0.0670439864149086,0.396385348643867
101,1,133231,-0.0739917752760494,0.0665197186155631,0.266753896285376
102,1,137074,-0.0652938567651942,0.0664506107281673,0.326481112030786
103,1,137304,-0.069505755970763,0.0664616720332862,0.296367994003412
104,1,139686,-0.055970508377574,0.0665854211862517,0.401151127937664
105,1,149562,-0.00803379298990627,0.0668027151817653,0.904344440104776
106,1,150447,-0.00820779328960501,0.0675436790773787,0.903349661496071
108,1,154084,-0.000291675499040312,0.0677537692011751,0.996567602066159
110,1,157269,-0.00515898528327451,0.0665235255081234,0.938228927520938
111,1,160054,-0.0391225116292604,0.0671238351082058,0.560372584791846
112,1,166222,-0.0247311541912472,0.0666464234521853,0.710800554955951
113,1,166416,-0.027982189925728,0.0665074184156886,0.674202525870381
114,1,167326,-0.0454732452453723,0.0668583246786172,0.496859505243227
115,1,168836,-0.0588719544015545,0.0665113030147396,0.376682520403436
116,1,171200,-0.0924322599303719,0.0665030660630242,0.165436713342721
117,1,171431,-0.0727435138095812,0.0669893117595903,0.278265408891958
118,1,173339,-0.125609045620283,0.0662427733781852,0.0587509409811697
119,1,173845,-0.108474469619003,0.0662730819060186,0.102567562822216
120,1,175121,-0.0959277071854154,0.0661955813250455,0.148181849280194
121,1,175281,-0.104335721883294,0.0662161719895999,0.115994534089284
122,1,175315,-0.0994425260566,0.0662165139076664,0.134048334351613
123,1,175523,-0.105529761860333,0.0665675397492454,0.113792749731931
124,1,175541,-0.1021746563178,0.0663088138716039,0.124239227556418
125,1,175653,-0.10920043238535,0.0664884160406791,0.101398049791219
128,1,175856,-0.103845959353589,0.0676182780275888,0.125491184891022
129,1,175876,-0.0988782945593225,0.0665964634541061,0.138505671283488
130,1,175989,-0.0957569382219774,0.0668005421351971,0.152607116902545
131,1,176001,-0.0944812831670892,0.0671557579370985,0.160337518544068
133,1,177692,-0.0981676672214769,0.0662219025921561,0.139124774848019
134,1,178191,-0.10000407799499,0.0662802877657582,0.132242922932332
135,1,178224,-0.0981676672214769,0.0662219025921561,0.139124774848019
136,1,178960,-0.11461407577078,0.0666797902432987,0.0865142495251541
140,1,183802,-0.0553431621929462,0.0663707393386686,0.404930067743372
141,1,183954,-0.063228590627654,0.0668350735311454,0.344775774312708
142,1,184450,-0.0591842056170515,0.0662589857457672,0.372345041463442
144,1,184718,-0.0451351703398492,0.0666674452644501,0.498836904230278
145,1,185296,-0.0508217751208032,0.0663726110197572,0.444364101937702
146,1,185438,-0.0637201648236254,0.066344215262961,0.337487217482769
147,1,185469,-0.0660948539827135,0.066433641050438,0.320466206914106
148,1,185503,-0.0695398011159736,0.0662513449315111,0.294603537214236
149,1,185705,-0.0713013814177084,0.0669888479410983,0.287885521211215
150,1,185749,-0.0695347776210981,0.0669941084658672,0.300015977888272
151,1,185806,-0.0493643526547004,0.06713445512525,0.462641533747129
152,1,185879,-0.0550746943542112,0.0674468293223307,0.414727990175465
153,1,185916,-0.0471221940328584,0.0674331691117015,0.485138130064279
154,1,185941,-0.0585445832423964,0.0677020762905286,0.387769652239798
155,1,185954,-0.0548560178796546,0.0679089390902772,0.419756699461236
156,1,186055,-0.0574812651116291,0.0665448065054123,0.388285455037061
157,1,186896,-0.0883738443789424,0.0675436497662602,0.191590271806699
161,1,190132,0.0557844622239239,0.0666334819275733,0.403055758621801
162,1,190148,0.0537806913679911,0.0666582833844253,0.420318152731897
163,1,190165,0.0545694720750294,0.0671696401689746,0.417102366879737
164,1,190169,0.0507816356217281,0.0670941466294971,0.449631820321698
165,1,190933,0.0112561755092565,0.0666013368270715,0.865886952753982
166,1,192149,-0.0139338500875191,0.0671444697351544,0.83572309408289
168,1,192303,-0.155594154502018,0.0796216618681634,0.0514705340954957
171,1,192795,-0.0412751020173625,0.0664416341165804,0.534853539713164
173,1,194187,0.084466692216757,0.0663809547455351,0.20404946492147
174,1,194867,0.0627963666160436,0.0664127605265267,0.345026600889378
190,2,8314,-0.0742546245668088,0.0675071165522367,0.272102350036063
194,2,8498,-0.126716164764687,0.0671860024748785,0.0601089501717377
195,2,8651,-0.1362052752074,0.0671969738468184,0.0434181479844025
197,2,9812,-0.106276629314235,0.067752765004675,0.117638329077598
198,2,9932,-0.121788019581098,0.0674095740101697,0.0716624763810634
199,2,10135,-0.12565254225229,0.0671288540556025,0.062059474865864
200,2,11616,-0.125522769856788,0.0670575835917609,0.0620519559404052
201,2,12133,-0.140310820818002,0.0672440530748345,0.0376423336225166
202,2,12194,-0.14611194704566,0.0674724078819805,0.031018159491818
203,2,12359,-0.138932624897269,0.0673155844744803,0.0397575986857808
204,2,13061,-0.126131839287275,0.0673819332790169,0.0620479795346541
205,2,14298,-0.127850320139673,0.0675874624219261,0.0593589274757147
206,2,15222,-0.111822189146996,0.0683328604873191,0.102640075020344
207,2,17986,-0.15013730457362,0.0669141080896819,0.025469118893427
208,2,19770,-0.135179895714021,0.0674729700321476,0.0458910612492105
209,2,19836,-0.132717402055069,0.0672993734135628,0.0493847520756688
210,2,19851,-0.132535783395733,0.067499594786793,0.050372150520457
211,2,21595,-0.117614932280135,0.0672963628013611,0.0813826876462961
212,2,22385,-0.109220681546591,0.0674006183177874,0.106024261812374
213,2,23441,-0.100724784129408,0.0680972066348974,0.139996735010835
214,2,24209,-0.0899847182852921,0.0675759427772253,0.183847994690207
215,2,24341,-0.105848754520375,0.0676715877528464,0.118677511717589
216,2,26815,-0.0940980304508151,0.0676391507972775,0.165047935639837
217,2,28209,-0.0755914330303903,0.0677277437837031,0.265135349286311
221,2,41245,-0.0780690872584304,0.0674590432338423,0.247939946263444
222,2,43214,-0.0649774311907252,0.0685955392034673,0.344157110588307
223,2,47104,-0.020987865692992,0.0667586171123703,0.753414851988046
224,2,50915,-0.0491309109850508,0.0673732471513711,0.466341660528292
225,2,55834,-0.0402177704080881,0.0670782757976012,0.549180968501091
226,2,56422,-0.0355404799112581,0.0672057889765455,0.597255293903579
227,2,57715,-0.0347695622661983,0.0669852198428748,0.604041935071607
228,2,59046,-0.0615370928033145,0.0672700785578336,0.36093336110793
229,2,59191,-0.0526586739304433,0.0669054657305347,0.431774333204331
230,2,59383,-0.0723188095733309,0.0668727443696703,0.280240005496228
231,2,59477,-0.0576789071909001,0.0679219409770341,0.396348854255392
233,2,60471,-0.0880699767452224,0.0669096509225602,0.188943435289367
234,2,60478,-0.0849966112502926,0.0669976235435885,0.205401466450869
235,2,60786,-0.078514034156636,0.0669094013745951,0.241411346669362
236,2,61035,-0.0808990555019963,0.0668965072826956,0.227350552547112
237,2,61071,-0.0809021667070869,0.066591767275033,0.225217215609359
238,2,61675,-0.0723075475488815,0.066812201878802,0.279879908812615
240,2,62939,-0.0627445643863113,0.0667237527123914,0.347674302859038
241,2,63527,-0.0671249688161212,0.0669628063802545,0.316826615762431
242,2,63857,-0.0763568209148014,0.0669504096669911,0.254851998124475
243,2,65527,-0.0756832763667651,0.0667310433434632,0.257499578021739
247,2,67976,-0.0460140257016263,0.0677711807523263,0.497607131180512
250,2,72389,-0.0746878666252088,0.0672798741410236,0.267708497684255
251,2,72392,0.015666844620775,0.0678503717253858,0.81752404082034
252,2,73646,-0.0392613571783888,0.0664314680846839,0.554895016047627
253,2,74564,-0.03793125607237,0.0663030933610611,0.567625959744583
254,2,74739,-0.0269112992392768,0.0665365176521996,0.686120108514448
257,2,80873,-0.0257488955863432,0.0666966349492186,0.699684886385492
258,2,81501,0.00205294333783799,0.066699509539845,0.975463192866701
259,2,83526,0.0127343383470788,0.0665926806823086,0.848457457623014
260,2,83845,0.0266704076757922,0.0666443049142302,0.689258388443955
263,2,84447,0.0353980166566423,0.0674842044618842,0.600233760251263
264,2,87391,0.0167261382315954,0.0663591023035799,0.801145301297758
265,2,87562,0.0131171995387053,0.0665293553422054,0.843812608028515
266,2,87849,0.0138638693420978,0.0665226247688401,0.835030347573545
267,2,87878,0.0135598385251935,0.0668086931449904,0.839279184661334
269,2,89785,-0.00494022867982312,0.0668195207947159,0.941104847414448
272,2,93721,-0.0664937039549187,0.0665241872139348,0.318216984275333
273,2,93952,-0.0683548794990367,0.0663280040864141,0.303453541971206
274,2,95085,-0.0938741003693043,0.0663325095155824,0.157889965382594
276,2,107124,-0.0823217251696687,0.0664091241324016,0.215941409887757
277,2,111645,-0.0678058422971828,0.0664982710513311,0.308586513467539
278,2,111916,-0.0610419666263681,0.0666739947489432,0.360539040491555
279,2,111931,-0.0494894202526429,0.066803267975932,0.459293055679907
280,2,111999,-0.0575061878152994,0.0665447455058164,0.388079558335115
281,2,114528,-0.0621932269403503,0.0669166160531654,0.353309786338406
282,2,116024,-0.0568460210996821,0.0670895554817572,0.397393383533185
286,2,120090,-0.0394166236044559,0.0668596021442841,0.555874072108927
287,2,120291,-0.0159840628183412,0.0676521234101662,0.813361392920652
288,2,120726,-0.00327171399981308,0.0672663467785177,0.961235133953795
289,2,121716,0.0043021387533428,0.0671897854801645,0.948982856852857
290,2,123100,-0.023640196127939,0.0672710943434064,0.725485300711245
291,2,124677,-0.0271112528157255,0.0671746789711571,0.686756152204512
293,2,127887,0.0205910209482038,0.0676419684151509,0.76099347052615
294,2,128935,0.0122563655755668,0.0675837453708693,0.856196325375056
295,2,129053,0.00497285192040197,0.0677921112582931,0.94156562355583
296,2,130040,0.0205102550353558,0.0681976649002028,0.76378434708336
297,2,130976,0.0276080670847247,0.0676348857786654,0.683379683545872
298,2,132199,0.00879888746577864,0.067962782790816,0.897062455957251
299,2,133355,0.0146641811870426,0.0684196942235584,0.830415891809152
300,2,133435,0.0389442788779257,0.0685406704452635,0.570265666346336
302,2,135183,0.000689144733941584,0.0686099749003632,0.991991552257015
303,2,135402,-0.00607874195725944,0.0685988576089866,0.929439826315666
304,2,135898,-0.0154602216162382,0.068958520526974,0.822734533004827
305,2,135912,-0.00850409557894551,0.0690128849729034,0.901999254898549
306,2,135925,-0.00365332469028515,0.0687014638541438,0.957621112921473
307,2,136002,0.0048488286770372,0.0686498492718272,0.943731188951579
308,2,136173,-0.0135566071880682,0.0691322597602058,0.844647326010847
310,2,138318,-0.00303113763849759,0.0709610783039698,0.965952477837341
311,2,138695,-0.0120546823915362,0.0697420768438587,0.862871051261125
312,2,138818,0.00713873225568031,0.0696160894123983,0.918382888647385
313,2,139728,0.00742278011872284,0.0694911961039658,0.914995535397162
314,2,140174,-0.010780248885579,0.0694899503707542,0.876804402154873
315,2,140863,-0.0114073629509543,0.0694615569244735,0.869647573647973
316,2,141152,-0.00747097874733045,0.0696587479809595,0.914650689838484
317,2,141292,-0.0138653227549221,0.0691550803942255,0.841208083091967
318,2,141545,-0.0242768663155021,0.0694838967486283,0.727006086147392
322,2,146723,-0.0538288166465472,0.0693113736698678,0.437901217911787
323,2,147946,-0.0366595694757885,0.0699788227281305,0.600700054326702
326,2,151397,-0.0804261096950096,0.0700503646807197,0.251697153553875
327,2,153035,-0.0665248178515704,0.0693266798557067,0.337921081351169
328,2,153228,-0.0798491737740198,0.0697942988004986,0.253372113564315
329,2,153455,-0.0702586047018819,0.0703520199865467,0.318637598895792
331,2,153815,-0.0976520851888998,0.0699883103821037,0.163813759528037
332,2,154160,-0.0815077692200564,0.0693100540486594,0.24039228226874
333,2,154235,-0.0792544574174639,0.0700121946084984,0.258398890805747
335,2,159870,-0.0803910531866684,0.0682336372080428,0.239521126415265
336,2,161229,-0.0617456556457886,0.0693392035985127,0.373810976595629
339,2,162696,-0.0328613136186032,0.0690962209014728,0.634662295332737
340,2,163284,-0.0447191536054639,0.0681608964891691,0.512198618462724
341,2,164166,-0.0378723463985371,0.0688061806152781,0.582378983492046
342,2,165270,-0.0648241250638136,0.0681695575761845,0.342293148865388
343,2,165675,-0.0691634821118187,0.0692871315060225,0.318858678312511
346,2,168062,-0.00106369854650652,0.0687613508979251,0.987666416362102
347,2,168518,0.0142937979748349,0.0683634291851831,0.834502140642521
348,2,168980,0.00930506226493568,0.0683334100549304,0.891763335433994
349,2,169651,-0.0225348732993533,0.0683571404780618,0.741849555409044
352,2,170725,0.0124821595687144,0.0684861389963418,0.855484730135151
353,2,171254,-0.0205574576041678,0.0685914698086267,0.764575788145099
354,2,172242,0.00405872341532245,0.0677889505235709,0.952290717154191
355,2,173254,-0.0243312671422565,0.0672573623701958,0.717745125752659
356,2,173340,-0.0111636254655282,0.0672590635138989,0.868268107850125
357,2,173385,-0.0172111765476749,0.0673174001932493,0.798353004884094
358,2,173973,-0.0259143839615343,0.0671306183083797,0.699707538986041
360,2,177341,-0.0119732306762403,0.0669129711200674,0.858089539675668
361,2,180314,-0.00775921056182636,0.0669371837124872,0.907783608646482
362,2,180339,-0.00573284326810868,0.0671068773674188,0.931969127379378
363,2,182758,-0.053061889804437,0.0668072357383848,0.427581411321818
364,2,183619,-0.0287114592728862,0.0671128207018076,0.669051157137208
367,2,187176,-0.0493120899071652,0.0674446404840077,0.465173109989426
368,2,191066,-0.0662771168924421,0.067908692838675,0.329745704064563
371,2,191599,-0.0972146550229395,0.0668581269892946,0.146822629052588
373,2,191763,-0.0920944306692225,0.0671449547465937,0.171066517285661
374,2,191959,-0.104914877945298,0.0669268162435004,0.1178690579345
376,2,195759,-0.0761887685704622,0.06761453819336,0.260588023382913
377,2,196912,-0.0523411059091671,0.0665821597660326,0.432328618334831
379,2,198110,-0.0632819776227433,0.0669551083413954,0.345233673026247
381,2,198805,-0.0739536361488527,0.0672133744012348,0.271959214838038
382,2,198891,-0.0613833445356994,0.0667241456563467,0.358223456175878
383,2,199248,-0.0731408878074708,0.0668433862803333,0.274607740386548
384,2,201782,-0.0647340108298993,0.0667855534445423,0.333068329120609
385,2,203285,-0.0467767540979592,0.0665685573981789,0.482714942891727
386,2,203783,-0.0638998582188395,0.0663845924453553,0.336421949858265
387,2,204179,-0.0504543686133248,0.0665783646357789,0.449064770481423
388,2,205406,-0.0166603697463674,0.0673112636189597,0.804655626674795
389,2,205834,-0.0369456825315493,0.0669658213823149,0.581496452369217
391,2,207192,-0.0645036350518418,0.0668439324789783,0.335211117891722
392,2,207561,-0.0575098667858353,0.0665658538776333,0.388199563639879
393,2,208682,-0.04111032577939,0.0664880977376463,0.536769053116226
394,2,210102,-0.0266492480924036,0.0666808114482788,0.689653136179416
396,2,214801,-0.0553783835062057,0.0666275570632185,0.406443196212407
397,2,215016,-0.0601335731739862,0.0665777816358631,0.367031529873346
398,2,218876,-0.0566826939100682,0.0672761635656043,0.400057612318687
399,2,227511,-0.112888492920651,0.0675537448684668,0.0955898456689895
400,2,230378,-0.104164954963262,0.0667358549413562,0.119454138007767
401,2,231943,-0.0982655826949667,0.0669537773392029,0.143086192913653
402,2,232156,-0.103329350093758,0.0669045561634002,0.123380372640147
403,2,232789,-0.104302914124307,0.0666617488275271,0.11855884865544
404,2,238524,-0.0897215627991145,0.0668162123300027,0.180195880645006
405,2,241518,-0.0773099110865091,0.0674427748074207,0.252445897800855
406,2,250396,-0.101714522272164,0.0668888462549794,0.129242892292756
407,2,250466,-0.102121569503914,0.0668633118810674,0.127577344285488
408,2,252305,-0.118201984582787,0.0669668183640615,0.0784144444559718
409,2,254571,-0.0954851102433563,0.068016798312997,0.161243837451922
410,2,254742,-0.0944509853077109,0.0679591303959447,0.165459267887674
411,2,254908,-0.0998995209618511,0.0684591640362013,0.145383627578797
413,2,255862,-0.0882192701137403,0.0680900065398196,0.195950495359459
414,2,255975,-0.0916527015022181,0.0678301120128834,0.17749363599186
415,2,258311,-0.0878622911007294,0.0667186806681086,0.188724094264002
416,2,259284,-0.0616627662617373,0.0670272684398455,0.358219082108014
417,2,266330,-0.0757716871738868,0.067275347189389,0.260807026597702
418,2,267100,-0.102970552833265,0.0671679834967416,0.126164101856261
419,2,268086,-0.0965749683463295,0.0671998174634348,0.151566418768962
420,2,274614,-0.0312062596108183,0.0669660504961862,0.641502052553736
421,2,274729,-0.0365231334503764,0.0673249763343189,0.587823238050416
422,2,275746,-0.0450744359099458,0.067280873911876,0.503331316254965
423,2,277029,-0.0444760545945527,0.0669689528748084,0.507041007294695
424,2,277741,-0.0528755614933207,0.0669779866231978,0.430380805174988
425,2,278218,-0.0557192871349808,0.0668502565958442,0.405129798723609
426,2,278379,-0.0529877603253761,0.0685139850782269,0.439811524873618
427,2,279910,-0.0493471300326832,0.066840925483554,0.460836563182963
429,2,283431,-0.0496374089387505,0.0678207771619559,0.464720778022444
430,2,283573,-0.0499320199290043,0.0670053634179714,0.45665008738823
431,2,286762,-0.0160585303464909,0.0672242626525826,0.811337274447467
432,2,287187,-0.0278532467965428,0.0668995820235397,0.677411246244033
433,2,288379,-0.0105092665215258,0.0664065431716204,0.874345183800778
434,2,294941,-0.0373532901729837,0.0664188768094016,0.574207507681045
439,2,297610,-0.0475983297355096,0.066736885315847,0.476178560042744
441,2,299680,-0.0124262179933065,0.0665759974955882,0.852044541792017
442,2,299708,-0.00722767977119571,0.0667186062439732,0.91379484301445
443,2,299759,-0.00668201975116981,0.066492713760361,0.920010378168156
444,2,300111,0.00456297826562957,0.0669578151050623,0.945707152156072
446,2,301710,-0.0099181981242725,0.0665094015809847,0.881540350937299
447,2,303446,-0.0309399729800452,0.0669101747570274,0.644071797967556
448,2,303854,-0.0279941278690164,0.0669266882679694,0.675996399808008
449,2,304472,-0.0411137133765562,0.0663415063366345,0.535836442980956
450,2,304691,-0.030161703162119,0.0674338564858345,0.654948428739444
451,2,308097,-0.0541236802537604,0.0666797726342721,0.417513286520392
453,2,309402,-0.0569156195696585,0.0662667000643892,0.390985602852643
454,2,310030,-0.0533448175820494,0.0666481463693745,0.424020530530598
455,2,310113,-0.05737876766733,0.066452378590571,0.388472568068578
456,2,310972,-0.114039369448243,0.0663464691779943,0.0865191141239169
457,2,312659,-0.025801020321151,0.0663508641646363,0.69761612860418
460,2,318265,-0.0498220813369304,0.0671752094682171,0.45877825255803
461,2,318379,-0.0468412761214744,0.0673806016031948,0.487403297257044
462,2,321266,-0.0437715863427527,0.0669348603865548,0.513574276627198
463,2,322957,-0.029606878866341,0.0663588785385403,0.655753027356631
464,2,325221,0.035509294459408,0.0667152051783526,0.594886382537827
465,2,332691,0.0756703165284698,0.0673013876312928,0.261628538740386
466,2,333006,0.0684493086527132,0.0671906816468071,0.309027823283681
468,2,335046,0.0702101004888665,0.0665102010736719,0.291859656480562
469,2,335049,0.0763168783944677,0.0667749504068459,0.253855970800262
470,2,335995,0.101149384886908,0.0663022051649232,0.128009671109307
471,2,336060,0.0990877657608198,0.0662211667627361,0.135464944284264
472,2,338292,0.0853298401728355,0.066271222261855,0.198733923730915
473,2,339568,0.0497572225787482,0.0664739840618481,0.454643942949442
474,2,340466,0.0558901911759821,0.0670367524497067,0.404999967822249
478,2,348480,-0.0503522111507117,0.0663736248534193,0.448587449992833
479,2,350086,-0.0513729118981086,0.0663745480637435,0.439457639414012
480,2,351083,-0.0600794687383265,0.0672133557703023,0.37200470641575
481,2,351335,-0.0544104705875757,0.0664699621134719,0.41358271047934
482,2,351417,-0.074706237464442,0.0664035771171275,0.261339279044141
483,2,351450,-0.0240042648677587,0.0665838734136095,0.718680138909646
484,2,352302,-0.0188035235868505,0.0671146645988086,0.779511100933565
485,2,352469,-0.0113094557466825,0.0664406673347717,0.864935521389968
486,2,352562,-0.0110091722829631,0.0667123759599257,0.869019208634958
487,2,352944,-0.0287442999408888,0.0665049224185434,0.66585042504449
490,2,355266,-0.0273296123442359,0.0665066119154276,0.681372649367621
491,2,358277,-0.0562625489859349,0.0664655940869839,0.397852186874784
492,2,358926,-0.0617945222918823,0.0665496937263239,0.353758351888383
493,2,358948,-0.0497635080198718,0.066599380598272,0.455436174265754
494,2,359515,-0.043536617239484,0.0665115800473286,0.513169618890582
495,2,363190,0.0057278871813101,0.0672024694298279,0.932124249671159
496,2,363588,0.0285938176058839,0.0674511240833486,0.671883040652025
497,2,363888,0.03026830826249,0.0668699031705438,0.651082652992999
498,2,363954,0.0408506576410496,0.0665880459077341,0.539951882080989
499,2,364199,0.0352278414136411,0.0665065933868954,0.596660231171389
501,2,365981,0.0275645500654239,0.067858587904416,0.684837547818296
502,2,366047,0.0243726821070447,0.066639402869195,0.714778311672491
503,2,366936,0.0350179519040987,0.0673932895682103,0.603663929578058
504,2,369530,0.036046708794964,0.0665137583302319,0.588199242728834
506,2,369931,0.0270900200829756,0.0669823872059186,0.686137820685037
507,2,371033,0.075503301893572,0.0666990859622149,0.258403206585659
508,2,372919,0.05238063662757,0.0664730042685973,0.431226322516224
509,2,373518,0.0993564892233394,0.066283046694255,0.134774410501807
510,2,376157,0.0582812927213402,0.0665681791537207,0.381890283482043
511,2,376172,0.0660624874348829,0.0670299672177387,0.325020935691057
514,2,381433,0.0467640851147215,0.0670274484092399,0.485833116826963
515,2,381922,0.0718450764830278,0.0674863530747244,0.287790638273456
516,2,382146,0.0455440621010411,0.0665335595557796,0.494091199307765
517,2,384206,0.03713277339502,0.0667557033096194,0.578393269965903
518,2,384955,0.0428604704888035,0.0665971338870407,0.520266805638611
520,2,387301,0.0523883704855481,0.0669173240325118,0.434221277034388
521,2,388313,0.0514657100281117,0.0665213288216158,0.439642401864433
524,2,390138,0.0556631066497744,0.0667192079557911,0.404682321294058
525,2,391233,0.0316698979695448,0.0671349672269179,0.637407563730587
530,2,395606,0.0417443148094187,0.0667293914242569,0.531997222541855
531,2,395726,0.0461217596847564,0.0666968100833506,0.489697292684837
532,2,395853,0.052451342136488,0.0668737948780205,0.433370584767602
533,2,396484,0.0541970491453349,0.0665737278828508,0.416141841142094
534,2,396705,0.0794999760819531,0.0664694863431055,0.23248481461126
535,2,398759,0.0312824857170116,0.0671279196867432,0.641493585155274
536,2,400386,0.0697714490828374,0.0666704586423588,0.296040652959891
537,2,400847,0.0489895467172761,0.0666613263320273,0.462887069150027
538,2,401130,0.055718855205577,0.0672582831856891,0.40798614557777
539,2,401143,0.0597286984251295,0.0671149269757675,0.374100681515276
540,2,401979,0.0519016319044932,0.067091718707195,0.439689712318799
541,2,403598,0.0262146760691389,0.0667783475648585,0.694879560667725
542,2,404844,0.0624735296823917,0.0674571457150549,0.355015431763735
543,2,405100,0.0381151244271819,0.066890059023593,0.569163951292194
548,2,406181,0.0503908112210016,0.0669104131670488,0.45188658860703
549,2,406688,0.0518933308380636,0.0665203877021479,0.435847903069333
550,2,407621,0.00691381826028714,0.0671227353346528,0.918019373242763
551,2,409016,0.0595240125868805,0.0677218966278818,0.380027477585861
552,2,410647,0.0217069214569032,0.0667978146253998,0.745400410098881
554,2,419803,0.0162945015768128,0.0672712964486423,0.808749805871756
555,2,419943,0.00600251317135102,0.0676732921813453,0.929371898258521
556,2,422349,0.00255934153533949,0.0668438525184719,0.969479414703252
557,2,425467,-0.0110602487594673,0.0666014298158158,0.868199897621873
560,2,429095,-0.038864216269968,0.0669665003792721,0.562046798439741
561,2,431266,-0.0336932856164142,0.067010945536606,0.6154165269084
562,2,431446,-0.0311942538397162,0.0672852024463228,0.643211202730148
563,2,432524,-0.0271136027807238,0.06664379829456,0.684369428655896
564,2,434090,-0.0647825606482042,0.0671852086175157,0.335586479423701
565,2,441927,-0.0120140620543343,0.0665504380249516,0.856843502582482
566,2,446471,0.0476111701534029,0.0673217095063634,0.479897203943815
567,2,449325,0.0350141840259781,0.0669494592372282,0.601306345877158
