SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
62,1,81999,-0.117425610144245,0.0596436207293197,0.0497594583080039
63,1,82431,-0.116819089183757,0.0599324085223215,0.0520655665504371
64,1,83284,-0.113505847967408,0.059509744649495,0.0572867912106985
65,1,83613,-0.100046993860604,0.0595714979596452,0.0939503548166251
66,1,84112,-0.0914274460136944,0.0596173403529401,0.126030863302949
68,1,84858,-0.0584295020977101,0.0599037569287073,0.33003496907671
69,1,85751,-0.0441439056935028,0.0601851348438146,0.463759508267148
70,1,87445,-0.0462104389956075,0.0603081704578423,0.444046513821237
71,1,87467,-0.0614272157401969,0.0605861302379472,0.311333255535536
72,1,89070,-0.0356623016882025,0.0602646556890983,0.554389109309234
73,1,89616,-0.0675404153870646,0.0598623461900039,0.259975482086175
74,1,89679,-0.0433490451449881,0.0599333858459349,0.469982494510049
75,1,89880,-0.0593214095773894,0.0599098351954812,0.322765278629
76,1,91472,-0.0278066486434816,0.0604201680453281,0.645640732257441
77,1,93789,-0.0158411507965347,0.0598096665328892,0.791272382212305
78,1,94351,-0.0628862612572032,0.05987955950436,0.294338870597598
79,1,99148,-0.0521799943562416,0.0597510997125493,0.383099094538876
82,1,106800,-0.0382716219233136,0.0598616457326577,0.523019935264595
83,1,107970,-0.0711204200031453,0.0595987513758193,0.233545216234348
84,1,109000,-0.0861288988301199,0.059648190868806,0.149640460792694
85,1,112549,-0.146929226693462,0.0592424415127277,0.0135989760203332
86,1,112742,-0.161841374262709,0.0593675097798352,0.00672851903847865
87,1,113050,-0.143295559482546,0.0594006271799578,0.0163590716096602
88,1,113135,-0.172621881711388,0.0590249238352042,0.00367231128119157
89,1,114076,-0.130903548919958,0.059328011519195,0.0279967882304395
90,1,114628,-0.0984945676388128,0.0596569483694541,0.0996246632801909
91,1,116283,-0.0293600008162365,0.0601996455932657,0.626057655926578
93,1,127853,-0.0136821474906676,0.0601033900302846,0.82005517331682
94,1,128302,-0.0117549012037588,0.0598736495569923,0.844466065472189
95,1,128704,-0.0214968721082444,0.0599255995868926,0.720014507814775
96,1,128911,-0.0068725975382154,0.0599420388352626,0.908784522473393
97,1,130267,-0.00556260494370581,0.059914009403355,0.926080844911929
98,1,130271,0.000406563466175458,0.0599858479546245,0.99459608260862
99,1,130613,0.00709559404491589,0.060545238620433,0.906772247036869
100,1,132012,-0.00115159005331783,0.060417869649281,0.984803673543499
101,1,133231,-0.0589584499805699,0.0599070446457854,0.325708176214049
102,1,137074,-0.0751577768160562,0.0597701466810178,0.209423167091183
103,1,137304,-0.0622499746100045,0.0598330169278881,0.298868453005028
104,1,139686,4.95951903626557e-05,0.0600034314631986,0.999340984070331
105,1,149562,-0.0102100732743595,0.0601378644091851,0.865282154859399
106,1,150447,-0.0266672056212324,0.060790844270494,0.661167998915531
108,1,154084,-0.0141654366446237,0.0609906149773457,0.816473770985834
110,1,157269,-0.0229396113694146,0.0598758104106512,0.701861511564594
111,1,160054,-0.0635489372316407,0.0603625547216341,0.293158544539169
112,1,166222,-0.0706334204185154,0.0598922132561417,0.239056133904088
113,1,166416,-0.0661049744765162,0.0597848155355861,0.26960285279933
114,1,167326,-0.056320779216912,0.0601539303969515,0.349770348182955
115,1,168836,-0.0511358841282035,0.059881334611773,0.393709793423758
116,1,171200,-0.0556570899789256,0.0599597913541775,0.353917234268405
117,1,171431,-0.0696518764880613,0.0602938512021531,0.248787036671053
118,1,173339,-0.0954970919118671,0.0597220406780869,0.110709472948932
119,1,173845,-0.0978083016553467,0.0596615699815626,0.102023886271735
120,1,175121,-0.069445824182359,0.0596551163295347,0.245160820033675
121,1,175281,-0.0762169074015359,0.0596826136379385,0.202428529349703
122,1,175315,-0.0781191204520527,0.0596567691498156,0.191224734153599
123,1,175523,-0.0833740281520383,0.0599763802139614,0.165370065185052
124,1,175541,-0.0773851535817556,0.0597530884967619,0.196138284332143
125,1,175653,-0.0723963577287899,0.0599607178655922,0.228087878431642
128,1,175856,-0.0755769628714384,0.0609437134323418,0.215758064610949
129,1,175876,-0.0736048698673668,0.0600125863687664,0.220831599832235
130,1,175989,-0.0713685127672082,0.0601921705284571,0.236547120006127
131,1,176001,-0.0852009047454157,0.0604563388886429,0.159627845863622
133,1,177692,-0.081177307238067,0.0596452014310514,0.174380905818049
134,1,178191,-0.0740781944771709,0.0597308769327523,0.215725394090236
135,1,178224,-0.081177307238067,0.0596452014310514,0.174380905818049
136,1,178960,-0.0934451385529911,0.0600735791331535,0.120720379036063
140,1,183802,-0.128505439310313,0.0594166453142328,0.0312286567865364
141,1,183954,-0.147182256520115,0.0597329551490613,0.0142154467293677
142,1,184450,-0.114745368355438,0.0594038498206891,0.0542072038036888
144,1,184718,-0.114338025651977,0.0597471359734511,0.056467139640715
145,1,185296,-0.103898782963752,0.0595452542226309,0.0818775768650144
146,1,185438,-0.0889983826810843,0.0596164184249845,0.136369606557671
147,1,185469,-0.0915231684913601,0.0596921855718844,0.126109469064024
148,1,185503,-0.086155579420034,0.0595594526905756,0.148911031780289
149,1,185705,-0.0881478729997474,0.0602208687445789,0.144154082531284
150,1,185749,-0.093493308392086,0.0601980270638578,0.121296288590843
151,1,185806,-0.0852240731300494,0.0603136734415386,0.158532682503539
152,1,185879,-0.101960098124112,0.0605335023285373,0.0929963862533702
153,1,185916,-0.0946523845059228,0.0605393753304015,0.118834650515246
154,1,185941,-0.0908141729705569,0.0608214960739198,0.136297370601255
155,1,185954,-0.0909550297571922,0.0609996469490617,0.136834925470922
156,1,186055,-0.0966145403172892,0.0597493113207009,0.106771864669313
157,1,186896,-0.107211158978736,0.0606856869849378,0.0781488250983189
161,1,190132,0.0579418683123467,0.0599670108011438,0.334591065283423
162,1,190148,0.0574915702506757,0.0599863717264068,0.338511737926303
163,1,190165,0.0580013422363938,0.0604471365041439,0.337944388914587
164,1,190169,0.0632835485308656,0.0603565282928699,0.295127702966084
165,1,190933,-0.0310554619041488,0.0599374355814103,0.604691245722057
166,1,192149,-0.0453250634329933,0.0604022834894405,0.453521772611816
168,1,192303,-0.020625741368189,0.0720576443002079,0.774862632067395
171,1,192795,-0.0473037710029271,0.0597937285125028,0.429407557843786
173,1,194187,-0.0313248613603846,0.0598730843828854,0.601171889742369
174,1,194867,-0.0150795014462887,0.0598583168140563,0.801249578864918
190,2,8314,-0.0254550807636431,0.0608622064597362,0.676025113241575
194,2,8498,-0.00329099197243021,0.060787875167478,0.956855083347799
195,2,8651,0.000490894583386803,0.0608450380360042,0.993567336460899
197,2,9812,0.0121976817649463,0.0612031291282412,0.842144128153136
198,2,9932,0.00542161263901486,0.0609646560983481,0.929187637270878
199,2,10135,0.0148504304341411,0.0607267200008041,0.806950650374368
200,2,11616,-0.0241625253204686,0.0606537697174808,0.690599726317878
201,2,12133,0.0066329400532793,0.0609075590091334,0.913342291891733
202,2,12194,0.0175331861510013,0.0611369876753424,0.774445012955259
203,2,12359,0.00631818941272311,0.0609644115491185,0.917516008295514
204,2,13061,-0.00289360111847858,0.0609606579003406,0.962168114620044
205,2,14298,0.0027998898071554,0.0611529831976575,0.963507498172201
206,2,15222,-0.0127572552700924,0.0617457629954289,0.836434034662202
207,2,17986,-0.0273611150831182,0.0606499209970662,0.652171479558268
208,2,19770,-0.0319172467669864,0.0610632267013381,0.601516648825431
209,2,19836,-0.0180590085604206,0.0609114421668852,0.767038092771772
210,2,19851,-0.0116303984490599,0.0610942515847143,0.849130098225035
211,2,21595,-0.0268622779519265,0.0608282433981346,0.659042817963913
212,2,22385,-0.027699876834696,0.0608847693979183,0.649420733449167
213,2,23441,-0.0735110635900575,0.0613695393480663,0.231781865803606
214,2,24209,-0.0629327165981644,0.0608957347668838,0.30210069400937
215,2,24341,-0.0504124366187901,0.0610731289288711,0.40967715136156
216,2,26815,-0.0546929227810802,0.0609893533225437,0.370457188307091
217,2,28209,-0.0623078351231353,0.0609892341439289,0.307660303047508
221,2,41245,-0.0382102998805278,0.060811045726793,0.530184460115142
222,2,43214,0.00350473618657754,0.0618312299037169,0.954830345253645
223,2,47104,-0.00323888663335703,0.0601075543511657,0.957057388156909
224,2,50915,0.0107008357333874,0.0606957049426167,0.86015699413646
225,2,55834,0.00422094273153106,0.0604174830534685,0.944342313684984
226,2,56422,-0.0147188587981228,0.0605208457718621,0.807989308639338
227,2,57715,0.00293661909348042,0.0603261937132208,0.961202637486438
228,2,59046,0.00349559604487815,0.0606312843137935,0.954057381969314
229,2,59191,0.00342886483770666,0.0602841383116755,0.954674248196498
230,2,59383,0.00309746222017954,0.0603015502774894,0.959062761654488
231,2,59477,0.00212540238371289,0.0612089904886551,0.972319691866822
233,2,60471,0.00365451319748689,0.0603826795056328,0.951773713590837
234,2,60478,0.00524198280740051,0.0604512532950754,0.930947844824113
235,2,60786,0.00985886905899003,0.0603502167197757,0.870327727431751
236,2,61035,0.00420052508267954,0.0603477311443312,0.944547189867663
237,2,61071,-0.0215689583711893,0.0600634121371677,0.719732649669988
238,2,61675,0.00520943633360904,0.0602466933882453,0.931143085107094
240,2,62939,-0.00911790129955248,0.0601412334730296,0.879582609178074
241,2,63527,-0.0170811330883091,0.060362103682308,0.77735974985542
242,2,63857,-0.0246108261462148,0.060368783116268,0.683759636776526
243,2,65527,-0.0145536256674614,0.0601789341095824,0.809045186870483
247,2,67976,-0.0231646487976852,0.0610383217509921,0.70453743731351
250,2,72389,0.0153489571514791,0.060668781308597,0.800418593760195
251,2,72392,-0.0108080914131286,0.061084143611795,0.859658754709162
252,2,73646,-0.017391115116319,0.0598272932415112,0.771460159049275
253,2,74564,-0.0121614963407988,0.0597134595657356,0.838733244865007
254,2,74739,0.000797531554252856,0.0599133062373076,0.989386852142854
257,2,80873,0.0332759368808141,0.0600301422602947,0.579710541926318
258,2,81501,0.0500081098847558,0.0599872368566716,0.405044320103656
259,2,83526,0.0347925031868676,0.0599245032991337,0.561876748529668
260,2,83845,0.0529464379802959,0.0599438833277806,0.377693300132793
263,2,84447,0.0746768671405456,0.06064616315507,0.219010383339925
264,2,87391,0.0546583789891915,0.059674230922101,0.360320455800497
265,2,87562,0.0557493480869301,0.05982275040459,0.35202057653847
266,2,87849,0.0605085624770902,0.0598039675726883,0.312335423734434
267,2,87878,0.0635767531984574,0.0600527176835079,0.290468353070954
269,2,89785,0.039215199997567,0.060118461250919,0.514632957647972
272,2,93721,0.0388812723227138,0.0599373182902172,0.516954796456452
273,2,93952,0.0435009983824313,0.0597566497371316,0.467115050979066
274,2,95085,-0.00116936594193058,0.0598849172956562,0.984431821669478
276,2,107124,0.0164913209684027,0.0599083111400796,0.783265248886524
277,2,111645,0.0125694007828203,0.0599493766641223,0.834048602858146
278,2,111916,0.00636562662279114,0.0600934719778922,0.915699048899662
279,2,111931,0.00225761170234801,0.0601861976069084,0.970099207065443
280,2,111999,0.0127162854796091,0.0599663663334261,0.83218498269525
281,2,114528,0.0401609766150828,0.0602774000956262,0.505674220469215
282,2,116024,0.0591660534168922,0.0603766347938183,0.32778216630408
286,2,120090,0.0410789707495928,0.0601802200146094,0.495307825551722
287,2,120291,0.0315774847687078,0.0608853892713447,0.604338064935979
288,2,120726,0.0413153486669965,0.0605167353543558,0.49523821872596
289,2,121716,0.0277230024641354,0.0604698986758707,0.646904437335304
290,2,123100,0.0415448920608283,0.0605309634240555,0.492948559116575
291,2,124677,-0.0340262930011607,0.0604607809163737,0.573939975023327
293,2,127887,-0.0571518050967497,0.0608266035170652,0.348072600851618
294,2,128935,-0.0619573135283127,0.0607556154390207,0.308531573566952
295,2,129053,-0.0612427932572385,0.0609431453875131,0.315625235329175
296,2,130040,-0.0436019729397437,0.0613588843326766,0.477797825333117
297,2,130976,-0.0633325303521618,0.060809260139583,0.298358721054808
298,2,132199,-0.055812080914706,0.0611127355970344,0.361726866088673
299,2,133355,-0.0762290200978581,0.0614650163508357,0.215724510490495
300,2,133435,-0.0827743117963895,0.0615744805954526,0.179716020469918
302,2,135183,-0.0600888447036452,0.0616832244718586,0.330648073391317
303,2,135402,-0.0697327195626334,0.0616451213166187,0.258740484999472
304,2,135898,-0.0691579076420095,0.061975054938877,0.265224372844322
305,2,135912,-0.071013060403881,0.0620150548084565,0.252946031019501
306,2,135925,-0.0776131799876991,0.0617105736209508,0.209332858847283
307,2,136002,-0.107239467645061,0.0615382688830131,0.0822661546413506
308,2,136173,-0.0816914018991017,0.0620875891179901,0.189113681156041
310,2,138318,-0.0909095548439456,0.0636993078662656,0.154415687314446
311,2,138695,-0.0974225798283594,0.0625734252569567,0.120382646657804
312,2,138818,-0.0977615556007969,0.0624563859195787,0.118413915430438
313,2,139728,-0.0842910265269075,0.0623993301764854,0.177614416955251
314,2,140174,-0.0693308438797917,0.062451476521689,0.267687720419793
315,2,140863,-0.098152438591979,0.0623165049450982,0.116137602987785
316,2,141152,-0.0695960639926394,0.0626017544570956,0.267012107845481
317,2,141292,-0.0950970795457096,0.0620542664229035,0.126299094609429
318,2,141545,-0.0706314746879777,0.0624505861186515,0.258823822824076
322,2,146723,-0.0983001900738294,0.0622312411520823,0.115095138940011
323,2,147946,-0.120346914030318,0.0626965026986991,0.0557249382405751
326,2,151397,-0.1009122548964,0.0629517052934829,0.109826663349379
327,2,153035,-0.0638037301800165,0.0624002940325217,0.30724884144671
328,2,153228,-0.0391200373464469,0.0629141929086987,0.534474839248102
329,2,153455,-0.0496758952265199,0.0633686193373264,0.433613041273503
331,2,153815,-0.0756701482401196,0.0630519162676948,0.230895796657672
332,2,154160,-0.0752435849122834,0.0623900206346474,0.228617653246269
333,2,154235,-0.0340464664540099,0.0631167087716435,0.58993659218755
335,2,159870,-0.00317078559560291,0.0615476985730509,0.958942270444688
336,2,161229,0.0313880403527924,0.0624702975417437,0.615666113971177
339,2,162696,0.0289671918235548,0.0622046357801573,0.641734775909871
340,2,163284,0.00234860523714864,0.0613990625250059,0.969508795900181
341,2,164166,-0.00930984731134465,0.0619673001536094,0.880662601264155
342,2,165270,-0.0263009761587834,0.0614321921567728,0.66881742880891
343,2,165675,-0.0394470958701312,0.0624283594943931,0.527875714934948
346,2,168062,-0.00544813729227478,0.061901689629769,0.929916458063313
347,2,168518,-0.0144353474775785,0.0615431342333761,0.814688897962155
348,2,168980,-0.018976850893166,0.0615104180183498,0.757872913671681
349,2,169651,-0.0347685095010903,0.0615201038572064,0.572326065288047
352,2,170725,-0.00274968002538589,0.0616573157079109,0.964454413097021
353,2,171254,-0.000314275555215682,0.0617572662162563,0.995942550273707
354,2,172242,0.0214369148804451,0.0610165882945699,0.725550921636732
355,2,173254,0.0178932285222698,0.0605521175222698,0.767784709528714
356,2,173340,0.0261132561499121,0.060536324530703,0.666466256256025
357,2,173385,0.033540090478608,0.0605817474463753,0.580180126462337
358,2,173973,0.0143812739792292,0.0604421904464109,0.812070050346679
360,2,177341,0.028224426371822,0.0602223438187468,0.639594575687842
361,2,180314,-0.00751631496102367,0.060259961842723,0.900807123843759
362,2,180339,0.00601403374677723,0.0604126859358761,0.920758745642302
363,2,182758,0.0664554629980018,0.0600928676873778,0.269531840090344
364,2,183619,0.103896515158138,0.0601803910141739,0.08514714654279
367,2,187176,0.0774347969793847,0.0606230016154806,0.202329782467236
368,2,191066,0.106259189184008,0.0609553606112038,0.0821641884284057
371,2,191599,0.0602970429003855,0.0602835845253118,0.317887616093851
373,2,191763,0.0591015550469103,0.0605263558226546,0.329505328538291
374,2,191959,0.0744952619654848,0.0603300100210986,0.217727680119946
376,2,195759,0.109036596558741,0.0607025175663719,0.0733104822702492
377,2,196912,0.119000781753129,0.0596576952391011,0.046841276744492
379,2,198110,0.117779880790357,0.0600260465950464,0.0505307549352305
381,2,198805,0.104013898810946,0.0603591001815155,0.0857187678954892
382,2,198891,0.113538511912484,0.0598359394785895,0.0585781460907759
383,2,199248,0.104094955540073,0.0600225036533538,0.0837439747184299
384,2,201782,0.111424460541935,0.0599107802955861,0.0637398137486917
385,2,203285,0.137457083919201,0.0595222464470599,0.0215014591220317
386,2,203783,0.141814822070626,0.0593631090323607,0.0174217313737871
387,2,204179,0.161643332436781,0.059365678805931,0.00679370273364423
388,2,205406,0.160011254858531,0.0600007589379624,0.00800977512177602
389,2,205834,0.161407797776092,0.059696929732087,0.00718722567223609
391,2,207192,0.16686446270436,0.0595973937126381,0.00539362425164037
392,2,207561,0.167999126786168,0.0593190311837623,0.00488918693777836
393,2,208682,0.157235966625696,0.0593006420456861,0.00837467218602633
394,2,210102,0.150668347109471,0.0595049913296593,0.0117734801413466
396,2,214801,0.147757891480312,0.059522780199004,0.0135152348397328
397,2,215016,0.143095565469951,0.0595205040559266,0.0167253025488651
398,2,218876,0.0944493887557799,0.0604173992555245,0.11888246278438
399,2,227511,0.0732021946259434,0.0609308382021493,0.230402232483638
400,2,230378,0.0628422421634759,0.0601930030731033,0.297194064044051
401,2,231943,0.054277638624594,0.060389643317566,0.36937691193984
402,2,232156,0.0529144675428196,0.0603682606911562,0.381339183708996
403,2,232789,0.0583692234080113,0.0601397357871848,0.332431963350363
404,2,238524,0.0732318721019877,0.0601785753045745,0.224451661614128
405,2,241518,0.09347739576374,0.0606243866996203,0.123991212419167
406,2,250396,0.0543029852069878,0.0603443576574703,0.368794896051427
407,2,250466,0.0610065164275033,0.060304845071385,0.31240531356319
408,2,252305,0.0813528387941587,0.0603972651767024,0.178856443171201
409,2,254571,0.0929270089620815,0.0612032299641087,0.129825028815122
410,2,254742,0.0911182424242561,0.0611553134214959,0.137130817095188
411,2,254908,0.0727433269672553,0.0616945446474359,0.239157044789005
413,2,255862,0.071324986658777,0.0613261591175875,0.245597484466271
414,2,255975,0.0704589418501941,0.0611067469541661,0.24967132398503
415,2,258311,0.0811225870898328,0.0600557854063138,0.177628828111671
416,2,259284,0.0900491616315968,0.0602231170901569,0.135740267660397
417,2,266330,0.112260379125162,0.0603783762616868,0.063819151896569
418,2,267100,0.11911599106582,0.0603367063631032,0.0491395960951678
419,2,268086,0.105422894421593,0.0604132830373986,0.0818501221475069
420,2,274614,0.0376066311600758,0.0602714434743038,0.533060545459064
421,2,274729,0.0362697638282848,0.0606037745505238,0.549907729848348
422,2,275746,0.0335596192612531,0.0605817168064552,0.579959535930305
423,2,277029,0.0241163733540625,0.0603127390112581,0.689504876487024
424,2,277741,0.0393641859025091,0.0603137006538529,0.514401936857746
425,2,278218,0.0270319503214772,0.0602238935761184,0.653809828656328
426,2,278379,0.0553989685426541,0.0616614310115788,0.369564519542555
427,2,279910,0.0044014877455234,0.0602194686256667,0.941775277820676
429,2,283431,0.0531046789742247,0.0610364951847805,0.384865425085977
430,2,283573,0.0399769459270488,0.0603314406965586,0.508005012508678
431,2,286762,0.0523363775063806,0.0604593397223302,0.387272326160376
432,2,287187,0.0516951481328725,0.0601782095007357,0.390904528037448
433,2,288379,0.0621554591152469,0.0596929544308736,0.298470825456492
434,2,294941,0.066673109281326,0.0597149694936404,0.264957937598123
439,2,297610,0.073658111604232,0.0599951425535696,0.22036466441731
441,2,299680,0.0745722075784856,0.0598063825205989,0.213263133071879
442,2,299708,0.0743138770590138,0.0599339934430071,0.215825379153779
443,2,299759,0.0740954961115004,0.0597308161395728,0.215617965511473
444,2,300111,0.0697855496587758,0.0601645687890032,0.246868924982665
446,2,301710,0.0525773536450339,0.0598114892812799,0.379971565587493
447,2,303446,0.056659677812951,0.060178554392711,0.347079205888063
448,2,303854,0.0561618850761769,0.0601914454224416,0.351429701228744
449,2,304472,0.0435689603862376,0.0597113536350683,0.466082193559705
450,2,304691,0.0348414093819395,0.0606961501647054,0.56631309280491
451,2,308097,0.0461853618187921,0.0600340955618487,0.442218496292102
453,2,309402,-0.0176325086823406,0.0597114674837811,0.767942004847954
454,2,310030,-0.0176315217454093,0.0600470245368817,0.76921430198864
455,2,310113,0.00302592509853793,0.0598866232672417,0.959730563787956
456,2,310972,-0.00231547673358942,0.0599776532762571,0.969226615238001
457,2,312659,0.0550235334145014,0.0596732802658477,0.35711666408337
460,2,318265,0.0255988502067343,0.0605061872049325,0.672495816520488
461,2,318379,0.0282358774473682,0.0606822307555201,0.641998416677661
462,2,321266,0.0440124898669689,0.0602490167901926,0.465563245699217
463,2,322957,0.0645707244846834,0.0596574553032774,0.279832277931725
464,2,325221,0.0597745670525955,0.0600001130140422,0.319815512920447
465,2,332691,0.0793843983834122,0.0605491677129068,0.190685207718915
466,2,333006,0.119563931780244,0.0602420174844475,0.0479486842345584
468,2,335046,0.115064842735808,0.0596566536620221,0.0545590909433754
469,2,335049,0.107814885815703,0.05995120231144,0.0729714494537423
470,2,335995,0.0793343583723643,0.0597358965251817,0.185008026124232
471,2,336060,0.0979209333530711,0.0595767799418017,0.101147305378976
472,2,338292,0.0354092053246355,0.0597708414315835,0.553951302742075
473,2,339568,0.0509747388739638,0.0598291356975239,0.394788816191215
474,2,340466,0.0298211635773742,0.0603883127695341,0.621738004683534
478,2,348480,0.0292386000947962,0.0597812354715531,0.625079409346057
479,2,350086,-0.00231177803969917,0.0598041845030304,0.969186672856605
480,2,351083,0.00568824583772347,0.0605764498215429,0.925240331822022
481,2,351335,-0.0093301052377058,0.0598942348384096,0.876298355365494
482,2,351417,-0.00444688662705785,0.0598863721157836,0.940849223174577
483,2,351450,-0.0301779809173472,0.059931589409676,0.614898406416506
484,2,352302,-0.00995329764227113,0.0604243149403744,0.869255994573834
485,2,352469,-0.00294965245701583,0.0598154030967612,0.960698075397391
486,2,352562,-0.00276412655055211,0.0600598963022543,0.963318075987074
487,2,352944,-0.0034353551103312,0.0598865606958482,0.954287397839332
490,2,355266,-0.0111408045860331,0.0598839041540444,0.852520213315438
491,2,358277,0.011461857330959,0.0598931866333277,0.848344463047526
492,2,358926,-0.0022996533629223,0.0599843022796847,0.969440195066248
493,2,358948,0.00659777453123289,0.0600024039359933,0.912504769396119
494,2,359515,0.00688615768635259,0.0599122002118581,0.908560021784349
495,2,363190,0.0316901943818575,0.0604760719024141,0.60059896132256
496,2,363588,0.0475091838861854,0.0606856124077175,0.434226027821659
497,2,363888,0.0560847666974376,0.0601430072515749,0.351703422991972
498,2,363954,0.0425188163260096,0.0599350706477938,0.478535506425582
499,2,364199,0.0349394823136837,0.0598674177264535,0.559852527221313
501,2,365981,0.0292505441899202,0.0610840756560784,0.632336758744164
502,2,366047,0.0573120806967914,0.0599258439001807,0.339533089950507
503,2,366936,0.015992800087617,0.0606879799522015,0.792299714937443
504,2,369530,0.017458446199075,0.0598966521968471,0.770858375834157
506,2,369931,0.00535349993655207,0.060314133239461,0.929322751901878
507,2,371033,0.0137851952495076,0.0601502079344242,0.818862119865349
508,2,372919,-0.0129065547966321,0.0598909356317431,0.829501213580289
509,2,373518,0.00123530195360377,0.0598608293074054,0.983547497095393
510,2,376157,-0.0271915990095996,0.0599755175555881,0.650554919185712
511,2,376172,-0.0147425775678477,0.0604215423342925,0.807376139774607
514,2,381433,0.0259646815162158,0.0603671765376961,0.667376209887606
515,2,381922,0.0318752967903372,0.0608283290058167,0.600593074054935
516,2,382146,0.0432547879647632,0.0598922898033209,0.470643759632128
517,2,384206,0.037670790979093,0.0600896562396345,0.531123635932458
518,2,384955,0.0272708396753432,0.0599716141892845,0.649583636840117
520,2,387301,0.0275685279335305,0.0602766830173101,0.647689084472919
521,2,388313,0.0362882401879981,0.0599053935839787,0.545063982114482
524,2,390138,0.0275822088314317,0.060105171893496,0.646589057607106
525,2,391233,0.0165401924126304,0.060450834746727,0.784541324232366
530,2,395606,-0.0531804344929132,0.0600396844695059,0.376352690281229
531,2,395726,-0.0411570776300474,0.060044456643114,0.493514028721877
532,2,395853,-0.0452904803793752,0.0602072750597896,0.452406444001475
533,2,396484,-0.0489871763980198,0.0599324883828489,0.414266829877551
534,2,396705,-0.0462298695826214,0.0599097147368116,0.44083268234364
535,2,398759,-0.0659539125812957,0.060348428778375,0.275189415724496
536,2,400386,-0.0595438294833381,0.060029459068521,0.321920782332268
537,2,400847,-0.0437291504778161,0.0600125770869078,0.466688856487732
538,2,401130,-0.0497102842520878,0.0605502650501816,0.41221429824174
539,2,401143,-0.0652240643429748,0.0603881974069108,0.280844089264161
540,2,401979,-0.0374950857734941,0.0604174883997899,0.535263386349954
541,2,403598,-0.0376417489362703,0.0600968858366287,0.53148950678137
542,2,404844,-0.0366478832640673,0.0607706747747521,0.546861275558445
543,2,405100,-0.0140069205145587,0.0602407939991164,0.816272370198293
548,2,406181,-0.0278846062887405,0.0602661425995289,0.643870900603106
549,2,406688,-0.0385530928973279,0.059901385605516,0.520246680797911
550,2,407621,-0.00498397220349633,0.0604275113845821,0.934312939642757
551,2,409016,-0.00381225339742353,0.0610329197010358,0.950230076386258
552,2,410647,-0.00386004802105999,0.0601433192043947,0.948862571446762
554,2,419803,-0.0316560292489594,0.0605425198552388,0.601390883568719
555,2,419943,-0.0397078300835603,0.0608868342685588,0.514723729316741
556,2,422349,-0.0576765076070462,0.0600978943434801,0.337858418079718
557,2,425467,-0.0218046681653768,0.0599489903816693,0.716284578056605
560,2,429095,-0.0381159754968652,0.0602811615439033,0.52759804944247
561,2,431266,-0.072571886931901,0.060224404257665,0.229001031533711
562,2,431446,-0.0736779252059059,0.0604648533666157,0.223838323737615
563,2,432524,-0.0429243152801113,0.0599665827111091,0.474585645720857
564,2,434090,-0.0924712313839131,0.0603627094803273,0.126436256910077
565,2,441927,-0.0889642811615648,0.0597273395760002,0.13724684091748
566,2,446471,-0.0579845169999505,0.0605706592045298,0.339069144255358
567,2,449325,-0.0696157706401476,0.0601805824584831,0.248143946484462
569,2,450017,-0.048354030347262,0.0599049644513494,0.420106882058483
