SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
106,1,150447,-0.212667163075412,0.123582430577819,0.0861537976123624
108,1,154084,-0.202384954748321,0.124016185843648,0.103587281157317
110,1,157269,-0.26366386318056,0.121415536184863,0.0305526126925135
111,1,160054,-0.169463267413518,0.123054958996625,0.169343204066955
112,1,166222,-0.140270992244998,0.122244716205322,0.251968400727709
113,1,166416,-0.149371131529737,0.121965007341997,0.221503097512736
114,1,167326,-0.170431317711756,0.122583216792083,0.165304180406688
115,1,168836,-0.236785379347009,0.121684995545137,0.0524615019041591
116,1,171200,-0.246596100088227,0.12181405029458,0.0436852173508542
117,1,171431,-0.294945224607262,0.122280428263093,0.0163731168877493
118,1,173339,-0.273448785496316,0.121456335518318,0.024973651552576
119,1,173845,-0.287061749082889,0.121265117415252,0.0184608603161413
120,1,175121,-0.291860293737973,0.120988343545882,0.0163615761786591
121,1,175281,-0.288044048729672,0.121118759122157,0.0179292378727245
122,1,175315,-0.295783470656437,0.121027150745407,0.0150166118249977
123,1,175523,-0.290471398160245,0.121760686717368,0.0175784167554566
124,1,175541,-0.292735248712448,0.121240305339805,0.0162645861165482
125,1,175653,-0.288119582986826,0.121661492629769,0.0184126947017755
128,1,175856,-0.267174754045728,0.123834725663818,0.0316401223791592
129,1,175876,-0.273368507686265,0.121872814597724,0.0255125763240398
130,1,175989,-0.268454604595894,0.122256337249473,0.0287539896116286
131,1,176001,-0.255658213699853,0.122979324540632,0.038350876112195
133,1,177692,-0.275005726027931,0.121165870342548,0.0238306466446777
134,1,178191,-0.263179692144781,0.121362237243774,0.0307844587132936
135,1,178224,-0.275005726027931,0.121165870342548,0.0238306466446777
136,1,178960,-0.292921087119251,0.122029626456804,0.016893858880373
140,1,183802,-0.250349742665424,0.121332659035059,0.0398116626544258
141,1,183954,-0.253962477831748,0.122205494670096,0.0384168243585231
142,1,184450,-0.171975226931907,0.121530054574985,0.157925436858528
144,1,184718,-0.241197491366893,0.121892563264975,0.0486186325711411
145,1,185296,-0.19214959254624,0.121617510240537,0.115013905135032
146,1,185438,-0.18264568316245,0.121664769366968,0.134192385243809
147,1,185469,-0.18851939824673,0.121816129387452,0.122621069504492
148,1,185503,-0.1832128672122,0.121521916818508,0.132537799691772
149,1,185705,-0.17144155793178,0.122936898677795,0.164028794780372
150,1,185749,-0.192827394950996,0.122847110309152,0.117391650857163
151,1,185806,-0.201183356617154,0.122974373511997,0.102735471757825
152,1,185879,-0.204461461489753,0.123557852168124,0.0988572691828834
153,1,185916,-0.130780586493874,0.123784190421967,0.291452795619856
154,1,185941,-0.142193532796995,0.124289614428442,0.253378086095548
155,1,185954,-0.163165509157974,0.124581148948404,0.191144786089901
156,1,186055,-0.155593199101192,0.122110557664431,0.203430970250312
157,1,186896,-0.173174111941221,0.124055675837399,0.16361028246172
161,1,190132,-0.0435860532321614,0.122524344776392,0.72225240052417
162,1,190148,-0.029153523751956,0.122573442723038,0.812139033093471
163,1,190165,-0.0538798364066335,0.123491929910615,0.662883995479297
164,1,190169,-0.0363016615659335,0.123356053701484,0.768714186188959
165,1,190933,-0.144275606286825,0.122129544661258,0.238265907278636
166,1,192149,0.0727299072497238,0.123310438914793,0.555694402776062
168,1,192303,0.0814194284986756,0.14701313324385,0.580049811361002
171,1,192795,0.0459334656406137,0.122114588329095,0.707030964919841
173,1,194187,-0.029868743665325,0.122229910378552,0.807089918780358
174,1,194867,-0.0986112466375743,0.122060933963305,0.41970062615672
190,2,8314,0.280595653772758,0.123341442425775,0.0235080930204476
194,2,8498,0.169564765016591,0.12373165405235,0.171425582379227
195,2,8651,0.180123280027629,0.123805886320593,0.146589838787042
197,2,9812,0.150000552526076,0.124658955314933,0.229671477325231
198,2,9932,0.14584954209284,0.124179626637114,0.24098467456942
199,2,10135,0.146980023269676,0.123698410762636,0.235548421887082
200,2,11616,0.153569936196771,0.123543884874394,0.214678246488005
201,2,12133,0.182522664877287,0.123926002757822,0.141686353526778
202,2,12194,0.191209209075712,0.124371183797555,0.125089351100007
203,2,12359,0.173198846024115,0.124080058145631,0.163632843582804
204,2,13061,0.171361404790739,0.124078103967987,0.168128967958063
205,2,14298,0.169760701590311,0.124477856523303,0.173505082825658
206,2,15222,0.161286935231936,0.125729666207358,0.200401234081469
207,2,17986,0.151666124616311,0.123550547143021,0.220428890864924
208,2,19770,0.142534077368622,0.124438985504649,0.252813907016857
209,2,19836,0.128779722712002,0.124138422809865,0.300265101253963
210,2,19851,0.13148672169123,0.124494973040667,0.291616990226742
211,2,21595,0.116871476994712,0.124020619539141,0.346655277269243
212,2,22385,0.121684435275291,0.124125165130863,0.327591414158345
213,2,23441,0.106462709801949,0.125373243290027,0.396364367742904
214,2,24209,0.1554579416259,0.124192514477258,0.211489898233703
215,2,24341,0.177240412754763,0.124405086642981,0.155126283129599
216,2,26815,0.178253160608389,0.124251044875727,0.152280438637432
217,2,28209,0.137914047837137,0.12443835493228,0.26849022435468
221,2,41245,0.0310190234486075,0.124165543674755,0.802871946315518
222,2,43214,0.0167045375721178,0.126186634445035,0.894759464881756
223,2,47104,0.09757432726105,0.122561927191222,0.426495800954175
224,2,50915,0.109027097537104,0.123741201393232,0.378868775951899
225,2,55834,0.0540199850124115,0.123271252221856,0.661494521684694
226,2,56422,0.0929172784969238,0.123426183625383,0.452061876209149
227,2,57715,0.0804873154549156,0.123043477792507,0.513449343554116
228,2,59046,0.0989156797732684,0.123628798686061,0.424189666203399
229,2,59191,0.0729327472529415,0.122971097803296,0.553501687570668
230,2,59383,0.0909124835747289,0.122972620171954,0.460221961725224
231,2,59477,0.0665336613045406,0.124869295419016,0.594488991199571
233,2,60471,0.0531561627599614,0.123201054821652,0.666398281184162
234,2,60478,0.0577865829976703,0.123335816821713,0.639694503593839
235,2,60786,0.0605307744358912,0.123129158264049,0.623304920107248
236,2,61035,0.0573727127909274,0.123124555639185,0.641522248664401
237,2,61071,0.0577981248356461,0.122565103099977,0.637524495211716
238,2,61675,0.0246860894519449,0.122949649017436,0.840984588400426
240,2,62939,0.0178637198554324,0.122740451239145,0.884367125305714
241,2,63527,0.0447969896538764,0.123181802846631,0.716325402709903
242,2,63857,0.0371412360022486,0.123217679443232,0.763265771138507
243,2,65527,0.00270443292889389,0.122827169321898,0.982445879687609
247,2,67976,0.0892466031969201,0.124505804666259,0.473967325821453
250,2,72389,0.129515867050911,0.123635990975851,0.295559034999054
251,2,72392,0.0240147807718732,0.124663465693132,0.847354139498569
252,2,73646,0.101441569033457,0.121994622006896,0.406239268217113
253,2,74564,0.128467139226034,0.121682309312443,0.291800553880218
254,2,74739,0.172200857610777,0.121931014737494,0.158748193280397
257,2,80873,0.240638448598692,0.121895693354344,0.0491457269514205
258,2,81501,0.245352113452172,0.12184853368247,0.0448118349060671
259,2,83526,0.216629011305196,0.121811737052248,0.0762001247693799
260,2,83845,0.269638269487625,0.121628727210869,0.0272669030681506
263,2,84447,0.247826783757628,0.123332802423831,0.0452538715319892
264,2,87391,0.283177911774639,0.120996568188668,0.0198205267335076
265,2,87562,0.289421664568289,0.121265757619475,0.0175277076170489
266,2,87849,0.284399703003719,0.121287745367122,0.019588985249673
267,2,87878,0.300404092849483,0.121708159496861,0.0140514834656332
269,2,89785,0.254447156084441,0.12201832316156,0.0377582716689346
272,2,93721,0.237282618839143,0.121743556536658,0.0520828607030635
273,2,93952,0.250099795956796,0.121318658821914,0.039986035799283
274,2,95085,0.272097813461041,0.121356012037189,0.0255724564326279
276,2,107124,0.352944191534923,0.120826303928514,0.00371249211425049
277,2,111645,0.37358695264913,0.120729721367831,0.00212947215428319
278,2,111916,0.365999647754415,0.12108766615043,0.00268925730571243
279,2,111931,0.364371531038875,0.121291497145946,0.00285391296870768
280,2,111999,0.368017926531371,0.120813471717564,0.00249217279432746
281,2,114528,0.311770172665084,0.121971767923504,0.0110038722421811
282,2,116024,0.399805513075974,0.121539269220572,0.00110468279443153
286,2,120090,0.226979127716325,0.122305531529576,0.0643100335647646
287,2,120291,0.234624211560742,0.123677341343353,0.0586350395354633
288,2,120726,0.227733068544534,0.122992171110788,0.0649172967031426
289,2,121716,0.235637181165935,0.122808893067942,0.0558246214971068
290,2,123100,0.166746570930241,0.123298924795572,0.177120594597467
291,2,124677,0.133884079087983,0.123241793283775,0.278064157473501
293,2,127887,0.167292580876904,0.123974676211651,0.178070344476866
294,2,128935,0.181185353137449,0.123801496017388,0.144216357797016
295,2,129053,0.194359721057232,0.124124184735199,0.118279964554014
296,2,130040,0.209966747874629,0.124815434557226,0.0934109171209244
297,2,130976,0.132028210019093,0.124095214290093,0.288089148347504
298,2,132199,0.155857137481727,0.12459425194252,0.211793007150796
299,2,133355,0.143523387441971,0.125482488468819,0.253493130597214
300,2,133435,0.107936118974771,0.125855405043804,0.39168418708976
302,2,135183,0.119084312106355,0.125896784867945,0.344852501492139
303,2,135402,0.144012659697071,0.125803897315234,0.253092752411018
304,2,135898,0.182786524642012,0.126331561803209,0.148818120544209
305,2,135912,0.173472799344021,0.126462598474055,0.171018060552405
306,2,135925,0.161361820406801,0.125932290266907,0.200916058686604
307,2,136002,0.135268025327794,0.125924719285934,0.28346786452492
308,2,136173,0.160542647587388,0.126734987327989,0.206076752478856
310,2,138318,0.157602311622963,0.130106072240362,0.226576525341114
311,2,138695,0.132740670135209,0.127946717504918,0.30022777023686
312,2,138818,0.117524263540969,0.127753595106966,0.358237957489632
313,2,139728,0.121332186130185,0.127513910490003,0.341990913597716
314,2,140174,0.0842853565968282,0.127598497743318,0.509330912308448
315,2,140863,0.082158184541695,0.127550753744408,0.519914936792125
316,2,141152,0.0825081629318525,0.127909832778182,0.519314164541963
317,2,141292,0.0872570861357118,0.126980061183262,0.492425828216169
318,2,141545,0.137163543280636,0.127475052653157,0.282660745269832
322,2,146723,0.201249332315161,0.127002729142219,0.113951213040588
323,2,147946,0.185517571653807,0.128241575922112,0.148889112434167
326,2,151397,0.199522778071907,0.128504651878834,0.121402776389547
327,2,153035,0.0825622568236404,0.127463298554774,0.517578335348908
328,2,153228,0.0714346709657734,0.128413397234481,0.57836729478919
329,2,153455,0.0777457800688013,0.129373158995556,0.548264203598617
331,2,153815,0.0962124597302287,0.128840973880508,0.455709381402942
332,2,154160,0.0637648001676849,0.127546515116621,0.617433256087444
333,2,154235,0.0421058572749324,0.128846271441955,0.744019321888331
335,2,159870,0.0636713202039871,0.12556529243375,0.612417137450398
336,2,161229,0.113068468046505,0.127396962672433,0.375398592249728
339,2,162696,0.199590235390693,0.12654514363683,0.11563932935397
340,2,163284,0.184840251498155,0.124920660498198,0.139855551228207
341,2,164166,0.100989870430102,0.12635666018767,0.424686081496272
342,2,165270,0.114953679519393,0.1252580162471,0.359384159562971
343,2,165675,0.135052019854528,0.127277071183997,0.289375884608059
346,2,168062,0.0971662315073746,0.126228479567252,0.441954259389597
347,2,168518,0.0522875413118469,0.12558018228333,0.677393945258311
348,2,168980,0.0724018109114721,0.125492228957147,0.564345979467619
349,2,169651,0.0947261592038271,0.12550979163504,0.450913479805978
352,2,170725,0.169432142537009,0.125511058393129,0.177900851123334
353,2,171254,0.21889588813327,0.125498613627712,0.081992959252294
354,2,172242,0.123497457034325,0.124374817794044,0.321416489626348
355,2,173254,0.0978021823722455,0.123484310469998,0.428880266698549
356,2,173340,0.0824124078942238,0.123501152926988,0.505016044789329
357,2,173385,0.0909678785519885,0.123598036964302,0.462220836077648
358,2,173973,0.110366357346109,0.123224306679905,0.371047860402731
360,2,177341,0.148481746032073,0.122689642401481,0.227003337143847
361,2,180314,0.0858208251257731,0.122900301407293,0.485451662317108
362,2,180339,0.0768903131592038,0.123227928764658,0.533051457154385
363,2,182758,0.115594852231663,0.122699537168093,0.346787318085484
364,2,183619,0.108795967934851,0.123201464151122,0.377797456870245
367,2,187176,0.042837980913593,0.123987989681224,0.729923515832456
368,2,191066,0.053493712802286,0.124903531750989,0.668708308238773
371,2,191599,-0.0330018564883974,0.123192354151992,0.788941349982489
373,2,191763,-0.0221499379200477,0.123687215382058,0.857977426756083
374,2,191959,-0.046874478067957,0.123365803132833,0.704201158089405
376,2,195759,0.0932356307598628,0.124351548591179,0.453889872759848
377,2,196912,0.103187150030715,0.122314326474929,0.399451543927505
379,2,198110,0.0775132547762975,0.123102187036995,0.529320491760961
381,2,198805,0.0630678583407181,0.123656279290763,0.610352319335811
382,2,198891,0.0999361061305493,0.122622963581341,0.415629323965965
383,2,199248,0.0868141934648434,0.122931772456258,0.480530728079237
384,2,201782,0.0399571607121098,0.12284900032639,0.745181336494066
385,2,203285,0.13112696311888,0.122191901163541,0.283948888287338
386,2,203783,0.0856273691484446,0.122042443857641,0.483378734344922
387,2,204179,0.10647394080328,0.122291789299532,0.38453432485709
388,2,205406,0.0614877195350929,0.123637533084463,0.619271309243138
389,2,205834,0.0473176474520333,0.123062697925527,0.700839184053175
391,2,207192,0.0124469197687098,0.122971581841075,0.919434988836357
392,2,207561,0.0197937685534857,0.12242527729807,0.871650033952697
393,2,208682,-0.0281564356203453,0.122214660390638,0.817926000200333
394,2,210102,-0.029835161287422,0.122529210469739,0.807763959698784
396,2,214801,-0.00641188077787141,0.12253319307863,0.958297177055942
397,2,215016,-0.00530216503781689,0.122463428231881,0.96549013453713
398,2,218876,-0.161193861825274,0.123432028713012,0.192425983989384
399,2,227511,-0.16934468363749,0.124279166470045,0.173872481041257
400,2,230378,-0.113974434184834,0.122885663593883,0.354309226706317
401,2,231943,-0.138647842305041,0.123167180575483,0.261062265028522
402,2,232156,-0.142356715443683,0.123104520408951,0.248304068353473
403,2,232789,-0.129155411298958,0.122708334704463,0.293271886084819
404,2,238524,-0.135043211135394,0.12286362947668,0.272460030333754
405,2,241518,-0.150929507294784,0.123881959508722,0.223911006992317
406,2,250396,-0.277966011358631,0.122405021672383,0.0237566288418744
407,2,250466,-0.264722475714979,0.122444330863062,0.0312909912254713
408,2,252305,-0.269328019876795,0.122744800759534,0.0288714095684307
409,2,254571,-0.162108355547231,0.125017347698421,0.195585910301081
410,2,254742,-0.193198896527108,0.124778585573657,0.122437991409448
411,2,254908,-0.183828473217331,0.125777953936398,0.144759156752181
413,2,255862,-0.227022055240075,0.124814465071591,0.0697774946952242
414,2,255975,-0.214135508714807,0.124424345100748,0.0861252677967013
415,2,258311,-0.298268433320908,0.121852326550766,0.0148601130440778
416,2,259284,-0.270899523635575,0.122449894768764,0.0275835445055978
417,2,266330,-0.184622886949592,0.12343549373714,0.135624427851185
418,2,267100,-0.201194347364422,0.123353045954133,0.103772682977456
419,2,268086,-0.178973891478031,0.12345906077642,0.148040673155364
420,2,274614,-0.188476438725983,0.122664178264397,0.125305759149659
421,2,274729,-0.208216262124785,0.123249616250255,0.0920283122381772
422,2,275746,-0.160618965710821,0.123397056985636,0.193887120755566
423,2,277029,-0.180935081231139,0.122740818343181,0.141339655430496
424,2,277741,-0.180081518668053,0.122792856203359,0.143389539452925
425,2,278218,-0.187820798362474,0.122536811200975,0.126228133788282
426,2,278379,-0.16390021852049,0.125684073958142,0.193061069517533
427,2,279910,-0.210840988872802,0.12238733150112,0.085812187803006
429,2,283431,-0.193849899442595,0.124273171914734,0.119686827493543
430,2,283573,-0.17484862879228,0.1228529002522,0.155551038912942
431,2,286762,-0.211555510459234,0.123005951411805,0.0863306792883364
432,2,287187,-0.205851439969536,0.122454734448162,0.0936394545646255
433,2,288379,-0.107822412932773,0.121877168699602,0.376930898329704
434,2,294941,-0.0804639680383118,0.122010054144322,0.510013499152181
439,2,297610,-0.130405579624111,0.122506662406017,0.287840049461287
441,2,299680,-0.0577562760813486,0.122286616815638,0.637002723526808
442,2,299708,-0.0303779967283523,0.122572600365265,0.804404806694186
443,2,299759,-0.0365520914861082,0.1221524530782,0.764938077614164
444,2,300111,-0.0736356532741127,0.122959085408295,0.549648315666929
446,2,301710,-0.0511423982865181,0.122170385707716,0.675751847386811
447,2,303446,-0.0175906933175047,0.122966855069365,0.886330484629282
448,2,303854,0.0152559685820102,0.122991320954778,0.901353398669697
449,2,304472,-0.0493040599036399,0.121926438072344,0.686181535330371
450,2,304691,-0.0452088712528716,0.123907087516643,0.715433613006611
451,2,308097,0.131799427259506,0.122423334829123,0.282399818647656
453,2,309402,0.0501874946503889,0.121848817952277,0.680674941072936
454,2,310030,0.0704625785658712,0.122505442382821,0.565536556254256
455,2,310113,0.0702605056786934,0.122163731300563,0.565567122255874
456,2,310972,0.0380693142761329,0.12238977967329,0.755946374890991
457,2,312659,-0.0353659777025655,0.121917154981155,0.771923795836735
460,2,318265,-0.111932676124241,0.123372502907515,0.364880789071455
461,2,318379,-0.132769473157148,0.123680499790411,0.283785705193901
462,2,321266,-0.145209679317708,0.122810062319124,0.237845867334063
463,2,322957,-0.171661502220062,0.121611943711424,0.158962913739115
464,2,325221,-0.0635249098633899,0.122577530676085,0.604613618108374
465,2,332691,-0.139778670773003,0.123649565771017,0.259057478209501
466,2,333006,-0.106118052788967,0.123500814263653,0.390785817584523
468,2,335046,-0.0189719563941538,0.122386886852746,0.87689710283849
469,2,335049,-0.0421481355025083,0.122891049879485,0.731824003080656
470,2,335995,-0.105051049354496,0.122089132004697,0.390127508319907
471,2,336060,-0.11367725245007,0.121902465458546,0.351701981865339
472,2,338292,-0.119117479269421,0.12188005572852,0.329073295452901
473,2,339568,-0.164606296407539,0.121914277242863,0.17782308899951
474,2,340466,-0.171094214232374,0.122950179185281,0.164927850264358
478,2,348480,-0.129784636102083,0.121851119504243,0.287554918935804
479,2,350086,-0.150925689129122,0.121787890510165,0.21607608802881
480,2,351083,-0.171335769223437,0.123293109177125,0.165507293785657
481,2,351335,-0.145669603950281,0.121994122927786,0.233252096798423
482,2,351417,-0.139497917313891,0.121995226271313,0.253618239593949
483,2,351450,-0.172936391718544,0.122009498771522,0.157247729002095
484,2,352302,-0.181715069266939,0.122942765524666,0.140287129518573
485,2,352469,-0.187816007059512,0.121665603503108,0.123555373047717
486,2,352562,-0.168004837453908,0.122247906226965,0.170221615186327
487,2,352944,-0.170205973433256,0.121884755311327,0.163456440662064
490,2,355266,-0.154987102632584,0.12194225522609,0.204569942654322
491,2,358277,-0.112442574981369,0.122093658716332,0.357703687311532
492,2,358926,-0.133716163241536,0.122213066090467,0.274646924619245
493,2,358948,-0.143472656910732,0.122220579593038,0.241233279843502
494,2,359515,-0.111460490607245,0.122131002155392,0.362059709557355
495,2,363190,-0.0484814842758607,0.123444525623728,0.694749283489893
496,2,363588,-0.0155799091081044,0.123955838883187,0.900049510725668
497,2,363888,-0.018966980434801,0.122890705447707,0.877429676035997
498,2,363954,0.0149540158290141,0.122403963437315,0.902834398404768
499,2,364199,-0.013282959184329,0.122238203862881,0.913530302525545
501,2,365981,-0.0742767232715663,0.124642155332896,0.551610730779177
502,2,366047,-0.0120817598310601,0.122457214256808,0.921463379498696
503,2,366936,0.0127315278514414,0.123866302471206,0.918192423606015
504,2,369530,-0.0145153277448372,0.122253248652895,0.905555510841971
506,2,369931,-0.016746662542146,0.123091149346173,0.891858589501861
507,2,371033,-0.0611613884374595,0.122724419729822,0.618538124098955
508,2,372919,0.0295109637706831,0.122227261710976,0.809351677979379
509,2,373518,0.0222741142713409,0.122162192054059,0.855426610009041
510,2,376157,-0.0340686983822739,0.122424138000003,0.780957167251726
511,2,376172,-0.0353649613797107,0.123308242648519,0.774432749223094
514,2,381433,0.0284309505282513,0.12322424486632,0.817661880537714
515,2,381922,0.0292333061537512,0.124180935441456,0.814027832344854
516,2,382146,0.0465040417886543,0.122297303389193,0.703985556142624
517,2,384206,0.0621993137302181,0.122658457663229,0.612405802038506
518,2,384955,0.017939976502247,0.122426086605215,0.883580970860206
520,2,387301,0.0366333841289598,0.123037567361327,0.766075655274857
521,2,388313,0.0340015832755121,0.12230896018984,0.781177043271136
524,2,390138,-0.0159275409904224,0.122700196503971,0.896791792087457
525,2,391233,0.0721472181709079,0.123325304795707,0.558911025219668
530,2,395606,-0.151299313151634,0.122404374303758,0.217257629483972
531,2,395726,-0.14676561544353,0.122375089587617,0.231211989699146
532,2,395853,-0.129889353198857,0.122778886342183,0.290818606012035
533,2,396484,-0.116473854978124,0.122272758096528,0.341457728207135
534,2,396705,-0.146740767726435,0.122121224108057,0.230324371479604
535,2,398759,-0.0861650088763564,0.12328591501087,0.485072293212654
536,2,400386,-0.0867278894720419,0.122595763260824,0.479766229038186
537,2,400847,-0.112063304210616,0.122424433421215,0.360623784868044
538,2,401130,-0.0772988029724233,0.123624392673185,0.532196912349529
539,2,401143,-0.0936703298804541,0.123346919715089,0.448116837570679
540,2,401979,-0.0383590550488426,0.123354289909501,0.756009613910216
541,2,403598,-0.044236954898081,0.122695177190195,0.7186563394595
542,2,404844,-0.0280958142461276,0.124079602417433,0.820995111472357
543,2,405100,-0.0480410449980553,0.12292615104098,0.69617177925853
548,2,406181,-0.0570986115572349,0.122994811150009,0.642764883636529
549,2,406688,-0.0250036674942408,0.122315108541422,0.838143027402276
550,2,407621,-0.0432595225983798,0.123304085374188,0.725920602285773
551,2,409016,-0.0448493138768666,0.124537762102462,0.718968114218834
552,2,410647,-0.07553234643824,0.122679257960572,0.538496143901115
554,2,419803,-0.0794537679849844,0.123534586004934,0.520531221096443
555,2,419943,-0.0526487820410849,0.124305062725414,0.672155653823754
556,2,422349,-0.0765684747460685,0.122743959036375,0.533157583882533
557,2,425467,-0.0172385396765519,0.122367279644075,0.888048729214852
560,2,429095,-0.0491493057846316,0.123067562256021,0.689863224212755
561,2,431266,-0.0192586568945388,0.123158151294995,0.875828106392513
562,2,431446,-0.00100877894699603,0.123659844607513,0.993495783766852
563,2,432524,0.0469717016633279,0.122446966567748,0.7014995458076
564,2,434090,-0.0425148079064672,0.123580247040582,0.731031630773811
565,2,441927,-0.0324387951291339,0.1222657072225,0.790922502753499
566,2,446471,-0.104655622304884,0.123651494461726,0.397916570024529
567,2,449325,-0.21979056457255,0.122495694383518,0.0736253809097917
569,2,450017,-0.252236609614141,0.121632055656563,0.0388255897109212
570,2,451779,-0.285957522260766,0.121880623377803,0.0195179874389821
571,2,451784,-0.28574064216837,0.122328363846756,0.0200584410281604
572,2,453525,-0.290494497523706,0.122335557070719,0.0181033375149782
573,2,453768,-0.304655352930061,0.122402114909634,0.0132714070291293
574,2,454027,-0.286154556469648,0.122009734542926,0.0195627643009756
575,2,455029,-0.277743529717107,0.122130119051955,0.0235560170002308
576,2,455247,-0.315567410797231,0.121468426233628,0.00977130347617147
579,2,455756,-0.232448578076754,0.131157851293794,0.0772103880028036
580,2,457024,-0.316999077400754,0.122367523968129,0.00997948280628954
581,2,457298,-0.313642056068029,0.122752314029566,0.0110350761976915
582,2,460202,-0.251727298164518,0.123438381756891,0.0421649124044374
586,2,464424,-0.232272624697729,0.122900025965281,0.0595861973491822
587,2,465824,-0.156944825359482,0.124454534015274,0.208119467892708
588,2,470145,-0.184546935681893,0.122563706598717,0.133032683992733
589,2,470686,-0.127185062674207,0.12269550862819,0.300636054946368
590,2,471144,-0.159683841724655,0.122800613182289,0.194329189187119
591,2,471830,-0.149055222570637,0.122487482598701,0.224454586190492
