SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
124,1,175541,-0.0162248076087093,0.0494779617135885,0.743166643517325
125,1,175653,-0.0126455846414801,0.0496375225155384,0.799057920288887
128,1,175856,-0.0159682494061084,0.0504544580671067,0.751818917814886
129,1,175876,-0.00940868679582746,0.0496857613437396,0.849916491845591
130,1,175989,-0.0118440379251547,0.0498260660271579,0.812245744431466
131,1,176001,-0.0179702952092674,0.0500805694848194,0.719938511417715
133,1,177692,-0.0295908928927614,0.0493832312767332,0.549417666315184
134,1,178191,-0.0262140157091121,0.0494377139550546,0.596276641516747
135,1,178224,-0.0295908928927614,0.0493832312767332,0.549417666315184
136,1,178960,-0.0315838132713926,0.0497745778294292,0.526141417567151
140,1,183802,-0.0597534563603275,0.0493121102041816,0.226422405311805
141,1,183954,-0.0738023037792685,0.0496190721640284,0.137807749309672
142,1,184450,-0.0365288195159919,0.0493001869676737,0.459218242400989
144,1,184718,-0.0282018148509989,0.0495961278806,0.569969258261067
145,1,185296,-0.0406324734783472,0.0493609865782669,0.410967189622374
146,1,185438,-0.0514502458538824,0.0493347303981021,0.29771715474534
147,1,185469,-0.0515389548049952,0.0494058876328339,0.29758141909325
148,1,185503,-0.0410554886253593,0.0493056033149289,0.405591661880812
149,1,185705,-0.0402474904167408,0.0498596043783154,0.420085376034924
150,1,185749,-0.0453898766317403,0.0498470923141306,0.36313688908012
151,1,185806,-0.053458053254883,0.0498911712820444,0.284679722500305
152,1,185879,-0.044984917891555,0.0501565948978357,0.370389192798829
153,1,185916,-0.0460916818510105,0.0501308831209405,0.358500166826823
154,1,185941,-0.0505747779825745,0.0503375894631691,0.315723771499436
155,1,185954,-0.0436236525377298,0.0505033844929512,0.388297033052575
156,1,186055,-0.0575458203585438,0.0494529614905917,0.245352778293961
157,1,186896,-0.078755292791841,0.0501852853339655,0.117476169653883
161,1,190132,0.0909842304691269,0.0493736556945811,0.0662011151874257
162,1,190148,0.0901419411527039,0.0493930648736593,0.068847228275975
163,1,190165,0.104656782523278,0.0496956565122879,0.0359140251648534
164,1,190169,0.0930978244015708,0.049698096725522,0.0618576141560259
165,1,190933,0.0552038878774173,0.0494522779138016,0.265050341078877
166,1,192149,-0.016540251723466,0.0499367479193353,0.740671795210484
168,1,192303,0.0771450834850911,0.0593996112816885,0.194878409398871
171,1,192795,-0.0646038124194958,0.0493260002346138,0.191138446683629
173,1,194187,-0.012839388284733,0.0494819503653093,0.795419103573364
174,1,194867,-0.00454298080493443,0.0494591468474877,0.926866779637882
190,2,8314,0.0317475392632789,0.0502687775902399,0.528085915442734
194,2,8498,0.0192922424014634,0.0502130097267437,0.701055588887709
195,2,8651,0.0364372359365818,0.0502331093392419,0.468709982142628
197,2,9812,0.0584257194707438,0.0504735255044273,0.247829625924883
198,2,9932,0.0335510272108882,0.0503382562490737,0.505519581610658
199,2,10135,0.042037906765402,0.050127111911563,0.402246645765807
200,2,11616,0.0262353421462835,0.0501043095055296,0.600875265436681
201,2,12133,0.0353069036951963,0.0502879284843939,0.483082580763485
202,2,12194,0.0413025885774418,0.0504697684987929,0.413702052922773
203,2,12359,0.0346053717515297,0.0503362341843887,0.492229019487849
204,2,13061,0.02818625644309,0.0503438664752674,0.575920010820886
205,2,14298,0.0271246988871454,0.0505044731038522,0.591554042114442
206,2,15222,0.00990793303552751,0.051015070500023,0.846118624481665
207,2,17986,0.0160381287819868,0.0501164942612622,0.749144792880072
208,2,19770,0.0158691780233672,0.0504632476461404,0.753349869970092
209,2,19836,0.0121154944347394,0.0503275251791761,0.809901839824294
210,2,19851,0.0103373776597292,0.0504760213984768,0.837848147404958
211,2,21595,0.0230076276253901,0.0502556146810064,0.647369120881969
212,2,22385,0.0128298110374518,0.0503134656326929,0.798873480223131
213,2,23441,-0.0119112143033462,0.0508028605703874,0.814764186079133
214,2,24209,-0.0169967822039109,0.0503803457513197,0.736039033525797
215,2,24341,-0.00558577505948898,0.0505067766294007,0.91200070675652
216,2,26815,-0.0276183127687125,0.0504257048877325,0.584241948747986
217,2,28209,-0.000699199947508056,0.0504640873452894,0.988953173909322
221,2,41245,-0.0384404105482784,0.0502288797858214,0.444601335052735
222,2,43214,0.0080766653293638,0.0510837486137063,0.874463397447151
223,2,47104,-0.0606943939194798,0.0495562381526022,0.221483115772678
224,2,50915,-0.0474362638617017,0.0500857597231848,0.344235284964752
225,2,55834,-0.0327423228128546,0.0498871946404097,0.512041213718072
226,2,56422,-0.0501881634303304,0.0499354700277058,0.315556206928627
227,2,57715,-0.0555951371475868,0.0497541087282216,0.264584150549857
228,2,59046,-0.0420113230482517,0.0500442290795153,0.401766001628063
229,2,59191,-0.0512379332669546,0.0497326213691796,0.303589550971495
230,2,59383,-0.0258175532299207,0.0498027272440932,0.604506523779813
231,2,59477,-0.0490910019843215,0.0505037696362335,0.331702943269494
233,2,60471,-0.0524819549748576,0.0498105204428855,0.292772112120988
234,2,60478,-0.0504644059137118,0.0498734380753063,0.312303137476657
235,2,60786,-0.0519575911178989,0.0497868438530323,0.297384260247415
236,2,61035,-0.0442939318950089,0.049804224981311,0.374414799680894
237,2,61071,-0.0451891850244294,0.0495754970094467,0.362642137509717
238,2,61675,-0.0413604984605318,0.0497279958996507,0.406120999041024
240,2,62939,-0.0628086387959097,0.0495780800733372,0.206039466505794
241,2,63527,-0.0835389632201746,0.0496785997089109,0.0935330784996384
242,2,63857,-0.0810825071415384,0.0497017742927584,0.103701833842729
243,2,65527,-0.0750640163034047,0.0495635416214615,0.130793760213543
247,2,67976,-0.0736972278141628,0.0502877582122306,0.143671871692913
250,2,72389,-0.00413206526609311,0.0501289647494911,0.934352535538017
251,2,72392,0.0115303732320445,0.0504665843625674,0.819408971894194
252,2,73646,-0.00980390868635447,0.0494328223990755,0.842902679042211
253,2,74564,-0.027347376095065,0.0493170339662548,0.57957286117914
254,2,74739,-0.0317200975310858,0.0494719383792433,0.521825997808693
257,2,80873,-0.0105291188247686,0.0496156722984386,0.832062903948905
258,2,81501,-0.0138857829880299,0.049605064787006,0.779697686724935
259,2,83526,-0.00907556145478786,0.0495312553282871,0.854723549849534
260,2,83845,-0.0197405823174611,0.0495695521504831,0.69069397679517
263,2,84447,-0.00509336829234697,0.0502129785969821,0.919262510112283
264,2,87391,-0.0350930342666441,0.0493264020417856,0.477278230493459
265,2,87562,-0.0200000346409064,0.0494752186474929,0.686278487619464
266,2,87849,-0.0212212703832704,0.0494690893621744,0.668199154707126
267,2,87878,-0.0186271401084246,0.0496847222128722,0.707954922378827
269,2,89785,-0.0449976767534194,0.0496424125727976,0.365323355385586
272,2,93721,-0.0458940618346772,0.0494898258422944,0.354381890796594
273,2,93952,-0.0405946319195721,0.0493610747808033,0.411403474890953
274,2,95085,-0.0540612399575199,0.049393557432264,0.274482073284377
276,2,107124,-0.00683115787618699,0.0495005751324515,0.890317848873197
277,2,111645,-0.0320388825799435,0.0495042491234968,0.517926641776522
278,2,111916,-0.0325233501317262,0.0496201828629815,0.512607568042191
279,2,111931,-0.0440383199993981,0.0496710157237991,0.375897931946082
280,2,111999,-0.0410413807333778,0.0494995436687215,0.407593149750808
281,2,114528,-0.0375382823050361,0.0497927771375008,0.451417775344804
282,2,116024,-0.00889841182786899,0.0499490899679232,0.858707657707367
286,2,120090,0.0299271717017664,0.0497285506319729,0.547686496447382
287,2,120291,0.0327529528108081,0.0502928241765339,0.515312032623661
288,2,120726,0.0339942062558105,0.0499995534388724,0.497019605057357
289,2,121716,0.0250375849046347,0.0499576861425298,0.616559760110156
290,2,123100,0.0198935079571327,0.0500331923737073,0.691160806483922
291,2,124677,-0.0232651576198559,0.0499601134380486,0.641735589055046
293,2,127887,0.0112799404355981,0.0503145175834704,0.82274026687636
294,2,128935,0.0187506199542729,0.0502606246563176,0.709321912525036
295,2,129053,0.0155996762355297,0.0504167190300444,0.757188612487829
296,2,130040,0.00392690908152837,0.0507308858707973,0.938343887919112
297,2,130976,-0.0110714942948348,0.0503146487432599,0.825963191229125
298,2,132199,0.0324984774549816,0.050521713483532,0.520474586024033
299,2,133355,0.0429945694815645,0.0508417994693239,0.398318652225074
300,2,133435,0.0335057308171809,0.0509720630802492,0.511393776722844
302,2,135183,0.0319294810583777,0.0510031931905741,0.531700450515816
303,2,135402,0.0225440990028305,0.0510096786155562,0.658790747128882
304,2,135898,0.0251601784785669,0.0512769039972214,0.623962807358622
305,2,135912,0.0261055250753444,0.0513134674179102,0.611248039133667
306,2,135925,0.0212342848907157,0.0510872442591868,0.677920520225517
307,2,136002,0.0131585629393609,0.0510567064882511,0.796769732149892
308,2,136173,0.0314698128974602,0.05139547602048,0.540728827227863
310,2,138318,0.0221444259612957,0.0527671955145508,0.674987137048964
311,2,138695,0.0294549018100412,0.0518520388693882,0.570357563139102
312,2,138818,0.0256362140453632,0.0517626201359049,0.620721221491606
313,2,139728,0.0243486807294198,0.0516715215935045,0.637774355699276
314,2,140174,0.0141889910508282,0.0516822532016415,0.783828108424642
315,2,140863,0.0412247748987338,0.051620251764778,0.425049896479723
316,2,141152,0.0444171320633306,0.0517584409441591,0.391385260587078
317,2,141292,0.0348565033374739,0.0514063980174104,0.498179329214667
318,2,141545,0.0216927169661469,0.0516775450434954,0.674908367797538
322,2,146723,-0.0140954446123447,0.0515917541694308,0.784850648285545
323,2,147946,-0.0178151067814774,0.0520612222424104,0.732407549487026
326,2,151397,-0.0192153355031193,0.0521900108361788,0.71295945692839
327,2,153035,-0.0174100418305381,0.051623463039888,0.73612846130132
328,2,153228,-0.00641243127411983,0.0520074140214772,0.901940973760184
329,2,153455,-0.016836588155251,0.052393414539082,0.748135867433046
331,2,153815,-0.011511659444841,0.0521964347450623,0.825574277702127
332,2,154160,-0.00134347933524404,0.0516530381769882,0.979264309412184
333,2,154235,-0.0150875028992583,0.052162702123164,0.772568062331522
335,2,159870,-0.0425627500564314,0.0508007750359975,0.402689377668013
336,2,161229,-0.0251434737256833,0.051614432915343,0.626461217757329
339,2,162696,0.0218860466948154,0.0513964195906238,0.670492521838842
340,2,163284,0.00657181773381432,0.0507271648261516,0.896994479897485
341,2,164166,0.0204086564856418,0.051187859561458,0.690354510759534
342,2,165270,0.0113608770411568,0.0507652121346721,0.82304817652961
343,2,165675,0.00709880174488897,0.0516064551482183,0.890669387486365
346,2,168062,0.014799497944771,0.0511380339885973,0.772442934743652
347,2,168518,0.0294640417128059,0.0508270737840321,0.562492205717632
348,2,168980,0.019326614491769,0.0508167090579272,0.70393657722575
349,2,169651,-0.00564313069456746,0.0508503737284813,0.911699077286294
352,2,170725,0.00778092693059018,0.0509400960045823,0.878685374305601
353,2,171254,-0.0175448927546524,0.0510156716033076,0.731117359866911
354,2,172242,0.0151650109458129,0.0504146151853425,0.763739641967458
355,2,173254,0.037734519899667,0.0499943768269038,0.450887075650696
356,2,173340,0.0209028300568289,0.0500162749266006,0.676259294163587
357,2,173385,0.0281515099636611,0.0500522987600609,0.574171969192205
358,2,173973,0.0442307384783042,0.0498861800714233,0.37588010243144
360,2,177341,0.0237545803930621,0.0497554702600014,0.633353906586075
361,2,180314,0.0163831530946142,0.0497805945437629,0.742269818793797
362,2,180339,0.0124714489146206,0.049909602184939,0.802824921428824
363,2,182758,0.014472156226141,0.0497290448784548,0.771206790846949
364,2,183619,0.0295757873974929,0.0499060392977134,0.553808617843309
367,2,187176,0.0028501397557732,0.0502024662385319,0.954758220260511
368,2,191066,-0.00453634140925196,0.0505774084023712,0.928583586343553
371,2,191599,-0.0353521803100041,0.0498416761297402,0.478613010779924
373,2,191763,-0.0256114560295777,0.0500561631485728,0.609212817824731
374,2,191959,-0.0325425383051283,0.049922502542823,0.514914958632225
376,2,195759,-0.009735529911471,0.0503787935901859,0.846876995766011
377,2,196912,-0.0146976634293089,0.0495603759348285,0.766976269561623
379,2,198110,-0.026987581393826,0.0498428944942614,0.588536987525062
381,2,198805,-0.0127841538973797,0.0500737409146907,0.798635031214223
382,2,198891,-0.0174171352880141,0.0496796365452243,0.726105809144592
383,2,199248,-0.027689796270806,0.0497799506359915,0.578396516754552
384,2,201782,-0.014836086292548,0.0497342941943721,0.765644400301612
385,2,203285,-0.00315597665210199,0.0495474344924102,0.949248290288928
386,2,203783,-0.00301072863791196,0.0494407694495827,0.951476762096518
387,2,204179,-0.00051761259920452,0.0495606550212379,0.991672927006409
388,2,205406,-0.00423154316798874,0.0500693584845956,0.932695976524768
389,2,205834,-0.0217418785534233,0.0498166150317871,0.662785572207915
391,2,207192,-0.0217059905544597,0.0497700511766796,0.663012243382433
392,2,207561,-0.0204395157095099,0.0495514689216348,0.680230261586579
393,2,208682,9.58702040821935e-05,0.0494800294554616,0.998455151420813
394,2,210102,-0.00240787711459806,0.0496076498750733,0.961314593335284
396,2,214801,-0.0118954339646066,0.0496014139995415,0.810608640607819
397,2,215016,-0.0132245702774195,0.0495721539602689,0.789798814551714
398,2,218876,0.0445625780888966,0.0500335157452912,0.373721154924509
399,2,227511,0.0238260660158911,0.0504282872017064,0.636880299420359
400,2,230378,0.00259530266160324,0.0498083402317932,0.958473876577423
401,2,231943,0.000637629846413801,0.0499513237834553,0.989822472242214
402,2,232156,0.0191410911674319,0.0499204650578029,0.701630483268379
403,2,232789,0.00022122027739202,0.0497540533106635,0.996454907934016
404,2,238524,0.00844852771032634,0.0498220433872537,0.865442234847467
405,2,241518,0.0212040488078017,0.0502439419104461,0.673265863847814
406,2,250396,-0.00198303389172894,0.0499139045265334,0.968331570906323
407,2,250466,0.0136008683121709,0.0498911373625861,0.785311722192815
408,2,252305,0.0112373703677451,0.0500250715692038,0.82239338521041
409,2,254571,0.0727595537606009,0.050583292026496,0.151203512138363
410,2,254742,0.0650356657240986,0.0505671689307529,0.19924261641847
411,2,254908,0.0551386237693272,0.0509882831048698,0.280258345812378
413,2,255862,0.0221206977540749,0.0507513628134127,0.663201740387704
414,2,255975,0.0381595798540129,0.0505409456605085,0.450738580794845
415,2,258311,-0.00364370077751319,0.0497461355672787,0.941651921775383
416,2,259284,0.0122886892450936,0.0499097306083153,0.805656353898086
417,2,266330,0.0181151827732096,0.0501193617984099,0.717986180042358
418,2,267100,0.00515379440237285,0.0501242307045991,0.91816388409054
419,2,268086,-0.004535965685184,0.0501280537437136,0.927951094395844
420,2,274614,-0.0204719556348969,0.0498121567039811,0.681334287203088
421,2,274729,-0.00904950414581041,0.0500942743976662,0.856746390660441
422,2,275746,-0.0191178362169486,0.0500643814273958,0.702791254847818
423,2,277029,-0.0273924900706062,0.0498206941353943,0.582789485017837
424,2,277741,-0.0178621405114856,0.0498525255018595,0.720333278894553
425,2,278218,-0.00955605021230965,0.0497689326414557,0.847846075395894
426,2,278379,-0.0026143055208514,0.051003059905006,0.9591490730086
427,2,279910,-0.0233617513877938,0.0497385149015142,0.638865536022252
429,2,283431,-0.0068003228334429,0.0504814542699622,0.892918471349438
430,2,283573,-0.0279601366913095,0.0498549744703947,0.575269624324014
431,2,286762,-0.0134580690760656,0.0499997208966369,0.78796159497731
432,2,287187,0.0104987008880165,0.0497683946123627,0.833047100652068
433,2,288379,-0.0133918814818612,0.0493892068606912,0.786434185998359
434,2,294941,-0.056196699906268,0.0493333085187555,0.255424326860759
439,2,297610,-0.0551042705818343,0.0495873966338869,0.267214663368049
441,2,299680,-0.0437523441413276,0.049466296528878,0.377034891463401
442,2,299708,-0.0408330022152408,0.0495779199066735,0.410715770994676
443,2,299759,-0.0469771550663991,0.049394154744453,0.342221034415189
444,2,300111,-0.0429598603459064,0.0497504401657144,0.388445017785441
446,2,301710,-0.0703911825262569,0.0493285892689636,0.154467979186197
447,2,303446,-0.0563213247590068,0.0496919290786745,0.257811332751305
448,2,303854,-0.0485950934954664,0.04972458913295,0.329097353305306
449,2,304472,-0.0513774876473239,0.0492952716048852,0.298013833591939
450,2,304691,-0.0673807502562113,0.0500425725346509,0.17901537041022
451,2,308097,-0.0152442809816943,0.0496354542935831,0.758929450831935
453,2,309402,-0.0164174169992163,0.0493323194544769,0.739488606858851
454,2,310030,-0.0172840247988339,0.0496087332932507,0.727742315666629
455,2,310113,-0.0228252000389472,0.0494639417434149,0.644759070778024
456,2,310972,-0.020879431372871,0.049541530974004,0.673680772423416
457,2,312659,0.0224205420091533,0.0493473265935382,0.649862239642826
460,2,318265,0.0109213721199551,0.0499998606781457,0.827221833613729
461,2,318379,0.00193166067105377,0.0501512826012889,0.96929750948346
462,2,321266,0.0478785261184385,0.0497504805252939,0.336520963270629
463,2,322957,0.0163204033994437,0.0493634176838953,0.741129668823425
464,2,325221,0.00476554016576525,0.0496414374408844,0.923575653218783
465,2,332691,-0.00659575669404133,0.0501465003927447,0.895431185065482
466,2,333006,0.00938858543878349,0.0500467486122905,0.851300901029969
468,2,335046,0.0135032856417471,0.0495425064007309,0.78535113731406
469,2,335049,0.00992362598339754,0.049755618798605,0.842027665708463
470,2,335995,0.0180664075264936,0.0494679517871421,0.715170105023146
471,2,336060,0.0179234649244458,0.0494014626374109,0.71696214162139
472,2,338292,0.00764638470581442,0.049405886111414,0.877093715666649
473,2,339568,-0.0107159806341041,0.0494786949685938,0.828662593872074
474,2,340466,0.00818544923727636,0.0499085075167873,0.869817847412833
478,2,348480,-0.0091030016910561,0.0494059642131987,0.853923884674149
479,2,350086,-0.0235809996724106,0.049394729660367,0.633373397128346
480,2,351083,-0.00561398217321779,0.0500483513017518,0.91075144424928
481,2,351335,0.0022220240953259,0.0494865276804839,0.964211133579788
482,2,351417,-0.00609486245884638,0.0494777949304202,0.902031663894007
483,2,351450,-0.00620116269557261,0.0495325110315596,0.900441400911625
484,2,352302,-0.0173983248730051,0.0499162533387246,0.727634733467241
485,2,352469,-0.0131678125867338,0.0494150373012125,0.790029923597661
486,2,352562,-0.0109241586684859,0.0496185809774689,0.825871746119336
487,2,352944,-0.00310376099925048,0.0494785825844372,0.950017502164682
490,2,355266,-0.0269921216044777,0.0494579970648703,0.585576673277105
491,2,358277,-0.0458387026556423,0.0494264912639969,0.354346513241122
492,2,358926,-0.036967164744493,0.0495204130072014,0.455860153885102
493,2,358948,-0.0392210011579882,0.0495312166482008,0.428983362219103
494,2,359515,-0.024343357242005,0.0494837777537574,0.623063143795872
495,2,363190,-0.0217174937958214,0.0499717480785822,0.664121647640187
496,2,363588,-0.0115443876188356,0.0501785546347212,0.818173617479407
497,2,363888,-0.00836860327737277,0.0497496790369402,0.86651109226478
498,2,363954,-0.0125211530660393,0.0495495120582805,0.800647266490649
499,2,364199,-0.0111794943041927,0.0494830916043775,0.821390083116818
501,2,365981,-0.0223246140754511,0.0504704255240521,0.658520872879383
502,2,366047,-0.00260623687466593,0.0495749930294734,0.958102980059626
503,2,366936,-0.0313066210100483,0.0501180048875192,0.532598967581098
504,2,369530,-0.0205212781324549,0.0494808666588858,0.678590335840192
506,2,369931,-0.032182315470514,0.0498029994253059,0.518574687623528
507,2,371033,-0.0041600926509231,0.0496996584625597,0.933338705023246
508,2,372919,-0.0112548082968646,0.0494818713209238,0.820203059663777
509,2,373518,0.0229784699021616,0.049442273936233,0.642394521733382
510,2,376157,0.00922115667889223,0.0495641195197104,0.85251633431505
511,2,376172,0.00846009279158008,0.049922811443684,0.865529174361042
514,2,381433,-0.0336687171341907,0.0498565880463169,0.499920115440184
515,2,381922,-0.0361775377021835,0.0502393790245651,0.471937984595033
516,2,382146,-0.0327658825743368,0.049489187474391,0.508350886599992
517,2,384206,-0.048333900869482,0.0496073966173964,0.330560642432415
518,2,384955,-0.0307632930694212,0.0495363563797241,0.534984260671824
520,2,387301,-0.0225668015250169,0.049801220532212,0.650728121732426
521,2,388313,-0.0280472535450973,0.0494973997247173,0.571318243599062
524,2,390138,-0.00856757753816134,0.0496719628272267,0.863156540204047
525,2,391233,-0.0421487934102379,0.0498997281172648,0.39886732236198
530,2,395606,-0.0156570996852914,0.0496532413261965,0.75269830788273
531,2,395726,-0.0222708769250111,0.0496279313516009,0.653882379258568
532,2,395853,-0.021245272607437,0.0497706143418887,0.669738769585339
533,2,396484,-0.0247369952614823,0.0495459189649677,0.617897297850119
534,2,396705,-0.0131275514173839,0.049534560192308,0.791150258712481
535,2,398759,-0.0222316138322145,0.0499304884839844,0.656411087417911
536,2,400386,-0.0145439175726444,0.0496597284361653,0.769792478656552
537,2,400847,-0.0227788447920124,0.0496052046286707,0.646371238509536
538,2,401130,-0.0128646182574652,0.0500700393550664,0.797380603187814
539,2,401143,-0.0111086965444968,0.0499719590051286,0.824209999671566
540,2,401979,-0.0208333767687325,0.0499321966387699,0.676761378779085
541,2,403598,-0.0236717529854376,0.0496640043637159,0.633914807520052
542,2,404844,-0.0226161440397362,0.0502205207129421,0.652744123219478
543,2,405100,-0.0258386471413301,0.0497561062943039,0.603872771529428
548,2,406181,-0.0153563678521668,0.0498006302394644,0.757992658988357
549,2,406688,-0.0285562232153424,0.0494965752989862,0.56435223537321
550,2,407621,-0.01527295785241,0.0499194271748806,0.759821406230131
551,2,409016,-0.00698845712326907,0.050424663080748,0.889851558269268
552,2,410647,0.0218508967952491,0.0496774412565046,0.660310927518342
554,2,419803,0.000451809762549105,0.050039945797574,0.992801113098838
555,2,419943,-0.0223845664182986,0.0503212533920393,0.656712891753164
556,2,422349,-0.00408084720486346,0.0497174934016047,0.934629052316231
557,2,425467,-0.000292912812663415,0.0495394853116438,0.995285704198175
560,2,429095,0.0380923462100597,0.0497915850970872,0.444761367442392
561,2,431266,0.0108925597510087,0.0498566209420462,0.827183185351681
562,2,431446,0.0102374507868341,0.050058405186385,0.83807274121105
563,2,432524,0.0462579995806354,0.0495195181322946,0.350871915118937
564,2,434090,0.0360755473692901,0.0500006744528396,0.471078798683437
565,2,441927,0.0738784511907041,0.0493454891975697,0.135243329889344
566,2,446471,0.0881782926487111,0.0498884790229069,0.0780070639773747
