SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
199,2,10135,-0.0558311032854009,0.0561250717304284,0.320533293143042
200,2,11616,-0.0792439744415772,0.0559853787367697,0.157820992471845
201,2,12133,-0.0691057723184227,0.0562470931915195,0.220036308269053
202,2,12194,-0.0807686359633111,0.0564216587415194,0.153166487032967
203,2,12359,-0.056681795003706,0.0563390342539071,0.315064351676622
204,2,13061,-0.0720716137528161,0.056285033457598,0.201218632598443
205,2,14298,-0.0605920549416601,0.0565016092595608,0.28427514509322
206,2,15222,-0.0587977480092068,0.0570596857090162,0.303499428886798
207,2,17986,-0.0605099328218671,0.0560515789558805,0.281084032669851
208,2,19770,-0.041392150952914,0.0564892601248254,0.464201017411967
209,2,19836,-0.0249960047317888,0.0563611904261535,0.657678167131201
210,2,19851,-0.0249805174053015,0.0565263190649557,0.658812502805338
211,2,21595,-0.0490644822250488,0.0562478361023798,0.383642556110144
212,2,22385,-0.0536846943810043,0.0562892296705799,0.34087324047586
213,2,23441,-0.0573730510349457,0.0568271342132204,0.313375324614194
214,2,24209,-0.0579329460119689,0.0563562340069141,0.304664227121878
215,2,24341,-0.0533895092541696,0.056502613350243,0.345354514155649
216,2,26815,-0.0590743606158721,0.0564186837004728,0.295783295837819
217,2,28209,-0.0957784693968729,0.0562949001847017,0.0897540430427954
221,2,41245,-0.140417598552893,0.0558102397973599,0.012313133973567
222,2,43214,-0.122827074735756,0.0568466703692823,0.0313928618605156
223,2,47104,-0.123104810719411,0.0552389110351239,0.0264705015533168
224,2,50915,-0.173641451533301,0.0554071917614302,0.00186934807356824
225,2,55834,-0.180984146696036,0.0550771000146812,0.00111809433213535
226,2,56422,-0.173314315539491,0.0552482878252441,0.00185027743280626
227,2,57715,-0.163970225676984,0.0551420945288977,0.00314565666076724
228,2,59046,-0.161412241381664,0.0554492770108154,0.00383165721975329
229,2,59191,-0.141466259953129,0.055279162672613,0.0109098879393578
230,2,59383,-0.151045088265864,0.0552235579031215,0.00654981285772806
231,2,59477,-0.138649602617611,0.0561625814352233,0.0140327663748549
233,2,60471,-0.158495130514828,0.0552404114266079,0.00436296227704891
234,2,60478,-0.155660288577432,0.0553277208842895,0.00517612872323041
235,2,60786,-0.159631057617489,0.0552025914243336,0.00406863309610429
236,2,61035,-0.142918644919022,0.0553281126821705,0.0101930590287877
237,2,61071,-0.145769866547222,0.0550511929373525,0.00846279716907641
238,2,61675,-0.149988149827065,0.0551808092345738,0.00688932604346815
240,2,62939,-0.137979684460112,0.0551722785082763,0.0128407708015669
241,2,63527,-0.135971030664628,0.0553971114818626,0.0145910137748938
242,2,63857,-0.144964217183725,0.0553455961689479,0.0091922975188711
243,2,65527,-0.182955917263633,0.0548387323536293,0.000939457933665728
247,2,67976,-0.157983107948895,0.0558695945864212,0.00495560743257361
250,2,72389,-0.111646133846564,0.0558350747629163,0.0463127202438454
251,2,72392,-0.0389526154281192,0.0564941745786026,0.490962973717795
252,2,73646,-0.123344404559435,0.054982641121845,0.0254950183438147
253,2,74564,-0.0916666755197884,0.0550486733811297,0.0967614341604534
254,2,74739,-0.0757148684953311,0.0552995288201645,0.171814307817106
257,2,80873,-0.0377920165874365,0.0555420450669154,0.496683464331135
258,2,81501,-0.0331260474704017,0.0555412185179846,0.551275107430743
259,2,83526,-0.0589406126022594,0.0553942341714563,0.288046610884285
260,2,83845,-0.0293896058613891,0.0555136886128066,0.596852534710931
263,2,84447,-0.0322995829096492,0.0562184992993234,0.565970720834529
264,2,87391,-0.0290825306620986,0.0552688223111633,0.599078731551309
265,2,87562,-0.0300376758746877,0.0554073528274127,0.588074883903275
266,2,87849,-0.036315524438107,0.0553914500563145,0.512498238860483
267,2,87878,-0.0325447067276229,0.0556363746347097,0.558952509216824
269,2,89785,-0.0421694747765663,0.055624273304304,0.448889265032016
272,2,93721,-0.019199816154424,0.0554920228836245,0.729554570476283
273,2,93952,-0.0263339343499203,0.0553249247161555,0.634378222011965
274,2,95085,-0.0433510311022851,0.0553718628154087,0.434206503710387
276,2,107124,0.00145372064492522,0.0554474314342455,0.979098275441033
277,2,111645,-0.0178258872586831,0.0554748803561744,0.748148530170835
278,2,111916,-0.0261794237750613,0.0555963158682122,0.63801431400588
279,2,111931,-0.021361750422213,0.0556872076322382,0.701504038528795
280,2,111999,-0.0128944422499784,0.0554945526608429,0.816396871756486
281,2,114528,0.00348011483418531,0.0558178612850855,0.950321236210015
282,2,116024,0.00468520819196627,0.0559503341430478,0.933311654444489
286,2,120090,0.0251477387551282,0.0557138386556809,0.651997701153594
287,2,120291,0.0291249961631326,0.0563459058692647,0.60555217272494
288,2,120726,0.0480780938204561,0.0559831034395761,0.391035568727708
289,2,121716,0.0415683201691153,0.0559341689457242,0.45787605314014
290,2,123100,0.0202339833389967,0.0560447802572633,0.718291169237492
291,2,124677,0.00443875019457973,0.0559774098503281,0.936842609918016
293,2,127887,0.0132257918207361,0.0563573090737132,0.81459512337799
294,2,128935,0.000452636660579486,0.0563084194292757,0.993590794649346
295,2,129053,0.0106389028687883,0.0564769886800756,0.850690246007107
296,2,130040,-0.00721280101449051,0.0568232561283234,0.899064938529016
297,2,130976,-0.00960338973635144,0.0563593874493461,0.864796677117471
298,2,132199,-0.00739345597441754,0.0566215646328242,0.89618457051045
299,2,133355,-0.0453523708104067,0.0569548322060651,0.426400642021842
300,2,133435,-0.0418552136836385,0.0570856963692719,0.463923276713581
302,2,135183,-0.0594694975653076,0.0570730848773677,0.298130109706697
303,2,135402,-0.0533865414770029,0.0570814744175727,0.350288969884973
304,2,135898,-0.0628212018267891,0.0573578785582427,0.274153942830195
305,2,135912,-0.0607532857172584,0.0574066949829251,0.290644080423692
306,2,135925,-0.0582593506499989,0.0571531760707531,0.308732773944297
307,2,136002,-0.0786780310760773,0.0570408968266585,0.168667255944422
308,2,136173,-0.0749476506867883,0.0574607483335406,0.192971634339399
310,2,138318,-0.0708182803492536,0.0589994190216314,0.230819337396262
311,2,138695,-0.0564899706348601,0.0580285830016599,0.330978776938756
312,2,138818,-0.051094245291335,0.057936075217406,0.378427073717439
313,2,139728,-0.0401181012542822,0.0578564957837788,0.48851013731795
314,2,140174,-0.0499604344166573,0.057834786571237,0.388258262227504
315,2,140863,-0.0565107770499971,0.0577942536545268,0.328846668123734
316,2,141152,-0.0308928745147439,0.0580121893945729,0.594698263600524
317,2,141292,-0.059465895729333,0.0575312067620415,0.302017467726341
318,2,141545,-0.0775814444506826,0.0577514436635848,0.180015785825943
322,2,146723,-0.1168393835022,0.0574589010727832,0.042755413131883
323,2,147946,-0.111653079825525,0.058020318021946,0.0551106624378743
326,2,151397,-0.0898499342273111,0.058273774300945,0.124003836108183
327,2,153035,-0.119524365978738,0.0574822136602452,0.0383086773233568
328,2,153228,-0.103683217105772,0.0579932021620145,0.074657667460291
329,2,153455,-0.104879458001001,0.0584288167395223,0.0735097707218165
331,2,153815,-0.114163896677855,0.0581530798010945,0.0504121767198378
332,2,154160,-0.121188626159018,0.0574963591179892,0.0357562259395472
333,2,154235,-0.11202248528471,0.0581298042542606,0.0547682986640282
335,2,159870,-0.0664932642139799,0.0568488487961579,0.24293092577968
336,2,161229,-0.0630769853235249,0.0577356408993511,0.275352361103207
339,2,162696,-0.0818410746879352,0.0574193351309407,0.154947569535708
340,2,163284,-0.0663010089350766,0.0567115692475217,0.243155640920336
341,2,164166,-0.0205522415283694,0.0573384053586308,0.720230103566301
342,2,165270,-0.00536230861977827,0.0568658372100082,0.924926304445607
343,2,165675,-0.0221580943858957,0.0577943202648108,0.701657176344543
346,2,168062,0.00590052132390406,0.0572860545236044,0.918020659995951
347,2,168518,0.0126708579834787,0.056954910888234,0.824075334917418
348,2,168980,0.0278153110812818,0.05691261012745,0.625331238435572
349,2,169651,-0.00569075657618945,0.056958098199899,0.920471476577721
352,2,170725,-0.0304515750104863,0.0570372708647997,0.593754322093726
353,2,171254,-0.0271536556983405,0.0571343575822893,0.63489583624241
354,2,172242,0.0198476565760835,0.0564671697871175,0.725430332623126
355,2,173254,0.0277072333484122,0.0560248640622615,0.621223718295909
356,2,173340,0.0442362762751267,0.0559880031429351,0.429998187682085
357,2,173385,0.0424820579159182,0.0560435013924917,0.44894515337422
358,2,173973,0.0390583794027979,0.0559014521912839,0.485199202630094
360,2,177341,0.00882624484678252,0.0557475108558641,0.874290957240083
361,2,180314,-0.0062957003239601,0.0557671888062614,0.910179912626775
362,2,180339,0.00519412169502098,0.055908404825835,0.926032428852177
363,2,182758,-0.0131402606058649,0.0557041918991038,0.81365206204404
364,2,183619,0.00248755981381976,0.0559277981142705,0.964548491604189
367,2,187176,-0.0330313469997771,0.056204950814317,0.557113037804685
368,2,191066,0.00855886351897506,0.0566509733148831,0.879998427413526
371,2,191599,0.0328481953938068,0.0558404653779168,0.556740163796928
373,2,191763,0.0278857774481831,0.0560694542894606,0.619256490010653
374,2,191959,0.0209386132959749,0.0559411400137071,0.708407933166475
376,2,195759,-0.0250551961151848,0.0564169153683353,0.657236717711161
377,2,196912,-0.0439491763040117,0.0554705887653073,0.428719689750845
379,2,198110,-0.0580733270881816,0.0557670101754901,0.298422899954878
381,2,198805,-0.0585999003122145,0.0560063963429726,0.29613509420954
382,2,198891,-0.0368281509310681,0.0556217166045101,0.508327487101036
383,2,199248,-0.0544557889754543,0.0557080036461606,0.328980308007776
384,2,201782,-0.0498440112111083,0.0556516044667386,0.371053395120138
385,2,203285,-0.0522755450072043,0.0554290080500502,0.346270634879977
386,2,203783,-0.0431881008778648,0.0553315649240445,0.435600413215222
387,2,204179,-0.0210391013887884,0.0555019990395507,0.704864343991541
388,2,205406,-0.0186637333559526,0.056074857813418,0.739455633884779
389,2,205834,-0.00159913693988323,0.0558149764707917,0.97715938378541
391,2,207192,-0.0262828784627565,0.0557452997140356,0.637588181387551
392,2,207561,-0.0341553937148363,0.0554865990344954,0.538580872168388
393,2,208682,-0.0269688851737298,0.0554043856295125,0.626727355514038
394,2,210102,0.0103090440807968,0.0555634013309162,0.852914744274597
396,2,214801,-0.0176908049471141,0.0555554873830328,0.750343399153783
397,2,215016,-0.0365916391311835,0.0554976002148793,0.510109072090964
398,2,218876,0.0506290131247407,0.0560411261148101,0.366915904200411
399,2,227511,-0.0130277586528217,0.0564987300196402,0.81777081179389
400,2,230378,-0.0107199249347792,0.0557880168696243,0.847731585811917
401,2,231943,-0.014750741116212,0.055945381302232,0.792193260666879
402,2,232156,-0.017632451490645,0.0559200803405296,0.752708662762918
403,2,232789,0.00110831910929055,0.0557298830490442,0.984144480741805
404,2,238524,-0.00908455980113254,0.0558062472158078,0.870778893882927
405,2,241518,-0.0021530496374198,0.0562927198209361,0.969512057065349
406,2,250396,0.0416338879836516,0.0558651566781949,0.456612403261385
407,2,250466,0.0227869979568458,0.0558761827974306,0.683658662118547
408,2,252305,0.0229952820144462,0.0560241198612356,0.681722507498713
409,2,254571,0.0260785792571501,0.0568075981545313,0.646467517062574
410,2,254742,0.0436526192703548,0.0567256793134073,0.442088056326077
411,2,254908,0.0273791020577026,0.057188343023286,0.632410619319039
413,2,255862,0.0242055534821353,0.056847705191307,0.670515632555142
414,2,255975,0.0378460602637674,0.0566211899322656,0.504309969030713
415,2,258311,0.00353230432476515,0.0557211502410059,0.949489821120618
416,2,259284,0.00665868037727191,0.0559079650308373,0.905263287932008
417,2,266330,-0.0113477463286374,0.056146236289693,0.83994673224606
418,2,267100,0.0119325723366457,0.0561417998759383,0.831805756629617
419,2,268086,-0.00343478220073035,0.056149187165191,0.951256505676688
420,2,274614,0.00773821542917186,0.0558068220786869,0.88979730822645
421,2,274729,0.00386234063220969,0.0561132141317034,0.945162944719547
422,2,275746,0.00589494081787123,0.0560882174890156,0.916355174798913
423,2,277029,-0.00337823786953084,0.0558281580408738,0.951782610657256
424,2,277741,0.00124355935771781,0.0558503260022623,0.982248407911748
425,2,278218,-0.0111636646254982,0.0557463236591169,0.841393885174775
426,2,278379,-0.00164139061740609,0.057129080780912,0.977095158982263
427,2,279910,-0.0215090748655049,0.0557181545663414,0.699704404739774
429,2,283431,0.0515045958495393,0.0564796462436723,0.362436176773595
430,2,283573,0.0391456246815332,0.0558289640094412,0.483658550689249
431,2,286762,0.0291815691775099,0.055989294868445,0.60255490131783
432,2,287187,0.030688406870697,0.0557255572123549,0.582183472735053
433,2,288379,0.0266723695678635,0.0553087901055143,0.629931020769717
434,2,294941,-0.055607683488148,0.0552809299007086,0.315147507296787
439,2,297610,-0.0495718361766135,0.0555777148194635,0.373034126567531
441,2,299680,-0.0249600273885723,0.055453046233544,0.652906681459512
442,2,299708,-0.00725519965772686,0.0555846141087299,0.89622517144153
443,2,299759,-0.0123624270366239,0.0553937191371697,0.823529325901298
444,2,300111,-0.027564604012709,0.0557653940058546,0.621404696136259
446,2,301710,-0.0174080077999453,0.0554047362085483,0.753556945864356
447,2,303446,-0.0160011937442206,0.0557550087190365,0.774287483910842
448,2,303854,-0.0219163853630904,0.0557600061663614,0.69452093612919
449,2,304472,-0.0359091429904499,0.0552678815465142,0.516289880431864
450,2,304691,-0.0427858726603673,0.0561506833025106,0.446578882783525
451,2,308097,-0.00334754299153522,0.0556042111369983,0.952027986697469
453,2,309402,0.00923408857004975,0.0552640074449964,0.867394544710736
454,2,310030,0.00638894771005155,0.0555756514936133,0.908542605587722
455,2,310113,0.00864726080495356,0.0554197535592925,0.87609690630097
456,2,310972,-0.0222924166573479,0.055493141235177,0.68813702004295
457,2,312659,0.0491919314689622,0.055228467725756,0.373697423044709
460,2,318265,0.023018976963235,0.0559956264144557,0.681259458943003
461,2,318379,0.0216777843615286,0.0561631201861755,0.699744747633308
462,2,321266,0.0512668021941168,0.055732208917885,0.358264969551861
463,2,322957,0.0479727369019068,0.0552419415858791,0.385759115230896
464,2,325221,0.0602106140071734,0.0555120709326858,0.278821329476923
465,2,332691,0.0511616186938068,0.0561048290069862,0.362447196112575
466,2,333006,0.0980979945185967,0.0558168867916226,0.0796999642750425
468,2,335046,0.0267013193520388,0.0554805972183823,0.63062059707583
469,2,335049,0.0252982658559024,0.0557185390770746,0.650081386340777
470,2,335995,0.00689128984288149,0.0554187016192279,0.901109305670253
471,2,336060,0.0190703453521369,0.0553359810014698,0.730579051568809
472,2,338292,-0.0161343614002199,0.0553351423224567,0.770782617792389
473,2,339568,-0.0255704351856523,0.0554084515890743,0.644731480026891
474,2,340466,-0.0358793356287233,0.0558724222916323,0.52118261347049
478,2,348480,-0.075061012162672,0.0551982883411008,0.174747457402242
479,2,350086,-0.0969743569975002,0.0551040900736742,0.0793011326701878
480,2,351083,-0.0674407728311446,0.0559455226503188,0.22882849452156
481,2,351335,-0.0798505142405616,0.0552672426594733,0.149399086858543
482,2,351417,-0.0718012861930244,0.0552897486796789,0.19491639766969
483,2,351450,-0.0554611236001345,0.0554044116179985,0.317501082937509
484,2,352302,-0.0826569247558597,0.0557478937846571,0.13904860264291
485,2,352469,-0.078384585390972,0.0551983060433149,0.156474466561313
486,2,352562,-0.0803600832289528,0.0554171736808745,0.147920351665392
487,2,352944,-0.0814642283555042,0.0552517950254159,0.141260396152168
490,2,355266,-0.0626709917408929,0.0553211931837615,0.25804324208776
491,2,358277,-0.0498290953753456,0.0553669297478552,0.368744759626364
492,2,358926,-0.0570522044023856,0.0554288609720929,0.304049574469132
493,2,358948,-0.0446154495699995,0.0554787659782279,0.421828693482737
494,2,359515,-0.0343931075636158,0.0554159453288833,0.535239913278806
495,2,363190,-0.0827298143462331,0.055815309681491,0.139177499511891
496,2,363588,-0.04809727614582,0.0561512892235758,0.392265964704244
497,2,363888,-0.0473109182730028,0.0556703254526714,0.395989571371972
498,2,363954,-0.0595589130794452,0.0554152290720061,0.283209470359915
499,2,364199,-0.062690154917207,0.0553298963377603,0.257972719616446
501,2,365981,-0.0554095436954435,0.0564710357215608,0.327164693382514
502,2,366047,-0.0599424253610085,0.0554378359581196,0.280321909224442
503,2,366936,-0.0761664784533624,0.0560221097665345,0.174831023507312
504,2,369530,-0.0622992291830273,0.0553381617208554,0.261018611367262
506,2,369931,-0.0602263744953544,0.0557256015780546,0.280538716753304
507,2,371033,-0.058679505935358,0.0555818586489531,0.291813008379306
508,2,372919,-0.0594551431164452,0.0553386962058564,0.283383365119598
509,2,373518,-0.0456993365143425,0.0553442032575269,0.409515304381984
510,2,376157,-0.0561553294358356,0.0554393792406331,0.31179495602554
511,2,376172,-0.0422928897097583,0.0558758904758369,0.449610075493229
514,2,381433,-0.00155460149470155,0.0558807630739673,0.977821454317381
515,2,381922,0.00458966712822739,0.0563143171611187,0.935089804600522
516,2,382146,-0.0201655400366104,0.0554572566995779,0.716357142105737
517,2,384206,-0.00802691315376819,0.0556386667612014,0.885370691991936
518,2,384955,-0.0255845260476328,0.0554996681263801,0.645093105704355
520,2,387301,-0.0033925126739518,0.055798674477136,0.951553564449249
521,2,388313,0.0196258137421421,0.0554578052253792,0.723634609843721
524,2,390138,0.00242401719738383,0.0556401574228134,0.965275013813425
525,2,391233,0.0340256708301122,0.0559202225192827,0.543268384039568
530,2,395606,-0.0187617866330161,0.0556158607156501,0.736056604642978
531,2,395726,0.0118072645430312,0.0556009452135296,0.831950892477126
532,2,395853,0.00373080819954841,0.0557624956524907,0.946694946741107
533,2,396484,0.00758882126806637,0.055514901762878,0.891346795036751
534,2,396705,0.022645861029083,0.0554764839186415,0.683369571109666
535,2,398759,-0.0107784772343679,0.055940300181296,0.847321787327991
536,2,400386,0.0136554711934436,0.0556262681877803,0.806222790151858
537,2,400847,0.0250933764114111,0.0555637297498563,0.651824186806147
538,2,401130,0.0187116692994078,0.0560802525352094,0.738835159023746
539,2,401143,0.0041599689921884,0.0559774705090459,0.940801789233304
540,2,401979,0.0166526116004121,0.055936220058181,0.766101831581279
541,2,403598,0.0180139751230539,0.0556386856808956,0.746306111883025
542,2,404844,0.0258450496436052,0.0562517461037142,0.646191504825876
543,2,405100,0.0293127368957049,0.0557316634904243,0.599244876934662
548,2,406181,0.0241390006673667,0.0557748003249487,0.66542870980948
549,2,406688,0.0446860742829507,0.0554166267058943,0.420574849035984
550,2,407621,0.0610526485473753,0.0558280727859744,0.274883464530085
551,2,409016,0.0505291448253444,0.0564185411727405,0.371070118444841
552,2,410647,0.0660910055502994,0.0555480760774,0.234925294470805
554,2,419803,0.0200671978005216,0.0560399723659879,0.720492074696803
555,2,419943,0.032912418257053,0.0563538138912414,0.559571945806055
556,2,422349,0.0365952685296586,0.0556554205290866,0.51126685526808
557,2,425467,0.0663525231081666,0.0553770795712961,0.231645066467404
560,2,429095,0.0671587280498606,0.0557035987108094,0.228762176941236
561,2,431266,0.0497502675694215,0.055785766570743,0.373102619709048
562,2,431446,0.0513706034101659,0.0560074421281021,0.359658659477963
563,2,432524,0.0988481931394045,0.0552859540540775,0.0746426562577703
564,2,434090,0.094980040249198,0.0558189860230874,0.0897160945733849
565,2,441927,0.0637552520234347,0.0553435526232168,0.250104525087406
566,2,446471,0.098014606392803,0.0558842478440156,0.0803178133293734
567,2,449325,0.0842833436686601,0.0556183506799789,0.130569250558505
