SNP,Chr,Pos,Effect,SE,HNM1_RBD2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
60,1,80108,-0.127180750301589,0.0655908375866291,0.0532977636134033
61,1,81262,-0.192261536212336,0.0651151071799408,0.00336161472491456
62,1,81999,-0.197114970350143,0.0652370310580676,0.0026986314074853
63,1,82431,-0.183962129251356,0.0656620244428432,0.00536444842990238
64,1,83284,-0.194460248218604,0.0650871503069875,0.0030076038743358
65,1,83613,-0.183433196747899,0.0651704274899032,0.00515654839769157
66,1,84112,-0.188339064021952,0.0651381228866708,0.00407307688908826
68,1,84858,-0.161517324369782,0.065529456706634,0.0141842746846452
69,1,85751,-0.165568978381994,0.0657748935019396,0.0122712197789837
70,1,87445,-0.148393761242348,0.0660322014403198,0.0252383972920169
71,1,87467,-0.153263691531287,0.0663514626052237,0.0214713530314653
72,1,89070,-0.159921557778972,0.0658850804497424,0.0157121616788335
73,1,89616,-0.140113910158281,0.0656530625540713,0.0335186089234464
74,1,89679,-0.164597574025736,0.0655003511582576,0.0124183761870414
75,1,89880,-0.170692452376317,0.0654730494260551,0.00951952822971719
76,1,91472,-0.175597310254838,0.0659318847087503,0.0080920355416154
77,1,93789,-0.155661874117823,0.0653821015298457,0.0178048877028272
78,1,94351,-0.102475747856939,0.0658529045644042,0.120573000923157
79,1,99148,-0.0792691200342879,0.0657697546972143,0.228913409224493
82,1,106800,-0.0784165819779192,0.0658617265082446,0.234601077815669
83,1,107970,-0.0738081600747732,0.0656809470921366,0.261887912124555
84,1,109000,-0.0733083156375737,0.0657986958112374,0.265981326836535
85,1,112549,-0.0300715717390959,0.0658202086316295,0.648042299102386
86,1,112742,-0.0599346973637734,0.0660191529112756,0.364583140840355
87,1,113050,-0.0569820945328576,0.0659152487675279,0.387913976953275
88,1,113135,-0.0621608831487442,0.0657337090686025,0.344975508627173
89,1,114076,-0.0383940723899431,0.0657851858672198,0.55984337345568
90,1,114628,-0.00685461217879234,0.0659824139760458,0.917319256982284
91,1,116283,-0.0623873822866082,0.0662672742375134,0.347117676406525
93,1,127853,-0.0220189304230158,0.0662165084028321,0.739686985313506
94,1,128302,-0.0248025494066507,0.0659592821251766,0.707121823630629
95,1,128704,-0.0131278854804475,0.0660344652208832,0.842530878120642
96,1,128911,0.00324281809711147,0.0660452451507311,0.960867413517509
97,1,130267,-0.10963138782649,0.0657557722318462,0.0963513559360343
98,1,130271,-0.110438659075797,0.0658306075134123,0.0943066885349899
99,1,130613,-0.0990921729526408,0.0665013299476176,0.137096655447414
100,1,132012,-0.0352523500783578,0.0665420986761781,0.596600874270417
101,1,133231,-0.0176991043035292,0.0660894639638469,0.789005654000018
102,1,137074,-0.0468433535400053,0.0659550677155704,0.478029640659746
103,1,137304,-0.0357429608882659,0.065997703265541,0.588450306867587
104,1,139686,-0.0454148282771302,0.0660676800603718,0.492282979029533
105,1,149562,-0.0462456186643541,0.066216975430031,0.485389891744946
106,1,150447,-0.0340745624863948,0.0669731588160051,0.611224711728197
108,1,154084,-0.0254653520256352,0.067191029144326,0.704916254969202
110,1,157269,-0.0617652940845738,0.0659030422384492,0.349288936549554
111,1,160054,-0.0909755444081629,0.0664356705343862,0.171751706584057
112,1,166222,-0.0976535803442996,0.0659146118122554,0.1393610749544
113,1,166416,-0.0829919752377391,0.0658369683176687,0.208297116381758
114,1,167326,-0.0873756240576547,0.0661967907685766,0.187711205387599
115,1,168836,-0.0982794937899996,0.0658379980748454,0.136396543107235
116,1,171200,-0.068952914715998,0.0660424859023356,0.297167902214218
117,1,171431,-0.0797351647073515,0.0664218832968855,0.230775328438032
118,1,173339,-0.0797889205281626,0.0659030415319699,0.226819754169438
119,1,173845,-0.0778898869532207,0.0658546255361682,0.237702264791536
120,1,175121,-0.0476472818688989,0.0658053063773967,0.469505758645126
121,1,175281,-0.0574420267252782,0.0658391819283011,0.383550741571053
122,1,175315,-0.0589449984382673,0.0658146470034965,0.371065378084685
123,1,175523,-0.0642234126549635,0.06617447999487,0.332453706818325
124,1,175541,-0.0583572715396824,0.0659191396250198,0.376605193278876
125,1,175653,-0.0567200383736348,0.066132227165062,0.39165320682259
128,1,175856,-0.058693380418337,0.0672214475814454,0.383183198526958
129,1,175876,-0.0434820423785332,0.0662222794651408,0.511861162026206
130,1,175989,-0.0561479229045755,0.0663845335068529,0.398238248751774
131,1,176001,-0.0657856881871513,0.0667061925082394,0.324710148644211
133,1,177692,-0.062366204845179,0.065805714310604,0.34391405148191
134,1,178191,-0.0555361883202501,0.0658885336010595,0.39986578252688
135,1,178224,-0.062366204845179,0.065805714310604,0.34391405148191
136,1,178960,-0.0837529091424007,0.0662658630789262,0.207102689214475
140,1,183802,-0.0645182872794372,0.0658081445930914,0.32756027848964
141,1,183954,-0.0701545328233408,0.0662723255791795,0.290515100801592
142,1,184450,-0.0689669201653366,0.0656937831742754,0.294517159936795
144,1,184718,-0.0538179170259979,0.0661080653266771,0.416142192372206
145,1,185296,-0.0564912423344555,0.0658207427401695,0.391331854369063
146,1,185438,-0.0887759096860911,0.0657228598061889,0.177637055344716
147,1,185469,-0.0908160982189619,0.0658103154689316,0.168470012644533
148,1,185503,-0.0799523970753935,0.0656792042598685,0.224296869500595
149,1,185705,-0.0901898157938949,0.0663791674414169,0.175107119804587
150,1,185749,-0.0859215230695717,0.0663952055278779,0.196479538712553
151,1,185806,-0.0716982874195903,0.066532026897872,0.281925527115226
152,1,185879,-0.0767743491913719,0.0668386033930415,0.25147691754854
153,1,185916,-0.0765976087210193,0.0668086655014616,0.252355765882694
154,1,185941,-0.0812048323826757,0.0670854263850138,0.226908828072432
155,1,185954,-0.083721474433252,0.0672734185703665,0.214142847735876
156,1,186055,-0.098003401340005,0.065869039806354,0.137682579667878
157,1,186896,-0.0788895620721268,0.0670271463457072,0.23999677825704
161,1,190132,0.0434357846544278,0.0661186643462041,0.51164960531552
162,1,190148,0.0421514060608978,0.0661409838968433,0.52434495288062
163,1,190165,0.0414320464182472,0.0666510872032544,0.534589083352736
164,1,190169,0.033216175608117,0.0665809295246915,0.618171682494487
165,1,190933,0.133522745216494,0.0656809211477362,0.0428105243007627
166,1,192149,-0.0663155248522168,0.0665108073978107,0.319416466109041
168,1,192303,-0.0813212845791558,0.0792843917380906,0.305739612374327
171,1,192795,-0.0156907735527504,0.0659339206539324,0.81203680639358
173,1,194187,0.0787524299341418,0.0658605912999303,0.23259895065426
174,1,194867,0.112380290595661,0.0656861524467376,0.0879841332063859
190,2,8314,0.0332061834532784,0.0670514072032874,0.620742586085912
194,2,8498,0.00178353396814396,0.0669763956641685,0.978770457751162
195,2,8651,0.010228155825831,0.0670369628192418,0.878820715209705
197,2,9812,0.0369639833842285,0.0674088020510236,0.583794481647352
198,2,9932,0.0221483744298493,0.0671613699650324,0.741762954514729
199,2,10135,0.0246858171358172,0.066901570678454,0.712358549180404
200,2,11616,-0.00487688540338505,0.0668429435099625,0.941878981941779
201,2,12133,0.00657952790314459,0.067108266327137,0.921953414651301
202,2,12194,0.012514379926762,0.0673653916025302,0.852732865181407
203,2,12359,0.0174242166074486,0.0671653125575223,0.795460228645608
204,2,13061,-0.00146693961714062,0.0671667261612131,0.982587708779792
205,2,14298,0.0045775218200988,0.0673782211014909,0.945873686916936
206,2,15222,-0.00282915807146633,0.0680355340122198,0.966854208032397
207,2,17986,0.0168481491232008,0.0668374321584543,0.801128598256868
208,2,19770,-0.00712933172280161,0.0673045287102582,0.915700853077537
209,2,19836,-0.00865133628112053,0.0671191070155949,0.897513915825833
210,2,19851,-0.0037697874575971,0.067316907143185,0.955373008722145
211,2,21595,-0.0068153414113799,0.0670381918092328,0.919081446414978
212,2,22385,0.00594901730487507,0.0671018605246198,0.929405165270876
213,2,23441,-0.00480579998040082,0.0677538617109369,0.94349341580219
214,2,24209,0.0130605935597236,0.0671928521014216,0.84599427458442
215,2,24341,0.0247334099714668,0.0673425227273382,0.713631937338526
216,2,26815,0.0199422049167199,0.0672662998826137,0.767048189694508
217,2,28209,0.017160708699888,0.0672911122407391,0.798854680917669
221,2,41245,0.0869097751618053,0.0668793934505561,0.194620391777693
222,2,43214,0.119561152664956,0.0678282046335159,0.0788154604019801
223,2,47104,0.0595628533491631,0.0661509577703025,0.368517005733308
224,2,50915,0.061735806727606,0.0667968055246532,0.355996401616507
225,2,55834,0.0453936614482828,0.0665246873184725,0.495460030709451
226,2,56422,0.0523417285038726,0.0666293425539434,0.432648893698992
227,2,57715,0.0561893029188893,0.0664004115722839,0.398003746026211
228,2,59046,0.06851942093142,0.0667043478276606,0.305024604276306
229,2,59191,0.0603101662184162,0.0663438604057967,0.363941736957981
230,2,59383,0.0629916536118296,0.0663559539590636,0.343117913921663
231,2,59477,0.0577072938838128,0.0673703074473535,0.392264407759189
233,2,60471,0.0671059845686425,0.0664341418493637,0.313133068321556
234,2,60478,0.0672060489652546,0.0665098840681128,0.312963671477373
235,2,60786,0.0788743583562156,0.0663638371828438,0.235429871624663
236,2,61035,0.0543708809641586,0.066428685970488,0.413632495999756
237,2,61071,0.0502131544602557,0.0661360792287992,0.448215711918966
238,2,61675,0.0413032272322066,0.0663442011360287,0.533975833901376
240,2,62939,0.0365131257196973,0.0662373678361341,0.581813359004124
241,2,63527,0.0269275536163806,0.066499169437901,0.685773739761594
242,2,63857,-0.00940936370504095,0.0665281998141552,0.887607605554185
243,2,65527,-0.0133615803783406,0.0663069315500645,0.840415046944139
247,2,67976,-0.0479820215062018,0.067217348805602,0.475801601837666
250,2,72389,0.045516688487457,0.0668071162609252,0.496118920658432
251,2,72392,0.0299046853252726,0.0672867756084576,0.656999525350738
252,2,73646,0.0178265741226746,0.0659188750990987,0.786985956379882
253,2,74564,0.0180199476903386,0.0657892665138865,0.784318547521935
254,2,74739,0.0208103794282879,0.066003306836274,0.752725518738552
257,2,80873,0.0790572199189661,0.0660361704154552,0.232039513752962
258,2,81501,0.0682180865806632,0.0660593606905461,0.302461318505099
259,2,83526,0.0311159267085308,0.0660356743824636,0.637789883140382
260,2,83845,0.0665798991437482,0.0660241857256672,0.313945125374436
263,2,84447,0.0601378488785036,0.0668868553922821,0.369213262334701
264,2,87391,0.0662034570738554,0.0657328785749829,0.314548262998483
265,2,87562,0.0686711955226536,0.0658925467637325,0.298046363036219
266,2,87849,0.0726261704940761,0.0658742721181206,0.270996854991546
267,2,87878,0.0864172262781518,0.0661113389480764,0.19201366384138
269,2,89785,0.0767568236499553,0.0661525035903478,0.246710353955784
272,2,93721,0.0682976979909489,0.0659783268199443,0.301305825558674
273,2,93952,0.0746088840983758,0.0657696091807708,0.257397562438686
274,2,95085,0.0649498922050689,0.0658907188776704,0.324944980420491
276,2,107124,-0.0200932539372525,0.0660055006875859,0.760988935767253
277,2,111645,-0.00197474417286937,0.06605635490085,0.976167815281625
278,2,111916,0.0105937056575873,0.0662097417504028,0.872970840779329
279,2,111931,0.0209310860984902,0.0663040291290409,0.752429328568482
280,2,111999,0.00656672871061656,0.0660743288579651,0.920889829126898
281,2,114528,0.0105555054474697,0.0664531138914367,0.873884668044558
282,2,116024,0.0502951099535399,0.0665596931251242,0.450369490575274
286,2,120090,0.0248011369379716,0.0663372834331547,0.708729782225967
287,2,120291,0.0229145396204096,0.0670980966701371,0.732924350029774
288,2,120726,0.0337966738138379,0.0666971951384741,0.612669009003429
289,2,121716,0.0269472372016419,0.0666302354017253,0.686141793569794
290,2,123100,0.0183432960191117,0.06673046215862,0.783564335292028
291,2,124677,-0.0029161361135977,0.0666454895082511,0.965123687506703
293,2,127887,-0.0456609390955754,0.0670585837185507,0.496374094846146
294,2,128935,-0.0338860762400688,0.0670149077863301,0.613418088411327
295,2,129053,-0.0471195334246315,0.067196456033453,0.483627404428821
296,2,130040,-0.0311810006115613,0.0676333019309622,0.645060795254237
297,2,130976,-0.0561717883067847,0.0670359717000932,0.402634187123001
298,2,132199,-0.0444003089410912,0.067372183012828,0.51030597853389
299,2,133355,-0.0246373352119903,0.0678569712227513,0.716764352360103
300,2,133435,-0.039081147455176,0.0679844881272225,0.565756302097077
302,2,135183,-0.0288693950404174,0.0680366243150085,0.671589919578635
303,2,135402,-0.0345725390973661,0.0680188074227477,0.611575096095016
304,2,135898,-0.0509638642158406,0.0683507511880203,0.45639162675751
305,2,135912,-0.0504184455966251,0.0684024625442376,0.461560128085601
306,2,135925,-0.0581548276191686,0.0680746513152897,0.393529115506983
307,2,136002,-0.0390720815572857,0.068062232957081,0.566290053715754
308,2,136173,-0.0193662318566861,0.0685680035308605,0.777772963148131
310,2,138318,-0.024909584058315,0.0703737080065981,0.723579051636379
311,2,138695,-0.00195463773020765,0.0691797400527302,0.97747515064151
312,2,138818,-0.000533000127066918,0.0690529471711552,0.993845776604664
313,2,139728,-0.00577319013118227,0.0689284723907994,0.933297712546766
314,2,140174,-0.0157140588317054,0.068924082884923,0.819785372397617
315,2,140863,4.43592330376941e-05,0.06890127628397,0.999486678777475
316,2,141152,-0.0216107850966571,0.0690857886017746,0.754609083308384
317,2,141292,-0.0258108338688934,0.0685847999451909,0.706894240737284
318,2,141545,-0.0389664892829108,0.0689015120882613,0.572066514470354
322,2,146723,-0.0523929900427782,0.0687518567536206,0.446533488714499
323,2,147946,-0.100577498458562,0.0692320415496043,0.147178884427318
326,2,151397,-0.0684644540679535,0.0695168494433238,0.325366751658198
327,2,153035,-0.010739535487812,0.0688521160121552,0.876138147708609
328,2,153228,-0.00822228115969881,0.0693555362905608,0.90569722983421
329,2,153455,-0.00161823445512377,0.0698803474456981,0.981537948758865
331,2,153815,-0.0300991351467024,0.0695938546460054,0.665644308597658
332,2,154160,-0.0268547654858269,0.0688680741591705,0.696812345235583
333,2,154235,-0.0251172144228326,0.0695579077772168,0.71824227309607
335,2,159870,-0.0261222881282963,0.0677993602166799,0.700256017429278
336,2,161229,-0.0486169283079139,0.0688058489369638,0.480292812362976
339,2,162696,0.0176444443947653,0.0685517903052361,0.797028828303956
340,2,163284,0.0249717605171869,0.0676366745735084,0.712196706525874
341,2,164166,0.0455465005498823,0.0682348112172011,0.504891143616911
342,2,165270,0.0423430318899539,0.067666144790881,0.531874170358835
343,2,165675,0.0408723275914752,0.0687881721177147,0.55277454339609
346,2,168062,0.0833535255536739,0.0680596941673131,0.221500384381429
347,2,168518,0.0795012051655387,0.0676814700094849,0.240931472246383
348,2,168980,0.0819319303197258,0.0676409961775222,0.226599817219499
349,2,169651,0.072434933351104,0.0677039349291634,0.285405342146755
352,2,170725,0.0281722788932837,0.067917777139257,0.67854045464127
353,2,171254,-0.00356917930490969,0.0680439989127587,0.95819662522981
354,2,172242,0.0531525426396491,0.067180394140489,0.429363644227945
355,2,173254,0.0201736892089125,0.0667160380782725,0.762539419029495
356,2,173340,0.0121797380089803,0.0667134535256315,0.85524184195562
357,2,173385,0.0220581018989817,0.0667677246178177,0.741315842137628
358,2,173973,0.0140257207399784,0.0665964648987739,0.833315008852297
360,2,177341,-0.0174436116162596,0.0663672284251982,0.792831309704404
361,2,180314,0.00171394535027447,0.0663959295082672,0.979420271761697
362,2,180339,0.00409065513640167,0.0665633789911487,0.951031599000888
363,2,182758,-0.0573832315079424,0.0662546595675638,0.387023012284566
364,2,183619,-0.0371935929028745,0.0665567633827824,0.576635380587861
367,2,187176,-0.077048685052483,0.0668229922896675,0.249679638199773
368,2,191066,-0.0635006563970926,0.0673644502415215,0.346507992103082
371,2,191599,-0.0860506614037524,0.0663567411097252,0.195550960687516
373,2,191763,-0.0666080197762778,0.0666838740253995,0.318545518629409
374,2,191959,-0.0918049372881636,0.0664356614639832,0.167887835145881
376,2,195759,0.0125021043037211,0.0671838058157894,0.852482591024723
377,2,196912,0.055474735277365,0.0660343866565121,0.401427335910325
379,2,198110,-0.000766093878352622,0.0664964729758143,0.990814427381427
381,2,198805,0.0228193626433414,0.0667718586422691,0.732741495698159
382,2,198891,0.0336691997800838,0.0662384705457016,0.611558506709746
383,2,199248,0.0156133319278068,0.0664088374446816,0.814260265491998
384,2,201782,0.00737127851538014,0.0663312626142575,0.91157778794352
385,2,203285,0.0102997577445453,0.0660729791092346,0.876213115255453
386,2,203783,0.0311483839588546,0.0659121283016913,0.636808892220193
387,2,204179,0.0308201519474795,0.0660721541435403,0.641172543233768
388,2,205406,0.0487606903539685,0.0667211148066074,0.465377866901088
389,2,205834,0.0343263089422866,0.0664266451740367,0.605650706681276
391,2,207192,0.0462646529016849,0.0663439452300251,0.48604560372803
392,2,207561,0.0545133909760584,0.0660324634021533,0.409614477170201
393,2,208682,0.00497421679304286,0.0659844535590263,0.939951352812314
394,2,210102,0.0507974186083315,0.0661001249342636,0.442708743709263
396,2,214801,0.022184583412446,0.0661417085571389,0.737515149201607
397,2,215016,0.0277930499910252,0.0660979512650224,0.674388660766974
398,2,218876,-0.051117742746794,0.0667425929965481,0.444251268493241
399,2,227511,-0.105847819320067,0.0670344934327159,0.115230480639796
400,2,230378,-0.0798294156337964,0.0662870305980066,0.229280828119495
401,2,231943,-0.10120653025756,0.066395349437039,0.128328783401997
402,2,232156,-0.0940758430805902,0.0663976660598779,0.157407334231791
403,2,232789,-0.101916646973425,0.0661283049726797,0.124165132786909
404,2,238524,-0.095879186285026,0.0662475294166953,0.148704026979651
405,2,241518,-0.0750626373264215,0.0669014296435054,0.262629915100737
406,2,250396,-0.0981131591192406,0.0663585801577341,0.140157675192543
407,2,250466,-0.0816090465533318,0.0663983054819992,0.219859256300671
408,2,252305,-0.0881231176558888,0.0665515290626367,0.18631540230975
409,2,254571,-0.0755458604844779,0.0675340666081825,0.264057227204574
410,2,254742,-0.0722776221680391,0.0674830086688408,0.284879048843909
411,2,254908,-0.0839910001148174,0.0679620120139271,0.21733528375141
413,2,255862,-0.0570354582171027,0.0676305071350115,0.399609850359051
414,2,255975,-0.0619855294093621,0.0673734597536226,0.358185938002016
415,2,258311,0.024319645797686,0.0663277299347591,0.714093219397251
416,2,259284,0.00720952160762145,0.0665626290201122,0.913809859600475
417,2,266330,0.00373334112299217,0.0668496487762079,0.955495421809153
418,2,267100,0.0062546929340816,0.0668442424986205,0.925502910130567
419,2,268086,-0.0121945210712708,0.0668467931991612,0.855353986908542
420,2,274614,0.018844915455561,0.0664362182533954,0.776841651283548
421,2,274729,0.0163927897496556,0.0668015119771615,0.806292824269925
422,2,275746,0.00542884824385653,0.0667774207044733,0.935251306313252
423,2,277029,-0.010321564604529,0.0664654562556637,0.876679750623794
424,2,277741,-0.000635282450987512,0.0664938124488535,0.992382517122633
425,2,278218,-0.00728538015167635,0.0663725894595856,0.912658207651056
426,2,278379,-0.033333967081595,0.0679931585810079,0.624258234892329
427,2,279910,-0.0185128369459734,0.0663430988368013,0.780372231326161
429,2,283431,-0.00367720787477024,0.0673218982799121,0.95647108958699
430,2,283573,-0.00565441236818567,0.0665139312542677,0.932300879676686
431,2,286762,-0.0480776197063645,0.0666357552961861,0.471080261654238
432,2,287187,-0.0305625496261855,0.0663537858875338,0.645369274532184
433,2,288379,0.00468652426772076,0.065870252602829,0.943320407840391
434,2,294941,-0.0844899618447065,0.0657565404788497,0.199672968561829
439,2,297610,-0.082619514410096,0.066097616770496,0.212141435214618
441,2,299680,-0.0889830599983144,0.0658696826714349,0.177594155511497
442,2,299708,-0.0876950160547885,0.0660142191576168,0.184895527620208
443,2,299759,-0.085132255436743,0.0657989741542422,0.196572302488286
444,2,300111,-0.0846881363729309,0.066262495780859,0.202064361321467
446,2,301710,-0.0774993430694507,0.0658434126969561,0.239978550085663
447,2,303446,-0.0385956646428925,0.0663562463124998,0.561178220480276
448,2,303854,-0.0439445146073247,0.0663595606882561,0.508263427544221
449,2,304472,-0.0777769295435702,0.0657093975877681,0.237348095382349
450,2,304691,-0.0828693000727154,0.0667607854546869,0.215323927729609
451,2,308097,-0.028794412593351,0.0661833549205447,0.66377726390489
453,2,309402,-0.0119891008903905,0.0657952280963443,0.855515933279385
454,2,310030,0.0107276505864339,0.0661655298693362,0.871293470861032
455,2,310113,-0.00231836668949423,0.0659833072220898,0.971991430149637
456,2,310972,-0.041301874135379,0.0660470474689639,0.532151846719494
457,2,312659,-0.0488849450880675,0.0657758137235922,0.457851618905529
460,2,318265,-0.00422258445929416,0.0666823417874575,0.949544443655855
461,2,318379,0.0102767225970327,0.0668780498646795,0.877962785351659
462,2,321266,0.0305363375681207,0.0664127429676694,0.645945450354512
463,2,322957,0.00853603731686398,0.0658380984358862,0.896915650719368
464,2,325221,-0.0315675507697998,0.0661797723635144,0.633659441001984
465,2,332691,0.00415206621743514,0.0668750421962554,0.950528742050538
466,2,333006,0.0163475208313906,0.0667383980636396,0.806638054023933
468,2,335046,-0.021838689713426,0.0660650287263106,0.74117030185646
469,2,335049,-0.0348675986894903,0.0663302836791138,0.599450090630595
470,2,335995,-0.0129818036820243,0.0659777220910203,0.844128266504001
471,2,336060,-0.00947754589682111,0.0658905613945556,0.885710720145803
472,2,338292,-0.049753728568481,0.065835107464821,0.450313596667502
473,2,339568,-0.0507264377978958,0.0659323318833095,0.442187467533953
474,2,340466,-0.0580593681975909,0.0664871506448878,0.383124853618207
478,2,348480,-0.122669265395272,0.065565100393152,0.0621786071073857
479,2,350086,-0.121266959720771,0.0655756159102786,0.0652547884267102
480,2,351083,-0.104045811779221,0.0665139354384711,0.11864996811986
481,2,351335,-0.111048827287772,0.0657286264847628,0.0920056814205524
482,2,351417,-0.125273650240329,0.0656456745457281,0.0571594299699735
483,2,351450,-0.0741924552365922,0.0659383009154706,0.261277233315798
484,2,352302,-0.107947741527477,0.0663298009763323,0.104535988978468
485,2,352469,-0.120304248377811,0.0655931464636181,0.0674810879297687
486,2,352562,-0.101589734233102,0.0659530200599607,0.124374662656384
487,2,352944,-0.120682186510847,0.0656700367676651,0.0669460773866331
490,2,355266,-0.132777666894767,0.0656038792571366,0.0437301887118507
491,2,358277,-0.129751493422001,0.065631503435827,0.0488228386515551
492,2,358926,-0.153687183460475,0.0655827833262712,0.019662901079908
493,2,358948,-0.140505684335546,0.0656875576530321,0.0331213386545829
494,2,359515,-0.129733049508544,0.0656504715188887,0.0489196837788599
495,2,363190,-0.122636871124287,0.0663381990650862,0.0653427728324778
496,2,363588,-0.0643018919289911,0.0668339606928463,0.336650900493109
497,2,363888,-0.0814890891802985,0.0662053218386837,0.219196937501872
498,2,363954,-0.0720796156801876,0.0659721672585175,0.275325022306338
499,2,364199,-0.0898179290100556,0.0658204626805226,0.173251254156503
501,2,365981,-0.0746144911557465,0.0672071626006405,0.267661494952203
502,2,366047,-0.0864832459880478,0.0659514456095951,0.190603017832736
503,2,366936,-0.0765315811677229,0.0667485229361462,0.25233765597839
504,2,369530,-0.0604697196109796,0.0659236566086451,0.359628010533068
506,2,369931,-0.0789357405251581,0.0663220185503439,0.234771902867499
507,2,371033,-0.0703247701957204,0.0661727566439976,0.288624064529289
508,2,372919,-0.0390257338006331,0.0659595786012435,0.554456089803206
509,2,373518,-0.000622379616269306,0.0659547956290998,0.992476238748117
510,2,376157,-0.0254216619433087,0.0660865147495918,0.70071174929322
511,2,376172,-0.0228972584841798,0.0665670173306466,0.73107137219402
514,2,381433,0.0279804821458167,0.0665134145349873,0.674248933532701
515,2,381922,0.0542091850838521,0.0669847091693559,0.418900962974173
516,2,382146,0.0265213561135271,0.0660230734797815,0.6881491633938
517,2,384206,0.0178352966276609,0.0662369298912894,0.787882968704147
518,2,384955,0.00459716701892696,0.0660957244816805,0.944588696624775
520,2,387301,0.0430019254914751,0.0663931890421048,0.517609201249385
521,2,388313,0.0430995788746244,0.0659983073099727,0.51415514677537
524,2,390138,0.0552502891521687,0.066178428751145,0.404356379738848
525,2,391233,0.0330150054512917,0.0665887140864592,0.620340656980509
530,2,395606,-0.0368228137147021,0.0661962924384289,0.578380769927074
531,2,395726,-0.0367091706136739,0.0661722584305957,0.579415849629866
532,2,395853,-0.0329265390890431,0.0663664923727959,0.620110066913772
533,2,396484,-0.0269873633946898,0.0660805678028019,0.683226994912349
534,2,396705,-0.00378646346291496,0.0660639686429803,0.95432661490429
535,2,398759,-0.0486291959468462,0.0665540875247941,0.465464306316133
536,2,400386,-0.0282252361201858,0.0662156310668672,0.670176436664161
537,2,400847,-0.0477787500767784,0.0661227866818821,0.47041874529695
538,2,401130,-0.0364686358250792,0.0667498300458909,0.585171893064272
539,2,401143,-0.0342545187203193,0.06662072771969,0.607453407417251
540,2,401979,-0.0284150307807763,0.0665872241574961,0.669833235039451
541,2,403598,-0.036310120306091,0.0662234428876638,0.583834505377527
542,2,404844,-0.00883121774307172,0.0669900663149651,0.895194838432075
543,2,405100,-0.0187199808875119,0.0663710140988981,0.778070037992144
548,2,406181,-0.0155284518083776,0.0664163287868147,0.815272109551563
549,2,406688,-0.00527531490787525,0.0660375649208563,0.936375143055921
550,2,407621,-0.00578822053350025,0.0665790642076541,0.930770447325947
551,2,409016,0.013720479751227,0.0672425816766614,0.838436298469209
552,2,410647,0.00907074874945837,0.066264639936671,0.891198379051453
554,2,419803,-0.0878477366605489,0.0665676730642739,0.187798553246117
555,2,419943,-0.0896496725645986,0.066955813225192,0.181452477986094
556,2,422349,-0.0728153535367595,0.0661889250223236,0.27203216532052
557,2,425467,-0.0773212495988474,0.0659359696492956,0.241718196758519
560,2,429095,-0.0606665340776059,0.0663769978000445,0.361356850377912
561,2,431266,-0.146146891819527,0.0660351267492328,0.0275251069721213
562,2,431446,-0.118394212666078,0.0664621787397204,0.0757105381739056
563,2,432524,-0.0693542779160445,0.0660160945192936,0.294176539891439
564,2,434090,-0.0786028849227204,0.0665971702340586,0.238686112535968
565,2,441927,0.0122812604158611,0.0660109277203309,0.852513280146406
566,2,446471,-0.0320365774039451,0.066801669729318,0.631824839225972
567,2,449325,-7.26854540649552e-05,0.0664326272676472,0.999127634502607
