SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
72,1,89070,0.0215545769680089,0.0590056137559359,0.715108453532756
73,1,89616,0.0339935029166362,0.0586713943294503,0.562696942864226
74,1,89679,0.0373030820173483,0.0586731350077287,0.525333156870271
75,1,89880,0.0410778079499876,0.0586808773087355,0.484375671146448
76,1,91472,0.0254054579671342,0.0591420146940877,0.667772723657184
77,1,93789,-0.025602201800854,0.0585321243579731,0.66208565986063
78,1,94351,-0.0116270483431904,0.0586988099706267,0.843096651548779
79,1,99148,-0.0148426585883906,0.0585426541337804,0.800001799067257
82,1,106800,0.041092884329641,0.058586147095377,0.483509590523386
83,1,107970,0.0221483544055476,0.0584413796692575,0.704927512100991
84,1,109000,-0.00525102465160444,0.0585556152201338,0.928595664211184
85,1,112549,-0.0106739037502248,0.0584872370968505,0.855295345290104
86,1,112742,-0.0276015130326282,0.0586994927181759,0.638490197973128
87,1,113050,-0.0617223766335999,0.0585269668640328,0.292330845610628
88,1,113135,-0.0445167338518779,0.0584217596564835,0.446575420392846
89,1,114076,-0.0272238660821587,0.0584518301762976,0.641682592980017
90,1,114628,-0.0632561118908349,0.0585209376660297,0.280473189678032
91,1,116283,-0.048982768157025,0.0588860467690074,0.406071200759414
93,1,127853,0.018838157719518,0.0588254400748516,0.748977177620256
94,1,128302,0.032650638556573,0.058582223888655,0.577643462010511
95,1,128704,0.0103552616002867,0.0586637449458846,0.859987504157627
96,1,128911,0.00643156735238063,0.0586718283459623,0.912773558123002
97,1,130267,-0.0525609240083177,0.0585782518457383,0.370182610942113
98,1,130271,-0.05098135956657,0.0586518848980366,0.385317722653638
99,1,130613,-0.0551667840987263,0.0591905207781068,0.351962887524499
100,1,132012,-0.0326140307929879,0.0591120297759492,0.581480703698301
101,1,133231,-0.0112969665246257,0.0587147946301121,0.847536329604091
102,1,137074,-0.0720060549486828,0.0585089793241571,0.21926054401181
103,1,137304,-0.0633979672327937,0.0585576037407732,0.279698410890828
104,1,139686,-0.0474080299146241,0.0586775978304696,0.419668730242899
105,1,149562,-0.0354185002388478,0.0588356204956208,0.547566734952729
106,1,150447,-0.0283006074314411,0.0594997046400384,0.634623065326747
108,1,154084,-0.0460154155241317,0.0596523937610724,0.440990303533295
110,1,157269,-0.019803290381074,0.0586096161130408,0.735650952240114
111,1,160054,-0.0410092944577767,0.0591357537977893,0.488466199131058
112,1,166222,-0.0342924397042411,0.0587099763878311,0.55952675902206
113,1,166416,-0.0336947292851203,0.0585916531523889,0.565605375368796
114,1,167326,-0.0397067977097094,0.0589143049867471,0.500767979175761
115,1,168836,-0.0598555246978056,0.0585862729394049,0.307639293681589
116,1,171200,-0.0971039969015318,0.058532961149348,0.0980114931405499
117,1,171431,-0.0895781471721893,0.0589350016307416,0.129419162817252
118,1,173339,-0.106581488240557,0.0583928228970983,0.0688082183163987
119,1,173845,-0.0984135840835402,0.0583845967938579,0.0927548733175662
120,1,175121,-0.0856667744673424,0.058324915069785,0.142781603922128
121,1,175281,-0.0610571543016118,0.0584623416725241,0.297022262634514
122,1,175315,-0.065319180137062,0.0584308260238033,0.26437459584199
123,1,175523,-0.0753350901167823,0.0587290935319469,0.200419237756805
124,1,175541,-0.0633663965316946,0.0585284777315894,0.279698692261844
125,1,175653,-0.0843179020644515,0.0586396023846121,0.151348238314295
128,1,175856,-0.0694895446765076,0.0596674604618692,0.244961824707121
129,1,175876,-0.077936909566284,0.0587194748060971,0.18527541112214
130,1,175989,-0.0659986258269393,0.0589291628538562,0.263489913439357
131,1,176001,-0.0636978874169591,0.0592444466600625,0.283032679228913
133,1,177692,-0.0909029240564081,0.05833385982705,0.12005304388804
134,1,178191,-0.0995386692264207,0.058352271545833,0.0889205887946744
135,1,178224,-0.0909029240564081,0.05833385982705,0.12005304388804
136,1,178960,-0.100448323482829,0.0587589422685708,0.0882374732284495
140,1,183802,-0.0559581366712271,0.0584657203232015,0.339166666142405
141,1,183954,-0.0735017447368155,0.0588378180575099,0.212410060345929
142,1,184450,-0.0449262018910302,0.0584025025034943,0.44225853153044
144,1,184718,-0.0405024089168452,0.0587439974251656,0.490978532660893
145,1,185296,-0.0414628378704027,0.0584925460275577,0.478881226864928
146,1,185438,-0.0525170061245006,0.0584701506364748,0.369699195423045
147,1,185469,-0.0484104398762513,0.0585647525439725,0.409014298587655
148,1,185503,-0.0434787744280174,0.058423974042423,0.457254174910841
149,1,185705,-0.0500294804639539,0.0590632737126242,0.397541770461556
150,1,185749,-0.0456394803228216,0.0590733447996684,0.440281985047511
151,1,185806,-0.0657074001643608,0.0590988268942387,0.266971154145066
152,1,185879,-0.0696101980238625,0.0593727994719058,0.2418167792633
153,1,185916,-0.0664122102438766,0.0593560722649045,0.263952929540781
154,1,185941,-0.0526856758390799,0.0596543801140105,0.377738998825545
155,1,185954,-0.0490886622678477,0.0598376475189257,0.412562141819059
156,1,186055,-0.0539077394883247,0.0586291192866082,0.358477451254522
157,1,186896,-0.0647208993733333,0.0595621107559001,0.27794978011567
161,1,190132,0.0186278522376126,0.0587653814032637,0.751440980519144
162,1,190148,0.0192774602486593,0.0587825164324863,0.743147312752141
163,1,190165,0.0232009704627399,0.0592303668379284,0.695510809717183
164,1,190169,0.0120157288183837,0.0591659042225845,0.839185325759415
165,1,190933,0.0580771705915737,0.05860807258162,0.322392906851841
166,1,192149,-0.0109562003554925,0.0591664869047838,0.853197513022607
168,1,192303,-0.0640879816500218,0.0704562453339565,0.36364679580426
171,1,192795,-0.0366489566799609,0.0585459412827231,0.531728469807306
173,1,194187,-0.0289909946145674,0.0586066490703877,0.621140280406046
174,1,194867,-0.0646264473156954,0.0584940048266307,0.269981921112834
190,2,8314,-0.0088781235640893,0.0595852865166272,0.881639830688401
194,2,8498,-0.0218734088085372,0.0594885019355193,0.713323734600207
195,2,8651,-0.00193158367706918,0.0595555139184712,0.974144812763825
197,2,9812,0.010374851093625,0.0599069248433079,0.862606975179408
198,2,9932,-0.016435173967557,0.0596669368044156,0.783132777128262
199,2,10135,-0.0159486648180125,0.0594387601290876,0.788609010082664
200,2,11616,-0.0285221486739359,0.0593623179004536,0.631186832083622
201,2,12133,-0.0166431535311575,0.0596112132859398,0.780258671105683
202,2,12194,-0.011247539101761,0.0598453364642247,0.851028969184301
203,2,12359,-0.00952721744926859,0.0596711941641788,0.873238715063865
204,2,13061,-0.0354456420859123,0.0596391252958534,0.552668533170158
205,2,14298,-0.0159553900573153,0.0598511695865936,0.789944797971905
206,2,15222,-0.0268109476493839,0.0604240398847371,0.657521755402098
207,2,17986,-0.0188109424494144,0.0593732847624327,0.75156365926973
208,2,19770,-0.0165485428975657,0.0597857990880459,0.782097821706269
209,2,19836,-0.0290658958302327,0.0596079448573222,0.626123269467233
210,2,19851,-0.0139999778785266,0.0597979564000522,0.815026501412036
211,2,21595,-0.0315879010855933,0.0595318670243919,0.596026230042752
212,2,22385,-0.0254584268439406,0.0595965537107249,0.669509020118953
213,2,23441,-0.0220605969200882,0.0601794859938061,0.714151941664079
214,2,24209,-0.0242767390892871,0.0596813349601513,0.684421441367925
215,2,24341,-0.000974395488748211,0.0598364963267597,0.987016782030204
216,2,26815,-0.027746482105415,0.0597465654628771,0.642645351986735
217,2,28209,-0.0549484440073936,0.0597133471999081,0.358094716183017
221,2,41245,0.0036005613939902,0.0595552943256079,0.951825514609252
222,2,43214,0.0142972663231059,0.0605163806418002,0.813372225953813
223,2,47104,-0.0883257545194272,0.0586458636346636,0.132939216908725
224,2,50915,-0.0363397482281309,0.0593805523398427,0.540944531628234
225,2,55834,-0.0588809159596304,0.0590544146108216,0.319417359379939
226,2,56422,-0.0686296227556526,0.0591305199973803,0.246570054185023
227,2,57715,-0.0612828444035623,0.0589577893712103,0.299313466716139
228,2,59046,-0.0353806898992939,0.0593167686041704,0.551243409900034
229,2,59191,-0.0544962027800948,0.0589355219591723,0.355766661334112
230,2,59383,-0.0400805986454305,0.0589852840482928,0.497265372078871
231,2,59477,-0.0414966108602164,0.0598712145655838,0.488703890605622
233,2,60471,-0.0288080191114227,0.0590834514618674,0.626148716995248
234,2,60478,-0.0298835776902334,0.0591494066090844,0.613718247253794
235,2,60786,-0.0251230278497192,0.0590583593658392,0.670809233756035
236,2,61035,-0.0436710013504294,0.0590234849349742,0.459857337152734
237,2,61071,-0.0412111535132537,0.0587603480481317,0.483551129545449
238,2,61675,-0.00355390989817835,0.05897025389926,0.951977769298082
240,2,62939,-0.048875686100897,0.0588111187580318,0.406500366927326
241,2,63527,-0.0388663222602984,0.0590533768953017,0.510867015429997
242,2,63857,-0.0597292355120121,0.059017783509128,0.312205003272733
243,2,65527,-0.0483618397877322,0.0588522249362009,0.411773631325377
247,2,67976,-0.0622128340548724,0.0596651595701253,0.297801033113973
250,2,72389,-0.0370640700521633,0.0593556859788117,0.532741969201583
251,2,72392,-0.0593762348890344,0.0597087113077369,0.32069390565014
252,2,73646,-0.031861786317116,0.0585418719393445,0.586608679916122
253,2,74564,-0.0453980096428371,0.0584014689405357,0.437476689562336
254,2,74739,-0.0514990741649434,0.0585795325208888,0.379928372014603
257,2,80873,-0.0578299944043725,0.058702899636807,0.325234890205232
258,2,81501,-0.0388027442975571,0.0587374475067761,0.509291145628741
259,2,83526,-0.0641262950905915,0.0585832299866533,0.274430070572492
260,2,83845,-0.0706705288767141,0.058617782844582,0.228773144719059
263,2,84447,-0.0511176607482946,0.0594260369051572,0.39026834452607
264,2,87391,-0.0534141226253721,0.0584098248131856,0.361093332630385
265,2,87562,-0.0538761109463243,0.0585567887535881,0.35816656856528
266,2,87849,-0.0431646890574403,0.0585763697344453,0.461675101384235
267,2,87878,-0.0285166171532092,0.0588537420736964,0.628307707236881
269,2,89785,-0.0346007151500186,0.058851064504385,0.55695054517547
272,2,93721,-0.0192432409691722,0.0586931362805241,0.743210479976246
273,2,93952,-0.0086062002022183,0.0585323695182062,0.883189772014072
274,2,95085,-0.0379395588433404,0.0585810620196901,0.517637471089017
276,2,107124,0.0173970407686063,0.0586377046787871,0.766880020854038
277,2,111645,-0.0247185269511109,0.05866782066597,0.673770381921421
278,2,111916,-0.034906615207866,0.0587915446950176,0.553069434810263
279,2,111931,-0.0325988357137469,0.058885280094559,0.580203739183893
280,2,111999,-0.0289837912336401,0.0586790105135306,0.621657188984988
281,2,114528,-0.0133921258660784,0.0590327716109455,0.820664564989923
282,2,116024,-0.0136086651026644,0.0591730168317706,0.818239802147692
286,2,120090,-0.00480161836748876,0.0589431769383261,0.935120855988705
287,2,120291,-0.0377417872128993,0.0595839423727558,0.526868192354532
288,2,120726,-0.0169728505205401,0.0592664602696042,0.774753520142773
289,2,121716,-0.00354745627304626,0.0592057252851907,0.952255285566331
290,2,123100,0.0309758266698083,0.0592647697515399,0.60153285558397
291,2,124677,0.0434084644515932,0.0591609297675815,0.463597092628191
293,2,127887,0.0543784284125788,0.0595416532525388,0.361716628228819
294,2,128935,0.0609837082808314,0.0594670863660587,0.305827865285754
295,2,129053,0.0545889525209432,0.0596661897872944,0.360865529011205
296,2,130040,0.0233281537796671,0.0600886681715201,0.698080718386118
297,2,130976,0.0085138083182574,0.0596102335258829,0.886510188597617
298,2,132199,0.073375096426116,0.0597607754303547,0.220335009514843
299,2,133355,0.0640288930794627,0.0601969764694533,0.288211492588923
300,2,133435,0.0680850214648938,0.0603148915331403,0.259737770832279
302,2,135183,0.100340608035702,0.0602207732371498,0.0965581379261037
303,2,135402,0.0950591458187066,0.0602358768279587,0.115434840000162
304,2,135898,0.110155404884928,0.0604850734685507,0.0694228266799241
305,2,135912,0.0945966675225366,0.0606046704449115,0.119447911050812
306,2,135925,0.0884310508889481,0.0603547258584544,0.143759578977849
307,2,136002,0.0901709337853762,0.060301993271536,0.135723696663052
308,2,136173,0.0988634044943861,0.0606929778472517,0.104224106957785
310,2,138318,0.0739782729129872,0.0624049028286683,0.236634552713527
311,2,138695,0.0483961069138285,0.0614032829544114,0.431127352584182
312,2,138818,0.0617120808172058,0.0612565869327418,0.31441543354208
313,2,139728,0.0813337654521313,0.061081399346079,0.18386284604719
314,2,140174,0.0804773329351779,0.0610846128316201,0.188534557202133
315,2,140863,0.0869558929317047,0.0610346153121965,0.155127996465724
316,2,141152,0.0724126630771615,0.061261142073953,0.237988419244654
317,2,141292,0.069349855423422,0.0608290266430118,0.255026621638374
318,2,141545,0.0656988275013609,0.061137853846795,0.283287162910537
322,2,146723,0.0723796430920637,0.0610058056416051,0.236247028301928
323,2,147946,0.0448375657230991,0.061641086847363,0.467464700607349
326,2,151397,0.0455374940586682,0.0617939698949959,0.461657718147708
327,2,153035,0.0861550686320128,0.0609961505113497,0.158693408868919
328,2,153228,0.0828261385861508,0.0614567094368231,0.178614311753933
329,2,153455,0.0946751989406128,0.0618748144999592,0.126885404766382
331,2,153815,0.109459342178762,0.0615664488277875,0.0762801075832832
332,2,154160,0.0890575013941549,0.0610096606991934,0.145254217410591
333,2,154235,0.114682716330284,0.0615024253568271,0.0630550952339501
335,2,159870,0.100503928956919,0.0600056304282551,0.0948378268640624
336,2,161229,0.134863638214662,0.0607456434300107,0.027044127252658
339,2,162696,0.14888146716912,0.0603873873908764,0.0141595973325768
340,2,163284,0.126671079594694,0.0597186350971299,0.0346073020538212
341,2,164166,0.0942611587593098,0.0604481739824105,0.119804529977576
342,2,165270,0.0854895107211529,0.0599735570985137,0.154909799832239
343,2,165675,0.0835806333917143,0.0609778589092926,0.171348186335694
346,2,168062,0.0874412794904452,0.0604115155751201,0.148664755308424
347,2,168518,0.10038132368543,0.0600062118059763,0.0952430069419214
348,2,168980,0.0911439932519187,0.0600192645693496,0.129763591618219
349,2,169651,0.0977318353027533,0.0600186006162263,0.104340875813939
352,2,170725,0.10992221875839,0.0600665766160803,0.0680921187681722
353,2,171254,0.100627985282268,0.0602107554483996,0.0955560379940431
354,2,172242,0.109970653126649,0.0594464949699382,0.0651621241544794
355,2,173254,0.129775753128241,0.0588723982070304,0.0281440153724783
356,2,173340,0.122151838740079,0.0589113731930282,0.0388520305676326
357,2,173385,0.141963339850158,0.0588404635261379,0.0163447566624588
358,2,173973,0.133205245104063,0.0587397133149236,0.0239501442543667
360,2,177341,0.100562690331608,0.0587210045195688,0.0876733993314401
361,2,180314,0.0940777798951673,0.0587712989767985,0.110328242671895
362,2,180339,0.0999945752418011,0.0588932445120196,0.0904087640466792
363,2,182758,0.0781820101194565,0.0587740459177394,0.184306802084042
364,2,183619,0.122851656003248,0.0587906888256486,0.0373651142374269
367,2,187176,0.0871972513585776,0.0592938824764973,0.14229162484115
368,2,191066,0.0796383960238612,0.0597697310283568,0.183581632086738
371,2,191599,0.0380968555985381,0.0590547973197853,0.51927478414299
373,2,191763,0.0465310814571021,0.0592719067103392,0.432954055227876
374,2,191959,0.0624690650179679,0.0590854012209729,0.291112579196906
376,2,195759,-0.0503704970608707,0.0596267770416487,0.398815325787598
377,2,196912,0.00429456755839568,0.0587211481969036,0.941740161195108
379,2,198110,-0.0455927024739163,0.0590236322596137,0.440365835752413
381,2,198805,-0.0250377138842678,0.059312972012373,0.673187982052592
382,2,198891,-0.0255207101658819,0.0588501394867366,0.664803229383893
383,2,199248,-0.030412069471006,0.0589780417557318,0.606421176751328
384,2,201782,-0.014304574488194,0.0589228281172757,0.808326157420282
385,2,203285,0.000120916362208918,0.0586992845547136,0.998357579168248
386,2,203783,0.0336895488228533,0.0585454358735963,0.565358496182818
387,2,204179,0.0404363480486762,0.0586751606941817,0.49117773067599
388,2,205406,0.0499254144112933,0.0592583235708734,0.400075982163155
389,2,205834,0.0278441899115901,0.059015162034431,0.637350933310689
391,2,207192,0.0266675926675228,0.0589614834693454,0.651339069819969
392,2,207561,0.0361606916229276,0.0586863221324732,0.538180114998283
393,2,208682,0.0267761149154508,0.0586017663204274,0.648012092465283
394,2,210102,0.0201938966997221,0.0587606519127264,0.731303894788341
396,2,214801,-0.00435415294678772,0.0587672271553012,0.940979532679508
397,2,215016,0.0108782901546489,0.058731298712189,0.85316180230104
398,2,218876,-0.0739767372315087,0.0592106035602089,0.212352708626061
399,2,227511,-0.0949171379287717,0.0595474674130935,0.111836712480734
400,2,230378,-0.0807032947853622,0.0588517242745264,0.171152927173408
401,2,231943,-0.0975161375791906,0.0589493999369,0.0989687242815884
402,2,232156,-0.0884758402908991,0.0589654523318869,0.13438679173484
403,2,232789,-0.0972582169198635,0.0587159853134344,0.0985257456317163
404,2,238524,-0.0980699914435759,0.0587954371709262,0.0962051840744298
405,2,241518,-0.0820171138686853,0.0593788697777717,0.168075546445958
406,2,250396,-0.107196670284542,0.0588573446767884,0.069408116694671
407,2,250466,-0.0930961804181271,0.0589043150902045,0.114896106854436
408,2,252305,-0.09680118087543,0.0590446778258583,0.102009062305035
409,2,254571,-0.0494701683984062,0.0600437910130563,0.410551846193404
410,2,254742,-0.0401351088615346,0.0600092144123055,0.504050141729312
411,2,254908,-0.0610930205014098,0.0604184609145954,0.312630148174808
413,2,255862,-0.0225547424112889,0.0601294385543296,0.707809016541706
414,2,255975,-0.0116019870108661,0.0599211078923172,0.846583988593067
415,2,258311,-0.0508451781190712,0.0588726311115672,0.388368200764471
416,2,259284,-0.0590598806479225,0.0590496280335239,0.317911592468432
417,2,266330,-0.0457679931810493,0.0593375159381159,0.441035462588633
418,2,267100,-0.0381093275915666,0.0593485170247663,0.521207042381285
419,2,268086,-0.0501828838275012,0.0593274031281525,0.398201907688427
420,2,274614,0.0227071917030638,0.0590143070521104,0.700636316396099
421,2,274729,0.0343500452195389,0.0593213664498631,0.562924650194276
422,2,275746,0.0135298080840957,0.0593192540336873,0.819712534666512
423,2,277029,-0.00761918548120788,0.0590465539301249,0.89740192323312
424,2,277741,0.0114380872903941,0.0590679908821917,0.846567010245534
425,2,278218,0.0101917295166331,0.0589619405398593,0.862866291874601
426,2,278379,0.0192837899255963,0.0604149371162302,0.749771913697713
427,2,279910,0.00657748237401933,0.0589426913355032,0.911211017473144
429,2,283431,0.037727988927557,0.0597732995023804,0.528328273171624
430,2,283573,0.0252088204118715,0.0590743631166862,0.669835912301099
431,2,286762,-0.0238719125635458,0.059227223542423,0.687150723500475
432,2,287187,0.0175784663339407,0.0589570125109641,0.765758491398397
433,2,288379,0.0236812467619117,0.0585040121154777,0.685884491047928
434,2,294941,0.0456468240431971,0.0585021674030086,0.435761496641205
439,2,297610,0.0509237177475936,0.0587865070116586,0.386942339712142
441,2,299680,0.072317051486793,0.0585413255902819,0.217534346446165
442,2,299708,0.0652440381305762,0.0586888243851961,0.267026127244598
443,2,299759,0.0591508281945245,0.0585076384706966,0.312712123813888
444,2,300111,0.068042013869765,0.0588904163990828,0.248707932700673
446,2,301710,0.0689855146950143,0.0584928660412934,0.23903979930167
447,2,303446,0.0363218207071731,0.0589454587849238,0.538163820510148
448,2,303854,0.051269716280743,0.0589253104891574,0.384848113715289
449,2,304472,0.0183741697824012,0.0584818198656629,0.753565364234331
450,2,304691,0.0306737062174406,0.0594151605358123,0.60599564855716
451,2,308097,0.0181980282351891,0.0588031042140497,0.757143628443705
453,2,309402,0.0135845788682156,0.0584487958657472,0.816347705305939
454,2,310030,0.0350994496255933,0.0587519788660468,0.550611815090623
455,2,310113,0.026369033310952,0.0586009011201417,0.653003523915048
456,2,310972,0.0186362609581582,0.0586983379047695,0.751057913882764
457,2,312659,0.060214115865105,0.0583910846302782,0.303143181579795
460,2,318265,0.0354153852910971,0.0592089434373918,0.55012842023937
461,2,318379,0.0179975518701379,0.0594067300194044,0.762102788323903
462,2,321266,-0.0243359233535272,0.0590025497393445,0.680256002682
463,2,322957,-0.0120271110933755,0.0584864931420106,0.837191353513113
464,2,325221,0.029347598964879,0.0587903336248723,0.617955867951417
465,2,332691,-0.0206524268106065,0.0593999480942205,0.728284541112769
466,2,333006,0.0288121609331322,0.0592736073362463,0.627206719844105
468,2,335046,0.0425833937174227,0.0586555120409721,0.468325144795925
469,2,335049,0.0222413734831718,0.0589370177337229,0.706121515664787
470,2,335995,0.0570849236258499,0.0585370571880602,0.330132369919005
471,2,336060,0.0610266468335647,0.0584467395199999,0.297134581334153
472,2,338292,-0.0147309568538811,0.0585279893116914,0.80142652725822
473,2,339568,-0.00475604458700116,0.0586208595278172,0.935382725938315
474,2,340466,-0.000390953545535703,0.0591289605903344,0.994728257049673
478,2,348480,-0.0048986545219242,0.0585335811512966,0.933350630429527
479,2,350086,0.030574097564533,0.0585143021776232,0.601645545620109
480,2,351083,0.021928520757971,0.0592819533255564,0.711677236027372
481,2,351335,0.042809249873472,0.0585826653575819,0.465416942596508
482,2,351417,0.0204132062764431,0.0586076353686101,0.727820379374403
483,2,351450,0.0297133903061389,0.0586612562380463,0.612804392477916
484,2,352302,-0.000307439906399386,0.0591460608937747,0.995855568749036
485,2,352469,0.0226170331755568,0.0585356075488526,0.699447475913429
486,2,352562,0.0255059572620456,0.058771594041634,0.664564861265337
487,2,352944,0.0148151355794958,0.0586124013684381,0.800597309172385
490,2,355266,-0.00536737653658134,0.0586170091591364,0.927094107300346
491,2,358277,-0.0103530391246488,0.058624368915133,0.859924196459686
492,2,358926,-0.0240809153544419,0.0586992332613197,0.681877000458835
493,2,358948,-0.011698395050796,0.058728525599016,0.842225343104654
494,2,359515,0.0293871621054524,0.058622763005392,0.616477616709878
495,2,363190,0.00136133064832441,0.0592174242779062,0.981672288622684
496,2,363588,0.0362938167617835,0.0594197018538506,0.541722141314126
497,2,363888,0.0281385272132499,0.0589218787300536,0.633261441850143
498,2,363954,0.0244702306720573,0.0586922691611137,0.676987231639646
499,2,364199,0.0202409142367844,0.0586170594976721,0.730068828539913
501,2,365981,0.00894409059704526,0.0598070905925644,0.881205852220245
502,2,366047,0.037115447614392,0.0586985943341993,0.527596553778751
503,2,366936,0.00665774342922949,0.0594066533989666,0.910831072454915
504,2,369530,0.0050456405454216,0.0586337493574287,0.931472660091325
506,2,369931,-0.0101468030146849,0.0590341319483137,0.863630144139158
507,2,371033,0.0182609034550532,0.0588718495889273,0.756606694768752
508,2,372919,-0.000536799211181622,0.0586255633440732,0.992699522913085
509,2,373518,0.0164231831032229,0.0585857606433712,0.779390681932671
510,2,376157,0.0191305893252585,0.0587127645740427,0.744743346643948
511,2,376172,0.0162414408610671,0.0591397457080886,0.783762564982818
514,2,381433,0.00293572475955476,0.0591031371312447,0.960412485985741
515,2,381922,-0.00460829557366303,0.0595618904070293,0.938373145424305
516,2,382146,-0.00326131430382853,0.0586660771832692,0.955698970550372
517,2,384206,-0.0143327593321702,0.0588440116255948,0.807703728383723
518,2,384955,0.00766316738453717,0.0587164566794976,0.89623617170113
520,2,387301,0.0284573874797312,0.0589973260881553,0.629855958429038
521,2,388313,0.0373218856787832,0.0586326938229477,0.524838932107581
524,2,390138,0.0539843671925955,0.0587787700797858,0.359019285060284
525,2,391233,0.0470819316999541,0.059122939281618,0.426369956343604
530,2,395606,0.0673291400110524,0.0587233400083682,0.252344969093351
531,2,395726,0.0629343667470549,0.0587156112779419,0.284519357201334
532,2,395853,0.0625177990223163,0.0588846243445176,0.289097768822522
533,2,396484,0.0571096040842756,0.0586391443155595,0.330765121837789
534,2,396705,0.0699480433657289,0.0585713314802489,0.233187180628367
535,2,398759,0.0893231055218253,0.0589780544746489,0.130790309088494
536,2,400386,0.0966396394928139,0.0586138760475713,0.100088459815673
537,2,400847,0.100825865112238,0.0585394778804484,0.0858808049728547
538,2,401130,0.102467597559535,0.0590724008057637,0.0836827424428299
539,2,401143,0.114288396405671,0.0588927090891891,0.0531001930196829
540,2,401979,0.0872738277209916,0.0589867452165613,0.139885276404263
541,2,403598,0.0725179473539701,0.0587292821311346,0.217732377894158
542,2,404844,0.116907399235184,0.0591872634828798,0.0490227657743699
543,2,405100,0.0920739445598304,0.0587646880506084,0.118051710976353
548,2,406181,0.0834998057812738,0.0588392518437428,0.156747164532209
549,2,406688,0.0944056918167254,0.058450757502791,0.107175504848278
550,2,407621,0.101522455026524,0.0589001499565258,0.0856490531554968
551,2,409016,0.104090160493129,0.0594823805380664,0.0809988103370109
552,2,410647,0.124030258106303,0.0584977841467574,0.0346815873936509
554,2,419803,0.055536863219448,0.0592086937472712,0.348893465290321
555,2,419943,0.0562721081712534,0.0595571374639724,0.345385601055622
556,2,422349,0.0691526581044794,0.0587858682473241,0.24024837856142
557,2,425467,0.043449171276767,0.0586439539177388,0.459248015789816
560,2,429095,0.0431165226085207,0.0589924555197365,0.465336077862894
561,2,431266,0.02830169373511,0.0590500245666186,0.632033842274761
562,2,431446,0.0310149472863272,0.0592848309108396,0.601197064180692
563,2,432524,0.0360603409752212,0.0587069756105066,0.539450518245398
564,2,434090,0.0248894001043091,0.059264759163576,0.674763126181826
565,2,441927,-0.0101767250384461,0.0586425136568881,0.862327755919489
566,2,446471,-0.00669426364853824,0.0593628720155422,0.910278171689755
567,2,449325,-0.017351238279987,0.0590095392690023,0.768899205847316
569,2,450017,-0.00399850806248237,0.0586891472151785,0.945720499930732
570,2,451779,-0.0254776514906306,0.0588928792509309,0.665562259390796
