SNP,Chr,Pos,Effect,SE,ERV25_UIP4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
119,1,173845,-0.0893952398943402,0.0707106482792884,0.20697796917457
120,1,175121,-0.057088853842539,0.0706647343547956,0.419701874612772
121,1,175281,-0.0550772963865029,0.0707294274878626,0.436675703742643
122,1,175315,-0.0567708789876754,0.0707033294569898,0.422546859245151
123,1,175523,-0.0520115854034583,0.0711149729846685,0.465036441810926
124,1,175541,-0.0560814997322357,0.0708154992243694,0.428928549368452
125,1,175653,-0.0596206208544063,0.0710318151143288,0.401840468293628
128,1,175856,-0.0636654695946712,0.0721970024658883,0.378468898496171
129,1,175876,-0.0533714876966376,0.0711121185406433,0.453437996909616
130,1,175989,-0.0547065496816316,0.0713124704899789,0.443511879006041
131,1,176001,-0.0714676527612478,0.0716428754965171,0.31917887698004
133,1,177692,-0.0721490919133814,0.0706636008318833,0.307943231107121
134,1,178191,-0.07024679075237,0.0707393950415315,0.321372439302914
135,1,178224,-0.0721490919133814,0.0706636008318833,0.307943231107121
136,1,178960,-0.0980833661395701,0.0711417947854509,0.168859557564107
140,1,183802,-0.0646619035645937,0.0706930519316226,0.360981168437821
141,1,183954,-0.0647979606946429,0.0712085827445747,0.36345711496225
142,1,184450,-0.0603008014950334,0.0705949278890404,0.393584351024487
144,1,184718,-0.0325332026622146,0.0710482654572068,0.64730397512339
145,1,185296,-0.0161428891381636,0.0707626504155561,0.819679398195681
146,1,185438,-0.0336617998202816,0.0707485256180643,0.634514691878988
147,1,185469,-0.0330566965130816,0.0708515025131614,0.641100296795006
148,1,185503,-0.0315728183930781,0.0706700604302415,0.655319640707222
149,1,185705,-0.0253045775662172,0.0714674067413974,0.723496636796083
150,1,185749,-0.0181033996411926,0.071473601744706,0.800193178863417
151,1,185806,-0.0301634388848049,0.07155753467618,0.673626803782033
152,1,185879,-0.031179893664313,0.0719022546731497,0.664812748083414
153,1,185916,-0.04726031485165,0.0718446718213481,0.511087423043478
154,1,185941,-0.0386492289717362,0.0721725403504641,0.592633387842334
155,1,185954,-0.0391172010460815,0.0723827743847475,0.589247247269821
156,1,186055,-0.0506709237824724,0.0709162366477804,0.475379189936725
157,1,186896,-0.0650735772940535,0.0720477870953139,0.367035557361956
161,1,190132,0.0283793169123062,0.0710414661197933,0.689784542552772
162,1,190148,0.0176479914148212,0.0710727459631112,0.804039844641179
163,1,190165,0.0289001436010397,0.0716086213649423,0.686762502138395
164,1,190169,0.0263164301380681,0.0715221082279476,0.713132396432842
165,1,190933,0.0128369518469706,0.0709524208279147,0.856531546402075
166,1,192149,-0.102473750212247,0.0713275989407736,0.151699340413532
168,1,192303,-0.0105867014845629,0.0852795873726115,0.901274217358138
171,1,192795,-0.0729596485015289,0.0707148412770827,0.302898183864457
173,1,194187,-0.0720309297778938,0.0707762984227131,0.309504857676848
174,1,194867,-0.054384005602703,0.0707823237613211,0.44280633085614
190,2,8314,0.0402539709936976,0.0720090764395666,0.576507674719354
194,2,8498,0.0559406023300614,0.0718737918374919,0.436903463758168
195,2,8651,0.0694788829625946,0.0719077644007692,0.334594458705297
197,2,9812,0.104883798466476,0.0722151702593713,0.147284501280455
198,2,9932,0.0792289967534633,0.0720217977911028,0.272051380208642
199,2,10135,0.0983340393438258,0.0716780278734718,0.170970353184934
200,2,11616,0.054998395875133,0.071732869112567,0.443765672240937
201,2,12133,0.0876685865849115,0.0719267850053277,0.223711720378774
202,2,12194,0.0814415395383459,0.0722267411793751,0.260262528038968
203,2,12359,0.0812618759422337,0.0720153810783782,0.259918976842943
204,2,13061,0.0544024272794187,0.0720817010735638,0.450912511179858
205,2,14298,0.0755913656541183,0.0722554873615418,0.296199376647197
206,2,15222,0.0445946206193292,0.0730345421140673,0.541859798241883
207,2,17986,0.0712403719550651,0.0716923713228054,0.321051888532478
208,2,19770,0.0564418567534438,0.0722264936208447,0.435057891906208
209,2,19836,0.0511388539138035,0.0720389366409147,0.47824846955882
210,2,19851,0.0689502856338609,0.0722082114318525,0.340291061575793
211,2,21595,0.0724320604010975,0.0718995087776363,0.314429318555222
212,2,22385,0.0677558797684007,0.0719806385459714,0.347191262843179
213,2,23441,0.0546014682030052,0.0727128601989227,0.453201682310287
214,2,24209,0.0426976501871865,0.0721359202737077,0.554292744368638
215,2,24341,0.0784656854181259,0.0722217683171419,0.278019164254919
216,2,26815,0.0437425995150625,0.072218207979092,0.545102936738686
217,2,28209,0.0160718778340404,0.0722749776528731,0.824153485060697
221,2,41245,0.0589580328346198,0.071934376544372,0.412992308325181
222,2,43214,0.12171230381592,0.0728828233743392,0.0958112611786748
223,2,47104,0.137904912956074,0.0707506347061032,0.0520670118366438
224,2,50915,0.149933880290176,0.0713845550256932,0.0364054647001525
225,2,55834,0.150862594249588,0.0710449984606724,0.0344088385631679
226,2,56422,0.141622768255385,0.0712273963462541,0.047548359499491
227,2,57715,0.14630294759978,0.0709630738712196,0.0399701458128164
228,2,59046,0.130725619207652,0.0714120118238302,0.0680057206011144
229,2,59191,0.144222519263277,0.0709251669490015,0.0427550473877178
230,2,59383,0.150561739596685,0.0709085132604128,0.0344219580661645
231,2,59477,0.134794603255467,0.0720774206627461,0.0622923302258212
233,2,60471,0.149102673805431,0.0710139564169365,0.0364713286665146
234,2,60478,0.148513403435917,0.0710994973105708,0.0374406357294837
235,2,60786,0.132591982013618,0.0710703989203888,0.0629206355697937
236,2,61035,0.118206519417016,0.0711370960299098,0.0974663257561378
237,2,61071,0.121408289804268,0.0707965122665951,0.0872428648030263
238,2,61675,0.17823066588621,0.0706615506886131,0.0120976052107273
240,2,62939,0.135931081747229,0.0708035527037568,0.0556845209176287
241,2,63527,0.134189868649149,0.0710814693222141,0.0598684910673581
242,2,63857,0.118566008124305,0.0711768009195387,0.0966412322130382
243,2,65527,0.11662458298207,0.0709494103399138,0.101113810892358
247,2,67976,0.0705920947672004,0.0721484793838322,0.328532728657519
250,2,72389,0.0213132023951542,0.0717917511761143,0.76673626987272
251,2,72392,-0.0309375734085799,0.0722701843974494,0.668852395766182
252,2,73646,0.0309774638472303,0.0707876789140238,0.661935950748744
253,2,74564,-0.0129579507842337,0.0706644818440559,0.854610719513013
254,2,74739,0.009706867053664,0.0708983257538289,0.89117801055442
257,2,80873,0.0642920026135119,0.0709869342068719,0.365718856081711
258,2,81501,0.0734002030241725,0.0709500469354244,0.301595007371631
259,2,83526,0.0196767916618036,0.0709395623876292,0.781655292131376
260,2,83845,0.0157428943631704,0.0710097756632461,0.824675329721783
263,2,84447,0.0472106215303043,0.0718774950321866,0.511724228429688
264,2,87391,0.0738101526360814,0.0705919112523399,0.296466097854639
265,2,87562,0.0741401796320369,0.070770127983997,0.295530623443281
266,2,87849,0.0864965571496477,0.0707236630514421,0.222137443469248
267,2,87878,0.0936397694195368,0.0710031924181679,0.188087328285929
269,2,89785,0.0334027804343884,0.0711636261535002,0.639087850554174
272,2,93721,0.00122539355556838,0.0709708400657006,0.986234040273107
273,2,93952,0.016302255341963,0.0707625469162435,0.817930174345776
274,2,95085,-0.025946292351939,0.0708531768267341,0.714436699265153
276,2,107124,-0.00338337498348568,0.0709016594406696,0.961966967338935
277,2,111645,0.0298156816276414,0.0709295424018373,0.674480934750969
278,2,111916,0.0379253247185993,0.071085871219947,0.594013413172306
279,2,111931,0.0494289777083553,0.0711746609699051,0.487841579045195
280,2,111999,0.0339193224938958,0.0709445335944566,0.632867546800954
281,2,114528,0.0121696150653462,0.0713729496360267,0.864708810456436
282,2,116024,0.0411235310095059,0.0715121137413706,0.565619184063144
286,2,120090,0.10147419380764,0.0710580768611762,0.154162764442786
287,2,120291,0.0766228428364057,0.0719625128381109,0.287712078362388
288,2,120726,0.0869635149571856,0.0715119030523466,0.224770632060876
289,2,121716,0.0718433432961971,0.0714779431145434,0.31553136402033
290,2,123100,0.131292355795343,0.0713374485715976,0.0665427629030948
291,2,124677,0.0993439058849369,0.0713845919083013,0.164898173640461
293,2,127887,0.0496228484438135,0.0720225095258404,0.491281637573549
294,2,128935,0.0623947548241305,0.0719261639989222,0.386266503841263
295,2,129053,0.0519379775134837,0.0721690415022757,0.47220368532867
296,2,130040,0.0345285927307005,0.0726395298837215,0.634837479515578
297,2,130976,0.0270016630876071,0.0720565901379231,0.708087361887227
298,2,132199,0.00253319580767075,0.0724048314040133,0.972110234806553
299,2,133355,0.0633288599929763,0.0728167736066207,0.385054509187178
300,2,133435,0.047361875617529,0.0730087596206323,0.516944415591807
302,2,135183,0.0591645639035536,0.0730248608190177,0.418372480523656
303,2,135402,0.0503854327455855,0.0730324644163392,0.490707485755756
304,2,135898,0.0395818765911438,0.073439052466956,0.59024325513022
305,2,135912,0.0331124316609595,0.0735024057006198,0.652630457686666
306,2,135925,0.0210576922249897,0.0731818931141128,0.773711127524386
307,2,136002,0.0163487505023185,0.0731305351674172,0.82323232852068
308,2,136173,0.0618217351118699,0.0735795993829368,0.401363781330508
310,2,138318,0.0144594455733718,0.0755937098006386,0.848417435144863
311,2,138695,0.0231342382724595,0.0742917258958318,0.755682472580186
312,2,138818,0.0248059621944505,0.0741539178865185,0.738185934104914
313,2,139728,0.0427303971561004,0.0739977669897943,0.564000095970788
314,2,140174,0.0371488754158764,0.0740063007089834,0.616002211171748
315,2,140863,0.0440889824012334,0.0739655488350034,0.55150742920578
316,2,141152,0.0370492587372211,0.0741850171968194,0.617796763469573
317,2,141292,0.0351805404337757,0.0736538332919062,0.633197016527743
318,2,141545,0.043794477202368,0.0739998319367424,0.554350893642922
322,2,146723,0.019715290534948,0.0738955464327498,0.789779372027669
323,2,147946,-0.0233408068984993,0.0745696254084359,0.754460269804773
326,2,151397,-0.0160844641015396,0.0747615209474444,0.829779591401849
327,2,153035,-0.0210023042792182,0.073944063006454,0.776554205544748
328,2,153228,0.00137847105957922,0.0744921041211761,0.985246500603345
329,2,153455,0.0226081398826949,0.0750447361481512,0.76339196763523
331,2,153815,-0.0221493571752254,0.0747571275467362,0.767187269007924
332,2,154160,-0.0139787618187306,0.0739792912482955,0.850236624470701
333,2,154235,0.00783748607023527,0.0747206447218959,0.916522267193067
335,2,159870,-0.012314488676251,0.0728316217080353,0.865829286101167
336,2,161229,0.00249134559008213,0.0739523930439441,0.973144585677756
339,2,162696,0.0168395354798392,0.0736288552594083,0.819228026402445
340,2,163284,-0.0284968067217293,0.0726427223163922,0.695082800616119
341,2,164166,-0.0482492239096624,0.0732882106039695,0.510743002669472
342,2,165270,-0.0724020291413789,0.0726143000442353,0.319410244548769
343,2,165675,-0.0597204398860307,0.0738498474834915,0.419247451925264
346,2,168062,-0.0493982642498891,0.0732068082397072,0.500259206990882
347,2,168518,-0.0536519833070939,0.0727785698084915,0.461493593196765
348,2,168980,-0.0785367034616825,0.072679885918825,0.280620013791402
349,2,169651,-0.0671443950373187,0.0727468427394217,0.356644379913786
352,2,170725,-0.0800690297119595,0.0728396593696252,0.272407957662014
353,2,171254,-0.0654894650802325,0.0729991266061218,0.37026274361198
354,2,172242,-0.0324995996087517,0.0721976959667089,0.652880533830014
355,2,173254,-0.046844038863426,0.07162162497852,0.513506213488848
356,2,173340,-0.0547582714588797,0.0715970408432514,0.444894519623781
357,2,173385,-0.0368219285129685,0.0716955466158167,0.60786180445937
358,2,173973,-0.0320174726224964,0.071511494824165,0.654626424496318
360,2,177341,-0.0203356294260044,0.0712798509716253,0.775587133481113
361,2,180314,-0.048445010082356,0.0712653561946977,0.497087118246277
362,2,180339,-0.0443560575075695,0.0714531589415881,0.535150821664052
363,2,182758,-0.0443177409174088,0.0711966946958951,0.534035347402845
364,2,183619,-0.000798856153961358,0.0715162620255252,0.991093907343707
367,2,187176,-0.04890011293134,0.0718585079762785,0.496630501620702
368,2,191066,-0.00691638788566862,0.0724422205940687,0.923992084854228
371,2,191599,-0.0636546008925922,0.0713590071046889,0.372982807113859
373,2,191763,-0.031724145333765,0.071702449746093,0.658440659848699
374,2,191959,-0.0529420182251646,0.0714918184264598,0.459469192690031
376,2,195759,0.0729063759711306,0.072057261930497,0.312334403184892
377,2,196912,0.0810879032225759,0.0708631649426075,0.253279335299213
379,2,198110,0.0886749673309482,0.0712638028903965,0.214207411601982
381,2,198805,0.0737069281464987,0.0716201836651604,0.304120278463566
382,2,198891,0.0732859009293817,0.0710618607683425,0.303107514485964
383,2,199248,0.0504501884420448,0.0712808090667698,0.479557131920992
384,2,201782,0.0671281017970007,0.0711540650179335,0.346111825072428
385,2,203285,0.0428638699944079,0.0709308202670933,0.546028878079451
386,2,203783,0.0456406690578457,0.0707730098213646,0.519418608429318
387,2,204179,0.0370604263624359,0.0709586282373841,0.601801475065067
388,2,205406,0.0858892467743862,0.0715695243398409,0.230912548775877
389,2,205834,0.0703466577111035,0.071273612283272,0.324321395924928
391,2,207192,0.108241662770967,0.071072033636839,0.128657690042535
392,2,207561,0.109464055308197,0.0707504908513787,0.12271480691089
393,2,208682,0.0958558678342967,0.0706866699097932,0.175944604831358
394,2,210102,0.108781557140158,0.0708172880113094,0.125412700713691
396,2,214801,0.111795064486866,0.0708005984235077,0.115228713185015
397,2,215016,0.131464618631545,0.0706640713700836,0.0636579970058095
398,2,218876,0.041942940010733,0.0717090454863005,0.558985630237286
399,2,227511,0.00365793162587491,0.0722513155327451,0.959650673538668
400,2,230378,0.021268655839448,0.0713320820001106,0.765753449419094
401,2,231943,0.0063630262050362,0.0715448006011725,0.929181900196148
402,2,232156,0.0251820757575043,0.0715037140302478,0.724914504017811
403,2,232789,-0.00930374447965743,0.0712613154627762,0.896199231234846
404,2,238524,0.0102224772918644,0.0713612488647294,0.886174716856597
405,2,241518,0.0377541786506337,0.0719548035246374,0.600125996226065
406,2,250396,0.0107081396264066,0.0714898778517019,0.881019474636177
407,2,250466,0.0318257473463596,0.071446824565446,0.656270069241958
408,2,252305,0.0692931406036658,0.0715613611353149,0.333555602089718
409,2,254571,0.102592949320844,0.0724573112557739,0.157683906483892
410,2,254742,0.131049126670071,0.0722613064346015,0.0705968651320575
411,2,254908,0.0978945193701114,0.0729659000247282,0.180572731931709
413,2,255862,0.0482858923610026,0.0726656113901734,0.506807758085803
414,2,255975,0.0663970825983459,0.0723622898088428,0.359473280829435
415,2,258311,0.167106973556482,0.0706949364968445,0.0186308176484034
416,2,259284,0.162018491917564,0.0709701689482015,0.0230296774544499
417,2,266330,0.132906019402872,0.0714502320291211,0.0637000456781012
418,2,267100,0.136296511484073,0.071426875467035,0.0571768195406571
419,2,268086,0.110151443626335,0.0715597881196924,0.12462879179327
420,2,274614,0.0725679064624453,0.0712587239399986,0.309198532661532
421,2,274729,0.0775843227309414,0.0716347300143655,0.279523425196443
422,2,275746,0.0692787014812243,0.0716274802388182,0.334102038039119
423,2,277029,0.0524364248460569,0.0713344573438543,0.462779764003592
424,2,277741,0.0711527030962261,0.071316578672607,0.319107224359678
425,2,278218,0.0695069573551458,0.0711920113647355,0.329569126854058
426,2,278379,0.0662008170332896,0.0729672416614541,0.364884198611824
427,2,279910,0.0511079727154078,0.0712111001812992,0.473418983764606
429,2,283431,0.0617791314578618,0.0722319492566536,0.39297176531742
430,2,283573,0.048701242334232,0.0713923481694314,0.495583034851356
431,2,286762,0.054422798528617,0.0715636552383734,0.44747478006873
432,2,287187,0.0757935139180833,0.0711738353232901,0.287645884456568
433,2,288379,0.0889239453837561,0.0705893369962406,0.20859676025274
434,2,294941,0.0339332093514743,0.0707671073839605,0.631876071238513
439,2,297610,0.0574143792272524,0.0710827976497832,0.419800731262219
441,2,299680,0.0277478705541558,0.0709139674644536,0.695819546740062
442,2,299708,0.0203645450797194,0.0710706879713523,0.774633197997856
443,2,299759,0.0213749164153242,0.0708289967666092,0.762995961715116
444,2,300111,0.0394178295742305,0.0713022192549891,0.580731419102338
446,2,301710,0.0249235324645533,0.0708447111588309,0.725194327078249
447,2,303446,0.0607168582377864,0.0712301716956588,0.394568045650649
448,2,303854,0.0740916495876907,0.071208003639739,0.298821596657937
449,2,304472,0.0337712512402914,0.070691621960237,0.633140656529721
450,2,304691,0.0379682699014343,0.0718316869634587,0.59743405186163
451,2,308097,-0.0141821383457506,0.0710986548164249,0.84200897212257
453,2,309402,-0.0233221104036392,0.0706591628639864,0.741546704128201
454,2,310030,-0.0321838389885556,0.0710464597048049,0.650829145863604
455,2,310113,-0.035325948243514,0.0708439243779196,0.61834026572937
456,2,310972,-0.0340369748722911,0.0709533636796808,0.631731330025949
457,2,312659,0.00347667521862274,0.0707008977779926,0.96080811206805
460,2,318265,-0.000865490413674619,0.0716199300518528,0.990365032432675
461,2,318379,0.0109554071721221,0.0718297721470394,0.878864720365875
462,2,321266,0.0599621151292616,0.0712799237962548,0.400794041391593
463,2,322957,0.0555279798254124,0.0706526826457875,0.432436414403768
464,2,325221,0.0355194344320892,0.0710775244064054,0.617577902219709
465,2,332691,0.0530230579223114,0.0717714350454784,0.46053357128686
466,2,333006,0.0520917763270943,0.0716321995262669,0.467578261553885
468,2,335046,0.0349065501657449,0.0709431770029054,0.623000203469623
469,2,335049,0.0156027263381673,0.0712644530338079,0.826822367355339
470,2,335995,0.0171031009650819,0.070860786897739,0.809414702189782
471,2,336060,0.0256768649260618,0.0707580110681188,0.716909623923809
472,2,338292,-0.0203630077594426,0.0707584528130325,0.773682510146185
473,2,339568,-0.0140094049899494,0.0708694222972574,0.843409908647717
474,2,340466,-0.0378939990545024,0.0714585257648437,0.596241794241263
478,2,348480,-0.0498515219989247,0.0707181077489416,0.481316834009579
479,2,350086,-0.0613544188612607,0.070695826729313,0.386057954601579
480,2,351083,-0.0389279083919655,0.071655887834879,0.587292425073702
481,2,351335,-0.0724387595258385,0.0707751192790788,0.30676954492101
482,2,351417,-0.0819280280869855,0.0707345889696626,0.247546822778561
483,2,351450,-0.0857390647903931,0.0708003773640172,0.226706568979099
484,2,352302,-0.0705495949742978,0.0714089979716309,0.323846455386603
485,2,352469,-0.0631083138207672,0.0707048378963726,0.372700861465027
486,2,352562,-0.0543270191772234,0.0710150320173503,0.444778318248967
487,2,352944,-0.0476917930930691,0.0708233962026346,0.501139608709042
490,2,355266,-0.062556661532601,0.0707906129034471,0.377467270757636
491,2,358277,-0.0389984152483857,0.0708496588494289,0.582366452299757
492,2,358926,-0.0604899884244732,0.0709113029098138,0.394217032352671
493,2,358948,-0.0669100193473356,0.0709174812249463,0.346074999047084
494,2,359515,-0.042046759247714,0.0708648799897107,0.553335569659665
495,2,363190,-0.000640786353129683,0.0715939769312767,0.992863858718122
496,2,363588,0.0503901388926983,0.0718263825066237,0.483419139230522
497,2,363888,0.0331790019614021,0.0712377395967983,0.641681441335099
498,2,363954,0.0233596919045183,0.0709655966612165,0.742222979186515
499,2,364199,0.0100866323611647,0.0708780246272162,0.886916551655949
501,2,365981,0.00404177453938289,0.0723088092156746,0.95545626598161
502,2,366047,0.0229852161216179,0.0709963031817056,0.746317300862233
503,2,366936,-0.00399016181128584,0.0718236734206659,0.955727769947734
504,2,369530,0.0396376780194552,0.0708576114273889,0.576244177250865
506,2,369931,0.026320227892198,0.0713615684602679,0.712476173625653
507,2,371033,0.0298808638685284,0.0711680621823236,0.674840680967556
508,2,372919,0.00136001792771764,0.0708783423931806,0.984701922942874
509,2,373518,0.059841260285282,0.070766493987928,0.398339962953369
510,2,376157,-0.00702816496529561,0.0709934854844092,0.92119658896203
511,2,376172,-0.0101671117756859,0.0715056081939,0.887014036474209
514,2,381433,-0.0052747809721253,0.0714554563616806,0.941196101542258
515,2,381922,0.0147127155122303,0.0720067440652417,0.83821796341287
516,2,382146,0.00462018772081907,0.0709272364006104,0.948099546025901
517,2,384206,-0.00996854711306128,0.0711464748912748,0.888650608660345
518,2,384955,-0.00227214641778956,0.0709898707433543,0.974484853792286
520,2,387301,0.0376225711568049,0.0713232302010532,0.598182005493491
521,2,388313,0.0278492345041754,0.0709121726078978,0.69475702607985
524,2,390138,0.0416646272861699,0.0711138855340252,0.558326549082577
525,2,391233,0.0316809368357206,0.0715240023050073,0.658079482604909
530,2,395606,0.0981948630695213,0.0709363840954271,0.167151321083262
531,2,395726,0.108972541582158,0.070865705601688,0.125009730105963
532,2,395853,0.117687209853878,0.0710294909027666,0.0984326037643339
533,2,396484,0.117505582349337,0.0707139411097943,0.0974600581450416
534,2,396705,0.116022398133072,0.070686484836492,0.101612050143326
535,2,398759,0.105384961109015,0.0713155813842546,0.140372501620709
536,2,400386,0.0893957776693202,0.0709772702269714,0.208682398492224
537,2,400847,0.0932295711043341,0.0708976186271861,0.189367276121432
538,2,401130,0.10031496615706,0.0715233179298951,0.161630168550952
539,2,401143,0.095321879810893,0.0714001257214272,0.182724241792373
540,2,401979,0.103033948370861,0.0713253127398732,0.149467531579595
541,2,403598,0.109792496888022,0.0709165854778063,0.122472084226356
542,2,404844,0.0984052577664652,0.0717609350840386,0.17115475547637
543,2,405100,0.104043222406359,0.0710777986330146,0.144140266457961
548,2,406181,0.104921905097344,0.071120442554678,0.141031134862674
549,2,406688,0.0851220564243857,0.0707828163402037,0.229944591255026
550,2,407621,0.0695301164696038,0.0714135564211471,0.330908821572348
551,2,409016,0.0896027704712702,0.0720678935805106,0.21457853842432
552,2,410647,0.0654745589669923,0.0710874318929055,0.357657159513611
554,2,419803,0.0580825851915125,0.0716058261324237,0.41782995290265
555,2,419943,0.0314090804274179,0.0720762519334527,0.663265818856821
556,2,422349,0.0518838515482252,0.0711577844176362,0.466400681809965
557,2,425467,-0.0223139424492999,0.0709457703125071,0.753311098231523
560,2,429095,-0.00732460520260858,0.0713748240129159,0.918321496982467
561,2,431266,-0.0778046570628596,0.0712946033911426,0.275879920116719
562,2,431446,-0.0611204884177422,0.0716293728254067,0.39407819904312
563,2,432524,0.00408722412162643,0.0710143859243559,0.954135759296518
564,2,434090,-0.0721409814339463,0.071566127754524,0.31412932953281
565,2,441927,-0.00877401999961053,0.0709003501847049,0.901582519010764
566,2,446471,0.02883909158822,0.0717546549969991,0.687991664569872
567,2,449325,0.0714601709649787,0.0712498898078912,0.316571351321354
569,2,450017,0.0690196336784102,0.0708605525817171,0.330713314480772
570,2,451779,0.0517265488778541,0.0711671953831607,0.46781098605571
571,2,451784,0.046498545778534,0.0714343689037451,0.515517211482353
572,2,453525,0.104629889790998,0.0712824125813686,0.143043025278626
