SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
97,1,130267,0.035246521096301,0.154874085524809,0.820103135274452
98,1,130271,0.0346963162559535,0.155058279249375,0.823071112142032
99,1,130613,0.120292237302631,0.1563873851347,0.442292510683684
100,1,132012,-0.181200929864567,0.15588811482592,0.245867162482288
101,1,133231,-0.217786804439748,0.154644043436709,0.1599193060372
102,1,137074,-0.19463657620543,0.154510421741431,0.208610291256518
103,1,137304,-0.233954498880547,0.154409865588856,0.130628672170781
104,1,139686,-0.149728023724372,0.154909871123227,0.334431117850994
105,1,149562,-0.199511211321076,0.155105516422875,0.199183668386791
106,1,150447,-0.168996134877343,0.156935531961128,0.282282352818895
108,1,154084,-0.163867689645243,0.157437330268847,0.298660333793543
110,1,157269,-0.252591300390378,0.154232148376957,0.102368152614889
111,1,160054,-0.18041797617102,0.155992587869187,0.248225917983567
112,1,166222,-0.175931621381811,0.154849062468701,0.256664907678829
113,1,166416,-0.175904242799248,0.154533632548705,0.255770938530708
114,1,167326,-0.188358057863273,0.155373640453125,0.226211776009672
115,1,168836,-0.197178621279236,0.154603107050805,0.203011380909515
116,1,171200,-0.285885917587292,0.154443202289312,0.0649939104478835
117,1,171431,-0.355804153657995,0.155007294203521,0.0222958946823568
118,1,173339,-0.29246507800988,0.15416151871547,0.0586261616124894
119,1,173845,-0.28732200775346,0.154059842252736,0.063010585540798
120,1,175121,-0.305106376244452,0.153654278345636,0.0478434982745775
121,1,175281,-0.289125094979373,0.153873781650236,0.0610715659946442
122,1,175315,-0.302613003944488,0.15375134881692,0.0498275792408291
123,1,175523,-0.284526671373669,0.154729270001021,0.0667744559132043
124,1,175541,-0.296702560178621,0.154026661449885,0.0548687761184466
125,1,175653,-0.323013270032906,0.154369630393096,0.0371105387119668
128,1,175856,-0.310830863287899,0.157019106404565,0.0485279174164593
129,1,175876,-0.291616408504292,0.154691873084811,0.0602315719605245
130,1,175989,-0.279376280645491,0.155201469053623,0.0727004198950959
131,1,176001,-0.276007979496393,0.156034560640313,0.0777757160128646
133,1,177692,-0.296243141975754,0.153786486997731,0.0548661441951465
134,1,178191,-0.30601914922473,0.153886605118437,0.047516959010897
135,1,178224,-0.296243141975754,0.153786486997731,0.0548661441951465
136,1,178960,-0.272647916041056,0.155150209291831,0.0797308260338868
140,1,183802,-0.311489158417402,0.153720703980708,0.0434823161583808
141,1,183954,-0.2873828359863,0.154984799478534,0.0645351645980442
142,1,184450,-0.237937154552989,0.153853855510099,0.122876472000987
144,1,184718,-0.277901879363848,0.154545089534783,0.073000732748923
145,1,185296,-0.242974022974961,0.154050815060223,0.115637627731595
146,1,185438,-0.21236430094155,0.154186232291631,0.16928497417337
147,1,185469,-0.219539402012551,0.15438151915875,0.15589250705534
148,1,185503,-0.218925137941473,0.153982412158663,0.155980522854553
149,1,185705,-0.220488438604998,0.155706930214584,0.157643288434407
150,1,185749,-0.214798535432892,0.155729458932961,0.168673707502311
151,1,185806,-0.257577821346614,0.15575485851921,0.0990695785637733
152,1,185879,-0.242089487102599,0.15658332334066,0.122982575909285
153,1,185916,-0.150662688588009,0.156836256616732,0.337392320921797
154,1,185941,-0.159262765741762,0.157497271144713,0.312608696923353
155,1,185954,-0.171621824016279,0.157921887572206,0.277888224801775
156,1,186055,-0.208559304735949,0.154630853467584,0.178279935337093
157,1,186896,-0.197723726316283,0.157218600321324,0.209354870493387
161,1,190132,0.142798838751482,0.155039246100189,0.357653542598596
162,1,190148,0.179210033363013,0.15497899630435,0.248319812791587
163,1,190165,0.145561062770061,0.156273467901268,0.352256960151289
164,1,190169,0.177789226776105,0.155983512130224,0.255144513597273
165,1,190933,-0.0304614771213504,0.154994542486016,0.844306433153214
166,1,192149,0.120947992205375,0.156137630690768,0.439080269149989
168,1,192303,0.128388263334977,0.186172285248164,0.490885822218937
171,1,192795,0.141335917585232,0.154526589677068,0.361005942785983
173,1,194187,0.0488184350372124,0.154815955457489,0.752695871666579
174,1,194867,-0.133718665096549,0.154589749101375,0.387631439034056
190,2,8314,0.0818032174340426,0.157313475501775,0.603388585310208
194,2,8498,-0.0492755270681513,0.157121349214044,0.753999109531347
195,2,8651,-0.0581197364415713,0.157259948598592,0.711918935042631
197,2,9812,-0.0634707760627937,0.158188889531783,0.688490551123237
198,2,9932,-0.0902532870925195,0.157528120003541,0.56705383670777
199,2,10135,-0.108825983544423,0.15689090449599,0.488363465405231
200,2,11616,-0.0509034270927928,0.156807745671306,0.745658576176585
201,2,12133,-0.064727306223997,0.157416929894757,0.681187209534428
202,2,12194,-0.0572168929281953,0.158034144971976,0.717528323685027
203,2,12359,-0.0710358823337118,0.157555987550334,0.652366401135281
204,2,13061,-0.0666888195671731,0.157549768581658,0.672343413212648
205,2,14298,-0.0801906948556914,0.15802926630704,0.612161565400534
206,2,15222,-0.0584051539118238,0.159598197310648,0.714620689670635
207,2,17986,-0.0690393969314276,0.15678809533194,0.659963489506433
208,2,19770,-0.0834943381234312,0.157852927264874,0.597181209264071
209,2,19836,-0.0801246695577429,0.157423866993817,0.611088365445828
210,2,19851,-0.0920956684406449,0.157866622407703,0.560012439947206
211,2,21595,-0.112179543603416,0.157177005736627,0.475875207156913
212,2,22385,-0.131132452485818,0.157284422306965,0.404997975312448
213,2,23441,-0.138255207327727,0.158797933588704,0.384544579156729
214,2,24209,-0.0884898248178543,0.157589009731654,0.574797490952156
215,2,24341,-0.0852824003977386,0.157967087202434,0.58962399446031
216,2,26815,-0.0214411357563054,0.157838786496646,0.892023622378939
217,2,28209,0.012907599323467,0.157894529771796,0.934893250548209
221,2,41245,-0.204835411215684,0.15691207940407,0.192601694623038
222,2,43214,-0.28194641335555,0.159134489917961,0.0772988270123621
223,2,47104,-0.0591857776251226,0.155352592543742,0.703449431328986
224,2,50915,-0.0137548769374159,0.156909515043182,0.930195662491904
225,2,55834,-0.0493405046543576,0.156164084594718,0.752224940996584
226,2,56422,-0.0036856174348382,0.156465270960928,0.981220479007926
227,2,57715,-0.0236305869213218,0.155944544130466,0.879642640515897
228,2,59046,-0.0343506953678966,0.156727855803813,0.82664105927398
229,2,59191,-0.00266084811491496,0.155841025015972,0.986387132533825
230,2,59383,0.0242724265330034,0.155880616142178,0.876349324796805
231,2,59477,0.000352878689725777,0.158231477412024,0.998221865223308
233,2,60471,-0.058601626004275,0.156064758760361,0.707517468486262
234,2,60478,-0.0529470779602813,0.156248636809344,0.734913474773809
235,2,60786,-0.0436807171322589,0.155999768340615,0.779637666410936
236,2,61035,-0.00230654986499745,0.156005791184405,0.988212037424657
237,2,61071,-0.0158307364453028,0.155295849135251,0.918862805058384
238,2,61675,-0.0553894914650436,0.155717321340971,0.722273670605671
240,2,62939,-0.00370366816439716,0.155475888877478,0.981008454041172
241,2,63527,-0.00098655903145628,0.156059612186463,0.994959633221997
242,2,63857,0.0060667836027547,0.156095589729166,0.969019335872773
243,2,65527,-0.106638143551943,0.155477735420617,0.493242743149889
247,2,67976,-0.00617367554205517,0.157821857625027,0.968818423035383
250,2,72389,0.130242479914248,0.156695672239716,0.40643318831415
251,2,72392,0.0697646331775532,0.157871807343453,0.658827208264935
252,2,73646,0.129719358435382,0.15452372839551,0.401768970373655
253,2,74564,0.167621934753231,0.154116168818582,0.277498911581987
254,2,74739,0.227270992276456,0.154408683762615,0.141944336917223
257,2,80873,0.279643688940126,0.154536188640619,0.0712132930491085
258,2,81501,0.294422693883923,0.154432407083281,0.0573993871750983
259,2,83526,0.277897254418356,0.154277229331801,0.0725112288336048
260,2,83845,0.324484637090734,0.154167577450305,0.0360192567822362
263,2,84447,0.308738348057584,0.156250878437393,0.0489428058053286
264,2,87391,0.305963155296485,0.153585984506924,0.0471267796327122
265,2,87562,0.322854166781702,0.153881281169121,0.036609098223138
266,2,87849,0.317909846720101,0.153895687317832,0.0395815176172531
267,2,87878,0.305691039928012,0.154634785155895,0.0488355032644737
269,2,89785,0.27114465261208,0.154834616837059,0.0807819210739789
272,2,93721,0.30025643577603,0.154210280418855,0.0523204668741198
273,2,93952,0.245908779840007,0.154037622569952,0.111289794539066
274,2,95085,0.31500887270154,0.153897838287241,0.0414109310309816
276,2,107124,0.433043967906208,0.15316090721022,0.00496064051076972
277,2,111645,0.517632433031371,0.15251619669887,0.000767200243219494
278,2,111916,0.471240567927698,0.153311842548031,0.0022784671538642
279,2,111931,0.475843616654463,0.153512322578265,0.00209272435812652
280,2,111999,0.503226511441496,0.152697533421324,0.00108183177927656
281,2,114528,0.450884803144905,0.154063024474533,0.00364858329244191
282,2,116024,0.518781172811905,0.153833216839781,0.00082788203368776
286,2,120090,0.192231525443323,0.155337788919912,0.216721611521569
287,2,120291,0.244745647458256,0.156914845799691,0.119718457300365
288,2,120726,0.194159887519278,0.15620344057242,0.214695136717463
289,2,121716,0.303534600390978,0.155530299687902,0.0517749560335027
290,2,123100,0.21312373794304,0.156171394126939,0.173223384229174
291,2,124677,0.137556739290127,0.156195620446088,0.379095847621943
293,2,127887,0.232962575400545,0.156950179319348,0.138619307629921
294,2,128935,0.212604264032521,0.156882802168508,0.176227090578422
295,2,129053,0.259055494124246,0.157165504459564,0.100181354509195
296,2,130040,0.24563870026188,0.158192768728006,0.121371561363106
297,2,130976,0.160793271794786,0.157206426224891,0.30709520162601
298,2,132199,0.240316638789941,0.157650878063927,0.128314263102884
299,2,133355,0.252302829450531,0.158671613027679,0.11270870017562
300,2,133435,0.258263522123207,0.158989834507558,0.105182409571509
302,2,135183,0.255602869719427,0.159090722918181,0.109025596817843
303,2,135402,0.27523485567701,0.158973689213034,0.0842678336174125
304,2,135898,0.347424698419478,0.159425064005065,0.0299748503826728
305,2,135912,0.335352190213249,0.159617568774589,0.0363520218729068
306,2,135925,0.344183030840857,0.158831944663754,0.0309059769008572
307,2,136002,0.289395815160242,0.159021008235027,0.069627296793084
308,2,136173,0.259432526823826,0.160301947318727,0.106469724673605
310,2,138318,0.32150733517129,0.164254338161003,0.0510910657634338
311,2,138695,0.260508003130337,0.161719543102521,0.108103385774852
312,2,138818,0.25271297989233,0.161455892214012,0.118428787181498
313,2,139728,0.237818310501821,0.161228629403848,0.141093728653064
314,2,140174,0.211575443469123,0.161332203695559,0.190565807285069
315,2,140863,0.222763197620524,0.161223943446484,0.167937505971879
316,2,141152,0.2335796583224,0.161637296437944,0.149321071973844
317,2,141292,0.226047494932961,0.160498755182466,0.159890856487956
318,2,141545,0.247690786427525,0.161194899286817,0.125289076970215
322,2,146723,0.348867527025249,0.160369996175016,0.0302638514459265
323,2,147946,0.339618986737801,0.161914355476288,0.0366580880893448
326,2,151397,0.38865497044059,0.162012261744037,0.0169614562175014
327,2,153035,0.372551655016918,0.160328006629577,0.0207097498806493
328,2,153228,0.308105724021966,0.161899969738007,0.0578457157516487
329,2,153455,0.3233774330789,0.163050672810441,0.0481091150829565
331,2,153815,0.329867997047615,0.162381133198918,0.0429587939607094
332,2,154160,0.321226473109952,0.160709331483572,0.0463959498223299
333,2,154235,0.310601897173292,0.162390771187541,0.0565977389379006
335,2,159870,0.287344102667209,0.158370656607061,0.0704684388795685
336,2,161229,0.283451827729508,0.160843557134266,0.0788869530440832
339,2,162696,0.361351589468106,0.159700494711085,0.0242624039936273
340,2,163284,0.360131868613846,0.157561253533491,0.0228662003088944
341,2,164166,0.263596149291812,0.159581095628525,0.0994644229295885
342,2,165270,0.254279405827296,0.158271838149588,0.109036423353618
343,2,165675,0.244786227879353,0.160948168818251,0.129179893704082
346,2,168062,0.155412304335912,0.159809728576615,0.331476025796169
347,2,168518,0.135645699437669,0.158943514277692,0.394004715017754
348,2,168980,0.18193721927265,0.158736771839455,0.252506665476422
349,2,169651,0.171793251588843,0.158844448048327,0.280204695635896
352,2,170725,0.213917596483856,0.158983447153146,0.179316552952441
353,2,171254,0.25360670290501,0.159076910671823,0.111777316430311
354,2,172242,0.130868139388093,0.1576075628267,0.406906804564389
355,2,173254,0.115344125957557,0.156432068564097,0.461403465296223
356,2,173340,0.120405865434838,0.156402301720238,0.441905427948873
357,2,173385,0.110764379853336,0.156566747495133,0.479748769260757
358,2,173973,0.163294536587709,0.156019591422242,0.295987112824197
360,2,177341,0.237821369926979,0.155213774728465,0.126364281478161
361,2,180314,0.157347658710546,0.15555603365759,0.312461606971616
362,2,180339,0.146692667360677,0.155979588899892,0.347624421535137
363,2,182758,0.229134358474486,0.155136164826451,0.140570228844602
364,2,183619,0.166845053521162,0.155974987092451,0.285489263055636
367,2,187176,0.104953201802736,0.156978758686774,0.504198995015141
368,2,191066,0.140540912245866,0.158075466364811,0.374568337992474
371,2,191599,0.102168463059882,0.155964851136157,0.512846979303262
373,2,191763,0.0729204615817638,0.156629622492801,0.641817694367182
374,2,191959,0.0736821088978039,0.156246205153185,0.637520115314358
376,2,195759,0.212048495856525,0.15723290300314,0.178321462603868
377,2,196912,0.191554092195756,0.154752211345376,0.216608553673574
379,2,198110,0.173997151036383,0.155741991572629,0.264662602328631
381,2,198805,0.164967073431264,0.156442896837175,0.292380997262615
382,2,198891,0.18502233506637,0.15515638689622,0.233870407737478
383,2,199248,0.173305091256674,0.155550393091796,0.265976653380422
384,2,201782,0.147198339837057,0.155434837576281,0.344281512383526
385,2,203285,0.273226795552886,0.154345199177835,0.0775516070395769
386,2,203783,0.215522476636609,0.154269061922288,0.163274385603525
387,2,204179,0.220062199506149,0.154626298662072,0.155565016708855
388,2,205406,0.156875890455033,0.156439843104391,0.316650379276826
389,2,205834,0.152903912102667,0.155699623526352,0.326750656298051
391,2,207192,0.119501587896341,0.155636463054571,0.443104382098417
392,2,207561,0.112305504207742,0.154962628832695,0.469100001327892
393,2,208682,0.064065011001033,0.154779429680155,0.679190170593565
394,2,210102,0.0682149155181784,0.155174341603894,0.660494556571114
396,2,214801,0.0738092866035834,0.155159699782962,0.6345832020082
397,2,215016,0.0510912446843458,0.155097028135305,0.742037610379368
398,2,218876,1.38932170596906e-05,0.15672457569059,0.999929319729074
399,2,227511,-0.0321505200173473,0.157824572839239,0.838697132934658
400,2,230378,0.0254788207365717,0.155838927653261,0.870222599528552
401,2,231943,0.0233910512866866,0.156286684087471,0.881112353727431
402,2,232156,0.020370062012755,0.156223814636754,0.896331953118717
403,2,232789,0.0405722429766734,0.155659397657509,0.794516286786654
404,2,238524,0.0519775387674233,0.155868904274282,0.738977832845738
405,2,241518,-0.0272694455594235,0.15724012833722,0.862416397169221
406,2,250396,-0.133307035976674,0.156013620045917,0.39343094933613
407,2,250466,-0.133359123709561,0.155958283289595,0.393078627018798
408,2,252305,-0.122025567517877,0.156398745562057,0.435783711811932
409,2,254571,-0.0311035273197766,0.158723475623208,0.844753860780318
410,2,254742,-0.0503308494963639,0.158566147631521,0.751118417582606
411,2,254908,-0.0651475066341545,0.159762539931089,0.683684520266296
413,2,255862,-0.10026062519997,0.15874789017133,0.528075754988744
414,2,255975,-0.0625244200057005,0.158229106206212,0.692969981151752
415,2,258311,-0.25604273077767,0.155053052579454,0.0995618438929324
416,2,259284,-0.164994261055312,0.155927779667283,0.290712711774346
417,2,266330,-0.113402665912711,0.156730213095897,0.469819194950626
418,2,267100,-0.114023700465547,0.156717495715919,0.467356196613087
419,2,268086,-0.0835763324309904,0.156783300173438,0.594321183254975
420,2,274614,-0.129880830788136,0.155740107677281,0.404868176501532
421,2,274729,-0.150525221368081,0.156541246039397,0.336924303313968
422,2,275746,-0.0794110837197034,0.15662068100057,0.612451694042569
423,2,277029,-0.0922848202660673,0.155872244797437,0.554193287248978
424,2,277741,-0.105857163374086,0.155909069390548,0.497603475939748
425,2,278218,-0.111614658137887,0.155615707317874,0.473696986624718
426,2,278379,-0.0889740036801383,0.159512674932992,0.57734379206614
427,2,279910,-0.127843866001031,0.155525595432252,0.411625079218737
429,2,283431,-0.128145523939869,0.157807056340413,0.417316357513691
430,2,283573,-0.115563410122257,0.155938361959678,0.459135264588525
431,2,286762,-0.150549842770243,0.156253764262126,0.335958336778552
432,2,287187,-0.159027805448658,0.155498865135216,0.307152740003744
433,2,288379,-0.0754591665339743,0.154496708675743,0.625556175081017
434,2,294941,-0.005044020866462,0.154641122857988,0.973997976456073
439,2,297610,-0.0565902259951692,0.155394881610443,0.71594875611718
441,2,299680,0.116905585179369,0.154820439499289,0.450689883876295
442,2,299708,0.162731700217759,0.155030485452339,0.294585432488459
443,2,299759,0.126581703280181,0.154599442093907,0.41346886982437
444,2,300111,0.0881463546378968,0.155756742438274,0.571805551619928
446,2,301710,0.140722345960245,0.154606354495127,0.363339335904126
447,2,303446,0.145464415137142,0.155570105494581,0.350406399561408
448,2,303854,0.165199761370848,0.155544191795415,0.288927218082857
449,2,304472,0.107611454840069,0.15436981303899,0.486197995917384
450,2,304691,0.0928218661759513,0.156900920070736,0.554500202083244
451,2,308097,0.254453827183695,0.154732472647745,0.10096813715812
453,2,309402,0.125328439102523,0.154234848046041,0.417005501133967
454,2,310030,0.10369125376982,0.155148239910401,0.504355496909208
455,2,310113,0.10246933932827,0.154717222969198,0.508210623811321
456,2,310972,0.080276392108474,0.154989526375788,0.604819559813185
457,2,312659,0.0109273275455073,0.154445816683723,0.943635317805773
460,2,318265,-0.15990965992042,0.156222369451698,0.306723853713288
461,2,318379,-0.189031689509878,0.156594704081225,0.228186584891384
462,2,321266,-0.15045071857649,0.155661431339563,0.33444306954
463,2,322957,-0.207364764350744,0.15408124773857,0.179226089945198
464,2,325221,-0.184966268131219,0.155011732868208,0.233576574334808
465,2,332691,-0.166079617564978,0.156656943860257,0.289801893478893
466,2,333006,-0.214164955733081,0.156182569608275,0.17116888225819
468,2,335046,-0.0870244635570026,0.154959568191963,0.574748594735773
469,2,335049,-0.106185343573811,0.155585425707361,0.495377396757326
470,2,335995,-0.174195763878686,0.154530548149656,0.260399156234132
471,2,336060,-0.188703982466139,0.154273381990078,0.222077966977098
472,2,338292,-0.195790974513479,0.154238607690205,0.205133571315111
473,2,339568,-0.242152943213505,0.154285699187286,0.117425064027868
474,2,340466,-0.230942129635816,0.155679086817185,0.138847184330907
478,2,348480,-0.158225937599763,0.154363122317204,0.306053659555761
479,2,350086,-0.208642284596852,0.154200626792031,0.176903224130575
480,2,351083,-0.199867594029843,0.156236245405469,0.201643920281345
481,2,351335,-0.199885395889867,0.15447183183156,0.196513956443089
482,2,351417,-0.175092161429713,0.154532573432308,0.257964863760481
483,2,351450,-0.263529918406101,0.154348631150251,0.0886329562445758
484,2,352302,-0.186923265229657,0.155891603829396,0.231309186466903
485,2,352469,-0.213146814439056,0.154212458935325,0.167795472116509
486,2,352562,-0.210208168506282,0.15485751139288,0.17551193486603
487,2,352944,-0.202542188319198,0.154437529783287,0.190547007478207
490,2,355266,-0.222320957336393,0.154360439582334,0.150676875575261
491,2,358277,-0.242339388071944,0.154299585565037,0.117176806217819
492,2,358926,-0.224442676072369,0.15460476715567,0.147467912318626
493,2,358948,-0.232282364253089,0.15462124471388,0.133922223925593
494,2,359515,-0.23882140553621,0.15435929108301,0.122716182240786
495,2,363190,-0.181195077801646,0.156099708461938,0.246521854936853
496,2,363588,-0.191939917557765,0.156681659259162,0.221380263558945
497,2,363888,-0.178255759080165,0.155377529190612,0.252058228518523
498,2,363954,-0.151633696430251,0.154838217967079,0.328100433523674
499,2,364199,-0.158748776427356,0.154607050367607,0.305223029335939
501,2,365981,-0.227799970637074,0.157493557784917,0.148950067855307
502,2,366047,-0.171688377846057,0.154845318472998,0.268282758926339
503,2,366936,-0.153385993585721,0.156687237372371,0.328284485916676
504,2,369530,-0.237514800364853,0.15434046079569,0.124724164887062
506,2,369931,-0.205064690473796,0.155537174543326,0.188214933161255
507,2,371033,-0.29881857386341,0.154690256703824,0.0541939385807659
508,2,372919,-0.212816885541015,0.154419211372698,0.16902179028067
509,2,373518,-0.197386236509237,0.154389138853493,0.201913755471759
510,2,376157,-0.251063837909987,0.154510935291282,0.105077697130934
511,2,376172,-0.248846876752927,0.155646229996898,0.110760147509532
514,2,381433,-0.185540499616166,0.155783231983493,0.234447084396442
515,2,381922,-0.129949774876009,0.157156183934673,0.408861967461152
516,2,382146,-0.111478746701102,0.154828101355929,0.471991460747447
517,2,384206,-0.0768413300596987,0.155370249576912,0.621211943950876
518,2,384955,-0.101159467726832,0.154984375109818,0.514369684720219
520,2,387301,-0.0892390631282687,0.155794879257374,0.567145837578986
521,2,388313,-0.0843752697848412,0.154876656461949,0.586241885898173
524,2,390138,-0.130019892763797,0.15526993053982,0.402945721266444
525,2,391233,-0.0286294647929023,0.156280443395664,0.854751852318268
530,2,395606,-0.255359535344443,0.154785248817064,0.0998801788511003
531,2,395726,-0.260270998451595,0.154705060740791,0.0933815877555767
532,2,395853,-0.257667496615088,0.155161473397931,0.0976735015610513
533,2,396484,-0.228664767484126,0.154599555066494,0.140011321110325
534,2,396705,-0.24301101288843,0.154462435670775,0.116552282262861
535,2,398759,-0.200450453116394,0.155905659105682,0.199384857008234
536,2,400386,-0.212222751674451,0.154987053802407,0.1717781066946
537,2,400847,-0.200265046943384,0.154888662421226,0.196870006413492
538,2,401130,-0.201559483230197,0.156309992079333,0.198073557699887
539,2,401143,-0.190982583762717,0.156036367801937,0.221782855809484
540,2,401979,-0.101792197286437,0.156176332623885,0.514968935609838
541,2,403598,-0.123026441062201,0.155304635374326,0.428798198857892
542,2,404844,-0.0992722390936146,0.157090188377377,0.527832365590068
543,2,405100,-0.148385185897528,0.15553987045961,0.340735966122184
548,2,406181,-0.137832181024073,0.155668324522118,0.376531729025532
549,2,406688,-0.0648967518637389,0.154903245729882,0.675507303156875
550,2,407621,-0.135521852419429,0.156045892763393,0.385724774637855
551,2,409016,-0.121153984122996,0.157645091736409,0.44268997400634
552,2,410647,-0.110869012007999,0.155365228746684,0.475944547945574
554,2,419803,-0.152833271887207,0.156357456763628,0.329010499519747
555,2,419943,-0.103387722940301,0.157397032647742,0.511699315803015
556,2,422349,-0.182233990353404,0.155258790641727,0.24128909788893
557,2,425467,-0.0760804370454702,0.154950119574779,0.623731878169419
560,2,429095,-0.0837144497424663,0.155857226304311,0.591521272524779
561,2,431266,-7.20482743096218e-05,0.156005839440496,0.999631773363614
562,2,431446,0.00394531861187752,0.156635789092141,0.979919361385311
563,2,432524,0.0547619775822111,0.155104543097276,0.724250486384709
564,2,434090,-0.0179186456844064,0.156558425908325,0.90894344795869
565,2,441927,-0.103825558600389,0.154786834560167,0.502809007480003
566,2,446471,-0.185091581187376,0.156474369379226,0.237649791676323
567,2,449325,-0.282670215537319,0.155139458727251,0.0692950356637723
569,2,450017,-0.363393171160346,0.15379156177839,0.0186744852536975
570,2,451779,-0.405112264053302,0.154079923890295,0.00893195204424705
571,2,451784,-0.397955357928728,0.154698981937637,0.0105062965685957
572,2,453525,-0.431301061868893,0.154495031683855,0.00552877681146097
573,2,453768,-0.452714174707331,0.154530033504049,0.00361445793634241
574,2,454027,-0.429790054957663,0.154056128386798,0.00555984702656114
575,2,455029,-0.458050934119904,0.153908443732731,0.00312044248044673
576,2,455247,-0.468610735775758,0.153308419861427,0.00240880763630614
579,2,455756,-0.3950453353245,0.165540911592401,0.0175409204048864
580,2,457024,-0.484557769539143,0.15432522271044,0.00183292051243783
581,2,457298,-0.493739984705173,0.154701439426323,0.00154201593169197
582,2,460202,-0.494306023801984,0.155057554347273,0.00156120937738725
586,2,464424,-0.425431051812927,0.154811893422469,0.00630294896123697
587,2,465824,-0.356631124388316,0.156852862739519,0.0235860551536337
588,2,470145,-0.282679905515404,0.155016796834936,0.0690665771799555
589,2,470686,-0.26709314979442,0.155000234548234,0.0857318569220339
590,2,471144,-0.262570551195643,0.155292086152972,0.0917543825581874
591,2,471830,-0.245693117091643,0.154925094513379,0.113661146291614
