SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
466,2,333006,-0.0302834943362963,0.0933414238441376,0.745798705998441
468,2,335046,-0.0974840758467442,0.0922741012627006,0.291479689888418
469,2,335049,-0.0917130563186814,0.0926844249268062,0.323086749767918
470,2,335995,-0.0803756453932638,0.0921893005234401,0.383880416607786
471,2,336060,-0.0642454742886125,0.0921007776690133,0.485913919646369
472,2,338292,-0.092887196996407,0.0920257270881724,0.313492808827558
473,2,339568,-0.109384504585461,0.0921134422070612,0.235829784332713
474,2,340466,-0.17067186361755,0.0926521297889725,0.0663032695719721
478,2,348480,-0.203736223150805,0.0915197033679817,0.0266351884613961
479,2,350086,-0.218762968061947,0.0914257782072983,0.0172427582010034
480,2,351083,-0.234901662479463,0.0925143531479159,0.0115429597961997
481,2,351335,-0.211810885546681,0.0916149666239883,0.021354435582021
482,2,351417,-0.229558333365681,0.0914790818411592,0.0125405367409767
483,2,351450,-0.208857879069475,0.0917223706423609,0.0233800970429596
484,2,352302,-0.188142203549965,0.0925833267993174,0.042887890448506
485,2,352469,-0.185288930882275,0.0916525929129915,0.0439672223567722
486,2,352562,-0.183367556902478,0.0920424075987373,0.0471181938289107
487,2,352944,-0.204636550458401,0.0916464759402957,0.026182608374338
490,2,355266,-0.208059596453504,0.0916246398732282,0.0237620663236666
491,2,358277,-0.179093920787533,0.0918124838517315,0.0518898145625104
492,2,358926,-0.196814593898434,0.0918463631558026,0.0328070238903004
493,2,358948,-0.164070663612853,0.0920578374340923,0.0755668607549146
494,2,359515,-0.189768691176803,0.0917781178689067,0.0393973915907741
495,2,363190,-0.245643185645653,0.0923144818553765,0.00814818617503488
496,2,363588,-0.225465993721452,0.0928311241185451,0.0156485903792335
497,2,363888,-0.235747874428287,0.0919480930418397,0.0107629708268565
498,2,363954,-0.223535036407401,0.0916626536537033,0.0152336875047197
499,2,364199,-0.231106705038386,0.0914827370637904,0.0119659216022966
501,2,365981,-0.258364734883696,0.0931575657921967,0.00584174003752941
502,2,366047,-0.229409279449111,0.0916614104892269,0.012773188519716
503,2,366936,-0.227078549262856,0.0927511062320815,0.0148410350989388
504,2,369530,-0.174879886637004,0.0918472132753623,0.057719087488177
506,2,369931,-0.218249713911177,0.0922222457919065,0.0184933723346996
507,2,371033,-0.157318873434091,0.0923252707277242,0.0892679600713137
508,2,372919,-0.106074153844298,0.0921309778374321,0.250371286195659
509,2,373518,-0.14150760136593,0.0919434192985197,0.12468244015695
510,2,376157,-0.139759584732634,0.0921552534544841,0.130271102231018
511,2,376172,-0.133120415279685,0.0928533645745929,0.152553656008594
514,2,381433,-0.136859813127702,0.0927704958005294,0.141036292484423
515,2,381922,-0.114662651276687,0.0935800072302672,0.22128286837331
516,2,382146,-0.124188932296156,0.0921311735993018,0.178536331314244
517,2,384206,-0.15364801845814,0.0922939156604079,0.0968461988778189
518,2,384955,-0.154778826044538,0.0920813551387003,0.0936684144577876
520,2,387301,-0.147319802820449,0.0925882984895632,0.112475946764995
521,2,388313,-0.149516563625059,0.0920245340736171,0.105109020356202
524,2,390138,-0.173466718691573,0.0921943678329131,0.0607221611176862
525,2,391233,-0.189556868053773,0.0926226001214692,0.0414424608474391
530,2,395606,-0.175605917504614,0.0921569806671282,0.0575261939283234
531,2,395726,-0.200592884852387,0.0919783114014036,0.0298525304238178
532,2,395853,-0.206433051790425,0.0922072666579344,0.0257919782573175
533,2,396484,-0.197644152242268,0.0918486837506488,0.0320872940306022
534,2,396705,-0.18387925428757,0.0918847624305095,0.0461365935757266
535,2,398759,-0.229761145941779,0.0923538539360317,0.0133131344733147
536,2,400386,-0.224964898539356,0.0918629880076214,0.0148143070083693
537,2,400847,-0.235563313750263,0.0917015833489217,0.0106153975352634
538,2,401130,-0.275338640722091,0.0922460382359718,0.00303517078041554
539,2,401143,-0.262597330991768,0.0921639537696967,0.00463941980868535
540,2,401979,-0.225994524608732,0.0923801785751894,0.0149183053153036
541,2,403598,-0.237740032408861,0.0917985779740226,0.0100007852796353
542,2,404844,-0.245535957201681,0.0927859127497947,0.00850295522618296
543,2,405100,-0.224326333957101,0.0920730852316454,0.0153282743937631
548,2,406181,-0.244621963079247,0.0919872662624698,0.00818707339965539
549,2,406688,-0.249418073538894,0.0914090451357485,0.00667879994317567
550,2,407621,-0.259386559565195,0.0920965134077284,0.00512845747079815
551,2,409016,-0.208945609128066,0.0933983896206942,0.0259006601467543
552,2,410647,-0.181307597651382,0.0921834980484107,0.0499878529805271
554,2,419803,-0.192306423257003,0.0927751018622182,0.0389139295860856
555,2,419943,-0.254004935116934,0.0929105768586221,0.00657502658421252
556,2,422349,-0.207571619115743,0.0920769935147572,0.0247882155477397
557,2,425467,-0.192266787965375,0.0918361152635644,0.0370099577321679
560,2,429095,-0.141474683033833,0.0926462005293697,0.127645938386628
561,2,431266,-0.133657095886767,0.0927298618866536,0.150369545953625
562,2,431446,-0.136427898735536,0.0930952019252242,0.143683811255441
563,2,432524,-0.134200826929915,0.0922051050706329,0.146430720149185
564,2,434090,-0.199472533804913,0.0927276791737989,0.0321413512966833
565,2,441927,-0.14548337028046,0.0920091609671169,0.114731634010103
566,2,446471,-0.11076781178653,0.093280215843485,0.235839212741216
567,2,449325,-0.0872088427687654,0.0928037174016474,0.34800745222024
569,2,450017,-0.10826991123232,0.0922246454193499,0.241194367290799
570,2,451779,-0.0953244071241405,0.092610372627257,0.304040673518145
