SNP,Chr,Pos,Effect,SE,HNM1_MAM33_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
377,2,196912,-0.000509697940021869,0.0672273466439565,0.993955015061758
379,2,198110,-0.0427811763934402,0.0675918839928146,0.527186785726576
381,2,198805,-0.0258749515594597,0.0679075649876854,0.703408759454494
382,2,198891,-0.0296716284664177,0.0673739559339361,0.659915491887804
383,2,199248,-0.0376872634497616,0.0675165817225912,0.577066654876488
384,2,201782,-0.0192196897329007,0.0674556107921131,0.775869825884102
385,2,203285,-0.0273977345910652,0.0671859894235288,0.68367550107284
386,2,203783,-0.0223511899809343,0.0670465551088727,0.739054280236096
387,2,204179,-0.00441499363473824,0.0672189571682411,0.947669154599948
388,2,205406,0.0015784423982303,0.0679099495653199,0.981469437429181
389,2,205834,-0.00896559136150132,0.0675830596236541,0.894537599923539
391,2,207192,-0.0397045954005962,0.0674884682448217,0.556695926174149
392,2,207561,-0.0360230369454363,0.0671957455016985,0.592233271653888
393,2,208682,-0.0379750389558297,0.0670795609388271,0.571672344259871
394,2,210102,-0.00652565806377403,0.067282424919078,0.922790137397275
396,2,214801,-0.0626683885024817,0.0671973875429094,0.351663151121859
397,2,215016,-0.0707109411430978,0.0671363237013565,0.292949501423744
398,2,218876,-0.0160019149458676,0.0679315678091974,0.813911230919912
399,2,227511,-0.0671764821295504,0.0683242657722661,0.326181941387496
400,2,230378,-0.0602008933976395,0.0674795240448739,0.372927920491638
401,2,231943,-0.0670415436275738,0.0676552060806141,0.322398722631223
402,2,232156,-0.0636598841173326,0.0676366527744466,0.347243995787641
403,2,232789,-0.0675449077350468,0.0673858360736842,0.316856057426804
404,2,238524,-0.0457469855265642,0.0675327522496529,0.49859309947089
405,2,241518,-0.0403300423974277,0.068129484651267,0.554255203133463
406,2,250396,-0.0783049098595188,0.0675702109155285,0.247293613512756
407,2,250466,-0.0681627234050476,0.0675774009966171,0.313827884487107
408,2,252305,-0.0505147002963947,0.0678008097407637,0.456739856379154
409,2,254571,-0.0102134729240466,0.0688049838575397,0.882079591738636
410,2,254742,-0.00861143553251686,0.0687434708523871,0.900381791357796
411,2,254908,-0.0153383042581954,0.0692653006343686,0.824875686994336
413,2,255862,0.00985200212612658,0.0688508436538327,0.886299198318606
414,2,255975,0.0141533044682134,0.0686001220757342,0.836663005267097
415,2,258311,-0.0266598598950091,0.067456515992647,0.692922577316743
416,2,259284,-0.053933242828301,0.0676377359938003,0.425764120123655
417,2,266330,-0.0496962452163014,0.0679382405566514,0.464964300032077
418,2,267100,-0.0461121947980399,0.067940440352376,0.49776318627288
419,2,268086,-0.0508940549511541,0.0679357284780169,0.454265679904947
420,2,274614,-0.0273690496158244,0.0675609295658655,0.685648119504196
421,2,274729,-0.0411475544895746,0.0679109440619488,0.544967484761426
422,2,275746,-0.0422124434251684,0.0678794153071066,0.534426150866398
423,2,277029,-0.0470495650644094,0.0675545791106537,0.486594479374486
424,2,277741,-0.0442990272202404,0.0675864026242784,0.512609562739401
425,2,278218,-0.0531604000529791,0.0674460471478344,0.431113675440759
426,2,278379,-0.0527326953834735,0.0691189945465261,0.44601690797366
427,2,279910,-0.057070434853487,0.0674132670923634,0.397805195306536
429,2,283431,-0.0489686838633541,0.0684203781537989,0.474647771739502
430,2,283573,-0.0624658970258903,0.0675669130183806,0.355855389982744
431,2,286762,-0.0479054207598377,0.067773877812116,0.480131013261169
432,2,287187,-0.0728117239112442,0.0673940388636791,0.280706927970737
433,2,288379,-0.08163077069236,0.0668527624753993,0.222880852300134
434,2,294941,-0.147970637333293,0.0665696162771968,0.0268625372284769
439,2,297610,-0.0738817155162041,0.0672583080042873,0.272744843512075
441,2,299680,-0.0618966358594697,0.067084838304134,0.356813535504042
442,2,299708,-0.0502934078946751,0.0672541001813582,0.455071581954197
443,2,299759,-0.0599648262236805,0.06700333906278,0.371422133931884
444,2,300111,-0.0337992265750297,0.0675240330219154,0.616999040379112
446,2,301710,-0.0886777535973032,0.0669310881374004,0.186057574546086
447,2,303446,-0.0467345043394411,0.0674740944236057,0.488997892732756
448,2,303854,-0.0817148467568991,0.0673926813713676,0.226124971588373
449,2,304472,-0.0957339517204777,0.0667680631166711,0.152506385021351
450,2,304691,-0.0712544025881793,0.0679412900438506,0.295004095494783
451,2,308097,-0.0226143531118086,0.0673190425143531,0.7371247203722
453,2,309402,0.0060216535565145,0.0669193927325751,0.92835121352056
454,2,310030,0.0150995304561707,0.0672913350464057,0.822583352542081
455,2,310113,0.0142859095923409,0.0671041085822602,0.831534304161009
456,2,310972,-0.0110482898044675,0.0672077500492777,0.869518132699722
457,2,312659,0.046499225025177,0.0669038257075214,0.487502540311957
460,2,318265,0.0655680744863893,0.0677297881722898,0.333665584637967
461,2,318379,0.0845058983290689,0.067871702409337,0.21392716200821
462,2,321266,0.0928468432845346,0.0673843176199565,0.169116190718815
463,2,322957,0.0903927618562883,0.0667891496232816,0.176792318751674
464,2,325221,0.113398000233107,0.0670587367349508,0.0917146749616367
465,2,332691,0.138544870739982,0.0676146966920385,0.0411975670227576
466,2,333006,0.125310929213436,0.0675535813270422,0.0644318377406593
468,2,335046,0.0788752628666612,0.0670705563028027,0.240385645480617
469,2,335049,0.0713340455484552,0.0673807069529189,0.290473218801271
470,2,335995,0.0690214069098349,0.0670056686712539,0.303676256136945
471,2,336060,0.0817092616807893,0.0668746761373174,0.222588476056217
472,2,338292,0.0523699357591418,0.0669537213002724,0.434632494096558
473,2,339568,0.00729389190290773,0.067111530322953,0.91351556568964
474,2,340466,0.0110992828007043,0.0676911527969797,0.869849015324347
478,2,348480,-0.0352756202244973,0.066986464613157,0.598796443100508
479,2,350086,-0.0291316586924065,0.0669979963506703,0.66396322186335
480,2,351083,0.005245708984346,0.0678814579376839,0.93844657592627
481,2,351335,0.00567236022355692,0.0671183309054465,0.932696609415883
482,2,351417,-0.00682392618966746,0.067107433449665,0.919063179759376
483,2,351450,0.00850127340218931,0.0671811533808909,0.899374527851851
484,2,352302,-0.0147427107982147,0.0677087595952879,0.827759739864884
485,2,352469,-0.0227558129077989,0.0670176526253622,0.734397712548073
486,2,352562,-0.0128383726311691,0.0672990741394021,0.848818622507567
487,2,352944,-0.0230936089307408,0.0670971588996354,0.730914640320446
490,2,355266,-0.0386883483422466,0.0670768167525067,0.564457891906945
491,2,358277,-0.0239082653964435,0.0671069460986255,0.721850389508596
492,2,358926,-0.0387791521939581,0.0671860749817069,0.564178816241581
493,2,358948,-0.0258455241819572,0.0672249943485718,0.700866805962389
494,2,359515,-0.0164195673465776,0.0671324029610199,0.806920018752639
495,2,363190,-0.062140071962384,0.067714331287452,0.3594131000539
496,2,363588,-0.0434081800332946,0.0680232956663453,0.523798267960288
497,2,363888,-0.0430975827294264,0.0674394363062755,0.523200887118635
498,2,363954,-0.0477275754903072,0.0671622991267709,0.477782497119591
499,2,364199,-0.0567638243810186,0.0670509779252649,0.397804408543693
501,2,365981,-0.0686349629804948,0.0683747346404611,0.316159757962024
502,2,366047,-0.0537776807203089,0.0671781173180826,0.423945819459032
503,2,366936,-0.0516861329120363,0.0679571942918088,0.447422275225608
504,2,369530,-0.0287445993363658,0.0671100517427548,0.668679143605345
506,2,369931,-0.0652703645825825,0.0674986501791367,0.334212206759963
507,2,371033,-0.032469435090644,0.0673864010300626,0.630218501106225
508,2,372919,0.0183427853015656,0.0671103196568664,0.784764875222916
509,2,373518,0.0429245199314309,0.0670403923372151,0.522406948840334
510,2,376157,0.0228187850001861,0.0672163805226316,0.734448159938
511,2,376172,0.0318275184579067,0.0676921131195977,0.638516341031627
514,2,381433,0.011510054930734,0.0676616255702644,0.865019502264194
515,2,381922,0.00606308198629762,0.0681891801832952,0.929199407607808
516,2,382146,0.00663866623019504,0.0671631593668865,0.921318344973912
517,2,384206,-0.0143533372176525,0.0673688323301796,0.831406233527733
518,2,384955,-0.0246816684340408,0.0672102564053357,0.71366700761883
520,2,387301,0.0130400277673444,0.067561715026395,0.847062817874566
521,2,388313,0.0183240040726412,0.0671570073660442,0.785125613865305
524,2,390138,0.00773635108266119,0.0673719054250948,0.908644743764515
525,2,391233,-0.0119735563197533,0.0677446070621158,0.859809639145273
530,2,395606,0.0878455767883723,0.0671919394267295,0.191933677079271
531,2,395726,0.0947607091808314,0.067140630755273,0.15901439333158
532,2,395853,0.0845199121230458,0.0673715247929756,0.210477752827208
533,2,396484,0.105094722964292,0.0669899666466679,0.117587465381854
534,2,396705,0.108626471110777,0.0669414391343886,0.105544336866626
535,2,398759,0.0982413420580727,0.0675378684855943,0.146665511930323
536,2,400386,0.107875908934013,0.0671167700284019,0.108885483634608
537,2,400847,0.100778526492153,0.0670857764754641,0.133930722157166
538,2,401130,0.107400183078718,0.0676755966771392,0.113411259951627
539,2,401143,0.104750309872892,0.0675522723377935,0.121880288081904
540,2,401979,0.111117452461753,0.0674813089626762,0.100521893478405
541,2,403598,0.125210416463136,0.0670508307183705,0.0626749536431219
542,2,404844,0.128089085217878,0.0677919619900834,0.0596517005823615
543,2,405100,0.13337271823642,0.0671359689643855,0.0477388813205499
548,2,406181,0.125781591084759,0.0672213894210386,0.0621507201970776
549,2,406688,0.130706693475251,0.0668028258835651,0.0511820666881491
550,2,407621,0.132935595097368,0.0673442715337676,0.049164431868498
551,2,409016,0.152826261318665,0.0679076504354061,0.0250322035942698
552,2,410647,0.137159815490064,0.0669996714294638,0.0413811655989004
554,2,419803,0.0368212520224313,0.0678411283128345,0.587639585869081
555,2,419943,0.0367385333340403,0.0682420783904554,0.590670578926946
556,2,422349,0.0532589446590157,0.0673731140598871,0.429762252312924
557,2,425467,0.0546320661237183,0.067127699795181,0.416277920978153
560,2,429095,0.00790026164845714,0.0675872229711289,0.90701380058672
561,2,431266,-0.0222456399692217,0.0676149832662843,0.742347322986713
562,2,431446,-0.00548831413168305,0.0678978521625188,0.935621426365766
563,2,432524,0.000994200394250466,0.0672465050276152,0.988212523628233
564,2,434090,-0.0233315398937265,0.06785478107613,0.731167433729939
565,2,441927,0.0305643096591676,0.0671199708887662,0.649124227584388
566,2,446471,0.0565882530655516,0.0678959723766708,0.405151622477594
567,2,449325,0.104029815715594,0.0673380222922798,0.123268938804263
569,2,450017,0.0986049846593641,0.0669853675581211,0.141901668417567
570,2,451779,0.0107089450196224,0.0674389109977727,0.8739213931445
