SNP,Chr,Pos,Effect,SE,MID2_TPO2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
61,1,81262,-0.0986821720932231,0.0589611744745227,0.0950792086705956
62,1,81999,-0.0848795395063242,0.0591669923932182,0.152293304064857
63,1,82431,-0.0709835124472911,0.0595002843179058,0.233672752507725
64,1,83284,-0.11062662394683,0.0588926538388507,0.0611442616178913
65,1,83613,-0.0804343660847722,0.0590246917455814,0.17383820206455
66,1,84112,-0.076369442949266,0.0590465228959154,0.196726256536214
68,1,84858,-0.0537689103892399,0.0592842722245582,0.365042658783616
69,1,85751,-0.0874434632259647,0.0594152575151362,0.141983609846826
70,1,87445,-0.105126385808458,0.0594605659557243,0.0779243590083831
71,1,87467,-0.124126019276978,0.0596712908131039,0.0382315319994286
72,1,89070,-0.0987964554996129,0.059427968776965,0.097308777772023
73,1,89616,-0.0859046461694196,0.05916280110003,0.14738858664182
74,1,89679,-0.0863754368077967,0.0591683961617798,0.145227836567941
75,1,89880,-0.0903704325265829,0.05916657718047,0.12755958796774
76,1,91472,-0.0872633800458075,0.0596217628266475,0.144188708167623
77,1,93789,-0.084127094607815,0.0590166479729692,0.154901908600539
78,1,94351,-0.0654145594136409,0.0592398078138513,0.270244137119521
79,1,99148,-0.0632690656513605,0.0590903889617439,0.285028365887849
82,1,106800,-0.0393482674772358,0.0592290853697596,0.506906255594927
83,1,107970,-0.0547852075984559,0.0590185264427476,0.35390111001833
84,1,109000,-0.0818449839526834,0.0590341492225149,0.166499593200736
85,1,112549,-0.0234603512454256,0.0591144584257583,0.691708189335614
86,1,112742,-0.0286666994307459,0.059338393083594,0.629320372753518
87,1,113050,-0.0102790750554876,0.0592556232883154,0.862381408426563
88,1,113135,-0.0345017425933222,0.0590786825681265,0.559595669876616
89,1,114076,-0.0359199753317885,0.0590762879987723,0.5435605851129
90,1,114628,-0.0178807560203666,0.0592491031598606,0.762990265336758
91,1,116283,-0.0200747777769809,0.0595767455688031,0.736349859977755
93,1,127853,0.00783961458913607,0.059473919242504,0.895204922335639
94,1,128302,0.0174663653733186,0.0592396350161607,0.768287479028668
95,1,128704,0.02746202138326,0.0592878901203766,0.643508018960682
96,1,128911,0.031541779016222,0.0592887052267537,0.595058458567331
97,1,130267,-0.0572823525636265,0.0592059051274966,0.333951139521781
98,1,130271,-0.059130203101859,0.059271220575052,0.319146618938576
99,1,130613,-0.0575668220969561,0.0598309806310202,0.336629142171273
100,1,132012,-0.00590413818574032,0.0597813935222856,0.921383189700217
101,1,133231,0.00464260437182118,0.0593574917140495,0.937701906645115
102,1,137074,-0.0030264717268868,0.0592733678438041,0.959306944832868
103,1,137304,-0.00595447649344596,0.0592933423129251,0.920064702191229
104,1,139686,0.0107454387829639,0.0593693563464436,0.856476930028544
105,1,149562,0.0232435502152676,0.0594946979043193,0.696267444347894
106,1,150447,0.0196803646785331,0.0601585134508555,0.743754539561627
108,1,154084,0.035125586834214,0.060324555748278,0.560751984333009
110,1,157269,0.0204391885829514,0.0592481624368879,0.730317937949825
111,1,160054,-0.0241448617683173,0.0598073442822023,0.686669952979253
112,1,166222,-0.0254223524098832,0.0593632779293841,0.668729940199637
113,1,166416,-0.0148647460290568,0.0592528670929349,0.802060849491566
114,1,167326,-0.0308767228041257,0.0595722220938883,0.604568534879842
115,1,168836,-0.002773275345057,0.0593122849630819,0.962733195622141
116,1,171200,-0.0152587996328904,0.0593957410832475,0.797405201475245
117,1,171431,-0.0138611092154732,0.0597675857786387,0.81673699474848
118,1,173339,-0.0247016086765803,0.0592927368018499,0.67722107160383
119,1,173845,-0.0382841858706002,0.0592231048208338,0.518414480816883
120,1,175121,-0.0328118582762147,0.0591148654925241,0.579210240087019
121,1,175281,-0.0296138221360026,0.0591699349504405,0.617043629827929
122,1,175315,-0.0258153422188566,0.0591563370142134,0.662819245962146
123,1,175523,-0.0305259400321699,0.0594853747922135,0.608155407321794
124,1,175541,-0.0277918595241141,0.0592462338056549,0.639294360538908
125,1,175653,-0.0405519692169511,0.0594130379353001,0.495343141969381
128,1,175856,-0.0414263142476172,0.0603934777687827,0.493201074881404
129,1,175876,-0.0245407151648563,0.0594932221891492,0.680226328892131
130,1,175989,-0.0309179893629274,0.0596546507944513,0.604585553583679
131,1,176001,-0.041867316947358,0.0599469005127013,0.485382719027978
133,1,177692,-0.00543588391450064,0.0591715844831125,0.926856251309267
134,1,178191,-0.00663717145634812,0.0592299914621963,0.910841417513584
135,1,178224,-0.00543588391450064,0.0591715844831125,0.926856251309267
136,1,178960,-0.0157585999484676,0.0596389940765866,0.791754457947144
140,1,183802,-0.0321353570170664,0.0591550210816013,0.58730762725705
141,1,183954,-0.0281177597421925,0.0595917994860666,0.637332933751767
142,1,184450,-0.0294839996658785,0.0590678192166766,0.617981095762426
144,1,184718,-0.0133988320192806,0.0594201076606526,0.821726081152111
145,1,185296,-0.00165308514321238,0.0591722263963323,0.977728311113362
146,1,185438,-0.0334957406155858,0.0591482238722443,0.571548539244535
147,1,185469,-0.0313483607184624,0.0592369937765952,0.596997653764696
148,1,185503,-0.0404270000534191,0.0590680372340116,0.494162773502954
149,1,185705,-0.0583456048488926,0.0596870897329516,0.328978880719151
150,1,185749,-0.0299236396163087,0.0597465958994733,0.616794051039317
151,1,185806,-0.032603071444549,0.0598224640395636,0.586099640880213
152,1,185879,-0.0487370309014702,0.0600808451275356,0.417802687833579
153,1,185916,-0.0298257674167215,0.06008850098156,0.619946567957018
154,1,185941,-0.0289292105921262,0.0603516737600166,0.631990771554852
155,1,185954,-0.0284472390273655,0.0605286885775932,0.638659915404976
156,1,186055,-0.0488180498721252,0.059282300556979,0.410788573032006
157,1,186896,-0.0337611192550617,0.0602852872725065,0.575819272243284
161,1,190132,0.0304131823462583,0.0593924313775964,0.608921053202841
162,1,190148,0.0253989075925305,0.05941702894327,0.669298768785898
163,1,190165,0.033476646771721,0.0598625870663923,0.576362885128266
164,1,190169,0.0210140721498081,0.0598039573471211,0.725510943648869
165,1,190933,-0.0116974385587653,0.0593260901097304,0.843806489443153
166,1,192149,-0.0451692967865109,0.0597660814529229,0.450292269908091
168,1,192303,0.0348970578982191,0.0712835764198534,0.624754619825754
171,1,192795,-0.105335562396123,0.058951044189997,0.0748227598294647
173,1,194187,-0.072737091746271,0.0591395202775692,0.219544772703005
174,1,194867,-0.0532382099318628,0.0591660328099373,0.36883458736628
190,2,8314,-0.00715218783294125,0.0602355669086769,0.905551296234493
194,2,8498,-0.0183163651691667,0.0601406500227971,0.76088166083492
195,2,8651,-0.0188884618771198,0.060196473859177,0.753873319629096
197,2,9812,0.00823206006573285,0.0605610081699392,0.891954072433195
198,2,9932,-0.00484425888643769,0.060323346896595,0.936040287899906
199,2,10135,-0.0051560362449683,0.0600922524496024,0.931672450587725
200,2,11616,-0.0141573783502295,0.0600243662397874,0.813677685842092
201,2,12133,-0.0107571485790039,0.0602650185347055,0.858434765742695
202,2,12194,-0.0189519279780719,0.0604923778916558,0.754241974205533
203,2,12359,-0.0208779666526404,0.0603136621728069,0.729431322156689
204,2,13061,-0.0272382882944556,0.0603020340435926,0.651764194619931
205,2,14298,-0.0175812925571316,0.0605025114877697,0.771537223908368
206,2,15222,-0.017313449102047,0.0610928553161126,0.777039695436256
207,2,17986,-0.0150821145862416,0.0600237281853444,0.80175218569962
208,2,19770,5.96189551484994e-05,0.0604441325882519,0.99921356537142
209,2,19836,-0.00262268606627436,0.0602779099862289,0.965319670693699
210,2,19851,0.00457548310528233,0.0604540666098512,0.93971235978342
211,2,21595,0.00424545369644969,0.0602044441629445,0.9438218786212
212,2,22385,0.0222299464140282,0.0602502193604117,0.712378422621414
213,2,23441,0.0103881332158617,0.0608446193212978,0.864532191355891
214,2,24209,0.00550543878872323,0.0603453980468716,0.927359898377299
215,2,24341,0.0127008387329246,0.0604850694128657,0.833802052283434
216,2,26815,-0.00256596646883134,0.0604162061413133,0.966146849234033
217,2,28209,0.0090983301745719,0.0604347498412265,0.880418278290621
221,2,41245,-0.0319514470998454,0.0601808449801909,0.595805407430865
222,2,43214,0.000921137540903505,0.0611809371788789,0.987996044109244
223,2,47104,-0.0329012551875735,0.0594495973479169,0.580318604111539
224,2,50915,-0.0354076246762223,0.0600301706518425,0.555681645725849
225,2,55834,-0.0364653697132207,0.0597507057743256,0.5420611753742
226,2,56422,-0.0388263001403267,0.0598534342494918,0.516960802410597
227,2,57715,-0.0411828352382035,0.0596514188882832,0.490401665721339
228,2,59046,-0.0339505619690669,0.0599664207279728,0.571645061724255
229,2,59191,-0.0491771855480769,0.0595926837104679,0.409802957110512
230,2,59383,-0.0432972931760723,0.0596227974583816,0.468205430076286
231,2,59477,-0.0491484060107907,0.0605085702512707,0.417192575923738
233,2,60471,-0.0350532709597513,0.0597185422866407,0.557595936994166
234,2,60478,-0.0338748660372715,0.0597886791952822,0.571361930804012
235,2,60786,-0.0116860963125995,0.0597142655037019,0.844957395076846
236,2,61035,-0.0436486412038601,0.0596679882892964,0.464943704653867
237,2,61071,-0.0354706537298521,0.0594123270770514,0.550873313458526
238,2,61675,-0.0251147985334285,0.0595984560169759,0.673719385116297
240,2,62939,-0.0338414495341065,0.0594831358337829,0.569768751766311
241,2,63527,-0.0330495996611998,0.0597078773758388,0.580256708629813
242,2,63857,-0.0710216277298924,0.0596279797141701,0.234422877238258
243,2,65527,-0.0576125441665081,0.0594716990902123,0.333338773632751
247,2,67976,-0.0487875787547836,0.0603525962800002,0.419418720018131
250,2,72389,-0.109514268239474,0.05975227221051,0.0676736610225143
251,2,72392,-0.0583716788836018,0.0603642352715462,0.334210505040471
252,2,73646,-0.0747644824057404,0.0590710296441061,0.206465653167506
253,2,74564,-0.0805983338563865,0.0589327359422804,0.172297164771355
254,2,74739,-0.0704027658910632,0.0591644049217973,0.234865185957346
257,2,80873,-0.0579519899541108,0.059344281943494,0.329466301116833
258,2,81501,-0.04969534643275,0.05935558171696,0.403019606923193
259,2,83526,-0.0643527539545429,0.0592233551280317,0.277950149263837
260,2,83845,-0.0625773420587138,0.0592852120245968,0.291904695559687
263,2,84447,-0.0396644465135756,0.060099750334842,0.509699037307756
264,2,87391,-0.0386073182529546,0.0590807749501922,0.513880871641855
265,2,87562,-0.0462076512891297,0.0592150492537001,0.435715891720468
266,2,87849,-0.042083427074227,0.0592181416548356,0.477769828303318
267,2,87878,-0.0403114721948816,0.059476450203788,0.498360263922182
269,2,89785,-0.0283059476379348,0.0595027010782823,0.63457623062687
272,2,93721,-0.0500291215027152,0.0592822605904517,0.399289065655677
273,2,93952,-0.0518814873774494,0.0591078246722576,0.380680131548765
274,2,95085,-0.0758641149938419,0.0591171392400752,0.200234212293042
276,2,107124,-0.0124095066737068,0.0592806741660558,0.834307658434018
277,2,111645,-0.0152994461163007,0.0593167291654018,0.796612767469211
278,2,111916,-0.0168737644467376,0.059455366463934,0.776725767497188
279,2,111931,-0.00350426593595332,0.0595527807731932,0.953110432788443
280,2,111999,-0.00364804516025458,0.0593388973570297,0.951013214365294
281,2,114528,-0.0166652927949933,0.0596740954851934,0.780199785847086
282,2,116024,-0.00307357690676158,0.0598223690318339,0.9590530661298
286,2,120090,-0.0103675883750219,0.0595837708646497,0.861965042411936
287,2,120291,-0.00434066318749959,0.060267295377214,0.942623973703421
288,2,120726,-0.0105567075822748,0.0599168986947551,0.860246375623445
289,2,121716,-0.0328476971892165,0.0598259407637868,0.583315232858481
290,2,123100,-0.0104615089703171,0.0599314558063577,0.861527103333328
291,2,124677,-0.00211306905042041,0.0598513752143132,0.971856275334307
293,2,127887,0.00640749009956487,0.0602608707527978,0.915381564711928
294,2,128935,0.0101993018190634,0.0602024207617888,0.865565847930611
295,2,129053,0.00159760930591191,0.0603880718182119,0.978908808995701
296,2,130040,-0.028854321153215,0.06073729874293,0.635032606385008
297,2,130976,-0.01113823131784,0.060258919707527,0.85346103795861
298,2,132199,-0.0167517770905965,0.0605345732078575,0.782148831291999
299,2,133355,-0.0385384317862796,0.0609161489129813,0.527373631149461
300,2,133435,-0.023507209859899,0.0610695685377418,0.700524721422004
302,2,135183,-0.067509465468113,0.061010497714102,0.269254084869952
303,2,135402,-0.0629866758624957,0.0610149524613353,0.302631119011356
304,2,135898,-0.0921727868427509,0.0612348518743116,0.133158135403238
305,2,135912,-0.0944691193894061,0.0612704655572889,0.124008952185136
306,2,135925,-0.0959163280081718,0.0609846421571218,0.116662167733016
307,2,136002,-0.0832129651405522,0.0609915605376292,0.173331082311632
308,2,136173,-0.0798700127377099,0.0614379041577781,0.194445061096222
310,2,138318,-0.0893823415468971,0.0630314015812483,0.1570552563455
311,2,138695,-0.103063283935368,0.0618846411990395,0.096718217085547
312,2,138818,-0.103661697807084,0.0617674249062203,0.0941816896989066
313,2,139728,-0.0915463471755056,0.0617101140939263,0.138836505462316
314,2,140174,-0.107817791616681,0.0616356109931123,0.0811121061982077
315,2,140863,-0.101525810870636,0.0616407388135829,0.100436194106552
316,2,141152,-0.116043491296296,0.0617432881578313,0.0610064760935827
317,2,141292,-0.113775213953908,0.0613069310879714,0.0643110961246546
318,2,141545,-0.124712589792785,0.0615484809481321,0.0434907768449085
322,2,146723,-0.127883153513848,0.0614177079689444,0.0380451673227571
323,2,147946,-0.0821191509404775,0.0622064099668232,0.187654480443432
326,2,151397,-0.0755772773779413,0.0623861191309032,0.226535700043936
327,2,153035,-0.0596030811978656,0.0617536916309455,0.335118219808758
328,2,153228,-0.0696169184947655,0.0621760191993454,0.263613644817949
329,2,153455,-0.0512827286331303,0.0626970606655804,0.413940525177468
331,2,153815,-0.0640886318145404,0.0624225391206617,0.30526919979437
332,2,154160,-0.0473062632113019,0.061809378785623,0.444570174958586
333,2,154235,-0.061878981768499,0.0623914996689043,0.321981532057691
335,2,159870,-0.0371870499913394,0.0608681874872629,0.54162987932133
336,2,161229,0.00244652744102436,0.0618349843576542,0.968461959545566
339,2,162696,0.0107634258289202,0.0615663929921838,0.8613163364677
340,2,163284,0.0159125721173123,0.0607472801854043,0.793515033003782
341,2,164166,0.0458587692722809,0.0612686780465872,0.454665256675798
342,2,165270,0.0208788924261301,0.0607914623830806,0.731463611479016
343,2,165675,0.0190618254724018,0.0617981220017735,0.757919487969593
346,2,168062,0.0379697190569752,0.0612177204566795,0.535499552317655
347,2,168518,0.0396032975525521,0.0608638696265707,0.515672181035868
348,2,168980,0.0338476388776869,0.0608447822763017,0.578361763740952
349,2,169651,0.0321696434045389,0.0608762848508185,0.597524001900574
352,2,170725,-0.013469756260732,0.0610045534111628,0.825376443248846
353,2,171254,-0.0269942193312253,0.0610906023288766,0.658852490723403
354,2,172242,0.0198938332609185,0.0603758785262957,0.741973453056921
355,2,173254,0.0101882505045582,0.0599199805025178,0.865083209425771
356,2,173340,0.0187095988916911,0.0599069065261963,0.754988418248115
357,2,173385,0.0239927428379119,0.0599567636961536,0.689275267646773
358,2,173973,0.00980458213743995,0.0598087725805006,0.869878357854705
360,2,177341,-0.045251042769726,0.059558578741428,0.447896955706952
361,2,180314,-0.053063275368974,0.0595603321614999,0.373580854364005
362,2,180339,-0.0542292408414708,0.0597081757497351,0.3643720618803
363,2,182758,-0.0764698266353794,0.0594242973906107,0.198991732142559
364,2,183619,-0.0741696582711654,0.0596676234578136,0.214675520749308
367,2,187176,-0.103212709280474,0.0598721330660146,0.0856040230198647
368,2,191066,-0.0190128808322843,0.0605646253703666,0.753761795065813
371,2,191599,-0.0481039635973348,0.0596788879851371,0.420758653590598
373,2,191763,-0.0354968982588432,0.0599405936309749,0.554094905876374
374,2,191959,-0.0394285740859033,0.0597872168337584,0.510016509242186
376,2,195759,-0.0340878244069774,0.0603104318600858,0.57229261708116
377,2,196912,-0.0252252151187223,0.0593465814233038,0.67105980884693
379,2,198110,-0.0622090652018111,0.0596256429079196,0.297510667891662
381,2,198805,-0.0677637585665113,0.059866177854003,0.258436154558437
382,2,198891,-0.0569028429796047,0.0594304379211024,0.338985518745019
383,2,199248,-0.0745856904979385,0.0595112022245926,0.210924193203168
384,2,201782,-0.0658639871405411,0.0594669296499253,0.268800231096702
385,2,203285,-0.0456924928775266,0.0592893580760799,0.4414184162037
386,2,203783,-0.0452419476926842,0.0591624573685173,0.444956912711277
387,2,204179,-0.0476833129792653,0.0593004323631952,0.421881997536354
388,2,205406,-0.0475981987774389,0.0599110062941856,0.427448848208977
389,2,205834,-0.0303873282894843,0.0596554232306441,0.61080359219163
391,2,207192,-0.0456588951174049,0.0595719922857949,0.44392141606473
392,2,207561,-0.0454802691880611,0.0593086269919548,0.443688776111208
393,2,208682,-0.0248511259472242,0.0592433852442982,0.675124098650218
394,2,210102,-0.00332295393764098,0.059410924017661,0.955427861553642
396,2,214801,-0.00702495827237759,0.0594071832695964,0.905936047391067
397,2,215016,-0.000197032686360454,0.0593744619111511,0.997354119166393
398,2,218876,-0.000316728688105061,0.0599883008642828,0.995790298468543
399,2,227511,-0.0288506429960084,0.0603933731586711,0.633150822278381
400,2,230378,-0.0340941091554925,0.0596239608427057,0.567808587556922
401,2,231943,-0.0463329658997051,0.059771742247243,0.438761084883768
402,2,232156,-0.0339439969455569,0.0597707724692241,0.570461910682195
403,2,232789,-0.0512291934423525,0.0595239077986884,0.390015544989235
404,2,238524,-0.0468854745990684,0.059617976555742,0.432142154421786
405,2,241518,-0.0356534993981406,0.0601582790300148,0.553787132830257
406,2,250396,-0.0235132283165352,0.0597647969117253,0.694239870203389
407,2,250466,-0.00990322854155878,0.059754463144463,0.868462713848809
408,2,252305,-0.0817522343164009,0.0597569733748687,0.172157682416153
409,2,254571,-0.08338482378111,0.060594397872124,0.169658579444147
410,2,254742,-0.0693201748007538,0.0605896173489567,0.253360155687806
411,2,254908,-0.0851173478378122,0.0609975185503122,0.163765471208544
413,2,255862,-0.0710282125619977,0.0606794221358172,0.242569882215931
414,2,255975,-0.0600116973626509,0.0604933076085478,0.321858198207739
415,2,258311,-0.0363746181032064,0.0595458297540143,0.541680360656705
416,2,259284,-0.0307403153719522,0.0597555035049519,0.607269893982581
417,2,266330,-0.0698769504788835,0.0599196175270968,0.244329699041494
418,2,267100,-0.0638430463102558,0.0599343046713728,0.287505750799008
419,2,268086,-0.0532385747368501,0.0599680207903657,0.375262111608722
420,2,274614,-0.018335172506904,0.0596622000259248,0.758783775910631
421,2,274729,-0.0302680891081242,0.0599749191213868,0.614099124246058
422,2,275746,-0.010535495720992,0.0599677397921892,0.860641326194116
423,2,277029,-0.025395641748552,0.0596763718705783,0.670690687954649
424,2,277741,-0.0238822852328697,0.0597015815028031,0.689378084938463
425,2,278218,-0.023380055714846,0.0595942657541878,0.695058142279371
426,2,278379,-0.0405672989261915,0.0610442098245458,0.506768365971902
427,2,279910,-0.02210868251493,0.0595747057131645,0.710779304758372
429,2,283431,-0.00263199807928616,0.0604588640867714,0.965300715180017
430,2,283573,-0.0116822811012315,0.0597305472152651,0.84504907946975
431,2,286762,0.00712138264082762,0.0598854851677673,0.905409015113243
432,2,287187,-0.000591181261984541,0.0596072482111676,0.992092359170128
433,2,288379,-0.0147055193140636,0.0591503590853026,0.803805104117281
434,2,294941,-0.121515715712295,0.0588365136290719,0.0396231304000071
439,2,297610,-0.106388136363179,0.0592204203272162,0.0732735042152401
441,2,299680,-0.102802617343134,0.0590543682941147,0.0825876523034098
442,2,299708,-0.101250043961551,0.059187579281517,0.0880217773375904
443,2,299759,-0.111654027150321,0.0589321684051669,0.0589598756871045
444,2,300111,-0.111281597474388,0.0593500809289245,0.0616176909819013
446,2,301710,-0.084843296626944,0.0590745847507059,0.151829217029929
447,2,303446,-0.0850218189332007,0.0594481263338557,0.153548437788879
448,2,303854,-0.0968191204289624,0.0594084676107414,0.104052824352276
449,2,304472,-0.10988271258962,0.0588376903506885,0.0626524143279909
450,2,304691,-0.119263949613216,0.0597493167837517,0.0466939080404809
451,2,308097,-0.164818037001118,0.0588014708767456,0.00534325387782165
453,2,309402,-0.137649937044566,0.0586345752500798,0.0194469707125419
454,2,310030,-0.130199924955514,0.0590170389148861,0.0280177048813438
455,2,310113,-0.150140120648851,0.0587154446172406,0.0109730043277144
456,2,310972,-0.197255051556553,0.0584106917258854,0.00081437298288273
457,2,312659,-0.121095105672562,0.0587640985039206,0.0400640094769601
460,2,318265,-0.144220715479003,0.0593907513805617,0.0156672525340934
461,2,318379,-0.115575260080163,0.0597463391218819,0.0538587993797212
462,2,321266,-0.0967346877113633,0.0594375766017185,0.104523040418537
463,2,322957,-0.0934025321231217,0.058918285730999,0.113795986715696
464,2,325221,-0.0348543041294759,0.059423279838067,0.557885615472861
465,2,332691,-0.020661574425997,0.0600477283769077,0.730986589333452
466,2,333006,0.0258700598066079,0.0599240316922465,0.666212648312386
468,2,335046,-0.0393344519192577,0.0593022717900162,0.507579388809744
469,2,335049,-0.045090524061796,0.0595432109170845,0.449390912789986
470,2,335995,-0.03415345726899,0.059226986109877,0.564540976840199
471,2,336060,-0.0297561718697666,0.0591538879340034,0.615256987789301
472,2,338292,-0.0800977783813688,0.0590175843394303,0.175589558283044
473,2,339568,-0.0782201072016238,0.0591140660447981,0.186623187227247
474,2,340466,-0.0824703179448747,0.0596121918423616,0.1674020554253
478,2,348480,-0.147426611320963,0.0586497143811971,0.0123923589204022
479,2,350086,-0.157201649070512,0.0585805776354655,0.00762843717202828
480,2,351083,-0.126830690344013,0.0595585092307752,0.0339032143137318
481,2,351335,-0.148758773753557,0.0587348428004568,0.0117507889933979
482,2,351417,-0.154507034129521,0.0586833425188739,0.00883815173819185
483,2,351450,-0.153249870071586,0.0587588821339475,0.00949094375510441
484,2,352302,-0.128815795926673,0.0593964671245507,0.030769270106354
485,2,352469,-0.1245748105457,0.0588136982060773,0.0348628016895991
486,2,352562,-0.121416738853272,0.0590757487751384,0.0405880514063785
487,2,352944,-0.132488832565692,0.0588356687339033,0.0249462378575288
490,2,355266,-0.129905345961902,0.0588519862779886,0.0279343389042873
491,2,358277,-0.141677476171283,0.0587844197616214,0.0164580993516548
492,2,358926,-0.14201104263169,0.0588700629228125,0.0163625244897179
493,2,358948,-0.131564247024242,0.0589577233735998,0.0262752699925456
494,2,359515,-0.113210566240522,0.0589759297176247,0.0557134280979071
495,2,363190,-0.100132456152056,0.0596253368411262,0.0939665614937452
496,2,363588,-0.0662443221488066,0.0599957060799364,0.270279691062171
497,2,363888,-0.0790625972514936,0.0594346902395023,0.184296895615781
498,2,363954,-0.0678683335375127,0.0592366930640897,0.252689445630975
499,2,364199,-0.0770883088739354,0.0591239042327411,0.19313661412283
501,2,365981,-0.0929720221944152,0.0602581730636378,0.123752257613242
502,2,366047,-0.0773939889712546,0.0592290402771938,0.192168694231478
503,2,366936,-0.0768314362191208,0.059915975399221,0.200571967249399
504,2,369530,-0.0385008912997739,0.0592381539238592,0.516157564635478
506,2,369931,-0.0799225611006874,0.0595284150699304,0.180265822621073
507,2,371033,-0.011367155135034,0.0595186958818952,0.848647443144209
508,2,372919,-0.0232225789368091,0.0592518063713236,0.695346211741214
509,2,373518,-0.00199932117136478,0.0592309493287376,0.973091861076327
510,2,376157,-0.0556455500470893,0.059287836527972,0.348595331201105
511,2,376172,-0.052982194451961,0.0597243271544211,0.375622351448599
514,2,381433,-0.054196472679104,0.0596780049594424,0.364419492270608
515,2,381922,-0.0387748181092381,0.0601763563808899,0.519765001440684
516,2,382146,-0.0759953190408122,0.0591678101876838,0.199843215402847
517,2,384206,-0.0691296260257629,0.0593766264240434,0.245106316627668
518,2,384955,-0.0618635365714571,0.0592666115652913,0.297284042090933
520,2,387301,-0.0611622572446503,0.0595712771792211,0.305261389681914
521,2,388313,-0.0447929548536121,0.0592579655022832,0.450214696879898
524,2,390138,-0.0386567072499981,0.0594549281379539,0.515995588454596
525,2,391233,-0.0218448793832332,0.0598098493351782,0.71515187446378
530,2,395606,-0.0592326642264203,0.0593903472768296,0.319280255364878
531,2,395726,-0.0603681524449079,0.0593653415273175,0.309901166108504
532,2,395853,-0.0545549477234549,0.059550791327796,0.360235735706609
533,2,396484,-0.0506718901437782,0.059296704060645,0.393380899288651
534,2,396705,-0.0401603077591325,0.0592908391492808,0.498631239277533
535,2,398759,-0.0635071417121787,0.0597188320980364,0.288311305405572
536,2,400386,-0.0370007396130952,0.0594479736537498,0.534077161819997
537,2,400847,-0.0485355073049206,0.0593696266078731,0.414186123624322
538,2,401130,-0.0490079349222984,0.0599136074001118,0.413922277683731
539,2,401143,-0.0402689338055086,0.059813092489432,0.501231235815897
540,2,401979,-0.0399181179251055,0.0597766697062947,0.504705540894012
541,2,403598,-0.0464092846839861,0.0594463195554335,0.43550668560845
542,2,404844,-0.0424040730579164,0.0601198997909839,0.481073108658287
543,2,405100,-0.0430852585457318,0.059567415639189,0.469973071853074
548,2,406181,-0.0288662970481874,0.0596303480808954,0.628624065544627
549,2,406688,-0.0325441217200214,0.0592806040249359,0.583363292096821
550,2,407621,-0.0410921629722626,0.0597522909711905,0.492087931472728
551,2,409016,-0.0539087983568584,0.0603229008722102,0.372107066990985
552,2,410647,-0.0822800795892689,0.0593495209305759,0.166510567630181
554,2,419803,-0.0985483649945119,0.0596987394039307,0.0996766990793968
555,2,419943,-0.101062537811864,0.0600420370719038,0.093221214194381
556,2,422349,-0.109308192081744,0.0592581965568943,0.0659320919638136
557,2,425467,-0.0987941250916545,0.0590958803326201,0.0954578096347509
560,2,429095,-0.0687076067211607,0.0595685425450491,0.249518006727104
561,2,431266,-0.0797504024997401,0.0595621410645581,0.181450307674452
562,2,431446,-0.0786452863095556,0.0598080709988393,0.189376563296132
563,2,432524,-0.0418587954896928,0.0593368857510696,0.480999784542728
564,2,434090,-0.0760655487846434,0.059788903332886,0.204126971525639
565,2,441927,-0.0613660608121425,0.0591943122965519,0.300590688863723
