SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
140,1,183802,-0.00710607500359414,0.0725205061226668,0.92199814070992
141,1,183954,-0.0399251287875727,0.0730185551941527,0.584874938551195
142,1,184450,-0.0447255435251242,0.0723707365041726,0.536969942908589
144,1,184718,-0.00115623844004335,0.0728212642781828,0.987340884048983
145,1,185296,0.00365343603623772,0.0725121008388647,0.959845032881177
146,1,185438,-0.0554838430657558,0.0724556296278044,0.444329024038257
147,1,185469,-0.0550491086048713,0.0725613092835509,0.448564306834701
148,1,185503,-0.0625458647801744,0.072356073884608,0.387945527729033
149,1,185705,-0.0749265238964492,0.0731334991289409,0.306292633167547
150,1,185749,-0.0759380432060619,0.0731305435051725,0.299799145817084
151,1,185806,-0.0444360443453987,0.0733018019540331,0.544767114146043
152,1,185879,-0.0740254997339672,0.0735889359943555,0.315137091737184
153,1,185916,-0.0674276106650938,0.0735733408399711,0.360047168448209
154,1,185941,-0.083807103498507,0.0738470999464923,0.257198410367253
155,1,185954,-0.0751796888063862,0.0740897787259509,0.310938747808032
156,1,186055,-0.071134909271237,0.0726182842074377,0.327967805773326
157,1,186896,-0.0721533648207129,0.0738092465414987,0.328958778914206
161,1,190132,-0.0274008608738445,0.0727945499063989,0.706835553836705
162,1,190148,-0.0309665931451383,0.0728124646254471,0.670882623914711
163,1,190165,-0.0303285583456116,0.0733730134208042,0.679602950439014
164,1,190169,-0.0280805631282174,0.0732840094575122,0.701821033558717
165,1,190933,0.016418554736902,0.0726995841882466,0.821455702865675
166,1,192149,0.0306289385440801,0.073281117670916,0.676226876152791
168,1,192303,0.0061845199794206,0.0873830976563535,0.943617078355726
171,1,192795,0.0113899595148438,0.0725646659957163,0.875363832630382
173,1,194187,0.002755001245152,0.0726271705261967,0.9697621628995
174,1,194867,0.0162323275707309,0.072582652378468,0.823167413770907
190,2,8314,0.0257321480495897,0.0738041136621662,0.727556441215522
194,2,8498,0.0439198385922142,0.0736716357518564,0.551452631090636
195,2,8651,0.0233880328228238,0.073767224275736,0.751391711301027
197,2,9812,0.0171507912784751,0.0742104845771269,0.817363176559511
198,2,9932,0.000141721900966729,0.0739235905801531,0.998471427165581
199,2,10135,0.00264689034853083,0.0736403554363573,0.971347746014681
200,2,11616,0.0213481752328326,0.073553551461423,0.771803139436688
201,2,12133,-0.000975366320078441,0.0738547521018835,0.989470466316635
202,2,12194,0.00183519365544993,0.0741402948953567,0.98026597815225
203,2,12359,-0.000994381481280726,0.0739235720189633,0.989275194183395
204,2,13061,0.00454001077717581,0.0739177557970389,0.951059675936039
205,2,14298,-0.00827724833747734,0.0741500305557245,0.911181507695729
206,2,15222,0.0015745941972185,0.0748743748172068,0.983233754374029
207,2,17986,0.0252236223469972,0.0735500757258468,0.731844055371631
208,2,19770,0.007829402450928,0.0740697597820841,0.915877968449899
209,2,19836,0.0200225464816024,0.0738597455634495,0.78648122039438
210,2,19851,0.015374303573974,0.0740791872164067,0.835708791708139
211,2,21595,0.022645103027795,0.0737678809493501,0.759041263853862
212,2,22385,0.00162626649146391,0.0738474865190195,0.982442879817931
213,2,23441,0.0156505398126094,0.0745601316231823,0.833862963175505
214,2,24209,0.0247425567154271,0.0739390833074965,0.738099674889867
215,2,24341,0.0228427867611403,0.0741157554123629,0.758108746614925
216,2,26815,0.0153272250272287,0.0740324041871481,0.836102676210662
217,2,28209,-0.0266113036808207,0.0740482665354531,0.719527352897627
221,2,41245,0.0291273579669413,0.0737614367048305,0.693165522143709
222,2,43214,0.0345196615780241,0.0749513535202716,0.645397271997048
223,2,47104,0.0720856680412031,0.0727827266270542,0.322645927292321
224,2,50915,0.0511696433193146,0.0735494788963274,0.48706366673735
225,2,55834,0.0398265989355888,0.0732291202979828,0.586879167841705
226,2,56422,0.0531464078029187,0.0733362345173704,0.469119184478638
227,2,57715,0.0613950262947395,0.0730758151970174,0.40139004587264
228,2,59046,0.0757138303253799,0.0734083503924212,0.303056492745203
229,2,59191,0.0616527630826674,0.0730242442661335,0.399085875723082
230,2,59383,0.0413074582825263,0.0730859251025167,0.572303333941736
231,2,59477,0.0551569133634306,0.0741610745655635,0.457525629790708
233,2,60471,0.0121295096414308,0.0732146201155868,0.868511028674448
234,2,60478,0.0246422685845835,0.0732892814673846,0.736895011511181
235,2,60786,0.00564058650176802,0.0731798739701913,0.938604856306097
236,2,61035,0.0386419217041817,0.0731463028907849,0.597635131389451
237,2,61071,0.0314287200924269,0.0728240505800802,0.666316978618358
238,2,61675,-0.00380928126562352,0.0730526886826438,0.958443210058348
240,2,62939,0.0228572958267177,0.0729165467912698,0.754107232253443
241,2,63527,-0.025997130821521,0.0731873595461561,0.722641871190939
242,2,63857,-0.0301962109303393,0.0731998247877005,0.680210553573524
243,2,65527,-0.0781739256189069,0.0728573682210201,0.284016567882206
247,2,67976,-0.0735736195058257,0.0739235376008854,0.320288408377637
250,2,72389,-0.0474775775801006,0.0735272580807108,0.518884120278609
251,2,72392,-0.0290098674279375,0.0740548371779391,0.695490443447266
252,2,73646,-0.038378331298649,0.0725235734852615,0.597010261604975
253,2,74564,-0.0451433041081851,0.0723700017007934,0.53317182160773
254,2,74739,-0.049541650848093,0.0726000964830135,0.495439292576207
257,2,80873,-0.0814346422528656,0.0726921860539809,0.263361687416056
258,2,81501,-0.0795864569127987,0.0726858313175882,0.2742904467584
259,2,83526,-0.0893506849516247,0.0725404906747448,0.218867858668775
260,2,83845,-0.0805049795856825,0.0726390313874953,0.268491923622795
263,2,84447,-0.100761723210309,0.0734989327443177,0.171268469049952
264,2,87391,-0.0544650331092544,0.0723859669124662,0.452296772350113
265,2,87562,-0.0590539159037365,0.0725592735561578,0.41626728888151
266,2,87849,-0.0701868065516046,0.0725242932648581,0.333822024136386
267,2,87878,-0.0829271247131431,0.0727988199776326,0.255422472831041
269,2,89785,-0.0682320118616115,0.0728501655735693,0.349600812149271
272,2,93721,-0.0722951413404103,0.07261849579209,0.32015212043761
273,2,93952,-0.0881124894885122,0.0723605471347332,0.224156312529031
274,2,95085,-0.101874762410413,0.0724108338645093,0.160337007505567
276,2,107124,-0.0551259962455844,0.0725904147560043,0.448113253182472
277,2,111645,-0.0163648703756351,0.0726909925350804,0.822008977762086
278,2,111916,-0.0244228502523018,0.072855970224593,0.73765751259761
279,2,111931,-0.00908843438581486,0.0729773844297619,0.900960452650687
280,2,111999,-0.00956069786043756,0.0727151361968139,0.895469294994892
281,2,114528,0.00826791611113276,0.0731340482310789,0.910053965088896
282,2,116024,0.00654959251651155,0.0733084404131322,0.928860026864446
286,2,120090,0.0367172795653417,0.0729935813506487,0.615263447278702
287,2,120291,0.0221443647092798,0.0738453650877632,0.764449152494337
288,2,120726,0.0540186377058166,0.0733717542069891,0.462078441548644
289,2,121716,0.0555484025894857,0.0732850563576641,0.448970341669594
290,2,123100,0.0553370262485678,0.0733867654270981,0.451324047817578
291,2,124677,-0.0219674985047638,0.0733353501124342,0.764697822143175
293,2,127887,-0.0433884505254312,0.0738114200707478,0.557023313016475
294,2,128935,-0.0633286147023104,0.0737006901244235,0.390776028505956
295,2,129053,-0.0794902956240584,0.0738812645933664,0.282698038890194
296,2,130040,-0.0709529517205778,0.074358144454718,0.340632578335386
297,2,130976,-0.0568697253547179,0.0737854783473658,0.441374149108692
298,2,132199,-0.0602071454593016,0.0741205690781892,0.417174632235223
299,2,133355,-0.0320719136761662,0.0746721608714524,0.667819279469784
300,2,133435,-0.0326741879750903,0.0748328685700965,0.662647494382562
302,2,135183,-0.0966149046710725,0.0747177863874079,0.196834412050027
303,2,135402,-0.0771145005740914,0.0747706509659678,0.303084133117061
304,2,135898,-0.112886319847138,0.0750401972259403,0.133386812777992
305,2,135912,-0.103479216670507,0.0751343609797409,0.169305911692271
306,2,135925,-0.0944649414946226,0.0748259588308981,0.207615912643084
307,2,136002,-0.0691357980290324,0.0748481788264964,0.356283664494511
308,2,136173,-0.102314777311956,0.075272025422756,0.174929724405656
310,2,138318,-0.0548922704828159,0.0774060632557197,0.478701408246567
311,2,138695,-0.0373407363029905,0.0761075969071073,0.623992391026132
312,2,138818,-0.00765645501046031,0.0759928322376153,0.919804267135482
313,2,139728,-0.0180451899971585,0.0758516051800535,0.812095729182447
314,2,140174,-0.0121276505043757,0.0758549392767411,0.873067433070497
315,2,140863,0.00488445428832573,0.0758265565053965,0.948675338840986
316,2,141152,-0.0077634507481017,0.0760394752377927,0.918737146856445
317,2,141292,-0.00480361302173926,0.0754934216605798,0.949301211005135
318,2,141545,-0.0176444744550073,0.0758557922584365,0.816202559511207
322,2,146723,-0.0233601004377213,0.0757145677175473,0.757862225739183
323,2,147946,-0.045498058877687,0.0763800612449147,0.55177088059072
326,2,151397,-0.0154518248629905,0.0766050711188522,0.840261508559464
327,2,153035,0.00862687498718007,0.0757741204526743,0.909421515520419
328,2,153228,-0.0102191748891736,0.0763265043255962,0.893567728812228
329,2,153455,-0.0142515696096779,0.0769008037299349,0.853081298698797
331,2,153815,-0.0208302121540833,0.0766014629120969,0.785835054158186
332,2,154160,-0.0102813834944615,0.0758048093699333,0.892191334045445
333,2,154235,-0.0298399503505915,0.0765472981219415,0.696902016162918
335,2,159870,-0.101493730099776,0.0744342494424879,0.173582783624777
336,2,161229,-0.0779569677027134,0.0756618268648998,0.303558575615365
339,2,162696,-0.108574851218167,0.0752278321464035,0.149828323659298
340,2,163284,-0.100957134972413,0.0742554911207869,0.174827036300194
341,2,164166,-0.00977336812800234,0.0751391216996986,0.896584893949892
342,2,165270,0.0587007603931249,0.0744434774128126,0.430917198811903
343,2,165675,0.0315115753246324,0.0757218037188343,0.677553651816024
346,2,168062,0.092349820279515,0.074898676045933,0.218397462551958
347,2,168518,0.032223530011068,0.0746103023078011,0.666084197953477
348,2,168980,0.0643168894116508,0.074515991808343,0.388652760624181
349,2,169651,0.0563359190213324,0.0745697524178619,0.450465121340147
352,2,170725,0.017435535310528,0.0747570990296649,0.815718646925561
353,2,171254,-0.00121392815880506,0.0748838180568551,0.987075361072981
354,2,172242,0.00559579568096624,0.0739980679907027,0.939763597829238
355,2,173254,0.0462587064959511,0.0733903316540783,0.528899177979596
356,2,173340,0.0703415474778567,0.0733272179516816,0.338072808980564
357,2,173385,0.0573713226061766,0.0734268854978914,0.435126571284562
358,2,173973,0.0567095609107089,0.0732329480757667,0.439229044822055
360,2,177341,-0.00420647092974813,0.0730450435752101,0.954109904730361
361,2,180314,0.010071989590521,0.0730679287395944,0.890442151019818
362,2,180339,0.0191067962952055,0.0732474398473235,0.79435816969158
363,2,182758,-0.134898241469595,0.0726377995946964,0.064124586552756
364,2,183619,-0.113833135114734,0.0730283214939334,0.119950839904314
367,2,187176,-0.141492744190678,0.0732922787439721,0.0543422144774301
368,2,191066,-0.0814032841109175,0.0741023944403793,0.272724282898316
371,2,191599,-0.0603365374705688,0.0731299607859406,0.409895245718768
373,2,191763,-0.0527509094104719,0.073436699970159,0.473036337471668
374,2,191959,-0.0785698035837974,0.0731916692322946,0.283789009140743
376,2,195759,-0.11101200304997,0.0737040692038449,0.132913853749567
377,2,196912,-0.123644866027166,0.0724462624040615,0.0887551263095191
379,2,198110,-0.0909899214143585,0.0730200681844479,0.213555964370507
381,2,198805,-0.108156411522877,0.0732699075107218,0.140798610809312
382,2,198891,-0.081360026331161,0.0727945256975248,0.264469397159616
383,2,199248,-0.0821581049424737,0.0729588266974585,0.260892985570947
384,2,201782,-0.0426645931451313,0.0729646086503768,0.559102837253487
385,2,203285,-0.0184193048295402,0.0727103078555482,0.800164907239725
386,2,203783,-0.0387458749999136,0.0725310255863049,0.593541322265076
387,2,204179,-0.00931688096802658,0.0727342222826168,0.898146836788823
388,2,205406,-0.0233986277456119,0.0734726710460653,0.750318990371427
389,2,205834,-0.0137948378922901,0.0731275888549276,0.850482852188405
391,2,207192,-0.0437188261429828,0.0730258268458862,0.549772780608015
392,2,207561,-0.0387596293085679,0.0727106844224455,0.594322986951244
393,2,208682,-0.0236080805230812,0.0726067027014548,0.745260056472087
394,2,210102,-0.025450720556297,0.0727925117870813,0.726822054195847
396,2,214801,-0.00463479465616146,0.0728012319710416,0.949274056244923
397,2,215016,-0.0476232362728638,0.0727159466214089,0.512944823626613
398,2,218876,-0.0728930512966554,0.0734098887533419,0.321409806062577
399,2,227511,-0.0679754195353384,0.0739441902542205,0.358576834168802
400,2,230378,-0.055110126189984,0.0730408156246857,0.451045263264144
401,2,231943,-0.048884062086654,0.0732630835171747,0.505054755057447
402,2,232156,-0.0675492884150971,0.073190968199992,0.356680136269371
403,2,232789,-0.0404876395258769,0.0729879325647961,0.579439608927515
404,2,238524,-0.0492751744510591,0.0730754488153474,0.500558467681429
405,2,241518,-0.0516997066996534,0.073705955139756,0.483495689544403
406,2,250396,-0.050959213784295,0.0732042699862051,0.486809557428707
407,2,250466,-0.0775551761602057,0.0731121946407609,0.289519953301383
408,2,252305,-0.0463426633353343,0.0733812900422934,0.528101198472098
409,2,254571,-0.0752770393463464,0.0743460987313732,0.311982172008184
410,2,254742,-0.0491703475118148,0.0743406975710071,0.508775145510974
411,2,254908,-0.0830445339347758,0.0748245209439326,0.267816038110095
413,2,255862,-0.0471652082855788,0.0744611362677229,0.526869266492544
414,2,255975,-0.0292510418330179,0.0742181301398405,0.693728511029982
415,2,258311,-0.0654012849692814,0.0729256390292147,0.370425345600774
416,2,259284,-0.0570494715945056,0.0731915410838938,0.436234316732628
417,2,266330,-0.108432815721524,0.0733427574202598,0.140181952138126
418,2,267100,-0.0911265003557742,0.0734040513111253,0.215268659235637
419,2,268086,-0.0600540400007821,0.0735000084992756,0.414444271133747
420,2,274614,-0.0847724842898466,0.072983159205373,0.24620924158953
421,2,274729,-0.0870258911609681,0.0733763961172662,0.236411986557834
422,2,275746,-0.0881089188491214,0.073340573842922,0.230414423199797
423,2,277029,-0.0788017406711672,0.0730284982112668,0.281300113520274
424,2,277741,-0.0908271416835823,0.073017703615162,0.214359625812173
425,2,278218,-0.0961667264083007,0.0728658363360249,0.187764407356844
426,2,278379,-0.0908838358668279,0.0746966098198482,0.224528844969366
427,2,279910,-0.0571717992433889,0.0729563056433887,0.433774276577856
429,2,283431,-0.0884709462312143,0.0739393940169479,0.232291523717973
430,2,283573,-0.0940768038477177,0.0730289812823051,0.198515951987499
431,2,286762,-0.0802839228140914,0.0732633024277143,0.273901438748726
432,2,287187,-0.0722177709141408,0.0729441841012265,0.322831957290358
433,2,288379,0.00194348628452218,0.0724917560331754,0.978626621478249
434,2,294941,-0.13975115782042,0.0721528076476334,0.0535579646480084
439,2,297610,-0.127189649651628,0.0725873402666953,0.0806026702565475
441,2,299680,-0.112274031267749,0.072431733775783,0.122021511170318
442,2,299708,-0.114446348457013,0.0725759381520056,0.115709957142396
443,2,299759,-0.123081197450537,0.0722881345100741,0.0895143865766415
444,2,300111,-0.103662847772767,0.072882964007896,0.155816581302021
446,2,301710,-0.0597566500451371,0.0725341277938092,0.410585687147824
447,2,303446,-0.0868363989579559,0.0729148045552443,0.234481407828898
448,2,303854,-0.114325443723723,0.0728213651499853,0.117324105406195
449,2,304472,-0.140049940787681,0.0720732072363383,0.0527911847798678
450,2,304691,-0.113811036093005,0.0733819319949623,0.121811910704146
451,2,308097,-0.100700411589183,0.0726579927456652,0.166636780600998
453,2,309402,-0.142535527490917,0.0720136511308601,0.0485605399592901
454,2,310030,-0.108769365428631,0.0725884889927599,0.134913132894801
455,2,310113,-0.134592670983111,0.0722616403503911,0.0633527221210777
456,2,310972,-0.125678250537671,0.0724178441686064,0.0835320943172998
457,2,312659,-0.0307086784097529,0.0724255498085114,0.671821603725375
460,2,318265,-0.102527219207159,0.0731822718692448,0.162097225027613
461,2,318379,-0.0922537221572152,0.0734389038552961,0.209875321165648
462,2,321266,-0.0500539100584882,0.0730616574898319,0.493735879031583
463,2,322957,-0.011318172054527,0.0724551448012496,0.875957291252971
464,2,325221,0.0165254158859239,0.0728501003525703,0.820678406953744
465,2,332691,0.0295603312704199,0.073580680592301,0.688118209738486
466,2,333006,0.122929925532868,0.0731609721052067,0.0937901493337105
468,2,335046,-0.0128841122411272,0.0727136831659446,0.859461046720468
469,2,335049,-0.00489016165802141,0.0730256834272231,0.94664751302596
470,2,335995,-0.00114294070216235,0.0726135381133245,0.987450668105179
471,2,336060,0.0140605992334802,0.072511923486676,0.846359915750996
472,2,338292,-0.00782734667328187,0.0725100236533215,0.914097891321
473,2,339568,-0.0494659649460379,0.0725726990242805,0.495935244357981
474,2,340466,-0.0166462776895519,0.0732438467635931,0.820343788470491
478,2,348480,0.01556860954215,0.0725076268161679,0.830112067980517
479,2,350086,-0.0331048065590668,0.0724943755967194,0.648201012554614
480,2,351083,-0.0388224363379182,0.0734238908006715,0.597315385834405
481,2,351335,0.00282207533605308,0.0726271632306548,0.969026347361297
482,2,351417,0.00952238367863541,0.0726140868179037,0.895741743294214
483,2,351450,-0.00616060977663452,0.0726954712874615,0.932511810470755
484,2,352302,0.0225379558802029,0.0732605671454862,0.758536928759697
485,2,352469,0.00630811882870348,0.0725287075627065,0.930741415883926
486,2,352562,-0.0145179018583204,0.0728218143714027,0.842094375943101
487,2,352944,-0.0243334868020564,0.0726043048763784,0.737709413334246
490,2,355266,0.0164301689626697,0.072610589752239,0.821116280849233
491,2,358277,-0.0251198488428031,0.0726150111578671,0.729599970917704
492,2,358926,-0.0307645406657473,0.0727157514646171,0.672494917383238
493,2,358948,-0.0176899828871464,0.0727511364828663,0.808024640159983
494,2,359515,-0.00124021096810026,0.0726479356638176,0.98638920090929
495,2,363190,-0.0312875656394503,0.0733399413091457,0.669923328885638
496,2,363588,-0.0195185685474512,0.0736409330099885,0.791125237991622
497,2,363888,-0.00918843790940471,0.0730146041661185,0.899927182831452
498,2,363954,-0.00804106359122998,0.0727248657050071,0.912021534257949
499,2,364199,-0.0189151286948507,0.0726203404917705,0.794656217271545
501,2,365981,-0.0165076414712453,0.0740864082694402,0.823807540144343
502,2,366047,-0.0295690154340915,0.0727402056380417,0.684620361175476
503,2,366936,-0.00492229435180933,0.0735940506184468,0.94671159293864
504,2,369530,-0.00107704390052479,0.0726364702468523,0.98817788437364
506,2,369931,0.00274505586902252,0.0731346408256586,0.970080227299268
507,2,371033,0.0658641006944928,0.0728563390253775,0.366597589497362
508,2,372919,0.0542207533890111,0.0725682388784176,0.455458816757475
509,2,373518,0.0539967524535326,0.0725274411645879,0.457068766862949
510,2,376157,0.0122385168045322,0.0727416356594913,0.866485809720757
511,2,376172,0.019824930084255,0.0732627892163128,0.786856639825563
514,2,381433,0.0476158276446219,0.0731735917539095,0.515647854775771
515,2,381922,0.0337619188783683,0.0737642569547528,0.647449396431654
516,2,382146,0.0146649871200206,0.0726719053674437,0.840191509024573
517,2,384206,0.0277768329387116,0.0728873380486281,0.703363714249773
518,2,384955,0.024031510039888,0.0727286975405825,0.741273524912414
520,2,387301,0.0293390049002869,0.073093534363559,0.688375976202466
521,2,388313,0.0506720826224258,0.0726260369692132,0.485816403370728
524,2,390138,0.031519034705169,0.072883025758375,0.665670775649352
525,2,391233,0.0576439083215378,0.0732432696461655,0.431798302642255
530,2,395606,-0.0554056764362066,0.0728223604161473,0.447264560956713
531,2,395726,-0.0556637021255169,0.0727951459465221,0.444983539511603
532,2,395853,-0.0567670041584599,0.0730003908275594,0.437310354788812
533,2,396484,-0.04456719021411,0.0727012567664711,0.540259080599494
534,2,396705,-0.016585868345236,0.0726994765962,0.819667256266204
535,2,398759,-0.0181457716971512,0.0732928852690341,0.804604180892726
536,2,400386,-0.0255720232691768,0.0728774484572452,0.725879618113188
537,2,400847,-0.0334908478651771,0.0728012045621,0.645776825218182
538,2,401130,-0.0457995831460926,0.07344991199999,0.533326828221131
539,2,401143,-0.0412987764519108,0.0733117244102393,0.573567072462579
540,2,401979,-0.0666725436060396,0.0732132985900468,0.363095086329178
541,2,403598,-0.0532892556206332,0.0728558409648605,0.464999225231763
542,2,404844,-0.035808393626494,0.0737008596538192,0.627366972200724
543,2,405100,-0.0455793816350474,0.0730103435976389,0.532842611635819
548,2,406181,-0.0654441002943743,0.0730148970301654,0.370697180849501
549,2,406688,-0.0599528767416525,0.0726060106517382,0.409515631172373
550,2,407621,-0.0523230185780475,0.0732192116427062,0.47532372978943
551,2,409016,-0.0247889045779857,0.0739941830561843,0.737815372999864
552,2,410647,-0.0759622404324746,0.0728151161871126,0.297559962722577
554,2,419803,-0.0571213281640408,0.0733763659138756,0.436813249854592
555,2,419943,-0.0466419801243282,0.0738311382986044,0.527966592617534
556,2,422349,-0.0392394773841065,0.072936880447995,0.590921416095754
557,2,425467,-0.0533788935652061,0.0726493049046206,0.462981111770335
560,2,429095,-0.0428615206918429,0.0730997837453061,0.558020016253449
561,2,431266,-0.0640696801524002,0.0730957110216897,0.381344775834071
562,2,431446,-0.0622673868764925,0.0733959721012421,0.396803465348058
563,2,432524,-0.0732410398111354,0.0726608052891193,0.314151841421715
564,2,434090,-0.0804126211200585,0.0733109414804816,0.273445622096596
565,2,441927,-0.0338721483078496,0.0726273145689373,0.641229019983263
566,2,446471,0.00297268967647318,0.0735401255531074,0.967778993577046
567,2,449325,-0.0196153695053462,0.0731027581488,0.788605141778461
569,2,450017,0.0044261728116804,0.0727044544281471,0.95149004470352
