SNP,Chr,Pos,Effect,SE,MID2_RSN1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
73,1,89616,-0.0559207004692327,0.0529031694882959,0.29121673859505
74,1,89679,-0.0361615541399953,0.0529585758003847,0.495163930680906
75,1,89880,-0.0527777616045443,0.052932481118821,0.319410096218912
76,1,91472,-0.0453875441249087,0.053345755755228,0.395447057274954
77,1,93789,-0.0537803387696021,0.0527726788107156,0.308856105576775
78,1,94351,-0.0521463871776316,0.0529166082766317,0.325080666346917
79,1,99148,-0.033785791544721,0.0528196509839946,0.522818732402073
82,1,106800,0.016819551908772,0.0529139691082441,0.750774532252253
83,1,107970,0.0256980825921899,0.0527470229625072,0.626422586252556
84,1,109000,0.0254126225357864,0.0528404345781994,0.630863223505427
85,1,112549,0.0297002656376463,0.0527742378547362,0.573942197958868
86,1,112742,0.0337513418832215,0.0529731577838506,0.52444635015728
87,1,113050,0.0183371172889821,0.0529054395956482,0.729097054336577
88,1,113135,0.0132998827861867,0.052774918006042,0.801178886527305
89,1,114076,0.024067994270933,0.0527641173498206,0.648567494051637
90,1,114628,0.034555562239522,0.0528812144244449,0.513887563639025
91,1,116283,0.0107258167985196,0.0532044236397804,0.840348430289156
93,1,127853,0.0329918930870441,0.05307938200965,0.534633999260626
94,1,128302,0.0313089346518855,0.0528781712663404,0.55416558307371
95,1,128704,0.0287902508819033,0.0529349103506067,0.586867232309836
96,1,128911,0.0362658364393445,0.0529277604795442,0.493670567909571
97,1,130267,0.0282617339805084,0.0529164652157105,0.593620943560528
98,1,130271,0.029484211242844,0.0529774334650916,0.578192454833237
99,1,130613,0.030152189021408,0.0534718819533773,0.573187952855599
100,1,132012,0.0367983113939506,0.0533464671789858,0.490774149429513
101,1,133231,-0.00166911058622771,0.0530035339952452,0.974896123158028
102,1,137074,0.00778135414058687,0.0529266059818977,0.883198904751019
103,1,137304,0.0141385112872262,0.0529412754758462,0.78957870700359
104,1,139686,0.0174605511875249,0.0530080576214354,0.742053044552551
105,1,149562,0.0510003488844363,0.0530677725446819,0.337188957370546
106,1,150447,0.0557309837601543,0.0536446157637563,0.299565847601911
108,1,154084,0.0566827373725762,0.0538080393386315,0.292866737113546
110,1,157269,0.0525545857314356,0.052840455800193,0.320617012363587
111,1,160054,0.0319139915942263,0.0533901574942689,0.550389716014843
112,1,166222,0.0104711935086855,0.0530191550521301,0.843551277162157
113,1,166416,0.0145457767784773,0.0529087772710183,0.783537146723543
114,1,167326,0.0154455392507929,0.0532087794775341,0.771771126361547
115,1,168836,0.0219913723947361,0.0529500104782084,0.678157585546141
116,1,171200,0.0237448450179986,0.0530272034227948,0.65458224575516
117,1,171431,0.0298759965127972,0.0533497149811617,0.575832630871843
118,1,173339,0.0184943524504729,0.0529491915359839,0.727083707200793
119,1,173845,-0.00332549661441711,0.0529141451731965,0.949923889642254
120,1,175121,0.00676653462994548,0.0528082984113123,0.898115953851265
121,1,175281,0.00804896266477395,0.0528526772531222,0.879044791961895
122,1,175315,0.00922066943024474,0.0528354960930483,0.861559557565281
123,1,175523,0.00788146571997378,0.053135495534818,0.882168849972458
124,1,175541,0.00865926454227889,0.052918281168669,0.870112408791482
125,1,175653,-0.00246755173958957,0.0530875827633178,0.962953344652404
128,1,175856,0.0018434390747116,0.053964070101493,0.972768480177078
129,1,175876,0.00830125497596762,0.0531353144449422,0.875942152187751
130,1,175989,0.0120540555299961,0.0532848981198058,0.821162035245234
131,1,176001,0.00567762370692457,0.0535655786251069,0.915647411461511
133,1,177692,0.0239040208746353,0.0528224554163367,0.651161444502336
134,1,178191,0.0275170725443803,0.0528699569246805,0.603064339667325
135,1,178224,0.0239040208746353,0.0528224554163367,0.651161444502336
136,1,178960,0.0170332992146292,0.053252065838254,0.749262360582663
140,1,183802,0.0338889995001791,0.0528136365228317,0.521503002943415
141,1,183954,0.0251413471957197,0.0532123288060099,0.636881729272576
142,1,184450,0.0325649603535543,0.052734621306522,0.537286473289189
144,1,184718,0.0614578468547492,0.0529619643587306,0.246664151786089
145,1,185296,0.0555327366036835,0.0527550403439482,0.293220204293165
146,1,185438,0.0314191715432597,0.0528138015761851,0.552288405568473
147,1,185469,0.0315212390595424,0.0528899268464095,0.551571787452303
148,1,185503,0.0241684851970425,0.0527639872251604,0.647199157260641
149,1,185705,0.0226577395817568,0.0533559244784647,0.671348544934274
150,1,185749,0.0301259513093824,0.0533454586979595,0.572613936442744
151,1,185806,0.0365139698781546,0.0534054646455906,0.494605439636539
152,1,185879,0.0331537119712905,0.0536700458630865,0.537150225355972
153,1,185916,0.0240683217647063,0.0536593347297845,0.654039211082045
154,1,185941,0.0318875046287964,0.0538817150124493,0.554359543534271
155,1,185954,0.0510257195850145,0.0539976207771363,0.345324429769289
156,1,186055,0.0216488697335091,0.0529742990994767,0.683031555096617
157,1,186896,0.0221939006540348,0.053842574119595,0.680443154493409
161,1,190132,0.0361581439854649,0.0530191258467386,0.495696903467296
162,1,190148,0.0366246452636959,0.0530342303761138,0.490280183269477
163,1,190165,0.0468186074841728,0.0534197569873965,0.381393047264854
164,1,190169,0.0387156420128799,0.0533713934474051,0.46868690097367
165,1,190933,0.00427664394878952,0.0529775372393041,0.935705917881628
166,1,192149,-0.00139427599455871,0.0534111066153999,0.979188652574644
168,1,192303,0.049316677764617,0.0636200000472721,0.438754806911375
171,1,192795,-0.010133070992474,0.0528749827696867,0.848132774611452
173,1,194187,-0.0392580271666906,0.052880275629647,0.458342041698983
174,1,194867,-0.0223709209862235,0.0528793373152968,0.67251201450431
190,2,8314,-0.0823421196891254,0.0536094547708269,0.12544334067991
194,2,8498,-0.0852662010280627,0.0535174469913581,0.112001076317716
195,2,8651,-0.0860338529512863,0.0535644385268499,0.109129635399804
197,2,9812,-0.0512892274240243,0.0540102983773553,0.342955354400405
198,2,9932,-0.0604374324210941,0.0537699650338263,0.261776860995022
199,2,10135,-0.0496285476875139,0.0535947579983018,0.355080529585938
200,2,11616,-0.0716429634274113,0.0534670549936506,0.181124809729776
201,2,12133,-0.0575109630923409,0.0537288279949666,0.285173760373682
202,2,12194,-0.0741384337486092,0.0538797496994899,0.169694550774696
203,2,12359,-0.0499034953481075,0.0538005747496487,0.354267363367058
204,2,13061,-0.0716888487187165,0.053726815817525,0.182958590031277
205,2,14298,-0.0538058996979104,0.0539561068567302,0.319342691671574
206,2,15222,-0.0672308430010353,0.0544414719894337,0.217681755609003
207,2,17986,-0.046330452784647,0.0535461060141518,0.38749244951732
208,2,19770,-0.0375776827246143,0.0539363928309841,0.486446785201136
209,2,19836,-0.0308898087959489,0.0538000636089756,0.566225653243224
210,2,19851,-0.0252141058488885,0.053966087672659,0.640629818901759
211,2,21595,-0.0355967956843677,0.0537264162753757,0.508046876194703
212,2,22385,-0.0412759696397903,0.0537658168575989,0.443179170357451
213,2,23441,-0.0550180022692159,0.0542543512824494,0.31124133310356
214,2,24209,-0.0649198944482504,0.0537750356386561,0.228144307789851
215,2,24341,-0.0463883114507095,0.0539569307784599,0.390522195223495
216,2,26815,-0.0682125658424748,0.0538263611987387,0.205893923818746
217,2,28209,-0.0843391388420764,0.0537798004766522,0.117723214135665
221,2,41245,-0.114423029197793,0.0534137417892479,0.0328609240659466
222,2,43214,-0.07637752287132,0.0544799525731599,0.161812417993701
223,2,47104,-0.0761739470311976,0.0529534387158567,0.151175959575439
224,2,50915,-0.0771137539445459,0.0534729398470178,0.150158523427496
225,2,55834,-0.0799342832954222,0.0532126023147897,0.133947654456693
226,2,56422,-0.0873979019028821,0.0532751490815416,0.101791881567433
227,2,57715,-0.076507262227701,0.0531457855298651,0.150874296887158
228,2,59046,-0.0710054285534144,0.0534377253459573,0.184788423022244
229,2,59191,-0.0735370775779137,0.053120468347681,0.167127195668056
230,2,59383,-0.0688001503022828,0.0531538194100827,0.196387371023227
231,2,59477,-0.0789391877729997,0.0539180194021597,0.144067629757733
233,2,60471,-0.0898467390940682,0.0531368186146881,0.0917468784575775
234,2,60478,-0.0864810292304726,0.0532137441431872,0.10502019576059
235,2,60786,-0.0792723116336222,0.0531574391565297,0.136782607192621
236,2,61035,-0.0917076317204792,0.0530968925674552,0.0850109558095125
237,2,61071,-0.0874436888259721,0.0528744512223014,0.099057391553131
238,2,61675,-0.0834663882273953,0.0530460042809983,0.116505438054128
240,2,62939,-0.0905725391746034,0.0529205769875735,0.0878708211646091
241,2,63527,-0.0638992298213794,0.0532306199474377,0.230780269461596
242,2,63857,-0.0784897484052099,0.053187755592399,0.140912936516355
243,2,65527,-0.0913894717648205,0.0529527349242417,0.0852460772403901
247,2,67976,-0.0901167336028768,0.0537279147222354,0.0943730169882621
250,2,72389,-0.113822290870642,0.0532655302678728,0.0332943456755498
251,2,72392,-0.0628137306552724,0.0538698196331477,0.244390236171964
252,2,73646,-0.0703488533606673,0.0527341412046017,0.183054479514398
253,2,74564,-0.0636061468929457,0.0526543772367508,0.227858418374285
254,2,74739,-0.0552596824505222,0.0528548167322893,0.296507573400037
257,2,80873,-0.0167215093801642,0.0530554189687361,0.752818337658339
258,2,81501,-0.00295686167560269,0.0530538090326942,0.955585834866594
259,2,83526,-0.0197339477473067,0.0529613271045753,0.709661955790383
260,2,83845,-0.0176538642626553,0.0530137579081,0.739327943289144
263,2,84447,0.00690537604589045,0.0536977888957458,0.897749752282359
264,2,87391,0.00841389812127094,0.052786055367428,0.873447870725971
265,2,87562,-0.000152861954259925,0.0529215406923361,0.997696974161051
266,2,87849,0.00522326169609265,0.0529157988952499,0.921425408835153
267,2,87878,0.00659478654680418,0.053142759322212,0.901310154777712
269,2,89785,-0.0202671522057656,0.0531388941339137,0.703136228228386
272,2,93721,-0.00373302519402025,0.0529889724360368,0.943876108659542
273,2,93952,0.00241227423562519,0.0528376193137483,0.963611458426769
274,2,95085,-0.026839437288948,0.0528922311732621,0.61216560542748
276,2,107124,0.0140351583284593,0.0529325697147968,0.791047404853498
277,2,111645,-0.0153733529016042,0.0529654212424102,0.771793406109839
278,2,111916,-0.0200083364973038,0.0530859222777954,0.706470854845383
279,2,111931,-0.0130785844527925,0.0531732367168198,0.805854761645647
280,2,111999,-0.00652298529756523,0.0529856916132881,0.902091297431269
281,2,114528,0.000608023430579474,0.0532917362630234,0.99090330812312
282,2,116024,0.0108326096212626,0.0534153485512902,0.839408534136152
286,2,120090,0.00640928209708924,0.053206392706941,0.904186701415119
287,2,120291,0.0114169560466784,0.0538125210561515,0.832103334449831
288,2,120726,0.0139262113147185,0.0534998885499273,0.794781397488241
289,2,121716,-0.00264257497576836,0.0534440707042111,0.960592141179522
290,2,123100,0.000400130145117306,0.0535179746329244,0.994038850239987
291,2,124677,-0.019310827995794,0.0534343717008188,0.718021603384638
293,2,127887,0.00314906541122884,0.0538104202884469,0.953366367247863
294,2,128935,0.0076042971795498,0.0537582886922301,0.887592395947053
295,2,129053,0.000830524020483003,0.0539234388841343,0.987720239802719
296,2,130040,-0.0184467173181821,0.0542436949614496,0.734005190249051
297,2,130976,-0.017904219277862,0.0538022426948894,0.73949917504334
298,2,132199,-0.0248053066845826,0.054043960615121,0.646528229112228
299,2,133355,-0.0390533951288148,0.0543860705394839,0.473184679485468
300,2,133435,-0.0496172916200066,0.0544794183139586,0.363047030669918
302,2,135183,-0.0592484044117891,0.0544824108688214,0.277567724996985
303,2,135402,-0.0582256037093694,0.0544772773564908,0.285887727703291
304,2,135898,-0.0729643382071687,0.0547170926303234,0.183233022900193
305,2,135912,-0.0702656594083801,0.0547677101655044,0.200342182496302
306,2,135925,-0.0735099881746617,0.0545063365900494,0.178313889658571
307,2,136002,-0.0920744867112213,0.0543853418400177,0.0913373664907696
308,2,136173,-0.0855962350283179,0.0548029796154594,0.119209892304344
310,2,138318,-0.0911803897127852,0.0562348250731512,0.105819959865854
311,2,138695,-0.0854893253190567,0.0552895162242729,0.122949331605152
312,2,138818,-0.0837220629190063,0.0551951109057485,0.130202481710078
313,2,139728,-0.077205221159649,0.0551224685363622,0.162208360060002
314,2,140174,-0.0828648171792008,0.0550991847371591,0.133495861965068
315,2,140863,-0.0811488666533049,0.0550839924040823,0.141592481663933
316,2,141152,-0.077041887675658,0.0552567664778164,0.16411826510201
317,2,141292,-0.0916935677268804,0.0547933945210656,0.0951261703902501
318,2,141545,-0.0917634643622229,0.0550620902360256,0.0964918624049181
322,2,146723,-0.137887893486393,0.0546883314024659,0.0121305511729586
323,2,147946,-0.141077581082463,0.055175437101863,0.0109788721495339
326,2,151397,-0.0978105132284075,0.0555799619216461,0.0793051120311184
327,2,153035,-0.0965740749172077,0.0549757712058825,0.0798417495277165
328,2,153228,-0.0773109432332575,0.0554660248127252,0.164241764372346
329,2,153455,-0.0726548143080841,0.0559046540772151,0.194579253882893
331,2,153815,-0.0922032573408895,0.0556071079613694,0.0981815520339034
332,2,154160,-0.0831387263932122,0.0550608060651783,0.131952312134004
333,2,154235,-0.0850860350683189,0.0556058195920977,0.12687169710535
335,2,159870,-0.0615873800666678,0.0542819650571269,0.257320037929805
336,2,161229,-0.0217665014441168,0.0552033884136944,0.693600261573809
339,2,162696,-0.0283597643785505,0.0549572379893273,0.606154229452662
340,2,163284,-0.0410148283610168,0.0542054898798344,0.449761571777948
341,2,164166,-0.0175854439438823,0.0547451349918733,0.748230849313884
342,2,165270,0.00351260141827603,0.0542923573784005,0.948451158524005
343,2,165675,-0.0138238734888785,0.0551850363227342,0.802346130781903
346,2,168062,-0.00378920253964465,0.0546936430990147,0.944805581253657
347,2,168518,0.00183175324512108,0.0543807620669337,0.973148298126954
348,2,168980,0.00725361973243288,0.0543536611131798,0.893911751216757
349,2,169651,0.000777833201951461,0.0543808337037633,0.988595972568751
352,2,170725,-0.0510062367412045,0.0544099658833471,0.349171703150214
353,2,171254,-0.0657252182817698,0.0544535612919187,0.228241951838142
354,2,172242,-0.0125452451421193,0.0539166712915633,0.816145985844649
355,2,173254,0.0209865492896668,0.0534959530800773,0.695072118993426
356,2,173340,0.0254801670780342,0.0534839467634774,0.634078653666398
357,2,173385,0.0304048663099623,0.053525952124266,0.570369135640776
358,2,173973,0.0254419833774908,0.0533909827720807,0.633997289221752
360,2,177341,-0.00150865025986791,0.0532261155713579,0.977403666589715
361,2,180314,-0.034142111872007,0.0532130155735559,0.521541496614543
362,2,180339,-0.0291694189726843,0.0533559679188629,0.584933968766388
363,2,182758,-0.0359869455462375,0.0531526197266786,0.498818095355533
364,2,183619,-0.016868133059338,0.0533890149398775,0.752228978122466
367,2,187176,-0.0445066654678975,0.0536349811546352,0.407208902614753
368,2,191066,-0.0226132717559572,0.0540752125397202,0.676068452861132
371,2,191599,-0.0222434616913529,0.0533260177537537,0.676842640423602
373,2,191763,-0.0178274371986348,0.053542002884375,0.739360841251576
374,2,191959,-0.0211539215113412,0.0534078825182293,0.692283549731043
376,2,195759,-0.0307550507466268,0.0538535658671856,0.568304319179882
377,2,196912,-0.0503030526297422,0.0529393068160624,0.342659552329182
379,2,198110,-0.0746892710538344,0.0531762375406624,0.161031135575227
381,2,198805,-0.0683339100317744,0.05343066106205,0.20176290489333
382,2,198891,-0.0642430054192483,0.0530270230507116,0.226508668317893
383,2,199248,-0.0738692882782349,0.0531131845079225,0.165165182634035
384,2,201782,-0.0693947359669099,0.0530646715429317,0.19181290271648
385,2,203285,-0.0662065496929497,0.0528695257342213,0.211303087971081
386,2,203783,-0.0485966806933257,0.0528094287645099,0.358082385521613
387,2,204179,-0.0468244666737818,0.0529420436029999,0.377056610973397
388,2,205406,-0.0461262715723296,0.0534889051701487,0.389079225097129
389,2,205834,-0.0361774347849076,0.0532539605563271,0.497368967790713
391,2,207192,-0.0508974187032087,0.0531699639152206,0.33909174886288
392,2,207561,-0.062110813257016,0.0529004161534109,0.241143176429922
393,2,208682,-0.0640004816103845,0.0528046826892724,0.226314255871824
394,2,210102,-0.0469902300343993,0.0529921093433345,0.375822541298923
396,2,214801,-0.0727579094106466,0.0529070374945568,0.169940683051186
397,2,215016,-0.0740544530112106,0.0528715889679953,0.162197944348822
398,2,218876,-0.0472211131790214,0.0535074361417413,0.378098956140311
399,2,227511,-0.0779547867004176,0.0537857693092196,0.148125670772795
400,2,230378,-0.0584960932429065,0.0531746752132529,0.272049377481493
401,2,231943,-0.0680864221397846,0.0532953977102241,0.202255059550891
402,2,232156,-0.0647851590209255,0.0532851115395683,0.224865549034004
403,2,232789,-0.0668470638627889,0.0530883967624681,0.208802641896476
404,2,238524,-0.065613490594975,0.0531677956076605,0.217992814277603
405,2,241518,-0.0432775521862171,0.053695546081767,0.420796821377323
406,2,250396,-0.0167099543646881,0.0533711407754501,0.754397414270854
407,2,250466,-0.0164805121982113,0.0533524895542886,0.75758084904928
408,2,252305,-0.0436160752755134,0.0534507496444561,0.415047595565377
409,2,254571,-0.034678977083073,0.0542211722927928,0.522858139775781
410,2,254742,-0.0180878082576194,0.0541950398529133,0.738763412257989
411,2,254908,-0.0376797818836835,0.0545807952198644,0.490428559609149
413,2,255862,-0.0195028592056398,0.054278695404581,0.719578287621995
414,2,255975,-0.0138979136515419,0.0540875616677368,0.797365436078019
415,2,258311,-0.0347780833268617,0.0531672087366049,0.513456187081894
416,2,259284,-0.0365969410214004,0.0533429987274609,0.49312038762043
417,2,266330,-0.0602578302499435,0.0535120420073977,0.260904609222909
418,2,267100,-0.0474883403643073,0.0535445360922289,0.375739675492769
419,2,268086,-0.0592009583187079,0.0535153837306485,0.269375167289363
420,2,274614,-0.03179477153838,0.0532554838985833,0.55087446481996
421,2,274729,-0.0363430098057385,0.0535388646420304,0.497699579913122
422,2,275746,-0.0335065580301799,0.0535207061095618,0.531687711131009
423,2,277029,-0.0493941792446888,0.053236685727162,0.354133758073086
424,2,277741,-0.0451261487543889,0.0532683649094033,0.397487026113036
425,2,278218,-0.0485331754108309,0.0531634565207604,0.361915664556713
426,2,278379,-0.0431948473725547,0.0544949138372252,0.428519991437617
427,2,279910,-0.0596667079066749,0.0531126282663527,0.262031220975041
429,2,283431,-0.0197142966626449,0.0539765643544712,0.715152434568531
430,2,283573,-0.032330677204793,0.0533113934939582,0.544605991833933
431,2,286762,-0.0396087917943851,0.0534341198794611,0.459026193507551
432,2,287187,-0.0172038756476381,0.0532182992503345,0.746682243797355
433,2,288379,0.0135696099144082,0.0528178766486709,0.797395454687347
434,2,294941,-0.0739476565384452,0.0527076674883755,0.161502563367024
439,2,297610,-0.0597911248828827,0.0530265267340696,0.260267361471585
441,2,299680,-0.0218332349385242,0.0529455894462053,0.680317706842263
442,2,299708,-0.0154915846409209,0.0530636375999838,0.770501311302473
443,2,299759,-0.0240056008475986,0.0528748037123889,0.650101847052763
444,2,300111,-0.016852152069955,0.0532522291053476,0.751841121724804
446,2,301710,0.00252424858137032,0.052904251780089,0.961971534060418
447,2,303446,-0.00710432609717546,0.0532363118255069,0.893914435441577
448,2,303854,-0.0103404279761329,0.0532450197112153,0.846127388620642
449,2,304472,-0.0394310718191771,0.0527561797830024,0.455307109121395
450,2,304691,-0.0388063272968739,0.0536135101331015,0.469657969663905
451,2,308097,-0.0376405105005403,0.0530499299856634,0.478464102648843
453,2,309402,-0.01478258893115,0.0527588871935733,0.779494752405234
454,2,310030,-0.0206038180312066,0.0530498655233142,0.69796463039015
455,2,310113,-0.0170627023359886,0.0529053945647186,0.747254665607016
456,2,310972,-0.0520664795243064,0.052921030877942,0.325861965995067
457,2,312659,0.0327112630698966,0.0527592357102185,0.535651106028006
460,2,318265,-0.0276313030956787,0.0534537397171332,0.605535770517335
461,2,318379,-0.00081106208929882,0.0536323811092924,0.987942898658494
462,2,321266,0.0084571731236342,0.053271511513074,0.873951885900163
463,2,322957,0.0242822236282385,0.0527820872519684,0.645765950444432
464,2,325221,0.0452490400146654,0.0530330885213212,0.394114333424619
465,2,332691,0.0162160098892909,0.0536215400265469,0.762513095394182
466,2,333006,0.0506815961322548,0.0534551449019615,0.343719787016978
468,2,335046,-0.0157264404533103,0.0529802173113662,0.766766233301934
469,2,335049,-0.0253786526346553,0.0531950097627004,0.633595328470193
470,2,335995,-0.0255492687285941,0.052894041179647,0.629375747191765
471,2,336060,-0.0177625064228739,0.0528318119126808,0.736913372665289
472,2,338292,-0.0699628332788445,0.0527055627795997,0.185225019629935
473,2,339568,-0.0755088642778233,0.0527636925464008,0.153293053973654
474,2,340466,-0.0717925555251432,0.0532377386671761,0.178353318049546
478,2,348480,-0.12377795391743,0.0524254545465032,0.0187672219785098
479,2,350086,-0.149051442385155,0.0522413471344546,0.00458427949784863
480,2,351083,-0.135307361314956,0.0530364480072682,0.0111559531088105
481,2,351335,-0.130391034867997,0.0524645188105161,0.013405957044166
482,2,351417,-0.135872519350518,0.0524166681819878,0.00993368971659249
483,2,351450,-0.108435252402155,0.0526563956822024,0.0401986474117423
484,2,352302,-0.132156664854717,0.0529247462320818,0.012977458260625
485,2,352469,-0.123714467906512,0.0524384542056573,0.0188568456782871
486,2,352562,-0.115957674347343,0.0527061283345078,0.0284487074500097
487,2,352944,-0.12500720562074,0.0524932087209439,0.0177766114477038
490,2,355266,-0.123319036768397,0.0525045192753451,0.019388377476934
491,2,358277,-0.0931029682764938,0.0526890295406912,0.0780876477019595
492,2,358926,-0.0965476581891328,0.0527497043425662,0.0680484747285484
493,2,358948,-0.0835810785127622,0.052829234683841,0.114522494383212
494,2,359515,-0.0701049818389734,0.052804919107084,0.185160854190194
495,2,363190,-0.08421507776216,0.0532663256193778,0.114769233614228
496,2,363588,-0.062568089524812,0.0535620489140152,0.243537746203162
497,2,363888,-0.0619308640719476,0.0531027335229278,0.244302218740371
498,2,363954,-0.0516757751146052,0.052922115720083,0.329510421823043
499,2,364199,-0.0589192242544977,0.0528285465338907,0.265484250286813
501,2,365981,-0.0617115728712617,0.0538885294887202,0.252914200943543
502,2,366047,-0.0632445689098536,0.0529092311183187,0.232756268636733
503,2,366936,-0.064196316760132,0.0535173493451421,0.231121710138719
504,2,369530,-0.0419969472768645,0.0528810051745894,0.427625197483203
506,2,369931,-0.063977035539399,0.0531824187451069,0.229792817514827
507,2,371033,-0.0216317921152476,0.0531373700473854,0.684187238358575
508,2,372919,-0.0338063447004426,0.0528896900033215,0.523116540714297
509,2,373518,-0.00511964121062425,0.0528895368275122,0.922941147540296
510,2,376157,-0.0254025268957529,0.0529897203005296,0.631960944948954
511,2,376172,-0.0176907663334895,0.0533818245386285,0.740538596319628
514,2,381433,0.00156092585465517,0.0533515012183586,0.976675841342486
515,2,381922,0.0197796459992966,0.0537556361601061,0.713127447814463
516,2,382146,-0.0121981903473664,0.0529531048577316,0.817946754144762
517,2,384206,-0.0196337560451226,0.0531116553302697,0.711850469426067
518,2,384955,-0.0212099041268294,0.0529915853424862,0.689214190809292
520,2,387301,0.019701414850344,0.0532630922177418,0.711687248781621
521,2,388313,0.0238412391715648,0.0529418796463001,0.65275000983639
524,2,390138,0.0175520441707464,0.0531137197311659,0.741247257447164
525,2,391233,0.0371655518974122,0.0533805322619575,0.486737994757726
530,2,395606,0.00348793469858411,0.053106828937682,0.947671601399458
531,2,395726,0.0254098597374166,0.053070515585406,0.632381412721459
532,2,395853,0.0190423273204863,0.0532292823473101,0.720750520169714
533,2,396484,0.0161920696806876,0.0529966015903088,0.76014235320744
534,2,396705,0.022156450086879,0.0529648995907666,0.675965152556684
535,2,398759,0.0045033950029697,0.0534106203388408,0.932852613773418
536,2,400386,0.0276595331029644,0.0530926580488235,0.602716265593895
537,2,400847,0.0243586421129935,0.0530483061795054,0.646388605090562
538,2,401130,0.0213494993768605,0.0535383524628639,0.690303646899014
539,2,401143,0.0175842289484531,0.0534360603029597,0.742297579505104
540,2,401979,0.0188060802328815,0.0534017782738222,0.724926874383899
541,2,403598,0.02270051943761,0.0531145331074905,0.669357254666561
542,2,404844,0.0269818188497633,0.053702556593094,0.61567779136747
543,2,405100,0.031871559155253,0.053202964662281,0.549519741159467
548,2,406181,0.0280576175172347,0.0532435283683315,0.598547041248463
549,2,406688,0.0365908696206386,0.0529212616781819,0.489755498985083
550,2,407621,0.062076054534173,0.0532890883080513,0.244849143300836
551,2,409016,0.0663151767706861,0.0538104740519251,0.218625795437001
552,2,410647,0.0503418806689265,0.0530725176906164,0.343498981408901
554,2,419803,0.020890314973991,0.0535016748982526,0.696431243378261
555,2,419943,0.0297895272802385,0.0538057790183367,0.580169444641634
556,2,422349,0.0301161967890975,0.0531447268547796,0.571289909647795
557,2,425467,0.0338930124886377,0.0529473044961544,0.522505133137134
560,2,429095,0.0349320720111748,0.0532593034476838,0.512324245327883
561,2,431266,0.0180389654175109,0.053312131437184,0.735289218458054
562,2,431446,0.0290065080540386,0.0535138676629695,0.588134849737785
563,2,432524,0.0495246676806861,0.0529565225052838,0.350327187856968
564,2,434090,0.000953898833438216,0.0535106119257314,0.985787456010226
565,2,441927,0.00949858032107137,0.0529354265148611,0.8576974402579
566,2,446471,0.0345631600722165,0.0535552170113135,0.519103910328775
567,2,449325,0.0602860696365294,0.0531766939197936,0.257692496759723
