SNP,Chr,Pos,Effect,SE,MID2_PIN2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
84,1,109000,-0.0489168028850913,0.0522962049937228,0.35023214524175
85,1,112549,0.00272972094004412,0.0523015001058942,0.958405213308323
86,1,112742,0.0139958741252259,0.0525001847604419,0.789942714218041
87,1,113050,0.0224695890437646,0.0524034952893354,0.668344618551354
88,1,113135,0.0121670555682095,0.0522796201881855,0.81610566057071
89,1,114076,0.0338734944027425,0.0522525367083242,0.517234970879737
90,1,114628,0.0440197707210948,0.0523635096667594,0.401108959503484
91,1,116283,0.00815875696675905,0.0527056422445905,0.877068604796837
93,1,127853,0.0570016444784644,0.0525217431759743,0.278531134181481
94,1,128302,0.0492888186942749,0.0523415142621569,0.347001831236439
95,1,128704,0.0435571832579989,0.0524081317926897,0.406470482793769
96,1,128911,0.0534265204380791,0.0523880707417612,0.308511183700704
97,1,130267,-0.035087792783018,0.0524070552344257,0.503598813089179
98,1,130271,-0.0360146526126719,0.0524675553979845,0.492900441888393
99,1,130613,-0.0470850587317362,0.0529339026566374,0.374336620933574
100,1,132012,-0.00520489275911928,0.0528799841530436,0.92164798313909
101,1,133231,0.00140134536365016,0.0525054163908051,0.978722438322532
102,1,137074,0.0108228246956068,0.0524276312833375,0.836571240213493
103,1,137304,0.012540892940741,0.0524447724007943,0.811146886090243
104,1,139686,-0.0280180679428784,0.0524967696429294,0.593877866496282
105,1,149562,-0.00508657497054726,0.0526370609971563,0.923071211925104
106,1,150447,0.00219948723896829,0.0532215000720633,0.967058538473214
108,1,154084,-0.00450075006160866,0.0533855184993824,0.9328604780561
110,1,157269,-0.0113758575726416,0.0524136430639474,0.828302550660126
111,1,160054,-0.052965625033316,0.0528399984547376,0.316847919157529
112,1,166222,-0.038302823492549,0.0524841925095801,0.46599807499486
113,1,166416,-0.0339789611324642,0.0523859317413253,0.517000837284577
114,1,167326,-0.0368712265538376,0.0526784612139261,0.484432127768702
115,1,168836,-0.00812658401483579,0.0524634060027524,0.876988646530458
116,1,171200,-0.0129855485057861,0.0525392134601057,0.804928724573929
117,1,171431,-0.020502158465364,0.0528605309608974,0.698357992700494
118,1,173339,-0.0223719519185402,0.0524471116635451,0.669958297150507
119,1,173845,-0.0281304211040301,0.0523957524880968,0.591686224824421
120,1,175121,-0.0389599141173289,0.0522720973382131,0.456568775177988
121,1,175281,-0.0293436736499877,0.0523343773703079,0.575360526635104
122,1,175315,-0.0301366320739657,0.0523166112968687,0.564953000848049
123,1,175523,-0.0370302489138203,0.0526008455750172,0.481905731656512
124,1,175541,-0.0298238468089991,0.0523988939900806,0.569603155922342
125,1,175653,-0.0447755303074933,0.0525347889408818,0.394624109547427
128,1,175856,-0.0385907939992733,0.0534175180827976,0.47050414321235
129,1,175876,-0.0291359229939936,0.0526149091450796,0.580095112514437
130,1,175989,-0.0250667943747061,0.0527710786675443,0.635073543553803
131,1,176001,-0.0319689337972995,0.053035714426699,0.547041271510043
133,1,177692,-0.0188151609939777,0.052331613840327,0.71940825048085
134,1,178191,-0.0185534344742878,0.0523838582049522,0.723413749131457
135,1,178224,-0.0188151609939777,0.052331613840327,0.71940825048085
136,1,178960,-0.0208808135492142,0.0527475289207699,0.692444988875562
140,1,183802,-0.00332103502066115,0.0523474871747807,0.949450364743332
141,1,183954,-0.0106174935308064,0.052725864233691,0.84052397743371
142,1,184450,-0.0124023324704825,0.0522630502873302,0.812557114527178
144,1,184718,0.00332163171539158,0.0525638897493398,0.949649163712295
145,1,185296,0.00117853960314548,0.0523411571746134,0.982048673379945
146,1,185438,-0.0464188951506043,0.0522853265174852,0.375253028909164
147,1,185469,-0.0452468559617386,0.0523638593314133,0.388127635745242
148,1,185503,-0.0516780561329239,0.052211230171456,0.322955642353089
149,1,185705,-0.0569276038769904,0.0527810757361108,0.281519965924987
150,1,185749,-0.0469765096162834,0.052808815740949,0.374309026289509
151,1,185806,-0.0402703937530045,0.0528951578548705,0.446971405530681
152,1,185879,-0.0618456168394041,0.0530924272287956,0.244859413738936
153,1,185916,-0.0423352678766978,0.0531224114454109,0.426022725925316
154,1,185941,-0.0336406259998328,0.0533717698197908,0.528901235732903
155,1,185954,-0.032948357269854,0.0535290335612519,0.53860594431823
156,1,186055,-0.0479458053844239,0.0524267770020121,0.361063223082851
157,1,186896,0.00372013157012285,0.0533490174641971,0.944446488106605
161,1,190132,0.0358343150141031,0.0525208100278526,0.495504355132638
162,1,190148,0.0361731390936241,0.0525360131107171,0.491565130053376
163,1,190165,0.0506794137192899,0.0529065325016969,0.338766429585533
164,1,190169,0.0340362080612249,0.0528781665612451,0.520205947251268
165,1,190933,-0.033316034593061,0.0524501614311777,0.525713326001868
166,1,192149,-0.0676079823671172,0.0527866811972496,0.201112746078923
168,1,192303,0.154473245084186,0.0625375617183036,0.0139801094811093
171,1,192795,-0.119830283381598,0.0519910369892192,0.0217560039156614
173,1,194187,-0.0619150415815797,0.0523204957397672,0.237454802863234
174,1,194867,-0.0164156052193192,0.0523883585661723,0.75420398902573
190,2,8314,-0.031977268427152,0.0532555953885406,0.548592341047117
194,2,8498,-0.0282580509869035,0.053183487860835,0.595523397016928
195,2,8651,-0.021987772732204,0.0532417058535868,0.679871821302278
197,2,9812,-0.00533661699249621,0.053570240854375,0.920703311233455
198,2,9932,-0.0179736206614477,0.0533512785943377,0.736398495114643
199,2,10135,-0.0247716417149123,0.0531391515979389,0.641384531231881
200,2,11616,-0.0402684331089787,0.0530558128978268,0.448369520233639
201,2,12133,-0.0327506637123872,0.0532816718867875,0.539168436817077
202,2,12194,-0.0341078935336222,0.0534855237597215,0.52408027333986
203,2,12359,-0.034025917703693,0.0533291131026908,0.523863628144489
204,2,13061,-0.0397172100990703,0.0533140348438457,0.456787206107093
205,2,14298,-0.0260806495081596,0.0535062455416815,0.626254873277363
206,2,15222,-0.0326123185142642,0.0540183066862274,0.54641281295361
207,2,17986,-0.0472528331369392,0.0530394909557823,0.373590127606094
208,2,19770,-0.0466664279039897,0.0534084845797309,0.38284064196051
209,2,19836,-0.0497947524702707,0.0532534094731269,0.350400260547102
210,2,19851,-0.0460994213787865,0.0534191102422372,0.388736469604724
211,2,21595,-0.0442546586835106,0.0532024504705816,0.406075051014689
212,2,22385,-0.0360843395486801,0.0532703468297619,0.498607720264501
213,2,23441,-0.0461765245841226,0.0537665404524188,0.391014996043255
214,2,24209,-0.0487574022324058,0.0533163832040968,0.361082639301151
215,2,24341,-0.035521304252309,0.0534723487480836,0.506936509625683
216,2,26815,-0.0422276346481849,0.0533943603801368,0.429554843957193
217,2,28209,-0.0402390731673491,0.0534167074643149,0.451768766594127
221,2,41245,-0.0694757863051503,0.0531260287289432,0.191807727689989
222,2,43214,-0.0424684377207365,0.054070745650442,0.432732109392409
223,2,47104,-0.0619721295802738,0.0525057927535042,0.238679108664643
224,2,50915,-0.0630778614309109,0.0530200086418647,0.234964202706893
225,2,55834,-0.0563085007444461,0.0527957144591465,0.286910555222168
226,2,56422,-0.0674916857233899,0.0528533165100303,0.20245492701365
227,2,57715,-0.0734485849893706,0.0526557034666322,0.163927960102966
228,2,59046,-0.0676198638969296,0.0529455396002676,0.202385577658657
229,2,59191,-0.0671670053031531,0.052642629467987,0.202827927909682
230,2,59383,-0.0584714175158764,0.0526872384114121,0.267847847275017
231,2,59477,-0.0675352299734628,0.0534524766018642,0.207256608993593
233,2,60471,-0.0598593911256261,0.0527540377671241,0.257275832964056
234,2,60478,-0.0558633997877345,0.0528268563665808,0.291015218581612
235,2,60786,-0.0497526611168597,0.0527570498225676,0.346299082459716
236,2,61035,-0.0555480079525132,0.0527368474478043,0.29292146839098
237,2,61071,-0.0497192442787625,0.0525134109896448,0.344392754383266
238,2,61675,-0.0268759556548996,0.0527120132747679,0.610465395872076
240,2,62939,-0.0378918722175671,0.0526016225954315,0.471782816483053
241,2,63527,-0.0316155730945576,0.0528110637727751,0.549787352130148
242,2,63857,-0.0595766639575087,0.0527549444154184,0.259534094505501
243,2,65527,-0.0619517810486249,0.0525726137730107,0.239429306971278
247,2,67976,-0.0655671714947886,0.0533205503861774,0.219636205301211
250,2,72389,-0.0129724543634915,0.0531006179947469,0.807140804301668
251,2,72392,-0.0510001506483495,0.053397258250135,0.340176663199538
252,2,73646,-0.0508306669773449,0.0523001196398922,0.331764067852026
253,2,74564,-0.0660890648518136,0.0521487190584505,0.205876633158535
254,2,74739,-0.0446014483776116,0.0523853169069726,0.395118141884569
257,2,80873,-0.0102677892485424,0.0525613460610406,0.845232386769656
258,2,81501,0.00554132674955249,0.0525546018063517,0.91608702556203
259,2,83526,-0.00849556751039354,0.0524719533689466,0.871471857626636
260,2,83845,0.00293887993322273,0.0525235385741438,0.955410444277582
263,2,84447,0.0271685413342414,0.0531747135869602,0.609719660888606
264,2,87391,0.0162665226527535,0.0522846749363071,0.755897186360208
265,2,87562,0.023539705216342,0.0524091998696537,0.653597522344295
266,2,87849,0.0209925778874989,0.0524072992009883,0.688982062864724
267,2,87878,0.0296610585030884,0.0526207844665585,0.573332747289724
269,2,89785,0.0185644602493814,0.0526410559325376,0.724552890437524
272,2,93721,0.00649118120197617,0.0524902029125404,0.901651205249272
273,2,93952,0.0115514353693086,0.0523375836698254,0.825445735094139
274,2,95085,-0.00416272750949261,0.0524137765796321,0.936743179405047
276,2,107124,0.0230558572383811,0.0524259597262109,0.660366009531517
277,2,111645,0.0324135899079455,0.0524455339511424,0.536945593793006
278,2,111916,0.030760347862181,0.0525721028735504,0.558849046783033
279,2,111931,0.0398268746551785,0.0526353496285442,0.449760434770101
280,2,111999,0.0362759500816498,0.0524533243992731,0.489652362026583
281,2,114528,0.0425734508291048,0.0527422455306036,0.420095790305376
282,2,116024,0.0522421312991113,0.0528433172678987,0.323524664395072
286,2,120090,0.0435197803781326,0.0526565089667088,0.409087671185134
287,2,120291,0.0401431513782933,0.0532673448258812,0.451581873567
288,2,120726,0.0403917731490291,0.0529585534021684,0.446148484633158
289,2,121716,0.00391345803857057,0.0529415656563417,0.941115647759862
290,2,123100,0.0551042000128176,0.0529338163740591,0.298587145752999
291,2,124677,0.0393241356329732,0.0529005865592523,0.457758712711639
293,2,127887,0.0122822821692521,0.0533009485140216,0.817889027378391
294,2,128935,0.0122905445077207,0.0532505483397598,0.817599252587086
295,2,129053,0.00992020050562636,0.0534140634174455,0.852768950182793
296,2,130040,-0.00911811784532224,0.0537405113403591,0.865367367462045
297,2,130976,-0.000154950132075005,0.053304956563262,0.99768230527935
298,2,132199,-0.0144501808146049,0.0535464933698172,0.787423866364344
299,2,133355,-0.0191111524520773,0.0539046762805041,0.72314887258505
300,2,133435,-0.00902212775185651,0.0540286437941131,0.867475213159437
302,2,135183,-0.0264623380905236,0.0540423525599099,0.624679186975082
303,2,135402,-0.0133775181578815,0.0540478468029026,0.804655512000107
304,2,135898,-0.0281090711725833,0.0543185977125777,0.605141608699126
305,2,135912,-0.031981719362312,0.0543526861220386,0.556632727051771
306,2,135925,-0.0351217918812587,0.0541007138537572,0.516635944880097
307,2,136002,-0.0313251707943836,0.0540667951845327,0.562702957041888
308,2,136173,-0.0184625903894173,0.0544663285771926,0.734831959739143
310,2,138318,-0.0626711956674526,0.0558137863089784,0.262259097151701
311,2,138695,-0.051438691007694,0.0548868117451686,0.349307939559487
312,2,138818,-0.0441500294305417,0.0548039168272476,0.421015908626756
313,2,139728,-0.0319069359748676,0.0547295900350119,0.560270645409508
314,2,140174,-0.0361690112366013,0.0547220804179404,0.509070208902597
315,2,140863,-0.0384914578316413,0.0546954284662287,0.482057534292873
316,2,141152,-0.057104812859287,0.0548037455550058,0.298130610255708
317,2,141292,-0.0539314385584078,0.0544176542837913,0.322332627432741
318,2,141545,-0.063353710595047,0.0546548410313654,0.247174439515188
322,2,146723,-0.106226876877753,0.0543667957992993,0.0515033200379878
323,2,147946,-0.116114447079614,0.0548133955967647,0.0348429239666238
326,2,151397,-0.0912554404702215,0.0550848822222903,0.0984821938443876
327,2,153035,-0.0696430041753235,0.0545708716194365,0.202726060038001
328,2,153228,-0.0791302186495961,0.0549345228962812,0.15062756446806
329,2,153455,-0.0575986384515006,0.0554268634273218,0.29943102536097
331,2,153815,-0.0773962739234755,0.0551449517232977,0.161345034782852
332,2,154160,-0.0736421952661575,0.0545786279681154,0.178109794332026
333,2,154235,-0.0863493400598521,0.0550741717979901,0.117806573023951
335,2,159870,-0.0572901692220511,0.0537833976207849,0.287512686941312
336,2,161229,-0.0463990058542076,0.0546408368349451,0.396365803776601
339,2,162696,-0.0553932866268592,0.0543814064414566,0.309087134837567
340,2,163284,-0.011094439619856,0.0537363377563015,0.836550123378265
341,2,164166,-0.00269331741908152,0.0542383646900897,0.96042376438102
342,2,165270,-0.0309066360516526,0.0537572623739913,0.565705218312582
343,2,165675,-0.0209405891213139,0.0546598922378792,0.701871004460857
346,2,168062,-0.0227252943819722,0.0541664860831685,0.675072869142743
347,2,168518,-0.0197022176151931,0.0538595592303972,0.714728018717324
348,2,168980,-0.0268589147886009,0.0538252115736281,0.618088448662115
349,2,169651,-0.0364440700270943,0.0538348330649059,0.498874216378087
352,2,170725,-0.0551056777079275,0.0538858974055511,0.307180115137636
353,2,171254,-0.0529501949526203,0.0539794700240097,0.327298033386625
354,2,172242,-0.00164746280697314,0.0534139746385647,0.975411945778174
355,2,173254,0.0195938829624094,0.0529944771536537,0.711802083304617
356,2,173340,0.0222954205029813,0.0529850362572485,0.674166600902452
357,2,173385,0.0307917412005482,0.0530218094774554,0.561788095371385
358,2,173973,0.0323440661901686,0.0528781961341664,0.541149093645224
360,2,177341,-0.0044810679954238,0.0527254058911053,0.932318489837169
361,2,180314,-0.0170392682127348,0.0527358386214771,0.746806243356477
362,2,180339,-0.0160079967747996,0.0528700229008841,0.762235706140871
363,2,182758,-0.0428265358932508,0.0526379251240088,0.416419100601778
364,2,183619,-0.0515551739874809,0.0528235081108792,0.329738164531247
367,2,187176,-0.0951704520990239,0.0529409245484499,0.0730833555476932
368,2,191066,-0.0525707060496936,0.0535071595885747,0.326527201838592
371,2,191599,-0.0690572211226238,0.0527098700112436,0.191000925265479
373,2,191763,-0.0480027683278458,0.0529855691631077,0.365575355232843
374,2,191959,-0.0591382904938819,0.0528240039598762,0.26367338873103
376,2,195759,-0.0284170528922567,0.0533506419648953,0.594613171369838
377,2,196912,-0.0216956296167935,0.0524960968722913,0.679651823825884
379,2,198110,-0.0472232345526768,0.0527636350903165,0.371399153716638
381,2,198805,-0.0410670377680624,0.0530059432575788,0.43899842298398
382,2,198891,-0.0258448670219703,0.0526197800816194,0.623616681610132
383,2,199248,-0.0392915280966364,0.0527165059834903,0.456564386428443
384,2,201782,-0.0304435339761382,0.0526682188286094,0.563615952206075
385,2,203285,-0.0141790650720769,0.0524834220861446,0.787192932032386
386,2,203783,-0.0174983615195606,0.0523675432958416,0.738468443146037
387,2,204179,-0.0167668673769403,0.0524949745252279,0.749612540867268
388,2,205406,0.0092204711873986,0.0530397174436475,0.862090163197886
389,2,205834,-0.00260085381488695,0.0527877598772388,0.960731978648829
391,2,207192,-0.0194263861070351,0.0527284432321266,0.712778482683077
392,2,207561,-0.017912110902877,0.0524968133100597,0.733153181844399
393,2,208682,-0.0219887155564168,0.0524040731387963,0.675033403043188
394,2,210102,-0.00562353547050076,0.0525516587707137,0.914842101020758
396,2,214801,-0.0226343813662819,0.0525361994264458,0.666852020238459
397,2,215016,-0.0167355114613144,0.0525124722749072,0.750145579716872
398,2,218876,-0.0219615015904972,0.0530501264336961,0.679142785471989
399,2,227511,-0.0337227011196002,0.0534084231746023,0.528180039868203
400,2,230378,-0.0368702442000742,0.0527286370781386,0.484859309253022
401,2,231943,-0.0460481111472043,0.0528596335499188,0.384270082326177
402,2,232156,-0.032570424501327,0.0528663161308193,0.538231985100043
403,2,232789,-0.048194270547804,0.0526449754753635,0.360576107694969
404,2,238524,-0.0535134283187781,0.0527047002016027,0.310637038662043
405,2,241518,-0.0477145507687928,0.0531792186266722,0.370202089325751
406,2,250396,-0.0303870344208307,0.0528521473034971,0.565695302469703
407,2,250466,-0.0267345552547607,0.0528390580283886,0.613199142991304
408,2,252305,-0.0583800040320942,0.0529071565518225,0.27058670665812
409,2,254571,-0.0498057872321326,0.0536772842208527,0.354106628275392
410,2,254742,-0.036699466090436,0.0536586320964371,0.494459645412717
411,2,254908,-0.0615749094264922,0.0540049688325784,0.254987995810148
413,2,255862,-0.00621197998209333,0.0537773879683588,0.908104307404677
414,2,255975,0.0071950035473386,0.0535828773695642,0.893259244853059
415,2,258311,-0.00823375481515554,0.0526976201812436,0.875928996766096
416,2,259284,-0.011500590121582,0.0528733446524086,0.827934979254437
417,2,266330,-0.021246818169218,0.0530922043079726,0.689260739340892
418,2,267100,-0.00796092267617621,0.0530986851542351,0.880907892517455
419,2,268086,-0.00248682337084793,0.0531040814806845,0.9626758120561
420,2,274614,-0.0516683307011864,0.052709915559346,0.327639334010522
421,2,274729,-0.0507445633801068,0.0530015282052226,0.33901207180808
422,2,275746,-0.041247501995944,0.0530016839152962,0.436954725814433
423,2,277029,-0.0557991963601921,0.0527170301953659,0.290566690477057
424,2,277741,-0.0466539143160869,0.0527629509131993,0.377180753355677
425,2,278218,-0.0470313686852829,0.0526664899503192,0.372463579376648
426,2,278379,-0.0412144186278337,0.0539862293885426,0.44572009217579
427,2,279910,-0.0540844760515242,0.0526287640509197,0.304813436360701
429,2,283431,-0.0332518867322213,0.0534500905376894,0.534270520095198
430,2,283573,-0.0334810917596898,0.052807806592043,0.52647979761957
431,2,286762,0.0173958105515735,0.0529650229933758,0.742774053038672
432,2,287187,-0.00368666450382227,0.0527255801990828,0.944295539606979
433,2,288379,-0.0219140983615809,0.0523133734864949,0.675543620655786
434,2,294941,-0.0589958460861525,0.0522634336025444,0.259741639336253
439,2,297610,-0.0399300644256136,0.0525797498346553,0.448108739455054
441,2,299680,-0.027531429288531,0.0524401576056732,0.599908166908855
442,2,299708,-0.0177846099673606,0.0525627572407826,0.735300581659104
443,2,299759,-0.0269108275652438,0.0523735832154275,0.607696208776876
444,2,300111,-0.0239138923716634,0.0527438803835578,0.650541816635338
446,2,301710,0.00343953965399704,0.0524068957224649,0.947708416305309
447,2,303446,-0.0270591978543977,0.0527176467172652,0.608072789689154
448,2,303854,-0.0193004294902598,0.0527374255126477,0.714605073342658
449,2,304472,-0.0449471663000877,0.0522469610673393,0.390217021186957
450,2,304691,-0.0523838718775494,0.0530758558658233,0.32433709232825
451,2,308097,-0.048129898144797,0.0525263859324871,0.360135408236412
453,2,309402,-0.0335694136649801,0.0522383125163427,0.520887493174262
454,2,310030,-0.0183991072396354,0.0525533953269297,0.72647011507651
455,2,310113,-0.0372073511595932,0.0523784757082687,0.477952581831943
456,2,310972,-0.0485930730593567,0.0524317436279097,0.354670193359132
457,2,312659,0.00105035932476075,0.0522918127646841,0.983985720654294
460,2,318265,-0.0366562583291951,0.0529354658038053,0.489097058701748
461,2,318379,-0.0223572164773197,0.053115022090587,0.674069081804088
462,2,321266,-0.011613988401417,0.0527691180007515,0.825927797300611
463,2,322957,0.00475775243827534,0.0523010888682665,0.927569204790296
464,2,325221,0.0045216093065506,0.0525882647366372,0.931530000290548
465,2,332691,0.0267849886302937,0.0531053418542581,0.6143127963447
466,2,333006,0.0552514340698272,0.0529385257982735,0.297342833200248
468,2,335046,-0.000745110554709286,0.0524888326795878,0.988681948609416
469,2,335049,-0.0112390532351784,0.0527086634679831,0.831270885060965
470,2,335995,-0.00432586406056647,0.0524137391567769,0.934269642165019
471,2,336060,0.000368554247982426,0.0523436623615679,0.99438608019227
472,2,338292,-0.0402722561594992,0.0522964621747071,0.441769780491196
473,2,339568,-0.0678946185556642,0.0522945010207932,0.195027454126361
474,2,340466,-0.0784548289158074,0.0527079164019288,0.137516393745595
478,2,348480,-0.0831682155664021,0.0521536758435624,0.11167960633823
479,2,350086,-0.092452154991566,0.0521118582834568,0.0769069272796348
480,2,351083,-0.0437486082833814,0.052968986398082,0.409402368701023
481,2,351335,-0.0712916675455997,0.0522866708377513,0.173601176328048
482,2,351417,-0.0845362485348684,0.0522224262029585,0.106389207557653
483,2,351450,-0.0786165415719396,0.0523068033881585,0.133735986422817
484,2,352302,-0.0743582932550832,0.0527400692913122,0.159449275925722
485,2,352469,-0.066426930141869,0.0522340365881844,0.204310771421269
486,2,352562,-0.0652678998981947,0.052452616015246,0.214206945466946
487,2,352944,-0.0679170253529427,0.052291101455168,0.19485152529809
490,2,355266,-0.0721900323762037,0.0522748822903705,0.168161881624223
491,2,358277,-0.0799004248566067,0.052251399627876,0.127121899223324
492,2,358926,-0.0796707930986158,0.0523297850832606,0.128785371473101
493,2,358948,-0.0693853067219005,0.0523879408912488,0.186209855431909
494,2,359515,-0.0752799303584856,0.052285780006144,0.150816356783361
495,2,363190,-0.0979093111772449,0.0526951588316067,0.0639967767085343
496,2,363588,-0.0569892950517197,0.0530745095680283,0.283663621943843
497,2,363888,-0.0673181472803883,0.0525829777816351,0.201305941277861
498,2,363954,-0.0709162950171101,0.0523596231483716,0.176472530995563
499,2,364199,-0.0809901002719916,0.0522466468803464,0.122001744667075
501,2,365981,-0.092074251667108,0.0532561390435872,0.0847022776344563
502,2,366047,-0.0735168646428778,0.0523719753801718,0.161274092174807
503,2,366936,-0.0923549039337624,0.0528944070543875,0.081676712971176
504,2,369530,-0.0770297114696908,0.0522702529799296,0.141458496478669
506,2,369931,-0.09087435837759,0.0525684336600206,0.0847395309745852
507,2,371033,-0.0655206571795293,0.0525347098112893,0.213155411123228
508,2,372919,-0.0568774417480783,0.0523354505540718,0.277872870369279
509,2,373518,-0.0323869764484349,0.0523648004098254,0.536652880040507
510,2,376157,-0.0610770000721514,0.0524080710421272,0.244639098138212
511,2,376172,-0.0558134729707109,0.0528048621794354,0.29124533082718
514,2,381433,0.00511096063578231,0.0528494565538094,0.923013237037826
515,2,381922,0.00713319636276549,0.0532592871069901,0.893531578813415
516,2,382146,-0.0438784031092981,0.0524073727077326,0.403014988393282
517,2,384206,-0.0481600739528457,0.0525602161085962,0.360143604883349
518,2,384955,-0.0388810145860918,0.0524646717599088,0.459131908365439
520,2,387301,-0.0190187497963274,0.0527630291189348,0.718721751598011
521,2,388313,-0.00181768491927964,0.0524592937662958,0.972378865534222
524,2,390138,-0.00482783003470733,0.0526220562756287,0.926952390288099
525,2,391233,0.018648048148672,0.0529058361456527,0.724691514775378
530,2,395606,-0.0416993168393063,0.0525612036207145,0.42810812299909
531,2,395726,-0.0400302590938138,0.0525456379483077,0.446676785430652
532,2,395853,-0.0327728746691102,0.0527097252592862,0.534500087366967
533,2,396484,-0.0263489098239429,0.0524867369638662,0.615972887471002
534,2,396705,-0.00745851572584927,0.0524786261312461,0.887062487858274
535,2,398759,-0.0282023498038363,0.0528878916697336,0.594197648165768
536,2,400386,-0.0219372161217652,0.0526009395082518,0.676895421767222
537,2,400847,-0.034103740213661,0.0525340891627958,0.516648358665133
538,2,401130,-0.0210411619243169,0.0530353090944083,0.691799865609378
539,2,401143,-0.0187644117399799,0.0529325542618251,0.723178408904303
540,2,401979,-0.0290548619003262,0.0528865843700471,0.583091673246044
541,2,403598,-0.0441826641028777,0.0525763983969668,0.401280062358617
542,2,404844,-0.0251300197774327,0.0532000553706195,0.636955817202429
543,2,405100,-0.0402487278761005,0.0526862012486942,0.445417473358749
548,2,406181,-0.0214545783144555,0.0527515181108525,0.684467354237886
549,2,406688,-0.0150727798368863,0.0524532484041107,0.774008007047905
550,2,407621,-0.014910103599856,0.0528836770991357,0.778153580610944
551,2,409016,-0.01814006102161,0.0534105738666382,0.73433395174963
552,2,410647,-0.010347605060423,0.0526378085588168,0.844268388051697
554,2,419803,-0.0458268399333799,0.0529541544791593,0.387403771819967
555,2,419943,-0.0568782092832429,0.0532372330510661,0.286073996201259
556,2,422349,-0.0400531491568516,0.052626041318768,0.447111479375551
557,2,425467,-0.0412241648169664,0.0524342401209654,0.432273687591541
560,2,429095,-0.0303762747034724,0.0527661358173012,0.565200014755424
561,2,431266,-0.0594885882740009,0.0527246708057454,0.259964755607123
562,2,431446,-0.0532914851040684,0.0529570832213896,0.314953561186328
563,2,432524,-0.0217889607854521,0.0525109669119947,0.678437056853038
564,2,434090,-0.0494487811871945,0.0529423532501974,0.350936265657944
565,2,441927,-0.0291262400010922,0.0524174007467191,0.578795461272665
