SNP,Chr,Pos,Effect,SE,MID2_RSN1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
85,1,112549,-0.0856036960101195,0.137039636057454,0.532595291438203
86,1,112742,-0.0560241033176139,0.137617256798778,0.684180654074917
87,1,113050,-0.0617127342090208,0.137378731055716,0.653551463005569
88,1,113135,-0.0757606720698565,0.137008655780726,0.580638974009964
89,1,114076,-0.0150372594569353,0.137065644527434,0.912702939239798
90,1,114628,0.0358780857438869,0.137401469982192,0.794153285495492
91,1,116283,0.102644438075451,0.138070983491808,0.457723216837017
93,1,127853,0.0612940270852952,0.137883163294616,0.656927539733223
94,1,128302,0.0378522307319608,0.137377201457884,0.783066437934902
95,1,128704,0.0273773550720305,0.13752101739675,0.842316652866742
96,1,128911,0.0916620373913951,0.137457407734859,0.505310243752752
97,1,130267,0.100911882827492,0.13737380347756,0.463083739480829
98,1,130271,0.0967967025084259,0.13754547595981,0.482056605664429
99,1,130613,0.120319853814181,0.138780509808408,0.386542188245391
100,1,132012,-0.0223361229033896,0.138628199798279,0.872089086629458
101,1,133231,-0.0790321083456401,0.13758527032216,0.566047631602046
102,1,137074,-0.0304490390428221,0.137444237810852,0.824802117496329
103,1,137304,-0.0878793987628911,0.137421991948086,0.522921785376578
104,1,139686,-0.00676236534077343,0.137681796806775,0.960854710111785
105,1,149562,-0.0445968108208293,0.137975951274316,0.746718791476801
106,1,150447,0.00234952310574632,0.139527002418689,0.986574410570124
108,1,154084,-0.0206237753733636,0.139953819764882,0.882930987442197
110,1,157269,-0.0464048513490044,0.137395794248482,0.735755519739889
111,1,160054,-0.0219011888746214,0.138718677044027,0.87464001766022
112,1,166222,-0.0257492955849396,0.137690719059781,0.851761626138184
113,1,166416,-0.0260616948566746,0.137410991104391,0.849682716031456
114,1,167326,-0.0432106246741915,0.13817973753824,0.754683242353141
115,1,168836,-0.0214575571860547,0.137539216643652,0.876113950727235
116,1,171200,-0.0286041442669669,0.137741526482589,0.835610015227124
117,1,171431,-0.0819734220402796,0.138541236850815,0.554437132095237
118,1,173339,-0.0585908736093224,0.137496638693261,0.670275852128376
119,1,173845,-0.0558966614327925,0.13738578344865,0.684358025997859
120,1,175121,-0.104813747315469,0.137032021395339,0.444851021943516
121,1,175281,-0.0919876419547648,0.137174755337093,0.502921997590698
122,1,175315,-0.109297057229797,0.13709552661021,0.42585171868932
123,1,175523,-0.0934010865790976,0.137906795079743,0.49867389801935
124,1,175541,-0.100927883522688,0.137328151824213,0.46286429984622
125,1,175653,-0.127609553439304,0.137700657669037,0.354706591127865
128,1,175856,-0.091581120931813,0.140059300282247,0.513618773251355
129,1,175876,-0.0740418386363079,0.137940084980686,0.591765934792803
130,1,175989,-0.0723521344326223,0.138336504219152,0.601291599767052
131,1,176001,-0.0780406986599652,0.139049173981156,0.574986415674403
133,1,177692,-0.126519438608374,0.137053559808256,0.356565499128426
134,1,178191,-0.122819487430562,0.137199495358469,0.371296022981879
135,1,178224,-0.126519438608374,0.137053559808256,0.356565499128426
136,1,178960,-0.176495846306308,0.137995465816298,0.201738096586866
140,1,183802,-0.214127077844358,0.136762124647268,0.118317208365124
141,1,183954,-0.190248448555071,0.137863923437839,0.168468425535014
142,1,184450,-0.121941733791313,0.136871159509612,0.373577033163654
144,1,184718,-0.16860070368477,0.137511001192959,0.220982528257269
145,1,185296,-0.130803417400551,0.13704216652986,0.340496054245363
146,1,185438,-0.114299113351439,0.137090455853054,0.404985906489281
147,1,185469,-0.119464216285105,0.137276236677474,0.384756889861741
148,1,185503,-0.102777491903628,0.136958779777888,0.453497798567741
149,1,185705,-0.129635970948537,0.138428054562605,0.349663118957874
150,1,185749,-0.109159441688631,0.138478078174488,0.431062221605207
151,1,185806,-0.16257895489584,0.138514949704328,0.241295053553848
152,1,185879,-0.135118589211831,0.139270043112994,0.332615411332531
153,1,185916,-0.0676786067834468,0.139345623310946,0.627489157977114
154,1,185941,-0.0533896556629679,0.139970544847336,0.703110025943379
155,1,185954,-0.0619738886820272,0.14036949536578,0.659117477909339
156,1,186055,-0.108648058612237,0.137484421478714,0.429908110102526
157,1,186896,-0.135288023328726,0.139676504504141,0.333417382381074
161,1,190132,0.165884051884829,0.137497354107852,0.22845090722959
162,1,190148,0.188618913794195,0.137455967773975,0.170868354097
163,1,190165,0.162994874883933,0.13860992442156,0.240417296804646
164,1,190169,0.190044701966093,0.138338654600643,0.170386613404079
165,1,190933,0.0372733988257133,0.137568817812627,0.786592725893048
166,1,192149,0.198054338757344,0.138306823100723,0.153030799027937
168,1,192303,0.109303650432041,0.165258359713133,0.508780428589779
171,1,192795,0.262274253959661,0.136611300242189,0.0556815429522612
173,1,194187,0.137611289988753,0.137241127523216,0.316693824361458
174,1,194867,-0.0331202892143206,0.137350325050042,0.80958868933086
190,2,8314,0.21092431078665,0.139235536655352,0.130699160904739
194,2,8498,0.127373496409516,0.139317959521366,0.361201816414717
195,2,8651,0.112606091417517,0.139484703869903,0.420036914977319
197,2,9812,0.141422318616203,0.140241105138566,0.31394228966513
198,2,9932,0.0898650237569001,0.139807640961378,0.520786603364261
199,2,10135,0.0864459049989549,0.139277730892276,0.535215421855879
200,2,11616,0.126815512282808,0.139042062726457,0.362356515933583
201,2,12133,0.123118088455584,0.139605493274437,0.378430978876032
202,2,12194,0.143263179193352,0.140092274360186,0.307181037646426
203,2,12359,0.115204749569329,0.139754984733248,0.410306588683199
204,2,13061,0.129242897645356,0.139709893630353,0.355555998338338
205,2,14298,0.10319652892803,0.140212874133248,0.462220110382875
206,2,15222,0.130205714921086,0.14151915856005,0.358171186941107
207,2,17986,0.142405623754472,0.138999299126263,0.306297861679953
208,2,19770,0.136525523136859,0.139979775449064,0.330067850695989
209,2,19836,0.135752517104372,0.139596300154644,0.331485146609132
210,2,19851,0.136245420308022,0.140004754961594,0.331145853142847
211,2,21595,0.127736451694025,0.139447771588612,0.360283611387653
212,2,22385,0.142405241385061,0.139539816520485,0.30817377951278
213,2,23441,0.130258278036927,0.140932373630731,0.3559818748616
214,2,24209,0.150506058018344,0.13971147839754,0.28209825403327
215,2,24341,0.168592769809059,0.139984638700175,0.229254955260677
216,2,26815,0.201030720690379,0.139694681753666,0.151016189853173
217,2,28209,0.226993937102997,0.139629276953024,0.104907985588932
221,2,41245,0.00276017629091219,0.139613330612234,0.984237901013366
222,2,43214,-0.0671672810907171,0.141831882913209,0.636099531301083
223,2,47104,0.0510370755333565,0.137894998716466,0.711518400585013
224,2,50915,0.0890410105141345,0.139196217477258,0.522795701053466
225,2,55834,0.0596314584875084,0.138596961361723,0.667275735289468
226,2,56422,0.0930082651007402,0.138792892226139,0.503217722179017
227,2,57715,0.0830061127859403,0.138352812615932,0.548918016486353
228,2,59046,0.0963349197682245,0.139029059538696,0.488820315093881
229,2,59191,0.0791268762701956,0.138262876979924,0.567487777283338
230,2,59383,0.114030078528538,0.138233668211695,0.409980818413942
231,2,59477,0.0746019500701502,0.140392611454623,0.595489069225768
233,2,60471,0.0455201619538758,0.138532013815885,0.74266084112139
234,2,60478,0.0593991413508341,0.138675271464287,0.668670208945463
235,2,60786,0.0703635625788594,0.138432576388321,0.611569148221962
236,2,61035,0.0983289851044186,0.138374303713816,0.477800437334953
237,2,61071,0.103641839217649,0.137734648359783,0.452267110318235
238,2,61675,0.0402029203651837,0.138225352042248,0.771336426634673
240,2,62939,0.0902647778982031,0.137919304848621,0.513231819277695
241,2,63527,0.105281432956259,0.138407589103698,0.447366591684351
242,2,63857,0.103960081841137,0.138442667091865,0.45319797949129
243,2,65527,0.0150131419214098,0.138094097660794,0.913488924279344
247,2,67976,0.0480488719171161,0.140062122525242,0.731762036765317
250,2,72389,0.104228045740137,0.139111013125756,0.45420933931259
251,2,72392,0.0278116088579556,0.140160439054927,0.84282525826961
252,2,73646,0.126318690004211,0.137129817875267,0.357595289664519
253,2,74564,0.149853335850707,0.136792629744657,0.274054060025802
254,2,74739,0.200508962434863,0.137060650562172,0.144378659781931
257,2,80873,0.277017565517427,0.137012454709882,0.0439466440372222
258,2,81501,0.283140293382378,0.136953896167968,0.0394235979546461
259,2,83526,0.258352867238309,0.136877834508742,0.0599172098648345
260,2,83845,0.283797266554818,0.13686654528843,0.0388475462231662
263,2,84447,0.29264926870135,0.138583000884733,0.0354122363664828
264,2,87391,0.323278281970142,0.136005420982519,0.0179888222359433
265,2,87562,0.323536700331602,0.136353364578656,0.018189882288993
266,2,87849,0.331780924063476,0.136284106031838,0.0154082106907866
267,2,87878,0.304942312545645,0.137056268522293,0.0267166599152751
269,2,89785,0.252466642451794,0.13737368533943,0.0669307267595169
272,2,93721,0.280203274699305,0.136801994406755,0.0412758295156884
273,2,93952,0.246565390575486,0.136589904405832,0.0719030172950868
274,2,95085,0.328633109632892,0.136292590901334,0.0164087939546429
276,2,107124,0.366403264893543,0.136088552239408,0.00743234925148758
277,2,111645,0.365210268957477,0.136186568424617,0.00766922358196321
278,2,111916,0.348884070789861,0.136635021794943,0.0110874316828165
279,2,111931,0.35940769003632,0.136770634954908,0.00896862151757061
280,2,111999,0.36757468690738,0.136208132074223,0.00729731791513123
281,2,114528,0.327855469245842,0.137293343295987,0.0174659117414298
282,2,116024,0.371763576616754,0.137308536803694,0.00710886347197321
286,2,120090,0.125750439317498,0.138016834644914,0.362851836482156
287,2,120291,0.174561780362306,0.139450034135264,0.211476209927627
288,2,120726,0.125349125066887,0.138791464147935,0.367063643478944
289,2,121716,0.177556927726014,0.138471802448098,0.200592694055693
290,2,123100,0.115595029687172,0.138849126278359,0.40567692530545
291,2,124677,0.0597362203036682,0.138757491106934,0.667088820547647
293,2,127887,0.124318068960917,0.13958877778408,0.373749219941935
294,2,128935,0.123133018368214,0.139459501510629,0.377874811525361
295,2,129053,0.158580281686288,0.139783800687062,0.257367970713961
296,2,130040,0.120040049012752,0.1407481799203,0.394309116519443
297,2,130976,0.0457196777974808,0.139724325742903,0.743700405178087
298,2,132199,0.108533394524478,0.140274316585943,0.439612753856942
299,2,133355,0.174485545511812,0.141037480851753,0.216851055560164
300,2,133435,0.160531213566905,0.141390414094052,0.256988311761005
302,2,135183,0.174129696399773,0.141423437485555,0.219043527052515
303,2,135402,0.174253388165873,0.141401550838957,0.218645959899972
304,2,135898,0.205024323593039,0.142038338583167,0.149782399004063
305,2,135912,0.204272400575278,0.142146940012911,0.151589252792199
306,2,135925,0.208642298035715,0.141481185304363,0.141184514117564
307,2,136002,0.148462072572638,0.141589822983894,0.295108932228769
308,2,136173,0.144710767522176,0.142605582485925,0.310914168106539
310,2,138318,0.204134804511134,0.146180579061919,0.163454534483923
311,2,138695,0.188836456784278,0.143720430351333,0.189727963359954
312,2,138818,0.164500947969195,0.143540453687303,0.252561093323315
313,2,139728,0.167902595722316,0.143270982817098,0.242018213091384
314,2,140174,0.182310479253891,0.143221089171706,0.203880436177306
315,2,140863,0.161766854052476,0.143232810571314,0.259496846596336
316,2,141152,0.15096165940596,0.143671054256444,0.294094452826653
317,2,141292,0.165317418462041,0.142589699399688,0.247079890585578
318,2,141545,0.17243076819847,0.143263178926637,0.229552874963978
322,2,146723,0.183926004500774,0.142963137166118,0.199102129907844
323,2,147946,0.184660800632518,0.144276181244832,0.201416622959083
326,2,151397,0.156801434648608,0.144731671534784,0.279372986143576
327,2,153035,0.217404640839949,0.142926280452508,0.129130880833785
328,2,153228,0.190458517993585,0.144084100249244,0.187071871088621
329,2,153455,0.160410792335412,0.1452797885993,0.270279808764647
331,2,153815,0.165240564974112,0.144705071522122,0.254264277408859
332,2,154160,0.167315417738604,0.143176419911034,0.243354943439991
333,2,154235,0.142990827674517,0.144685560979177,0.323689134298252
335,2,159870,0.19203787640394,0.140855872438716,0.173636590356027
336,2,161229,0.278068173604254,0.142628096682551,0.0520149497871638
339,2,162696,0.320689152361342,0.141753006928265,0.0242857047184815
340,2,163284,0.304242759937043,0.139951225134652,0.0303751323355069
341,2,164166,0.253453637427861,0.14155170433621,0.0742243314630903
342,2,165270,0.271795438680971,0.140253180868303,0.0534336422186231
343,2,165675,0.219819615909717,0.142849104224283,0.124743164544255
346,2,168062,0.155590724364712,0.141797903394785,0.273270883492396
347,2,168518,0.115438607178702,0.14109251464772,0.413808240108942
348,2,168980,0.158476849022913,0.14090694962454,0.26148395365938
349,2,169651,0.165740419223389,0.140950453090494,0.24043638752616
352,2,170725,0.161149145597364,0.141217390696517,0.25458424177104
353,2,171254,0.191079506220335,0.141341153302936,0.177271956619567
354,2,172242,0.0503517549697918,0.140005858286021,0.719331160864395
355,2,173254,0.0606707221445757,0.138920925662239,0.662575299132219
356,2,173340,0.0787518405309617,0.138878396025414,0.571036475695566
357,2,173385,0.065807289262264,0.139025478951959,0.636258238264365
358,2,173973,0.0973649099044078,0.138603307999948,0.482847963222212
360,2,177341,0.154758596708269,0.137981924674935,0.262800869733743
361,2,180314,0.0759393598804529,0.138214856274345,0.583057937305516
362,2,180339,0.0632104924417518,0.138582445201366,0.648582785845985
363,2,182758,0.167166567735078,0.137839274627989,0.226030879164937
364,2,183619,0.124399181134285,0.138511896119978,0.369738056122612
367,2,187176,0.0760790564297136,0.139366196023962,0.585484173178521
368,2,191066,0.090026450159331,0.140385528570121,0.521756831472145
371,2,191599,0.0655261749755847,0.138477064046994,0.636369005893862
373,2,191763,0.0648267198323178,0.13902678401991,0.641295954378809
374,2,191959,0.0288923315084894,0.138721745737315,0.835134031086893
376,2,195759,0.171363841807628,0.139623891961667,0.220518457621003
377,2,196912,0.169182359559111,0.137363450524273,0.218903330887915
379,2,198110,0.133749128161746,0.138300134557178,0.3341595133369
381,2,198805,0.150787920592221,0.138847956698901,0.278223095560561
382,2,198891,0.138151992813877,0.137800324476577,0.31676378729199
383,2,199248,0.123811740681689,0.138154445740784,0.370765472259424
384,2,201782,0.120669161914593,0.137992172655723,0.382460264843484
385,2,203285,0.23594856161491,0.137031733960522,0.0859720835414721
386,2,203783,0.192070495436677,0.136928596108938,0.161583543970337
387,2,204179,0.182059691406489,0.137300413263418,0.185698639865367
388,2,205406,0.150462239816869,0.138825315300847,0.279182447141016
389,2,205834,0.177776465037934,0.138066240874336,0.198722769625695
391,2,207192,0.163894438870705,0.137985226451169,0.235723393488465
392,2,207561,0.153953521645522,0.137405448516737,0.263291224679049
393,2,208682,0.112577063462162,0.137287297495315,0.412763303081193
394,2,210102,0.101380255651532,0.137667176687384,0.461966915761292
396,2,214801,0.0976199419745117,0.137668314341568,0.478733449292814
397,2,215016,0.0887294664086753,0.137606706377053,0.519472499039523
398,2,218876,-0.0651617747845177,0.139067959692088,0.639672911583711
399,2,227511,-0.121554663468865,0.139946341575642,0.385666759691381
400,2,230378,-0.0866572837507799,0.138253407179221,0.531195268380982
401,2,231943,-0.0887808370958206,0.138646421108331,0.522367059404875
402,2,232156,-0.116032062200072,0.138532466523409,0.402833190276122
403,2,232789,-0.0795134871142049,0.138114201671757,0.565179209374091
404,2,238524,-0.0721936891572642,0.138320121313131,0.602045059198279
405,2,241518,-0.14333486531872,0.139366108824046,0.304429603579657
406,2,250396,-0.254005491438659,0.137962459485715,0.066442890382639
407,2,250466,-0.257638711700507,0.137894176513653,0.0625372981809057
408,2,252305,-0.203977591974657,0.138516827195686,0.141754412043109
409,2,254571,-0.0856783433664947,0.140819299738101,0.543295223327687
410,2,254742,-0.104324640551987,0.140656334733394,0.4587629921204
411,2,254908,-0.112430011634494,0.141714855514684,0.428104681147834
413,2,255862,-0.133981145025281,0.140806253433238,0.341987268132017
414,2,255975,-0.111288618681475,0.140352769022192,0.428356612523686
415,2,258311,-0.24922296692447,0.137519819616042,0.0707940703454483
416,2,259284,-0.178618031889038,0.13829689896155,0.197356373813055
417,2,266330,-0.101732696288922,0.139113988992627,0.465087065415078
418,2,267100,-0.114255236589289,0.139076290129978,0.411899383769231
419,2,268086,-0.0620029483148929,0.139180207622349,0.65624105920374
420,2,274614,-0.0950031729827624,0.138281062878678,0.492515215181415
421,2,274729,-0.111963757132403,0.139002647351584,0.421085366249773
422,2,275746,-0.0621586280406393,0.139030235821403,0.655086346086892
423,2,277029,-0.0556578995901684,0.138391631147621,0.687797342982813
424,2,277741,-0.081854999404071,0.13840912586175,0.554631718869724
425,2,278218,-0.0809013827123728,0.138160479236713,0.558544746159213
426,2,278379,-0.0829928447363362,0.1415794497122,0.558120630692431
427,2,279910,-0.0910984975953096,0.138093929755012,0.509886134862561
429,2,283431,-0.0511145284061638,0.140176395777646,0.715595263594336
430,2,283573,-0.0564197412444751,0.138488422396628,0.683963512372746
431,2,286762,-0.0515868701632858,0.138848404115693,0.71046291456117
432,2,287187,-0.0855402508397552,0.138152563380343,0.536202194758667
433,2,288379,-0.0343073371832063,0.137167885425011,0.802646213530475
434,2,294941,0.0419923508053683,0.137243903509948,0.759808775851546
439,2,297610,0.0295681512239149,0.137947873235152,0.830403404999437
441,2,299680,0.10317909538998,0.137422313049795,0.453262616497991
442,2,299708,0.135377957087574,0.137633606573687,0.325980388632094
443,2,299759,0.118422684806252,0.137210445397197,0.388683111601619
444,2,300111,0.0748133731045418,0.138257508991016,0.588768826667076
446,2,301710,0.13602690932228,0.137201082510998,0.32214892248613
447,2,303446,0.120801527114601,0.138107788070495,0.382337217635962
448,2,303854,0.157405991185455,0.138029867780499,0.254902680857425
449,2,304472,0.0787461613742516,0.137051284503341,0.565945138459442
450,2,304691,0.0560453888295203,0.139304813427754,0.687690584113964
451,2,308097,0.222597171990774,0.137358054502473,0.106004623654822
453,2,309402,0.109381705519024,0.136905528117117,0.424852255867457
454,2,310030,0.124395644830378,0.137639968513876,0.366730745387765
455,2,310113,0.108115149721101,0.137294200630414,0.431534831356537
456,2,310972,0.09267712072853,0.137534980166442,0.50085148360686
457,2,312659,-0.0024408089570456,0.13708944787278,0.985804874411513
460,2,318265,-0.129908992602795,0.138698833234745,0.349591089375474
461,2,318379,-0.112873637899545,0.139152892138846,0.417827053634613
462,2,321266,-0.093689920228898,0.138260340657843,0.498447612294136
463,2,322957,-0.140040079580802,0.136912618710033,0.307082640378773
464,2,325221,-0.0941994715005188,0.137776864846242,0.494606618282621
465,2,332691,-0.107933496659573,0.139153825055587,0.43847994330375
466,2,333006,-0.0994489182478977,0.138898016835161,0.474473871598807
468,2,335046,-0.0118009291036547,0.137604548864014,0.931706038906484
469,2,335049,-0.0304534706881835,0.13818164919626,0.825696994997232
470,2,335995,-0.0758933286319203,0.137351016908111,0.580921164915947
471,2,336060,-0.087522515136149,0.137146280086936,0.523777395750439
472,2,338292,-0.14446530775182,0.137001128755701,0.292383215229534
473,2,339568,-0.20994679850091,0.136968350399674,0.126217763265748
474,2,340466,-0.192974390191493,0.13823220487061,0.163586960886418
478,2,348480,-0.107645920671477,0.137099227402679,0.432881741474872
479,2,350086,-0.217049654277769,0.136738234385678,0.113331636266345
480,2,351083,-0.208239074147824,0.138556246756067,0.133753510423276
481,2,351335,-0.194113763594295,0.13704754633384,0.157541055305136
482,2,351417,-0.169029631697859,0.137119921212889,0.218502864532191
483,2,351450,-0.188494210552766,0.137200483094906,0.170357016437474
484,2,352302,-0.192753972493031,0.13827327043513,0.164192200833262
485,2,352469,-0.211543664822071,0.136788688857237,0.122879945739089
486,2,352562,-0.2190338110693,0.13731826385826,0.111588906756388
487,2,352944,-0.216825114533043,0.13692928410206,0.114207011965869
490,2,355266,-0.243767195686939,0.136800858830315,0.0756229873506511
491,2,358277,-0.23222569824235,0.136879508569775,0.0906594910862572
492,2,358926,-0.22304372740935,0.137125745999712,0.104722149626619
493,2,358948,-0.235789131121962,0.137109115341409,0.0863600699718175
494,2,359515,-0.205062204784035,0.137041565192011,0.135455879307153
495,2,363190,-0.0865048421024707,0.138744362852282,0.533369385724613
496,2,363588,-0.0622055266937779,0.1393290798414,0.655535306667346
497,2,363888,-0.0676756926960128,0.138125452647407,0.624467867144064
498,2,363954,-0.0248187691834383,0.137617067949849,0.856983969040443
499,2,364199,-0.043011902725824,0.137417363310623,0.754464023196712
501,2,365981,-0.105797335337776,0.140094278101067,0.450640534328856
502,2,366047,-0.0884131330500088,0.137601826207338,0.520946995871589
503,2,366936,-0.0941522423762968,0.139176522404315,0.499169338648959
504,2,369530,-0.0986391699358176,0.137353493323539,0.47314539223721
506,2,369931,-0.0871005192546072,0.138319073135627,0.529293510919334
507,2,371033,-0.154312081233259,0.137784750979901,0.263496331979196
508,2,372919,-0.151193494765854,0.137197377285226,0.271206173497298
509,2,373518,-0.100953858642137,0.137250000218677,0.462494710727576
510,2,376157,-0.179221544120642,0.137327379158669,0.192719811567459
511,2,376172,-0.169395765589808,0.138359896527144,0.221650777295409
514,2,381433,-0.157235180479684,0.138300224987598,0.256346256857533
515,2,381922,-0.0897793725082242,0.139547542105917,0.520407943281349
516,2,382146,-0.0776037149138615,0.137466698029636,0.572753803430312
517,2,384206,-0.0566750882199502,0.137923867025892,0.681383648724671
518,2,384955,-0.100522084673965,0.137545540414543,0.465369221157898
520,2,387301,-0.0596321760840557,0.138313825941529,0.666632085113275
521,2,388313,-0.0604263327563746,0.137491126137443,0.660573565351154
524,2,390138,-0.0795347538246524,0.13789188657322,0.564448496554946
525,2,391233,-0.0418457037120143,0.138705694399203,0.763068334748267
530,2,395606,-0.20890575180342,0.137469530343677,0.129493776794157
531,2,395726,-0.187467229292694,0.137506523587791,0.173646350477969
532,2,395853,-0.183772561586326,0.137914266513393,0.183551161250141
533,2,396484,-0.158504351264204,0.137390789780233,0.249413853938517
534,2,396705,-0.198635720394345,0.137176315562788,0.148495628163183
535,2,398759,-0.115322793979541,0.13857208437917,0.405846062789136
536,2,400386,-0.112378582981777,0.137804067249391,0.41533868715335
537,2,400847,-0.121619146084727,0.137654660980537,0.377562573657273
538,2,401130,-0.110008958905847,0.138946279477236,0.429045529666228
539,2,401143,-0.0948756154870264,0.138702020528909,0.49440832139812
540,2,401979,-0.0275847344916824,0.138700188171274,0.842470880623854
541,2,403598,-0.039536172444604,0.137957263506095,0.774599947977511
542,2,404844,-0.0419220362181753,0.139496729944276,0.763954837315529
543,2,405100,-0.0409202104320898,0.138220339248357,0.767365546087141
548,2,406181,-0.0322887123153121,0.138316327457759,0.81555423101593
549,2,406688,0.000331736802247073,0.137528735902553,0.998076765378788
550,2,407621,-0.0282220310447497,0.138648548959706,0.83882178697754
551,2,409016,-0.0139568787874553,0.140043307003845,0.920669908040451
552,2,410647,-0.0491208794414359,0.137979287898815,0.722051853809844
554,2,419803,-0.0965413218309535,0.138878005040589,0.487417384830292
555,2,419943,-0.0552674241570944,0.139762485714274,0.692758394330176
556,2,422349,-0.134156762521518,0.137894054040142,0.331270497507178
557,2,425467,-0.0287051035039516,0.13757463834802,0.834840937242488
560,2,429095,-0.0342998932207899,0.138385806024916,0.804389148150331
561,2,431266,0.0137728169481851,0.138471297866215,0.920826858634359
562,2,431446,0.0338935713586174,0.139020812393912,0.807525692512235
563,2,432524,0.0203901065715771,0.137693262710861,0.882361384975434
564,2,434090,-0.0622343533651901,0.13892681821753,0.654453249539297
565,2,441927,-0.0784602913238914,0.137415320668031,0.568381972475723
566,2,446471,-0.118395362820404,0.139021360327575,0.394994448721616
567,2,449325,-0.128101287452421,0.138182129847967,0.354535679487243
569,2,450017,-0.172431746323656,0.137276679424545,0.209914331505778
570,2,451779,-0.246722062079285,0.137470640606464,0.0735528764679317
571,2,451784,-0.244143081684415,0.137983828083825,0.077697146788932
572,2,453525,-0.311573972923061,0.137642350333585,0.0242022464166576
573,2,453768,-0.313083468416685,0.137816966131821,0.0237038673134668
574,2,454027,-0.282794348456349,0.137420068516707,0.0403352513738249
575,2,455029,-0.27906600122583,0.137515007696085,0.0431725762487582
576,2,455247,-0.282798038851132,0.137043951651311,0.0397902980840186
579,2,455756,-0.361858937340359,0.146859700230487,0.0142165059049787
580,2,457024,-0.318455308377047,0.137842959678412,0.0214489730998508
581,2,457298,-0.329581169695846,0.138173453823228,0.0175935311119873
582,2,460202,-0.327349526884662,0.138507088346921,0.0186487456190398
586,2,464424,-0.296855309507434,0.137973829807273,0.032112059973262
587,2,465824,-0.228394391548063,0.139712965866413,0.102994939308316
588,2,470145,-0.254596681497598,0.137576168240774,0.0650642844074174
589,2,470686,-0.219743064042259,0.137662141855026,0.111328005794854
590,2,471144,-0.223005046322033,0.137886822306918,0.106705670594489
591,2,471830,-0.229230691542002,0.137462571280837,0.0962847216831964
592,2,472403,-0.241818709446927,0.137525175038292,0.0795528828348551
