SNP,Chr,Pos,Effect,SE,ERV25_ERG5_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
110,1,157269,0.0758516143386098,0.061501984970909,0.218277096490852
111,1,160054,0.0253982899646342,0.062205238200241,0.683302275977932
112,1,166222,0.0151005237029267,0.0617545005124678,0.806966257027229
113,1,166416,0.0172010422576939,0.0616275486687006,0.780321653202611
114,1,167326,0.0214598699097265,0.0619740638809724,0.72934476742258
115,1,168836,0.0208605826889354,0.0616808543074974,0.735412089324172
116,1,171200,0.0169268120819848,0.0617766639397806,0.784244806572385
117,1,171431,0.00780492416491713,0.0621675612617666,0.900162328021376
118,1,173339,-0.0115072383408591,0.0616824416729642,0.852115822644041
119,1,173845,-0.0289940507928058,0.0616150263409092,0.638239988854665
120,1,175121,0.00573677183023735,0.0615113868935427,0.92574707866145
121,1,175281,-0.0107359267115124,0.0615617768674076,0.861656795670973
122,1,175315,-0.00436100926474087,0.061544611050877,0.943549846796011
123,1,175523,-0.00148721786806194,0.0618937091558195,0.980843389709829
124,1,175541,-0.00756867254865495,0.0616398427578687,0.90234434578455
125,1,175653,-0.0122003330685706,0.0618328022178046,0.843697214430495
128,1,175856,-0.025439881890958,0.0628424669539917,0.685855087424991
129,1,175876,-0.0188472315832795,0.061885630118444,0.7608888265709
130,1,175989,-0.00987865173643671,0.0620681258555607,0.873635249470497
131,1,176001,-0.014960670259807,0.0623887002317661,0.810626229810943
133,1,177692,-0.035603732657664,0.0615158680181227,0.56311134971394
134,1,178191,-0.0331948754184599,0.061580818043977,0.590195114716328
135,1,178224,-0.035603732657664,0.0615158680181227,0.56311134971394
136,1,178960,-0.0272641080632895,0.0620196253074347,0.660492562494491
140,1,183802,-0.0505130972681528,0.0614940546540475,0.411955471352788
141,1,183954,-0.0405120192964531,0.0619634150393462,0.513662816795659
142,1,184450,-0.0397962467342032,0.0614215532047429,0.51745794416084
144,1,184718,-0.0202870798466674,0.0617978202478063,0.74289348597567
145,1,185296,-0.00846038296555352,0.0615434013939039,0.890737531725042
146,1,185438,-0.0305800997459014,0.0615264299689182,0.619481676434513
147,1,185469,-0.0275599181123527,0.0616193235516612,0.654960957930605
148,1,185503,-0.0514417848382487,0.0614163629273787,0.402827249174178
149,1,185705,-0.0369583441620512,0.0621333267734055,0.552342736585964
150,1,185749,-0.0377078395590199,0.0621320510160687,0.544308507696378
151,1,185806,-0.0235661973625255,0.0622348254532313,0.705163722434135
152,1,185879,-0.0283480331709191,0.0625300505247953,0.650574884206601
153,1,185916,-0.0474002023899013,0.0624688804985677,0.448489881798934
154,1,185941,-0.0491575692809334,0.0627376158795993,0.433834178914807
155,1,185954,-0.0324926871067642,0.0629517785459868,0.606071401283145
156,1,186055,-0.0390860287136669,0.0616835946744065,0.526717290733615
157,1,186896,-0.01976045646294,0.0627217050750381,0.752910043524698
161,1,190132,-0.0303912513327653,0.0617757812715469,0.623052975224796
162,1,190148,-0.0320732778042786,0.0617920169219912,0.604049645573098
163,1,190165,-0.0324150351409255,0.0622667010867721,0.6029831082835
164,1,190169,-0.0330444596476512,0.0621880552642317,0.595501135180318
165,1,190933,-0.033840943275119,0.0616821197116747,0.583603076630303
166,1,192149,-0.0853403687662271,0.0620468843257914,0.169874234185379
168,1,192303,-0.0707461716255819,0.0740715028793658,0.340177455879262
171,1,192795,-0.0493938745448936,0.0615354585535413,0.422694238092755
173,1,194187,0.0165191880010011,0.0616363481177967,0.788847781386291
174,1,194867,0.0490593540137108,0.0615537131526757,0.42597691647816
190,2,8314,-0.0318419314924727,0.0626292848730928,0.611476965133439
194,2,8498,-0.0516165898408227,0.0625001041397748,0.409439013392853
195,2,8651,-0.0462360092950262,0.0625706559540596,0.460434002845377
197,2,9812,-0.043607931055103,0.0629483244733471,0.488917166640348
198,2,9932,-0.0493411117557319,0.0626878488588002,0.431756064616074
199,2,10135,-0.0222068081165783,0.0624913741791654,0.722533668092254
200,2,11616,-0.0578009130632562,0.062360370880795,0.354619347838035
201,2,12133,-0.0315819192226128,0.062661879657565,0.614572063394891
202,2,12194,-0.0571999883664334,0.06285312633114,0.363412908623369
203,2,12359,-0.0360109033639691,0.0627135512557781,0.566189738701361
204,2,13061,-0.0691264440802004,0.0626302403020243,0.270465081582164
205,2,14298,-0.0357913772127045,0.062907298112391,0.569748968561322
206,2,15222,-0.0744427879687286,0.0634262161731278,0.24131003437998
207,2,17986,-0.0329358707902865,0.0624115957499605,0.598024969624227
208,2,19770,-0.0375590908577186,0.0628360981557165,0.550402617978211
209,2,19836,-0.0386165594321746,0.0626614697332204,0.538111685622858
210,2,19851,-0.0304116107156294,0.0628578944247367,0.628816951724837
211,2,21595,-0.0507008921309657,0.0625608574951592,0.41824188360904
212,2,22385,-0.0615512127433882,0.0625926085947852,0.326102648643759
213,2,23441,-0.0601641922483069,0.0632059826977623,0.341811692627981
214,2,24209,-0.0733149045381785,0.0626445194302978,0.242656766999877
215,2,24341,-0.0437719416982967,0.0628712460039232,0.486751972403436
216,2,26815,-0.0734175166600972,0.0627173888720413,0.242545772272531
217,2,28209,-0.0861126611894669,0.0626928341393922,0.170448561317074
221,2,41245,-0.129494017524569,0.0622385699308192,0.0381905731303365
222,2,43214,-0.124395004748971,0.0632888849020308,0.0501387181142579
223,2,47104,-0.109924559406548,0.0615829952254732,0.0751227438863662
224,2,50915,-0.102616611374365,0.0622288638076424,0.100033235684603
225,2,55834,-0.118435776696336,0.0618590766829752,0.0563508130447386
226,2,56422,-0.12281055408873,0.0619466884666299,0.0481959863356317
227,2,57715,-0.115306242157884,0.061781188947487,0.0628193224733975
228,2,59046,-0.0979612176856226,0.0621811181051506,0.116055875523278
229,2,59191,-0.0955279782477916,0.0618333660210027,0.123260139583668
230,2,59383,-0.0810945307764234,0.0619096458451367,0.191086455674632
231,2,59477,-0.101960047227352,0.0627595072609456,0.105137088252942
233,2,60471,-0.0964570903232852,0.0619310807222064,0.12025005421846
234,2,60478,-0.0942745727476699,0.0620117459945903,0.129338403103509
235,2,60786,-0.109117364217925,0.0618400051452848,0.0785107721933682
236,2,61035,-0.124236525867071,0.0617546364925178,0.0450029620496345
237,2,61071,-0.11639700719039,0.0615147260924826,0.0592849367273908
238,2,61675,-0.104932528478934,0.061751845297647,0.0901509367987078
240,2,62939,-0.126857217403266,0.0615273502222444,0.0399581752809715
241,2,63527,-0.117359464287395,0.0618142530301434,0.0584346644348249
242,2,63857,-0.143192797583462,0.0616743879391798,0.0208147377470836
243,2,65527,-0.143292827875622,0.0614672862572995,0.0203049632351621
247,2,67976,-0.134779927642435,0.062419895968122,0.0315042201477109
250,2,72389,-0.139977766508315,0.0619972416149495,0.0245680658396611
251,2,72392,-0.0856379795511348,0.0627024376693728,0.172876363859866
252,2,73646,-0.1357061552136,0.0611539028179003,0.0271157593075371
253,2,74564,-0.142388875254748,0.0609890040333317,0.0201210717777917
254,2,74739,-0.125329359346169,0.0612982562696973,0.0416373802402297
257,2,80873,-0.0613755159520461,0.0617208654990165,0.320707045100178
258,2,81501,-0.0277040040925856,0.0617793606943435,0.654114687859217
259,2,83526,-0.0657069532652383,0.0616018997624943,0.286864097699305
260,2,83845,-0.0696883227876587,0.0616482490833202,0.259067380086075
263,2,84447,-0.0220140241722648,0.0625372759479852,0.725037482401084
264,2,87391,-0.0141241169681689,0.0614824227057971,0.818437669995555
265,2,87562,-0.0212301712824066,0.0616322612138332,0.730701559179945
266,2,87849,-0.0147072946647133,0.0616318097367198,0.811529764793399
267,2,87878,-0.0076146858746096,0.0619003152788375,0.902164989703457
269,2,89785,-0.0291374052300875,0.0618891141489635,0.638074231172271
272,2,93721,-0.0621915225321891,0.0616327713601877,0.313634234615567
273,2,93952,-0.0482667813699495,0.0614914088280041,0.433017930825141
274,2,95085,-0.0823322428441242,0.0614749579798146,0.181340893482849
276,2,107124,-0.00360911638699413,0.0616613048759561,0.953358549974392
277,2,111645,-0.0293708028449837,0.0616812849116473,0.63424755290157
278,2,111916,-0.0229336907494342,0.0618344823913013,0.710943147479003
279,2,111931,-0.0153307343532136,0.0619357239862334,0.804644676898949
280,2,111999,-0.0322106956711748,0.0616948497721629,0.601930258152026
281,2,114528,-0.0236019082153167,0.062061118214913,0.703950686165241
282,2,116024,-0.0104224659367526,0.0622189532526406,0.867062564471605
286,2,120090,-0.0514617694512242,0.061915129564127,0.406441529253732
287,2,120291,-0.0696707806054029,0.0625746430265564,0.266293061125272
288,2,120726,-0.0351406275180153,0.0622941821109084,0.573039062541468
289,2,121716,-0.0681521523365435,0.0621456999238068,0.273541480223935
290,2,123100,-0.0214425529069197,0.0623268967422281,0.731025783179461
291,2,124677,-0.0358731676377376,0.0622221848713355,0.564622135766287
293,2,127887,-0.000302133505025948,0.0626782803959823,0.996156626270735
294,2,128935,-0.00237720656449314,0.0626189027295555,0.96973857652727
295,2,129053,-0.00795779440861333,0.062808214635266,0.899250062971801
296,2,130040,-0.0210014172917943,0.0631831156705108,0.739792300125936
297,2,130976,-0.0235352138841838,0.062665763797761,0.707464156867324
298,2,132199,-0.058368065724431,0.0628921050293833,0.354007126653854
299,2,133355,-0.0479506863259815,0.0633433484826807,0.449556983508611
300,2,133435,-0.0498110588236453,0.063476392952876,0.433145309954204
302,2,135183,-0.038117401899588,0.0635345377214505,0.548925986869062
303,2,135402,-0.0318670526335514,0.0635346831657418,0.616283112302435
304,2,135898,-0.0570829682473126,0.0638221112524446,0.371713369597148
305,2,135912,-0.0597951447890632,0.0638623294683105,0.349752041611334
306,2,135925,-0.0685095959648909,0.0635474005551162,0.28173129170762
307,2,136002,-0.0669917002433196,0.0635042835877548,0.292185108557614
308,2,136173,-0.0483418945904086,0.0640025981949706,0.450565798060541
310,2,138318,-0.0698381654752978,0.0656402082356352,0.288076767956423
311,2,138695,-0.0762532234327864,0.0644909546413982,0.237848253853502
312,2,138818,-0.0823430310501725,0.0643509640149177,0.201528751679713
313,2,139728,-0.0653713304150463,0.0642903189070282,0.309938065643053
314,2,140174,-0.0757139204505424,0.0642581623687532,0.239479836156865
315,2,140863,-0.0401554021660298,0.0643228607499298,0.532847710291315
316,2,141152,-0.0540324984228091,0.0644755428303168,0.402580399562616
317,2,141292,-0.0559304347521272,0.0640064099927642,0.382807347857077
318,2,141545,-0.0565970149946253,0.064317223275404,0.379476010602578
322,2,146723,-0.0499542896629825,0.0642165748530537,0.43714704194201
323,2,147946,-0.111903232726166,0.0645862990301683,0.0840374027079696
326,2,151397,-0.0178920334599679,0.0650155192198195,0.783326399166819
327,2,153035,-0.0772465062556535,0.064183106578496,0.22957649427566
328,2,153228,-0.0440497908056026,0.0647415185563124,0.49670053286199
329,2,153455,-0.0333251130132122,0.0652488213574254,0.609853130423527
331,2,153815,-0.0718014695532561,0.0649100911372452,0.269407064611468
332,2,154160,-0.0764779034283924,0.0642123102370935,0.234447443074159
333,2,154235,-0.0396926486944364,0.0649493441994932,0.541505254749031
335,2,159870,-0.0900276367026165,0.0631609107367397,0.154934016970603
336,2,161229,-0.0629439896092858,0.0642273405560309,0.327748098201825
339,2,162696,-0.0356535351409804,0.0640098006432901,0.577879591374594
340,2,163284,-0.0402645860859221,0.0631529817159646,0.524165509820581
341,2,164166,-0.0385715514724321,0.063742995261335,0.545494416312725
342,2,165270,-0.0141780318962639,0.0632352076095079,0.822722804742471
343,2,165675,-0.0106499676715519,0.0642823348108641,0.868507663785
346,2,168062,0.0261893570465286,0.0636919315428065,0.681184212178218
347,2,168518,0.0165931489260103,0.0633362529358802,0.79348580578586
348,2,168980,0.00542748283400107,0.063311679315065,0.931732510506475
349,2,169651,-0.00430685658928986,0.0633419952978609,0.945829146063285
352,2,170725,-0.0233955775685195,0.0634429447719316,0.712523493440564
353,2,171254,-0.035787995070679,0.0635293025632091,0.573567486119425
354,2,172242,-0.0163513924884231,0.0628005244814137,0.794729946897351
355,2,173254,0.00649796798242619,0.0623243115549735,0.917021782629627
356,2,173340,0.000955943224183242,0.0623177079020521,0.987769730259676
357,2,173385,0.013867667493739,0.0623707530726871,0.824175875216368
358,2,173973,0.0155891841493312,0.062203886128586,0.802258117862292
360,2,177341,-0.00591954673810013,0.0619966545883513,0.923986394471144
361,2,180314,-0.0189246066237745,0.0620100767618111,0.760404370918592
362,2,180339,-0.0156076483125687,0.0621693900701958,0.801921237586037
363,2,182758,-0.0686329972513148,0.0618441711883365,0.267852241578773
364,2,183619,-0.0231107799150467,0.0621837559414011,0.710374197870992
367,2,187176,-0.0523701641415092,0.0624723780097078,0.402433363817063
368,2,191066,-0.041869588602798,0.0629625810236472,0.506490065304619
371,2,191599,-0.099513330909734,0.0619028756729638,0.10882297138825
373,2,191763,-0.0829267152103634,0.0622187632395091,0.18344889181356
374,2,191959,-0.0804135116948457,0.0620755545766091,0.196024111737895
376,2,195759,-0.00911703997783275,0.0627553289107453,0.884573403092838
377,2,196912,-0.00362891131625048,0.0617418189858346,0.95316411586151
379,2,198110,-0.036123147676357,0.0620823600579006,0.561033404726724
381,2,198805,-0.0398589999617818,0.0623435726371422,0.52301372195197
382,2,198891,-0.0512732913127844,0.0618335673137525,0.407543391430675
383,2,199248,-0.0420325428748481,0.0619947591723104,0.498214878289405
384,2,201782,-0.0306868763155035,0.0619373475048653,0.620590588848996
385,2,203285,-0.0135213671867101,0.0617144694499298,0.826702222024127
386,2,203783,-0.00893771015559675,0.0615839306289946,0.884690622431332
387,2,204179,-0.0108442926106306,0.0617320901141186,0.860656267464974
388,2,205406,0.00549840707077204,0.0623683850082129,0.929799369883481
389,2,205834,-0.0143663909187615,0.0620656428006809,0.817083094938901
391,2,207192,-0.00403429196468474,0.062011939624479,0.948165684437245
392,2,207561,-0.0132639496283004,0.0617341734992713,0.830003761458258
393,2,208682,0.00144324032275012,0.0616343007537898,0.981331523850065
394,2,210102,0.00858009158657824,0.0617918362220016,0.88964408832072
396,2,214801,-0.00938461542449298,0.0617885640725241,0.879366200987032
397,2,215016,-0.00543626717615486,0.0617546488251852,0.9299026794278
398,2,218876,-0.00699958520893329,0.0623926692642105,0.910739679753582
399,2,227511,-0.0219524503210262,0.0628245314657577,0.726978762174313
400,2,230378,-0.00598582366786049,0.0620427262275208,0.923194857276557
401,2,231943,-0.0244954917269133,0.0622077653683811,0.693989309156212
402,2,232156,-0.00248027102884707,0.0621957806442375,0.968212579834168
403,2,232789,-0.0308040097417146,0.0619539951045555,0.619352056863625
404,2,238524,-0.0107053951707815,0.0620602868613198,0.863143373488229
405,2,241518,0.000568204350035906,0.0626016881363552,0.992763225875896
406,2,250396,-0.0112273630468082,0.062172068085977,0.856796706327747
407,2,250466,-0.000961229419047416,0.0621529615254615,0.987669509483094
408,2,252305,-0.00618150635573667,0.0623168601636044,0.921039936544074
409,2,254571,0.018580377841567,0.0631852639147875,0.768883445490845
410,2,254742,0.0379826619572654,0.0631035652409972,0.547620490234293
411,2,254908,0.0280110401080369,0.0636007355246777,0.659902460288629
413,2,255862,0.0161386241393384,0.06322914782555,0.798686184326402
414,2,255975,0.0396588995657896,0.0629713140134062,0.529237374682709
415,2,258311,-0.000103825357198106,0.0619662915854022,0.998664080738076
416,2,259284,0.0247356633768457,0.0621609994142805,0.690923075194272
417,2,266330,-0.0122690645349257,0.0624388633368421,0.844334066323513
418,2,267100,0.0232392812949771,0.0624254738472291,0.709913433206854
419,2,268086,0.003063085821013,0.0624420651940149,0.960903331666376
420,2,274614,-0.024141603028268,0.0620495997338195,0.697459366322412
421,2,274729,-0.0363952510484328,0.0623722874029902,0.559918367805024
422,2,275746,-0.0395106155767063,0.0623396606063669,0.526624542421197
423,2,277029,-0.0491588609212362,0.062030104167582,0.428601435227172
424,2,277741,-0.0387300799236799,0.0620754176474392,0.533083253829235
425,2,278218,-0.0437181495689646,0.0619537736136897,0.480866518550031
426,2,278379,-0.0400175124706319,0.0634960206965284,0.528947590004259
427,2,279910,-0.0525475110213278,0.0619125460783557,0.396602449393623
429,2,283431,-0.0377293572416828,0.0628513080315741,0.54869449735915
430,2,283573,-0.0516750802363208,0.0620681475281061,0.405659248013053
431,2,286762,-0.0350271902784143,0.0622601820932489,0.574068640883728
432,2,287187,-0.039008745395592,0.0619626801553294,0.52939480263605
433,2,288379,-0.0352676980966172,0.0614989819026833,0.566693016666518
434,2,294941,-0.0917396152665575,0.0613704903226441,0.135847245110397
439,2,297610,-0.107949855924669,0.061608700408863,0.08061021961581
441,2,299680,-0.0490677644558663,0.0616301728243366,0.426471433698593
442,2,299708,-0.050235522810006,0.0617577402063209,0.416520579508695
443,2,299759,-0.0434410308357536,0.0615627543410227,0.48087855800785
444,2,300111,-0.033146821215754,0.0620115084508176,0.593313519742316
446,2,301710,-0.0105336403730087,0.0616201282914651,0.864365113111245
447,2,303446,-0.0174573395774199,0.0620038636886527,0.778451681856383
448,2,303854,-0.0313388297941817,0.0620002840190531,0.613549358417343
449,2,304472,-0.0483576036592826,0.0614447285797307,0.431804186820321
450,2,304691,-0.0564756921724719,0.0624226126614835,0.366224795943093
451,2,308097,-0.027666480377518,0.061818676197595,0.654757967534474
453,2,309402,-0.0234737797346125,0.0614472933870957,0.702680205890048
454,2,310030,-0.0272176414673655,0.0617883112084129,0.65984591665578
455,2,310113,-0.0179852719998155,0.0616254551786332,0.77057420286882
456,2,310972,-0.0516813093704392,0.0616651603963257,0.402544035123137
457,2,312659,0.0234961518919803,0.0614742994746628,0.702534883462797
460,2,318265,0.00759302610744261,0.0622847690219376,0.903041064087926
461,2,318379,0.0225636581130088,0.0624590753419364,0.718124885574752
462,2,321266,0.0708527546665009,0.0619377797844984,0.253425976521176
463,2,322957,0.0794513528913662,0.0613530497232352,0.196171318118139
464,2,325221,0.0863277600477043,0.0616652677670471,0.162409113379542
465,2,332691,0.0751060813841525,0.0623380220787486,0.229080001080331
466,2,333006,0.0847312311705746,0.062180056068313,0.173853530411768
468,2,335046,0.0769615896358103,0.0615825818127585,0.212226189359316
469,2,335049,0.0647641853042337,0.0618851984304942,0.296036412725437
470,2,335995,0.0662897599268311,0.0615298687880062,0.282055590558656
471,2,336060,0.0724320007565184,0.0614270983002571,0.23913104467132
472,2,338292,0.0325406308327499,0.0615197051026373,0.597175017015634
473,2,339568,0.0140753223745375,0.0616322277761261,0.819486172689796
474,2,340466,0.0351705939995189,0.0621422583626611,0.571774428670292
478,2,348480,-0.0113664090273132,0.0615420753117276,0.853575662662291
479,2,350086,-0.0292786281319362,0.0615282234195906,0.634470701524746
480,2,351083,-0.0276642296472458,0.0623259941606083,0.657413275874122
481,2,351335,-0.0349331831560164,0.0616145715945001,0.571099644996394
482,2,351417,-0.0323629297076429,0.0616088146943424,0.599706476223667
483,2,351450,-0.0418503110428308,0.0616608712952564,0.497761606958327
484,2,352302,-0.0322875099666163,0.0621646765359933,0.603816558446116
485,2,352469,-0.0196460686815865,0.0615507006150989,0.749774924227381
486,2,352562,-0.00521789712591281,0.0618105531354633,0.932772286931983
487,2,352944,-0.0100982745818919,0.0616305459158236,0.869941601271489
490,2,355266,-0.0234028884646745,0.061620301256019,0.704328317827954
491,2,358277,-0.00882717256733778,0.0616408283278034,0.886211299239511
492,2,358926,-0.0289444063740071,0.0617140968157922,0.639353426192304
493,2,358948,-0.0301837922264186,0.0617319799260446,0.625181419182457
494,2,359515,-0.014634379365341,0.0616552231570095,0.812516527089309
495,2,363190,-0.00429039552913404,0.0622630847794168,0.945102238878057
496,2,363588,0.0353738320558785,0.0624807852133686,0.57164790226648
497,2,363888,0.0211185291938858,0.0619625242076248,0.733436239560498
498,2,363954,0.0270574827608924,0.0617096791534519,0.661318056499365
499,2,364199,0.0113101117634489,0.0616396793864326,0.854520859353155
501,2,365981,0.0159028769911391,0.0628797499669611,0.80048547318773
502,2,366047,0.032660856981742,0.0617284079928795,0.597064625813522
503,2,366936,0.0410112558754332,0.0624253796994008,0.511631848979973
504,2,369530,0.0466456071429404,0.0616003954855393,0.449417805956694
506,2,369931,0.00439722644201106,0.062072892488531,0.943565433149554
507,2,371033,0.0416081243873706,0.0618689192215116,0.50169228302666
508,2,372919,0.0581752300468775,0.0615633420205014,0.345322867884904
509,2,373518,0.0725721751004864,0.0614849476814696,0.238666017144768
510,2,376157,0.030837864369195,0.0617203008792667,0.61764062609626
511,2,376172,0.0351845828410682,0.0621602225301697,0.571732679837646
514,2,381433,-0.00927363822474758,0.0621415480004205,0.881454131347207
515,2,381922,-0.000269059123982895,0.0626261711010794,0.996574507572852
516,2,382146,-0.0166353759484479,0.0616776646606817,0.787537308348654
517,2,384206,-0.0102703261953943,0.0618736209865164,0.868260815578519
518,2,384955,-0.0024241158840293,0.0617380751441459,0.968701690303562
520,2,387301,0.0151559960921723,0.0620472330305112,0.807167141986418
521,2,388313,0.0209207030187804,0.0616739685530595,0.734649872645184
524,2,390138,0.00453164240935289,0.0618755655125856,0.941658211889687
525,2,391233,0.0348338139096083,0.0621922960121274,0.57576748920415
530,2,395606,0.0392573213151121,0.0618235196544604,0.525846247982469
531,2,395726,0.0523564485385708,0.0617733896074959,0.397259196522536
532,2,395853,0.055610908841759,0.0619416332687014,0.369906599206378
533,2,396484,0.0544358900336621,0.0616701876783344,0.378002452112062
534,2,396705,0.0519648212823996,0.0616463982325335,0.399827293334884
535,2,398759,0.0572378704736531,0.0621382859127955,0.357608021944859
536,2,400386,0.0728840797179249,0.0617439621654819,0.238626255204779
537,2,400847,0.080321313180763,0.0616607018810235,0.193548989830173
538,2,401130,0.0669102648114654,0.0622733727993709,0.283350323557387
539,2,401143,0.0610092440270517,0.0621667240816099,0.327076995221676
540,2,401979,0.0921616279007229,0.0620192378439937,0.138167224173619
541,2,403598,0.0843898738426095,0.0617201982979644,0.17240205106935
542,2,404844,0.0815088490750547,0.0624241350735443,0.19249587082286
543,2,405100,0.0976389847339104,0.0617837376501372,0.11492582346327
548,2,406181,0.0952219442154666,0.0618347032393535,0.124470043556517
549,2,406688,0.0863408581011466,0.0615126004781724,0.161308488092461
550,2,407621,0.0927866973839692,0.0619935278649424,0.135360754140359
551,2,409016,0.0997240895305265,0.0625880717299053,0.111978874339506
552,2,410647,0.100023171465727,0.0616678409274418,0.105703291963271
554,2,419803,0.0594285468103746,0.0622515027712697,0.340406781231698
555,2,419943,0.0484629155395363,0.0626466970860859,0.439690487510976
556,2,422349,0.0628143500000858,0.061840426634518,0.310444619221297
557,2,425467,0.0369400545836461,0.0616770822959304,0.549605882985249
560,2,429095,0.043224599480007,0.0620311826314826,0.486373749504512
561,2,431266,0.00880114243244945,0.0621058781230632,0.887388409952217
562,2,431446,0.0176278821836532,0.0623514319326992,0.777558597771767
563,2,432524,0.0211895351016207,0.0617494320135261,0.731687236031324
564,2,434090,-0.0139588551409955,0.062324363770371,0.822909374494046
565,2,441927,0.016111755800638,0.0616556407814633,0.793999343929866
566,2,446471,0.0157261987336055,0.0624118979797879,0.801207511910785
