SNP,Chr,Pos,Effect,SE,ERG11_ERG5_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
117,1,171431,-0.0943085081168027,0.0862876722400804,0.275159043005668
118,1,173339,-0.0637723509853694,0.0856941877234668,0.457259493760572
119,1,173845,-0.0630585607680967,0.0856245383146329,0.461943388027621
120,1,175121,-0.0390978943276437,0.085495069637688,0.647728348930471
121,1,175281,-0.0499407789437729,0.085551799014976,0.559761985175442
122,1,175315,-0.0452110932181491,0.0855322950279269,0.597425496795484
123,1,175523,-0.0421768228382217,0.0860216652330466,0.624222942199905
124,1,175541,-0.0477088761202331,0.0856621325145187,0.577919696692168
125,1,175653,-0.0545226412777011,0.0859219508389188,0.526126394190038
128,1,175856,-0.0471856055538198,0.0873541235238593,0.589424134499636
129,1,175876,-0.0437113216240181,0.0860194950683108,0.611661344135392
130,1,175989,-0.0486924689649419,0.086257544224356,0.572771740009603
131,1,176001,-0.0523445547540515,0.0867013812656877,0.546408395210247
133,1,177692,-0.070786078698861,0.0854831530368376,0.408190050816589
134,1,178191,-0.0648911173417044,0.0855814338583061,0.448814278614429
135,1,178224,-0.070786078698861,0.0854831530368376,0.408190050816589
136,1,178960,-0.0923393090495022,0.0861094006897031,0.284295969481082
140,1,183802,-0.0386529004170524,0.085552180254526,0.651686960079489
141,1,183954,-0.0358938192775874,0.0861787642558231,0.677294211965617
142,1,184450,0.00178342490773133,0.0854451513331772,0.983359427223991
144,1,184718,-0.0135105552041713,0.085927671700101,0.875152127107539
145,1,185296,0.0151272944277096,0.0855623499244073,0.859768066200923
146,1,185438,-0.00202239937544992,0.0855701103400015,0.981157575940393
147,1,185469,-0.00711934635816287,0.085692835261171,0.933835152741244
148,1,185503,-0.0148158055238838,0.0854683962312458,0.862476977992306
149,1,185705,-0.0169663826163595,0.0864225846321231,0.844473576646157
150,1,185749,-0.0195944903130283,0.0864210098092288,0.820762646031691
151,1,185806,-0.0193162793114067,0.0865365996214087,0.823497180144499
152,1,185879,-0.0227516999145749,0.0869524596485336,0.793738675293866
153,1,185916,0.0131549423011547,0.0869185206180171,0.879787678953488
154,1,185941,0.00995241102691858,0.0872983754215175,0.909299007809076
155,1,185954,-0.0109286863883209,0.0875530042108593,0.900734208473275
156,1,186055,-0.00587019192109288,0.0858069486828617,0.945496710173829
157,1,186896,-0.0482800722260284,0.0871764383016959,0.580052537093956
161,1,190132,0.0574223076324261,0.0858619863522379,0.50407643431517
162,1,190148,0.0556954637393847,0.0858911360177666,0.517120368099258
163,1,190165,0.0447991109524726,0.0865698453491488,0.605137614368984
164,1,190169,0.0501330005593567,0.0864535135595325,0.562362839292615
165,1,190933,-0.0799742037823495,0.0856876024055395,0.351291208067401
166,1,192149,0.0847388038194718,0.0863770111806482,0.32724774520527
168,1,192303,-0.0671850140480226,0.103052633745202,0.51485862565919
171,1,192795,-0.00903675120451852,0.085629495710674,0.916012701531891
173,1,194187,-0.0716125899598583,0.0856169891318071,0.403479071589677
174,1,194867,-0.108851578333845,0.0854589907884115,0.203597565234283
190,2,8314,-0.0144000076211133,0.0871020552625287,0.86878408079453
194,2,8498,-0.0506686655186444,0.0869360396758486,0.56038192806558
195,2,8651,-0.0570901700481894,0.0870062520944288,0.512147558447243
197,2,9812,-0.0521678395014964,0.0875325570172667,0.5515691122721
198,2,9932,-0.0571216967630486,0.0871784213077469,0.512748063227786
199,2,10135,-0.0532562366463272,0.0868511110558807,0.540145560792072
200,2,11616,-0.0613636375243014,0.086743655336061,0.479776274847876
201,2,12133,-0.053103608512215,0.0871043644395949,0.54248260264854
202,2,12194,-0.0541854480545618,0.0874396619444178,0.535861949284841
203,2,12359,-0.0488957943912953,0.0871925894230708,0.575303800143552
204,2,13061,-0.0740877434656735,0.0871358190493421,0.395759160175803
205,2,14298,-0.0663597315434719,0.0874288531929009,0.448350642228854
206,2,15222,-0.0795178700183985,0.0882519932386338,0.368185621602064
207,2,17986,-0.0601535002188673,0.08674605651071,0.48848720795483
208,2,19770,-0.0690978703878762,0.0873278776867303,0.429331522006977
209,2,19836,-0.0683830499384599,0.0870891298939263,0.432858511890974
210,2,19851,-0.0695837126753953,0.0873418726602736,0.42617112603908
211,2,21595,-0.0746792053747516,0.086968512646663,0.391092912431244
212,2,22385,-0.10022551602881,0.0869782433034938,0.24997528003028
213,2,23441,-0.0741556449443193,0.0878994728052851,0.399441072690344
214,2,24209,-0.0336603437957468,0.0872451453071343,0.699867297753315
215,2,24341,-0.0340041830714186,0.087451217389782,0.697631886137469
216,2,26815,-0.0394005035649063,0.0873399522288913,0.652182496697551
217,2,28209,-0.0361516826840048,0.0873733373305668,0.679300386442023
221,2,41245,-0.141680007864262,0.0867320952913395,0.103247837875496
222,2,43214,-0.155223528398339,0.0880841708278767,0.0788978756690124
223,2,47104,-0.0819233414282308,0.0858938196478051,0.340850409967753
224,2,50915,-0.0908050746091199,0.0867148587213472,0.29573830760312
225,2,55834,-0.119155213861248,0.0862151804842745,0.167824831514947
226,2,56422,-0.0897273387915918,0.0864708980600167,0.300138918604236
227,2,57715,-0.0750345792709965,0.0862247577360151,0.384771108092948
228,2,59046,-0.0794209896018307,0.0866508028403502,0.359996999542248
229,2,59191,-0.0927545965423299,0.0861157347187017,0.282174548973372
230,2,59383,-0.0973791873349594,0.086126156752507,0.258966869945964
231,2,59477,-0.0901385690623324,0.0874486905038745,0.303359318343157
233,2,60471,-0.0761966712382123,0.086302940609679,0.377892376131023
234,2,60478,-0.0695318420603617,0.0864175609902073,0.421590278778434
235,2,60786,-0.085321859734657,0.0862350537252184,0.323140079722603
236,2,61035,-0.0818285189665049,0.0862384082506555,0.343338937242759
237,2,61071,-0.0765901984404269,0.0858598875202668,0.372980741776677
238,2,61675,-0.0984004604140409,0.0860448236007287,0.253566417994638
240,2,62939,-0.0928592794912321,0.0859130146612699,0.280500684726369
241,2,63527,-0.0684325362570629,0.0863012571519196,0.428339882463391
242,2,63857,-0.0851800224091468,0.086279144345927,0.324190979314373
243,2,65527,-0.0997962010172427,0.0859493643231105,0.246383928008267
247,2,67976,-0.059406033087694,0.0872964180733099,0.49662806269279
250,2,72389,0.0805584006697381,0.0867090163978374,0.353489732670479
251,2,72392,0.070964260960984,0.0873236375856906,0.416961835155414
252,2,73646,0.0931599909668975,0.0854695999423864,0.276466287490554
253,2,74564,0.101912051692338,0.085272859764878,0.232839009275692
254,2,74739,0.152111005679971,0.0853429984565523,0.0755517324643709
257,2,80873,0.170262460819654,0.0854515019280165,0.047085506039571
258,2,81501,0.197261428918264,0.0852724402005465,0.0212798242403504
259,2,83526,0.215362875196008,0.0850137994763649,0.0117326377951785
260,2,83845,0.21949111836453,0.0850661763627117,0.0102765862773698
263,2,84447,0.242123802042656,0.0860007160944182,0.00514557283984259
264,2,87391,0.248200156922745,0.0844585694260668,0.00351249097199321
265,2,87562,0.252463399192446,0.0846418130667744,0.00305557029314161
266,2,87849,0.247453865177337,0.0846754972406365,0.00369750090377879
267,2,87878,0.256645599099808,0.0849709385682934,0.00270843679963065
269,2,89785,0.170033703141356,0.0855944003812435,0.047750136959311
272,2,93721,0.12082647051804,0.0855702766163915,0.158826598225323
273,2,93952,0.116485302551295,0.0853412290908371,0.17314253957097
274,2,95085,0.129416664951363,0.0854082448565521,0.130598603601669
276,2,107124,0.173629766924019,0.0852286255209889,0.042373133937282
277,2,111645,0.174219120615051,0.0852804412121868,0.0418049976390128
278,2,111916,0.16804314853821,0.0855188502590847,0.0501999910669436
279,2,111931,0.17590304143192,0.0856063284308479,0.0406348730949122
280,2,111999,0.179106528586945,0.085276340710631,0.0364108847582747
281,2,114528,0.188685990659098,0.0857149834446384,0.0283601409873595
282,2,116024,0.199790040181884,0.0858504452676393,0.0205203432468928
286,2,120090,0.0612829458225056,0.086103093540452,0.477096384276351
287,2,120291,0.0585674944295348,0.0870944419095376,0.501731068613982
288,2,120726,0.0672180324791893,0.0865727945318597,0.438012898416885
289,2,121716,0.0513096487466517,0.0865051833331218,0.553467556525824
290,2,123100,0.0516280904218703,0.0866240948095152,0.551556184751162
291,2,124677,0.016816833262695,0.0865436514762882,0.846040080817267
293,2,127887,0.0973005788253716,0.0869876514110469,0.264090108827358
294,2,128935,0.0939386611364399,0.0869156056642682,0.280522517636879
295,2,129053,0.106336412925699,0.0871407007366908,0.223171750954526
296,2,130040,0.0873213194459668,0.0877342735124428,0.320275473104456
297,2,130976,0.0385856728174492,0.0871174702249113,0.658098191732134
298,2,132199,0.0549118851497112,0.0874967612046558,0.53067986211657
299,2,133355,0.0816593504299554,0.0880305399166704,0.35423581428192
300,2,133435,0.0618029518668151,0.0882669556345968,0.484274717904904
302,2,135183,0.0769310019799496,0.0882822434762019,0.384116584416765
303,2,135402,0.0718085354392528,0.0882811043920656,0.416532606250311
304,2,135898,0.071243466802787,0.0887514572099084,0.422670868713178
305,2,135912,0.0701301976942068,0.0888196424458268,0.43030322748086
306,2,135925,0.0671280053671404,0.0884231847065935,0.448259016004991
307,2,136002,0.0462826657316728,0.0883948058146708,0.600892049523857
308,2,136173,0.0649787532776944,0.08898756567572,0.465752025165323
310,2,138318,0.0371007886359309,0.0913845180464316,0.684999244399945
311,2,138695,0.0160817427133737,0.0898351311054429,0.858029439991532
312,2,138818,0.0204608409030049,0.0896678443866739,0.819634682504156
313,2,139728,0.0180574572196033,0.0895085322491583,0.840236143589012
314,2,140174,0.0363036061085129,0.0894928348343649,0.685238670882569
315,2,140863,0.0304227786530951,0.0894628322799226,0.734013198768553
316,2,141152,0.0210807517086167,0.0897225171148891,0.814379911987549
317,2,141292,0.0246638655790301,0.0890746911008701,0.782026854764495
318,2,141545,0.0208746653126379,0.0895114223089031,0.815736055433643
322,2,146723,0.0262452699598739,0.0893459360285298,0.76912242235227
323,2,147946,0.0102613782484871,0.0901737403414307,0.909464489147218
326,2,151397,-0.0480286219355568,0.0903646820017987,0.595408214014127
327,2,153035,0.00742514102754122,0.0894158515801691,0.933866369050357
328,2,153228,-0.00896585195546784,0.0900679307909557,0.920761716729027
329,2,153455,-0.0267811502079054,0.0907378127034394,0.768053781528282
331,2,153815,-0.0124408758842467,0.0903984070374789,0.890617052547198
332,2,154160,-0.00922899517000486,0.0894522789273131,0.917884830188165
333,2,154235,-0.00343733144818303,0.0903467046689812,0.969672506188924
335,2,159870,0.0252304047089054,0.0880547719885835,0.774639696925028
336,2,161229,0.0723676253956427,0.0893337270895133,0.418438921601249
339,2,162696,0.114084553708263,0.0888246794923585,0.199851632816889
340,2,163284,0.104780442809499,0.0876749974595011,0.232850013339368
341,2,164166,0.103212447943894,0.0884975583866835,0.24429080688616
342,2,165270,0.0676973999702042,0.0878483649591648,0.441449725380735
343,2,165675,0.0749596779869779,0.0892861696616846,0.401732256280528
346,2,168062,0.0557815192932742,0.0885223813653137,0.529010481874405
347,2,168518,0.0137938971583966,0.088061950809624,0.875619257233654
348,2,168980,0.0417361536451495,0.0879951679594942,0.635578877750465
349,2,169651,0.017073101523688,0.0880603227377736,0.8463816624704
352,2,170725,0.0703285460788798,0.088142325651201,0.425466359563444
353,2,171254,0.0660603784632818,0.0882945607601199,0.454848708204496
354,2,172242,0.0619427086427964,0.0872577496062204,0.478245951592326
355,2,173254,0.0404716948730339,0.0866241031153321,0.640637504391476
356,2,173340,0.0421542847989353,0.0866113399807466,0.626768526771694
357,2,173385,0.0424846110134418,0.0866907015481966,0.624388000479922
358,2,173973,0.0560671220861825,0.0864383172790701,0.516994532899332
360,2,177341,0.0703394308877149,0.0861137770249176,0.414582365933833
361,2,180314,-0.0206595074186058,0.0862170279984061,0.810762286800608
362,2,180339,-0.0244473906123415,0.0864320821932589,0.777456936148746
363,2,182758,0.0510103517534842,0.0860890695505953,0.553875135286236
364,2,183619,0.0617513172580542,0.0864085612500943,0.475301677515144
367,2,187176,0.0412701921136862,0.086914062636678,0.635195322604041
368,2,191066,0.0767819886415929,0.0874963608177289,0.380787574456829
371,2,191599,0.027205593198705,0.0863659457415567,0.752944958932537
373,2,191763,0.0239233462807475,0.0867108387898288,0.782787860441986
374,2,191959,0.0117664212066015,0.0865063265372761,0.891884551132703
376,2,195759,0.165095956942713,0.0868077900824999,0.0580037545282095
377,2,196912,0.12637272241706,0.0855762033762752,0.140640255641345
379,2,198110,0.106254274582477,0.086169160894025,0.218362939379299
381,2,198805,0.122129198075989,0.0864825500107323,0.158776986038802
382,2,198891,0.140457238016118,0.0857256021744139,0.102218513914833
383,2,199248,0.112898425453218,0.08603789160244,0.190307217512615
384,2,201782,0.111199043048709,0.0859379236902085,0.196529968386015
385,2,203285,0.168598344583874,0.0853370074628377,0.0489698410130884
386,2,203783,0.135820680794995,0.0853170369070728,0.112290403795336
387,2,204179,0.151971487177919,0.085447946472936,0.0761779050967478
388,2,205406,0.134830233330229,0.0864143117864876,0.119590559573241
389,2,205834,0.13882130612204,0.0859795757858763,0.107294115860565
391,2,207192,0.0792197492809012,0.0861126079959059,0.358224345864268
392,2,207561,0.0852786159118364,0.0857145975557268,0.320459796805874
393,2,208682,0.0872502262129032,0.0855643655714091,0.308567753564306
394,2,210102,0.068295806967466,0.0858346576488836,0.426760301806285
396,2,214801,0.0632112107052452,0.0858415993977899,0.461994392034461
397,2,215016,0.0448847311207252,0.085825245149962,0.601317531105464
398,2,218876,-0.0539898611835508,0.086698523034972,0.533863358303093
399,2,227511,-0.0494383549848468,0.0873204707286461,0.571637003742991
400,2,230378,-0.0288626320296224,0.0862455164528724,0.738082892985333
401,2,231943,-0.0346848585369789,0.0864868057373814,0.68863169872903
402,2,232156,-0.0436467769335147,0.0864398350145316,0.613917302764271
403,2,232789,-0.0269078398653498,0.0861529496200926,0.754976896915835
404,2,238524,-0.0067712908414741,0.0862853579452817,0.937494243785758
405,2,241518,-0.0226367128882052,0.0870268552758336,0.794929178344445
406,2,250396,-0.0638528050616827,0.0863750419681382,0.460246099243989
407,2,250466,-0.0651450902634215,0.0863417564638428,0.451050450203483
408,2,252305,-0.0581346503643274,0.0865851264210357,0.502394598048569
409,2,254571,-0.0350917967614766,0.087837434328763,0.689760209012791
410,2,254742,-0.0138813155921618,0.0877748456204385,0.874431510581517
411,2,254908,-0.0434321175135595,0.0884182385062689,0.623581625689506
413,2,255862,-0.0197540823613147,0.087909366815518,0.822335178813111
414,2,255975,-0.0162351481331788,0.0875939862010439,0.853064527753535
415,2,258311,-0.0345723208813348,0.0861321393116256,0.688378094470498
416,2,259284,-0.0306506420763155,0.0864264808778536,0.723068000320557
417,2,266330,-0.0286239256896854,0.0868001877285446,0.741770854213386
418,2,267100,-0.00854690902572464,0.0868060370418311,0.921623040190731
419,2,268086,0.0245167249583715,0.086803749272838,0.77777278951381
420,2,274614,-0.0297903482473558,0.0862715411872083,0.730067677608848
421,2,274729,-0.0281136982549458,0.0867451554875871,0.746057821843013
422,2,275746,-0.00413410590190422,0.0867199081466217,0.962004659710432
423,2,277029,-0.0147033222223628,0.0863136487353801,0.864834375215535
424,2,277741,-0.020518993556213,0.0863441770538506,0.81229672423541
425,2,278218,-0.0233846725310073,0.0861861324569221,0.786297714687839
426,2,278379,0.00116782577412589,0.0883282061610371,0.989458596322074
427,2,279910,-0.0377063459047673,0.0861414774445908,0.661852777242993
429,2,283431,-0.0146963995116884,0.0874233222777719,0.866596030284811
430,2,283573,-0.0320775218325812,0.0863612088154132,0.71053686032433
431,2,286762,0.0160591509942679,0.086594968096007,0.852981571152919
432,2,287187,-0.00455416110860496,0.0861947782847804,0.957892706878707
433,2,288379,0.0424592580101276,0.085512053813442,0.619829925468505
434,2,294941,0.0847556722608761,0.0854741234223324,0.322074569256836
439,2,297610,0.0270922016658786,0.0860142233796556,0.752967870021772
441,2,299680,0.0663764046202189,0.0856885856562276,0.439080615009309
442,2,299708,0.0861693919438313,0.0858198128593056,0.316030998951984
443,2,299759,0.0797335863526727,0.085545899003438,0.35194450598901
444,2,300111,0.0676509213226155,0.0861743488979032,0.432952513456688
446,2,301710,0.087329412860139,0.0855478881844671,0.308036502783978
447,2,303446,0.0634863549629395,0.086147463574207,0.461642395341237
448,2,303854,0.078633781586858,0.0861286135658153,0.361875687191338
449,2,304472,0.045332343879852,0.0854675255375993,0.596165131800009
450,2,304691,0.0498013529137363,0.0868463366495108,0.566710472352292
451,2,308097,0.0916682364161222,0.085832384423608,0.286254264865642
453,2,309402,0.0310654003031647,0.0854318870718112,0.716353718178657
454,2,310030,0.0182751647876745,0.0859224474779138,0.83168863729325
455,2,310113,0.0057725371931462,0.085687712351408,0.94632755811635
456,2,310972,-0.0282221220841534,0.0858052364843084,0.742419448975825
457,2,312659,-0.0664134896080492,0.0854123442536217,0.437347400707286
460,2,318265,-0.131309989003809,0.0863139067018151,0.129077928831729
461,2,318379,-0.117013416746541,0.0866293762038718,0.17764522509449
462,2,321266,-0.0504296896306543,0.0862298511206453,0.559036530166526
463,2,322957,-0.0286812686411081,0.0854879474371142,0.737446697317191
464,2,325221,-0.0535372759331987,0.0859237061287019,0.533634801625341
465,2,332691,0.0193995203840085,0.0868404859790813,0.823359196424017
466,2,333006,0.0416500199495849,0.0866477117801726,0.631040094321164
468,2,335046,0.0636368767844657,0.0857406435597017,0.458458517649358
469,2,335049,0.0581089151691793,0.0861168957885304,0.500264941701757
470,2,335995,0.0238482423664228,0.0856761565313497,0.780904127169667
471,2,336060,0.025694982048032,0.085559248619796,0.764111390389859
472,2,338292,-0.000630298164364251,0.0855647849501985,0.994126735923177
473,2,339568,-0.0355459481134862,0.085672785865443,0.678464510608748
474,2,340466,-0.0711542194198056,0.0863526228206096,0.410498186892667
478,2,348480,-0.0783707103481874,0.0854644056846105,0.359769617281397
479,2,350086,-0.135695442334248,0.0852648414077136,0.112401546108018
480,2,351083,-0.111637920474015,0.0864721583450282,0.197539025040389
481,2,351335,-0.12534112433908,0.0854417426870932,0.143272465315342
482,2,351417,-0.112754508410415,0.0854778488255693,0.187988053863427
483,2,351450,-0.132672091430873,0.0854919517750369,0.121590239003297
484,2,352302,-0.112067790302848,0.0862546300423695,0.194700260763478
485,2,352469,-0.119014442123234,0.0853516042117358,0.164073210955531
486,2,352562,-0.11956285668162,0.0857001926313145,0.16385394707054
487,2,352944,-0.111367677191703,0.0854829991796778,0.19349058266191
490,2,355266,-0.129526277839127,0.0854104874836035,0.130284173219383
491,2,358277,-0.122534252321172,0.0854532759419501,0.152476644059942
492,2,358926,-0.131146962042029,0.0855435773901518,0.126146630346709
493,2,358948,-0.143123283848499,0.0855164710598451,0.0950883505822958
494,2,359515,-0.141028310831803,0.085396901057246,0.099536947524201
495,2,363190,-0.0385305873907096,0.0865407109423026,0.656425892251016
496,2,363588,-0.00270918585764923,0.0869064033830274,0.975148707826856
497,2,363888,-0.00941537384533053,0.0861592703743967,0.913043526836547
498,2,363954,0.0167886917410462,0.0858137312912218,0.845003664428768
499,2,364199,0.00475286336881275,0.0857014164124957,0.955804646501651
501,2,365981,-0.0110072442253789,0.0874277314863914,0.89988191700839
502,2,366047,0.000414998356692647,0.085855083952754,0.996146004957383
503,2,366936,0.00549829822215944,0.0868426114749332,0.949552806421703
504,2,369530,-0.00994454194601119,0.0857109813808418,0.907699394296381
506,2,369931,-0.00385016997148081,0.0863003698121549,0.964440530193269
507,2,371033,-0.0222912192793415,0.0860633248626392,0.795778875801115
508,2,372919,0.0182045288070849,0.0856942827892451,0.831889716667601
509,2,373518,0.0179269647311402,0.0856457832072907,0.834322923481646
510,2,376157,-0.0233922054039753,0.0858310982878521,0.785368001109731
511,2,376172,-0.0127291242666995,0.0864579703346863,0.883035289166089
514,2,381433,0.0323049308281278,0.0863810659831398,0.708642517120981
515,2,381922,0.0436971680747198,0.0870381576336337,0.615948091859377
516,2,382146,0.0335993624252309,0.0857407017264358,0.695389413037493
517,2,384206,0.0416730765498795,0.0859977106259324,0.628272317383357
518,2,384955,0.0210681129107146,0.0858273653592915,0.806234556445403
520,2,387301,0.0139189409367199,0.0862684345245904,0.871914346336669
521,2,388313,0.0336170240981897,0.0857406821147326,0.695237282757323
524,2,390138,-0.0153174062679095,0.0860224462175428,0.858775716732052
525,2,391233,0.0673213498523346,0.0864301771799868,0.436554424782697
530,2,395606,-0.132310369681255,0.0857135687574788,0.123573018714883
531,2,395726,-0.125670357129404,0.0857103462149707,0.143478160672446
532,2,395853,-0.127405054832773,0.0859486852672125,0.139142373197959
533,2,396484,-0.115204655955367,0.0856153958172603,0.179293019141771
534,2,396705,-0.128367737672488,0.0855207761747084,0.134246286425247
535,2,398759,-0.0952721962554828,0.0863459124547958,0.270614576189033
536,2,400386,-0.0902147735986356,0.0858778132620152,0.294206220199033
537,2,400847,-0.0985166722109773,0.0857726007212746,0.25150701422814
538,2,401130,-0.110373710012306,0.0865209798964919,0.202904912898095
539,2,401143,-0.10288522818114,0.0863748683171238,0.234395890618726
540,2,401979,-0.0683881214923212,0.0864180581798282,0.42926314026435
541,2,403598,-0.0618049944109644,0.0859736645129847,0.472688682321162
542,2,404844,-0.058310338079012,0.0869422901411725,0.502863824930962
543,2,405100,-0.0545807244909641,0.086152349202925,0.526793104848766
548,2,406181,-0.066338011206487,0.0861848326866568,0.441981988898424
549,2,406688,-0.0495963333295167,0.0857187128736994,0.563232116700249
550,2,407621,-0.0384629251758654,0.086438469906212,0.656610818900527
551,2,409016,-0.0197826208477093,0.0873222506421997,0.820906896784284
552,2,410647,-0.0284245864415766,0.0860424456960577,0.741327415043948
554,2,419803,-0.0589361017408517,0.0866031818964724,0.496614759429119
555,2,419943,-0.0578074035381435,0.0871172427840467,0.507405919687304
556,2,422349,-0.0602742749096941,0.0860425713457696,0.484066011618682
557,2,425467,-0.0339119974009758,0.0857742733560029,0.692813623600699
560,2,429095,-0.0388582048479146,0.0862765179316569,0.652704706563547
561,2,431266,-0.0659361831830898,0.0862769699235631,0.445235658777975
562,2,431446,-0.065917435356259,0.0866260488955764,0.44719945972119
563,2,432524,-0.0522387979747719,0.0858195822850332,0.543111572855491
564,2,434090,-0.147814689625167,0.0862979024604976,0.0876196553491351
565,2,441927,-0.126274926941658,0.0854643243080037,0.140428925414403
566,2,446471,-0.151225482059029,0.0864050401725216,0.0809538505913689
567,2,449325,-0.130716981813009,0.0859906199910676,0.129373295546489
569,2,450017,-0.173366173436951,0.0852956026550117,0.0428477730569371
570,2,451779,-0.172829194049293,0.0856206115638122,0.0442901546485944
571,2,451784,-0.176142743339404,0.0859138283013532,0.0410805931711365
