SNP,Chr,Pos,Effect,SE,TPO1_MID2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
99,1,130613,0.0310240525141206,0.0604030877624484,0.607841120772977
100,1,132012,-0.00807840533279008,0.0602958611975394,0.893495188610647
101,1,133231,-0.0174757857774062,0.0598622993108859,0.770509275232424
102,1,137074,-0.0134450155676314,0.0597800953846626,0.822181061041108
103,1,137304,-0.0157776614375977,0.059799262393766,0.79205428084394
104,1,139686,-0.00722955649259495,0.059882515427345,0.90397437244525
105,1,149562,0.00572370552107079,0.0600195936762524,0.924079861102754
106,1,150447,0.0147215212952995,0.060681069627579,0.808452426617298
108,1,154084,0.00641650965435195,0.0608726587580694,0.916111359532749
110,1,157269,0.01787879562407,0.0597612317498932,0.764986038112387
111,1,160054,-0.0142256235966449,0.0603319087920255,0.813732846001116
112,1,166222,-0.013398790678759,0.0598861481739562,0.823090815928179
113,1,166416,-0.0108596203376892,0.059766012624572,0.855920672782987
114,1,167326,-0.020251590200463,0.0600987810091465,0.736338466050861
115,1,168836,0.00610774941600678,0.059822712073617,0.918737254670081
116,1,171200,0.0131098117782535,0.0599091220562208,0.826910258483992
117,1,171431,0.0308157826962271,0.0602649118240104,0.609433582332388
118,1,173339,-0.022519041715786,0.0598063845473869,0.706747349648113
119,1,173845,-0.0143621665043126,0.0597639189533957,0.810225561293526
120,1,175121,0.0172059098412559,0.0596432723073621,0.773148416441841
121,1,175281,0.00944861759432802,0.0596988857825072,0.874333559063366
122,1,175315,0.00963826269951121,0.0596800058017547,0.871792772320942
123,1,175523,0.00745743339023427,0.0600190543684994,0.901187186904332
124,1,175541,0.00957028681153893,0.0597732414719073,0.872886092935226
125,1,175653,0.01482702357557,0.0599593676338772,0.80483179671103
128,1,175856,0.0149410957779266,0.0609493150048977,0.806490724081563
129,1,175876,0.0150903108648482,0.0600149926274013,0.801618438773666
130,1,175989,0.0168322872959566,0.0601849471622022,0.779889869203962
131,1,176001,0.00612448610763827,0.060504375855823,0.919430230415113
133,1,177692,-0.00331143101911274,0.0596819502892052,0.955783763266679
134,1,178191,-7.16833873065648e-05,0.0597414698265794,0.999043301706793
135,1,178224,-0.00331143101911274,0.0596819502892052,0.955783763266679
136,1,178960,-0.0206656324351396,0.060148826998578,0.731370480957966
140,1,183802,-0.0246662120864358,0.0596752862327266,0.679608147091954
141,1,183954,-0.0436016714301066,0.0600794805006299,0.468483232990648
142,1,184450,-0.0163987073093907,0.0595914677455905,0.783334733263399
144,1,184718,-0.00994934606074042,0.0599341388119801,0.868248323009885
145,1,185296,0.00747980528866711,0.0596808827246109,0.900333644238735
146,1,185438,-0.012183139009267,0.059681505831317,0.838364924394429
147,1,185469,-0.0127693261189619,0.0597673017804992,0.830942801332472
148,1,185503,-0.00722522007595024,0.0596153327933273,0.90360368491313
149,1,185705,-0.0151422906570225,0.060277483221362,0.801798125886337
150,1,185749,-0.0116312997576724,0.0602796920831889,0.847104765071065
151,1,185806,-0.00744850286634491,0.0603620632884887,0.90186289058817
152,1,185879,-0.0165396864250001,0.060648659634197,0.785233193511745
153,1,185916,-0.00646763205823304,0.0606264843523978,0.915103467132473
154,1,185941,0.0083231219590963,0.0608899521341201,0.891352792450179
155,1,185954,0.0122587256078152,0.0610659078480918,0.841012942826336
156,1,186055,-0.0122959090323485,0.0598469940421691,0.837334495153542
157,1,186896,-0.0196832431421103,0.060822780748473,0.746420185643216
161,1,190132,0.0043923399652169,0.0599260362246576,0.941612072231333
162,1,190148,0.000419528759704857,0.0599445615707624,0.994419914126098
163,1,190165,0.00619240405569849,0.0604042948018514,0.918405358432075
164,1,190169,0.00622431128943562,0.0603289579701105,0.917884364639166
165,1,190933,-0.0187658401504076,0.0598322929710292,0.753979221095346
166,1,192149,-0.00686344395507671,0.0603287615773977,0.909486889062176
168,1,192303,0.0379559959609836,0.0718938892741022,0.597869440438829
171,1,192795,-0.0962232861224854,0.0595073646707858,0.106771962110093
173,1,194187,-0.0487169883850243,0.0597205636974252,0.415193808698907
174,1,194867,-0.0601303450639158,0.0596585138405176,0.314188591726834
190,2,8314,-0.0146381705351409,0.0607508659342437,0.809730575632607
194,2,8498,0.00344342562016409,0.0606666057592486,0.954768634942016
195,2,8651,0.0130467649223152,0.0607197145794858,0.829993782396567
197,2,9812,0.0359093582566257,0.0610545848923572,0.556806559080209
198,2,9932,0.0222732684430579,0.0608321904547593,0.71447785880589
199,2,10135,0.0341015232410214,0.060583548396804,0.573871044868555
200,2,11616,0.0041469924040507,0.0605459956818497,0.945431768512596
201,2,12133,0.0306770887082048,0.0607651643327892,0.613981570900673
202,2,12194,0.0306014722257038,0.0610004139689881,0.616219379015593
203,2,12359,0.0240322836222684,0.0608302938743179,0.693029124197887
204,2,13061,0.00653153084308855,0.0608382697829507,0.914565234917915
205,2,14298,0.025661121833731,0.0610159073260075,0.674329060389311
206,2,15222,0.0101154987236947,0.0616239819691533,0.869708003376288
207,2,17986,-0.00357116993977669,0.0605460996527996,0.952999295807848
208,2,19770,0.0015573022961648,0.0609649551720472,0.979635310570254
209,2,19836,-0.0115250545804011,0.0607944248144058,0.849751761566813
210,2,19851,-0.00374015403310035,0.0609752008384722,0.951123995221918
211,2,21595,-0.00596588447920021,0.0607228549738692,0.921791322235254
212,2,22385,0.00177696048208076,0.0607810700754133,0.976693348723754
213,2,23441,-0.0262382713241101,0.061355591982162,0.66917202615123
214,2,24209,-0.0400111636527408,0.0608288774269464,0.511117236391206
215,2,24341,-0.0193373430375374,0.0610014290663703,0.751432366059824
216,2,26815,-0.0486434331756223,0.0608819751829903,0.424839706456381
217,2,28209,-0.0742379222287323,0.0608293080092084,0.223116479813525
221,2,41245,-0.0355793960121552,0.0606941499854048,0.558110387509747
222,2,43214,-0.0371279369085352,0.061676535862391,0.547575015970816
223,2,47104,0.0144226472532544,0.0599830017773712,0.81012442959947
224,2,50915,0.00754994611936188,0.0605759783417621,0.900882690299369
225,2,55834,1.69582435360915e-06,0.0602973942377163,0.999977575910855
226,2,56422,-0.00191209836866524,0.0604051082421338,0.974765405906096
227,2,57715,-0.00207385040651054,0.0602059710173968,0.972541030850961
228,2,59046,0.00799121106251521,0.060509142256225,0.895007191188846
229,2,59191,-0.0088289908285043,0.0601623390870332,0.88341092757984
230,2,59383,0.00444934010956088,0.0601810348164735,0.941105895440559
231,2,59477,-0.00611815230106333,0.0610861425039281,0.920277222307791
233,2,60471,-0.000141063477936354,0.0602625554454144,0.998133624033738
234,2,60478,0.00452649851333214,0.0603308417878077,0.94023498512126
235,2,60786,0.0028253658967114,0.0602319341385461,0.962612994497837
236,2,61035,-0.00792579518495179,0.060226300533875,0.895375473718533
237,2,61071,0.00332430326433825,0.0599542996529579,0.955813492816341
238,2,61675,0.0175596111899015,0.0601199010452795,0.770399702095532
240,2,62939,-0.015711612752441,0.060017407289011,0.793640455714831
241,2,63527,-0.0197135458072292,0.0602394036991071,0.743670260935138
242,2,63857,-0.057755774573749,0.0601841007787859,0.337887371709536
243,2,65527,-0.0145348544339559,0.0600588972087214,0.808912938438816
247,2,67976,-0.0211523044984977,0.0609186016665676,0.72863114489686
250,2,72389,-0.0196114098889834,0.0605442663042097,0.746191545354916
251,2,72392,0.00447425767416831,0.060964546404925,0.941536434189175
252,2,73646,-0.0390250421477563,0.059678975549826,0.513591624388319
253,2,74564,-0.0564402468893554,0.0595221030444043,0.343664451601839
254,2,74739,-0.0228260611975908,0.0597814774694182,0.702820935243763
257,2,80873,-0.0217323597435136,0.0599253157783161,0.717077856402394
258,2,81501,-0.0260462443598664,0.0599104551702662,0.664007443251834
259,2,83526,-0.0346971574758196,0.0598050235695833,0.562169253836628
260,2,83845,-0.0217840160075405,0.0598791700382082,0.716225477233567
263,2,84447,-0.00978200990903705,0.0606528136718022,0.871966123352334
264,2,87391,-0.0171712666114829,0.0596189319210993,0.773502743658649
265,2,87562,-0.0103494412869803,0.0597742892443742,0.86263903099876
266,2,87849,-0.0027566364890674,0.0597709858477924,0.963240703243019
267,2,87878,0.00432737044322667,0.060027568658774,0.942571336397829
269,2,89785,-0.0127865112216314,0.0600308436276769,0.831450676013731
272,2,93721,-0.0864597369095562,0.0596762492170045,0.148277462668071
273,2,93952,-0.0686054474794966,0.0595704020924902,0.250236097072928
274,2,95085,-0.096860811903431,0.059542739037764,0.104683698700712
276,2,107124,-0.0260671241615096,0.059779139934774,0.663061781842035
277,2,111645,0.00636402827301902,0.0598325711603534,0.915354017917313
278,2,111916,0.00570180723320002,0.0599737979410118,0.924311869635856
279,2,111931,0.0103278569121937,0.0600637576326309,0.863576760353485
280,2,111999,0.0173034147421592,0.0598434859653603,0.772640537531792
281,2,114528,0.0100745326518796,0.0601925989072537,0.867173495659138
282,2,116024,0.0164572973276335,0.0603317570807777,0.785181828553029
286,2,120090,0.0188339569100844,0.0600914521098194,0.754145513722493
287,2,120291,0.00121508090997574,0.0607870625505569,0.984063331983145
288,2,120726,0.00395670062369607,0.0604355243444344,0.94783702600581
289,2,121716,-0.0302611647111029,0.0603457622368739,0.616357921839925
290,2,123100,0.0177544529332005,0.0604431390172093,0.769130663318509
291,2,124677,0.00463672605244458,0.0603667480863019,0.938818788365103
293,2,127887,0.0157750271588095,0.0607753442026814,0.795352236094232
294,2,128935,0.0318409264735511,0.0607000318092781,0.600216997430993
295,2,129053,0.020460467698728,0.0608987918851337,0.737089376285792
296,2,130040,-0.00366279752411036,0.0612799741231027,0.952371427986601
297,2,130976,-0.0294560335978091,0.0607609205840856,0.628128953504163
298,2,132199,-0.0143221642158435,0.0610580955363879,0.814681457014369
299,2,133355,0.0209936373710287,0.061465761918463,0.732892718161919
300,2,133435,0.00188310103928013,0.0616086812493298,0.975633318441502
302,2,135183,-0.00766030896873482,0.0616415366600837,0.901170753290954
303,2,135402,0.00226183807530567,0.0616334557695442,0.970746372271262
304,2,135898,-0.00231827459426692,0.0619603162389339,0.970174884703249
305,2,135912,-0.0069854161952736,0.0620050910966196,0.910365141669806
306,2,135925,-0.0160471894455849,0.0617194125314935,0.795013579330127
307,2,136002,-0.0266400321925118,0.061662837469525,0.665985307885777
308,2,136173,0.00928984157390289,0.0621135399324715,0.881195395651406
310,2,138318,-0.0225079502472234,0.0637441421025478,0.724225482039904
311,2,138695,-0.0276103579257021,0.0626454346233933,0.659670917331338
312,2,138818,-0.0294824241181681,0.0625280680265382,0.637569978882776
313,2,139728,-0.0168731007024572,0.0624291624048516,0.787105917405026
314,2,140174,-0.0164748429772201,0.0624294637328224,0.79201457519744
315,2,140863,-0.00223111086511607,0.0624102541639923,0.971502620288588
316,2,141152,-0.00463702359112639,0.0625856831902337,0.940980098693631
317,2,141292,-0.0143211342874905,0.0621314904065205,0.817838965298346
318,2,141545,-0.0099933570281221,0.0624365821900824,0.872928414248175
322,2,146723,-0.0559937084928002,0.0622549345482732,0.369038909516156
323,2,147946,-0.0672239648504851,0.062795306791306,0.285114334875914
326,2,151397,-0.0842458169534339,0.0628947655305549,0.181278599490324
327,2,153035,-0.0318301431743186,0.0623449732549246,0.609986240601915
328,2,153228,-0.0195364903869801,0.0628144777841585,0.755969824621665
329,2,153455,-0.0211149709448935,0.0632872744376046,0.738851655632226
331,2,153815,-0.0152736415556569,0.0630491593810977,0.808727346378455
332,2,154160,-0.0389857300114935,0.0623592134870242,0.532256886141319
333,2,154235,-0.0280602859679464,0.0629990749555504,0.656298023888205
335,2,159870,-0.0280649345128695,0.0614070043028276,0.647929534238606
336,2,161229,0.0495569780732223,0.0623121867640039,0.426972543448558
339,2,162696,0.0594369396842873,0.0620190003517699,0.338533840208839
340,2,163284,0.0238269034885403,0.061263601580615,0.697566634097771
341,2,164166,0.00511642204269069,0.0618450809224019,0.934113397330578
342,2,165270,0.0292357393573928,0.0613058333203178,0.633740173873624
343,2,165675,0.02467093352885,0.0623252372212687,0.692460880281667
346,2,168062,0.00452386832908613,0.0617784322463404,0.941666710070663
347,2,168518,0.0107554602452209,0.061422501972373,0.861096589100625
348,2,168980,0.00279801178267414,0.0613958274036491,0.963676103238184
349,2,169651,0.0154211005487924,0.0614196855249728,0.801900285229213
352,2,170725,-0.015074894637858,0.0615292792470366,0.806596010971211
353,2,171254,-0.00287584980833389,0.0616339004790386,0.962810441371443
354,2,172242,0.0114175739290732,0.0609025014253597,0.851397510420055
355,2,173254,0.0539316683011999,0.0603706128904096,0.372282105539906
356,2,173340,0.0452705851659609,0.0603834482646104,0.453923645446876
357,2,173385,0.0590528403575654,0.0604054415636503,0.328937746390168
358,2,173973,0.0600265399236491,0.060241812266127,0.319725481086436
360,2,177341,0.0546556697493985,0.0600505038042789,0.363358274191382
361,2,180314,0.00935944970327501,0.0601390324713538,0.876413474374802
362,2,180339,0.0108251539303283,0.0602902831433649,0.857608441531063
363,2,182758,-0.0207296726476265,0.0600666756146206,0.730216439566359
364,2,183619,0.0127016086873559,0.0603095931132382,0.833315644467643
367,2,187176,-0.0352267601775024,0.0606127512068357,0.561491796807176
368,2,191066,0.0189605649649772,0.061086733715258,0.75644939505051
371,2,191599,-0.0143175522309716,0.0602437213413624,0.812282310631794
373,2,191763,0.0108587650933213,0.0604843963429441,0.857624550995611
374,2,191959,0.00853109645884598,0.0603378627951194,0.887643474803782
376,2,195759,-0.00136872468378074,0.0608576337466992,0.982069317947197
377,2,196912,0.0302371322303702,0.0598516846719421,0.613732919940815
379,2,198110,0.0119598959200596,0.0602287580315142,0.842709912198627
381,2,198805,-0.0111616418075552,0.060488640695132,0.853707897677276
382,2,198891,-0.00235922119667498,0.060020235457573,0.968667769326326
383,2,199248,-0.0192068324545615,0.0601487536961082,0.749671082337349
384,2,201782,-0.00387943267335661,0.0600831601434774,0.948554734932018
385,2,203285,0.00826063105339592,0.0598489572634722,0.890299638582819
386,2,203783,0.011530120426469,0.0597185440691126,0.847011760791582
387,2,204179,0.0209409596498129,0.059855830754925,0.726654929941274
388,2,205406,0.0568603766871648,0.0604055274549223,0.347189313640767
389,2,205834,0.0534090800513889,0.0601244514878853,0.374979543449828
391,2,207192,0.0373821871347046,0.0601024060070012,0.534359885349232
392,2,207561,0.0497315257072408,0.0598109834501474,0.406265647796795
393,2,208682,0.0545272253454845,0.0596983051141956,0.361666239184785
394,2,210102,0.0617346615847711,0.0598330105776816,0.302880337510492
396,2,214801,0.0451846331140831,0.0598720317778448,0.450940098550663
397,2,215016,0.060386388743496,0.059799813939593,0.313278486218795
398,2,218876,0.0637340730074351,0.0604100867673042,0.292136032311399
399,2,227511,0.095660876341008,0.0607204089154284,0.116052511633421
400,2,230378,0.0696780007042597,0.0600512109176207,0.246706876681681
401,2,231943,0.0530039330663501,0.0602721285826489,0.379777075855854
402,2,232156,0.0691722938252999,0.060200908278432,0.251323996444639
403,2,232789,0.0446727167345892,0.0600527607973838,0.457437195638594
404,2,238524,0.0610777981658633,0.0600965291178487,0.310169186774143
405,2,241518,0.0865401247383151,0.0605318825024402,0.153698500123224
406,2,250396,0.0434946648054039,0.060248577083207,0.470821469385168
407,2,250466,0.058698626592201,0.0601907165533102,0.33012359852304
408,2,252305,0.021887699732305,0.060420273258187,0.717376355880911
409,2,254571,0.0435982747309993,0.0612363332087948,0.476955208828255
410,2,254742,0.0550018803124973,0.0611549206766186,0.369060185751141
411,2,254908,0.0454286768405476,0.0616452175913984,0.461649816041439
413,2,255862,0.0367388506237918,0.0612898080937496,0.549271782097426
414,2,255975,0.0442124390444792,0.0610542711464771,0.469453411470729
415,2,258311,0.0531408679890553,0.0600241016689153,0.37658376036035
416,2,259284,0.0636884847382186,0.060197670141005,0.290783814834668
417,2,266330,0.0637048655971671,0.0604572766259519,0.292733166174699
418,2,267100,0.0749844575084028,0.0604161915257078,0.21538119848144
419,2,268086,0.0717873204416788,0.0604316142740229,0.235667507532722
420,2,274614,0.0326862601161592,0.0601592402571577,0.587246227493999
421,2,274729,0.038532633740792,0.0604788103663051,0.524455633766277
422,2,275746,0.022311341479501,0.0604754995392652,0.712399657794844
423,2,277029,0.0157320973950146,0.0602002491674866,0.793990867900409
424,2,277741,0.0277020972037042,0.060211658531855,0.645743037239429
425,2,278218,0.0247624901582976,0.0601064754686126,0.68060627545137
426,2,278379,0.0364065454507843,0.0615782824798278,0.554748870476633
427,2,279910,0.00831835504012063,0.0600981818646704,0.889993138993543
429,2,283431,0.031809423308103,0.0609565262633278,0.602110497481918
430,2,283573,0.0188653827143705,0.0602401730819469,0.754336866274819
431,2,286762,0.0474006886204241,0.0603500491583467,0.432728831420896
432,2,287187,0.0263621528890015,0.0601045482117005,0.661216113385438
433,2,288379,0.000792318537686298,0.0596652967329931,0.989412395737529
434,2,294941,0.0206545745817956,0.0596908815500851,0.729529595536051
439,2,297610,0.0848565359086326,0.0598329601014049,0.157007587626317
441,2,299680,0.0532898234837168,0.0597511123131364,0.373073738599331
442,2,299708,0.053264805776755,0.0598774894098721,0.374306336314221
443,2,299759,0.0517848193416549,0.0596778555225614,0.386126581981961
444,2,300111,0.0457564117906858,0.0601095682645108,0.447035811010657
446,2,301710,0.0208302367522146,0.0597472052712025,0.72756780060162
447,2,303446,0.0421179370764269,0.0600920904437579,0.483833491218036
448,2,303854,0.0571850631950694,0.0600683595699455,0.341748491229723
449,2,304472,0.0247762524213205,0.0596225971684798,0.677990796702231
450,2,304691,0.00150363831278372,0.060603301368523,0.980219607482973
451,2,308097,-0.00364046932824069,0.0599642476888409,0.951623995068437
453,2,309402,0.000669849318489509,0.0595997192340742,0.991039005208957
454,2,310030,-0.00789786986755422,0.0599331015679579,0.895234889754278
455,2,310113,-0.0104415433290268,0.0597648086897143,0.861407228498793
456,2,310972,0.0051749058094509,0.0598575175400163,0.931154751217395
457,2,312659,0.0522497169737288,0.05956104863926,0.380949435356722
460,2,318265,-0.00143318319795738,0.060400764296349,0.981083059594114
461,2,318379,0.0102274135426503,0.0605773209103593,0.866025183318461
462,2,321266,0.0451152048542965,0.060126350036878,0.453549794345213
463,2,322957,0.0548515035724368,0.0595656770877226,0.35775368404381
464,2,325221,0.0464169102797295,0.0599136467082579,0.439017730033163
465,2,332691,0.0467165678419768,0.0605242936770394,0.440710957372338
466,2,333006,0.101676337132884,0.0602136845153036,0.0921807889394785
468,2,335046,0.0596809910112324,0.0597662183077951,0.318685112593974
469,2,335049,0.0436852384556604,0.0600600983039764,0.467488330857938
470,2,335995,0.0478287252881275,0.0597112661673082,0.423670431050007
471,2,336060,0.0489731181439971,0.0596280838018779,0.412024266930814
472,2,338292,0.0317343528342595,0.0596573655174474,0.595099683602265
473,2,339568,0.0303789014661687,0.0597492919787854,0.611462737450233
474,2,340466,0.0137695452008675,0.0602842243309326,0.819459443916581
478,2,348480,0.0116644092235224,0.059678981388529,0.845151133018834
479,2,350086,-0.00209912459828231,0.0596849238433931,0.971963985029374
480,2,351083,0.0086237112630372,0.0604546397407644,0.886649861226588
481,2,351335,0.00268727738423825,0.0597766562109728,0.964168359709298
482,2,351417,-0.0109558529701423,0.0597645478718214,0.854654603816931
483,2,351450,0.00219314411920615,0.0598334160763596,0.970781471091668
484,2,352302,-0.0142490639940125,0.0603013443036884,0.813338784516157
485,2,352469,-0.0111759130418735,0.0596933402880298,0.851594052154626
486,2,352562,-0.00607781317330356,0.0599394107679767,0.919291076769641
487,2,352944,-0.00734517548537741,0.0597661139381954,0.902257284783743
490,2,355266,-0.0125912982535365,0.0597636351690517,0.833254685583605
491,2,358277,0.0210787005373,0.0597662982961448,0.724534797911318
492,2,358926,0.00355553379813529,0.0598644861266076,0.952672665357502
493,2,358948,0.0137503700603843,0.0598792793958056,0.818508514237841
494,2,359515,0.021940455862444,0.0597824168006748,0.713835069170036
495,2,363190,0.0533781039304278,0.060312042202228,0.376741667050781
496,2,363588,0.0769163671533552,0.0604787271695554,0.204284233255463
497,2,363888,0.0649111301313903,0.0599975461218685,0.28003706992383
498,2,363954,0.0774522679593279,0.0597160309221232,0.195474957285323
499,2,364199,0.06569117393164,0.0596744866198078,0.271722852785417
501,2,365981,0.0367012164853168,0.0609507430181205,0.547463847399055
502,2,366047,0.0662743155295958,0.059779770693641,0.26833975895781
503,2,366936,0.0570020623888152,0.0604968646059329,0.346718415517394
504,2,369530,0.0670692857745332,0.0596777082964139,0.2618368461906
506,2,369931,0.0496545925735517,0.0601364601606037,0.409532749446719
507,2,371033,0.0824192638339576,0.0598742173470979,0.169526942579493
508,2,372919,0.0675067063899521,0.059667328331136,0.258661201255789
509,2,373518,0.0871729541514871,0.0595610272600298,0.144195738190372
510,2,376157,0.0236994340278837,0.0598600291045148,0.692407527908403
511,2,376172,0.0238829801012981,0.0602927146706499,0.692257905877217
514,2,381433,0.00483118843336749,0.060262007310292,0.936147700670293
515,2,381922,0.00377177696217806,0.0607302793818853,0.950512752921792
516,2,382146,0.00896569212026521,0.0598150715441319,0.88093685940526
517,2,384206,0.0153460642341792,0.0599976196273813,0.798271329362957
518,2,384955,0.0174386473407285,0.0598623299919493,0.7709833972091
520,2,387301,0.0265255021888926,0.060157715340394,0.659531660059942
521,2,388313,0.0344568610701087,0.0597888544250721,0.564773537441138
524,2,390138,0.0362490943211415,0.0599721529852379,0.545944684286666
525,2,391233,0.0262914987731618,0.0603204302425199,0.663201885455402
530,2,395606,0.103006407737234,0.0597354214893808,0.08551515593812
531,2,395726,0.103996919636947,0.0597085432198766,0.0824245389704118
532,2,395853,0.105883185579905,0.0598706774234492,0.0778356670799819
533,2,396484,0.113571531083769,0.0595635828695024,0.057367516296995
534,2,396705,0.113805844158632,0.0595332707492907,0.0567325473466918
535,2,398759,0.109507553946916,0.0600476604057483,0.0690463221488403
536,2,400386,0.117029795105753,0.0596689234906871,0.0506275249495691
537,2,400847,0.106780956875039,0.0596678448040916,0.0743770006466955
538,2,401130,0.0990699453493004,0.0602568843556209,0.101040308714597
539,2,401143,0.102386924482721,0.0601207789516633,0.0894444315195662
540,2,401979,0.0967819899817716,0.0601095517200454,0.108271305141253
541,2,403598,0.0888382633515847,0.0598237675047378,0.138436398806141
542,2,404844,0.0927919773376955,0.0604793782518433,0.125857845394147
543,2,405100,0.101168959913834,0.0598836391292923,0.092020832406552
548,2,406181,0.104917172087876,0.0599044641866086,0.0807440882497588
549,2,406688,0.0955186476678952,0.0596005369643978,0.109906903998596
550,2,407621,0.0685764378832529,0.0601970135347706,0.255392204951903
551,2,409016,0.0729936355079705,0.0607874984197035,0.230633876939797
552,2,410647,0.060108368303592,0.0599383905241123,0.316626979042729
554,2,419803,0.0485056605193721,0.0603899993082782,0.422395679668718
555,2,419943,0.0331800855776296,0.0607763356721366,0.585453686995095
556,2,422349,0.0407621497727321,0.0600170213421822,0.497471112013879
557,2,425467,0.0302020003499547,0.0598190343304308,0.613951515779253
560,2,429095,0.0367561309689801,0.0601631885398173,0.541632123727709
561,2,431266,0.0151809050918209,0.0602223577281826,0.801125249915379
562,2,431446,0.0303992467085059,0.0604493815774232,0.615356879122651
563,2,432524,0.0272975303161975,0.0598727684230962,0.648723798400573
564,2,434090,-0.0306306147542686,0.060420240436239,0.612499768170509
565,2,441927,-0.0184781224185277,0.0597871493813139,0.75745432640482
566,2,446471,0.00893704675514895,0.0605263955926989,0.882699063158394
567,2,449325,0.0500487155166194,0.0601152889245353,0.405663977493507
569,2,450017,0.066892203463103,0.0597346220073148,0.263550537929695
570,2,451779,0.0317714283389465,0.0600400703932373,0.597019840514783
571,2,451784,0.024453085631556,0.0602663994407116,0.685172197930531
572,2,453525,0.016173579113329,0.0602931865386917,0.788664447515747
