SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
121,1,175281,-0.034315848705053,0.0596084043695556,0.56519282919679
122,1,175315,-0.0291932026921861,0.0595973551109762,0.624550993921267
123,1,175523,-0.0327745928809072,0.0599300144333061,0.584805947098335
124,1,175541,-0.0318429461053467,0.0596866491886118,0.594021883481324
125,1,175653,-0.0348350672724445,0.0598709494738476,0.561048604423095
128,1,175856,-0.0789660024319076,0.0607432908873138,0.194450723957801
129,1,175876,-0.0576118512953598,0.0598769320697051,0.33662230158441
130,1,175989,-0.0497251269141099,0.0600681831648129,0.408336604338612
131,1,176001,-0.0456485558916854,0.0603909049232557,0.450222482651774
133,1,177692,-0.017730202207952,0.0596101374275905,0.766308605057773
134,1,178191,-0.0318674745474086,0.0596526932739928,0.593527775650515
135,1,178224,-0.017730202207952,0.0596101374275905,0.766308605057773
136,1,178960,0.00200757149667719,0.0600936682282322,0.973368612820202
140,1,183802,0.00299152707590675,0.0596249011523642,0.960013346224143
141,1,183954,-0.00659592351466898,0.06005817569348,0.912610118093097
142,1,184450,-0.0124942518341251,0.059529632500566,0.833880151636741
144,1,184718,0.0172952346000816,0.0598645220136202,0.772822705865864
145,1,185296,-0.000587870952914942,0.0596175984396287,0.992138001538475
146,1,185438,-0.0260618375314272,0.0596042827573413,0.66219906792458
147,1,185469,-0.0259350441531362,0.0596905067404416,0.664196715581139
148,1,185503,-0.0194910818537271,0.059543003714691,0.743601284895772
149,1,185705,-0.0263543947505149,0.0602012774247253,0.661819772199177
150,1,185749,-0.00895420064972696,0.0602157308904091,0.881873680163257
151,1,185806,-0.0105924884252378,0.0602953882280488,0.860648755136677
152,1,185879,-0.021610557891304,0.0605784726177884,0.721502152438084
153,1,185916,-0.0355977453241716,0.0605321898133462,0.556854907795184
154,1,185941,-0.014254354436368,0.0608209188795923,0.814836738380258
155,1,185954,-0.000228476481290729,0.06100328675215,0.997013794185886
156,1,186055,-0.0312790237679683,0.0597626021072753,0.601032727144313
157,1,186896,-0.0193801427813002,0.0607571987226274,0.749932693502634
161,1,190132,-0.0736111087059965,0.0597332728878881,0.218645971245242
162,1,190148,-0.0771919506345667,0.0597385632676509,0.197146023114123
163,1,190165,-0.0730097376363387,0.0602145499231575,0.226134456020959
164,1,190169,-0.0804732278383521,0.0601121623889076,0.181524028245746
165,1,190933,-0.0465916299606564,0.0597243934555822,0.435848557014641
166,1,192149,-0.0397206979387567,0.0602274688685831,0.509997498784482
168,1,192303,0.122282821539994,0.071549002522676,0.0883154294875162
171,1,192795,0.0597010355920894,0.0595780150041579,0.316998661596654
173,1,194187,0.0258991257836554,0.0596962076994277,0.664663296230113
174,1,194867,0.0506031858072318,0.0596188191701057,0.396579634752014
190,2,8314,-0.0800821542370773,0.0605402356681762,0.186760757064242
194,2,8498,-0.0812777214870299,0.0604466121817393,0.179611340106779
195,2,8651,-0.0839843140974414,0.0604930258200753,0.165911900920178
197,2,9812,-0.105139966167944,0.0607612210390925,0.0844364622408293
198,2,9932,-0.0938454379516145,0.0605722850430071,0.1222024991677
199,2,10135,-0.110732037226477,0.0602575840304977,0.0669550441474154
200,2,11616,-0.118430673557131,0.0601514842031669,0.0497495067203631
201,2,12133,-0.119512475076746,0.0603871965344377,0.0485811107407371
202,2,12194,-0.121129773384665,0.0606141997500255,0.0464428746690771
203,2,12359,-0.133317385835725,0.0603622456336136,0.0278429533284414
204,2,13061,-0.133799359690967,0.0603547207241091,0.0272678112365162
205,2,14298,-0.116866953434867,0.0606469776416664,0.0547814982297075
206,2,15222,-0.121227988380656,0.0612205449694456,0.0484589052642268
207,2,17986,-0.141774808942993,0.0600082784489413,0.0186896912261984
208,2,19770,-0.132387765555258,0.0604900018290151,0.0292814528111208
209,2,19836,-0.137057899704422,0.0602920016714597,0.0236123108286182
210,2,19851,-0.132060663902854,0.0605026008547651,0.0297143604812583
211,2,21595,-0.149965835688612,0.0601305000118304,0.0130879211051572
212,2,22385,-0.140619897625383,0.0602522769758196,0.0201641334739628
213,2,23441,-0.0998295418510626,0.0610743573063987,0.103033290678241
214,2,24209,-0.0957413133444105,0.060586337203354,0.114946145351326
215,2,24341,-0.099426426370224,0.0607138786750704,0.102391485264307
216,2,26815,-0.0916085753959792,0.0606754440377939,0.131985697064816
217,2,28209,-0.129006205511755,0.0605031492313354,0.0336783384273527
221,2,41245,-0.134935072089517,0.0602312886407317,0.0256942985686961
222,2,43214,-0.096261914738592,0.0614280917452288,0.117995064658403
223,2,47104,-0.0341865842380435,0.0598953466936486,0.568517390584043
224,2,50915,0.036088132241654,0.0604812458207379,0.551101503652052
225,2,55834,0.045844978248387,0.0601826786911054,0.446709699356316
226,2,56422,0.0310349751587179,0.0603171935816131,0.607203829644409
227,2,57715,0.036525213246463,0.0601094727041173,0.543813728117438
228,2,59046,0.00784993390766486,0.0604436924571501,0.896741791100518
229,2,59191,0.0290766622466258,0.0600791195565784,0.628705247144448
230,2,59383,0.0249097549214758,0.0601017348219701,0.678789119522418
231,2,59477,0.0214257268282638,0.0610102291398981,0.725660918129159
233,2,60471,0.0393267204385173,0.0601609218559716,0.513735766567926
234,2,60478,0.0351310784058892,0.060237002120812,0.560121480810817
235,2,60786,0.0253953746476631,0.0601517381831275,0.673144421744901
236,2,61035,0.0194391686771699,0.0601536862029742,0.74676663206179
237,2,61071,0.0290906930960472,0.0598696438823837,0.627339149684487
238,2,61675,0.0471481230097734,0.0600096334707578,0.432584417058134
240,2,62939,0.0229777046070806,0.059945785863883,0.70172207578363
241,2,63527,0.0156796546156811,0.0601775374819627,0.794586386344063
242,2,63857,-0.00802733597543615,0.0601958075928289,0.893989618530297
243,2,65527,0.00963613520587547,0.0599966702547633,0.872491531405783
247,2,67976,0.0542462679766753,0.0607945289954045,0.372846078312306
250,2,72389,-0.0127880944744819,0.0604838871433231,0.832673937673299
251,2,72392,-0.0128974831462143,0.0608951499579295,0.83238670486798
252,2,73646,-0.00396217888917305,0.0596500983730811,0.947078123433943
253,2,74564,0.0136403064420909,0.0595289198359889,0.818894764367085
254,2,74739,0.00185449748188579,0.0597290149250688,0.975248392298197
257,2,80873,0.0474317790855255,0.0598183506911645,0.428351073818809
258,2,81501,0.0471779775224609,0.0598089353253326,0.430751614734353
259,2,83526,0.044137292206694,0.0597225773353073,0.460374655607022
260,2,83845,0.0505240379339127,0.0597650971893533,0.39847302089963
263,2,84447,0.0324039252033092,0.0605648395656733,0.592966899180001
264,2,87391,0.0607975866355951,0.05947342581697,0.307355666116978
265,2,87562,0.0436350335979833,0.0596669387795117,0.465074939922694
266,2,87849,0.06707757016814,0.0595996298281682,0.261154722341907
267,2,87878,0.0572376053284143,0.0598855941433978,0.33983619087696
269,2,89785,0.0535539521769387,0.0599019372438393,0.371916549092389
272,2,93721,0.034567104001297,0.0597603105193144,0.563343279353647
273,2,93952,0.0289944921441069,0.0595976299138701,0.626911691922159
274,2,95085,-0.00957573182516205,0.0596986365455478,0.87265680810809
276,2,107124,-0.0578069294143156,0.0596512164964371,0.333167702429484
277,2,111645,-0.0394167394345361,0.0597319310243194,0.509752208291185
278,2,111916,-0.0406630754546356,0.0598705396449153,0.49746675117082
279,2,111931,-0.0358722672288872,0.0599708681045997,0.55011572493705
280,2,111999,-0.0420876250919762,0.0597438045111852,0.481605586898605
281,2,114528,-0.0257151972980503,0.0601142492244927,0.66907791312879
282,2,116024,-0.039661474809687,0.0602358234158111,0.51068678435864
286,2,120090,0.0175745828792279,0.0600274690762255,0.7698656412547
287,2,120291,0.0064814260127608,0.0607203171327952,0.915054063871266
288,2,120726,0.0133755606855126,0.060366273860062,0.824774109711742
289,2,121716,-0.00633569049573113,0.0603009642405619,0.916381673329036
290,2,123100,0.0229684296938001,0.0603727141385176,0.703844769090171
291,2,124677,-0.00736222192647273,0.0603006339479698,0.902895672444137
293,2,127887,-0.0549292718083922,0.0606449204226152,0.365684810781153
294,2,128935,-0.0592304314098424,0.060575977155958,0.328849061585589
295,2,129053,-0.0516012731867408,0.0607805768924445,0.396469802566367
296,2,130040,-0.0922567915001919,0.0610166891758194,0.131430405188468
297,2,130976,-0.076453748272401,0.0605788344326233,0.207762634086814
298,2,132199,-0.0888911560055807,0.0608129914926495,0.144709415433891
299,2,133355,-0.084176333685275,0.061245720517183,0.170188354426364
300,2,133435,-0.0811727049890527,0.0613902358818261,0.186943907338547
302,2,135183,-0.0943939059290213,0.0613708558216199,0.124922439222039
303,2,135402,-0.0950419775672993,0.0613586891244327,0.122288068396593
304,2,135898,-0.107947493950671,0.0616261208235477,0.080702138389007
305,2,135912,-0.114947866545797,0.0616361888494385,0.0630192219785375
306,2,135925,-0.109546654140513,0.0613822105012789,0.0751744108725652
307,2,136002,-0.104685342752941,0.0613599134526772,0.0888714706119635
308,2,136173,-0.111746686233425,0.0617625531218308,0.071255693964885
310,2,138318,-0.0892869461545303,0.0635088312560284,0.160633961918884
311,2,138695,-0.122781811774911,0.0622527701161275,0.0493542985892198
312,2,138818,-0.106892266313269,0.0622204821882569,0.0866809284493932
313,2,139728,-0.0864361057681617,0.0621981285120133,0.165498900687534
314,2,140174,-0.0920069720496324,0.0621754862660236,0.139819845361817
315,2,140863,-0.121136019283729,0.0620085216102573,0.0515454166109186
316,2,141152,-0.108910633771809,0.0622491051752439,0.08105743971456
317,2,141292,-0.113580197053513,0.061773811856243,0.0668071171361664
318,2,141545,-0.174402039139607,0.0616766532112064,0.00495603836677303
322,2,146723,-0.0481013361490037,0.0622061008968744,0.439887465747926
323,2,147946,-0.0507878773953871,0.062770895996269,0.419003127334023
326,2,151397,0.0142770461464583,0.0629815618659966,0.820799029811541
327,2,153035,-0.0210071213842959,0.0622904420983687,0.736132875692602
328,2,153228,-0.0289830312116495,0.0627361172899609,0.644377967092842
329,2,153455,-0.0180964572251909,0.0632213984192641,0.774862654728134
331,2,153815,-0.0298540668500504,0.0629660999101426,0.635700907827905
332,2,154160,-0.0392724479686661,0.0622911268496024,0.528797561124188
333,2,154235,-0.0283596878074495,0.0629304621277151,0.652517633271877
335,2,159870,-0.00977737735572637,0.061356472126111,0.873481394960369
336,2,161229,-0.0332213438785662,0.0622753788190106,0.59405179687358
339,2,162696,-0.0480243374161282,0.0619797259162312,0.438953228780436
340,2,163284,-0.0844032372053545,0.0610453238097505,0.167651688291467
341,2,164166,-0.026795245550143,0.0617622709209565,0.664666106188931
342,2,165270,-0.050276662355289,0.0612007211139735,0.411913491933618
343,2,165675,-0.0629358492473029,0.0621814279593355,0.312167904837754
346,2,168062,-0.0281788647382557,0.0616938000912031,0.648129092933823
347,2,168518,-0.0423095169863488,0.0613173417027072,0.490641913753328
348,2,168980,-0.050720973779854,0.0612701045747964,0.4083284559356
349,2,169651,-0.0651684256167222,0.0612605626798335,0.288150609359363
352,2,170725,-0.0889903690156395,0.0612851424300714,0.147370114167683
353,2,171254,-0.0884492697408719,0.0613871262721301,0.150515172549275
354,2,172242,-0.0754243097327407,0.060707016849479,0.21490212102777
355,2,173254,-0.0628160555579926,0.0602807488610376,0.298097783806536
356,2,173340,-0.0571543683965335,0.0602893913284605,0.34377775996428
357,2,173385,-0.0536342695658769,0.0603542094031481,0.374791886825971
358,2,173973,-0.0525590999160349,0.0601962048646666,0.38318588474462
360,2,177341,-0.0558569418631916,0.0599822137961054,0.35237357298429
361,2,180314,-0.0768654482535643,0.0599365313628571,0.200527249882423
362,2,180339,-0.0740656226115911,0.0600986200689565,0.218619378303432
363,2,182758,-0.0922893793831131,0.0598104084494643,0.123718949398745
364,2,183619,-0.0423093128182742,0.0602059955292244,0.482679391515302
367,2,187176,-0.032418093261854,0.0605515217143931,0.592724012955276
368,2,191066,-0.013347239432538,0.0610248009407056,0.826995906225848
371,2,191599,-0.0548319298163444,0.0601125225661113,0.362309709550122
373,2,191763,-0.0752462768082486,0.0602888052100367,0.212822757869544
374,2,191959,-0.0272174916264809,0.0602568448725956,0.65176879159643
376,2,195759,-0.0414950253520659,0.0607516695331939,0.495037857351065
377,2,196912,-0.0372120196632747,0.0597757038336565,0.533996986023643
379,2,198110,-0.0246273636921157,0.0601526428263804,0.682483816818877
381,2,198805,-0.0231285399661626,0.0604135374995174,0.702071013632039
382,2,198891,-0.0304177264316925,0.0599335343889488,0.612103912004572
383,2,199248,-0.030671667249091,0.0600701435208503,0.609952051299439
384,2,201782,-0.0280236042974295,0.0599999402579331,0.640744720068243
385,2,203285,0.0100806402766451,0.0597833784948904,0.866192555733392
386,2,203783,0.0284405159919837,0.0596378427417227,0.633737623551082
387,2,204179,0.0314836439900987,0.0597779218241833,0.598748838718321
388,2,205406,0.0286488869929947,0.0603965775967927,0.635546339205719
389,2,205834,0.0296084572491005,0.0601058039591873,0.622597520247843
391,2,207192,0.027221073857578,0.0600527610397687,0.650621341561163
392,2,207561,0.00403465411183823,0.0598043329752349,0.946250321440273
393,2,208682,0.0353151243149899,0.059674514737108,0.554366180611124
394,2,210102,0.0458710833169403,0.0598084884741012,0.443614309348226
396,2,214801,0.0261276892282617,0.0598392946403591,0.662645945269724
397,2,215016,0.0244110194512918,0.0598071880082635,0.683402229511196
398,2,218876,-0.0696880201815335,0.0603258395951581,0.248792523277298
399,2,227511,-0.0420391105972198,0.0608264030294365,0.489936452119311
400,2,230378,-0.0311385309912505,0.0600776346647186,0.604570285047547
401,2,231943,-0.0325565643345801,0.060247887691706,0.589277932288232
402,2,232156,-0.0234907582078319,0.0602351203408918,0.696783271362407
403,2,232789,-0.0528658743202737,0.0599687813465386,0.37861649022424
404,2,238524,-0.0351038441655745,0.0600902025109171,0.559468431328153
405,2,241518,-0.0271778677602309,0.0606239065090882,0.65420970604341
406,2,250396,-0.00810404465868275,0.0602262264922975,0.893036409589874
407,2,250466,0.0119448197725949,0.060203144681474,0.842839629889045
408,2,252305,0.00686109933294954,0.060364983534448,0.909571735502024
409,2,254571,0.000266020933005207,0.0612139488436585,0.996535053501911
410,2,254742,0.0102037878675114,0.0611562632221825,0.867585340073077
411,2,254908,0.00531451450707299,0.0616251895158457,0.93132506773938
413,2,255862,0.0204306305969495,0.0612449626039303,0.738887972785994
414,2,255975,0.00870255057537994,0.0610317075791711,0.886694837497263
415,2,258311,-0.0122574926219268,0.0600221119433665,0.838302173287653
416,2,259284,-0.0297013094471585,0.0602070207577175,0.622093469058147
417,2,266330,-0.0498561475772478,0.0604285021964939,0.409904029958763
418,2,267100,-0.0346323752640088,0.0604542328501474,0.567097890793441
419,2,268086,-0.0495143908691064,0.0604292982173021,0.413124078869266
420,2,274614,-0.0679319393423585,0.0600104188793312,0.258401791755308
421,2,274729,-0.0778241481700295,0.0603059838155695,0.197725898285347
422,2,275746,-0.0829430992633093,0.0602601930599023,0.169565292166498
423,2,277029,-0.0798643407107373,0.0599904919853735,0.183954915847797
424,2,277741,-0.072529918825375,0.0600405360931522,0.227849845606957
425,2,278218,-0.0775317339925146,0.059913902253429,0.196493269636819
426,2,278379,-0.070391927827377,0.0614279245398687,0.252601516884271
427,2,279910,-0.0791778728019602,0.0598866631844168,0.186981371818718
429,2,283431,-0.0609396705235783,0.0608276103937532,0.317106028202363
430,2,283573,-0.0802907231463461,0.0600314097590026,0.1819275859311
431,2,286762,-0.0709691178738036,0.0602190243145289,0.239384533317384
432,2,287187,-0.0534642450074191,0.0599883902963743,0.373405776196048
433,2,288379,-0.0199003139123383,0.0595913136985759,0.738618185083804
434,2,294941,-0.0265158485506212,0.0596196781943245,0.65677303813985
439,2,297610,-0.0190757635702913,0.0599296280377777,0.750443552453895
441,2,299680,-0.00940333525087,0.0597515461146968,0.875040139628591
442,2,299708,-0.0135176330619797,0.0598753553778164,0.821516497241222
443,2,299759,-0.00743934610689556,0.0596754883153257,0.900861035395849
444,2,300111,0.0154596283664719,0.0600881296463271,0.797110552486226
446,2,301710,0.00563189167431027,0.0596920528423757,0.92488537566146
447,2,303446,0.0411946775832936,0.0600287673103634,0.493006638119641
448,2,303854,0.040795669423579,0.0600410661547695,0.497289974717917
449,2,304472,0.0296686199910103,0.0595516911165477,0.618653713729975
450,2,304691,0.0241195334276335,0.0605241401673428,0.690494511770341
451,2,308097,0.0332789809754204,0.0598734569716563,0.578684692209483
453,2,309402,0.0742007165670577,0.0594040810483022,0.212461823194163
454,2,310030,0.0957419317034822,0.0596524378902881,0.10938887814869
455,2,310113,0.0952067787995419,0.0594872589232844,0.11039185645505
456,2,310972,0.0686584363697517,0.0596815840588957,0.250752757779969
457,2,312659,0.145943161020661,0.0590526998005884,0.0139295792259795
460,2,318265,0.0759780595346659,0.0601997594673495,0.20774637084807
461,2,318379,0.0721330495505434,0.0603922797790161,0.233120172459301
462,2,321266,0.0929716538781538,0.0599051132627048,0.121562601747525
463,2,322957,0.110834681687062,0.0592798252637449,0.062355010307537
464,2,325221,0.0955017856126649,0.0596835894410882,0.110463253139563
465,2,332691,0.0767204495228277,0.0603718372802651,0.204637117606455
466,2,333006,0.0752801667829453,0.0602578753837951,0.212383095514264
468,2,335046,0.0329182522525304,0.0597601079091076,0.582091865694295
469,2,335049,0.0324088609118742,0.0600152426627219,0.589530295834062
470,2,335995,0.0201728748943294,0.059691156340141,0.735598620160651
471,2,336060,0.0237203937140706,0.0596070526685056,0.690910475435611
472,2,338292,-0.0249307916792455,0.0596018993789662,0.675990516787255
473,2,339568,-0.00595027284350552,0.059705625806239,0.920670695170506
474,2,340466,-0.0141574226351699,0.0602187043484043,0.814267371160089
478,2,348480,-0.0309026456354662,0.0595949135022247,0.604402944884847
479,2,350086,-0.0378277323653163,0.059586416324372,0.525945200385881
480,2,351083,-0.0189405970562891,0.0603825254947887,0.753951800447369
481,2,351335,-0.0384080511326977,0.0596771180722693,0.520254291803211
482,2,351417,-0.0375494931765991,0.0596692360532157,0.529563629509045
483,2,351450,-0.0440498281003275,0.0597227602659711,0.461264642623081
484,2,352302,-0.0353386830247017,0.0602114635547902,0.557639616915772
485,2,352469,-0.0173326791919245,0.0596245484413245,0.771453754228316
486,2,352562,-0.028114834057582,0.0598566985470584,0.638857675694305
487,2,352944,-0.0335013799845558,0.0596760632440698,0.574889797146394
490,2,355266,-0.0218372270971117,0.0596913819056857,0.71470695418734
491,2,358277,0.00719888336974882,0.0597108916953106,0.904106310594882
492,2,358926,-0.00471305699802849,0.0597994575830534,0.937224926076445
493,2,358948,0.00522433763294775,0.0598182833717068,0.93045332239033
494,2,359515,-0.0167379523930614,0.0597224523515581,0.77944043376098
495,2,363190,-0.00437833372096263,0.0603131109679996,0.94217079344678
496,2,363588,-0.00831387854047161,0.0605498935615905,0.890867015232009
497,2,363888,-0.016500082536471,0.0600254587825826,0.783565605162839
498,2,363954,-0.0350197760006461,0.0597642983047315,0.558273616428159
499,2,364199,-0.0237723702829012,0.0596987141794324,0.690719267564894
501,2,365981,-0.0381891685106474,0.0608821057306005,0.530891536359489
502,2,366047,-0.0258413881607293,0.0598031155066,0.665926947840893
503,2,366936,-0.0391496504398605,0.0604714342251501,0.517789142289155
504,2,369530,-0.0188590857517635,0.0597112276258128,0.752311987198283
506,2,369931,-0.050286788242834,0.0600697489631286,0.403080276068352
507,2,371033,-0.0335438126263391,0.0599431339282656,0.576111347923224
508,2,372919,-0.00436080061256539,0.0597102559501446,0.941821467843981
509,2,373518,-0.0290676637003173,0.0596567441317107,0.626384616542638
510,2,376157,-0.033440584668048,0.0597820175122105,0.576260333089451
511,2,376172,-0.0251726178242505,0.0602259330478369,0.676223372841421
514,2,381433,-0.0757042562006689,0.0600623200318771,0.208347370612898
515,2,381922,-0.0782854898271946,0.0605216095711701,0.196679457350453
516,2,382146,-0.0781993459249721,0.0596070892266493,0.190401829151333
517,2,384206,-0.0939592302279638,0.0597292365483262,0.116594708715429
518,2,384955,-0.0775990937294321,0.05966193045324,0.194227849476184
520,2,387301,-0.0856132130403469,0.0599361766813142,0.154059122212929
521,2,388313,-0.0599175098384956,0.0596670608021255,0.315971306322851
524,2,390138,-0.0872143260843513,0.0597582082218713,0.145329626827976
525,2,391233,-0.0816474431115092,0.0601144790950331,0.175267861426872
530,2,395606,-0.032060510413379,0.0598972478106724,0.592808156351168
531,2,395726,-0.027316680103606,0.0598820034135955,0.648544577093256
532,2,395853,-0.040717358026857,0.0600311303566523,0.498044434561224
533,2,396484,-0.0273017542054692,0.0597870620028695,0.648203580669376
534,2,396705,-0.0169812766560143,0.0597690203787883,0.776488812964418
535,2,398759,-0.0230271186575123,0.0602520986190393,0.702558185168838
536,2,400386,-0.00745626106477459,0.059926905262439,0.901051504570946
537,2,400847,0.0252891555999041,0.0598578928107041,0.672927125715672
538,2,401130,-0.017859101283114,0.0604142050024767,0.76770100852595
539,2,401143,-0.00110163700252275,0.0603018786140171,0.985434817339509
540,2,401979,-0.000167054435762537,0.0602645619619859,0.99778981850815
541,2,403598,-0.0032917179060013,0.0599451237667101,0.956239486973982
542,2,404844,-0.00391926736031556,0.0606146544579649,0.948482312488027
543,2,405100,0.0019085404418312,0.0600600750835258,0.974667696002568
548,2,406181,-0.00152635907357629,0.0600989937994751,0.979752324090965
549,2,406688,-0.0155140849911417,0.0597465194798479,0.795273502615801
550,2,407621,0.00218460749685762,0.0602421737815135,0.971092547238133
551,2,409016,0.0117683102964667,0.0608423644701549,0.846738980067056
552,2,410647,-0.000407113022917072,0.0599587331170252,0.994586331128647
554,2,419803,-0.000688643968608127,0.0603797174941157,0.99090659116254
555,2,419943,-0.00716012111932807,0.060734976224336,0.906220892685737
556,2,422349,0.00815929374404789,0.0599896413755762,0.891889553102703
557,2,425467,0.025271573266594,0.0597607185208567,0.672640786901659
560,2,429095,-0.0143702552536404,0.0601249636379693,0.811239266369462
561,2,431266,0.00526190980319008,0.0601619315968093,0.930353526295089
562,2,431446,0.0145491080139388,0.0604006097600513,0.809790413736268
563,2,432524,0.0542686321369085,0.0597557964573725,0.364406133346125
564,2,434090,0.0357298563034446,0.0603468480662808,0.554179429850619
565,2,441927,0.0311320871541322,0.0597075238677473,0.602408298295402
566,2,446471,0.0913191590596191,0.0602670703334065,0.130606183049789
567,2,449325,0.0781583841758345,0.0599650221806462,0.193287833557324
