SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
312,2,138818,-0.111564628200023,0.0600780971943052,0.0641448720498311
313,2,139728,-0.0957761317540606,0.0600466083244028,0.111600443911019
314,2,140174,-0.103717795096392,0.0600092245475205,0.0847973987223963
315,2,140863,-0.105128528595358,0.0599777886584664,0.0805059804192061
316,2,141152,-0.127081967072741,0.0600280387841004,0.0349551982996268
317,2,141292,-0.132006592559274,0.0595605928813503,0.0273052238715806
318,2,141545,-0.101070097725511,0.0600251477843586,0.0931051370034577
322,2,146723,-0.107145616656795,0.0598860986856279,0.0744468120272283
323,2,147946,-0.115891641444364,0.0603938947763773,0.0557993178014645
326,2,151397,-0.0801259066090982,0.0607102399335744,0.187754138330351
327,2,153035,-0.108167650109812,0.0599213848996936,0.0719016895101786
328,2,153228,-0.106371784210924,0.0603716903537631,0.078943583281664
329,2,153455,-0.113602579278317,0.0607943010960057,0.0625011671885196
331,2,153815,-0.119887339074889,0.0605244084379789,0.0483884197242056
332,2,154160,-0.122077579844385,0.0598706208738976,0.0421922097393383
333,2,154235,-0.129649928933451,0.0604308187392584,0.0326004114028438
335,2,159870,-0.142872579608911,0.0587976196550434,0.0156007816522533
336,2,161229,-0.0840430515784556,0.0600308950686329,0.162392576489229
339,2,162696,-0.0930994276190802,0.0597331284218231,0.119989619505394
340,2,163284,-0.0634595907497553,0.0590475172945157,0.283233824152815
341,2,164166,-0.0536479852818024,0.0596248610177841,0.36886207147402
342,2,165270,-0.049761152927509,0.0591319087647318,0.400621958738573
343,2,165675,-0.0317051810109992,0.0601457409235976,0.598428007713815
346,2,168062,-0.00341700510910026,0.0596284611426151,0.954334712015691
347,2,168518,-0.014235097025612,0.0592824765022493,0.810374142542343
348,2,168980,-0.00633843713441307,0.059258211030625,0.914879081256831
349,2,169651,-0.017982806037516,0.0592795915255485,0.761797457087722
352,2,170725,-0.0202586614758051,0.0593830647752099,0.733191994658217
353,2,171254,-0.0132393078616125,0.0594847940553064,0.824001821840936
354,2,172242,0.0144537523871906,0.05878073319908,0.805908213309821
355,2,173254,0.0233479867112362,0.0583220571067342,0.689156674848019
356,2,173340,0.0286965029592841,0.0583082343009343,0.622917954754903
357,2,173385,0.0340028217195676,0.0583538950392584,0.56046721412413
358,2,173973,0.023296338409464,0.0582136562568601,0.689260980030805
360,2,177341,-0.00161643526566901,0.0580284013430996,0.97779279625379
361,2,180314,-0.0310363942231052,0.0580244258546895,0.593066148753817
362,2,180339,-0.0225242851234223,0.0581822376434483,0.698890772545931
363,2,182758,-0.110453171348093,0.0576871061748931,0.0563395445837453
364,2,183619,-0.0875167555365068,0.0580275677282878,0.132399653301653
367,2,187176,-0.106227686661007,0.0582574416645877,0.0690855970243586
368,2,191066,-0.0328912619654538,0.0589427148104154,0.577183895253234
371,2,191599,-0.0483287051245733,0.0580947219424703,0.406030645887343
373,2,191763,-0.0208447968720787,0.0583714099816306,0.721225632195739
374,2,191959,-0.0450018766844734,0.0581902284336575,0.439828119595203
376,2,195759,-0.056900693570439,0.0586614520832041,0.33271840386287
377,2,196912,-0.082430404782499,0.0576226954271157,0.153452468982305
379,2,198110,-0.0994342651023216,0.0578943992880158,0.0867628769662997
381,2,198805,-0.117285742864803,0.0580515258033756,0.0440994907032278
382,2,198891,-0.0987853757542483,0.0576923169317555,0.0877233674057439
383,2,199248,-0.11167262003453,0.0577586924361182,0.0539820558436934
384,2,201782,-0.0904204986343169,0.0577923225557448,0.118578281983426
385,2,203285,-0.0778970037343787,0.0576185481201705,0.177259058614637
386,2,203783,-0.0952334955775868,0.0574198435717454,0.098095396012358
387,2,204179,-0.0801928938315857,0.0576247569709946,0.164907846049489
388,2,205406,-0.0710591567072014,0.0582536446457435,0.223346186839313
389,2,205834,-0.081170399591144,0.0579358386347094,0.162080746481031
391,2,207192,-0.119501534450451,0.0576928222607046,0.0390529898915446
392,2,207561,-0.102875755403131,0.0575258134961366,0.0745785480657734
393,2,208682,-0.0999885444679988,0.0574426055030184,0.0826130139584305
394,2,210102,-0.0885079090964741,0.0576454253815221,0.125585119427214
396,2,214801,-0.108621971522603,0.0575451488077315,0.0599003350186477
397,2,215016,-0.11828524602599,0.0574579560034028,0.0402621394053624
398,2,218876,-0.159290326935927,0.0577807305375053,0.00614015355272844
399,2,227511,-0.178563827777425,0.0580397713089698,0.00225745439117236
400,2,230378,-0.190585343258383,0.057178787790813,0.000949681809955454
401,2,231943,-0.201898286733438,0.0572381022225308,0.000475181955352871
402,2,232156,-0.193993935778321,0.0572912307337595,0.000788764630418286
403,2,232789,-0.194578595907113,0.0570761238301205,0.000727106461185697
404,2,238524,-0.195439674277327,0.0571507656975292,0.000700200772407296
405,2,241518,-0.169443884792189,0.0578958079394107,0.00364768828535446
406,2,250396,-0.143285702550009,0.0576927129302689,0.0134696185737978
407,2,250466,-0.152468240361352,0.057605244226798,0.00849030463576151
408,2,252305,-0.192591381816102,0.0574204503313434,0.000882806875377026
409,2,254571,-0.186386918698514,0.0583096046037599,0.00151660153973987
410,2,254742,-0.169000718905629,0.0584054665582336,0.00404535367884878
411,2,254908,-0.19089128695874,0.0586722563439329,0.00124992488518316
413,2,255862,-0.157880728658513,0.0585872052153082,0.00737990016799504
414,2,255975,-0.141087482001118,0.0584930292685111,0.0163731288277883
415,2,258311,-0.147764283095997,0.0574635966362711,0.0105363580562777
416,2,259284,-0.173309282433538,0.0574588712730458,0.00274492148842921
417,2,266330,-0.195516691578436,0.0575109101541529,0.000751899850382535
418,2,267100,-0.187818346930846,0.0575792215868475,0.00121455956719554
419,2,268086,-0.176799557751845,0.0576822860721971,0.00234385796704711
420,2,274614,-0.163530397365101,0.057433953013052,0.00466748047543167
421,2,274729,-0.157661223304846,0.0578015014538494,0.00669787497246299
422,2,275746,-0.167488512472138,0.0576973468769144,0.00392985630134478
423,2,277029,-0.167762472745388,0.0574205444481924,0.00370600623815717
424,2,277741,-0.165874686171146,0.0574591603530891,0.00413107192930185
425,2,278218,-0.171422587175981,0.0573066937229983,0.00297297729129557
426,2,278379,-0.170291093748036,0.058769711553745,0.00399504213453532
427,2,279910,-0.165069618252656,0.0573388929537898,0.00423462171875714
429,2,283431,-0.173076899363004,0.0581323125047738,0.00310888761012209
430,2,283573,-0.179437137408237,0.0573620236119734,0.00190537316806592
431,2,286762,-0.143427519291173,0.0577985407798134,0.0135476121638764
432,2,287187,-0.135707903665946,0.0575771742398111,0.0189700466756456
433,2,288379,-0.0750928217671339,0.0574498498938193,0.192028818517752
434,2,294941,-0.142390141104532,0.0571226093125364,0.0131349134423412
439,2,297610,-0.0984747590251668,0.0576771634147975,0.0886374248561901
441,2,299680,-0.0632358230799993,0.0576382802948789,0.273338950894686
442,2,299708,-0.0552166097429659,0.0577835574348656,0.339940170646094
443,2,299759,-0.0617380296771421,0.057568513130835,0.284260876811315
444,2,300111,-0.0560038915214921,0.0579885433269314,0.334817896907542
446,2,301710,-0.0322329978710776,0.0576521611290313,0.57645184558609
447,2,303446,-0.0655400660767549,0.0579360571825386,0.258718541980253
448,2,303854,-0.0701451035615578,0.0579319326930917,0.226774695408387
449,2,304472,-0.0789270299284219,0.0574080617569502,0.170052376488335
450,2,304691,-0.0608474995029407,0.0584043825738887,0.298203005265684
451,2,308097,-0.0537937574729292,0.0578066821329362,0.352706686199194
453,2,309402,-0.0523803026043384,0.0574578142617749,0.362585323961816
454,2,310030,-0.0664337309154819,0.0577404381707155,0.250692860942521
455,2,310113,-0.0717301182855192,0.0575607662948278,0.213530796807918
456,2,310972,-0.0981223938990392,0.0575383102687672,0.0890107171071961
457,2,312659,-0.049619986871215,0.0574900759119978,0.388665617032679
460,2,318265,-0.0525017054316146,0.0582316036594033,0.367883292240445
461,2,318379,-0.0367167408657166,0.0584386721068656,0.53021681895424
462,2,321266,-0.045337790585611,0.0580298134038562,0.435158874279571
463,2,322957,-0.022676473992308,0.0575489015929161,0.693790651130649
464,2,325221,0.0904704805015203,0.0576768882295918,0.117643106685114
465,2,332691,0.0786951587428288,0.0583168491292365,0.178060113967948
466,2,333006,0.104511687960163,0.0580865080220712,0.0728343361115177
468,2,335046,0.0886046618514196,0.0575747040021885,0.124712076121398
469,2,335049,0.0828085879506494,0.0578455140688369,0.153158189608962
470,2,335995,0.103915061422494,0.0574196588035915,0.0711853855529945
471,2,336060,0.112796644096488,0.0572940580534718,0.0497658561997772
472,2,338292,0.071263615044152,0.0574791033979626,0.215866348708422
473,2,339568,0.0752625362005985,0.0575516385103916,0.19181279128084
474,2,340466,0.0600456612188046,0.0581025535143663,0.302104241886634
478,2,348480,-0.0109925661269341,0.0576020498497347,0.848763499954339
479,2,350086,-0.0165570118332338,0.0576010002575204,0.773941707094443
480,2,351083,-0.00533217511468397,0.0583515581873502,0.927242352758562
481,2,351335,-0.0143488580774234,0.0576912901066029,0.803723619870812
482,2,351417,-0.0212405281936051,0.0576761597875587,0.712890997039278
483,2,351450,-0.0281885001964826,0.057731582171745,0.625662985724998
484,2,352302,0.0237092566313757,0.0581935288440415,0.683945878210261
485,2,352469,0.0225647247948998,0.0576061058765849,0.695510946840114
486,2,352562,0.0157682649873027,0.0578480245889619,0.785334795517043
487,2,352944,0.0171058139780261,0.0576800534091727,0.766973985079704
490,2,355266,0.0154951582366407,0.057681342840055,0.788368426190066
491,2,358277,0.0360017606878798,0.0576645165067146,0.532813338563228
492,2,358926,0.0257610984437807,0.0577649710745697,0.655896648768312
493,2,358948,0.0389441635574795,0.0577623690317515,0.500616914354182
494,2,359515,0.0498998822323913,0.0576516034257584,0.387329245323732
495,2,363190,0.0397420010380564,0.058239080928028,0.495437366717422
496,2,363588,0.060410737176772,0.0584189799194371,0.301799967457751
497,2,363888,0.0573162484518084,0.0579250364609554,0.323101176054746
498,2,363954,0.0585132571893436,0.057690838045934,0.311155463961975
499,2,364199,0.0463974648858532,0.0576434717968462,0.42141682858587
501,2,365981,0.0413805098535096,0.0588183872657029,0.482189184270616
502,2,366047,0.0570847898351297,0.057719635828194,0.323339960837417
503,2,366936,0.0529471946343613,0.0583967453912178,0.365194222320371
504,2,369530,0.0621833669776492,0.0576086386464646,0.281141760653163
506,2,369931,0.0324380736619301,0.0580738276549966,0.576811984163605
507,2,371033,0.0776859010182147,0.0577975316181169,0.179777904221975
508,2,372919,0.0603807678398538,0.0576054026031614,0.295273312453531
509,2,373518,0.0531840265317536,0.0575926951101056,0.356403046257703
510,2,376157,0.0337281469840334,0.0577615879675133,0.559647062180026
511,2,376172,0.0484507275319837,0.0581500573273465,0.405294365923859
514,2,381433,0.0101888512256234,0.0581626399899177,0.861039717012406
515,2,381922,-0.00413258962961849,0.0586165203936926,0.943833927399605
516,2,382146,-0.0324719169814458,0.0577092209491662,0.57400888078881
517,2,384206,-0.0147300172687492,0.0579095118869818,0.79936350499699
518,2,384955,-0.0133428146383864,0.0577814524295854,0.817511784967919
520,2,387301,-0.0165599915796956,0.0580732758499581,0.775691220290585
521,2,388313,-0.00431461896380497,0.0577346385367281,0.940470361200029
524,2,390138,-0.0128135604098128,0.0579108029854741,0.825015020547978
525,2,391233,0.0176430967197105,0.0582291213098411,0.762072619618128
530,2,395606,-0.0589352813597178,0.0578136689591415,0.30871101708262
531,2,395726,-0.0558478624235207,0.0578011634449203,0.334602311945349
532,2,395853,-0.0450161662091959,0.0579928967993172,0.438129510158789
533,2,396484,-0.0461665026541226,0.0577335498134888,0.424452678205239
534,2,396705,-0.0315032528146749,0.0577335824218524,0.585640191779065
535,2,398759,-0.0684881984637293,0.0581159267568874,0.239400856849932
536,2,400386,-0.045439527420626,0.0578546196879293,0.432740751160756
537,2,400847,-0.0657580727977753,0.0577458486197686,0.255579736527206
538,2,401130,-0.0570047479494272,0.0583030607939606,0.32887663555581
539,2,401143,-0.0593006778170814,0.0581806714738193,0.308782096652114
540,2,401979,-0.069920847441071,0.0581110936938558,0.229694750862133
541,2,403598,-0.078107563762049,0.0577723465138407,0.17724449003839
542,2,404844,-0.0716003389298747,0.0584446434498796,0.221355614540272
543,2,405100,-0.054423044259554,0.0579602987911951,0.348387622329269
548,2,406181,-0.052246102925501,0.0580035914360183,0.368341152298098
549,2,406688,-0.0410125591750231,0.0576938147967066,0.477636823145339
550,2,407621,-0.0586266287026976,0.0581249153340789,0.313842194883993
551,2,409016,-0.0343294650614116,0.0587631484586732,0.559458516361858
552,2,410647,-0.0500437703086321,0.057873374177225,0.387784402572989
554,2,419803,-0.0536924875208167,0.058271381656347,0.357459847293006
555,2,419943,-0.052190860137995,0.0586200454431833,0.373898073465496
556,2,422349,-0.0534808823830559,0.0578960826134716,0.356253088674741
557,2,425467,-0.0692063563383268,0.0576403502929886,0.230688896303692
560,2,429095,-0.0821118780443067,0.0579353445065697,0.157276661764129
561,2,431266,-0.113624677466056,0.0578161666860678,0.050166119199938
562,2,431446,-0.104788209844639,0.0580993009813986,0.0721456690080752
563,2,432524,-0.0733058916990224,0.0576741347225895,0.204552828765067
564,2,434090,-0.100668200300765,0.0580920187387808,0.0839851128822826
565,2,441927,-0.0660977489422099,0.0576067923113111,0.251995427525001
