SNP,Chr,Pos,Effect,SE,MID2_WSC2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
72,1,89070,-0.0759548846461767,0.15581835554719,0.626236468729053
73,1,89616,-0.0735797069744455,0.154982811433799,0.635251316064109
74,1,89679,-0.126471758271225,0.154905727997397,0.41479720162579
75,1,89880,-0.0855201529459569,0.155024392469925,0.581533027909755
76,1,91472,-0.108506704864334,0.15613563812042,0.487542836559571
77,1,93789,-0.0516070511842765,0.154608281146345,0.738734503523223
78,1,94351,-0.125184839929359,0.154896407014685,0.419528809464171
79,1,99148,-0.119078513032145,0.154502738563356,0.4413878222392
82,1,106800,-0.163414723343722,0.154596785571775,0.291216946632555
83,1,107970,-0.0819058788368971,0.154320958665719,0.595925642690997
84,1,109000,-0.0187883149986253,0.154651361922954,0.90337348956176
85,1,112549,-0.10780533439379,0.154372925860495,0.485422163653537
86,1,112742,-0.0390165170089309,0.155067473187737,0.801488992036937
87,1,113050,-0.0781558215933457,0.154764591959655,0.613875306584875
88,1,113135,-0.0837220415518752,0.154361845240215,0.587902270288291
89,1,114076,0.00811232250719676,0.154425546582337,0.958134308313118
90,1,114628,-0.00131995136733314,0.15481680524592,0.993202221012847
91,1,116283,0.0509074585529918,0.155654315398369,0.743820444858545
93,1,127853,0.0662564568922266,0.155348020519799,0.670001055241679
94,1,128302,0.08683605953279,0.154722157156285,0.574990937971392
95,1,128704,0.0400878818560091,0.154930564319731,0.795980947207201
96,1,128911,0.0656633661972184,0.154922988699244,0.67193685859956
97,1,130267,0.0178355999040433,0.154886040773066,0.908389285848916
98,1,130271,0.0112502155768852,0.155071626656174,0.942206489216003
99,1,130613,0.0564536307099442,0.156493086436248,0.718508091946483
100,1,132012,-0.131209504003639,0.15603349298107,0.400969827471543
101,1,133231,-0.106084564165673,0.154978556058973,0.494101551764286
102,1,137074,-0.114631768005076,0.154740584504196,0.459307415811625
103,1,137304,-0.170623973551171,0.154648233415957,0.270646850969529
104,1,139686,-0.125227345438439,0.154974966765552,0.419606650057117
105,1,149562,-0.165558840903126,0.155222188530101,0.286884760122973
106,1,150447,-0.0998197891140374,0.15710683599909,0.525603673743692
108,1,154084,-0.138058284375207,0.157510992358306,0.381354694296125
110,1,157269,-0.183036782396061,0.154513673029218,0.236972882163442
111,1,160054,-0.121060214208573,0.156158530234425,0.438717336051217
112,1,166222,-0.137124219832119,0.154963662868218,0.376823776244996
113,1,166416,-0.122306872250265,0.154683568274011,0.429655339857718
114,1,167326,-0.137844559697182,0.155527307901916,0.376056831699498
115,1,168836,-0.072589485455545,0.154914233706969,0.63966014021875
116,1,171200,-0.212361430664943,0.154782329111449,0.170934552239722
117,1,171431,-0.218426605889959,0.15573001814078,0.161615604640546
118,1,173339,-0.250982623455054,0.154372026384862,0.104878270950057
119,1,173845,-0.231246160494151,0.154330477658139,0.134927469484349
120,1,175121,-0.239128447956183,0.153988434723391,0.12134338529571
121,1,175281,-0.222687730099979,0.154189978756746,0.149557723166614
122,1,175315,-0.233517589323959,0.154095747015715,0.130564574939636
123,1,175523,-0.207250174221075,0.155080291850069,0.182277494492805
124,1,175541,-0.228745329683204,0.154358195709624,0.139255703743159
125,1,175653,-0.218573529855045,0.154891283476512,0.159083591151613
128,1,175856,-0.192773002898868,0.157558095351892,0.221955367428109
129,1,175876,-0.196825453050748,0.155118760941641,0.205323677616473
130,1,175989,-0.19879563366788,0.155556258789811,0.202101085799335
131,1,176001,-0.203778360348116,0.156352381931157,0.193312397861979
133,1,177692,-0.214936681186406,0.154172321107429,0.164154405757712
134,1,178191,-0.222555118021085,0.154295649820878,0.150077918930411
135,1,178224,-0.214936681186406,0.154172321107429,0.164154405757712
136,1,178960,-0.213873497809791,0.155414579395978,0.169648119208713
140,1,183802,-0.19829253718251,0.154255009538455,0.199465462988772
141,1,183954,-0.186825212962676,0.155423520737882,0.230153965638071
142,1,184450,-0.117359947338708,0.15425125171553,0.447262784859739
144,1,184718,-0.156352350725915,0.155031619268272,0.313896109535424
145,1,185296,-0.115579576153149,0.154473730183115,0.454828622516784
146,1,185438,-0.128778960833476,0.154451458947784,0.404967255146613
147,1,185469,-0.129045091392666,0.154674173829147,0.404674620387725
148,1,185503,-0.104945798461364,0.154325097792992,0.496930769943132
149,1,185705,-0.152411999467191,0.155941223710756,0.329056198851813
150,1,185749,-0.140963247721295,0.155971728883709,0.366731406847731
151,1,185806,-0.181206939477416,0.156062846401833,0.246379627059675
152,1,185879,-0.136553447109289,0.156947940936693,0.384861221078774
153,1,185916,-0.0598336342043039,0.157012384536056,0.703376180906828
154,1,185941,-0.0496939580330415,0.157706608702611,0.752868997643316
155,1,185954,-0.0873553580074452,0.158121080840009,0.580983791550677
156,1,186055,-0.129557540883455,0.154878852192861,0.403434567364477
157,1,186896,-0.143123701110128,0.157389744499001,0.363781377320358
161,1,190132,0.0815555573370457,0.155168237028599,0.599500041048614
162,1,190148,0.113480491708338,0.15515824046175,0.465028923395873
163,1,190165,0.110128990269344,0.156359102053786,0.481689351770743
164,1,190169,0.140469434751584,0.156094867075185,0.36878809396863
165,1,190933,0.0623431777627277,0.154971007506482,0.687714614122408
166,1,192149,0.179854144122275,0.15598034675091,0.249667389576917
168,1,192303,0.17209674868316,0.186076553046799,0.355664985843289
171,1,192795,0.112528400851826,0.154597111361959,0.467168556783529
173,1,194187,-0.129611768827894,0.154687510988541,0.402657081607883
174,1,194867,-0.273355490419901,0.154071563729745,0.0768901215524562
190,2,8314,0.131437305720069,0.157221712318631,0.403720584765583
194,2,8498,0.0923547880780737,0.157069892501119,0.556918123801192
195,2,8651,0.0932833359991762,0.157215548505705,0.553329085169013
197,2,9812,0.0845218766895245,0.158164571423052,0.593406772758293
198,2,9932,0.0363129740371976,0.157593058524246,0.817897017984458
199,2,10135,0.0210503625015802,0.156997341919651,0.8934149243153
200,2,11616,0.049833782554169,0.156812266389501,0.750830145665568
201,2,12133,0.0230038964322924,0.15745342407019,0.883926085336696
202,2,12194,0.0198365299808513,0.158063533160802,0.900201387273729
203,2,12359,0.00290833153244008,0.15760483379398,0.985287646568601
204,2,13061,0.0188547491838761,0.157590116072728,0.904833037540994
205,2,14298,0.0012151708341861,0.158090455437876,0.993871419628227
206,2,15222,0.033971621747669,0.15962183807271,0.831585804132154
207,2,17986,0.0782094784935197,0.156779444470583,0.61819553620888
208,2,19770,7.40305862683144e-05,0.157919040473675,0.999626225934707
209,2,19836,-0.00563693278259869,0.157484896209144,0.971467262139232
210,2,19851,0.0122562719679585,0.15794492876719,0.938191488754742
211,2,21595,0.0205860592192462,0.157290111267044,0.895945146197732
212,2,22385,0.0270333819428084,0.157436188676482,0.863763846136503
213,2,23441,0.0227578089653555,0.15896731840675,0.886245265976565
214,2,24209,0.0317039642216672,0.157653910378496,0.840737380201557
215,2,24341,0.0390794490991794,0.158022174321765,0.804817061982039
216,2,26815,0.077253381440946,0.157792918204755,0.624730184739118
217,2,28209,0.135188636076472,0.157735566450641,0.391993921007254
221,2,41245,0.00367689522241699,0.157293805758387,0.981363581309532
222,2,43214,-0.0769805101654907,0.15979157936699,0.630278006757765
223,2,47104,-0.0414931495225905,0.155372347035785,0.78958183294766
224,2,50915,-0.0276229915327325,0.156907883793881,0.860358821267816
225,2,55834,-0.0259595559263647,0.156183584995192,0.868085426022981
226,2,56422,-0.00525671808996858,0.156468682401485,0.973218319353637
227,2,57715,-0.00574461281457772,0.155952843216639,0.970636929238054
228,2,59046,-0.0230065995284467,0.156737281009071,0.883385932040077
229,2,59191,-0.0380019147155413,0.155831487856215,0.807476701490673
230,2,59383,0.00398748049454384,0.155889350492818,0.979607657276871
231,2,59477,-0.0417454575749932,0.158219456804146,0.792053096844573
233,2,60471,-0.0536100236688823,0.156073373094537,0.731432516361001
234,2,60478,-0.0470440078428707,0.156257522256336,0.763540542144802
235,2,60786,-0.0282074001854938,0.156013396436973,0.856627424561712
236,2,61035,-0.0287991589084334,0.156001837370789,0.853642663971701
237,2,61071,-0.0119569617586607,0.155300343181452,0.938673130223316
238,2,61675,-0.0422779572182713,0.155732491883176,0.786182052285595
240,2,62939,-0.0210726245718195,0.155475484654748,0.892264852361924
241,2,63527,0.0200670681468749,0.15605949562638,0.897758462948605
242,2,63857,-0.0474231484852984,0.156079045848304,0.761428360198295
243,2,65527,-0.135594782846426,0.155417343586257,0.383552744084588
247,2,67976,-0.106235547171812,0.157724448684528,0.501037223219905
250,2,72389,0.113450908036596,0.156736206867552,0.469647397951231
251,2,72392,0.0428911184300429,0.157902539219961,0.786065065106492
252,2,73646,-0.0174152646782774,0.154678616897202,0.910419615738238
253,2,74564,0.0256309578116882,0.154371647747123,0.868225167386244
254,2,74739,0.0338708060222944,0.154874788029942,0.827011693701874
257,2,80873,0.105734676016664,0.155152777537689,0.496009924315432
258,2,81501,0.11782559032638,0.155102210734653,0.447962373797599
259,2,83526,0.0999403222144132,0.154896830882417,0.519212996797635
260,2,83845,0.0932647931622036,0.155055996682479,0.547899051568189
263,2,84447,0.101473936360762,0.157023279251359,0.518547090249704
264,2,87391,0.197955398832849,0.154090616393078,0.199750436143549
265,2,87562,0.227584685937049,0.154366733589416,0.141288918905907
266,2,87849,0.213054907250113,0.15441076486112,0.168523682926367
267,2,87878,0.193883568170932,0.155149099696876,0.212251809413073
269,2,89785,0.128319619166997,0.155359187125373,0.409387777864996
272,2,93721,0.104286169436829,0.154940253922914,0.501340964869586
273,2,93952,0.0855876729661459,0.154529042801875,0.580024362236479
274,2,95085,0.136888548531141,0.154640394607916,0.376648306292933
276,2,107124,0.180359089079516,0.154591188319681,0.244125502790816
277,2,111645,0.256412211183276,0.154386107774076,0.0976314091219905
278,2,111916,0.244913570812392,0.1548056104875,0.114528729875652
279,2,111931,0.268857447239737,0.154931576385309,0.0835550457010793
280,2,111999,0.285384545228085,0.154286384260832,0.0651914980938485
281,2,114528,0.209305879772588,0.155525955952638,0.179232707931251
282,2,116024,0.27508470204847,0.155607889825379,0.0779569988165571
286,2,120090,0.0336309258560002,0.155667605432741,0.829078867790601
287,2,120291,0.0482969866926964,0.157437199904958,0.75919943061143
288,2,120726,0.00504588631526603,0.156548218057812,0.974305130621775
289,2,121716,0.0692449108471432,0.156327213364005,0.658074274039269
290,2,123100,0.0421778806323908,0.156570262902578,0.787789836103718
291,2,124677,0.021482311907208,0.156366471687679,0.89080529762065
293,2,127887,0.0794885124843722,0.157385909641373,0.613835493878263
294,2,128935,0.0871441844161353,0.157225527737533,0.579750297348693
295,2,129053,0.0774977038067097,0.157718801724381,0.623472761060836
296,2,130040,0.107736688959812,0.158632091361576,0.497481075353236
297,2,130976,0.0117575373695343,0.157441519799734,0.940512609166972
298,2,132199,0.0919274816886305,0.158096790122701,0.561299345520603
299,2,133355,0.195057239978311,0.158903667643873,0.220445605316691
300,2,133435,0.19053910350633,0.159264006992549,0.232354092862335
302,2,135183,0.170284214050478,0.159417522511509,0.286176021082551
303,2,135402,0.192448314986799,0.159321903922703,0.227886182088263
304,2,135898,0.200816686422748,0.160141224664877,0.210672715914812
305,2,135912,0.196366506317155,0.160275659978095,0.221324330346368
306,2,135925,0.194945288601972,0.159551465387824,0.222585976361529
307,2,136002,0.185411750713972,0.159463791596431,0.245728526019729
308,2,136173,0.150306975633689,0.160700190186222,0.350260005682462
310,2,138318,0.246800655393139,0.164623796260909,0.134720776056318
311,2,138695,0.205433642931367,0.161947823646405,0.205449111410758
312,2,138818,0.190111928988732,0.161702575867574,0.24051152628293
313,2,139728,0.234549073805031,0.161245864203864,0.146667179637675
314,2,140174,0.190282182428926,0.161410976684689,0.239244857212251
315,2,140863,0.213214350019447,0.161264179131356,0.18697650554105
316,2,141152,0.206740708778478,0.161744497181112,0.202021145557973
317,2,141292,0.208344055465715,0.160570257155512,0.195297606425457
318,2,141545,0.244206620229899,0.161213627943596,0.130717590731444
322,2,146723,0.291813306156564,0.160696190692435,0.0702290632913828
323,2,147946,0.308166964497212,0.162096194691332,0.0580983112292997
326,2,151397,0.256320923415992,0.162760470340168,0.11619025185195
327,2,153035,0.380823396746965,0.160276625214096,0.0180326808014151
328,2,153228,0.285800140688481,0.162019523742419,0.0785992941589397
329,2,153455,0.324649713000523,0.163047239221675,0.0472360476787737
331,2,153815,0.388012702829599,0.16202034651069,0.0171484031807558
332,2,154160,0.353068184106164,0.160523665510787,0.0284918278677155
333,2,154235,0.29683209652391,0.16246741977707,0.0685401853105119
335,2,159870,0.335343445313253,0.158106735171592,0.0346189524865681
336,2,161229,0.326503709750005,0.160615815470971,0.0428182318608751
339,2,162696,0.400587825806523,0.159438791323933,0.0124335937737444
340,2,163284,0.390110244978899,0.15736255640846,0.0136395266276224
341,2,164166,0.324777177753497,0.159264910036488,0.0421718324498065
342,2,165270,0.337327489337569,0.157835143381742,0.0332673481921004
343,2,165675,0.334004921092335,0.160496748719533,0.0381479560953053
346,2,168062,0.142414389648776,0.159847658738775,0.373569148119468
347,2,168518,0.110226116253203,0.159002802066849,0.488618697801008
348,2,168980,0.146442353109417,0.158844345027021,0.357198078550763
349,2,169651,0.180508313289419,0.158820672222552,0.256495630275685
352,2,170725,0.191485772202323,0.159068059263762,0.229474371143685
353,2,171254,0.268232654688358,0.159012561947083,0.0925128429779566
354,2,172242,0.114320441833156,0.157647592502196,0.468831529663288
355,2,173254,0.177977701551084,0.156269177763539,0.255509865502438
356,2,173340,0.172960013359645,0.15626615884525,0.269121273411674
357,2,173385,0.176720682055505,0.156398662471791,0.259269838651007
358,2,173973,0.218276707819706,0.15583255449248,0.162178286368917
360,2,177341,0.172790729947176,0.155460789022455,0.26712051909063
361,2,180314,0.0747252562752975,0.155734054645102,0.631648251013272
362,2,180339,0.0711018034181266,0.15613255126676,0.649105896351638
363,2,182758,-0.0332796588144285,0.15560822580566,0.830773277088012
364,2,183619,-0.0459698624271877,0.15621194971887,0.768717851446194
367,2,187176,-0.111457884952348,0.156969611538102,0.478135556982348
368,2,191066,-0.0437038295706573,0.158238835263103,0.782564512004946
371,2,191599,-0.0750132534473289,0.156012071507532,0.630944444492401
373,2,191763,-0.0565498402581919,0.156652332508218,0.71832326806578
374,2,191959,-0.0757129022162069,0.156246990731237,0.62828057529031
376,2,195759,-0.148348818816484,0.157443146353655,0.346715498565152
377,2,196912,-0.122358103232769,0.154954408621154,0.43026848132691
379,2,198110,-0.169058247785142,0.155760934523842,0.278498466699556
381,2,198805,-0.147026744584545,0.156497114314217,0.348124015377894
382,2,198891,-0.185427186248418,0.15515854092414,0.232857256395115
383,2,199248,-0.181224668663998,0.1555283549183,0.244716935569966
384,2,201782,-0.196070395033889,0.155285413163383,0.207550139744334
385,2,203285,-0.0300733055844355,0.155024020153501,0.846294306174358
386,2,203783,-0.0182573131884434,0.154695403467067,0.906118109017684
387,2,204179,-0.0431494238804958,0.155055775494427,0.780957871235829
388,2,205406,-0.0409316964357393,0.156650902687348,0.79401937652309
389,2,205834,-0.0548406989963979,0.155888369186568,0.725202153858646
391,2,207192,-0.0688827372006917,0.155726746922633,0.658520732029489
392,2,207561,-0.100732335772642,0.154988672556902,0.516157875475342
393,2,208682,-0.0763881268911429,0.1547670921866,0.621918045858571
394,2,210102,-0.0746605067842396,0.155169446785794,0.630704666856439
396,2,214801,-0.0579295720956524,0.155182306857183,0.709149167941563
397,2,215016,-0.0283827324583414,0.155117017467584,0.854921686859897
398,2,218876,-0.126984163799325,0.156582322850229,0.417927141526446
399,2,227511,-0.131893057385254,0.157681232172924,0.403465550190048
400,2,230378,-0.109803797152201,0.15573873480991,0.481243254088758
401,2,231943,-0.123097643962066,0.156157792201635,0.431056070513533
402,2,232156,-0.105136206311589,0.156130862870519,0.501142918521203
403,2,232789,-0.114036952876169,0.155559531122368,0.463998624696327
404,2,238524,-0.111680952891793,0.155783615282497,0.47391113287526
405,2,241518,-0.145810868123754,0.157058759900936,0.353842685204067
406,2,250396,-0.23481061329875,0.155677558745251,0.132368681022473
407,2,250466,-0.187905848907281,0.155802585570404,0.228605582181086
408,2,252305,-0.234793637852458,0.156037456380141,0.133288697699626
409,2,254571,-0.0970361773613776,0.158651655214717,0.541176010706195
410,2,254742,-0.136941200351087,0.158424785423273,0.387959286468777
411,2,254908,-0.102981493247379,0.159709750557622,0.51947299518838
413,2,255862,-0.246259883664859,0.158299445518631,0.120685373980461
414,2,255975,-0.207149648357629,0.157883174165381,0.190357896430634
415,2,258311,-0.234257980425767,0.155154126539103,0.131978690945938
416,2,259284,-0.140698366311125,0.155998767924112,0.367714482712096
417,2,266330,-0.107411079131872,0.156745718911801,0.493631581297642
418,2,267100,-0.134513161526168,0.156675014065117,0.391172027266073
419,2,268086,-0.0906800234238357,0.156775665436798,0.563358706732311
420,2,274614,-0.0184087247229047,0.155893899918334,0.906067504351922
421,2,274729,-0.0398071978546677,0.156735352034285,0.799661081365702
422,2,275746,0.0035111085787386,0.156681133259976,0.982134153702225
423,2,277029,-0.00427571916874736,0.155952976899157,0.978142855068854
424,2,277741,-0.0130188916079143,0.156012829619037,0.933542965031551
425,2,278218,-0.00207015852312786,0.155732541523965,0.989401512468518
426,2,278379,-0.0218688761722928,0.159582319084706,0.891078714270618
427,2,279910,0.0115581551054971,0.155676681020488,0.940857800725968
429,2,283431,-0.0368109032805692,0.157945801174028,0.815849624878731
430,2,283573,-0.0255676802743079,0.156057217306345,0.869954568278001
431,2,286762,0.0484544775987744,0.156441370931838,0.756949570165046
432,2,287187,-0.0141429618720751,0.155730761224074,0.927689709234297
433,2,288379,0.0689858986785948,0.154508777099016,0.655520495432242
434,2,294941,-0.000284435764171975,0.154644852519755,0.998533503684773
439,2,297610,0.0683551588871772,0.155384998190776,0.660272696136389
441,2,299680,0.185678271615827,0.154633450435699,0.230647896797851
442,2,299708,0.197207955120627,0.154920585863734,0.203869382969535
443,2,299759,0.15695893940653,0.154524013355527,0.310440521780336
444,2,300111,0.158500771322861,0.155602388561171,0.309077766203457
446,2,301710,0.216508653406019,0.154361633561458,0.161613014709105
447,2,303446,0.231280661112128,0.155278995195794,0.137261181006807
448,2,303854,0.221112946235509,0.15535090513043,0.155528674178122
449,2,304472,0.180260355150146,0.154181300134304,0.243133930543413
450,2,304691,0.169228891671568,0.15672361766655,0.280972068924008
451,2,308097,0.281708050902734,0.154602178731541,0.0692785301357245
453,2,309402,0.125114204420588,0.154238835463728,0.417813563185785
454,2,310030,0.108154046262422,0.15514312188033,0.48618382941819
455,2,310113,0.0918197323006087,0.154739667367157,0.553305535622849
456,2,310972,0.0932028019831382,0.154972539788896,0.547949663535551
457,2,312659,0.00823761632453945,0.154449782417263,0.957494972504444
460,2,318265,-0.175689864184526,0.156177890762988,0.261381192180859
461,2,318379,-0.174210584816235,0.156646947782113,0.266842329541846
462,2,321266,-0.0624455084140307,0.155835350720836,0.68887264201552
463,2,322957,-0.148827945225461,0.154276299332522,0.335363289571611
464,2,325221,-0.173119134356468,0.155054011207914,0.26496389924299
465,2,332691,-0.145547791471208,0.15671833683594,0.353667705496543
466,2,333006,-0.189763116673203,0.15627548312936,0.225450272860852
468,2,335046,-0.0816323925251976,0.154971388068003,0.598692610330572
469,2,335049,-0.129268448428138,0.155539462704292,0.406480378722171
470,2,335995,-0.130283024043471,0.154656558547049,0.400133244337937
471,2,336060,-0.137909215922743,0.154429127269871,0.372451670883537
472,2,338292,-0.197576847983569,0.154235660516218,0.201032397050062
473,2,339568,-0.229379071350912,0.154344498923208,0.138132013478461
474,2,340466,-0.284318412666124,0.1554322033855,0.0682113204702949
478,2,348480,-0.373227558368197,0.153314586036255,0.0154119587144237
479,2,350086,-0.439430265132992,0.152824117390528,0.00427999864012653
480,2,351083,-0.421205072967228,0.154988546834448,0.00689888798716684
481,2,351335,-0.448826691926585,0.152987414625606,0.00356786024046191
482,2,351417,-0.438394546374568,0.153048362153896,0.0044276686411871
483,2,351450,-0.476731568013112,0.152896992123523,0.00197044718563492
484,2,352302,-0.402480525156738,0.154736486008345,0.00968421361451708
485,2,352469,-0.418493768332205,0.153020019659482,0.00655490314914818
486,2,352562,-0.415106237862344,0.153684666917993,0.00724593300993958
487,2,352944,-0.406406545648502,0.15329825496897,0.00838491854312634
490,2,355266,-0.448374137345931,0.152966439134456,0.00359663795892693
491,2,358277,-0.385954904494719,0.153472569270471,0.012353300051208
492,2,358926,-0.368362051937557,0.153824682763609,0.0171553877090273
493,2,358948,-0.382154530097009,0.153778893160586,0.0134143767837755
494,2,359515,-0.3802316445032,0.153557435125713,0.0137489125768518
495,2,363190,-0.282813934767282,0.155674821721203,0.07011151015884
496,2,363588,-0.302568214818811,0.156189888610453,0.0535206335511863
497,2,363888,-0.261235654909694,0.155048254363848,0.0928980934747677
498,2,363954,-0.230501494808958,0.154565791509695,0.136780001973528
499,2,364199,-0.229060508415848,0.154360549678067,0.138719372650748
501,2,365981,-0.30578772124181,0.157122451089067,0.0524269460374865
502,2,366047,-0.257838276115071,0.154509982494984,0.0960539048572482
503,2,366936,-0.279285784489113,0.15619759475988,0.0746289710595848
504,2,369530,-0.301237465389055,0.15402859590291,0.0512861308067749
506,2,369931,-0.309989599010166,0.155047795069453,0.0463402569853168
507,2,371033,-0.351809409033002,0.154377782953715,0.0232704447286747
508,2,372919,-0.281652793344168,0.154110202021297,0.0684526594951087
509,2,373518,-0.205645652943591,0.154362104476161,0.183644407137726
510,2,376157,-0.274050738030045,0.154403763839193,0.0767766252909189
511,2,376172,-0.27936780224842,0.155502997978785,0.0732630519517352
514,2,381433,-0.307702922068585,0.155237950095404,0.0482390050725356
515,2,381922,-0.252742189076592,0.156735651938601,0.107738552249737
516,2,382146,-0.255224378591313,0.154348635115679,0.099106375181074
517,2,384206,-0.212577692414322,0.155015222019468,0.171141850580683
518,2,384955,-0.235938107788505,0.15457211062209,0.127806965133747
520,2,387301,-0.170623881158771,0.155606013425808,0.273602188904154
521,2,388313,-0.207448233826401,0.154551353108449,0.180374041220274
524,2,390138,-0.183977264782512,0.15511882011231,0.236403840348468
525,2,391233,-0.0657507964423332,0.156252221883196,0.674157846283568
530,2,395606,-0.112346156293941,0.155269238768333,0.469816891136887
531,2,395726,-0.126580400291313,0.155181371662995,0.415225631834879
532,2,395853,-0.136555417612464,0.155600243287942,0.380755479902589
533,2,396484,-0.100127331800703,0.15498978312445,0.518682670594283
534,2,396705,-0.122492101646681,0.154869359227074,0.429511095989814
535,2,398759,-0.098580703587024,0.156185704860266,0.528333772734032
536,2,400386,-0.13953519138145,0.155224066916174,0.369304008377713
537,2,400847,-0.146245597930571,0.155063259416105,0.346256847671673
538,2,401130,-0.0937549324741014,0.15660176125786,0.549767753560735
539,2,401143,-0.0731107000334514,0.156322227041649,0.640293253914438
540,2,401979,-0.0165894912810751,0.15627131839204,0.915517088123676
541,2,403598,-0.0315936385592609,0.155437034956397,0.839051410134848
542,2,404844,-0.0660817733517129,0.157143221319759,0.674361935216621
543,2,405100,-0.0517736276505809,0.155719392850479,0.739723975052143
548,2,406181,-0.0372112893873845,0.155832028366138,0.811406200285849
549,2,406688,0.0232361689664497,0.154940319992779,0.880875108808081
550,2,407621,-0.0329552678018701,0.156206199034049,0.833030189305425
551,2,409016,-0.0220564768999794,0.157776120956737,0.888900869309991
552,2,410647,-0.0115915959266129,0.155479543452264,0.940611937683056
554,2,419803,-0.0403276244239195,0.156557740059591,0.796873855675342
555,2,419943,-0.0227350892761724,0.15749210802204,0.885300944331229
556,2,422349,-0.0820591548970128,0.155503659599102,0.598039662598301
557,2,425467,0.0215697557308632,0.15500227600944,0.889404912793092
560,2,429095,-0.00818712090661322,0.155923820404015,0.95815427100218
561,2,431266,0.147317168437555,0.155812204510846,0.345061095274492
562,2,431446,0.198046372351126,0.15628439708653,0.205912775161109
563,2,432524,0.190429466246894,0.154803986118822,0.219466519903696
564,2,434090,0.0974452070888666,0.156478942284504,0.533859527712434
565,2,441927,0.125936441336044,0.154743845245932,0.416286313360846
566,2,446471,0.131245287279188,0.156632033373511,0.402641989408689
567,2,449325,0.014520711858329,0.155868873733701,0.925829466985594
569,2,450017,-0.0521058848335154,0.154981715970564,0.736914791336297
570,2,451779,-0.16781301026175,0.155328229016742,0.280712006077208
571,2,451784,-0.151315498755451,0.15593797297583,0.332532989452276
572,2,453525,-0.232018576634191,0.155705775447901,0.137088526433389
573,2,453768,-0.212328666786503,0.155992043729928,0.174334351005592
574,2,454027,-0.205888359671372,0.155362761058139,0.185958444874722
575,2,455029,-0.223371031936199,0.155376727148747,0.151430777499264
576,2,455247,-0.210656481051634,0.154922356117212,0.174775255770381
579,2,455756,-0.248426478631553,0.166349991061851,0.136226709002396
580,2,457024,-0.24298033093372,0.15593356377461,0.120074830504644
581,2,457298,-0.243611261278521,0.156384530682915,0.120183638524214
582,2,460202,-0.247991592769876,0.15672243107881,0.11446250154999
586,2,464424,-0.285842821095491,0.155721198112546,0.0672569479500293
587,2,465824,-0.213804311311388,0.157590458910545,0.175740832395103
588,2,470145,-0.11226426733869,0.155634087701299,0.471181091866915
589,2,470686,-0.152364893959821,0.155442903658949,0.327659462928762
590,2,471144,-0.14291286436668,0.15573753512155,0.359427610020733
591,2,471830,-0.144192809253781,0.155290001787496,0.35376256931272
