SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
90,1,114628,0.00477485807652452,0.0497962185106436,0.923663964493352
91,1,116283,0.0043391047505118,0.0500732995143458,0.930994831062694
93,1,127853,-0.0125535673513769,0.0499761339397837,0.801812409396777
94,1,128302,-0.0224852022617894,0.0497742317515938,0.6517309664667
95,1,128704,-0.00274056500433295,0.0498379645624682,0.956177933829149
96,1,128911,-0.00119157687742788,0.0498436535808637,0.980940864258608
97,1,130267,-0.0916730789020654,0.0495805593387364,0.0652977561097787
98,1,130271,-0.0942730139349749,0.0496261778726667,0.058292165402114
99,1,130613,-0.124052691506364,0.0499104768485881,0.0133990910321615
100,1,132012,-0.0513017735541141,0.050164194393448,0.307160864180411
101,1,133231,-0.062410891196332,0.0497712343151219,0.210688103004208
102,1,137074,-0.0678070421554503,0.0496801038702853,0.1731622148653
103,1,137304,-0.0806257063530083,0.0496432041408886,0.105246256882993
104,1,139686,-0.0677768629915119,0.0497632338185427,0.174070573023539
105,1,149562,-0.0412157243093963,0.0499595009097994,0.409938540738818
106,1,150447,-0.0473491915997844,0.0504994932911232,0.349082239939171
108,1,154084,-0.035115632571571,0.0506840994836595,0.488869712138315
110,1,157269,-0.0230988121562656,0.0497828674205948,0.642940050048857
111,1,160054,-0.0601920855306022,0.0501689805107246,0.231026743331814
112,1,166222,-0.056386580754199,0.0498090165343268,0.258379425362916
113,1,166416,-0.0486152975680599,0.0497307757704563,0.32895666865426
114,1,167326,-0.0517263048711681,0.05000529444174,0.301649587513276
115,1,168836,-0.00514380234934819,0.0498429420350555,0.917862671885476
116,1,171200,-0.0461489017620882,0.0498578710005846,0.355281480284254
117,1,171431,-0.0318234164601372,0.0502014154079335,0.526547018491512
118,1,173339,-0.0667280670492504,0.0497126552673353,0.180369383347957
119,1,173845,-0.0699740221518589,0.0496585809030627,0.159685192007358
120,1,175121,-0.068487271524892,0.0495654504074137,0.167921000363733
121,1,175281,-0.0698931982478853,0.0496022524648654,0.159693836657748
122,1,175315,-0.0662712911740944,0.0496006356863754,0.182378035405121
123,1,175523,-0.0726819210192375,0.0498577874313612,0.145788947090033
124,1,175541,-0.068272981623448,0.0496708054117115,0.170155577458015
125,1,175653,-0.0616798132768565,0.0498531693381146,0.216824269846944
128,1,175856,-0.0594223847646326,0.0506873643144207,0.241854618217583
129,1,175876,-0.0564418681143715,0.0499173257775487,0.25894608068969
130,1,175989,-0.0687446116600542,0.0500166667783605,0.170178878052359
131,1,176001,-0.0691865507480862,0.0502769613632175,0.169660425123995
133,1,177692,-0.0400113011659107,0.0496802729348979,0.421144866319832
134,1,178191,-0.0388044268799518,0.04973240106988,0.435758079456924
135,1,178224,-0.0400113011659107,0.0496802729348979,0.421144866319832
136,1,178960,-0.0488379219118818,0.0500556009710905,0.329894435450685
140,1,183802,-0.0639941630905921,0.0496153820335806,0.197962763984901
141,1,183954,-0.0606985844053982,0.0499899373416472,0.225476905781267
142,1,184450,-0.0577664934806666,0.0495603369802845,0.24457162326499
144,1,184718,-0.0602513237958572,0.0498346716986804,0.227462718132186
145,1,185296,-0.052030488190448,0.0496487222054714,0.295368336147506
146,1,185438,-0.0744458455831393,0.0495701313126397,0.134035328966615
147,1,185469,-0.0721941208316484,0.0496515482060262,0.146830511172266
148,1,185503,-0.0682928272751248,0.0495380324057539,0.168893023700728
149,1,185705,-0.0806440096833854,0.0500426124815737,0.107963021763201
150,1,185749,-0.0702823158523629,0.0500868569655175,0.16143358161851
151,1,185806,-0.0776316184937582,0.0501233997008472,0.122323456566847
152,1,185879,-0.0811258520370329,0.0503516412139391,0.108032959398021
153,1,185916,-0.0642179679236078,0.0503976866520924,0.203422080799571
154,1,185941,-0.060609292932739,0.0506308373245467,0.232077654504238
155,1,185954,-0.0678326892655253,0.0507534145952621,0.182241869870786
156,1,186055,-0.0841623777304284,0.0496645641794011,0.0910301811579416
157,1,186896,-0.0878786423972047,0.0504674273726689,0.0825031891555606
161,1,190132,0.00206929012385931,0.0499293038687474,0.966965046688245
162,1,190148,0.00056238461401753,0.049944474811804,0.991022213684982
163,1,190165,0.0127504638369863,0.0503236933528292,0.800130576472882
164,1,190169,0.00410325951598917,0.050265034289827,0.934985235248375
165,1,190933,-0.0480338155145579,0.0497922955399093,0.335363662955726
166,1,192149,-0.129593938157214,0.0497900053191403,0.00963615284146026
168,1,192303,0.0383158470207299,0.0598893273178722,0.522732224629474
171,1,192795,-0.131611681003571,0.0492680031782928,0.00790481744483833
173,1,194187,-0.0758532767156536,0.0496408242121065,0.127397576679748
174,1,194867,-0.0640401479162069,0.0496607879188836,0.198050655982429
190,2,8314,-0.0236993681843509,0.0506047190984234,0.639842461692844
194,2,8498,-0.0287727041373291,0.0505230979694913,0.569381768596098
195,2,8651,-0.0344351431733165,0.0505604206122924,0.496274250361934
197,2,9812,-0.0240004107144838,0.0508782121018654,0.637416123977427
198,2,9932,-0.0409489447497533,0.0506467828208023,0.419335763695942
199,2,10135,-0.0502426848266988,0.0504286648613435,0.319781020691548
200,2,11616,-0.042346713218027,0.0503955408757293,0.401316313755136
201,2,12133,-0.0545411538237812,0.0505631991457063,0.28147007080226
202,2,12194,-0.052165402366817,0.0507664387289178,0.304861907348719
203,2,12359,-0.050514570905783,0.0506223085548129,0.319025084250377
204,2,13061,-0.0479649715521537,0.0506255980719256,0.344060174199177
205,2,14298,-0.0545551603863892,0.0507668644435776,0.283278235182738
206,2,15222,-0.0351532545213276,0.051311594740465,0.493734350360179
207,2,17986,-0.0624719480960346,0.0503362157792132,0.215395349515716
208,2,19770,-0.0458104162140982,0.0507361427042887,0.367186800081755
209,2,19836,-0.0454088452704327,0.0505974559724947,0.370088841447387
210,2,19851,-0.0481324362423061,0.0507388238947604,0.343457140628119
211,2,21595,-0.0467258314884071,0.0505324676305296,0.355769511329809
212,2,22385,-0.0266237174094262,0.0506216725022035,0.599263502955381
213,2,23441,-0.0498635053850416,0.0510644390897871,0.329494364297015
214,2,24209,-0.0621677543321173,0.0506042595179545,0.220074608866509
215,2,24341,-0.0793604089595126,0.0506564740006516,0.118095052684513
216,2,26815,-0.063160677397857,0.0506599422220205,0.213312956377006
217,2,28209,-0.0556614834940103,0.0507019632031852,0.273032612927775
221,2,41245,-0.0929955062251311,0.0503509307896023,0.0655915311184855
222,2,43214,-0.0529806911177297,0.0513365038922205,0.302765713809393
223,2,47104,-0.124320867324835,0.0495406561239009,0.0125383183713698
224,2,50915,-0.0855125936745627,0.0502660400056268,0.0897860116494149
225,2,55834,-0.0634942798790433,0.0501246584070725,0.206087922573834
226,2,56422,-0.0719094645325188,0.0501825270363987,0.152754795955367
227,2,57715,-0.0703551160708239,0.0500224016215951,0.160463668338638
228,2,59046,-0.0687673604871947,0.0502830875016609,0.172306074275571
229,2,59191,-0.0671523596649288,0.0499998730682829,0.180118450205333
230,2,59383,-0.0783554711091591,0.0499681582147869,0.117751853039427
231,2,59477,-0.0614924945481637,0.0507910011491847,0.226821668239396
233,2,60471,-0.0754351161037501,0.0500486383543173,0.132644519500115
234,2,60478,-0.0793910940656976,0.0500888000681497,0.113860161365196
235,2,60786,-0.0576376284840958,0.0500902162289128,0.250644260958505
236,2,61035,-0.0755783334812097,0.0500189564963575,0.131684662038981
237,2,61071,-0.0679205039140787,0.0498218308158201,0.173666942544989
238,2,61675,-0.0688897440725634,0.0499622588277908,0.168818505204483
240,2,62939,-0.0911258920896265,0.0497742802463249,0.067975828867099
241,2,63527,-0.0892406751913732,0.0499725264419337,0.0749908043395175
242,2,63857,-0.0941770653894434,0.049958592091566,0.0602371533963476
243,2,65527,-0.0741314742351605,0.0498881081720916,0.13818360905582
247,2,67976,-0.0581976896975418,0.0506701047952553,0.251514873210216
250,2,72389,-0.0877425180544199,0.0502350297723275,0.0815695503092974
251,2,72392,-0.0202149066693824,0.0507833001617548,0.690825047943097
252,2,73646,-0.0794340054979583,0.0495733483771827,0.109971972472037
253,2,74564,-0.0595775909336259,0.0495542627579596,0.230064893580134
254,2,74739,-0.0556734143516003,0.0497306841189555,0.263688783883559
257,2,80873,-0.0100001444775816,0.04993490887224,0.841389754343368
258,2,81501,-0.0203944817614476,0.0499176244369931,0.683108306298013
259,2,83526,-0.0171143232979768,0.0498436484400704,0.73153192710626
260,2,83845,-0.0279493895766089,0.049877170299279,0.575586379040245
263,2,84447,-0.00193005592170917,0.0505363376546507,0.969556628307696
264,2,87391,-0.0120940927355026,0.0496748385870064,0.807786490659548
265,2,87562,-0.0071037862177212,0.0498032926647725,0.886658348762615
266,2,87849,-0.00216751464774528,0.0497998772829199,0.96530804569787
267,2,87878,-0.00710714031748669,0.0500125775984085,0.887076512852315
269,2,89785,-0.0191663184521417,0.0500091791746903,0.701760651390146
272,2,93721,-0.0340823584577818,0.0498355338009076,0.494489069425601
273,2,93952,-0.0432122542381317,0.0496726771943393,0.384924291183583
274,2,95085,-0.0586048971153603,0.0496975037165457,0.239099898558391
276,2,107124,-0.0912834104421229,0.0495825959959896,0.0664550851764972
277,2,111645,-0.0824102807687225,0.0496586325532562,0.0978959536232175
278,2,111916,-0.0761334490356515,0.0498049066494345,0.127250876667558
279,2,111931,-0.0707695230946429,0.0499039374195558,0.157039355913967
280,2,111999,-0.068007682705785,0.0497346242251484,0.172366463115101
281,2,114528,-0.0701147073673052,0.0500140964245293,0.161824121790306
282,2,116024,-0.0920186135783045,0.0500332411161676,0.0667329059525081
286,2,120090,-0.025536377892058,0.0500553826567943,0.610256475390083
287,2,120291,-0.0089981137637174,0.0506441976993718,0.859081587588429
288,2,120726,-0.00344107540719729,0.050353512243559,0.945554997342513
289,2,121716,-0.02356616291495,0.0502810147297044,0.639581186601202
290,2,123100,-0.0236746125141025,0.0503502733321056,0.638503715692236
291,2,124677,-0.0292045693629872,0.0502726321639976,0.561662499134675
293,2,127887,-0.0696605092983311,0.0505055939305767,0.168686791646402
294,2,128935,-0.0613334462359081,0.0504882030412906,0.22525148803648
295,2,129053,-0.0624111850544375,0.0506388003045468,0.218590973286472
296,2,130040,-0.0843767643275417,0.0508594843084857,0.0980004743644472
297,2,130976,-0.0766032127556096,0.0504771071383407,0.130014520245495
298,2,132199,-0.0872692557113408,0.0506637401759821,0.0858513957017676
299,2,133355,-0.0695961692754423,0.0510862524926452,0.173963372830559
300,2,133435,-0.0675430798619776,0.0512050153177317,0.188000196886133
302,2,135183,-0.0978220886027408,0.0510948987246992,0.0563621581094785
303,2,135402,-0.100585181048293,0.0510718982156646,0.0496793738940796
304,2,135898,-0.0965252681952988,0.0513677908603133,0.0610544012917247
305,2,135912,-0.0928528465364831,0.0514252721388774,0.0718345406579362
306,2,135925,-0.0898652160313116,0.051205265542165,0.0801268720319457
307,2,136002,-0.0945070446393148,0.051142920809903,0.0654530488551223
308,2,136173,-0.0901600705124046,0.051530306962272,0.0810474482690611
310,2,138318,-0.09202389024458,0.0528932936683127,0.0827652526454109
311,2,138695,-0.081396243168101,0.0520290912827678,0.118610938735255
312,2,138818,-0.0829765756902774,0.0519259303622736,0.110942224378858
313,2,139728,-0.0774527030132208,0.0518563768724946,0.13617338023752
314,2,140174,-0.0635971441853178,0.0519097308032345,0.221336007567498
315,2,140863,-0.065836380413455,0.0518807323786907,0.20527900361766
316,2,141152,-0.0555265425794951,0.0520615932461573,0.28690181906376
317,2,141292,-0.0598091006718948,0.0516725141730001,0.247865218899613
318,2,141545,-0.0702769712179612,0.0518880189747925,0.176476087690647
322,2,146723,-0.045527028523966,0.0518722653957817,0.380716669010344
323,2,147946,-0.0266924181655444,0.0523852567106912,0.610691695373914
326,2,151397,-0.0306120493309305,0.0525102572596562,0.560283867153059
327,2,153035,0.0151155526162345,0.0519573965318851,0.771281785506545
328,2,153228,-0.00592985136214463,0.0523418496474703,0.90986439198961
329,2,153455,-0.0143397785529795,0.0527323446424182,0.785830852821829
331,2,153815,-0.00775040331424282,0.052533909225576,0.882796793465701
332,2,154160,0.0218136725946634,0.0519721037885481,0.674946168316677
333,2,154235,0.00282422899399903,0.0525039656220547,0.957132288287704
335,2,159870,0.0213302357175214,0.0511654962956946,0.677014380148906
336,2,161229,0.0272663114027947,0.0519433557951304,0.599965570615215
339,2,162696,0.0682299451768187,0.0516124354541899,0.187035083699332
340,2,163284,0.0322561719306589,0.0510255359958167,0.527693219133146
341,2,164166,0.0472896806657834,0.051466941224635,0.358808740450331
342,2,165270,0.0010327038304323,0.0510950830979784,0.983886142647924
343,2,165675,0.00127052901769642,0.0519394861946547,0.980498141797644
346,2,168062,0.00966314543045077,0.0514702420684275,0.851186481035064
347,2,168518,0.00997468064404416,0.0511753363415301,0.845574071196696
348,2,168980,0.0180075544390439,0.0511448135640881,0.724981202852607
349,2,169651,0.0148154943619272,0.0511720147481677,0.772350869046776
352,2,170725,-0.00866691650794738,0.0512671152281971,0.865850909674567
353,2,171254,-0.0104129436466844,0.0513491675567752,0.839418350414527
354,2,172242,0.00242066428071852,0.050744977025804,0.96198028650769
355,2,173254,0.000563675538407749,0.050356274262282,0.991075189760366
356,2,173340,0.00878381868252887,0.0503480186304572,0.861602364894314
357,2,173385,0.0044347407068317,0.0503960065272633,0.929928276222675
358,2,173973,-0.00148226340218172,0.0502626180213507,0.976490161621771
360,2,177341,-0.0337926413055801,0.0500591201969887,0.5000829624164
361,2,180314,-0.0182653727370053,0.0500987965626394,0.71563798770775
362,2,180339,-0.0224231391065336,0.0502206426424159,0.655515322189031
363,2,182758,0.00595801716114641,0.050053660556426,0.905317240788398
364,2,183619,0.00165682401713507,0.0502516959589176,0.973716739158118
367,2,187176,-0.0162371842360992,0.0505179646968899,0.748086852631034
368,2,191066,-0.00740331078818324,0.0509015324827928,0.884443520631339
371,2,191599,-0.00416723893303428,0.050197259110771,0.933884870053475
373,2,191763,-0.0158489162023934,0.0503894989698703,0.753305752224193
374,2,191959,-0.0110235597889221,0.050270169803559,0.826553768910036
376,2,195759,0.00490620428743477,0.0507045957368041,0.922971469251759
377,2,196912,0.0167232700199232,0.0498771802061252,0.737606253499666
379,2,198110,-0.00288755331395019,0.0501838338400536,0.954147988309686
381,2,198805,0.0133586713148979,0.0503952100740427,0.79110394607747
382,2,198891,0.0131336537657968,0.0500027535832891,0.79296694519858
383,2,199248,-0.00433078240227369,0.0501213161038446,0.931192667581066
384,2,201782,0.00737132955754022,0.0500587157364948,0.883015866970327
385,2,203285,0.0249648382888508,0.0498484643284918,0.61681373499103
386,2,203783,0.0163859442122225,0.0497511509983533,0.742080372904062
387,2,204179,0.0204107667608668,0.0498673654403732,0.682566953070015
388,2,205406,0.0276559594345195,0.0503701688085369,0.583315292344915
389,2,205834,0.0372447029355002,0.0501111254908953,0.45782942101782
391,2,207192,0.0221531174883557,0.050089548644506,0.658564499013142
392,2,207561,0.0165322487994338,0.0498742000807945,0.740479420494685
393,2,208682,0.0526648664497762,0.0497190927730131,0.290210948870657
394,2,210102,0.0396634309609377,0.0498820012431417,0.427063383501648
396,2,214801,0.0146840183494491,0.0499181590333816,0.768807119336372
397,2,215016,0.0163877403191862,0.049888166893802,0.742736335721945
398,2,218876,0.08245938670791,0.0502202244209929,0.101489701090873
399,2,227511,0.0592209608769232,0.0506705004200691,0.243294510188995
400,2,230378,0.031070397577616,0.0501013744862793,0.535558764985935
401,2,231943,0.0300500757973866,0.0502469318794612,0.550191416467602
402,2,232156,0.0438249066972624,0.0501976081715045,0.383230562079875
403,2,232789,0.03041506943921,0.0500476577641152,0.543762536969529
404,2,238524,0.0402353239426626,0.0500985504486322,0.422443770544256
405,2,241518,0.0407044325465072,0.0505332030661598,0.421074162834619
406,2,250396,0.0373572413630046,0.0501954566083281,0.457229132890979
407,2,250466,0.0459959693908971,0.0501573717911751,0.359751388354058
408,2,252305,0.0456054843505684,0.0502916453869044,0.365120425646291
409,2,254571,0.0603942776755488,0.050956086505527,0.236726932749365
410,2,254742,0.0524481834510897,0.0509348312006474,0.303850449013955
411,2,254908,0.0468395138658368,0.0513404298876949,0.362216645699035
413,2,255862,0.0919236896282635,0.0508564903437474,0.0715337092294879
414,2,255975,0.0706217814795684,0.0507678755842104,0.165079675732064
415,2,258311,0.0712674459596471,0.0499223436890563,0.154300804408573
416,2,259284,0.0696796354948268,0.0500977349600782,0.165139747800618
417,2,266330,0.072441183948418,0.0503032718747513,0.150728517834766
418,2,267100,0.0504107450083957,0.0503757403484043,0.317659807008631
419,2,268086,0.0577517982520794,0.050357093645785,0.252222286418596
420,2,274614,0.0138485302561367,0.0501388824354992,0.782553473365921
421,2,274729,0.0211496480750041,0.0504060008583477,0.675043216325877
422,2,275746,0.0211331422610086,0.0503840054390676,0.675148647280461
423,2,277029,0.0228903135183717,0.0501475677961613,0.648340598178536
424,2,277741,0.011483018354135,0.0501783363790009,0.819122576305177
425,2,278218,0.0148718030062222,0.050085166807938,0.766694372515321
426,2,278379,0.0184396214500959,0.0513216725149096,0.719589222122299
427,2,279910,0.019851699700254,0.0500626832901464,0.691948617871452
429,2,283431,0.0271685386260498,0.0507866305065691,0.593018100654989
430,2,283573,0.0142025571350357,0.0501920570755821,0.777370110243797
431,2,286762,0.0554593778191109,0.0502395995657738,0.270389443676975
432,2,287187,0.0453436545495283,0.050033248785301,0.365410906907866
433,2,288379,0.0109578704504521,0.0497083940655789,0.825653551339508
434,2,294941,0.0220688033579892,0.0497276829322913,0.657464068527798
439,2,297610,0.0475638006873141,0.0499291812071863,0.341431787710182
441,2,299680,0.0617274640636931,0.0497309541045301,0.215345633197787
442,2,299708,0.0666516621829527,0.0498183363109859,0.181792175087834
443,2,299759,0.056818000259087,0.0496833182086376,0.253563178515816
444,2,300111,0.0590552687462551,0.0500243969779276,0.238584594049152
446,2,301710,0.0522676285940246,0.0497108367362407,0.293778864393775
447,2,303446,0.0864906672527651,0.0498902918451248,0.0838591761597501
448,2,303854,0.0947139774593896,0.0498576256418985,0.0582887543972143
449,2,304472,0.083344778884239,0.0494899649319525,0.0930512728210512
450,2,304691,0.0730951514770606,0.0503432705838179,0.147407895587916
451,2,308097,0.0709237806318312,0.049818330148058,0.155431577459443
453,2,309402,0.0737514409255617,0.0495017801632877,0.137150156987527
454,2,310030,0.0750416568078844,0.0497761746046895,0.132555986044083
455,2,310113,0.0687133721157136,0.0496623854953962,0.167352211543768
456,2,310972,0.0286338709958914,0.0498491937253497,0.56605630237254
457,2,312659,0.0823738122255872,0.0494851666598131,0.0968766471676967
460,2,318265,0.0344403731448368,0.0502912224350354,0.493907684592775
461,2,318379,0.0398986335659042,0.0504290262222172,0.42936795062473
462,2,321266,0.0831716050937533,0.0499400613431975,0.0967144585200974
463,2,322957,0.0848616137159473,0.0494826621029395,0.0872270960359682
464,2,325221,0.0753487331908818,0.0497999242249082,0.131167036918993
465,2,332691,0.00562179487767922,0.0504691498038371,0.911369827713328
466,2,333006,0.0734243728311662,0.050219090200311,0.144608704815644
468,2,335046,0.0460684405093291,0.0498058507864694,0.355618370781942
469,2,335049,0.0511139006363453,0.0500042764452621,0.307390708859822
470,2,335995,0.0667330543696766,0.0496684593212959,0.179950482298489
471,2,336060,0.0664185267016628,0.0496024315294788,0.181426553862468
472,2,338292,0.0586657940734505,0.0496269790201236,0.237947777730416
473,2,339568,0.0205733663496122,0.0497879708368168,0.679696612004458
474,2,340466,0.0355414551975115,0.0501955588271574,0.479375404859692
478,2,348480,-0.0598333298062058,0.0496238142198734,0.228726005212325
479,2,350086,-0.0892532636595623,0.0495008199213596,0.0722304457538017
480,2,351083,-0.0725926557173469,0.050222515438616,0.149226955274989
481,2,351335,-0.0788796960425374,0.0496274605111737,0.112857070650671
482,2,351417,-0.0853405837307142,0.0495892749865167,0.0861364107897866
483,2,351450,-0.0620459256639051,0.0497424705646494,0.213098623412987
484,2,352302,-0.0682774551356057,0.0501141280624482,0.173927924749755
485,2,352469,-0.0574617316909074,0.0496435182498739,0.247856004280406
486,2,352562,-0.0663508905296779,0.0498158970181054,0.183745128640948
487,2,352944,-0.0623213621088111,0.0496862683998563,0.210563803761207
490,2,355266,-0.0489012464116132,0.0497288010467701,0.326104453729196
491,2,358277,-0.0561497144707741,0.0497149826482251,0.259482354614916
492,2,358926,-0.048156071083933,0.0498121139886362,0.334328778412424
493,2,358948,-0.0410049003266632,0.0498460588755266,0.411273350600528
494,2,359515,-0.0368993247377218,0.0497801603812595,0.459037361739574
495,2,363190,-0.0162759718686312,0.0502989181720414,0.746443917552518
496,2,363588,-0.0145417644177839,0.050498915477351,0.773544883945127
497,2,363888,-0.0191936674128135,0.0500610126491469,0.701649926820753
498,2,363954,-0.014504615888547,0.0498665096614007,0.771322421421528
499,2,364199,-0.00751037836524911,0.0498031236733438,0.880218555345253
501,2,365981,-0.022353315331042,0.0507949506091833,0.660155997284361
502,2,366047,-0.0194648522740807,0.0498830577218288,0.696616851605155
503,2,366936,-0.0225010267056579,0.0504537797351384,0.655890119128223
504,2,369530,0.00473725847399464,0.0498103810614982,0.924284717947258
506,2,369931,0.00302424470928747,0.0501524696857502,0.951950019591842
507,2,371033,0.0330586969623674,0.0499886254771459,0.508835715679886
508,2,372919,0.031680794291564,0.0497749955038052,0.524876035054241
509,2,373518,0.0553972063747368,0.0496878633504213,0.265649944806071
510,2,376157,0.0470886996141848,0.0498221229262134,0.345235733469696
511,2,376172,0.0499726637588562,0.0501752696401413,0.319950804473066
514,2,381433,-0.00514800192413956,0.0502086785175975,0.918392543824614
515,2,381922,0.0218156115600161,0.0505860752156656,0.666544574153752
516,2,382146,-0.00171028078394142,0.0498380948913865,0.972643974715606
517,2,384206,-0.0124179938095038,0.0499889499285452,0.803957955201513
518,2,384955,-0.0164419183383829,0.0498742846702923,0.741846934202708
520,2,387301,0.0053161856710553,0.050135077811649,0.915613030621474
521,2,388313,-0.0115455587688083,0.0498343894163682,0.816921937614733
524,2,390138,0.00803381436041911,0.0499914904888511,0.872418750686282
525,2,391233,0.0123909914169835,0.0502668415579456,0.805435176575306
530,2,395606,0.0687887584693762,0.049845124742959,0.168444677378743
531,2,395726,0.062418621947169,0.0498505643115123,0.211357058791346
532,2,395853,0.0669914257470453,0.0499763912370592,0.180957421961354
533,2,396484,0.0684691895112576,0.0497486639028189,0.169600542332912
534,2,396705,0.066943837554552,0.0497304072272722,0.179122822975588
535,2,398759,0.0472620929718433,0.0502025257444178,0.347129068430071
536,2,400386,0.0821010513275092,0.0497935961545339,0.100072603528374
537,2,400847,0.0652488990261194,0.0498180337591992,0.191134003108601
538,2,401130,0.0626268067258496,0.0502862046190587,0.2138081066855
539,2,401143,0.0736041662265507,0.0501438578350037,0.143032675384556
540,2,401979,0.0720433333910679,0.0501190396330785,0.151477572785729
541,2,403598,0.0677166630229858,0.0498692112842375,0.175367436243238
542,2,404844,0.061464763268877,0.0504518596031056,0.223929156824895
543,2,405100,0.0643184601679411,0.0499779150660534,0.19895927784471
548,2,406181,0.0665857848718803,0.0500020195640638,0.183830542782796
549,2,406688,0.0749676334875851,0.0496781933549246,0.132176622795806
550,2,407621,0.0463519184619079,0.0501863267583578,0.356327287966919
551,2,409016,0.0677974623966168,0.0506216810039017,0.181335709900672
552,2,410647,0.051742395424488,0.0499345402532759,0.300816048234951
554,2,419803,-0.0340031877555101,0.0503290371058491,0.49972574955814
555,2,419943,-0.0382157648285276,0.0506180181356592,0.450762334991561
556,2,422349,-0.0274620019733725,0.0500161604139546,0.583309640348796
557,2,425467,0.0143978745327601,0.0498519965287157,0.772894472577964
560,2,429095,-0.0128731010104546,0.0501484490216684,0.797560007526722
561,2,431266,0.0129372556168925,0.0501757252836906,0.796681461620668
562,2,431446,0.0216802400598092,0.0503699073308073,0.667152460785136
563,2,432524,0.0378090181177855,0.0498587547123372,0.448763891493851
564,2,434090,0.00727181051263831,0.0503576404973334,0.885264401101545
565,2,441927,0.0315750925504935,0.0497917139015644,0.526397882400269
566,2,446471,0.0599927881904027,0.050329619801461,0.234062894501688
567,2,449325,0.0568690278654166,0.0500444239812879,0.256572223434297
