SNP,Chr,Pos,Effect,SE,HUG1_PGM2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
103,1,137304,-0.0779240569434297,0.0864674144783771,0.368098745637186
104,1,139686,-0.0827781384165709,0.0865685449035838,0.339618027143835
105,1,149562,-0.115796266927171,0.0866594486781039,0.182337409772472
106,1,150447,-0.11820676557483,0.087616414560225,0.178156890774514
108,1,154084,-0.118143115249343,0.0878887397172862,0.179735652901448
110,1,157269,-0.0956791742063425,0.0863641988414863,0.268677905375386
111,1,160054,-0.11028762958804,0.0871386733071354,0.206470794319427
112,1,166222,-0.110721631937521,0.0864896668058959,0.201325325913126
113,1,166416,-0.125796635610699,0.0862547322669203,0.145610739641464
114,1,167326,-0.0945823162536401,0.0868600717443583,0.276938868193936
115,1,168836,-0.0407118072630325,0.0865663973521698,0.638434175792725
116,1,171200,-0.0264743680892709,0.0867117445189815,0.760306450215094
117,1,171431,-0.0137656055769964,0.0872615348683772,0.874743107393302
118,1,173339,-0.088956014125818,0.0864564375165777,0.304225792289641
119,1,173845,-0.069857334836293,0.0864342743666539,0.419512092458027
120,1,175121,-0.0253471314738877,0.0863321344382397,0.769235966636233
121,1,175281,-0.0398574328343145,0.0863900215796752,0.644820078041589
122,1,175315,-0.0514498482361917,0.0863454486118209,0.551650230453744
123,1,175523,-0.0510837325916074,0.0868357804045145,0.556720709425425
124,1,175541,-0.0457837556513861,0.0864894465060329,0.596890859215862
125,1,175653,-0.0311764692613642,0.0867816948052415,0.71962161745684
128,1,175856,-0.0410833304493886,0.0882033793954441,0.641660555920041
129,1,175876,-0.0336145159123169,0.086859911892821,0.698991708238314
130,1,175989,-0.0184966251862616,0.0871206518394398,0.831987379602214
131,1,176001,-0.0346501869181842,0.0875607807971861,0.692545309533699
133,1,177692,-0.0616441007463207,0.0863265339676845,0.475649249011957
134,1,178191,-0.0507053509570442,0.0864325149310416,0.557815967105879
135,1,178224,-0.0616441007463207,0.0863265339676845,0.475649249011957
136,1,178960,-0.0758627994603618,0.086985171261146,0.383727617794465
140,1,183802,-0.038751668642405,0.0863751171475846,0.653963838165277
141,1,183954,-0.057262334983864,0.0869753711536605,0.510726905676787
142,1,184450,0.00242144365045258,0.0862666680597905,0.977622753645255
144,1,184718,-0.0181407865334325,0.0867515357095875,0.834481431889581
145,1,185296,-0.013964557670057,0.0863856636983753,0.871671090986875
146,1,185438,-0.0188546022279099,0.0863871113170077,0.827354900342209
147,1,185469,-0.0141577870283766,0.0865143407230028,0.870102925018908
148,1,185503,0.00257878590914576,0.086293743054799,0.976176605117306
149,1,185705,-0.0300164524709149,0.0872436789716823,0.731011255879993
150,1,185749,-0.0149592841294867,0.0872546729672049,0.863972949686902
151,1,185806,-0.0174968894680468,0.0873698564437782,0.841390758517776
152,1,185879,-0.0126464287866776,0.0877944449060267,0.885546432340522
153,1,185916,0.00778116682029498,0.0877561168057863,0.929395978982989
154,1,185941,-0.000159622067654904,0.088139376176046,0.99855603984434
155,1,185954,-0.00862691855434572,0.0883955893493059,0.922309724090635
156,1,186055,-0.00298683283445174,0.0866324155801192,0.972516204700631
157,1,186896,-0.0341448749678898,0.0880341171545452,0.698353734409777
161,1,190132,0.0142995098504736,0.0867391152318834,0.869151267723344
162,1,190148,0.0093395579852045,0.0867671913307854,0.914342988777621
163,1,190165,0.0238449099443693,0.0874261545247109,0.785209920943265
164,1,190169,0.0137330182732987,0.0873232732470892,0.875124799876761
165,1,190933,0.0634316225116185,0.0865523482253767,0.464124065952619
166,1,192149,-0.0663895212580967,0.0872548123979225,0.447242990472367
168,1,192303,0.00902564506129933,0.104105001060355,0.930961106459921
171,1,192795,-0.0283419457840771,0.086441030366453,0.743199742267586
173,1,194187,0.00898978979855986,0.0865244941452612,0.917308675174679
174,1,194867,-0.0219525016252578,0.0864708354036344,0.799742450916754
190,2,8314,-0.00301937700182464,0.087942803807762,0.972630682679721
194,2,8498,0.0550397947859202,0.0877652780631444,0.530982738528524
195,2,8651,0.06928793312902,0.0878189776219117,0.430649837244616
197,2,9812,0.107690531963535,0.0882326591094236,0.223079025481745
198,2,9932,0.0680595824354869,0.0879956241514906,0.439777990553564
199,2,10135,0.0743474588065676,0.0876435901607587,0.396849562370976
200,2,11616,0.0651307797696054,0.0875711698088449,0.457524402533796
201,2,12133,0.0836491068535127,0.0878754506754333,0.341796327868403
202,2,12194,0.0691243463715484,0.0882517485367764,0.433997751665516
203,2,12359,0.0727757273941213,0.0879849321426961,0.40871732325071
204,2,13061,0.088891570839399,0.0879364882238978,0.312775317327124
205,2,14298,0.0802945251726459,0.0882380532511604,0.363455989008301
206,2,15222,0.0667047024155273,0.0891322617569534,0.454729975800993
207,2,17986,0.0961232393530215,0.0874902972243348,0.272659442110291
208,2,19770,0.0774656934514437,0.0881493175259164,0.380107068349021
209,2,19836,0.0722607921901461,0.0879191662037885,0.411688403549708
210,2,19851,0.0850720217196638,0.0881446887904016,0.33513509207749
211,2,21595,0.0613450676357693,0.0878357114638862,0.485382589129842
212,2,22385,0.0593380455992865,0.0879228410246043,0.500188886749495
213,2,23441,0.000722282185497414,0.0888340426607399,0.993517311312863
214,2,24209,0.029331021547958,0.0880887493279583,0.739353646247722
215,2,24341,0.0461417133212558,0.088276816929748,0.601515494270208
216,2,26815,0.017555125778479,0.0882001959214445,0.842348185620747
217,2,28209,0.0117043728103713,0.0882326258635003,0.894542946783455
221,2,41245,-0.0447829362104819,0.0878640514960091,0.61059107682468
222,2,43214,-0.0614298705841565,0.0892615598305345,0.491778375949452
223,2,47104,-0.109997405972299,0.0866337644853192,0.20503399308519
224,2,50915,-0.0510501893608714,0.0876423935661688,0.560613364751146
225,2,55834,-0.0270285695800332,0.0872674712120711,0.756955873607845
226,2,56422,-0.0527172091930752,0.0873903334819792,0.546737460812754
227,2,57715,-0.0623782039488773,0.0870838755907781,0.474279557138958
228,2,59046,0.00868949756992266,0.0875867716855154,0.921027723513189
229,2,59191,-0.0308191404239005,0.0870710446329869,0.723584711458191
230,2,59383,9.6579661602092e-05,0.0871115740320057,0.999116020452526
231,2,59477,-0.01902365836109,0.0884164847540938,0.829767115688459
233,2,60471,-0.00907437518316817,0.0872275628606584,0.917203785440573
234,2,60478,0.00705323242062855,0.0873276318805336,0.935672645250033
235,2,60786,-0.00299890158961363,0.087184701166959,0.972579931005628
236,2,61035,0.0066244288463263,0.0871778464887586,0.939472069238117
237,2,61071,0.038506613076031,0.0867588786009511,0.657433928281872
238,2,61675,-0.019397127209196,0.0870268008728677,0.823752505273437
240,2,62939,-0.0734503277238065,0.0867944868918359,0.397983423750907
241,2,63527,-0.0712708370639974,0.0871260733189951,0.413897805451625
242,2,63857,-0.0920215157982132,0.0870912879631631,0.291412230516299
243,2,65527,-0.0494741652455203,0.086901433063297,0.569505433064362
247,2,67976,-0.0722584652483974,0.0881096743968552,0.412714310575897
250,2,72389,0.0389665515937913,0.0876251528318368,0.656812017091982
251,2,72392,0.153467038284593,0.0878668428483014,0.0815788770988967
252,2,73646,0.0216715539427039,0.0864287868294289,0.802157437755192
253,2,74564,0.000265022999689097,0.0862667631787238,0.99755053146551
254,2,74739,0.0145959868752582,0.0865469288043849,0.866169927375306
257,2,80873,-0.0073882251131157,0.0867560175134089,0.93218171146587
258,2,81501,-0.00190342605688296,0.0867423950545695,0.982505475693629
259,2,83526,0.0564310105832544,0.086555797105134,0.514850547773696
260,2,83845,0.0422983626973045,0.086660965170359,0.625789025279179
263,2,84447,0.0692179760434868,0.0877196957400323,0.430594110702823
264,2,87391,0.0461028085578641,0.0862725166197028,0.593411029232908
265,2,87562,0.0421965985999948,0.0864966644965739,0.625965491070805
266,2,87849,0.0528458491147645,0.086471889607429,0.541504676974001
267,2,87878,0.0485864865922388,0.0868509093205056,0.576227120398225
269,2,89785,0.033661292638753,0.0868806137037762,0.698661713276357
272,2,93721,0.0217715963357962,0.0866289250303849,0.801712816787822
273,2,93952,0.0378011989711968,0.0863654292150948,0.661879416261213
274,2,95085,0.0157315497722805,0.086505377768077,0.855799865193375
276,2,107124,0.0744540321338533,0.086461700858175,0.389755639329141
277,2,111645,0.0406452730626957,0.0865808705632322,0.63903881203951
278,2,111916,0.0593982430517835,0.0867544550910165,0.494000955002485
279,2,111931,0.0576799658326322,0.08689056693847,0.507236854423547
280,2,111999,0.0364294766783401,0.0866108607062373,0.674295132735082
281,2,114528,0.0542785120924472,0.0870831887825626,0.533493214945584
282,2,116024,0.0643362878155927,0.0872711172623671,0.461490295844148
286,2,120090,-0.046199676070608,0.0869585727137744,0.595556302040747
287,2,120291,-0.0365385378598,0.0879666686786929,0.678124899861409
288,2,120726,-0.0304492692917382,0.0874647862125855,0.727948751161132
289,2,121716,-0.0311263918236066,0.0873647399141668,0.721843024976363
290,2,123100,-0.0978650711590695,0.0873458068738609,0.263291244967514
291,2,124677,-0.089181057311444,0.0872514293286299,0.307426088070113
293,2,127887,-0.0264468616583249,0.0879682845240776,0.763865348891314
294,2,128935,-0.0246213179373563,0.0878866063390153,0.779527524985918
295,2,129053,-0.0176581576330266,0.08815892251802,0.841361968392832
296,2,130040,-0.0146347049156453,0.0886986222028447,0.869043462871996
297,2,130976,-0.0603316373183537,0.087920925489056,0.493035317265545
298,2,132199,0.00673156153400889,0.0883865897978051,0.939334601025134
299,2,133355,-0.0543045705261482,0.0889382644659366,0.541865777574625
300,2,133435,-0.0660266231700124,0.0891082384720301,0.459203615734274
302,2,135183,-0.0625506222949279,0.0891647682414442,0.483442501197658
303,2,135402,-0.0976193530323104,0.0890619937277861,0.27378958674711
304,2,135898,-0.101284989562459,0.0895243908127493,0.258668440409989
305,2,135912,-0.100908981489284,0.0895919590807144,0.260796309613785
306,2,135925,-0.107221969369231,0.089163781737694,0.229964901799784
307,2,136002,-0.13124121437069,0.0890056896752738,0.141231255963451
308,2,136173,-0.104214572746933,0.0897397537486956,0.246305502524147
310,2,138318,-0.0498201623814591,0.0922466190354318,0.589485339420268
311,2,138695,-0.0678439607142607,0.0906311110826244,0.454613358585241
312,2,138818,-0.0940153211034611,0.0903982935106186,0.299046070148025
313,2,139728,-0.0772666472882013,0.0902807530832859,0.392662134578314
314,2,140174,-0.065879285928109,0.090306323672163,0.466174071746892
315,2,140863,-0.0712191284572934,0.0902582529105206,0.430606886911609
316,2,141152,-0.0717581474422919,0.090511741591265,0.4284240412048
317,2,141292,-0.0832899857668536,0.0898315976417818,0.354467005974541
318,2,141545,-0.0957102592519377,0.0902353629878978,0.289563465900269
322,2,146723,-0.111752795661806,0.0900197350403755,0.215272871118051
323,2,147946,-0.159753847246183,0.0906445078501261,0.0788634534046784
326,2,151397,-0.103272724791056,0.0911043753275009,0.257746356774115
327,2,153035,-0.0615331964202781,0.0902170447507037,0.495649979839345
328,2,153228,-0.015655848708694,0.0909313972481522,0.863400903544864
329,2,153455,-0.0479540631298914,0.0915860070928713,0.600888139724622
331,2,153815,-0.0456384142610811,0.0912377110939597,0.61723582964535
332,2,154160,-0.0409154016941486,0.0902874700836381,0.650706120659713
333,2,154235,-0.0458879722236405,0.0911828760785617,0.615100919158334
335,2,159870,-0.0927427373735514,0.088774631521366,0.296877133573466
336,2,161229,-0.000257067520172294,0.0902764705546081,0.997729588719796
339,2,162696,0.0446850924351081,0.0898565615473807,0.619291626718485
340,2,163284,0.0137397435953668,0.088693877144343,0.876979249969688
341,2,164166,-0.00726849033710208,0.0895196066528786,0.935333371542736
342,2,165270,0.0426953791885565,0.0887385122739512,0.630717243976252
343,2,165675,-0.0222817575107286,0.0902268183387189,0.805088377847366
346,2,168062,0.0855039790545609,0.0893079044717642,0.339017293878926
347,2,168518,0.0686485429523214,0.0888366537272888,0.440187316812596
348,2,168980,0.0427368643511818,0.0888404351521739,0.630777610572388
349,2,169651,0.0481888690661906,0.0888747594862332,0.58801529396743
352,2,170725,0.051649381232224,0.0890275975635668,0.56218343641352
353,2,171254,0.0510795793711808,0.0891727361906454,0.567133886066788
354,2,172242,0.0638541053278041,0.0880940636238373,0.469030341236534
355,2,173254,0.0522459102980642,0.087439828953318,0.550552019535756
356,2,173340,0.0436882465336288,0.0874425359191777,0.617652272600122
357,2,173385,0.045321408905994,0.0875207706227471,0.604897048061459
358,2,173973,0.0345767372257468,0.0873020228022151,0.69230090875101
360,2,177341,0.0548181899410232,0.0869749651424589,0.528922132046062
361,2,180314,-0.0162015768257724,0.0870488174712411,0.85245710722327
362,2,180339,-0.0171576327289963,0.0872682415826235,0.844247467435704
363,2,182758,-0.0017933979911342,0.0869599809776598,0.983557840423562
364,2,183619,0.0189209521681815,0.0872966612202349,0.828533735473627
367,2,187176,-0.0015922031044453,0.0877777249358329,0.98553818667407
368,2,191066,0.013212898963132,0.0884311505478128,0.881311871885232
371,2,191599,-0.0311693821294884,0.0871928325679474,0.720948800781454
373,2,191763,-0.0183055469638422,0.0875485853700133,0.83449846911425
374,2,191959,-0.0142224036666908,0.087337097788951,0.870733712279323
376,2,195759,0.0589848914816594,0.088034365760753,0.50328233252785
377,2,196912,0.054650816091063,0.0866166578751859,0.528481243424167
379,2,198110,0.0528457136062443,0.0871394649377744,0.544605889084311
381,2,198805,0.0349776081715533,0.0875405827501775,0.689723164260189
382,2,198891,0.0478920867397411,0.0868409330158722,0.581645314688187
383,2,199248,0.0538146502911555,0.087029626411828,0.536744316713653
384,2,201782,0.0527913619801831,0.0869243405054657,0.544025427994238
385,2,203285,0.108173728109347,0.0864410308782842,0.211611244879329
386,2,203783,0.146309542714117,0.0860945545159357,0.0901238123868266
387,2,204179,0.134149847924351,0.0863605333834594,0.121230865235747
388,2,205406,0.1252953716365,0.0872911480299757,0.15206623887384
389,2,205834,0.142365078708196,0.0867960901283198,0.101849229271363
391,2,207192,0.124163413572391,0.0867935155332018,0.153440667081037
392,2,207561,0.123767808150516,0.0864092571162162,0.15293021314689
393,2,208682,0.1001335992083,0.0863498924479821,0.246984779155257
394,2,210102,0.112223390670158,0.0865317310537628,0.19551109999367
396,2,214801,0.121865838335816,0.0864906359263251,0.159713608062917
397,2,215016,0.153478880678056,0.0862982583306723,0.0761872572416475
398,2,218876,0.15233617474898,0.0872040785280716,0.0815256372576858
399,2,227511,0.164414416096799,0.0877648906803809,0.0618460884263853
400,2,230378,0.165623481666764,0.0866412880358253,0.0567369762745809
401,2,231943,0.144477064590512,0.0869990890405106,0.0976669951337611
402,2,232156,0.155531435916165,0.0869091148326332,0.0743774004885012
403,2,232789,0.144023883619458,0.0866549373035059,0.0973926664769667
404,2,238524,0.153333237915315,0.0867326429562356,0.0779441107482552
405,2,241518,0.13261053417438,0.0875881185826275,0.130914517036208
406,2,250396,0.0729694247513811,0.0871865601150492,0.403195713549646
407,2,250466,0.0951574600854664,0.0870950622188379,0.275327674447412
408,2,252305,0.0860794757845595,0.087353382767901,0.325094393599586
409,2,254571,0.0778244489117067,0.0886052745231974,0.380363456970999
410,2,254742,0.0326275647733584,0.0886049285385136,0.712917649181481
411,2,254908,0.0587236745209613,0.0892441733894573,0.510959749432262
413,2,255862,0.0983733094843011,0.0886064046033448,0.26765649463653
414,2,255975,0.0931466662850412,0.0883014444250761,0.292205601357148
415,2,258311,0.0126427753619635,0.0869775439138203,0.884512151420068
416,2,259284,0.00664632355527739,0.0872723026005516,0.93933800228142
417,2,266330,0.0371852328234623,0.0876259253108135,0.671559338662835
418,2,267100,0.0144703398902073,0.0876385010668504,0.868948799338879
419,2,268086,0.043103920311684,0.0876182434921017,0.62305946075014
420,2,274614,0.0020009561208888,0.0871156911424029,0.981688017161038
421,2,274729,-0.00872122142488896,0.0875910138664779,0.920744187869556
422,2,275746,-0.00577577204631452,0.0875534669180603,0.947440238209568
423,2,277029,0.0049368335262473,0.0871467447555009,0.954856325547076
424,2,277741,-0.00357335702944861,0.087181146432941,0.967328852362016
425,2,278218,-0.000184027425395805,0.0870238893038923,0.99831392757984
426,2,278379,0.0456870952949032,0.089144349248717,0.608616808815467
427,2,279910,-0.00472707599580868,0.0869929684222069,0.95669613730993
429,2,283431,-0.0133639043231605,0.0882645692601381,0.879740882723147
430,2,283573,-0.0377363821844963,0.087185481416069,0.665403515165158
431,2,286762,-0.0501161068597433,0.0873911434866517,0.56669237704816
432,2,287187,-0.0390384060154538,0.0869990812205158,0.653907502794985
433,2,288379,-0.0681982127350112,0.0862880873028698,0.42985116028062
434,2,294941,-0.116791992340676,0.08619219733178,0.176278251683152
439,2,297610,0.0218422779480556,0.0868456762382706,0.801568657911776
441,2,299680,-0.0463550597277854,0.0865508248297875,0.59258477110291
442,2,299708,-0.0580060249282557,0.0867136717558415,0.503972589607538
443,2,299759,-0.0545561319051547,0.086425872101067,0.52828710709965
444,2,300111,-0.0643402245664665,0.0870114734158139,0.460128080298785
446,2,301710,-0.0488511532823429,0.0864587404425883,0.572417204191877
447,2,303446,0.00142823544601145,0.0870426238698297,0.986917800190676
448,2,303854,0.00427485076677736,0.0870590519042699,0.96086507315446
449,2,304472,-0.0083622825294199,0.0863225309616341,0.922882594458088
450,2,304691,-0.0527809208098383,0.0876772053813853,0.547566334554104
451,2,308097,-0.0090040831790773,0.0867962346275614,0.917436040501593
453,2,309402,-0.02150231111104,0.0862618804728825,0.803298596138425
454,2,310030,-0.0106535231186039,0.0867523018273107,0.902332252102531
455,2,310113,-0.029753676131206,0.0864976648828462,0.731064314335797
456,2,310972,-0.0109859277061531,0.0866415588783144,0.899172916464266
457,2,312659,-0.0189183149805347,0.0863015318167174,0.826611750960049
460,2,318265,0.0208060983897041,0.0874220101465859,0.812022194640813
461,2,318379,0.0518378080932811,0.0876446398728705,0.554594555476513
462,2,321266,-0.0331648506285532,0.0870832332414079,0.703550449261165
463,2,322957,0.0126954608706489,0.086321033714159,0.883158659295557
464,2,325221,-0.00112654932383033,0.0867975369494414,0.989651841546524
465,2,332691,0.0120053001889099,0.0876793308658261,0.89116986896676
466,2,333006,0.0469345479444869,0.0874737970623924,0.591912658366157
468,2,335046,-0.0278999484238839,0.0866198336546422,0.747570224392134
469,2,335049,-0.0282062056446374,0.0869880149615662,0.745937844017901
470,2,335995,-0.0145729507080926,0.0865059526664136,0.866316453881228
471,2,336060,-0.0199824470232605,0.0863863931197906,0.817204306768668
472,2,338292,-0.0109669304817907,0.0863855295825445,0.899049621528601
473,2,339568,-0.0452218635908875,0.0864841357047779,0.601377440630034
474,2,340466,-0.0339157782777569,0.0872480403908585,0.697711538914416
478,2,348480,-0.0342587024176563,0.0863696156846498,0.69186359747134
479,2,350086,-0.0494568029443911,0.0863528283493278,0.567192540717081
480,2,351083,-0.0428636094877688,0.0874797162838512,0.624450019339142
481,2,351335,-0.0730330679905777,0.086438458057091,0.398731109603683
482,2,351417,-0.0477083027977809,0.0864748870139774,0.581502130811052
483,2,351450,-0.0157660736491775,0.086603827749229,0.855649370683318
484,2,352302,-0.060340447546409,0.0872328487288803,0.489569737653617
485,2,352469,-0.0694320279384571,0.0863302016459278,0.421787459792573
486,2,352562,-0.0654694236346484,0.0866924142021792,0.450637316563742
487,2,352944,-0.0635044434350151,0.0864461075217742,0.463062863558827
490,2,355266,-0.11504962556257,0.0862951735541257,0.183322492843822
491,2,358277,-0.0103930007368132,0.0865240489027629,0.904458877945687
492,2,358926,-0.0126397362307793,0.0866505230003153,0.884107052607226
493,2,358948,-0.0267530347197946,0.0866688918020427,0.75774633590608
494,2,359515,-0.0351903466904655,0.0865301467862176,0.684487226105525
495,2,363190,0.00392342991330373,0.0873970841593779,0.964218777181787
496,2,363588,-0.0087316419466551,0.0877409031563691,0.920784910058321
497,2,363888,-0.00732207874845464,0.0869882948243882,0.932966480598173
498,2,363954,0.0290003122194093,0.086629782045321,0.738003859593149
499,2,364199,0.00580565097056376,0.0865252653580039,0.946541868625429
501,2,365981,0.0064231254462303,0.0882696736170819,0.94203268896274
502,2,366047,-0.0169598467625713,0.086675887773884,0.84498126879321
503,2,366936,-0.0228146406875875,0.0876696965632882,0.794834962286376
504,2,369530,0.0173912355672985,0.086531796384607,0.840829285492714
506,2,369931,-0.00703391666809653,0.0871295938824753,0.935702933879153
507,2,371033,-0.00796280025302229,0.0868980510862001,0.927040958428297
508,2,372919,0.0295257283064076,0.0865094958132875,0.73308048603794
509,2,373518,0.035049105335555,0.0864545141463363,0.685425317424879
510,2,376157,-0.0107399044192932,0.0866636002206353,0.901444116278147
511,2,376172,-0.00710249090013668,0.0872911298707179,0.935197356911346
514,2,381433,0.0160390659461995,0.0872247226089505,0.854211521586711
515,2,381922,0.0218754967877997,0.0878986900787589,0.803604756984476
516,2,382146,0.0212892791265978,0.086576515346333,0.805901537507676
517,2,384206,0.0766734122128677,0.0867575307302395,0.377423692813772
518,2,384955,0.0303334851641503,0.0866449550883483,0.726480354463112
520,2,387301,0.0612311835860987,0.0870401302239623,0.482219020723539
521,2,388313,0.0102667765593171,0.0865822057601138,0.905676852623208
524,2,390138,0.00911581135926418,0.0868521018270512,0.916468852800051
525,2,391233,-0.00759120235985411,0.0873352291590466,0.930784164628476
530,2,395606,0.0807308779168132,0.0867229061663644,0.352538360034864
531,2,395726,0.0793981112291608,0.0866946220280837,0.360377792425112
532,2,395853,0.0868019736517177,0.0869220505247456,0.318663538991378
533,2,396484,0.0932163552261607,0.0865178551884691,0.282026920125629
534,2,396705,0.0474019866325267,0.0865814177967708,0.584391873660103
535,2,398759,0.0713554360941152,0.087243707654801,0.413973812546284
536,2,400386,0.0752009444942795,0.0867466634828913,0.386584025190485
537,2,400847,0.0737874943462992,0.0866700399745572,0.395145995234879
538,2,401130,0.0614441505146694,0.0874929079112848,0.482969998257783
539,2,401143,0.0590065947227388,0.0873239887426687,0.499660644801615
540,2,401979,0.09791222593793,0.0871706959448501,0.262105652272622
541,2,403598,0.0814339723754302,0.0867556178935595,0.348547471473403
542,2,404844,0.0342789684077366,0.0878152017462887,0.696510640254887
543,2,405100,0.104457267506567,0.0868523790684901,0.229898900866872
548,2,406181,0.0858944966167011,0.086966413367384,0.323988649555942
549,2,406688,0.069518116224858,0.0865048345155545,0.42214992880947
550,2,407621,0.0662568959549769,0.0872227916839286,0.447983820207156
551,2,409016,0.111402226811768,0.0879686666883087,0.20621018289042
552,2,410647,0.106490446909791,0.0866981026404773,0.22015627824922
554,2,419803,0.0154380718059842,0.0874893550657289,0.860036453354749
555,2,419943,0.00303961220995663,0.0880095687164079,0.972468225842448
556,2,422349,0.0660063651711721,0.0868592167330383,0.447807493356654
557,2,425467,0.108349211050535,0.0864259838282853,0.210793516833917
560,2,429095,0.0469189693434338,0.0870953017727192,0.590427636633054
561,2,431266,0.08236261562978,0.0870682734090101,0.344818902236815
562,2,431446,0.119056146518688,0.0873009916251091,0.173517345918116
563,2,432524,0.0628232973708835,0.0866256928388924,0.468793214447174
564,2,434090,0.0308608464023838,0.0874735564869116,0.72444744272908
565,2,441927,0.0790244957347122,0.0864502085234349,0.361286053007432
566,2,446471,0.0580767032197193,0.0875589623150089,0.507579801966127
567,2,449325,0.131849654183601,0.0868179589661906,0.129735380294592
569,2,450017,0.160816745220077,0.0861942206424763,0.0629057916394881
570,2,451779,0.0458082212373178,0.0869071262138309,0.598459427307887
571,2,451784,0.0492176642118912,0.0872154713722701,0.572892963215109
572,2,453525,0.00407847874660722,0.0872818619650612,0.96275669450204
