SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
96,1,128911,0.0630199471274844,0.145245353459818,0.664636170524534
97,1,130267,-0.0403365751513932,0.145199340433572,0.781327473513394
98,1,130271,-0.0371215636107359,0.145374137063025,0.798600025386936
99,1,130613,0.0417249761767541,0.14672939668318,0.776295998495161
100,1,132012,-0.244869404755596,0.145853575818978,0.0940620087878115
101,1,133231,-0.240088946716018,0.144832982477666,0.0982673591302311
102,1,137074,-0.238639204095234,0.144632192542701,0.099837940732301
103,1,137304,-0.287206337766395,0.144432613266649,0.04752663297305
104,1,139686,-0.201142327468567,0.145035588644869,0.166363204980752
105,1,149562,-0.226234434984189,0.14526373731787,0.120270476821887
106,1,150447,-0.196495672377308,0.147007227957845,0.182201168783534
108,1,154084,-0.203119875474116,0.147438270216757,0.169180913168475
110,1,157269,-0.27599798604833,0.144405771524294,0.0567798787832218
111,1,160054,-0.18160044656647,0.146210940612745,0.215044812641261
112,1,166222,-0.169945282678908,0.145164767968307,0.242506620334952
113,1,166416,-0.163098217038286,0.144891209924843,0.261074256404168
114,1,167326,-0.19974263118473,0.145588206904415,0.170944079395615
115,1,168836,-0.179976779248233,0.144967935854577,0.215247725697907
116,1,171200,-0.245044614940254,0.144915927962877,0.0917302983440395
117,1,171431,-0.298396993493536,0.145546060714425,0.0410841579799828
118,1,173339,-0.273830708324777,0.144538492165983,0.0589734208604231
119,1,173845,-0.28401183821405,0.144361745047843,0.0499241416409391
120,1,175121,-0.319352057100636,0.143862586583972,0.027064401789506
121,1,175281,-0.297444249854794,0.144119438914341,0.0397601401553506
122,1,175315,-0.302716852719527,0.144042410079607,0.0362982750044836
123,1,175523,-0.279941479850413,0.144998418771214,0.0543267271391775
124,1,175541,-0.300924599279612,0.144280784011844,0.0377246800573787
125,1,175653,-0.326039776782381,0.144588779702055,0.02474895543749
128,1,175856,-0.309815482898357,0.147109227958657,0.0359079792814111
129,1,175876,-0.290784839160065,0.14493795233885,0.0455897401546926
130,1,175989,-0.287941037389228,0.1453722291712,0.0483990366347852
131,1,176001,-0.29042800035508,0.14612417180642,0.0476346289868576
133,1,177692,-0.284375646151427,0.14414825738719,0.0492982955724722
134,1,178191,-0.294450922725579,0.144235702973925,0.0419485941641154
135,1,178224,-0.284375646151427,0.14414825738719,0.0492982955724722
136,1,178960,-0.285539328426764,0.145305724972834,0.0501872366460319
140,1,183802,-0.181130688635764,0.144638036969195,0.211288423490644
141,1,183954,-0.17563995863809,0.145714747896682,0.228868482439321
142,1,184450,-0.119513983998163,0.14459601788091,0.409057756624118
144,1,184718,-0.169166389083395,0.145279476925907,0.245040021560184
145,1,185296,-0.115544925141149,0.144810192037651,0.42546144838857
146,1,185438,-0.094772599267859,0.144859765565996,0.513385212253429
147,1,185469,-0.106050273831929,0.145046965721166,0.465176004554105
148,1,185503,-0.105363657848228,0.144672666987084,0.466918913247576
149,1,185705,-0.123973247109616,0.14625067235617,0.397192573468371
150,1,185749,-0.130298632457504,0.146235094564945,0.373524464945909
151,1,185806,-0.13841709669558,0.146409693700926,0.345096580897762
152,1,185879,-0.14016494058185,0.147114262040614,0.341362384414464
153,1,185916,-0.0530670425634213,0.14720920722612,0.718698396426457
154,1,185941,-0.0642004954502834,0.147838198987324,0.664363587543309
155,1,185954,-0.0914810762243571,0.148229603028683,0.537528422142626
156,1,186055,-0.0844249954408769,0.145280118101621,0.561531291198255
157,1,186896,-0.132950419228259,0.147562981717624,0.36821638344699
161,1,190132,0.0682499943825793,0.145488625487988,0.639281463861707
162,1,190148,0.0845014362877954,0.145508368539033,0.561791321984648
163,1,190165,0.0599629609875115,0.146661793757676,0.682896238419246
164,1,190169,0.0824525939315288,0.146447842462869,0.573780867115136
165,1,190933,-0.101566538632038,0.145224867170913,0.484778724904807
166,1,192149,0.068269595307845,0.146468516577585,0.641428375186615
168,1,192303,0.0744904516992908,0.174621200474284,0.66994304404459
171,1,192795,0.0506905815068089,0.145025235507196,0.726900338118475
173,1,194187,-0.0874972294993226,0.145095783763545,0.546875417957681
174,1,194867,-0.241927158159294,0.144518991002704,0.095013137044283
190,2,8314,0.154815219956186,0.147317860823888,0.294026894131368
194,2,8498,0.0815686583750876,0.147268057241686,0.580012453905791
195,2,8651,0.0692250946995874,0.147423949088456,0.638955905271253
197,2,9812,0.0806254524998091,0.148284139802734,0.586975529029572
198,2,9932,0.0641116865776427,0.147722137182966,0.664552201513066
199,2,10135,0.0514116545289847,0.147170233241942,0.727046423148332
200,2,11616,0.0952056450937315,0.14695209411713,0.517491099188087
201,2,12133,0.0987499652290337,0.147530387596565,0.503707622407646
202,2,12194,0.101628860238853,0.148096078054428,0.493014782964861
203,2,12359,0.0851727253163514,0.147691987115574,0.564515372565451
204,2,13061,0.0845657761093475,0.147682095992238,0.567266292993378
205,2,14298,0.091067636949381,0.148137500251544,0.539115399945657
206,2,15222,0.119318154480628,0.149527302831792,0.425424943196308
207,2,17986,0.0898000434330656,0.146961733170792,0.541563897320533
208,2,19770,0.0888191872723387,0.147980564208422,0.548752426329106
209,2,19836,0.0963503266492374,0.147560209097031,0.514209656089999
210,2,19851,0.10641601598597,0.147973229716575,0.472519856715069
211,2,21595,0.0525144414474129,0.147443493542586,0.721928605122711
212,2,22385,0.051885405631531,0.147583689147206,0.725373531514899
213,2,23441,0.0733463418645421,0.148992053490546,0.622824903649689
214,2,24209,0.111461122445075,0.147696854458334,0.450955303120333
215,2,24341,0.122127023630744,0.148022928032316,0.409897680833447
216,2,26815,0.143446357124523,0.147790950338764,0.332410525640077
217,2,28209,0.146996037554219,0.147830935153282,0.320732464572463
221,2,41245,0.006896482749985,0.147469527098994,0.962726589819364
222,2,43214,-0.0756244302713119,0.149806818955087,0.614005169735451
223,2,47104,0.0754650030297223,0.145627751194734,0.604640011400737
224,2,50915,0.0936397009313684,0.147030061536414,0.524619365464597
225,2,55834,0.0385625807336079,0.14642033386982,0.792419825185485
226,2,56422,0.0864472175433576,0.146624340222388,0.55584741387939
227,2,57715,0.0862903292033419,0.146140788591505,0.555259929496436
228,2,59046,0.0419971313558956,0.146935586496738,0.775183626543733
229,2,59191,0.052733232321202,0.146084228514287,0.718331621482657
230,2,59383,0.0749650787885713,0.146098793013667,0.608193773224479
231,2,59477,0.0330490523466686,0.148341905556292,0.82382802014335
233,2,60471,-0.0167652854114612,0.146347392014416,0.908860489608549
234,2,60478,-0.0098189307029003,0.146516183634169,0.946606894281617
235,2,60786,0.00166678447230939,0.146276175131572,0.990914916706845
236,2,61035,0.000535898975256521,0.14626564976983,0.997078727332718
237,2,61071,-0.00498313536691497,0.145601891778161,0.972717564348517
238,2,61675,-0.0432326579265586,0.146003178912426,0.767321994577208
240,2,62939,-0.00974238415640483,0.1457679841641,0.946751001071483
241,2,63527,0.0319096593631795,0.146306218850163,0.827475768800553
242,2,63857,-0.00205471755609365,0.146350071524895,0.988806204391192
243,2,65527,-0.0577310238528151,0.145835251224942,0.692444015302892
247,2,67976,0.0331488991719124,0.147958089627781,0.822853851572724
250,2,72389,0.121785384597274,0.146913181020023,0.40768630427116
251,2,72392,0.00254114969516162,0.148055993130337,0.986315927613599
252,2,73646,0.138617839331746,0.144832823431993,0.339177563885158
253,2,74564,0.16804402112719,0.144459251142511,0.245508760920115
254,2,74739,0.225196450065062,0.144716254112905,0.120574648259303
257,2,80873,0.329430195409615,0.144498308000997,0.0232143489761454
258,2,81501,0.338896698906521,0.144411837901187,0.0194908005935599
259,2,83526,0.2999253731762,0.144428680583205,0.03855845783533
260,2,83845,0.385855767992333,0.143989087224847,0.00771276027069947
263,2,84447,0.366326635532217,0.146007207691917,0.0125560706977215
264,2,87391,0.402303180340991,0.143212157911836,0.00524392524457794
265,2,87562,0.40755471228675,0.143540703469799,0.00478310776852048
266,2,87849,0.401710147798433,0.14357346805297,0.00542508372645505
267,2,87878,0.399872386721778,0.144218543309484,0.00585462694739685
269,2,89785,0.324379450321066,0.144770905781568,0.0256708646070373
272,2,93721,0.313981864848758,0.144392638053702,0.0303311874783824
273,2,93952,0.283609395268749,0.144152533876148,0.0499167965633231
274,2,95085,0.382738089111979,0.143706335566783,0.00809154412517196
276,2,107124,0.361416893210989,0.143935482633312,0.0124863632086445
277,2,111645,0.492941271354198,0.142919958036016,0.00063055839229533
278,2,111916,0.449957486827919,0.143668316514822,0.00188175736265247
279,2,111931,0.475554153310371,0.1436607161951,0.00102827871857398
280,2,111999,0.499953121077879,0.142893042719926,0.000527150026245459
281,2,114528,0.432270873006393,0.144364154428408,0.00294471683293277
282,2,116024,0.496872113382976,0.144127434008014,0.000634232363425795
286,2,120090,0.255554883913158,0.145319712110841,0.0795170526299311
287,2,120291,0.276641905621014,0.146887845289251,0.06047421836135
288,2,120726,0.254837755982117,0.146142987831691,0.0820721264940807
289,2,121716,0.298079777073621,0.145743397484496,0.0415725101889061
290,2,123100,0.241689853630576,0.146241924019788,0.0992868401769825
291,2,124677,0.199929468364281,0.146217671602102,0.172388330066181
293,2,127887,0.193855384755539,0.147248473559896,0.188854097267491
294,2,128935,0.169448556297261,0.147193942617983,0.25043221482793
295,2,129053,0.204369873746521,0.147518390276562,0.166809297400444
296,2,130040,0.204231015649851,0.148424193374954,0.169695371710803
297,2,130976,0.139913983037871,0.147421558000553,0.343232213575293
298,2,132199,0.180725613917955,0.147981370725582,0.222797799543864
299,2,133355,0.193515096141284,0.148941104279943,0.194698324592789
300,2,133435,0.199617842780591,0.149241724927852,0.181905234602617
302,2,135183,0.187364764042077,0.149369773063594,0.210537974684065
303,2,135402,0.189991645211806,0.149337707227989,0.20412945680702
304,2,135898,0.24835956794412,0.149891740625672,0.0984228546593868
305,2,135912,0.23087587105108,0.150082415328639,0.124864476681146
306,2,135925,0.232877811199887,0.149389182027971,0.119924000747347
307,2,136002,0.18667323741854,0.149460460453436,0.212499722935349
308,2,136173,0.184963850146469,0.150528504809318,0.219979217265199
310,2,138318,0.18563787178341,0.154517045043908,0.230398764257715
311,2,138695,0.142710109985386,0.151989206065929,0.348398952744404
312,2,138818,0.137215295354545,0.151724144252126,0.366414167914361
313,2,139728,0.163393850531656,0.151377891244823,0.281156541270453
314,2,140174,0.132638248599591,0.151463058711255,0.381781275828812
315,2,140863,0.108632020895582,0.151455837682355,0.473692876414011
316,2,141152,0.120481877643217,0.151857770554416,0.428085734368085
317,2,141292,0.117737243894917,0.150770078826985,0.435381209278526
318,2,141545,0.158005498084246,0.151401941787267,0.297377216418598
322,2,146723,0.146452775609859,0.151160980565715,0.333281858615591
323,2,147946,0.170687254541028,0.15247795229731,0.263721032362119
326,2,151397,0.0756240857631367,0.153077312354642,0.62159547923681
327,2,153035,0.0810173477549962,0.151401844547639,0.592907493302152
328,2,153228,0.0243247393325612,0.152562966910704,0.87341289699636
329,2,153455,0.0656213915130293,0.153680313888416,0.669640128559517
331,2,153815,0.0767364377507516,0.153075744155335,0.616474460100714
332,2,154160,0.0537276295424287,0.151498762703189,0.723070539006797
333,2,154235,0.0525424289430942,0.153013294982416,0.731513464500482
335,2,159870,0.0532736816856929,0.149146617157647,0.721163005346197
336,2,161229,0.0832514648316103,0.15139841110348,0.582747125545368
339,2,162696,0.171993604328607,0.1505334353999,0.253995332514603
340,2,163284,0.185606959018095,0.148484803479992,0.212125252725476
341,2,164166,0.116573239104199,0.150066585428999,0.437791034026617
342,2,165270,0.0915534375492668,0.148851966184894,0.538908955540508
343,2,165675,0.089679224701056,0.15131774563514,0.553791490688841
346,2,168062,0.0581713264803652,0.150000670138893,0.698392524541065
347,2,168518,0.0477529625516806,0.149151913861908,0.749033997389819
348,2,168980,0.0815863729818123,0.149039501184866,0.584439971520181
349,2,169651,0.0927093741290024,0.149091934018184,0.534457092405575
352,2,170725,0.168038031059012,0.149171229582863,0.260728669063183
353,2,171254,0.241124848336886,0.149129736072371,0.106797490643849
354,2,172242,0.134883998319676,0.14773728024384,0.361866163247123
355,2,173254,0.0790270598313259,0.146717890155282,0.590479783109584
356,2,173340,0.101771117910902,0.146660411360365,0.488186520317053
357,2,173385,0.103337346151338,0.14679256295837,0.481916474295109
358,2,173973,0.104756430232043,0.146399200687493,0.474740246617204
360,2,177341,0.176130382440582,0.145704892694441,0.227542670651351
361,2,180314,0.107092566984425,0.145943875029602,0.463562096513861
362,2,180339,0.110931016340237,0.146305047638895,0.448826814565381
363,2,182758,0.159071913665058,0.14565315117257,0.275521560823866
364,2,183619,0.0969085614603783,0.14638270190733,0.508389097315364
367,2,187176,-0.0101027719106791,0.147270001908766,0.945346591114757
368,2,191066,0.0700009511067353,0.148325118493417,0.637259307300889
371,2,191599,0.0124204653891609,0.146314582830621,0.932397940675225
373,2,191763,0.00844891628233602,0.146894878501881,0.954166105367372
374,2,191959,-0.00854541217157823,0.146536441518943,0.953529957800314
376,2,195759,0.145733097497374,0.147591708601899,0.32411942517998
377,2,196912,0.123632079293898,0.145255860926397,0.395272378857276
379,2,198110,0.124031691965045,0.146127160170415,0.396571776541577
381,2,198805,0.11991577843251,0.146767541605078,0.414453427583559
382,2,198891,0.136397188846585,0.145581049040542,0.349442402800757
383,2,199248,0.122817283464801,0.145948516981606,0.400631423818533
384,2,201782,0.0972674662564712,0.145823435514092,0.50519372745394
385,2,203285,0.188951831047556,0.145001252060711,0.193388319779045
386,2,203783,0.126418938486488,0.144880452454271,0.383488364390521
387,2,204179,0.132450318056744,0.145216549709723,0.362344689293261
388,2,205406,0.103802323056277,0.146777378624483,0.479903038947481
389,2,205834,0.0984720278770242,0.146083839394452,0.500702342403877
391,2,207192,0.0768866344327044,0.145983792729112,0.598747132191873
392,2,207561,0.0767989628381718,0.145338151026515,0.59754287984753
393,2,208682,0.035142346733826,0.145138972004347,0.808820853253946
394,2,210102,0.0622463506231675,0.145488169562812,0.669025044168893
396,2,214801,0.0459310358232778,0.145498425021111,0.752431476809376
397,2,215016,0.0421821790340169,0.14541860099375,0.771929820763376
398,2,218876,-0.0224224981211991,0.146934668093516,0.878799474242855
399,2,227511,-0.0852195333113239,0.147910000761228,0.564875531026136
400,2,230378,-0.00293209199133382,0.146114610336346,0.984001207485175
401,2,231943,-0.0250768142788427,0.146527533055068,0.864211246140543
402,2,232156,-0.0426468670088901,0.146455956855903,0.771075169621827
403,2,232789,-0.00921619690897324,0.145954059397232,0.949687174213649
404,2,238524,0.016567321756597,0.146157623146591,0.909815588823292
405,2,241518,-0.0481747705774541,0.147406860189268,0.744001521199808
406,2,250396,-0.161576497728506,0.146171371582305,0.269743079165537
407,2,250466,-0.152269412455411,0.146147884344214,0.298177633561396
408,2,252305,-0.188812765620987,0.146415931461508,0.198046226967313
409,2,254571,-0.158441526397896,0.14858258762247,0.286992757299151
410,2,254742,-0.171016997346631,0.148408448951285,0.249961149959479
411,2,254908,-0.170441288639125,0.149548185541039,0.255180649148915
413,2,255862,-0.194698210728355,0.148559584533435,0.190854033783209
414,2,255975,-0.179292593025908,0.148075741797735,0.226775668886599
415,2,258311,-0.308491227640329,0.145006125659883,0.0340766256172098
416,2,259284,-0.211937768131068,0.145988978699662,0.147462588315058
417,2,266330,-0.157299660209043,0.146815204280212,0.284715916000252
418,2,267100,-0.153412849467636,0.146816120015076,0.296769452776846
419,2,268086,-0.123490835962508,0.14690676334223,0.401137219640635
420,2,274614,-0.0800840551340197,0.146098117463741,0.583933629086172
421,2,274729,-0.125244190884062,0.146808456051039,0.394175172025455
422,2,275746,-0.0339454626778108,0.146884455478455,0.817368546292879
423,2,277029,-0.0602518279066616,0.146177766936279,0.680456302569815
424,2,277741,-0.0615766102724953,0.146233619031903,0.673950141142579
425,2,278218,-0.0808637184682702,0.145942703182745,0.579875925465883
426,2,278379,-0.0742023422714598,0.149567297840113,0.620123152190198
427,2,279910,-0.119764312146517,0.145815619723284,0.41200655033356
429,2,283431,-0.116411501953159,0.147962865226649,0.431949298782093
430,2,283573,-0.0807990929551441,0.146252862717173,0.580981758123007
431,2,286762,-0.101783431382648,0.146590535023252,0.487926745900082
432,2,287187,-0.158957128740902,0.145760823187083,0.276221829640044
433,2,288379,-0.0681743904376618,0.144854239910755,0.638187569755159
434,2,294941,0.034988816292441,0.144974399792165,0.809428024844531
439,2,297610,-0.0626454099362049,0.145682053666799,0.667447407962199
441,2,299680,0.063588167130549,0.145232015508961,0.661771143593071
442,2,299708,0.0874929265933929,0.145503359935964,0.548018093087894
443,2,299759,0.0664327803601603,0.145041540888988,0.647215659505811
444,2,300111,0.019217174413567,0.146094758219608,0.895423787465091
446,2,301710,0.0657379298795472,0.145081356495036,0.650747340070036
447,2,303446,0.049543026306869,0.146013830986723,0.734582757507082
448,2,303854,0.0616471638237714,0.146028787348847,0.673166976756276
449,2,304472,0.020734723106103,0.144827153172461,0.886238593989859
450,2,304691,0.0207080880046716,0.147173628118953,0.888183128671385
451,2,308097,0.129166644218839,0.145464051662438,0.375165469516708
453,2,309402,0.018537937285101,0.144737048909473,0.898158510445026
454,2,310030,0.0145108835310302,0.1455515498127,0.92064239912779
455,2,310113,0.00577939872470962,0.145147261713825,0.968261146953609
456,2,310972,-0.000802956522104339,0.14536799259418,0.995595937130465
457,2,312659,-0.124515444867366,0.144652320104902,0.389937328200329
460,2,318265,-0.273668614369322,0.145960884903912,0.0616257519731314
461,2,318379,-0.295019572374391,0.146280110586399,0.0444718034740556
462,2,321266,-0.256443413739024,0.145496918846217,0.0788442912263158
463,2,322957,-0.26570992875093,0.144139228597799,0.0661049946663833
464,2,325221,-0.142146457605521,0.145429756725015,0.329028905171532
465,2,332691,-0.128202071405325,0.146951403274979,0.38357702350863
466,2,333006,-0.150577959138238,0.146601923088243,0.305066637738051
468,2,335046,-0.00394572083338859,0.145349441195923,0.978358269368483
469,2,335049,-0.0298851005513678,0.145959028948858,0.83788551585843
470,2,335995,-0.0746234893665921,0.145088652405339,0.607342926006215
471,2,336060,-0.0719292093533172,0.144896995526945,0.619909800325284
472,2,338292,-0.093601679774511,0.144852792655119,0.518579516985304
473,2,339568,-0.0883684791537941,0.145080531822316,0.542850283721995
474,2,340466,-0.148159919025259,0.146201037782984,0.311563928621552
478,2,348480,-0.0884551619339885,0.14486423643738,0.54185250977231
479,2,350086,-0.152873330702418,0.144719008124378,0.291532607503634
480,2,351083,-0.129329876873352,0.146659375112831,0.378464233551156
481,2,351335,-0.159709409107578,0.144921413619531,0.271194446939294
482,2,351417,-0.147484361462491,0.14493516770113,0.309570467225467
483,2,351450,-0.197017715000949,0.144929341990616,0.174885949015105
484,2,352302,-0.144933943153489,0.146252596580995,0.322372309884415
485,2,352469,-0.160682155530427,0.144722472381666,0.26763503975345
486,2,352562,-0.150443893510323,0.145347062244005,0.301346348677171
487,2,352944,-0.170289149650253,0.144864328867261,0.24058384423143
490,2,355266,-0.178635214147606,0.144835852173826,0.2182609117544
491,2,358277,-0.166683562503894,0.144899163703767,0.250781804782415
492,2,358926,-0.181890630828414,0.145061422993114,0.210712818937858
493,2,358948,-0.178395681955745,0.145119876921451,0.219778588629882
494,2,359515,-0.174538671685159,0.144914315284813,0.229231616010227
495,2,363190,-0.113678496813036,0.146507821678523,0.438315159636096
496,2,363588,-0.079693568072212,0.147150080297114,0.588449393062899
497,2,363888,-0.0805600909128806,0.145884898063447,0.581149281454689
498,2,363954,-0.0584990077440826,0.145334650607499,0.687550555104219
499,2,364199,-0.0754019258856265,0.145115016776776,0.603667265905632
501,2,365981,-0.130193508558789,0.14793519778902,0.379419475801177
502,2,366047,-0.0827176858975255,0.145363514999253,0.569690720955094
503,2,366936,-0.0755414059309387,0.147048819737469,0.607771608330056
504,2,369530,-0.121614148812384,0.145044478611318,0.402339190430112
506,2,369931,-0.127411195585544,0.146027471687124,0.383520441706522
507,2,371033,-0.180775845162613,0.145478922603689,0.214830608484472
508,2,372919,-0.134560558570082,0.144990285176034,0.35400745111725
509,2,373518,-0.0795377350852784,0.145022858537808,0.583729881743492
510,2,376157,-0.127777734189422,0.145245697217896,0.379601334638548
511,2,376172,-0.123162077019214,0.146309115497569,0.400473411746954
514,2,381433,-0.0307371274518496,0.146340968255761,0.833759386078462
515,2,381922,0.0029114942529006,0.147486722585087,0.98426135955641
516,2,382146,0.00573187884577914,0.145267680369612,0.968548056269577
517,2,384206,0.0374386823253271,0.145706580089583,0.797370371960348
518,2,384955,-0.0106874819879252,0.145394508190156,0.941444483454832
520,2,387301,0.0157898061819325,0.146133313096492,0.914016865972282
521,2,388313,0.0215989122042073,0.145263451925892,0.88188484134262
524,2,390138,-0.0451838980758231,0.145700359124959,0.756656345620149
525,2,391233,0.0732015973918758,0.14647826966561,0.617566886042786
530,2,395606,-0.215624161298644,0.145226899399854,0.138505166198923
531,2,395726,-0.232786387094687,0.145098389059259,0.109534555270306
532,2,395853,-0.242133360460938,0.145471398456846,0.0969050697621657
533,2,396484,-0.191626877682606,0.145037448571241,0.18728261738584
534,2,396705,-0.195346938750161,0.144953033685372,0.178633076498226
535,2,398759,-0.206253692190226,0.146101738516932,0.158915386911218
536,2,400386,-0.218190146914965,0.145232308654733,0.133900066762269
537,2,400847,-0.212876312701013,0.145120050891586,0.14329411553312
538,2,401130,-0.177202980295986,0.146592473105886,0.227543517341575
539,2,401143,-0.181374274762312,0.146286193635653,0.215851069162149
540,2,401979,-0.105044333591616,0.146406867657111,0.473551074538125
541,2,403598,-0.124617262436043,0.145586583018518,0.392596857011583
542,2,404844,-0.113047179315522,0.147242702765882,0.443142542548901
543,2,405100,-0.142143465055385,0.145820518279266,0.330335070567833
548,2,406181,-0.143500647202316,0.145911424883642,0.32604591624673
549,2,406688,-0.0853160713225827,0.145197011371686,0.557184305852726
550,2,407621,-0.164242665916876,0.146198304919971,0.262020951385318
551,2,409016,-0.193242373919552,0.147568157883346,0.191212404172669
552,2,410647,-0.222098685929537,0.145289963281137,0.12724476574647
554,2,419803,-0.313260454659553,0.145843606443484,0.0324002564289514
555,2,419943,-0.271026445339408,0.146953835286987,0.0659776893427669
556,2,422349,-0.361712712115326,0.144572807676671,0.0128032997345142
557,2,425467,-0.274048810782472,0.144591595530562,0.0588653919981878
560,2,429095,-0.242541747251497,0.145614919767964,0.0966726751474538
561,2,431266,-0.180892944617964,0.145948427545271,0.216009460524859
562,2,431446,-0.143254861705672,0.146658335461417,0.32934046998407
563,2,432524,-0.0337159897486168,0.145435231453239,0.816805774382347
564,2,434090,-0.13239929908664,0.146617210915326,0.367127358450005
565,2,441927,-0.164153486622606,0.144952138034295,0.25820686638477
566,2,446471,-0.228377621713456,0.1464919626412,0.119897840512149
567,2,449325,-0.324902677033343,0.145108958016365,0.025776737228671
569,2,450017,-0.391063640632104,0.143827165444465,0.00687178112631298
570,2,451779,-0.428145984509877,0.144076622512691,0.00316510090105934
571,2,451784,-0.42191633630105,0.14466095110869,0.0037651677156234
572,2,453525,-0.426462226898811,0.144669596530567,0.00341301294310693
573,2,453768,-0.449515172990585,0.144667658305358,0.00204162689802207
574,2,454027,-0.425297847983413,0.144256091886502,0.00340894108241786
575,2,455029,-0.420636184628895,0.144372756526317,0.00380119867151404
576,2,455247,-0.472648745129919,0.143437099863395,0.00108337643792812
579,2,455756,-0.317367111799126,0.155537789218954,0.0420491980305518
580,2,457024,-0.434434282964189,0.144862737293452,0.00290145720574922
581,2,457298,-0.457679637519318,0.145089737526882,0.0017459840363118
582,2,460202,-0.444063058222133,0.14554784023659,0.00245361114497625
586,2,464424,-0.464925102355151,0.144588363704111,0.00142236201693088
587,2,465824,-0.344576265795505,0.146993001712876,0.0196234890490624
588,2,470145,-0.320886576757106,0.145019062346793,0.0275563508726723
589,2,470686,-0.280747770335592,0.145165721689486,0.0539144848799284
590,2,471144,-0.303405109988824,0.145290164784785,0.0374896786268991
591,2,471830,-0.297359726358517,0.14490715837302,0.0408999385588055
