SNP,Chr,Pos,Effect,SE,ERG27_ACF2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
125,1,175653,0.0675076652689531,0.0915551070396701,0.461402620622591
128,1,175856,0.0627028789768794,0.0930784005653789,0.500970499279613
129,1,175876,0.0676208745259418,0.0916402075959499,0.461068340088279
130,1,175989,0.0814234124306658,0.0918703631906795,0.376066833018231
131,1,176001,0.0881828469295579,0.0923325472769552,0.340202428484208
133,1,177692,0.0740190973808354,0.091109017816387,0.417096270016853
134,1,178191,0.0800144034356934,0.0911853067154207,0.380816119935232
135,1,178224,0.0740190973808354,0.091109017816387,0.417096270016853
136,1,178960,0.0932023466893109,0.0917885581475256,0.310609369064201
140,1,183802,0.109885537584581,0.0910179218768552,0.228126646583569
141,1,183954,0.0841478514681344,0.0917604049707246,0.359748399015905
142,1,184450,0.110306583013637,0.0908758153637895,0.225629206919585
144,1,184718,0.117647219391493,0.0913683591540477,0.198723723144492
145,1,185296,0.130970205280963,0.0909273405734939,0.150645362087558
146,1,185438,0.129462755217258,0.0909377740267776,0.155433650887008
147,1,185469,0.132032658855376,0.0910593158615701,0.147956659269929
148,1,185503,0.107006698446403,0.0909156425353791,0.23999295733344
149,1,185705,0.116141659002883,0.0919043050017956,0.207163080044498
150,1,185749,0.082866632971346,0.0920063068595348,0.368381820748792
151,1,185806,0.132242738909565,0.0919660027009638,0.151333449966738
152,1,185879,0.0970013919190415,0.092536733773949,0.295241799726014
153,1,185916,0.0957466565243835,0.0924982194890446,0.301321966963577
154,1,185941,0.0935615592544135,0.0929086820080223,0.314611536248069
155,1,185954,0.102052998040698,0.0931555412732434,0.274039327072145
156,1,186055,0.126430283316279,0.0912034995696356,0.166547441266785
157,1,186896,0.100320529952198,0.0927972360347756,0.280402914501195
161,1,190132,0.177477255384983,0.0910788765540393,0.0521339437210412
162,1,190148,0.166761699766759,0.0911639710543042,0.0682055692196529
163,1,190165,0.185624239411083,0.0917685752019169,0.0438531517557997
164,1,190169,0.177508332513353,0.0916983456862463,0.0536921520887081
165,1,190933,0.101404409738712,0.0912767879682107,0.267343818747968
166,1,192149,-0.0543690616710602,0.0921383410488158,0.55551404211048
168,1,192303,-0.0761672907502815,0.109822108526873,0.488419603458687
171,1,192795,-0.0253649665827665,0.0912531334399389,0.781203730263888
173,1,194187,-0.057831283607278,0.0912868501831432,0.526809809507
174,1,194867,-0.0696441819685674,0.0912137335800669,0.44565893810228
190,2,8314,-0.0332397838947808,0.0928178297171846,0.72046867029804
194,2,8498,-0.0329809506142151,0.0926821073139807,0.722165280559022
195,2,8651,-0.0216135334002955,0.0927783920172486,0.815928495478165
197,2,9812,-0.00461737925583605,0.0933365124467763,0.960572535267363
198,2,9932,-0.00137984290529514,0.0929689387343826,0.988166634747959
199,2,10135,0.0317517365710789,0.0925975096557746,0.731877385050837
200,2,11616,-0.00446164039631269,0.092514324751391,0.961563018793955
201,2,12133,0.0385736404148433,0.0928597232374839,0.678103761105217
202,2,12194,0.0278455083617801,0.0932298039164643,0.765362986413099
203,2,12359,0.0468636335487222,0.0929355014668874,0.614393442648659
204,2,13061,0.0232086106018726,0.0929539185269316,0.802981084398327
205,2,14298,0.0455311638590992,0.0932238993650212,0.62556515363376
206,2,15222,0.0101155340301485,0.0941632275338189,0.914512435446012
207,2,17986,0.0251608529053534,0.092504936519997,0.785785104522924
208,2,19770,0.0279518784111757,0.093142388421745,0.764278770314011
209,2,19836,0.0307969236990935,0.0928838797037165,0.740415483154703
210,2,19851,0.0427522212231969,0.0931425441718206,0.646518254679867
211,2,21595,0.013094648946279,0.0927829059235295,0.887846066796101
212,2,22385,-0.00764312642090537,0.0928724289095688,0.934457148495042
213,2,23441,-0.0297521855854149,0.0937619846151809,0.751191375061317
214,2,24209,-0.0393883170902356,0.0929795681000745,0.672098515975193
215,2,24341,-0.0129041873608917,0.0932206508787604,0.889982464632923
216,2,26815,-0.0452004544388225,0.0930803827340966,0.627547333258296
217,2,28209,-0.0776609897503269,0.0930510360413079,0.40450381915459
221,2,41245,0.0046544089983187,0.0927851928488594,0.960020649711426
222,2,43214,0.0178155992409846,0.0942850672773042,0.850236971813143
223,2,47104,-0.116049302800769,0.0914529202180116,0.20529450339046
224,2,50915,0.0172147660495999,0.0925573297342358,0.85255919410774
225,2,55834,0.00199145723752103,0.0921340918939306,0.982767463705898
226,2,56422,0.0131134193890975,0.0922962314006622,0.887098119684177
227,2,57715,0.0136933910391995,0.0919917260943046,0.881753370360128
228,2,59046,0.0544284522242092,0.0924145928427046,0.556265135985365
229,2,59191,0.0612924228994703,0.0918726924467593,0.505115268149376
230,2,59383,0.0542979605907334,0.0919116442187574,0.555057546897705
231,2,59477,0.0542996787588892,0.0932959298659257,0.560927742249011
233,2,60471,0.0277826715560914,0.0920690459314013,0.763013413980625
234,2,60478,0.031795171128142,0.0921704613823742,0.730329489032797
235,2,60786,0.0209727484961574,0.0920276472263556,0.819858904196511
236,2,61035,0.041104213878327,0.0920017712056479,0.65531053522687
237,2,61071,0.0176817089060652,0.0916054707345341,0.847054131644144
238,2,61675,0.0227735534965784,0.0918660473428729,0.80435625103477
240,2,62939,0.0072256192100118,0.09171442917025,0.937249160953666
241,2,63527,0.0652509845386548,0.091993972817168,0.478608831519475
242,2,63857,0.0486709666537737,0.0920444739167711,0.597292720954514
243,2,65527,0.0149266351867274,0.0917739045574202,0.870890431174374
247,2,67976,0.0185233987363058,0.0930940291522041,0.842396734804761
250,2,72389,-0.0129226426976606,0.0925225634936074,0.889000245648542
251,2,72392,0.0518825915902601,0.0931133306862652,0.577745056896633
252,2,73646,-0.0200673177897739,0.0912381746276822,0.826041659701564
253,2,74564,-0.0295826192573686,0.0910516537499156,0.745449743742723
254,2,74739,0.00145019475752192,0.0913646628468026,0.987344996329725
257,2,80873,-0.0365022488870809,0.0915620651173005,0.690383846203952
258,2,81501,-0.0242769730413749,0.0915582989562407,0.791046238191861
259,2,83526,-0.0259003203815274,0.0914149767191626,0.777092357347109
260,2,83845,-0.0257794679490713,0.0915019716392835,0.778310464594353
263,2,84447,0.012172886941705,0.0926783819579493,0.895576837308069
264,2,87391,-0.000720386594498329,0.0911081605326428,0.993695708384433
265,2,87562,0.0227538212980383,0.0913306997917292,0.803400004166654
266,2,87849,0.00438242665696822,0.0913297804625872,0.961755620209556
267,2,87878,0.0215390352976544,0.0917153711912616,0.814464029156141
269,2,89785,-0.0218910274256437,0.0917253592060535,0.811508964507134
272,2,93721,-0.0737356150269715,0.0913715090347704,0.420217386404759
273,2,93952,-0.0515774563429203,0.091152826668027,0.571865475238073
274,2,95085,-0.0959641074369064,0.0911784814590243,0.293296379249003
276,2,107124,0.0472800641158835,0.091332199008195,0.605011835982299
277,2,111645,-0.0169954874334735,0.0914208951211818,0.852627018808785
278,2,111916,-0.0166103609478763,0.0916366078015643,0.85626488205621
279,2,111931,-0.0283492192835439,0.0917685967856147,0.757564091252768
280,2,111999,-0.018663636631321,0.0914460155458639,0.838397198776839
281,2,114528,-0.0494314162156585,0.0919400390321254,0.591158574076949
282,2,116024,-0.0327368221874971,0.0921799084506773,0.722696405975022
286,2,120090,0.0243915092096814,0.0918230721374686,0.790674660999388
287,2,120291,-0.000181509911629185,0.0928824159542634,0.998441886635172
288,2,120726,0.0480044721770821,0.0923104228268431,0.603366493377603
289,2,121716,0.0324096377850539,0.092224765155109,0.725482852695487
290,2,123100,-0.00655480590611579,0.0923674778619035,0.943466247041253
291,2,124677,-0.0614909448899205,0.0921828154671852,0.505173227521793
293,2,127887,0.00221921801441227,0.092873244738843,0.980949762520118
294,2,128935,-0.0011676062767525,0.0927855027450121,0.989966850370738
295,2,129053,-0.0027677526246942,0.0930678458827911,0.976291946220429
296,2,130040,0.0374144069003823,0.0936148267098374,0.68964626618708
297,2,130976,-0.00654732007913728,0.0928726660679352,0.943837360061733
298,2,132199,-0.0101531794238925,0.093302206806842,0.913406807672351
299,2,133355,-0.00791245141737218,0.0939339870580935,0.93291800059002
300,2,133435,-0.0374027859877841,0.0941168665160937,0.691306883158975
302,2,135183,0.0157084524968722,0.0941863460900504,0.867638199708511
303,2,135402,-0.0162561570109611,0.0941718539814113,0.863047293627202
304,2,135898,0.0116897971560979,0.0946732336343892,0.901801078906891
305,2,135912,0.00761831171470695,0.0947443416880626,0.935957419103269
306,2,135925,-0.0055489849549345,0.0943155578205714,0.953117420670027
307,2,136002,-0.035820160602805,0.094226164570371,0.704062036799981
308,2,136173,0.015529581475039,0.0949086233804347,0.87011869274381
310,2,138318,-0.100601336839357,0.0972707052377334,0.301731589136967
311,2,138695,-0.0581128959567212,0.095698310424335,0.544074745629556
312,2,138818,-0.0756535243923355,0.0954878322715432,0.42872694786217
313,2,139728,-0.00562116455132244,0.0954008856512749,0.95304796347903
314,2,140174,0.0211409130105538,0.0953947188287622,0.824741648564752
315,2,140863,0.0123838610470173,0.0953604882559174,0.896748270958879
316,2,141152,0.0176347049007579,0.0956267856848508,0.853796331163178
317,2,141292,-0.00559623265138387,0.0949433205580527,0.953030957848272
318,2,141545,0.0300515837688903,0.0953928757594671,0.752925283071997
322,2,146723,0.0374141763894913,0.0952133803663321,0.69459299305823
323,2,147946,-0.00686069059188443,0.0961058860557047,0.943130350575155
326,2,151397,-0.0504019330969403,0.0963094916014949,0.601070910809906
327,2,153035,-0.0742176683193525,0.0952161043371802,0.436227812221982
328,2,153228,-0.0210094211190137,0.0959868820575477,0.826871542491765
329,2,153455,-0.0664916796467718,0.0966531531779425,0.491941644858757
331,2,153815,-0.0744257985906307,0.0962653772751142,0.439961927673035
332,2,154160,-0.0911502545925256,0.0952138219123503,0.339060098690695
333,2,154235,-0.0552947720939168,0.0962443683544682,0.56597869500706
335,2,159870,-0.00524979987793106,0.0938569726457128,0.955425996368027
336,2,161229,-0.0466409893117929,0.0952656712184978,0.624729122922843
339,2,162696,-0.0215498167494845,0.0948810305386901,0.820458328317503
340,2,163284,-0.0578698470291091,0.0935798918351492,0.536710206432689
341,2,164166,-0.0552875561830387,0.0944541001372888,0.558694584858602
342,2,165270,-0.0535842893992793,0.0936618015084184,0.567615676974489
343,2,165675,-0.0409435435328658,0.0952288907056037,0.667495255935822
346,2,168062,0.0073374594526977,0.0943970815455429,0.938087085705226
347,2,168518,0.0203754455403244,0.0938511230709972,0.828252792838015
348,2,168980,0.00235108432815967,0.0938127464268747,0.980020102516852
349,2,169651,-0.000562446554650653,0.093857383794746,0.995222037931738
352,2,170725,-0.027446383560813,0.094013112200488,0.770502403852129
353,2,171254,-0.024847918074666,0.0941673324030777,0.792034196810828
354,2,172242,-0.029428932336648,0.0930502040671784,0.751984963970275
355,2,173254,-0.0192954127077325,0.0923445360501646,0.834607608341842
356,2,173340,-0.0310563020116413,0.0923242745777377,0.736782058557333
357,2,173385,-0.0188500155756105,0.0924186648008153,0.83849971545679
358,2,173973,-0.0177091222609411,0.0921737649802151,0.847752747685234
360,2,177341,0.00481304889086398,0.091864149264181,0.958245096402679
361,2,180314,-0.00184643776436794,0.0918952767256228,0.983980658210652
362,2,180339,0.0114483830014054,0.0921254786029896,0.901172663313023
363,2,182758,-0.0646581098743444,0.0917325675021701,0.481365599010924
364,2,183619,-0.0338791403464884,0.0921409393764763,0.713326062914404
367,2,187176,-0.0868124296925386,0.0925450409127156,0.348857007203956
368,2,191066,-0.0413718551168027,0.0933270224972868,0.657820424471622
371,2,191599,-0.108494835100467,0.0918782156290803,0.238455414108429
373,2,191763,-0.0816472994062436,0.0923218908727824,0.377095024548089
374,2,191959,-0.114965621517477,0.0919953232441126,0.212240783409134
376,2,195759,-0.0352542412187887,0.09297132975796,0.704771231866919
377,2,196912,0.0495601447756217,0.0914481300713502,0.588196145204165
379,2,198110,0.0342538426763077,0.0920163574402851,0.709924006539366
381,2,198805,0.0420567329682128,0.0924037251082346,0.649287532185032
382,2,198891,0.0361946602095698,0.0916906207884509,0.693267507131546
383,2,199248,0.0317154437185059,0.0919048027433998,0.730232114478793
384,2,201782,0.0138053491117626,0.0918044057479765,0.880552404272256
385,2,203285,0.0294481951296204,0.0914379783631455,0.747600529918522
386,2,203783,0.0479894426822689,0.0912187369110644,0.599154683231674
387,2,204179,0.0574226657697747,0.091424229220836,0.530350958104015
388,2,205406,0.0713893643085989,0.0923370024861002,0.439957344171459
389,2,205834,0.0469982870811263,0.0919384985871196,0.609535725267135
391,2,207192,0.0537903828089653,0.0918419069175679,0.558461788968095
392,2,207561,0.0747541135372687,0.0913938056504794,0.413946550470036
393,2,208682,0.0424705460763783,0.0912984950771863,0.642086945170795
394,2,210102,0.0567790121683664,0.0915124464720368,0.535361089773788
396,2,214801,0.0542476446818863,0.0915124368358086,0.553701350088262
397,2,215016,0.0337160809264721,0.0914881354225782,0.712699332099349
398,2,218876,0.198864266531969,0.0918438733457925,0.031038528697243
399,2,227511,0.242810146540846,0.0922048455990542,0.00882583677656228
400,2,230378,0.185882226239663,0.0913988943707754,0.0427245399673105
401,2,231943,0.167794273072222,0.0917628057725598,0.0683084354408506
402,2,232156,0.187245021378429,0.0916181322967697,0.0417195881375695
403,2,232789,0.204018502278506,0.0911879829704971,0.0258877178726552
404,2,238524,0.234161090229057,0.0911130316098282,0.0105792809885973
405,2,241518,0.246631677260365,0.0918263167517746,0.00757634203001695
406,2,250396,0.247927114338896,0.0911775476746423,0.00686801232604967
407,2,250466,0.234868264038677,0.0912425996886509,0.0104570303856802
408,2,252305,0.184456957931375,0.0918156720735198,0.0452989324782464
409,2,254571,0.21589081361647,0.0929282784873183,0.020736147040942
410,2,254742,0.222140857521846,0.0928013046558492,0.0171997028367824
411,2,254908,0.235794367118138,0.0934268908993968,0.0120462467718884
413,2,255862,0.176923414176598,0.0932238177157758,0.0585334495591967
414,2,255975,0.232886573789219,0.0925334105691551,0.0122856844428246
415,2,258311,0.125407010064135,0.0915753984571456,0.171732360436685
416,2,259284,0.109440121416838,0.0919431646319796,0.234727629186371
417,2,266330,0.117418109305312,0.0923123164826728,0.204222577349735
418,2,267100,0.139517479450558,0.0922183851505889,0.131199032971056
419,2,268086,0.107634773516223,0.0923460940013646,0.244579955013079
420,2,274614,0.157464938202119,0.0915787799719626,0.0864094266619934
421,2,274729,0.1642639088543,0.092050209119701,0.0752006217573217
422,2,275746,0.13517902087571,0.0921436393371083,0.143253686083633
423,2,277029,0.124593210361395,0.0917552888196639,0.175367217378848
424,2,277741,0.141572721007653,0.0917217343782132,0.12360488213528
425,2,278218,0.134805236970519,0.091583882373982,0.141930222323295
426,2,278379,0.154250675553119,0.0937792333752028,0.100895519102246
427,2,279910,0.102944413607583,0.0916686455713858,0.262198257024188
429,2,283431,0.132031711222945,0.0929118471973469,0.156187074205747
430,2,283573,0.140865004146969,0.0917536929019659,0.125617813972575
431,2,286762,0.0867379002546655,0.0921796177818618,0.347365671893611
432,2,287187,0.127067125080503,0.0916152171529281,0.166327492157311
433,2,288379,0.124473485130134,0.0909272987910164,0.171890289204878
434,2,294941,0.11520071606259,0.0910165739436476,0.206451156139057
439,2,297610,0.150756007376127,0.0913328045269298,0.099705005599125
441,2,299680,0.0670455758829956,0.0913325559957137,0.463386126006958
442,2,299708,0.069315337454857,0.0915207034549559,0.449331496404409
443,2,299759,0.0757459891090635,0.091195633602924,0.406767878917251
444,2,300111,0.0350496113704433,0.0919035769609475,0.703155382234398
446,2,301710,0.0585502377643294,0.0912559886148322,0.521546500520243
447,2,303446,0.0335947696493724,0.0918669179971717,0.714815799529011
448,2,303854,0.0297566430903697,0.0918882901504399,0.746254746510985
449,2,304472,0.033345739996786,0.0911080610542014,0.714582765135035
450,2,304691,0.00483528541265646,0.0926013007363698,0.958385983039465
451,2,308097,0.17046998871069,0.0911752421759288,0.0623536644006638
453,2,309402,0.13843300011339,0.0907695723782314,0.128128668420674
454,2,310030,0.113963043981557,0.0913786729313384,0.213168778563503
455,2,310113,0.118602380678504,0.0911058810647506,0.193830836270852
456,2,310972,0.114341286788992,0.0912602990542659,0.211066398662135
457,2,312659,0.0591118582475108,0.0910538289629746,0.516633311260473
460,2,318265,0.0470916158539988,0.0922581348202918,0.61006702692231
461,2,318379,0.0387668094350894,0.0925426170791195,0.675538406992616
462,2,321266,0.0142077364736671,0.0919429244983389,0.877281916745623
463,2,322957,-0.00339562631644905,0.091125167173391,0.97029611475746
464,2,325221,-0.0192372339805951,0.091619863677331,0.833813828867439
465,2,332691,0.0201163729919555,0.0925526706520551,0.82806074531485
466,2,333006,0.0187882253180607,0.0923716729625809,0.838941059871382
468,2,335046,-0.00578825779802452,0.0914508918578636,0.949568522058546
469,2,335049,-0.011489372591269,0.0918382743398003,0.90051211108189
470,2,335995,-0.0454275497811752,0.0912894163770826,0.619060884351053
471,2,336060,-0.0382489293223833,0.091175735760056,0.675100264021583
472,2,338292,-0.021294531005409,0.0911856762815904,0.815485752152401
473,2,339568,-0.024719584345431,0.09132060098496,0.786787579807699
474,2,340466,-0.0147773904609193,0.0921174783162965,0.872642811181597
478,2,348480,-0.133977864390168,0.0909149263423066,0.141463804315177
479,2,350086,-0.116336633509026,0.0909880138676855,0.20188040724719
480,2,351083,-0.131957083246437,0.0921097078291103,0.152854914028347
481,2,351335,-0.160207733936267,0.0909398356995976,0.0789873979402493
482,2,351417,-0.158048990180949,0.0909360581268211,0.0830787310889872
483,2,351450,-0.123527518866135,0.0911886591769181,0.176399651075503
484,2,352302,-0.126867009435565,0.0918997370258351,0.168308187899613
485,2,352469,-0.13516317853718,0.0909315579503013,0.138058633314216
486,2,352562,-0.125358270621555,0.0913451359367761,0.170823235144835
487,2,352944,-0.112509333616002,0.0911277714396094,0.217788416281383
490,2,355266,-0.0628669625729462,0.0912629929745053,0.49136705818763
491,2,358277,-0.0843899500433343,0.0912282232382795,0.355575925251503
492,2,358926,-0.0958628956676866,0.0913307180331804,0.294609169559158
493,2,358948,-0.0890339957368649,0.0913793176359108,0.330557814964402
494,2,359515,-0.0978305734816375,0.0912161979427451,0.284222261601439
495,2,363190,-0.185420252876077,0.0917293641153649,0.0439942879348733
496,2,363588,-0.128887450866091,0.0923683145460681,0.163783178481248
497,2,363888,-0.130165556958839,0.0915661357513268,0.156040683530932
498,2,363954,-0.112791598640061,0.0912657619734271,0.21733280785363
499,2,364199,-0.107479935378922,0.0911594118411397,0.239179191640532
501,2,365981,-0.107006055545207,0.0930060660719616,0.250705370929051
502,2,366047,-0.0887866545738806,0.0913799993846768,0.331904810382708
503,2,366936,-0.120368589975132,0.0923331178248423,0.193207945021228
504,2,369530,-0.078940420275833,0.0912535918570779,0.387589816389209
506,2,369931,-0.106537942373566,0.0918019794237672,0.2466217991338
507,2,371033,-0.0980746241823578,0.0915841188634324,0.284959812884409
508,2,372919,-0.0415427159337075,0.0913097987693541,0.649414463158123
509,2,373518,-0.0607439488291555,0.0912274313613334,0.505940703759564
510,2,376157,-0.0498857279314989,0.091447628572026,0.585746340820497
511,2,376172,-0.0492714765993235,0.0921101512580743,0.593042602584828
514,2,381433,0.00240674016291481,0.092080830955271,0.979162631254521
515,2,381922,0.01656347219502,0.0927919187270366,0.858431748564359
516,2,382146,0.0204811362546879,0.0913935735203545,0.822810530989921
517,2,384206,0.00820049887027319,0.0916835545398454,0.928780171570359
518,2,384955,-0.00558915784296904,0.0914798871204194,0.951316437349966
520,2,387301,0.00352589432709136,0.0919458426902776,0.969432286726921
521,2,388313,0.000495171251910287,0.0914000706026427,0.995680442602797
524,2,390138,0.0219010351007353,0.0916771829884604,0.811327202564641
525,2,391233,0.0580268857812228,0.0921424047969774,0.529264086351544
530,2,395606,0.0104402952588951,0.0916573974674016,0.909377343605511
531,2,395726,0.0160378643007351,0.0916216084310934,0.861144976364677
532,2,395853,-0.00908026379857124,0.0918852485934524,0.921335867625211
533,2,396484,-0.00159610165826232,0.0914803313599601,0.986089484918748
534,2,396705,-0.0141710677261018,0.091433106846921,0.876919070900551
535,2,398759,0.0292934450575027,0.0921705859777409,0.750811132191698
536,2,400386,0.03768636335943,0.0916473361113234,0.681167588553282
537,2,400847,0.025953059473692,0.0915744374137838,0.777029134693831
538,2,401130,0.0567950679807196,0.0923746625514431,0.539060575472032
539,2,401143,0.0235754988155735,0.0922323608383526,0.798400995474697
540,2,401979,0.040634663070107,0.092158397677501,0.659539394500764
541,2,403598,0.0479409181387606,0.0916600240682401,0.60128169634293
542,2,404844,0.0273803467362571,0.0927083862801264,0.767909018614731
543,2,405100,0.0613795000494118,0.0918130054812754,0.504233980203501
548,2,406181,0.048321437194192,0.0918946101736923,0.5993327622179
549,2,406688,0.109583820845847,0.0912137865940143,0.230403298577776
550,2,407621,0.0861979154999528,0.0920354180615705,0.349618387558974
551,2,409016,0.113551806635504,0.0928761034133506,0.22229044056318
552,2,410647,0.1675881214792,0.0912811875672291,0.0672052837499665
554,2,419803,0.0420879691697795,0.0923327656820132,0.648793097267321
555,2,419943,0.0406589532377098,0.0928799623496188,0.661829392513531
556,2,422349,0.0869956693303356,0.0916487500917566,0.343153456122829
557,2,425467,0.0709229099015153,0.0913582643290349,0.438082086697845
560,2,429095,0.0548044063252944,0.0919314103594579,0.551460753319773
561,2,431266,-0.0191397416630796,0.0920221409353335,0.835356242263449
562,2,431446,-0.0190393187583234,0.0923939124362824,0.836857518436076
563,2,432524,0.065420247138638,0.0914459915763384,0.474836270904649
564,2,434090,0.0675361806080512,0.0922854840784202,0.46476520102014
565,2,441927,0.0608124567319424,0.0913095110417351,0.505843828074793
566,2,446471,0.0282327787061009,0.0924747137202944,0.760315570963307
567,2,449325,-0.0196665925688634,0.0919400757370394,0.830743362421463
569,2,450017,-0.0132218664363546,0.0914335096457123,0.885104205003459
570,2,451779,-0.0867298724377864,0.0916611790754084,0.344693455607263
571,2,451784,-0.0837990908393696,0.0920002129459503,0.362991977928502
572,2,453525,-0.0822544503479984,0.0920330431198504,0.372065067060744
573,2,453768,-0.0462189808818136,0.0922259202478966,0.616578217600809
