SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
70,1,87445,0.0570914600629116,0.115533607388947,0.621504375863306
71,1,87467,0.0070334384680053,0.116177990581797,0.951759661759386
72,1,89070,0.06037594193158,0.115406737316004,0.601192631077693
73,1,89616,0.113827570449761,0.114670465195394,0.321560766170331
74,1,89679,0.0836070552355137,0.114758693943232,0.466762092718987
75,1,89880,0.109961425438997,0.114724848903518,0.338476980514354
76,1,91472,0.0983213239981922,0.115608342426826,0.395640815097167
77,1,93789,0.102986621170551,0.114403174355943,0.368623423470051
78,1,94351,0.0864814369576309,0.114743563217733,0.451535914157821
79,1,99148,0.0987206070935809,0.114413827572355,0.388812319348544
82,1,106800,0.107414371838511,0.114546325792967,0.349020525569536
83,1,107970,0.138580957765268,0.114110992425317,0.2253915159862
84,1,109000,0.0864045657908745,0.114458296550372,0.450812342446307
85,1,112549,0.00512358946901492,0.114420651704894,0.964309151850236
86,1,112742,0.0603662440684453,0.114821816608627,0.599400044890899
87,1,113050,0.0910185826005196,0.114571148917754,0.427479790539438
88,1,113135,0.0617826527084566,0.114334164083681,0.589283256415738
89,1,114076,0.126946682628262,0.114181703956832,0.266982793838917
90,1,114628,0.120094839475985,0.114492516608239,0.294927129555428
91,1,116283,0.101791734936642,0.11518124479704,0.377431219334035
93,1,127853,0.0552637053954575,0.115056311135286,0.631298259026063
94,1,128302,0.0636515023178733,0.114601745679083,0.578962798176811
95,1,128704,0.0442851688950693,0.114741729977984,0.699762340328255
96,1,128911,0.0736526400527985,0.114711675646379,0.521246083811452
97,1,130267,-7.57692157552503e-05,0.114724232071021,0.999473413053742
98,1,130271,-0.00151398733498431,0.114860366498497,0.989490745217597
99,1,130613,0.104673287505324,0.115799819763506,0.366656492126802
100,1,132012,-0.108971042696869,0.115542198170157,0.34626063305237
101,1,133231,-0.115463136614816,0.114702248428411,0.314800394696906
102,1,137074,-0.113312760583109,0.114544733125282,0.323221054954376
103,1,137304,-0.133039456982046,0.114524568627851,0.24615545759954
104,1,139686,-0.105450926712656,0.114756886559917,0.358771581463001
105,1,149562,-0.0773933788876686,0.115082470562819,0.501703089068182
106,1,150447,-0.0727388571936721,0.116369127477163,0.532328922726
108,1,154084,-0.0475728190352178,0.11676577902799,0.683945835456089
110,1,157269,-0.133387768558098,0.114453543249071,0.244631245140158
111,1,160054,-0.116931115369133,0.115595596533316,0.312444497825891
112,1,166222,-0.121330934331976,0.114725192196986,0.290970683745297
113,1,166416,-0.101919021670289,0.114545145514462,0.374194489151641
114,1,167326,-0.134847621054803,0.115101607025399,0.242166754438573
115,1,168836,-0.154701660779755,0.114482916801329,0.177462227117929
116,1,171200,-0.162160756494847,0.114626047155448,0.158039763258672
117,1,171431,-0.231621312627737,0.115009335225363,0.0447746622708155
118,1,173339,-0.193415880400811,0.114306030096547,0.0915116044704792
119,1,173845,-0.212146158012418,0.11411626063051,0.0638540918931208
120,1,175121,-0.229180243118464,0.113794246941834,0.0447690611794285
121,1,175281,-0.239426273288749,0.113832352339385,0.0361447686182236
122,1,175315,-0.24025302769501,0.113791133321504,0.035444618350392
123,1,175523,-0.239956699808169,0.114445747794986,0.0367326843569348
124,1,175541,-0.24051372186644,0.113969517138098,0.0355326954441709
125,1,175653,-0.250859703342716,0.114271699426421,0.0287931825376755
128,1,175856,-0.252680211938505,0.116172553028066,0.0302902299809505
129,1,175876,-0.228791554913636,0.114510503318142,0.0464838932672122
130,1,175989,-0.238508515852619,0.114784891591697,0.0384432825337369
131,1,176001,-0.239568433227965,0.115384074876635,0.0385922648216948
133,1,177692,-0.225008296126355,0.113879387489957,0.0489504165705169
134,1,178191,-0.222246090817872,0.114009059585302,0.0520426067504645
135,1,178224,-0.225008296126355,0.113879387489957,0.0489504165705169
136,1,178960,-0.219272582298878,0.114830380288737,0.0570035518265997
140,1,183802,-0.147367889704065,0.114252874479098,0.197950704489684
141,1,183954,-0.133070520490762,0.115137910282785,0.248565501287589
142,1,184450,-0.0944093186429899,0.11423507511994,0.409108405657527
144,1,184718,-0.128883939219794,0.114790432301212,0.262295712442228
145,1,185296,-0.0979562094238358,0.114388620844872,0.392387488574969
146,1,185438,-0.0795824012475552,0.114434416699585,0.487236437994665
147,1,185469,-0.0873468623520043,0.114583773860235,0.446391832209015
148,1,185503,-0.0948979905464812,0.114269867789149,0.406832965580879
149,1,185705,-0.0955990378332185,0.115547836237929,0.408595025374757
150,1,185749,-0.109997780602071,0.115511541584147,0.341613374853742
151,1,185806,-0.121457741148998,0.115633690909765,0.294268238988886
152,1,185879,-0.121786859041454,0.116193213124547,0.295290794797118
153,1,185916,-0.0597423191097023,0.116277482275209,0.607719601946554
154,1,185941,-0.0567926396365642,0.116788550707438,0.627066136679489
155,1,185954,-0.0853731132644583,0.117080706768272,0.46637402349376
156,1,186055,-0.0876031968497917,0.114735695761541,0.44566229545526
157,1,186896,-0.105788386934708,0.116577108190672,0.364785709505685
161,1,190132,0.0133750601070482,0.114973855059346,0.907456118222959
162,1,190148,0.022245278019491,0.115004640478838,0.846733945601239
163,1,190165,-0.00356602787399829,0.115894349378441,0.975470638683684
164,1,190169,0.021171313682488,0.115744497135317,0.854970338097088
165,1,190933,-0.0647884929536496,0.114759523423003,0.572732485024481
166,1,192149,-0.0274758748672101,0.115740743824829,0.812490757891803
168,1,192303,0.0756196379318865,0.13793266183228,0.583876457813431
171,1,192795,-0.0641462829347281,0.114543099249653,0.575821851433128
173,1,194187,-0.109709470529074,0.114540163608445,0.338806375658054
174,1,194867,-0.129186855372564,0.114420080832186,0.259640247439868
190,2,8314,0.0764164855632241,0.116496324013958,0.512279619879078
194,2,8498,-0.00720605191760249,0.116395953448482,0.950669689432497
195,2,8651,-0.00598605434749566,0.11650513219327,0.959051641639752
197,2,9812,-0.052181762986742,0.117164906366528,0.656325208875927
198,2,9932,-0.0594566884062706,0.116693006930815,0.610710550658423
199,2,10135,-0.0580102011148438,0.116247855741172,0.61807494080698
200,2,11616,-0.0397668802027411,0.116146137402282,0.732263746617799
201,2,12133,-0.0507935136855817,0.116595892883396,0.663366202904072
202,2,12194,-0.0490337816965993,0.117049125101447,0.675532113954036
203,2,12359,-0.0505221459145764,0.116704933340024,0.665348183879496
204,2,13061,-0.0574450512904603,0.116687267532107,0.622813858779926
205,2,14298,-0.055094533235897,0.117058832370074,0.638176536680325
206,2,15222,-0.0510180942654543,0.118206220928253,0.666293858480107
207,2,17986,-0.0452502537039912,0.116140452075319,0.697054993260758
208,2,19770,-0.0679212731570882,0.116912702847175,0.561640043260337
209,2,19836,-0.0687955340081909,0.116589743367951,0.555524550436056
210,2,19851,-0.0694849886696776,0.116930282643406,0.552730315544364
211,2,21595,-0.0685529918848871,0.116448418923747,0.556440143563994
212,2,22385,-0.0830147528656433,0.116532074215912,0.476702020788307
213,2,23441,-0.0855474112345991,0.117660377138866,0.467664550867472
214,2,24209,-0.0171291915712484,0.116775332286515,0.883464380687038
215,2,24341,-0.0163237225491057,0.117051885270803,0.88916844295343
216,2,26815,-0.00835860075579786,0.116913991126796,0.943045414826205
217,2,28209,0.0438139834789187,0.116930926764052,0.708108815122117
221,2,41245,-0.134353143092305,0.116285906366183,0.248720749291178
222,2,43214,-0.165228987402531,0.118067380606745,0.162557245099882
223,2,47104,-0.0900677965543143,0.114994024841089,0.434011980514425
224,2,50915,-0.10064674182088,0.116101214924072,0.386592282552351
225,2,55834,-0.122915021974741,0.115502552974381,0.287976460156325
226,2,56422,-0.0851838012697697,0.115805786591746,0.46247804283917
227,2,57715,-0.0884384653766942,0.115416519615665,0.444036782601201
228,2,59046,-0.096722717015961,0.115982615271445,0.404877899183659
229,2,59191,-0.0898223422407897,0.115333037037635,0.436614321053162
230,2,59383,-0.0747440639761476,0.115396769968485,0.517591198366324
231,2,59477,-0.0918440044529837,0.117100662427382,0.433380295034793
233,2,60471,-0.116345170256938,0.115454890475282,0.314283435736935
234,2,60478,-0.115318387826145,0.115589932199308,0.31913209409779
235,2,60786,-0.105443046006604,0.115426090590391,0.361597161482513
236,2,61035,-0.113366361657723,0.115396468108986,0.326571943130335
237,2,61071,-0.106498674807708,0.114890166491055,0.354580242844787
238,2,61675,-0.142977227947272,0.11510980222767,0.215026345262166
240,2,62939,-0.102705464189789,0.115031853919045,0.372549141190673
241,2,63527,-0.0743204716729681,0.115526244838915,0.520433450724036
242,2,63857,-0.095021630944246,0.115510171371034,0.411276236848698
243,2,65527,-0.107682446641329,0.115097041801922,0.350129251060333
247,2,67976,-0.0476671143060413,0.11687196178201,0.683625498950896
250,2,72389,0.0348386285354448,0.116163795162058,0.764422693268206
251,2,72392,0.0133959115552345,0.116966407850688,0.908884481854189
252,2,73646,0.100929621657298,0.114444490203297,0.37842615351647
253,2,74564,0.127400081279608,0.114144305460523,0.265124931084421
254,2,74739,0.163847331608579,0.114389575095262,0.152925029967355
257,2,80873,0.199825806210818,0.114502327731814,0.0818257764601525
258,2,81501,0.225815187703577,0.114346138776986,0.0490653218198683
259,2,83526,0.231201470400688,0.114136250912053,0.0435513245590334
260,2,83845,0.265989267513957,0.114031342518919,0.0202307433660713
263,2,84447,0.285713122745916,0.115376027801448,0.0137408897983192
264,2,87391,0.246415744791717,0.113645110154509,0.0308040134532177
265,2,87562,0.274623972500513,0.113753664655858,0.0162780021543591
266,2,87849,0.260580224476148,0.113836274456446,0.0226647296663396
267,2,87878,0.270616233883411,0.11426662510633,0.0184087407351588
269,2,89785,0.243051791356263,0.114454921397213,0.0344021220303908
272,2,93721,0.204718621813478,0.114317750049801,0.0741843589926051
273,2,93952,0.192676122608552,0.114047234425224,0.0920178205545062
274,2,95085,0.249079227885245,0.113898252850781,0.0294087787183705
276,2,107124,0.270373797176943,0.113818107740028,0.0180590506876497
277,2,111645,0.35851338406818,0.113200702265608,0.00167408328815199
278,2,111916,0.342050477191912,0.113618975586002,0.00279587895559642
279,2,111931,0.341594307553804,0.113801049249652,0.00287610182590702
280,2,111999,0.358409149020442,0.113234795803271,0.00168460095169659
281,2,114528,0.311385664437774,0.11429584307367,0.00676273010815284
282,2,116024,0.372142604491546,0.114058751133896,0.00121117351428209
286,2,120090,0.190371199554419,0.114862551489776,0.098330549523557
287,2,120291,0.210252647102481,0.116089108043032,0.070970382005459
288,2,120726,0.196655054537602,0.115480021677379,0.0894603316288106
289,2,121716,0.193958149336228,0.115360724950986,0.0935854889544556
290,2,123100,0.207148216386985,0.115456243782783,0.0736415279702733
291,2,124677,0.194941509657515,0.115356029293597,0.091927701272098
293,2,127887,0.153359867099043,0.116329790136996,0.188251362035161
294,2,128935,0.154169953385739,0.116216241681637,0.185505745530194
295,2,129053,0.147965522963126,0.116594539814884,0.205255610598494
296,2,130040,0.149664196133994,0.11730330887707,0.202839088032515
297,2,130976,0.121731955563238,0.116435680133937,0.296513458028203
298,2,132199,0.128853890423122,0.11695539498428,0.27132737763222
299,2,133355,0.166762296343256,0.117614377854793,0.157109852731934
300,2,133435,0.157238073588028,0.117907057056138,0.183202562417065
302,2,135183,0.172646058277404,0.117911646594539,0.144029667723687
303,2,135402,0.182867936657811,0.117850057913552,0.121630074483908
304,2,135898,0.186977353916592,0.11846114102803,0.115372718700299
305,2,135912,0.180705153222136,0.118576809979771,0.128416504936983
306,2,135925,0.176127602343291,0.118055722738291,0.136617881306821
307,2,136002,0.16840770538885,0.117998764487595,0.154406525889181
308,2,136173,0.160481605672485,0.118869454437894,0.177859828493588
310,2,138318,0.128426527671807,0.122131133322303,0.293727111837949
311,2,138695,0.103380969635628,0.120099755604878,0.389936612098709
312,2,138818,0.0805155556692392,0.119928720506108,0.502429189050269
313,2,139728,0.0779677045668774,0.119718219237797,0.515302303092624
314,2,140174,0.0320728839874227,0.119777956219733,0.78903313512443
315,2,140863,0.0378048471746242,0.119724759179827,0.752367755454736
316,2,141152,0.0414268506280884,0.120058719242876,0.730258596087318
317,2,141292,0.0302565896822973,0.119204701608068,0.799782055554875
318,2,141545,0.102746243299159,0.119671424932688,0.391160639104385
322,2,146723,0.119033371325205,0.119412286799423,0.319531380510754
323,2,147946,0.132758496217643,0.120468582511777,0.271204820914914
326,2,151397,0.0785153627051156,0.120905120875744,0.516504434574796
327,2,153035,0.108395393978048,0.11952119403658,0.365071154081108
328,2,153228,0.0420882437708241,0.120512693743846,0.727114943364787
329,2,153455,0.0833501585472129,0.121362205046704,0.492666967638475
331,2,153815,0.0819425512552483,0.120898678272965,0.498356004046009
332,2,154160,0.077062860390571,0.119639451566586,0.519912144712546
333,2,154235,0.076700815566958,0.120836191982974,0.526002424731518
335,2,159870,0.00353302912576448,0.117851298477072,0.976100979506016
336,2,161229,0.0285859641073585,0.119650682438962,0.811312590268554
339,2,162696,0.101118759441944,0.119023863482312,0.396141610724233
340,2,163284,0.129213210922853,0.117365317400404,0.271669071549471
341,2,164166,0.0610692747813373,0.118613721305938,0.606974171564776
342,2,165270,0.0365386203027143,0.117644297410192,0.756299006325459
343,2,165675,0.0699977490202268,0.119546832171907,0.558568384282431
346,2,168062,-0.0302408934569274,0.118519196116109,0.798751146817491
347,2,168518,-0.0423335560613991,0.117829907312029,0.719602814880374
348,2,168980,-0.012802482905125,0.117793527787213,0.913513464056648
349,2,169651,-0.00473352061439347,0.117851179200153,0.967984098166328
352,2,170725,0.0310944983431589,0.118049631498843,0.792394502897354
353,2,171254,0.0516625741310794,0.118220314163088,0.662376729777804
354,2,172242,0.0401530784711868,0.116834920270641,0.731296368667789
355,2,173254,-0.0107404453957916,0.115957605949625,0.926254901628505
356,2,173340,-0.0112647444220919,0.115943431704784,0.922656659354462
357,2,173385,-0.00980790466292913,0.116050587573773,0.932695645155758
358,2,173973,0.0117996874689827,0.11574176421222,0.918855518552318
360,2,177341,0.033214546518613,0.11533555077884,0.773529628655354
361,2,180314,-0.00167004424485662,0.115387766664373,0.988460539836442
362,2,180339,-0.00963683328219112,0.115678179610659,0.933654440592543
363,2,182758,0.000367049189613944,0.115264455756069,0.997461012180638
364,2,183619,-0.0181141349245308,0.115714336301134,0.875695432941274
367,2,187176,-0.0766397331672369,0.116276823702907,0.510252006901542
368,2,191066,-0.0383070156734233,0.117200378292421,0.743974593212633
371,2,191599,-0.0499812308443259,0.115563332468172,0.665641586891334
373,2,191763,-0.0738932785028208,0.115985099678211,0.524477316161998
374,2,191959,-0.0752646715761147,0.115699270569204,0.515779653702931
376,2,195759,0.0845150441564369,0.116675967291366,0.469326446687004
377,2,196912,0.121773112502407,0.114691049854455,0.289075477790772
379,2,198110,0.0933944739065614,0.115455485351071,0.419104918033232
381,2,198805,0.10030533548221,0.115937350015803,0.387533920824749
382,2,198891,0.139481110001176,0.114916621343498,0.225651133118433
383,2,199248,0.104629329247018,0.115284735907889,0.36472293361481
384,2,201782,0.0854246559586612,0.115187626693412,0.45881487248171
385,2,203285,0.224260996750483,0.114208349486988,0.0503595493842614
386,2,203783,0.174126947299624,0.11420771440182,0.12824146398455
387,2,204179,0.182623805807923,0.114448373712036,0.111453486864894
388,2,205406,0.141190482178975,0.115796921638862,0.223546750023848
389,2,205834,0.154590874566821,0.115191239629353,0.180446632052076
391,2,207192,0.0656131350832954,0.115323875302387,0.569754133595427
392,2,207561,0.0677130115527615,0.114810208329398,0.555714018191218
393,2,208682,0.0772883519268663,0.114599714675603,0.500485687269579
394,2,210102,0.0881881540536162,0.114873819891869,0.443181107734984
396,2,214801,0.0679051215552832,0.114907377489349,0.554928568387882
397,2,215016,0.0517132130582771,0.114865635216921,0.65283817582008
398,2,218876,-0.0284580468279564,0.116076599757436,0.80647028963626
399,2,227511,-0.0453121112972564,0.116883246284334,0.698494015351886
400,2,230378,-0.00670298126013513,0.115434297894376,0.953727716695492
401,2,231943,-0.0196651238246648,0.11576107495633,0.865204320526613
402,2,232156,-0.00857385929073362,0.115717452887319,0.94097831105337
403,2,232789,0.00228999109568784,0.115308530257907,0.984166525873488
404,2,238524,-0.00691018287820444,0.115470280436086,0.952313887913362
405,2,241518,-0.0524620518295701,0.116439839964575,0.652590001619411
406,2,250396,-0.030930474352403,0.115667601943905,0.789310991301981
407,2,250466,-0.0314714327662809,0.115626331820458,0.785641035440479
408,2,252305,-0.0709110467027587,0.115883536954764,0.54098692813805
409,2,254571,0.00418952715068621,0.117573257424631,0.97159486958503
410,2,254742,0.00948765893990622,0.11746621525569,0.935671229863929
411,2,254908,-0.0147515563016911,0.118361977369638,0.900886728417615
413,2,255862,0.0005496257195301,0.117651570291535,0.996275223463847
414,2,255975,0.0209724166900687,0.117221496643799,0.858108876797908
415,2,258311,-0.0894552958105148,0.115192762519021,0.437932271437739
416,2,259284,-0.00794793162342533,0.11567854326201,0.945261707239993
417,2,266330,0.0174747610558472,0.116172988566567,0.880519039363034
418,2,267100,0.0265959134285829,0.11615961877892,0.819032548317702
419,2,268086,0.0517675689075301,0.116144033870259,0.656073686826341
420,2,274614,0.0341942038643263,0.11545652268373,0.767278082924386
421,2,274729,0.0212292397919387,0.116096946249875,0.855014518391175
422,2,275746,0.0706109111099941,0.115990891960469,0.543073380446469
423,2,277029,0.0451506293312931,0.115487466076335,0.696064898342148
424,2,277741,0.0478339389964031,0.115529765819107,0.679096301299726
425,2,278218,0.0466930770177784,0.115322322973297,0.68580220072628
426,2,278379,0.0439338043470582,0.118180562282762,0.71030090385978
427,2,279910,0.0415992442652968,0.115287335590563,0.718441623602161
429,2,283431,0.046921412105972,0.11697074555264,0.688561223660307
430,2,283573,0.0440637890923475,0.115570153219528,0.703229997007136
431,2,286762,0.0160470577208511,0.115886686963539,0.889946379619435
432,2,287187,-0.00135475344992486,0.115349075869249,0.990635844403804
433,2,288379,0.0683275769252132,0.114417171884041,0.55077046012846
434,2,294941,0.0746385455979113,0.11447452299982,0.514818956710197
439,2,297610,0.0404453384017384,0.115103063467482,0.725510158400782
441,2,299680,0.134214379097156,0.114546127245724,0.242105358856115
442,2,299708,0.158329342078809,0.11470158893403,0.168349683739351
443,2,299759,0.137166710021359,0.114388332662212,0.231280927455801
444,2,300111,0.146821993378186,0.115157085707322,0.203157880631093
446,2,301710,0.150970336005096,0.114369885881423,0.187684261338912
447,2,303446,0.146191990607761,0.115111292735245,0.204919127589912
448,2,303854,0.134099759997023,0.11517515846049,0.245084088666035
449,2,304472,0.0913896778722707,0.114317538631251,0.424574621545183
450,2,304691,0.125223097317819,0.116083521418632,0.28144342543476
451,2,308097,0.144073811206663,0.114793259698238,0.21028285065841
453,2,309402,0.0826718763285954,0.114264435439147,0.469843539632731
454,2,310030,0.0642809148121968,0.114940659641769,0.57634366643082
455,2,310113,0.0485730078999393,0.114641660802276,0.672046886966336
456,2,310972,0.0456967922107752,0.114819181145645,0.690878740349361
457,2,312659,0.0320037583980852,0.114386725190435,0.779805871447141
460,2,318265,-0.183234237127705,0.115474997658873,0.11345618583666
461,2,318379,-0.177548012188351,0.115844647338509,0.126260548486649
462,2,321266,-0.11507077051297,0.115288901471478,0.318910696739815
463,2,322957,-0.123514471405953,0.114231966931028,0.280319535326327
464,2,325221,-0.0570611594573828,0.11500900482189,0.62010078620156
465,2,332691,-0.0734826298319461,0.116155136683459,0.527388198710599
466,2,333006,-0.0934847000024387,0.115885946244382,0.420384954274189
468,2,335046,-0.0174789369945015,0.114826628831702,0.879100194425104
469,2,335049,-0.0268243700902256,0.115309878257619,0.816184670780861
470,2,335995,-0.0579077106310118,0.11462575878485,0.613741120225543
471,2,336060,-0.0566701945933916,0.114473051354344,0.620870908152348
472,2,338292,-0.0741320985930101,0.114437573427323,0.517538580624564
473,2,339568,-0.109543513370181,0.114529737444397,0.339492682054122
474,2,340466,-0.14503827025986,0.115413075300145,0.209697433337361
478,2,348480,-0.156681264721289,0.114203306022253,0.170950149188219
479,2,350086,-0.201047438776945,0.114011722187031,0.0786993774376932
480,2,351083,-0.126631224940543,0.115796734672291,0.274891605022953
481,2,351335,-0.147450249441162,0.114420081303102,0.198355170658138
482,2,351417,-0.153913127669067,0.114377819992755,0.179277351750703
483,2,351450,-0.190317992033293,0.114349914665132,0.0969303566495209
484,2,352302,-0.153996651446721,0.115413727632323,0.182965320953746
485,2,352469,-0.157195586025336,0.114228416074567,0.169647161229959
486,2,352562,-0.149863912887149,0.114725566929568,0.19230726331469
487,2,352944,-0.159500074157274,0.1143561336431,0.163963376938771
490,2,355266,-0.183518400914443,0.114254042045976,0.109117261533963
491,2,358277,-0.149490110874233,0.114412582755097,0.192203273448287
492,2,358926,-0.142830338688783,0.114605810554517,0.213489930547535
493,2,358948,-0.129259461430817,0.114687892437603,0.260485135500069
494,2,359515,-0.134509430074368,0.114497909943367,0.240876072370422
495,2,363190,-0.106730781218351,0.115704725866602,0.35692863695245
496,2,363588,-0.0942847781760847,0.116192805074665,0.41765346912555
497,2,363888,-0.0868324149030176,0.115210414658236,0.451540520735593
498,2,363954,-0.0822478631270266,0.114761476305252,0.474042193972932
499,2,364199,-0.0828734995009118,0.11460405635863,0.470079585219242
501,2,365981,-0.121182651026576,0.116823330585662,0.300298878678601
502,2,366047,-0.0825907593993158,0.114809932203144,0.472389269475911
503,2,366936,-0.0469458937592414,0.11618938930856,0.686423338831108
504,2,369530,-0.13681806930886,0.11447200686598,0.232807397833132
506,2,369931,-0.135521944984778,0.115264801551153,0.240489383209119
507,2,371033,-0.147440606416052,0.11491603523341,0.200323643897773
508,2,372919,-0.111537883202377,0.114532441516704,0.330795863347308
509,2,373518,-0.0891539930221499,0.114522806849024,0.436806163337976
510,2,376157,-0.138252719168532,0.11463811650957,0.228628036623636
511,2,376172,-0.132926928339657,0.11548789679485,0.25050999851286
514,2,381433,-0.0220992310348604,0.115614853737666,0.848521681378414
515,2,381922,0.0181056502501494,0.116514871124159,0.876599948817133
516,2,382146,0.0122796088611729,0.114764076151997,0.914850781475236
517,2,384206,0.0074000867164975,0.11512251801784,0.948783585191243
518,2,384955,0.00162434585614235,0.114866728330279,0.988725371883522
520,2,387301,0.00509577250959076,0.115451149652579,0.964819430578056
521,2,388313,0.0093092614256754,0.114764867604769,0.935395710250172
524,2,390138,-0.0232144870437272,0.11511656101977,0.840298140889874
525,2,391233,0.0115232366394745,0.115761388914093,0.920763649095679
530,2,395606,-0.0474042651998742,0.115063499078816,0.680601559484805
531,2,395726,-0.0674713024937122,0.114993037471223,0.557751695625389
532,2,395853,-0.0732891546879894,0.115310779076178,0.525462412272134
533,2,396484,-0.0520707586616828,0.114833321971612,0.650505934500542
534,2,396705,-0.038683445125925,0.114792857661255,0.736328641718476
535,2,398759,-0.00893483497752678,0.115749005284464,0.938514966137377
536,2,400386,-1.65308033549527e-05,0.115103968494206,0.999885491915761
537,2,400847,-0.0388660476279139,0.114979348791292,0.735544282085223
538,2,401130,0.00698840426628389,0.11605116557832,0.952015845571767
539,2,401143,-0.0029581747813836,0.115821602648053,0.979638048475946
540,2,401979,0.0343415714841704,0.115735549675739,0.766851372043312
541,2,403598,0.0203830112629259,0.115131817345367,0.859577998759617
542,2,404844,0.0390668277156865,0.116404522253345,0.737362373937905
543,2,405100,0.00472267833331141,0.115357114659899,0.967367163674546
548,2,406181,0.0130666717082475,0.115429984972421,0.909936362671017
549,2,406688,0.0459896058313186,0.114739830543379,0.688797792455883
550,2,407621,0.0367252043780549,0.115690683731429,0.751095120533325
551,2,409016,0.0248322479465456,0.116858483117533,0.831840830184137
552,2,410647,0.0216307613235222,0.115156828896993,0.851112029191188
554,2,419803,-0.0456762476247723,0.115945696841688,0.693859377823412
555,2,419943,-0.0258811540601893,0.116647667354237,0.824539809097319
556,2,422349,-0.0633167131994917,0.115175668572479,0.582845104600438
557,2,425467,-0.0160091439489179,0.114808158453581,0.889179961580678
560,2,429095,0.019306973657264,0.115486626558672,0.86732469623754
561,2,431266,0.0458472485217183,0.115528342848319,0.691719003236968
562,2,431446,0.0578498194540024,0.11597995748778,0.618236931352484
563,2,432524,0.0857120718952742,0.114816205500176,0.45585298196116
564,2,434090,-0.045679350014844,0.115940076513108,0.693825553247542
565,2,441927,-0.0679584307797653,0.114667198014564,0.553789520557229
566,2,446471,-0.140937889914791,0.115888104812235,0.224738510504688
567,2,449325,-0.190059024781128,0.115007441840857,0.0993054308038566
569,2,450017,-0.261872907339352,0.113962138355834,0.0221520325134037
570,2,451779,-0.292777372736907,0.11418120963251,0.0107561799820522
571,2,451784,-0.292666214172489,0.114601370685047,0.0110757398756213
572,2,453525,-0.335762973845086,0.114302805131763,0.00352616112305594
573,2,453768,-0.332046989438481,0.114488061935718,0.0039618831689407
574,2,454027,-0.319368936516832,0.114101863801679,0.00540803383471187
575,2,455029,-0.31259931884776,0.114216456980435,0.00651588611407311
576,2,455247,-0.328240094224076,0.113714898035003,0.00413504302924572
579,2,455756,-0.292497970984015,0.122617542575767,0.0175851414934331
580,2,457024,-0.349589276675925,0.114391104260799,0.00241323786853981
581,2,457298,-0.329749597583293,0.114896705146712,0.00435249566522016
582,2,460202,-0.367602624577309,0.114838425418721,0.00149358976362599
586,2,464424,-0.348457079435395,0.114396158481543,0.00249306532831652
587,2,465824,-0.266113997545762,0.116168858605477,0.0225666590553737
588,2,470145,-0.209532121230486,0.114820748052303,0.0688667405325563
589,2,470686,-0.225765970731739,0.114663202860943,0.0497408449115439
