SNP,Chr,Pos,Effect,SE,ERG11_ERV25_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
250,2,72389,-0.00166662314393584,0.123536204750953,0.989243711795044
251,2,72392,0.00680576043295922,0.124375726581365,0.956392999311516
252,2,73646,0.0545294767946368,0.121791723552172,0.654624667352028
253,2,74564,0.0742456120186542,0.121522858569758,0.541619221261261
254,2,74739,0.120792086826376,0.121817343540878,0.322079862979839
257,2,80873,0.177506718817799,0.121912384456823,0.146276234122252
258,2,81501,0.212707952407667,0.121732228138876,0.0814474415810991
259,2,83526,0.183756151614655,0.121675447277389,0.131883016069968
260,2,83845,0.184331851102029,0.121789366838841,0.131039899854145
263,2,84447,0.244440756578277,0.123058048350664,0.0477634243136238
264,2,87391,0.338468734495968,0.120303025746368,0.00517541941770202
265,2,87562,0.340580700505057,0.120597442293965,0.00501034228014494
266,2,87849,0.332191074942394,0.120652043754342,0.00620492985313903
267,2,87878,0.323122560764981,0.121251052614347,0.00805461313385483
269,2,89785,0.26867300991226,0.121640636576728,0.0278343956620758
272,2,93721,0.228187299498654,0.121502960974509,0.0611999779024745
273,2,93952,0.208397237371604,0.121252910511925,0.0865459707863405
274,2,95085,0.223226936566395,0.121348862218122,0.0666743347930928
276,2,107124,0.271776858006098,0.121129109785198,0.025471461588323
277,2,111645,0.270698821957077,0.121214618725251,0.0261607223255207
278,2,111916,0.259403105777098,0.121574153420025,0.0335560348640112
279,2,111931,0.277403856478579,0.121649990122487,0.0231829457073129
280,2,111999,0.286217901082373,0.121148624649857,0.018692282208856
281,2,114528,0.256638494486767,0.122043279518633,0.0361865990035252
282,2,116024,0.224327644433182,0.122516894184276,0.0679442741750514
286,2,120090,0.167207463528552,0.122287732830754,0.17239245141332
287,2,120291,0.158552670266844,0.123725825814585,0.200864826176734
288,2,120726,0.15906924983686,0.123005758479776,0.196792595717965
289,2,121716,0.0829912043416358,0.123077511573877,0.500561739366317
290,2,123100,0.114854220055731,0.123175038107842,0.35174277083862
291,2,124677,0.0686235913614295,0.123102578355349,0.577572990646968
293,2,127887,0.0871387374040546,0.123914375717488,0.482383846425916
294,2,128935,0.0542866540193074,0.123850218482566,0.661418781320798
295,2,129053,0.0633482389482078,0.124215268568907,0.610378902850551
296,2,130040,0.0707552970332701,0.124962717054115,0.571609956280014
297,2,130976,0.0572716632837691,0.123963667938552,0.644363326567417
298,2,132199,-0.0415624523991218,0.124556222103771,0.738815945369921
299,2,133355,0.0221611148015091,0.12541301947049,0.859841405519816
300,2,133435,0.0443884698069072,0.125667380985677,0.72413293806592
302,2,135183,-0.00679392514976129,0.125758681009877,0.956946995505477
303,2,135402,0.00715107679493721,0.12573962781019,0.954679255950931
304,2,135898,0.00128290284432153,0.126407032483708,0.991908155221974
305,2,135912,0.0100219139852584,0.126499296045203,0.9368985061723
306,2,135925,0.00907747138580617,0.125926455833603,0.942574690953589
307,2,136002,-0.0340169113195818,0.125820134069317,0.787040208710658
308,2,136173,-0.00164188045636848,0.126723380562817,0.989669886664969
310,2,138318,0.00666016065539443,0.130068509143102,0.959191113619975
311,2,138695,-0.0233306202403925,0.127833656339299,0.855289118441583
312,2,138818,-0.0353160765935825,0.127591403739383,0.782103047909395
313,2,139728,-0.0080562873911858,0.127375760870075,0.949604663256995
314,2,140174,-0.00353104718295949,0.127376343955446,0.977900041881304
315,2,140863,-0.03313695949989,0.127312744472361,0.794799562899747
316,2,141152,-0.0243109782679123,0.12767706335229,0.849097385664406
317,2,141292,-0.0458911567855562,0.12674202165846,0.717506516192245
318,2,141545,-0.0355554636700093,0.127369006509589,0.780290745174042
322,2,146723,-0.0642524646344413,0.127107310044676,0.613524728730954
323,2,147946,0.0112578501741134,0.128316674813327,0.93013713186368
326,2,151397,-0.00983253884513147,0.128637803574714,0.939115657188525
327,2,153035,-0.0820307378507135,0.127163569670151,0.519294051749245
328,2,153228,-0.0466436205527394,0.128142907864158,0.716078247939612
329,2,153455,-0.0594178264003364,0.129095586193825,0.645611367397082
331,2,153815,-0.0959605688204683,0.128537434938262,0.455827707029357
332,2,154160,-0.067462553453673,0.127240358426723,0.596308164449276
333,2,154235,-0.039408209985071,0.128544997840914,0.759350432695892
335,2,159870,0.0347678338266368,0.125301370256117,0.781578830435556
336,2,161229,0.0455903268270812,0.127215360133776,0.720279725729725
339,2,162696,0.0248530683363193,0.126684114303073,0.844581065104066
340,2,163284,0.017745021370543,0.125008622896761,0.887200179949525
341,2,164166,-0.0361200134977966,0.12615828190009,0.774810864087948
342,2,165270,-0.046065392553911,0.125087828610665,0.712896841930266
343,2,165675,-0.0341067878167054,0.127166545445339,0.788697675128628
346,2,168062,-0.0237539969351301,0.126030350074054,0.850609964146772
347,2,168518,-0.027540580082805,0.125306460640741,0.826165023948698
348,2,168980,-0.0145277380575555,0.125253154175622,0.90772879582992
349,2,169651,-0.0218583064989173,0.125309633536287,0.86162410569145
352,2,170725,0.00289175503123951,0.1255380088705,0.98163545225502
353,2,171254,0.0236249552493439,0.125734971642119,0.851067030123064
354,2,172242,-0.0426260688518638,0.124234196641402,0.731719502738832
355,2,173254,-0.0702051812416646,0.123246120082624,0.56928827051952
356,2,173340,-0.0363020578514364,0.123272688723481,0.768559801225726
357,2,173385,-0.0371404257994563,0.123385537987674,0.76358319417641
358,2,173973,-0.0345193674505067,0.123059839787411,0.779251500586731
360,2,177341,-0.015457646682725,0.122651449652846,0.899780671698137
361,2,180314,-0.0502169286715931,0.12266624738257,0.682510175362682
362,2,180339,-0.0351562421302084,0.122991107038044,0.775165442811792
363,2,182758,-0.138142752178862,0.122343468623725,0.25960603779985
364,2,183619,-0.103196126891009,0.122924198159195,0.40175121221752
367,2,187176,-0.12336885609924,0.123542370595099,0.318674699458022
368,2,191066,-0.0736889207630922,0.124579865039276,0.554564419122267
371,2,191599,-0.100961070586326,0.122797045408598,0.411530399627139
373,2,191763,-0.0487291788593641,0.123374113747394,0.693102948698532
374,2,191959,-0.0994147146138364,0.122986504910876,0.419440219452381
376,2,195759,-0.00674191839581212,0.124156760381661,0.956725544348057
377,2,196912,0.0499227449036662,0.122120158779767,0.682934189125621
379,2,198110,0.0315150671038325,0.122869618455505,0.797720419149469
381,2,198805,0.0865664052009063,0.123324310723082,0.483178430538269
382,2,198891,0.0452416732718686,0.122425381858762,0.711943210619313
383,2,199248,0.0533917307798802,0.122695803153536,0.663715623105708
384,2,201782,-0.000932936936150042,0.122577880661047,0.993931680163912
385,2,203285,0.0628153300966343,0.122056877653694,0.60712679562501
386,2,203783,0.0117519590064469,0.121838131675652,0.923213544488367
387,2,204179,0.0126352226587094,0.122132704016766,0.917660717050538
388,2,205406,0.0104730491576536,0.123388146517155,0.932405790504603
389,2,205834,0.0372363042255527,0.122782433636588,0.761862290736361
391,2,207192,-0.0283489025192772,0.122674321221478,0.817378173887445
392,2,207561,-0.0510139910149766,0.122111141617744,0.676371561951559
393,2,208682,-0.0374412708196054,0.121919562886985,0.758949757487692
394,2,210102,-0.021557343023217,0.12224537165094,0.860124145288032
396,2,214801,-0.0765507931004791,0.12217702028737,0.531355028965935
397,2,215016,-0.0981775343079389,0.122063389717419,0.421755850780289
398,2,218876,-0.174323968774656,0.123089091015804,0.157586381392314
399,2,227511,-0.194728220537902,0.123879159739294,0.116864783662507
400,2,230378,-0.169620069220742,0.122412935231041,0.166732143335832
401,2,231943,-0.164631085685058,0.122785043773221,0.180845179039348
402,2,232156,-0.176036832822457,0.12268960607682,0.152225300028315
403,2,232789,-0.148207498812113,0.122357127210468,0.226602256511682
404,2,238524,-0.113879901287009,0.122633991185235,0.35372259616539
405,2,241518,-0.13868633111957,0.123629454827334,0.262714071326393
406,2,250396,-0.115046336296806,0.122852834444355,0.3496784087737
407,2,250466,-0.136652347076949,0.122746602876596,0.266342169727843
408,2,252305,-0.166695166722298,0.122968172867358,0.176094385247274
409,2,254571,-0.239142907125791,0.124369825145874,0.0553048004069821
410,2,254742,-0.190935558517169,0.12449245895867,0.125996289522318
411,2,254908,-0.205534488216806,0.1253843456398,0.102055060182048
413,2,255862,-0.176443471244432,0.124749518466612,0.158131178289662
414,2,255975,-0.15145926052643,0.124389894734929,0.224182818257585
415,2,258311,-0.137948460529744,0.122372489259241,0.260388398045739
416,2,259284,-0.100741576902145,0.122888418457314,0.412894191675388
417,2,266330,-0.136092156245782,0.123321691830775,0.270538335726652
418,2,267100,-0.060409446959903,0.123483378449704,0.624996037756676
419,2,268086,-0.0270423328622378,0.123525850224043,0.826838546677287
420,2,274614,-0.0389426092746609,0.122766192487558,0.751272131313017
421,2,274729,-0.0501446433952119,0.123426412308079,0.68478924455421
422,2,275746,-0.0301904042038779,0.123390909808604,0.806851921398041
423,2,277029,-0.0282541626060712,0.122818716693157,0.81818795861197
424,2,277741,-0.0286190540653627,0.122866701948188,0.815952574085413
425,2,278218,-0.0448256282887509,0.122631002643523,0.714932815256497
426,2,278379,-0.0773311316171263,0.125622177697251,0.538565115602335
427,2,279910,-0.0802147444268905,0.122536785939722,0.513140239187688
429,2,283431,-0.059210791433683,0.12436697802856,0.634299533316767
430,2,283573,-0.0211883105963739,0.122909390642086,0.863229976962807
431,2,286762,0.035001092194947,0.123215107782509,0.776527162344645
432,2,287187,-0.0238970467071906,0.122647614015738,0.845627836469879
433,2,288379,0.0375719376876071,0.121708276076397,0.75772814287157
434,2,294941,0.0608785814279504,0.121754411915057,0.617378666609832
439,2,297610,0.0799202776051946,0.122340067525427,0.514011798135612
441,2,299680,0.0670753393270452,0.121984779440103,0.58275869292292
442,2,299708,0.0839369521116285,0.122212788777713,0.49265345990679
443,2,299759,0.0881711789598148,0.121789695169174,0.469568224997838
444,2,300111,0.0599860074651691,0.122690116378933,0.625199906627681
446,2,301710,0.108523483496762,0.12177585003218,0.373442789464298
447,2,303446,0.148391858029874,0.122426158757348,0.226287535821238
448,2,303854,0.145292501788554,0.122460262721661,0.236244072606116
449,2,304472,0.118511204851575,0.12150369040876,0.33004406627881
450,2,304691,0.0890270753599418,0.123547594493639,0.471639138270113
451,2,308097,-0.00709666508067897,0.122334626152715,0.953773268928478
453,2,309402,0.0748323651598281,0.121525657303211,0.538440375683228
454,2,310030,-0.00182535974020537,0.122273997477864,0.988097706146518
455,2,310113,0.0245604799627391,0.121925954030569,0.840472387911583
456,2,310972,0.00283578534864742,0.12211802727741,0.981486568600175
457,2,312659,-0.0306697031788869,0.121633420476972,0.8010729098273
460,2,318265,-0.108001522848792,0.123091066997957,0.380859900278979
461,2,318379,-0.0801883485297845,0.123516590090911,0.516624070034786
462,2,321266,-0.0623965705957369,0.122718132758914,0.611452339406003
463,2,322957,0.0538703983490969,0.121633519358573,0.658115811078041
464,2,325221,0.0545786930402368,0.122300714651984,0.655678482225748
465,2,332691,0.0617771326065996,0.123537540062115,0.617338997998955
466,2,333006,0.0742390384923881,0.123275276453825,0.547413240588714
468,2,335046,0.0771689339902957,0.122033558397604,0.527562136656243
469,2,335049,0.078597858786561,0.122550523332684,0.521711072352774
470,2,335995,0.0579430304837171,0.121890104408211,0.6348165153788
471,2,336060,0.0712523770617745,0.121705856944642,0.558620998303147
472,2,338292,-0.0329989399833319,0.121744594974241,0.786510576835331
473,2,339568,-0.0387449178635151,0.12192322121167,0.750838744965022
474,2,340466,-0.0238289033235844,0.122989911900975,0.846485573897938
478,2,348480,-0.128574009912931,0.121566718238604,0.290942126009821
479,2,350086,-0.198738297430685,0.121304610403727,0.102241587948462
480,2,351083,-0.154999202542487,0.123062374935822,0.208675646560817
481,2,351335,-0.175239111401814,0.121595015570618,0.150423063541683
482,2,351417,-0.193478398442402,0.121497333635199,0.112178712259083
483,2,351450,-0.209039790863192,0.121559781361411,0.0863733390578828
484,2,352302,-0.168415864633043,0.122705039578787,0.170771138779683
485,2,352469,-0.149161074922745,0.121528893372297,0.220500949231781
486,2,352562,-0.157029190121664,0.121999732064178,0.198893236394919
487,2,352944,-0.17534271688064,0.121575287725607,0.150116738901825
490,2,355266,-0.124578705222535,0.121752542088536,0.306908139194746
491,2,358277,-0.150812318746992,0.121687755443487,0.216043509020569
492,2,358926,-0.159286583245214,0.121837043331912,0.19193661356847
493,2,358948,-0.125081970775611,0.121988821515976,0.305897355203118
494,2,359515,-0.157993936377498,0.121696690901316,0.195045588488374
495,2,363190,-0.106606755385818,0.123049798952675,0.386875316124733
496,2,363588,-0.0580239981034463,0.1236279568888,0.639113769753242
497,2,363888,-0.0807490334696776,0.122529918710329,0.510315891151098
498,2,363954,-0.0880854363166872,0.122028091325292,0.470867303453041
499,2,364199,-0.0898845435702332,0.121858336138254,0.461238425579222
501,2,365981,-0.0901932087852271,0.124318338787927,0.468624779535791
502,2,366047,-0.0658795855625482,0.122120019431768,0.589905526763736
503,2,366936,-0.0499212035709226,0.123547713367917,0.686410220222907
504,2,369530,-0.142032545335564,0.121733113925193,0.244097495681267
506,2,369931,-0.158690281148542,0.122513523575585,0.19606738422791
507,2,371033,-0.118557221209822,0.122315644574771,0.333072757570921
508,2,372919,-0.147688527357221,0.121695714798194,0.225716250086306
509,2,373518,-0.160941887606932,0.121578679713226,0.186436930066531
510,2,376157,-0.180443903665611,0.12177091400629,0.139277392742855
511,2,376172,-0.15338688560668,0.122760854891912,0.212318421873281
514,2,381433,-0.0393544751520158,0.122925311954353,0.749044429175934
515,2,381922,-0.0107736184749955,0.123896721097737,0.930755436309414
516,2,382146,-0.0387513558662064,0.122016685043452,0.750983257527187
517,2,384206,-0.10051789913286,0.122297029881966,0.411679436672537
518,2,384955,-0.0731973158487409,0.122079175888071,0.549164911223036
520,2,387301,-0.0760966295444315,0.122696231139591,0.53552399589984
521,2,388313,-0.0414436002580887,0.122014178691406,0.734312955894201
524,2,390138,-0.0866204590572744,0.122327147700349,0.479347375269508
525,2,391233,0.0148560433615295,0.123091798034766,0.9040046392629
530,2,395606,-0.0536211794582946,0.122346650875279,0.661456797643474
531,2,395726,-0.0595316962701139,0.122294168715336,0.626708581324257
532,2,395853,-0.0705526626853883,0.122626117422077,0.565422675204406
533,2,396484,-0.0610523824911171,0.122098091855995,0.617367391117042
534,2,396705,-0.0287765998627109,0.122072765122618,0.813776434731327
535,2,398759,-0.0581432462759223,0.123041569831134,0.636826556361336
536,2,400386,-0.0615931604313179,0.122349643254014,0.614983557707271
537,2,400847,-0.0688915670098338,0.122225840719712,0.573355954233583
538,2,401130,-0.0386153574115511,0.123384255299406,0.754489587218087
539,2,401143,-0.0474933429091612,0.123130806253365,0.699940430793628
540,2,401979,-0.0501442499211394,0.123051540852566,0.683883351808027
541,2,403598,-0.0749380605829706,0.122363614452119,0.540653473184469
542,2,404844,-0.0592191031632455,0.12375608795029,0.632580172243623
543,2,405100,-0.0632515882110423,0.122616817272944,0.606283806857515
548,2,406181,-0.0519093882109042,0.122711346842319,0.672538052359386
549,2,406688,-0.0568527035744854,0.121996594158015,0.641489480744072
550,2,407621,-0.071836014880197,0.122975561364881,0.559493371394485
551,2,409016,-0.0909577725176617,0.124172793728371,0.4643436286608
552,2,410647,-0.0353701063708657,0.122441410815943,0.772847576880262
554,2,419803,-0.0728462681693293,0.123254720990566,0.554883824825613
555,2,419943,-0.0754836203537587,0.1239785864887,0.543019437339723
556,2,422349,-0.113251525804585,0.122373844623497,0.355361346880677
557,2,425467,-0.0639057112098278,0.122034981140693,0.600838663116999
560,2,429095,-0.141516553485521,0.122574100786943,0.249060332053684
561,2,431266,-0.172132095259899,0.122530170464663,0.160955944344651
562,2,431446,-0.163759347211936,0.123060191843679,0.184138242695429
563,2,432524,-0.137076471964345,0.121965881054993,0.261822573759633
564,2,434090,-0.20168065662426,0.12284160331149,0.101523168131217
565,2,441927,-0.166317548636447,0.121668166072119,0.172502500051697
566,2,446471,-0.161025716450379,0.123187456442784,0.192009189806142
567,2,449325,-0.190059641025765,0.122345571538931,0.121207994449384
569,2,450017,-0.193547010078773,0.121646971256228,0.112492322425967
570,2,451779,-0.242849774195738,0.121854213553802,0.047036030652949
571,2,451784,-0.246901607459642,0.122275532400472,0.0442194322331419
572,2,453525,-0.204760636055291,0.122534486258053,0.0955990563490356
573,2,453768,-0.166975844377942,0.122859536377407,0.174989144122094
574,2,454027,-0.195936776544813,0.122222836651869,0.109804501591454
575,2,455029,-0.193853294146808,0.12229718651286,0.113838963611354
576,2,455247,-0.195537030801212,0.121891713183166,0.109567247296312
579,2,455756,-0.243348076098647,0.130789895770198,0.0636315855054552
580,2,457024,-0.240263020001396,0.122568864762073,0.0507553028563434
581,2,457298,-0.236804907018822,0.122945950271498,0.0548959605935604
582,2,460202,-0.172091479891024,0.123531692352539,0.164467463301355
586,2,464424,-0.141150516137235,0.1229999708822,0.251925142564639
587,2,465824,-0.0801359530046143,0.124367522171666,0.519768322605784
588,2,470145,-0.0920314923364263,0.122569103132032,0.453240797781444
