SNP,Chr,Pos,Effect,SE,ERV25_ERG5_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
204,2,13061,-0.0523960180008405,0.0543894401998417,0.336031816139633
205,2,14298,-0.032241238730628,0.0546057384127209,0.555275625684057
206,2,15222,-0.0441170724903588,0.0551154466775923,0.423989406762768
207,2,17986,-0.0335780466445977,0.0541692537025675,0.535741454059843
208,2,19770,-0.0435550444042194,0.0545241944656843,0.424931625332644
209,2,19836,-0.036490893954684,0.0543888543693677,0.502706451802398
210,2,19851,-0.0356379495296284,0.0545498973402515,0.513982257995954
211,2,21595,-0.047566000651737,0.0542984396410647,0.381620057362542
212,2,22385,-0.03708304628861,0.0543730511669769,0.49567892053
213,2,23441,-0.0222148298184863,0.0549245856418542,0.686119011760197
214,2,24209,-0.0372187691070309,0.0544489274464346,0.494705417036135
215,2,24341,-0.0142550530431254,0.054608554402862,0.794213376449812
216,2,26815,-0.0313945632949036,0.0545227797552546,0.565112967723793
217,2,28209,-0.028633689135079,0.0545454471393737,0.599946757161809
221,2,41245,-0.121145880761555,0.0539736414834899,0.0254167445404357
222,2,43214,-0.117771525859357,0.0548819029857349,0.0325617205422711
223,2,47104,-0.114288284315639,0.0533531462744986,0.0328684248009931
224,2,50915,-0.0823244459016883,0.0540490816912907,0.128618408060166
225,2,55834,-0.105932915496464,0.0536805400674915,0.0492301743770739
226,2,56422,-0.104414360215944,0.0537859805207919,0.0530182581390243
227,2,57715,-0.0943261590729814,0.0536597319477531,0.0796384480897104
228,2,59046,-0.096096034693429,0.0539246991646942,0.0756020036934431
229,2,59191,-0.0831539870816725,0.0536744139703626,0.122222592487872
230,2,59383,-0.0817338795879519,0.0536961536776617,0.128865465341371
231,2,59477,-0.0915372965768511,0.0544651887296571,0.0937141618958959
233,2,60471,-0.0794337784756887,0.0537787129241848,0.140554143712605
234,2,60478,-0.0777465414534936,0.0538474364639897,0.149673714390916
235,2,60786,-0.0961652716217007,0.0536739079710403,0.0740442388891695
236,2,61035,-0.089198253724872,0.0537040737468487,0.0976170816530141
237,2,61071,-0.0974954498661155,0.053417483654179,0.0688218099939284
238,2,61675,-0.09227847365511,0.0535988872959094,0.086009170619829
240,2,62939,-0.0974276014597453,0.0534795955268823,0.0693358015881295
241,2,63527,-0.0873301977011131,0.0537314261134466,0.104989060204878
242,2,63857,-0.115175454724608,0.0535952007546172,0.0323148498900076
243,2,65527,-0.120532710218749,0.0533826953474507,0.0245622568421152
247,2,67976,-0.10841589262524,0.0542351114744011,0.0463748383570471
250,2,72389,-0.0648744602668486,0.0540947837087373,0.231225849050036
251,2,72392,-0.0615970707511514,0.0544748877835802,0.258931141797147
252,2,73646,-0.0777915432881804,0.0532939985755151,0.145270672728614
253,2,74564,-0.091183381757346,0.0531284275019489,0.0869876837260835
254,2,74739,-0.0695362617604169,0.053396941217276,0.193679359854197
257,2,80873,-0.0198330377786229,0.0536423660686582,0.711807524259735
258,2,81501,0.0267243097184188,0.0536249514318966,0.618543588392722
259,2,83526,-0.00529542483078191,0.0535598547259624,0.921298171571084
260,2,83845,-0.00426261537493872,0.0536110188861143,0.936671983865555
263,2,84447,0.0197025887318027,0.0542858590129807,0.716865841559654
264,2,87391,0.0264685113841615,0.0533561721200705,0.620152227440998
265,2,87562,0.0182389269839902,0.0535010320229308,0.733375690487225
266,2,87849,0.0157399840697708,0.0534982115100866,0.768766435568871
267,2,87878,0.0254224322148072,0.0537176486027271,0.636319979525328
269,2,89785,-0.00603030310980048,0.0537397183237421,0.910718183620781
272,2,93721,-0.011139490593729,0.0535751151540983,0.835409114060746
273,2,93952,-0.00407158248450384,0.05342470166548,0.939293921070243
274,2,95085,-0.0342504918913079,0.0534686367840684,0.522216633010745
276,2,107124,-0.00639347974341697,0.0535252371672114,0.904988425133536
277,2,111645,0.00579595866197188,0.0535597079058766,0.913886704826978
278,2,111916,-0.00127808970459165,0.053686802855016,0.981020483455532
279,2,111931,0.00621938884730355,0.0537679196182089,0.907979065265031
280,2,111999,-0.000868953269204248,0.0535758319002545,0.987068738579575
281,2,114528,0.0229195731254115,0.053870348196817,0.670762056081385
282,2,116024,0.0216448009055076,0.0539999937658576,0.68878801417276
286,2,120090,-0.049145946302443,0.0537353332131209,0.361029762336191
287,2,120291,-0.0647032544965907,0.0543051050899921,0.2342670529266
288,2,120726,-0.0378337082605217,0.0540623168452698,0.484502744527708
289,2,121716,-0.0315077734943042,0.0540123359971624,0.560034233434445
290,2,123100,-0.00166647910221418,0.0541128334735955,0.975449335812854
291,2,124677,-0.0163533421857883,0.0540313532750005,0.762324250755151
293,2,127887,0.0228455025512544,0.0543952736060337,0.67474784919747
294,2,128935,0.0129424332811977,0.0543530628574282,0.811927865450644
295,2,129053,0.0102463293488174,0.0545201642588959,0.851034407432122
296,2,130040,0.00491039739771459,0.054855050591963,0.928722710782697
297,2,130976,0.011593931156177,0.0544053629526087,0.831369854362425
298,2,132199,-0.00183704917382244,0.0546609507145443,0.97320868029225
299,2,133355,-0.0036778835546849,0.0550304480876516,0.94675200210776
300,2,133435,-0.00148648453041678,0.0551496573779941,0.978511933913176
302,2,135183,-0.0130499605499739,0.0551758873479113,0.813169750911382
303,2,135402,-0.00525704560253826,0.0551712140412144,0.924141710796432
304,2,135898,-0.0157447705878928,0.0554581897108098,0.776650830254895
305,2,135912,-0.0217022695123132,0.0554934689536825,0.695975586809603
306,2,135925,-0.0221209731964764,0.0552415078109411,0.689073852657895
307,2,136002,-0.01314066903169,0.0552082805798074,0.812003763461674
308,2,136173,-0.0152364150932927,0.0555974181868347,0.784207282338629
310,2,138318,-0.0275108020365802,0.0570525098820645,0.629961705666467
311,2,138695,-0.029429019637373,0.0560712551913782,0.60001666181141
312,2,138818,-0.0124037285118483,0.0559863703318866,0.824793035466097
313,2,139728,0.0150873560535241,0.05588411608249,0.787336670060868
314,2,140174,-0.00647868157712894,0.0558888214691677,0.907781160350956
315,2,140863,0.0122793679816688,0.0558634554687814,0.826145882569694
316,2,141152,0.00725698844150346,0.0560233185630608,0.897007997893622
317,2,141292,-0.00321438802980345,0.0556215612596659,0.953948344425412
318,2,141545,-0.0180053480091902,0.0558845568932105,0.747500801015746
322,2,146723,-0.0266845354859473,0.0557738800959487,0.632632227539516
323,2,147946,-0.0558239781255876,0.0562245812217949,0.321450988319437
326,2,151397,0.00024328749684166,0.0564437895971539,0.996563354267652
327,2,153035,-0.0546657556608998,0.0557534736200012,0.327515517030497
328,2,153228,-0.053347315780629,0.0561649998132605,0.342847439995997
329,2,153455,-0.0307085423520248,0.0566376039287942,0.588027291029567
331,2,153815,-0.0482955994743512,0.0563852285828328,0.392286147104812
332,2,154160,-0.0648347740001167,0.0557456776753231,0.245596542239043
333,2,154235,-0.0324198745029309,0.056383713543612,0.565666706242382
335,2,159870,-0.0593430572201821,0.0548945769592079,0.280418728638083
336,2,161229,-0.0314326653470156,0.0558042694134535,0.573611149673065
339,2,162696,-0.021653262736766,0.0555771719142719,0.697062022616236
340,2,163284,-0.0437942518471059,0.0548029396799648,0.424756849558491
341,2,164166,-0.0248074915412111,0.0553460458882448,0.654265670457306
342,2,165270,-0.00110589706085285,0.0548961868899155,0.98393889005343
343,2,165675,-0.00777270240062111,0.0558019210388134,0.889299677342876
346,2,168062,0.019735798804285,0.055292038449216,0.721351913756265
347,2,168518,-0.0095230598428433,0.0549830325686688,0.862593513620011
348,2,168980,-0.0105417500725664,0.0549564004121987,0.847993305992988
349,2,169651,-0.033937304930191,0.0549556917643407,0.537277155532003
352,2,170725,-0.0584706812311134,0.0549952633620948,0.28842036370076
353,2,171254,-0.0483646804724164,0.0551123014502199,0.380776170876124
354,2,172242,-0.0143872849230952,0.054514833030705,0.791999379270393
355,2,173254,0.0334802475917209,0.0540730709957895,0.536205896496707
356,2,173340,0.0305035791368197,0.0540715094632594,0.573021153594091
357,2,173385,0.0408506760753066,0.0541020255663637,0.450712012826252
358,2,173973,0.0396165450539229,0.0539606769554009,0.463329853506311
360,2,177341,0.0509123553153891,0.0537495957866883,0.344177834994629
361,2,180314,-0.00250854372090759,0.0538357513048406,0.962861376345405
362,2,180339,0.00467024925956805,0.0539713555632193,0.931092581819469
363,2,182758,-0.044916355362041,0.0537252058692008,0.403698636709504
364,2,183619,0.000409327085169719,0.0539901363923003,0.993955166071154
367,2,187176,-0.0289720453263528,0.0542621700636864,0.593728002798261
368,2,191066,-0.0159579965749769,0.0546832800490267,0.77059117513472
371,2,191599,-0.0527737195224868,0.0538589031103052,0.327830548511711
373,2,191763,-0.0391353354936215,0.0541056175285021,0.469966167042046
374,2,191959,-0.043430792691922,0.0539640978646551,0.421471610502182
376,2,195759,0.00406847909526217,0.0544769419543925,0.940509563814507
377,2,196912,0.018145658575074,0.0535875104542489,0.735099363172376
379,2,198110,-0.00257087394237238,0.0539172263009701,0.961996751514426
381,2,198805,-0.0215190640839432,0.0541375225486066,0.691247217738005
382,2,198891,-0.0135298488372344,0.0537230190757579,0.801307789739992
383,2,199248,-0.016392752083874,0.0538434792828514,0.760962999454113
384,2,201782,0.00329438811186522,0.0537840871082071,0.951193104672717
385,2,203285,-0.00282859587929687,0.0535756403359788,0.957924069789541
386,2,203783,-0.00555056502403034,0.0534596717974996,0.917365487944546
387,2,204179,-0.00228998082902943,0.0535897089885319,0.965939547963039
388,2,205406,0.0218053322746088,0.0541280062843554,0.687304272871294
389,2,205834,0.00711490121089053,0.053879808824101,0.895018913886735
391,2,207192,0.0109155159904407,0.0538276205994728,0.839418723524613
392,2,207561,0.0123291545241302,0.0535888001477358,0.818170939958309
393,2,208682,0.0131912498946396,0.0534980524127991,0.805380948027217
394,2,210102,0.00613393079566188,0.0536398402268989,0.909022183452179
396,2,214801,0.0256376299611274,0.0536209211213327,0.632855513238627
397,2,215016,0.0206924415777681,0.0535963616478775,0.699670583132471
398,2,218876,-0.00348169036057527,0.0541615799041457,0.948780959857697
399,2,227511,-0.0485381999562696,0.0544840330923437,0.373605610310559
400,2,230378,-0.0372376606634299,0.0538213876962437,0.489470783531448
401,2,231943,-0.0490079633220901,0.0539492595329563,0.364282217342626
402,2,232156,-0.0357748516751937,0.0539565537524556,0.507743603638763
403,2,232789,-0.0464568644472459,0.0537421093609051,0.387932890341905
404,2,238524,-0.0339573030000396,0.0538443473293663,0.528673034391075
405,2,241518,-0.0194902950202923,0.0543324776221233,0.720016966106766
406,2,250396,-0.00893400296900848,0.0539698332451252,0.868616110739524
407,2,250466,-0.0071651021056045,0.0539515198276,0.894422237544839
408,2,252305,-0.0382082630544579,0.054057639707248,0.480153348452466
409,2,254571,-0.0155354335742965,0.0548494409377015,0.777160603403989
410,2,254742,-0.00532220004072759,0.0548054067511341,0.92269347067702
411,2,254908,-0.021072821423864,0.0552133879518296,0.702942135969194
413,2,255862,-0.0176510725402143,0.0548840742190578,0.747941201107417
414,2,255975,0.00355300217543186,0.054693607950633,0.948241086326189
415,2,258311,-0.016965203434696,0.0537832284043839,0.752616512091031
416,2,259284,-0.0192489548167085,0.0539622031738805,0.721520695546216
417,2,266330,-0.0295347118175626,0.05418119581243,0.586022098065086
418,2,267100,-0.00574761079006192,0.0541991808772321,0.915606026416154
419,2,268086,-0.0365510740243024,0.0541690726660052,0.500270522001771
420,2,274614,-0.0609124334760619,0.0537770348074246,0.258115379255969
421,2,274729,-0.0625285791954264,0.0540670131805786,0.248258164469069
422,2,275746,-0.0632760825105808,0.0540408567552674,0.242431424627625
423,2,277029,-0.0779767263925946,0.0537340409504426,0.147623197183787
424,2,277741,-0.0638439655671428,0.053808049254081,0.236217589943241
425,2,278218,-0.0706955805655931,0.0536861598342275,0.188749633024131
426,2,278379,-0.0504971994237781,0.0550841834429948,0.359911183558058
427,2,279910,-0.0772597241508667,0.0536415769803338,0.15067010903519
429,2,283431,-0.0622890274021609,0.0544861308102741,0.253726597183261
430,2,283573,-0.0776138444509589,0.0537736575893441,0.14981062718237
431,2,286762,-0.0405204931170673,0.0540271192491701,0.453752562348155
432,2,287187,-0.042963617774989,0.0537692562290201,0.424806328553734
433,2,288379,-0.0472434679497417,0.0533507900622742,0.376476255419888
434,2,294941,-0.0845494155913596,0.053252160008065,0.11324538088702
439,2,297610,-0.0777248743260389,0.0535529135408094,0.147566091264586
441,2,299680,-0.0410599898859282,0.0535024319827908,0.443332032187367
442,2,299708,-0.0366320567387189,0.0536245578920731,0.494978537521664
443,2,299759,-0.0346328464353642,0.0534464100408935,0.517411362294665
444,2,300111,-0.0284597215398281,0.0538305315328687,0.597352016833336
446,2,301710,-0.0154623693442353,0.0534861980182408,0.772681572804972
447,2,303446,-0.0393574253325013,0.0537886908539724,0.464834436959354
448,2,303854,-0.0441718830891918,0.0537884326695013,0.412077910085742
449,2,304472,-0.072963657608217,0.0532433923928015,0.171439269995332
450,2,304691,-0.065091294285324,0.0541389767997548,0.2300531734688
451,2,308097,-0.0661150684773434,0.053562420132505,0.217891545191641
453,2,309402,-0.0647658404451969,0.0532398279908947,0.224610207352027
454,2,310030,-0.0582882968907852,0.0535612759656335,0.277225226871096
455,2,310113,-0.067809056915783,0.0533795216956435,0.204807414632142
456,2,310972,-0.0730447128334965,0.0534414080738074,0.172552006573862
457,2,312659,0.00343568945908773,0.0533744537784481,0.948712412675623
460,2,318265,-0.00179587343135706,0.0540683205609928,0.97352199506772
461,2,318379,-0.024271522904507,0.0542132082784544,0.654640751595218
462,2,321266,0.0501075573700889,0.0537995590952681,0.35229622002963
463,2,322957,0.0477867110982813,0.0533242073270047,0.370781132478211
464,2,325221,0.0769472900060284,0.0535214238724559,0.151407496983266
465,2,332691,0.0507243972917075,0.0541573899849589,0.349599110472176
466,2,333006,0.0563584462185536,0.0540349524547986,0.297662126724072
468,2,335046,0.0680155207302424,0.0534534074931074,0.204059192840794
469,2,335049,0.058378277112791,0.0537138903307992,0.277850138436426
470,2,335995,0.0480804868812279,0.0534384647881302,0.368874353973619
471,2,336060,0.0554143836863413,0.0533461922010166,0.299623055648507
472,2,338292,0.0365210434293829,0.0533889262484305,0.494388283471757
473,2,339568,0.0156267654064961,0.0534983055350544,0.770383041246719
474,2,340466,0.0155582511174827,0.0539616742328206,0.773270715824631
478,2,348480,-0.00547792897989978,0.0534243456014273,0.918389308724072
479,2,350086,-0.00985682867321294,0.0534250878282122,0.853728641923951
480,2,351083,0.00239182407770004,0.0541179990866525,0.964772792132403
481,2,351335,-0.0109559381347558,0.0535066609602393,0.837878903078305
482,2,351417,-0.00697960135652149,0.0535001030171842,0.896277137519224
483,2,351450,-0.0321303010416638,0.0535332882782182,0.548762767897832
484,2,352302,-0.0202596924928586,0.0539728634392422,0.707612153575182
485,2,352469,-0.0169878279932154,0.0534301071581794,0.750714764253678
486,2,352562,-0.0107759000298677,0.0536530925516687,0.840936251423358
487,2,352944,-0.00411258597643772,0.0535009449636567,0.938770983382595
490,2,355266,-0.0133533120689553,0.0534966718129668,0.803034037821568
491,2,358277,0.000785354964485618,0.0535098220469248,0.988298289787208
492,2,358926,-0.0134535118962475,0.0535837905498386,0.801902762075908
493,2,358948,-0.0187208822258692,0.0535962914417121,0.727076604565089
494,2,359515,-0.00126048024819558,0.0535250085537509,0.981225363657078
495,2,363190,-0.0336532674325817,0.0540191189438509,0.533694621513707
496,2,363588,0.00529497531551351,0.0542613087851838,0.922318894030774
497,2,363888,-0.00676508678080509,0.0537951815859389,0.899996370098467
498,2,363954,-0.0101229286625853,0.0535799273931002,0.850255188347742
499,2,364199,-0.0179230501314992,0.0535013344369224,0.737822611814314
501,2,365981,-0.0276521484899376,0.0545688504537662,0.612654542898287
502,2,366047,-0.00285474195376642,0.0536053374830547,0.957559011851631
503,2,366936,-0.0363774873414111,0.0541878643008125,0.502454687856476
504,2,369530,0.00645516325584523,0.053515494887714,0.904058813921052
506,2,369931,-0.013311759224039,0.0538790688906735,0.804999722201664
507,2,371033,-0.00763186892637539,0.0537391416031921,0.887147636092473
508,2,372919,0.0337806086039633,0.0534783557924896,0.52801216275421
509,2,373518,0.0430979714273383,0.053428968924632,0.420416737157122
510,2,376157,-0.0102579051568827,0.0535934319835435,0.848320476281533
511,2,376172,-0.000823766896285355,0.0539836162915209,0.987833716076328
514,2,381433,-0.0111672970610672,0.0539413687001043,0.836108469578342
515,2,381922,-0.0211650022220445,0.0543519550823501,0.697210309768052
516,2,382146,-0.0349122261681634,0.0535135250347588,0.51456773435082
517,2,384206,-0.0285137502085963,0.0536910150119119,0.595703439580227
518,2,384955,-0.0334601643376692,0.0535632196262626,0.532581072695547
520,2,387301,-0.0161140252501825,0.0538587934161073,0.764970965822257
521,2,388313,-0.000845249001813653,0.0535457580852735,0.987414397945826
524,2,390138,-0.0280916835899905,0.0536916452838555,0.601160560070979
525,2,391233,-0.00780384778972232,0.0540093809015238,0.885195536773089
530,2,395606,-0.0045673523396535,0.0536969635403479,0.932263559125068
531,2,395726,0.0158073536944841,0.0536712959249003,0.768532513117866
532,2,395853,0.0159539838931109,0.0538240580381485,0.767091374440106
533,2,396484,0.0203975625722747,0.0535818203998986,0.703669204354111
534,2,396705,0.0347705558853188,0.0535349731992495,0.516442569395102
535,2,398759,0.00875082616463124,0.0540028895175174,0.871364179939115
536,2,400386,0.0211888102377012,0.0536916478023556,0.693347762538619
537,2,400847,0.0414123525363427,0.0536087353285929,0.440339609058613
538,2,401130,0.0260765631506125,0.0541279066381676,0.630276255334498
539,2,401143,0.0311387962586142,0.0540129421719677,0.564640490634157
540,2,401979,0.0571497433492884,0.0539191674598748,0.289907874694137
541,2,403598,0.0536242198220744,0.0536429938715292,0.318164652126245
542,2,404844,0.0432988303561703,0.0542700382068446,0.425499471883591
543,2,405100,0.0435657756830531,0.0537717551122487,0.418372149615079
548,2,406181,0.0412593008001218,0.0538117859935594,0.443752422468521
549,2,406688,0.0401283253345357,0.0535031637015148,0.453743564351081
550,2,407621,0.0472448915834333,0.0539263392153747,0.381571185717323
551,2,409016,0.0582573109841113,0.0544373365852846,0.285273101555037
552,2,410647,0.0713939495712935,0.0535963024276224,0.183697023777091
554,2,419803,0.0544413703021543,0.0540304586499749,0.314334209380148
555,2,419943,0.0503829947972924,0.0543614202272521,0.354655674334113
556,2,422349,0.0418432484317962,0.0537137911463699,0.436499369115385
557,2,425467,0.0109179002492693,0.0535637991772251,0.838603933616154
560,2,429095,-0.00966834016578177,0.0538817012516535,0.857697978505342
561,2,431266,-0.0347337166710166,0.0538818063824979,0.519587019534097
562,2,431446,-0.0386484716499942,0.0540921628455064,0.475394591659391
563,2,432524,-0.0128355075824325,0.0536071460145421,0.810906089701071
564,2,434090,-0.0327228168760605,0.0540774423298719,0.545494510507256
565,2,441927,-0.0259231637475884,0.0535085329568381,0.628354333622164
566,2,446471,0.0195476587704041,0.0541725052087218,0.718434182209899
