SNP,Chr,Pos,Effect,SE,SRO9_GIS2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
98,1,130271,0.132141562698127,0.0955648918609457,0.167618155410349
99,1,130613,0.130726965176603,0.0964682153038348,0.176242678779523
100,1,132012,0.0867373046211172,0.0964030422368492,0.368874024694509
101,1,133231,0.0174007887390396,0.095824184644619,0.856008107218308
102,1,137074,0.0340801630771388,0.0956751787640435,0.721898387838458
103,1,137304,0.0255147182217752,0.0957160000760472,0.789958280983456
104,1,139686,0.0361494185760976,0.0958321188543115,0.706239686847988
105,1,149562,0.0393452145204128,0.0960472744559238,0.682315391913024
106,1,150447,0.0218806574429574,0.0971287539291146,0.821895885638363
108,1,154084,0.027512579783142,0.0974248300163599,0.777803831660518
110,1,157269,0.0323556171230858,0.0956519477597505,0.735365290118157
111,1,160054,0.000730731476970892,0.0965763595567643,0.993967250156555
112,1,166222,0.0126333008000088,0.095859705506286,0.895225889376057
113,1,166416,0.0127024750810629,0.0956650599886252,0.894442462806099
114,1,167326,0.0239237586647294,0.0962026567743056,0.803752277714221
115,1,168836,0.0599071557672987,0.0957020417560651,0.53173538729744
116,1,171200,0.099730833476695,0.0957515242377702,0.298329136820967
117,1,171431,0.100798799841967,0.0963479895436686,0.296186776156987
118,1,173339,0.0743597772885042,0.0956649837316757,0.437506172784924
119,1,173845,0.0642810996592534,0.0956062510564727,0.501799171221508
120,1,175121,0.0979889417623397,0.0953352154233304,0.304730867697937
121,1,175281,0.062846726335388,0.0955003580309152,0.510916661324369
122,1,175315,0.0635074365226758,0.095469019787804,0.506347285486097
123,1,175523,0.0677095908544832,0.0960024834388098,0.481094911582187
124,1,175541,0.0633547110760068,0.095618580445547,0.508033609905085
125,1,175653,0.0830334778449384,0.0958789765130041,0.387065312742358
128,1,175856,0.0893757293535221,0.0974492651225123,0.359689484565597
129,1,175876,0.0887967242680839,0.0959537785650096,0.355384132575048
130,1,175989,0.0753160857344048,0.0962607727643433,0.434493948738157
131,1,176001,0.0594605849824978,0.0967945002388647,0.539414698398766
133,1,177692,0.0576049898411946,0.0954796252473363,0.546681732249934
134,1,178191,0.0674341276397011,0.095556310072161,0.480839903570715
135,1,178224,0.0576049898411946,0.0954796252473363,0.546681732249934
136,1,178960,0.0772320705798495,0.0962040329985622,0.422633680662485
140,1,183802,-0.0319745142205153,0.0955257105645734,0.738033938995723
141,1,183954,-0.0401963388285737,0.0962126499713348,0.676357287914052
142,1,184450,0.00323493504031784,0.0953936696607856,0.972966951206486
144,1,184718,-0.024565981766924,0.0959269163923186,0.798030049099397
145,1,185296,0.0106623837417491,0.0955271540534873,0.911191116254626
146,1,185438,-0.015983243970018,0.095529562366043,0.867220352187647
147,1,185469,-0.0105008634934884,0.0956695913987183,0.912660683947326
148,1,185503,-0.0215535225574396,0.0954168829336533,0.821419311387096
149,1,185705,-0.0397508838411824,0.0964670734092742,0.680540532205608
150,1,185749,-0.0591250513839544,0.0964389418904919,0.540216420887616
151,1,185806,0.00529188116471903,0.0966187023102412,0.956352068769233
152,1,185879,-0.0366876827837334,0.0970663489198025,0.705683764975941
153,1,185916,-0.00979920717649504,0.097040430700867,0.919623138938303
154,1,185941,-0.0373898883281919,0.0974442414861049,0.701427757713826
155,1,185954,-0.0524217432760406,0.0977093709173893,0.591946269368732
156,1,186055,-0.00535254005734999,0.0957979000421398,0.955474391045705
157,1,186896,-0.0452068193263601,0.0973391716519274,0.642629034931132
161,1,190132,0.140061726731627,0.0956297195059074,0.143913128357971
162,1,190148,0.137328224219006,0.0956699629250022,0.152048012547019
163,1,190165,0.153579164980325,0.0963399072901966,0.111799926449316
164,1,190169,0.153205334313717,0.0962205924589024,0.112228025921012
165,1,190933,0.109062070945824,0.0956063502391763,0.254751101817373
166,1,192149,0.152547175223142,0.096223554707794,0.11378419197065
168,1,192303,0.0733642391442846,0.115054338085241,0.52411581987474
171,1,192795,0.101347717350897,0.0954487800513936,0.28905140893569
173,1,194187,-0.0228902269352407,0.0956725287872459,0.811045930378741
174,1,194867,-0.00306137571427206,0.095628076827158,0.974479492159368
190,2,8314,0.0154693050120393,0.0972438670725468,0.873698839077027
194,2,8498,0.0297354931939749,0.0970920321493468,0.759586557610658
195,2,8651,0.0301456338355653,0.0971826059095222,0.756595136569208
197,2,9812,0.0206055512890593,0.0977672166448663,0.833195102747478
198,2,9932,0.00399840402081009,0.0973877813393743,0.967274043469058
199,2,10135,0.0311731913726481,0.0970008638305729,0.7481200256558
200,2,11616,0.00179994747646206,0.0969120324656697,0.985192232751113
201,2,12133,0.0350238422814096,0.0972794893892041,0.719037643030823
202,2,12194,0.0327262165173714,0.0976580549328166,0.737740960235887
203,2,12359,0.0120747275375894,0.0973858933078411,0.901394976930276
204,2,13061,0.00414405202902179,0.0973805970702783,0.966080158173504
205,2,14298,0.00398967010792106,0.0976878220222644,0.967445728108562
206,2,15222,0.0101242607523333,0.0986391802559081,0.918307496803175
207,2,17986,0.00773400852794515,0.0969112055816407,0.936437489998767
208,2,19770,0.0123291330663696,0.0975799166265862,0.899527538098482
209,2,19836,0.00522537466220341,0.0973136336261806,0.957207566506694
210,2,19851,0.0151045197492293,0.0975956413976293,0.877093983164088
211,2,21595,0.0299022030458335,0.0971828189585228,0.758499520887285
212,2,22385,0.060208331379387,0.0972350276175786,0.536181297304108
213,2,23441,0.00874556124847192,0.0982316288701996,0.929108562342071
214,2,24209,0.0344760175930058,0.097406590281746,0.723595704673575
215,2,24341,0.0437773798392923,0.0976265091815592,0.654127437251569
216,2,26815,0.0115106700508606,0.0975353630722609,0.906122617898153
217,2,28209,0.0475481027127033,0.0975372814038726,0.626216246914486
221,2,41245,-0.0334291473805005,0.0971795633628881,0.731055917680324
222,2,43214,-0.0348890474630611,0.0987542081836596,0.724080611848642
223,2,47104,-0.0152666802722277,0.0960147173813377,0.873757012478674
224,2,50915,0.0516083891622886,0.0969226446456452,0.594735593425634
225,2,55834,0.00836606511981203,0.0965124909646455,0.930972037625755
226,2,56422,0.043227145232668,0.0966586868416214,0.654994628180386
227,2,57715,0.0427971272559904,0.0963404208441944,0.657149843835913
228,2,59046,0.0628475795076779,0.0967970595970471,0.516585069883782
229,2,59191,0.0241930205925315,0.0962916736995535,0.801769127979753
230,2,59383,0.0164850220894473,0.0963240200932983,0.864210686312921
231,2,59477,0.0285843764146118,0.0977655606462903,0.770170355267734
233,2,60471,-0.0325806401299432,0.0964421662701992,0.735695366899344
234,2,60478,-0.0302759553845218,0.0965543792357336,0.754037579574818
235,2,60786,-0.0316683315614304,0.0963943061874839,0.742706468983366
236,2,61035,-0.0420993399737209,0.0963760438869093,0.662506289844476
237,2,61071,-0.0412953703241458,0.0959395967983283,0.667144869662035
238,2,61675,-0.0186146877778025,0.096235945323149,0.846735351419873
240,2,62939,-0.044850497752823,0.0960450274522632,0.640806816673165
241,2,63527,-0.0119751825758284,0.0964332158773956,0.901242569400431
242,2,63857,-0.0103204175257892,0.096456190992395,0.914853009756895
243,2,65527,0.00291180815459446,0.096139623565844,0.975855053537079
247,2,67976,0.0307473644929466,0.097510756458864,0.752702902195079
250,2,72389,0.135494385216086,0.0966544026882207,0.161840538603618
251,2,72392,0.0708733658695337,0.097509185141779,0.467807014153465
252,2,73646,0.087581234367457,0.0954677633974713,0.359564312561003
253,2,74564,0.0347307440995886,0.0953759130487104,0.715967109197479
254,2,74739,0.0606032815504238,0.0956531158045992,0.526769469387167
257,2,80873,0.0214338038756412,0.0959290438073658,0.823327038640033
258,2,81501,0.0418142119346772,0.0958940209294425,0.663069839259733
259,2,83526,0.0163289905277484,0.0957671017917332,0.864708873246602
260,2,83845,0.0352081961157248,0.0958437457640974,0.713578125940742
263,2,84447,0.0505155082994986,0.0970487513679657,0.603029716257483
264,2,87391,0.0390302862874154,0.095416155018168,0.682748664056806
265,2,87562,0.0378223393976563,0.0956591061336288,0.692796343753154
266,2,87849,0.0242075817982963,0.095662547614943,0.800375469647176
267,2,87878,0.0243462240245013,0.0960735973889617,0.800097204172253
269,2,89785,0.0428176032185,0.0960660173603526,0.656079833056257
272,2,93721,0.0696438828045309,0.0957311349385293,0.467405250918893
273,2,93952,0.0788618405940148,0.0954365816535812,0.409176680974095
274,2,95085,0.0561091759114987,0.0956155386888394,0.55769923852281
276,2,107124,0.0163696556110309,0.0957057885328427,0.864289182063677
277,2,111645,-0.00236574719386706,0.0957709625779421,0.980306510385587
278,2,111916,0.0162345692826662,0.0959929018876581,0.865797076951635
279,2,111931,0.0127299687255735,0.0961411921976339,0.894736158452617
280,2,111999,0.0149406066429601,0.0957950231315063,0.876150288911717
281,2,114528,-0.0114010292761141,0.0963476920424157,0.905871792080128
282,2,116024,0.0224806469100366,0.0965712852768273,0.816060860816203
286,2,120090,-0.057895901003362,0.096147896827583,0.547457788392208
287,2,120291,-0.0813423939545305,0.0972009782527974,0.403244465580017
288,2,120726,-0.0537762279731497,0.0966928467315586,0.578457125001359
289,2,121716,-0.0670944179587155,0.0965593227111022,0.487605289057328
290,2,123100,-0.0122073964676531,0.0967564423436176,0.899672162966094
291,2,124677,0.0222261697472435,0.0966180932439023,0.818192779063935
293,2,127887,-0.0078469439288088,0.097286923108194,0.935759849937134
294,2,128935,0.00398137249034414,0.0971956191162955,0.967348974481014
295,2,129053,-0.0189119519415817,0.0974865175423055,0.846290941697725
296,2,130040,-0.0154797139962132,0.0980832961265087,0.874687204326938
297,2,130976,-0.00630336642231077,0.097287241113621,0.948376847198812
298,2,132199,-0.0844933611399785,0.09763521682927,0.387407900180624
299,2,133355,-0.0732940236466684,0.0983225332695543,0.456498911813928
300,2,133435,-0.10948351331345,0.0984402056329668,0.266816371944328
302,2,135183,-0.0843959952692066,0.09856484062635,0.392441203467656
303,2,135402,-0.0737670838482771,0.0985740796673778,0.454752432720657
304,2,135898,-0.117325371133914,0.098978637951166,0.236672271589791
305,2,135912,-0.108727547501656,0.099079827562322,0.273226275952671
306,2,135925,-0.120856310311066,0.0985894706504639,0.221070744211943
307,2,136002,-0.117555465696534,0.0985267030422749,0.233618568396963
308,2,136173,-0.0857062259204533,0.0993189333853264,0.388756653709447
310,2,138318,0.00102149590381462,0.102048471382459,0.992019036206181
311,2,138695,-0.0223241425544636,0.100292397591005,0.823982906167784
312,2,138818,-0.0527030139980758,0.100076196647675,0.598782089944182
313,2,139728,-0.0468514332051593,0.0999049020977209,0.639387500208523
314,2,140174,-0.0730681236606501,0.0998603186856453,0.46483515453592
315,2,140863,-0.0595645781405556,0.0998452761700781,0.551177681528167
316,2,141152,-0.0681986971366551,0.10011120535279,0.496172985653577
317,2,141292,-0.080775562097642,0.0993637359794362,0.416807274179058
318,2,141545,-0.0826721673093573,0.0998442696361974,0.408223632269235
322,2,146723,-0.0476994123380774,0.0997286111307827,0.632738356013333
323,2,147946,-0.121125407092828,0.100468135474147,0.228775333604627
326,2,151397,-0.00262674911040239,0.100926353750967,0.979250992303879
327,2,153035,0.0424756175603012,0.0998021587486709,0.670660017129638
328,2,153228,0.0253708173156517,0.100547132735304,0.800934706845061
329,2,153455,0.0368180460552976,0.101296212389214,0.716472041902193
331,2,153815,0.0559099043811309,0.100882571029503,0.579787581421713
332,2,154160,0.0520135494130622,0.0998305825136204,0.602680777636539
333,2,154235,0.0459860311602716,0.100836527098566,0.648637785745385
335,2,159870,-0.0566642083002697,0.098272395702341,0.564574812824571
336,2,161229,-0.0391094342560401,0.0998060563308088,0.695402312186556
339,2,162696,0.0151314678214136,0.0993949609631823,0.879087959775468
340,2,163284,0.0649945126269301,0.098020037432618,0.507716074353099
341,2,164166,0.0503743297140253,0.0989554281271161,0.611027648145983
342,2,165270,0.0230118842160885,0.0981516133197602,0.81476968567198
343,2,165675,0.0511668133814094,0.0997443017692314,0.608286307921991
346,2,168062,0.0607630067654666,0.0988319551509744,0.53907541564407
347,2,168518,0.0320997059002399,0.0983038180577211,0.744212599986308
348,2,168980,-0.000986249779907467,0.0982719728496386,0.991998297112506
349,2,169651,-0.022491554951704,0.098311375436764,0.819173353308063
352,2,170725,0.0153763828496466,0.098490277176729,0.876027030639514
353,2,171254,-0.0293530181842071,0.0986406963575858,0.766202505326362
354,2,172242,0.0418538142189337,0.0974614654439946,0.667865320750653
355,2,173254,0.0918196193175488,0.0966163631555594,0.342583285706871
356,2,173340,0.0931390450449958,0.0966010627161572,0.335624890000541
357,2,173385,0.0986031549449667,0.0966749126758048,0.308452746051079
358,2,173973,0.107763734583474,0.0963895604718593,0.264326357140625
360,2,177341,0.020595979900866,0.0962248108292789,0.83063927077047
361,2,180314,-0.0195135037601455,0.0962577397298055,0.83946958761563
362,2,180339,-0.0108402749531189,0.096504817744129,0.910626517464433
363,2,182758,0.0248359415056417,0.0961513560749927,0.796325547822473
364,2,183619,0.0143313671497283,0.0965360950646834,0.88206763754542
367,2,187176,-0.0547780979769596,0.0970208940101581,0.572703741780739
368,2,191066,-0.00661022885852014,0.0977896634726202,0.946145194365754
371,2,191599,-0.0480238228738218,0.0964014417870977,0.618677981148673
373,2,191763,-0.0533584000283314,0.0967755959630857,0.581734270694614
374,2,191959,-0.05954962101435,0.0965290068013573,0.537692374088954
376,2,195759,-0.040378238583615,0.0973866109785465,0.678673442660005
377,2,196912,-0.0298361799477074,0.0958215730211771,0.755701441724434
379,2,198110,-0.0553050049323393,0.0963640938401654,0.566389364890818
381,2,198805,-0.0835824533655351,0.0967220496772886,0.388091767624368
382,2,198891,-0.0345589723141188,0.0960524907512945,0.719217412626054
383,2,199248,-0.0506424759159004,0.0962517704763989,0.599117225553097
384,2,201782,-0.0646776845090632,0.0961095467041686,0.501414341820658
385,2,203285,-0.0474981748930949,0.0957649605079919,0.620212251013403
386,2,203783,-0.0696826119717996,0.0955200673687969,0.466175014699226
387,2,204179,-0.0773722294470557,0.0957348183387461,0.419523675903775
388,2,205406,-0.054324904002741,0.0967646798305717,0.574872572079667
389,2,205834,-0.0540241619928496,0.0963012865805896,0.575159542208028
391,2,207192,-0.0765049977804749,0.0961679454537548,0.426836775377906
392,2,207561,-0.060604488774249,0.0957743561210049,0.527284333905746
393,2,208682,-0.0522711217732892,0.0956269870426118,0.584988770463355
394,2,210102,-0.0478675369363489,0.0958806739004651,0.617920801107447
396,2,214801,0.00293275519351488,0.0959098253772852,0.975623164140801
397,2,215016,-0.0195085709822301,0.0958496043889075,0.838835622879979
398,2,218876,0.157460691680677,0.0964829178654154,0.10356995675279
399,2,227511,0.143101287661194,0.097233835194341,0.141986574794813
400,2,230378,0.122265065922835,0.0960824735749609,0.20403261045522
401,2,231943,0.115590376457308,0.0963825428632589,0.231220565052956
402,2,232156,0.131770515678724,0.09628401315621,0.172006967500758
403,2,232789,0.131724216886962,0.0959414399234763,0.170634824489686
404,2,238524,0.125609259339668,0.0961003728540175,0.192042033565369
405,2,241518,0.145762574379647,0.0968587344570057,0.133244355221064
406,2,250396,0.178076613748798,0.096039986913051,0.0645455263970137
407,2,250466,0.184485243808003,0.0959714532570672,0.0553734474388018
408,2,252305,0.138550492865559,0.0964466680237237,0.151731464175158
409,2,254571,0.161231226073659,0.097710644901481,0.0998142601914557
410,2,254742,0.150525995116442,0.0976701439234866,0.124172088897356
411,2,254908,0.156962470312651,0.0983927167654844,0.111547825028321
413,2,255862,0.0918504686693713,0.0980300934430965,0.349418703144469
414,2,255975,0.106670543866754,0.0976326154118797,0.275327367460555
415,2,258311,0.0229903654070976,0.0961748996713214,0.811207506927116
416,2,259284,0.0545340572642252,0.0964628836202098,0.572203556317854
417,2,266330,0.0466933634038247,0.0968896306628978,0.630159135430573
418,2,267100,0.0409912219719737,0.0968898734475997,0.672501636119223
419,2,268086,0.0166979672684033,0.0969174239665388,0.863307758356932
420,2,274614,-0.0310951346425073,0.0963184226546781,0.747009953383808
421,2,274729,-0.0385054697985794,0.0968378564802894,0.691144553814231
422,2,275746,-0.0501960445633272,0.0967803888596187,0.604323348595255
423,2,277029,-0.0537111722259067,0.0963249336732939,0.577468216471477
424,2,277741,-0.0378700777887301,0.0963841051607207,0.694624658147184
425,2,278218,-0.0411628321362427,0.0962061118801173,0.669013313106702
426,2,278379,-0.0304272481755127,0.0985992284925166,0.757811511222963
427,2,279910,-0.0340259674456388,0.096180215430678,0.723720178136147
429,2,283431,-0.00184423559592406,0.0976061184040376,0.98493580488158
430,2,283573,-0.0272075790991019,0.096424448865301,0.777982555203157
431,2,286762,-0.0582454203497524,0.0966324541045303,0.547060599542296
432,2,287187,-0.0504851028653046,0.0961935323211665,0.600031889848186
433,2,288379,-0.022250236614891,0.0954944479912254,0.815896202989635
434,2,294941,-0.145293838350729,0.0952454976311979,0.128038145186232
439,2,297610,-0.0586100958131076,0.0959919154118687,0.541875038974958
441,2,299680,-0.0369186829551969,0.0957266520313002,0.699975056700923
442,2,299708,-0.0245247490081988,0.0959398925879688,0.798388379558751
443,2,299759,-0.0293313027100767,0.0956109473674968,0.759193492860878
444,2,300111,-0.0293875783405438,0.0962791091132172,0.760368464056295
446,2,301710,0.0202406831540647,0.0956432682351427,0.832520292968092
447,2,303446,-0.0152073216919153,0.0962484042664221,0.874546537531792
448,2,303854,-0.0216294598574935,0.0962633822472296,0.822350121361838
449,2,304472,-0.0275644621810584,0.0954454856964146,0.772905505852649
450,2,304691,-0.052705039796031,0.0969626754267169,0.587087334488023
451,2,308097,-0.0188036923076127,0.095975558472871,0.844784204128583
453,2,309402,-0.00424030587864222,0.0953965521881582,0.964571431851346
454,2,310030,-0.0229118921789771,0.0959250305843914,0.811358897608705
455,2,310113,-0.0228440838115448,0.0956574572787704,0.811390471443232
456,2,310972,-0.00746412391284088,0.0958096311639868,0.937947142494276
457,2,312659,-0.0253964869945988,0.0954291934989902,0.790295143717777
460,2,318265,-0.0969994369014293,0.096541105267113,0.315706662345988
461,2,318379,-0.0902487286642292,0.0968464411523692,0.352038285725258
462,2,321266,-0.13527351466328,0.0960469766447593,0.159889854218888
463,2,322957,-0.064587700315579,0.0953948408709535,0.49881352998662
464,2,325221,-0.119627075268393,0.0957693553055463,0.212450157904482
465,2,332691,0.00952485837595263,0.0969570910088056,0.921799167380321
466,2,333006,-0.0254593354861902,0.0967585100788586,0.792609717740488
468,2,335046,-0.0563123667591531,0.0957514259742163,0.556834550068128
469,2,335049,-0.0620261103902392,0.0961490491436074,0.51927900895918
470,2,335995,-0.0568154393560915,0.0956143572129758,0.552749264502937
471,2,336060,-0.0496753450615238,0.0954967564832676,0.603265344282921
472,2,338292,-0.0577467610510055,0.0954778785511695,0.545688356902858
473,2,339568,-0.0882997893384413,0.0955557203469447,0.35608319155678
474,2,340466,-0.12940261279291,0.0962534691445738,0.179684201864912
478,2,348480,-0.184174082584127,0.0950245668512809,0.0533991162013045
479,2,350086,-0.226266182783934,0.0947712441972076,0.0174890272742862
480,2,351083,-0.119829982297558,0.0965575878948047,0.215422128151333
481,2,351335,-0.146722398165207,0.095361065249832,0.124798195127883
482,2,351417,-0.158608060326775,0.0952919857469043,0.096911303337141
483,2,351450,-0.12974259242522,0.0955217628515135,0.175251267377137
484,2,352302,-0.119815811392791,0.0963165882729216,0.214332705577154
485,2,352469,-0.141090013758945,0.0952558533955363,0.139453580930811
486,2,352562,-0.146095884803165,0.0956262883984976,0.127462807071453
487,2,352944,-0.156597242451177,0.0953014064584727,0.101236335364647
490,2,355266,-0.228757981921977,0.0948872132301218,0.016426120112007
491,2,358277,-0.215899874341903,0.0949877340021274,0.0236312794745014
492,2,358926,-0.238857135950536,0.0949739734487785,0.0123477599992588
493,2,358948,-0.220367779621899,0.0951311076610027,0.0211050050330095
494,2,359515,-0.217744220592658,0.0950032095017325,0.0224956278788088
495,2,363190,-0.272554620429626,0.0955490580926008,0.0045930537786339
496,2,363588,-0.235862605208396,0.0962097261370085,0.0147083830476069
497,2,363888,-0.229396370604773,0.095414647074168,0.0167223337088433
498,2,363954,-0.230765125451867,0.0950199252203226,0.0156561723121167
499,2,364199,-0.221916944512532,0.0949484428177686,0.0199853453085742
501,2,365981,-0.259625010327804,0.0966262939254789,0.00755308473091702
502,2,366047,-0.226807189216302,0.0950882237704016,0.017595519806563
503,2,366936,-0.230731579371423,0.0961735895888535,0.0169526826827135
504,2,369530,-0.206182682915942,0.0950610407640154,0.0307535482146501
506,2,369931,-0.256709962290681,0.095375111066823,0.00744996968238134
507,2,371033,-0.218960867074165,0.0953837250563578,0.0222856898564301
508,2,372919,-0.142604653186235,0.0953764866608348,0.135761878233214
509,2,373518,-0.139267550857047,0.0953359628837354,0.14495758786575
510,2,376157,-0.136671615271312,0.0955582559434429,0.153531542992926
511,2,376172,-0.133787479293151,0.0962644670171086,0.165468221996214
514,2,381433,-0.103846517102395,0.0962992661227707,0.281603707745971
515,2,381922,-0.11236831362797,0.0970227751744201,0.247579961339471
516,2,382146,-0.0967914005650314,0.095605849351451,0.312040065343328
517,2,384206,-0.0779226745818673,0.095952999621616,0.417286065185277
518,2,384955,-0.0802886359659311,0.0957333314133367,0.4022222809695
520,2,387301,-0.0941713703265511,0.0961859528245168,0.328223136564129
521,2,388313,-0.0842845746696563,0.0956393954938441,0.378768824290088
524,2,390138,-0.111479612876127,0.0958591317916799,0.245634346977975
525,2,391233,-0.117546259922888,0.096373506450813,0.223394895446388
530,2,395606,-0.0801592130214782,0.0959210297644069,0.403900652992161
531,2,395726,-0.0996918963685897,0.0958339978627811,0.298932917031132
532,2,395853,-0.127753125928953,0.0960136437012478,0.184188550037417
533,2,396484,-0.0978052518705134,0.0956871639439602,0.30741671637031
534,2,396705,-0.0637203667915218,0.0957223461323434,0.506050961009185
535,2,398759,-0.133377646577078,0.0963042030112494,0.166938775871748
536,2,400386,-0.113787114665308,0.0958353815969451,0.235900387567052
537,2,400847,-0.15370338474117,0.0955886789972148,0.108736532889899
538,2,401130,-0.108612188316329,0.0966445203568855,0.261848047204348
539,2,401143,-0.135870452723902,0.0963543385425021,0.159386978700665
540,2,401979,-0.113507487191015,0.0963763276666536,0.239688585009963
541,2,403598,-0.125103325067526,0.0958229820326674,0.192550081330859
542,2,404844,-0.132157387479539,0.0968720037589241,0.173358819247158
543,2,405100,-0.112963003713145,0.0960499761384439,0.240353162312243
548,2,406181,-0.112665446086468,0.0961133995483307,0.2419017542204
549,2,406688,-0.136745920772582,0.0954675094789877,0.152919504486847
550,2,407621,-0.132893960010526,0.0962703059080319,0.168329240724663
551,2,409016,-0.109192141476544,0.0973231376740364,0.262644328578288
552,2,410647,-0.076941783199539,0.0959881350432677,0.423337515257303
554,2,419803,-0.0614697400638125,0.0966946992340032,0.525377680517853
555,2,419943,-0.0855306106201278,0.0972146540720882,0.379559758746055
556,2,422349,-0.0531314843589994,0.0960858868120786,0.580641993390035
557,2,425467,-0.0241951061862473,0.0957737511406363,0.800702932369532
560,2,429095,0.00848176009073931,0.0963485453471968,0.929901120160226
561,2,431266,-0.00957265117958089,0.0964007421041233,0.920955971567925
562,2,431446,0.0199739134519802,0.0967856074498703,0.836618720275407
563,2,432524,0.048976436166337,0.0958266148080128,0.609604537760259
564,2,434090,-0.0859818614740683,0.0966370498238085,0.374211386290936
565,2,441927,-0.00163396313075495,0.0957097147876831,0.986388764034992
566,2,446471,-0.0771968817893384,0.0967958901277252,0.425683880751295
567,2,449325,-0.153578519665141,0.095968969697944,0.110428034928321
569,2,450017,-0.12289854236,0.0955587886671789,0.19924969153655
570,2,451779,-0.127014589490196,0.0959017701698457,0.18621915675938
571,2,451784,-0.125544171785673,0.0962547427936898,0.192984239674647
572,2,453525,-0.119029447495975,0.0963084717375588,0.217310556654701
