SNP,Chr,Pos,Effect,SE,ERG27_ACF2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
61,1,81262,-0.165940495519133,0.150292667001775,0.270294997503355
62,1,81999,-0.143348941534603,0.150726645570708,0.342228469332783
63,1,82431,-0.0838969535435399,0.151568277399826,0.580253827842214
64,1,83284,-0.0377174865551444,0.150517236583023,0.802280124051689
65,1,83613,-0.0565000003621491,0.150483991753358,0.707547446557363
66,1,84112,-0.101049461100746,0.150434511446515,0.502203052771956
68,1,84858,-0.120758888169355,0.150818573894802,0.423849828398272
69,1,85751,-0.121678867189579,0.151437515033534,0.422230989653311
70,1,87445,-0.10465064277933,0.151794195069296,0.491009077041492
71,1,87467,-0.0880425995570603,0.152619615617093,0.564390884927252
72,1,89070,-0.0528217122691072,0.151709842445922,0.727915620034095
73,1,89616,-0.120233712284444,0.15078389060697,0.425760032254814
74,1,89679,-0.101593256969211,0.150841852054423,0.501064622509888
75,1,89880,-0.102527476265005,0.150878330822968,0.497242732416069
76,1,91472,-0.0382555215745068,0.152084022830225,0.801541455233661
77,1,93789,-0.0889831103421696,0.150456099856085,0.554615956654383
78,1,94351,-0.194795691469106,0.150570259271445,0.19660815296676
79,1,99148,-0.114209119888287,0.150407837245123,0.448162184761801
82,1,106800,-0.230627082941018,0.150233029514893,0.125647913217806
83,1,107970,-0.240922070714269,0.149739052632629,0.108522039171792
84,1,109000,-0.129368488767504,0.150394417364448,0.390265525079095
85,1,112549,-0.0740008307672672,0.150329944726363,0.622844316931508
86,1,112742,-0.132012855973328,0.150803820526013,0.381954460654701
87,1,113050,-0.126396528136327,0.150563228031996,0.401761808850618
88,1,113135,-0.160555219424325,0.150086492578485,0.285462193323347
89,1,114076,-0.0632573865731713,0.150291866060288,0.674086473673235
90,1,114628,-0.0137952525342556,0.150708092322868,0.927118431028978
91,1,116283,-0.0425956244321533,0.151531154910222,0.778797296744423
93,1,127853,-0.0627793018774069,0.151229038608549,0.678300914100364
94,1,128302,-0.0141686149313339,0.150683025676105,0.925139253263074
95,1,128704,-0.0477860974457956,0.150813463339719,0.751540442688513
96,1,128911,0.0419964660608162,0.15083504094926,0.780848033655354
97,1,130267,0.169682035136046,0.150509380718445,0.260345416195998
98,1,130271,0.172676492313668,0.150679021735402,0.252575992496158
99,1,130613,0.214852125558897,0.15194003365967,0.158226003320591
100,1,132012,0.0475899289919537,0.152025237076065,0.754435395482914
101,1,133231,-0.0468079521144367,0.150946861243038,0.75667127543066
102,1,137074,0.0429198768279254,0.15073540346211,0.776012964789909
103,1,137304,-0.0280345350736014,0.150797729697339,0.852623530400279
104,1,139686,0.0273750742667999,0.150996263393951,0.85623900652835
105,1,149562,-0.0138430448364578,0.151345989175834,0.927174031417983
106,1,150447,0.0521527788016053,0.153001393418037,0.733408197422209
108,1,154084,0.0371300963591841,0.153486621638139,0.808989628183281
110,1,157269,-0.0760603181348273,0.150659068992043,0.613978803408376
111,1,160054,0.0784760408322778,0.152088004310799,0.606183738727876
112,1,166222,0.0492637823158156,0.150997278786758,0.744423940008227
113,1,166416,0.0627355122996177,0.150676455496993,0.67740029298388
114,1,167326,0.0790112197018527,0.15151153401118,0.602354924089807
115,1,168836,0.0567011690530652,0.150821411582482,0.70718059264603
116,1,171200,0.0645929842189868,0.151038391011353,0.669159897657884
117,1,171431,0.00556595516279579,0.152020410050541,0.970814106382624
118,1,173339,0.0145963580127564,0.15083648452833,0.922964431552851
119,1,173845,-0.00590877304727672,0.150713120707493,0.968748765728793
120,1,175121,-0.052054173204354,0.150389107283996,0.729451267410553
121,1,175281,-0.032374377568603,0.150532613192256,0.829840417823949
122,1,175315,-0.046179376482148,0.150475013003403,0.75910754746347
123,1,175523,-0.00779106904069032,0.151347214523741,0.958973658908548
124,1,175541,-0.0393894229488835,0.150715521777991,0.793975428902135
125,1,175653,-0.0470215497011583,0.151186348449839,0.755971148666645
128,1,175856,-0.0300684388634701,0.153694974317341,0.845006784572876
129,1,175876,-0.0213419911553992,0.151343519807214,0.887937042863842
130,1,175989,0.00575425850315975,0.151779293660463,0.969779266064324
131,1,176001,-0.00817894932968058,0.152569856437589,0.957277888787786
133,1,177692,-0.0623938463605999,0.150458440797951,0.678619606585117
134,1,178191,-0.0601263431007237,0.150610518874105,0.689974416961461
135,1,178224,-0.0623938463605999,0.150458440797951,0.678619606585117
136,1,178960,-0.0256400687883003,0.151690927703176,0.865871147882695
140,1,183802,-0.176358302126619,0.150221059163715,0.241189714521225
141,1,183954,-0.161068180049173,0.151367252490215,0.288015866132342
142,1,184450,-0.135996441786681,0.150107965453194,0.365558675674726
144,1,184718,-0.153415551060713,0.150915507643239,0.31005623731584
145,1,185296,-0.122209521414584,0.150354452738107,0.416875148885787
146,1,185438,-0.110180060877602,0.150387896931587,0.464264734215953
147,1,185469,-0.104759600961342,0.150616223742026,0.487174611110104
148,1,185503,-0.127388218531786,0.150176595056789,0.396870152468075
149,1,185705,-0.131767032720517,0.151847843955353,0.386116880664092
150,1,185749,-0.170532874674262,0.151738491053977,0.26183596041187
151,1,185806,-0.173408825357842,0.15193260676089,0.254496483471251
152,1,185879,-0.150719181476334,0.152737682891609,0.32442416080699
153,1,185916,-0.115046297308452,0.152755958833053,0.451869057129827
154,1,185941,-0.132639570669216,0.153382217022617,0.387755062030934
155,1,185954,-0.128547761634898,0.153840947574558,0.403951518008495
156,1,186055,-0.133207353569725,0.150753000194008,0.377506390697389
157,1,186896,-0.116455454646332,0.1532686238389,0.447873650233998
161,1,190132,0.331708776558608,0.150076157594378,0.0277274134260761
162,1,190148,0.355701087406272,0.149966354889664,0.0182339502478872
163,1,190165,0.345387406765393,0.151204776921646,0.0229507883062248
164,1,190169,0.374611548671459,0.150815946412004,0.013458572641965
165,1,190933,0.228081957478137,0.150405443097139,0.130301203694515
166,1,192149,0.194322502965268,0.151776228591775,0.201272440364367
168,1,192303,0.0906668724494182,0.181295484824284,0.617312391829334
171,1,192795,0.213754235097578,0.150178572161041,0.155522625571839
173,1,194187,0.213765525404891,0.150303660019952,0.155844121361959
174,1,194867,0.01014666261975,0.150650673091219,0.946339408897417
190,2,8314,0.115620710624362,0.15307876672882,0.450571406653924
194,2,8498,0.133130959993195,0.152813847334103,0.384238716350077
195,2,8651,0.126337278145007,0.152973557587302,0.409431922372788
197,2,9812,0.140805692344387,0.153848665138913,0.360699824190625
198,2,9932,0.129901611008514,0.153268141754131,0.397265822080192
199,2,10135,0.145311416973659,0.15264063400674,0.341756547656573
200,2,11616,0.13570119064358,0.152503288025476,0.374166037797833
201,2,12133,0.160450482733295,0.153043093113512,0.295171309531928
202,2,12194,0.143991877667657,0.153682922765235,0.349429316158138
203,2,12359,0.159693091370413,0.153188390208407,0.297910890966445
204,2,13061,0.151661209688041,0.153200204849608,0.322874502683133
205,2,14298,0.147797485933824,0.153695506281705,0.336896094427129
206,2,15222,0.12731593497831,0.155249583676295,0.412728088522093
207,2,17986,0.154697174607485,0.15245204378917,0.310931066091643
208,2,19770,0.127540442305279,0.153579855938686,0.406845515996607
209,2,19836,0.133694900000027,0.153142223536191,0.383250348544218
210,2,19851,0.139677666572165,0.153576484884218,0.363707318376898
211,2,21595,0.123378339506004,0.152980399080424,0.420498943293797
212,2,22385,0.095066060236448,0.153182618307079,0.535259324978234
213,2,23441,0.0570021136970698,0.154725024787316,0.71278901478161
214,2,24209,0.0581749856059293,0.15344926312301,0.704830075556704
215,2,24341,0.0998000232888181,0.15375179961545,0.516696959919837
216,2,26815,0.0942873472822716,0.153577200561029,0.539649724758193
217,2,28209,0.0263834591052572,0.153704461530018,0.863810602086038
221,2,41245,0.101093853931515,0.153026707391731,0.509281256054272
222,2,43214,0.0343097900757702,0.155593081760973,0.825601665089843
223,2,47104,-0.00928237368775298,0.151265141456421,0.951103315905376
224,2,50915,0.0529613180110174,0.152726166164423,0.728968453085664
225,2,55834,0.0273988065061045,0.152039343468278,0.85709216645837
226,2,56422,0.0675144116959988,0.152275772235732,0.657770203020388
227,2,57715,0.0761566091430581,0.151761937093054,0.616109605062599
228,2,59046,0.0977160105683083,0.152495388354378,0.522081317921158
229,2,59191,0.0961866783667794,0.151624004671415,0.526246152134474
230,2,59383,0.119311696588254,0.151621172723841,0.431864541868478
231,2,59477,0.0960682425672802,0.153952550354882,0.533022732077581
233,2,60471,0.0820557991559083,0.151895714543432,0.589391888336291
234,2,60478,0.0861926515648725,0.152062706130557,0.571194617997759
235,2,60786,0.0932204531340416,0.15180068164761,0.539546310155194
236,2,61035,0.124432316553168,0.151726316452329,0.41270664020956
237,2,61071,0.107438151816543,0.151073660275584,0.477452245769439
238,2,61675,0.10057182993076,0.151522563487911,0.507288959489011
240,2,62939,0.0533256206263965,0.151328395764212,0.724761010422242
241,2,63527,0.117349246071409,0.151794703388404,0.439993174219114
242,2,63857,0.10874792020678,0.15184821519971,0.47436482228169
243,2,65527,-0.0254642990913398,0.151451440050415,0.866573305510911
247,2,67976,-0.0138646188626973,0.153637235964917,0.9281456389744
250,2,72389,0.268402445669507,0.152021797886992,0.0783354466407028
251,2,72392,0.242082894496595,0.153188888989894,0.114936020128462
252,2,73646,0.170936341531914,0.15030294095207,0.256193147727635
253,2,74564,0.167447438939505,0.150017884142761,0.265102942784529
254,2,74739,0.244956961982401,0.150211774822527,0.103836186931169
257,2,80873,0.174641748161101,0.150850137807074,0.247762320820587
258,2,81501,0.201626256623868,0.150729526271604,0.181865438688118
259,2,83526,0.186250787810068,0.150550637399124,0.216860975902072
260,2,83845,0.206171014099474,0.150620843018686,0.171929698314813
263,2,84447,0.206745985042598,0.15255184127773,0.176204253705818
264,2,87391,0.243457995331745,0.149793762800147,0.10499365685202
265,2,87562,0.278305657662398,0.150004077439562,0.064383895821704
266,2,87849,0.240766006030229,0.150173633630175,0.109773629210912
267,2,87878,0.228394104532403,0.15087813946282,0.130980163570591
269,2,89785,0.204041397247701,0.150993885724339,0.177457611432664
272,2,93721,0.154355178942092,0.150703027588146,0.306426087128718
273,2,93952,0.144277252381673,0.150299042198716,0.337745158711577
274,2,95085,0.164273893399642,0.150451278142706,0.275632977404156
276,2,107124,0.148506679668189,0.150572775828147,0.324672031541685
277,2,111645,0.213894860358056,0.150446529660173,0.155986544910762
278,2,111916,0.176924567186419,0.150938830538368,0.241923005116311
279,2,111931,0.191275031722807,0.151121012643759,0.206452477382167
280,2,111999,0.222749975007098,0.15045322955793,0.139624782666931
281,2,114528,0.112458770923608,0.151670043886459,0.458901575019805
282,2,116024,0.175299827844328,0.15186266922033,0.24914525272352
286,2,120090,-0.00580297166618682,0.151547799126133,0.969477023305322
287,2,120291,-0.0218822728514768,0.153276749936289,0.886558686711412
288,2,120726,-0.0197004602417892,0.15239196472625,0.897213735859719
289,2,121716,0.0817995433617368,0.1521602180739,0.591200084055819
290,2,123100,-0.0407183818523265,0.152417066660515,0.78950885672006
291,2,124677,-0.0435942549075937,0.152204807315867,0.774725719431479
293,2,127887,-0.0119825089306919,0.153264835983451,0.937727797608955
294,2,128935,-0.0183565147788145,0.153118158159523,0.904642735555481
295,2,129053,0.00995088968492563,0.153586462814902,0.948377760338261
296,2,130040,0.0860223479934457,0.154456954731295,0.577925368222632
297,2,130976,-0.060058655821395,0.153232824300256,0.695336252480666
298,2,132199,0.0598307742851814,0.153943591910307,0.69776651234324
299,2,133355,0.0251021843688786,0.15501235172848,0.871448372847774
300,2,133435,-0.0032594459718005,0.155352996280137,0.983272744571171
302,2,135183,-0.019859326618755,0.155435542142638,0.898407169513074
303,2,135402,0.015479603246457,0.155413471786105,0.920716280582024
304,2,135898,0.0775952381781377,0.156185288086597,0.619628572604279
305,2,135912,0.0787848927666539,0.15629904803685,0.614530093202096
306,2,135925,0.0720335788070126,0.15559978277981,0.643691642287241
307,2,136002,0.0175550493599497,0.155527743473264,0.910194555937317
308,2,136173,0.0380984229883965,0.156617778715971,0.807947351253149
310,2,138318,0.0364270761830672,0.160754372930214,0.820865298379166
311,2,138695,0.0308995486774721,0.158002070974743,0.84506380346099
312,2,138818,-0.0342797668417147,0.157710309019031,0.828054100107606
313,2,139728,-0.0366199550948578,0.157426040804846,0.816193725322083
314,2,140174,-0.0653441906627217,0.157399686531099,0.678285653746415
315,2,140863,-0.0643809287167794,0.157337114228551,0.682647668453711
316,2,141152,-0.0329395032138344,0.157807991287383,0.834778217232703
317,2,141292,-0.0453958394735978,0.15666436566016,0.772166201878808
318,2,141545,0.014925654557733,0.157444237078517,0.924527773783342
322,2,146723,0.0964737404430092,0.157078355541226,0.539494713862587
323,2,147946,0.0838831170195604,0.158539066134696,0.597068201109243
326,2,151397,0.0539555920596668,0.158972485768203,0.734508683863818
327,2,153035,0.0819099139417503,0.157207120467358,0.602671284528361
328,2,153228,0.0829424215103691,0.158353610643413,0.600760388762949
329,2,153455,0.0251294040917485,0.159605195524634,0.874982372343896
331,2,153815,0.0925186321068843,0.158922150247306,0.560828361578076
332,2,154160,0.0148791839434812,0.157330470689611,0.924707810203548
333,2,154235,0.00980647758188291,0.15890269056026,0.950825733250899
335,2,159870,0.0381025308466221,0.154876866218609,0.805811113475249
336,2,161229,0.129567337562729,0.157116287650306,0.410122183752085
339,2,162696,0.17528069466978,0.156312717954488,0.262902694889697
340,2,163284,0.19740804305082,0.15415817968019,0.201190734114601
341,2,164166,0.115308941892247,0.155829696509455,0.459811430410913
342,2,165270,0.164385055581201,0.154391299547128,0.287725854343363
343,2,165675,0.182707476955147,0.15689355352798,0.244995110493858
346,2,168062,0.159129529954811,0.155551706484825,0.307007982794398
347,2,168518,0.100052828503563,0.154798572004771,0.518477837543952
348,2,168980,0.132735168369243,0.154655330907876,0.391328843535358
349,2,169651,0.206871204136209,0.154498291841542,0.181436492300484
352,2,170725,0.176304950977696,0.154881853145461,0.25575927970841
353,2,171254,0.199479114836891,0.155053882323658,0.19910654612987
354,2,172242,0.189848393097591,0.153247053245949,0.21622832102642
355,2,173254,0.108613517075293,0.152293270588702,0.47620151037114
356,2,173340,0.103073474756177,0.152285722150053,0.498949062396877
357,2,173385,0.105555205092336,0.152421340496417,0.489064581913595
358,2,173973,0.115724901321139,0.151994910248881,0.446942325574852
360,2,177341,0.167797278290387,0.151338054197745,0.268289416166064
361,2,180314,0.191339711921506,0.151309881460501,0.20686503990208
362,2,180339,0.205565198355414,0.151641150551199,0.176092168350778
363,2,182758,0.241507283107927,0.150943774673747,0.110497204828403
364,2,183619,0.235356592625396,0.151569884071893,0.121368753646533
367,2,187176,0.14922641316323,0.152708238802102,0.329139600777413
368,2,191066,0.166631113856653,0.153802263265419,0.27936534109679
371,2,191599,0.091418671758615,0.151845209315253,0.547526197008455
373,2,191763,0.121224488449907,0.152388314959351,0.426858874151507
374,2,191959,0.0711240684203203,0.152105591368206,0.640361574571944
376,2,195759,0.155012175241074,0.153237204303494,0.31243026907301
377,2,196912,0.0359885042023477,0.150964831582345,0.811716956851632
379,2,198110,-0.00172412436799413,0.151881717929669,0.990949215520998
381,2,198805,0.0398787380026177,0.152521173230848,0.793887486788234
382,2,198891,0.0208355715858398,0.151343719710577,0.890579296077564
383,2,199248,0.0226568472807324,0.15168863473655,0.881351578264309
384,2,201782,0.0114019066307359,0.151505801979523,0.940052682925864
385,2,203285,0.0829191900225956,0.150855083847002,0.582899332046456
386,2,203783,0.0870721490981904,0.150523329329094,0.56332056208792
387,2,204179,0.111965247323605,0.150841380716004,0.458416510034461
388,2,205406,0.108437970568787,0.152400806325707,0.477224881213101
389,2,205834,0.0626106673084598,0.151743015316154,0.680142943493437
391,2,207192,0.108286202548597,0.151528104951679,0.475311348088625
392,2,207561,0.119195784253565,0.150834059204787,0.4299155410905
393,2,208682,0.0902947377192516,0.150636804752498,0.549277258230039
394,2,210102,0.0406604727212102,0.151087178520845,0.787995121238022
396,2,214801,0.0721289998779369,0.151046706975975,0.633281874097721
397,2,215016,0.0537749984597287,0.150982148060235,0.72192758123518
398,2,218876,0.0740927945544694,0.152519503408594,0.627415857885084
399,2,227511,0.164064739608318,0.15340201091446,0.285571413184859
400,2,230378,0.119628761108416,0.151580378607236,0.430518986505229
401,2,231943,0.108454948316369,0.152039477603109,0.47611033897984
402,2,232156,0.0894945182116206,0.152012040685831,0.556416861101134
403,2,232789,0.147811704724028,0.15134377296158,0.329405361947379
404,2,238524,0.151712460670934,0.151546411365023,0.317466277583275
405,2,241518,0.109388993577743,0.152968125571496,0.475013930476436
406,2,250396,0.0813344440324498,0.151973703962331,0.592857108834583
407,2,250466,0.0721337861190202,0.151933154818388,0.635242244289978
408,2,252305,0.0775981347798461,0.152328526212587,0.610781047351742
409,2,254571,0.0906850755655437,0.154449398707039,0.557477828239042
410,2,254742,0.102561070680006,0.154288728006782,0.506654212428115
411,2,254908,0.107473078639315,0.155459341331578,0.489815111167287
413,2,255862,0.0563462274019592,0.154598365741892,0.715726456808626
414,2,255975,0.102662323486866,0.15397226760957,0.505361944627267
415,2,258311,-0.082177294588771,0.151462004031725,0.587774836140696
416,2,259284,-0.0280118401044265,0.152028037077724,0.853919658990169
417,2,266330,-0.0371313518670419,0.152676274700727,0.807989284304591
418,2,267100,-0.0215447491197063,0.152673629503577,0.887858502273087
419,2,268086,-0.0104904046435632,0.152688044311006,0.945263481987723
420,2,274614,0.0945202266523019,0.151677977443197,0.533579281790673
421,2,274729,0.0695483461961596,0.152546551436,0.648731041841191
422,2,275746,0.0972221352305089,0.152437042372558,0.524026800822005
423,2,277029,0.09754450275932,0.151727259201784,0.520710424045963
424,2,277741,0.0929705804819591,0.151795026811441,0.54061821076804
425,2,278218,0.0834859949760128,0.151536212465912,0.582029492636948
426,2,278379,0.0748111849371946,0.155302056770424,0.630307584963796
427,2,279910,0.0626135307215596,0.151511467264046,0.679667531646345
429,2,283431,0.0665501501159715,0.153726882706375,0.665343376215311
430,2,283573,0.0584209954796512,0.15189132391253,0.700747881139192
431,2,286762,0.0247419942134709,0.152306334227372,0.871045326594179
432,2,287187,0.0417606001441069,0.151585052423597,0.783098799406886
433,2,288379,-0.00767330954719742,0.150451918644209,0.959352981408291
434,2,294941,-0.0988104753562754,0.150450583543398,0.511760823434953
439,2,297610,-0.12585545229567,0.151156087532182,0.405622505988104
441,2,299680,-0.021448519520742,0.150834165192476,0.88700367306902
442,2,299708,0.0138637936807275,0.151154840982523,0.926973207388917
443,2,299759,-0.0297245141132269,0.150636206554929,0.843685620483021
444,2,300111,-0.105975981745231,0.151592164381895,0.48495855054081
446,2,301710,-0.0404628644784253,0.150669521932955,0.78842998657204
447,2,303446,-0.0804698079559718,0.151573541523178,0.595824604714836
448,2,303854,-0.0927369433487031,0.151582779022071,0.541070024692435
449,2,304472,-0.0642160724946391,0.150342686875419,0.66954407671553
450,2,304691,-0.106374938776761,0.152712930023872,0.486531611946183
451,2,308097,0.197010520055021,0.150843041719716,0.192381543033378
453,2,309402,0.11039925639822,0.150172187848722,0.462735570203546
454,2,310030,0.0975879830787898,0.151042169706348,0.518635950098602
455,2,310113,0.100046749766729,0.15061577973555,0.506963035224191
456,2,310972,0.123778220627734,0.150794895229197,0.412292368722123
457,2,312659,-0.0225395331511669,0.150348398604314,0.8809170175494
460,2,318265,-0.0074270680540981,0.152306604077566,0.961135008513972
461,2,318379,-0.0363913253691287,0.152746089036387,0.811827620837199
462,2,321266,-0.0734799683060288,0.151685480094126,0.628385968352125
463,2,322957,-0.13379734726294,0.150212823224554,0.373686857456341
464,2,325221,-0.054483819973289,0.151179251808062,0.718769420157988
465,2,332691,-0.0935979521434722,0.152665965914528,0.540211738332877
466,2,333006,-0.0712834080800341,0.15240002262013,0.640259999975404
468,2,335046,0.0133911625342964,0.1509179443356,0.929345684629339
469,2,335049,-0.0198661129482256,0.15155772854804,0.895787080083391
470,2,335995,-0.0399249082994342,0.150690141886491,0.791204893921198
471,2,336060,-0.0456884060070928,0.150482544085031,0.761601872654158
472,2,338292,-0.00718957569848632,0.150492230537453,0.961923587199508
473,2,339568,-0.0778115658555288,0.150662484862675,0.605854609468119
474,2,340466,-0.0669622893223885,0.15198257724699,0.65977816745129
478,2,348480,-0.106690395647001,0.150387914096636,0.478523112058197
479,2,350086,-0.101353338726821,0.150405481650389,0.500836672413457
480,2,351083,-0.101871091940552,0.152350789110117,0.504148512776188
481,2,351335,-0.129249810419817,0.150576609701548,0.391272962361898
482,2,351417,-0.104148423849348,0.150607903062051,0.489693161792431
483,2,351450,-0.142168334242498,0.150686785178949,0.346086251972363
484,2,352302,-0.0949106296438933,0.151984395043366,0.532718324237453
485,2,352469,-0.159875689098889,0.150289919692346,0.288154677623085
486,2,352562,-0.143573664924899,0.150952546842936,0.342195295439848
487,2,352944,-0.145989983732868,0.150509438994153,0.332724438064801
490,2,355266,-0.168626544280149,0.150442401115137,0.263104672846641
491,2,358277,-0.183753709627685,0.150416046436983,0.222660376058341
492,2,358926,-0.185960822895653,0.150630636452053,0.217819767997635
493,2,358948,-0.199880953378049,0.150628068099389,0.185371845953257
494,2,359515,-0.141988503433608,0.15058700969306,0.346376872949336
495,2,363190,-0.209965923584344,0.151841218811936,0.167600523436631
496,2,363588,-0.188523166109828,0.15252287444889,0.217268485616214
497,2,363888,-0.185256844932296,0.151219733849116,0.22136046575062
498,2,363954,-0.153552387220123,0.15071731379473,0.308990661377721
499,2,364199,-0.157814020931088,0.150499457244304,0.295078767571209
501,2,365981,-0.148522958740811,0.153569413073521,0.334136715140612
502,2,366047,-0.161289178749509,0.150759078913431,0.285419073743597
503,2,366936,-0.190471928767263,0.152404227714069,0.212207464984931
504,2,369530,-0.178347995419516,0.150453556439957,0.236655777605978
506,2,369931,-0.212049360471429,0.151366710674246,0.162122960372934
507,2,371033,-0.292147029672655,0.150583230631609,0.0531632432083289
508,2,372919,-0.143285550624912,0.150537048603859,0.341834897116966
509,2,373518,-0.158082499280953,0.15040936231586,0.293970651355694
510,2,376157,-0.192842432574375,0.150627688022964,0.201294747291022
511,2,376172,-0.187400581569855,0.151740856854087,0.21765035608514
514,2,381433,-0.196770100053237,0.151597157393359,0.195141609197137
515,2,381922,-0.215600395400817,0.152708193156653,0.158876286956252
516,2,382146,-0.176974297378057,0.150540508369189,0.240550014620048
517,2,384206,-0.140991595990551,0.151118234411942,0.351463538095002
518,2,384955,-0.166878946180653,0.150705907331747,0.268911626548037
520,2,387301,-0.137028697301722,0.151560509717675,0.366549036596291
521,2,388313,-0.163624929041043,0.150583282835392,0.277951717161324
524,2,390138,-0.156134687118185,0.151076055569088,0.302084959713969
525,2,391233,-0.0783065384154227,0.152088251809292,0.606962148498843
530,2,395606,-0.0510460761433961,0.1512379390554,0.735924318322474
531,2,395726,-0.0959058898101297,0.151120875465052,0.526080633770677
532,2,395853,-0.118397152129405,0.151506678790207,0.435052907517465
533,2,396484,-0.0753360911469518,0.150914160021675,0.617950658119082
534,2,396705,-0.0989112552886408,0.150802690765054,0.5123167148182
535,2,398759,-0.0409142828744975,0.152112635090114,0.788107135995036
536,2,400386,-0.0826043499551988,0.151215275287486,0.585225524035904
537,2,400847,-0.0845851154985522,0.151072781037013,0.57590517331461
538,2,401130,-0.0556128980200679,0.152496121396882,0.715565664222483
539,2,401143,-0.0686487801423173,0.152178634536781,0.652189736834311
540,2,401979,-0.0349493432174064,0.152116848790438,0.8184165709055
541,2,403598,-0.0497762309822253,0.151299302417052,0.74235697773799
542,2,404844,-0.0341894755892944,0.153002057695975,0.823308622500162
543,2,405100,-0.0142206905522069,0.151610353459492,0.925323136304822
548,2,406181,-0.0665529020897159,0.151669049301675,0.661072407551809
549,2,406688,-0.012339353934526,0.150833478592251,0.934845924064123
550,2,407621,-0.0945344275108295,0.151988726505751,0.534354454894549
551,2,409016,-0.0401264868706353,0.153580079533551,0.794033557669823
552,2,410647,-0.0104833410719135,0.151355185793578,0.944819353942635
554,2,419803,-0.135385015242302,0.152248512208432,0.37448127677793
555,2,419943,-0.0769105182126262,0.153264066349492,0.616109072381479
556,2,422349,-0.0675765906287229,0.151395477006457,0.655612309522233
557,2,425467,-0.0317629978671958,0.150885084152812,0.83339018189228
560,2,429095,0.0369481350099102,0.151775366960634,0.80780627477589
561,2,431266,0.097594984260234,0.151781932549374,0.520644952025587
562,2,431446,0.14318846424242,0.152293609717627,0.347751129465825
563,2,432524,0.107278535419153,0.150912063216472,0.477635541282868
564,2,434090,0.116386956747668,0.152285618957408,0.445218381071857
565,2,441927,0.0192014184658677,0.150776632617858,0.89873582572214
566,2,446471,0.0171921227855374,0.15262575852768,0.910378143427754
567,2,449325,-0.112637424547702,0.151617410967843,0.458032932057671
569,2,450017,-0.124738991867814,0.150748425731164,0.408532779555656
570,2,451779,-0.273745800623093,0.150755066776141,0.0702444702275458
571,2,451784,-0.257911648717065,0.151382499470779,0.089315633438831
572,2,453525,-0.285002280795902,0.151292667511153,0.0604162930847065
573,2,453768,-0.274740212271527,0.151548057781407,0.0706978102387547
574,2,454027,-0.282909967455066,0.150867505057473,0.0615876073229656
575,2,455029,-0.287762201851365,0.150921896790165,0.0573716113276787
576,2,455247,-0.296500836218455,0.150381285011655,0.0494288718671744
579,2,455756,-0.163097060889784,0.162215746163717,0.315377099816389
580,2,457024,-0.252376260497937,0.151724710965033,0.0971233509532994
581,2,457298,-0.243082867527272,0.15220948598968,0.111154142245748
582,2,460202,-0.249181019321098,0.152529553669189,0.103222355639506
586,2,464424,-0.215686081531288,0.1518787922951,0.156455376410408
587,2,465824,-0.143308245707835,0.153620141199337,0.351522615368591
588,2,470145,-0.205110400524564,0.151223548145964,0.175858189067488
589,2,470686,-0.162882202872374,0.151276937241073,0.28234273557923
590,2,471144,-0.161365134319064,0.151543711409092,0.287690087963485
591,2,471830,-0.183823210749403,0.151038451445346,0.224393532886622
592,2,472403,-0.179776086710322,0.151187616641771,0.235202453515141
