SNP,Chr,Pos,Effect,SE,ERG11_ERG5_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
124,1,175541,-0.123051073718083,0.0946758343725322,0.194548673956525
125,1,175653,-0.120763143355686,0.0949851697765292,0.204427202638499
128,1,175856,-0.113773189343714,0.0965844263734549,0.239603598061087
129,1,175876,-0.109009265958533,0.0951141996936943,0.252534961168285
130,1,175989,-0.111002667137654,0.0953800717227654,0.245293885478272
131,1,176001,-0.115711086729906,0.0958631975668602,0.228223445760744
133,1,177692,-0.150479055575517,0.0944150246974992,0.11187486464487
134,1,178191,-0.14158412458345,0.0945483720611657,0.135162493947268
135,1,178224,-0.150479055575517,0.0944150246974992,0.11187486464487
136,1,178960,-0.169346014154804,0.0950846625592195,0.0757718666862558
140,1,183802,-0.0664218063351857,0.0947000904498474,0.483521062931724
141,1,183954,-0.0572305030689276,0.0954073662404759,0.548988299518316
142,1,184450,-0.0128895723857062,0.0946177173075068,0.891718779598315
144,1,184718,-0.0426079796205876,0.0951307839872002,0.654508449075454
145,1,185296,-0.0116127948043051,0.0947521082280565,0.902525472613528
146,1,185438,-0.0189490710985068,0.0947532305363549,0.841608737131718
147,1,185469,-0.0255743272701281,0.0948855907326504,0.787680848552519
148,1,185503,-0.0258290115920051,0.0946399310758479,0.785075262344217
149,1,185705,-0.0244383534761986,0.0956989200539406,0.79858832173881
150,1,185749,-0.0254245035721118,0.0956981922572207,0.790645523836191
151,1,185806,-0.0322919849241226,0.0958201422229809,0.736312480479749
152,1,185879,-0.0284669856333614,0.0962867241948941,0.76767267874116
153,1,185916,0.0267599720994136,0.0962443084898227,0.781142803142178
154,1,185941,0.00858302705863858,0.0966730673231417,0.929303876960841
155,1,185954,-0.0207000186143632,0.0969502172379837,0.83105102225449
156,1,186055,-0.0173893666994998,0.0950169149631096,0.854892587411615
157,1,186896,-0.039667800962166,0.0965561871211238,0.681449328969186
161,1,190132,0.0499123418561238,0.0951048608921525,0.600042078819051
162,1,190148,0.0537638942920006,0.0951276208460273,0.572312741805954
163,1,190165,0.0405380258428927,0.0958776903578837,0.67269148934204
164,1,190169,0.0505412964242899,0.0957445909055854,0.597916878261994
165,1,190933,-0.0773524173368183,0.0949163886814159,0.415648559686379
166,1,192149,0.147722882020581,0.0954591230566625,0.122639026804664
168,1,192303,-0.0286201298116699,0.114176819582226,0.802218974744479
171,1,192795,0.0272689831916899,0.0948146730223023,0.773819424916572
173,1,194187,-0.0685617268026403,0.0948341587473314,0.47018044896187
174,1,194867,-0.110594671520159,0.0946698703416576,0.243508812250515
190,2,8314,0.0502590269249893,0.0964216010102843,0.60252475954459
194,2,8498,-0.0136507983401843,0.0963146927977924,0.88737317041533
195,2,8651,-0.0177214767658613,0.0964030013260832,0.854254704391606
197,2,9812,0.00613844062014834,0.0969798993233539,0.949566619018834
198,2,9932,-0.0182521818818691,0.0965933358194707,0.850233528928525
199,2,10135,-0.0153674786224605,0.096224808186076,0.873205656965161
200,2,11616,-0.00501403021562519,0.096125776060617,0.958429799694781
201,2,12133,0.01021432715933,0.0965067595573999,0.915768992712967
202,2,12194,0.0182218346714498,0.0968766240313052,0.850911665868674
203,2,12359,0.00131616571599347,0.0965981954429727,0.989136730017376
204,2,13061,-0.0113411874134093,0.0965892258009241,0.906596634778297
205,2,14298,-0.0144206451962965,0.0968927866099153,0.881772016241014
206,2,15222,-0.0265337149093303,0.0978305076956142,0.786379384713102
207,2,17986,0.00185582584179533,0.096126095760579,0.984607776968616
208,2,19770,-0.0174365709563369,0.0967863065648388,0.857133985881528
209,2,19836,-0.0207561577116737,0.0965185158719349,0.829853726920736
210,2,19851,-0.0239339720400491,0.0967990670582312,0.804855274020717
211,2,21595,-0.0151092095992946,0.0964042614090644,0.875549123521085
212,2,22385,-0.0138165042047118,0.0964960370686345,0.886228070375045
213,2,23441,-0.00020120441872562,0.0974360876586381,0.998353545038677
214,2,24209,0.0426747412562949,0.0966070914560869,0.65895139778952
215,2,24341,0.0490669005862889,0.0968271454048756,0.612648471950703
216,2,26815,0.0530548778399405,0.0967050639569047,0.583609198553478
217,2,28209,0.0366102908717192,0.0967592191746092,0.705386988146271
221,2,41245,-0.0769700482369822,0.0963205344517211,0.424767910183343
222,2,43214,-0.122359603546385,0.0977539529442323,0.211504337193636
223,2,47104,-0.0468598000596636,0.0952068090221379,0.622891276804082
224,2,50915,-0.0217254401361049,0.0961682740357043,0.821401634077972
225,2,55834,-0.0398091692198352,0.0957073659989976,0.677701712954743
226,2,56422,-0.0116870281937642,0.0958999473799598,0.903073783888818
227,2,57715,-0.00753926612625244,0.0955849878804408,0.937176738920596
228,2,59046,-0.0102084515255915,0.096067834398663,0.915434087343509
229,2,59191,-0.0225402879968234,0.0955117769509974,0.813573526841356
230,2,59383,-0.0216378528686538,0.0955398784303344,0.820959353043393
231,2,59477,-0.0224017935268402,0.0969771172788194,0.817447994149098
233,2,60471,-0.0359602847911851,0.0956563599444201,0.707193285017385
234,2,60478,-0.0283664141392322,0.0957727839419233,0.767263354864398
235,2,60786,-0.0481384139948755,0.0955928576386362,0.614872395428094
236,2,61035,-0.0351176486011935,0.095602021148538,0.713591766152381
237,2,61071,-0.0431947539018785,0.0951587513728962,0.65016313779011
238,2,61675,-0.073291716666377,0.095380816308351,0.442756499596169
240,2,62939,-0.0536469805772193,0.0952527594305271,0.573651780261264
241,2,63527,-0.0450418292603145,0.0956232086616044,0.637907056275707
242,2,63857,-0.0778460718486401,0.0955857485200435,0.415958679967281
243,2,65527,-0.104247215151365,0.0951985216339832,0.274240975281845
247,2,67976,-0.0402214087285948,0.0967098973565924,0.677737697985334
250,2,72389,0.0935804472299615,0.0960079345270757,0.330368732495905
251,2,72392,0.0292666981161562,0.0967782205186116,0.762517667875136
252,2,73646,0.0899429799107273,0.0946854179740955,0.342805972913294
253,2,74564,0.100145065416985,0.0944699540676277,0.289836084760339
254,2,74739,0.162992804018462,0.0945341011773814,0.0855527290819513
257,2,80873,0.20135023682057,0.0945524157578451,0.033903631606489
258,2,81501,0.223510265770683,0.0943952918201613,0.0184320609148806
259,2,83526,0.238228407917405,0.0941443400096021,0.0118253213120029
260,2,83845,0.246980017949546,0.0941715870254376,0.00910272015835109
263,2,84447,0.260185565741622,0.0952977127267572,0.00664623196057856
264,2,87391,0.299909027940941,0.0933092594483005,0.00142896227935514
265,2,87562,0.308808562437719,0.0934702345830562,0.0010514648616218
266,2,87849,0.299196231370679,0.0935496391899079,0.00150765144680827
267,2,87878,0.307251969393351,0.0938895846255564,0.00117134197165113
269,2,89785,0.214546897676395,0.0946272372797154,0.0239770056123261
272,2,93721,0.168849978370229,0.0946000128985449,0.0751388513065029
273,2,93952,0.1696593451127,0.0943228611590434,0.0729188955175661
274,2,95085,0.191114429647471,0.0943395640530629,0.0435356382415132
276,2,107124,0.233223548187217,0.0941185133595597,0.0136800212473564
277,2,111645,0.272222461197507,0.0938829064035214,0.00397029013466383
278,2,111916,0.263578328163293,0.0941791485228091,0.00541278496651736
279,2,111931,0.270621564606536,0.0942698353069478,0.00434246835769584
280,2,111999,0.273287189194305,0.0939015229100762,0.00383920127992163
281,2,114528,0.26678097630987,0.0945074926216217,0.00502958249522116
282,2,116024,0.287735244951628,0.0945633894741952,0.00251968178196279
286,2,120090,0.0978295667196785,0.0952749496657918,0.305211564991142
287,2,120291,0.0979125921684946,0.0963674836844043,0.310309303432341
288,2,120726,0.103181425508062,0.0957934092205782,0.282160206196796
289,2,121716,0.112142731986366,0.0956556879423355,0.241843837484831
290,2,123100,0.0988004379845177,0.095829761327795,0.30324691011347
291,2,124677,0.0642497112037119,0.0957807003180935,0.502786485009479
293,2,127887,0.105829059225587,0.0963343059450136,0.272708543849059
294,2,128935,0.104823111424732,0.0962460449799366,0.276845679263861
295,2,129053,0.114840303367915,0.0965077109538256,0.234861856446128
296,2,130040,0.0881632483999724,0.0971780700068625,0.364901962531555
297,2,130976,0.0478683067068679,0.0964651999686711,0.620045510457878
298,2,132199,0.0625823411516055,0.0968888550692853,0.518751552517311
299,2,133355,0.0799703109621444,0.0975090386222996,0.412694129575845
300,2,133435,0.0547341266606998,0.0977694116680414,0.57595131819779
302,2,135183,0.04771251969546,0.0978340247877171,0.62607330976521
303,2,135402,0.0581822592552701,0.097803180901359,0.552297276542705
304,2,135898,0.0701052178291353,0.0983003487928195,0.476209506034572
305,2,135912,0.0696899946514682,0.098373898060638,0.47915227519819
306,2,135925,0.0650749720789057,0.0979366316565018,0.506829760737984
307,2,136002,0.0607577589579171,0.0978711233079258,0.535136099590219
308,2,136173,0.0688470706636324,0.0985492324851126,0.485258369116715
310,2,138318,0.0169633225792496,0.101216870797898,0.866998799376668
311,2,138695,-0.000656784908187991,0.0994860257115182,0.994736308748748
312,2,138818,-0.00177928292443896,0.0993035444244541,0.985714697351375
313,2,139728,-0.00175560180750711,0.0991255175510567,0.985879493635219
314,2,140174,-0.000166832198368549,0.0991255611938679,0.99865808040127
315,2,140863,0.0157183919342281,0.0990819346604867,0.874042961058935
316,2,141152,-0.00512230895889565,0.0993642046787888,0.958915743556237
317,2,141292,0.0111206035984901,0.0986483567737216,0.910308901101299
318,2,141545,0.0119021621373034,0.0991286594586493,0.90449772955955
322,2,146723,0.0631560276475953,0.0988947721468341,0.52348527909677
323,2,147946,0.0113296549524722,0.0998564958822546,0.909730872853611
326,2,151397,-0.0545869021398535,0.100065792538106,0.585747252782254
327,2,153035,0.0146546647377093,0.0990151101580848,0.88242385738899
328,2,153228,-0.0163542590555639,0.0997369154077524,0.869845471008064
329,2,153455,-0.0305045866413667,0.100480407910941,0.761621099561628
331,2,153815,-0.00887558371746833,0.100106847099314,0.929401522062707
332,2,154160,-0.0116769098495553,0.0990570978548624,0.906229312467325
333,2,154235,-0.0271699314284159,0.100037775551495,0.786090890169799
335,2,159870,0.00480889187819789,0.0975209872960081,0.960699060194158
336,2,161229,0.0374182481303473,0.0989981518098124,0.705680680132207
339,2,162696,0.0992604247064248,0.098450478129284,0.314036118685277
340,2,163284,0.110660174055538,0.0971071930952807,0.255239315406874
341,2,164166,0.0648921427140683,0.0981281802659236,0.508851480956639
342,2,165270,0.0317627417960589,0.0973485292663465,0.744406928105557
343,2,165675,0.0507289143777589,0.0989354331738004,0.608448527984346
346,2,168062,0.0261562148069292,0.098073043284947,0.789854827676949
347,2,168518,-0.0101748050357431,0.0975198195110802,0.916962150402484
348,2,168980,0.0287343047911583,0.0974630264597258,0.768302696312699
349,2,169651,0.0165411207193362,0.0975173491181751,0.86540431750196
352,2,170725,0.0339366497345817,0.0976782183800139,0.728472999144943
353,2,171254,0.0445620448247579,0.0978242669279035,0.649006911798609
354,2,172242,0.0397974270051977,0.0966731222970433,0.680831138576323
355,2,173254,0.010297416144444,0.0959537812816069,0.914598925791983
356,2,173340,0.00943057580426099,0.0959424212365658,0.921754537522918
357,2,173385,0.00903475726364156,0.0960308898088963,0.925097569659589
358,2,173973,0.0284663917755302,0.0957649981579662,0.766448534033456
360,2,177341,0.0904563150445313,0.0953291459702149,0.343328693321026
361,2,180314,0.0312664350621649,0.0954681673937209,0.743479049477905
362,2,180339,0.02502253623832,0.0957146327012982,0.793914517652613
363,2,182758,0.044362054552558,0.0953513747794715,0.642040611075497
364,2,183619,0.0472445949274874,0.095723177664975,0.621927842215752
367,2,187176,0.00630889315746741,0.096276934647319,0.947790226838011
368,2,191066,0.0681037803260593,0.0969294877002313,0.482760909553422
371,2,191599,0.0343465825466097,0.0956357849199327,0.719705497653364
373,2,191763,0.0406998719416125,0.0960076583298107,0.671880043067054
374,2,191959,0.0090810253930631,0.0957965599104867,0.92453152317021
376,2,195759,0.146628908416719,0.0963046463687777,0.128765914899139
377,2,196912,0.145653581018333,0.0947408879651908,0.125093960692024
379,2,198110,0.101321595661239,0.0954750056342872,0.289307792795497
381,2,198805,0.124898526568827,0.0958087326579045,0.193211476789271
382,2,198891,0.145454270508681,0.09497599297272,0.126545326531305
383,2,199248,0.113146839251621,0.0953185690851353,0.236010521731528
384,2,201782,0.118105491493926,0.0951839051421124,0.21549858536367
385,2,203285,0.182193905799666,0.0945253141183686,0.0547242598980806
386,2,203783,0.130528179808602,0.0945619544198697,0.168353720816186
387,2,204179,0.146564256159419,0.0947255816432649,0.122698738659638
388,2,205406,0.131791632085281,0.0957662281795434,0.169638085503761
389,2,205834,0.117476612934117,0.0953581030620823,0.218786975895297
391,2,207192,0.0736219780770049,0.0953930697938072,0.440764094834989
392,2,207561,0.0808393369514432,0.0949540805492356,0.395151057112451
393,2,208682,0.0717384279395992,0.0948147587474578,0.449784213068559
394,2,210102,0.0583495577917952,0.0950859701209219,0.539841493487354
396,2,214801,0.0530450860181664,0.0950902422455235,0.577307632022515
397,2,215016,0.0370416433214866,0.0950574229339571,0.697010774092439
398,2,218876,-0.0962052606210029,0.0959242543456423,0.316581883748661
399,2,227511,-0.0622167823671965,0.0966840360172769,0.520313482515874
400,2,230378,-0.0482948171433185,0.0954870108334969,0.61333121375048
401,2,231943,-0.0538315331107231,0.0957526109114224,0.574340728754625
402,2,232156,-0.06401499856704,0.0956955641405726,0.503968267125339
403,2,232789,-0.0453293271979317,0.0953866210135309,0.634926337936752
404,2,238524,-0.0432705092004085,0.0955236473682211,0.650839872908563
405,2,241518,-0.0693231285262134,0.0963102753051433,0.472130874423002
406,2,250396,-0.14817561494175,0.095398460720935,0.121264598565501
407,2,250466,-0.146244251177503,0.0953729856094102,0.126074817419657
408,2,252305,-0.124501254365406,0.0957146237216278,0.194190884319481
409,2,254571,-0.0744055782178397,0.0972106639095459,0.444541548195799
410,2,254742,-0.0684337460327136,0.0971351769331294,0.481573076196272
411,2,254908,-0.0945075834407587,0.0978166879394528,0.334620395547114
413,2,255862,-0.0820022720835101,0.0972580461974296,0.399720381460587
414,2,255975,-0.0833686610639688,0.0969028999826933,0.390190016922268
415,2,258311,-0.114459384588898,0.0952079589252378,0.230090344915889
416,2,259284,-0.112388204316247,0.095536812108845,0.240233202197393
417,2,266330,-0.0917508170652332,0.0960113776659055,0.33991598700441
418,2,267100,-0.0848776937693712,0.096022270696964,0.377331535199832
419,2,268086,-0.0540135248391174,0.0960924945388956,0.574405095885404
420,2,274614,-0.107577930508432,0.0953796967032451,0.260131843744108
421,2,274729,-0.108499938529419,0.09590031709827,0.258662162589462
422,2,275746,-0.077941892034105,0.0959424492956399,0.417120142197155
423,2,277029,-0.0924612929960772,0.0954590621259427,0.333409816807697
424,2,277741,-0.100683865940037,0.0954730791217128,0.292339354718332
425,2,278218,-0.101634752804442,0.0952972356919872,0.286925358101053
426,2,278379,-0.0818876775588547,0.0977156517795764,0.402586483179994
427,2,279910,-0.111264290455948,0.0952331779996663,0.24345995020281
429,2,283431,-0.126219855813276,0.0965812417577919,0.192105017689453
430,2,283573,-0.126310431107742,0.0954167116427638,0.186433789804744
431,2,286762,-0.0832648942614806,0.0957956430390007,0.385332217621298
432,2,287187,-0.123850374723973,0.0952227520128666,0.194230668372909
433,2,288379,-0.0760737453179474,0.0946407205605236,0.422044080512084
434,2,294941,-0.00932094782441678,0.0947826630732081,0.921717959249885
439,2,297610,-0.0626767511019409,0.0952052810679418,0.510753485457134
441,2,299680,0.0210312900931285,0.0949637370999546,0.824857243982956
442,2,299708,0.0456734045067577,0.0951395988776251,0.631476916698688
443,2,299759,0.0315347026792659,0.0948333552804796,0.739688324306762
444,2,300111,0.0186546763192411,0.0955057496965536,0.845250775634712
446,2,301710,0.0419980842449703,0.0948473053631141,0.658183922757337
447,2,303446,0.017804785453017,0.0954665255550931,0.852157526315475
448,2,303854,0.0412435876338841,0.0954643020307541,0.665982278252703
449,2,304472,-0.00412296663743178,0.0946823752892385,0.965291524214008
450,2,304691,0.00318517676642577,0.0962164233560577,0.973610128474517
451,2,308097,0.0652483016520926,0.0951390336456487,0.493276458473836
453,2,309402,-0.0291962485240254,0.0946104133452745,0.757812077349735
454,2,310030,-0.0381096787437083,0.0951331688846266,0.688962159906299
455,2,310113,-0.0540735539691687,0.094845706551232,0.568958128270743
456,2,310972,-0.0610390951590055,0.0949779082503002,0.520857880927431
457,2,312659,-0.136669970842793,0.0943848859315108,0.14850268221976
460,2,318265,-0.201929796116305,0.0952908227996412,0.0347806938687192
461,2,318379,-0.192458902925018,0.0956320736190284,0.0449270389704958
462,2,321266,-0.107056203546073,0.0953652793525127,0.26237419531392
463,2,322957,-0.0906669151321319,0.094559572967908,0.338298726953776
464,2,325221,-0.0980533734592492,0.0950592433021996,0.303013767012394
465,2,332691,-0.0546216710946588,0.0961281556006413,0.570248758589381
466,2,333006,-0.0226298554539658,0.095975675789774,0.813734381029786
468,2,335046,-0.00835933265510412,0.0950203809836847,0.929947145520723
469,2,335049,-0.0179417806915613,0.0954207253744853,0.850962638112136
470,2,335995,-0.06315867512748,0.09482680257868,0.505818987022669
471,2,336060,-0.0649653673424851,0.0946954898461023,0.493135068691613
472,2,338292,-0.0781638363241356,0.0946612584959678,0.409519788797877
473,2,339568,-0.112932466366876,0.0947047969756623,0.233878644191795
474,2,340466,-0.150065759251224,0.095383148707749,0.116546514597112
478,2,348480,-0.111178465040628,0.0945691706428772,0.240534586527592
479,2,350086,-0.149442831764829,0.09442417668568,0.114390939053991
480,2,351083,-0.108592218427186,0.095809056028717,0.257805710471273
481,2,351335,-0.132794517158904,0.0946407859428627,0.161453291196801
482,2,351417,-0.115301270593516,0.0946907073139096,0.224165784232679
483,2,351450,-0.153847830502634,0.0946407843213369,0.104927693063589
484,2,352302,-0.137381677510639,0.0954650367225339,0.151014394086465
485,2,352469,-0.154811962825344,0.0944176381226981,0.101968594340405
486,2,352562,-0.153988810448917,0.0948102550210025,0.105230193170257
487,2,352944,-0.140821551354467,0.0945928831701275,0.137456059693055
490,2,355266,-0.159607864972447,0.0945083329008478,0.0921363886290169
491,2,358277,-0.13545873003643,0.094630089104938,0.153184551324509
492,2,358926,-0.139503760724067,0.0947535142777738,0.141836114199695
493,2,358948,-0.157965420503156,0.0947016149129424,0.0961959287272326
494,2,359515,-0.157044348607479,0.0945626209397318,0.0976526868553988
495,2,363190,-0.0595018188090826,0.095807921549397,0.534965409995949
496,2,363588,-0.0356541942438255,0.0962197264130515,0.711195175299701
497,2,363888,-0.0430482350342433,0.0953850455350487,0.652043189816028
498,2,363954,-0.0128926671236978,0.0950309779371537,0.892161039881433
499,2,364199,-0.0272540300520796,0.0948932554325297,0.774122160973327
501,2,365981,-0.0643499396276434,0.0967571868934242,0.50644238679431
502,2,366047,-0.0341980528671183,0.0950566747353925,0.719238104226349
503,2,366936,-0.0396765951901067,0.096145020579213,0.680095659567731
504,2,369530,-0.0598644710796385,0.094862835101468,0.528407398775172
506,2,369931,-0.0478424744669843,0.095533535784917,0.616829295674527
507,2,371033,-0.080877376639948,0.0952164981385008,0.396231613358653
508,2,372919,-0.0155572660634999,0.0948984822718777,0.869875444000506
509,2,373518,-0.0109132767585773,0.094846428419628,0.908460924540817
510,2,376157,-0.0655366460600918,0.0949935135640882,0.49070626504915
511,2,376172,-0.0571307791434614,0.095696361640906,0.550889731442886
514,2,381433,-0.00638925075546426,0.0956749018556785,0.946793979642788
515,2,381922,0.00394230520888317,0.0964183832079082,0.967408710050272
516,2,382146,0.00264834206422671,0.0949679776096319,0.977768286810898
517,2,384206,0.0245060515775714,0.0952547784607803,0.79712142327402
518,2,384955,-0.00182294560149521,0.0950514636492556,0.984709535100964
520,2,387301,-0.00737099439494898,0.0955345492534661,0.938543733154607
521,2,388313,0.00407135305009543,0.094967834991003,0.965828714105336
524,2,390138,-0.0378422650941188,0.0952424134606999,0.691367382476992
525,2,391233,0.0435051340114985,0.095765166469959,0.649899494532698
530,2,395606,-0.169088542164488,0.0948110238050194,0.0753758707855052
531,2,395726,-0.149518985834813,0.0948691991171232,0.115909080314784
532,2,395853,-0.146409855952902,0.0951549665081454,0.124786487692779
533,2,396484,-0.13084127809623,0.0947960608846325,0.16838632112028
534,2,396705,-0.151236428402433,0.0946640189030886,0.111023945560184
535,2,398759,-0.112984082077809,0.0955934118992938,0.238031702003208
536,2,400386,-0.123913985419913,0.0950191871430587,0.193051118024308
537,2,400847,-0.138117182518782,0.0948757052815584,0.14634504227542
538,2,401130,-0.139215542216572,0.0957458064101403,0.146831508556971
539,2,401143,-0.132770814971567,0.0955808492651493,0.165679736581227
540,2,401979,-0.0832087129271359,0.0956799308125429,0.385078871467911
541,2,403598,-0.088151792998005,0.0951594795006371,0.354892592713356
542,2,404844,-0.0864797038156562,0.0962293482473462,0.369433978647781
543,2,405100,-0.084901523310938,0.0953504857197117,0.373849423711134
548,2,406181,-0.0965114743164454,0.0953810894649753,0.312302231738939
549,2,406688,-0.0876860162821892,0.0948533353706509,0.355889872565752
550,2,407621,-0.108551121975345,0.0955724918682445,0.256811313587984
551,2,409016,-0.069338749095499,0.0966353899077882,0.47352194801415
552,2,410647,-0.0851522993317685,0.0951884702536363,0.371629054872914
554,2,419803,-0.100035678957836,0.0958175967529969,0.297189633333607
555,2,419943,-0.101580963901521,0.0963804052999357,0.292622698824614
556,2,422349,-0.0963597165875509,0.0952098862125749,0.312194537598416
557,2,425467,-0.0855937437794099,0.0948963466735703,0.367687332733708
560,2,429095,-0.0893466989971337,0.0954498431395513,0.34988266026799
561,2,431266,-0.10124777018917,0.0954683198591601,0.28962504042911
562,2,431446,-0.0899458243991829,0.0958870571934558,0.348865589641285
563,2,432524,-0.0604233244921872,0.0950302433652453,0.525297550490585
564,2,434090,-0.158378823193093,0.0955897993834266,0.0984364664671546
565,2,441927,-0.114979872067563,0.0947361152493334,0.225679171354328
566,2,446471,-0.14845518746316,0.0957719625254545,0.122015896407806
567,2,449325,-0.149216723948448,0.0952046667658987,0.117934523356619
569,2,450017,-0.18481376669271,0.0944950337386217,0.0512766942050698
570,2,451779,-0.212906238981424,0.094684389609314,0.025154989007643
571,2,451784,-0.214012842291728,0.0950236318784203,0.0249231879478751
