SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
231,2,59477,-0.0340267307572659,0.110669350433951,0.758672294790654
233,2,60471,-0.0542424330634721,0.10915215683657,0.61953838321525
234,2,60478,-0.051381417839247,0.109280716714132,0.638518008131107
235,2,60786,-0.0673299847645041,0.109076334406802,0.537451969715838
236,2,61035,-0.0474926553783686,0.10909803588017,0.663595557024242
237,2,61071,-0.0762192143971827,0.108556497658639,0.483069735048178
238,2,61675,-0.0782894953670907,0.10886529717317,0.472529853516874
240,2,62939,-0.0729296601596217,0.108687406321118,0.502656932665893
241,2,63527,-0.0688609899847039,0.109103393270099,0.528348604023542
242,2,63857,-0.0802776620530719,0.109106699709275,0.462358024835733
243,2,65527,-0.145911123271863,0.108552902245553,0.179763862807173
247,2,67976,-0.0561882959227743,0.110357360226972,0.61096617126597
250,2,72389,0.007358444951439,0.109716367620721,0.94656562846511
251,2,72392,-0.0196896293483029,0.110458145781317,0.858625591253973
252,2,73646,0.0500644224302179,0.108165592066895,0.643757229045621
253,2,74564,0.0969982708954797,0.107862477974047,0.369118029101451
254,2,74739,0.154906353424782,0.108026850931462,0.152468427026376
257,2,80873,0.154489161858822,0.108287770930691,0.154563550563068
258,2,81501,0.202418758081431,0.108045599297944,0.0618314048314256
259,2,83526,0.151984083618364,0.108110759167759,0.16065764981794
260,2,83845,0.204155489246782,0.107970605565778,0.0594639474232836
263,2,84447,0.217179889374561,0.109291902515174,0.0476778039453364
264,2,87391,0.247400371841765,0.10723136981781,0.021623813133436
265,2,87562,0.251242230205865,0.107481575570417,0.0199694910054522
266,2,87849,0.24568797285534,0.107507609172603,0.0228872172429069
267,2,87878,0.258322331411154,0.107892838121157,0.0171755729966827
269,2,89785,0.213009370468119,0.108185047053124,0.0497423839839116
272,2,93721,0.14948239778152,0.10815676517832,0.16781794222361
273,2,93952,0.141403723358968,0.107876579118051,0.190780265508053
274,2,95085,0.137405473141572,0.108042484877053,0.204291149937101
276,2,107124,0.261164685471126,0.107448188037194,0.0155709201944504
277,2,111645,0.286825333425383,0.107332739437828,0.00788272430208444
278,2,111916,0.261679035062854,0.107772278976508,0.0156784090363521
279,2,111931,0.263098958886979,0.107930045343883,0.0152747718880233
280,2,111999,0.273933289351375,0.107459261889983,0.011219957511307
281,2,114528,0.251540749223375,0.108243080103179,0.0207007160836104
282,2,116024,0.301829285410066,0.108140504159914,0.00553877572392649
286,2,120090,0.107546543903816,0.108744905208383,0.323350290989247
287,2,120291,0.0955319560807199,0.110023322593671,0.385826480316982
288,2,120726,0.118483034823534,0.109322664519051,0.279196695726594
289,2,121716,0.14187071428832,0.109119079195068,0.194399251920546
290,2,123100,0.112689606020856,0.109366571183646,0.30353506343691
291,2,124677,0.0996144718333241,0.109251456222799,0.362501099897725
293,2,127887,0.137883143962326,0.109885174185037,0.210384049022466
294,2,128935,0.112210254521957,0.109863642304667,0.307783680377087
295,2,129053,0.123536197004235,0.110164729219195,0.262889655314029
296,2,130040,0.153239004274092,0.110734402635532,0.16728095780347
297,2,130976,0.101252919358134,0.109998028429593,0.357941413450823
298,2,132199,0.0745675231669414,0.110569191807049,0.50050040301216
299,2,133355,0.115742274033442,0.111218353842956,0.298738171599288
300,2,133435,0.0956290372553588,0.111513439204479,0.3917194286555
302,2,135183,0.115589802003467,0.111521794583258,0.300689032420901
303,2,135402,0.121731351544069,0.111486380778663,0.275624194196491
304,2,135898,0.148001666890847,0.111990039841472,0.187170245516453
305,2,135912,0.141977294418124,0.112095246121172,0.206141565749559
306,2,135925,0.13621992861036,0.111605479110648,0.223071605549994
307,2,136002,0.103357625418006,0.111621570750132,0.355096970942973
308,2,136173,0.119080568338861,0.112369111444427,0.289993427661516
310,2,138318,0.0960465710300757,0.115405880121222,0.405830380182063
311,2,138695,0.0532493127233478,0.113503740275884,0.639258128217788
312,2,138818,0.0481190876350124,0.113301963192675,0.671315768212013
313,2,139728,0.0690353638036121,0.113068042508222,0.541880645814324
314,2,140174,0.0232566964665324,0.113120957812059,0.83722860243998
315,2,140863,0.01014243407891,0.11308068286139,0.928582830135221
316,2,141152,0.0494981401209504,0.11336990330776,0.662663015982565
317,2,141292,0.0123293483186921,0.112583230803894,0.912857692110608
318,2,141545,0.0770204356709276,0.113059280849104,0.496166677181984
322,2,146723,0.0864173078010517,0.112835812886829,0.444266803006417
323,2,147946,0.115314631706579,0.113798600882244,0.311600400974973
326,2,151397,0.0819937053552582,0.11416552082689,0.473108887868962
327,2,153035,0.0612842025444897,0.11295809751259,0.587789421332327
328,2,153228,0.0576003674856884,0.113788484459026,0.613028316495387
329,2,153455,0.0850865665598475,0.114599480137581,0.458296964182104
331,2,153815,0.064550416171002,0.11419723086807,0.572260232021711
332,2,154160,0.0386195778143681,0.113033132210287,0.732805565172857
333,2,154235,0.0755354549478033,0.11410992769403,0.508432974405631
335,2,159870,0.067264317713827,0.111239285712585,0.545779236144135
336,2,161229,0.0845518454442677,0.112915539923912,0.454472729039862
339,2,162696,0.126060707921913,0.112318721991298,0.262477259572976
340,2,163284,0.106534478155639,0.110883029506384,0.337319156134258
341,2,164166,0.106115704979798,0.111916385418798,0.343691804958142
342,2,165270,0.064206049869211,0.11106386919905,0.56356504059078
343,2,165675,0.0850703643580051,0.112861995971102,0.451498436774238
346,2,168062,0.0328991977138786,0.111924115688656,0.768974983462583
347,2,168518,0.00688852077564284,0.111296278056677,0.950682639730986
348,2,168980,0.0448090762289075,0.111218475679016,0.687271289826825
349,2,169651,0.0492634798025746,0.111265991613025,0.658214750954475
352,2,170725,0.0296596235617712,0.111483821714352,0.790360492535458
353,2,171254,0.0464077354916257,0.111648108590658,0.677910832462355
354,2,172242,0.0593872514962827,0.110310070657691,0.590663318659485
355,2,173254,-0.0177866942562203,0.109505608276061,0.871062354090048
356,2,173340,-0.00447331350626201,0.109496188830926,0.96743570466038
357,2,173385,0.00247030067312948,0.109597209773733,0.982030088812916
358,2,173973,0.0199179349214058,0.109301000492876,0.855506735913789
360,2,177341,0.0682285544866124,0.108873159463791,0.531274542112491
361,2,180314,0.000691765535640543,0.108970249299375,0.994938484868974
362,2,180339,0.0164248367264354,0.109242060222853,0.88057224473207
363,2,182758,0.0444622921985104,0.108828045186037,0.68311364902919
364,2,183619,0.0414619914666224,0.109260139131742,0.704559947032753
367,2,187176,-0.0249163524437421,0.109869379907716,0.820724851368853
368,2,191066,0.014348338829723,0.110696135217126,0.896941577901279
371,2,191599,-0.0430754588248508,0.109140858647477,0.69331914323972
373,2,191763,-0.0472503437542529,0.109568430879764,0.666556746381145
374,2,191959,-0.0560686685038322,0.109289139584087,0.608250847264379
376,2,195759,0.0806424723500008,0.110185069999711,0.464726181255989
377,2,196912,0.0668829005697724,0.108426644921902,0.537731760527052
379,2,198110,0.0260254955366684,0.109126395714095,0.811639871255862
381,2,198805,0.0232765260024919,0.109598259767483,0.831932830624109
382,2,198891,0.0614028924370344,0.108702388317692,0.572519885648775
383,2,199248,0.0264427182681435,0.108990783991128,0.808445136613487
384,2,201782,0.00362457564236296,0.108865753562447,0.973458961254495
385,2,203285,0.0978873205343363,0.108318627356796,0.366771875634986
386,2,203783,0.056686809857059,0.108168273058516,0.600564762316559
387,2,204179,0.08582310981561,0.108375959411351,0.428949793563248
388,2,205406,0.0227924615131304,0.109579945874458,0.835350110450858
389,2,205834,0.0256336581335163,0.109053257487326,0.814301308606067
391,2,207192,-0.022055778261429,0.108953484997599,0.839694870051447
392,2,207561,-0.0203731849424648,0.10847277449026,0.851126911797726
393,2,208682,-0.0451558550537534,0.10826903027281,0.676880116255354
394,2,210102,-0.0205307305154873,0.108569885255824,0.850121925402389
396,2,214801,-0.0230599348157136,0.108563279472101,0.831909722561083
397,2,215016,-0.0506727007100581,0.108474746088948,0.640689192339039
398,2,218876,-0.0914812745299093,0.1095218983192,0.40412595337204
399,2,227511,-0.0837534049543056,0.110315993877285,0.448231448840443
400,2,230378,-0.0373271254220182,0.108996582257614,0.732207483602418
401,2,231943,-0.0551999708911181,0.109287753482868,0.613811970765106
402,2,232156,-0.0616333256733788,0.109233176595993,0.57295162894836
403,2,232789,-0.0316913439099287,0.108882390019236,0.771176122451133
404,2,238524,-0.0215672414674747,0.109042658999719,0.843325411991815
405,2,241518,-0.0553909755446947,0.109955880077702,0.614746816792474
406,2,250396,-0.093197870811658,0.1091328830806,0.393692315015399
407,2,250466,-0.102225587203299,0.109071354532622,0.349278012399593
408,2,252305,-0.0919711974542297,0.109386972392967,0.401036152693771
409,2,254571,-0.0336778462965168,0.111019893240922,0.761802111758911
410,2,254742,-0.0165317754382743,0.110930609755272,0.881616579050173
411,2,254908,-0.0435047239537307,0.111757490607258,0.697305291764471
413,2,255862,-0.0349517884163408,0.111092549184038,0.753237088100704
414,2,255975,-0.0276390415702688,0.11069721103056,0.802978924996013
415,2,258311,-0.0982724082531661,0.108753240777188,0.366809239497343
416,2,259284,-0.0635425993179979,0.1091931949427,0.560986492588922
417,2,266330,-0.0176656486087924,0.10971126030979,0.872170179958499
418,2,267100,0.00916216137401393,0.109706208437067,0.933489046633761
419,2,268086,-0.00343033895107925,0.109715137374994,0.975075180732542
420,2,274614,0.00436651066154092,0.109048453281241,0.968082333553914
421,2,274729,-0.0167437732291268,0.109641530991749,0.878711240997508
422,2,275746,0.0194312575621147,0.109592408783044,0.859370690415296
423,2,277029,-0.00360008285846247,0.109087818941063,0.97369188839205
424,2,277741,0.0106859387925011,0.109129331864107,0.922051433281951
425,2,278218,-0.0174869070000334,0.108929729359184,0.872552398935946
426,2,278379,-0.00457917970508415,0.111629270309168,0.967302092810624
427,2,279910,-0.0460416212806536,0.108867877855168,0.672616382077263
429,2,283431,-0.0053774108984217,0.110489964919682,0.961210786969417
430,2,283573,-0.00479142112009945,0.109164638736576,0.965015551762485
431,2,286762,-0.0151059565526885,0.109441413977536,0.890297154163266
432,2,287187,-0.0450702557854203,0.10890728963023,0.679242183060485
433,2,288379,0.0464169103906714,0.108079945448087,0.667844469786521
434,2,294941,0.0602494239265184,0.10812530687465,0.577731270349895
439,2,297610,-0.0184810657990122,0.108715913344969,0.865112144557411
441,2,299680,0.0840564831790115,0.108293173868704,0.438154346552974
442,2,299708,0.11061990489652,0.108454464745059,0.308442932358335
443,2,299759,0.100860569431637,0.10811297321794,0.351499814709511
444,2,300111,0.082275969083029,0.108914485293496,0.450501924863203
446,2,301710,0.0795295153477117,0.108192425108123,0.46278206104584
447,2,303446,0.110801220729525,0.108797482302136,0.30917723461406
448,2,303854,0.094462922716185,0.108862051798677,0.386131382241096
449,2,304472,0.0362346721676626,0.108039991596349,0.737536143738233
450,2,304691,0.0653841043780878,0.109752667613053,0.551730390923918
451,2,308097,0.151913622206962,0.10834911734489,0.161771485590724
453,2,309402,0.0903395991948389,0.10788225034462,0.40293953473286
454,2,310030,0.0727814380810863,0.108526946875163,0.502894720811909
455,2,310113,0.0848936185443708,0.108198834412204,0.433209935272015
456,2,310972,0.0351339043105601,0.108441463672527,0.746137800858493
457,2,312659,0.0561266715932564,0.107995524724896,0.603589399598696
460,2,318265,-0.134422675753286,0.109206725963524,0.219179374521846
461,2,318379,-0.145526453396282,0.109491462406526,0.184669305305217
462,2,321266,-0.0635158289308087,0.108977959547337,0.56037860299919
463,2,322957,-0.0846301619305493,0.107963278444953,0.43363668311114
464,2,325221,-0.0563475855593986,0.108608990471194,0.604217327230565
465,2,332691,-0.0254960348213771,0.109748690727002,0.816429631757281
466,2,333006,-0.049354485999823,0.109510024749169,0.652493546955426
468,2,335046,-0.00730854145636514,0.108443155553722,0.946305295371534
469,2,335049,-0.0190445818422301,0.108900296132582,0.861273479265339
470,2,335995,-0.080450027687012,0.108205031499426,0.457675888524819
471,2,336060,-0.0574608258969272,0.108100648994068,0.595372504073192
472,2,338292,-0.102697798851445,0.107998859450021,0.342297835434232
473,2,339568,-0.115778670677492,0.108124517035587,0.284995360873529
474,2,340466,-0.124412789454095,0.109036776009295,0.254636428910091
478,2,348480,-0.19968048718282,0.107615271852384,0.0643577625511478
479,2,350086,-0.228354177551946,0.107458747293554,0.0342774382873676
480,2,351083,-0.188001063110107,0.109083546928622,0.085681114053979
481,2,351335,-0.20930055525118,0.107735827152457,0.0528448379882151
482,2,351417,-0.208065180539574,0.107725420670215,0.0542289150385937
483,2,351450,-0.259448615698108,0.107529916423458,0.016339386255138
484,2,352302,-0.190791353876626,0.108796367706527,0.0803574007522503
485,2,352469,-0.207434152416331,0.107599386363684,0.0546772624058197
486,2,352562,-0.203515600620852,0.108064876288656,0.0604853904712383
487,2,352944,-0.215902486715101,0.107681722349782,0.0457255141920249
490,2,355266,-0.215148076052152,0.107685999758148,0.0464921355224709
491,2,358277,-0.213429233934474,0.107712878597533,0.0483146885417212
492,2,358926,-0.245299416878109,0.107680996683963,0.0233225947123031
493,2,358948,-0.224563399973145,0.107843656555723,0.0380343135702759
494,2,359515,-0.231291128320433,0.10763936189135,0.0323331063878845
495,2,363190,-0.174026208848822,0.109008360013403,0.11128353893862
496,2,363588,-0.127321737604189,0.10962352225175,0.246245549867855
497,2,363888,-0.136630648467887,0.108647140084008,0.209381065828148
498,2,363954,-0.139682750675228,0.108202473080619,0.197569757618775
499,2,364199,-0.155004406333546,0.107995571466237,0.152091381631286
501,2,365981,-0.171004467128897,0.110118466040355,0.121339829535614
502,2,366047,-0.125287479023318,0.108298866741609,0.248108606438422
503,2,366936,-0.134922869500472,0.10951744288186,0.218778021028834
504,2,369530,-0.18614387866771,0.107869891133936,0.0852885110960982
506,2,369931,-0.165728167265798,0.108709751170891,0.12827888674213
507,2,371033,-0.199266159095668,0.108259204544306,0.066513566693368
508,2,372919,-0.144321535667214,0.108034931440517,0.182449605569845
509,2,373518,-0.157507807592643,0.107921052776954,0.145324406147529
510,2,376157,-0.234960776770304,0.107761853595802,0.0298899313196908
511,2,376172,-0.216167024622271,0.108661838364389,0.0474333495327656
514,2,381433,-0.13317614312594,0.108960015614837,0.222429406420399
515,2,381922,-0.147104245807356,0.109759502343855,0.181028809320486
516,2,382146,-0.117702455803439,0.108201773834713,0.277423256589136
517,2,384206,-0.120910163306715,0.108529733353592,0.26600537473005
518,2,384955,-0.148282755934983,0.108190712704201,0.171380463395573
520,2,387301,-0.126031789134887,0.108823834550038,0.247595275973443
521,2,388313,-0.0942594293451459,0.108266802057612,0.384552401486217
524,2,390138,-0.16365384162773,0.108370872683995,0.131905454333453
525,2,391233,-0.0637238552957334,0.109271975709096,0.560152977275622
530,2,395606,-0.189943829002196,0.108218919231976,0.0800957226090186
531,2,395726,-0.191055264383389,0.10817348041834,0.0782277258809848
532,2,395853,-0.202761841462964,0.108424048707419,0.0622999225035915
533,2,396484,-0.180382967045262,0.108052500909351,0.0959244420528953
534,2,396705,-0.157929514294509,0.108099517650996,0.144914803382899
535,2,398759,-0.144524068430801,0.109041308270541,0.185893494232192
536,2,400386,-0.136165180122313,0.108460344380136,0.210150394757689
537,2,400847,-0.12949793490357,0.108383154879137,0.232961047323126
538,2,401130,-0.114928476907039,0.109426448699833,0.294307605004812
539,2,401143,-0.136148037169608,0.109139729518815,0.213053840229156
540,2,401979,-0.0685705526094788,0.109251350458351,0.530645377829434
541,2,403598,-0.0654260073469835,0.108677560351966,0.547547649265971
542,2,404844,-0.0459837452751732,0.10992072270023,0.675956189844063
543,2,405100,-0.0639280924162355,0.108888386060258,0.557513570672652
548,2,406181,-0.0886329034859119,0.108909951219272,0.416297700083299
549,2,406688,-0.0352165619810946,0.1083667689568,0.745392007091808
550,2,407621,-0.0643545950705458,0.109218188984871,0.556084125392244
551,2,409016,-0.0612763392760043,0.110318001658389,0.578937462405124
552,2,410647,-0.033522206081559,0.108742928102208,0.758058554651639
554,2,419803,-0.114999384928314,0.109350019833063,0.293673508769306
555,2,419943,-0.0778186697328239,0.110089846296182,0.480116653344911
556,2,422349,-0.128594036627282,0.108601009223262,0.23717169765905
557,2,425467,-0.101194859939464,0.108291978229779,0.35070382279132
560,2,429095,-0.111671893404255,0.108905829927591,0.305877259446221
561,2,431266,-0.0571296282835438,0.109084944985911,0.60080409941814
562,2,431446,-0.0548555049212565,0.109529162091612,0.616802806569997
563,2,432524,0.0167979110483492,0.108512323971692,0.877065986113991
564,2,434090,-0.105800322715539,0.109371016196369,0.334030144013776
565,2,441927,-0.088010786788243,0.108242279170673,0.4167141305391
566,2,446471,-0.120653509399957,0.109483599863399,0.271202214849109
567,2,449325,-0.14735260519076,0.108747941802739,0.176286536480335
569,2,450017,-0.204437463364322,0.10787846709581,0.0588996916521336
570,2,451779,-0.237246383480741,0.108095302253388,0.0288295500764402
571,2,451784,-0.238379334508642,0.108483334397746,0.0286423395998799
572,2,453525,-0.289677854222949,0.108163624692171,0.00774922624330977
573,2,453768,-0.266725543667474,0.108476168932009,0.0144179828689398
574,2,454027,-0.263444638274845,0.108038914027248,0.0152439327131982
575,2,455029,-0.250681477267073,0.108182814200587,0.0210642783421719
576,2,455247,-0.281358749094335,0.107613429543357,0.00931785796736286
579,2,455756,-0.21491627116383,0.116165667776003,0.065136912620545
580,2,457024,-0.276252773102728,0.108456643469045,0.0112850639979233
581,2,457298,-0.267591435934483,0.108837158189322,0.0144258614944814
582,2,460202,-0.208733657341913,0.109451809353854,0.0573213664431535
586,2,464424,-0.154117851828626,0.109136531554817,0.158784847846475
587,2,465824,-0.0714816000190881,0.110454794939568,0.517950906699582
588,2,470145,-0.112041569010035,0.108781682444217,0.303730566796888
