SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
91,1,116283,0.0520786802095532,0.122773972641115,0.671690455414388
93,1,127853,0.00488138687857226,0.1225763339341,0.968256560234307
94,1,128302,0.059375102342001,0.122064872224226,0.62696947406595
95,1,128704,0.0426777503378306,0.122206212121568,0.727126870050777
96,1,128911,0.106881134091115,0.122108409638089,0.382007455557579
97,1,130267,-0.0370496258928816,0.122166990608458,0.761862493579345
98,1,130271,-0.036442582650357,0.122312541204787,0.765919347478368
99,1,130613,0.029619052094049,0.123461003232678,0.810542273355724
100,1,132012,-0.149301262387035,0.122952461707685,0.225444626383818
101,1,133231,-0.180790978167386,0.12195567072491,0.139117571995481
102,1,137074,-0.123372003750398,0.12198410632267,0.312528423301212
103,1,137304,-0.144539746158315,0.121960783715151,0.23676210195802
104,1,139686,-0.0876172395241531,0.122274874184993,0.474119656127613
105,1,149562,-0.10286453718594,0.122520658195016,0.401718357848596
106,1,150447,-0.0843701667261221,0.123921973850262,0.496423518160487
108,1,154084,-0.0769389211778396,0.124318988675201,0.53639254034935
110,1,157269,-0.0987752289538099,0.122015690494168,0.418756308579184
111,1,160054,-0.0706497730821063,0.123231863575093,0.566801427436929
112,1,166222,-0.0543418195509929,0.122343158598738,0.657187955034791
113,1,166416,-0.0447340914244376,0.122105686673634,0.714319287658742
114,1,167326,-0.0912944883031403,0.122726744657643,0.457441379636167
115,1,168836,-0.068744996090215,0.122186076806461,0.574047086117077
116,1,171200,-0.0411976459595006,0.122404274528643,0.736640827251128
117,1,171431,-0.119622213041306,0.123023570738232,0.331541273024397
118,1,173339,-0.0547804259150013,0.122195439546345,0.654210492126919
119,1,173845,-0.0520284888498195,0.122097498805653,0.670278314502707
120,1,175121,-0.0587862024996375,0.121846583625061,0.629777656479107
121,1,175281,-0.0533246396298169,0.121957330469509,0.662204572614237
122,1,175315,-0.0587115997133449,0.121911906518493,0.630395384630025
123,1,175523,-0.052733940042988,0.122610801705559,0.667391069534885
124,1,175541,-0.0561763789914491,0.12210579105208,0.64575411109582
125,1,175653,-0.0983279174254552,0.122417073952746,0.422387729831846
128,1,175856,-0.0948798084475621,0.124449277130395,0.446331963600609
129,1,175876,-0.0642788888989523,0.122595194695846,0.600386327083701
130,1,175989,-0.0739374242195573,0.122929870032289,0.547919565453907
131,1,176001,-0.0691288891143753,0.123578958115581,0.576250014167756
133,1,177692,-0.0719831633784012,0.121891752328131,0.555199916014167
134,1,178191,-0.0903852118759836,0.121978208928499,0.459189253963902
135,1,178224,-0.0719831633784012,0.121891752328131,0.555199916014167
136,1,178960,-0.0959307037419177,0.122819875634758,0.435285853650252
140,1,183802,-0.0581143998460237,0.121928078346828,0.633921568971586
141,1,183954,-0.0392194500581702,0.122837527644596,0.749703767844954
142,1,184450,0.00298758127860991,0.121779486113312,0.980441551769164
144,1,184718,-0.0429176696943413,0.122450204111176,0.726179448065112
145,1,185296,-0.0199247173539636,0.121947338391292,0.870306543569447
146,1,185438,0.000811399722372305,0.121957699714763,0.994695372342915
147,1,185469,-0.007663824143897,0.122133035724371,0.950001252291014
148,1,185503,-0.0176545090200012,0.121814204763833,0.884849006250482
149,1,185705,-0.0221392242058239,0.123173675638181,0.857459897519835
150,1,185749,-0.0399344629070227,0.123160972496157,0.745943778757606
151,1,185806,-0.0601887652831113,0.12330218168384,0.625753526795565
152,1,185879,-0.0722057668684283,0.123880204173347,0.560354528702623
153,1,185916,0.0126617684026896,0.123881600043784,0.918649113276367
154,1,185941,-0.0125892997716715,0.124421282889157,0.919462757718416
155,1,185954,-0.00695614086235211,0.124785907427948,0.955576804134846
156,1,186055,0.00119175541723611,0.122295955681476,0.9922303646899
157,1,186896,-0.0467404411707409,0.124276076848114,0.707067239024646
161,1,190132,0.00810248862509116,0.122450344284645,0.94728026924597
162,1,190148,0.0219334960810705,0.122482471029826,0.857981884667934
163,1,190165,-0.00417384535341614,0.123429061417454,0.973043194969501
164,1,190169,0.0238839948105433,0.123268788161493,0.846478844872398
165,1,190933,-0.0854797422465815,0.12219098436126,0.484663781484332
166,1,192149,0.0125765246493814,0.123273525365954,0.918797699147658
168,1,192303,0.0820405141397491,0.146897846915507,0.576866059984491
171,1,192795,0.0978647479571146,0.121932968135099,0.422739608260446
173,1,194187,0.0236139606790266,0.122138818659895,0.846806194846319
174,1,194867,0.00424354513496011,0.12207860362148,0.972290157352473
190,2,8314,0.11405534139392,0.123997290397393,0.358294306161234
194,2,8498,0.0383322373511711,0.12394719385253,0.757304201723883
195,2,8651,0.0442958547398598,0.124057651428137,0.721261271196759
197,2,9812,0.0427860714987546,0.124796534067075,0.731917910371655
198,2,9932,0.0166710462693016,0.12432220147039,0.893403486017524
199,2,10135,0.00984745416855393,0.12384813737264,0.936670179086767
200,2,11616,0.0345062186803937,0.123704158613811,0.780453092848584
201,2,12133,0.0314493636452872,0.124198345401512,0.800246494974538
202,2,12194,0.0331819080988688,0.124677422717172,0.790285171752003
203,2,12359,0.0134615254521273,0.124323303316844,0.91383639354847
204,2,13061,0.0339656210632738,0.124303073223397,0.784822038799482
205,2,14298,0.0248376275013945,0.124701390086383,0.842239098257203
206,2,15222,0.0441438056361254,0.125902562584917,0.726083485663125
207,2,17986,0.0328166349321511,0.123705461033499,0.790948304309366
208,2,19770,0.0446875410690727,0.124550459137637,0.719966195162204
209,2,19836,0.0352320798589132,0.124216767953175,0.776857272869545
210,2,19851,0.0458356845129384,0.124570765677078,0.713131816437613
211,2,21595,0.0193348607644668,0.124075784387648,0.876255262546441
212,2,22385,-0.00789304326857543,0.124196749527278,0.949362338090659
213,2,23441,0.00931159753980282,0.12540275387455,0.940850709029301
214,2,24209,0.047499242347697,0.124345447433367,0.702695507473855
215,2,24341,0.0509590672824547,0.12463581340183,0.682887582187005
216,2,26815,0.0746996548588708,0.124452438041105,0.548740402896903
217,2,28209,0.0615852371707233,0.124514690898828,0.621188639584312
221,2,41245,-0.0635627415163144,0.124033922419772,0.608647810166403
222,2,43214,-0.0940563235984302,0.125992319324821,0.455847668810634
223,2,47104,-0.0320894808216898,0.122564709626983,0.793615510854817
224,2,50915,-0.0413527501993645,0.123761388190278,0.738477699916468
225,2,55834,-0.094655512825202,0.123105943323055,0.442469922298753
226,2,56422,-0.0569309524304596,0.123392061627561,0.64480828646214
227,2,57715,-0.0545211888885023,0.122988155212577,0.657817145939941
228,2,59046,-0.076521088208465,0.123577622576073,0.53617430655631
229,2,59191,-0.0774432918637634,0.122867652636175,0.528907134456269
230,2,59383,-0.0654365764407424,0.122922846011914,0.594826400239608
231,2,59477,-0.102513013532698,0.12470314687699,0.411599728261892
233,2,60471,-0.084377575024953,0.123055878761942,0.493361803666026
234,2,60478,-0.0777974877184044,0.123208755909287,0.528169215174588
235,2,60786,-0.0639587525033437,0.123028525974832,0.603480526589546
236,2,61035,-0.0631975368932008,0.123020760788396,0.607773076367586
237,2,61071,-0.07587272209528,0.122441881471334,0.535879337809312
238,2,61675,-0.0987174113540138,0.122748749505179,0.421809257835527
240,2,62939,-0.108906629288068,0.122511727763872,0.374636060900736
241,2,63527,-0.0974638915077685,0.122999821818447,0.428665202330592
242,2,63857,-0.123470448609733,0.122962316317223,0.316002596453074
243,2,65527,-0.159197310462973,0.122438996133189,0.194374757445352
247,2,67976,-0.0535026307520517,0.124467019622754,0.667564215650892
250,2,72389,0.0669219274647054,0.123680540829822,0.588788936551311
251,2,72392,0.0348558161469523,0.124559352543167,0.779769539398949
252,2,73646,0.0828172692380034,0.121939532466596,0.497477308849106
253,2,74564,0.144613537425361,0.121536104446434,0.23489270314177
254,2,74739,0.178298683635899,0.121810906332493,0.144156714763075
257,2,80873,0.227059872986549,0.121873782621257,0.0632821893398808
258,2,81501,0.234065881423922,0.121815718566461,0.055476741828956
259,2,83526,0.159829989818442,0.121964836216644,0.190892400809352
260,2,83845,0.235328467473508,0.121734677015815,0.0540201261800993
263,2,84447,0.251588639407572,0.12321429878767,0.0419064660171541
264,2,87391,0.21053774251969,0.121320548437593,0.0835455073538288
265,2,87562,0.213787837373656,0.121614119584693,0.0796278619810029
266,2,87849,0.19791855749012,0.121678579279516,0.104721053955035
267,2,87878,0.220080028016961,0.122097942564598,0.0723215720950935
269,2,89785,0.14647066489059,0.122424248449351,0.232336142435627
272,2,93721,0.097326600475892,0.122192024880022,0.426273721149606
273,2,93952,0.0749671573455623,0.121886656690525,0.538913814318528
274,2,95085,0.134077115989456,0.121913471657279,0.272180583186819
276,2,107124,0.12054595193384,0.122014330964229,0.323846230491705
277,2,111645,0.233988006661514,0.121625195734314,0.0551778465724713
278,2,111916,0.20920978062666,0.122042405568041,0.0873627157279973
279,2,111931,0.221247742062705,0.122170510343262,0.07099466575516
280,2,111999,0.231693349279226,0.121672641496154,0.0576923065507215
281,2,114528,0.212764626227739,0.122477322205903,0.0832284098282922
282,2,116024,0.252312832918343,0.122558641698248,0.0402552847069222
286,2,120090,0.14702065737287,0.122555697986877,0.231090264337015
287,2,120291,0.177626160826666,0.123849308126875,0.152397024518864
288,2,120726,0.142045667429887,0.12326034334955,0.24993506250325
289,2,121716,0.183478594142278,0.122964562383495,0.136559311706607
290,2,123100,0.0821866497377469,0.123444409596007,0.505987419351735
291,2,124677,0.0323894901362697,0.123339686490043,0.793009037585403
293,2,127887,0.000366632612346818,0.124197458510094,0.997646304701729
294,2,128935,-0.0101600542167752,0.124078873593217,0.934785495960002
295,2,129053,0.0207546852101615,0.124452848900459,0.867648509727842
296,2,130040,0.00317703185171747,0.125217267285002,0.979772458104972
297,2,130976,-0.0696395625851853,0.124142138869042,0.575176377024381
298,2,132199,-0.0174905434943016,0.124769621124263,0.888595584906077
299,2,133355,-0.0346586205123554,0.125603584142441,0.782758263364594
300,2,133435,-0.00959393659513119,0.125887544159066,0.939294904483459
302,2,135183,0.00282452723733062,0.125958213959954,0.9821221511278
303,2,135402,-0.000957279008962697,0.125939266274477,0.993939538855759
304,2,135898,0.0614943483766472,0.126564865799123,0.627359241331483
305,2,135912,0.0455948251523484,0.126677454226672,0.719115849606419
306,2,135925,0.0475763289427222,0.126101329500279,0.706187426075363
307,2,136002,0.0199315191744285,0.12602791519685,0.874427755608807
308,2,136173,0.040061437742529,0.126906128397748,0.752433688124585
310,2,138318,0.0278631545718682,0.130266476977363,0.830753589403056
311,2,138695,-0.0232313249840963,0.128036113651303,0.856123588028079
312,2,138818,-0.0342204620908575,0.127794295508119,0.78902683403829
313,2,139728,-0.0317630197395211,0.127566944244435,0.803512557439868
314,2,140174,-0.0332089010327186,0.127565901164666,0.794763012407787
315,2,140863,-0.0298351641025092,0.127516655062956,0.81514333982026
316,2,141152,-0.0151563912037775,0.127883225151929,0.905725097514103
317,2,141292,-0.0276711000494647,0.126957709240607,0.827589910650247
318,2,141545,-0.0356656710192049,0.127570615285133,0.779966629689109
322,2,146723,0.0994592024605716,0.127244549311551,0.43495115110855
323,2,147946,0.102418091758606,0.128405571550137,0.42563067742211
326,2,151397,0.0781241944349151,0.128775414892142,0.544459831926696
327,2,153035,0.0526793103839447,0.12740909719368,0.679516403723627
328,2,153228,0.0158616082211565,0.128367092640377,0.90173047230129
329,2,153455,0.0147689202904213,0.129336374179964,0.90915209970912
331,2,153815,0.0415300031382979,0.128823567660089,0.747356492480284
332,2,154160,0.0225282311104429,0.12748690125935,0.859837397892132
333,2,154235,0.00911371210464917,0.128764735912085,0.943614511633184
335,2,159870,0.0319410607331605,0.12550191969187,0.799252438903024
336,2,161229,-0.0148551797538443,0.127437492140101,0.907268398945945
339,2,162696,0.0356963607440806,0.126877373851245,0.778610365920413
340,2,163284,0.0779485038640308,0.125141357979247,0.533763183780656
341,2,164166,0.0626276294672123,0.126328717453463,0.620378363746326
342,2,165270,0.0137445024340521,0.12530779752151,0.912720786340862
343,2,165675,0.0231672232527762,0.127374884913074,0.855779577358984
346,2,168062,-0.0302159762298668,0.126225988782434,0.810949870443675
347,2,168518,-0.0609461745718387,0.12547150886874,0.627454889794061
348,2,168980,-0.0189644428364844,0.12544978559261,0.879926716524942
349,2,169651,-0.0319679077015342,0.125501900326949,0.799087303062579
352,2,170725,0.0575812587360585,0.125699500040202,0.647172071954669
353,2,171254,0.0794678036754936,0.125869288108993,0.528219113858678
354,2,172242,-0.0492406635311291,0.124424033215356,0.69252941398737
355,2,173254,-0.0338514779766734,0.123484822051444,0.784141432819791
356,2,173340,-0.0342193990899091,0.123469587673295,0.781828380126771
357,2,173385,-0.0284601275087654,0.123587459291787,0.81800503240565
358,2,173973,-0.00583982936147964,0.123268013285046,0.962241097862391
360,2,177341,0.0566688058451502,0.122811363744128,0.644774575278414
361,2,180314,-0.0278321126397052,0.122880685929796,0.820945952450074
362,2,180339,-0.0311849712420329,0.123188901696904,0.800301538647938
363,2,182758,0.0539122094186535,0.122724710926911,0.660717424108192
364,2,183619,0.00762096797734124,0.123240989376524,0.950726892698208
367,2,187176,-0.0809812119179287,0.123837628766958,0.513582299995462
368,2,191066,-0.00432300453574463,0.124838708984594,0.972395373569462
371,2,191599,-0.0916635769836008,0.123012453894387,0.456672719379931
373,2,191763,-0.0884533028809584,0.123507045885013,0.474353584158945
374,2,191959,-0.120761167610851,0.123127522532362,0.327372320096532
376,2,195759,0.0319163313339866,0.124342242227623,0.797574324532653
377,2,196912,0.0154689897983537,0.122339679247376,0.899453294827664
379,2,198110,-0.0518679820687304,0.123044648156887,0.673618917540511
381,2,198805,-0.0204023259172867,0.123600963442009,0.868986460076585
382,2,198891,-0.00816205811725496,0.122642153381313,0.946976181593481
383,2,199248,-0.0269652597019084,0.122914633668966,0.826479278020985
384,2,201782,-0.024863833308197,0.122764824285571,0.839617345436551
385,2,203285,0.0960474021191047,0.12218908037084,0.432362281800228
386,2,203783,0.0577690968624698,0.121993892950767,0.636120052725177
387,2,204179,0.085245095546341,0.122243749630832,0.486050896880472
388,2,205406,-0.00395089018974104,0.123584577644709,0.974514744711741
389,2,205834,0.0173128680558324,0.122989391252266,0.888134173848473
391,2,207192,-0.0252050849275471,0.122870510255222,0.837584615801631
392,2,207561,-0.005357132806385,0.122334367453499,0.965095835941781
393,2,208682,-0.041717530569896,0.122108711770363,0.732823204092894
394,2,210102,-0.0111788097274274,0.122442858719359,0.927307452263703
396,2,214801,-0.0571238156958657,0.122400721834007,0.641005940009016
397,2,215016,-0.0724432706439186,0.122307854996071,0.554027111198418
398,2,218876,-0.108568558881248,0.12349860431028,0.379940971176669
399,2,227511,-0.142155242655831,0.124278677652928,0.253463996146234
400,2,230378,-0.145677859858359,0.122694971731466,0.235900840594337
401,2,231943,-0.162580637401849,0.122988154306299,0.18705040661392
402,2,232156,-0.161248060227375,0.122942461938896,0.190516511742869
403,2,232789,-0.157829229798801,0.122517610383284,0.198514294231154
404,2,238524,-0.147205304300463,0.122728243806475,0.231160917839144
405,2,241518,-0.175193351250376,0.123694737466148,0.157558859316875
406,2,250396,-0.286554972950334,0.122252376675481,0.0196341306852847
407,2,250466,-0.273207999965927,0.122295092766404,0.0261083894957654
408,2,252305,-0.265980461178179,0.122668837881168,0.0308048616551841
409,2,254571,-0.154242311407802,0.124947976756266,0.217855558247721
410,2,254742,-0.161591268262886,0.124808323692785,0.196264626071679
411,2,254908,-0.181384990837968,0.125689707989357,0.149874214546631
413,2,255862,-0.144177200151129,0.125065361212177,0.249766445372252
414,2,255975,-0.0977299865315001,0.124739779309645,0.433875977385412
415,2,258311,-0.211285338104099,0.122270589992178,0.0848601794333541
416,2,259284,-0.18548049941533,0.122803914830793,0.131841242700707
417,2,266330,-0.118226867149284,0.123569699713151,0.339341871332694
418,2,267100,-0.13185404346374,0.123521597084814,0.286494811575177
419,2,268086,-0.0978767257288514,0.123620098973618,0.429035747032271
420,2,274614,-0.0853510937474101,0.122894147059244,0.487819881511396
421,2,274729,-0.129485774087265,0.123458508152033,0.294978430872917
422,2,275746,-0.043827131719672,0.123574727360907,0.723055382038564
423,2,277029,-0.0516247343006576,0.122991695966285,0.674929557921975
424,2,277741,-0.0601763666473762,0.123028998374459,0.62505807576502
425,2,278218,-0.0729527086972959,0.122787017307738,0.552798880853298
426,2,278379,-0.0818175809258104,0.125813238645247,0.515915140476503
427,2,279910,-0.115893614416492,0.12265024467717,0.345350415324886
429,2,283431,-0.0810658457199747,0.124529137084109,0.515483597778655
430,2,283573,-0.0804979881220965,0.12303458611466,0.513363113515024
431,2,286762,-0.0938286845067173,0.123323212207865,0.447263213215656
432,2,287187,-0.139657845504587,0.122623306797351,0.255509813658633
433,2,288379,-0.0571949903589202,0.1218794076409,0.639162609875479
434,2,294941,-0.0135431239843884,0.1219882213662,0.911663636271877
439,2,297610,-0.0495046019899666,0.122579487105546,0.686562314003387
441,2,299680,0.00772907065363776,0.122229527258799,0.949615904405408
442,2,299708,0.0536905606105903,0.122454694951508,0.661326539232692
443,2,299759,0.0395332308874937,0.122054901839229,0.746207744985568
444,2,300111,-0.000670716804779287,0.122925955550442,0.995649632741339
446,2,301710,0.0573572378970219,0.12206760549663,0.638730239533715
447,2,303446,0.0601052906748735,0.122833237353658,0.624916013744937
448,2,303854,0.0556975251857147,0.122862693730053,0.65058861433527
449,2,304472,0.0349042584680911,0.121845771628912,0.774691873610029
450,2,304691,0.0298576266388416,0.123823975812516,0.809594661886271
451,2,308097,0.256513961530607,0.121765876047739,0.0358561738899743
453,2,309402,0.200566868472241,0.121314639620011,0.0991632325867197
454,2,310030,0.226533133604576,0.121872652999119,0.0638919251193147
455,2,310113,0.199183999841783,0.121664989983461,0.102489972679677
456,2,310972,0.161895091142985,0.122007555478804,0.185390578435803
457,2,312659,0.054542409656531,0.12180237219129,0.654576328587485
460,2,318265,0.0097718442560889,0.123419212472868,0.93693746754241
461,2,318379,0.00672112735939712,0.123785458374456,0.956729588043087
462,2,321266,0.0119598756348842,0.122955773453165,0.922567392142742
463,2,322957,-0.0735915780178063,0.12179696783987,0.546088704661681
464,2,325221,0.0106256685550137,0.122527585988633,0.930942752859769
465,2,332691,0.028817522888974,0.123767440913321,0.816023656310307
466,2,333006,-0.0343018683335913,0.123520365176896,0.781403595717214
468,2,335046,0.0201738033146626,0.122291258375356,0.869065790023501
469,2,335049,0.00940429530868676,0.122815018908381,0.939006742836047
470,2,335995,-0.0453209319864084,0.122098326488034,0.710723239982751
471,2,336060,-0.0470156852000193,0.121932031956025,0.700033126446649
472,2,338292,-0.00537836783742238,0.121949694324481,0.964847104550001
473,2,339568,-0.0437543757717289,0.122111512327939,0.720321839964027
474,2,340466,-0.0554936783396438,0.123155766655941,0.652556313259135
478,2,348480,-0.0268920645152894,0.121943549617054,0.825586835529079
479,2,350086,-0.059801614419298,0.121916165510844,0.624074818256903
480,2,351083,-0.0439174306283203,0.123511740149165,0.722372803650895
481,2,351335,-0.0520931319827149,0.122113812329753,0.669934435987963
482,2,351417,-0.0513789540438482,0.122095386059557,0.674149935565448
483,2,351450,-0.100362325922921,0.122144399040663,0.411819634061758
484,2,352302,-0.0163044942789538,0.123223748564876,0.894809606462647
485,2,352469,-0.0394582167504423,0.121962666702356,0.746487737187209
486,2,352562,-0.0317049391008637,0.122467659148472,0.795875500006782
487,2,352944,-0.0320830715764987,0.122114067759323,0.792911692046642
490,2,355266,-0.05440579612667,0.122091671430246,0.656149037115973
491,2,358277,-0.0344635683540415,0.122131511026684,0.777967733216851
492,2,358926,-0.0592846615941127,0.122284310398563,0.628111797858663
493,2,358948,-0.0592031115089712,0.122323190395993,0.628693600609496
494,2,359515,-0.0406433100382478,0.122160857918196,0.739555816058557
495,2,363190,0.0801782185591397,0.123301746738691,0.515947129456826
496,2,363588,0.0874788996805496,0.123774772502186,0.480182686885996
497,2,363888,0.0688755623885033,0.122744649994733,0.575065733116836
498,2,363954,0.0951051193739284,0.122206668233379,0.436953663965436
499,2,364199,0.0662629083565519,0.122094357898961,0.587665883171354
501,2,365981,0.0223010143822424,0.124602303811491,0.85805801332701
502,2,366047,0.0660225556395577,0.122313301532449,0.589687507076122
503,2,366936,0.0744162080687513,0.123708538377585,0.547863405262647
504,2,369530,0.0510474435795387,0.122130496602926,0.676219837062814
506,2,369931,0.0379680896757395,0.122982147758173,0.757710208923469
507,2,371033,0.00843069795658348,0.122671392291746,0.945246739636623
508,2,372919,0.0456359874843293,0.122118238898022,0.70884941856362
509,2,373518,0.025654109983952,0.122065400806581,0.833658645136646
510,2,376157,0.0299829486302995,0.12233204124454,0.806525439322712
511,2,376172,0.049140454904425,0.123199044394144,0.690229859735445
514,2,381433,0.0196708643274392,0.123133350113478,0.873167387481933
515,2,381922,0.0116638895700264,0.124092651389372,0.925167730946552
516,2,382146,0.026666792785824,0.122219080054011,0.82740835413388
517,2,384206,0.0590197147841598,0.12256755438034,0.630439622039975
518,2,384955,0.0357280491454367,0.122319919192606,0.770391749139804
520,2,387301,0.031588057325308,0.122945926283615,0.79738525631035
521,2,388313,0.0717929374958203,0.122167576798957,0.557136584483146
524,2,390138,0.00761888174793035,0.122607131634246,0.95048602779005
525,2,391233,0.0665869614419389,0.123238272098963,0.589323476848751
530,2,395606,-0.0185684759985003,0.122569701806135,0.879673215946739
531,2,395726,-0.0291066560305729,0.12251909720146,0.81235374748868
532,2,395853,-0.0199805577671509,0.122873231642906,0.870917650312158
533,2,396484,0.0207452725599454,0.12232971671793,0.86543374124431
534,2,396705,0.00320533543403795,0.12227553583969,0.979101432427294
535,2,398759,0.0423473763197806,0.123254736040164,0.731369675974624
536,2,400386,0.0452843993482884,0.122563632411678,0.711994019845449
537,2,400847,0.0357057916779853,0.122459679082494,0.770785284964585
538,2,401130,0.019863651460065,0.123592220244076,0.872406446591463
539,2,401143,0.0358744753330612,0.123336954433143,0.771324941051264
540,2,401979,0.0959503849240316,0.123169515130586,0.436495250676653
541,2,403598,0.0926219411238235,0.122523296738636,0.450181104593101
542,2,404844,0.0934211129900349,0.123892474966206,0.451321926304772
543,2,405100,0.0874589482987439,0.122769006644985,0.476696233543837
548,2,406181,0.080181896768123,0.122862676165238,0.514429950393597
549,2,406688,0.112346388277511,0.122080966871368,0.358064677309956
550,2,407621,0.0289380252579254,0.12322014861079,0.814462752834998
551,2,409016,-0.00990001443920302,0.124462756195808,0.93664661229578
552,2,410647,-0.0340698238212932,0.122636349504909,0.781319477605315
554,2,419803,-0.203562438075523,0.123034795437703,0.0989125355226229
555,2,419943,-0.185077620976447,0.123848918036155,0.13596909121747
556,2,422349,-0.155587298272433,0.122436458970391,0.204651020378077
557,2,425467,-0.0437522564361799,0.122253478223324,0.720645901791977
560,2,429095,-0.114976274157983,0.122847407422103,0.349950317714494
561,2,431266,-0.0797745888235593,0.122993469518331,0.517013280783551
562,2,431446,-0.0966773682411528,0.123456603264278,0.434100559293733
563,2,432524,-0.0254394160358183,0.122369851940034,0.835435078556962
564,2,434090,-0.0979557645313723,0.123394847817288,0.427821893463651
565,2,441927,-0.0723619761290782,0.122122187198132,0.553870080822508
566,2,446471,-0.088843300905179,0.12359031082957,0.472706888083066
567,2,449325,-0.109489581164422,0.12281924598229,0.373284712408926
569,2,450017,-0.181070696248709,0.121895266077473,0.138314160252621
570,2,451779,-0.251402089072372,0.122000237049162,0.0400668824817273
571,2,451784,-0.246778109233114,0.122472059156663,0.0446650216342839
572,2,453525,-0.279004569700376,0.122314799805222,0.0231414796210963
573,2,453768,-0.292550480546591,0.122389048874989,0.017356836085343
574,2,454027,-0.28067941585835,0.121949524993075,0.0219393406363713
575,2,455029,-0.268300604704003,0.122093684120842,0.028634007751365
576,2,455247,-0.26513364748816,0.121713560392239,0.030041860318062
579,2,455756,-0.242973403214544,0.131000962414128,0.064466292526781
580,2,457024,-0.325884222823552,0.122204464743235,0.0080122884082404
581,2,457298,-0.316322954396933,0.122635683980761,0.0103019695046523
582,2,460202,-0.333871380125047,0.122787703218541,0.00686951475931136
586,2,464424,-0.330579035299326,0.12216371198398,0.00713980013041064
587,2,465824,-0.254721968567402,0.123898101055852,0.0405272278834719
588,2,470145,-0.272732111553525,0.12200059810291,0.0260094278403277
