SNP,Chr,Pos,Effect,SE,ERG11_ACF2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
204,2,13061,0.0597037309793707,0.0620044147982086,0.336259431389737
205,2,14298,0.0487675887502463,0.0622275397891817,0.433742941343547
206,2,15222,0.0457631731048642,0.0628418004605762,0.46695667606164
207,2,17986,0.0293762325601103,0.0617671381727533,0.634656064662488
208,2,19770,0.0278724308010376,0.0621964251137551,0.654330272287616
209,2,19836,0.0239825349783742,0.062030058704038,0.699264847251786
210,2,19851,0.0266133035862544,0.0622087199390243,0.66905277002943
211,2,21595,0.0336199401755184,0.061942002637734,0.587634251860068
212,2,22385,0.0552711948576028,0.0619566788205782,0.372950130204626
213,2,23441,0.0505566961842803,0.0625710811098537,0.41964151488566
214,2,24209,0.0349090539363195,0.0620854249615429,0.574285846815461
215,2,24341,0.0340225500581293,0.0622337985620463,0.584937618303308
216,2,26815,0.0347690032396062,0.062157987851165,0.576267357344053
217,2,28209,-0.00787619634184811,0.0622050415042398,0.899315876562782
221,2,41245,-0.00535418414066524,0.0619671886128974,0.931194625166021
222,2,43214,0.0342776561488489,0.0629460815564464,0.586402864032029
223,2,47104,-0.0634990145249068,0.0611236311749298,0.299579993395746
224,2,50915,0.0468307851240742,0.061768199947339,0.448855189410407
225,2,55834,0.0365675465980053,0.0615020301945503,0.552508736861166
226,2,56422,0.0277390605231035,0.0616251440368823,0.652896116302211
227,2,57715,0.0355282670233,0.0614105185804298,0.563270439724433
228,2,59046,0.0333237632825429,0.0617249533969317,0.589623596639066
229,2,59191,0.0297522222234593,0.0613764443408697,0.62815445615474
230,2,59383,0.0497242849005902,0.0613574997547866,0.418254749828982
231,2,59477,0.0236029697730495,0.0623259537829445,0.705136754031986
233,2,60471,0.00778446267705557,0.0614958708628669,0.899340838779639
234,2,60478,0.0130232741599294,0.0615635403617593,0.832586444196285
235,2,60786,-0.00877498900780904,0.0614644345554451,0.886556988819181
236,2,61035,0.000745294355980697,0.0614617632233596,0.990331822130959
237,2,61071,0.00708299233692566,0.0611817994900834,0.90790097446107
238,2,61675,0.0338250782690852,0.0613326845653582,0.58163874578167
240,2,62939,-0.0127136328510575,0.0612493022499896,0.835682957966417
241,2,63527,-0.0179306217868583,0.0614755571289577,0.770709700490171
242,2,63857,-0.020773956089578,0.061487325984416,0.735671382387397
243,2,65527,-0.0247222864959299,0.0612803940282129,0.686876929922172
247,2,67976,0.00606920663767962,0.0621765301326297,0.922295396572987
250,2,72389,0.0116039821611694,0.0617908438975499,0.851145628746263
251,2,72392,-0.038610666449536,0.0621801647287042,0.535034380097258
252,2,73646,-0.0222860839985851,0.0609270593361896,0.714746086568047
253,2,74564,-0.0390426125089725,0.0607834402785317,0.521080296707512
254,2,74739,-0.0251058756412206,0.061004295017539,0.680924353551375
257,2,80873,0.0736525049645881,0.0610387551537738,0.228374399264173
258,2,81501,0.0776363960661403,0.0610145533022677,0.20405992148769
259,2,83526,0.0718661015899709,0.060939523282405,0.239072153988133
260,2,83845,0.0531840320148511,0.0610518915692483,0.384276138099091
263,2,84447,0.0986010374954682,0.0616749234292282,0.110777109527023
264,2,87391,0.116983202866853,0.060528199828067,0.0540720962225922
265,2,87562,0.121684647248605,0.0606567958435823,0.0456062362295891
266,2,87849,0.128233846937855,0.0606127488575978,0.0350766086946065
267,2,87878,0.126563674438543,0.0608864059338304,0.0383681113661542
269,2,89785,0.102292998894747,0.0610223411864584,0.0945607987160671
272,2,93721,0.105530970825564,0.060820933031165,0.0835942053280235
273,2,93952,0.112022342052786,0.0606124835575252,0.0654136015711489
274,2,95085,0.107073500143251,0.060723192471387,0.0787142096917139
276,2,107124,0.103018756162458,0.0607735242960328,0.0909334368296346
277,2,111645,0.0583435748082483,0.0609804353615524,0.339343731988457
278,2,111916,0.0666533350060301,0.0611004726340681,0.276069360809429
279,2,111931,0.0648718584483374,0.0611996393741345,0.289867546141769
280,2,111999,0.0668707667951372,0.0609730506250167,0.273508523499801
281,2,114528,0.0441141228445847,0.0613834244239145,0.472822732576444
282,2,116024,0.0241556233133532,0.061560950309089,0.695010221295918
286,2,120090,0.0409053948891394,0.0612925333683279,0.504965641379205
287,2,120291,0.0345834206637524,0.06200523950512,0.577368655449376
288,2,120726,0.040199255412334,0.0616370290343826,0.514700943821514
289,2,121716,0.021068987581946,0.061593901074159,0.732507125939437
290,2,123100,0.063901150846845,0.0615952589525355,0.30024273032166
291,2,124677,0.0308257432641633,0.0615822564001534,0.61699128334851
293,2,127887,-0.00278796622028499,0.0620263021113982,0.964174069891535
294,2,128935,-0.00337244216383836,0.0619675839078541,0.956629194680438
295,2,129053,-0.00890576426031942,0.0621546664313938,0.886147709626187
296,2,130040,-0.0217334452330067,0.0625251475616718,0.728351324765382
297,2,130976,-0.0396369743150462,0.0619905919767202,0.52297546701695
298,2,132199,-0.0315361858238108,0.0622913513739985,0.612983792929593
299,2,133355,-0.0137812631854968,0.0627312002914102,0.826241489514659
300,2,133435,-0.0150356192998131,0.0628659623267127,0.811112969285119
302,2,135183,-0.0153986301621387,0.0629005377452137,0.80674641662488
303,2,135402,-0.0382098870784884,0.0628634868027712,0.543695559448475
304,2,135898,-0.0272509498483797,0.0632132997698699,0.666662283686005
305,2,135912,-0.0305486971444018,0.0632557484463429,0.629438091462937
306,2,135925,-0.0349778405147101,0.06296248589567,0.578880933535361
307,2,136002,-0.0387118493311529,0.0629091392947994,0.538712658128429
308,2,136173,-0.0238817001431766,0.0633754378210782,0.706527136072031
310,2,138318,-0.0830667904997147,0.0649112803919535,0.201492027545048
311,2,138695,-0.076395465020318,0.0638171494606324,0.232071142777825
312,2,138818,-0.0682833437340702,0.0637257350466217,0.284668111479004
313,2,139728,-0.0525438240248732,0.0636534503552234,0.409664000089425
314,2,140174,-0.0465283828306697,0.0636667104732128,0.465378898531267
315,2,140863,-0.037885997637928,0.063657154176472,0.552119892118592
316,2,141152,-0.0415793626725063,0.0638301360939582,0.515207987026741
317,2,141292,-0.0473818279093496,0.0633590953383686,0.455060641813796
318,2,141545,-0.0556737740531701,0.0636492085772493,0.382333495993857
322,2,146723,0.00307250838867912,0.063603011010219,0.961498422476627
323,2,147946,-0.0780152352035839,0.064051395369439,0.224033686118198
326,2,151397,-0.029722503645333,0.0643268628891884,0.644327018223846
327,2,153035,-0.0428562718335006,0.063604947959148,0.500886834547484
328,2,153228,-0.0382565447665737,0.0640779130561333,0.550868954322851
329,2,153455,-0.0580296315740418,0.0645202561777324,0.3690518161932
331,2,153815,-0.0341443534380228,0.0643206441330593,0.595859349870899
332,2,154160,-0.0362897856872553,0.0636427994781351,0.568897747629808
333,2,154235,-0.0534205670794901,0.0642450299760902,0.406246085889845
335,2,159870,-0.048580495275087,0.0626303490084967,0.438463079571405
336,2,161229,-0.0167924726578836,0.063639559848463,0.792035252267107
339,2,162696,0.0459312847010052,0.0633248102478824,0.468731127063167
340,2,163284,0.00973702239810259,0.0625300683150455,0.87634475399195
341,2,164166,0.021703390908544,0.063102255261258,0.731096174549568
342,2,165270,0.029830009026053,0.0625619259547247,0.633794077298959
343,2,165675,0.0168760713557683,0.0636099827978484,0.79092907401252
346,2,168062,0.0387052440637088,0.0630110134795706,0.539438174759326
347,2,168518,0.0525137414053503,0.0626213557036543,0.40226602586231
348,2,168980,0.0456887171691189,0.0626067324308187,0.46601279090285
349,2,169651,0.0310642122996279,0.0626618917865232,0.620384030977482
352,2,170725,0.0111326801182041,0.0627924864285836,0.859379785575436
353,2,171254,-0.00331426150180691,0.0628966550318132,0.95800571418186
354,2,172242,0.0317494430618226,0.0621304413061313,0.609661629476486
355,2,173254,-0.00192142679227603,0.0616770545422604,0.975165108756657
356,2,173340,-0.00586092564419927,0.0616688863188008,0.924338079563676
357,2,173385,0.0013115147340157,0.0617264306175267,0.983060455447294
358,2,173973,0.00385221314471651,0.0615621512032455,0.950140850637646
360,2,177341,-0.0140820972413525,0.0613481539723906,0.818579113959278
361,2,180314,-0.000324096017344067,0.0613733153011667,0.995789588200973
362,2,180339,0.00296597622702144,0.061528168814827,0.961579986252113
363,2,182758,0.0249909522161399,0.0612932818590378,0.683720963525938
364,2,183619,0.0532592145894519,0.0614838220024048,0.386951671960223
367,2,187176,0.0413710628031454,0.0618450352538417,0.503966399141393
368,2,191066,0.0583838839812817,0.0622693485145881,0.349089873210504
371,2,191599,-0.000412621624744092,0.0614829604676369,0.994649104957981
373,2,191763,0.0193240360611056,0.0617179007002623,0.754387609960655
374,2,191959,0.00213275911048016,0.0615757552740803,0.972389296529784
376,2,195759,0.0184004060248241,0.0620968589634897,0.767161630356677
377,2,196912,0.0311147738877672,0.0610776061164706,0.610769057919915
379,2,198110,-0.00896712817765866,0.0614643559948543,0.884090300758164
381,2,198805,-0.00470515711467606,0.0617304525931828,0.939286451667056
382,2,198891,-0.0119969301989409,0.0612467868704791,0.844817954830287
383,2,199248,-0.0212238814481153,0.0613796032244941,0.729713518258266
384,2,201782,0.0110960815833853,0.0613117129367125,0.856488573460141
385,2,203285,-0.0119650317740162,0.0610735216650101,0.844791823494672
386,2,203783,-0.0189144599859178,0.0609370111119942,0.756444818767298
387,2,204179,-0.0137653391474907,0.0610884037079379,0.821849275236751
388,2,205406,0.0136884180524751,0.0617161841023022,0.824600755272924
389,2,205834,0.0042587674574554,0.0614244537039727,0.944763482629632
391,2,207192,0.0052436743797632,0.0613667994297294,0.931953623534983
392,2,207561,-0.00333813773178898,0.0610959247549747,0.956458052750047
393,2,208682,0.019872545350439,0.0609842300788695,0.744720582756286
394,2,210102,0.00687875864605991,0.0611498256148695,0.910498647619446
396,2,214801,0.0187101975224485,0.0611399018749303,0.759767765979731
397,2,215016,0.0140204453595434,0.061108565614034,0.818663693359334
398,2,218876,-0.0221125127575446,0.061733719388894,0.720413874139339
399,2,227511,-0.0306874524399584,0.0621605039344486,0.621838585098466
400,2,230378,-0.0545050772686204,0.0613297688092964,0.374758022704932
401,2,231943,-0.05441024568099,0.0615062350220618,0.376958495373059
402,2,232156,-0.0478789242744424,0.0614963566132952,0.436757441542117
403,2,232789,-0.0628935766066326,0.0612397670201838,0.305121096301746
404,2,238524,-0.0574528890844594,0.0613413269279662,0.349599623630042
405,2,241518,-0.0418162360478158,0.0619106964683282,0.499845891848855
406,2,250396,-0.0945270836213978,0.0613223272270632,0.124096163815408
407,2,250466,-0.0597713215983349,0.061424314003593,0.331175412191727
408,2,252305,-0.0508451528541607,0.0616102690572881,0.409775246870919
409,2,254571,-0.0394570207645677,0.062500574397831,0.528248683860876
410,2,254742,-0.0486077680755446,0.062425790854956,0.436708246177202
411,2,254908,-0.0450161697434401,0.0629110210415887,0.474740428678736
413,2,255862,-0.0763428015841794,0.0624453297009329,0.222313742365383
414,2,255975,-0.0728171553345021,0.0622308950504976,0.242745034885543
415,2,258311,-0.107502521694579,0.0610543674557804,0.0791436825809411
416,2,259284,-0.106863459896281,0.061264914696617,0.0819798329788475
417,2,266330,-0.098533172344079,0.0615699803781015,0.110416751929757
418,2,267100,-0.109959389842984,0.0615106267078413,0.0746904255507785
419,2,268086,-0.132198861715996,0.0613910214758411,0.0319647674083417
420,2,274614,-0.120450505464697,0.0610819869230609,0.0493958837819147
421,2,274729,-0.111217959798428,0.0614690567922769,0.0712498838939546
422,2,275746,-0.128145733900108,0.0613484943810144,0.0374401460018395
423,2,277029,-0.127407781606244,0.0610642488344829,0.0376547372682257
424,2,277741,-0.12053915128224,0.0611279927651824,0.0493997772286513
425,2,278218,-0.120634447206478,0.061015834613082,0.0488079684266228
426,2,278379,-0.114894955593833,0.0625729451615495,0.0671724321039175
427,2,279910,-0.127959516146794,0.0609518702935121,0.0364954022379554
429,2,283431,-0.150453341963684,0.0617120614896492,0.0152619505121897
430,2,283573,-0.150894038961771,0.0609561601693827,0.0137754507304585
431,2,286762,-0.101739303418925,0.06140202977026,0.0984206628239646
432,2,287187,-0.103999001406698,0.0611025214654884,0.0896280905224248
433,2,288379,-0.0944677142502391,0.0606798281398239,0.120408723374169
434,2,294941,-0.0162259463978685,0.0609180877109129,0.790119952327067
439,2,297610,-0.0251558636303413,0.0612179353978096,0.681378260430948
441,2,299680,0.0112806596898894,0.0610410509792597,0.853488521365352
442,2,299708,0.00684174152335065,0.0611716772905406,0.911009937197596
443,2,299759,0.0096059932966821,0.0609633602810031,0.874885779466972
444,2,300111,0.0172376306397001,0.061384613696633,0.77901793116108
446,2,301710,-0.00680213608791841,0.0609807786205963,0.911247123765198
447,2,303446,-0.00865299197803759,0.0613642351827149,0.887942202560761
448,2,303854,-0.00357713550240202,0.0613774362779282,0.953557815817297
449,2,304472,-0.00878650029531164,0.0608572792628716,0.885283757164908
450,2,304691,-0.00641066343557417,0.0618441062199069,0.917499276547781
451,2,308097,-0.0105738484504891,0.0611905778185014,0.862906174561891
453,2,309402,0.00084152261986311,0.0608208435388546,0.988968566606538
454,2,310030,-0.00534735243148893,0.0611619042627673,0.930379725284775
455,2,310113,0.00243926048353384,0.0609918197272437,0.968121124840523
456,2,310972,-0.0273661690165826,0.0610672079757808,0.654332862675957
457,2,312659,-0.00938886600202682,0.0608455516732001,0.877456230449531
460,2,318265,0.0633150024289807,0.0615461661600423,0.30430623967447
461,2,318379,0.0566222059181734,0.0617474759405036,0.359770645989932
462,2,321266,0.0569866923781037,0.0613322287245644,0.353447523607181
463,2,322957,0.0932717984070636,0.0606562635150332,0.125015157953978
464,2,325221,0.110716074837985,0.0609087694345292,0.0699520372471789
465,2,332691,0.0767168590160276,0.0616814622547483,0.214413671886297
466,2,333006,0.118548694224038,0.0613715609171482,0.0542022226716531
468,2,335046,0.104563276703743,0.0608227554361553,0.0864641956870802
469,2,335049,0.0953194523941285,0.0611263964319007,0.119801848597532
470,2,335995,0.112256224081909,0.0606966713964892,0.065226789021947
471,2,336060,0.112065041107646,0.060615149462986,0.0653232931372331
472,2,338292,0.0682349943658342,0.0607956919714562,0.262469838523555
473,2,339568,0.0563277784673534,0.0609220855739894,0.355812292486209
474,2,340466,0.063112216708072,0.0614321546025193,0.304959951432678
478,2,348480,0.0524876887022419,0.0608409265256578,0.388886149351682
479,2,350086,0.032334388222759,0.0608835876691769,0.595693547831619
480,2,351083,0.0197129358591032,0.0616861417539126,0.749484644337323
481,2,351335,0.0354495910452295,0.0609723995823541,0.561339325063296
482,2,351417,0.0241438079066527,0.0609784190316791,0.692388339945041
483,2,351450,0.0164271690693164,0.0610531901411981,0.788038211143683
484,2,352302,0.0293049900286551,0.0615219476622088,0.634131200504661
485,2,352469,0.0279335678205135,0.0609012677410585,0.646753623431374
486,2,352562,0.0216896414019774,0.0611574967685689,0.723061933771129
487,2,352944,0.0260318598578142,0.0609762184673135,0.6696991391544
490,2,355266,0.0338030827142188,0.0609654161352277,0.579612956182762
491,2,358277,0.0315121610694235,0.0609785242122822,0.605637021631636
492,2,358926,0.0238692146010578,0.0610781349584318,0.696182280040139
493,2,358948,0.0290569228399394,0.0610911285910828,0.634630452439614
494,2,359515,0.0359576819001506,0.0609889073144832,0.555851155727706
495,2,363190,0.0464042823767637,0.0615664927008552,0.451516049619656
496,2,363588,0.0758566206064252,0.0617272026503028,0.21992751509769
497,2,363888,0.0700129206261924,0.0612149366188388,0.253513601251757
498,2,363954,0.0857078125454199,0.0609140027100202,0.160298404021253
499,2,364199,0.0775704774602121,0.0608617093059787,0.203311650043024
501,2,365981,0.0805655373814225,0.0620835784950988,0.195239573376702
502,2,366047,0.090201086289211,0.0609218266603085,0.139604154555906
503,2,366936,0.0737851223333026,0.061689083429869,0.232467847549419
504,2,369530,0.0838924209711824,0.0608456750751499,0.168837575141231
506,2,369931,0.0627608510102251,0.0613369290685711,0.306907004688513
507,2,371033,0.0784673655090522,0.0611222258506033,0.200061685852748
508,2,372919,0.083789572605615,0.06083690174146,0.169297733487191
509,2,373518,0.0748587074923262,0.0608351694140646,0.219322911750415
510,2,376157,0.0563256973603773,0.0610264619146669,0.356652376705147
511,2,376172,0.0539529588500117,0.0614746827425109,0.38073323266451
514,2,381433,0.0333672782231247,0.0614716175217833,0.587604637186244
515,2,381922,0.0307474053062198,0.0619533009226638,0.619991858002137
516,2,382146,0.0442932919142384,0.0609970154617548,0.468224904156445
517,2,384206,0.0115026507752644,0.061229514776853,0.851093390951916
518,2,384955,0.0195581178211903,0.06108731425157,0.749031464164257
520,2,387301,0.0411133666005046,0.0613681801780935,0.50333021671422
521,2,388313,0.0385304478745244,0.0610080979930016,0.528081332482509
524,2,390138,0.0569970077922884,0.0611573813875753,0.351987619768051
525,2,391233,0.0393990597276174,0.0615371693049403,0.52242662545332
530,2,395606,0.106955658026219,0.0609502703194402,0.080160712207401
531,2,395726,0.118469541753344,0.0608674317489575,0.0524053727796299
532,2,395853,0.122787734277557,0.06101845135288,0.0449469699738156
533,2,396484,0.113429852547998,0.0607971632395684,0.0629112613343844
534,2,396705,0.111080139510958,0.0607798250895845,0.0684562724330027
535,2,398759,0.137208334151124,0.0611312956228682,0.0254201129982198
536,2,400386,0.139087961457577,0.0607731292380303,0.0226903887999246
537,2,400847,0.141330727050952,0.0607016518534209,0.0204613007268485
538,2,401130,0.132041803612427,0.0613250851389478,0.0319842233542649
539,2,401143,0.134754493415547,0.0611851687790413,0.0282827211372812
540,2,401979,0.145669433552133,0.0610758133252286,0.0176035088531657
541,2,403598,0.134495812171186,0.0608200555753657,0.027650291927337
542,2,404844,0.149098646325652,0.0614133792741985,0.0156905686390176
543,2,405100,0.144599722540087,0.060872541632618,0.0180609506918122
548,2,406181,0.157641666737658,0.0608208551216403,0.00994108328394815
549,2,406688,0.124803030513981,0.0606800593626995,0.0404458469769561
550,2,407621,0.160120179292601,0.0609502682366055,0.00898803933433193
551,2,409016,0.168030147479617,0.0615127941713405,0.00661885034778563
552,2,410647,0.149162800782351,0.0607368486225732,0.0145349646936239
554,2,419803,0.0967168240778647,0.0614684373921252,0.116513059999899
555,2,419943,0.108608867934373,0.0617778866544734,0.0796049255379122
556,2,422349,0.124072796023383,0.0609298858805173,0.0424641458376253
557,2,425467,0.0970145441230905,0.0608479979445578,0.111746922259157
560,2,429095,0.0799686913994023,0.0612806786631693,0.192757281656909
561,2,431266,0.0879669038166436,0.0612831847461976,0.152053862475197
562,2,431446,0.0875434966917931,0.0615338531665084,0.155709597114373
563,2,432524,0.0986545285652489,0.060891501010025,0.106088898465316
564,2,434090,0.0596797619309055,0.0615987790792077,0.333285114374424
565,2,441927,0.0865784470132381,0.0608461287787343,0.155645933621951
566,2,446471,0.0523410785000604,0.0617055651120506,0.396879576836681
567,2,449325,0.0450247698427024,0.0613604032604113,0.463572546291976
569,2,450017,0.0510423274291187,0.0610062351801709,0.403341898974305
570,2,451779,0.0512114220696147,0.0612338846044555,0.40353791703105
571,2,451784,0.0567480064109689,0.061441333888363,0.356318804647638
