SNP,Chr,Pos,Effect,SE,SRO9_SGN1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
141,1,183954,-0.0501897993584288,0.0907601593882923,0.58061772579934
142,1,184450,-0.0190837989740767,0.0899987270268716,0.832194144059208
144,1,184718,-0.0327892494723964,0.0904990138222966,0.717332642588014
145,1,185296,-0.00415887896068888,0.0901315736952778,0.963222916119349
146,1,185438,0.00156303319023611,0.090136062667325,0.98617451810263
147,1,185469,0.00329815759509108,0.0902660149089503,0.970873874025047
148,1,185503,0.00397541602838361,0.0900324714977433,0.964805532767055
149,1,185705,-0.0163659994093764,0.0910347931531346,0.857430470452371
150,1,185749,-0.0357446514268136,0.0910190795625215,0.694766264730451
151,1,185806,-0.0150455673356438,0.0911570052582695,0.868998209185246
152,1,185879,-0.0364003260554502,0.0915805307002929,0.691262644830967
153,1,185916,-0.0131806396174269,0.0915566724504864,0.885612988632847
154,1,185941,-0.0188054135152782,0.0919527585179321,0.838071525118909
155,1,185954,-0.0180002070791033,0.0922217875085199,0.84536128554703
156,1,186055,-0.00305165214618385,0.0903859587353448,0.973085655313786
157,1,186896,-0.0450199609025879,0.0918367001628579,0.624284519063188
161,1,190132,-0.0410732971696602,0.0904743513933402,0.650124189285312
162,1,190148,-0.04968867659433,0.0904894148718748,0.583276875083898
163,1,190165,-0.0288849061932352,0.0912107366410411,0.751671206626839
164,1,190169,-0.0292756572737151,0.0910966094485235,0.748120710647272
165,1,190933,0.0762262328918695,0.0902799728468556,0.399055979997128
166,1,192149,0.00576501464327075,0.0911094179848636,0.949582758282346
168,1,192303,-0.0276584593507891,0.108606755516047,0.799129291327011
171,1,192795,0.0140249018649126,0.0901969178891006,0.876522312076392
173,1,194187,0.046345992371733,0.0902410273041581,0.60786692240079
174,1,194867,0.0381019811402869,0.0902028133545964,0.672987712122915
190,2,8314,0.0942341120965426,0.0916160817309767,0.304383171942725
194,2,8498,0.100378587623255,0.0914629877465015,0.273180688057665
195,2,8651,0.102518709979788,0.0915421983795739,0.26351496510311
197,2,9812,0.124443089139284,0.0920114810925094,0.177089620064484
198,2,9932,0.113012828453121,0.0916888924639449,0.218557115819027
199,2,10135,0.119218337973196,0.0913138915341942,0.192542887151379
200,2,11616,0.0833598339065682,0.0913292313015816,0.362002289383011
201,2,12133,0.0910175993849558,0.0916725309029683,0.32146033201213
202,2,12194,0.0913827041008791,0.0920269822788767,0.321390601245182
203,2,12359,0.0848126302156075,0.0917750332746904,0.356046682219616
204,2,13061,0.0924323359055379,0.0917474150119722,0.314401306221117
205,2,14298,0.0912285708332402,0.0920410825253747,0.322280370676618
206,2,15222,0.0924347478479528,0.0929377253281952,0.320617946870719
207,2,17986,0.0846436651685798,0.0913258861197898,0.354647505498908
208,2,19770,0.0666086237961757,0.0920008450999934,0.469545185804502
209,2,19836,0.0656575603900997,0.0917496529587843,0.474701289955092
210,2,19851,0.0767653874171809,0.0919943169666126,0.404587330116229
211,2,21595,0.0575069977749786,0.0916535829703297,0.53077739405654
212,2,22385,0.0536645025501039,0.0917470000297819,0.558976305355195
213,2,23441,0.0420879041813492,0.0926559032048051,0.649936145811101
214,2,24209,0.0433681383752937,0.0918908301627225,0.637252047861121
215,2,24341,0.054863955265342,0.092090950406798,0.551718430460673
216,2,26815,0.0504995088301448,0.0919875640071464,0.583364938136134
217,2,28209,0.102275391167364,0.0918967040185669,0.266492090443679
221,2,41245,0.0557784113565231,0.0916566092137247,0.543208485886898
222,2,43214,0.0198457047787485,0.0931854783755735,0.831473353369095
223,2,47104,0.00432746720875637,0.0905932242520173,0.961928064764601
224,2,50915,0.00619883951153355,0.0914830281323364,0.94601548815653
225,2,55834,0.0135515122022319,0.0910580370031108,0.881778438828338
226,2,56422,-0.0131877556434807,0.0912209918786532,0.885133434515283
227,2,57715,0.00802498092599263,0.0909219761317792,0.929718267994634
228,2,59046,0.0341110710695886,0.0913648951453006,0.709112175471196
229,2,59191,0.0243940235275909,0.0908504282214444,0.788465531558406
230,2,59383,0.0292262909794175,0.0908725586117833,0.747932124395287
231,2,59477,0.00342070713298964,0.0922531892881454,0.970442533820648
233,2,60471,0.059007810048517,0.0909540729544532,0.516912177913601
234,2,60478,0.0648837972000851,0.0910466615977358,0.476537268376704
235,2,60786,0.0498134858367619,0.0909236721202977,0.584133965068357
236,2,61035,0.0594411058572915,0.090900720291341,0.513594013244979
237,2,61071,0.0939050126318877,0.090405093901518,0.29964884224502
238,2,61675,0.106624161769615,0.0906263024476551,0.240177684563727
240,2,62939,0.0627299102555201,0.0905853470347351,0.489081741821685
241,2,63527,0.0565716750007932,0.0909372806265561,0.534280654509028
242,2,63857,0.0474686456939095,0.0909732047362594,0.602145799519862
243,2,65527,0.0779449896301498,0.0906133215803965,0.390266218660883
247,2,67976,0.11737893156494,0.0918024139616509,0.201876528350844
250,2,72389,0.0715964905408169,0.0913678741872952,0.433796288366063
251,2,72392,0.13565374260803,0.0917855867962424,0.140315059382953
252,2,73646,0.0728491087750946,0.0900981386269147,0.419316963192647
253,2,74564,0.0210067147228918,0.0899975137393328,0.815574935320442
254,2,74739,0.0245583687134337,0.0902909386888093,0.785787559422263
257,2,80873,0.0841961124023003,0.0904048400210475,0.352322973230209
258,2,81501,0.0893893139141484,0.0903756134556167,0.323298214099655
259,2,83526,0.118124896337224,0.0901413762396408,0.190898901526483
260,2,83845,0.080458773967881,0.0903448069954581,0.373764094885191
263,2,84447,0.137915912649412,0.0913064281144491,0.131817321894731
264,2,87391,0.0979562635728121,0.0898957987562858,0.276604242998944
265,2,87562,0.104088995286561,0.0901045790605025,0.248789039919886
266,2,87849,0.0919500081195074,0.090133417647751,0.308353851118718
267,2,87878,0.0836641213242576,0.0905446382289319,0.356112461445804
269,2,89785,0.106330424105621,0.0904873689706948,0.240752390806693
272,2,93721,0.0976649590027435,0.0902408037530304,0.279871098202645
273,2,93952,0.101950700605869,0.0899683553830395,0.257906041566934
274,2,95085,0.0754555481921864,0.0901682441146404,0.403253928974922
276,2,107124,0.0594806023708694,0.0902470280730554,0.510269892026803
277,2,111645,0.0357122101536575,0.0903403735341376,0.692854880156085
278,2,111916,0.0356802155350778,0.0905534480373993,0.693801365457561
279,2,111931,0.0358610580972458,0.0906917722492923,0.692774099210738
280,2,111999,0.0474006878951168,0.0903508880623703,0.600170481386681
281,2,114528,0.02330426048302,0.0908977765329543,0.797807724382926
282,2,116024,0.0163985476814659,0.0911182104066251,0.857279357372377
286,2,120090,-0.107939800873188,0.0905804998181539,0.234201013972395
287,2,120291,-0.131988810432429,0.0915312488446935,0.150186659373635
288,2,120726,-0.0906453827199218,0.0911424479041598,0.320638224562401
289,2,121716,-0.132305972304156,0.0908940174168376,0.14639001855347
290,2,123100,-0.111196196678776,0.0911001086688287,0.223054692199775
291,2,124677,-0.0667780295529351,0.0910970838017209,0.464019036886659
293,2,127887,-0.0362761884857901,0.091771141293569,0.692867851276171
294,2,128935,-0.0416212718107422,0.0916779158097262,0.650111767224234
295,2,129053,-0.0550408109104259,0.0919371633197938,0.549771206007159
296,2,130040,-0.0323899616154821,0.0925291919598754,0.726508982708294
297,2,130976,-0.0465773713477712,0.091757967264761,0.61204303812816
298,2,132199,-0.0635884988602592,0.0921547596050014,0.490635873032169
299,2,133355,-0.104113663230522,0.0926751712635965,0.262020203885551
300,2,133435,-0.113303555414108,0.0928456747423481,0.223149521411337
302,2,135183,-0.122463587933961,0.0928643801931049,0.188112329118011
303,2,135402,-0.139793263280244,0.0927809259060558,0.132781241875572
304,2,135898,-0.116553383355958,0.0933665560143943,0.212733205928655
305,2,135912,-0.114609800877457,0.0934426355858388,0.220818368162722
306,2,135925,-0.119538961979113,0.0929999623382553,0.199507163641452
307,2,136002,-0.121283619404449,0.0929236470792939,0.192676048910248
308,2,136173,-0.105510437858102,0.093638356781966,0.260598133188363
310,2,138318,-0.0475454950363234,0.0962498966680242,0.621627746172279
311,2,138695,-0.0492230860126321,0.0945966499284878,0.603147912631232
312,2,138818,-0.0639448198703318,0.0943980456317823,0.498598699414653
313,2,139728,-0.0778162480544489,0.0941990282392939,0.409314787705281
314,2,140174,-0.0984951841236552,0.0941441899405047,0.296177038900138
315,2,140863,-0.118766014929597,0.0940396808363944,0.207446075980688
316,2,141152,-0.113634700239379,0.0943236842544436,0.229114097532964
317,2,141292,-0.121992074591363,0.0936128931783595,0.193371339143136
318,2,141545,-0.131521008602012,0.0940347146400442,0.16279796382588
322,2,146723,-0.0685550451518262,0.0940540798805297,0.466552465722583
323,2,147946,-0.1259061836501,0.0947503635119436,0.184765640466436
326,2,151397,-0.0180010948164742,0.0952196930270768,0.850163822412509
327,2,153035,0.00309168119616743,0.0941877513722257,0.973832962339103
328,2,153228,0.0209406590876642,0.094868633233325,0.825427774651974
329,2,153455,-0.0273464729128239,0.095580185648879,0.774961494442797
331,2,153815,-0.00596530760843872,0.0952239838060221,0.950084641078423
332,2,154160,0.00753593652555051,0.0942259131939313,0.936300610634046
333,2,154235,-0.0142910109064724,0.0951646528353317,0.880715142651237
335,2,159870,-0.0151067190067836,0.0927605708361859,0.870724125626394
336,2,161229,0.0176320753838306,0.0941832197269587,0.851603248819539
339,2,162696,0.0121620601380394,0.0937803908716058,0.896888248331638
340,2,163284,0.0305933304141969,0.0925255497701452,0.741107020042188
341,2,164166,0.0246365541507139,0.0933899042886142,0.792085512735613
342,2,165270,-0.00839586883960319,0.0926125747804269,0.927817495223975
343,2,165675,-0.0331881710658304,0.0941276486306477,0.724608621755706
346,2,168062,0.0801324668837914,0.0932007239129539,0.390491783646802
347,2,168518,0.0708436573209146,0.0926873905458986,0.445181837106344
348,2,168980,0.0350331166748041,0.0927012649504981,0.705721533218949
349,2,169651,0.0452336009322911,0.0927328083296496,0.626005500504652
352,2,170725,0.121262147763474,0.0927047840945566,0.191708746963377
353,2,171254,0.0884394688260494,0.0929604673902829,0.342069320105238
354,2,172242,0.0208071260465048,0.0919726354823466,0.821152150481505
355,2,173254,0.0263618675136389,0.0912636849820577,0.772862767723695
356,2,173340,0.0275699486945071,0.0912516264909505,0.762730102597456
357,2,173385,0.0333069492062209,0.0913302702375291,0.715563545323352
358,2,173973,0.0286724437748547,0.0910920248296988,0.753127200716559
360,2,177341,0.00328222101628917,0.090794220174722,0.971183100234271
361,2,180314,-0.0304061871407701,0.0908104325560112,0.737951117577377
362,2,180339,-0.0205032520840394,0.0910477723303141,0.821960031325403
363,2,182758,-0.0254662251562872,0.0907176397138933,0.779089880957795
364,2,183619,0.0721212815547053,0.0910041159744264,0.428598143060656
367,2,187176,0.0400978908399844,0.0915560565895545,0.661683141804944
368,2,191066,0.110356130730275,0.0920783891633573,0.231525647290911
371,2,191599,0.0290518042715016,0.0909739754660891,0.749656141737508
373,2,191763,0.0392742131629344,0.091323552922428,0.66741754939919
374,2,191959,0.0342752783110182,0.0911063264631803,0.706985423305418
376,2,195759,0.115090825960137,0.0917026638299888,0.210293224579355
377,2,196912,0.0793712218528533,0.0903217154132958,0.380128513745265
379,2,198110,0.0726100418946261,0.0908801854325572,0.424848232078803
381,2,198805,0.0677270131262628,0.0912829712152546,0.458613562040432
382,2,198891,0.0525867927013106,0.0905993042897026,0.561993238068965
383,2,199248,0.0701011775362088,0.090772886648532,0.440471250307013
384,2,201782,0.0532656249961972,0.090693593579311,0.557368246526823
385,2,203285,0.089163893197923,0.0902614319913374,0.323907404700423
386,2,203783,0.0943544962976232,0.0900515541869824,0.295455420228537
387,2,204179,0.0697318955422363,0.0903335039120466,0.44066741252273
388,2,205406,0.0953647247167954,0.0911974745822238,0.29641747686588
389,2,205834,0.0763221520298181,0.0908103336316109,0.401221280062101
391,2,207192,0.0392761825353569,0.0907920820312356,0.665573330623171
392,2,207561,0.0499597234637615,0.0903756171375376,0.580749627295018
393,2,208682,0.0998878055470188,0.0901059165120385,0.26837479117591
394,2,210102,0.054714291840673,0.0904488650236948,0.545621065470761
396,2,214801,0.0652193482633995,0.0904248228053527,0.47123010339489
397,2,215016,0.0593460101849339,0.0903846183653391,0.511869719681435
398,2,218876,0.0745527800092924,0.091288603687158,0.414667102573606
399,2,227511,0.0813678498227822,0.0919195747841422,0.376647577741253
400,2,230378,0.0408209781626114,0.0908359048061362,0.653424303036448
401,2,231943,0.0340521310622678,0.0911043644488679,0.708799394946788
402,2,232156,0.0566718764086609,0.0910350805367001,0.533996733497356
403,2,232789,0.0503080433218081,0.0907230011003748,0.57957172322217
404,2,238524,0.0548490397866658,0.0908433397563934,0.546380285181496
405,2,241518,0.027391324231032,0.0916676969916417,0.765260019764987
406,2,250396,0.0759458616284863,0.0909645449117051,0.404341397817818
407,2,250466,0.081778255822017,0.0909180267669484,0.369014253188084
408,2,252305,0.0336645257797267,0.0912458334315105,0.712391281502758
409,2,254571,0.0563919685490351,0.0924965658537543,0.542475607506161
410,2,254742,0.0471825813343358,0.0924275727771532,0.610033121890498
411,2,254908,0.061890182494913,0.0931097046928776,0.506675271454402
413,2,255862,0.0498764154668404,0.092568672039434,0.590361389729328
414,2,255975,0.0574283316347155,0.0922217465622562,0.533870564305566
415,2,258311,0.0742377621095933,0.0906626882007605,0.41343312770654
416,2,259284,0.0660366213807462,0.0909864500499901,0.468451349980825
417,2,266330,0.0522502423143104,0.0914035280812733,0.567927250071089
418,2,267100,0.0236381146415102,0.0914305037433369,0.79614362710049
419,2,268086,0.0414593186261809,0.0914191969499783,0.650461790021678
420,2,274614,0.0507282444395874,0.0908501230014354,0.576943777427647
421,2,274729,0.041580924904101,0.0913605657399711,0.649295582402161
422,2,275746,0.0339859073399399,0.0913295616477662,0.710023938640678
423,2,277029,0.0428644413446174,0.0908943518269756,0.637514150900558
424,2,277741,0.0483184356156705,0.0909223114044677,0.595458185108508
425,2,278218,0.0481789655472562,0.0907581691198772,0.595856611124587
426,2,278379,0.0401972080490768,0.0930167154181508,0.665895983674645
427,2,279910,0.0374192287812374,0.0907406526661636,0.680314485714176
429,2,283431,0.05870639950203,0.0920387891637005,0.523988688451799
430,2,283573,0.0350575112953546,0.0909679806244046,0.700185811494331
431,2,286762,-0.035528399117896,0.0912004139497919,0.69709388689911
432,2,287187,0.0413318078990626,0.0907677338416027,0.649131703577816
433,2,288379,-0.0096227543838551,0.0901048692565924,0.9150122379006
434,2,294941,-0.0982102271636305,0.0900085713933579,0.275963907362891
439,2,297610,-0.0991705564563726,0.0904627123467362,0.273712793298037
441,2,299680,-0.0383838847435279,0.0903144048015086,0.671093499743028
442,2,299708,-0.0437368921802671,0.0904981182845476,0.62918901522597
443,2,299759,-0.052274313327535,0.0901784281092469,0.562502581434506
444,2,300111,-0.0578234891884225,0.0907995716479326,0.524651219114565
446,2,301710,-0.00164821442367613,0.0902454909145314,0.985438823212919
447,2,303446,-0.0161410021737887,0.090809904953828,0.859025232256465
448,2,303854,-0.0257905357824995,0.0908210109471549,0.776599072862335
449,2,304472,-0.0117324113991201,0.0900616737396643,0.896426339200428
450,2,304691,-0.0452361662802792,0.0914912784933108,0.62130905376992
451,2,308097,-0.0578361629270391,0.090505914767838,0.523216634210536
453,2,309402,-0.0201250120540951,0.0900009096657446,0.823190921795634
454,2,310030,-0.0339089120347303,0.090494971302247,0.708104929249275
455,2,310113,-0.0350326384698747,0.0902412255880762,0.698093888733773
456,2,310972,-0.0685258616446892,0.0903239425664474,0.448557585497229
457,2,312659,-0.0431116539515504,0.0900176202562551,0.632288784885028
460,2,318265,0.00156581985192461,0.0912170373165085,0.986313987522724
461,2,318379,0.0175081019347428,0.091482585337545,0.848336508699672
462,2,321266,-0.0928182200516842,0.0907405850228331,0.307057295002729
463,2,322957,-0.0602786479920261,0.0900066762735217,0.503478536298811
464,2,325221,-0.00484444464625228,0.0905578826333162,0.957367329507947
465,2,332691,0.0464726437737481,0.0914472111323606,0.611636863837599
466,2,333006,0.037114121028865,0.0912796243120087,0.684549599307121
468,2,335046,-0.0323655832740019,0.0903696874394064,0.720447784303091
469,2,335049,-0.0383410724157137,0.0907475317552437,0.672915401381948
470,2,335995,-0.0091543524822507,0.0902563230726966,0.919269754171662
471,2,336060,7.94755384026583e-05,0.0901361009593855,0.999296980870716
472,2,338292,-0.0192333174253575,0.0901246135103713,0.831131906851965
473,2,339568,-0.0247361537651749,0.0902565836906025,0.784195115618396
474,2,340466,-0.0257330776787655,0.0910374295487633,0.777599465496597
478,2,348480,-0.121206668922183,0.0899006776986514,0.178449305381451
479,2,350086,-0.113508171373005,0.089933407769991,0.207733174894531
480,2,351083,-0.132366092296386,0.0910287757653908,0.146803600822811
481,2,351335,-0.141156494206825,0.0899615620986722,0.117526234028223
482,2,351417,-0.13889682647929,0.0899572289328529,0.123476592751041
483,2,351450,-0.108428792729213,0.0901758871457624,0.230008911377378
484,2,352302,-0.143920333010478,0.0907513490830091,0.113662932145088
485,2,352469,-0.142986768808858,0.0898313322932124,0.112341596160872
486,2,352562,-0.149867183353556,0.0901694576238912,0.0973881494372646
487,2,352944,-0.14132314981777,0.0899465227947305,0.117034202344518
490,2,355266,-0.135839990416617,0.0899704515165221,0.13198163767866
491,2,358277,-0.133797050648557,0.0899934162274267,0.137975406585873
492,2,358926,-0.132724581130669,0.0901311566466458,0.141757618267118
493,2,358948,-0.120647010295727,0.0902079497432611,0.181942715966496
494,2,359515,-0.117842950741836,0.0900823085466084,0.191666919003241
495,2,363190,-0.11295328351694,0.0909856098166101,0.215267090357609
496,2,363588,-0.0992094608935655,0.091391334432425,0.278420846598719
497,2,363888,-0.100619331961911,0.0906000183964744,0.267501455453684
498,2,363954,-0.103318171682985,0.0902301354658672,0.252963475599616
499,2,364199,-0.094644126061222,0.0901340805235764,0.29441939693552
501,2,365981,-0.0719694149873118,0.0920151416322813,0.434652202777562
502,2,366047,-0.0863430741877201,0.0903193730004037,0.339739017550219
503,2,366936,-0.0867740087310164,0.0913602845807269,0.342863636909138
504,2,369530,-0.0822635545518503,0.0901799095696194,0.362277587344642
506,2,369931,-0.110341289127395,0.0907156068635016,0.224666996611419
507,2,371033,-0.115500922507559,0.090455519690697,0.202483600530798
508,2,372919,-0.0677664894924283,0.0902005130950153,0.452980400982538
509,2,373518,-0.0777972061751628,0.0901262689754083,0.388612321430084
510,2,376157,-0.0883954314344065,0.090297970257332,0.328284762789944
511,2,376172,-0.0847492524686753,0.0909622874984893,0.352130120723642
514,2,381433,-0.0838330640155717,0.0908988332618114,0.357018832876006
515,2,381922,-0.0710487535737302,0.0916371438188371,0.438665522939602
516,2,382146,-0.0434356985182542,0.0903057792165266,0.630825353797861
517,2,384206,-0.0614245496256702,0.0905575763312784,0.498030471277175
518,2,384955,-0.0478949970860496,0.0903787836460684,0.596489258159218
520,2,387301,-0.0524788003744548,0.0908320303036885,0.563796837112134
521,2,388313,-0.0476733256878111,0.0902997233198552,0.597868920873726
524,2,390138,-0.0525739943892221,0.0905733561664324,0.56197641325334
525,2,391233,-0.0744510075126207,0.091033988102293,0.414001673006076
530,2,395606,-0.0489732683043488,0.0905538492689558,0.588973239641234
531,2,395726,-0.0652732777907891,0.0904915846910775,0.471190881158039
532,2,395853,-0.0832556655492507,0.0907079720308049,0.359327811320042
533,2,396484,-0.0712456235680506,0.0903351730539189,0.430827889352192
534,2,396705,-0.0739622335539289,0.0902853074713882,0.413221819454931
535,2,398759,-0.0362706597704098,0.0910894801594761,0.690732958459554
536,2,400386,-0.0824025747343249,0.0904952222896473,0.363141349512502
537,2,400847,-0.0827558523606652,0.0904107648602834,0.360642284297235
538,2,401130,-0.0705944933825865,0.0912701654800292,0.439763486510746
539,2,401143,-0.0877507320258943,0.0910466786749728,0.335806291652301
540,2,401979,-0.0772236439705348,0.0910171766975963,0.396761631467694
541,2,403598,-0.088745336077087,0.0905042087670123,0.327478435582026
542,2,404844,-0.0935479432402477,0.0915043943815341,0.307323515010746
543,2,405100,-0.0694540358804803,0.0907256335206905,0.444462028434122
548,2,406181,-0.0751844350203503,0.0907715414758475,0.408070453730355
549,2,406688,-0.0966265398496253,0.0901888511063177,0.284730506369531
550,2,407621,-0.0885274921115187,0.0909542905511593,0.331061519985135
551,2,409016,-0.0599444033371346,0.0919330021312503,0.51479682958152
552,2,410647,-0.0659657241348906,0.0905795572310983,0.466935529834594
554,2,419803,-0.075754774258119,0.0911949556869929,0.406710030764298
555,2,419943,-0.109960084123034,0.0916362238701869,0.230958402154675
556,2,422349,-0.0800981940231913,0.090596424996776,0.377232708387274
557,2,425467,-0.00839040542540404,0.0903699852428047,0.926079334270127
560,2,429095,-0.0209579156873741,0.0908993948481387,0.817788915168508
561,2,431266,-0.00879789456080476,0.0909545538741389,0.922996925473058
562,2,431446,-0.00167095632775338,0.0913230762213991,0.985412100788942
563,2,432524,0.0177725550177637,0.0904412970030827,0.844324645974646
564,2,434090,0.0276756006701866,0.0912677399593916,0.761889178390447
565,2,441927,0.0356042048609784,0.0902826532149099,0.693550650853524
566,2,446471,-0.0360039717298362,0.0913894645309526,0.693847002026012
567,2,449325,0.126392815348364,0.090625626251433,0.163992475352918
569,2,450017,0.141319412041349,0.0900575265764959,0.117494304477041
570,2,451779,0.0526204116910891,0.0906649929256895,0.562026729536237
571,2,451784,0.0570814127914671,0.0909845963037989,0.530819386942275
572,2,453525,0.00853207335777206,0.0910626868838785,0.92540499175996
