SNP,Chr,Pos,Effect,SE,SNA4_VAC8_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
78,1,94351,-0.0342109736615154,0.0608445823504952,0.574290164532112
79,1,99148,-0.0111200057092402,0.0607091540595185,0.854770954845723
82,1,106800,0.0609864129886417,0.0607072141701698,0.315778054011219
83,1,107970,0.0476944512154229,0.0605606415980427,0.431489236488283
84,1,109000,0.025177617712103,0.0607058547359434,0.67857849748495
85,1,112549,0.0473498200966982,0.0605995266084342,0.435116696201381
86,1,112742,0.0269808608541212,0.0608712707264117,0.657860358745976
87,1,113050,0.0712675604061475,0.0606673083833913,0.240895540571639
88,1,113135,0.0381196672481785,0.0605969952669177,0.529711013780134
89,1,114076,0.0437971990513368,0.0605861231008724,0.47022516526307
90,1,114628,0.0472072309024249,0.0607323847522212,0.437502890544875
91,1,116283,0.0490906316934892,0.0610665419640337,0.422002940000057
93,1,127853,0.0709398047279795,0.0608916603154912,0.244798873318223
94,1,128302,0.0638753550270084,0.0606791009263482,0.293210135167784
95,1,128704,0.0753594357139222,0.0607023927496599,0.215261105556454
96,1,128911,0.0557113211642912,0.0607691959478191,0.359889538894611
97,1,130267,0.0421004959502896,0.0607713590106589,0.488910210867287
98,1,130271,0.0446434227267797,0.0608384492816881,0.463556035214598
99,1,130613,0.0257391828767554,0.0614385268588895,0.67551327691525
100,1,132012,0.0255737511038984,0.061308248751975,0.676834007873601
101,1,133231,-0.0336509757505801,0.0608618594063289,0.580676743665274
102,1,137074,-0.0463998516899693,0.0607514364499703,0.445517170046784
103,1,137304,-0.0490310861646233,0.0607667348716601,0.420282491724765
104,1,139686,-0.039638654750812,0.0608661228930544,0.515313160766133
105,1,149562,-0.0767725819346175,0.0609046952159171,0.208308512865655
106,1,150447,-0.0882455994582248,0.0615397292355932,0.152468462574597
108,1,154084,-0.0651213810023712,0.0618122822141981,0.292816609577588
110,1,157269,-0.0649484156979704,0.060687401855646,0.28525488395232
111,1,160054,-0.108055869739414,0.0610931806895157,0.0778065086206066
112,1,166222,-0.111770695132652,0.0606182219120894,0.0660434389904854
113,1,166416,-0.100528794800406,0.0605498273208654,0.0977490141031767
114,1,167326,-0.101227806553069,0.0608933030286204,0.0973242694758176
115,1,168836,-0.0902989445813217,0.0606513710284173,0.137427724655908
116,1,171200,-0.0813925835504985,0.0607784175894071,0.181377248340056
117,1,171431,-0.101128696355532,0.0610762988681154,0.0986557496376286
118,1,173339,-0.094854808999746,0.0606263595157662,0.118577340396388
119,1,173845,-0.109595601659609,0.060505243923856,0.0709379726500926
120,1,175121,-0.0559161761458443,0.0605922096166868,0.356727264263845
121,1,175281,-0.0720209778044308,0.0605956929151402,0.235415981949306
122,1,175315,-0.0694515094315013,0.0605850406755096,0.252427863002641
123,1,175523,-0.0801745652943611,0.0608922765667491,0.188806020656333
124,1,175541,-0.0709346043141672,0.0606751435149773,0.243156869495289
125,1,175653,-0.0771633926345324,0.0608464114630985,0.205574176959052
128,1,175856,-0.0843612933956362,0.0618288217541662,0.173300467243774
129,1,175876,-0.0630030012645735,0.0609494394489459,0.301987411311315
130,1,175989,-0.0752054363414518,0.0610847703421021,0.219080755907097
131,1,176001,-0.0708636653685421,0.0614190541316625,0.249373685084877
133,1,177692,-0.0631679172615475,0.0606045200595226,0.297987239351676
134,1,178191,-0.0552038731666229,0.0606868873616025,0.36362738930962
135,1,178224,-0.0631679172615475,0.0606045200595226,0.297987239351676
136,1,178960,-0.0800532669127779,0.0610339454458526,0.190501212946847
140,1,183802,-0.0583511979726211,0.060625851647159,0.336467148555695
141,1,183954,-0.0683771479564425,0.0610389024139359,0.263380559180696
142,1,184450,-0.0539501455641722,0.060543863379053,0.37348682740493
144,1,184718,-0.0415121398894548,0.0609162436830398,0.496025665526637
145,1,185296,-0.0247763505940545,0.0606833790463265,0.6833091278044
146,1,185438,-0.047119476640366,0.0606487407471987,0.437723775000857
147,1,185469,-0.051124737751812,0.0607272413136582,0.400427982270641
148,1,185503,-0.0554047250106716,0.0605591966934333,0.360876306319868
149,1,185705,-0.0568572722919111,0.0612338537699479,0.353768856939301
150,1,185749,-0.0645087323540855,0.0612123694668151,0.292671813577933
151,1,185806,-0.0296337758246075,0.0613701856283819,0.629487893738917
152,1,185879,-0.0584964874891511,0.0616084756248848,0.3430222295779
153,1,185916,-0.066809533006578,0.0615564192545282,0.278512534390982
154,1,185941,-0.0691540686286571,0.0618181572049844,0.264041955210785
155,1,185954,-0.0743559976028759,0.0619822747085373,0.231086360874258
156,1,186055,-0.0588310879679476,0.0607883385197058,0.333805762677521
157,1,186896,-0.0416354775610189,0.0618271569373911,0.501122497599812
161,1,190132,0.0384247577227414,0.0609118203329005,0.528562527142093
162,1,190148,0.0422192000192152,0.0609230978081782,0.488770441858402
163,1,190165,0.0439418641293456,0.0613884551957457,0.474587987317105
164,1,190169,0.0421878571108251,0.061315281443304,0.491874425318632
165,1,190933,-0.0376606573837313,0.060825800808918,0.536212992204958
166,1,192149,-0.0674077968009323,0.0612513977158345,0.271859711816903
168,1,192303,0.0512844260687118,0.0730950794665255,0.483383110810725
171,1,192795,-0.0671455944563249,0.0606383859312411,0.268913147627782
173,1,194187,-0.00568825377823827,0.0607931786700414,0.925505967337367
174,1,194867,0.0369238663505576,0.0607290572722522,0.543571900141623
190,2,8314,0.0184883663939859,0.0617817890039962,0.764923359720261
194,2,8498,0.00823715525232527,0.0616975744641226,0.893867261323925
195,2,8651,0.0206917138495022,0.0617470806429119,0.737745435031587
197,2,9812,0.0367222413722329,0.062093093903151,0.554626801136507
198,2,9932,0.0346933327020332,0.0618514418544326,0.575212103968133
199,2,10135,0.0430725569824968,0.0615993799171932,0.484864488298192
200,2,11616,0.00260726347852347,0.061576441125945,0.966250083497607
201,2,12133,0.0237522394122593,0.0618084645499016,0.700996530346269
202,2,12194,0.0278598740946765,0.0620427315583369,0.653675957233863
203,2,12359,0.0208156751276476,0.0618690804166777,0.736733621859412
204,2,13061,0.00205329180329072,0.0618743490882949,0.97354592452849
205,2,14298,0.0235712503536485,0.062056959838738,0.704298169129617
206,2,15222,0.00644386467219826,0.0626739700528429,0.918167670151268
207,2,17986,-0.000902270976497088,0.0615765787683372,0.988317431525783
208,2,19770,-0.0223429989032765,0.0619909283440476,0.718745882585463
209,2,19836,-0.019943990546868,0.0618228792461393,0.747190039853615
210,2,19851,-0.0138184690052314,0.0620086652916504,0.823783175748863
211,2,21595,0.0117384665333803,0.0617537408148707,0.849351699679861
212,2,22385,0.0161047739227286,0.0618093940353371,0.794587280167967
213,2,23441,0.0155022076410081,0.0624102675780697,0.803975605801588
214,2,24209,0.0206054913305261,0.0618920674745022,0.739387622582093
215,2,24341,0.0365593317500615,0.0620176816787716,0.555903997880132
216,2,26815,0.00943798697569365,0.0619718097404323,0.879041400104119
217,2,28209,-0.00233130513238738,0.0619945749613044,0.970023889415174
221,2,41245,-0.0524147080910886,0.0616938580804959,0.396126886612522
222,2,43214,-0.0595929295216797,0.0626779493199739,0.342366667372433
223,2,47104,-0.0427296863803402,0.0609662056629935,0.483842787321736
224,2,50915,-0.0499447350379553,0.0615506594223252,0.417659193303805
225,2,55834,-0.0710178212490647,0.0612067519203955,0.246713284040476
226,2,56422,-0.0597744954432034,0.0613505548615083,0.330569524010007
227,2,57715,-0.0512922806777632,0.0611695907990831,0.402302894998673
228,2,59046,-0.0746797746845442,0.0614117302667979,0.224778178596057
229,2,59191,-0.0605741741411642,0.0611028726267898,0.322195007676044
230,2,59383,-0.0647640185237295,0.0611083472097298,0.289949850939492
231,2,59477,-0.0654092131381562,0.0620287886038157,0.29237633265924
233,2,60471,-0.0522899389881499,0.061224702001239,0.393647602963718
234,2,60478,-0.0559738416652477,0.0612854939808724,0.361692710428206
235,2,60786,-0.0310195659292653,0.0612347208526352,0.612774033825161
236,2,61035,-0.0512023709111031,0.0611919011017271,0.403298758349789
237,2,61071,-0.0604416395642267,0.0608897679926638,0.32156518857397
238,2,61675,-0.0172574482428549,0.0611433325302176,0.777920457724945
240,2,62939,-0.0191864328420798,0.0610359885202304,0.7534437913192
241,2,63527,0.0220568014781928,0.0612624250473513,0.719034023249334
242,2,63857,-0.0122709620437392,0.0612844457322489,0.841416296101807
243,2,65527,-0.0239662887076539,0.0610725488495266,0.694982339732534
247,2,67976,-0.0321395149370079,0.0619420974331602,0.604180808922298
250,2,72389,-0.0546419067107267,0.0615148691119733,0.374999566410497
251,2,72392,-0.0563692944311009,0.0619297019169225,0.363330637172453
252,2,73646,-0.0384571752070167,0.0606966623538622,0.52675467694896
253,2,74564,-0.0448500108981316,0.060564894150198,0.459471836085533
254,2,74739,-0.0492299180018548,0.0607547385531201,0.418310356006378
257,2,80873,0.0536068173785288,0.060889487821291,0.379244198918985
258,2,81501,0.0608693689352449,0.0608599744551851,0.317920900820881
259,2,83526,0.0449885280371139,0.0608044702067572,0.459859430074335
260,2,83845,0.0533671932876541,0.0608431650107764,0.38101410835356
263,2,84447,0.0598131175857476,0.0616048942373664,0.332255386287308
264,2,87391,0.0680148891445142,0.0605323240300711,0.261940903630252
265,2,87562,0.0748066683062179,0.0606634110122961,0.218342903357474
266,2,87849,0.0681581176869986,0.0606798323825465,0.262098189621247
267,2,87878,0.0903599309796794,0.0608596573883752,0.138508762014454
269,2,89785,0.0785974693114358,0.0609127134857926,0.197780849328466
272,2,93721,0.0255030508420055,0.0608566861327688,0.675421787361232
273,2,93952,0.0449790621087717,0.060650476396777,0.458816143034092
274,2,95085,0.017174606557297,0.0607755446236676,0.777656198777935
276,2,107124,0.0396142028587297,0.060776094140914,0.514950688766218
277,2,111645,-0.00444909485558723,0.060851139195841,0.941756488815553
278,2,111916,0.00423993958732347,0.0609946180284916,0.944620375703188
279,2,111931,-0.000958354404573508,0.0610882818043911,0.987492144467058
280,2,111999,-0.00240372634537039,0.0608687977456795,0.968521821006347
281,2,114528,-0.0119736607749277,0.0612158902410041,0.845037940348817
282,2,116024,0.00176066263221902,0.0613646994163239,0.977126623866603
286,2,120090,0.0038614803143901,0.0611220679504237,0.949661689470785
287,2,120291,0.00588238792008444,0.0618205991406653,0.924247645751165
288,2,120726,5.67712853622448e-05,0.0614642104004195,0.999263557495362
289,2,121716,-0.0191826196182424,0.0613859137673977,0.754851002941066
290,2,123100,-0.0131266104659999,0.0614751237239632,0.831039054170982
291,2,124677,-0.00585092783177621,0.061393614055918,0.924129112774013
293,2,127887,-0.00955217788231622,0.0618132465626228,0.877277917206818
294,2,128935,-0.000972048131836933,0.061756879553932,0.987450774275672
295,2,129053,-0.0215303034083156,0.0619342885631984,0.728324207500261
296,2,130040,-0.00307896256342677,0.0623227553622827,0.960625675591606
297,2,130976,0.00437772702921224,0.0618148982215221,0.943581170583176
298,2,132199,-0.0182385799940958,0.0620942533379401,0.769141338566276
299,2,133355,-0.0293981346797632,0.0625023501194986,0.638393686796868
300,2,133435,-0.032805487096075,0.0626327050492244,0.600763253750505
302,2,135183,-0.0426074615502556,0.0626507115865371,0.496899916089641
303,2,135402,-0.0458214512133674,0.0626348084348742,0.46491930595955
304,2,135898,-0.0768027372219456,0.062881969975261,0.222757514660751
305,2,135912,-0.0830494231849827,0.062906133720363,0.187619697628679
306,2,135925,-0.0944790866176699,0.0625738491897858,0.131968267283891
307,2,136002,-0.0943438008229986,0.0625273057873841,0.132233753505063
308,2,136173,-0.0835044310584443,0.0630158658577066,0.185983966643339
310,2,138318,-0.0782701421853824,0.0647062337547939,0.227233084770989
311,2,138695,-0.0782709980570486,0.0635925674143575,0.219209697101857
312,2,138818,-0.0819479831215579,0.0634622999518272,0.197449429450153
313,2,139728,-0.0695517432120052,0.0633899669415196,0.273299991544061
314,2,140174,-0.108737076731968,0.0632336672281533,0.0863803831005143
315,2,140863,-0.0843365006306842,0.0633133592792341,0.183703426186926
316,2,141152,-0.101506259298287,0.0634213768875327,0.110381034604425
317,2,141292,-0.113947103053387,0.0629017172321777,0.0709116708349877
318,2,141545,-0.0865882727002463,0.0633337899793747,0.172440909094815
322,2,146723,-0.0439899893836277,0.0633434549995163,0.487845696220066
323,2,147946,-0.0408934310684557,0.0639303154234826,0.522810952711246
326,2,151397,-0.0501360589998299,0.0640717287588312,0.434446007336686
327,2,153035,-0.014440292700473,0.0634245244410372,0.820029322823452
328,2,153228,-0.022835285218465,0.063880459982801,0.720954341494758
329,2,153455,0.0134282042675731,0.0643702897726946,0.834874014011849
331,2,153815,0.000225006005187378,0.0641272721369879,0.997202417277027
332,2,154160,-0.0242328367015647,0.0634422492746221,0.702715784834324
333,2,154235,0.0020211402680298,0.0640889181866577,0.974859505555336
335,2,159870,-0.0647788628294705,0.0623751033165321,0.299730877425438
336,2,161229,-0.0236314913835323,0.063416709238785,0.709641336356498
339,2,162696,0.0398501285557987,0.0631206335206472,0.528231507343205
340,2,163284,0.0416591624212421,0.0622798944676989,0.503995027085
341,2,164166,0.0804111861884256,0.0627522082686356,0.200891462031294
342,2,165270,0.0438851551945661,0.0623252817348516,0.481815506845762
343,2,165675,0.0851675248623821,0.0632375099808128,0.178912506581963
346,2,168062,0.0905065026063663,0.0626451337198869,0.149415413878109
347,2,168518,0.0820901667843813,0.0623173409248659,0.188594988508985
348,2,168980,0.0762261833193285,0.062308717959384,0.222008612395594
349,2,169651,0.0638014406038167,0.0623779571634551,0.30709324430124
352,2,170725,0.0438970675019105,0.0625378941066248,0.48318691803017
353,2,171254,-0.01302140177996,0.0626789656094778,0.835545886141645
354,2,172242,0.0475024114035885,0.0618902227379932,0.443281371539911
355,2,173254,0.0372583431952413,0.0614351890454207,0.544595275669834
356,2,173340,0.0299081878737184,0.0614391290937461,0.626706564627811
357,2,173385,0.0449931352765189,0.0614697194651216,0.464681032628844
358,2,173973,0.0399893053639788,0.061315999897819,0.514707006575925
360,2,177341,-0.00113728429867543,0.0611438536217708,0.985170598892272
361,2,180314,-0.011456914847053,0.0611613590959973,0.851515196412009
362,2,180339,-0.0063155867981789,0.0613180033062065,0.918023625927034
363,2,182758,-0.00224976728161591,0.0610989000174072,0.970647960383128
364,2,183619,0.0312651331590381,0.0613170403203622,0.610445028110237
367,2,187176,-0.00945453241223321,0.061671511663798,0.878245593765654
368,2,191066,0.0409174877714782,0.0620964261710308,0.510367308483162
371,2,191599,0.0054820005472524,0.0612729775902904,0.928760336839919
373,2,191763,0.0129047810905475,0.0615125144905829,0.833951708286818
374,2,191959,-0.00253440038699793,0.0613661033385747,0.967080337690167
376,2,195759,0.0235784237206361,0.0618804491806459,0.703408809542413
377,2,196912,0.063414244334255,0.0607984506171667,0.29765093942402
379,2,198110,0.0448444981841997,0.0612104557164007,0.464271483458624
381,2,198805,0.0512873738769841,0.0614602333025184,0.40457456437614
382,2,198891,0.0430114235515333,0.0609986731209677,0.481200156130949
383,2,199248,0.0243531982713993,0.0611672894587687,0.690767028251659
384,2,201782,0.0623710383213265,0.0610155984020251,0.307379339739701
385,2,203285,0.0349241435810076,0.0608405430460326,0.566314777569897
386,2,203783,0.0423414502026682,0.0606960412186373,0.485887706168219
387,2,204179,0.04038938854545,0.0608468704943858,0.507259654462466
388,2,205406,0.0659306171853485,0.0614102050742342,0.283730810775337
389,2,205834,0.0508400619953019,0.0611559424527287,0.406355724467322
391,2,207192,0.0326477234542313,0.0611338446569996,0.593652205458833
392,2,207561,0.0455331874993642,0.0608399584122056,0.454711688828522
393,2,208682,0.02952261460443,0.0607654631715028,0.627378288845459
394,2,210102,0.0467267459857327,0.0608919924033507,0.44337394746348
396,2,214801,0.0502773591682074,0.0608810770397711,0.409458876427568
397,2,215016,0.0422477349566465,0.0608635649126492,0.488051997035149
398,2,218876,-0.00800233606110884,0.0615332793238502,0.896601802853873
399,2,227511,-0.0110111210525508,0.061967516063284,0.859066925331056
400,2,230378,-0.0151886572708961,0.0611839976527926,0.804088747843741
401,2,231943,-0.0240162165142719,0.0613514562359041,0.695698549535923
402,2,232156,-0.00458160673856678,0.0613391320014802,0.940501248267953
403,2,232789,-0.0269871782875239,0.0611055336010962,0.659013867693395
404,2,238524,-0.0472564812271469,0.0611567298875284,0.440210465430681
405,2,241518,-0.023374456878585,0.06172726882774,0.705158266987294
406,2,250396,-0.0385598208169234,0.0612845694715963,0.529629689591219
407,2,250466,-0.0238228900731908,0.0612841540852974,0.697711443054739
408,2,252305,-0.0397826810719527,0.0614232620136595,0.517612286430822
409,2,254571,-0.0396946061165623,0.0622871500433035,0.524352950322542
410,2,254742,-0.0262063069982247,0.0622510690325344,0.674027612143648
411,2,254908,-0.0483186314579146,0.0626895926233338,0.441364751305819
413,2,255862,-0.0456744548424453,0.0623169733426478,0.464082887316693
414,2,255975,-0.0181923366727234,0.0621316711276058,0.769844809555285
415,2,258311,0.0093594913744815,0.0611111189524861,0.878363321805821
416,2,259284,-0.0225503304507754,0.0613071770964649,0.713223954529305
417,2,266330,-0.0450547784426538,0.0615358749950406,0.464550075592588
418,2,267100,-0.0402772170317253,0.0615407668032799,0.513228626374692
419,2,268086,-0.0681763361169987,0.0614755825904951,0.268185743945057
420,2,274614,-0.0552338325040158,0.0611377907665258,0.366912786595694
421,2,274729,-0.0598038512701611,0.0614608458784971,0.331199790137667
422,2,275746,-0.0632043361533514,0.0614242991383167,0.304193899185896
423,2,277029,-0.0791595703705419,0.0610853536145753,0.195861904964799
424,2,277741,-0.0598699091976325,0.061171578589611,0.328388112190587
425,2,278218,-0.0630584865049237,0.0610516993034725,0.302371705798556
426,2,278379,-0.0665750003080395,0.0625567628059904,0.287950381581588
427,2,279910,-0.0753926722428058,0.0609905508469172,0.217229564412019
429,2,283431,-0.0862305044694618,0.0618475530399402,0.164121211766522
430,2,283573,-0.0855069139738352,0.0611044240947198,0.162584009557797
431,2,286762,-0.0894233917816254,0.061245857793725,0.145159537671788
432,2,287187,-0.0593628303628421,0.0610621949407321,0.331631686952949
433,2,288379,0.000606948249600892,0.0606805108055989,0.992025055652338
434,2,294941,-0.12537026246403,0.0603490351293031,0.0384854185207805
439,2,297610,-0.112940539522904,0.0607273446956586,0.0637458905931255
441,2,299680,-0.0655104329546404,0.0607362033470673,0.281499877139265
442,2,299708,-0.0607124738691384,0.0608788253144172,0.319317795399269
443,2,299759,-0.0552632340991709,0.0606867343111279,0.363111111787123
444,2,300111,-0.0326737140847842,0.0611577687438587,0.593502884848051
446,2,301710,-0.0109996979334265,0.0607714470640078,0.856470599204814
447,2,303446,0.00329299947023774,0.0611568184699089,0.957088978528225
448,2,303854,-0.019176511436291,0.0611602817196411,0.754051691902349
449,2,304472,-0.0345572533160324,0.0606240125860032,0.569022779330273
450,2,304691,-0.0262469765571103,0.0616186889968978,0.670398015205658
451,2,308097,-0.00509742781303846,0.0609842567452393,0.933433007444524
453,2,309402,0.0280274249986429,0.0605954625033288,0.643983833082772
454,2,310030,0.00782383465728362,0.0609529425880773,0.897938284848058
455,2,310113,0.0263036670699941,0.0607682124535276,0.66538633702565
456,2,310972,-0.0350885518497789,0.0608479866727,0.56453721998128
457,2,312659,-0.0326597914324278,0.0606155543921139,0.590362993306886
460,2,318265,-0.102538666994347,0.061185616622661,0.0946506100978644
461,2,318379,-0.0824519824829069,0.0614540410664718,0.180560496466364
462,2,321266,-0.0842439482406944,0.0610336654229607,0.168371881947714
463,2,322957,-0.0661180765565554,0.0605497298038438,0.275593981537023
464,2,325221,-0.026406514638604,0.0609686625557456,0.665194885591847
465,2,332691,-0.000849166204429763,0.0616060225130028,0.989010239492072
466,2,333006,0.0123398410369805,0.0614815420256819,0.841042445617702
468,2,335046,-0.0117318792324727,0.0608657292785758,0.847265480866171
469,2,335049,-0.0256080343151459,0.0611125817119896,0.675448716846603
470,2,335995,-0.0267533951130551,0.0607657372320796,0.660010266072137
471,2,336060,-0.0159821196647222,0.0606946110280529,0.792457392514666
472,2,338292,-0.0449069602758428,0.0606496718259469,0.459530077153059
473,2,339568,-0.0360239671849064,0.0607579288536297,0.553621211614436
474,2,340466,-0.0725091551698863,0.0611929171662458,0.236843331605396
478,2,348480,-0.116954988006008,0.0603776638289933,0.0535359256433818
479,2,350086,-0.104326638432077,0.060446061944713,0.0852321644889931
480,2,351083,-0.0857769510896081,0.0613153167906505,0.162706533388997
481,2,351335,-0.106667283295267,0.060528259480752,0.0788886993648825
482,2,351417,-0.115481782854242,0.0604727748377568,0.0569887377696787
483,2,351450,-0.108148310894689,0.0605787414040469,0.0750789517020372
484,2,352302,-0.114544891178631,0.0610284613226443,0.061355138678152
485,2,352469,-0.105005766416951,0.0604542468117396,0.0832689938443254
486,2,352562,-0.0934426153582777,0.0607569514528384,0.124950807860815
487,2,352944,-0.0846745371444028,0.0606170328305988,0.163328101451304
490,2,355266,-0.0825843473158211,0.0606252014053875,0.173999700322899
491,2,358277,-0.0832828224854227,0.0606321154794216,0.170445021046626
492,2,358926,-0.0965347304880208,0.0606661974752997,0.112449737461559
493,2,358948,-0.0964764560137836,0.0606858182103147,0.112781965801179
494,2,359515,-0.0854213038825525,0.0606410184356389,0.159822119424057
495,2,363190,-0.100898937689739,0.0611709871040298,0.0999435034257957
496,2,363588,-0.0515940663791132,0.0615873382765682,0.402744588542026
497,2,363888,-0.0587977886871278,0.0610393155463541,0.336067770797119
498,2,363954,-0.059895946900741,0.0607931111263918,0.325179855758405
499,2,364199,-0.0571423434014372,0.0607178082679005,0.347290318547544
501,2,365981,-0.0817661730889766,0.0618667698764333,0.187140850605307
502,2,366047,-0.0365704357594019,0.0608715640766652,0.548371877735881
503,2,366936,-0.0740994008811825,0.0614771663763102,0.228888764664149
504,2,369530,-0.0342648675680469,0.0607742545791467,0.573244410396657
506,2,369931,-0.0579457937408724,0.0611409799108949,0.343909821324209
507,2,371033,-0.0360614188523236,0.0610260183393648,0.554953014747947
508,2,372919,-0.0528330474492358,0.0607274217013697,0.384889893203279
509,2,373518,-0.0408458311745259,0.060719066658777,0.501577071222866
510,2,376157,-0.0405466310753816,0.0608538105909045,0.505657334383868
511,2,376172,-0.0389414476184014,0.0612971931160749,0.525651371981799
514,2,381433,-0.0243968257414003,0.0612741684363128,0.690754113643186
515,2,381922,-0.0172358566458728,0.0617571318882788,0.780338464018692
516,2,382146,-0.0377476413503463,0.0608015783570094,0.535109986168822
517,2,384206,-0.0359402155869046,0.0609941467348579,0.5560769200329
518,2,384955,-0.0315467649780041,0.0608650521237181,0.60456900638669
520,2,387301,-0.0203488578654357,0.0611885629195946,0.739663972715737
521,2,388313,-0.0161924938419194,0.0608286582393401,0.790241800924287
524,2,390138,-0.023187443436618,0.0610116548767204,0.704137297942405
525,2,391233,3.58782308586547e-05,0.0613632904218458,0.999533818705171
530,2,395606,-0.0234868308934576,0.0609943467111367,0.700420646186
531,2,395726,-0.00718818601158303,0.0609836601504343,0.906237157968113
532,2,395853,-0.0139082656047077,0.0611540550333609,0.820221071929222
533,2,396484,-0.0199136475289465,0.0608789819927331,0.743784485550667
534,2,396705,-0.0245186408568011,0.0608448268024194,0.687214226296582
535,2,398759,-0.00409927581721664,0.0613559948548029,0.946769724810542
536,2,400386,-0.00604005316227474,0.0610130989658702,0.921197632684306
537,2,400847,-0.00996520220526886,0.0609554436022118,0.87023141092514
538,2,401130,-0.0127702969817189,0.06151259399974,0.835657433948553
539,2,401143,-0.0264618392007531,0.0613782467482248,0.666638946975825
540,2,401979,-0.00898305489401252,0.0613545198798337,0.883679513167281
541,2,403598,-0.013430266463355,0.0610272310263051,0.825943803432828
542,2,404844,-0.0161499363796383,0.0617071961244677,0.7936908502151
543,2,405100,0.00235107024512621,0.061148149942135,0.969351623408275
548,2,406181,0.0179815593125402,0.0611803849026978,0.768999007231548
549,2,406688,-0.00239606285887695,0.0608346296669135,0.968604512306468
550,2,407621,0.0114714981028931,0.0613306634549079,0.851734030910657
551,2,409016,0.00806488570646582,0.0619464480293266,0.896489271156143
552,2,410647,0.0263413726512012,0.0610289145417483,0.666280247866538
554,2,419803,0.00802839231392316,0.0614721501129549,0.896164470513194
555,2,419943,0.0071690271784085,0.0618353589401681,0.907768125732451
556,2,422349,-0.0051422491468337,0.0610774678887899,0.932951309333615
557,2,425467,-0.0233129590819978,0.0608461693035193,0.701842228105747
560,2,429095,-0.0529491544161256,0.0611543057772934,0.387172164614891
561,2,431266,-0.0717085311233375,0.0611335319626344,0.241593933945075
562,2,431446,-0.0585656735189963,0.0614209012556607,0.340982298484208
563,2,432524,-0.0101326260191316,0.060907044167988,0.867967215572526
564,2,434090,-0.0302329057330267,0.0614495935332265,0.623028542558653
565,2,441927,-0.0467576188498713,0.0607617130466902,0.442096693466787
566,2,446471,-0.0486257593097556,0.0615037261172519,0.429699605080828
567,2,449325,-0.0648164422929987,0.0611008340147291,0.289501013004788
