SNP,Chr,Pos,Effect,SE,HUG1_ALO1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
116,1,171200,-0.211484645026522,0.142797606122246,0.139495988299145
117,1,171431,-0.254352105381832,0.143497645487177,0.0771710789802248
118,1,173339,-0.219537780225858,0.142535784091593,0.124400392088414
119,1,173845,-0.214472988755937,0.142438696442155,0.133032985237104
120,1,175121,-0.278749318347215,0.141838227712912,0.0501676184650598
121,1,175281,-0.273718120274444,0.141987836662701,0.0546872754202956
122,1,175315,-0.279990860180144,0.141908005747448,0.0492702415649133
123,1,175523,-0.270726493802236,0.142771517041107,0.0587470177700858
124,1,175541,-0.277633431701708,0.142145154712875,0.0515893883583597
125,1,175653,-0.286149863143544,0.142552101497177,0.0454758230606096
128,1,175856,-0.293512614986628,0.144890389055346,0.0435416097294116
129,1,175876,-0.261706641827482,0.142819154190287,0.0677290560483685
130,1,175989,-0.271972799172154,0.143176319809078,0.0583050115229508
131,1,176001,-0.267071843447337,0.143955967986571,0.0643964549041021
133,1,177692,-0.26993133385777,0.141963211293986,0.0580613775740853
134,1,178191,-0.273774256225417,0.142084784068404,0.0548023281229982
135,1,178224,-0.26993133385777,0.141963211293986,0.0580613775740853
136,1,178960,-0.302096332698964,0.142926391150216,0.0352462776838288
140,1,183802,-0.25688075346491,0.142049842191751,0.0713974975417394
141,1,183954,-0.237331348619686,0.143189155920397,0.0983134270734883
142,1,184450,-0.162087322436624,0.142225271038041,0.255204003727863
144,1,184718,-0.234738762865052,0.142750544148156,0.100984155935397
145,1,185296,-0.193125443759587,0.142317621718039,0.175647307966511
146,1,185438,-0.172291886761941,0.142400121092678,0.227121529952405
147,1,185469,-0.177165788589215,0.14258956662012,0.214881405514877
148,1,185503,-0.153186749590217,0.142298029031496,0.28242969295807
149,1,185705,-0.177944652992313,0.143812877305661,0.216785313305568
150,1,185749,-0.149238862146562,0.143905351136088,0.300416534900059
151,1,185806,-0.231928359264748,0.14378794027349,0.107640496336001
152,1,185879,-0.20987419272681,0.144583335448651,0.147506720761554
153,1,185916,-0.113736991916813,0.144821787137184,0.432770314698349
154,1,185941,-0.0935564256553593,0.145494482897201,0.520626071702115
155,1,185954,-0.126326234038779,0.14584992702976,0.387002527230036
156,1,186055,-0.162311616031803,0.142829841766017,0.256560704877031
157,1,186896,-0.213334375554407,0.144992870757256,0.142089015699894
161,1,190132,0.0693353542989484,0.143224839462386,0.628614058613538
162,1,190148,0.101346852303089,0.143214035564636,0.479623337119192
163,1,190165,0.072662238015811,0.144365062408694,0.61505120573141
164,1,190169,0.10686130068886,0.144124581554028,0.458913071384554
165,1,190933,-0.109276122091045,0.142948819851173,0.44511441585841
166,1,192149,0.0356408671552627,0.144224290269902,0.804958154608242
168,1,192303,0.281159763582701,0.171299488321926,0.101618600282347
171,1,192795,0.0996820462611641,0.142697655212999,0.485290619936967
173,1,194187,0.0354962834321992,0.142902067103676,0.803972569470611
174,1,194867,-0.0713274550096595,0.142786320215402,0.617710336212006
190,2,8314,0.126171908328367,0.14509991485373,0.385136192593498
194,2,8498,0.0626085161159291,0.145004216683919,0.66617195235861
195,2,8651,0.0631991022145544,0.14513933114839,0.663511044490093
197,2,9812,0.0684670389530171,0.145995451790036,0.639382767584733
198,2,9932,0.0296615528562579,0.145456766666463,0.838533476241415
199,2,10135,0.00890987400163723,0.144907477921591,0.95100645120234
200,2,11616,0.0483350548395155,0.14473158407579,0.738605469221697
201,2,12133,0.0366474086127072,0.145316819804078,0.801041191312073
202,2,12194,0.0514969234503486,0.145866136723407,0.724267414680436
203,2,12359,0.0189730839598831,0.145461828583089,0.896297822947404
204,2,13061,0.0296846428027866,0.145446047571148,0.838397778463916
205,2,14298,0.00762785388991649,0.145912927509556,0.958337747377384
206,2,15222,0.0331759548854897,0.147325777655842,0.821963552886105
207,2,17986,0.0829195575203345,0.144687152188531,0.566944905718567
208,2,19770,0.0528250220580013,0.145728148424078,0.717202690828717
209,2,19836,0.0324057882302294,0.145344594530547,0.823696893901956
210,2,19851,0.0379350841212108,0.145766423081631,0.794825991563116
211,2,21595,0.035752524322499,0.14516583333352,0.805602866253318
212,2,22385,0.0413422120923377,0.145299016088272,0.776169594801992
213,2,23441,0.0509972491768238,0.146701953417838,0.728329098884863
214,2,24209,0.051730903633545,0.145492844462164,0.722385212697485
215,2,24341,0.0490595996597584,0.145839718516861,0.736773688032858
216,2,26815,0.0941388223232918,0.145602112580439,0.518344363594161
217,2,28209,0.125340205613017,0.145584552849318,0.389853059294924
221,2,41245,-0.0804257983968818,0.145115183321886,0.579778929526424
222,2,43214,-0.177168849739895,0.147230382682258,0.229649481112381
223,2,47104,0.0378563231998726,0.14340506656845,0.791948009253259
224,2,50915,0.041563907347396,0.144811457158383,0.774264758004086
225,2,55834,-0.00431549660984165,0.144158944815769,0.976135264356365
226,2,56422,0.0204068033163285,0.144412771170658,0.887706560941675
227,2,57715,0.0240816169999856,0.143935088113325,0.86722282779136
228,2,59046,0.0146195407894513,0.144666856619126,0.919562902384012
229,2,59191,0.00829455794802864,0.143839947824951,0.954047949261565
230,2,59383,0.0354616432236978,0.143869669298787,0.805450473263746
231,2,59477,0.0330886053512769,0.146036324963743,0.82088311716604
233,2,60471,0.0209689981543598,0.144071513456275,0.884363059348146
234,2,60478,0.0198167646290838,0.144236387948844,0.890800167650849
235,2,60786,0.0411064181710046,0.143986453067745,0.775437663860671
236,2,61035,0.0489442563197663,0.143969122499951,0.734086160547077
237,2,61071,0.0862154081896211,0.143266010705236,0.547703223565763
238,2,61675,0.0554580956836175,0.143721835750322,0.699824617896463
240,2,62939,0.111101683853463,0.143381775052796,0.438937477526644
241,2,63527,0.140759389970162,0.143847365270336,0.328480924563217
242,2,63857,0.147915348729395,0.143860580306248,0.304566622590439
243,2,65527,0.0436920699563437,0.14358200915596,0.761078308804265
247,2,67976,0.096819210786038,0.145578003963572,0.506441538410623
250,2,72389,0.299790602690767,0.143888847206868,0.0379258312132173
251,2,72392,0.137412775933871,0.145571657410737,0.345839376188714
252,2,73646,0.213994803293273,0.1423119452162,0.133552147931339
253,2,74564,0.246304035196568,0.141882331729805,0.0834409876850091
254,2,74739,0.282213671933927,0.142163858838565,0.0479036362063171
257,2,80873,0.333980557241381,0.142189412801671,0.0193827006256157
258,2,81501,0.361949012688743,0.141971294341444,0.0112114526357341
259,2,83526,0.372607591741657,0.141668742392372,0.00890885013477675
260,2,83845,0.38451363563141,0.141715949775159,0.00698888225158727
263,2,84447,0.391370790670677,0.143510306160302,0.00670792396534252
264,2,87391,0.368953026224428,0.141194760851177,0.00935680087587722
265,2,87562,0.367696090331456,0.141568238458313,0.0097889394552089
266,2,87849,0.383262918443607,0.141437552498507,0.00706155391997256
267,2,87878,0.368520838478065,0.142168405181243,0.00993424040371542
269,2,89785,0.315136911896681,0.14254766247606,0.0276939703294072
272,2,93721,0.299551940071471,0.142206692919941,0.0358702895345853
273,2,93952,0.281364997316909,0.141900306141171,0.0481605427180468
274,2,95085,0.321417716613997,0.141859696105865,0.0240722536120527
276,2,107124,0.321817480273662,0.141928727605642,0.0239662996262849
277,2,111645,0.408251138255654,0.141390193262486,0.00412363889159108
278,2,111916,0.387183644483937,0.141898706073371,0.00667882236793233
279,2,111931,0.392486582318543,0.142079043794556,0.0060372165161123
280,2,111999,0.410708440213013,0.141411260310013,0.00391183726230549
281,2,114528,0.334613688958323,0.14280804832271,0.0196788021426011
282,2,116024,0.397133836918383,0.14269950136357,0.00567545884775122
286,2,120090,0.175306714031315,0.143383476064486,0.222280471875367
287,2,120291,0.214210229704648,0.14488200029882,0.140161680799517
288,2,120726,0.154486798999208,0.144256098165365,0.28493687825716
289,2,121716,0.226581808799464,0.143821413635655,0.116050989547912
290,2,123100,0.188130072381382,0.144177945950346,0.192795136713139
291,2,124677,0.129852059609672,0.144160569243727,0.368337476596371
293,2,127887,0.236404681751712,0.144769904802791,0.103367245950097
294,2,128935,0.256743721539718,0.144533752397802,0.0765351327513382
295,2,129053,0.297495736642701,0.14475680262853,0.0406007195534751
296,2,130040,0.251457329433622,0.145896435190619,0.0856677853177099
297,2,130976,0.143787963373054,0.145114012409686,0.322431659510113
298,2,132199,0.266938730877282,0.145296195625823,0.0670202574787856
299,2,133355,0.229212509372945,0.146469550278802,0.118498649282794
300,2,133435,0.211849596425987,0.146862132955625,0.15004618983925
302,2,135183,0.218651830792453,0.146915722428679,0.137569657298215
303,2,135402,0.220482677948111,0.146885637548799,0.13423655571664
304,2,135898,0.257936913596453,0.147497609983728,0.0812028907460668
305,2,135912,0.249370947081482,0.147649195619817,0.0921135692957515
306,2,135925,0.24961033893947,0.146973786808917,0.0903262389377949
307,2,136002,0.216472171758242,0.147011803978864,0.141781899201959
308,2,136173,0.211763291308291,0.148077546232456,0.153577477435276
310,2,138318,0.289326037826272,0.151646660487034,0.057215802857241
311,2,138695,0.261742575506964,0.149164898154371,0.0801748346509414
312,2,138818,0.232618400676033,0.149025872850324,0.119437183272181
313,2,139728,0.243230737820548,0.148708767214107,0.102810858867762
314,2,140174,0.261403510056416,0.148621392808253,0.0794685025827341
315,2,140863,0.206473668806423,0.148805585523717,0.166152514525061
316,2,141152,0.210086815910075,0.149212749602532,0.160020502407032
317,2,141292,0.235691003554118,0.148024663727294,0.112225503635513
318,2,141545,0.265667753686605,0.148607718959851,0.0746802346815012
322,2,146723,0.260328088183761,0.148364066381918,0.080185524588231
323,2,147946,0.242831596223557,0.149818185205304,0.105944421300681
326,2,151397,0.237551167052767,0.150219433533534,0.114691046894723
327,2,153035,0.272832730604502,0.148400717497329,0.0668307009602987
328,2,153228,0.207581299144155,0.149790641909237,0.166679924768381
329,2,153455,0.183217244452625,0.151016671618373,0.225854897513097
331,2,153815,0.242707994243846,0.150196079538784,0.107000414250198
332,2,154160,0.217991613119734,0.148719137033088,0.143594592532103
333,2,154235,0.189984428485945,0.150320909339846,0.207114616131051
335,2,159870,0.203961520619826,0.146453627797588,0.164596247931876
336,2,161229,0.281763793929512,0.148353434086025,0.0583434615964374
339,2,162696,0.420042957725327,0.146775012037168,0.00446335183384121
340,2,163284,0.395036752380987,0.144983867451883,0.0067564886943511
341,2,164166,0.290667215229721,0.147049199890087,0.0488572875764018
342,2,165270,0.293095857697441,0.145785042587086,0.0451420666926823
343,2,165675,0.265971802751313,0.148366543615807,0.073882290710499
346,2,168062,0.186764400362014,0.147366235772986,0.205866063277499
347,2,168518,0.159670172645369,0.146609312169397,0.276858836757251
348,2,168980,0.205988719101615,0.146375675412809,0.160230011555452
349,2,169651,0.258616148053112,0.146208907627993,0.0777886762955478
352,2,170725,0.250699838028419,0.14651045871319,0.0879338191260759
353,2,171254,0.317186210180141,0.146384636453272,0.0309185617357858
354,2,172242,0.200239174849074,0.145222518334382,0.168815984342868
355,2,173254,0.144462425168603,0.144292525514555,0.317426807838461
356,2,173340,0.136753162042723,0.144296296520506,0.343917954021258
357,2,173385,0.135239792465878,0.144433561221418,0.349735186369007
358,2,173973,0.181683934995274,0.143904109753807,0.207589849211209
360,2,177341,0.234161369807887,0.143195875088244,0.102887532286334
361,2,180314,0.118186521469724,0.14364778356197,0.41120438896963
362,2,180339,0.0946911076125956,0.144060576033645,0.511415967256478
363,2,182758,0.195763262588271,0.143253324774788,0.172635228529205
364,2,183619,0.145893262483687,0.143988121527785,0.311643705114918
367,2,187176,0.0996008212377127,0.144885446406342,0.492253561963946
368,2,191066,0.120233332273021,0.145925959900967,0.410533500165526
371,2,191599,0.116574149689538,0.143908635246665,0.418453338654258
373,2,191763,0.087377190102052,0.144538015147015,0.545881415669026
374,2,191959,0.0883965605857525,0.144183222269427,0.540214979652784
376,2,195759,0.28606736789032,0.144699800812727,0.0488226451236078
377,2,196912,0.247431914289669,0.142538157207737,0.0834541781807211
379,2,198110,0.237606687044306,0.143446682747223,0.0985271363804941
381,2,198805,0.242983647273718,0.144043930185628,0.0925114437095893
382,2,198891,0.223404886240126,0.143003311603944,0.11912848431964
383,2,199248,0.22153292309097,0.143340386139,0.123120765632323
384,2,201782,0.22038747737156,0.143168055736794,0.124611807915031
385,2,203285,0.314683099988855,0.142107249058878,0.0274391998547469
386,2,203783,0.290093157533284,0.141945472070387,0.0417256242912239
387,2,204179,0.273938089208818,0.142383674124646,0.0551654816488803
388,2,205406,0.248931564435695,0.143990508781632,0.0847182755398751
389,2,205834,0.25522320793697,0.143263650721551,0.0756915866014854
391,2,207192,0.229165424011784,0.143253337657665,0.110554998835754
392,2,207561,0.193941888816183,0.142763481440358,0.175177682229092
393,2,208682,0.176678902178882,0.142585627179871,0.216128970260884
394,2,210102,0.12866537629045,0.143100651207406,0.369198977269784
396,2,214801,0.120262843688965,0.143114528171601,0.401294490535742
397,2,215016,0.114854154263181,0.143045299519651,0.422560345240251
398,2,218876,0.0511559563930017,0.144630452709905,0.723774019576744
399,2,227511,0.0227586915128271,0.145674897670716,0.875941566013213
400,2,230378,0.0806843870361573,0.143779958079624,0.575040601405179
401,2,231943,0.0753312585808769,0.144200753400294,0.601715749557365
402,2,232156,0.061803346554234,0.144159826585216,0.668392809849759
403,2,232789,0.072330733150123,0.143635166924663,0.614875855056739
404,2,238524,0.0683853371170788,0.143842913955927,0.634783969309846
405,2,241518,0.00573389535097368,0.145137793789924,0.968508854909564
406,2,250396,-0.14975532925123,0.143928171458397,0.298826013188703
407,2,250466,-0.121395021730672,0.143952871999408,0.399633430046638
408,2,252305,-0.0364278151683517,0.144466745553885,0.801069061749013
409,2,254571,0.0991908129912191,0.146413871761523,0.498552393105611
410,2,254742,0.0632507391685849,0.146338008332225,0.66584282330073
411,2,254908,0.0833195922655452,0.147428150975941,0.572328095105435
413,2,255862,0.0284018872003345,0.146598556490307,0.846491529068693
414,2,255975,0.0251128277354143,0.146070935709232,0.86359725834117
415,2,258311,-0.176708727615883,0.143356775495962,0.218526686417922
416,2,259284,-0.0664435855943312,0.144105321817945,0.645027632374555
417,2,266330,0.0128730179018952,0.144766893967992,0.929194018247684
418,2,267100,-0.00340171367191255,0.144757850093603,0.981265244214427
419,2,268086,0.0458766118159899,0.14474792162898,0.751475411881395
420,2,274614,-0.0419390706924169,0.143871641561945,0.770837573413594
421,2,274729,-0.0520314232448434,0.144649463117632,0.719281357836913
422,2,275746,0.00926151298443761,0.14461197421122,0.948971532075509
423,2,277029,0.0055705208432939,0.143940489541484,0.969151318072062
424,2,277741,-0.0161470716099731,0.143994739778815,0.910778884224504
425,2,278218,-0.00298671665693551,0.143737133453892,0.983433674416601
426,2,278379,0.0249582549759312,0.147288359990559,0.865538466362446
427,2,279910,-0.0147470971903421,0.143684605558115,0.918310789204694
429,2,283431,-0.00235418725793102,0.145791129411154,0.98712570472229
430,2,283573,-0.0406314050069108,0.14402609400905,0.778023406243138
431,2,286762,-0.0652866405026337,0.144369223186686,0.651388311273522
432,2,287187,-0.0618502989661042,0.143699519165417,0.667157103114286
433,2,288379,-0.0359409597048941,0.142635116378581,0.801204447255973
434,2,294941,0.0244376879169262,0.142727350193402,0.86414937547059
439,2,297610,0.0648240587464117,0.143414221104842,0.651542421701465
441,2,299680,0.205760490164407,0.142593999791388,0.149912468062967
442,2,299708,0.235410831677103,0.142766818923528,0.100053971781168
443,2,299759,0.209573558039168,0.142393795988883,0.141968920813315
444,2,300111,0.183968667857736,0.143494284651377,0.200662007170241
446,2,301710,0.220747555259539,0.142384390416495,0.121950352918614
447,2,303446,0.226963923662436,0.143259808465328,0.114025007542284
448,2,303854,0.267195278284718,0.143090816383943,0.0626865562253569
449,2,304472,0.204891975328501,0.142163024910841,0.150401497383886
450,2,304691,0.194379342093084,0.144520780908839,0.179491172893068
451,2,308097,0.364813143269485,0.142042386783122,0.0106293256612563
453,2,309402,0.189482485502152,0.142133803264602,0.183349666553681
454,2,310030,0.216328114743523,0.142828357250225,0.130768085573954
455,2,310113,0.204858460142296,0.142475389630779,0.151362064746421
456,2,310972,0.206164380871831,0.142687680941113,0.149382986877855
457,2,312659,0.0756727751541078,0.142496896445241,0.595719074271076
460,2,318265,-0.0641107652174073,0.144366059281701,0.657253417119696
461,2,318379,-0.0624250825036243,0.144796108969987,0.666641336456741
462,2,321266,-0.095938854270688,0.143774135260501,0.505023716811428
463,2,322957,-0.137362495473897,0.142393116035102,0.33537006300414
464,2,325221,-0.146198091331745,0.143152059069766,0.307821997917088
465,2,332691,-0.0443717743502323,0.144804400457702,0.759461279774774
466,2,333006,-0.0454686913892516,0.144518975200052,0.753235377798668
468,2,335046,0.0362475114189434,0.143077858361587,0.800152066112791
469,2,335049,0.0111905730045336,0.143698128038344,0.937971158697548
470,2,335995,-0.0172050937300844,0.142884554284901,0.904224854552283
471,2,336060,-0.0371429189561937,0.142681387481731,0.794768184417301
472,2,338292,-3.44695096055497e-05,0.142686099937695,0.999807386855672
473,2,339568,-0.0892218360302766,0.142822093737922,0.532567524247939
474,2,340466,-0.0899979278202395,0.14405867527324,0.532551176509063
478,2,348480,-0.0137255667269149,0.142686475277949,0.923421172394751
479,2,350086,-0.0825295613456499,0.142627457234984,0.563202954229561
480,2,351083,-0.113354776683038,0.144413263092056,0.433019149490036
481,2,351335,-0.0885088689394723,0.142836893077466,0.535888042558937
482,2,351417,-0.0659627440973323,0.14284886169651,0.644533587494279
483,2,351450,-0.160040943286867,0.142796283224279,0.263150192300372
484,2,352302,-0.0990516630702622,0.144083555039091,0.492244398894199
485,2,352469,-0.102382425187649,0.142617972803608,0.473306809778196
486,2,352562,-0.106922438538872,0.143192304650716,0.455738559117232
487,2,352944,-0.0931391789997654,0.142805982008675,0.514691565188326
490,2,355266,-0.134767394432803,0.142711850135254,0.345645808012776
491,2,358277,-0.05210709012506,0.142887642952619,0.71557479627872
492,2,358926,-0.0334304097828404,0.143113784715979,0.815436195369804
493,2,358948,-0.0650516915537928,0.143128318440796,0.649748993085148
494,2,359515,-0.0177973855863723,0.142952045921777,0.900991063234547
495,2,363190,0.0245990506451259,0.144348100247518,0.864781574133939
496,2,363588,0.00568415378715115,0.144923228197096,0.968735703955059
497,2,363888,-0.00597373710631882,0.143679519194314,0.966859560339125
498,2,363954,0.0179458778881663,0.143105797177963,0.900276001865466
499,2,364199,0.0153127223430252,0.142912231458872,0.91473264479552
501,2,365981,-0.0564180739573351,0.145765047285162,0.698953886392245
502,2,366047,-0.0204960578644399,0.14316603427575,0.886243251395755
503,2,366936,-0.0312712749646113,0.144808223795348,0.829151779025235
504,2,369530,-0.039686542090303,0.142916999472379,0.781413325999899
506,2,369931,-0.00197582671554335,0.143913102583586,0.989053700592
507,2,371033,-0.0997206154160588,0.143432913195238,0.487360923744739
508,2,372919,-0.0214882561195717,0.142906594677343,0.880561949140041
509,2,373518,-0.00247932779013163,0.142829961963675,0.986160345637116
510,2,376157,-0.0660489819629003,0.143102071913479,0.644687236366598
511,2,376172,-0.0585788627946403,0.144146258277668,0.684706068193314
514,2,381433,-0.0594948610138766,0.144041033358306,0.679827306774663
515,2,381922,-0.009784570653178,0.145193929760815,0.946309647333931
516,2,382146,0.0207169367443216,0.143006289638339,0.884898312054485
517,2,384206,0.0268988342995134,0.143448573496115,0.851364188996026
518,2,384955,-0.00870743082917322,0.143135427297386,0.951526227091513
520,2,387301,0.00335111342034117,0.143864674463481,0.98142930899113
521,2,388313,-0.0243488440281424,0.143004668484329,0.864898429692162
524,2,390138,-0.0256562982318671,0.143449218291178,0.858155869775639
525,2,391233,0.031851237807614,0.144243041863205,0.82536301006153
530,2,395606,-0.182565557966562,0.143086240048371,0.202825266060598
531,2,395726,-0.176710375463944,0.143054537696829,0.217553103624398
532,2,395853,-0.169772052756183,0.143487425399509,0.23753238122303
533,2,396484,-0.150126953312521,0.142912973584508,0.294216954451941
534,2,396705,-0.207349605774002,0.142640798598316,0.146932186632332
535,2,398759,-0.154912391759313,0.144000909132727,0.282763176228213
536,2,400386,-0.142134568459083,0.14323212155133,0.321712759458218
537,2,400847,-0.146689657458768,0.143086811553398,0.30598052600859
538,2,401130,-0.151506964155162,0.144387809595508,0.29475525867244
539,2,401143,-0.118002599296672,0.144189422910746,0.413688934973991
540,2,401979,-0.0642497391300765,0.144196221425464,0.656179875558765
541,2,403598,-0.0586073496972648,0.143438921085114,0.683090156986429
542,2,404844,-0.0762202394606972,0.145018799632512,0.59950401608941
543,2,405100,-0.072904290284217,0.143695169952809,0.612223411474713
548,2,406181,-0.0679078342610401,0.143795207933313,0.637037448416718
549,2,406688,-0.0153183265481435,0.143008216483892,0.914758589739336
550,2,407621,-0.0840886341465527,0.144113968496669,0.559938082244995
551,2,409016,-0.081048124045271,0.145563483536398,0.578024524280662
552,2,410647,-0.0798513054121016,0.143441855465218,0.578098378573462
554,2,419803,-0.173585740965042,0.144216762874296,0.229533475350934
555,2,419943,-0.142569045137182,0.145167321716923,0.326722466441278
556,2,422349,-0.163878647888631,0.143317353386963,0.253619651821666
557,2,425467,-0.041442698179247,0.143050087830389,0.772210027905901
560,2,429095,-0.0947358453160878,0.143825933407175,0.510528083363613
561,2,431266,0.0344829946506431,0.143980991718851,0.810859333976445
562,2,431446,0.0470787394501801,0.144552543167647,0.744854906943031
563,2,432524,0.000369889805771961,0.143186070009936,0.997940301766773
564,2,434090,-0.0710618801246989,0.144455898758248,0.623076112805783
565,2,441927,-0.134613507108932,0.142778918300397,0.346422477821188
566,2,446471,-0.160311973979598,0.144459323690726,0.267867428125238
567,2,449325,-0.147068344138052,0.143651676424696,0.306638192581888
569,2,450017,-0.195321173628774,0.14268888668307,0.171913312152913
570,2,451779,-0.308138828687697,0.142661215529986,0.031450495142619
571,2,451784,-0.302452227180398,0.143216738665308,0.0354015110769767
572,2,453525,-0.314902090842702,0.143186150058427,0.0285081580589817
573,2,453768,-0.327236217176772,0.143299460701617,0.0229896020205642
574,2,454027,-0.312818918173361,0.142784688516695,0.029116429473278
575,2,455029,-0.321728688747718,0.142804967691863,0.0248774618456308
576,2,455247,-0.311950119874708,0.142398691648159,0.0291282976744841
579,2,455756,-0.331015121360761,0.153010106037672,0.0311845091608645
580,2,457024,-0.324508468287467,0.143380304178387,0.0242257782612471
581,2,457298,-0.349353585040255,0.143635676929704,0.0155030501113034
582,2,460202,-0.345158855551535,0.143995783182346,0.0170489634957591
586,2,464424,-0.319868749150506,0.143403975410532,0.0263393663988011
587,2,465824,-0.235651870332063,0.14529034742248,0.10570949142792
588,2,470145,-0.221010478412812,0.143270045461088,0.123820239989287
589,2,470686,-0.202494515943659,0.143260131262305,0.158397519457057
590,2,471144,-0.207718090883332,0.143487850511007,0.148606563606179
591,2,471830,-0.260597701279378,0.142831782817589,0.068920484452483
592,2,472403,-0.252624608052466,0.143001009111849,0.0781605486524962
