SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
136,1,178960,-0.00791071307733729,0.0574172302379792,0.890496050984065
140,1,183802,-0.0269824845675828,0.0569528817918963,0.635957838832661
141,1,183954,-0.0327215970127263,0.0573593171325441,0.568723934513056
142,1,184450,-0.0255314309071942,0.0568670697545802,0.653731044986655
144,1,184718,-0.011500475791984,0.0572032242995988,0.840778445874925
145,1,185296,-0.00760446157963131,0.0569623749259783,0.893874252225042
146,1,185438,-0.0363161214077109,0.0569337004353628,0.523973886908205
147,1,185469,-0.0358863576085817,0.0570167327298669,0.529494040983223
148,1,185503,-0.0551344703795738,0.0568254452575777,0.332589877045213
149,1,185705,-0.0481250876618835,0.0574800710192628,0.403019519564071
150,1,185749,-0.0459201204194094,0.0574851807440977,0.424933847181246
151,1,185806,-0.0351247530407121,0.0575836028142911,0.542268581267477
152,1,185879,-0.0587026253659951,0.0578079664185774,0.310574289059541
153,1,185916,-0.0451004885135854,0.057816199246015,0.435874370239661
154,1,185941,-0.038830478653045,0.0580813231790841,0.50421720371733
155,1,185954,-0.0360218307552192,0.0582562721615683,0.536753982018196
156,1,186055,-0.0416516041740021,0.0570814731911885,0.466065492475425
157,1,186896,-0.0266466738513878,0.0580437188198297,0.646459724129537
161,1,190132,-0.0287159661116568,0.0571765437648422,0.615816535234671
162,1,190148,-0.0267596278958417,0.0571964879210646,0.640177433994355
163,1,190165,-0.0195195609372953,0.0576445045086224,0.735097613872486
164,1,190169,-0.0290980212263625,0.057561139291237,0.613512635117836
165,1,190933,-0.112776096145351,0.0567987273989727,0.0478578798553256
166,1,192149,-0.162768294712691,0.0569265392185253,0.00449850458334882
168,1,192303,-0.00228343691394794,0.0686462532662344,0.973483001963233
171,1,192795,-0.169568431072506,0.0562879302729686,0.00277786420608596
173,1,194187,-0.126511327379511,0.0566553823010904,0.0261754856649595
174,1,194867,-0.041616312898244,0.0569800342946392,0.465650575593738
190,2,8314,-0.0480903491912891,0.0579320442755298,0.40703392949177
194,2,8498,-0.0432762638068849,0.0578578040390789,0.45497248666651
195,2,8651,-0.0441295605366798,0.0579102380929743,0.446548654389202
197,2,9812,-0.0332113990596199,0.0582754210883017,0.56910528375105
198,2,9932,-0.0266212016316405,0.0580551497105552,0.646839374559982
199,2,10135,-0.0181246698777906,0.0578419973595249,0.754201406382796
200,2,11616,-0.0362170979628806,0.0577564795437964,0.531021629134096
201,2,12133,-0.0242087305799752,0.0580040644577209,0.676666883238493
202,2,12194,-0.042282043944355,0.0581992313692756,0.468010584384685
203,2,12359,-0.0261114559630478,0.0580558055315275,0.653156115475896
204,2,13061,-0.0434944709818941,0.0580220006266805,0.453982681815407
205,2,14298,-0.0141361284450006,0.0582464916127991,0.808382683736253
206,2,15222,-0.0322953374011159,0.0587942638815897,0.583150997182369
207,2,17986,-0.0447638835385553,0.057739503196135,0.438697336089598
208,2,19770,-0.0177553450904038,0.0581805105356529,0.760411323427533
209,2,19836,-0.0199337069632397,0.0580186218968641,0.731371002728721
210,2,19851,-0.0162866271347093,0.0581917642336305,0.779734605719074
211,2,21595,-0.0260110336117974,0.0579413134266594,0.653764593074595
212,2,22385,-0.03905105473786,0.0579754461229662,0.501019660252069
213,2,23441,-0.0105404162488241,0.0585734561025019,0.857293430821743
214,2,24209,-0.00705687623069573,0.0580926060857349,0.903382885818737
215,2,24341,0.00331857467294783,0.0582309624323953,0.954585512958177
216,2,26815,-0.0150027608408816,0.0581559675582579,0.796576863370556
217,2,28209,-0.027727029643369,0.0581623007011621,0.633857735683914
221,2,41245,-0.0453354025067458,0.0579075993734787,0.43421536654431
222,2,43214,-0.0196570048233796,0.0588882155129552,0.738727168043443
223,2,47104,-0.0551468040425042,0.0571803075860228,0.335487104655186
224,2,50915,-0.0895672554469173,0.0576212780428754,0.120982031167344
225,2,55834,-0.106479017684385,0.0572712537581059,0.0638299361884805
226,2,56422,-0.107132358988296,0.0573711995681136,0.0626807067344451
227,2,57715,-0.100414260850928,0.0572147365874678,0.0801196075018053
228,2,59046,-0.112020564904461,0.0574459271145758,0.0519653279807899
229,2,59191,-0.101138758694441,0.057170955134333,0.0777475671284495
230,2,59383,-0.104553620686281,0.0571701654544866,0.0682709936310442
231,2,59477,-0.104485953128861,0.058038800019183,0.0726704025357523
233,2,60471,-0.107750734019818,0.057231097454026,0.0605590585226513
234,2,60478,-0.10988678660523,0.0572855670190267,0.0558885062073418
235,2,60786,-0.101169831885632,0.0572359387808178,0.0779928783328278
236,2,61035,-0.123144951430524,0.0571096476103418,0.0317360339751872
237,2,61071,-0.119668768283198,0.0568681824704413,0.0360573563212438
238,2,61675,-0.106907998743388,0.0571057119430932,0.0620184391389393
240,2,62939,-0.106274553255047,0.057009376716774,0.0631292432825688
241,2,63527,-0.0956564293717542,0.0572785206824294,0.0958013031972927
242,2,63857,-0.124412077807486,0.0571352833158223,0.0301050196298645
243,2,65527,-0.120341440427089,0.0569691591479852,0.0353543127967262
247,2,67976,-0.101126453287923,0.0579041971836427,0.0816036014922869
250,2,72389,-0.0528827268520509,0.0577266125633409,0.360245500950882
251,2,72392,-0.020656989079235,0.0581777969550094,0.722751790827326
252,2,73646,-0.0353622622069935,0.0569641291169295,0.535144175658193
253,2,74564,-0.0439036656887724,0.0568352866102382,0.440351821801949
254,2,74739,-0.0293821146184841,0.0570489093680938,0.606851774499856
257,2,80873,-0.00474789486635186,0.0572059410146743,0.933901338132237
258,2,81501,-0.00644738018030483,0.0571959386236993,0.910313099562374
259,2,83526,-0.0355677805696611,0.0570768544616113,0.533584452214859
260,2,83845,-0.0237218173694941,0.0571485687590657,0.678327960200797
263,2,84447,0.00648028281574917,0.0578913124094517,0.910935572226
264,2,87391,-0.0285565205732328,0.0568898022090564,0.616007172697696
265,2,87562,-0.0145246503942811,0.0570488823675937,0.799180245050406
266,2,87849,-0.0147098188150276,0.0570433439208558,0.796656806489231
267,2,87878,-0.00727847100150857,0.0572925526942127,0.898980726321007
269,2,89785,-0.0184107862805866,0.0572918688536789,0.748134768498755
272,2,93721,-0.0193969162802036,0.0571178889920062,0.734363937759298
273,2,93952,-0.00718373874179689,0.0569625296358525,0.899713951737501
274,2,95085,-0.0297102658971398,0.057021392171746,0.602667556411683
276,2,107124,0.0397097698099204,0.0570325433704655,0.486721007224879
277,2,111645,0.0462704233479595,0.0570551141792548,0.417924933008905
278,2,111916,0.0443939944706425,0.0571940645301221,0.438151049259114
279,2,111931,0.0563897220054403,0.0572517665462934,0.325326709141188
280,2,111999,0.0595600240445574,0.0570364787329595,0.297086892164463
281,2,114528,0.0423750582511688,0.057408947423498,0.460928074445534
282,2,116024,0.0393781467857497,0.057551691849913,0.494283786799164
286,2,120090,0.0204768130784471,0.0573520395371605,0.721277278836244
287,2,120291,0.0091009981358755,0.0580163518930333,0.875437351359508
288,2,120726,0.0241090531710293,0.0576688905502605,0.67615748605002
289,2,121716,-0.0124916385815333,0.0576138165255108,0.82847643413323
290,2,123100,0.0204291148557489,0.0576868861178701,0.723446951756107
291,2,124677,0.0120399928815454,0.0576140889160266,0.834587091739656
293,2,127887,-0.0240644976517866,0.0579985509607525,0.678455815612395
294,2,128935,-0.0188333159402725,0.0579491815555362,0.74537579235496
295,2,129053,-0.0236392214264542,0.0581206571550721,0.684455236213099
296,2,130040,-0.0587174282754159,0.0584055441745155,0.315421802863328
297,2,130976,-0.0608808200555997,0.0579221244132266,0.293940586300113
298,2,132199,-0.0563980457926727,0.0582042172158691,0.333224389832756
299,2,133355,-0.0493494134353993,0.0586170011884147,0.400416215368425
300,2,133435,-0.0465962562088835,0.0587502915858634,0.428238434801507
302,2,135183,-0.0626428147708229,0.05874063535636,0.286957829779961
303,2,135402,-0.0568133554106776,0.058748525285228,0.334176060485293
304,2,135898,-0.0813171497221923,0.0589796837389023,0.168850592275762
305,2,135912,-0.0855280596997692,0.0590066206977011,0.148095439805519
306,2,135925,-0.090766308260543,0.0587154570352905,0.123032608574021
307,2,136002,-0.0843073589277965,0.0586985199156893,0.151809026450817
308,2,136173,-0.0763962617043288,0.0591466750058131,0.197326611042262
310,2,138318,-0.121168392270174,0.0605087648953377,0.0459961472128725
311,2,138695,-0.122679696303271,0.0594510163260489,0.0397917096649403
312,2,138818,-0.117748708640675,0.059368967514361,0.0481042278243138
313,2,139728,-0.106418815751189,0.0593220194301262,0.0736820117487348
314,2,140174,-0.118769792357117,0.0592555731931299,0.0457944225456147
315,2,140863,-0.117726961798396,0.0592372296406293,0.0476525604656428
316,2,141152,-0.130849524809472,0.0593281316509769,0.0280614452357069
317,2,141292,-0.128342951459452,0.0589112763829627,0.0300239104492543
318,2,141545,-0.135128773722806,0.0591593070182221,0.0229558583621624
322,2,146723,-0.0868581146295637,0.0593074941218863,0.143936842002891
323,2,147946,-0.103624374683355,0.0597784313664609,0.0838845835108466
326,2,151397,-0.0664011519332628,0.0600785454235153,0.269808763221826
327,2,153035,-0.109112826140818,0.0592432909300574,0.0663467498356861
328,2,153228,-0.106252203192647,0.0596943457571695,0.0759463353592705
329,2,153455,-0.0909786261896244,0.060219824666456,0.131740318129479
331,2,153815,-0.107786951249485,0.0599083447254748,0.0728413767891632
332,2,154160,-0.108198775894432,0.0592727227100731,0.0687795236630746
333,2,154235,-0.0998454012413712,0.0599112662196225,0.0964899818425866
335,2,159870,-0.103351687657799,0.058368747819018,0.0774788478656221
336,2,161229,-0.096786056283662,0.0593039418166345,0.103564010707486
339,2,162696,-0.085815174720973,0.0590948762172472,0.14734553568892
340,2,163284,-0.0609904068007947,0.058395543731912,0.296998417224654
341,2,164166,-0.0286434136902387,0.0590090509742227,0.627688703314704
342,2,165270,-0.0163182188206759,0.0585258843060676,0.780545816092557
343,2,165675,0.00262697408973667,0.0594994920731774,0.964808843396689
346,2,168062,0.0207638164160739,0.0589546465148391,0.724898575790972
347,2,168518,0.0398225757995865,0.0585890576223738,0.4971442968345
348,2,168980,0.0390535241508654,0.0585626732953751,0.505292628224915
349,2,169651,0.0502607148981895,0.05856632076752,0.391372848779696
352,2,170725,-0.00374799154138405,0.0587314056969602,0.949153019634478
353,2,171254,-0.0110659842103591,0.0588238403207366,0.850890099609314
354,2,172242,0.0296007998954895,0.0581100621842203,0.610795774787409
355,2,173254,0.00405622190148325,0.0576855537654916,0.943981903195855
356,2,173340,0.00559283835454183,0.0576782085673612,0.922808242936969
357,2,173385,0.0164041200133082,0.0577254937716621,0.776443184115803
358,2,173973,0.015496199594044,0.0575728224177801,0.787965165117308
360,2,177341,-0.0319846898947928,0.057357285646006,0.577444002405381
361,2,180314,-0.022422244909277,0.0573893894798435,0.696251970985726
362,2,180339,-0.0170477206371195,0.0575396629132006,0.767192221317082
363,2,182758,-0.0624091703344339,0.0572441439380085,0.276356351733388
364,2,183619,-0.0334936995449095,0.0575386263589895,0.56086546179074
367,2,187176,-0.0861997925228526,0.0576975171288111,0.136070279528785
368,2,191066,-0.0189733941148742,0.0583035736878712,0.745052838990822
371,2,191599,-0.045341194098745,0.0574536872636733,0.430537620329293
373,2,191763,-0.0471290165073763,0.0576775757704768,0.414415777178657
374,2,191959,-0.0205425810764279,0.0575808524353511,0.721484172875391
376,2,195759,-0.0351648426223228,0.058055577956288,0.545096604044063
377,2,196912,-0.0464219733293716,0.0570927767297491,0.416710425033212
379,2,198110,-0.0762714690267631,0.057345167737422,0.184363206367794
381,2,198805,-0.0525637864126567,0.0576684735130309,0.362663381432061
382,2,198891,-0.0523042154812438,0.0572188849372751,0.361284270402182
383,2,199248,-0.0544958369213261,0.0573440881498182,0.342594525990945
384,2,201782,-0.0596770538526715,0.0572588080256039,0.298016641623822
385,2,203285,-0.0568715683658804,0.0570442516998119,0.319460612166212
386,2,203783,-0.0644585763483414,0.0568981619887104,0.258035098419074
387,2,204179,-0.06088657367413,0.0570474575130854,0.286567166242716
388,2,205406,-0.0407604491653477,0.0576857174308616,0.480284221874431
389,2,205834,-0.0460628788822944,0.0573976782484898,0.422791237714025
391,2,207192,-0.0539065752364267,0.0573245364323769,0.347668154362062
392,2,207561,-0.0652372664012117,0.0570370043698486,0.253493683236521
393,2,208682,-0.0508243039994096,0.0569822922889693,0.373037200212359
394,2,210102,-0.0245251063958517,0.0571788941715156,0.668243904193884
396,2,214801,-0.0613085226454592,0.0570979030900811,0.283670930764303
397,2,215016,-0.0611530029537853,0.0570656906112808,0.284620740446525
398,2,218876,-0.0412543224959773,0.0577076099842885,0.47515242651487
399,2,227511,-0.0536317927563337,0.0580880142814469,0.356489350615115
400,2,230378,-0.0308956503406084,0.0574016525417736,0.590753159552275
401,2,231943,-0.0433000517970227,0.0575437108851243,0.452268521057186
402,2,232156,-0.0320313065883983,0.0575409851950103,0.578106047933751
403,2,232789,-0.0496489168833857,0.057301493982846,0.386831612810711
404,2,238524,-0.044179150406605,0.0573949715311404,0.441969480399506
405,2,241518,-0.0329052344539292,0.0579153310272982,0.570286847419646
406,2,250396,-0.0319038237234593,0.0575217582187785,0.579492685195836
407,2,250466,-0.0236158097507069,0.0575127602296142,0.681601342559986
408,2,252305,-0.0220940050758236,0.0576669880260589,0.701853323879808
409,2,254571,-0.0231304841294473,0.0584761396936318,0.692672853394111
410,2,254742,0.00627326153420205,0.0584353284557421,0.914569197870331
411,2,254908,-0.00722340358103546,0.0588813961257886,0.902432548134025
413,2,255862,0.00430341769903331,0.0585275043049816,0.941427509333568
414,2,255975,0.0245106950727463,0.0583020526640358,0.674442652501487
415,2,258311,0.0145992633234932,0.0573484358217106,0.799202497495433
416,2,259284,-0.0036125130694673,0.0575464954450297,0.949980763277968
417,2,266330,-0.0336961805491677,0.0577664209130327,0.56005187669448
418,2,267100,-0.00899276953234995,0.0577880602601085,0.876424350283589
419,2,268086,0.0014219366355408,0.0577942054209142,0.980385172331178
420,2,274614,0.0431554557767242,0.0573971778605263,0.452627742568464
421,2,274729,0.0317126073798207,0.0577326408192722,0.583146091847463
422,2,275746,0.0427965117069934,0.0576871427391074,0.458657820724917
423,2,277029,0.02672139921628,0.0574462107774854,0.642107187298266
424,2,277741,0.03844712458662,0.0574499403274874,0.503787321512484
425,2,278218,0.0335413911847648,0.0573547666024481,0.559052001489525
426,2,278379,0.0322758607834658,0.0587775162883734,0.58327084872981
427,2,279910,0.0241245868943654,0.0573480212794431,0.674252115905061
429,2,283431,0.0449702583420472,0.0581532862287759,0.439859098456259
430,2,283573,0.0327504391189278,0.0574779222111988,0.569181460757864
431,2,286762,0.014703227786135,0.0576462308747283,0.798825559719502
432,2,287187,0.0122639657321394,0.0573788307248433,0.83087573564261
433,2,288379,0.0346859404108978,0.0569177513497002,0.542648302204087
434,2,294941,-0.0543418594358193,0.0569082974362803,0.340280600887384
439,2,297610,-0.0210513742155518,0.057259200525435,0.713354179593217
441,2,299680,-0.0347794373818908,0.0570637760556314,0.542596002688803
442,2,299708,-0.0252602852080229,0.057198419396239,0.659030569784914
443,2,299759,-0.0312052361010851,0.0569961788721458,0.584383326594006
444,2,300111,-0.0172200714967519,0.057411458576953,0.764398422234446
446,2,301710,-0.0131061099913704,0.0570313983963389,0.818376272877132
447,2,303446,-0.000836287918133338,0.0573949010597342,0.988382850232758
448,2,303854,-0.0122135451677281,0.0574022441889551,0.831628234389952
449,2,304472,-0.0243929251483656,0.0569060237041727,0.668437381244125
450,2,304691,-0.0219678133535997,0.057831181896537,0.704276997484718
451,2,308097,-0.0293768453857924,0.0572119408109504,0.607941001229498
453,2,309402,-0.00153582895954212,0.0568850303047641,0.978475927934961
454,2,310030,0.00101625453593251,0.0572046577763393,0.985836170678458
455,2,310113,0.000320424568841897,0.0570451124702381,0.995521448572873
456,2,310972,-0.0438489331186329,0.0570840509440408,0.442913502990362
457,2,312659,0.010568668692004,0.0569073220339704,0.852773205336252
460,2,318265,-0.0183280001580826,0.0576414300899543,0.750698937297981
461,2,318379,0.00723759682011937,0.0578192039529019,0.900455197155517
462,2,321266,0.0133586595445507,0.0574290679874752,0.81619793173158
463,2,322957,0.0332980662241535,0.0568932347586719,0.558738201324522
464,2,325221,0.028498536814802,0.0572131992903746,0.618715832083536
465,2,332691,0.0714789206889231,0.0576909628261963,0.216169852363751
466,2,333006,0.0829988772564408,0.0575333741602607,0.150013847915396
468,2,335046,0.0404586804090912,0.0570839037219815,0.478942382875248
469,2,335049,0.0290125766085,0.0573466429588012,0.613231493441335
470,2,335995,0.0467009987168344,0.0569891332501145,0.413070101716114
471,2,336060,0.056893468590143,0.0568859631212987,0.317931735507368
472,2,338292,0.0233647092061608,0.0569493403139955,0.681855457819281
473,2,339568,0.00585501108823393,0.0570478653670634,0.918312284734506
474,2,340466,0.00201345397705774,0.0575425581779611,0.972106939776202
478,2,348480,0.00344978422638991,0.0569635169343236,0.9517428727914
479,2,350086,-0.0229888031281308,0.0569533604771474,0.686719945618614
480,2,351083,0.0124392673262498,0.057698924177146,0.829432454070337
481,2,351335,-0.00858696595566294,0.0570522894518939,0.880447869600185
482,2,351417,-0.0183448317414205,0.0570367582924682,0.747922060593303
483,2,351450,-0.0219023322937134,0.0570963406558629,0.701503585017529
484,2,352302,0.00237525204608227,0.0575591593114939,0.967106949539313
485,2,352469,0.00824805790950546,0.0569755730892495,0.88497918528266
486,2,352562,0.0168283014152103,0.0572031195288113,0.768789427633062
487,2,352944,0.00731205023622625,0.0570437874390253,0.898077058378878
490,2,355266,-0.00367927538305073,0.057044778891106,0.948610191056197
491,2,358277,0.00929898594161133,0.0570519732767913,0.87061840538498
492,2,358926,-0.000590499934207345,0.0571380630301833,0.991760154377186
493,2,358948,0.0141537659653921,0.0571512095294639,0.804545567163353
494,2,359515,0.0141692646706499,0.057065356790581,0.804047540905749
495,2,363190,0.00949499269821216,0.0576265720184191,0.869221206945269
496,2,363588,0.0435510049110333,0.0578096919595036,0.451741007990593
497,2,363888,0.0334519428258186,0.057332008236801,0.559944431084809
498,2,363954,0.0329008438616197,0.0571048966552959,0.5648826289662
499,2,364199,0.027329813162744,0.0570355739740472,0.632113431199281
501,2,365981,0.0238417908408964,0.0581906006681367,0.68226065664758
502,2,366047,0.0448068729808773,0.0571063993331867,0.433202110104474
503,2,366936,0.0461755472795187,0.0577616641204255,0.424587330446902
504,2,369530,0.0346009662625022,0.0570316007109279,0.544441241889667
506,2,369931,0.00194944315027142,0.0574526801062714,0.972951125176705
507,2,371033,0.0311010193173423,0.0572763328432681,0.587472844562322
508,2,372919,0.0363774700442508,0.0570199059198694,0.523901348839828
509,2,373518,0.0577586500299343,0.0569374424461605,0.31107574974737
510,2,376157,0.0397381789654112,0.0571070620289711,0.486978121274611
511,2,376172,0.05036340857946,0.0574968462390792,0.381661883467292
514,2,381433,0.0400162731494332,0.0574782775694401,0.486762851240384
515,2,381922,0.0455682766780968,0.0579136978988122,0.431908887967795
516,2,382146,0.0129638797315093,0.0570882694213947,0.820489236555591
517,2,384206,0.0126699365285439,0.0572661916408919,0.825028534954924
518,2,384955,0.0270569371327145,0.0571244463337408,0.636043018825233
520,2,387301,0.0284396133676676,0.0574135187343856,0.620663417131159
521,2,388313,0.0461619771589241,0.0570395474976609,0.418889054257145
524,2,390138,0.0361029692954462,0.0572379160678098,0.52861039050674
525,2,391233,0.053155640395774,0.0575189154364255,0.356043712005952
530,2,395606,0.00562212266199863,0.0572534443999562,0.921831513159522
531,2,395726,0.0181391690961555,0.0572251590963687,0.751446981418407
532,2,395853,0.0151508476031527,0.0573906287125353,0.791937707324871
533,2,396484,0.0167830954472263,0.057135613287834,0.769128139593663
534,2,396705,0.0280206499693975,0.0570955409005531,0.623895662586532
535,2,398759,0.0151335317205696,0.0575763365724358,0.792825000422097
536,2,400386,0.0173086889720805,0.0572531877041876,0.762587444025796
537,2,400847,0.014312992856253,0.0572027886744159,0.802566682745785
538,2,401130,0.0135064723368988,0.057727620391215,0.815144694336183
539,2,401143,0.0134093084702356,0.0576132321773432,0.816092739161877
540,2,401979,0.000650108881621592,0.0575819600951725,0.990998334087245
541,2,403598,0.00374411676658953,0.0572766489727248,0.947917216436476
542,2,404844,0.0225203427071942,0.0579044167265253,0.69756781038698
543,2,405100,0.016548568568781,0.0573799077569702,0.77320712735651
548,2,406181,0.0256995629094076,0.0574075306284656,0.654666803457964
549,2,406688,0.0360896493717197,0.0570601165969503,0.527479677536193
550,2,407621,0.0551640723514922,0.0574857539224842,0.337906866666529
551,2,409016,0.0570788438813004,0.0580577020999617,0.326211930578115
552,2,410647,0.0494617609642053,0.0572292399740689,0.388024128036489
554,2,419803,-0.00912340643743748,0.0576899664134536,0.874432605064397
555,2,419943,-0.00448959875270216,0.0580320947259281,0.938377758013641
556,2,422349,0.000244725275117763,0.0573207874050591,0.996595935012935
557,2,425467,-0.0127632574782285,0.0571109757933451,0.823289903941898
560,2,429095,-0.0275427708500803,0.0574345282792678,0.631843844653845
561,2,431266,-0.0553115832916171,0.0574090977676012,0.335974393113005
562,2,431446,-0.0466230593561779,0.0576633345979329,0.419324890410242
563,2,432524,0.0126676571806087,0.0571585378033947,0.824735382580716
564,2,434090,-0.0221113722437027,0.0576772110209561,0.70168058656148
565,2,441927,-0.0472300693843468,0.0570163032813248,0.408025917965911
566,2,446471,-0.0666307361513945,0.057662377374075,0.248654066407876
567,2,449325,-0.044154086407206,0.0573853682197254,0.442151975745444
