SNP,Chr,Pos,Effect,SE,ALO1_ADE17_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
210,2,19851,0.0444334480534618,0.168668058783806,0.792367295517785
211,2,21595,0.0843805259960835,0.167927892682181,0.615642735322363
212,2,22385,0.0927126572027644,0.168074469710726,0.581560114338874
213,2,23441,0.083323811249478,0.169722094564909,0.623772088513126
214,2,24209,0.123120630148886,0.168254476225868,0.464805162753043
215,2,24341,0.133672238503098,0.168630295654951,0.428488499396311
216,2,26815,0.142919147161169,0.168406348691721,0.396647558734245
217,2,28209,0.127882366218768,0.168497364740383,0.448384354166661
221,2,41245,0.0801404515172054,0.167933776505319,0.633504623541053
222,2,43214,-0.0164522897254584,0.17070924452699,0.923276571374179
223,2,47104,-0.031207825238974,0.165944163105736,0.850935947921566
224,2,50915,0.0259816354897736,0.167577298647192,0.876876273631739
225,2,55834,-0.00217639660655422,0.16680859292908,0.989597451423722
226,2,56422,0.0541392895865627,0.167082007664399,0.74610855394798
227,2,57715,0.028258153524689,0.166549205991521,0.865368040691913
228,2,59046,0.00607472985008822,0.167398242740477,0.971072361565458
229,2,59191,0.0185814305551641,0.166437150945017,0.911170463933866
230,2,59383,0.025204100909351,0.166482617135735,0.879753147775988
231,2,59477,0.0274558049100774,0.168986734248942,0.871026244014267
233,2,60471,0.0205371545812574,0.166708671751705,0.902025265500331
234,2,60478,0.0268883774214289,0.166896358495992,0.872100319283117
235,2,60786,0.0430331247843077,0.166612319080265,0.796339049463323
236,2,61035,0.0753543007146261,0.166567765391514,0.651262865805017
237,2,61071,0.068617078493629,0.165819994278484,0.679268500613328
238,2,61675,0.0255422581754036,0.166332150316259,0.878043035492667
240,2,62939,0.0652909235250335,0.166013817241392,0.694345614393216
241,2,63527,0.0661085670948104,0.166636339263344,0.691811029988179
242,2,63857,0.0586131768375795,0.166683063803987,0.725314721073389
243,2,65527,-0.0271528738577371,0.166156345342422,0.87028315136838
247,2,67976,0.0564160017624822,0.168529190115893,0.738008671120849
250,2,72389,-0.0977944705783671,0.167435592454782,0.559544799883031
251,2,72392,-0.166617680762035,0.168422238734859,0.323201079491969
252,2,73646,-0.0568338855922149,0.165170087664873,0.730981160132987
253,2,74564,0.0424759191410194,0.164857916753279,0.796825873831651
254,2,74739,0.0821153576118369,0.165357783710395,0.619785870504966
257,2,80873,0.0852027769892623,0.16574815764447,0.607538940115483
258,2,81501,0.0724367782996576,0.16573772133702,0.662337482760246
259,2,83526,0.0544957023072509,0.165499969264652,0.742139924979849
260,2,83845,0.110669680336767,0.165577955285027,0.504325217444247
263,2,84447,0.100823332719928,0.1677122280822,0.548113500664651
264,2,87391,0.1333653560897,0.164798290021617,0.418908320181836
265,2,87562,0.143744281980056,0.165191445683407,0.384800020672617
266,2,87849,0.129989678992505,0.165208050715737,0.431912748086847
267,2,87878,0.134699042258009,0.16590857225511,0.417403505603322
269,2,89785,0.142063579243362,0.165909698570652,0.392429048869976
272,2,93721,0.0926491829124042,0.165506946473764,0.575977514296455
273,2,93952,0.0951778648776128,0.165029036497723,0.564486707984539
274,2,95085,0.188104657330728,0.165033796130799,0.255144609097258
276,2,107124,0.181133984539058,0.165138276351451,0.273449181852922
277,2,111645,0.241064391148946,0.165027359733117,0.144972418032822
278,2,111916,0.216945931031403,0.16551326123946,0.190795514796389
279,2,111931,0.213688080818959,0.165779565908416,0.198245864679045
280,2,111999,0.224561470210125,0.165140569617055,0.174754726145926
281,2,114528,0.102512034934039,0.166435922133955,0.538340997905176
282,2,116024,0.191726488110439,0.166609070232072,0.250611288116201
286,2,120090,0.107258809553796,0.166163998814293,0.519022764183812
287,2,120291,0.139520924332789,0.167999320565648,0.406825920046815
288,2,120726,0.0996650172362952,0.167107602264325,0.551282141770082
289,2,121716,0.177944141012556,0.166733115108459,0.28659310402718
290,2,123100,0.115488259790152,0.167119255287463,0.489986427162818
291,2,124677,0.139027656932687,0.166837874083829,0.405233431295635
293,2,127887,0.21500113751387,0.16775704819913,0.20081642576829
294,2,128935,0.217720561724709,0.167587778029665,0.194742592455025
295,2,129053,0.224621179502254,0.168074628124879,0.182267201141453
296,2,130040,0.239401779966358,0.16904819228638,0.157606121388556
297,2,130976,0.179560591635852,0.167875074048994,0.285526437918698
298,2,132199,0.141824367063173,0.168757485442896,0.401251097092986
299,2,133355,0.0901451585591897,0.17000124459672,0.596263847780967
300,2,133435,0.0613994562581639,0.170405111882402,0.718827348296247
302,2,135183,0.150089721860744,0.170343630180872,0.378863367972671
303,2,135402,0.164852677227544,0.170279170391962,0.33364138937361
304,2,135898,0.124607948322878,0.17128097781552,0.467398239723716
305,2,135912,0.141157443587907,0.171371333860163,0.41066991672927
306,2,135925,0.136286974864064,0.170604757619144,0.424916699703062
307,2,136002,0.115165745980632,0.170520996659658,0.499879225165165
308,2,136173,0.110118959676572,0.171738337812289,0.521807549325826
310,2,138318,0.147293037709193,0.176200649488674,0.403754555449723
311,2,138695,0.0928214003966907,0.173281591365638,0.592525364747317
312,2,138818,0.0695580885329801,0.172994492458271,0.687866525960279
313,2,139728,0.107040001480857,0.172629909478654,0.535621771535479
314,2,140174,0.0990549539667158,0.172643411759121,0.566499234687854
315,2,140863,0.0666097179191179,0.172617625524314,0.699817872711334
316,2,141152,0.0651744817397757,0.173105621589974,0.706770489904475
317,2,141292,0.0757563148802824,0.171848173095547,0.659603882356105
318,2,141545,0.100275334127042,0.172650345219081,0.56174580920897
322,2,146723,0.298054917146027,0.171689924734305,0.0834351333929823
323,2,147946,0.158420933889609,0.173796280669878,0.362636994998398
326,2,151397,0.111372167538401,0.17433495325107,0.523341208430076
327,2,153035,0.134470577085722,0.172388277698026,0.435887219040137
328,2,153228,0.0792172734182628,0.173744629407851,0.648712874351968
329,2,153455,0.0298152016293434,0.175100344586254,0.864891461445281
331,2,153815,0.107252042626244,0.174342271553834,0.538831607921216
332,2,154160,0.0461586565353804,0.172590509300802,0.789281907096146
333,2,154235,0.0389337378298735,0.174319299398164,0.823394440020336
335,2,159870,0.160374046824477,0.169714024945744,0.345322387123201
336,2,161229,0.182403243211378,0.17226343509977,0.290386538942999
339,2,162696,0.219292395174813,0.171397449207479,0.201583200452552
340,2,163284,0.236076553111984,0.169051568734856,0.163448471010806
341,2,164166,0.120133700870235,0.170972339643056,0.482737038059595
342,2,165270,0.103193644608879,0.169564102639065,0.543193005590286
343,2,165675,0.0967804089068123,0.172379839057442,0.574855957330204
346,2,168062,0.0440348940627631,0.170891050725189,0.796805440167454
347,2,168518,-0.0694305709650038,0.169888360057733,0.68301975239401
348,2,168980,0.00603875016341715,0.169847569221495,0.971658132351931
349,2,169651,0.0613913923202598,0.169897128305399,0.718058106306997
352,2,170725,0.147345078400204,0.170050289196682,0.386815857424227
353,2,171254,0.206427618065549,0.170152155061658,0.225866740793073
354,2,172242,0.0190013775591239,0.168487972918243,0.91027235516309
355,2,173254,0.0561508752155242,0.16717315824882,0.737157504951464
356,2,173340,0.0605489222358113,0.16714857154492,0.717384880444937
357,2,173385,0.046842478606386,0.16731502604137,0.77966775642115
358,2,173973,0.0855554638239363,0.166826939776332,0.608384280875679
360,2,177341,0.199590331449966,0.165980835441518,0.229979620887238
361,2,180314,0.143414745330056,0.166201049254287,0.388778779392015
362,2,180339,0.127424374872035,0.166658635956252,0.445030646158713
363,2,182758,0.195916621574471,0.165870950704773,0.238342739444747
364,2,183619,0.108907573677174,0.166752143812333,0.514110193525002
367,2,187176,0.0574732325272066,0.167733358686136,0.73206842452319
368,2,191066,0.101971048166759,0.16892818252849,0.546473690155933
371,2,191599,0.00615551325020269,0.166673161605199,0.970560387548153
373,2,191763,0.00108424020137488,0.167333590540752,0.994833792847003
374,2,191959,-0.0414110903868236,0.166910760950011,0.804198838168997
376,2,195759,0.0979481861367909,0.168277884128462,0.560896369686106
377,2,196912,0.0799071363384706,0.165580843317622,0.629688243669283
379,2,198110,0.0789600614856577,0.166575054817487,0.635778043289162
381,2,198805,0.0879444265303347,0.167280297696508,0.599405265929709
382,2,198891,0.107141080070271,0.16594430284746,0.518928856662063
383,2,199248,0.0645843846562404,0.166385955225835,0.698131555626074
384,2,201782,0.120653648904672,0.166092853132639,0.468060965548406
385,2,203285,0.285181437942534,0.164875318428726,0.0845617011996165
386,2,203783,0.228371696046702,0.164768276108578,0.166616498643752
387,2,204179,0.212185502607474,0.165230277659956,0.19992098303629
388,2,205406,0.180014108240107,0.167042822185006,0.281924756326479
389,2,205834,0.168971400023789,0.166272958622173,0.310216359687757
391,2,207192,0.154841094778328,0.16615603308881,0.352024229907928
392,2,207561,0.183011119189509,0.165338280468946,0.269095644561692
393,2,208682,0.167626212965622,0.165105453736547,0.310673653820565
394,2,210102,0.164852417143578,0.165540984917545,0.320009778936315
396,2,214801,0.111496725694866,0.165659204691703,0.501356632422106
397,2,215016,0.100423152767643,0.165584637236411,0.544588357487211
398,2,218876,-0.0223021218813789,0.167379453890037,0.894077217521755
399,2,227511,-0.0736782798701129,0.168522759832478,0.662233093139878
400,2,230378,-0.0334152407001933,0.166434579762538,0.840993248885511
401,2,231943,-0.0362545211443598,0.166910131728999,0.828170313025649
402,2,232156,-0.063936251429846,0.166818156503942,0.701750925238708
403,2,232789,-0.0311271623994256,0.166253782689804,0.851590383052466
404,2,238524,-0.0356158907094825,0.166485222699398,0.830726529847956
405,2,241518,-0.0916814214672971,0.167870525695443,0.585312190427425
406,2,250396,-0.210468700678009,0.166419982462454,0.206818909548502
407,2,250466,-0.221326093097561,0.166321023682444,0.18414130796074
408,2,252305,-0.194617051250242,0.166858424574595,0.244256164071171
409,2,254571,-0.144863416233968,0.169352304200935,0.392911734309269
410,2,254742,-0.14590218725403,0.169196534361683,0.389094828015414
411,2,254908,-0.138344231946843,0.170509511186341,0.417706919427255
413,2,255862,-0.217527860219843,0.169244798992299,0.19953520073858
414,2,255975,-0.21082370229046,0.168655022079078,0.212116944840994
415,2,258311,-0.330453527360179,0.165303777752045,0.0463672314579262
416,2,259284,-0.238909702230244,0.166311167425452,0.15173942682323
417,2,266330,-0.150667323455021,0.167321706568878,0.368486794370845
418,2,267100,-0.145055905362931,0.167323530652187,0.386575419516088
419,2,268086,-0.120627763200881,0.167390681139983,0.471610392048071
420,2,274614,-0.044149234302819,0.166479431621085,0.791015328148261
421,2,274729,-0.0721518951612432,0.167362626653321,0.666650691621757
422,2,275746,0.000200846415860823,0.167333600149709,0.999042996966313
423,2,277029,0.0038697018135101,0.166555869607764,0.981477019687807
424,2,277741,-0.032046686957748,0.166612654428548,0.847584567684602
425,2,278218,-0.0383016522826234,0.166307945056044,0.817987710219337
426,2,278379,-0.0318439777953162,0.170428017380722,0.85188786912254
427,2,279910,-0.0305132812973217,0.166254105072686,0.85448441686126
429,2,283431,-0.0797947549319956,0.16864363898035,0.636394310963083
430,2,283573,-0.0750052021398498,0.166625667538773,0.652884407796354
431,2,286762,-0.00886989937741145,0.167099452585213,0.957696951359893
432,2,287187,-0.0656947176082565,0.16628368047546,0.693025304121513
433,2,288379,0.0258477297068681,0.165054286382458,0.875648535879661
434,2,294941,0.217130219472849,0.164753935496963,0.188389685380742
439,2,297610,0.0580142061347916,0.165965985556141,0.726881282276518
441,2,299680,0.251653739041836,0.164940559455058,0.127974093833765
442,2,299708,0.28062307941714,0.165158563598848,0.0901789045374368
443,2,299759,0.257578275199097,0.164701110507923,0.118733908407497
444,2,300111,0.209216594826115,0.166052497981548,0.208522432697007
446,2,301710,0.306268386606104,0.164509376396025,0.0634751739452214
447,2,303446,0.238726954488959,0.16587035461684,0.150969164967528
448,2,303854,0.270591048852376,0.165763733720046,0.103489041514781
449,2,304472,0.239785423597193,0.164487818536719,0.145792978040114
450,2,304691,0.21949295369139,0.167247531474901,0.19024334281688
451,2,308097,0.329751224036296,0.16495681991833,0.0463729726398716
453,2,309402,0.122486543327303,0.164749655262598,0.457691283703476
454,2,310030,0.140688542549184,0.165635745143722,0.39624268002293
455,2,310113,0.132632711044215,0.165191651190162,0.422571619730921
456,2,310972,0.234924959524124,0.165120748201624,0.15569276017173
457,2,312659,-0.083482191998275,0.164891235582796,0.612971647593528
460,2,318265,-0.13619327872295,0.166937425513165,0.415145058915071
461,2,318379,-0.163826173804751,0.167362806220338,0.328315341062926
462,2,321266,-0.215613659724286,0.166072009551231,0.195026940228954
463,2,322957,-0.254304449971635,0.16442603303428,0.122851123527243
464,2,325221,-0.206873404799594,0.165522050555214,0.212191879926361
465,2,332691,-0.165184619565163,0.167346780196089,0.324279621041124
466,2,333006,-0.239805227721777,0.166760727069748,0.15131435116579
468,2,335046,-0.0645109361498415,0.165536924691312,0.696988065299559
469,2,335049,-0.071692952155821,0.166232841977805,0.666527820570443
470,2,335995,-0.164743165642,0.165104528363022,0.319054348705981
471,2,336060,-0.189742092691483,0.164805432771991,0.250384060965932
472,2,338292,-0.204691965622015,0.164744328667766,0.214883290572023
473,2,339568,-0.30377715916373,0.164560474446168,0.0657306039704102
474,2,340466,-0.325511639562408,0.165882227200904,0.0505121169833824
478,2,348480,-0.222735904261925,0.164680610290162,0.177070721904916
479,2,350086,-0.244347901250743,0.16460158260673,0.138573775011829
480,2,351083,-0.195507092597723,0.166924436915437,0.242295870985429
481,2,351335,-0.245136881415838,0.164853010101595,0.137906722179063
482,2,351417,-0.217283258980281,0.16493747492676,0.188569911125125
483,2,351450,-0.238416566810649,0.165038256196514,0.149453380864353
484,2,352302,-0.242784368817118,0.166331556969902,0.145278073533972
485,2,352469,-0.276257346804338,0.164489886181542,0.0939434853652428
486,2,352562,-0.277562426382992,0.165161321338578,0.0937342948859854
487,2,352944,-0.27426685318813,0.164696755783897,0.0967433308991299
490,2,355266,-0.275362412409323,0.164691577059607,0.0954127034435729
491,2,358277,-0.202571001383379,0.16501666886094,0.220423014200024
492,2,358926,-0.206316685806385,0.16524738910312,0.212663635807032
493,2,358948,-0.231710836157788,0.16520463251667,0.161624347648028
494,2,359515,-0.235213609780792,0.164941108053044,0.154738791516152
495,2,363190,-0.114445843563543,0.166923061201799,0.493402571777299
496,2,363588,-0.140103964043092,0.167527269651432,0.403548853548819
497,2,363888,-0.149231776426134,0.166064235509972,0.36945759580256
498,2,363954,-0.0936170821062966,0.16551851469409,0.572025831891246
499,2,364199,-0.102370208278308,0.165278734476385,0.536066131340522
501,2,365981,-0.163127359981554,0.168479080993329,0.333589873270687
502,2,366047,-0.144891479130663,0.165484727044666,0.381865725261982
503,2,366936,-0.12817653022478,0.167431849875723,0.444458929119886
504,2,369530,-0.14129872833894,0.165218333799728,0.393007084798519
506,2,369931,-0.105169444925982,0.166429891576004,0.527851840565543
507,2,371033,-0.235364920556076,0.165608786143873,0.156138406704813
508,2,372919,-0.0329861274860917,0.165355284115717,0.841997153624091
509,2,373518,-0.0282549681457094,0.16526386424077,0.864346237018223
510,2,376157,-0.0623391417886251,0.16560221901424,0.706816677727025
511,2,376172,-0.0421983274648618,0.166817634705838,0.80044572592554
514,2,381433,0.0153568429048269,0.166710251590052,0.92665736095887
515,2,381922,0.00094683034937032,0.168007090760709,0.995506603516241
516,2,382146,0.00963863364654877,0.165478790879235,0.953584887103529
517,2,384206,0.0508287205170445,0.165972660134133,0.759596713323636
518,2,384955,0.0159474352872831,0.165622787533767,0.923346729828661
520,2,387301,-0.0105219724592738,0.166467102808724,0.949637033268634
521,2,388313,0.0185471943375958,0.165476641593677,0.91082093946496
524,2,390138,-0.090545787915451,0.165924734293043,0.585614105792519
525,2,391233,0.0255567818831176,0.16691171568812,0.878394626958467
530,2,395606,-0.259252167134324,0.16537384736471,0.117853335957998
531,2,395726,-0.274324791297753,0.165244066971022,0.0977785460753519
532,2,395853,-0.254453912525183,0.16580810796333,0.125770770739966
533,2,396484,-0.229710178875319,0.165173082800252,0.165185185326289
534,2,396705,-0.267537360004495,0.164931468426918,0.10567206386174
535,2,398759,-0.196585711208626,0.166570165896189,0.238716307284254
536,2,400386,-0.176801023717989,0.165700000734954,0.286703406705156
537,2,400847,-0.213234546387816,0.165425266508115,0.19823924430204
538,2,401130,-0.180787084367289,0.167056711041178,0.279906852471026
539,2,401143,-0.196049363234984,0.166675582205904,0.240294286649708
540,2,401979,-0.123335018804807,0.166769321553482,0.46006181597163
541,2,403598,-0.146519071865337,0.165831249938072,0.377544189715915
542,2,404844,-0.11185770067666,0.167763410089266,0.505361886651761
543,2,405100,-0.103603279538791,0.16624096326946,0.533547986021032
548,2,406181,-0.0948827724071172,0.166363456928619,0.568813866964864
549,2,406688,-0.0601060938157165,0.165448659755328,0.716604587803167
550,2,407621,-0.120269840863568,0.166713924363749,0.471132072085108
551,2,409016,-0.137736528263405,0.168348035128316,0.413814710804344
552,2,410647,-0.145372368002105,0.165871140998079,0.381399127230057
554,2,419803,-0.097988298034136,0.167136060603796,0.558062990800919
555,2,419943,-0.114300625847037,0.168094505258709,0.496963847435562
556,2,422349,-0.119873285861511,0.1660188940038,0.470744193641665
557,2,425467,-0.0788294681116327,0.165491846284595,0.634130815660052
560,2,429095,-0.124154645445282,0.166394167947381,0.456074725302834
561,2,431266,-0.0415308824524989,0.166601380728663,0.803286910277538
562,2,431446,0.00231311103712512,0.167288942809638,0.988975780429412
563,2,432524,0.0675007833967872,0.165643738209979,0.683883553402308
564,2,434090,0.00711885548085001,0.167208886135617,0.966064695164584
565,2,441927,-0.0111588089352694,0.16541838588317,0.946255214203976
566,2,446471,-0.104214135302157,0.167355426024028,0.53387623582009
567,2,449325,-0.189898118843428,0.166160925926038,0.25387262918631
569,2,450017,-0.188168011164136,0.165241795993338,0.255582380946001
570,2,451779,-0.299262385619944,0.165397443731502,0.0712466647537243
571,2,451784,-0.29720638669463,0.166009800852534,0.0742634937709187
572,2,453525,-0.220550522653886,0.166400452250257,0.185888982899907
573,2,453768,-0.274007471390848,0.166396277811318,0.100506272659369
574,2,454027,-0.229178364720577,0.165889851479328,0.167996200359967
575,2,455029,-0.270187488066943,0.165802980724691,0.104084488670828
576,2,455247,-0.302422676491541,0.16510510005823,0.0678389406103578
579,2,455756,-0.298815104974453,0.177508970158268,0.0931855864404273
580,2,457024,-0.303811443377289,0.166322648922255,0.0685984301066625
581,2,457298,-0.29686216311755,0.166843304164848,0.0760530239668612
582,2,460202,-0.254532416910514,0.167422937944005,0.129331783050973
586,2,464424,-0.244482968352216,0.16659269003243,0.14311711288167
587,2,465824,-0.165042316840556,0.168514057618408,0.328054143476891
588,2,470145,-0.143348456755537,0.166162632880112,0.38888830191764
589,2,470686,-0.140635895786962,0.166068228274118,0.397649075395884
590,2,471144,-0.136451187329116,0.16636555278833,0.412661878207701
591,2,471830,-0.139377566027617,0.165884394295596,0.401359910758908
592,2,472403,-0.167396185767325,0.165959410522972,0.313829859068056
593,2,473668,-0.163019210520313,0.167069237612797,0.329852400413566
