SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
78,1,94351,-0.0967997591758767,0.059783913176727,0.106305741287323
79,1,99148,-0.0602163442441943,0.0597621176930649,0.314336419671259
82,1,106800,-0.0544635058170934,0.0598585748693182,0.363512041114373
83,1,107970,-0.0083739043074627,0.0597495148000687,0.888621279215803
84,1,109000,-0.0703315221558791,0.0597393107436975,0.239866075238241
85,1,112549,-0.0185101095719743,0.0597806035253926,0.757021966330259
86,1,112742,-0.0170509158153749,0.0600147966214389,0.7764912315055
87,1,113050,0.00327996983015927,0.0599204300248585,0.956377559047123
88,1,113135,-0.0106215369742995,0.0597653894377394,0.859044394437345
89,1,114076,-0.0108239157538803,0.0597652865778358,0.856387476273581
90,1,114628,-0.00679407520835543,0.0599181746334301,0.90978644229445
91,1,116283,0.0252735863516699,0.0602375127764093,0.675058069202379
93,1,127853,0.0336203444011394,0.0601137197079936,0.576325941975539
94,1,128302,0.0232904569570065,0.0598965125831808,0.697625277379379
95,1,128704,0.0354794259143478,0.0599392350361317,0.554280901645502
96,1,128911,0.046998575883331,0.0599234223971185,0.433383860446033
97,1,130267,-0.0423087263049607,0.05990487232265,0.480489108938402
98,1,130271,-0.0408654853870489,0.0599789068392395,0.496108826430077
99,1,130613,-0.0408068049772184,0.0605402523425335,0.500724360580587
100,1,132012,-0.0116071968097446,0.0604474573606813,0.847835965352489
101,1,133231,-0.0297092355534276,0.0600008252356527,0.620804341251352
102,1,137074,-0.0544899816138795,0.0598660857129338,0.363339256894007
103,1,137304,-0.0477284948758983,0.0599032876981679,0.426126445325774
104,1,139686,-0.0563669281681371,0.0599609132042412,0.34782898296465
105,1,149562,-0.0383656407247011,0.0601382248060258,0.523914858403106
106,1,150447,-0.04262673687531,0.0607980186439991,0.483689739365289
108,1,154084,-0.033778549810436,0.0610018135494752,0.580114032123306
110,1,157269,-0.0204982364437593,0.0599107511682716,0.732444476301392
111,1,160054,-0.0530759499922673,0.0604239793962323,0.380328422584563
112,1,166222,-0.0512931313231376,0.0599804818273132,0.393040558318223
113,1,166416,-0.0495068667982363,0.0598627201751978,0.408791975338413
114,1,167326,-0.0535869800015557,0.0601936525939281,0.373941721679087
115,1,168836,-0.045637370155718,0.0599264029113324,0.446832935285252
116,1,171200,-0.0404209210507354,0.0600268881373171,0.501146037454045
117,1,171431,-0.0332070539137018,0.060414573336204,0.582904940129089
118,1,173339,-0.0492446983563362,0.0599130923226417,0.411668407359521
119,1,173845,-0.0663402244614895,0.0598165605550862,0.268158798538971
120,1,175121,-0.0312859969370232,0.0597786900835761,0.601049552056464
121,1,175281,-0.0342516489357529,0.0598249385328861,0.567326558232393
122,1,175315,-0.0302015101128787,0.0598122708050039,0.61391720645648
123,1,175523,-0.03412314549842,0.0601454676801074,0.570841383446444
124,1,175541,-0.0323164956948579,0.0599026161681787,0.589893134316867
125,1,175653,-0.0407488850736737,0.0600777994735661,0.498045775644094
128,1,175856,-0.0455798659049724,0.0610612193602165,0.455885358570836
129,1,175876,-0.0332834480489571,0.0601468006268365,0.580360230712232
130,1,175989,-0.0422796416857052,0.0603025929188449,0.483687073470882
131,1,176001,-0.0425426099655282,0.0606167256058074,0.48324792381972
133,1,177692,-0.0136621089235783,0.0598294485792836,0.819505671635884
134,1,178191,-0.0137312647507578,0.0598888181546562,0.818784645163957
135,1,178224,-0.0136621089235783,0.0598294485792836,0.819505671635884
136,1,178960,-0.0130925338052259,0.0603077253191995,0.828259365259662
140,1,183802,-0.011105277090299,0.0598384824672495,0.852874812790899
141,1,183954,-0.0171716639491759,0.0602701349432433,0.775878904251673
142,1,184450,-0.00673208369216229,0.0597482273660111,0.910352903375881
144,1,184718,0.000132583804458103,0.0600887806923402,0.998240743275057
145,1,185296,0.0020981079673331,0.0598337631229704,0.972047236046254
146,1,185438,-0.0162608250616307,0.0598304329290872,0.785948651834083
147,1,185469,-0.0137218651800351,0.0599185979079493,0.818994968745858
148,1,185503,-0.0264661266353833,0.0597514608646709,0.658082687725732
149,1,185705,-0.0262345825482101,0.0604199214053728,0.664405448175737
150,1,185749,-0.0175969961728293,0.0604287962909957,0.77106773794036
151,1,185806,-0.0015447077507264,0.0605166969611579,0.979650379899236
152,1,185879,-0.0306228106513532,0.0607873299589136,0.614737511398741
153,1,185916,-0.0205096543296437,0.0607717170125861,0.735950524591567
154,1,185941,-0.0171958133396705,0.0610394321411323,0.778326002276794
155,1,185954,-0.0140336113587234,0.0612200187262398,0.818821052642369
156,1,186055,-0.0198563596627543,0.0599933488011116,0.740858978151255
157,1,186896,-0.00769680639552373,0.0609850045737833,0.899638989323403
161,1,190132,0.0151633962491639,0.0600733486718742,0.80086744813888
162,1,190148,0.00983642451924299,0.0600946087101788,0.870074915375769
163,1,190165,0.0146687969305236,0.0605536549353312,0.808731301642882
164,1,190169,0.00221532612727904,0.060483055175444,0.970802943799627
165,1,190933,-0.0565763121092588,0.0599170678832616,0.345690968350026
166,1,192149,-0.0426548991581125,0.0604405463586423,0.480819546806104
168,1,192303,0.023025770251107,0.0720946109921022,0.749625263401636
171,1,192795,-0.0767835683052019,0.0597394910559842,0.199527749049962
173,1,194187,-0.0691270128685217,0.0598156758282011,0.248598923782052
174,1,194867,-0.050135943270384,0.0598366390418966,0.402664859845663
190,2,8314,-0.0627312115548304,0.0608186670502752,0.303037566648282
194,2,8498,-0.0564156675262332,0.0607468753581325,0.353678795807105
195,2,8651,-0.0568059220861156,0.0608028624427558,0.350806385934395
197,2,9812,-0.0670361021461895,0.0611356852674976,0.273601605220614
198,2,9932,-0.0593684594012809,0.0609164496114288,0.330431888673299
199,2,10135,-0.0620305404898487,0.0606749887075358,0.307319545972281
200,2,11616,-0.0707223737501833,0.0605834255466727,0.243854890801955
201,2,12133,-0.0642806300797163,0.0608454478054963,0.291481710603706
202,2,12194,-0.0761755764366711,0.061042718506055,0.212892609375123
203,2,12359,-0.07244160993376,0.0608763691730395,0.23485428960791
204,2,13061,-0.0672283582906483,0.0608888118170199,0.270294540230047
205,2,14298,-0.0581510669047081,0.0611079452160721,0.341944790828591
206,2,15222,-0.0605324914294638,0.0616988688389596,0.327217500012866
207,2,17986,-0.0661917200131855,0.0605979265659054,0.275441790148356
208,2,19770,-0.0629590576880362,0.0610279983464935,0.302946060544913
209,2,19836,-0.0566430838600849,0.0608774054800306,0.352776535038004
210,2,19851,-0.0508028744010922,0.0610706379307971,0.406044309373615
211,2,21595,-0.0474415692573853,0.0608255994588057,0.435936723896753
212,2,22385,-0.0498627913205333,0.060877772198618,0.413302519306118
213,2,23441,-0.0875123911685698,0.0613508737697759,0.154629641299544
214,2,24209,-0.0789448292096977,0.0608759715573589,0.195542111535325
215,2,24341,-0.075475042228168,0.061033083388056,0.217048416244992
216,2,26815,-0.0802595157476889,0.0609423123609932,0.188701213509474
217,2,28209,-0.0782328710317957,0.0609703820970644,0.200288621870472
221,2,41245,-0.112695092334295,0.0605817762972361,0.0636866842133369
222,2,43214,-0.0577637591326515,0.0617885486349403,0.350498541592394
223,2,47104,-0.0528052401232245,0.060074638797043,0.38000252836325
224,2,50915,-0.0382626304475666,0.0606970874431869,0.528849546139581
225,2,55834,-0.0479009861027887,0.060396827330993,0.428249771297699
226,2,56422,-0.0565183062062143,0.0604839286163375,0.350718247836582
227,2,57715,-0.0522601690679938,0.0602949354896798,0.386671996583575
228,2,59046,-0.0399331788560932,0.0606271544530669,0.510538236460644
229,2,59191,-0.018965050769928,0.0603086089742775,0.753352362742031
230,2,59383,-0.0181804068147481,0.060326666217963,0.763312854759031
231,2,59477,-0.0264788791015133,0.0612260188027579,0.665658441354119
233,2,60471,-0.0472170586976662,0.0603633958710559,0.434613527448295
234,2,60478,-0.048543652303502,0.0604294196138143,0.422335236088171
235,2,60786,-0.0471881241646552,0.0603329221691865,0.434663110525139
236,2,61035,-0.0588375412546205,0.0602995571278892,0.32985451494568
237,2,61071,-0.0507404576973235,0.0600462081520504,0.39867007696365
238,2,61675,-0.0314601817857829,0.0602566915715469,0.601926285429929
240,2,62939,-0.0512171122090959,0.0601139792092233,0.394791719081209
241,2,63527,-0.0597436291229426,0.0603178778312001,0.322618177283036
242,2,63857,-0.0877883838848151,0.0602347324195868,0.145884540121226
243,2,65527,-0.0773827843630948,0.060075487169865,0.198557466856823
247,2,67976,-0.0853088803663911,0.060914839721706,0.162253560418826
250,2,72389,-0.159003728062609,0.0601143507139105,0.00853361166685293
251,2,72392,-0.14139295673918,0.0606548524699372,0.0203101732991588
252,2,73646,-0.119522669742967,0.059527897143304,0.0454215571694702
253,2,74564,-0.118055175705125,0.0594179889049218,0.0477106790013848
254,2,74739,-0.109047771715177,0.0596641232255863,0.0684394442707387
257,2,80873,-0.0185121159030759,0.0600807023743283,0.758172124764875
258,2,81501,-0.0145710698879297,0.0600737639459183,0.808492582314225
259,2,83526,-0.0327813959955031,0.0599601910394369,0.58491698096655
260,2,83845,-0.0165200308187886,0.0600361415835863,0.783348085332765
263,2,84447,-0.00331388889466402,0.0608089212806121,0.956570223103767
264,2,87391,-0.0223196776106313,0.0597656451451724,0.709035268242345
265,2,87562,-0.0320517135301864,0.059904438841287,0.592953965683099
266,2,87849,-0.0352879699054742,0.0598936071640242,0.556119017717995
267,2,87878,-0.0234193324004894,0.060167635770945,0.697337225292478
269,2,89785,-0.0490016649531602,0.0601307187945949,0.415668129486328
272,2,93721,-0.069226766212411,0.059892275656107,0.248522313812129
273,2,93952,-0.0652759839637937,0.059732913778089,0.275227894639632
274,2,95085,-0.0535538656492669,0.0598495370524133,0.371499254059754
276,2,107124,-0.0147543884899344,0.0599420381563823,0.80571362581253
277,2,111645,0.0210453912280891,0.0599751120038989,0.725871136699305
278,2,111916,0.027418334877028,0.060109253263903,0.648568609353313
279,2,111931,0.0396642582534825,0.0601818892487461,0.51027858272238
280,2,111999,0.0263310646255627,0.059986287876518,0.660965306312107
281,2,114528,-0.00779405330143695,0.0603465212119454,0.89730858107381
282,2,116024,-0.0152308428613571,0.0604860068032348,0.801336233300163
286,2,120090,0.0264458534067242,0.0602360871199005,0.660903546746913
287,2,120291,0.0248257527093126,0.0609272349305466,0.683913038320023
288,2,120726,0.0407877893786415,0.0605505588822261,0.500996663820009
289,2,121716,-0.00125742764344317,0.0605206130689183,0.983435404334662
290,2,123100,0.0437296001650477,0.0605594246576677,0.470714718617929
291,2,124677,0.0446745958502046,0.0604739216993741,0.460554869295468
293,2,127887,0.0533224738074134,0.0608694656612792,0.3816184013128
294,2,128935,0.0496900661715991,0.0608205134136289,0.414482220442552
295,2,129053,0.0364550085660154,0.0610324662417632,0.550686579693032
296,2,130040,0.00544167826633379,0.0614353191220507,0.929469325643916
297,2,130976,0.0429057438259415,0.0608927866237668,0.481516784544942
298,2,132199,-0.010789250674889,0.0612153255105315,0.860197974534501
299,2,133355,0.0148858324296075,0.0616270394110967,0.809271369502902
300,2,133435,0.0228438231292278,0.0617533468429384,0.711663629773911
302,2,135183,0.00541392601426316,0.0617988522496569,0.930239819697442
303,2,135402,0.00285488554373181,0.0617900018577169,0.963174551100808
304,2,135898,-0.0225290793819777,0.062106310436798,0.717008559846376
305,2,135912,-0.0218364953801016,0.0621529022060446,0.725546578911289
306,2,135925,-0.0246002381481263,0.0618683171022283,0.691148768789268
307,2,136002,-0.0227849786088448,0.0618239753939841,0.71268707857697
308,2,136173,-0.0197067802828177,0.062264513927936,0.751809351890654
310,2,138318,-0.0402411708255634,0.0638815098330275,0.529144926282833
311,2,138695,-0.0411976265258851,0.0627836201104189,0.512133027034534
312,2,138818,-0.0410040756620607,0.0626687035215675,0.513345179435473
313,2,139728,-0.0322259038275055,0.062570770388645,0.606853511151219
314,2,140174,-0.0386454914818868,0.0625604703769726,0.53715150324249
315,2,140863,-0.041837790264792,0.0625293184041562,0.503874918165549
316,2,141152,-0.0457807845369711,0.0626978748544781,0.465763968818896
317,2,141292,-0.0508245476210234,0.0622352957712005,0.414678389479128
318,2,141545,-0.0534374926196286,0.0625328613940525,0.393379571416255
322,2,146723,-0.0761805216357971,0.0623529090913722,0.222612254266465
323,2,147946,-0.137553008865003,0.0626305286270337,0.0287231239187761
326,2,151397,-0.104653422084763,0.0629687419050842,0.0974024859095868
327,2,153035,-0.100388334765319,0.0622977546481089,0.107980227670118
328,2,153228,-0.106472600705835,0.0627272568005832,0.0905043867550604
329,2,153455,-0.0699796756701176,0.0633486925597329,0.270053109296545
331,2,153815,-0.0917726449785343,0.0630256292102538,0.146249291547519
332,2,154160,-0.0836165045499633,0.0623937526682177,0.181061051553906
333,2,154235,-0.0868001184304616,0.0630077604994197,0.169196500108559
335,2,159870,-0.0357899332171538,0.0615517858493232,0.561301220291002
336,2,161229,0.00971155734446372,0.0625243321741829,0.876654320702367
339,2,162696,0.000925872585761267,0.0622574113278489,0.988142951379463
340,2,163284,-0.00704762409697257,0.061431289402092,0.908729363751109
341,2,164166,-0.0280806028261622,0.0619848187408506,0.650809871589906
342,2,165270,-0.0345191363169488,0.0614539528240061,0.574671880847642
343,2,165675,-0.0381568126023377,0.0624644704021996,0.541687861824011
346,2,168062,0.0128951057741933,0.0619320831961507,0.835182222956883
347,2,168518,0.00409301985010746,0.061580869994335,0.947044637540089
348,2,168980,-0.00262285853226474,0.061551861391333,0.966034784382106
349,2,169651,-0.01407510232311,0.0615766984646626,0.819328984451417
352,2,170725,-0.0312512440343611,0.0616684462307003,0.612637996310708
353,2,171254,-0.0401943074957105,0.0617536620532439,0.515546517396803
354,2,172242,-0.0481188861721618,0.0610065633770837,0.430787922934442
355,2,173254,-0.0200029193283969,0.0605830426439722,0.741464677432131
356,2,173340,-0.0129324127977106,0.0605811536403984,0.831081642990216
357,2,173385,-0.00853849502132276,0.0606391568639727,0.888101721683279
358,2,173973,-0.00521732536185593,0.0604791287846356,0.931303444030078
360,2,177341,-0.00663882420548234,0.0602726594127342,0.912355760758288
361,2,180314,-0.0424710239404927,0.060251528823354,0.481340170433136
362,2,180339,-0.0372465261576123,0.0604137278018183,0.537945982525451
363,2,182758,-0.00620112052460497,0.0602285631210022,0.918053344997377
364,2,183619,0.0002156015323862,0.0604666415711457,0.997157060873791
367,2,187176,-0.0240608949117076,0.060782348472186,0.692452376738725
368,2,191066,0.0305764890762584,0.0612286918479935,0.617821591702506
371,2,191599,0.0231201299702856,0.0603891003628011,0.702059415195248
373,2,191763,0.0198599824091754,0.0606316463854963,0.743445020959095
374,2,191959,0.0355263710583282,0.0604633388580881,0.557197416528521
376,2,195759,0.0745508001623144,0.0608831568459512,0.221584076049901
377,2,196912,0.070415268096296,0.0599083440267712,0.240633558601665
379,2,198110,0.0643507331482144,0.0602879636192064,0.286525464542988
381,2,198805,0.0584264141793344,0.060565489737374,0.335364704579867
382,2,198891,0.0684602773504141,0.0600624571065648,0.255134888358703
383,2,199248,0.0586795249382438,0.0602293823295415,0.330590923573884
384,2,201782,0.068209346487337,0.0601266898709998,0.257385193019768
385,2,203285,0.0445096523797797,0.0599558722689899,0.458354744635835
386,2,203783,0.0355649018031961,0.0598435239202449,0.552693330588665
387,2,204179,0.0417729924311349,0.0599771357697064,0.486585409747682
388,2,205406,0.0593615322945488,0.0605526077100835,0.327594684004155
389,2,205834,0.0708755908561254,0.0602265406055651,0.240061642513822
391,2,207192,0.059316200335329,0.0602054187729732,0.32518577883753
392,2,207561,0.0661946564993003,0.0599181657106814,0.27001990898313
393,2,208682,0.0443214111496442,0.0598742312998585,0.459645311420963
394,2,210102,0.0647835761902635,0.0599763993056369,0.280812310859291
396,2,214801,0.0304910274370737,0.0600506496328875,0.611942160051706
397,2,215016,0.0441704226898256,0.0599922522313752,0.462056123518302
398,2,218876,-0.0216878254436956,0.060648017891343,0.720855226677968
399,2,227511,-0.07458842523215,0.060959204155715,0.221927053444171
400,2,230378,-0.0621968529660721,0.0602275933348862,0.302452721682482
401,2,231943,-0.0764540152662558,0.0603544157064862,0.206079509837386
402,2,232156,-0.0726411104448458,0.0603429086814622,0.229471475091718
403,2,232789,-0.0817554766318617,0.0600951971645517,0.174561058480811
404,2,238524,-0.0708347815165353,0.0602194192616306,0.24027641373236
405,2,241518,-0.0717087690986387,0.060741343424158,0.238572631174975
406,2,250396,-0.065794795095536,0.0603447198745688,0.276317801402927
407,2,250466,-0.059609697583794,0.0603415469478147,0.323892190168389
408,2,252305,-0.0467197589965456,0.0605340117371891,0.440753076699095
409,2,254571,-0.0258631278406487,0.0614205781242502,0.673951133523102
410,2,254742,-0.027630851188704,0.0613629050723644,0.652780716036828
411,2,254908,-0.041323686865286,0.0618102644681173,0.504215027802854
413,2,255862,-0.0176437189037207,0.0614696414824641,0.774256665156231
414,2,255975,-0.0230380744064946,0.0612425877346677,0.707011035603001
415,2,258311,0.00716618666397284,0.0602421908466965,0.905377662045243
416,2,259284,-0.00305550393272958,0.0604460263214537,0.959713259293149
417,2,266330,0.00421984595059777,0.0607057348068054,0.944620538163349
418,2,267100,0.00347722381815496,0.0607014433475767,0.954351346055608
419,2,268086,-0.0109896736620155,0.0607033322837762,0.856440822545934
420,2,274614,-0.00259149137792403,0.0603371651636913,0.965765541109723
421,2,274729,-0.0270322257398639,0.0606502799319235,0.65608247827464
422,2,275746,-0.012539252490425,0.0606371870916046,0.836291953463781
423,2,277029,-0.020122198333958,0.0603495576677588,0.739009616046457
424,2,277741,-0.0205761533054595,0.0603728242428747,0.733443248033077
425,2,278218,-0.0310457941857999,0.0602510406488132,0.606684093932033
426,2,278379,-0.0346045246409915,0.0617378479719725,0.575488911176286
427,2,279910,-0.0266463494684342,0.0602358368114196,0.658494532187226
429,2,283431,-0.0150035699455749,0.0611297725266274,0.806259927671552
430,2,283573,-0.0271481929803751,0.0603843509001942,0.653282117574207
431,2,286762,-0.0365898199158214,0.0605249240253532,0.545872145733662
432,2,287187,-0.0396708226198672,0.0602367001454118,0.510593367290663
433,2,288379,-0.00168502600214387,0.0598168582575169,0.977542681504061
434,2,294941,-0.0581749692592097,0.0597725638142624,0.331084528831042
439,2,297610,-0.0599792664530706,0.0600708844356514,0.318733099822896
441,2,299680,0.00368356192434657,0.0599700758363184,0.951056832209953
442,2,299708,5.46567199221082e-05,0.0600968891187468,0.999274856428253
443,2,299759,0.0022745403234799,0.0598931549789024,0.969727780742905
444,2,300111,0.0152208703558668,0.0603063099807191,0.800884463524972
446,2,301710,0.0247773577590928,0.0598948223903213,0.67935885991765
447,2,303446,0.0292722401333898,0.0602665582254673,0.627472130942445
448,2,303854,0.00989769954689154,0.0602959534361937,0.869705459047375
449,2,304472,-0.00269403288971884,0.0597885491074594,0.964085484704835
450,2,304691,0.00368366093516787,0.0607570353605756,0.951688691246337
451,2,308097,0.010632301892205,0.0601142714501108,0.859713365432561
453,2,309402,0.038846568998743,0.0597153934890568,0.515774032282973
454,2,310030,0.0334739532421473,0.0600604542610686,0.577649970655939
455,2,310113,0.0310452405942841,0.0598964780550381,0.604563258228383
456,2,310972,0.0269151912760071,0.0599931539052531,0.653968292311975
457,2,312659,0.0411861955565537,0.0597372429087509,0.490989360636062
460,2,318265,0.062315545632502,0.0604633941589443,0.303418761032636
461,2,318379,0.0798068382713218,0.0605849813015689,0.188602193803354
462,2,321266,0.118683559858189,0.0599955530162727,0.0486826264464863
463,2,322957,0.103053257271606,0.0595365959122953,0.0843393353777616
464,2,325221,0.134410832718476,0.0596897531799885,0.0249475924440074
465,2,332691,0.119234141346153,0.0603967753836917,0.0491404226857582
466,2,333006,0.152396213963136,0.0600648046881853,0.0116042193244475
468,2,335046,0.0813347024760352,0.0598462906479234,0.174995218005164
469,2,335049,0.0805159308718118,0.0601052403370736,0.181242876564993
470,2,335995,0.0820000655205718,0.0597582093859577,0.170873282128295
471,2,336060,0.0912693411752137,0.0596391797203838,0.126823567434469
472,2,338292,0.0382605774052274,0.0597982613225465,0.52269972566605
473,2,339568,0.0176161096308284,0.0599157129582279,0.768919353468535
474,2,340466,0.0259320668763568,0.0604261157081482,0.668073461413717
478,2,348480,-0.00891464146374581,0.0598319860111243,0.88164299321367
479,2,350086,-0.00766690971595555,0.0598353009018963,0.898116249030421
480,2,351083,0.0413588176926995,0.0605700180905664,0.495164305864688
481,2,351335,0.0236039352461112,0.0599155548231644,0.693853325290336
482,2,351417,0.016461404832575,0.0599128598206566,0.783664601773081
483,2,351450,0.0271952772476496,0.0599681050398376,0.650470496790999
484,2,352302,0.0152715878328116,0.0604538913301323,0.800712410808686
485,2,352469,0.0194964496602506,0.0598389997039085,0.74475730535374
486,2,352562,0.0332572539988668,0.0600665202453862,0.580152685200325
487,2,352944,0.0139365339481051,0.059914674299809,0.816201896399129
490,2,355266,0.00921056424792255,0.0599172603694178,0.877917262887433
491,2,358277,0.0619561514449673,0.0598379303234764,0.301191241603755
492,2,358926,0.0489457465219027,0.0599603398615055,0.414877926703786
493,2,358948,0.0654332725461646,0.0599348215402848,0.275691742392419
494,2,359515,0.0561673628988773,0.0598711725256915,0.3488154301347
495,2,363190,0.0810474494650954,0.0603784462837365,0.180353536001448
496,2,363588,0.106283651227702,0.0605072982349549,0.0798628413972128
497,2,363888,0.0963394081751698,0.0600310527559704,0.109426284723204
498,2,363954,0.0875705004240954,0.0598289784312589,0.144171188203869
499,2,364199,0.0719563516642599,0.059806222703945,0.229721376058004
501,2,365981,0.0690359352184771,0.0610264787677467,0.258719678221384
502,2,366047,0.0834296532521679,0.0598714758065907,0.164351672815089
503,2,366936,0.0821690803854773,0.0605691251985601,0.175770013379861
504,2,369530,0.0811506947824734,0.0597804634253476,0.175496413411707
506,2,369931,0.0748683180347743,0.0602157576772224,0.214569783929206
507,2,371033,0.0991624140773311,0.0599553955750631,0.0990293394526052
508,2,372919,0.0983889905614392,0.0596980630166759,0.100219769965349
509,2,373518,0.105883675294649,0.0596275478542745,0.0766354019183454
510,2,376157,0.0754123338707129,0.0598911124409625,0.208805491268225
511,2,376172,0.0863800804241896,0.0602842949299498,0.152777517063377
514,2,381433,0.0502660609907315,0.060356421035434,0.405509107173757
515,2,381922,0.064053237540918,0.0607894089318697,0.292745214947735
516,2,382146,0.0233811594649605,0.0599560606497854,0.696792757151309
517,2,384206,0.038976165063232,0.0601198710354142,0.517207546652561
518,2,384955,0.0319518484623186,0.0599975607454986,0.594678476930112
520,2,387301,0.061039981583253,0.0602396427852405,0.311617631694936
521,2,388313,0.0657437218005994,0.0598667986112041,0.272880197543935
524,2,390138,0.0407168483138816,0.0601166026782506,0.498660596920426
525,2,391233,0.0376569961077672,0.0604567653704858,0.533768977857113
530,2,395606,0.0286371359301293,0.0601195946998766,0.634129612347806
531,2,395726,0.0301673304918272,0.0600954888440353,0.61598756356352
532,2,395853,0.0383638858419451,0.0602535496981124,0.524728062313066
533,2,396484,0.043944129514518,0.0599760695791534,0.464231078489994
534,2,396705,0.0531224322166149,0.0599260240258625,0.375969535084506
535,2,398759,0.0118636974336327,0.0604798739144844,0.844598258391135
536,2,400386,0.0246588202700816,0.0601312852536803,0.681993797670087
537,2,400847,0.0180853562492906,0.0600825013661096,0.763585072235847
538,2,401130,0.018887571008496,0.0606325265987289,0.755597676865314
539,2,401143,0.00778816398901339,0.0605192304720284,0.897676965006787
540,2,401979,0.025269037277229,0.0604682149213209,0.67628192673913
541,2,403598,0.0359922149249621,0.0601323228240606,0.549856731509498
542,2,404844,0.0352149628237249,0.0608060119417713,0.562866643130918
543,2,405100,0.0324636439336857,0.0602532573556338,0.590373760078429
548,2,406181,0.0383165651812962,0.0602825690341933,0.525438574777895
549,2,406688,0.0428309101434525,0.0599256291301339,0.475245554821057
550,2,407621,0.0248648676512621,0.0604463267702381,0.681062251030059
551,2,409016,0.0229990795878251,0.0610540333075679,0.706622586501289
552,2,410647,0.0182746821102574,0.0601683737789322,0.761515809801671
554,2,419803,-0.00969503026345975,0.0605965568294717,0.872978028763575
555,2,419943,-0.019574137188216,0.060947586338692,0.748276591445396
556,2,422349,-0.0200971759357337,0.0601993266422018,0.738695610311496
557,2,425467,-0.049633567212276,0.0599344970916932,0.408156297371189
560,2,429095,-0.0853369539254006,0.0601767787044188,0.157042456715264
561,2,431266,-0.109792700939645,0.0600973793161072,0.0685570779481549
562,2,431446,-0.10505099562086,0.0603663043526646,0.0826908489786012
563,2,432524,-0.0318476148507092,0.060018648172768,0.596009787687096
564,2,434090,-0.0685854077774554,0.0604857642935734,0.257601800453579
565,2,441927,-0.0380793124076198,0.0599129108324541,0.525463487716452
566,2,446471,-0.0253643175374364,0.0606670525798347,0.676135176922925
567,2,449325,0.000955879811901539,0.0603271653048974,0.987367054142224
569,2,450017,0.0188476149994619,0.059984300821458,0.753547821869027
