SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
62,1,81999,-0.182759963108083,0.0787469157170853,0.0208639938517383
63,1,82431,-0.0985973421755333,0.0795481215433384,0.215995669740893
64,1,83284,-0.0928425774789404,0.0789864922167462,0.240617519324507
65,1,83613,-0.0775061825289889,0.0790245951020884,0.327370201059894
66,1,84112,-0.124523303507117,0.0788629063321057,0.115235257960293
68,1,84858,-0.12162483318131,0.0790998282278752,0.125039389929948
69,1,85751,-0.0918977471244975,0.0795402354653491,0.248723746646524
70,1,87445,-0.0880368445229537,0.0797213571813638,0.270212199255292
71,1,87467,-0.112623473831586,0.080052894825108,0.160347743178862
72,1,89070,-0.101892253609387,0.079590029224034,0.201310573637267
73,1,89616,-0.107389226820139,0.0791392942282181,0.175659483165693
74,1,89679,-0.138296106735983,0.0790133628899289,0.0809374847801423
75,1,89880,-0.127253568140776,0.0790860924384373,0.108499068738763
76,1,91472,-0.127207285272061,0.079677630252177,0.11126654017705
77,1,93789,-0.0997577117305242,0.0789626049901893,0.207295789859719
78,1,94351,-0.0692047187535565,0.0792636624146237,0.383204742961566
79,1,99148,-0.0160773966110852,0.0791362890567228,0.839126358087965
82,1,106800,-0.0197785132869208,0.0792406751154838,0.803041481052395
83,1,107970,-0.0330030257728183,0.0789933567161378,0.676351056052334
84,1,109000,-0.0898105009716747,0.079007660217902,0.256421585798513
85,1,112549,-0.125909472420548,0.0787780045126885,0.110874895604628
86,1,112742,-0.117790560540106,0.0791225682784229,0.137456555119639
87,1,113050,-0.0913336862791599,0.0790877770017708,0.248937321486014
88,1,113135,-0.101652121219558,0.0788498110306669,0.198177338068205
89,1,114076,-0.0960222727316816,0.0788697998305852,0.224235505667124
90,1,114628,-0.0743194203024511,0.0791363603564325,0.348305562226567
91,1,116283,-0.0522872696206048,0.0796272397269595,0.511833487368601
93,1,127853,-0.114253096668371,0.0792946737771723,0.150508600385908
94,1,128302,-0.140606307415728,0.0788677651881088,0.0754763459607147
95,1,128704,-0.119253108043527,0.0790464706125703,0.132283857045771
96,1,128911,-0.149372780222582,0.078910177637128,0.0591826828753299
97,1,130267,-0.0412207914228897,0.079241708594104,0.603256819296834
98,1,130271,-0.0400368726281013,0.0793375477089672,0.61412681666376
99,1,130613,-0.0592712892876077,0.0800456920532471,0.459508173326333
100,1,132012,-0.101906408023314,0.0797535719247886,0.20217156709467
101,1,133231,-0.0819075461412916,0.0792507441151596,0.302066279104649
102,1,137074,-0.100817643994429,0.0790758228047102,0.203165795958015
103,1,137304,-0.104262071181538,0.0790907853332293,0.188271979684245
104,1,139686,-0.108707761767889,0.0791782986190966,0.170639738982309
105,1,149562,-0.102791367549589,0.0793822250973257,0.196203958709633
106,1,150447,-0.126654523821885,0.0801702344863773,0.115043746003601
108,1,154084,-0.123285052018335,0.080434498938093,0.126236001846851
110,1,157269,-0.103221601506722,0.079046343803067,0.192458499100413
111,1,160054,-0.131424881230848,0.0796834093808354,0.0999679501956618
112,1,166222,-0.142604674119679,0.079034605983482,0.0720314908163916
113,1,166416,-0.12505143629373,0.0789570000739693,0.114136592402202
114,1,167326,-0.133560849858549,0.0793695928408031,0.0933036348317736
115,1,168836,-0.142285409777626,0.0789472729910741,0.0723536464063383
116,1,171200,-0.109332087039374,0.0792149895442345,0.168400217212703
117,1,171431,-0.148653960482248,0.0795317287588911,0.0624346564404178
118,1,173339,-0.124927226573329,0.0790235269772936,0.114799559010628
119,1,173845,-0.0921245426977123,0.0790851784690378,0.244855183321471
120,1,175121,-0.0417688596831256,0.0790486750227138,0.597557808234817
121,1,175281,-0.0620136104163572,0.0790782933122515,0.433445605839374
122,1,175315,-0.0561905940968492,0.0790656883911006,0.477750335597087
123,1,175523,-0.0569119824694994,0.0795128561619673,0.474613820534697
124,1,175541,-0.059267257815025,0.0791829819142958,0.454666195081639
125,1,175653,-0.0725170912915112,0.0794027975938411,0.361717943196309
128,1,175856,-0.0820722366766203,0.0806907882990811,0.309792819652616
129,1,175876,-0.0677940893184867,0.0794886779285888,0.394305656798352
130,1,175989,-0.0651371903939237,0.079722214150952,0.414449821574589
131,1,176001,-0.0890687619940185,0.0800731510850724,0.26674790232688
133,1,177692,-0.0859692504338242,0.0789898135640994,0.277179285641426
134,1,178191,-0.0907290551397368,0.0790534388851978,0.2518726545886
135,1,178224,-0.0859692504338242,0.0789898135640994,0.277179285641426
136,1,178960,-0.0932897994412814,0.0795994536943649,0.241991267724265
140,1,183802,0.0278821232924223,0.0791182780136113,0.724740629255255
141,1,183954,0.0185757885357624,0.0797021677315898,0.815845987488723
142,1,184450,0.0188966279740405,0.0790040031374227,0.811100397938037
144,1,184718,0.0556953220071802,0.0794040060653921,0.483504943737167
145,1,185296,0.0671813278337796,0.0790413933853709,0.395928309067663
146,1,185438,0.0229080057892741,0.0791165726103545,0.772332424780809
147,1,185469,0.0223063400323314,0.0792312671845674,0.778465387409498
148,1,185503,0.00327727919742463,0.079035021751636,0.966947709847889
149,1,185705,-0.0126752558521224,0.0799156947377912,0.874068548875368
150,1,185749,-0.011319103034768,0.0799162714769418,0.887447516162995
151,1,185806,0.0332373344144071,0.0800056998041387,0.678074372850333
152,1,185879,0.0112198116290435,0.0804097297983605,0.889108547106673
153,1,185916,0.0020808944591799,0.0803752986667292,0.979359924080413
154,1,185941,-0.0236761530698738,0.08071566534274,0.769443931466136
155,1,185954,-0.00828104320923235,0.0809600554917029,0.918588108511929
156,1,186055,-0.00247595923003064,0.0793453233860911,0.975123804245864
157,1,186896,-0.0209887435481982,0.0806385372893042,0.794798166606836
161,1,190132,-0.0663786510372236,0.0793674869954867,0.403526269890715
162,1,190148,-0.0687705939938529,0.0793857035290593,0.386922647927514
163,1,190165,-0.0662360242412456,0.0800030724654004,0.408276023097929
164,1,190169,-0.0593214062170557,0.0799185019385885,0.458415105618837
165,1,190933,0.0382103100423253,0.0793061787873075,0.630241283647473
166,1,192149,0.0440058588168704,0.0799465446018294,0.58236505667321
168,1,192303,-0.0140129670149554,0.0953462700535033,0.883240215418049
171,1,192795,0.0415154692750402,0.0791512297044054,0.600254323898801
173,1,194187,0.00876918253874702,0.0792462928824166,0.911950976645041
174,1,194867,0.047823689610689,0.0791636287086485,0.546157296529301
190,2,8314,-0.0416610695059657,0.0805150702921524,0.605178746280483
194,2,8498,-0.0086819743941362,0.0804263088637164,0.914097134553097
195,2,8651,-0.0356529733136508,0.0804805725725546,0.658036372066277
197,2,9812,-0.0546896942623376,0.0809289415002043,0.499626451638656
198,2,9932,-0.0724305721149694,0.0805699255730471,0.36927729825307
199,2,10135,-0.0569903100810827,0.0802959218420949,0.478325580066394
200,2,11616,-0.0423289112463623,0.0802362831181667,0.598140873473176
201,2,12133,-0.0595968893844028,0.0805245556805012,0.459726247019042
202,2,12194,-0.0715008544243108,0.0808090687525745,0.376860177047903
203,2,12359,-0.0655020377203648,0.0805867246490073,0.416872408448313
204,2,13061,-0.063317612003543,0.0805857291719111,0.432560115070686
205,2,14298,-0.0765420734015592,0.0808079823265347,0.34418008420764
206,2,15222,-0.0645342414777923,0.0816273703500226,0.429710816412282
207,2,17986,-0.0487751608177112,0.0802259150591201,0.543596570623942
208,2,19770,-0.0612085369459783,0.0807571891878314,0.448996788036016
209,2,19836,-0.0534194927557792,0.0805506611290409,0.507648857156277
210,2,19851,-0.0551706015950371,0.0807834612344234,0.495090019367226
211,2,21595,-0.0403223111347888,0.0804743287767298,0.616642555350042
212,2,22385,-0.0527248201086619,0.0805302347601678,0.513073896513053
213,2,23441,-0.0329805395754661,0.0813428049813565,0.685391490296695
214,2,24209,-0.011785781175458,0.0806893634507042,0.883954532112226
215,2,24341,-0.0230219517210897,0.0808733808981262,0.776066493755946
216,2,26815,-0.0188873027331196,0.0807794830715274,0.815265603033473
217,2,28209,-0.0704228508200712,0.0807259502383567,0.383599853143465
221,2,41245,0.017503590671849,0.0804975502075926,0.827989120778308
222,2,43214,0.0298718641979555,0.0817926666265623,0.715170051575837
223,2,47104,0.032454326040242,0.079508747962816,0.683384895268516
224,2,50915,-0.000213882769906748,0.0803088884303311,0.997876539640353
225,2,55834,-0.00887753669893787,0.0799363997224916,0.911633866937407
226,2,56422,0.0112541564253104,0.080078468793561,0.888314215678918
227,2,57715,0.0145835913886212,0.0798129539012825,0.855120960324177
228,2,59046,0.0294209832456475,0.0802052126901161,0.713972075721572
229,2,59191,0.00821072713848436,0.0797599859079662,0.918066715790584
230,2,59383,-0.0166644514627305,0.0797792229299573,0.834660761044262
231,2,59477,0.00628432320989336,0.0809839198412936,0.938190492227366
233,2,60471,-0.0373509197462221,0.0798668721746887,0.640312940030463
234,2,60478,-0.0245002064291332,0.0799721453613988,0.759511745259187
235,2,60786,-0.0411453801758308,0.0798212272658496,0.606547885736798
236,2,61035,-0.0142742637085916,0.0798418894286831,0.858211728105343
237,2,61071,-0.0169569245519785,0.0794781688414492,0.831174619153195
238,2,61675,-0.0385797596696409,0.0796856668956965,0.628580146414824
240,2,62939,-0.0168656450489409,0.0795692700558278,0.832259173030355
241,2,63527,-0.0521688832930128,0.0798247519960129,0.513831946484481
242,2,63857,-0.044954613776528,0.0798557724432785,0.573827944048166
243,2,65527,-0.104323097865738,0.0794343908962911,0.189926779600693
247,2,67976,-0.0875446129767701,0.0806406322443259,0.278390538067913
250,2,72389,-0.0890719464685037,0.0801368999079383,0.267110806615423
251,2,72392,-0.0249104937306097,0.0808119978372897,0.758072086229469
252,2,73646,-0.0762942777440178,0.0790616336635691,0.335206689957068
253,2,74564,-0.0999508924944588,0.0788311060511751,0.2056650810304
254,2,74739,-0.0987057801154927,0.0790959162637367,0.212885628711551
257,2,80873,-0.137126455966909,0.0791234191243533,0.083956439809613
258,2,81501,-0.129480407701102,0.0791466140604875,0.102739978609544
259,2,83526,-0.131245268662587,0.0790146563324846,0.0975964186894401
260,2,83845,-0.128731929492028,0.0791020375971173,0.104540968748845
263,2,84447,-0.143912759876302,0.0800463003719809,0.0730521663293348
264,2,87391,-0.103223670220315,0.0788564705675686,0.191383465124008
265,2,87562,-0.104643623165021,0.0790517054386973,0.186447191074714
266,2,87849,-0.118320126133499,0.0789895194493405,0.135047213110449
267,2,87878,-0.135508318034027,0.0792531651480532,0.0881786844910206
269,2,89785,-0.118055824361747,0.079341113904412,0.137656105062138
272,2,93721,-0.158840993363927,0.0788975360050319,0.0448462896533161
273,2,93952,-0.180098389846413,0.0785394323705922,0.0224298717317256
274,2,95085,-0.195541338687973,0.0785461375484604,0.0132516932030484
276,2,107124,-0.126020421605471,0.0789878013573041,0.111508382205211
277,2,111645,-0.0835746569489353,0.0791980183172797,0.292027226253792
278,2,111916,-0.0850738533323403,0.0793807757216512,0.284578606654617
279,2,111931,-0.0733270690265291,0.0795356952899453,0.357190002154656
280,2,111999,-0.0684046361847566,0.0792618584296251,0.388711962043176
281,2,114528,-0.0391560237198516,0.0797748148385557,0.623850331785448
282,2,116024,-0.0466155388550031,0.0799532941434309,0.560242263417503
286,2,120090,-0.00319354291706497,0.0796756759574198,0.968050586843445
287,2,120291,-0.00556267060992521,0.0805864637240638,0.945006927827825
288,2,120726,0.0321674222649844,0.0801031103872688,0.688239688778163
289,2,121716,0.0216141463206984,0.0800221403949733,0.787239561686124
290,2,123100,0.0212359360638529,0.0801328353160867,0.791157077430039
291,2,124677,-0.0393902001246145,0.0800029433949413,0.622771378139905
293,2,127887,-0.0423205198925383,0.0805476261056583,0.59962813796296
294,2,128935,-0.0616623879961309,0.0804360134658145,0.443830698873271
295,2,129053,-0.0775463315651901,0.0806424388930118,0.336905286277432
296,2,130040,-0.0757399811621136,0.0811407605059242,0.351231186700806
297,2,130976,-0.0601709380692319,0.080515447636653,0.455366924581396
298,2,132199,-0.0914871204947305,0.080806004490439,0.258326316137859
299,2,133355,-0.0804852738273749,0.0813875344873778,0.323382563104562
300,2,133435,-0.0747507737940838,0.0815793519068436,0.360137596154534
302,2,135183,-0.156298336146691,0.0812970289394159,0.0553398666141809
303,2,135402,-0.143490795745966,0.0813514987420303,0.0786243695849394
304,2,135898,-0.165620408697244,0.0816681743733539,0.0433141842959822
305,2,135912,-0.151224385259138,0.0818082133504306,0.0653627955051391
306,2,135925,-0.142149411700502,0.0814803272479906,0.0819273297831621
307,2,136002,-0.126785456214867,0.0814906857872432,0.120645161125072
308,2,136173,-0.156094396349185,0.0819279453576109,0.0575580231139202
310,2,138318,-0.0796326817736479,0.0844158243427527,0.346153056064951
311,2,138695,-0.0424717104838352,0.0830427392307095,0.609359953112411
312,2,138818,-0.0309214971502021,0.0829048228724702,0.709390272436138
313,2,139728,-0.0254806478741405,0.0827613876212735,0.758354564767145
314,2,140174,-0.024961872079396,0.0827618354807156,0.763126295231601
315,2,140863,-0.00359373148441366,0.082738797264444,0.965379607673836
316,2,141152,-0.00829111705732966,0.0829709109394565,0.920458214310824
317,2,141292,-0.0101827011380671,0.0823737197878569,0.901689760698603
318,2,141545,-0.0343978707214105,0.0827565268250632,0.677917622312659
322,2,146723,-0.0469635718477606,0.0825896558596032,0.569963773901947
323,2,147946,-0.0434789174234389,0.0833522506133465,0.602256069435127
326,2,151397,-0.00836418601124889,0.083591643754555,0.920353434944916
327,2,153035,-0.00108319920306688,0.0826828140778201,0.989554887724121
328,2,153228,-0.00724230583179031,0.0832852752675659,0.930754345905123
329,2,153455,-0.0265837084158016,0.0839028549117823,0.75155295752667
331,2,153815,-0.0313137403459454,0.083576212695876,0.70812874755476
332,2,154160,-0.0126131799305584,0.0827142334362888,0.878886774300095
333,2,154235,-0.0173455248045506,0.0835378480746699,0.835632365061602
335,2,159870,-0.0686376428328175,0.0813509309251294,0.399395651077739
336,2,161229,-0.0799486124484954,0.0825732646846623,0.333600264192424
339,2,162696,-0.133649425668829,0.0820191748518922,0.104101321140275
340,2,163284,-0.105134655516619,0.0810431672990557,0.195386396384291
341,2,164166,0.0294932179341967,0.0819753702805082,0.719225717065056
342,2,165270,0.0742914226606017,0.0812046726302157,0.360886293968506
343,2,165675,0.0642157709744433,0.082573790520251,0.437280100649688
346,2,168062,0.135948194757062,0.0815816114171322,0.0965193321941998
347,2,168518,0.0765678650353183,0.0813308790589052,0.347124978187862
348,2,168980,0.100572893805834,0.0812180452407075,0.216425032903798
349,2,169651,0.084289220450674,0.0813092453335401,0.300608646514864
352,2,170725,0.0531681696185207,0.0815287755632053,0.514735311101301
353,2,171254,0.011756595632447,0.0817074926246734,0.885672293570706
354,2,172242,0.00984934883461031,0.0807423197715459,0.902980340422208
355,2,173254,0.0678566494168246,0.0800438455133176,0.397155262364641
356,2,173340,0.0965250087489214,0.0799506935913248,0.228122379535676
357,2,173385,0.0793337398540013,0.0800781214033093,0.322508577034075
358,2,173973,0.0739057498696059,0.0798795507900192,0.355486197667984
360,2,177341,0.031077148445692,0.0796866794570062,0.696777844742053
361,2,180314,0.0377037343242408,0.0797053286142489,0.636477671333982
362,2,180339,0.0459361373604539,0.0798946173959689,0.56568522140699
363,2,182758,-0.160689385652743,0.0791848200790021,0.0431781118250926
364,2,183619,-0.0916129746614992,0.0798101767358157,0.251792997612264
367,2,187176,-0.144998304216958,0.0800230294176215,0.070842415670627
368,2,191066,-0.102472560046871,0.0808114524076945,0.205617572157072
371,2,191599,-0.0899404191209418,0.0797294495196901,0.260056376956917
373,2,191763,-0.0866478477784371,0.0800566450297419,0.279843930124114
374,2,191959,-0.120998785141689,0.079734050254913,0.130028041622381
376,2,195759,-0.103078850091837,0.0804938244996913,0.201181694877855
377,2,196912,-0.0735449121068407,0.079279009445961,0.354211616760253
379,2,198110,-0.0434253572113804,0.0798178056055042,0.586746389802
381,2,198805,-0.0508081195259499,0.0801495963834419,0.526546122609508
382,2,198891,-0.031361849408972,0.0795530235298701,0.693652433352781
383,2,199248,-0.0401381966890789,0.0797236372109325,0.614950207182495
384,2,201782,-0.000490443891095482,0.0796542466660146,0.995090806722432
385,2,203285,0.0209021158499605,0.0793376331687425,0.792351487723978
386,2,203783,-0.00559401110032864,0.0791740200934181,0.943712640618697
387,2,204179,0.0164122732182463,0.0793613529852416,0.836281892612522
388,2,205406,0.0220195192729536,0.0801730284744762,0.783745843501859
389,2,205834,0.0286177497205602,0.0797830232543925,0.720037903298049
391,2,207192,-0.000124507457328726,0.0797229433618879,0.998754784980084
392,2,207561,-0.000171000331357751,0.0793705587103082,0.998282211600737
393,2,208682,0.0458003665707714,0.0791995286231369,0.563436478124376
394,2,210102,0.0194784187887426,0.0794349054377548,0.806434515793709
396,2,214801,0.0361136858213664,0.0794146317582075,0.64956969980441
397,2,215016,-0.0152978340899527,0.0793883891414063,0.847307779943061
398,2,218876,-0.00160881372734656,0.0802133154289921,0.984009480074869
399,2,227511,-0.0291639295444405,0.0807661847727203,0.718247545560872
400,2,230378,-0.0180252123597576,0.0797573266192492,0.821331666040884
401,2,231943,-0.00295091912186118,0.0799916271079923,0.97059328661825
402,2,232156,-0.0195426746315103,0.0799522258671612,0.807040286118688
403,2,232789,0.0103702764913275,0.0796739454148869,0.896514815119478
404,2,238524,0.00879362664262828,0.0797866107504266,0.912302041407581
405,2,241518,0.00882199994142863,0.0804792852446003,0.912774410308459
406,2,250396,-0.0159115114072134,0.0799275320355363,0.842319297312195
407,2,250466,-0.0439614875020372,0.0798695241601446,0.582382004477901
408,2,252305,-0.00658122389057558,0.0801148219394006,0.934576063583614
409,2,254571,-0.0175829492568362,0.0812354481889162,0.828766469223999
410,2,254742,0.00687603402628612,0.0811666534560582,0.932535984926599
411,2,254908,-0.0185672009629132,0.0817815104171252,0.820528560552407
413,2,255862,-0.0210145820241832,0.0812871127859996,0.796154029642107
414,2,255975,0.00934990657207346,0.0809997766349306,0.908168933668501
415,2,258311,-0.0233430640938915,0.0796540920302895,0.769651980787387
416,2,259284,-2.19626389029726e-05,0.0799320185496275,0.9997809232835
417,2,266330,-0.0511951819738006,0.0802294493679529,0.52381606375403
418,2,267100,-0.0252147876651538,0.0802586372009473,0.753578161384058
419,2,268086,0.00644707709923731,0.0802749747847026,0.936034296133859
420,2,274614,-0.0967986869543318,0.0796214697481301,0.224897907940879
421,2,274729,-0.0999192640751231,0.0800479234680389,0.212769347528624
422,2,275746,-0.108711288879299,0.0799803472490911,0.174942999269451
423,2,277029,-0.0913223213502029,0.0796685929688274,0.252456744218734
424,2,277741,-0.105718894307176,0.0796495561760675,0.185267098361279
425,2,278218,-0.107838721519218,0.0794969115652373,0.175802409498446
426,2,278379,-0.109711878447107,0.081467303163412,0.178941406301387
427,2,279910,-0.0749002974003533,0.0795760625131264,0.347224747276181
429,2,283431,-0.103671928389083,0.0806542574752328,0.19949975790212
430,2,283573,-0.10526859813478,0.0796762739902067,0.187289150594518
431,2,286762,-0.0983554651487623,0.0799061860889839,0.219184726754032
432,2,287187,-0.0875109431412328,0.0795676335616643,0.272155277601017
433,2,288379,0.00227168687364854,0.0790997357292853,0.977104714820018
434,2,294941,-0.150397740094585,0.0787413038084155,0.056940354158175
439,2,297610,-0.133066001143636,0.079231836625624,0.0939489530389379
441,2,299680,-0.0905379614105304,0.0791562280379492,0.253486511162728
442,2,299708,-0.0928708268556124,0.0793161663371065,0.242431165618513
443,2,299759,-0.0921201238940124,0.079048881364374,0.244661583299822
444,2,300111,-0.085630427571206,0.0796238358035944,0.282913567837633
446,2,301710,-0.0102430772607129,0.0792201565551068,0.897194800258739
447,2,303446,-0.0742470413485306,0.0796230282242503,0.351724817229238
448,2,303854,-0.0935726607017059,0.0795806310039105,0.240458386780422
449,2,304472,-0.106315894213556,0.0788597734608285,0.178470127045033
450,2,304691,-0.0839245934848231,0.0802191470971692,0.296188439877281
451,2,308097,-0.0395372143631336,0.0794686932652687,0.619132605299975
453,2,309402,-0.0872633196660162,0.0788762577658107,0.269336269336057
454,2,310030,-0.0440252766003235,0.079422239282003,0.579711373994942
455,2,310113,-0.0518397953382947,0.079187104748036,0.513119786427068
456,2,310972,-0.0906719235184777,0.0792085993447421,0.253099384646642
457,2,312659,-0.000429524720803542,0.0790476243850431,0.99566758863632
460,2,318265,-0.0586571081151657,0.0800140160791761,0.46399286712109
461,2,318379,-0.0488572455274279,0.0802700344370026,0.543140575943694
462,2,321266,-0.0155667236928432,0.0797702772855888,0.845392167045986
463,2,322957,0.00281240478637568,0.0790623898556629,0.971643766970475
464,2,325221,0.040121779634828,0.0794678632851862,0.61395776278342
465,2,332691,0.042828970440504,0.0802739253158983,0.593998876317742
466,2,333006,0.102910799382431,0.0799611878622481,0.198934298091074
468,2,335046,-0.0514713225384933,0.0792981249397894,0.516704703518544
469,2,335049,-0.0379347893275764,0.0796572668954719,0.634208639087597
470,2,335995,-0.0255630531383873,0.0792209757030658,0.747128363074509
471,2,336060,-0.0150909917239913,0.0791218903402146,0.848846049440456
472,2,338292,-0.00189354057755678,0.0791209221260263,0.980920183612969
473,2,339568,-0.0460725033901589,0.0792022096227476,0.561135137560468
474,2,340466,0.00519883852393282,0.0799257631895002,0.948174321374496
478,2,348480,-0.0411115044726131,0.079091968816166,0.603533185122674
479,2,350086,-0.0886540326393889,0.0789851486197014,0.2624493255014
480,2,351083,-0.110872913552783,0.0799310299700627,0.166284228926748
481,2,351335,-0.0545592832223648,0.0791944452412511,0.491321028843383
482,2,351417,-0.0483678101164787,0.0791933277824561,0.541754083397609
483,2,351450,-0.0421951661052096,0.0792910407315516,0.594953045642973
484,2,352302,-0.0229952856242339,0.0799399864430827,0.773778214963784
485,2,352469,-0.0329628248927649,0.0791214664428236,0.677216616109556
486,2,352562,-0.0609165860446065,0.0793981935235236,0.44345829470934
487,2,352944,-0.066211478407101,0.079156751692963,0.403461882911767
490,2,355266,-0.0209446198519154,0.0792273171136655,0.791655968941575
491,2,358277,-0.0703686441475271,0.0791591129894055,0.374634289822366
492,2,358926,-0.0744713428165307,0.0792652333258014,0.348105795512744
493,2,358948,-0.058431130980087,0.0793284817442256,0.46187194359283
494,2,359515,-0.0283432906652181,0.0792558407990777,0.720843160442129
495,2,363190,-0.0351884190711116,0.0800239622528926,0.6604064428494
496,2,363588,-0.06317104761706,0.0802913056500546,0.431942520312724
497,2,363888,-0.0378032110014876,0.0796466324473243,0.635339469122627
498,2,363954,-0.0420699295741791,0.0793238833358616,0.596198304421593
499,2,364199,-0.0458506140354187,0.079210083414392,0.563060760856217
501,2,365981,-0.046525220504761,0.0808075119503861,0.56514855558848
502,2,366047,-0.0620661665210918,0.0793206605416537,0.434462022617233
503,2,366936,-0.0430124047541041,0.080270391603063,0.592403853051193
504,2,369530,-0.0234859689689461,0.0792478197328995,0.767128630347207
506,2,369931,-0.0131494347091567,0.079798324781934,0.869208834572622
507,2,371033,0.0480123976992134,0.0795485019427875,0.546522975151867
508,2,372919,0.0486816789502234,0.0792034200081137,0.539187718650687
509,2,373518,0.0586530478841553,0.0791392449083312,0.45910292090251
510,2,376157,0.042172049080572,0.0793438446240993,0.595399692229862
511,2,376172,0.0520355411529076,0.079901369641144,0.515310663762412
514,2,381433,0.0112995357820102,0.0798893464230802,0.887603171127017
515,2,381922,0.00195341945309113,0.0805120558396442,0.980656976839278
516,2,382146,-0.000996766654615011,0.0793008744056311,0.989978411992852
517,2,384206,0.00641515373495621,0.0795470148996147,0.935769133057708
518,2,384955,0.0197787478843721,0.0793635776695045,0.803337922528362
520,2,387301,0.0255154626862044,0.0797630196419063,0.749240298192371
521,2,388313,0.0385036298908757,0.0792744075710702,0.627480766791522
524,2,390138,0.0310602129748935,0.0795305676928162,0.696369651403217
525,2,391233,0.0584382176578221,0.0799293565028179,0.465188841830092
530,2,395606,-0.0499454748373815,0.0794811703871943,0.530152355805702
531,2,395726,-0.0524350107537555,0.0794475472191941,0.509687215017522
532,2,395853,-0.0575628688198274,0.0796640515076951,0.470422417047574
533,2,396484,-0.0487241967358626,0.0793281811622008,0.539471921146588
534,2,396705,-0.0201676312394996,0.0793249886873666,0.799457732524402
535,2,398759,-0.0211296221537832,0.0799729398726865,0.791772562144837
536,2,400386,-0.0286372694321479,0.0795198584110896,0.718967332743539
537,2,400847,-0.0428561613202095,0.0794284665134264,0.589842953765079
538,2,401130,-0.045283127615776,0.0801531418765886,0.572461445917589
539,2,401143,-0.0533630308676866,0.0799799943273567,0.505077270337595
540,2,401979,-0.0864706151384937,0.0798483193105799,0.27957601176342
541,2,403598,-0.0757487307594272,0.079455017305887,0.34106326553182
542,2,404844,-0.0509616151825589,0.080400211427305,0.526589690242013
543,2,405100,-0.0550847664425896,0.0796556348097979,0.48968310195736
548,2,406181,-0.0644798547959117,0.0796873156938088,0.418967686672453
549,2,406688,-0.0763876059451044,0.0791966007041371,0.335439877156842
550,2,407621,-0.0567924802490478,0.0798941203028111,0.477648573008673
551,2,409016,-0.0468702242502893,0.0807134200460946,0.561813684809456
552,2,410647,-0.0759735484946138,0.0794721593911448,0.339738124152526
554,2,419803,-0.0493176520228008,0.0800906876032243,0.538441425809171
555,2,419943,-0.0447141763966725,0.0805716082425644,0.579272163413713
556,2,422349,-0.00605914070598024,0.0796174148385945,0.93938010024486
557,2,425467,-0.0126831327589361,0.0793293788601486,0.87306752676833
560,2,429095,0.00230226153520208,0.0798019385358894,0.977000770191039
561,2,431266,-0.0350065250225232,0.0798237619171138,0.661257590221709
562,2,431446,-0.0404676999198799,0.0801390518053924,0.613896033055365
563,2,432524,-0.0652536456395674,0.0793222279072896,0.411268032699178
564,2,434090,-0.0738416785692461,0.0800333686929546,0.356827033172574
565,2,441927,0.00776075470541854,0.0792709986421067,0.922066023450704
566,2,446471,0.0179997378094525,0.0802381479055042,0.822631152881387
567,2,449325,-0.0175993510785179,0.079769080243828,0.825509076522349
