SNP,Chr,Pos,Effect,SE,PLM2_HNM1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
76,1,91472,-0.0283419007225573,0.0988978969406626,0.774604055466421
77,1,93789,-0.101608495898014,0.097740856634886,0.29925107313537
78,1,94351,-0.150031274343177,0.0978226034218103,0.125997323266765
79,1,99148,-0.117238014412768,0.0976912757185364,0.230910394389203
82,1,106800,-0.0982782367658983,0.0978827343379169,0.316046801694493
83,1,107970,-0.13706784063962,0.0974593269275405,0.160481897220301
84,1,109000,-0.0702110668610525,0.0978328878620407,0.473439606053914
85,1,112549,0.0221540624744481,0.0977862957719095,0.820900218763786
86,1,112742,-0.0577653170747053,0.0981262533249444,0.556450020924504
87,1,113050,-0.0614205917956311,0.0979547152569088,0.531044585165345
88,1,113135,-0.0658618553999545,0.0976967456500782,0.500659808511732
89,1,114076,-0.107552802069458,0.0975918696953115,0.271183265742365
90,1,114628,-0.0923589853289641,0.0978835714400783,0.346040068955037
91,1,116283,-0.0488225992850639,0.0985177700736541,0.62050513017158
93,1,127853,-0.0469439639457423,0.0983368047396619,0.633387417896011
94,1,128302,-0.0687141784554623,0.0979224195227254,0.483315806220626
95,1,128704,-0.0946245288024131,0.09795885432512,0.334724507258578
96,1,128911,-0.0636740181631034,0.0980405341593878,0.516459417793125
97,1,130267,-0.012890500196197,0.0980501909910837,0.895479691245006
98,1,130271,-0.0160845537255756,0.0981652340401076,0.869941557168122
99,1,130613,0.000706794525840354,0.0990863436059018,0.994312673396323
100,1,132012,-0.0928640765642453,0.0987524151733039,0.347669453073192
101,1,133231,-0.12006758680379,0.0979661942080682,0.221165451505329
102,1,137074,-0.136936728505764,0.0977634795945015,0.16218398184881
103,1,137304,-0.176634540010833,0.0976171937888088,0.07122982881849
104,1,139686,-0.221012441205405,0.0974906156485592,0.0239938140179407
105,1,149562,-0.192923844666038,0.0978846497203058,0.0495126868129568
106,1,150447,-0.192328228098915,0.0989855770190038,0.0528117895466812
108,1,154084,-0.225088887436067,0.0990993936033338,0.023727647049218
110,1,157269,-0.192663643113314,0.0974713261066764,0.0488627129117182
111,1,160054,-0.201813324556507,0.098355618927049,0.0409191749377733
112,1,166222,-0.180353521255341,0.0977383714254844,0.0658358900491252
113,1,166416,-0.197365111150243,0.0974446754503819,0.043577641967157
114,1,167326,-0.177035888084651,0.0981147671826392,0.0720246622939004
115,1,168836,-0.178993549712874,0.0976353966132556,0.0676020547646973
116,1,171200,-0.170848054904993,0.0978242730607582,0.0815975329074461
117,1,171431,-0.137926305382095,0.0985864148108024,0.162679119614663
118,1,173339,-0.217218731407506,0.0974068409808017,0.0263747342795895
119,1,173845,-0.197839095428406,0.0974419525684586,0.043072563150938
120,1,175121,-0.166105890553906,0.0974145658717186,0.0890472833877573
121,1,175281,-0.173453167619379,0.0974617967416741,0.0759845991994153
122,1,175315,-0.179205035369724,0.097401347634386,0.0666279494646933
123,1,175523,-0.168415970319813,0.0980127110998325,0.0866173927969421
124,1,175541,-0.176825487986582,0.0975672094331019,0.0707823063570918
125,1,175653,-0.164901865392393,0.0979377593626121,0.0931156732640763
128,1,175856,-0.164249280141728,0.0995705269663579,0.0999189473293672
129,1,175876,-0.157084807717193,0.0980659981105584,0.110088217043525
130,1,175989,-0.151897589377625,0.0983709079872491,0.123452525955107
131,1,176001,-0.158877290532475,0.0988558656883083,0.10891311669509
133,1,177692,-0.192798288135748,0.0973277837623036,0.0483763041340762
134,1,178191,-0.184696805687634,0.0974699486094156,0.0589211917849206
135,1,178224,-0.192798288135748,0.0973277837623036,0.0483763041340762
136,1,178960,-0.199916852436286,0.09807336532562,0.0422505781651956
140,1,183802,-0.180732322782757,0.0974057365287469,0.0643641348072652
141,1,183954,-0.173794696376901,0.0981572678385874,0.0774945738553537
142,1,184450,-0.131729534708639,0.097477103900099,0.177436099122698
144,1,184718,-0.152286122526499,0.0979494078490747,0.120903434187381
145,1,185296,-0.128707464106908,0.0976272001421065,0.188239063739991
146,1,185438,-0.153116992003023,0.0975319786016135,0.117330603704942
147,1,185469,-0.158210719561592,0.0976507192396761,0.106088807435051
148,1,185503,-0.138587978648594,0.0974809352642618,0.15599823236502
149,1,185705,-0.175855399724068,0.0984080982204809,0.0747952014597756
150,1,185749,-0.180078826764193,0.0983864587335244,0.0680449332350736
151,1,185806,-0.153019821673549,0.0986485790145495,0.121759174903599
152,1,185879,-0.162404842547667,0.0990861943666721,0.10209875019696
153,1,185916,-0.137215846610174,0.0991486624532026,0.167251067008318
154,1,185941,-0.127644372321015,0.0996189584437167,0.200920205383828
155,1,185954,-0.140412113436412,0.0998627084048425,0.16058843991269
156,1,186055,-0.142968571169234,0.0978478884021509,0.144869059828712
157,1,186896,-0.149533916444882,0.0994343434446525,0.133515213129986
161,1,190132,-0.0641842055240152,0.0982084249055574,0.513826656139356
162,1,190148,-0.0563611699174379,0.098251675861527,0.566576181078233
163,1,190165,-0.0596560795312007,0.0990018971489893,0.547178268861204
164,1,190169,-0.0553311075630692,0.0988854366577494,0.57614291647754
165,1,190933,-0.0117535091432198,0.0981250299272278,0.904724815268104
166,1,192149,-0.00318008161313899,0.0989291353859767,0.974374547644509
168,1,192303,0.03555156380262,0.117923386215137,0.7632258791045
171,1,192795,-0.00184276058910066,0.097941210203257,0.984999344345851
173,1,194187,0.0363053633229451,0.0980033532694171,0.711269248363099
174,1,194867,-0.0466169885858624,0.0979376325566243,0.634378458727131
190,2,8314,-0.0669314616297297,0.0995641168997334,0.501867612580301
194,2,8498,-0.0123818557912094,0.0994797365856267,0.901017077953492
195,2,8651,-0.0216471120543894,0.0995683987779467,0.828014865677114
197,2,9812,0.0412432059778364,0.100142662869183,0.680703355886496
198,2,9932,0.00170776504356518,0.0997718909147689,0.98635319022055
199,2,10135,0.0110643068244136,0.0993880970558511,0.911422484513585
200,2,11616,0.0306365708869676,0.0992709567516953,0.757795962384513
201,2,12133,0.0288502881350476,0.0996672195114175,0.772394603500395
202,2,12194,0.0342284691717045,0.100047911017285,0.732463597808987
203,2,12359,0.0358272968789501,0.0997537078589507,0.719691968053272
204,2,13061,0.0550654315748113,0.0997215302079305,0.581166246950805
205,2,14298,0.0412808750043524,0.10005519447607,0.680164065821666
206,2,15222,0.0670307504554153,0.100992236340034,0.507301614393097
207,2,17986,0.00590751527992917,0.0992838502131511,0.952586523128925
208,2,19770,0.0311980425572973,0.0999570017023056,0.755137685551898
209,2,19836,0.0154463247553815,0.0996927487113747,0.876957722656283
210,2,19851,0.0176633297145883,0.0999836146283056,0.859875011399938
211,2,21595,0.00250933313357238,0.0995749751136725,0.979909325988127
212,2,22385,-0.00227424980949897,0.0996692119282019,0.981808360609938
213,2,23441,-0.0331688759997329,0.100621841946212,0.741868320364916
214,2,24209,-0.0410578607508124,0.0997847427637104,0.680981806016658
215,2,24341,-0.0333575666749401,0.10002899230535,0.73897074531172
216,2,26815,-0.0428419341484599,0.0998988390887686,0.668291667945488
217,2,28209,-0.0467331050529304,0.0999275310030085,0.640309203352646
221,2,41245,-0.160944805385398,0.0992059133858841,0.105625277460694
222,2,43214,-0.142973047466765,0.100902914851529,0.157383351320772
223,2,47104,-0.241505882123191,0.0975250898837045,0.0137415909358878
224,2,50915,-0.161097343503257,0.0989642900094017,0.10445245751498
225,2,55834,-0.157513006237516,0.0985199730111289,0.110761336226526
226,2,56422,-0.140025184201575,0.0987720269294625,0.157172033563007
227,2,57715,-0.157312277813975,0.0983705904871876,0.110675242728348
228,2,59046,-0.13982037826983,0.0989462443080144,0.15850911726315
229,2,59191,-0.156121385284284,0.0983070157087268,0.113158949500438
230,2,59383,-0.144737443275758,0.0983848499589362,0.142145334456236
231,2,59477,-0.158681055435814,0.099814168251378,0.112782990850125
233,2,60471,-0.170149693355622,0.0984030562752867,0.084663703232525
234,2,60478,-0.160805260602661,0.0985607506847014,0.103669363117048
235,2,60786,-0.166831228626638,0.0983690426299418,0.0907726839081085
236,2,61035,-0.151469211227961,0.0984322784065829,0.124744979072777
237,2,61071,-0.150125526157596,0.0979886062598594,0.126400531008029
238,2,61675,-0.15915233095617,0.0982323336114675,0.106090343884608
240,2,62939,-0.196413168580114,0.0978697158725484,0.0455241044881717
241,2,63527,-0.207357084430908,0.0981775402941623,0.0353831442581861
242,2,63857,-0.249348924145889,0.0979236569746935,0.0113093999740277
243,2,65527,-0.233718501548155,0.0977044000365147,0.0172749109015428
247,2,67976,-0.217838214004242,0.0992367277348536,0.0288043654058163
250,2,72389,-0.247219749782541,0.0984199152531615,0.0124543424005308
251,2,72392,-0.116771296674503,0.0997774116909116,0.242662529126638
252,2,73646,-0.259912177671637,0.0969390992585437,0.00768046947827349
253,2,74564,-0.299788345291357,0.0964175586191759,0.00202792698478646
254,2,74739,-0.284422303679943,0.0968745983231658,0.00354286890311693
257,2,80873,-0.118875612439052,0.0980803305163287,0.226314211229064
258,2,81501,-0.123826522229785,0.0980465640908101,0.207445805968579
259,2,83526,-0.10155991290019,0.097966366796774,0.300593965935677
260,2,83845,-0.120206683831008,0.0980000050680336,0.220790958373021
263,2,84447,-0.117239082647842,0.0992665799081991,0.238376827262337
264,2,87391,-0.054530242988506,0.0977318837949434,0.577227048239108
265,2,87562,-0.0603770143718367,0.0979697112453521,0.538105320598613
266,2,87849,-0.0660790078096135,0.0979499962651391,0.50035892183537
267,2,87878,-0.0716702286755055,0.0983603514549174,0.466699155658936
269,2,89785,-0.0895164610091734,0.0983299030690302,0.363249322534917
272,2,93721,-0.0497639010566104,0.0981122432278025,0.612321403089754
273,2,93952,-0.0393285202553447,0.0978448598879161,0.6879657409593
274,2,95085,-0.0322777782890733,0.0979887780175641,0.742046610679452
276,2,107124,0.0768688243010622,0.0979671976727863,0.433191850727608
277,2,111645,0.0802933911667139,0.0980222668294508,0.413262521288041
278,2,111916,0.0970671961198955,0.0982108601153855,0.323655775866497
279,2,111931,0.0976757519851598,0.0983597431343122,0.321367731713587
280,2,111999,0.0917656327897136,0.0980217203108695,0.349822322299948
281,2,114528,0.042319991399056,0.0986823992170449,0.668293647379709
282,2,116024,0.0337453507919013,0.098926501781327,0.733219669968316
286,2,120090,-0.0163270758024359,0.0985482034006342,0.86850674850499
287,2,120291,-0.00651564894445034,0.0996784444144679,0.947919055587621
288,2,120726,0.0186369306977476,0.0990981740630248,0.850933501047533
289,2,121716,0.0164089268437749,0.0989867315326426,0.868433678017725
290,2,123100,-0.0545691926238653,0.0990845767833755,0.582164760531302
291,2,124677,-0.0381890319206439,0.0989697141790152,0.699828473047688
293,2,127887,-0.140297638993614,0.0993891646046726,0.158948901354885
294,2,128935,-0.135266224789375,0.0993144540469636,0.174066577482971
295,2,129053,-0.120263187700271,0.0996728483376258,0.228402209379717
296,2,130040,-0.135916522698809,0.100227049530255,0.175938522991784
297,2,130976,-0.165851300376329,0.0992776103991622,0.0956907832908744
298,2,132199,-0.156251211126374,0.0997852774605945,0.118273999407662
299,2,133355,-0.229799310966576,0.10006384351106,0.0222308714639169
300,2,133435,-0.241345580438561,0.100206436766198,0.0165308037949805
302,2,135183,-0.314949874036927,0.0996827224760887,0.00171675149384126
303,2,135402,-0.301737856174977,0.0997829631655661,0.00267766872207373
304,2,135898,-0.273722555758172,0.100553173866596,0.00680728882142927
305,2,135912,-0.269118530016685,0.100664178144028,0.00785678751624747
306,2,135925,-0.267877096954643,0.100208345733634,0.00786201022703396
307,2,136002,-0.27639707148766,0.100066230720428,0.0060428461116554
308,2,136173,-0.264547515951787,0.100879471530083,0.0091092134709766
310,2,138318,-0.241494098925308,0.103753346763472,0.0204992476982905
311,2,138695,-0.24924690685723,0.101894668886012,0.014927656602924
312,2,138818,-0.264299943176818,0.101596921105775,0.0096735418434391
313,2,139728,-0.265306417289825,0.101403841339186,0.00926974250009875
314,2,140174,-0.258332265443447,0.101454839535478,0.0113120090875578
315,2,140863,-0.249997088556276,0.101472209368859,0.0142273071120789
316,2,141152,-0.272289851082769,0.101600762275883,0.0077073203914218
317,2,141292,-0.252473564623383,0.101001256745961,0.0128828790186173
318,2,141545,-0.280600949173142,0.101292495517536,0.00589840037965442
322,2,146723,-0.127329962556048,0.101977982075321,0.212637941966903
323,2,147946,-0.168714269888621,0.102747485360857,0.1014746760881
326,2,151397,-0.134191504420883,0.103150007909426,0.194129088628729
327,2,153035,-0.135740840538092,0.102015892714422,0.184184402754857
328,2,153228,-0.13304048311979,0.102774021815369,0.196340552671966
329,2,153455,-0.173837636460077,0.103382005005871,0.0935487799072193
331,2,153815,-0.136755999641376,0.103140466047495,0.185723553640833
332,2,154160,-0.175375655954743,0.101886924202233,0.0860766525374997
333,2,154235,-0.168927390558654,0.102943391591176,0.101693541584126
335,2,159870,-0.174111356251023,0.100298161618569,0.0834474178010709
336,2,161229,-0.149716428990257,0.101960486736595,0.142892361190797
339,2,162696,-0.129304536379372,0.101598519681841,0.203961771618354
340,2,163284,-0.1264075083367,0.100256447495757,0.208198587867694
341,2,164166,-0.123446644329605,0.101201856084169,0.223352713220829
342,2,165270,-0.0757555949889912,0.100481186398811,0.451394962127593
343,2,165675,-0.124902833250612,0.102007584655522,0.221600341746199
346,2,168062,-0.0156194330241373,0.101302003547755,0.877550552408419
347,2,168518,-0.0282136071176233,0.100714168637107,0.779537690809503
348,2,168980,-0.0369297294140338,0.100658354537286,0.713926929290153
349,2,169651,-0.00156551835774577,0.100725328495061,0.987608199138243
352,2,170725,-0.0600455706419994,0.100854037044937,0.551976982088967
353,2,171254,-0.0567995160199296,0.101022728946861,0.574306005714937
354,2,172242,-0.107933183364048,0.0997079057666733,0.279772079917797
355,2,173254,-0.052284163959424,0.0990688602877077,0.59800041701546
356,2,173340,-0.0464661561688762,0.0990650766734925,0.639325742150739
357,2,173385,-0.0532125568283714,0.0991467610609942,0.591809526568303
358,2,173973,-0.0471027721407109,0.098891939773136,0.634151438345799
360,2,177341,-0.0834106254829325,0.0984866432643566,0.397611720677817
361,2,180314,-0.0772874951841555,0.0985339008409324,0.433346334888696
362,2,180339,-0.0834646640999336,0.0987690309683334,0.398655904109121
363,2,182758,-0.169511485553866,0.0981003044426112,0.0848734504913154
364,2,183619,-0.177420554905133,0.0984504013110179,0.0723777108011415
367,2,187176,-0.153322559498564,0.0991052849084554,0.122743001619903
368,2,191066,-0.122175763568783,0.0999727983972937,0.222488982783782
371,2,191599,-0.119045446443023,0.0985925303704102,0.228067698067495
373,2,191763,-0.118501289882885,0.0989864691769736,0.232052832250448
374,2,191959,-0.133319512095433,0.0986904228235486,0.177597201356132
376,2,195759,-0.194744634530361,0.0992550335283934,0.0505404774368417
377,2,196912,-0.126469933997239,0.0979496042474177,0.197488402745984
379,2,198110,-0.118037531878937,0.0985689847347908,0.231910589902549
381,2,198805,-0.0946530591631793,0.0990664068986415,0.340003712977648
382,2,198891,-0.114447917458382,0.0982330743703129,0.244779370076176
383,2,199248,-0.0974366475225417,0.0985101189989626,0.323290266230041
384,2,201782,-0.077490741315616,0.0984389447082804,0.431695353082542
385,2,203285,-0.0435629746410988,0.0981159363660295,0.657318318953915
386,2,203783,-0.0382202229465085,0.0979108685325769,0.696507803451486
387,2,204179,-0.054250825723653,0.0981264925014575,0.580704931419055
388,2,205406,-0.0354591224844253,0.0991596280260097,0.720859107438957
389,2,205834,-0.0616373294697103,0.098648037506125,0.532492440826414
391,2,207192,-0.119121665339674,0.0984062417179672,0.226893433333076
392,2,207561,-0.0938249071267584,0.0980473170232411,0.339254975735995
393,2,208682,-0.110004451134329,0.0978342107063392,0.26160882525519
394,2,210102,-0.112562834449389,0.0980795553538879,0.251882560417016
396,2,214801,-0.09380018025346,0.0981307739550379,0.339792484568439
397,2,215016,-0.0980295230016802,0.0980629198048578,0.318160100045747
398,2,218876,-0.00225276053170814,0.099216807385583,0.981898071369852
399,2,227511,-0.0296384518473652,0.0999066691020819,0.76689950378435
400,2,230378,-0.0285029289620667,0.0986482777808501,0.772800809592041
401,2,231943,-0.0282903269461319,0.0989313469644535,0.775077120816243
402,2,232156,-0.0229824487016018,0.0988946822463487,0.816367327406302
403,2,232789,-0.0261816240171134,0.0985421823210568,0.790633443908586
404,2,238524,-0.0424067382768613,0.0986649116854342,0.667599252474699
405,2,241518,-0.0577645171882071,0.0995000100942391,0.56191564624562
406,2,250396,-0.0407618413789967,0.0988450772874174,0.68031044257888
407,2,250466,-0.0303934982426378,0.0988207282317071,0.758597036698372
408,2,252305,-0.0867142710496547,0.0989884060924502,0.381623388043369
409,2,254571,-0.116146129266296,0.100297450990302,0.247640080266488
410,2,254742,-0.120726722183142,0.100191200699251,0.229024646055341
411,2,254908,-0.108992181856664,0.100997464789474,0.281254288868434
413,2,255862,-0.120215156800668,0.100350758325498,0.231740330306053
414,2,255975,-0.101320407126426,0.100046261950099,0.311880134605582
415,2,258311,-0.133098535983268,0.0982821185046255,0.176522959816148
416,2,259284,-0.141785770518123,0.0985804574595723,0.151242108268766
417,2,266330,-0.161247167336658,0.0989224026253977,0.103985629226154
418,2,267100,-0.193055687810899,0.0987536257867962,0.0513810998568009
419,2,268086,-0.197004303195374,0.0987388102906107,0.0467886758809219
420,2,274614,-0.095439771633236,0.0985599076546897,0.333536203779622
421,2,274729,-0.0902560418439685,0.099114175469512,0.36311333882073
422,2,275746,-0.107870967701663,0.0990208973175822,0.27673132677248
423,2,277029,-0.0885258808236429,0.0986137803012996,0.369955793824088
424,2,277741,-0.101245991035196,0.0986179187687714,0.305288733765259
425,2,278218,-0.0929348852441511,0.0984624849357857,0.345886307362313
426,2,278379,-0.0869426741816024,0.100920384010789,0.389548822267147
427,2,279910,-0.110106734445481,0.0983776366161054,0.263805049835118
429,2,283431,-0.137123306445438,0.0997287298501967,0.170014996367557
430,2,283573,-0.12459329363575,0.0985731096696087,0.207075385061361
431,2,286762,-0.0913636235401137,0.0989293677885812,0.3563651409276
432,2,287187,-0.0387985537138858,0.0985650225684796,0.694088853880932
433,2,288379,-0.0130558587365624,0.0978370696331957,0.893917573047163
434,2,294941,-0.199938063894009,0.0973179686071075,0.0406647862428592
439,2,297610,-0.0960686379395082,0.0982606254157917,0.328896171649676
441,2,299680,-0.126772209257328,0.0978582181966352,0.196005276716199
442,2,299708,-0.119188778534985,0.0980925435354966,0.225153528832457
443,2,299759,-0.107172500842608,0.0977982102759601,0.27389000813803
444,2,300111,-0.143449230678682,0.0983529944593292,0.145588049888522
446,2,301710,-0.116503199289498,0.0977943023857303,0.234332812010698
447,2,303446,-0.197128902184277,0.0980481317468947,0.0451350473763301
448,2,303854,-0.181479113065434,0.098152691964744,0.0653014319572133
449,2,304472,-0.150217701109736,0.0974660222335853,0.124156384465294
450,2,304691,-0.201616883885902,0.0987966711444467,0.0420216582465639
451,2,308097,-0.122028994334222,0.0981155099443139,0.214425030156401
453,2,309402,-0.0867368285422558,0.0976229002202504,0.374883031124863
454,2,310030,-0.0855779122863474,0.098175473797886,0.383973685650935
455,2,310113,-0.0831482309290958,0.0979069610935223,0.396313538704223
456,2,310972,-0.115674354734785,0.0979624793106129,0.238476123617418
457,2,312659,-0.0721400460557882,0.0976995497425515,0.460770124605902
460,2,318265,0.0476063122235673,0.0990131999905795,0.630951012334544
461,2,318379,0.0602847032979604,0.0992872336025503,0.544125279223997
462,2,321266,2.85381156567288e-05,0.098674146043707,0.999769402603893
463,2,322957,0.0390104194351706,0.0977713604876807,0.690137128451044
464,2,325221,0.0214429940794,0.098323624253532,0.827488214833618
465,2,332691,-0.0125947177539982,0.0993295569047692,0.899173040661245
466,2,333006,0.01687227846598,0.0991326721361252,0.864951166118494
468,2,335046,0.0129161395039073,0.0981409210557622,0.895369260688891
469,2,335049,0.00178239959670562,0.0985606401426798,0.985581824450787
470,2,335995,0.0712270815758242,0.0979304860668473,0.467510285749162
471,2,336060,0.051078345653887,0.0978341035836258,0.601934138462696
472,2,338292,0.109772575766614,0.0976911500836814,0.261916794930455
473,2,339568,0.0315384799352345,0.0979987423140199,0.747775494022155
474,2,340466,0.0635253250461097,0.098803904285007,0.520678181678527
478,2,348480,-0.0344074543533189,0.0978501126076865,0.725322350337249
479,2,350086,-0.0627780437005764,0.0978148159076531,0.521416299048263
480,2,351083,-0.0673174882521963,0.0990719718543221,0.497278663478372
481,2,351335,-0.048157990509787,0.0979888832413893,0.62340387250671
482,2,351417,-0.0480798572264704,0.0979735154621431,0.623912859150956
483,2,351450,-0.00778204421392159,0.098114508474191,0.936826273661043
484,2,352302,-0.0415525458823309,0.0988655939171275,0.674526931410609
485,2,352469,-0.0589709278735299,0.0978400268399959,0.547076627331697
486,2,352562,-0.0632204857171455,0.0982328243243541,0.520266995412268
487,2,352944,-0.0600830427131927,0.0979547437859305,0.540023077105981
490,2,355266,-0.0654239724478897,0.0979450503848993,0.504591722889971
491,2,358277,-0.0686759616721954,0.097954225617583,0.48370089569665
492,2,358926,-0.0664750444499727,0.0981028546030863,0.498465654440129
493,2,358948,-0.066336566696534,0.0981342415881166,0.499497371128582
494,2,359515,-0.042147400145465,0.0980246028692442,0.667481587276006
495,2,363190,-0.198486115736675,0.0984444932165454,0.0445336455579927
496,2,363588,-0.193391722687113,0.0988659463964507,0.0512416237216592
497,2,363888,-0.182412341667033,0.0980678964871072,0.0637083385162708
498,2,363954,-0.149169891294437,0.0978341287975568,0.128223730881201
499,2,364199,-0.148190597307755,0.0977045560486351,0.130232004896343
501,2,365981,-0.159308353479121,0.0996385809451095,0.110745884264559
502,2,366047,-0.17497710890925,0.0977551114387959,0.0743183570638333
503,2,366936,-0.158871307925575,0.0989672109463709,0.109323678126515
504,2,369530,-0.115525582612061,0.0978417650826129,0.238501402385812
506,2,369931,-0.148843846986923,0.0983888862918363,0.13122227457817
507,2,371033,-0.131270115509611,0.098197019771532,0.182147693098847
508,2,372919,-0.0895570452155839,0.0979041126946038,0.360951275029726
509,2,373518,-0.0778346256113061,0.0978767893784774,0.427013700242993
510,2,376157,-0.058689824776366,0.0981309217389082,0.550172224076636
511,2,376172,-0.071620147167432,0.0988168301027036,0.469069091767575
514,2,381433,-0.0564095337048212,0.0987732815686731,0.568294485922011
515,2,381922,-0.0292676118021263,0.0995742377964172,0.768986011224002
516,2,382146,-0.0392458651182361,0.098065991746355,0.689252373830355
517,2,384206,-0.0197769173978114,0.0983879438499284,0.840806866943195
518,2,384955,-0.0298704362935932,0.0981615340782169,0.761079570162316
520,2,387301,-0.013195016865368,0.0986716467611553,0.893695030810124
521,2,388313,-0.039787555285861,0.0980653733883693,0.685190616856251
524,2,390138,-0.0363824759481454,0.0983745174686,0.711726180421241
525,2,391233,0.000465917856372677,0.0989404147989824,0.9962453755266
530,2,395606,0.144549758988684,0.0980648609067368,0.141366882800518
531,2,395726,0.169102786073878,0.0979174644525168,0.0850436836184891
532,2,395853,0.159665401164731,0.0982434139428021,0.10501195089547
533,2,396484,0.157036936814453,0.0978179652106381,0.109300050721915
534,2,396705,0.135962951160329,0.097859822126496,0.165597708305593
535,2,398759,0.192764627672303,0.0983958253652512,0.0508910372088252
536,2,400386,0.202502424583475,0.0977849416256249,0.0390948852985128
537,2,400847,0.178757743904102,0.0978249525647763,0.0684954039453088
538,2,401130,0.167833051169417,0.0987841376274981,0.0902025250984264
539,2,401143,0.157603326344015,0.098634531878777,0.110970756685313
540,2,401979,0.157401410344204,0.0985739202979981,0.111208294803815
541,2,403598,0.152402263884315,0.0980704273878326,0.121078485322387
542,2,404844,0.155285214738322,0.0991607286048109,0.118245737687391
543,2,405100,0.15490420881945,0.0982484084699438,0.115769790890886
548,2,406181,0.169128373056272,0.0982460424791427,0.086040271773833
549,2,406688,0.153259755358098,0.0977484639692517,0.11780055691786
550,2,407621,0.134058996686358,0.0986349668348806,0.174969048814866
551,2,409016,0.18723075262001,0.0993847232124664,0.0604003403258273
552,2,410647,0.177635263871394,0.0979721035423983,0.0706623833221277
554,2,419803,0.0302025800556244,0.0991052983136178,0.760734310768762
555,2,419943,0.0568191163356414,0.0996575910806295,0.568943141191289
556,2,422349,0.131813552156862,0.0982303373920768,0.180496655270562
557,2,425467,0.139379247804041,0.0978462061300431,0.155193115735335
560,2,429095,0.119534718624389,0.098502852964059,0.225744207846395
561,2,431266,0.155704690731836,0.0984135549523628,0.114511579538044
562,2,431446,0.185294812526652,0.098669106805682,0.0612133545019397
563,2,432524,0.11698886853357,0.0980110360045937,0.233424459643736
564,2,434090,0.131591449831158,0.0988657582202316,0.18404428352594
565,2,441927,0.170844387625697,0.097630044946944,0.0810016727747779
566,2,446471,0.0594333381557552,0.0992041915445156,0.549489765297842
567,2,449325,0.0145016095470132,0.0986711272787572,0.883240288507531
569,2,450017,0.0372890502665329,0.0981069509558339,0.704110375835908
570,2,451779,0.0137350811389851,0.0984903981483583,0.889169319036546
571,2,451784,0.0182113268899683,0.098843494767783,0.853927790850893
572,2,453525,-0.00107332814682404,0.0988791904041395,0.991345309304362
