SNP,Chr,Pos,Effect,SE,TPO1_MID2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
90,1,114628,-0.0541792901404339,0.0685670739077279,0.429961996015662
91,1,116283,-0.0273808003809933,0.0689939958597141,0.691712198122887
93,1,127853,0.0624880318920502,0.0688005555748633,0.364366348852791
94,1,128302,0.0801847974231829,0.0684834623408284,0.242443364458499
95,1,128704,0.0396899767619551,0.0686521244064627,0.563543755684906
96,1,128911,0.0394993942588376,0.0686600411108604,0.565462093992798
97,1,130267,0.0471601226645395,0.0686137612703886,0.49232771550092
98,1,130271,0.0484292243998018,0.068692804336179,0.481267923308207
99,1,130613,0.0427869906588283,0.0693461476909875,0.537628505781799
100,1,132012,0.054948362349947,0.0691744610981248,0.427528514433758
101,1,133231,0.02061527331487,0.0687362016043008,0.764415687761281
102,1,137074,0.0389371123784787,0.0686158996792758,0.570759095189348
103,1,137304,0.0422957847693533,0.0686341408732558,0.538126757868895
104,1,139686,0.0161745324304215,0.0687559049794889,0.814154430069555
105,1,149562,0.0144230362682974,0.068913886545041,0.834342029814558
106,1,150447,0.0195608468781288,0.0696748420666737,0.779070644382092
108,1,154084,0.0267249588110577,0.06988342841173,0.70237853393198
110,1,157269,0.0391883696959819,0.0685976070034299,0.568174092419837
111,1,160054,-0.00096226856542081,0.0692813252245237,0.988926150992876
112,1,166222,-0.00399817192353058,0.0687685922711121,0.953670403838003
113,1,166416,0.00347576899932633,0.0686290606686599,0.959636465886782
114,1,167326,0.00234969356664183,0.0690191856531799,0.972861254849314
115,1,168836,0.0160515318385507,0.0686869069766972,0.815360113900629
116,1,171200,-0.0228232699842509,0.068784365630925,0.74023042048198
117,1,171431,-0.00812206488317252,0.0692232332604521,0.906664103159737
118,1,173339,-0.0511404974414877,0.068632292631902,0.456684400177452
119,1,173845,-0.0558388578691572,0.068564928299745,0.41596839336403
120,1,175121,-0.00360433834810836,0.0684929683733848,0.958061675240242
121,1,175281,-0.00781752727625129,0.0685501920745983,0.909270185299521
122,1,175315,-0.00577418191772955,0.0685291862562281,0.932898491131031
123,1,175523,-0.010694341314757,0.0689158114723068,0.876768271528001
124,1,175541,-0.00681462813653261,0.0686359350630991,0.920967081809485
125,1,175653,-0.00305483037147103,0.0688538909811808,0.964637070379493
128,1,175856,-0.0141998470894825,0.0699866993895355,0.839335161943177
129,1,175876,-0.00466634751818995,0.0689177145385938,0.94605564238732
130,1,175989,0.00116641261141798,0.0691147690037311,0.986544706975605
131,1,176001,-0.0128059039173135,0.0694715884437809,0.853858102454798
133,1,177692,0.0117740726878612,0.0685270100307482,0.863680229096008
134,1,178191,0.0152703833612452,0.0685931047476903,0.823957908253455
135,1,178224,0.0117740726878612,0.0685270100307482,0.863680229096008
136,1,178960,-0.0127621926086212,0.069073873055595,0.853522206138185
140,1,183802,0.0269272547346412,0.0685235184915604,0.694583499189506
141,1,183954,0.00843317638056434,0.0690360256325179,0.902844850464037
142,1,184450,0.0197273622960581,0.0684249638894157,0.773281335803618
144,1,184718,0.0407697558381434,0.0687876193826718,0.553767905243104
145,1,185296,0.050152716386996,0.0684778675067103,0.464414678326139
146,1,185438,0.0180389728980141,0.0685263852644847,0.792518205389804
147,1,185469,0.0199094799467185,0.0686238369310452,0.771891082078638
148,1,185503,0.0277710615988074,0.0684385476097515,0.685149374164209
149,1,185705,0.022673006704772,0.0692090613903298,0.743407032261806
150,1,185749,0.0329444644165292,0.0691973687565422,0.634301806427708
151,1,185806,0.0268438954604254,0.0692972812925354,0.69871354330188
152,1,185879,0.027791624949413,0.0696312228560602,0.690041782479532
153,1,185916,0.0305658455587938,0.0695962446367395,0.660793927845201
154,1,185941,0.0499881531353858,0.0698678703950102,0.474793504861644
155,1,185954,0.059380795478204,0.0700514423671122,0.397193850136603
156,1,186055,0.0110491866246842,0.0687206797621882,0.872355491027381
157,1,186896,0.0194802389652737,0.0698421944527852,0.780471151183149
161,1,190132,0.016020711409317,0.0688050874261037,0.816019075757854
162,1,190148,0.0177721177522818,0.0688246238145694,0.796385103552614
163,1,190165,0.0312483834264646,0.0693400948168252,0.652515691107264
164,1,190169,0.0193484442770861,0.0692658901698817,0.780150708239356
165,1,190933,0.0141097042920344,0.0687076748783241,0.837410419860687
166,1,192149,-0.00710722834535044,0.0692725123132253,0.918340205976314
168,1,192303,0.125787148399075,0.0823126524824063,0.127367610592584
171,1,192795,-0.0247434606400795,0.0685690545014179,0.718423973059883
173,1,194187,-0.0546355044299918,0.0685768915764389,0.42615828733354
174,1,194867,-0.0461964459094679,0.0685570871923915,0.500854593575332
190,2,8314,-0.0596741187147694,0.0696903528057193,0.392426465375493
194,2,8498,-0.0364537968462626,0.0696334956105432,0.600948221642551
195,2,8651,-0.0297919257261987,0.0697077122825983,0.669360605519934
197,2,9812,-0.00526684391431009,0.0701394805650532,0.940184842458722
198,2,9932,-0.0165018157144237,0.0698580768811557,0.813399619692828
199,2,10135,-0.0164891088766583,0.0695905117281616,0.812837068408186
200,2,11616,-0.0486751692593763,0.0694738875820078,0.483998368997207
201,2,12133,-0.0211355119001575,0.0697894913601446,0.762185133634102
202,2,12194,-0.0193413696710061,0.0700608984217947,0.78265960559871
203,2,12359,-0.0301371656642428,0.06984518150235,0.666378973147206
204,2,13061,-0.045820242506238,0.0698158748093404,0.512057918995369
205,2,14298,-0.0211274194400899,0.0700698154760161,0.763195885481535
206,2,15222,-0.0473079861417109,0.0707173950711853,0.503950333369994
207,2,17986,-0.0598234819568352,0.0694492224026066,0.389603131982112
208,2,19770,-0.0470306822475235,0.0699580774438231,0.501851916481957
209,2,19836,-0.0538124495530006,0.0697517455742704,0.440935424094747
210,2,19851,-0.043729019523419,0.0699762239610513,0.532432189378821
211,2,21595,-0.0554979292612549,0.069663148171432,0.42618327514149
212,2,22385,-0.038149076073448,0.0697621784580544,0.584830951838568
213,2,23441,-0.0320038673464482,0.0704489860641501,0.64990342637928
214,2,24209,-0.0460071101984554,0.0698464111978341,0.510524458635025
215,2,24341,-0.0228361967124422,0.0700440873586462,0.744597837892845
216,2,26815,-0.0372278867899913,0.0699426217310264,0.594878531848933
217,2,28209,-0.0760498514137155,0.069877090283554,0.277188665953694
221,2,41245,-0.0384542914521666,0.069695698853395,0.581471806137645
222,2,43214,-0.0141734250422839,0.0708521774362559,0.841562772862156
223,2,47104,0.0630713749430012,0.0687990476409319,0.359900692782708
224,2,50915,0.0678096889175095,0.0694639742086762,0.329641291057962
225,2,55834,0.0652743228730169,0.0691490369613904,0.345832773272136
226,2,56422,0.0546690635620998,0.0692989779013313,0.430707548476431
227,2,57715,0.065346961393169,0.0690438496609623,0.344563499653346
228,2,59046,0.0755748798813012,0.0693645803836427,0.276662886343019
229,2,59191,0.0614464072279669,0.0690058318041427,0.37382950299608
230,2,59383,0.0719290135007732,0.0689970532855552,0.297896134510304
231,2,59477,0.0508234676181591,0.0700907519381043,0.46886526356756
233,2,60471,0.0805347512786913,0.069063363485218,0.244361476534682
234,2,60478,0.085880229199526,0.0691242507996166,0.214912336084948
235,2,60786,0.0840130471111046,0.0690166051429596,0.224308009578475
236,2,61035,0.062902769156873,0.0690752328813167,0.363105728572886
237,2,61071,0.0808572251677788,0.0687079522589338,0.240058343337701
238,2,61675,0.0921755223905262,0.068866262855209,0.181604245045626
240,2,62939,0.0503674961365602,0.0688692967917311,0.46505115871586
241,2,63527,0.0403765871005022,0.0691467750317653,0.559643158998467
242,2,63857,-0.00344343101138778,0.0691960120810379,0.960339052703055
243,2,65527,0.0124251677553523,0.0689649544967534,0.857125315879215
247,2,67976,0.0184459805205945,0.0699546120497014,0.792176528795488
250,2,72389,-0.071308906357072,0.0694263932382904,0.305069492423405
251,2,72392,-0.0648350718220182,0.0699177401368676,0.354401764994038
252,2,73646,-0.0455064996223022,0.0685248612258479,0.507067868564739
253,2,74564,-0.0660787174657924,0.0683425837103086,0.334268603668512
254,2,74739,-0.0419210702127799,0.0686217672492621,0.541658619652023
257,2,80873,-0.0225159090730331,0.0688114025502271,0.743701579343314
258,2,81501,-0.00540722391523951,0.0688097690717884,0.937409461263731
259,2,83526,-0.0423456145793057,0.0686666488153773,0.537840772302907
260,2,83845,-0.0300170842744776,0.0687503606356667,0.662661253420397
263,2,84447,-0.00846563646499149,0.0696454751081858,0.903321973770091
264,2,87391,-0.00736746223108634,0.0684641361229805,0.914365775838799
265,2,87562,-0.0111424563055995,0.0686359566506313,0.871129912279627
266,2,87849,0.00800459177949746,0.0686306957147822,0.907217352400877
267,2,87878,0.00587514459320475,0.0689262296042689,0.932120380841387
269,2,89785,-0.014783363510603,0.0689301306935582,0.830305320003225
272,2,93721,-0.0511692419602574,0.0686724757736485,0.456694926974018
273,2,93952,-0.03056288402264,0.0685105661396418,0.655795140960138
274,2,95085,-0.0667772602290282,0.0685334195099856,0.330537530678762
276,2,107124,-0.0313931885920047,0.0686393244529423,0.647690447689839
277,2,111645,0.0121278217735307,0.0687005948917143,0.859977607805502
278,2,111916,0.0135284804805192,0.0688618067087146,0.844364442061728
279,2,111931,0.0257073884852539,0.0689573002381818,0.709519890447188
280,2,111999,0.0277438480888094,0.0687073297568737,0.686606137740252
281,2,114528,0.0445814494208345,0.069077927873949,0.519100810737692
282,2,116024,0.0493116834302502,0.0692332850691952,0.476777994611106
286,2,120090,-0.00667459313566277,0.069008471069076,0.923002565918955
287,2,120291,-0.0220443553807749,0.0697886948737843,0.752285680874288
288,2,120726,-0.0255363801958958,0.06938197500156,0.713052851277587
289,2,121716,-0.068684689843759,0.0692200047976709,0.321747223559435
290,2,123100,0.00257022000586749,0.0694119553430141,0.970483219017639
291,2,124677,-0.0185028896149462,0.0693094761384876,0.789655492821379
293,2,127887,-0.00266528390876408,0.0697915770669417,0.969558426222243
294,2,128935,0.00965864857002841,0.069723849624975,0.889902776708537
295,2,129053,0.00369492340358391,0.0699377132655031,0.957895944153637
296,2,130040,-0.00863341395935713,0.0703633571193577,0.902416400834697
297,2,130976,-0.0343049501997358,0.0697678332648537,0.623235962149951
298,2,132199,-0.0424767258738081,0.0700787354585962,0.54481891925028
299,2,133355,-0.0235385266987505,0.070578374073371,0.738948070528553
300,2,133435,-0.033820357497111,0.0707191260505133,0.63277902804252
302,2,135183,-0.00791102378460096,0.0707799601421168,0.911069887490735
303,2,135402,0.0048774678706347,0.070770044297098,0.945092362088393
304,2,135898,-0.0277945153207504,0.0711304608886361,0.696214762942119
305,2,135912,-0.0331171909800869,0.0711765720285486,0.642016293278771
306,2,135925,-0.0416776685116993,0.0708411480954828,0.556689913224052
307,2,136002,-0.0487088142560126,0.0707753731173046,0.49176815008996
308,2,136173,-0.0213472290447538,0.0713148495349604,0.764858490050419
310,2,138318,-0.0348214727227103,0.0731834336529262,0.634503451875259
311,2,138695,-0.0777744769605069,0.0718330003802227,0.279675136333355
312,2,138818,-0.0691690596536896,0.0717258074186028,0.335528707513558
313,2,139728,-0.0466126713233062,0.0716485289215562,0.51574471494854
314,2,140174,-0.0308878121704776,0.0716726172229547,0.666762711486639
315,2,140863,-0.0329053823641963,0.0716410666534316,0.646295042896397
316,2,141152,-0.0443630650792908,0.071825534847936,0.537204099891422
317,2,141292,-0.0465262547600038,0.0713046328342275,0.514503512483643
318,2,141545,-0.0615558799150704,0.071620275543931,0.390661458224104
322,2,146723,-0.105738396132588,0.0713442292492959,0.139209119725587
323,2,147946,-0.103981058382768,0.072009064357409,0.149626021761389
326,2,151397,-0.0737731080421298,0.0722954275716933,0.308218912085109
327,2,153035,-0.00569051183039115,0.0716131679209069,0.936710334800384
328,2,153228,0.00605354976655459,0.0721356517506676,0.933168424533467
329,2,153455,0.0181779632482013,0.0726743932898335,0.802633201757048
331,2,153815,-0.00426688293874444,0.0724016231740376,0.953038402200328
332,2,154160,-0.0129559403145019,0.0716400450392872,0.856590874080726
333,2,154235,-0.0156033445572155,0.0723540110443218,0.829382951183661
335,2,159870,-0.0125437584895181,0.0705280616175905,0.858938978693252
336,2,161229,-0.00928944951507615,0.0716121015935704,0.896862640632328
339,2,162696,-0.0157663358564153,0.0713007316646117,0.825123373451352
340,2,163284,-0.0305190185137139,0.0703420191624477,0.664650706519633
341,2,164166,0.0116497638043307,0.0710113646196966,0.869781800518284
342,2,165270,0.0368637990457663,0.0703895257323155,0.600807895888806
343,2,165675,0.0239942214548976,0.0715692090714882,0.737628864690504
346,2,168062,0.0268482582808993,0.0709229984205645,0.705245881328576
347,2,168518,0.0152208868926289,0.0705265688242003,0.829254444721806
348,2,168980,0.00318776547811939,0.0704975327714823,0.963959024645473
349,2,169651,0.0147777290492279,0.0705268358183734,0.83415272183087
352,2,170725,-0.0439602776751287,0.0706180210001133,0.534009841199772
353,2,171254,-0.034591907071817,0.0707471612119832,0.62517991335613
354,2,172242,0.0277413272459012,0.0699189624912526,0.691781256431246
355,2,173254,0.0694484375383193,0.0693001368391639,0.316962439767839
356,2,173340,0.0703972227798101,0.0692890141052683,0.310328087322683
357,2,173385,0.086118656166376,0.0693027390990991,0.214823739262185
358,2,173973,0.0769820230627087,0.0691483604502816,0.266342368681544
360,2,177341,0.0506276065428014,0.0689810151715468,0.463475318535341
361,2,180314,-0.00555255884756689,0.0690561560983046,0.935959580087824
362,2,180339,0.000825674773187957,0.0692312396596844,0.99049112647563
363,2,182758,-0.0926688986979738,0.0688064164116319,0.178906720298833
364,2,183619,-0.0678853258260778,0.0691602977486478,0.326986458987882
367,2,187176,-0.107790742303499,0.0693949045337685,0.121248790195707
368,2,191066,-0.0795881204214411,0.070024173939434,0.256484616406624
371,2,191599,-0.107955214264635,0.068941132342246,0.11826700151888
373,2,191763,-0.08280566620833,0.0693141763404601,0.233028765800909
374,2,191959,-0.0760044055008028,0.0691664904707509,0.272577298448199
376,2,195759,-0.0837570202866058,0.06973725981175,0.230542148939216
377,2,196912,-0.046144477022597,0.0687054298381348,0.502259959511051
379,2,198110,-0.0801869034463902,0.0690294975913787,0.246169643641738
381,2,198805,-0.11066854170485,0.0692090000176426,0.11070447696791
382,2,198891,-0.09677466569254,0.0687254128043636,0.159971141683913
383,2,199248,-0.102809183012961,0.0688584772265599,0.136317195422404
384,2,201782,-0.0729996748317945,0.0688811773563111,0.289964140599115
385,2,203285,-0.0693678291584247,0.0686239480277925,0.312785396799296
386,2,203783,-0.0664593382564214,0.068483924515485,0.33249314001665
387,2,204179,-0.0647320535636846,0.0686547534162258,0.346395615119862
388,2,205406,-0.0638471526197252,0.0693642254741605,0.357959831996167
389,2,205834,-0.0676167329574111,0.0690210347869177,0.327927854550608
391,2,207192,-0.0684997222345639,0.0689538494122574,0.321188681356866
392,2,207561,-0.0758081284617312,0.068626447203708,0.270064131188537
393,2,208682,-0.0549802775680514,0.0685668938449087,0.423179905928146
394,2,210102,-0.0391031232667721,0.0687750662400413,0.570012629556904
396,2,214801,-0.046949507440995,0.0687578823041194,0.495166155531841
397,2,215016,-0.031609966733862,0.0687434331741397,0.645924729058648
398,2,218876,-0.0799177978262239,0.0693445967088568,0.249906477574773
399,2,227511,-0.0321590873777249,0.0699457253364448,0.64596290735773
400,2,230378,-0.031279671233196,0.0690648825807765,0.650897050407938
401,2,231943,-0.0508399553292421,0.0692301535947583,0.463215995835604
402,2,232156,-0.0320222108562627,0.0692336400408967,0.643990658145846
403,2,232789,-0.0660026728651126,0.0689199125172191,0.338883587363123
404,2,238524,-0.0537823074610778,0.0690471891396745,0.436548077153148
405,2,241518,-0.0237076925101382,0.0696950204071332,0.733935831906044
406,2,250396,-0.0579187305410147,0.0691625868386413,0.402918280334465
407,2,250466,-0.0364110100639703,0.0691796651954574,0.598992714524707
408,2,252305,-0.100450876263218,0.069183970973886,0.147406873720771
409,2,254571,-0.0712316826866759,0.0702626456325773,0.31137654573685
410,2,254742,-0.0669736426278176,0.07021088708036,0.340790764131716
411,2,254908,-0.0865946555048631,0.0706882229727081,0.221383572169027
413,2,255862,-0.10331404669251,0.0701965544277167,0.141970605998252
414,2,255975,-0.0932514080911639,0.0699816083245835,0.183551157086555
415,2,258311,-0.0353074908572549,0.068973330167406,0.609040649019339
416,2,259284,-0.0554707761087796,0.06916827120808,0.423110706208202
417,2,266330,-0.0906282778435757,0.0693614069427784,0.19219596244348
418,2,267100,-0.0661731112516186,0.0694345949023916,0.341228013662539
419,2,268086,-0.0765421365055164,0.0694094774131708,0.270881760205274
420,2,274614,-0.0965159930019444,0.0689153061867592,0.162241548523024
421,2,274729,-0.0940864661415447,0.0693037983741075,0.175459572269175
422,2,275746,-0.106422231639731,0.0692227941627977,0.125094376108243
423,2,277029,-0.117305815620962,0.0688488787723394,0.0892955314946429
424,2,277741,-0.102352139400018,0.0689436466217569,0.138548352258661
425,2,278218,-0.105504575436964,0.0688048568572237,0.126075883499896
426,2,278379,-0.0805401703623982,0.0706120321780432,0.25480915641646
427,2,279910,-0.11786071012662,0.0687236756353886,0.087223874415756
429,2,283431,-0.0976402530046898,0.0698269747468154,0.162895729885784
430,2,283573,-0.107481099659109,0.0689432308593553,0.119897227912294
431,2,286762,-0.0746998975106004,0.0692431918305358,0.281411284192108
432,2,287187,-0.0854141846642533,0.0688837726997738,0.215808110887873
433,2,288379,-0.0218170131770779,0.0685006298107017,0.750298890514441
434,2,294941,-0.0227486448050611,0.0685407612456975,0.740162116896086
439,2,297610,0.0496605814147529,0.0688477075034628,0.471195893290847
441,2,299680,0.0195727485745164,0.068678346431216,0.775817742329761
442,2,299708,0.0192645402023497,0.0688234862433173,0.779708741132236
443,2,299759,0.0142999032012403,0.0685936973388337,0.83498024717785
444,2,300111,0.0177873564566201,0.0690707249694257,0.796924488654479
446,2,301710,0.0175122021802113,0.0686099847646693,0.79868425175612
447,2,303446,-0.0182812220607159,0.0690416574455895,0.791329333980276
448,2,303854,0.00460687557241515,0.0690613196200239,0.946852701577196
449,2,304472,-0.0392668690827012,0.0684462672674345,0.566543608753773
450,2,304691,-0.0487691471147854,0.0695391462174532,0.483565826659101
451,2,308097,-0.0270733393453993,0.0688390031072072,0.694346497425407
453,2,309402,-0.0177115062197313,0.0684286742650173,0.795916001933792
454,2,310030,-0.0397635462849331,0.0687871024096313,0.563587534025873
455,2,310113,-0.0410344046143918,0.0685929235211636,0.55006952364319
456,2,310972,-0.0267765223121376,0.068717121437564,0.697020716540458
457,2,312659,0.0356541000744843,0.0684389547416966,0.602719826139541
460,2,318265,-0.00495315879469505,0.0693545063084784,0.943105544147968
461,2,318379,0.0165824661374711,0.0695548913358106,0.811702735049957
462,2,321266,0.0495074735153141,0.0690446287683124,0.473826147353161
463,2,322957,0.0744374809077747,0.0683634605960763,0.276963308676057
464,2,325221,0.027230970192118,0.0688388269788385,0.692656990494905
465,2,332691,0.0675484583004453,0.069462436875409,0.331494660876053
466,2,333006,0.113508469379875,0.0691554250123962,0.101614748978491
468,2,335046,0.0334222572126621,0.0687001691090455,0.626918471124498
469,2,335049,0.010443845317731,0.0690132046060047,0.879800968912724
470,2,335995,0.0186809964339049,0.0686183159261554,0.785592778651532
471,2,336060,0.0275552737018848,0.0685174162628628,0.68780635279042
472,2,338292,-0.0226778051700048,0.0685181663390762,0.740859690271908
473,2,339568,-0.0256397592259734,0.0686184493444157,0.708883881155257
474,2,340466,-0.0464539691169384,0.0691820824244895,0.502357791037566
478,2,348480,-0.0820356354380459,0.0683906360671102,0.231132014119071
479,2,350086,-0.0908777259591261,0.0683622072463387,0.184588946629638
480,2,351083,-0.0830685004362324,0.0692778757939855,0.231307927700713
481,2,351335,-0.0830989400374751,0.0684958693794856,0.225865936074899
482,2,351417,-0.0988664061655972,0.068425647257058,0.149380484484782
483,2,351450,-0.106326469829267,0.0684701541568731,0.121345992253289
484,2,352302,-0.090286391972946,0.0690793266965182,0.192064883292078
485,2,352469,-0.071124288767794,0.0684414463725465,0.299423422372573
486,2,352562,-0.071870646412815,0.0687198219304301,0.296345765905852
487,2,352944,-0.0793749009958357,0.0684975262649463,0.247321219490142
490,2,355266,-0.075485197922489,0.0685099810693623,0.271293583880618
491,2,358277,-0.0463640521335211,0.0685941445561632,0.499534956013689
492,2,358926,-0.0637696729688897,0.0686556701404591,0.353610171802949
493,2,358948,-0.0504775309587843,0.0687087877427853,0.463034925547359
494,2,359515,-0.0471433187304831,0.068612166051582,0.492471783066958
495,2,363190,-0.0353383967995278,0.0693043504034007,0.610439072949899
496,2,363588,-0.00891442498305373,0.0696017718126886,0.898160529109594
497,2,363888,-0.0224391650530257,0.0689957459034164,0.745203202653577
498,2,363954,-0.0127834860851747,0.0687285308343522,0.852551832985287
499,2,364199,-0.0252159628966212,0.0686253961558598,0.713508346473216
501,2,365981,-0.0605890430350935,0.0699480986962531,0.386968841670668
502,2,366047,-0.022149575797997,0.0687511874642119,0.747514556840856
503,2,366936,-0.0378427418766562,0.0695234270617155,0.586567413088794
504,2,369530,-0.0126601890559431,0.0686438819847313,0.853779782738682
506,2,369931,-0.0568457770194673,0.0690518626909859,0.410931263576078
507,2,371033,-0.00462179010781541,0.0689341825276398,0.946582706555239
508,2,372919,-0.0114989233929939,0.0686341646846269,0.867041625918468
509,2,373518,0.00245615433730278,0.0685977952165987,0.971457965030179
510,2,376157,-0.0572544678522641,0.0686817429005454,0.405058915259525
511,2,376172,-0.0613998332197161,0.0691691123627313,0.375318909705535
514,2,381433,-0.019281033071105,0.0691886445733844,0.780658672853484
515,2,381922,-0.0201495210698382,0.0697254502910574,0.772763458422472
516,2,382146,-0.0280780428619961,0.0686683581753761,0.682865802263512
517,2,384206,-0.0278783990107742,0.0688824465374813,0.685925319189668
518,2,384955,-0.0212865877196633,0.0687356219475751,0.756981065461761
520,2,387301,0.00665706071279065,0.0690939833372989,0.923298938470226
521,2,388313,0.0135088109659142,0.0686808547745849,0.844183627466756
524,2,390138,-0.0042038268868036,0.0688980630500379,0.951381659085845
525,2,391233,0.0143327878713059,0.0692771441132889,0.836214608267461
530,2,395606,0.0879655940515138,0.0687199480475793,0.201364913443662
531,2,395726,0.0908433478738768,0.0686841067006329,0.186816188340178
532,2,395853,0.0940579890985312,0.0688684519892774,0.172882893380999
533,2,396484,0.0952487391582335,0.068557776494509,0.16561096887845
534,2,396705,0.101895367565179,0.0684974153673962,0.137754457643602
535,2,398759,0.0767571538769406,0.0691529739115626,0.267771059775835
536,2,400386,0.0772057476759868,0.0687642499203973,0.26230249806871
537,2,400847,0.0741011883033821,0.0687103748987278,0.281566214647099
538,2,401130,0.0555118116282624,0.0693912797693907,0.424258934123774
539,2,401143,0.0698318591843451,0.0692167531545113,0.313720032438511
540,2,401979,0.0647404086276106,0.0691877924815328,0.350056995997541
541,2,403598,0.0568475135956471,0.0688401865493266,0.409481173331107
542,2,404844,0.0517952631819564,0.0696218268349742,0.457400718003891
543,2,405100,0.0648015535373482,0.0689523798211137,0.347961990421517
548,2,406181,0.0714197266788947,0.0689786267793088,0.301195941962496
549,2,406688,0.0466843821292586,0.0686396587160534,0.496863426406971
550,2,407621,0.0386245301849908,0.0692174165483899,0.57718615446482
551,2,409016,0.0544715031598149,0.0698813135073636,0.436215776238517
552,2,410647,0.0298382489630636,0.068903701921457,0.665248179763305
554,2,419803,0.0217261475474314,0.0693962936527063,0.75440963353494
555,2,419943,0.0173686429134337,0.0698095349069825,0.803659841355075
556,2,422349,0.0227844477238095,0.0689486688134554,0.741252062118076
557,2,425467,0.0101626005753348,0.0687096499051703,0.882501042702442
560,2,429095,0.0100309478375792,0.0691166073034377,0.884690438422482
561,2,431266,-0.00142711709159549,0.0691562793595584,0.98354758844093
562,2,431446,0.0194853608841012,0.0694278902412567,0.779138597612931
563,2,432524,0.0190486165349459,0.068761447512329,0.781923318417061
564,2,434090,-0.0669424854247073,0.0693110478527834,0.334791931983057
565,2,441927,-0.0483202040369989,0.0686114746505115,0.481736229203459
566,2,446471,-0.00975816090079479,0.0694994132690714,0.888419000434057
567,2,449325,0.0229317443110011,0.0690841108631845,0.740131952375241
569,2,450017,0.0336498232789192,0.0686884334137068,0.624515572464297
570,2,451779,0.0323966954544177,0.0689465668609542,0.638730035774128
