SNP,Chr,Pos,Effect,SE,ALO1_HYR1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
205,2,14298,0.241104555859745,0.161808890224289,0.137102051044291
206,2,15222,0.207963409811093,0.163525597856604,0.204299761657366
207,2,17986,0.232100253409921,0.160553059166854,0.14916831572771
208,2,19770,0.211221202745071,0.161750735825291,0.192456006037715
209,2,19836,0.220517850024676,0.16126895181109,0.172372523458732
210,2,19851,0.223451349786234,0.161732215637152,0.167964317779011
211,2,21595,0.192707213348129,0.161173090968016,0.232634266862352
212,2,22385,0.183941821731002,0.161355198926783,0.255067218129761
213,2,23441,0.125745388595341,0.163084716531748,0.441197006982321
214,2,24209,0.149657385783908,0.161681906048555,0.355271418581373
215,2,24341,0.174934990853967,0.161993535483737,0.280929005834248
216,2,26815,0.207735461078133,0.161688851100393,0.199709733359615
217,2,28209,0.14255045119851,0.161943346558368,0.379323367497195
221,2,41245,0.0541783855906703,0.161473376421213,0.737428262528203
222,2,43214,0.0340496584376691,0.164107466741268,0.835751602279217
223,2,47104,-0.033003420018508,0.15953261307083,0.836226217928573
224,2,50915,-0.127590303895673,0.160966643720079,0.428513820185323
225,2,55834,-0.119521366529626,0.160239144903408,0.456228043011906
226,2,56422,-0.101958741666239,0.160560390131475,0.525828040218375
227,2,57715,-0.0976506921951419,0.160038118722456,0.542140835326387
228,2,59046,-0.0655896512945667,0.16089463734394,0.683773421330065
229,2,59191,-0.0718259889061147,0.159965387893604,0.653700284283179
230,2,59383,-0.0244230059354437,0.160051864339474,0.878805383980494
231,2,59477,-0.024097349331386,0.162460350212752,0.882168948928288
233,2,60471,-0.081977196959187,0.160213313037102,0.609198193348143
234,2,60478,-0.0827834250989472,0.160395098403995,0.606092399248019
235,2,60786,-0.0319361266876793,0.160182755157529,0.842085721004892
236,2,61035,-0.0440318812288579,0.160163075265135,0.78353926149948
237,2,61071,-0.0380340518797712,0.159440728691879,0.811595556446962
238,2,61675,-0.0608577277613062,0.159879824753938,0.703694381280761
240,2,62939,-0.0165006472956261,0.159633802043141,0.917731493110741
241,2,63527,0.0277435125061596,0.160228637066735,0.86263313722143
242,2,63857,-0.00186349454702484,0.160272684519101,0.990729753336939
243,2,65527,-0.0911073817950172,0.159670703562006,0.568636908011763
247,2,67976,-0.0855360510930701,0.161981217500737,0.597788412968141
250,2,72389,0.224995640793581,0.160600016614857,0.162101825723356
251,2,72392,0.130535000382456,0.161992026705365,0.420894162267462
252,2,73646,0.178430306198627,0.15853254350976,0.261136710274305
253,2,74564,0.218183781825832,0.158078933110436,0.168392202617762
254,2,74739,0.280174175914227,0.158325366233093,0.0776553810104271
257,2,80873,0.282356711839601,0.158695490441306,0.0760614558620428
258,2,81501,0.309581707179972,0.158524885256332,0.0516224853038871
259,2,83526,0.242246464439592,0.158608488584241,0.127576099730524
260,2,83845,0.269511889706451,0.158635683934301,0.0902122905474212
263,2,84447,0.290014013695986,0.160576372876596,0.0717572431161628
264,2,87391,0.240672077081884,0.158061364657764,0.128741680078822
265,2,87562,0.254073784625851,0.1584047046771,0.109618593488817
266,2,87849,0.253237054002183,0.158393388971265,0.110762919719859
267,2,87878,0.255292376903169,0.159069637641945,0.109407943832471
269,2,89785,0.19876469048433,0.159315856327171,0.21299946309221
272,2,93721,0.0808474306307301,0.159126401171677,0.611721230791657
273,2,93952,0.0798713623060349,0.158672306335835,0.61501597222847
274,2,95085,0.125866054296489,0.15880953946474,0.428566668241537
276,2,107124,0.0404050725100247,0.159015307230654,0.799569729328337
277,2,111645,0.0849786238209799,0.159067398621532,0.593518489740994
278,2,111916,0.0665563797733703,0.159467442792227,0.676664025051891
279,2,111931,0.0579152854148715,0.159720943571125,0.71711850684541
280,2,111999,0.0777873045330444,0.159123161653667,0.625251704249573
281,2,114528,-0.00205910802616516,0.160092973804667,0.989745196583282
282,2,116024,0.0824828973424995,0.160413609173196,0.607441666572923
286,2,120090,-0.043612117803559,0.159823031827462,0.785106905058172
287,2,120291,0.0017210144672023,0.161667744870606,0.991512390253256
288,2,120726,-0.0566579252020477,0.160705422389839,0.72463050038735
289,2,121716,0.0181845606290044,0.160548246237006,0.909884537795353
290,2,123100,-0.0882941193080029,0.160703936862024,0.583063956922683
291,2,124677,-0.0695245900740515,0.160508513864842,0.665168865584012
293,2,127887,0.130432201739171,0.16150280093276,0.419855694972618
294,2,128935,0.156282480000137,0.161284767341779,0.333216231104092
295,2,129053,0.202654374821408,0.161631225163568,0.210741833914828
296,2,130040,0.220092283388012,0.16255790330469,0.176624357528643
297,2,130976,0.0597537102357588,0.16162064899144,0.711815943342402
298,2,132199,0.145310872610492,0.162216899081666,0.370979983934243
299,2,133355,0.0665124303677329,0.163461410058729,0.68432811867727
300,2,133435,0.0188858532848604,0.163849968405244,0.908302132063517
302,2,135183,0.025508835153121,0.163938180402849,0.876437002692599
303,2,135402,0.0464071101199339,0.163900426678334,0.777233884252412
304,2,135898,0.0985023392737143,0.164704940546239,0.550187842137347
305,2,135912,0.0895555093470124,0.164841180030603,0.587277452279235
306,2,135925,0.07839127421876,0.164110019187704,0.633177090561712
307,2,136002,0.0224142594074861,0.164035879942194,0.891391341406548
308,2,136173,0.0749754279181349,0.165152573630273,0.65012455135116
310,2,138318,0.0608601641702009,0.169531243421915,0.719816562931725
311,2,138695,0.0372076140147528,0.166644225876377,0.823450050541348
312,2,138818,-5.61500446965013e-05,0.166350370736125,0.99973087204409
313,2,139728,-0.0199953525874439,0.16604873319476,0.904220082967691
314,2,140174,-0.0638949125715964,0.166017315626855,0.700566275796128
315,2,140863,-0.0679020426315859,0.165945627780488,0.682653907495176
316,2,141152,-0.0284776850789323,0.166445636712203,0.864248660495271
317,2,141292,-0.0395191959831576,0.165242332426047,0.811121062803001
318,2,141545,-0.0384470880328118,0.166048115166601,0.817028032785039
322,2,146723,0.0984099546125972,0.165678429247053,0.552904802316837
323,2,147946,0.100069753589545,0.167194818643287,0.549875626875624
326,2,151397,0.0550605144190897,0.167672222285478,0.742817669310246
327,2,153035,0.0626988451385122,0.165838692517631,0.705604892810889
328,2,153228,0.0991014785219808,0.166999349507492,0.553277235189046
329,2,153455,0.0523371260531218,0.168320664728869,0.756032025982891
331,2,153815,0.0446714675793061,0.167680974802683,0.790080942560626
332,2,154160,-0.00132744863582879,0.165940706264093,0.993621880759546
333,2,154235,-0.0113295107632818,0.167596680423028,0.946142445612247
335,2,159870,0.109980498508526,0.163259864187531,0.500972781869077
336,2,161229,0.153318767417061,0.165671413539284,0.355369884001296
339,2,162696,0.19415794323616,0.164834936308045,0.239632681193627
340,2,163284,0.216865171651231,0.162560702612328,0.183045330867077
341,2,164166,0.0830646850590728,0.164423724611313,0.613742940973787
342,2,165270,0.156067407990063,0.162888236651528,0.338655118037165
343,2,165675,0.165343483301798,0.165561629003712,0.318632655244266
346,2,168062,0.124399309750598,0.164172086801857,0.449113810184462
347,2,168518,0.0403861395008538,0.163350629663043,0.804869395912856
348,2,168980,0.0993233510468936,0.163201617515978,0.543185702458285
349,2,169651,0.127897266657191,0.163222883192629,0.433815322313337
352,2,170725,0.266691632751991,0.163038831869324,0.102782095373666
353,2,171254,0.255577704172626,0.163355010152617,0.118583560100615
354,2,172242,0.173319629462199,0.161719870455289,0.284574619118768
355,2,173254,0.0303418609252195,0.160733382608137,0.850380491922812
356,2,173340,-0.00379880911684394,0.160721915463735,0.981156381203091
357,2,173385,0.00329520831465557,0.160869964299002,0.983669106681313
358,2,173973,0.0344544101140183,0.160432225332702,0.830078524180217
360,2,177341,0.143025634043169,0.159714719372315,0.37112640352854
361,2,180314,0.0650400565932705,0.159912217712243,0.684457564946426
362,2,180339,0.0544797405262039,0.160327560295923,0.734207192745052
363,2,182758,0.243417695746429,0.159252570865659,0.127283770054727
364,2,183619,0.150477784086412,0.160207819445281,0.348236347549422
367,2,187176,0.0780172236066596,0.161227726476836,0.6287607329362
368,2,191066,0.117882561284333,0.162365663231104,0.468300648946571
371,2,191599,0.0748992376727998,0.160185843760134,0.640375536320507
373,2,191763,0.0520851581928783,0.160846171876616,0.746266313991332
374,2,191959,0.0616176909939099,0.160444028392753,0.701176486003536
376,2,195759,0.0729253608402214,0.16180893804134,0.65249106369876
377,2,196912,-0.0566579104531277,0.159208951197863,0.722149459918801
379,2,198110,-0.0564561556219189,0.16016358874218,0.724680745749614
381,2,198805,-0.0646990734820868,0.160844904680304,0.687747113870732
382,2,198891,-0.0493952484403634,0.159606944089678,0.757138586682479
383,2,199248,-0.0597742492101795,0.159961517612209,0.708867524906106
384,2,201782,-0.0438629462171706,0.159779487720144,0.783844269907303
385,2,203285,0.0410814569109349,0.15916199563652,0.796471682085596
386,2,203783,0.0450175821651914,0.158816188135812,0.7769926007813
387,2,204179,0.00664266505769806,0.159218203741607,0.966745088869992
388,2,205406,-0.0244483168238578,0.160849196468565,0.879277499651128
389,2,205834,-0.0302102272850163,0.160075966544043,0.850417345267858
391,2,207192,0.0598331249341296,0.159902639977559,0.708491549374208
392,2,207561,0.0319728786925991,0.15921832695876,0.840961583512009
393,2,208682,0.0582302992881174,0.158929338057697,0.714292739483554
394,2,210102,-0.0128935621842621,0.159368601660102,0.935564124009097
396,2,214801,-0.00484943943457194,0.159362285748409,0.975741090995771
397,2,215016,0.0146001034948146,0.159269670443494,0.927012965336673
398,2,218876,-0.0624763355762278,0.160883827422389,0.698004465516206
399,2,227511,0.015834358982775,0.162054952542061,0.922218178938836
400,2,230378,-0.0376408109268981,0.160002358522241,0.814149870404093
401,2,231943,-0.0517023450052887,0.160450074985505,0.747466766504578
402,2,232156,-0.0473590933311852,0.160388084673346,0.76795502134346
403,2,232789,-0.0427675294948158,0.159823678394343,0.789169708632418
404,2,238524,-0.0415262310214881,0.160049566683654,0.795432694476221
405,2,241518,-0.0875837294580841,0.161387103500962,0.587683325853504
406,2,250396,-0.150928985267253,0.160152437739759,0.346628148651352
407,2,250466,-0.132390983835113,0.160142198585703,0.40896051295741
408,2,252305,-0.152331508810403,0.160517409534105,0.343268307033541
409,2,254571,-0.121856755984878,0.162850336532169,0.454792834131798
410,2,254742,-0.109263649145518,0.162728386146599,0.502374325743497
411,2,254908,-0.0893098822450931,0.164007201313421,0.586407877857375
413,2,255862,-0.127414860479376,0.162946647960653,0.4347727061542
414,2,255975,-0.131419624525889,0.162348290248495,0.41877756484076
415,2,258311,-0.309154220874259,0.158966320372981,0.0525955422146474
416,2,259284,-0.213815421720524,0.159949443977659,0.182159007288837
417,2,266330,-0.179306375573221,0.160760238887278,0.265452686282668
418,2,267100,-0.19775084932016,0.160687187806162,0.219270485960599
419,2,268086,-0.126963045340743,0.160901424674166,0.430598711259163
420,2,274614,-0.160737920705221,0.1598360320292,0.31527636633322
421,2,274729,-0.158920588963945,0.160717887440311,0.323429940869305
422,2,275746,-0.174127276256266,0.160602873412496,0.279011546228074
423,2,277029,-0.198613913727496,0.159773162278279,0.214656243096933
424,2,277741,-0.191986704310936,0.1598590998314,0.230566307399257
425,2,278218,-0.181037243930585,0.159605438410057,0.257446822156991
426,2,278379,-0.162957186727694,0.163623335142423,0.319966946716424
427,2,279910,-0.221025333352633,0.159406393085559,0.16645329859666
429,2,283431,-0.201489861171108,0.161825941559605,0.213920031799365
430,2,283573,-0.251400944914561,0.159675774216789,0.116280070109566
431,2,286762,-0.241979383432502,0.160128487708415,0.131642942488487
432,2,287187,-0.177704185701695,0.159616049442508,0.266327347602624
433,2,288379,-0.201363653882816,0.158321957182016,0.204259479953798
434,2,294941,-0.219820190131206,0.158347580507095,0.165947605489589
439,2,297610,-0.287998150409528,0.158844990102671,0.0706692074211361
441,2,299680,-0.0949489171841029,0.159011146711152,0.550809303558294
442,2,299708,-0.0583060659972543,0.159396790231762,0.71473941598753
443,2,299759,-0.0923663645833196,0.158810774139912,0.561198792884384
444,2,300111,-0.147825401661131,0.159803416845603,0.355574272831352
446,2,301710,0.000699870352460996,0.158929453030319,0.996488891193717
447,2,303446,-0.104276933252603,0.159834183868919,0.514563283249214
448,2,303854,-0.0720613361997944,0.159915197538575,0.652538520985971
449,2,304472,-0.0709347604569653,0.158564536971811,0.654892582019692
450,2,304691,-0.128719984926281,0.161033421849345,0.424632505470275
451,2,308097,0.204460638280942,0.159108456325822,0.19962102573901
453,2,309402,0.0488085789989112,0.158488591245085,0.758292325943288
454,2,310030,0.0633025326277403,0.159364815674958,0.69144696012739
455,2,310113,0.0574456534039853,0.158926383169953,0.717971272518527
456,2,310972,0.0613511349586915,0.159163678364575,0.700129256356165
457,2,312659,-0.0804189343738246,0.158521803736988,0.612257474348551
460,2,318265,-0.0898257806564985,0.160569258262817,0.57622933845273
461,2,318379,-0.102996864339861,0.161023071762639,0.522821291422105
462,2,321266,-0.15851675650635,0.159815389223633,0.32193830883157
463,2,322957,-0.239470629359364,0.158096530106702,0.130740350755534
464,2,325221,-0.167102637534688,0.159231979914552,0.294698709269674
465,2,332691,-0.298623724385374,0.160318653219231,0.0633365802802975
466,2,333006,-0.357544222940531,0.159658077305024,0.025749712570839
468,2,335046,-0.208708894132767,0.158788929382755,0.189571947316502
469,2,335049,-0.233858943947302,0.159368585563378,0.143155125272928
470,2,335995,-0.209857916184444,0.158557839839877,0.186511825178676
471,2,336060,-0.220165328881018,0.158303617834271,0.165168565556195
472,2,338292,-0.167754899950519,0.158475418707216,0.290526434534517
473,2,339568,-0.159120477569747,0.158740064582387,0.316838777484468
474,2,340466,-0.170548736284853,0.160085037700041,0.287439670455619
478,2,348480,-0.235115615550399,0.158235186092082,0.138208209091789
479,2,350086,-0.210589433583614,0.158340520974009,0.184384149360965
480,2,351083,-0.18243688812748,0.160494740898656,0.256428219081001
481,2,351335,-0.225777474888313,0.158526070758145,0.155263487089114
482,2,351417,-0.216205866637053,0.158538707221111,0.173517823264724
483,2,351450,-0.281176750444433,0.158426410028108,0.0767910060762808
484,2,352302,-0.178277626589894,0.160107630499438,0.2662573226088
485,2,352469,-0.233688820930794,0.158278771465137,0.140717791824545
486,2,352562,-0.231367558572175,0.158939266612798,0.146364900487085
487,2,352944,-0.21570786004682,0.158540628938195,0.174513250089012
490,2,355266,-0.28307541362216,0.158240139546659,0.0744886180521792
491,2,358277,-0.239127520272672,0.158470605946822,0.13220073811654
492,2,358926,-0.208268622311935,0.158828459538638,0.190615385818076
493,2,358948,-0.222056341659102,0.158826120720118,0.162957941781051
494,2,359515,-0.217380452698016,0.158604632802705,0.171376575953203
495,2,363190,-0.18238541511959,0.160288511262422,0.255951873191529
496,2,363588,-0.18821406464353,0.160904182868929,0.242899782947373
497,2,363888,-0.207765468811441,0.159449236273429,0.193417405933156
498,2,363954,-0.184883415140822,0.158892752442543,0.245382736205445
499,2,364199,-0.188350647823602,0.158664498381487,0.235986358356038
501,2,365981,-0.203829795914249,0.161822981163233,0.208651283767598
502,2,366047,-0.214446052529125,0.158855743148585,0.17789953134109
503,2,366936,-0.195141484170991,0.160762914175727,0.225617881493829
504,2,369530,-0.22890777077008,0.158533494828258,0.149651786924885
506,2,369931,-0.238516041545799,0.159587595960485,0.135918085771082
507,2,371033,-0.351991847995489,0.158563786814816,0.027062039375042
508,2,372919,-0.264494053429792,0.158352599522481,0.0957492732237565
509,2,373518,-0.214280652216531,0.158476990288469,0.177201051538444
510,2,376157,-0.191833603447435,0.158909830716916,0.228169082550377
511,2,376172,-0.200751390418995,0.160032254378792,0.2105108931232
514,2,381433,-0.150278605181181,0.160073004808903,0.348468718505439
515,2,381922,-0.142068854282614,0.161340445622598,0.379158771384943
516,2,382146,-0.117025953415474,0.158965679610443,0.462115433039026
517,2,384206,-0.111775809012875,0.159471951800031,0.483819675688178
518,2,384955,-0.121597615186224,0.159095835724265,0.445196573769428
520,2,387301,-0.0814879972818559,0.159979156447025,0.610813728627962
521,2,388313,-0.128826257857733,0.158939827585037,0.418178982927832
524,2,390138,-0.157982450108843,0.15936120250163,0.322194592463877
525,2,391233,-0.101710498638555,0.160378460422674,0.52636724854577
530,2,395606,-0.27658147480217,0.158857860997826,0.08254385300302
531,2,395726,-0.31162023533362,0.158615368425028,0.0502413265666771
532,2,395853,-0.294107050256159,0.159166442395859,0.0654683151897945
533,2,396484,-0.296023219545108,0.158445980280404,0.0625497042754713
534,2,396705,-0.322917752000744,0.158219798935713,0.0419998063185597
535,2,398759,-0.295746971380137,0.159677736791642,0.0648391135983407
536,2,400386,-0.314653477153918,0.158674887733153,0.0481412750439854
537,2,400847,-0.339101813505276,0.158384243398121,0.0329578886968657
538,2,401130,-0.300426969626426,0.160073396988103,0.0613691326937039
539,2,401143,-0.301568255975735,0.159746818656058,0.0598743034536697
540,2,401979,-0.229652993687637,0.159985477225702,0.152041097288478
541,2,403598,-0.233657605944092,0.159116661711593,0.142867861954747
542,2,404844,-0.249129092124291,0.160839142449192,0.122293808807895
543,2,405100,-0.237763504710936,0.159405993517697,0.136707778997793
548,2,406181,-0.258933327135587,0.159416456616859,0.105213468749055
549,2,406688,-0.260861641581763,0.158480632077411,0.100650487478135
550,2,407621,-0.370451828435552,0.15917588870263,0.0205136553852059
551,2,409016,-0.327096054889939,0.161060494892919,0.0430152254456453
552,2,410647,-0.359410498733621,0.158487192834345,0.0239478647668519
554,2,419803,-0.398293797137864,0.159354482180502,0.0128931344049086
555,2,419943,-0.374110209902856,0.160476764755409,0.0203029621498705
556,2,422349,-0.374088711709474,0.158478088321997,0.018793147333229
557,2,425467,-0.247818323635544,0.158603047697219,0.119064690823064
560,2,429095,-0.219583398665993,0.159665840356109,0.169920361896084
561,2,431266,-0.0617201366864761,0.160146531702462,0.700174769237995
562,2,431446,-0.0349961813163517,0.160816383975196,0.827854228240084
563,2,432524,-0.0928225544113535,0.159206286874587,0.560243206666602
564,2,434090,-0.13924709908103,0.160579634634733,0.386447292017707
565,2,441927,-0.186582558462307,0.158719476549657,0.240567304214306
566,2,446471,-0.283104301662137,0.160272626646266,0.0781943137877129
567,2,449325,-0.252775500639939,0.159471422446444,0.113842785116797
569,2,450017,-0.320455328232501,0.158233981041443,0.0435990654204095
570,2,451779,-0.400114222105986,0.158318448733956,0.0119311240316399
571,2,451784,-0.38949138062663,0.158974358315646,0.0147695480735977
572,2,453525,-0.393795829381193,0.158994962517322,0.013725124096924
573,2,453768,-0.385478167863931,0.159266116471686,0.0160101608634395
574,2,454027,-0.366823266770521,0.158716295578139,0.0213979567904684
575,2,455029,-0.43565791470178,0.158307819878968,0.00622966804002726
576,2,455247,-0.440766206790894,0.157745277446003,0.00548744767927187
579,2,455756,-0.371611735073996,0.170190531242247,0.0296566562460636
580,2,457024,-0.373225576122437,0.159419189957072,0.0197798817681289
581,2,457298,-0.362461861560519,0.159957195192529,0.024056833702936
582,2,460202,-0.399905668932246,0.160073108140057,0.0129343359224772
586,2,464424,-0.380352658683748,0.15936493723094,0.0175274943012752
587,2,465824,-0.262038158538968,0.161624245233506,0.105850434632879
588,2,470145,-0.275209736411757,0.1592403475559,0.0848149527373907
589,2,470686,-0.200229034030912,0.159459936568653,0.210066195482595
590,2,471144,-0.227111935102734,0.159634718900486,0.155706912774544
