SNP,Chr,Pos,Effect,SE,ERV25_UIP4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
69,1,85751,0.0408043988068292,0.166780407564609,0.806862299495579
70,1,87445,0.0215086778584608,0.167143219102926,0.897680886642037
71,1,87467,-0.0432849941519843,0.168006367251569,0.796835644769045
72,1,89070,-0.0183040132996647,0.166967722076333,0.912768236771158
73,1,89616,0.020472600592203,0.166068771813996,0.901957242025195
74,1,89679,0.00562156830646365,0.166093107224459,0.973019175040068
75,1,89880,-0.0168278969741712,0.166133046646987,0.919376421189155
76,1,91472,0.0632956172009576,0.167334739524011,0.705466694190196
77,1,93789,0.0113111799893129,0.165643191517866,0.945596299587513
78,1,94351,-0.0700353065588,0.166038394414134,0.673426388013364
79,1,99148,-0.0400577156144746,0.165630563825129,0.80903699907236
82,1,106800,0.0549753218477218,0.165841909653562,0.740469340531473
83,1,107970,0.0830167810187991,0.165317275654086,0.615863565131139
84,1,109000,0.133259417914132,0.165515864451644,0.421294877076653
85,1,112549,-0.102062140068744,0.165391040074594,0.537569262872124
86,1,112742,-0.120588980699398,0.166000903731463,0.468053126804344
87,1,113050,-0.0901172464809429,0.165776092953695,0.587054237744811
88,1,113135,-0.103789596102999,0.165330786784132,0.530560951549276
89,1,114076,0.0248882336195887,0.165417745996713,0.880490123185572
90,1,114628,0.059476295318831,0.165811325617095,0.72003498559939
91,1,116283,0.0997368722780154,0.166679423476837,0.549973192703968
93,1,127853,0.152560414774906,0.166255265851107,0.359440401631091
94,1,128302,0.197985378165184,0.165478885052192,0.232328281816583
95,1,128704,0.157545754337616,0.165767172033314,0.342557342213531
96,1,128911,0.23838245037531,0.165511892328823,0.15067623973311
97,1,130267,0.257460837225991,0.16535196084542,0.120355296758436
98,1,130271,0.257255225031844,0.165550464477705,0.121095171655989
99,1,130613,0.305311102223484,0.166878751845309,0.0681622836470862
100,1,132012,-0.0342662400630446,0.167302240094265,0.837833630046142
101,1,133231,-0.124786821266023,0.165992114436965,0.452694193138377
102,1,137074,-0.128039088754943,0.165748634640155,0.440341423669532
103,1,137304,-0.188822684710367,0.165641729916317,0.255081535414957
104,1,139686,-0.0966856600453576,0.166084707453574,0.560839499133713
105,1,149562,-0.182742012194379,0.166259230073532,0.272456479087661
106,1,150447,-0.139822774570929,0.168226303200496,0.406445754953904
108,1,154084,-0.143418058175073,0.168738502565335,0.395933034296654
110,1,157269,-0.196420746744248,0.165515630882983,0.236136034386966
111,1,160054,-0.156447496502626,0.167213933129348,0.350112184213262
112,1,166222,-0.161732557617578,0.16595974603333,0.330461360262089
113,1,166416,-0.132779975545534,0.165694822411702,0.423466617865014
114,1,167326,-0.194821830978656,0.166465245078527,0.242651511340439
115,1,168836,-0.230799980847191,0.165542334706673,0.164132553926742
116,1,171200,-0.321653679651521,0.165362237856743,0.0525510948929475
117,1,171431,-0.437011538090849,0.165659013717279,0.00870829782085565
118,1,173339,-0.363833665950155,0.164849554363865,0.027952530885595
119,1,173845,-0.368064888840809,0.164684383889482,0.0260443307267708
120,1,175121,-0.405822081354814,0.164101219551645,0.0138687139489605
121,1,175281,-0.386518388847699,0.164374969416016,0.0192498829471552
122,1,175315,-0.386994969104349,0.164319237191686,0.0190623908831541
123,1,175523,-0.379541649663782,0.165313807768434,0.0222679219799211
124,1,175541,-0.387843526679569,0.164574212502702,0.0189864302892511
125,1,175653,-0.412297785524174,0.164935208399114,0.0128811329500286
128,1,175856,-0.412612883311923,0.167703694671715,0.0143577735297513
129,1,175876,-0.399545241297954,0.165180223427812,0.016075037596107
130,1,175989,-0.38713928313934,0.165742735679675,0.0200618799589373
131,1,176001,-0.396527023290169,0.166557128654615,0.0178084887083694
133,1,177692,-0.397060902480215,0.164251191930925,0.0161378816753411
134,1,178191,-0.412049285251511,0.164312470157359,0.0125995979895479
135,1,178224,-0.397060902480215,0.164251191930925,0.0161378816753411
136,1,178960,-0.437140995255704,0.165298417213252,0.00854510532292147
140,1,183802,-0.382886335813039,0.164367514168936,0.0203986444948239
141,1,183954,-0.363496459050726,0.165706237310001,0.0289143210912861
142,1,184450,-0.309623740397387,0.164547959140921,0.0607044568311645
144,1,184718,-0.343592472193137,0.165302204903904,0.0383786303802874
145,1,185296,-0.28537945346792,0.164907135062696,0.0844066056708151
146,1,185438,-0.262848047032332,0.165021045462921,0.112096636833663
147,1,185469,-0.271057914341109,0.165223341533292,0.101780607726001
148,1,185503,-0.2752818409789,0.164772907214211,0.0956723735023904
149,1,185705,-0.27329789187059,0.166638204134524,0.101881910784267
150,1,185749,-0.297003292625336,0.166523250655349,0.0753550986070204
151,1,185806,-0.352569623461064,0.166440722787735,0.0348488496986471
152,1,185879,-0.31109269803717,0.16748813531146,0.0640866785771525
153,1,185916,-0.24891147321359,0.167705575742461,0.138643704568684
154,1,185941,-0.260710686973394,0.168390101864386,0.122457130452001
155,1,185954,-0.27636510741433,0.168814679854979,0.102502440984512
156,1,186055,-0.266700386653486,0.165464574593102,0.107893122225338
157,1,186896,-0.284577256223338,0.168114101300102,0.0913829790071695
161,1,190132,-0.00601379511717837,0.166282700088524,0.971170367051315
162,1,190148,0.00985803205427277,0.166332330636773,0.952772915932732
163,1,190165,-0.0182571545151404,0.167608484747104,0.913321974886496
164,1,190169,0.0129358979196155,0.167400871268796,0.938448579729902
165,1,190933,-0.115171009152816,0.1659315675769,0.488083916260308
166,1,192149,0.0331016229337212,0.167393015774646,0.843356106769841
168,1,192303,0.0766513889419764,0.199526974433872,0.701087059386579
171,1,192795,0.0859156597416968,0.165667317878783,0.604362160334417
173,1,194187,0.014750326309661,0.165865862559649,0.929188570765724
174,1,194867,-0.13948008177199,0.165611146193117,0.40023822568608
190,2,8314,0.241061860574529,0.16809537727001,0.152435262105268
194,2,8498,0.160754309688391,0.168119849885853,0.339631250203042
195,2,8651,0.155515232397945,0.168291614967773,0.356074918404014
197,2,9812,0.200866257393747,0.169158702052359,0.235851474722728
198,2,9932,0.167677257811396,0.168592124221011,0.320625003449219
199,2,10135,0.176144389117766,0.167920109830322,0.294906192959908
200,2,11616,0.19991674542947,0.167665815103283,0.233923981087821
201,2,12133,0.20878035587961,0.168304556679964,0.215617545899579
202,2,12194,0.221853249148856,0.168911003333857,0.189890204973051
203,2,12359,0.199383023010478,0.168494319540467,0.237477879320632
204,2,13061,0.182074096986259,0.168537369641601,0.280737753303421
205,2,14298,0.179879561005694,0.169077461611689,0.288106440290532
206,2,15222,0.184764720403112,0.170716692359286,0.279863090142899
207,2,17986,0.204816558546358,0.1676490610099,0.222636999952642
208,2,19770,0.190650206371458,0.168860058687784,0.259646525656028
209,2,19836,0.177834247584161,0.168434181710813,0.291777744562527
210,2,19851,0.193602682216349,0.168879771132625,0.252408834826256
211,2,21595,0.152005278928051,0.16830069937417,0.367047994481048
212,2,22385,0.124688676021404,0.168523857355191,0.459860104047303
213,2,23441,0.140281814632889,0.170128782952667,0.410176830520728
214,2,24209,0.150190889767469,0.168701049607763,0.373922797394539
215,2,24341,0.15738019368995,0.169082452388788,0.352598503962231
216,2,26815,0.215064382118285,0.168699047171444,0.203204163845556
217,2,28209,0.178598103900445,0.168876520957445,0.290976426447107
221,2,41245,0.0937808851596411,0.168421096597747,0.57800062464062
222,2,43214,0.0320625054976207,0.171218315474277,0.851563617860327
223,2,47104,0.163535997257005,0.166225705767975,0.325878363813166
224,2,50915,0.195994491851444,0.167764876199819,0.243486707389579
225,2,55834,0.142841525241703,0.167139357909203,0.393338240313282
226,2,56422,0.199667942082571,0.167274056352347,0.233413511021239
227,2,57715,0.202456101547,0.166710893316883,0.225401306296101
228,2,59046,0.181736994340548,0.167625026049326,0.279021506287177
229,2,59191,0.179206124475588,0.16666982195784,0.28301221204403
230,2,59383,0.196213413878457,0.166663723271574,0.239868446197247
231,2,59477,0.172332400889055,0.169254841203194,0.309288316951551
233,2,60471,0.126824496128269,0.167079209978254,0.448318385152158
234,2,60478,0.137898135957996,0.167245353648344,0.410197554931022
235,2,60786,0.134075987328881,0.166978645359145,0.42254225163733
236,2,61035,0.134818534201813,0.166964886969668,0.419941581399252
237,2,61071,0.129258225897775,0.166218578617823,0.437302090966109
238,2,61675,0.12441548839429,0.166708365231467,0.455979182004278
240,2,62939,0.149423556775918,0.166361451496981,0.369698511048914
241,2,63527,0.164381826628981,0.166947523220916,0.325479386354619
242,2,63857,0.176252644001536,0.166952162644792,0.291823870824183
243,2,65527,0.082005036387976,0.166607065625519,0.622879521661909
247,2,67976,0.153400642386486,0.168867495248854,0.364282272039205
250,2,72389,0.19020986380522,0.167716888625304,0.257516828781074
251,2,72392,0.0170376779777182,0.169162243173688,0.919831523889895
252,2,73646,0.186652175105154,0.165398385935067,0.259874937850597
253,2,74564,0.175109387900696,0.165108278109188,0.289609081152972
254,2,74739,0.247058571864107,0.165392967416892,0.136129795089187
257,2,80873,0.333056459613453,0.165363281680441,0.0447583396491247
258,2,81501,0.376307352022188,0.165072363509701,0.0232245242094763
259,2,83526,0.323780707514247,0.165128252755104,0.0506902897923391
260,2,83845,0.364270571548301,0.165047982884958,0.0279529746516076
263,2,84447,0.372497079904633,0.167132776457143,0.026459693374175
264,2,87391,0.352104199902889,0.164384218792003,0.0328806596140938
265,2,87562,0.352534841932097,0.164803004879243,0.033110833900597
266,2,87849,0.359100814427974,0.164747026103968,0.0299392763945675
267,2,87878,0.358499427963213,0.165468167784304,0.0309357516591268
269,2,89785,0.312081603167779,0.165753062404255,0.0605481838157841
272,2,93721,0.247822845455492,0.165555609937455,0.135308678051105
273,2,93952,0.22420335831784,0.165174682143361,0.175530457932086
274,2,95085,0.298695087986821,0.165072518200031,0.0712272417627748
276,2,107124,0.361312801279411,0.164800573013837,0.0290011891279378
277,2,111645,0.410361480457918,0.164582124911127,0.013111563473746
278,2,111916,0.371329539510527,0.165238639335115,0.0252423959732422
279,2,111931,0.383784262268937,0.165414405477026,0.0209030554065908
280,2,111999,0.406739250593532,0.164655290714638,0.0139739800441143
281,2,114528,0.291392118452912,0.166306416553479,0.0806180165458894
282,2,116024,0.347875481054448,0.166398206868323,0.0372769259982722
286,2,120090,0.180549491248806,0.166486828282784,0.27889783990294
287,2,120291,0.188405118881368,0.168372650486069,0.263910809232376
288,2,120726,0.144325166611701,0.167520451195175,0.389526864858607
289,2,121716,0.208434265784698,0.167138249086084,0.213196039666744
290,2,123100,0.127189987738667,0.167600424277202,0.448425843704026
291,2,124677,0.0847970071101875,0.167445208164998,0.612880472599956
293,2,127887,0.0625310470744156,0.16862163824251,0.71098180222287
294,2,128935,0.0500858902910988,0.168473956074371,0.766418770505338
295,2,129053,0.0993537997692071,0.168925194947057,0.556805931259448
296,2,130040,0.109044690885478,0.169940408191069,0.521507609610342
297,2,130976,0.0130263726648585,0.168653055253604,0.938478216650926
298,2,132199,0.0592461244788005,0.169406819115481,0.726752204995374
299,2,133355,0.0306708154073285,0.170574515470728,0.857405769875662
300,2,133435,0.019245081226128,0.17094787497206,0.910428602777788
302,2,135183,0.112519552928687,0.170940750492056,0.510814806238975
303,2,135402,0.127539781195012,0.170885012042512,0.45595364389826
304,2,135898,0.182660131707054,0.17165167154378,0.287996021218619
305,2,135912,0.172955383657372,0.171807322238404,0.314777032644282
306,2,135925,0.174046328703125,0.171023672537494,0.309529927308883
307,2,136002,0.0967218402363068,0.171068776088556,0.57216267184786
308,2,136173,0.125087545138906,0.172228417284911,0.468143127927587
310,2,138318,0.142935457431007,0.176743735813112,0.419223325007987
311,2,138695,0.0962547814539283,0.173799812980769,0.580048859686437
312,2,138818,0.089680819925817,0.173490793109715,0.605535882021817
313,2,139728,0.0781840447478253,0.173195313178581,0.651963176008167
314,2,140174,0.0826269503587209,0.173189469997406,0.633593318465179
315,2,140863,0.0466678964638412,0.17315740758611,0.78769363626054
316,2,141152,0.0586411042734578,0.173634986508615,0.73577018547469
317,2,141292,0.0627928861974363,0.172381977375658,0.715877514670528
318,2,141545,0.112605570921086,0.173150553520747,0.515899975834581
322,2,146723,0.18608565340943,0.172657912093986,0.281872008969415
323,2,147946,0.191273883213996,0.174228781706324,0.273026247288871
326,2,151397,0.172836262591415,0.174720270101397,0.32323454124779
327,2,153035,0.157741351106073,0.17285385146256,0.362091211942307
328,2,153228,0.150473985084657,0.174136343961753,0.388111001416566
329,2,153455,0.0942807993055417,0.175564435349233,0.591595313491018
331,2,153815,0.108139289873602,0.174867576449701,0.536706057105852
332,2,154160,0.112785761217886,0.173024945061101,0.514924168389386
333,2,154235,0.117310662476429,0.174746360671332,0.502455982026596
335,2,159870,0.159685623299054,0.170229470449672,0.348854446732359
336,2,161229,0.235519258795365,0.172603028003325,0.173275037830451
339,2,162696,0.296690720386445,0.171587893706458,0.0846674583806407
340,2,163284,0.269193094068318,0.169424869886185,0.112986291737363
341,2,164166,0.117744878826015,0.171493870463404,0.492795916641936
342,2,165270,0.143866174666178,0.169992797541681,0.397954578771311
343,2,165675,0.108961783214658,0.17288013585572,0.528923384732023
346,2,168062,0.0681087110767533,0.171384708065356,0.691310860284712
347,2,168518,0.025690389217756,0.170436027503449,0.880272179223657
348,2,168980,0.060440350445597,0.170330220315973,0.722919711465919
349,2,169651,0.0634958239676346,0.170408004055834,0.709661918282423
352,2,170725,0.206481770079986,0.170390862298483,0.226394695013325
353,2,171254,0.275381578577865,0.17039198510746,0.106951935219723
354,2,172242,0.104138927666904,0.168908715766388,0.5379357830264
355,2,173254,0.022098486768479,0.167700474302029,0.89523848135844
356,2,173340,0.0263785363880703,0.167678425855192,0.875085579020045
357,2,173385,0.0279039911426903,0.167832161591523,0.868046517917512
358,2,173973,0.056644676312593,0.167365713618661,0.735226435404352
360,2,177341,0.166651319618932,0.166586538200651,0.317807601478079
361,2,180314,0.0740306102530068,0.166831961879861,0.657499859542605
362,2,180339,0.0638192269308334,0.167265601620227,0.703029006459511
363,2,182758,0.174952107830602,0.166439823969948,0.293911817999848
364,2,183619,0.137132546072429,0.167197307650093,0.412664729130316
367,2,187176,0.0970329013986436,0.168188398610524,0.564354597691927
368,2,191066,0.149087802145808,0.169339739374539,0.379238144894166
371,2,191599,0.0814704147616313,0.167120377061592,0.626209911071095
373,2,191763,0.118495168573985,0.167720194733002,0.480340158077216
374,2,191959,0.0460736741985063,0.167411253378422,0.783313979571701
376,2,195759,0.302037104274084,0.168099909242087,0.0732266786936306
377,2,196912,0.228178287536508,0.165690969993107,0.16934416352763
379,2,198110,0.230056311432308,0.166681915100646,0.168394937764104
381,2,198805,0.199309863849589,0.167515387966555,0.234924490908694
382,2,198891,0.213888991700961,0.166153949157031,0.198835205354062
383,2,199248,0.183174168233291,0.166638883877996,0.272417634433712
384,2,201782,0.197860337623209,0.166385774901996,0.235173565458018
385,2,203285,0.357127547095566,0.164980971463045,0.0310835889797197
386,2,203783,0.294256178045166,0.164972994996195,0.0753374697826239
387,2,204179,0.303373525233668,0.165329102002111,0.0673517994567925
388,2,205406,0.25156008840103,0.167287496821837,0.133537539589026
389,2,205834,0.26015336564196,0.166443705996143,0.118945990756329
391,2,207192,0.233571081384287,0.166398743570992,0.161292366267445
392,2,207561,0.240616658656794,0.16563055957779,0.147186748424795
393,2,208682,0.213669925167957,0.165455085082418,0.197407410133697
394,2,210102,0.155604162866763,0.166067387346434,0.349402192266916
396,2,214801,0.209855296302529,0.165890264298477,0.206696891056779
397,2,215016,0.195563064296755,0.165844676941227,0.239115050601279
398,2,218876,0.0810601319805319,0.167833501682823,0.629409727993863
399,2,227511,0.0377831695167209,0.169065279987571,0.823289100160488
400,2,230378,0.110195312801425,0.166843471977512,0.509382233543545
401,2,231943,0.10489999371124,0.167332052443274,0.531131854815605
402,2,232156,0.08819709321266,0.167290694705125,0.598379905199143
403,2,232789,0.105157983612925,0.166669984063706,0.528491085978565
404,2,238524,0.104014434414123,0.166906829684439,0.53356300972463
405,2,241518,0.081690468541306,0.168392276958326,0.627892114678218
406,2,250396,-0.0957452861643641,0.167222457033752,0.5673055292364
407,2,250466,-0.0890473062131935,0.167173834546695,0.594602062500071
408,2,252305,-0.0687448070101745,0.167644379584545,0.68200826676489
409,2,254571,0.0150006874807651,0.170037612641516,0.929751990829139
410,2,254742,0.0346666638117403,0.169875922181989,0.838416008292388
411,2,254908,0.029314242550706,0.171176515452866,0.86412410211655
413,2,255862,-0.00765511463585411,0.170151957922246,0.964140821801444
414,2,255975,-0.00275598074713757,0.169538073462494,0.987039485495104
415,2,258311,-0.123672652932312,0.166608678993436,0.458402745871484
416,2,259284,0.00765204735949121,0.167299592207477,0.963544469540005
417,2,266330,0.0732276702256707,0.167974229485069,0.663142482634149
418,2,267100,0.0876324764488486,0.167942437586194,0.602136367896988
419,2,268086,0.119602385737398,0.167898806078388,0.476719837990996
420,2,274614,0.111886703528128,0.166892405382058,0.503033420452379
421,2,274729,0.0936558699893565,0.167838024425468,0.57718894198315
422,2,275746,0.160938194881302,0.167620004755304,0.337643365957083
423,2,277029,0.152286090511468,0.166862037533498,0.362051246398988
424,2,277741,0.145272695402594,0.166945407255718,0.384792919973656
425,2,278218,0.13714189155548,0.166662745210868,0.411137042101773
426,2,278379,0.123644433059768,0.170824227042985,0.469661237250956
427,2,279910,0.0936896308565334,0.16668936318394,0.574431001615669
429,2,283431,0.0923834689988052,0.169134897378822,0.585265429889332
430,2,283573,0.0767358310798993,0.167126725443776,0.646410793878677
431,2,286762,0.053032286840664,0.167580777406855,0.751841908210573
432,2,287187,0.030177802435707,0.166814780283173,0.856545142189598
433,2,288379,0.0832971357209784,0.165498916602206,0.615060772041504
434,2,294941,0.0286007953340724,0.165650332694682,0.863019493261923
439,2,297610,-0.0502647572953513,0.166474302142285,0.762877869918322
441,2,299680,0.0785494722428139,0.165930396807005,0.636228941850967
442,2,299708,0.113425199388246,0.16622356624166,0.49545548375106
443,2,299759,0.0949048031630671,0.165692633307988,0.567160852733994
444,2,300111,0.0378815360245556,0.166915665426032,0.820593873972216
446,2,301710,0.0672050675419257,0.165775480118433,0.685430481749883
447,2,303446,0.0753739048785953,0.166810255300367,0.651651569066794
448,2,303854,0.124840274425516,0.166758161516543,0.454578353502527
449,2,304472,0.0686091732992264,0.16543992943022,0.678607978687103
450,2,304691,0.0496105204912128,0.168140421097885,0.768126009378049
451,2,308097,0.282130635595932,0.165709656633731,0.0895307514249406
453,2,309402,0.120263960126027,0.165252389517044,0.467243381628103
454,2,310030,0.136995560818358,0.166145515175037,0.410182977227109
455,2,310113,0.141342619553318,0.165670826028474,0.394152787831352
456,2,310972,0.140281968442123,0.165925470706451,0.398431388430238
457,2,312659,-0.0485646580688757,0.165428838731663,0.769260343915309
460,2,318265,-0.189796396881466,0.16729442844248,0.25735250009863
461,2,318379,-0.203609115123929,0.167746011321523,0.225637839633506
462,2,321266,-0.170331202026829,0.166724264353657,0.307653719514045
463,2,322957,-0.205969188172192,0.165116703601509,0.213071990827376
464,2,325221,-0.0779432831152261,0.166336915483951,0.639654240027337
465,2,332691,-0.163605547567223,0.167857725584217,0.330392416784822
466,2,333006,-0.152527307356988,0.167556787279828,0.363284321450225
468,2,335046,-0.0402582668471531,0.166058522828227,0.80858452113787
469,2,335049,-0.0627534471730971,0.166745125230673,0.706887623658528
470,2,335995,-0.140091966762584,0.165668595586446,0.39833997369253
471,2,336060,-0.142141669628554,0.165440108245153,0.39082815096474
472,2,338292,-0.211290461542909,0.165220286351473,0.201793157779058
473,2,339568,-0.228546672670041,0.165405317906605,0.167926246723533
474,2,340466,-0.260131424420385,0.166714064024958,0.119574460984911
478,2,348480,-0.120890325532261,0.165480133855062,0.465543013959208
479,2,350086,-0.129414763935785,0.165469695085171,0.434676844930642
480,2,351083,-0.120694624538895,0.16763029396233,0.471998462501385
481,2,351335,-0.118216388420838,0.16574833680862,0.476175791033625
482,2,351417,-0.1115044925956,0.165735316312769,0.501523266145558
483,2,351450,-0.209283711581192,0.16565096282709,0.207278617322393
484,2,352302,-0.121870903501104,0.167210606677059,0.46657868943698
485,2,352469,-0.140846504845113,0.165474565364377,0.395253554587064
486,2,352562,-0.140511019215822,0.16615305245781,0.398308486414284
487,2,352944,-0.141096850276163,0.165671419501416,0.394976436685306
490,2,355266,-0.159750676532362,0.165623432348894,0.335434801244163
491,2,358277,-0.152518787904171,0.16566895530566,0.35787556748251
492,2,358926,-0.171033967692619,0.16586216082035,0.303161768403438
493,2,358948,-0.185295200627975,0.165871479251891,0.264710877873105
494,2,359515,-0.167229756584329,0.165675956225068,0.313484495623488
495,2,363190,-0.019339982596527,0.167535232559509,0.908163360049177
496,2,363588,-0.0115837629539449,0.168198237969246,0.945132328054621
497,2,363888,-0.00688831820263786,0.166755548583928,0.967073804632112
498,2,363954,0.0314689596429075,0.166084931351932,0.849829364210026
499,2,364199,0.00636559598894243,0.1658673745028,0.96940829449861
501,2,365981,-0.0323654875208575,0.169203147957425,0.848414768999443
502,2,366047,-0.000731280729851652,0.16616440789908,0.996491049780622
503,2,366936,0.0212219790292324,0.168072832062593,0.899592808470081
504,2,369530,-0.0747811554404196,0.165840917292333,0.6523233305743
506,2,369931,-0.0484385914987251,0.167006788164592,0.771956197333254
507,2,371033,-0.172177828377245,0.166331005095224,0.301306663459228
508,2,372919,-0.142895188281748,0.165689328197624,0.389037308790823
509,2,373518,-0.123853516218312,0.165638488488716,0.455118489393134
510,2,376157,-0.206498841720935,0.165771508928964,0.213706755395221
511,2,376172,-0.198344326267334,0.167003041915367,0.235762389011798
514,2,381433,-0.117559002934716,0.16709840498773,0.482188312741742
515,2,381922,-0.0799812077380889,0.16846048580775,0.635239334926155
516,2,382146,-0.0434614913308472,0.165963001379537,0.793570877258926
517,2,384206,-0.05641468042488,0.166468719937266,0.734893662703726
518,2,384955,-0.080317229127888,0.166069925875738,0.628944792816429
520,2,387301,-0.0780185795781954,0.166918920403528,0.640499219140278
521,2,388313,-0.0778215854151884,0.165927431277466,0.639352180941884
524,2,390138,-0.143520810765316,0.166320469936977,0.388768817394985
525,2,391233,-0.0274443744953879,0.167414761408281,0.869879726940558
530,2,395606,-0.296426214343355,0.165700050243447,0.0744829843726343
531,2,395726,-0.313574189657085,0.165549472247802,0.0590234157781067
532,2,395853,-0.309497659703407,0.166047383302535,0.0631640967936455
533,2,396484,-0.271544991163407,0.165495041855509,0.101728699360994
534,2,396705,-0.281725554641377,0.16536631772063,0.0893274522194683
535,2,398759,-0.268802575046389,0.166789801420528,0.107937320588515
536,2,400386,-0.29295440744706,0.165736149105073,0.0779924863371543
537,2,400847,-0.292199531564869,0.165585930426994,0.078489049278623
538,2,401130,-0.274421325565606,0.167201990909581,0.101634833676973
539,2,401143,-0.260836268898603,0.16692972240657,0.119054170749243
540,2,401979,-0.181845098014586,0.167122259775638,0.277294971689943
541,2,403598,-0.195666108599238,0.166189680022764,0.239842584675842
542,2,404844,-0.185993302074588,0.1680845022252,0.269243594635726
543,2,405100,-0.211181790066468,0.166455435344509,0.205384524349596
548,2,406181,-0.210520367574714,0.16656607500242,0.207105271546468
549,2,406688,-0.179198731723693,0.165704856470783,0.280242689336943
550,2,407621,-0.292354578844858,0.166615377130366,0.0801837800978184
551,2,409016,-0.250812797845402,0.16848824145658,0.137483653328162
552,2,410647,-0.349056894322164,0.165513342909936,0.0356541050669217
554,2,419803,-0.263628433624038,0.167134229520395,0.115611728576626
555,2,419943,-0.248513456430266,0.168193019761323,0.140420109022112
556,2,422349,-0.306793508819411,0.165841030862927,0.0651598912148265
557,2,425467,-0.241057426722452,0.165548323398211,0.146249596421887
560,2,429095,-0.200268903255718,0.166687555859017,0.230377175536157
561,2,431266,-0.116631135522497,0.167003678895918,0.485402733275953
562,2,431446,-0.128475512516778,0.167654593024535,0.444003574026037
563,2,432524,-0.0729232925650995,0.166137512428005,0.660978378058839
564,2,434090,-0.177579653566768,0.167447535583323,0.289638061338413
565,2,441927,-0.190985869598952,0.16560712517224,0.249589419621895
566,2,446471,-0.264323664948119,0.167362535259918,0.115151908870024
567,2,449325,-0.289436211329649,0.166258386675697,0.0825755746971328
569,2,450017,-0.357557009868543,0.164950563396614,0.0308523446786971
570,2,451779,-0.427200392417587,0.165105927063531,0.0100684860062114
571,2,451784,-0.430354142454011,0.165689399952238,0.0097875888728918
572,2,453525,-0.368784835195962,0.166162237219032,0.0270928375570609
573,2,453768,-0.35979641077956,0.16644034986452,0.0313118565773592
574,2,454027,-0.354848128275426,0.165767377880612,0.0329878158879076
575,2,455029,-0.374048942579175,0.16573639173215,0.0246258227320816
576,2,455247,-0.418735985814435,0.164889254158901,0.011529529035122
579,2,455756,-0.338241497723283,0.177849190303481,0.0580053297026184
580,2,457024,-0.416077452210222,0.166141873787488,0.0127179987260909
581,2,457298,-0.457257169050997,0.166324559296407,0.00628163446704203
582,2,460202,-0.430672268273953,0.166910556345942,0.0102760548123818
586,2,464424,-0.399433670770238,0.166250741134558,0.0167947776079924
587,2,465824,-0.300988545032951,0.168492377938198,0.0748986333012532
588,2,470145,-0.28297547615898,0.166158622412474,0.0894400108085424
589,2,470686,-0.210946378426677,0.166360219395372,0.205630157522951
590,2,471144,-0.228118101402746,0.166584807140287,0.171750705075382
591,2,471830,-0.292950530305818,0.165819983061338,0.078146295889594
592,2,472403,-0.261495148074299,0.166118071458296,0.116348028898473
593,2,473668,-0.275792329216392,0.167156124072192,0.0998511073846657
594,2,473888,-0.26174870713476,0.166071610798634,0.115893993486197
