SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
146,1,185438,-0.0532879973109888,0.155991950980696,0.732849666483926
147,1,185469,-0.0656470916964101,0.156203824629063,0.674547150576611
148,1,185503,-0.0592617499231615,0.15580686587848,0.70391148884584
149,1,185705,-0.0777606008025727,0.157526143045637,0.621870141019762
150,1,185749,-0.0532944172192978,0.157554971596103,0.735368963189651
151,1,185806,-0.106061247998509,0.157689906987383,0.501645796794127
152,1,185879,-0.0728715653695278,0.158505935977979,0.645985660560323
153,1,185916,0.0159660771321475,0.158478991928579,0.919809526789016
154,1,185941,0.0017737747769957,0.159171609483315,0.991115022322901
155,1,185954,-0.00940360102192023,0.15963570326645,0.95305981100305
156,1,186055,-0.0613432250554422,0.15641639530257,0.695162634535018
157,1,186896,-0.0860706270346266,0.158949419048744,0.588506681831176
161,1,190132,0.159071403548542,0.156419958414205,0.309873318779352
162,1,190148,0.18555368652256,0.156384632287178,0.236214459779851
163,1,190165,0.149507839684025,0.157699619133115,0.343750249288252
164,1,190169,0.179713790798704,0.157413007167921,0.254364846020057
165,1,190933,0.0668265026501644,0.156384032897388,0.669404580058074
166,1,192149,0.237791498643621,0.157194670122921,0.131245577415303
168,1,192303,0.198641686410618,0.187708579505224,0.290667321668977
171,1,192795,0.146885089173811,0.155932490035947,0.346847724846497
173,1,194187,0.0567110759016627,0.156228540797564,0.716821594757415
174,1,194867,-0.159230111105384,0.155942536683136,0.307914870389797
190,2,8314,0.238759217823372,0.158307678244069,0.132398475263813
194,2,8498,0.126700348769975,0.158440871789178,0.424440025689556
195,2,8651,0.133877368697521,0.158572784900939,0.399093423978698
197,2,9812,0.160735658401956,0.159446611327041,0.314104391515038
198,2,9932,0.0905219192932527,0.158973634960236,0.569436915917405
199,2,10135,0.0836805975026695,0.158374921865649,0.597574393436013
200,2,11616,0.153450216071627,0.158058494568413,0.332290474276791
201,2,12133,0.137054373020026,0.158731030788905,0.388483071166388
202,2,12194,0.149071855165079,0.15931555340098,0.350066394977507
203,2,12359,0.0924851823018347,0.1589704336999,0.561088909112915
204,2,13061,0.120369740851297,0.158905826537639,0.449261069170044
205,2,14298,0.0940575405680382,0.159458063018726,0.555663526867142
206,2,15222,0.130857352296067,0.160941707191424,0.416724260241975
207,2,17986,0.13616529036195,0.158103348980377,0.389689230559036
208,2,19770,0.134837284575245,0.159201955372157,0.397592660327462
209,2,19836,0.0906976940726985,0.158852472368946,0.568393094632705
210,2,19851,0.0971497341805836,0.159307222617277,0.542369218083191
211,2,21595,0.0993126853566588,0.158644764710849,0.531715100331134
212,2,22385,0.11237298844764,0.158770382971581,0.479554841078959
213,2,23441,0.0583173616400829,0.160396125698484,0.716386804627221
214,2,24209,0.108984631450501,0.158999413513606,0.493515891618156
215,2,24341,0.112388528468349,0.159369299671168,0.481145773967198
216,2,26815,0.176702267653489,0.159012521721127,0.267218128992435
217,2,28209,0.145172149806186,0.159156560232873,0.362320543918332
221,2,41245,0.0979781132549309,0.158647115508087,0.537246980278817
222,2,43214,0.00662167164648286,0.161305916169329,0.967278927712982
223,2,47104,0.0996048910215871,0.156719838782788,0.525474913653841
224,2,50915,0.0479157223230419,0.1583296379441,0.762348056753932
225,2,55834,0.0453955386775955,0.157599948215044,0.773482979455369
226,2,56422,0.111784381679201,0.157788126776336,0.479135831426812
227,2,57715,0.062652104297457,0.15734441887367,0.690734924894462
228,2,59046,0.0611779250463526,0.158142369864362,0.699097790537544
229,2,59191,0.0576604480631997,0.15724028236609,0.714060441141399
230,2,59383,0.116812429535368,0.157192614968078,0.457905399802616
231,2,59477,0.0549245457561367,0.159655777776464,0.731037182895131
233,2,60471,0.021129928824318,0.157523385585101,0.893369609089082
234,2,60478,0.026241601242409,0.157700973204308,0.867936648388262
235,2,60786,-0.013968849441688,0.157446089592962,0.929353576924688
236,2,61035,0.0196789025616531,0.157433005686777,0.900595825741766
237,2,61071,0.0510114093776391,0.156698775562701,0.744966784769389
238,2,61675,-0.0130068237489073,0.157171961612724,0.934092962836489
240,2,62939,0.0381915357071695,0.156888637427228,0.807813042435831
241,2,63527,0.0593852074452857,0.157459044033106,0.7062909861475
242,2,63857,0.0412654172448744,0.15751208814097,0.793487707835761
243,2,65527,0.00944036333253095,0.157007252245765,0.952088570728887
247,2,67976,0.0913942326661824,0.159195204776508,0.566264631038077
250,2,72389,0.157903537256189,0.158064040437785,0.318486454883592
251,2,72392,-0.0138691820030947,0.15936192203649,0.93069744097288
252,2,73646,0.194646449886897,0.155752197251109,0.212230214016142
253,2,74564,0.231564509889612,0.155301577537416,0.136837868923624
254,2,74739,0.297545150108696,0.155497750572983,0.0564924896494571
257,2,80873,0.393583322189057,0.155268257406984,0.011680471345326
258,2,81501,0.363439988363599,0.155449980871092,0.0199458892965537
259,2,83526,0.321436558197789,0.155467411424137,0.0394106956735461
260,2,83845,0.349325717156427,0.15544658718565,0.0252419022439154
263,2,84447,0.426084518063113,0.156923148877351,0.0069482355464673
264,2,87391,0.357274115892189,0.154698925972794,0.0214935719449236
265,2,87562,0.360288760814164,0.155076561202589,0.0207308323396499
266,2,87849,0.348528301729392,0.155137777184031,0.0252849570074802
267,2,87878,0.343506426264401,0.155845524773124,0.0281588824840911
269,2,89785,0.323835262102925,0.15598238574167,0.0386078945077257
272,2,93721,0.2981221195359,0.155651204812891,0.0562592505477813
273,2,93952,0.262509775656869,0.155383455419968,0.0920196354752694
274,2,95085,0.426868052989751,0.15456722366597,0.00605087273957638
276,2,107124,0.412600566339758,0.154755439729384,0.00802554461002824
277,2,111645,0.431649351042457,0.154709370698093,0.00555584666009039
278,2,111916,0.405804515933817,0.155279630755794,0.00934874411487683
279,2,111931,0.411851319081748,0.155476623003254,0.00843674830374841
280,2,111999,0.424521401078723,0.154810254774219,0.0064138226096724
281,2,114528,0.360043292502582,0.156179509208682,0.021728171652315
282,2,116024,0.457713561035147,0.155832150955119,0.0035291042952937
286,2,120090,0.176221753727466,0.156821752848832,0.261900804510163
287,2,120291,0.235290719353978,0.158404293643278,0.138335415678254
288,2,120726,0.152610706587072,0.157771548631493,0.334061745623374
289,2,121716,0.205622416672901,0.157421108910596,0.192337255885774
290,2,123100,0.101498788701558,0.157926385044802,0.5208380441034
291,2,124677,0.0679877859934029,0.157759583211088,0.66676180001821
293,2,127887,0.126029943019883,0.158741333985238,0.427767960493426
294,2,128935,0.142407807635718,0.158551731393691,0.369702427189956
295,2,129053,0.186276758535317,0.158906990351487,0.241892159740061
296,2,130040,0.156221023362934,0.159971817881593,0.329459045237011
297,2,130976,0.0973754118273236,0.158798444232915,0.540138130360497
298,2,132199,0.191457819251854,0.159293782302551,0.230201580466102
299,2,133355,0.202382011991819,0.160337727212743,0.207701731659021
300,2,133435,0.206216130694425,0.160671958265006,0.200172647657822
302,2,135183,0.182530922618682,0.160842467355979,0.257211165579899
303,2,135402,0.182189371287664,0.160819179229895,0.258032118163623
304,2,135898,0.240798933772522,0.16145781521599,0.13674836286298
305,2,135912,0.226220002371314,0.161637501315354,0.162525826082318
306,2,135925,0.229950005422452,0.160886243305393,0.153810763145319
307,2,136002,0.171641633058813,0.160971343739335,0.287022707714644
308,2,136173,0.168680009249267,0.162122652903124,0.298844414900219
310,2,138318,0.225151086225406,0.16622635231123,0.176448046167029
311,2,138695,0.219917182574315,0.163382591248757,0.17915797674848
312,2,138818,0.16967281671153,0.163251359131289,0.29936041872568
313,2,139728,0.132390013130914,0.163055649259256,0.417378121145663
314,2,140174,0.135149034805191,0.163049237011178,0.407729700542324
315,2,140863,0.131694657473899,0.162991167952339,0.419642521930004
316,2,141152,0.116391364086157,0.163484039452796,0.476970141810297
317,2,141292,0.156095542921815,0.162212428344041,0.33656220466761
318,2,141545,0.189026219637456,0.162905889252201,0.246694548732044
322,2,146723,0.215872171741182,0.162516227886206,0.184933357195277
323,2,147946,0.194929674900082,0.164086620047472,0.235644644299839
326,2,151397,0.152301463326128,0.164625876808057,0.355526734192407
327,2,153035,0.206830881877407,0.162658942084272,0.204366031172056
328,2,153228,0.126178078128973,0.164083287805692,0.442414635086704
329,2,153455,0.148993480617261,0.165270004660156,0.367928938423688
331,2,153815,0.177686633078293,0.164553787535212,0.28096453452264
332,2,154160,0.173365944678711,0.16283708989362,0.287758049824921
333,2,154235,0.105018128498445,0.164632119006744,0.523955111194121
335,2,159870,0.211277591964557,0.160172234793966,0.188002383909202
336,2,161229,0.235540273573208,0.162548311332747,0.148211972995314
339,2,162696,0.33444785446865,0.161350585296417,0.0389159333615354
340,2,163284,0.354126023768281,0.159065656577013,0.0266255654305849
341,2,164166,0.250178126971199,0.161116409909788,0.121372076508854
342,2,165270,0.266939693889107,0.159675308152267,0.0954566831473244
343,2,165675,0.281629171328347,0.16226455946908,0.0835041724080993
346,2,168062,0.172346447194125,0.161230418019169,0.285824871780937
347,2,168518,0.200482138063488,0.160211539046648,0.211632200503161
348,2,168980,0.218328275925952,0.160069017187335,0.17344814646139
349,2,169651,0.22144835229563,0.160133309921474,0.167569654338777
352,2,170725,0.313992852193741,0.159981781038699,0.0504685323206425
353,2,171254,0.357233162420515,0.15998674329144,0.0261824940878766
354,2,172242,0.190008118156653,0.158886630560182,0.232549077772604
355,2,173254,0.196273515553156,0.157642394516704,0.213937267493698
356,2,173340,0.177954748334302,0.157684824989239,0.259855341033147
357,2,173385,0.172828451673175,0.157846705893744,0.274301138723343
358,2,173973,0.277233858360018,0.157002607979973,0.0782952483199981
360,2,177341,0.379327374455203,0.155854926131656,0.0154346336418641
361,2,180314,0.263378499664382,0.156583659218292,0.0934472554238101
362,2,180339,0.221472524360253,0.15716563985912,0.159666292301671
363,2,182758,0.242576650636784,0.156510216632691,0.122059315851987
364,2,183619,0.194324946446069,0.157320636638714,0.217571652871013
367,2,187176,0.108008524690464,0.158414328107645,0.495805982326476
368,2,191066,0.206280399841621,0.159325762043759,0.196267071082674
371,2,191599,0.164674407363401,0.15724668631472,0.295707209888836
373,2,191763,0.14062730486426,0.157937254717902,0.373857670333444
374,2,191959,0.110382647923302,0.157619264383141,0.484193832230011
376,2,195759,0.245901696036863,0.158543757313855,0.121797239245387
377,2,196912,0.190341218326891,0.1561816977475,0.223765617833469
379,2,198110,0.128054351698952,0.15730025708104,0.416150264787536
381,2,198805,0.11821735186796,0.158000780263469,0.454833259468845
382,2,198891,0.1167470295067,0.156771215749014,0.456950489033046
383,2,199248,0.0907379547928055,0.157178447554461,0.564109808736572
384,2,201782,0.114504159240013,0.156941096725172,0.466118820225061
385,2,203285,0.224219608926167,0.155994641770053,0.151503074328987
386,2,203783,0.189247672411231,0.155788297553408,0.225263998777211
387,2,204179,0.156380307518375,0.15626983581643,0.31765398409223
388,2,205406,0.138646792696033,0.157926865523679,0.380585507895604
389,2,205834,0.135176561005554,0.157177377341182,0.390358657743737
391,2,207192,0.140379620146289,0.157017161042872,0.371909638063308
392,2,207561,0.138827501833551,0.156325479112519,0.375109405980503
393,2,208682,0.109123781147023,0.156128738577215,0.485053125557539
394,2,210102,0.0633561509213934,0.156603924314819,0.686043793900735
396,2,214801,0.0620091088905355,0.156597995542083,0.692361672106877
397,2,215016,0.0702949109383281,0.156498683058564,0.653582834585858
398,2,218876,-0.0601773546627722,0.158129382913953,0.703760370689
399,2,227511,-0.102884087940851,0.159187105822407,0.518499103838291
400,2,230378,-0.0704458457775613,0.157229301340419,0.654395376320278
401,2,231943,-0.0783553915851696,0.157669768742924,0.61952740803787
402,2,232156,-0.086603334468639,0.157592864341658,0.582983486619098
403,2,232789,-0.0750080328969798,0.157051252406247,0.633228911482233
404,2,238524,-0.105722422875796,0.157222408504293,0.501744397056116
405,2,241518,-0.179201276765293,0.158401962052698,0.258693800893983
406,2,250396,-0.294443503208455,0.156825986101811,0.0612715949484061
407,2,250466,-0.276913839947844,0.156860516028063,0.0783693528109168
408,2,252305,-0.255998009080248,0.157380314120334,0.104710069347183
409,2,254571,-0.133141110376392,0.160030939652081,0.405987734915934
410,2,254742,-0.183267026182778,0.159745581455412,0.252058098379562
411,2,254908,-0.191568813597696,0.160942955506077,0.234732233274039
413,2,255862,-0.193800312732543,0.159961945839783,0.226498859801229
414,2,255975,-0.144519467339294,0.159530124053589,0.365602955035582
415,2,258311,-0.333595159369052,0.156071445125671,0.0332478971902639
416,2,259284,-0.207166028356638,0.157220896674925,0.188467030266977
417,2,266330,-0.117675341118511,0.158160786389817,0.457357223177224
418,2,267100,-0.158016220071379,0.158049600104213,0.318097566129404
419,2,268086,-0.128457962860807,0.158137016679748,0.417155132950244
420,2,274614,-0.154601945869253,0.157107730255353,0.325764645291104
421,2,274729,-0.199591712004899,0.15782644971746,0.206839074781664
422,2,275746,-0.0922066444308313,0.158038330887946,0.559966475337819
423,2,277029,-0.100210233738544,0.157289345131511,0.524467738932378
424,2,277741,-0.126546043587794,0.157297400445216,0.421648702783772
425,2,278218,-0.104317557246415,0.157059061065856,0.507000278307279
426,2,278379,-0.0968332075661364,0.160963918479635,0.547837683404598
427,2,279910,-0.139894138809104,0.156925440888675,0.373284938884943
429,2,283431,-0.134147833130043,0.159242912730061,0.40012884302235
430,2,283573,-0.108790445659083,0.157384284443332,0.489868525533209
431,2,286762,-0.131580695570399,0.1577385035488,0.404749434870427
432,2,287187,-0.119449360479932,0.157028521624981,0.447352584126892
433,2,288379,0.031716611726072,0.155957057042323,0.838964903812132
434,2,294941,0.0231589859281286,0.156054625249115,0.882109411508789
439,2,297610,-0.0353118141480779,0.156838123818235,0.821994301643343
441,2,299680,0.142806920330573,0.156181506767907,0.361149160019136
442,2,299708,0.184099649598204,0.156389500443674,0.239914079395781
443,2,299759,0.15988740552964,0.15593323252365,0.305896361239099
444,2,300111,0.114916747919984,0.157137405498994,0.465072689570674
446,2,301710,0.167443909084348,0.155952710140409,0.283697787667294
447,2,303446,0.147494867182892,0.156994910714037,0.34812254588706
448,2,303854,0.202405487126411,0.156851685795746,0.197747401054611
449,2,304472,0.161858532109662,0.15565443586209,0.299117513578752
450,2,304691,0.132619529514093,0.158260919685913,0.402608802400283
451,2,308097,0.216010211247928,0.156326227964973,0.167909649388199
453,2,309402,0.0537020652264808,0.155768539389419,0.730483479116998
454,2,310030,0.0637338944759266,0.156633325755678,0.68432900466706
455,2,310113,0.0300359254871963,0.156224854990187,0.847648427138002
456,2,310972,0.0566002886069264,0.156441276227765,0.71771875250015
457,2,312659,-0.116274378794178,0.155740354944077,0.455807302058872
460,2,318265,-0.343713308026872,0.156825393035282,0.0290543701620378
461,2,318379,-0.352355554752532,0.157242166081486,0.0256573341151157
462,2,321266,-0.273420741327184,0.156622005798561,0.0817267690281735
463,2,322957,-0.389673767201207,0.154506833469413,0.0121065884478092
464,2,325221,-0.268018897142807,0.156097968923174,0.0868578538085901
465,2,332691,-0.155490547701503,0.158128622598783,0.326124961116027
466,2,333006,-0.180528425889081,0.157741692105752,0.253209984862566
468,2,335046,-0.0817277984067942,0.156389983198224,0.60158760861823
469,2,335049,-0.10103442200185,0.15702372329104,0.520360219715942
470,2,335995,-0.128377778471038,0.156078609177349,0.41133625981187
471,2,336060,-0.173134796292572,0.155745356644391,0.26704390559144
472,2,338292,-0.148155588178326,0.155808494757955,0.34231455378527
473,2,339568,-0.177195763611578,0.15595799442232,0.256653573331945
474,2,340466,-0.167770722597682,0.157342504666234,0.287027087170038
478,2,348480,-0.155192642494768,0.155791546071672,0.319856828416499
479,2,350086,-0.188661862383967,0.155694258468856,0.22642019020943
480,2,351083,-0.20842639331297,0.157644225752667,0.186980429055412
481,2,351335,-0.192940537339733,0.155919888469386,0.216748564203075
482,2,351417,-0.175949807862068,0.155952109110669,0.259989117838011
483,2,351450,-0.226242891226111,0.155941684534026,0.147718761431651
484,2,352302,-0.179992551087526,0.157349895794675,0.25344019567888
485,2,352469,-0.190008239760506,0.155719156675957,0.223204257852316
486,2,352562,-0.169657209465249,0.156424555214413,0.278841480829094
487,2,352944,-0.162675241622498,0.155992930391864,0.297737315886219
490,2,355266,-0.180999955668108,0.155935735742294,0.246534329645044
491,2,358277,-0.0920474173535272,0.156180875255843,0.555993978187917
492,2,358926,-0.0678013381889626,0.156446005534784,0.664999867499617
493,2,358948,-0.109952957936709,0.156427767408232,0.482581834117435
494,2,359515,-0.0648928646427074,0.156263953125768,0.678191251796484
495,2,363190,0.0095017733496354,0.157830765675326,0.952028590850505
496,2,363588,-0.0242152968975214,0.158449011893173,0.878621974370129
497,2,363888,-0.0199452553662722,0.157090878915807,0.899039323245611
498,2,363954,0.0475361568431602,0.156449822192414,0.761426650071738
499,2,364199,0.0326463028092175,0.156248035652964,0.834616401476533
501,2,365981,-0.0384307405664058,0.159395013720249,0.809614661582777
502,2,366047,-0.00781144459489963,0.156536647043358,0.960228946781231
503,2,366936,0.0158517703401481,0.158336376710134,0.92031024117925
504,2,369530,-0.0514824618317978,0.156253411173244,0.74198789583069
506,2,369931,-0.0130567329102783,0.157347980335034,0.933914488711418
507,2,371033,-0.0901565996577955,0.15685840324663,0.565816878783665
508,2,372919,-0.10826053838421,0.156147716630519,0.488563860363235
509,2,373518,-0.0721544838841801,0.156118043735606,0.644237674503574
510,2,376157,-0.115766977112088,0.156388588654818,0.459639110668808
511,2,376172,-0.131220620434862,0.15748646988647,0.405284985024628
514,2,381433,-0.0710144046659458,0.157482048360794,0.652312179077311
515,2,381922,0.0220370490661668,0.158746572000293,0.889672295772424
516,2,382146,0.0116943744950215,0.156361404868131,0.940423628807331
517,2,384206,0.0355954947033381,0.156837942156068,0.820588426779512
518,2,384955,0.0151557561812676,0.156497931829426,0.922905897198897
520,2,387301,0.0292276048190209,0.157288951651759,0.852691793398833
521,2,388313,0.00583304962908954,0.15636233550088,0.970263147089745
524,2,390138,-0.00274022366626253,0.156849316779092,0.986071199596818
525,2,391233,0.0770174732023757,0.157667829554786,0.625513682686395
530,2,395606,-0.249576921142655,0.156242072557531,0.111077249448668
531,2,395726,-0.24171003139595,0.156219607204004,0.122700159219222
532,2,395853,-0.230217432698782,0.15671653593036,0.142721916723181
533,2,396484,-0.180904985897964,0.156203532010368,0.247591353146736
534,2,396705,-0.232544642676566,0.155934037394393,0.136775451804281
535,2,398759,-0.163473044281814,0.157463151532379,0.299902914539874
536,2,400386,-0.13337278150221,0.156662447168291,0.395158457943958
537,2,400847,-0.16887646849249,0.156420720766643,0.281044179990507
538,2,401130,-0.125812986506266,0.157972649857959,0.426321739489305
539,2,401143,-0.0988104228909047,0.157713416996666,0.531379640846009
540,2,401979,-0.0184829460918437,0.157700285718674,0.906765846798994
541,2,403598,-0.0360887851492247,0.156856339902787,0.818166446885811
542,2,404844,-0.0438839329438357,0.15860323364435,0.78218006842337
543,2,405100,-0.078644337834973,0.157112715903418,0.616992770914612
548,2,406181,-0.0437123804655797,0.15725301884935,0.781194423277644
549,2,406688,-0.0194728658599264,0.15635920871556,0.900959176304907
550,2,407621,-0.103032705251299,0.157549648853008,0.513557087573546
551,2,409016,-0.0795320990721752,0.159167532744688,0.617614966664152
552,2,410647,-0.03643985526256,0.156891066540433,0.816469008831124
554,2,419803,-0.0893954314678864,0.157933069951606,0.571730554274414
555,2,419943,-0.0663968423021581,0.158898191688362,0.676305175831668
556,2,422349,-0.140218527647646,0.156810545005162,0.371829130158233
557,2,425467,-0.103929590211329,0.1563266385847,0.506597606368228
560,2,429095,-0.119986338417792,0.157221125493361,0.445872142645562
561,2,431266,0.00383835512534603,0.15743635728196,0.980562989729227
562,2,431446,0.00397636469047602,0.158072216752071,0.97994525140791
563,2,432524,0.0548117415961962,0.156527378771143,0.726417331337572
564,2,434090,0.0052476248543939,0.157996828369776,0.973523118517356
565,2,441927,-0.0466571066231334,0.156286094746959,0.765469363863297
566,2,446471,-0.0884453516256652,0.158151923069096,0.576350537407678
567,2,449325,-0.157138584251837,0.157074134626662,0.317797245583468
569,2,450017,-0.219127232302416,0.155989076263627,0.16097195249771
570,2,451779,-0.293409557077693,0.156229482046672,0.0611960287738041
571,2,451784,-0.28318156262756,0.156851680727147,0.0718624369571151
572,2,453525,-0.291479887743613,0.156858205112219,0.0639674921922063
573,2,453768,-0.35694385486047,0.156683995937222,0.0233169649608726
574,2,454027,-0.299900512816434,0.156360852959197,0.0559172097548475
575,2,455029,-0.341201098116121,0.156204282919142,0.0295957270002137
576,2,455247,-0.366755257662435,0.15552821450038,0.018912171351571
579,2,455756,-0.339054748522901,0.16743146208554,0.0436159003533821
580,2,457024,-0.367846187445085,0.15668176316122,0.0194398687047886
581,2,457298,-0.392509389129522,0.156972514244683,0.0128546780216716
582,2,460202,-0.379252495555436,0.157427156168653,0.0165048693076633
586,2,464424,-0.366537300194332,0.156684040154082,0.0198748893294774
587,2,465824,-0.257422816155277,0.158856362426675,0.106023122498753
588,2,470145,-0.206696725570049,0.156787993562675,0.188251346419189
589,2,470686,-0.21046789480919,0.156678226022068,0.180033593331705
590,2,471144,-0.200672825236392,0.156986597257636,0.201990572640239
591,2,471830,-0.221159749005266,0.156459632733409,0.158382362625169
592,2,472403,-0.23393512952041,0.156547478512205,0.135980165633438
593,2,473668,-0.190739715624507,0.157751136952464,0.227426785416762
