SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
82,1,106800,0.000234233837031916,0.0622505975093494,0.996999887305791
83,1,107970,-0.00910656159127393,0.062064279839788,0.883430554169249
84,1,109000,-0.063222499445737,0.0620844290269169,0.309218091718567
85,1,112549,-0.0711127441811772,0.0619897283304039,0.252088371505274
86,1,112742,-0.0427764721295887,0.0623055480483825,0.492811026269777
87,1,113050,-0.0779721363851081,0.0621037398152313,0.210122535650363
88,1,113135,-0.078661421846879,0.0619423822042849,0.204952172872085
89,1,114076,-0.050868256296436,0.0620246493431429,0.412695609877533
90,1,114628,-0.0514427249747608,0.0621805205656077,0.408618840629992
91,1,116283,-0.0446779987703036,0.0625417589593401,0.475470111962129
93,1,127853,0.00353921028122309,0.0624701364601186,0.954852525122717
94,1,128302,0.0178612208681934,0.0622232003445319,0.774241826055658
95,1,128704,0.0193869798187152,0.0622838609586423,0.755780543955767
96,1,128911,0.0255003325428693,0.0622845160277474,0.682482062363409
97,1,130267,-0.0486477093347387,0.0622159157430047,0.434787241652432
98,1,130271,-0.0405381731830359,0.0623063298903953,0.515710620755215
99,1,130613,0.00387518727223671,0.0629259377103498,0.95092952416066
100,1,132012,-0.100920573489926,0.0625625419864616,0.107613108369445
101,1,133231,-0.061396878698591,0.0622614348911271,0.32475253820689
102,1,137074,-0.0809920010837859,0.0621090443826334,0.193073341953058
103,1,137304,-0.0578340308172877,0.0622039859222696,0.353136935595159
104,1,139686,-0.0932748848149112,0.0621640257025528,0.134388107339175
105,1,149562,-0.0960299510535492,0.062294888786275,0.124081782667256
106,1,150447,-0.0972548670584718,0.0629851816789323,0.12346220797587
108,1,154084,-0.0904849043453531,0.0632095727715878,0.15316990397988
110,1,157269,-0.0612356154472873,0.0621568552163035,0.32521101933291
111,1,160054,-0.0602705280843718,0.0627516587686162,0.337480598985434
112,1,166222,-0.0822683913385084,0.0622149686330308,0.186916164158753
113,1,166416,-0.0656862432842575,0.0621439813520764,0.29123399781011
114,1,167326,-0.0698814346074711,0.0624853408499851,0.264171513190837
115,1,168836,-0.00915514270866358,0.0622973965101499,0.883248534969368
116,1,171200,-0.0717776426755722,0.0622755290632406,0.249861979980803
117,1,171431,-0.0853518146175621,0.0626175489202774,0.173730697304717
118,1,173339,-0.0681369763862188,0.0621882315115839,0.273975822560844
119,1,173845,-0.0671743462111644,0.0621394748333404,0.280423819254125
120,1,175121,-0.0487437487958369,0.062064637828694,0.432763046518096
121,1,175281,-0.0589935197201965,0.0620922981558966,0.342714512654434
122,1,175315,-0.0520529024065568,0.0620902867351942,0.402405885588428
123,1,175523,-0.0556669060294736,0.0624339541301787,0.373207902010068
124,1,175541,-0.0556781336374149,0.062178545327079,0.37115371926314
125,1,175653,-0.0609119895543322,0.0623618864193513,0.329361686360237
128,1,175856,-0.105907081910569,0.0632262334631068,0.0948100646143592
129,1,175876,-0.0830435637072892,0.0623477428537926,0.183738642980445
130,1,175989,-0.0745091854027876,0.062556976439449,0.234429823938044
131,1,176001,-0.071607649483442,0.0628937961390421,0.255663530205131
133,1,177692,-0.0418955243376847,0.0621120521350435,0.500425312126877
134,1,178191,-0.0577588551706892,0.0621377785847499,0.353250298748213
135,1,178224,-0.0418955243376847,0.0621120521350435,0.500425312126877
136,1,178960,-0.0215462323767255,0.062637968339152,0.731065844841628
140,1,183802,0.0302746462855686,0.0621390037053618,0.626413037378621
141,1,183954,-0.00213859629736417,0.0626123310917576,0.972771936898344
142,1,184450,-0.0198072261050712,0.0620552701073494,0.749773625923575
144,1,184718,0.0133100996254942,0.0624128361248892,0.831248053516908
145,1,185296,0.00218445605341387,0.0621519576471481,0.971982374450127
146,1,185438,-0.0283975500981425,0.0621366209030914,0.647939266553662
147,1,185469,-0.02720711331894,0.0622278563020446,0.662220906024418
148,1,185503,-0.0273739713737435,0.0620666143719437,0.659452731541754
149,1,185705,-0.0327605577644812,0.0627533640279857,0.601961125032051
150,1,185749,-0.0301275609582027,0.0627571013824517,0.631477679581877
151,1,185806,-0.0210973317758193,0.0628513795413036,0.737319032263732
152,1,185879,-0.0399740118936316,0.0631293211366517,0.527007615639006
153,1,185916,-0.0578869563276028,0.0630612148816097,0.359272511094138
154,1,185941,-0.0312463569825078,0.0633896543719618,0.622371929642374
155,1,185954,-0.02069217316372,0.0635871188352525,0.745060144976451
156,1,186055,-0.0351418616624585,0.0622993240904451,0.573057246543158
157,1,186896,-0.0104557188842085,0.0633467880419586,0.868994987130329
161,1,190132,-0.0652586455355952,0.0623097234326891,0.295665434718712
162,1,190148,-0.0672286209182054,0.0623226425983611,0.281449536376179
163,1,190165,-0.0624762097381206,0.0628170178541555,0.320624470549023
164,1,190169,-0.0666709378935614,0.0627262323549829,0.288559477477019
165,1,190933,-0.0472818075488539,0.0622662069465043,0.448150340433214
166,1,192149,-0.0838879915495152,0.0626676705826282,0.181556950309438
168,1,192303,0.135186495571195,0.0745522463514035,0.070632820157771
171,1,192795,-0.0123773795241854,0.0621955793783077,0.842371542232452
173,1,194187,-0.0180299589368161,0.0622432015631174,0.772239134290158
174,1,194867,0.0136815922915977,0.0622124597765535,0.82606273159072
190,2,8314,-0.0536108309465193,0.0632057731290795,0.396904058494664
194,2,8498,-0.0514212341846426,0.0631181784174621,0.415803715762771
195,2,8651,-0.0625112532033654,0.0631490530299951,0.32290099041145
197,2,9812,-0.0764815946708338,0.0634819993832979,0.229096847923584
198,2,9932,-0.057473926174989,0.0632877783435437,0.364425791355213
199,2,10135,-0.0721224160347305,0.0630021759276595,0.253083871745885
200,2,11616,-0.0932722991709993,0.0628562784001807,0.138728330904496
201,2,12133,-0.0924741763127808,0.0631110430660109,0.143739704489646
202,2,12194,-0.0896713909010406,0.0633679807814664,0.15792368109457
203,2,12359,-0.105558026855526,0.0631120859676387,0.0953022124065507
204,2,13061,-0.0983629098525782,0.0631403277504629,0.12016580471738
205,2,14298,-0.0830533092554265,0.0634029609870407,0.191072025477784
206,2,15222,-0.0894938522475927,0.0639996316772577,0.162886016473902
207,2,17986,-0.113027045056146,0.06276437458447,0.0725854097336313
208,2,19770,-0.103594409316562,0.0632480720094735,0.102332290265313
209,2,19836,-0.097251303676816,0.063101588567675,0.124167374954775
210,2,19851,-0.0914571447069508,0.0633120488962576,0.149472565772486
211,2,21595,-0.118288866529119,0.0629224493251783,0.0609429975587005
212,2,22385,-0.111312623369988,0.0630185961028002,0.0782021145547486
213,2,23441,-0.0496050665234363,0.0638566892957775,0.437786000971806
214,2,24209,-0.0617863099001952,0.0632996285110375,0.32968691859488
215,2,24341,-0.0681206426435861,0.0634313833043571,0.283589176698684
216,2,26815,-0.0551262287770472,0.0633909173797161,0.38509713293643
217,2,28209,-0.0788191701319287,0.0633413664162793,0.214194370456886
221,2,41245,-0.108685905260706,0.0629714952820734,0.0852307188900017
222,2,43214,-0.0921093261189848,0.0640746068597465,0.151452591951153
223,2,47104,-0.0254474321958502,0.0624557359467806,0.683926336825534
224,2,50915,0.0199006283273184,0.0630753165909786,0.752564088380073
225,2,55834,0.0217669719435965,0.0627820199671548,0.729017959909884
226,2,56422,0.0100690428378833,0.0629026864451358,0.872914862311685
227,2,57715,0.0295352758493682,0.0626778969017634,0.637772473970582
228,2,59046,-0.0209826554056114,0.0630048790077755,0.739307659239731
229,2,59191,0.00444877614523842,0.0626535280504153,0.943433193705272
230,2,59383,-0.0181197809159296,0.0626645981228948,0.77263251989764
231,2,59477,-0.0165415917017286,0.0636089090558323,0.794975667834256
233,2,60471,0.0195216930667077,0.0627478264231353,0.755898011426181
234,2,60478,0.0160390392903012,0.0628222413202075,0.798633682809212
235,2,60786,0.00849859166278155,0.0627231039446211,0.89229869582637
236,2,61035,0.00712420419558341,0.0627190650163135,0.909628075685432
237,2,61071,0.00853149598105118,0.0624340361154128,0.89138680872162
238,2,61675,0.0298980204484721,0.0625952106576907,0.633201570917433
240,2,62939,0.0241089353252266,0.0624940289378911,0.699892125735281
241,2,63527,0.0120833903698566,0.0627385371212792,0.847383647923978
242,2,63857,-0.0108329835609413,0.0627537797112122,0.863043724779788
243,2,65527,-0.0371840498643269,0.0625182120953075,0.552377269365938
247,2,67976,0.0102571775282957,0.0634481076191781,0.871664151885513
250,2,72389,-0.0881835949641462,0.0628842522104814,0.161699676162461
251,2,72392,-0.0807712827599371,0.0633422349664189,0.203092340411528
252,2,73646,-0.0815596395966925,0.0620346296248441,0.189449556427829
253,2,74564,-0.0502385629557967,0.0620065968910225,0.41836350697319
254,2,74739,-0.0540330893347987,0.0622018482161972,0.385616014917411
257,2,80873,-0.0329174325709832,0.0623922624344819,0.598116505957717
258,2,81501,-0.0296869896875171,0.0623864509697302,0.634471065753132
259,2,83526,-0.03210277508821,0.0622862160591241,0.606590999547876
260,2,83845,-0.0215808946148158,0.0623582874519202,0.729489507921202
263,2,84447,-0.0335108033449487,0.0631399766230315,0.595933883291695
264,2,87391,0.010834109549143,0.0620907860896583,0.861581832366331
265,2,87562,-0.00163273902099496,0.0622505380994387,0.979089894836078
266,2,87849,0.0152865590773519,0.0622393852835716,0.806127582390964
267,2,87878,0.0022235177302708,0.0625120647603286,0.971645799087342
269,2,89785,-0.00750429021128068,0.0625178684457169,0.904524243348459
272,2,93721,-0.0173456815920132,0.062323517284157,0.780932137503281
273,2,93952,-0.0201692567254597,0.0621427948558236,0.745704022289847
274,2,95085,-0.0477380388432856,0.0621869237685125,0.443205959498984
276,2,107124,-0.0784811440987861,0.062129509948187,0.207355926292267
277,2,111645,-0.0270261696808415,0.0622930418493339,0.664658513762516
278,2,111916,-0.0373776584193351,0.0624248281207925,0.549715170444321
279,2,111931,-0.0297933627563148,0.0625319195603205,0.634048256449235
280,2,111999,-0.0250808054209928,0.0623130983251239,0.687562270716819
281,2,114528,-0.0393793057081658,0.0626510140621375,0.530050067702276
282,2,116024,-0.0632115589614577,0.0627449790499102,0.314415291438662
286,2,120090,0.00494136898354725,0.0625863977565972,0.937114932549893
287,2,120291,-0.0190089232326536,0.0632945911589636,0.764106351811524
288,2,120726,-0.000799955537711894,0.062936922631769,0.989865995180056
289,2,121716,-0.0295747077412614,0.0628457475469482,0.638222740864696
290,2,123100,0.0188579555048048,0.0629441748113219,0.764660056613684
291,2,124677,-0.00623482538347775,0.0628645819409701,0.921052710047491
293,2,127887,-0.00486463109551005,0.063295947603766,0.938782173047583
294,2,128935,-0.0211927711254583,0.0632265799709365,0.737682608768941
295,2,129053,-0.0131708724806493,0.063425259145046,0.835614407838809
296,2,130040,-0.035627525883315,0.0637880945328538,0.576837039486523
297,2,130976,-0.0138495801978088,0.0632921847317123,0.826916917680662
298,2,132199,-0.0596774802875042,0.0635104675853353,0.348040691921912
299,2,133355,-0.0871977514997977,0.0638515566012379,0.172923905359625
300,2,133435,-0.0751467951224413,0.0640335543376946,0.241365159152216
302,2,135183,-0.0879655896326641,0.0640229158452829,0.170322674079109
303,2,135402,-0.0828229271835932,0.0640326244162463,0.196701597444787
304,2,135898,-0.105950471743529,0.0642776835891457,0.10017582339331
305,2,135912,-0.113088041636621,0.0642910922573783,0.0794438370617507
306,2,135925,-0.106697142511036,0.0640283801259253,0.0965200137371486
307,2,136002,-0.0977036002948111,0.0640207793803266,0.127874620439871
308,2,136173,-0.113324705041094,0.0644042361194493,0.07934444646567
310,2,138318,-0.0990017425923113,0.0661843866694511,0.135586901640872
311,2,138695,-0.127056806676788,0.0649045143575869,0.0510650176421273
312,2,138818,-0.113239695750828,0.064856747731901,0.0816813873823034
313,2,139728,-0.0860739734816731,0.0648578250869887,0.185327454501873
314,2,140174,-0.0934782950780118,0.0648287844368995,0.150209896978351
315,2,140863,-0.145717508984285,0.0645287090155806,0.0245444613192928
316,2,141152,-0.123782372647744,0.0648423621819383,0.0570761078895662
317,2,141292,-0.137690678128878,0.0642912343326738,0.0329039855538445
318,2,141545,-0.169844867370893,0.064391318820007,0.00871636276987609
322,2,146723,-0.09736177306391,0.0646983052420962,0.133254750506088
323,2,147946,-0.0697142509286108,0.0653948760167308,0.287129323360133
326,2,151397,-0.0236808266709141,0.0656517110044502,0.718536577074906
327,2,153035,-0.0507806663723507,0.0648927287107384,0.434426336331372
328,2,153228,-0.0501370320420149,0.0653684740980131,0.443599518819181
329,2,153455,-0.043817165585408,0.0658754417502081,0.506387768876842
331,2,153815,-0.0494682915220555,0.0656110009513049,0.451373838856955
332,2,154160,-0.0658122858793513,0.064881307174163,0.311111010022871
333,2,154235,-0.0540935967179594,0.0655614398423894,0.409881962392015
335,2,159870,-0.0192003388971832,0.0639589914294222,0.764203104102201
336,2,161229,-0.0325677641823237,0.0649258544072422,0.616251256969166
339,2,162696,-0.0644057257280437,0.0645786102489732,0.319290958549553
340,2,163284,-0.0678736450503509,0.0637102297788504,0.287446054976312
341,2,164166,0.0345554221353288,0.0643788020417523,0.591777358877676
342,2,165270,-0.00407919364148912,0.0638630731009165,0.94910666281579
343,2,165675,-0.0117291091893634,0.0649158723687002,0.856721122511482
346,2,168062,0.0299988068788383,0.0643157094856387,0.641195112250603
347,2,168518,0.000822456794337678,0.0639671400886175,0.989748754207336
348,2,168980,0.00745522410724209,0.0639355554186911,0.907239154179348
349,2,169651,-0.0067344677501836,0.0639661508026625,0.916212048206495
352,2,170725,-0.050341809129442,0.0640249789221763,0.432228692356085
353,2,171254,-0.0430570708354279,0.0641437967140981,0.502494850892967
354,2,172242,-0.0386579945256084,0.06339263172573,0.542374432789839
355,2,173254,-0.0246914087007498,0.0629262624203958,0.695009555844635
356,2,173340,-0.00535490712144504,0.0629317218467276,0.932237486188241
357,2,173385,-0.00327404632087858,0.0629900838831598,0.958576284308696
358,2,173973,-0.0203556965248608,0.0628136471342274,0.746080847481343
360,2,177341,-0.0113318066079724,0.0626060297393306,0.856470007663785
361,2,180314,-0.00597835198039681,0.0626291334259514,0.924006479789951
362,2,180339,0.00978931187953636,0.0627860082088808,0.876188750360338
363,2,182758,-0.0943449615330967,0.0623611493949543,0.131204791289536
364,2,183619,-0.0543315851863925,0.0627427530488281,0.387110122027225
367,2,187176,-0.0650218194892375,0.0630564093502923,0.303167516352484
368,2,191066,-0.0208331744397349,0.0636137306087133,0.743487707761923
371,2,191599,-0.0381079045913565,0.0627090403807432,0.543781211063158
373,2,191763,-0.0406745437037374,0.0629531118849789,0.518628867686644
374,2,191959,-0.00943042530980132,0.0628346262780572,0.880784646340561
376,2,195759,-0.0217849320857251,0.0633655704636796,0.731203180272291
377,2,196912,-0.0351057538471845,0.0623230794039112,0.573597373768208
379,2,198110,-0.0308061526792578,0.0627033008348601,0.623519361202337
381,2,198805,-0.030849497383364,0.0629735050814062,0.624522709787956
382,2,198891,-0.0401952648720168,0.0624675929761965,0.520344828953116
383,2,199248,-0.0419590480121595,0.0626071443139548,0.50317114298096
384,2,201782,-0.0518419884269664,0.0625091080781552,0.407466306226455
385,2,203285,-0.0219397995205342,0.0623164554026027,0.724995310054356
386,2,203783,-0.00369872832417573,0.0621928755867269,0.952609901674243
387,2,204179,0.0123006015110724,0.0623402396779161,0.84369539433959
388,2,205406,0.011607424936035,0.0629811865511915,0.853884038991343
389,2,205834,0.0141171955818415,0.0626780479169221,0.821927968898056
391,2,207192,-0.0172133113391724,0.0626172355821589,0.783555933182914
392,2,207561,-0.0400179316993253,0.062310740003975,0.521139620395608
393,2,208682,-0.0016534676979425,0.0622421848121477,0.978821648533072
394,2,210102,0.026134251935888,0.0623874873400983,0.675542424114766
396,2,214801,-0.0016461553411769,0.0623999607941681,0.978968586010309
397,2,215016,-0.0226761531800648,0.0623527384039124,0.716318169707822
398,2,218876,-0.0675107046002845,0.0629066308962268,0.283919406380792
399,2,227511,-0.0609277389120669,0.0633722231095047,0.336995822454833
400,2,230378,-0.0361516092794801,0.0626259260326986,0.564130002424437
401,2,231943,-0.0342547476201894,0.0628086587837694,0.58583486165361
402,2,232156,-0.0389304324482836,0.062775170404329,0.535554861122834
403,2,232789,-0.0467567998073891,0.0625374540428975,0.455162577064794
404,2,238524,-0.0239362336930972,0.0626620781002481,0.70269926864754
405,2,241518,-0.0199027801470488,0.0632102590288968,0.753049205654576
406,2,250396,0.00285773736992656,0.0627879858457101,0.963723289092018
407,2,250466,0.00857905083970717,0.0627643353211894,0.891356352068565
408,2,252305,0.0159962961189823,0.0629266078074576,0.79948473424904
409,2,254571,-0.00493893652871169,0.0638157324718502,0.938354189440728
410,2,254742,0.0119391632963027,0.0637554813850346,0.851560535055285
411,2,254908,0.0177631983801219,0.0642387153387124,0.782311621491858
413,2,255862,0.00469936762169187,0.0638581777383339,0.941377757584553
414,2,255975,-0.00740313028154915,0.0636268957757969,0.907439569109888
415,2,258311,0.0342433406942607,0.0625509168069157,0.584417304296153
416,2,259284,0.00348455383209489,0.0627878961641274,0.955773739851614
417,2,266330,-0.018029368157363,0.0630508430525602,0.775084394696708
418,2,267100,0.00991731056808809,0.0630513393486092,0.875106660297692
419,2,268086,-0.0104176713545676,0.0630557071930163,0.868870296194674
420,2,274614,-0.0114472707752787,0.062672066205786,0.855174775472167
421,2,274729,-0.0257818273629132,0.0630028924405088,0.682628913448807
422,2,275746,-0.0256470034350703,0.0629755322817916,0.684068684898174
423,2,277029,-0.022587811095531,0.0626860798347032,0.718814251758895
424,2,277741,-0.0111413599785184,0.0627194184133242,0.859109068387064
425,2,278218,-0.0256141839120785,0.0625940901776526,0.682633068881702
426,2,278379,-0.0209194187616336,0.0641486838634986,0.744535651770758
427,2,279910,-0.0211170434904344,0.0625768575278255,0.735972451105441
429,2,283431,-0.0028659139028433,0.0635034146335659,0.964029147662559
430,2,283573,-0.0118563676396123,0.0627386598240341,0.850216900371782
431,2,286762,0.00442088277871955,0.0629019942618971,0.944008946138117
432,2,287187,0.0112113733234268,0.0626060911636806,0.857979198460044
433,2,288379,0.0301175160037365,0.0621137870789535,0.628064695325317
434,2,294941,0.0255123296868949,0.062156807062678,0.681724083812181
439,2,297610,0.0168993965558668,0.0624798437326501,0.78695093818113
441,2,299680,0.0263605351157353,0.0622780829980786,0.672354973675622
442,2,299708,0.0246982925655399,0.0624114361821656,0.692540743421898
443,2,299759,0.0249532477737474,0.062199600254791,0.688530195491387
444,2,300111,0.0326908047459972,0.0626242984670765,0.601987491363778
446,2,301710,0.0270739867258718,0.0622137759679613,0.663700104297536
447,2,303446,0.0485409167041114,0.0625691198023294,0.438388469204425
448,2,303854,0.0375499456488951,0.062602551792485,0.549014395741825
449,2,304472,0.0127156846465358,0.0621014832321238,0.837880355389651
450,2,304691,0.0272212635250441,0.0630946975159407,0.666415438336881
451,2,308097,0.0356778693176326,0.0624172218245973,0.567954755739611
453,2,309402,0.0670243823410805,0.0619635682357537,0.280135772959867
454,2,310030,0.0852804624026473,0.0622496100418709,0.17156515704261
455,2,310113,0.0898034673863102,0.0620569723809587,0.148752638719964
456,2,310972,0.0696059575587385,0.0622250991478156,0.264064862789321
457,2,312659,0.13261616573459,0.0616909763948568,0.0322592256977691
460,2,318265,0.0552304034158765,0.0628316782533989,0.379987512575943
461,2,318379,0.0389372742507488,0.0630527173928311,0.537279903007464
462,2,321266,0.062387070256542,0.0625764613757772,0.319460308363254
463,2,322957,0.100130439011174,0.0618760834063382,0.106503709688603
464,2,325221,0.0903098578171834,0.0622608312673299,0.147804770724908
465,2,332691,0.0697155856742532,0.0629729383193125,0.269016558175697
466,2,333006,0.0680118178046927,0.0628541231762651,0.279965291698013
468,2,335046,0.0423373101197516,0.0622866476013523,0.497128981706725
469,2,335049,0.0420457724663905,0.0625524261727846,0.501916112559689
470,2,335995,0.0279660167519635,0.062221007525418,0.653373812337214
471,2,336060,0.0439930350358259,0.0621108803068755,0.479227431060658
472,2,338292,0.00156924792673184,0.0621510322035083,0.97987066477503
473,2,339568,0.00101479975280123,0.0622446796360766,0.987001557685601
474,2,340466,-0.00488695085499873,0.0627830938147403,0.938000508146286
478,2,348480,-0.0115063180552653,0.0621490490650754,0.853225011179171
479,2,350086,-0.034979906624512,0.0621271105396698,0.573766630045355
480,2,351083,-0.0226680907545566,0.0629467144481057,0.718976087570674
481,2,351335,-0.0463892296187172,0.0622016144481949,0.456291696006822
482,2,351417,-0.048107020948897,0.0621880844025643,0.439701089302201
483,2,351450,-0.0834608157915478,0.0621511008824293,0.180177049209087
484,2,352302,-0.020571213200831,0.0627922433714898,0.743402615854013
485,2,352469,-0.0071996298574773,0.0621655619857334,0.907865968877181
486,2,352562,-0.0258330872849967,0.0624056744422226,0.679159089861054
487,2,352944,-0.037947279692041,0.0622079945204092,0.542249992082116
490,2,355266,-0.007023086240382,0.0622396510580308,0.910222005518915
491,2,358277,0.0174767410269403,0.0622436485639774,0.779044013319589
492,2,358926,-0.00223404570591285,0.0623420832765663,0.971433961007925
493,2,358948,0.0169237878212108,0.0623554423398899,0.786235628460906
494,2,359515,0.0055716804668062,0.0622675897174112,0.928751492611237
495,2,363190,-0.00445501138801761,0.0628771601882365,0.94355517698761
496,2,363588,0.00391461974233109,0.0631253284150052,0.950587213587043
497,2,363888,-0.00185155262912162,0.0625838766683501,0.976414637425764
498,2,363954,-0.0297780863729154,0.0623151358076226,0.633043620346134
499,2,364199,-0.017252992476034,0.0622438253961654,0.781801070870586
501,2,365981,-0.0216384484265247,0.06349524044476,0.733465531285733
502,2,366047,-0.00911245209960804,0.0623600619828968,0.883905006269954
503,2,366936,-0.0499877110615378,0.0630234734419471,0.428217272044733
504,2,369530,0.0084905259867713,0.0622568221760566,0.891599381122783
506,2,369931,-0.0258316785284356,0.0626704823682854,0.680455825795938
507,2,371033,0.00473249155001251,0.0625186368994739,0.939702811309963
508,2,372919,0.0553198048242916,0.0621794513683932,0.374243719810961
509,2,373518,0.0250729226277304,0.062199463918364,0.687114926641214
510,2,376157,-0.00577362815980281,0.0623503251894762,0.926274025919029
511,2,376172,0.00592080027438442,0.0628009977205532,0.924941211316379
514,2,381433,-0.0301557522753708,0.0627359003839633,0.631043304148341
515,2,381922,-0.0392044632183978,0.0632094211678423,0.535505685374671
516,2,382146,-0.0407783401228144,0.0622545853139049,0.51287794511443
517,2,384206,-0.0607119052128827,0.0624027095975853,0.33126673398937
518,2,384955,-0.0489619417291253,0.0622926466303149,0.432395507244053
520,2,387301,-0.0610911694938226,0.0625800832538473,0.329629972863455
521,2,388313,-0.016436488157984,0.0622862646218158,0.792021562565841
524,2,390138,-0.0358683619959689,0.0624571478755002,0.566139002052049
525,2,391233,-0.00670245858711727,0.0628325862066443,0.915110032842188
530,2,395606,-0.0516222283633124,0.06240847813084,0.408701257799788
531,2,395726,-0.0455178360192839,0.0623990883688917,0.466202136431821
532,2,395853,-0.0641752780550875,0.0625307166119595,0.305452915567099
533,2,396484,-0.0507443898557169,0.0622886054151164,0.415812953032565
534,2,396705,-0.0295482165831837,0.0622971927291769,0.635571721653155
535,2,398759,-0.0533153951397866,0.0627624078274641,0.396190126966361
536,2,400386,-0.0453551689406196,0.0624292287486408,0.468010487085933
537,2,400847,-0.00843980723177756,0.0624167261408169,0.892517314908471
538,2,401130,-0.0367334363900685,0.0629599755862826,0.559968982452008
539,2,401143,-0.0286380688052758,0.0628469764155443,0.648900755660331
540,2,401979,-0.0312029312447498,0.062804571445793,0.619621165713703
541,2,403598,-0.0362924115085774,0.0624639135212024,0.561601749513523
542,2,404844,-0.0235745859445948,0.0631794163547669,0.709270351681481
543,2,405100,-0.0220619130908261,0.0626024229229696,0.724738799145412
548,2,406181,-0.0298968901252965,0.0626337653719798,0.633423513959309
549,2,406688,-0.0327440808269875,0.0622680235642293,0.599317701539175
550,2,407621,-0.0239230115124186,0.0627903931674446,0.703433956564675
551,2,409016,-0.0266991933487785,0.0634163324442045,0.674000732912363
552,2,410647,-0.0317552037434705,0.0624848444261244,0.611625964665586
554,2,419803,-0.0848013034168895,0.062784560612391,0.177665941781168
555,2,419943,-0.0852462041681574,0.0631554135217122,0.17795001005711
556,2,422349,-0.0485208567299238,0.0624882137963289,0.437985507762857
557,2,425467,-0.0511166936504268,0.062257622470066,0.412171256731463
560,2,429095,-0.0843752389913361,0.062524994313235,0.17805274964117
561,2,431266,-0.0676206140766779,0.0626168627775721,0.280919271190739
562,2,431446,-0.0713604633209923,0.0628588880953305,0.257041404501031
563,2,432524,-0.0148066684605901,0.0623638862415273,0.812465792503364
564,2,434090,-0.0369086141425185,0.062912877252087,0.557805500260121
565,2,441927,-0.0698866426623392,0.0621585739956026,0.261637744883486
566,2,446471,-0.00199759540699196,0.0630330435240756,0.974736190135835
