SNP,Chr,Pos,Effect,SE,ALO1_ADE17_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
147,1,185469,-0.12974572975207,0.161124715736527,0.421217293404327
148,1,185503,-0.139753348423005,0.160683441691678,0.38503170710789
149,1,185705,-0.138629675290165,0.162485855767437,0.394138053341642
150,1,185749,-0.171281907047485,0.16239761925167,0.292280686955057
151,1,185806,-0.197863815918209,0.162529654267857,0.224264755693199
152,1,185879,-0.1730091373544,0.163398232492716,0.290406241578679
153,1,185916,-0.096482473331488,0.163502439505658,0.555502448632755
154,1,185941,-0.121927800498,0.164167437640215,0.458154897235245
155,1,185954,-0.134540840884071,0.164619794923999,0.414318388391294
156,1,186055,-0.117710577396834,0.161365307553953,0.466200128043161
157,1,186896,-0.0769687382297254,0.164083276841581,0.639299613799043
161,1,190132,-0.0175759772649232,0.161689023668673,0.913500338242882
162,1,190148,0.00318711112017406,0.161740406187112,0.984289754208362
163,1,190165,-0.0463732397029423,0.162964657312547,0.776148039135608
164,1,190169,-0.00776037603570237,0.162779580104339,0.962002906562644
165,1,190933,-0.016930491234492,0.161457542102158,0.916546192620337
166,1,192149,0.0889686402317098,0.162711213567055,0.584869426666119
168,1,192303,0.000856452172617539,0.194058337433361,0.996481140853624
171,1,192795,-0.0203555441680095,0.161150754103122,0.899555544316305
173,1,194187,-0.174948221428119,0.161018894783,0.277995926638912
174,1,194867,-0.32572908046115,0.160265150210058,0.0428574259287934
190,2,8314,0.172962354415178,0.163670814985933,0.291339382091668
194,2,8498,0.0733761297772897,0.16364283150021,0.654145440555336
195,2,8651,0.0853626531552096,0.163779683328177,0.602551365298319
197,2,9812,0.0886128336036795,0.164748713674557,0.591008069857624
198,2,9932,0.0436755804879914,0.164150160635852,0.79033994452683
199,2,10135,0.0634528788954882,0.163503044815996,0.698187965129547
200,2,11616,0.0909136985238533,0.163292660579021,0.578048909317393
201,2,12133,0.103319735039169,0.163921570295316,0.528906248681171
202,2,12194,0.10878169135387,0.164546178261984,0.508978593864632
203,2,12359,0.0677014656185742,0.164127068738031,0.680227626645037
204,2,13061,0.0842486932389949,0.164093282316016,0.607979082481712
205,2,14298,0.0755501614373826,0.164623291214606,0.646568650925718
206,2,15222,0.0681457274766265,0.166238624645511,0.682108038735368
207,2,17986,0.126042932144815,0.163226536722111,0.4405148227652
208,2,19770,0.109314942879707,0.164390899386456,0.506504161264232
209,2,19836,0.0673814531690121,0.164002699455275,0.681427595385002
210,2,19851,0.0889535249325904,0.164454060711043,0.588916308298694
211,2,21595,0.120946077127289,0.163716181706685,0.460546944747115
212,2,22385,0.129739309307286,0.163852279597082,0.42900522135798
213,2,23441,0.106342128662052,0.165493797357707,0.520917217898271
214,2,24209,0.153998314038344,0.16402239732019,0.34843130304545
215,2,24341,0.180643464945884,0.164334493394566,0.272411412972693
216,2,26815,0.16766624154622,0.164175891711768,0.307830738154451
217,2,28209,0.146037979014637,0.164289804766134,0.374659626848078
221,2,41245,0.0869347112547335,0.163777340795788,0.595883980350015
222,2,43214,-0.0238864616764684,0.166494182598695,0.886003039974367
223,2,47104,-0.0846073833703473,0.161794798790064,0.601350904558419
224,2,50915,0.00374550532357223,0.163447626951095,0.98173052065227
225,2,55834,-0.0074150849474108,0.162692006951953,0.963672824081481
226,2,56422,0.0409135934956807,0.162968799307675,0.801920212228042
227,2,57715,0.0212174044334917,0.162442158143976,0.89615417125085
228,2,59046,0.0135485989319256,0.16326625813085,0.933910753871667
229,2,59191,0.0110903806793643,0.162331962700071,0.945570266661814
230,2,59383,0.0262493146090143,0.162373775122114,0.871666237124261
231,2,59477,0.0111138247985195,0.164821941178237,0.946278135519964
233,2,60471,-0.0233910232649372,0.162593719678053,0.885691701530875
234,2,60478,-0.0179011959071051,0.16278124229138,0.912494963563958
235,2,60786,0.00243693521736491,0.162516318069713,0.988044625729515
236,2,61035,0.00955962569620586,0.162503852551261,0.953123133294474
237,2,61071,0.00742217860945638,0.161766980986532,0.963430314714893
238,2,61675,-0.0326150962636787,0.162223891304605,0.840775353132808
240,2,62939,-0.0611760060536832,0.16192001720032,0.70579420926501
241,2,63527,-0.0262861125522248,0.162554650424739,0.871629649947391
242,2,63857,-0.0437861888328102,0.162581783736458,0.787842388923056
243,2,65527,-0.110019859628506,0.161956596353659,0.497382241182493
247,2,67976,0.00409695496877477,0.164396529670956,0.980131917568929
250,2,72389,-0.167749716599119,0.163138724969593,0.304529600286312
251,2,72392,-0.218529320300879,0.164082102425066,0.183775636488149
252,2,73646,-0.0876632945704083,0.161053814522331,0.586571419179412
253,2,74564,0.017007717100914,0.160802475100141,0.915826696094409
254,2,74739,0.0604870893299899,0.161301636387653,0.707890386274542
257,2,80873,0.112086224792506,0.161608598936033,0.488410551975506
258,2,81501,0.0891969024865162,0.16162201891121,0.581375784918725
259,2,83526,0.0633239800028979,0.16140571630997,0.69505265927559
260,2,83845,0.109620584572746,0.161488966647675,0.49770202929375
263,2,84447,0.120666975580576,0.163531428512968,0.461076096754825
264,2,87391,0.138464388142601,0.160711893727562,0.389509591165994
265,2,87562,0.156343090226472,0.161073105872877,0.332394986424783
266,2,87849,0.138007461848325,0.16110526817701,0.392231035183343
267,2,87878,0.162021416374438,0.161735909151661,0.317143166863641
269,2,89785,0.148789238213293,0.161789996955347,0.358386696704677
272,2,93721,0.065894096014386,0.161456465077103,0.683430813001222
273,2,93952,0.0771186423508282,0.16098029644318,0.632195119050971
274,2,95085,0.172958962301593,0.160994386290634,0.283414540465615
276,2,107124,0.159912291330294,0.161112923757514,0.321610196649225
277,2,111645,0.276985926724483,0.160766365581792,0.0857806218912216
278,2,111916,0.253741394619173,0.161256893234854,0.116493626130758
279,2,111931,0.253928843109213,0.161504365008091,0.116783249902427
280,2,111999,0.260465463370927,0.160890727777768,0.106362559505633
281,2,114528,0.145881436971352,0.162230473285624,0.369146660350712
282,2,116024,0.255370557631419,0.162233983148307,0.116362910545928
286,2,120090,0.170688718365933,0.161904692040486,0.292487553823931
287,2,120291,0.183670208187399,0.163722191711183,0.262692719925885
288,2,120726,0.146799233139465,0.162878877866733,0.368054752525295
289,2,121716,0.21741328723162,0.162469402753218,0.181699134578498
290,2,123100,0.126330529788732,0.16296700697623,0.438745875220784
291,2,124677,0.139429028246182,0.162711830943098,0.392077222387118
293,2,127887,0.165884125386672,0.163759884238786,0.311767493614136
294,2,128935,0.182946118160082,0.163553090108715,0.264082834113655
295,2,129053,0.1801817276946,0.164061374094124,0.272840344289539
296,2,130040,0.17906720895694,0.165069572429896,0.278751258645524
297,2,130976,0.112683114629121,0.163888019254354,0.492180374926528
298,2,132199,0.108059218273779,0.164657407538201,0.512079912500964
299,2,133355,0.0517041634244055,0.165849509115375,0.755411919060267
300,2,133435,0.0228697148708443,0.166226321294378,0.890649388980703
302,2,135183,0.0920391435465193,0.166250687832405,0.580191733269207
303,2,135402,0.12809730572533,0.166157900292758,0.441259855559146
304,2,135898,0.0912168162695686,0.167109149274239,0.585512647709768
305,2,135912,0.10050229257319,0.1672176088229,0.54820775132516
306,2,135925,0.0921076746039231,0.166473105717392,0.58041603494036
307,2,136002,0.0715942200907024,0.166377028748702,0.667230468862258
308,2,136173,0.0723255237692966,0.167553846629262,0.666255398199105
310,2,138318,0.0814212238572818,0.171968165445284,0.636172819503612
311,2,138695,0.0686551243431308,0.169034900747447,0.684871540510986
312,2,138818,0.0404338310938024,0.168750614294237,0.810773991499528
313,2,139728,0.0822918939300607,0.168404833276923,0.625389274190857
314,2,140174,0.10159998077027,0.168374967003046,0.546620165920832
315,2,140863,0.0761132093797403,0.168344904726171,0.651455478818703
316,2,141152,0.068585489083519,0.168828525593171,0.684809863526494
317,2,141292,0.0784299859445164,0.167601822649817,0.640106085076349
318,2,141545,0.109053851892139,0.168370467444845,0.517598871509473
322,2,146723,0.253939472371761,0.167622595135485,0.130680517414795
323,2,147946,0.153760260254054,0.169509642739322,0.364978743109558
326,2,151397,0.0870852380164022,0.170068198690487,0.608928744029267
327,2,153035,0.165153268631448,0.168049553392099,0.326396051522712
328,2,153228,0.115938965481682,0.169394860116467,0.494152621185315
329,2,153455,0.0801793589030676,0.170733279804641,0.638918176003226
331,2,153815,0.151793996055406,0.169939409883194,0.37234564717193
332,2,154160,0.0913829065192842,0.168278466589943,0.587441023861434
333,2,154235,0.0932766734476846,0.169957337128617,0.583473166152492
335,2,159870,0.143055608283127,0.165560420270735,0.388136794101142
336,2,161229,0.228114778659449,0.167840723983429,0.174977948048492
339,2,162696,0.263406838578788,0.166967661512014,0.115555067268202
340,2,163284,0.309885025415894,0.164510148168945,0.0604295767674505
341,2,164166,0.198432318871985,0.16653545905417,0.234245314395782
342,2,165270,0.147188626958155,0.165281141376717,0.373785267474948
343,2,165675,0.150958341336419,0.168009252709405,0.369525066334425
346,2,168062,0.0793515609299458,0.166636326776605,0.634229305977217
347,2,168518,-0.0192699715258324,0.165732239077712,0.9075033204246
348,2,168980,0.0288861202195245,0.165649595273727,0.861666115150672
349,2,169651,0.0913638220931284,0.165664058030224,0.581639503639274
352,2,170725,0.170344860121442,0.165782696417984,0.304879728969306
353,2,171254,0.248741054649538,0.165771291414787,0.134376877795458
354,2,172242,0.100062427001093,0.164247023747883,0.542771093317058
355,2,173254,0.143613290379844,0.162894827245333,0.37857575798088
356,2,173340,0.124244306308551,0.162920182553356,0.446206233043693
357,2,173385,0.12674017831879,0.163065030056115,0.437539488525816
358,2,173973,0.163642947608372,0.162537745669606,0.314720679779995
360,2,177341,0.26633673511969,0.161595763028108,0.10020821043933
361,2,180314,0.229496517725147,0.161810378053524,0.156983855348248
362,2,180339,0.206912678213004,0.162307535208252,0.203211888328247
363,2,182758,0.200777937017932,0.161744672910706,0.215309413162832
364,2,183619,0.174116859248481,0.162471536446436,0.284597681606072
367,2,187176,0.0748213108888402,0.16357312635813,0.647651938368874
368,2,191066,0.0996166321970556,0.164759456390953,0.545820868019549
371,2,191599,0.0410971503543487,0.162545953913947,0.800543627803913
373,2,191763,0.10165148939839,0.163114795332502,0.533562174492559
374,2,191959,-0.00388604731747638,0.162806154977008,0.980970455256768
376,2,195759,0.105206251813373,0.164108719738039,0.52188893016075
377,2,196912,0.0822588762353161,0.161488917841285,0.610805676764999
379,2,198110,0.0484887563097171,0.162495876728754,0.765573520758398
381,2,198805,0.063956216795203,0.163180870482613,0.695343102090241
382,2,198891,0.0576995719445594,0.161915897791165,0.721787469526975
383,2,199248,0.0192292627800572,0.162311639619545,0.905761659810676
384,2,201782,0.0840191525332202,0.16205371405969,0.60445881650246
385,2,203285,0.223790902880671,0.161047004276021,0.165526192763044
386,2,203783,0.177584524248847,0.160861712451717,0.270363450151055
387,2,204179,0.178732942509699,0.161248700828427,0.268430661842638
388,2,205406,0.175253860280761,0.162921866530223,0.282799370717368
389,2,205834,0.156270527660205,0.162193952249737,0.335966555168384
391,2,207192,0.144216823797629,0.162073544254879,0.374166756196062
392,2,207561,0.160381467641805,0.16131232266468,0.320792177714841
393,2,208682,0.122236457651261,0.161134980379944,0.448600065387847
394,2,210102,0.142040690315619,0.161505905736744,0.379741127369324
396,2,214801,0.0967544730913949,0.161593021034187,0.549720941909986
397,2,215016,0.106239881945772,0.161483837854417,0.511032516299053
398,2,218876,-0.0225087476767003,0.163248930203214,0.890413942990182
399,2,227511,-0.0103707566325785,0.164407882624018,0.949738951314199
400,2,230378,0.0175107453964603,0.162334254756163,0.914161322887669
401,2,231943,-0.0066543755446043,0.162801972965483,0.967419415310284
402,2,232156,-0.0139773948155148,0.162733922874563,0.931601686050292
403,2,232789,-0.00249292309591778,0.162159323155883,0.987743053479303
404,2,238524,-0.0253269051341628,0.162381985933873,0.876144917228828
405,2,241518,-0.058369445334598,0.163767868341463,0.721742179558224
406,2,250396,-0.182231176715727,0.162391331784449,0.262551576856781
407,2,250466,-0.174293944845243,0.16235846774369,0.283774243082977
408,2,252305,-0.216155304281022,0.162647950071623,0.18471407083561
409,2,254571,-0.162387417983802,0.165118436271021,0.326054539687617
410,2,254742,-0.174399440285944,0.164934188083073,0.291057583421662
411,2,254908,-0.147519469388025,0.166271753352896,0.375565041913436
413,2,255862,-0.270456524460426,0.164826939363168,0.101718919378722
414,2,255975,-0.244733064676255,0.164341570657466,0.13733461918729
415,2,258311,-0.27319269859158,0.161481468521276,0.091568560016572
416,2,259284,-0.161741954342492,0.162452792876736,0.320114686418121
417,2,266330,-0.067781615190402,0.163340381443622,0.678414802245817
418,2,267100,-0.0933155998662594,0.163292792996755,0.568050288314747
419,2,268086,-0.0962981655399755,0.163299801845793,0.555767923742606
420,2,274614,0.0282743716982662,0.16238060782568,0.861867774760427
421,2,274729,-0.0269514598062061,0.163269473265108,0.868980637696718
422,2,275746,0.0890101590842347,0.16313572345198,0.585671590042946
423,2,277029,0.0665105980391863,0.162407507280952,0.682399814205697
424,2,277741,0.0390243435342061,0.162496583916446,0.810349610508762
425,2,278218,0.035472401480343,0.162205350710702,0.827019294983822
426,2,278379,0.0233526068662462,0.166226131100024,0.888355368838238
427,2,279910,0.0293272535380776,0.162151864566162,0.856578998319358
429,2,283431,-0.0130968847825977,0.16453288445438,0.93660017631478
430,2,283573,0.00620523930317624,0.16256033553235,0.969572191166533
431,2,286762,0.0171707838554714,0.162974216862825,0.916150871145317
432,2,287187,-0.0204943319878372,0.162212670627201,0.899532854654919
433,2,288379,0.0263926130779991,0.160980891918004,0.869865333003645
434,2,294941,0.208047205586103,0.160702274125619,0.196300056029639
439,2,297610,0.102623073660931,0.161806478956409,0.526339296918102
441,2,299680,0.263259305400049,0.160790693152608,0.102463185911742
442,2,299708,0.300798025181677,0.160946177466098,0.0624597251798389
443,2,299759,0.275453898940731,0.160524396666609,0.0870462219399886
444,2,300111,0.202406902670716,0.161960863806031,0.21222713692602
446,2,301710,0.264043616809749,0.160622097287954,0.10109106417692
447,2,303446,0.234352009632979,0.161771159348616,0.148319196098539
448,2,303854,0.267706318943291,0.161655706010625,0.0986048306626927
449,2,304472,0.233340178894654,0.160431118496031,0.146708188959771
450,2,304691,0.204209789596358,0.163156387943132,0.211537137580464
451,2,308097,0.284886527198988,0.161082359326601,0.0778281027787662
453,2,309402,0.105669424540369,0.160711688672579,0.511282010608818
454,2,310030,0.121661207940845,0.161583844195396,0.451994236451192
455,2,310113,0.10081750438601,0.161173151625949,0.532032080678676
456,2,310972,0.216870828771099,0.161094323942153,0.17909056133362
457,2,312659,-0.0978465676482156,0.160796467070265,0.54323935107978
460,2,318265,-0.094746358264489,0.162893486209039,0.561176332750747
461,2,318379,-0.113956562918132,0.163341802628279,0.485850938935006
462,2,321266,-0.19057615700379,0.162043142691208,0.240354310826247
463,2,322957,-0.256987498007676,0.160328715270794,0.109855788913783
464,2,325221,-0.21149970978784,0.161402362243055,0.190916600419328
465,2,332691,-0.187745129481963,0.163136693468449,0.250574757892349
466,2,333006,-0.232540553234984,0.162651234191145,0.153690941190714
468,2,335046,-0.0456950445110722,0.161468569276634,0.777345377076065
469,2,335049,-0.0717872671831855,0.162128595647446,0.658196215464796
470,2,335995,-0.175951827316005,0.160985198766616,0.275152740081482
471,2,336060,-0.206318783106055,0.160665381404121,0.199930919451378
472,2,338292,-0.141884328419156,0.160852910254556,0.378336496197419
473,2,339568,-0.238496667109742,0.160772283875179,0.138848777891222
474,2,340466,-0.268272506974296,0.162041082870822,0.0986949150571992
478,2,348480,-0.217895010137265,0.160614458954491,0.175764536289855
479,2,350086,-0.232056098339178,0.160565882936813,0.149277856568429
480,2,351083,-0.207111243886175,0.162748565246283,0.204003204650167
481,2,351335,-0.256094020221201,0.160710916663725,0.111941397712289
482,2,351417,-0.24062494353404,0.160753086418139,0.135323126154335
483,2,351450,-0.269886440103819,0.160800568789212,0.0941555300740134
484,2,352302,-0.255193199949581,0.162148124313016,0.116423101426499
485,2,352469,-0.293905848859171,0.160309225231091,0.0675897095489685
486,2,352562,-0.254333660364142,0.161161425759323,0.115431442613281
487,2,352944,-0.269499632848902,0.160623247475666,0.0942640105990081
490,2,355266,-0.297879077096117,0.160481192678083,0.0642635894053918
491,2,358277,-0.181314620158902,0.160998941712844,0.260852183978859
492,2,358926,-0.200133266012932,0.161173619764676,0.215162555467006
493,2,358948,-0.224199181303769,0.161135164696513,0.164988448971383
494,2,359515,-0.243364104654094,0.160812944665504,0.131088978410016
495,2,363190,-0.195804860506286,0.162578771571959,0.229253815239443
496,2,363588,-0.21351533965904,0.163159887944756,0.191512269564662
497,2,363888,-0.213581680273515,0.161752648036232,0.187549789376704
498,2,363954,-0.136859983348054,0.161342981556107,0.39687081095486
499,2,364199,-0.160172986913453,0.161062445571837,0.320671620243747
501,2,365981,-0.217458618785385,0.164132184787078,0.186061540033463
502,2,366047,-0.194230042106442,0.161245357384612,0.229179393398636
503,2,366936,-0.202250600784582,0.163080930480805,0.215730518007991
504,2,369530,-0.183892252479459,0.161011071131223,0.254182658466918
506,2,369931,-0.172575053998457,0.162154934290201,0.287938258307228
507,2,371033,-0.264716658622001,0.161369777769285,0.101805436538341
508,2,372919,-0.0650870853293251,0.161246880910333,0.686715510374005
509,2,373518,-0.0714134881024888,0.161147688703067,0.657924708269777
510,2,376157,-0.0786549819755702,0.161494004249632,0.626528138593088
511,2,376172,-0.0568574913148922,0.162687867554219,0.726931219655995
514,2,381433,-0.028318276158952,0.162591500112275,0.86183308198407
515,2,381922,-0.0390154028892681,0.163848219091997,0.811926821049947
516,2,382146,-0.036084283727844,0.161384806417967,0.823204456163581
517,2,384206,0.0344645935256758,0.161888251583177,0.831534670065986
518,2,384955,-0.00851684444862084,0.161537387072719,0.957981900038124
520,2,387301,-0.0361486982171569,0.162348901345578,0.823928471656879
521,2,388313,-0.00351420755512193,0.161396125594601,0.982640693210882
524,2,390138,-0.0874521159267187,0.161831719804812,0.589269422629703
525,2,391233,0.0159713909398011,0.162796210978038,0.921903289301281
530,2,395606,-0.216710229418437,0.161442081377276,0.180348287307569
531,2,395726,-0.246169085875639,0.161263056121472,0.12777926533867
532,2,395853,-0.233428803752276,0.161778840388166,0.149938669116205
533,2,396484,-0.189982535590777,0.161221231290852,0.239432309736934
534,2,396705,-0.225801131365708,0.161012152426838,0.16167891390375
535,2,398759,-0.120771755299792,0.162653136179538,0.458271539495474
536,2,400386,-0.128236645708517,0.161727649971397,0.428358623674866
537,2,400847,-0.170848404531464,0.161466670949339,0.290731906987654
538,2,401130,-0.150754388735698,0.16300713594866,0.355684530072397
539,2,401143,-0.150713771300615,0.162683326163908,0.354858507947135
540,2,401979,-0.0822324344179136,0.162721252469919,0.613623017650497
541,2,403598,-0.084648114219366,0.161855269104254,0.601311780024164
542,2,404844,-0.0890660714858137,0.163658061566003,0.586633331990825
543,2,405100,-0.0738614230214473,0.162180356949084,0.649081588456417
548,2,406181,-0.0832246235041191,0.162272589158546,0.608363561452697
549,2,406688,-0.0291285083640789,0.161388787541371,0.85687417002359
550,2,407621,-0.118243949780472,0.162598181272142,0.46757583962891
551,2,409016,-0.115803406669235,0.164233891235698,0.481205076208025
552,2,410647,-0.156103469798729,0.161740778633043,0.33513240046406
554,2,419803,-0.129055855199146,0.162946463240846,0.428884504171882
555,2,419943,-0.159024535969605,0.163835476582039,0.332394397904535
556,2,422349,-0.152378401221415,0.161838672985185,0.347069498649548
557,2,425467,-0.102309056363927,0.161368206143954,0.526484911744415
560,2,429095,-0.168891652229081,0.162167222516493,0.298372067651123
561,2,431266,-0.0734740599838881,0.162457588173137,0.651355087822269
562,2,431446,-0.05254592493681,0.163137016279643,0.747569959944644
563,2,432524,0.026375020219682,0.161588233661683,0.870435755031381
564,2,434090,-0.0120624277785184,0.163082017008487,0.94107980581711
565,2,441927,-0.0607221519257957,0.161305209749383,0.706814043261563
566,2,446471,-0.0745211704776261,0.163267241213555,0.648356642338385
567,2,449325,-0.136436522955509,0.162197823814769,0.400820149536309
569,2,450017,-0.135621125984661,0.161298620102705,0.401024826972388
570,2,451779,-0.247232088865232,0.16152731696918,0.126766390784302
571,2,451784,-0.243015359705925,0.162131654389922,0.134799355049614
572,2,453525,-0.20461664274255,0.162332804901742,0.208330158084698
573,2,453768,-0.237662656903885,0.162420619215413,0.144287653660288
574,2,454027,-0.221326116502064,0.161804931746086,0.172226768564336
575,2,455029,-0.269685149718658,0.161682854413335,0.0962047634142617
576,2,455247,-0.287416067871189,0.161069629225333,0.0752139826763756
579,2,455756,-0.232039355183785,0.173383003261931,0.181658375211177
580,2,457024,-0.311100401893841,0.162140054980303,0.0558267245715712
581,2,457298,-0.303885637823082,0.162652167332139,0.0625462370726963
582,2,460202,-0.233817831839868,0.163351976860432,0.153207681172017
586,2,464424,-0.212608086141659,0.162583452533607,0.191830876745322
587,2,465824,-0.0968586114580392,0.164498219530601,0.556363627823538
588,2,470145,-0.130699845383526,0.162083966332511,0.420571748223786
589,2,470686,-0.103830851677378,0.162040589075988,0.522087460592899
590,2,471144,-0.128717557663976,0.162270317591788,0.428177120287648
591,2,471830,-0.130355081682682,0.161804068920251,0.420995469775016
592,2,472403,-0.144176775187007,0.161915565556147,0.373833891436061
593,2,473668,-0.159559166428966,0.162945101589499,0.328141707509892
594,2,473888,-0.112113201140158,0.161943483228124,0.489205143484976
