SNP,Chr,Pos,Effect,SE,SNA4_VAC8_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
91,1,116283,0.0305501495424317,0.0591795088313653,0.606018034179147
93,1,127853,0.0741150519451915,0.0589598001143329,0.209568857442224
94,1,128302,0.0735932495452812,0.0587341695539102,0.211039173381381
95,1,128704,0.0637103799187173,0.0588255774411115,0.27953044284899
96,1,128911,0.06235707071878,0.0588362170597407,0.289941297989926
97,1,130267,0.0318754034723022,0.0588773808663581,0.588582901456068
98,1,130271,0.0343231039942647,0.058943424980064,0.560732382524618
99,1,130613,0.0201398169748999,0.0595131625054014,0.735255835590812
100,1,132012,0.0113734201199289,0.0593933875709913,0.84824943337911
101,1,133231,-0.000616555826355641,0.0589749870979954,0.99166454894084
102,1,137074,-0.0104467584898079,0.0588884966974478,0.859296765582989
103,1,137304,-0.00480655101680749,0.0589110357862066,0.935018999498877
104,1,139686,-0.0122739331264951,0.0589853927300443,0.83528316223594
105,1,149562,-0.0271629471560054,0.0591059052824094,0.646112085769693
106,1,150447,-0.0199505981160572,0.0597699664666429,0.738736464729877
108,1,154084,-0.0162368124370835,0.05995785767903,0.786700252235444
110,1,157269,-0.0138007805032701,0.0588712011104625,0.814792289732178
111,1,160054,-0.0622695966911105,0.0593426723647674,0.294747615697097
112,1,166222,-0.0579492797774566,0.058914872864103,0.325980797889957
113,1,166416,-0.0517861130233847,0.0588112293698014,0.379161587816941
114,1,167326,-0.0560927738358419,0.059135031427795,0.343496385211289
115,1,168836,-0.0641333281446501,0.0588308078478928,0.276398721619979
116,1,171200,-0.0494302873948792,0.0589593345165221,0.402385019828881
117,1,171431,-0.0510114461473485,0.0593243599236,0.39044235383478
118,1,173339,-0.062543693792234,0.0588305235649402,0.288455892985324
119,1,173845,-0.0751658064657589,0.0587397011672916,0.201511357441993
120,1,175121,-0.0377722739869375,0.0587246461652541,0.520505510782662
121,1,175281,-0.0412242711446723,0.0587680471882814,0.483469296032265
122,1,175315,-0.0404584031851353,0.0587510299159344,0.491501165818193
123,1,175523,-0.0503883263627101,0.0590627260599302,0.394164375617622
124,1,175541,-0.040955978962566,0.0588419250735731,0.486865561194197
125,1,175653,-0.0544742885945363,0.0589974112775958,0.356464102069662
128,1,175856,-0.0553617445172933,0.0599714177430494,0.356567141432468
129,1,175876,-0.0348871354443561,0.0590944184106289,0.555325309114786
130,1,175989,-0.0439836008279116,0.0592460408105069,0.458345467978544
131,1,176001,-0.0460910562501333,0.05955071871604,0.439460746971332
133,1,177692,-0.036713359487754,0.0587579972939376,0.532490763878788
134,1,178191,-0.0330568380761486,0.0588225469821814,0.574489266914721
135,1,178224,-0.036713359487754,0.0587579972939376,0.532490763878788
136,1,178960,-0.0341419148659414,0.0592321624161916,0.564706520830037
140,1,183802,-0.0151535298394874,0.058792351275039,0.796752654628259
141,1,183954,-0.0331204559564151,0.0591997082935784,0.576195851604958
142,1,184450,-0.0328661736317002,0.0586813220447725,0.575780828521206
144,1,184718,-0.00725385029106555,0.0590396865332075,0.902284737206401
145,1,185296,0.000714730542139767,0.0587904680166867,0.990307022980636
146,1,185438,-0.0236867573380602,0.0587797375866514,0.687210656179746
147,1,185469,-0.0244967828876119,0.0588636684143069,0.677544850516397
148,1,185503,-0.0294027037855787,0.058704968247643,0.616785000472579
149,1,185705,-0.0353369116247488,0.0593523736726347,0.551974411801624
150,1,185749,-0.0351106788171906,0.0593527540174877,0.55452431172758
151,1,185806,-0.00802686286168494,0.059459922779774,0.892691829756155
152,1,185879,-0.0354695198281291,0.0597189503578465,0.552932140923486
153,1,185916,-0.0468057543231812,0.0596696263332176,0.433322661088362
154,1,185941,-0.0400785030800938,0.0599438206405366,0.504186955821161
155,1,185954,-0.0380347099237854,0.0601228652678554,0.52739374083711
156,1,186055,-0.0365144815197637,0.0589242849345505,0.535865122929264
157,1,186896,-0.0119435244832574,0.0599195239296169,0.842122434547419
161,1,190132,0.0865948646759474,0.058850909140439,0.142066344343228
162,1,190148,0.0883058318696751,0.0588615664725693,0.134448926306719
163,1,190165,0.096044547982391,0.0592826689238331,0.106101223077216
164,1,190169,0.0864459679983608,0.0592500819863112,0.145453882853185
165,1,190933,-0.00654609635682246,0.0589455022399905,0.911637143647045
166,1,192149,-0.00793459739332236,0.0594269599453918,0.893859433800557
168,1,192303,0.0311214717253137,0.0708282879811959,0.660645471002598
171,1,192795,-0.0480894923706465,0.0587792385965149,0.413830654728005
173,1,194187,0.067465764013042,0.0587740932617506,0.251794313237579
174,1,194867,0.0876600069927668,0.0586664030790903,0.136013709164391
190,2,8314,-0.0462061434424362,0.0597975389149512,0.440211215760541
194,2,8498,-0.037787006429691,0.0597265876964583,0.527361099606853
195,2,8651,-0.0210799500346958,0.0598058706737346,0.724693970935416
197,2,9812,-0.0068451013763543,0.0601707076789208,0.909491644401442
198,2,9932,0.00228870040760754,0.0599345318486248,0.969560432373019
199,2,10135,-0.0032277445586909,0.059704880298854,0.956916626005508
200,2,11616,-0.0378910039607608,0.0596076488785109,0.52540111711266
201,2,12133,-0.0212166922706201,0.0598682091272784,0.723258262043343
202,2,12194,-0.020528858824262,0.0601004723422089,0.732873495418416
203,2,12359,-0.0219863499687929,0.0599232304114281,0.713907020555326
204,2,13061,-0.0420456293339971,0.0598884481735851,0.48310079433732
205,2,14298,-0.0114417163633331,0.060116221569665,0.849162611073358
206,2,15222,-0.039084791862344,0.0606699017346596,0.51985085801917
207,2,17986,-0.0297393166418394,0.0596207477701611,0.618225206971882
208,2,19770,-0.0355014052683909,0.0600243807344929,0.554597665144964
209,2,19836,-0.0320144407811237,0.0598648797724845,0.593139825455847
210,2,19851,-0.030856160783687,0.0600420152338253,0.607636817489355
211,2,21595,-0.011332997714243,0.059813352570354,0.849831242768363
212,2,22385,-0.00723506977882782,0.0598717555711073,0.903884313228349
213,2,23441,-0.00906492943231363,0.060452587665251,0.880888868422861
214,2,24209,-0.00842117518397945,0.0599550485247726,0.888378128081007
215,2,24341,0.0112998984009745,0.0600955307731995,0.850959405021513
216,2,26815,-0.0220114640032411,0.0600150877986826,0.714013687007713
217,2,28209,-0.00282434633357626,0.0600465317145894,0.962511165057257
221,2,41245,-0.0486900092134147,0.0597602298960699,0.415761285087079
222,2,43214,-0.0788313074512622,0.0606412050154403,0.194461924430606
223,2,47104,-0.0717193328916846,0.0589681928621444,0.224707068122367
224,2,50915,-0.0692140239883249,0.0595583851077213,0.245971602497284
225,2,55834,-0.0926393641692534,0.0591914619651387,0.118460175434008
226,2,56422,-0.0925294016203717,0.0592985045295344,0.119561365373033
227,2,57715,-0.0834926065271773,0.0591397901630431,0.158894440580591
228,2,59046,-0.106095020065453,0.0593384461602831,0.0746393929898258
229,2,59191,-0.102021458458502,0.0590159599471698,0.0847354401916056
230,2,59383,-0.0929784535875657,0.0590753948165441,0.116407582066235
231,2,59477,-0.109177365819242,0.0598930581305498,0.0691685493755917
233,2,60471,-0.0930935083263955,0.0591550055791786,0.116447634957083
234,2,60478,-0.0934659783095594,0.059221320005288,0.115404120952355
235,2,60786,-0.0781718894780979,0.0591861119458073,0.187430007308569
236,2,61035,-0.0990763592438137,0.0590930753020222,0.0945030234989129
237,2,61071,-0.0980825230565466,0.0588275840307721,0.0963440350707549
238,2,61675,-0.0419508619721992,0.0591866851113417,0.478923340257406
240,2,62939,-0.0519337134470123,0.0590617600834153,0.379830314216347
241,2,63527,-0.0122891992109311,0.0593447444169164,0.836065604834646
242,2,63857,-0.048454938322711,0.0593061057215008,0.414461666305736
243,2,65527,-0.0693642703723441,0.0590511504167441,0.24092765572572
247,2,67976,-0.0766612059516147,0.0598797894016765,0.201297240612674
250,2,72389,-0.0845022251509521,0.0594787136075352,0.156282689648245
251,2,72392,-0.0970084529618241,0.0598317444325989,0.105834515173001
252,2,73646,-0.0659587189347121,0.0587180359266911,0.262068058274276
253,2,74564,-0.0916333222031606,0.0585044526821641,0.118183176794031
254,2,74739,-0.0791337292838805,0.0587496389666506,0.178855452541842
257,2,80873,0.0470616092068349,0.0589877905962925,0.425511604412299
258,2,81501,0.0607419325617519,0.0589425154279562,0.3034676092756
259,2,83526,0.057702772239998,0.0588594674937694,0.32758567652119
260,2,83845,0.0645576823720929,0.0588954058490779,0.273764221544366
263,2,84447,0.0637902130080717,0.0596522385421834,0.285634424920405
264,2,87391,0.071290317133954,0.0586123561720246,0.224682629234537
265,2,87562,0.081396116935392,0.0587240967452921,0.16659832784964
266,2,87849,0.0707391203358443,0.0587576015049722,0.22942934990937
267,2,87878,0.0936718257861034,0.0589205559093981,0.112775344681872
269,2,89785,0.1067550993582,0.0588641056831615,0.0705905732351403
272,2,93721,0.0419181174401822,0.0589168975182643,0.477257534923398
273,2,93952,0.0559004749957145,0.0587151451786187,0.341716823697062
274,2,95085,0.0162676262842747,0.0588661640924227,0.782441479321035
276,2,107124,0.0148900488764793,0.058896487144572,0.800556580632818
277,2,111645,-0.00874223497810186,0.0589377021099896,0.882166959209858
278,2,111916,-0.00994978529314025,0.0590760938049237,0.866346808718865
279,2,111931,-0.00424989974496587,0.0591683719772164,0.942780086824106
280,2,111999,-0.00305744049496326,0.0589561018739129,0.958669890291978
281,2,114528,-0.0142438984569186,0.0592907487440774,0.810285108689458
282,2,116024,-0.00807671787750136,0.0594350305367588,0.891984483036457
286,2,120090,-0.0242104593121458,0.059187817466517,0.682754963269556
287,2,120291,-0.0326754563314056,0.0598535969376311,0.585463685445858
288,2,120726,-0.0475218807549572,0.0594791447360132,0.424846716816622
289,2,121716,-0.0679204847580038,0.0593553014760428,0.253273077687309
290,2,123100,-0.0427003024974196,0.0595039292749251,0.473475629966844
291,2,124677,-0.0399139035835964,0.0594273275491351,0.50225077655543
293,2,127887,-0.0187612058052903,0.059864666426808,0.75416670723001
294,2,128935,-0.0141161907855525,0.0598116752312087,0.81356130062162
295,2,129053,-0.0302592525038199,0.0599768552426847,0.614213954497852
296,2,130040,-0.0228283166150878,0.0603524473310504,0.705472204778192
297,2,130976,-0.0172207343057766,0.0598659778963858,0.773779812346641
298,2,132199,-0.0180316918910106,0.0601428380523254,0.764495156657185
299,2,133355,-0.0315574557050425,0.0605340890479668,0.602472785580939
300,2,133435,-0.0215933152757674,0.0606773638659211,0.722149736482279
302,2,135183,-0.040776531895541,0.0606830617627509,0.502049313391033
303,2,135402,-0.0352809419083875,0.0606836403005273,0.561347791853236
304,2,135898,-0.0626915297614896,0.0609433921891838,0.304332233770813
305,2,135912,-0.0746929518204567,0.0609502376646133,0.221213551626826
306,2,135925,-0.0837449817945417,0.0606394692987288,0.168143098043409
307,2,136002,-0.0830420180130804,0.0605965924703099,0.171430601122203
308,2,136173,-0.0648579358622088,0.0610899657671839,0.289107225324442
310,2,138318,-0.0622874828582054,0.0627152462585218,0.321302894096624
311,2,138695,-0.0730006457378221,0.0616039989919886,0.236815201007842
312,2,138818,-0.0673988139628421,0.0615086909639524,0.273930471548349
313,2,139728,-0.040735520154636,0.061464523721798,0.507924146355613
314,2,140174,-0.0856537178987604,0.0613335554367137,0.163434521293572
315,2,140863,-0.0510300450398096,0.0614178485621862,0.406610552611416
316,2,141152,-0.0641533566501562,0.0615564210610544,0.298037800892291
317,2,141292,-0.0785705065769799,0.0610647441470672,0.199050589090799
318,2,141545,-0.0591432602592028,0.061425322614396,0.336282814928981
322,2,146723,-0.0621649803996942,0.0613057714735445,0.311270039299687
323,2,147946,-0.0360530625757192,0.0619276689722476,0.560816945355567
326,2,151397,-0.0555440092784454,0.0620418904309931,0.371254837464021
327,2,153035,-0.0376305317444425,0.061403471621146,0.540376446290552
328,2,153228,-0.045408222429455,0.0618372131841964,0.463242001171709
329,2,153455,-0.0105039109877283,0.0623490019241699,0.866310348132254
331,2,153815,-0.0102450668275946,0.0621098912572834,0.869077244295336
332,2,154160,-0.0387314291202405,0.061426901614963,0.528756657982347
333,2,154235,-0.0249817673012218,0.0620609803675687,0.687533386558014
335,2,159870,-0.0712324272050395,0.0603885007120245,0.238965871916294
336,2,161229,-0.0157689720363394,0.0614303947497922,0.79756255826628
339,2,162696,0.0279485610749481,0.0611536920299403,0.647936599965162
340,2,163284,0.0261175939819775,0.0603451627829227,0.665421880967834
341,2,164166,0.0667922398494449,0.060817813556672,0.27285048373202
342,2,165270,0.0438618247480017,0.0603641677717707,0.467940188503536
343,2,165675,0.0733990099268371,0.0612832488430115,0.231837021336192
346,2,168062,0.0723268285963392,0.0607339654939387,0.234501090097414
347,2,168518,0.0650720986244567,0.0604081924650958,0.282123610984444
348,2,168980,0.0394458759245135,0.060442218948371,0.514425256474636
349,2,169651,0.0285077339111728,0.0604883698041084,0.637722780455271
352,2,170725,0.0109731439617444,0.0606122907251289,0.856441438787266
353,2,171254,-0.0189231072812368,0.060704842073213,0.755434926392116
354,2,172242,0.0384212322030293,0.0599606635198953,0.522085300327379
355,2,173254,0.0332568568482959,0.0595094629726099,0.576618508903177
356,2,173340,0.0220636920416579,0.0595169931870942,0.711074052895702
357,2,173385,0.0417139222955079,0.0595420211272718,0.484026946973505
358,2,173973,0.0389299868288105,0.0593889812389848,0.512567332895737
360,2,177341,-0.0228706384149655,0.0592101268864867,0.699535143086525
361,2,180314,-0.030393194611438,0.0592204190839747,0.608117402316856
362,2,180339,-0.0214957368705373,0.0593811586543774,0.717571684171088
363,2,182758,-0.026643097180491,0.059162189415909,0.652741792106579
364,2,183619,-0.00789855209134965,0.0594107339009923,0.894310074566079
367,2,187176,-0.0622795425909271,0.059643633759959,0.297110036406713
368,2,191066,-0.0174698240575381,0.0601750454555611,0.771744392616744
371,2,191599,-0.0596130897206079,0.0592634737809447,0.315153000084108
373,2,191763,-0.0300113895539921,0.0595619852956834,0.61466831711336
374,2,191959,-0.0440898029457427,0.0593916770359155,0.458364989693324
376,2,195759,-0.00345982561112382,0.0599481012976386,0.954009350830992
377,2,196912,0.0237272395928786,0.0589652102129248,0.687637729619677
379,2,198110,-0.0168143842941776,0.0593254254455981,0.777016237706058
381,2,198805,-0.0193300318277226,0.0595788524694031,0.745793693971726
382,2,198891,-0.0248441634697661,0.0591087951421849,0.67451293857043
383,2,199248,-0.0348345301454051,0.0592295980193152,0.556823073023783
384,2,201782,-0.0142524566543645,0.0591809271617533,0.809827815505141
385,2,203285,-0.0320507067655124,0.0589316415798282,0.586879453378857
386,2,203783,-0.0272334131287861,0.0588115174342551,0.643604854085357
387,2,204179,-0.0256057499004029,0.0589559775989222,0.664321560481162
388,2,205406,0.00132411856239617,0.059577580748474,0.982280941417741
389,2,205834,-0.0132319760036692,0.059288090637554,0.823523721676872
391,2,207192,-0.0489458994029513,0.0591795176073207,0.408753281123965
392,2,207561,-0.031589972531082,0.0589510236837861,0.592387193955601
393,2,208682,-0.0446289549243177,0.0588278466218328,0.448576222761712
394,2,210102,-0.0291115490270039,0.0590074946349757,0.622069674544925
396,2,214801,-0.0252240797439983,0.0590097549290296,0.669307781804849
397,2,215016,-0.018577601630764,0.0589830594624462,0.752974294717266
398,2,218876,-0.0734456055014483,0.0594728930479457,0.217673243288505
399,2,227511,-0.0905054173817777,0.0598294654330346,0.13124474051071
400,2,230378,-0.0978952567577353,0.0590371820756115,0.0981660743542343
401,2,231943,-0.112982767849651,0.0591315979751883,0.0568529521840061
402,2,232156,-0.0907844693843435,0.0592154042872664,0.126141383363323
403,2,232789,-0.120388289665121,0.0588540617687478,0.0415425634695982
404,2,238524,-0.136611656880842,0.0588375799834502,0.0208098897206722
405,2,241518,-0.109648427259901,0.0595143795586978,0.066257270525917
406,2,250396,-0.0853080232323504,0.059218366603683,0.150593408902816
407,2,250466,-0.0652048096412475,0.0592696852305419,0.272021832956435
408,2,252305,-0.121318366588214,0.0591773357683994,0.0410947384097329
409,2,254571,-0.108941209083114,0.0600855495697329,0.0706653510552469
410,2,254742,-0.0942000527064082,0.0601014019233321,0.117928385220572
411,2,254908,-0.115756947013119,0.0604577278369713,0.0563419122360931
413,2,255862,-0.121628708388052,0.0600568821041213,0.0435963847840848
414,2,255975,-0.0872450231326968,0.0600072948671025,0.146860592103129
415,2,258311,-0.0769614971731157,0.0590509661269626,0.193319621878676
416,2,259284,-0.0804136707503422,0.0592377639523048,0.175498133358802
417,2,266330,-0.105808071296469,0.059381105036987,0.0756336581131249
418,2,267100,-0.104419793707249,0.0593836996554168,0.0795474438689813
419,2,268086,-0.123533473814524,0.059284058309896,0.0379012831398865
420,2,274614,-0.0873482767603436,0.0591025874388379,0.14032365897816
421,2,274729,-0.0908770566834922,0.0594128573889563,0.127014900893705
422,2,275746,-0.0957167138219844,0.0593652070625749,0.10778229168889
423,2,277029,-0.112855331324881,0.0590015462181401,0.0565887220278649
424,2,277741,-0.0920950617551156,0.0591269651232195,0.120228565950946
425,2,278218,-0.0970802102935528,0.0589967999875819,0.10075340368984
426,2,278379,-0.0992180034936271,0.0604580522415812,0.101666284713577
427,2,279910,-0.111757315456371,0.0589022633531664,0.0585995966163314
429,2,283431,-0.102655069918212,0.0598199075652181,0.0870268256375031
430,2,283573,-0.10342547592815,0.0590925028192317,0.0809474157275504
431,2,286762,-0.0564231186587343,0.0594244289233067,0.343019183520222
432,2,287187,-0.0335545850124147,0.0591957038334074,0.571182076678085
433,2,288379,-0.0224518078743264,0.0587616844062854,0.702630130153859
434,2,294941,-0.146171223236436,0.058292114922956,0.0126049712542439
439,2,297610,-0.110084588116478,0.0588155259812626,0.0620759346131239
441,2,299680,-0.0613251294386541,0.0588341576026461,0.297967920065615
442,2,299708,-0.0577805662839363,0.0589687769879244,0.327831134671902
443,2,299759,-0.0621821323950927,0.0587557151645966,0.290634910983403
444,2,300111,-0.048987238138221,0.0592026442773369,0.408540966480459
446,2,301710,-0.023613801377272,0.0588512167915214,0.688481970031884
447,2,303446,-0.0219467167436075,0.0592238916295745,0.711178595102555
448,2,303854,-0.0436970786228019,0.0592011026406754,0.460936445789836
449,2,304472,-0.0629860399528051,0.0586503889558114,0.283590445282809
450,2,304691,-0.0636582526027953,0.0596016340951224,0.286222309631339
451,2,308097,-0.0390642443516381,0.0590320075618237,0.508565212982937
453,2,309402,-0.0279710720824165,0.0586903531437278,0.633950958268873
454,2,310030,-0.0536272186196962,0.0589700381040706,0.36376070412987
455,2,310113,-0.0499712073565223,0.0588142818844068,0.396098851494836
456,2,310972,-0.0864845277534434,0.0587838430320696,0.142119908565339
457,2,312659,-0.0597735902378465,0.0586488217600917,0.308816443108736
460,2,318265,-0.139430729057765,0.0590337162526155,0.0187246770848861
461,2,318379,-0.129938459093618,0.0592725140617458,0.0290159850486611
462,2,321266,-0.124233887754543,0.0589052328592295,0.0356444017082322
463,2,322957,-0.0947542577136951,0.0585292430680559,0.106357185445699
464,2,325221,-0.057860023906436,0.058988279372442,0.327327028361414
465,2,332691,-0.0122009541056385,0.0596667384311539,0.838092345165657
466,2,333006,0.00293421194209861,0.0595528800211898,0.960731436485814
468,2,335046,-0.0170068028027232,0.0589493772442233,0.773134561210055
469,2,335049,-0.035115921233223,0.0591775318523175,0.553293796813257
470,2,335995,-0.0288017982118077,0.0588525697760678,0.624870302873378
471,2,336060,-0.0171642243214566,0.058786157996044,0.770475489148814
472,2,338292,-0.0437073099799643,0.0587435111163307,0.45734943194619
473,2,339568,-0.0371838159453879,0.0588448351279813,0.527863849973763
474,2,340466,-0.0634638291971247,0.0592917479005522,0.28518622299135
478,2,348480,-0.0984996984313593,0.0585562602765721,0.093426444680249
479,2,350086,-0.0835388331423303,0.0586248852508195,0.155048755304326
480,2,351083,-0.0584563623724979,0.0594717547032274,0.326316821954902
481,2,351335,-0.0760950863600225,0.0587442303313907,0.196041600647259
482,2,351417,-0.0985302523246314,0.0586403593028423,0.0937940496565058
483,2,351450,-0.0936754610014087,0.0587282778459671,0.111592424526926
484,2,352302,-0.0887147706182783,0.0592171072485927,0.134993826019616
485,2,352469,-0.0858614725580326,0.0586265189671623,0.143933712623391
486,2,352562,-0.0710325588061872,0.0589235330959634,0.228816219064479
487,2,352944,-0.075550070610469,0.058736907561238,0.199200455475434
490,2,355266,-0.0779176817577419,0.058728144736473,0.185448354319848
491,2,358277,-0.0901452017867731,0.0586878854350646,0.125431630728895
492,2,358926,-0.101911103427859,0.0587203350171775,0.0835190315915217
493,2,358948,-0.0902409585883457,0.0587931468449801,0.125706844580349
494,2,359515,-0.0811560136347525,0.0587418232835987,0.16797717104502
495,2,363190,-0.121780253850823,0.0591225398733661,0.0401509775430187
496,2,363588,-0.0697946239693196,0.059595762109445,0.242334838192781
497,2,363888,-0.0858259904477442,0.0590225000609439,0.146800653916682
498,2,363954,-0.088152661152895,0.058776823136045,0.134563633404865
499,2,364199,-0.0941632562349019,0.0586700092818724,0.109395937701755
501,2,365981,-0.111623827420229,0.0597763685870419,0.0626803189744395
502,2,366047,-0.0687917100661673,0.0588752696572923,0.243421309207321
503,2,366936,-0.107292993698057,0.0593939517358355,0.0716975027328063
504,2,369530,-0.0786095791931388,0.0587423070510683,0.181689128681747
506,2,369931,-0.115526261512027,0.0589754448317069,0.050912882188177
507,2,371033,-0.0541099509661889,0.0590675356872704,0.360255973130514
508,2,372919,-0.0296230013978107,0.0588611762290878,0.615089084793785
509,2,373518,-0.014226839871373,0.0588439824939013,0.809097058848312
510,2,376157,-0.0452057817685542,0.058929633763914,0.443526142797257
511,2,376172,-0.0449732204612268,0.0593568156982419,0.449150597193095
514,2,381433,-0.042024090916344,0.0593200008043228,0.479145570934891
515,2,381922,-0.0428543025765237,0.0597797181958249,0.473928187791349
516,2,382146,-0.0596687308391621,0.0588375830722963,0.311217153513433
517,2,384206,-0.0538474652018001,0.0590371275864072,0.362341207922869
518,2,384955,-0.0404038770564408,0.0589357752973013,0.493441999618854
520,2,387301,-0.0203590860747051,0.059265291740515,0.731408341556773
521,2,388313,-0.0151097932663201,0.0589177428404531,0.797748348593947
524,2,390138,-0.0290746978843318,0.0590863920825122,0.622975045666787
525,2,391233,-0.0406153019421259,0.0593958255662369,0.494545446169732
530,2,395606,-0.029577333687315,0.0590692328815159,0.616878015457547
531,2,395726,-0.0376060612032921,0.059034690046603,0.524527108019276
532,2,395853,-0.0351021045890726,0.0592073598553117,0.553649611174944
533,2,396484,-0.0330941573480565,0.058948685862173,0.574876887987175
534,2,396705,-0.0234508329753767,0.0589333158581908,0.690928593287639
535,2,398759,-0.0201262942447,0.0594188052603086,0.735022611472545
536,2,400386,-0.0199354397692694,0.059087257421013,0.736023575418697
537,2,400847,-0.0248387725548097,0.0590275516644834,0.674157461316496
538,2,401130,-0.0262862905651824,0.0595669722613174,0.659273458665551
539,2,401143,-0.0289645586568897,0.0594453003193803,0.626385561391092
540,2,401979,-0.0406670472210568,0.0593890302044082,0.493946695806383
541,2,403598,-0.0438583780693698,0.0590675974172172,0.458271204597568
542,2,404844,-0.0286298998290882,0.0597546227684013,0.63214677403303
543,2,405100,-0.0280497875393625,0.0592080753779022,0.635971518925419
548,2,406181,-0.0160964309929615,0.0592590502625632,0.786066675934533
549,2,406688,-0.021972593190962,0.0589116243996536,0.709390528135468
550,2,407621,-0.0253766315134138,0.0593911366933601,0.669436069764161
551,2,409016,-0.0259230745273969,0.0599855594964746,0.665892440181437
552,2,410647,-0.015349369192052,0.0591212335829514,0.795304153362363
554,2,419803,0.00303677532855134,0.0595418093371907,0.959352453353965
555,2,419943,-0.000890597331826837,0.0598935079410774,0.988144549054029
556,2,422349,-0.0201688699458888,0.0591491632193482,0.733319099230195
557,2,425467,-0.0373070087038624,0.0589130784588966,0.52697709773592
560,2,429095,-0.0368607839115049,0.0592631300597953,0.534353176485315
561,2,431266,-0.0572997720602605,0.0592494576955283,0.334159338192682
562,2,431446,-0.0377216310144378,0.059533670369448,0.52674018601301
563,2,432524,-0.0211499597850746,0.0589848127219382,0.720133985828899
564,2,434090,-0.0336032159553089,0.0595122764786468,0.572674936116374
565,2,441927,-0.0692586429399033,0.0587863566448135,0.239533829829032
566,2,446471,-0.0979563086250299,0.0593955058092928,0.0999919641710323
