SNP,Chr,Pos,Effect,SE,TPO1_TPO2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
225,2,55834,0.0447702751144439,0.169130035602331,0.791387988550102
226,2,56422,0.0984899693445681,0.169368117613879,0.561265074216497
227,2,57715,0.0743764800921528,0.168844243310251,0.659842101437216
228,2,59046,0.086644288004562,0.16968235654463,0.609931868327095
229,2,59191,0.0679777190940485,0.168734325191651,0.68728895164897
230,2,59383,0.119142325033683,0.168702576952657,0.480512790196109
231,2,59477,0.049585214991639,0.171341535790665,0.772449766562654
233,2,60471,0.0358435403069379,0.169038327135539,0.832195192159886
234,2,60478,0.0411443137250107,0.169227829291799,0.808046130671802
235,2,60786,0.0491847254384151,0.168943437394356,0.771121874003974
236,2,61035,0.0610763405579207,0.168920256047089,0.717890398724305
237,2,61071,0.0893974147000015,0.168117781168297,0.59523040060486
238,2,61675,0.0438167053749384,0.168653169212771,0.795166711782747
240,2,62939,0.0965282855572904,0.168299340067106,0.566636772277295
241,2,63527,0.0894867520817779,0.168942651622733,0.596661828305229
242,2,63857,0.095581197264099,0.168972528036057,0.571983509337647
243,2,65527,0.0418609660796568,0.168477031290797,0.803917660476625
247,2,67976,0.128914121717092,0.170780839566788,0.450841576201699
250,2,72389,0.230010782477495,0.169422860993851,0.175453558416651
251,2,72392,0.100972066582868,0.170935165787125,0.555096840186202
252,2,73646,0.236159350166172,0.167041147195118,0.15830792853393
253,2,74564,0.281436753401611,0.166512067416588,0.0918747390561678
254,2,74739,0.325836352789737,0.166835237804682,0.0516043412032461
257,2,80873,0.445947063123515,0.166450595417351,0.00772634337137885
258,2,81501,0.458679277981354,0.166324240843465,0.00612300428274546
259,2,83526,0.467923463850274,0.1659875856067,0.00508860381299775
260,2,83845,0.474278671228048,0.16609783064583,0.00455215955275124
263,2,84447,0.55078495965148,0.167605708341838,0.00111740122023874
264,2,87391,0.589980215720577,0.164289193839666,0.000375927088978556
265,2,87562,0.600470224181483,0.16461269830863,0.000304391046620868
266,2,87849,0.601412561943956,0.164586773646342,0.000297281644905424
267,2,87878,0.59065251228463,0.165430576832082,0.000405806264149302
269,2,89785,0.514833479814203,0.166165696338256,0.00210234074624885
272,2,93721,0.556255416798109,0.165270456230164,0.000847405658927268
273,2,93952,0.52727983577978,0.165052179282266,0.00152622914291273
274,2,95085,0.600223526234836,0.164582896104709,0.000305349118437902
276,2,107124,0.511646427148606,0.165512841208208,0.00215143040113279
277,2,111645,0.521611596693172,0.165533619457208,0.00176567634644291
278,2,111916,0.494851714517216,0.1661667895227,0.00310148173319955
279,2,111931,0.513622094301217,0.166266071184258,0.00216644277543618
280,2,111999,0.523484935465204,0.165565345595506,0.00170374197267089
281,2,114528,0.425318905132468,0.167335271794831,0.0114579421273287
282,2,116024,0.516297674382494,0.167015469610435,0.00215116846900986
286,2,120090,0.363160405243675,0.167480862078506,0.0307980411786257
287,2,120291,0.374619714627397,0.169350792517264,0.0276000294849298
288,2,120726,0.355662415557657,0.168475175114331,0.0354691754684273
289,2,121716,0.383226332241959,0.168109901729368,0.0232265040998946
290,2,123100,0.354855772552443,0.168521302712797,0.0359360349596655
291,2,124677,0.32554930190906,0.168453989664314,0.0540887727465952
293,2,127887,0.297540849348466,0.169766794462035,0.0805311703865947
294,2,128935,0.302079245899991,0.169582182789111,0.0757207580542481
295,2,129053,0.30819382228289,0.170071948415899,0.0708144351456216
296,2,130040,0.279438082500798,0.171259425692413,0.103641741423536
297,2,130976,0.193018593010393,0.170194058951643,0.257518456172949
298,2,132199,0.257924070166361,0.170743115751875,0.13178571863491
299,2,133355,0.250893496846533,0.171935032314105,0.145389896043159
300,2,133435,0.232071310974651,0.172383521292542,0.179085761673892
302,2,135183,0.202325957184328,0.172585565916959,0.241858118674569
303,2,135402,0.233442811587883,0.172448054531053,0.176698420458429
304,2,135898,0.290397611306337,0.173123417029318,0.0943490167840051
305,2,135912,0.292512347576087,0.173242234119742,0.092206362863483
306,2,135925,0.291268480027257,0.172457070593641,0.0921152738681936
307,2,136002,0.248422365981713,0.172516948739239,0.150756999232208
308,2,136173,0.254469829944382,0.173719829351381,0.143857637138872
310,2,138318,0.295515616420084,0.178154273871511,0.0980518798280754
311,2,138695,0.260686864400321,0.175233461065025,0.137734712619787
312,2,138818,0.235050347779906,0.175012980602041,0.180120190022831
313,2,139728,0.254562256369022,0.174620144606655,0.145783144909547
314,2,140174,0.231306487518015,0.17471177439565,0.186382335490337
315,2,140863,0.235257541396998,0.174625802974778,0.178776909340823
316,2,141152,0.202915728282085,0.175234813778971,0.247661298022155
317,2,141292,0.257330164144584,0.173766022464393,0.139525126081759
318,2,141545,0.319308736314969,0.174327585290505,0.0678447251122372
322,2,146723,0.286448913607673,0.174172114383615,0.100936050004911
323,2,147946,0.33078124713512,0.175559127751524,0.0603650730050818
326,2,151397,0.326866782499993,0.176023149198856,0.0641505772743341
327,2,153035,0.279497891525729,0.174321671945496,0.109752706753685
328,2,153228,0.223740839425051,0.175829101302093,0.204036460109176
329,2,153455,0.219462436110997,0.177177426691327,0.216294795105486
331,2,153815,0.258262485642787,0.176345872788568,0.143941256309094
332,2,154160,0.240355475807496,0.174559330043569,0.169407358044116
333,2,154235,0.219633296221081,0.176388312926212,0.213895491267482
335,2,159870,0.241067416741667,0.171832097008115,0.161518345007931
336,2,161229,0.300872605274679,0.174220845335634,0.0850494577030249
339,2,162696,0.353054475748448,0.17318600610142,0.0422361500851135
340,2,163284,0.327558881343364,0.171007642336073,0.0562411184453077
341,2,164166,0.237232520488965,0.17302999552715,0.171230837240008
342,2,165270,0.260430943115366,0.171471746589312,0.129708450025551
343,2,165675,0.217092317066595,0.174491994698416,0.214273842538547
346,2,168062,0.203007362561192,0.172965599123136,0.24131195153034
347,2,168518,0.164982067279229,0.172086574596962,0.338358251864647
348,2,168980,0.187893261997609,0.171938074054257,0.27522853285561
349,2,169651,0.241107883717883,0.171831936166512,0.161447784186753
352,2,170725,0.265319821528562,0.172038590291093,0.123918250151428
353,2,171254,0.33353901427033,0.171982733464507,0.0532521539720529
354,2,172242,0.133191660011618,0.170705643760045,0.435771483287418
355,2,173254,0.141899825963826,0.169375238628638,0.402719028846078
356,2,173340,0.133745180813801,0.169373499174779,0.430264362245955
357,2,173385,0.136288919322347,0.169524020264502,0.421966625206768
358,2,173973,0.199127503848218,0.168896182562344,0.239194809017263
360,2,177341,0.271857241889944,0.168029931043631,0.10657523018108
361,2,180314,0.178839153403079,0.168439632177474,0.289079421702656
362,2,180339,0.158239444689951,0.168924768447528,0.349530126532189
363,2,182758,0.209768430195176,0.168157792549062,0.213059497411152
364,2,183619,0.1381437694302,0.169031830581423,0.414328346402448
367,2,187176,0.0775054235559746,0.170062766108557,0.648852869573053
368,2,191066,0.0986391616896629,0.171304034683463,0.56510820129206
371,2,191599,0.025925179326358,0.169004144146241,0.878170760470337
373,2,191763,0.0551660759494904,0.169653740519171,0.745246078273297
374,2,191959,-0.0196591349152955,0.169261902293793,0.907602681800506
376,2,195759,0.0721501832827256,0.170675336429461,0.672747097627438
377,2,196912,0.0938348978296703,0.167882926742396,0.576563511790785
379,2,198110,0.0750978411742706,0.168916433987893,0.656891592623077
381,2,198805,0.0733589271544693,0.169646564688588,0.66569868773857
382,2,198891,0.0508375266083395,0.168347957631028,0.762846002278459
383,2,199248,0.050898204147956,0.168732475147346,0.76309627436255
384,2,201782,0.0643794772754004,0.168512009910585,0.702656529153992
385,2,203285,0.17794720890042,0.16762603563419,0.289155488639134
386,2,203783,0.13042434976258,0.167387989820065,0.436399328181502
387,2,204179,0.0936344204502784,0.167863287714135,0.577333394846622
388,2,205406,0.0767032500701954,0.169613568036568,0.651385707816075
389,2,205834,0.0654916955601496,0.168814103174066,0.698285715405608
391,2,207192,0.0679553969687843,0.168653418065932,0.687244181836847
392,2,207561,0.079599664192785,0.167893112590131,0.635715179694869
393,2,208682,0.0459166020367699,0.167646212255312,0.78432943691904
394,2,210102,0.02646482028178,0.168091127000597,0.874985514190256
396,2,214801,-0.000607459697985258,0.16808902590838,0.997118559544734
397,2,215016,0.0102295379060009,0.167992238935357,0.951478948635035
398,2,218876,-0.0390999596764905,0.169717152401876,0.817927564128025
399,2,227511,-0.0469876666727471,0.170912938223014,0.783537270452976
400,2,230378,-0.0424242842411041,0.168762054635575,0.801662578909465
401,2,231943,-0.0669103428158061,0.169223583408268,0.692789431477529
402,2,232156,-0.0661584372700007,0.169155023470756,0.695950941621763
403,2,232789,-0.060596431054233,0.168561710835673,0.719442704462405
404,2,238524,-0.0766703754738369,0.168780495595563,0.649920258775733
405,2,241518,-0.117756629042586,0.170180125147322,0.489421788039204
406,2,250396,-0.136649098521425,0.168978145040794,0.419244416144937
407,2,250466,-0.113896195445098,0.168966154117453,0.500703533847102
408,2,252305,-0.0859737146613629,0.169461254469014,0.612236217013256
409,2,254571,0.0317502269621326,0.171895726912547,0.853565459058448
410,2,254742,-0.00661618393169694,0.171748443908022,0.969292847959596
411,2,254908,0.018675720920214,0.173057863432804,0.914123596565851
413,2,255862,0.0201730616575596,0.172014879669773,0.906708754954714
414,2,255975,0.0424259635876834,0.171382310096777,0.804625293473045
415,2,258311,-0.195693929749877,0.168244908813065,0.245554637130981
416,2,259284,-0.102289833549457,0.169046948003652,0.545503203829799
417,2,266330,-0.0416486887577565,0.169847371151488,0.806434433931562
418,2,267100,-0.0799529035331072,0.169796137916612,0.638020221898465
419,2,268086,-0.0803051904815171,0.169808051929404,0.636564355096391
420,2,274614,-0.0696100960686552,0.168789162622277,0.680290332582661
421,2,274729,-0.0932455249128363,0.169680685628592,0.582985634633561
422,2,275746,-0.0311405737033724,0.169671051689152,0.854483647463425
423,2,277029,-0.0197102511464076,0.168887385387351,0.907159028856385
424,2,277741,-0.0396982933833381,0.168943735839038,0.814360988369362
425,2,278218,-0.0387234042401428,0.168639189704008,0.818517874544689
426,2,278379,-0.030450204274889,0.17281788510413,0.860239254905767
427,2,279910,-0.067671338049569,0.168554085050957,0.688308632812406
429,2,283431,-0.0953549171434773,0.170986462305262,0.57741963739184
430,2,283573,-0.0695887314133278,0.16896918759717,0.680704660258242
431,2,286762,-0.0899682374723019,0.169374716606182,0.595629026213403
432,2,287187,-0.148793943968766,0.168465740329558,0.377713281101596
433,2,288379,-0.0286110053449198,0.167366769329815,0.864362639995599
434,2,294941,-0.00727615083758121,0.167473373552544,0.965370085957718
439,2,297610,-0.0501799844595633,0.168300295357889,0.765758422566427
441,2,299680,0.125133273628012,0.167670899014022,0.455981195466525
442,2,299708,0.143732553359465,0.167982956517826,0.392778593149085
443,2,299759,0.130533765597066,0.167443262643982,0.436166284424996
444,2,300111,0.10527209147555,0.168665226800505,0.532933432732461
446,2,301710,0.213656165482257,0.167246117395702,0.202266898569664
447,2,303446,0.136673244285469,0.168531234027352,0.417931135358317
448,2,303854,0.170463173786214,0.168476384135394,0.312330195639024
449,2,304472,0.0970845534538027,0.167214957165243,0.561882345517709
450,2,304691,0.0876683889520435,0.169941055490903,0.60626448015243
451,2,308097,0.237348458328811,0.167738122494376,0.157951745963567
453,2,309402,0.129003833835263,0.167048676068023,0.440481332458825
454,2,310030,0.111348280937356,0.1680245539521,0.507961227549235
455,2,310113,0.0991620023317096,0.167576962397378,0.554403435078662
456,2,310972,0.0972371903174926,0.167834875955392,0.562714311575342
457,2,312659,-0.0191794136145851,0.167260126723688,0.908773333971036
460,2,318265,-0.210845732879739,0.169064887151435,0.213176977134216
461,2,318379,-0.215030586814769,0.16955310459661,0.20555527661972
462,2,321266,-0.20243596802145,0.168457237517277,0.230283277798582
463,2,322957,-0.25462216231055,0.16674495932525,0.127652606714085
464,2,325221,-0.193064472048693,0.167898997038184,0.250969826897175
465,2,332691,-0.233444986386547,0.169471669401031,0.169234519015503
466,2,333006,-0.226990363812493,0.169161936986546,0.180506321715515
468,2,335046,-0.116444051197128,0.167778960494601,0.488118298173212
469,2,335049,-0.148719415515444,0.16842145654476,0.377826725587777
470,2,335995,-0.182580276783086,0.167372891220891,0.276078822928057
471,2,336060,-0.202681113115272,0.167081116109275,0.225914128093759
472,2,338292,-0.0966283272287685,0.167339453346903,0.564011038764707
473,2,339568,-0.150481182428213,0.167479236566325,0.36952803084691
474,2,340466,-0.139159769043766,0.168960106012764,0.410708757625575
478,2,348480,0.0130151916388291,0.167419668747664,0.938078983916571
479,2,350086,-0.0737745188780766,0.167382955835318,0.659661709632742
480,2,351083,-0.120385087425041,0.169471730973727,0.477953058164958
481,2,351335,-0.119972541093516,0.167564898057065,0.474479166189418
482,2,351417,-0.0853122052348121,0.167598556345521,0.611051255032181
483,2,351450,-0.15684623551312,0.167637852989641,0.350105697732224
484,2,352302,-0.0747972290780752,0.169124430784725,0.658570808320466
485,2,352469,-0.100166101148238,0.167375751160621,0.549923176641203
486,2,352562,-0.0728983789685335,0.168100279315185,0.664800202883387
487,2,352944,-0.0742783251909115,0.167613437654073,0.65792684330965
490,2,355266,-0.119084170013605,0.16754020778474,0.47769014306132
491,2,358277,-0.0694144791385384,0.167645816595796,0.679085770873685
492,2,358926,-0.0755712589763004,0.167885085792163,0.652888098261453
493,2,358948,-0.108067379458741,0.167887966761298,0.520196086835978
494,2,359515,-0.0685269360675682,0.167694533588706,0.683050598655808
495,2,363190,0.0283705630292189,0.169368784507458,0.867066567194941
496,2,363588,0.0686392956172321,0.170004487442819,0.68664110929783
497,2,363888,0.045044059353785,0.168567444626933,0.789458260102614
498,2,363954,0.0764668068722306,0.167865321800561,0.649011841853984
499,2,364199,0.0513002589504019,0.167664290495829,0.759807781200197
501,2,365981,-0.0396759313098214,0.171054353747705,0.816711825691005
502,2,366047,0.0425573263916325,0.167971195297705,0.80013686120392
503,2,366936,0.0753156320304559,0.169872358863493,0.657772614660481
504,2,369530,0.0312217365248869,0.167699470872273,0.852413124771177
506,2,369931,0.0225011175810654,0.168853949295873,0.894065378406939
507,2,371033,-0.0438927929855238,0.16839370748641,0.794509957049943
508,2,372919,-0.0657279973020451,0.167646054170477,0.695247457281967
509,2,373518,-0.0136262466461102,0.167585767645401,0.935242223671107
510,2,376157,-0.112432967668417,0.167850557682559,0.503397899531473
511,2,376172,-0.102824762357179,0.169082731932082,0.543490437885144
514,2,381433,-0.160467478060608,0.168833201544929,0.342534037531903
515,2,381922,-0.0669359612287593,0.170324829947327,0.694564057734053
516,2,382146,-0.0571036099942825,0.167771616876287,0.733784022759139
517,2,384206,-0.0299472576269418,0.168313938909267,0.858883934395296
518,2,384955,-0.0781351765093813,0.167895061416357,0.641945589200093
520,2,387301,-0.0371059991618253,0.168789904891991,0.826126406209466
521,2,388313,-0.0671883811019925,0.167761034098008,0.689030177592442
524,2,390138,-0.0567368781985198,0.168294395215605,0.736220205835115
525,2,391233,0.00665300987335815,0.169256598380117,0.968667654471425
530,2,395606,-0.0744609099641969,0.168227973937968,0.658312374917665
531,2,395726,-0.0864220788684031,0.168150251141668,0.607603293212599
532,2,395853,-0.066439289041685,0.168655129303668,0.693866310457332
533,2,396484,-0.0356413501393054,0.167935844790944,0.832048582298602
534,2,396705,-0.0668006451162361,0.167827842355804,0.690848115173083
535,2,398759,-0.0577224985048501,0.169210027122277,0.733209194985345
536,2,400386,-0.0416319771425591,0.168278791482371,0.804743405257635
537,2,400847,-0.0332293046515505,0.168129076758437,0.843439220422533
538,2,401130,-0.0644771635492168,0.169644439462063,0.704120272905281
539,2,401143,-0.0345237006468715,0.169332818635628,0.838564180274038
540,2,401979,-0.00233345304808608,0.169237869954344,0.989006899339393
541,2,403598,0.00748982686235145,0.168341098572096,0.964537410961707
542,2,404844,-0.0297064335396577,0.170214725409984,0.861554280555238
543,2,405100,-0.0142871503468706,0.168662190563794,0.932541021034397
548,2,406181,0.000262618744111709,0.168773110624494,0.998759334295088
549,2,406688,0.0630032497585018,0.167765634443084,0.707482057285771
550,2,407621,-0.072117770017244,0.169131806156356,0.670076443329834
551,2,409016,-0.0720426768908096,0.170826551830628,0.673478828959267
552,2,410647,-0.088136835155523,0.168313721890855,0.600853248020073
554,2,419803,-0.132599918626017,0.169414389283701,0.434330554817051
555,2,419943,-0.0779745371253954,0.170511812869986,0.64773890624663
556,2,422349,-0.131579317380819,0.168324657671089,0.434915114512067
557,2,425467,-0.113044026626254,0.167757637154573,0.500845616238907
560,2,429095,-0.134912972026672,0.168706800628203,0.42442880065616
561,2,431266,-0.0396251708388546,0.168938368498805,0.814690900524895
562,2,431446,-0.0109138479965655,0.169632914642158,0.948737488298913
563,2,432524,0.0550241373482602,0.167979572995056,0.74343517858149
564,2,434090,0.014295993440227,0.169551412411645,0.932852535288729
565,2,441927,-0.00314659980836574,0.167738083966032,0.98504395445674
566,2,446471,-0.0430069621733296,0.169779030902998,0.800175055764712
567,2,449325,-0.10139470759614,0.168715168577906,0.548237952296019
569,2,450017,-0.158121446606809,0.167654399033018,0.34625470515079
570,2,451779,-0.375472512806434,0.167302416452171,0.0254338563199393
571,2,451784,-0.372457615935545,0.167933269726483,0.0271983785052597
572,2,453525,-0.353440366785121,0.168102957197544,0.0362152244922645
573,2,453768,-0.39263942011364,0.168081335178687,0.0200500487051957
574,2,454027,-0.3638891153079,0.167553621789871,0.0305378099214037
575,2,455029,-0.335524370580438,0.167810724370896,0.0463288374657837
576,2,455247,-0.363960302849428,0.167093997652691,0.0300541714994226
579,2,455756,-0.304765106817192,0.179988722066163,0.0912909448925598
580,2,457024,-0.384562297680218,0.168208478272758,0.0228329747584007
581,2,457298,-0.425535113039667,0.168422880478176,0.0119540756305697
582,2,460202,-0.359384790798475,0.169247131597921,0.0344128318824763
586,2,464424,-0.35678326397328,0.168374931424898,0.0347899492209955
587,2,465824,-0.192836250775632,0.170800056366852,0.259657120494928
588,2,470145,-0.188554374653036,0.168370467405071,0.263527146699793
589,2,470686,-0.162104394025275,0.168346058639057,0.336245013343835
590,2,471144,-0.180314085561151,0.168585246019559,0.285542741127101
