SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
162,1,190148,0.0270451051039377,0.0571370567138144,0.636265067813093
163,1,190165,0.0258380787358241,0.0575779592853931,0.653887738569201
164,1,190169,0.0218570278831591,0.0575107941596272,0.704136208323296
165,1,190933,-0.00794052927929512,0.0570545207497957,0.889391695220302
166,1,192149,-0.0321400331570593,0.0574971172581149,0.576526311697291
168,1,192303,0.060274607899987,0.0685004518940408,0.379503724263217
171,1,192795,-0.0154153496142292,0.0569421621272628,0.786765053410973
173,1,194187,-0.0117345568755089,0.0569918309442094,0.836988556522855
174,1,194867,0.0324032898061665,0.0569381219441821,0.569652521172529
190,2,8314,-0.0377318043413004,0.0578939089375193,0.514992696885114
194,2,8498,-0.0264378665051533,0.0578267736933188,0.647815172600906
195,2,8651,-0.0223705225242063,0.0578858070066484,0.699389199198521
197,2,9812,0.00610377163462983,0.0582411633909421,0.916592700712344
198,2,9932,0.0211448500812921,0.0580016026132309,0.715660923544482
199,2,10135,0.0294773342845506,0.0577690522088331,0.610187044897431
200,2,11616,-0.0102810993184271,0.0577264201181663,0.858746278234726
201,2,12133,0.016351720367471,0.0579519774735384,0.777986309946907
202,2,12194,0.00866000021123103,0.0581808061441903,0.881759876584115
203,2,12359,0.0210433899393985,0.058001707143433,0.716966653768402
204,2,13061,0.00971282970082521,0.0580059472607163,0.867115479499402
205,2,14298,0.033184723403563,0.0581644375841413,0.568679314508792
206,2,15222,-0.00469837138014351,0.0587581650592848,0.936313453770924
207,2,17986,-0.000928033536593764,0.0577289925092894,0.987183087421424
208,2,19770,-0.0137882269945312,0.0581235151637563,0.812621508644034
209,2,19836,0.00125134544659133,0.0579684114585803,0.982789856852316
210,2,19851,0.00501446172713549,0.0581375603636384,0.931315257613547
211,2,21595,0.00717695379360939,0.0578967910483738,0.901416575865619
212,2,22385,-0.00715301147346203,0.0579515854019618,0.901836203600363
213,2,23441,-0.0231029492539412,0.0585027840881977,0.693152673296996
214,2,24209,-0.0094850061213948,0.0580316848076037,0.870261372250425
215,2,24341,0.0196038529284874,0.0581617903881235,0.736274055863365
216,2,26815,-0.0238212952939367,0.0580876045401797,0.681986810391374
217,2,28209,-0.0348030661567529,0.0580914642004006,0.549485095367598
221,2,41245,-0.0302057126959121,0.0578757260893587,0.60206281323295
222,2,43214,-0.0350357686359166,0.0588071815871631,0.551708244884699
223,2,47104,0.0389068257486225,0.0571590179585136,0.496522146567726
224,2,50915,0.0480523093618118,0.0577018355878876,0.405537990745252
225,2,55834,0.0176518075212657,0.0574839195594639,0.758968241828157
226,2,56422,0.0142719345882942,0.0575893706454569,0.804415932311354
227,2,57715,0.0329961815129279,0.0573776534469007,0.565610133151416
228,2,59046,0.0251160668611883,0.0576794279262331,0.663507486357978
229,2,59191,0.0320451472235977,0.0573392144852356,0.576605031026682
230,2,59383,0.0380968644096352,0.0573452582880009,0.506905150514724
231,2,59477,0.0268986164521299,0.0582268718377456,0.644392968062689
233,2,60471,0.0171481817819153,0.0574511300169545,0.765510222097645
234,2,60478,0.0167433618464928,0.0575170431595705,0.771143804400925
235,2,60786,0.028926760200313,0.0574087202096557,0.614664251959509
236,2,61035,0.0149148604134071,0.0574197325658416,0.79520690915394
237,2,61071,0.00430659700024688,0.0571642565726633,0.939989073014652
238,2,61675,0.0227742518586339,0.0573164726899431,0.691355297229175
240,2,62939,0.0271043531131991,0.0572120075955802,0.635969010834752
241,2,63527,0.0323497310479433,0.0574192069418284,0.573523198090246
242,2,63857,-0.00470530937440988,0.0574578336905543,0.934779389915337
243,2,65527,-0.0218881980913398,0.0572570972955826,0.70248431816339
247,2,67976,-0.0272067938580069,0.0580757653708794,0.639737171395188
250,2,72389,-0.0254081120564372,0.0577197196356994,0.660063033436849
251,2,72392,-0.0543104599249206,0.0580562288112827,0.350180324750086
252,2,73646,-0.00352414952163924,0.0569360993187462,0.950680225775824
253,2,74564,0.0140453136528967,0.0568196955089316,0.804904163528056
254,2,74739,0.0361167103050772,0.0569790391961742,0.526582962702385
257,2,80873,0.0699867099339071,0.0570259427925113,0.220535792328001
258,2,81501,0.0792430379718994,0.0569820754276261,0.165202765843737
259,2,83526,0.0489327455314325,0.0569898372835674,0.391131571006739
260,2,83845,0.0805526795913143,0.0569423575006978,0.158056852343117
263,2,84447,0.0779768615130524,0.0576834955133614,0.177303099730909
264,2,87391,0.0875861042150824,0.0566599332551219,0.123043850406655
265,2,87562,0.0880504379685813,0.0568022538892059,0.122008221118089
266,2,87849,0.0829424549581634,0.0568186154579304,0.145240970521301
267,2,87878,0.0933174313552975,0.0570188339958298,0.102603764226253
269,2,89785,0.0803276923759848,0.0570812361742564,0.160232510774601
272,2,93721,0.054914624956727,0.0569933795014464,0.335943007838013
273,2,93952,0.0717595335705771,0.0567767192876999,0.207103450263161
274,2,95085,0.0365875798441433,0.0569511749251563,0.521006066167192
276,2,107124,0.0702712135586994,0.0568899936791681,0.217573019789914
277,2,111645,0.0569378250586559,0.0569687694873526,0.318258059486218
278,2,111916,0.0564137547456084,0.0571049056970764,0.323879830881295
279,2,111931,0.0579848154296433,0.0571880148244784,0.311309179077406
280,2,111999,0.0563588586152707,0.0569866721252043,0.323348784949505
281,2,114528,0.0502358878277587,0.0573316398661698,0.381499128778904
282,2,116024,0.0838481658101147,0.0573570666699498,0.144668426821364
286,2,120090,0.0824171380487454,0.0571350621308676,0.150048982289681
287,2,120291,0.0738372408645818,0.0578251204585518,0.202474751304668
288,2,120726,0.0676580516582839,0.0575110180124391,0.240213271950136
289,2,121716,0.0350860383222561,0.0575279023021595,0.542323086083311
290,2,123100,0.0599612567765733,0.0575491795494007,0.298164913142396
291,2,124677,0.0632788104726233,0.0574595815822945,0.271527261697933
293,2,127887,0.0442695628925651,0.0579049166374519,0.445067192170765
294,2,128935,0.0485620869201666,0.0578403290200492,0.401707278236994
295,2,129053,0.036468214425159,0.0580418466706527,0.530207834573442
296,2,130040,0.0450075568547549,0.0583796229674046,0.441254440335244
297,2,130976,0.0509670985321921,0.0578893118600902,0.37922904762981
298,2,132199,0.00313728143384606,0.0582211979666041,0.957056829763546
299,2,133355,0.0213606301404036,0.058604253158993,0.715710818784226
300,2,133435,0.00183205583369372,0.0587418628321623,0.975137037411648
302,2,135183,0.0283195635437088,0.0587551473664168,0.630109692879622
303,2,135402,0.0317274338436555,0.058741331955697,0.58945409052558
304,2,135898,0.00404997606530455,0.0590768623945842,0.9453831696985
305,2,135912,0.00207457546666268,0.0591207895723566,0.972027445561942
306,2,135925,-0.0103852038632717,0.0588504834399988,0.86002779395453
307,2,136002,-0.0224258971125892,0.058796929381137,0.703126488083318
308,2,136173,0.0122942610026522,0.0592214937042637,0.835662612423539
310,2,138318,-0.00702937350109756,0.0607875392141914,0.908004885013081
311,2,138695,-0.0184835828410967,0.0597387087846626,0.757194393972396
312,2,138818,-0.0203464921055916,0.0596274090140942,0.733135585611846
313,2,139728,-0.00377506586962406,0.0595299875248278,0.949472314363797
314,2,140174,-0.019774211865917,0.0595210221877038,0.739918575844859
315,2,140863,-0.0332799901211105,0.0594798782482254,0.576163911141887
316,2,141152,-0.0202486513427653,0.0596641366471818,0.734527360041054
317,2,141292,-0.0330264354548293,0.0592187219761443,0.577400971609445
318,2,141545,-0.0349496292650016,0.0595043339504276,0.557346877324304
322,2,146723,-0.0466794271014175,0.0593740648473631,0.432282321013382
323,2,147946,-0.0725167571525585,0.0598460533445991,0.226429431169954
326,2,151397,-0.0631259169414322,0.0600263547000304,0.293685630395821
327,2,153035,-0.0794024881116957,0.059315474927367,0.181547066592482
328,2,153228,-0.0605920906036157,0.0598128796799469,0.311740880721489
329,2,153455,-0.0474899640048012,0.0602989091237907,0.431473344573076
331,2,153815,-0.0633053318919545,0.0600258194361004,0.292313571058447
332,2,154160,-0.0944201403693052,0.0592777365010456,0.112090372691855
333,2,154235,-0.0754291641716849,0.0599501621306775,0.209151795549783
335,2,159870,-0.00488144271426405,0.0585663173225016,0.933621300876057
336,2,161229,-0.032827838881724,0.0594401647126721,0.581103443432031
339,2,162696,-0.00818846558003639,0.0592083667469755,0.890082871008605
340,2,163284,-0.00187453852556529,0.0584252723891201,0.974422894450356
341,2,164166,-0.000760498127630682,0.058967823152843,0.989717387538552
342,2,165270,-0.0193394342046815,0.0584628755459302,0.740992922274244
343,2,165675,0.0166136460991815,0.0594316883483514,0.779992718199127
346,2,168062,0.0353546480101912,0.0588741010073303,0.548549911169289
347,2,168518,-0.00856047982407016,0.0585651212776234,0.883870406643715
348,2,168980,-0.00556224262823968,0.05853834044626,0.924353811549358
349,2,169651,-0.00227396637579103,0.0585667685553941,0.96905034247039
352,2,170725,0.00321416886081771,0.0586708972108007,0.956342320946077
353,2,171254,0.0163316745382402,0.0587596638147871,0.781220958054362
354,2,172242,0.0293600629897207,0.0580504079992505,0.613334906779567
355,2,173254,0.0121478224475563,0.0576228116037515,0.833152335340209
356,2,173340,0.0127236918715219,0.0576154852163877,0.825346204995172
357,2,173385,0.0230749985935353,0.0576594512961008,0.689255292206972
358,2,173973,0.0135381090956876,0.0575148082245774,0.814046610016889
360,2,177341,-0.0319835615262819,0.0572980555434116,0.577064216394347
361,2,180314,-0.0329455424720593,0.0573157538823579,0.565787441060209
362,2,180339,-0.0235740203670419,0.0574737470306178,0.681929896808324
363,2,182758,0.00527336701191061,0.0572805872250271,0.926700979983086
364,2,183619,-0.00486425734188856,0.0575062577094687,0.932638023576782
367,2,187176,-0.0273935055847579,0.0578015360580835,0.635847457630563
368,2,191066,0.0582282002197247,0.0581696528253731,0.317509341468486
371,2,191599,-0.00182010379992614,0.0574449348953014,0.974741704642149
373,2,191763,0.00942709938808151,0.0576703471421671,0.870245654384108
374,2,191959,0.0187562629549856,0.057523149215816,0.744568687832774
376,2,195759,0.0772830155447999,0.0578798298473205,0.182660733130459
377,2,196912,0.0545723165580809,0.057013313271128,0.339128715023115
379,2,198110,0.0540395045159791,0.0573572912510622,0.346757203827755
381,2,198805,0.0453771109987561,0.0576261360664011,0.431552865670262
382,2,198891,0.0507465566795805,0.0571636857195502,0.375284459930325
383,2,199248,0.042173276522851,0.0573142170543327,0.462325394259637
384,2,201782,0.0627358175022061,0.0571902752141831,0.273403771575884
385,2,203285,0.043210339435802,0.0570192033137569,0.449063851704732
386,2,203783,0.038227328648112,0.0569063266740485,0.50217661580286
387,2,204179,0.0483001723597348,0.0570225542298107,0.397548788099396
388,2,205406,0.0451666068350618,0.0576168077965614,0.433616410737133
389,2,205834,0.0664385653020232,0.0572816941520466,0.24689097615696
391,2,207192,0.0691672338415347,0.0572187672501257,0.227540782070382
392,2,207561,0.0709319756300457,0.0569586566409371,0.21383872050801
393,2,208682,0.0757420524887754,0.0568448376479069,0.183576764003113
394,2,210102,0.0931740098194445,0.0569191532974883,0.102531318525528
396,2,214801,0.0772158240760158,0.0569840520162347,0.176270437474663
397,2,215016,0.0753230177740407,0.056958549469869,0.186885112285723
398,2,218876,0.0239161650819479,0.0576757387914914,0.67863834271632
399,2,227511,0.0130098119263553,0.0580939774108614,0.822930239959836
400,2,230378,0.0111957690756336,0.0573628569584771,0.845368600144582
401,2,231943,-0.00358448446031362,0.0575301066548082,0.950354224925527
402,2,232156,0.00850368677391872,0.0575050593618314,0.882524117327142
403,2,232789,-0.000879249612185162,0.0573031900012208,0.98776655468853
404,2,238524,0.00747886562659483,0.0573824701326204,0.896376713195057
405,2,241518,0.0042154288023053,0.0578815881477617,0.941983844982875
406,2,250396,0.0157852188992212,0.0574813016837861,0.783772802473035
407,2,250466,0.0178729740622467,0.057459265466438,0.755942646145801
408,2,252305,-0.00878447134909033,0.0576175680861326,0.878909914946898
409,2,254571,-0.0173297652341126,0.0584214693549071,0.766920781280568
410,2,254742,0.0103627599159242,0.0583733836624413,0.859197515503516
411,2,254908,-0.0078828611320918,0.058820401379831,0.89346647992228
413,2,255862,-0.0241455478075464,0.058453439301716,0.679803798844707
414,2,255975,-0.00840013148915575,0.0582547612383487,0.885427606774838
415,2,258311,0.00652549475756858,0.0572934710710133,0.909385019832004
416,2,259284,0.0126399040240103,0.0574835047470527,0.826085875633047
417,2,266330,-0.00777383656139763,0.0577331417530582,0.892964402657797
418,2,267100,0.00903413123836361,0.0577284136815094,0.875733370752019
419,2,268086,0.00144261911097754,0.0577345733332324,0.980079378214755
420,2,274614,0.0141815553119754,0.0573788863174552,0.80493091762623
421,2,274729,0.00896299477280327,0.0576957447875325,0.876634727054084
422,2,275746,0.012221506682102,0.0576688613148718,0.832287405069623
423,2,277029,0.000691132627317348,0.0574045123121838,0.990400749384755
424,2,277741,0.0125028444864899,0.0574232047098506,0.827764067023446
425,2,278218,0.00196520914930265,0.057323242220148,0.972670907389681
426,2,278379,-0.00383722242083917,0.0587415887212432,0.947953189848028
427,2,279910,-0.00693374736299807,0.057302020723588,0.903757077540455
429,2,283431,0.0122025676528118,0.0581388434112016,0.833877218367162
430,2,283573,-0.000432029153046409,0.0574450119767722,0.994003620487708
431,2,286762,0.0140444451792201,0.0575872078699881,0.807464401623107
432,2,287187,0.0118627894688114,0.0573198602820054,0.836162180315233
433,2,288379,0.00841134080444689,0.0568871649658489,0.882537612678433
434,2,294941,-0.00799530197547538,0.0569213673178567,0.88837490979009
439,2,297610,-0.0373385139706305,0.0571765450515327,0.514156220706423
441,2,299680,-0.0323753239796046,0.0570088486113996,0.570463913297314
442,2,299708,-0.0298774268101885,0.0571330598494121,0.601340859924109
443,2,299759,-0.0315729653475142,0.056936747462722,0.579569366529953
444,2,300111,-0.0341747230515559,0.0573306832711168,0.551491589725533
446,2,301710,0.0039983897623935,0.0569764189891571,0.944093138537137
447,2,303446,0.00750842746743306,0.0573343070109218,0.895882563623435
448,2,303854,-0.0172492381892327,0.0573393455759025,0.763723325470507
449,2,304472,-0.0229758737531311,0.0568489514619263,0.686342379657637
450,2,304691,-0.0137679824171107,0.0577786727576957,0.811795747621449
451,2,308097,-0.0186349871846444,0.0571656470991686,0.744630931805076
453,2,309402,-0.00822303410654238,0.0568247110599125,0.885023397895708
454,2,310030,-0.0290219358231585,0.0571247804145596,0.611739381908665
455,2,310113,-0.0239860303165135,0.0569719553904253,0.674000567308754
456,2,310972,-0.0352696659432569,0.0570419121696449,0.536768809410739
457,2,312659,-0.0405030859523595,0.0568104966400234,0.476347256518715
460,2,318265,-0.131965216216417,0.0571602805320594,0.021538082345034
461,2,318379,-0.0959324132863232,0.0575347071678733,0.0963250624204895
462,2,321266,-0.107254517274491,0.0570895101141349,0.061108246065845
463,2,322957,-0.0591507624372989,0.0567748806493076,0.298195431319433
464,2,325221,-0.0124738722844458,0.0571703959179924,0.827409012182354
465,2,332691,0.0253920332761388,0.0577408013668635,0.660380821280683
466,2,333006,0.0475348493163789,0.0575876368614264,0.409682165045827
468,2,335046,0.0363613776061485,0.0570327398037158,0.524178194285188
469,2,335049,0.02537622050896,0.0572923211112897,0.658091042665334
470,2,335995,0.00531923460235354,0.0569837554406098,0.925681242105887
471,2,336060,0.0181542763326294,0.0568995220931406,0.749870864904082
472,2,338292,-0.0478224321026688,0.0568471885679681,0.400780009542611
473,2,339568,-0.0341028244349961,0.0569609424676735,0.549753334826605
474,2,340466,-0.0495221237243807,0.0574228252310956,0.389046432044561
478,2,348480,-0.012945393241702,0.0569008676153078,0.820160586885487
479,2,350086,-0.0287253860764886,0.0568871842619153,0.613906544986101
480,2,351083,-0.00738042606226557,0.05764184796304,0.898190725769312
481,2,351335,-0.025647558149477,0.0569789033818173,0.652897508036546
482,2,351417,-0.0298302952624438,0.0569641353679767,0.600838069754396
483,2,351450,-0.0577706304039802,0.0569663942543302,0.311221159144034
484,2,352302,0.00931004923719086,0.0574977747788978,0.871461361567587
485,2,352469,-0.00375724282736087,0.0569181253855894,0.947406150730489
486,2,352562,0.00047198630758262,0.0571510979077097,0.993415355099072
487,2,352944,-0.0104823548706007,0.0569835261787274,0.854155065025632
490,2,355266,-0.0322316654310733,0.0569604294780181,0.571848033816894
491,2,358277,-0.0333611762262446,0.0569675872298155,0.558507252266765
492,2,358926,-0.0369729674139317,0.0570451856297254,0.517319146777093
493,2,358948,-0.0168863987091936,0.0570901277567667,0.767568259719318
494,2,359515,-0.0345416340828675,0.056981805721605,0.544780138268394
495,2,363190,-0.0552408793016977,0.0574941988750724,0.337306428178128
496,2,363588,-0.0208015536524653,0.0577858454549701,0.719079885829061
497,2,363888,-0.031104188126722,0.0572765457098489,0.587436181580253
498,2,363954,-0.0472178886266039,0.0570174335948083,0.408156001825264
499,2,364199,-0.0577173266542966,0.0569124045994208,0.311209036575018
501,2,365981,-0.0607403942200089,0.0580544361687865,0.296154029852059
502,2,366047,-0.0446102787281607,0.0570478121153752,0.434750205202658
503,2,366936,-0.0452019884440399,0.05770414294005,0.433952462855573
504,2,369530,-0.0410215197840474,0.0569606231036598,0.471894884737952
506,2,369931,-0.0561331588491393,0.0573156800498039,0.328068761688873
507,2,371033,-0.0404141293329256,0.0572006971179567,0.480323370708709
508,2,372919,-0.00595607367373149,0.0569930218534567,0.916827702828603
509,2,373518,0.00222001221482632,0.0569614184662833,0.96893317940791
510,2,376157,-0.0360995780534169,0.0570549105180961,0.527328487595579
511,2,376172,-0.0232588515925636,0.057486582292999,0.686019411211791
514,2,381433,0.00620649918723903,0.0574574298773859,0.914041920380545
515,2,381922,0.00373184413062944,0.0579043142266136,0.948649621791638
516,2,382146,-0.0138737009519813,0.0570287521921573,0.807933251709047
517,2,384206,-0.0113678515240132,0.0572078726554912,0.842602970260507
518,2,384955,-0.0115214219524129,0.0570803436025142,0.840153621231631
520,2,387301,0.0104878311624283,0.0573714953032088,0.855055490760757
521,2,388313,0.0276356925532828,0.0570145621678106,0.628180659408829
524,2,390138,0.00842316282287919,0.057209315570906,0.883031290915036
525,2,391233,0.0414272808240388,0.0574867641676749,0.471607774485357
530,2,395606,-0.00725664172577861,0.0571938488734918,0.899109191139062
531,2,395726,-0.0088372273348104,0.0571723160166358,0.877247246913192
532,2,395853,7.38830529293244e-05,0.0573370736882466,0.998972594997622
533,2,396484,-0.00215427151663763,0.0570835223333213,0.969917162845674
534,2,396705,-0.00226852195453908,0.0570559582941928,0.968307263874884
535,2,398759,-0.00151248004465598,0.0575225026085332,0.979037929023594
536,2,400386,-0.0176731304763069,0.0571937843502819,0.757500482420017
537,2,400847,-0.0310104353225143,0.0571249962504331,0.58757408451321
538,2,401130,-0.0156105621343138,0.057666544526622,0.786776939878453
539,2,401143,-0.0358867053241722,0.0575265031492679,0.533142747354177
540,2,401979,-0.02418484779661,0.0575081544377718,0.67434222882093
541,2,403598,-0.0119863896994817,0.0572143419991002,0.834178991302425
542,2,404844,-0.0157079719302117,0.0578510235049858,0.786146357701705
543,2,405100,0.00793443749438427,0.0573259019627496,0.889995875394741
548,2,406181,0.00319316386293095,0.0573643240530101,0.955640469151659
549,2,406688,-0.00706391267304168,0.0570322933781504,0.901498106820161
550,2,407621,-0.00388995265952452,0.0575009231469438,0.946102342663561
551,2,409016,-0.00332312831721068,0.058076879189507,0.954402742286357
552,2,410647,-0.0193577301561838,0.0572213733134004,0.735341666005168
554,2,419803,-0.0437184968060711,0.0575854916990565,0.448243821312259
555,2,419943,-0.0374958808093124,0.0579383490707462,0.517943439390483
556,2,422349,-0.0441028344286251,0.0572135133583799,0.441313570328324
557,2,425467,-0.0502766730347923,0.0569932996758961,0.378295670564153
560,2,429095,-0.0456724163819021,0.0573424520045271,0.426285387367132
561,2,431266,-0.0795075420020381,0.0572690848391816,0.165916555150528
562,2,431446,-0.0671584805158934,0.0575462461958158,0.243983999895457
563,2,432524,-0.00624082920293634,0.0571025693530351,0.91303333733516
564,2,434090,-0.0554663897745697,0.0575540294155259,0.335842380737484
565,2,441927,-0.0429338888408722,0.0569669931295888,0.451554270837096
566,2,446471,-0.0625843011576379,0.0576155132304374,0.278113819990673
567,2,449325,-0.0609868809469786,0.0572823142865623,0.287752055556615
