SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
64,1,83284,-0.141528338634076,0.153757866421249,0.35795975236799
65,1,83613,-0.107960533926582,0.153818021089578,0.48322160186938
66,1,84112,-0.134973036920369,0.153774562878663,0.380685525197554
68,1,84858,-0.0121449316828187,0.154375395476916,0.937338554183425
69,1,85751,-0.116608820315814,0.154886978171893,0.452033456184426
70,1,87445,-0.0900050677072126,0.155265076289547,0.56249583126584
71,1,87467,-0.167296653803917,0.155898084343325,0.28395232578135
72,1,89070,-0.10324934413832,0.155077521053661,0.505979000077201
73,1,89616,-0.0481937292025137,0.154318779798838,0.754997061662734
74,1,89679,-0.0792523391274073,0.154301995638337,0.607840162902348
75,1,89880,-0.0743185052485923,0.15434807483442,0.630459955845051
76,1,91472,-0.0194245668933492,0.155541384884605,0.900686794948712
77,1,93789,-0.0578040637256783,0.153911529768373,0.707464539546085
78,1,94351,-0.103608925823375,0.154248881460118,0.502214240858069
79,1,99148,-0.0823919546939051,0.153879802997888,0.592689293620465
82,1,106800,-0.0525244737137605,0.154124574772736,0.733462654567574
83,1,107970,-0.0331037800419627,0.153683135694717,0.829577675067487
84,1,109000,0.0100720290433139,0.153963161537968,0.947877878581704
85,1,112549,-0.0856666980338254,0.153722200430427,0.577687587017094
86,1,112742,-0.0480046124661015,0.154367828535656,0.756002798649502
87,1,113050,0.0108682610222827,0.154128159979946,0.9438241373465
88,1,113135,-0.0302239526068282,0.153728253489448,0.844248733281328
89,1,114076,0.0907005086569175,0.153660856883034,0.55539117834922
90,1,114628,0.114530802996764,0.154005000116653,0.457563358842651
91,1,116283,0.0909699110311581,0.154907176760177,0.557408324681071
93,1,127853,0.0943503807318605,0.154612735854336,0.542097607138482
94,1,128302,0.0838718738107078,0.154035390626078,0.586443004573941
95,1,128704,0.0479864558583621,0.154232311877453,0.75588467307163
96,1,128911,0.110779937959592,0.154157812053262,0.472854262089652
97,1,130267,0.114644215129068,0.154076624001239,0.457327472756026
98,1,130271,0.119395528651413,0.154249568584377,0.43942448496679
99,1,130613,0.137402092709423,0.155651384647921,0.377969214125246
100,1,132012,-0.143108390527155,0.155305671232206,0.357438204725854
101,1,133231,-0.167180296800606,0.154132340224838,0.278815038686967
102,1,137074,-0.147318706812881,0.153969875504185,0.339321936432439
103,1,137304,-0.17619146131637,0.153937609556378,0.253165240842139
104,1,139686,-0.0974973906415436,0.154338445057421,0.527984200360871
105,1,149562,-0.156152903791388,0.154554650258881,0.313023959032793
106,1,150447,-0.121800565969247,0.15636046066824,0.436517542034663
108,1,154084,-0.147666799111436,0.156781403917683,0.346906259827093
110,1,157269,-0.188722923687333,0.153801586990422,0.220619852733509
111,1,160054,-0.11989348052172,0.155462687024413,0.441101794925509
112,1,166222,-0.127907032957095,0.154292671936021,0.407670431366493
113,1,166416,-0.115505133052315,0.154006590372689,0.453753530176566
114,1,167326,-0.142242926842097,0.154820092191496,0.358847053535675
115,1,168836,-0.0999742365181222,0.154178735317465,0.517127947678451
116,1,171200,-0.180637611814554,0.154202127880766,0.242214464469602
117,1,171431,-0.253969983452094,0.154877350678138,0.101934728388048
118,1,173339,-0.21696168594107,0.153824277159523,0.159286971841216
119,1,173845,-0.210608882111133,0.153721077396198,0.171535295427546
120,1,175121,-0.230962362940929,0.153331667204755,0.132886375071244
121,1,175281,-0.219584490097866,0.153510140305579,0.153480103043313
122,1,175315,-0.231849956280094,0.153410421560655,0.13160538233403
123,1,175523,-0.211005609373016,0.154369968318925,0.172532002097482
124,1,175541,-0.226353416797956,0.153674755393524,0.141658776293133
125,1,175653,-0.246707359860133,0.154075524736259,0.110224775035677
128,1,175856,-0.258612285802058,0.156583038861856,0.0995057049232194
129,1,175876,-0.226501192899759,0.154307750790159,0.143034420477637
130,1,175989,-0.212674671730426,0.154806268955038,0.170371883152312
131,1,176001,-0.219662993799456,0.155589713863338,0.158887000697853
133,1,177692,-0.242752011333137,0.153362641579185,0.114348240318461
134,1,178191,-0.257641629596459,0.153447238289455,0.0940322059640079
135,1,178224,-0.242752011333137,0.153362641579185,0.114348240318461
136,1,178960,-0.253734387705069,0.154546218741769,0.101521462223879
140,1,183802,-0.176474682993381,0.15363846287705,0.251483803739015
141,1,183954,-0.19132465636906,0.154711164018478,0.217036548972878
142,1,184450,-0.123403583500973,0.153547998367314,0.422122175557276
144,1,184718,-0.162144644760423,0.154320505053035,0.294114885455303
145,1,185296,-0.11776593973909,0.153778242190106,0.444297154630983
146,1,185438,-0.0974911134721302,0.153825706668564,0.526637149401569
147,1,185469,-0.107541787924137,0.154029011628943,0.485516940196824
148,1,185503,-0.0930132718827322,0.153656940271571,0.54534820883082
149,1,185705,-0.109227911898404,0.155346145112942,0.482440697478748
150,1,185749,-0.11442524972781,0.155335546095106,0.461834981777902
151,1,185806,-0.150320648906766,0.155456717290394,0.334225324150564
152,1,185879,-0.158497573938907,0.156186989142979,0.310899209473678
153,1,185916,-0.0662631909973934,0.156303721457677,0.671868761190937
154,1,185941,-0.0808196175245358,0.156965630046128,0.60695398374425
155,1,185954,-0.103217659823148,0.157387288847675,0.512367447396137
156,1,186055,-0.0999001164917786,0.154248479583197,0.517627770559596
157,1,186896,-0.126887831202896,0.156725007656019,0.418703529399471
161,1,190132,0.137873307454636,0.154361546459367,0.372366997361965
162,1,190148,0.158600783493901,0.154351824649086,0.304875586333976
163,1,190165,0.127713757668489,0.155621945791747,0.412389950886607
164,1,190169,0.159131930137112,0.155345361093684,0.306359569446056
165,1,190933,0.0380350228494176,0.154301176755886,0.805439572871509
166,1,192149,0.234334696825422,0.155075328396134,0.131657010348673
168,1,192303,0.204473103962219,0.185150495838988,0.270188496632793
171,1,192795,0.192715594919266,0.153680400153984,0.210670906563058
173,1,194187,0.0850148539225967,0.154083501153678,0.581471946636778
174,1,194867,-0.0578423076556482,0.15403527431332,0.70750423393037
190,2,8314,0.166546098604442,0.156423653366777,0.287734133984093
194,2,8498,0.0618552234939913,0.156410518709313,0.692737037078543
195,2,8651,0.0339194744632807,0.156581235947805,0.828625417191899
197,2,9812,0.0530959362695731,0.157496726558482,0.736223732362585
198,2,9932,0.0234037509282301,0.1568962923409,0.881507032184305
199,2,10135,0.0229560018925097,0.156295586127017,0.883314088326864
200,2,11616,0.0842284933271105,0.156070089616412,0.589755401528006
201,2,12133,0.0803223012404033,0.156696859051717,0.60855401524184
202,2,12194,0.102669858822952,0.157266412641403,0.514284146861203
203,2,12359,0.057749750271098,0.156871127113031,0.712993236470899
204,2,13061,0.0892478023030878,0.156817762812259,0.569638033576456
205,2,14298,0.0552619158580547,0.157357141345657,0.725656934600665
206,2,15222,0.0894616888510216,0.15884800563202,0.573662709742969
207,2,17986,0.0533447392589985,0.156108645086809,0.732768360851657
208,2,19770,0.0860940106964938,0.157147170552794,0.584137073818364
209,2,19836,0.0939900580759692,0.156702212527446,0.549024038662322
210,2,19851,0.0944199932822023,0.157160750838587,0.548368015553629
211,2,21595,0.0532615013738016,0.15656598136126,0.73391905749157
212,2,22385,0.0434760385399127,0.156722732697305,0.781629721008664
213,2,23441,0.0486829451975133,0.158240943979564,0.75852953275609
214,2,24209,0.098546742632412,0.156871346243214,0.530278463479198
215,2,24341,0.0993189390587523,0.157241433926433,0.528035280341756
216,2,26815,0.154828263598867,0.156925506833566,0.324497172383215
217,2,28209,0.19867997037272,0.156838518369704,0.206068978171178
221,2,41245,-0.0294948511267044,0.156583774088813,0.850699031299452
222,2,43214,-0.143501260853858,0.158947028092678,0.367234720299391
223,2,47104,0.021087415697825,0.154690195191281,0.891645775896685
224,2,50915,0.0892395946889962,0.156141954771689,0.56800508811621
225,2,55834,0.0493544696579351,0.155470151742354,0.751087566366266
226,2,56422,0.0946241788761155,0.155688893521722,0.543725970561236
227,2,57715,0.103602679543773,0.155158890731603,0.504748699469369
228,2,59046,0.0575354596263893,0.156012192471681,0.712506665736219
229,2,59191,0.0777831849882964,0.155093555183511,0.616314816306725
230,2,59383,0.0916542766536673,0.15511679196441,0.554983845721381
231,2,59477,0.0455579424715122,0.15750990755627,0.772568602474274
233,2,60471,-0.00173524874277586,0.155402475377078,0.991097187156647
234,2,60478,0.0103012047110121,0.155578869900501,0.94724644141687
235,2,60786,0.0250985890631297,0.155318276146287,0.871717587077344
236,2,61035,0.061463074266547,0.155278362790067,0.692473179334747
237,2,61071,0.0495101646940482,0.15458579941363,0.748948398047631
238,2,61675,0.0042180134878026,0.155053200319365,0.978312674255901
240,2,62939,0.0611379986525437,0.154751138120569,0.693027621719961
241,2,63527,0.0592546998151049,0.155334348230785,0.703087346286265
242,2,63857,0.0552379598279615,0.15537468959267,0.722416503116272
243,2,65527,-0.068159422518832,0.154847674734315,0.660082810764321
247,2,67976,-0.00875187877163885,0.157120419715794,0.955610936548625
250,2,72389,0.137941848622689,0.155979472214429,0.377104394217899
251,2,72392,0.0233240956307927,0.157209063897395,0.882140573820132
252,2,73646,0.14005945155636,0.153810231605443,0.363128034705612
253,2,74564,0.207584415211564,0.153290757158806,0.176542825631554
254,2,74739,0.262492359283428,0.153559506313457,0.0882584544015714
257,2,80873,0.3177696730696,0.153633464078125,0.039333777721271
258,2,81501,0.342850155336181,0.153454699739089,0.0260947977005397
259,2,83526,0.362137683453063,0.153087522968103,0.0185427267883942
260,2,83845,0.409866897914808,0.152894342561326,0.00769105593817151
263,2,84447,0.392962342921679,0.155009975523515,0.0116733508944705
264,2,87391,0.422304768719344,0.152109080639689,0.00579079714812696
265,2,87562,0.437341314982525,0.152382301584778,0.00435167131318276
266,2,87849,0.440010286943585,0.152345763186504,0.00411306846120422
267,2,87878,0.415341344664952,0.153211048322322,0.00703778022554844
269,2,89785,0.381100596385914,0.153480362087084,0.0134898326741741
272,2,93721,0.352996160068669,0.15319965840941,0.0217939068300923
273,2,93952,0.303984785064322,0.153053130346262,0.0477909439951192
274,2,95085,0.424091955206606,0.15245884259847,0.00569819394617269
276,2,107124,0.495367884151284,0.151926578507873,0.0012201330852444
277,2,111645,0.619445524641822,0.150732533352576,4.93289094486881e-05
278,2,111916,0.571795270294234,0.151635960483279,0.00019069033380773
279,2,111931,0.585705063604722,0.151726928745143,0.000134685778364501
280,2,111999,0.61358233688853,0.150845419612239,5.86203117152277e-05
281,2,114528,0.53774746994366,0.152566796763473,0.000479833714470293
282,2,116024,0.598625255492699,0.152300275957506,0.000101993190128626
286,2,120090,0.287769699789138,0.154224134370373,0.0628819112173538
287,2,120291,0.314548884057986,0.155858577589059,0.0443297013895197
288,2,120726,0.291740732577169,0.155074021065167,0.0607539112552362
289,2,121716,0.374894137030474,0.154388399588034,0.0156707779361696
290,2,123100,0.258354612566353,0.155279565329798,0.0970392293472553
291,2,124677,0.183786441602228,0.155364852196615,0.237631206571199
293,2,127887,0.224662652873066,0.156283030581845,0.151451273525758
294,2,128935,0.189672529766602,0.156265890934067,0.225642925274856
295,2,129053,0.242370883245949,0.156537665576584,0.122440557045243
296,2,130040,0.234433502818498,0.157533596656762,0.137604294671915
297,2,130976,0.166038071851049,0.156490483378548,0.289410433154231
298,2,132199,0.210069639619354,0.157068826675938,0.181941171523871
299,2,133355,0.200068785512704,0.158173429558492,0.206752408584604
300,2,133435,0.212499707762071,0.158470945824981,0.180802795906974
302,2,135183,0.252880979322394,0.158391196148753,0.111258706028094
303,2,135402,0.259697869124773,0.158335841952946,0.101860351589786
304,2,135898,0.31348645595438,0.158907363332637,0.0493025829711006
305,2,135912,0.303198339804017,0.159082532869313,0.0574727995049296
306,2,135925,0.3142923371707,0.158293180655466,0.0478613843720977
307,2,136002,0.273523649572965,0.158387872555407,0.0850563040527417
308,2,136173,0.257542921701548,0.15959321680446,0.107476046886452
310,2,138318,0.30838570862868,0.163588318173848,0.0602330429658446
311,2,138695,0.276960876598422,0.160918029648827,0.0861033861628994
312,2,138818,0.272880215003071,0.160640236702087,0.090256080015143
313,2,139728,0.267293261040792,0.160376546461659,0.0964689025036189
314,2,140174,0.260740104110769,0.160407104466424,0.104950661163789
315,2,140863,0.202235146263952,0.160580833836795,0.208718776101023
316,2,141152,0.249139111252034,0.160848875319503,0.12230136639078
317,2,141292,0.239111001840623,0.159727883449315,0.135289503517239
318,2,141545,0.263183387481019,0.160404151743405,0.10173964367441
322,2,146723,0.30259911353865,0.159915221959224,0.0592761301993402
323,2,147946,0.324393390711267,0.161274920203588,0.0450395859298254
326,2,151397,0.325084722005305,0.161678788014698,0.0451190443408281
327,2,153035,0.318260033111065,0.159937365190017,0.047372574438088
328,2,153228,0.291433037261805,0.161261192948843,0.0715805963807071
329,2,153455,0.270858014145798,0.16259037655068,0.0966220209731141
331,2,153815,0.286039175888513,0.161887699602436,0.0781092602727133
332,2,154160,0.299493972152523,0.16010670435003,0.0622292108942333
333,2,154235,0.29426861684045,0.161748431944036,0.0697129802782238
335,2,159870,0.318832245985085,0.157488979841154,0.0436740169619061
336,2,161229,0.346466485609612,0.159771229684889,0.0307868108024654
339,2,162696,0.40720930992929,0.158666429482079,0.0106863632483086
340,2,163284,0.344212095891237,0.1569521665661,0.028951922701561
341,2,164166,0.253455313575946,0.158913442871275,0.111623484913978
342,2,165270,0.279408482736066,0.157442992505389,0.0768150655520213
343,2,165675,0.22813138667191,0.160298109803152,0.15557018940808
346,2,168062,0.220107112978671,0.158881468406736,0.16681892105008
347,2,168518,0.168455102917955,0.158146647131106,0.287521206740692
348,2,168980,0.226405557894998,0.15786615061874,0.152411411132631
349,2,169651,0.208144104337911,0.158012719924428,0.18860530275768
352,2,170725,0.305984948149953,0.157844622007749,0.053356692175047
353,2,171254,0.361899092708147,0.157767857608923,0.0223847532139498
354,2,172242,0.266097261804685,0.156420711147962,0.0897928261280555
355,2,173254,0.167874160680133,0.155600711325375,0.281378822872896
356,2,173340,0.199826125367767,0.155474820325823,0.199542793339668
357,2,173385,0.182601154863258,0.155678620486388,0.241612099495384
358,2,173973,0.192230513367753,0.155230512456095,0.216407277700531
360,2,177341,0.237886724943159,0.154519391635353,0.124571659149469
361,2,180314,0.187978818392683,0.154766225700064,0.225331136053281
362,2,180339,0.189429366205921,0.155153861536734,0.222933821121315
363,2,182758,0.218576099047261,0.154486085723634,0.157991208022336
364,2,183619,0.160106700738142,0.15529994751868,0.303269437362572
367,2,187176,0.0606623632964493,0.156346999068337,0.698251192182048
368,2,191066,0.11987813924823,0.157420100148915,0.446856556420887
371,2,191599,0.0776865837662816,0.155311330418265,0.617246588122536
373,2,191763,0.0542292162783011,0.15595498895984,0.728255083839464
374,2,191959,0.0659293893965258,0.155561534010406,0.67195850447002
376,2,195759,0.219329130717817,0.156502402008314,0.161960348422269
377,2,196912,0.173183661385063,0.154123359554867,0.261916994997919
379,2,198110,0.173700164372426,0.155048634511474,0.263349813375041
381,2,198805,0.165437766942635,0.155744326202932,0.288853158027314
382,2,198891,0.178069814607691,0.154487503836193,0.249834569373686
383,2,199248,0.158700254707008,0.154901305245715,0.306288946673796
384,2,201782,0.0981330584787078,0.154852738612751,0.526674888209957
385,2,203285,0.251951205806395,0.153756421476425,0.102179489576285
386,2,203783,0.185985494110841,0.153689295679756,0.227035060511153
387,2,204179,0.195617436135824,0.154028925506342,0.204919514395586
388,2,205406,0.109693252548486,0.155857255986003,0.482017657113885
389,2,205834,0.133537827443137,0.15505675123894,0.389702012301921
391,2,207192,0.129081447922923,0.154922154766068,0.405294210440971
392,2,207561,0.106231057009382,0.154285403421657,0.491567546625202
393,2,208682,0.0667574530964096,0.154088284774858,0.665103877232178
394,2,210102,0.0687685688175936,0.154483941051058,0.656484002985803
396,2,214801,0.0730549295457192,0.15447101090428,0.636551004570149
397,2,215016,0.0410368628084758,0.154416329267053,0.790583285769073
398,2,218876,-0.113611050428058,0.155911143685702,0.466673831572711
399,2,227511,-0.134052411906751,0.156970638342577,0.39368595436013
400,2,230378,-0.0766104820404783,0.155098931937806,0.621651590495712
401,2,231943,-0.0743704397457834,0.155546994950239,0.632859333493405
402,2,232156,-0.112778782803201,0.155417696514648,0.468534433112939
403,2,232789,-0.0678790225942009,0.154940712020855,0.661584107993306
404,2,238524,-0.0207500491557957,0.155197002205397,0.893714925352848
405,2,241518,-0.0908710429755761,0.156473562138225,0.56178373740065
406,2,250396,-0.202290028882917,0.155107863899647,0.193018758611418
407,2,250466,-0.207335391691154,0.155033942311619,0.181967909662121
408,2,252305,-0.149601860692206,0.155634622753648,0.337090641378406
409,2,254571,-0.0976839608974924,0.157941425472128,0.536656390737022
410,2,254742,-0.114561688892117,0.157766492605906,0.46822975189838
411,2,254908,-0.121532944547776,0.158958729167822,0.445046408628066
413,2,255862,-0.16665470120932,0.157882982406974,0.291891923984338
414,2,255975,-0.165581195337145,0.157314379427953,0.293267394416058
415,2,258311,-0.282432032259223,0.154228482796129,0.0679048228997624
416,2,259284,-0.206885693567569,0.155090690998244,0.183075012070829
417,2,266330,-0.136111606988546,0.155981494665521,0.383466770204039
418,2,267100,-0.12784000598067,0.155989927045722,0.413031292835426
419,2,268086,-0.107996534595653,0.156043804550804,0.489335073827266
420,2,274614,-0.0600885603214225,0.155167976062077,0.698805642340875
421,2,274729,-0.10144620527865,0.155956377240499,0.515806589268326
422,2,275746,-0.0223622969050075,0.155977154885198,0.886080527474776
423,2,277029,-0.0220411631951614,0.155252412834151,0.887184803956443
424,2,277741,-0.045207726081126,0.155299158031034,0.771145110327446
425,2,278218,-0.0647647190800662,0.154998941685583,0.676318331328518
426,2,278379,-0.0466542802557824,0.158854636821272,0.769166133341026
427,2,279910,-0.082757081968971,0.154920222402841,0.593545230206718
429,2,283431,-0.0752075583057953,0.157201748102345,0.63265154790761
430,2,283573,-0.0589893497178765,0.155334634338809,0.704354479741238
431,2,286762,-0.0933010485666306,0.155684875042082,0.549361117225143
432,2,287187,-0.134267207032778,0.154872477699944,0.38655650677895
433,2,288379,-0.0907010351005851,0.153786602774531,0.555712094002978
434,2,294941,0.0172125679376791,0.153951670768579,0.911041562323903
439,2,297610,-0.139526765853837,0.154555322939209,0.367267496420025
441,2,299680,0.103579910849695,0.154158569489095,0.502083687662974
442,2,299708,0.132380323449495,0.154421823379741,0.391880427805143
443,2,299759,0.105187322493441,0.15395698812385,0.494912607896694
444,2,300111,0.0717619723643725,0.155088129606303,0.64385206411642
446,2,301710,0.0841482910016529,0.154034963553351,0.585209343401562
447,2,303446,0.10620478814058,0.154967640168784,0.493582178012758
448,2,303854,0.1210502291733,0.154966564484453,0.435245042738533
449,2,304472,0.0789119916728767,0.15373244336385,0.608057453170916
450,2,304691,0.0733369379696094,0.156232585889363,0.63906732263503
451,2,308097,0.166827603296848,0.154378902154394,0.280596205770449
453,2,309402,0.0462491689387531,0.153673521361265,0.763624238339061
454,2,310030,0.0545302364003047,0.15452946814353,0.72438961385974
455,2,310113,0.0528734038881257,0.154099902747944,0.731719039811441
456,2,310972,0.0553052780302622,0.154331571855924,0.720292898484057
457,2,312659,-0.0826137693507317,0.15369793178181,0.59125587524284
460,2,318265,-0.258241691077755,0.155151397997222,0.0969099346799886
461,2,318379,-0.27238326799442,0.155546362838726,0.0807905548621418
462,2,321266,-0.259674579664444,0.154558127260647,0.0938206990087409
463,2,322957,-0.302316158104131,0.152945726132791,0.048862133321017
464,2,325221,-0.234643836642649,0.154128897863233,0.128807409482744
465,2,332691,-0.124944944458,0.156067495637721,0.423911717679009
466,2,333006,-0.205571441103147,0.155517915351048,0.187073883800234
468,2,335046,-0.145948557809932,0.154144486696067,0.344373313139695
469,2,335049,-0.157541694522727,0.154769454640446,0.309416884451027
470,2,335995,-0.21385653461498,0.153699838132361,0.164983190439384
471,2,336060,-0.213637555365254,0.153492600401775,0.164846371053018
472,2,338292,-0.262169244621924,0.153269633197465,0.0880502013220508
473,2,339568,-0.251379835930628,0.153553526407635,0.102504298087412
474,2,340466,-0.272855630507332,0.154790092568483,0.0788086076763094
478,2,348480,-0.0792454035310868,0.153848127402659,0.60681355667041
479,2,350086,-0.140217017192813,0.153732158831465,0.362345675506157
480,2,351083,-0.172385083043686,0.155632112928447,0.268769456358839
481,2,351335,-0.140895081264471,0.153967410758076,0.360765493930455
482,2,351417,-0.127301965661719,0.153976591758586,0.408930568277402
483,2,351450,-0.21450717675761,0.1538731692586,0.164178810641118
484,2,352302,-0.100853780591738,0.155422157059781,0.516823523145866
485,2,352469,-0.116301639296542,0.153817771990118,0.450093426168402
486,2,352562,-0.123428277600054,0.154431774682174,0.424687861263037
487,2,352944,-0.149290653408547,0.153920634115047,0.332750617304215
490,2,355266,-0.146382013185301,0.153928547977073,0.342268334547347
491,2,358277,-0.158637787589691,0.153918511776648,0.303405520787103
492,2,358926,-0.170923200099785,0.154108465925221,0.268137876622369
493,2,358948,-0.159107713480774,0.154193285968413,0.302838590714768
494,2,359515,-0.154782630911277,0.153973516306706,0.315462700356474
495,2,363190,-0.0965749929538809,0.155617706874746,0.53526903225736
496,2,363588,-0.0937388153535745,0.156237212498156,0.548906157234498
497,2,363888,-0.0951432651731204,0.154892651370263,0.53944387570833
498,2,363954,-0.0522102721083858,0.154334625856503,0.735343760591592
499,2,364199,-0.0719463796199059,0.15410235629886,0.640878067604829
501,2,365981,-0.117308128010484,0.157133874031871,0.455832784716198
502,2,366047,-0.0866245478838973,0.154356816530362,0.575019470724002
503,2,366936,-0.0533505490093798,0.156176972638737,0.73285281105459
504,2,369530,-0.131837031839529,0.154009628328127,0.392561265427071
506,2,369931,-0.111610597722038,0.155113307297298,0.472282898493338
507,2,371033,-0.159616342303715,0.154581647740433,0.302512167754639
508,2,372919,-0.10603233738706,0.154042932649264,0.491697225020101
509,2,373518,-0.0586874592317757,0.154027078895665,0.703417318170653
510,2,376157,-0.10827993066145,0.154291155851653,0.483272809340444
511,2,376172,-0.105023413662594,0.155414333590582,0.499632940885712
514,2,381433,0.00906862450510915,0.155401753235791,0.953498082683363
515,2,381922,0.0329730070343301,0.156599670251431,0.833355201175778
516,2,382146,0.0601235996854775,0.154220260978083,0.696878597995823
517,2,384206,0.0702950812532032,0.154688392896281,0.649798505309472
518,2,384955,0.0428319079216908,0.154372139859057,0.781590258362236
520,2,387301,0.0265371067625338,0.155168431369894,0.864305004469589
521,2,388313,0.0509349594210871,0.154229633229985,0.74140392881621
524,2,390138,-0.00127943445718287,0.154733618050356,0.993407336832064
525,2,391233,0.10588837951654,0.155491494431764,0.496323355756947
530,2,395606,-0.1658447435451,0.154438526601922,0.283620713249326
531,2,395726,-0.193319436588992,0.154291338800441,0.211052989613889
532,2,395853,-0.204014500342761,0.154693781764251,0.188081526408048
533,2,396484,-0.162048952316061,0.154147864426836,0.293859893499548
534,2,396705,-0.178354098862065,0.154022198094048,0.247656453805052
535,2,398759,-0.192129147721056,0.155239642309688,0.216676071263318
536,2,400386,-0.187576257605548,0.154385323838825,0.225182855529721
537,2,400847,-0.177488025640989,0.154276354152257,0.250735197881372
538,2,401130,-0.1500212032673,0.155777187304336,0.336181727723551
539,2,401143,-0.152403252559431,0.155461011125798,0.327594132619702
540,2,401979,-0.0714259792798898,0.155529628532597,0.646341945700608
541,2,403598,-0.0816365363453825,0.154691084521134,0.598011974029626
542,2,404844,-0.0448565024153856,0.156462575832999,0.774516683316665
543,2,405100,-0.0939351382655222,0.154967779780417,0.544798655511449
548,2,406181,-0.0968406403504307,0.155063159458627,0.532687047149751
549,2,406688,-0.0541307580844297,0.154226549529027,0.725811152055599
550,2,407621,-0.110864654363561,0.155406591068966,0.476079211839763
551,2,409016,-0.101438460122163,0.156983216537769,0.518586586083288
552,2,410647,-0.152718950865012,0.154573005070607,0.323826767269148
554,2,419803,-0.178852645635879,0.155582439408081,0.251099956860417
555,2,419943,-0.135637178723536,0.156627281121521,0.387085515629037
556,2,422349,-0.221809214306314,0.154419789592206,0.151773028684412
557,2,425467,-0.143995122778476,0.154124018610961,0.35079766756146
560,2,429095,-0.147753290415963,0.155028927259181,0.341207172875011
561,2,431266,-0.0756141436443373,0.155260667255736,0.626550560956659
562,2,431446,-0.0679251052521511,0.155898196360693,0.663319495069238
563,2,432524,0.0180877443196052,0.154439787609851,0.906832816959252
564,2,434090,-0.0655953942315656,0.155826736223377,0.674047156684525
565,2,441927,-0.124832176522046,0.154054193437912,0.418306006898171
566,2,446471,-0.221850574262003,0.155640430595665,0.154923908706097
567,2,449325,-0.257842790718573,0.154566814696528,0.0961699166529312
569,2,450017,-0.310216212350673,0.153428594143427,0.0439413607529752
570,2,451779,-0.38014003604365,0.153563004360644,0.01377490426786
571,2,451784,-0.37608991493655,0.154154445030309,0.0151912791378987
572,2,453525,-0.445272094335578,0.15368070334569,0.00399771766493573
573,2,453768,-0.468227143135854,0.153695234160791,0.00248976263098579
574,2,454027,-0.444208782450481,0.153240207106915,0.00398045725935822
575,2,455029,-0.440070962088338,0.153356766123637,0.00435755645742822
576,2,455247,-0.460990374485858,0.15267504940464,0.0027169099583466
579,2,455756,-0.32651896169317,0.165218095015025,0.0489000090409361
580,2,457024,-0.444632808967507,0.153962152216312,0.00411688466267209
581,2,457298,-0.476189464658736,0.154150832085565,0.00216675346814811
582,2,460202,-0.530813489806004,0.154005049655874,0.000635874048448238
586,2,464424,-0.531332021266075,0.153175340848161,0.000587482216529608
587,2,465824,-0.402738505804759,0.155827922527428,0.0101526330802768
588,2,470145,-0.422692695769853,0.153412517509657,0.00616848018577317
589,2,470686,-0.3678694904883,0.153717373216509,0.0172260390432065
590,2,471144,-0.379807298492561,0.153905089135929,0.0140681141094597
591,2,471830,-0.353739089140196,0.15363601090855,0.0218910881980979
592,2,472403,-0.371733546093118,0.153654908157253,0.0160563138667347
