SNP,Chr,Pos,Effect,SE,HNM1_TPO4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
145,1,185296,-0.0551282491029191,0.0636202521245796,0.386793408868061
146,1,185438,-0.0975610139502547,0.0634788572928044,0.1252122406211
147,1,185469,-0.093936787452895,0.0635865445115617,0.140485207064387
148,1,185503,-0.114873014868825,0.0633233539348571,0.070515772666164
149,1,185705,-0.105482969062276,0.064083391821001,0.10064828009766
150,1,185749,-0.0988002403471949,0.0641135589585004,0.12420797638543
151,1,185806,-0.0953969641669014,0.0642143235784755,0.138276772833618
152,1,185879,-0.0892122972269645,0.0645516080276866,0.167836206061691
153,1,185916,-0.0951371525254109,0.0644981082381125,0.141093687946105
154,1,185941,-0.0952644496459253,0.0647802692775361,0.14229601477085
155,1,185954,-0.081393771634473,0.0650240119495159,0.211489983524019
156,1,186055,-0.10340986791483,0.0636299396008638,0.105017452345147
157,1,186896,-0.109612594519515,0.0646519315055514,0.090876330082437
161,1,190132,0.01246762464541,0.0639451127287266,0.845525590266154
162,1,190148,0.0140183308028885,0.0639634907930461,0.826650955339591
163,1,190165,0.0126848016246844,0.0644558505617397,0.844098639636726
164,1,190169,0.0156050783147208,0.0643736463274949,0.808600104630311
165,1,190933,-0.0256610151823977,0.063842322035646,0.687968756706961
166,1,192149,-0.0539273554639977,0.0643149887889625,0.402324012808924
168,1,192303,0.0764565073188312,0.076641488534723,0.319163283531369
171,1,192795,-0.0535038427878979,0.0636723921830503,0.401309585992299
173,1,194187,0.0155429028824612,0.0637834813275406,0.807618468903099
174,1,194867,0.036786267361112,0.0637240595034846,0.564122097508689
190,2,8314,-0.0598460726076833,0.0647552956171554,0.3560197089039
194,2,8498,-0.0738205841242999,0.0646192983335903,0.254065275380445
195,2,8651,-0.0779454190094946,0.0646663146960755,0.228876325196986
197,2,9812,-0.05790767811648,0.0651113706869872,0.374413408226353
198,2,9932,-0.0661750388665525,0.0648317628524738,0.308086413282676
199,2,10135,-0.0662070121359045,0.0645826534716345,0.305993630140001
200,2,11616,-0.06228022795877,0.0645249769396266,0.33509982756969
201,2,12133,-0.0699109778407693,0.0647601092789565,0.281085156325822
202,2,12194,-0.0886140458265761,0.0649467254058517,0.173307331842875
203,2,12359,-0.0801146646611175,0.0647871950065154,0.217064484883762
204,2,13061,-0.0850755557592338,0.0647644863394469,0.189829143928944
205,2,14298,-0.0702640662121418,0.0650199365901438,0.280588714518525
206,2,15222,-0.0733338390307959,0.0656465515140201,0.264710821964545
207,2,17986,-0.0602833488358713,0.0645303492681796,0.350846527598421
208,2,19770,-0.066125978606448,0.064961505012567,0.309410461398791
209,2,19836,-0.0598165476730976,0.0647998802509245,0.356587393011985
210,2,19851,-0.0649696294381612,0.0649760461064023,0.318043217722646
211,2,21595,-0.054370964697819,0.0647346025105039,0.401529719259703
212,2,22385,-0.0515752988409237,0.0648024529323423,0.426633766163178
213,2,23441,-0.0453418440347612,0.0654460498046743,0.488882733858508
214,2,24209,-0.0692480984783237,0.0648466151522631,0.286306503980352
215,2,24341,-0.0732971983304507,0.0649879139546751,0.26014550439395
216,2,26815,-0.0664735255854744,0.0649305643168902,0.306648166268548
217,2,28209,-0.0568679110834361,0.0649783089612511,0.382069430223164
221,2,41245,-0.10845750847635,0.0645416163192974,0.0937587958486054
222,2,43214,-0.0727255291763346,0.065735965079975,0.26933801504103
223,2,47104,-0.0996213194030759,0.0637941256488768,0.119276754241377
224,2,50915,-0.069069640560537,0.0645384391940602,0.285256300333353
225,2,55834,-0.0752489978707394,0.0642195822217975,0.242089550565907
226,2,56422,-0.0743448952903177,0.0643378178370728,0.24865106510171
227,2,57715,-0.0687601718426916,0.0641425796900889,0.2844570791635
228,2,59046,-0.0737984180962387,0.0644523293506843,0.252981654581543
229,2,59191,-0.0602961236906598,0.0641219308910558,0.347688541974037
230,2,59383,-0.0810279691059091,0.0640757087336988,0.206861169234457
231,2,59477,-0.063171670286902,0.0651001942935128,0.332523488231831
233,2,60471,-0.0496589831336822,0.0642528354976289,0.440117479235931
234,2,60478,-0.0503793352047109,0.0643246929974786,0.434032657327344
235,2,60786,-0.0397127852893425,0.0642399339471067,0.536845666224951
236,2,61035,-0.0492515537273414,0.06421658078789,0.443617887647806
237,2,61071,-0.0522319816707837,0.0639180799931227,0.414382059377539
238,2,61675,-0.0430380603717699,0.0641217940357676,0.50253692781421
240,2,62939,-0.0442076740742303,0.0640085572540634,0.490237781013482
241,2,63527,-0.037628002167039,0.0642610185056238,0.55855249326443
242,2,63857,-0.0630745973384113,0.0642194867459735,0.326687671244686
243,2,65527,-0.0956805756454843,0.0638925335125102,0.135150694268132
247,2,67976,-0.0976400323420987,0.0648103299921946,0.132820253147221
250,2,72389,-0.065850471116351,0.0645222712966243,0.308149962621127
251,2,72392,-0.025329104978523,0.0650428072075331,0.697198767912308
252,2,73646,-0.0561101581685482,0.0636529671883484,0.378646488800531
253,2,74564,-0.0426902911842044,0.0635572639229466,0.502225280786731
254,2,74739,-0.0292386136483381,0.0637879999045323,0.646967481401429
257,2,80873,0.0235939622788259,0.0639468827453853,0.712377335135509
258,2,81501,0.0269770417907071,0.063932434188995,0.6733097994675
259,2,83526,0.0148631181392243,0.0638444532832307,0.816050061373744
260,2,83845,0.0152246377194457,0.0639048976631403,0.811833976443842
263,2,84447,0.0296425714591727,0.064706778519796,0.64715807213652
264,2,87391,0.0398360457272063,0.0635924915933626,0.531439857508943
265,2,87562,0.050271122948514,0.0637327050373952,0.430769654048848
266,2,87849,0.0359151297140008,0.0637541532157235,0.573562478862673
267,2,87878,0.0425513822618091,0.0640168385568576,0.506682473563356
269,2,89785,0.0232813279655845,0.0640520423656614,0.7164675223326
272,2,93721,0.013567756949614,0.0638664903130205,0.831886891255985
273,2,93952,0.0186856398605624,0.0636801130183296,0.769366118063555
274,2,95085,-0.00290836471433015,0.063776576985239,0.963652945793482
276,2,107124,-0.0169092722599087,0.0638021449114474,0.791143578826276
277,2,111645,0.00500741846929142,0.0638487979274685,0.937533471112558
278,2,111916,0.00555699269122936,0.0639991724014588,0.930856561015777
279,2,111931,0.025839749225191,0.064082961756613,0.687028008047153
280,2,111999,0.0196939122232452,0.0638589380934205,0.75796208660574
281,2,114528,0.0170067358238041,0.0642286932299853,0.791330336395151
282,2,116024,-0.00198140754206266,0.0643877193593648,0.975467911507366
286,2,120090,0.0391405715455113,0.0640996650974579,0.541843765907454
287,2,120291,0.0459573357020531,0.0648207857852978,0.478798206846495
288,2,120726,0.0538095057425061,0.064428519983417,0.404180439721918
289,2,121716,0.0514598306022422,0.064360645856113,0.424506766513525
290,2,123100,0.048604197631925,0.0644558677475411,0.451310254135841
291,2,124677,0.0102653167694358,0.0644165813841412,0.873477730441229
293,2,127887,0.0236756911555615,0.0648483262857747,0.715260385364611
294,2,128935,0.0253414292167677,0.0647852146858857,0.695914453109556
295,2,129053,0.0213173857480439,0.0649865985064496,0.743085412192744
296,2,130040,0.00908205284717212,0.0653914230777331,0.889618229017616
297,2,130976,0.0292774038278799,0.0648418469512721,0.651891942482635
298,2,132199,-0.00441221283358306,0.0651607629678076,0.946052655805641
299,2,133355,0.00329220761929261,0.0656017391353501,0.960003538616192
300,2,133435,0.0200474514016473,0.0657350752376958,0.760566121654227
302,2,135183,-0.0114676581020974,0.0657773152868716,0.861697718209519
303,2,135402,-0.00379433673449237,0.065769900349705,0.954027339372381
304,2,135898,-0.0175625305898628,0.0661124063664636,0.790666529095164
305,2,135912,-0.0177658019263354,0.0661610958810256,0.788453328311598
306,2,135925,-0.0128716516563032,0.0658645540831967,0.845171838941867
307,2,136002,-0.000139542463445386,0.0658188320759931,0.998309604314436
308,2,136173,-0.0196461963278605,0.0662762424299784,0.767076850564645
310,2,138318,-0.0107361338145853,0.068032045222632,0.874696787566896
311,2,138695,-0.0255972671548113,0.0668544947035021,0.702038986739262
312,2,138818,-0.0165065226445489,0.0667399664999711,0.804799797434263
313,2,139728,-0.0108389514936584,0.0666235917170653,0.87085609175613
314,2,140174,-0.0308900271728054,0.0666058007036177,0.643095639730107
315,2,140863,-0.0313830945448459,0.0665781898555853,0.637666295595277
316,2,141152,-0.0405530305402211,0.0667518548186407,0.543897038221649
317,2,141292,-0.0370805527933336,0.0662771568521867,0.576190943636952
318,2,141545,-0.0614463606798985,0.0665492196686451,0.356470089340422
322,2,146723,-0.0254442111336939,0.0664955649182877,0.702213115574504
323,2,147946,-0.0190798298707233,0.0671109192034362,0.776344950364054
326,2,151397,-0.00757514358053846,0.0672851901899653,0.910425451739602
327,2,153035,-0.0371624003986988,0.0665245171322795,0.576770391439529
328,2,153228,-0.0524614032017636,0.0669813822439038,0.434020933368485
329,2,153455,-0.0297000246123329,0.0675270495835979,0.660333655897613
331,2,153815,-0.0428510155568798,0.067247733416351,0.524400263828032
332,2,154160,-0.0346663026007892,0.0665558121238654,0.602790422977085
333,2,154235,-0.0412828441510513,0.0672103410418689,0.539456688509478
335,2,159870,-0.0334661751563976,0.0655236128961557,0.609845492001059
336,2,161229,-0.0278641111759865,0.0665373896967967,0.675636185292197
339,2,162696,0.0109825381902591,0.0662649703343867,0.86845903403819
340,2,163284,0.0145486424480274,0.0653848276290527,0.824047187697353
341,2,164166,0.0608472634107343,0.0659170441607667,0.356591611969824
342,2,165270,0.0344828515611073,0.0654158020567619,0.598432095973238
343,2,165675,0.0194277999197108,0.0665150186930201,0.770395968802903
346,2,168062,0.0448671499218061,0.0658820268632544,0.496303667880515
347,2,168518,0.0320157712760071,0.0655256659532426,0.625429053160699
348,2,168980,0.0497920584005036,0.0654630787254121,0.447396093017047
349,2,169651,0.041463090857387,0.0655106585831586,0.52719483096093
352,2,170725,0.00629390916868322,0.0656636442808102,0.923693505251714
353,2,171254,0.000214175603370337,0.0657707613345319,0.997403616454521
354,2,172242,0.0247335194990365,0.064979973205789,0.703704569774977
355,2,173254,0.0604157969854568,0.0644150544634774,0.348929749569802
356,2,173340,0.0588575018220924,0.0644113269857871,0.361458444950303
357,2,173385,0.0589891172478778,0.0644704461996471,0.360827130686291
358,2,173973,0.0695768857057978,0.0642687792843029,0.279728369112315
360,2,177341,0.0497689434271451,0.0641013275531705,0.438026559232734
361,2,180314,0.0406215451275658,0.0641411335502935,0.526938016543923
362,2,180339,0.0436499582982689,0.0642977418406676,0.497663590364372
363,2,182758,-0.00530143217010182,0.064108339231933,0.934141017748247
364,2,183619,0.0178826391714555,0.0643543741743826,0.781268996839389
367,2,187176,-0.071341525971699,0.0646003126406285,0.270192389741153
368,2,191066,-0.00051461892173299,0.0651955577376208,0.993706449654184
371,2,191599,-0.0162574991626167,0.0642863959951346,0.800499067092868
373,2,191763,-0.0128670228786343,0.0645432178940968,0.842099722403996
374,2,191959,-0.0180108958807956,0.0643822229457814,0.779833531795892
376,2,195759,0.0504472391996688,0.0648867087836478,0.437404341868803
377,2,196912,0.0258323950880423,0.0638770170838289,0.686157424000377
379,2,198110,-0.00331641783694803,0.0642744558618093,0.95887839049401
381,2,198805,0.0227732057342377,0.0645401658852422,0.724409076601428
382,2,198891,0.00291772877122173,0.0640485426369519,0.963690728344547
383,2,199248,-0.00530898658548024,0.0641943823810184,0.934135582789326
384,2,201782,0.0294391667363256,0.0640969684173479,0.646307843942951
385,2,203285,0.010800569080673,0.0638649531468367,0.865802466470478
386,2,203783,0.00212416794270254,0.0637299153200873,0.973429644662629
387,2,204179,0.000364984419686132,0.0638842215626865,0.995444764470159
388,2,205406,0.0260501379594769,0.0645256970698766,0.686665091503192
389,2,205834,0.0191080712725509,0.0642234203571318,0.766240762893986
391,2,207192,0.00668253240358802,0.0641704244639283,0.917119560156549
392,2,207561,0.000246077109971765,0.0638877639365982,0.996928963766404
393,2,208682,-0.0020047917533062,0.0637801985112791,0.974942128647949
394,2,210102,-0.000971662273222762,0.0639449839904665,0.987884967440026
396,2,214801,-0.0333796994494713,0.0639172753466103,0.601835789898227
397,2,215016,-0.0369059149543676,0.063875281766635,0.563780442624571
398,2,218876,-0.0837399994491307,0.0644121429538547,0.194426774429974
399,2,227511,-0.155547842800212,0.0644939441642648,0.016382773174368
400,2,230378,-0.137821531856473,0.0637833006537967,0.0313847186097689
401,2,231943,-0.143800097847093,0.0639312935594401,0.025109825133667
402,2,232156,-0.134597455317188,0.0639614722601743,0.036054411455524
403,2,232789,-0.146231342531301,0.0636594861635188,0.0221985733608736
404,2,238524,-0.132961766255289,0.0638326720663008,0.0379729513996013
405,2,241518,-0.121721401226954,0.0644565498156237,0.0597885523109966
406,2,250396,-0.119712036182081,0.0640234289638578,0.0623369386615899
407,2,250466,-0.126881183259409,0.0639614574745938,0.0480621355624366
408,2,252305,-0.10595429400494,0.064240408410083,0.0999674963256494
409,2,254571,-0.0752949589707923,0.0652702953075392,0.24945002669056
410,2,254742,-0.0714863509616949,0.0652232757337883,0.273814941302445
411,2,254908,-0.0752404606773387,0.0657113042480175,0.252978465723215
413,2,255862,-0.0698540600101435,0.0653309428283653,0.285694873761523
414,2,255975,-0.0551690886268863,0.0651342480323031,0.397565731692455
415,2,258311,-0.0222971051182083,0.0641128056068804,0.728213236606824
416,2,259284,-0.0386732687603119,0.0643067665258288,0.54796809405141
417,2,266330,-0.0576334544203035,0.0645434941216707,0.37249773784438
418,2,267100,-0.0609242419090629,0.0645302158483506,0.345754267421138
419,2,268086,-0.055604370873534,0.0645485362892223,0.389583247899786
420,2,274614,-0.0292811654033756,0.0642048506019641,0.648628379801464
421,2,274729,-0.0396768683583119,0.0645405005129011,0.539109794851331
422,2,275746,-0.0295244380132537,0.064527719637203,0.64755970449867
423,2,277029,-0.0354281191575992,0.0642192223309365,0.581520312288131
424,2,277741,-0.0395084626231222,0.0642377140620905,0.538927664329001
425,2,278218,-0.0381931652762628,0.0641238231686721,0.551813558515117
426,2,278379,-0.0284889248397042,0.0657262462102959,0.664953921779943
427,2,279910,-0.0260914386040156,0.0641184720424352,0.684309359246324
429,2,283431,-0.0229400564784529,0.0650613515234509,0.724605403112601
430,2,283573,-0.0340525360436139,0.0642666673900917,0.596539946507775
431,2,286762,0.00427194618436055,0.0644563876647941,0.947195182386964
432,2,287187,0.00421155454856792,0.0641556450841908,0.947696912563492
433,2,288379,-0.0157082942749085,0.0636643560591928,0.805255898524542
434,2,294941,-0.0789943114406334,0.0635690447255248,0.21482027479578
439,2,297610,0.000245037067818893,0.0640303883080995,0.996948755031933
441,2,299680,0.0472006403797072,0.0637837465072047,0.459785508959978
442,2,299708,0.0577819341619199,0.0638938700459929,0.36643064390415
443,2,299759,0.046557467603881,0.0637029372546731,0.465353903126628
444,2,300111,0.0544962496510945,0.0641309839666752,0.396031845057218
446,2,301710,0.0735662442665269,0.0636478859643177,0.248531696200601
447,2,303446,0.0918890518316228,0.0639832241403507,0.151847275514624
448,2,303854,0.0794306149852252,0.0640427891417486,0.215697772493694
449,2,304472,0.0394796123092935,0.0636051244016888,0.535198483378553
450,2,304691,0.0558551613450013,0.0646024800065796,0.387846730026301
451,2,308097,0.0190818052458008,0.0639811189511773,0.765694552913465
453,2,309402,0.0422333193162629,0.0635601261652296,0.506828158975158
454,2,310030,0.0449575779198866,0.0639124038974927,0.482254667968577
455,2,310113,0.020269595100738,0.0637696527165965,0.75078177740424
456,2,310972,-0.000541315431036166,0.0638756214704089,0.993243176978371
457,2,312659,0.0208566139548223,0.0636181435944114,0.743226500905117
460,2,318265,0.0250724402983143,0.0644408948471711,0.697454120326805
461,2,318379,0.0197712130461174,0.0646371102880233,0.759876161410483
462,2,321266,0.0762345348386425,0.0640846490961326,0.235006609581354
463,2,322957,0.0735440911170268,0.0635193283140752,0.247719362389944
464,2,325221,0.0913382544258219,0.0638042430046465,0.15316059242314
465,2,332691,0.0772072764626064,0.0645102090065354,0.232178857175909
466,2,333006,0.0816478598863542,0.0643674808517186,0.205468017876134
468,2,335046,0.101932973585078,0.0636366901599318,0.11009525306628
469,2,335049,0.103258187024312,0.0639032426442653,0.107019639707174
470,2,335995,0.128570707757393,0.0634085745712318,0.0433462784216633
471,2,336060,0.133374224575216,0.0632940443732329,0.0358038078732137
472,2,338292,0.111098703151484,0.0634117690332624,0.0806386320625104
473,2,339568,0.0651840791722148,0.0636883774671043,0.306779603890778
474,2,340466,0.0599411492604382,0.0642558987247095,0.351534751152471
478,2,348480,1.41481654730644e-05,0.0636878787198261,0.999822876644533
479,2,350086,-0.0342721165352365,0.0636647587655135,0.590694289662246
480,2,351083,-0.00801593295722135,0.0645125993477544,0.901185081565601
481,2,351335,-0.0087522919534104,0.0637871448920371,0.890942316322858
482,2,351417,-0.0208402252470672,0.0637691316612121,0.744007239033509
483,2,351450,-0.0260040682844669,0.0638343513734402,0.683984691314213
484,2,352302,0.0259631030890587,0.064338817355392,0.686797437467567
485,2,352469,0.0180673527379945,0.0636956594646454,0.776843954580582
486,2,352562,0.0205968381858237,0.0639538778561756,0.747599627750654
487,2,352944,0.0163416705208606,0.0637728468140269,0.797908540943986
490,2,355266,-0.0149309478025028,0.0637738266695906,0.815024873515919
491,2,358277,0.00318112279536818,0.06378862117018,0.960254385779379
492,2,358926,0.00114916453346199,0.0638826779451267,0.985658053429255
493,2,358948,0.00435828216131023,0.0639025256267692,0.945663423395197
494,2,359515,0.0167328044374303,0.0638007646618338,0.793268954665461
495,2,363190,-0.0352065872045672,0.0644040936563464,0.584963622327708
496,2,363588,-0.0398712239513525,0.0646507233123324,0.537818696752596
497,2,363888,-0.0487222882317067,0.0640779865313759,0.447547439794692
498,2,363954,-0.05168373283516,0.063816366915226,0.418553542644182
499,2,364199,-0.0552428541994233,0.0637210452592313,0.386559227625077
501,2,365981,-0.0707854570758908,0.0649657929585779,0.276641251197723
502,2,366047,-0.0624366333102967,0.0638164802683693,0.328557483903883
503,2,366936,-0.0813412741487398,0.0644931905439958,0.208055910904714
504,2,369530,-0.033836683726196,0.0637714788937834,0.596034657971144
506,2,369931,-0.0413771825037211,0.0641967932735949,0.519646147392465
507,2,371033,-0.00400296875204921,0.0640636730627885,0.950212590959791
508,2,372919,0.0109011965564994,0.0637846964996373,0.864395484012613
509,2,373518,0.0336263194879263,0.0637259877847227,0.598059603832235
510,2,376157,0.000942961057920799,0.0638917928742402,0.98823301066516
511,2,376172,0.00831706872694751,0.0643521331594699,0.89723890669011
514,2,381433,-0.0294217277680585,0.0642881055400163,0.647482383678484
515,2,381922,-0.0337331807173625,0.0647817688740538,0.602888107962353
516,2,382146,-0.0709612003733119,0.0637198521708893,0.266189864336487
517,2,384206,-0.0749924979050912,0.0639058615503032,0.241392985260704
518,2,384955,-0.0691570458459913,0.0637816418377901,0.278981439518118
520,2,387301,-0.028855449437669,0.0641946045732335,0.653347159652989
521,2,388313,-0.035373920166363,0.0638039153258481,0.579645157004348
524,2,390138,-0.0307705238544758,0.064009441276682,0.631014362334517
525,2,391233,-0.00420098751593501,0.0643858640262547,0.948014237048806
530,2,395606,0.0243558911211736,0.0639994454259283,0.703755629707021
531,2,395726,0.0345402813491884,0.0639627655686285,0.589533347743883
532,2,395853,0.0389380640248995,0.0641379355274956,0.544175631666549
533,2,396484,0.0488793206750219,0.0638347735526489,0.444356858714854
534,2,396705,0.0658648288772067,0.0637606307791884,0.302310374180344
535,2,398759,0.0215377213469249,0.0643687976160733,0.738126481399731
536,2,400386,0.0514856949993746,0.0639610227269604,0.42138792535973
537,2,400847,0.0361576594752486,0.0639317759038103,0.572047926266315
538,2,401130,0.0474834919510919,0.0644973548629671,0.462092842809326
539,2,401143,0.0566603929826832,0.0643482700387934,0.379172935150024
540,2,401979,0.0446634200900804,0.064335100406763,0.487993986725057
541,2,403598,0.0534957433611976,0.0639746997565266,0.403607195549239
542,2,404844,0.0602050840494513,0.0646740463222475,0.352541370382846
543,2,405100,0.0395595005417595,0.0641260898403304,0.537697169298524
548,2,406181,0.0538816534314864,0.0641381070836841,0.401427676347705
549,2,406688,0.0632841916822556,0.0637427573614378,0.321484548349362
550,2,407621,0.0395119565980701,0.0643208363847542,0.539416231732472
551,2,409016,0.0590848635734807,0.0649235800164033,0.36340769848505
552,2,410647,0.040539372141905,0.0640159462937861,0.526967457907732
554,2,419803,-0.0375450972565262,0.0644710707767729,0.560698862606823
555,2,419943,-0.0426161817724423,0.0648431521810282,0.511468086363518
556,2,422349,-0.0100911323289829,0.0640847418867471,0.874968069718224
557,2,425467,-0.029125615762387,0.0638381106126958,0.648496664732766
560,2,429095,-0.0454071785612704,0.0641895906925537,0.479789884734065
561,2,431266,-0.0580499572911602,0.0641957537122871,0.366471735217006
562,2,431446,-0.0506603393520916,0.0644732835950427,0.432536908933798
563,2,432524,-0.0171744905979491,0.0639034974264736,0.788273948038718
564,2,434090,-0.0239418260664171,0.0644863204235412,0.710659283872482
565,2,441927,0.00370039988965959,0.0638081882406138,0.953787371865228
566,2,446471,0.0274991315989222,0.0645741320431268,0.670473999572332
567,2,449325,-0.0306389626574811,0.064192263273198,0.633443936733484
569,2,450017,-0.0571429399561343,0.0637844597153305,0.370929717404282
