SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
257,2,80873,0.0282297673616905,0.0607579046876092,0.642484984480773
258,2,81501,0.0612895390514651,0.0606787312916652,0.313155387395544
259,2,83526,0.0274329839278903,0.0606545173720736,0.651343201709821
260,2,83845,0.0459030449997571,0.0606805857470694,0.449871984437498
263,2,84447,0.0765317266848487,0.0613700866138105,0.213204970275923
264,2,87391,0.0565342173902323,0.060386664721559,0.349808362335751
265,2,87562,0.0509922882914717,0.0605538000463682,0.400302746305344
266,2,87849,0.0537567235628554,0.0605412790638831,0.375180294653855
267,2,87878,0.0637562935160246,0.0607746321817608,0.294867762753599
269,2,89785,0.0223394427789239,0.060864467015124,0.713812185477502
272,2,93721,0.0309304636285302,0.06066992053402,0.610499337621105
273,2,93952,0.0471124440222356,0.0604666776718108,0.436415009180877
274,2,95085,-0.00522164074404511,0.0606024747236703,0.931386352886852
276,2,107124,0.0207859957506257,0.0606231665524113,0.731898725766876
277,2,111645,0.00450826576036106,0.060671614642268,0.940808981739477
278,2,111916,0.00337081702539666,0.0608148369080297,0.955829210424409
279,2,111931,0.00842006889554961,0.0609064452559193,0.890124873887154
280,2,111999,0.0128941558904404,0.0606854897987172,0.831859035471076
281,2,114528,0.0395113975610568,0.0610023741930236,0.517598330708572
282,2,116024,0.0511601897869267,0.0611231231270774,0.403157599451769
286,2,120090,0.0539001583681969,0.0608745423691291,0.376527388282842
287,2,120291,0.0423516217537049,0.0615977891661983,0.492187064388382
288,2,120726,0.0487120803225213,0.061228023874431,0.426808092462692
289,2,121716,0.0250726871495828,0.0611987437957046,0.682279782420028
290,2,123100,0.0669926228413587,0.0611939376764877,0.27436857653788
291,2,124677,0.0136817356820057,0.0612089601940566,0.823256191132256
293,2,127887,-0.0546869032624706,0.0615642147892541,0.374989411023965
294,2,128935,-0.0486717451311733,0.0615202019069848,0.429387349166576
295,2,129053,-0.0577548457377481,0.0616856077218144,0.349770420599004
296,2,130040,-0.053516292320032,0.0620738018418276,0.389195910547037
297,2,130976,-0.0541379390868884,0.0615655892557543,0.379807642203728
298,2,132199,-0.090897922207317,0.0617293437936098,0.141770533531819
299,2,133355,-0.093249656362538,0.0621396015153144,0.134340559930765
300,2,133435,-0.096974944427201,0.0622586167021476,0.120220639686114
302,2,135183,-0.0824540418434438,0.0623525510595441,0.186896317182108
303,2,135402,-0.087066580445367,0.062325317795121,0.163300235185582
304,2,135898,-0.0866887284355913,0.0626591587534134,0.167386943408
305,2,135912,-0.0917392875397109,0.0626853331658276,0.144223513136809
306,2,135925,-0.10028233990126,0.0623623979116142,0.108716511673593
307,2,136002,-0.106169166820336,0.0622877636593033,0.0891685983460568
308,2,136173,-0.0879716722863186,0.0628117726094542,0.162223994820747
310,2,138318,-0.0823780127335643,0.0645000691288659,0.202379131278664
311,2,138695,-0.0933089554394686,0.0633464971193324,0.141643967750582
312,2,138818,-0.0865514462381431,0.0632568355466354,0.172102690750517
313,2,139728,-0.0564144009563736,0.0632394056048674,0.372959499499969
314,2,140174,-0.053289645289893,0.0632470831043802,0.400043451752279
315,2,140863,-0.0806327954831427,0.0631393543643653,0.202420139865619
316,2,141152,-0.0824897937559019,0.0633112543902513,0.19344976550618
317,2,141292,-0.0974789010267973,0.0627930197940025,0.121466344889102
318,2,141545,-0.0817556206279921,0.0631642120841861,0.196395978184185
322,2,146723,-0.0964122169919051,0.0629910514522951,0.126771311907269
323,2,147946,-0.122266692378479,0.0634457858413243,0.054768831611308
326,2,151397,-0.084265360988671,0.0637806034830231,0.18729863450052
327,2,153035,-0.0652264620263465,0.0631467068708107,0.30234132786194
328,2,153228,-0.0563748789064875,0.063632837130123,0.376252952163529
329,2,153455,-0.036103714510034,0.0641555830243334,0.573960651378635
331,2,153815,-0.0706945818945679,0.0638272879051271,0.268792267010168
332,2,154160,-0.0728891035688746,0.0631491127353656,0.249183440918571
333,2,154235,-0.0470661068021936,0.0638508251163483,0.461535341783329
335,2,159870,0.0162888431977852,0.0622800013517583,0.793827011160952
336,2,161229,0.0108308623484492,0.0632394390870093,0.864111544422104
339,2,162696,0.0165342797665662,0.0629637998078002,0.793012259944916
340,2,163284,-0.0101431260525733,0.0621331660938981,0.870416454018119
341,2,164166,0.013632180996062,0.0627082422278198,0.828029570345235
342,2,165270,-0.0296999943176386,0.0621649529347754,0.633115974619703
343,2,165675,-0.016980652767234,0.0632062809112033,0.78835249529775
346,2,168062,0.014057425310964,0.062640256536911,0.822564086851203
347,2,168518,-0.00166610140930512,0.0622859722370495,0.978674867588476
348,2,168980,-0.00560085538360577,0.0622557514300304,0.928365838002265
349,2,169651,-0.0151301001402766,0.06228082933733,0.808198007397744
352,2,170725,-0.024235476806882,0.0623835740357157,0.697886678625175
353,2,171254,-0.0125135157329128,0.0624943354060399,0.84141257074552
354,2,172242,0.0446434628088791,0.0617133895853334,0.469913271286189
355,2,173254,0.0501472442794277,0.061227711411318,0.413322709007771
356,2,173340,0.0515049518273832,0.0612170944149443,0.400721929606429
357,2,173385,0.0652651264780895,0.061236431102448,0.287247364486967
358,2,173973,0.0479983469901913,0.0611185715846906,0.432785928707487
360,2,177341,0.0415882773912148,0.0609233119881322,0.495286348659696
361,2,180314,-0.00162068925524872,0.0609839043068824,0.978813181225325
362,2,180339,0.0125464584527938,0.0611343882302143,0.83751266603605
363,2,182758,-0.0112678006885519,0.0609158245501489,0.853356210459765
364,2,183619,0.0473746870864524,0.0611066649126154,0.438694114564537
367,2,187176,0.02214053837602,0.0614803364040074,0.718969851480604
368,2,191066,0.0904964732061555,0.0617637806009823,0.14375564399681
371,2,191599,0.0364631919810213,0.0610620828369153,0.550790394592938
373,2,191763,0.0426182791791253,0.0612929179794915,0.487311349410219
374,2,191959,0.0564809227959258,0.0611113276370279,0.355997916460125
376,2,195759,0.0424464569917209,0.061669221879574,0.491720725719326
377,2,196912,0.060418255910894,0.0606272113156203,0.319663936092317
379,2,198110,0.0530400443817495,0.0610109898885362,0.385245180292698
381,2,198805,0.0326637011409419,0.0613146973687378,0.594561069897587
382,2,198891,0.0364297854925448,0.0608306503778659,0.549642221531034
383,2,199248,0.0369665312734322,0.0609688001189261,0.54469276224205
384,2,201782,0.0543294314274931,0.0608569165396231,0.372604355327779
385,2,203285,0.0785434949266915,0.0605452187433255,0.195385494234453
386,2,203783,0.0750582552591419,0.0604267756397622,0.215011086948037
387,2,204179,0.0870951403540624,0.0605279720786509,0.151058181703334
388,2,205406,0.0924959313785685,0.0611310154673905,0.131154875664681
389,2,205834,0.0843372098549131,0.0608699042547021,0.166764590089876
391,2,207192,0.0782818099553755,0.060835607204937,0.199015504767113
392,2,207561,0.0765461723329231,0.0605717271260088,0.207161669704862
393,2,208682,0.0690961377775537,0.0604947773258965,0.254151881721681
394,2,210102,0.0676966951657708,0.0606560565304277,0.265149271226054
396,2,214801,0.0581387279059041,0.0606812405433572,0.338667804547863
397,2,215016,0.0525696010300784,0.0606609252454381,0.386742253613197
398,2,218876,-0.0338316482096732,0.0613267972406051,0.581529166467832
399,2,227511,-0.0841376434143432,0.0616249788384168,0.173022806975103
400,2,230378,-0.0702952681195342,0.0608939987596936,0.249122259330523
401,2,231943,-0.0847262048658723,0.0610173338826273,0.165842243904709
402,2,232156,-0.0720050238459955,0.0610384703102362,0.238927379778495
403,2,232789,-0.0831851082493558,0.0607810602750988,0.171993917240189
404,2,238524,-0.0734056652680944,0.0609026757341451,0.228896946912356
405,2,241518,-0.0347436124968981,0.0615298919328761,0.572662088771215
406,2,250396,-0.056543440149324,0.0610639193203567,0.355093475703968
407,2,250466,-0.0477445913699265,0.0610635907366087,0.43480737917336
408,2,252305,-0.0499505158542898,0.0612207432825897,0.415102760337331
409,2,254571,-0.0202491169325212,0.0621297724314958,0.744680661216139
410,2,254742,-0.0123837040101953,0.0620795092704651,0.842001090872863
411,2,254908,-0.0283305324188616,0.0625390571886831,0.65082314190317
413,2,255862,-0.0509572153212489,0.062121221088177,0.412606201084166
414,2,255975,-0.0334357887821458,0.0619303426220904,0.589610903757774
415,2,258311,0.00129306362375209,0.0609328280619467,0.983081246650655
416,2,259284,0.0131240028754324,0.0611340447273792,0.83014401638129
417,2,266330,0.00670449182993149,0.0613998780534967,0.913110747506707
418,2,267100,0.0206895938072204,0.0613865633252015,0.73628868360669
419,2,268086,0.00778748405484941,0.0613995159925653,0.899144799799348
420,2,274614,-0.0558666022994236,0.0609553844930051,0.360021878807957
421,2,274729,-0.0555792426102509,0.061290316838873,0.36512094401359
422,2,275746,-0.0596840375414871,0.0612525591015684,0.330528899381458
423,2,277029,-0.0753670269600696,0.0609179227095764,0.216839032363689
424,2,277741,-0.0531449842659991,0.0610082813149345,0.384285589632832
425,2,278218,-0.0616661894834956,0.0608750937762974,0.311756184358393
426,2,278379,-0.0451483722610703,0.0624259684876458,0.470017143683503
427,2,279910,-0.0775796309450487,0.0608020571838423,0.202816490495864
429,2,283431,-0.0464185995898908,0.0617852843096037,0.452979357202982
430,2,283573,-0.0492069046081234,0.0610367526147236,0.420679047096259
431,2,286762,-0.0360312997592136,0.0612192662004712,0.556531899242028
432,2,287187,-0.0243035793907984,0.0609497854652689,0.690320299273865
433,2,288379,-0.0133600529694056,0.0604973343863015,0.825346987932076
434,2,294941,-0.0115643782436312,0.0605345766568615,0.848605987698176
439,2,297610,0.0389955037605422,0.0608087054156377,0.52175587989178
441,2,299680,0.0402434478920038,0.0606189100254593,0.507202947876467
442,2,299708,0.0454102486605286,0.060736610349866,0.455163876702622
443,2,299759,0.0447689567107893,0.0605318579080598,0.460038354087895
444,2,300111,0.0486828252034186,0.0609469468090182,0.424958665429669
446,2,301710,0.0506403218043329,0.0605350098818709,0.403413729593946
447,2,303446,0.0450312472089631,0.0609295352675122,0.460355083456619
448,2,303854,0.0393937624035941,0.060952298965641,0.518501947463865
449,2,304472,0.0192130941635989,0.0604643391542566,0.750855557883044
450,2,304691,0.0304439953902315,0.0614313359061521,0.620500815439999
451,2,308097,0.0211828302549745,0.0607945028182319,0.727722494001235
453,2,309402,-0.0143971318825751,0.0604301542063082,0.811829956095648
454,2,310030,-0.0216513804647868,0.0607636244926877,0.721812747151458
455,2,310113,-0.0130057972827867,0.0606010714044292,0.830192730546107
456,2,310972,-0.0182615034493383,0.0606892728215508,0.763666629957773
457,2,312659,0.041234909852173,0.0604217400428623,0.495401052029852
460,2,318265,0.0400016941607164,0.0612103054763624,0.513851439781395
461,2,318379,0.0489769414278424,0.0613734489331191,0.425398211465503
462,2,321266,0.0507583834311527,0.0609577774950142,0.405587654763614
463,2,322957,0.109168054982606,0.0601931968875265,0.0705840705122995
464,2,325221,0.120400787936568,0.0604663258848152,0.0472288711307373
465,2,332691,0.181827357025289,0.0606571282398253,0.00291365886451062
466,2,333006,0.208878243457782,0.0602871623553378,0.000596126174444212
468,2,335046,0.201194008770513,0.059737159215135,0.000840707593663304
469,2,335049,0.188381613226616,0.0601170569395637,0.00187142664639444
470,2,335995,0.167049737571854,0.059947347304877,0.00561416554533433
471,2,336060,0.182857478790443,0.0597338326081467,0.00237343570436873
472,2,338292,0.100098226186471,0.0602827281658566,0.0977060025091415
473,2,339568,0.117348089457978,0.0602861734269689,0.0523856197296832
474,2,340466,0.106318491456632,0.0608711552513007,0.0815738627478942
478,2,348480,0.0598461535370298,0.0604347649056471,0.322725147868998
479,2,350086,0.0262693235664295,0.0605053538188677,0.664433672365208
480,2,351083,0.0246085472499573,0.06128967689923,0.68828608582328
481,2,351335,0.0105389681513693,0.060611996324159,0.862062626023919
482,2,351417,0.00721616115376052,0.0606038078033887,0.905286770112029
483,2,351450,-0.0207868212717365,0.0606620008189516,0.73205349542715
484,2,352302,0.0267353577582157,0.0611347371745781,0.662147728062397
485,2,352469,0.0358539728272301,0.0605028524157165,0.553828486539936
486,2,352562,0.0330001989047362,0.0607549552591012,0.587356367391545
487,2,352944,0.0409656654935311,0.060565790414397,0.499240493940966
490,2,355266,0.0264928108585267,0.0605886188840097,0.662192197643734
491,2,358277,0.0657108829326603,0.0605136073581228,0.278270380337254
492,2,358926,0.0439915227175589,0.0606586094484945,0.468790617508208
493,2,358948,0.0519672889727448,0.0606599876127638,0.392193011321547
494,2,359515,0.0485781676234267,0.0605766701820216,0.423133737075028
495,2,363190,0.038939517670127,0.0611900329429608,0.5249475214843
496,2,363588,0.0628341060602051,0.0613756200025381,0.306648152266947
497,2,363888,0.0687694394291468,0.0608291638466389,0.259018804096232
498,2,363954,0.0486986340339395,0.0606416874253929,0.422483090471058
499,2,364199,0.0431750081562636,0.0605710166681549,0.476440557856128
501,2,365981,0.0218492466712337,0.0618257566821488,0.723999248156134
502,2,366047,0.0632881357295596,0.0606295127067575,0.29726896014637
503,2,366936,0.0368777204897119,0.0613904435777277,0.548420087225771
504,2,369530,0.0296795585269545,0.0606016636560836,0.624616268420547
506,2,369931,-0.00053236491057438,0.0610381170596809,0.993045990802458
507,2,371033,0.0191784607584717,0.0608675210799644,0.752883067091912
508,2,372919,-0.0073998354339026,0.0606118768925359,0.90290072207444
509,2,373518,0.0115681957255402,0.0605756098452962,0.848657959487518
510,2,376157,-0.00973145583586199,0.0607102252971697,0.872741547486883
511,2,376172,-0.000490302249054442,0.0611512900852273,0.993607274104527
514,2,381433,0.0570193752812146,0.0610317200297527,0.350809425271126
515,2,381922,0.0516787979776951,0.0615202839398358,0.40146092872076
516,2,382146,0.0629167344826849,0.0605627918672679,0.299577273995563
517,2,384206,0.0562079914264549,0.060770523083917,0.355638347020384
518,2,384955,0.0613407769919822,0.0606207355290825,0.312289548196077
520,2,387301,0.051215976478266,0.0609566932158885,0.401363470533139
521,2,388313,0.0722847549050427,0.0605331623234085,0.233227050879662
524,2,390138,0.0563096536728571,0.0607702564664969,0.354767884519753
525,2,391233,0.0866574905731004,0.0610081695544571,0.156366806325138
530,2,395606,-0.0449671788374571,0.0607800819045491,0.459892381727659
531,2,395726,-0.0225036335521476,0.060793158442732,0.71147990684229
532,2,395853,-0.0240171468296039,0.0609647187759669,0.693854657441198
533,2,396484,-0.0275737419441842,0.0606908469319511,0.6498697374923
534,2,396705,-0.0162094533012359,0.0606731542309079,0.78950181382535
535,2,398759,-0.0417284706907827,0.0611350530087498,0.495331249066619
536,2,400386,-0.0267000061966848,0.0608173552859443,0.660915988256526
537,2,400847,-0.0204139958736618,0.0607682144657842,0.73712162680991
538,2,401130,-0.0176502390155705,0.0613276825478536,0.773667081943483
539,2,401143,-0.0248210443765258,0.061199034388144,0.685297656558863
540,2,401979,0.00662232686248182,0.0611743674543948,0.913856274176594
541,2,403598,-0.0016994923176929,0.0608513087805847,0.977734874137021
542,2,404844,0.00724311900347446,0.0615299225666767,0.906358833028649
543,2,405100,0.0210719336310217,0.060957575300363,0.729787663542043
548,2,406181,0.021161608547207,0.0609969694883175,0.728851498394064
549,2,406688,0.00796453495099159,0.0606538208559636,0.895603820669906
550,2,407621,0.0546547109703373,0.061083541806501,0.371528557524585
551,2,409016,0.0413237411861173,0.0617260171000183,0.503633094164077
552,2,410647,0.0535687032341586,0.0607981178387308,0.378867815349915
554,2,419803,0.0171885168925842,0.0612854615007788,0.779283944416297
555,2,419943,0.00420846379260953,0.0616537129575811,0.945617553596747
556,2,422349,-0.0276941550690635,0.0608800606233823,0.649462992824474
557,2,425467,-0.014615075998592,0.0606743015462453,0.80978987799633
560,2,429095,-0.0420973867079587,0.0609974738163479,0.490553554892057
561,2,431266,-0.0994483771731725,0.0608420532301602,0.103038294284942
562,2,431446,-0.106933080097977,0.0610538174884638,0.0807358397945836
563,2,432524,-0.0688183338484835,0.0606191904650215,0.257038064117383
564,2,434090,-0.126549042634917,0.0609180894519405,0.0384905743329867
565,2,441927,-0.118581826827616,0.0603038769952641,0.0500350355563627
566,2,446471,-0.0695545865470779,0.0612648124827551,0.257015491764508
567,2,449325,-0.0935682996136231,0.0608140401846453,0.124798578121567
569,2,450017,-0.0688977457842077,0.0605683800470847,0.256092465084035
