SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
153,1,185916,-0.0685362087528963,0.055675212600672,0.219142268673388
154,1,185941,-0.0632139679772025,0.0559365395355255,0.259200738666189
155,1,185954,-0.0557514913427757,0.0561228989148263,0.321204148568284
156,1,186055,-0.0710936973480984,0.0549494952339864,0.196580140108576
157,1,186896,-0.0727427852397097,0.0558485957991519,0.193594705272605
161,1,190132,0.0474034521542066,0.0550917508261331,0.39012750075468
162,1,190148,0.0455155971871514,0.0551129095484526,0.40944080343145
163,1,190165,0.0528754504245608,0.0555187535870995,0.341551393850416
164,1,190169,0.0393274600897451,0.0554812428611022,0.478890110159856
165,1,190933,-0.0205022088894938,0.0550596631169606,0.709845677236663
166,1,192149,-0.0696412692816623,0.0553968468446928,0.209536179382947
168,1,192303,0.141372805892187,0.0657599415376738,0.0322475250896314
171,1,192795,-0.0976201217010723,0.0547200986888081,0.0752841285093034
173,1,194187,-0.0554758042938217,0.0549324619833884,0.313239190477186
174,1,194867,-0.0371802902797592,0.0549461977119443,0.499060271777602
190,2,8314,-0.0135553321408979,0.0559080958555441,0.808566560451087
194,2,8498,-0.0125557601666226,0.0558268650774782,0.82218304782507
195,2,8651,-0.0265633583145781,0.0558652518294185,0.634731985212511
197,2,9812,-0.0228579336258949,0.0562020190481575,0.684467334300617
198,2,9932,-0.0144692599421736,0.055988328383234,0.79622297601872
199,2,10135,-0.021542099132815,0.0557674037820302,0.699518496102553
200,2,11616,-0.0274936532755303,0.0557007657789353,0.621898759651042
201,2,12133,-0.032449577958279,0.0559148287538384,0.562056029464235
202,2,12194,-0.0320673299956855,0.0561318739150872,0.568169613493205
203,2,12359,-0.026755501809818,0.0559755132030014,0.632956154705795
204,2,13061,-0.0385903981620901,0.0559518167943969,0.490831178812736
205,2,14298,-0.0292439925908778,0.0561445618819949,0.602784220110728
206,2,15222,-0.00999291311758621,0.0567113399669801,0.860232669030317
207,2,17986,-0.0309297721972648,0.0556956606203342,0.579017014938141
208,2,19770,-0.0302457486957517,0.0560821286168053,0.590011780423691
209,2,19836,-0.0240327275131633,0.055936464497993,0.667717261629145
210,2,19851,-0.0274132066047095,0.056095932780679,0.625368612126968
211,2,21595,-0.0303835052425054,0.055859735824987,0.586836470264639
212,2,22385,-0.0191693225059202,0.0559267117598484,0.731984608126962
213,2,23441,-0.0165503972077059,0.0564724286499876,0.769640547639953
214,2,24209,-0.042936110452801,0.0559676056013867,0.443499158242644
215,2,24341,-0.0578535280336667,0.0560622328167631,0.302801143747392
216,2,26815,-0.0478033535720523,0.056021702603517,0.394071243813304
217,2,28209,-0.049258214345458,0.0560370229280316,0.379983069471209
221,2,41245,-0.0635884304888479,0.0557805577348195,0.255069693846878
222,2,43214,-0.0305561881626615,0.0567658681333279,0.590719875451036
223,2,47104,-0.0912742927473847,0.0549918539709999,0.0978470889041163
224,2,50915,-0.0872699012353827,0.0555545916989177,0.117105127791803
225,2,55834,-0.0979754824386795,0.0552452623562675,0.0770139779374849
226,2,56422,-0.0886188606195556,0.0553895733394707,0.110511008689676
227,2,57715,-0.0789169380223613,0.055247347215344,0.154052469301313
228,2,59046,-0.0928904371849696,0.0554671661054468,0.094880255547722
229,2,59191,-0.103563872520822,0.0550931670086503,0.0609593980049397
230,2,59383,-0.134859432468804,0.0549170772998035,0.0145426900973446
231,2,59477,-0.0988134919580673,0.0559709497629407,0.0783539325099577
233,2,60471,-0.091738408654784,0.0552434054420481,0.0976773337495286
234,2,60478,-0.095459299886405,0.0552890955023862,0.0851236879133129
235,2,60786,-0.0701098140744456,0.0553050144129893,0.205742937679469
236,2,61035,-0.0941566198185224,0.0551997410279293,0.0889354156455824
237,2,61071,-0.0996973602882151,0.0549195693371819,0.0703210238137834
238,2,61675,-0.0968169638866505,0.0550937067781993,0.0797310681816983
240,2,62939,-0.102412592579543,0.0549689223442432,0.0632785353005791
241,2,63527,-0.101498410572225,0.0551820682802652,0.0667053033390435
242,2,63857,-0.109399467708428,0.0551522497239486,0.0480759018031758
243,2,65527,-0.121988586403382,0.0548932779783071,0.0268972200834214
247,2,67976,-0.084063299162652,0.0558932965705996,0.133476515655914
250,2,72389,-0.132095694304049,0.0552810043999877,0.0173941010228315
251,2,72392,-0.0950663397579439,0.0558765995296422,0.0897555403839573
252,2,73646,-0.131786014576565,0.0545054863994158,0.016118351581734
253,2,74564,-0.106078265426827,0.0545556844820222,0.0526408433848072
254,2,74739,-0.0975271540559436,0.054782020127357,0.0758907249776793
257,2,80873,-0.0445341636069448,0.0551077311353648,0.419560498490545
258,2,81501,-0.0339407644932738,0.0551198993921056,0.538448124600385
259,2,83526,-0.0277500401630064,0.0550441299684466,0.614476325466926
260,2,83845,-0.0195495250354293,0.0551064509805632,0.72298178108309
263,2,84447,-0.00874833823728149,0.0558180316699902,0.875547550712626
264,2,87391,-0.00138971381402914,0.0548728471908619,0.979809186789322
265,2,87562,0.0042513584009643,0.0550112942227468,0.938443347404667
266,2,87849,0.00126369632226987,0.0550065083671478,0.98168432949731
267,2,87878,0.00181446637888003,0.0552428354843349,0.973816533168832
269,2,89785,-0.00241882077076666,0.055248927209822,0.965104195470635
272,2,93721,-0.0130289447383457,0.0550778758679569,0.813139270684993
273,2,93952,-0.0148429801039846,0.0549190032267241,0.787110189675329
274,2,95085,-0.0296651602818116,0.0549786732946368,0.589829809808355
276,2,107124,-0.0895566533179366,0.054821870212482,0.103235758694801
277,2,111645,-0.0807215513158845,0.0548960735816878,0.142332557775554
278,2,111916,-0.0853471964155311,0.0550064856510924,0.12165779059308
279,2,111931,-0.0718029846889702,0.0551458666966291,0.193746337105186
280,2,111999,-0.0614240085020122,0.0549825160251178,0.264687714850869
281,2,114528,-0.0543524030013303,0.0553209993320527,0.326530738927211
282,2,116024,-0.0662639952219582,0.0554161871395306,0.232596118696272
286,2,120090,-0.0290971562879165,0.055287312071738,0.599017271670298
287,2,120291,-0.0332414681909973,0.0559135109698515,0.552547995573451
288,2,120726,-0.0145058088182674,0.0556129277233128,0.794371699515787
289,2,121716,-0.0309113748281331,0.055530752409693,0.57811707026568
290,2,123100,-0.0189654048461811,0.0556225956976218,0.733332147152619
291,2,124677,-0.019447156341919,0.055545476269667,0.726463200254247
293,2,127887,-0.0536132559067268,0.0558631840930239,0.337850867209693
294,2,128935,-0.0515800388130403,0.0558156647748677,0.356058206799194
295,2,129053,-0.0558198670196688,0.0559744563350004,0.319331985160664
296,2,130040,-0.0684598274952286,0.0562775336386344,0.224619385767311
297,2,130976,-0.0625457676527095,0.0558368693906788,0.263410628417396
298,2,132199,-0.0848989160199038,0.0560132998359636,0.130492149387955
299,2,133355,-0.0915908606652249,0.0563649911919638,0.105063534149294
300,2,133435,-0.0907820505370101,0.0564914008475586,0.108947004275295
302,2,135183,-0.0916102394201648,0.0565191321838988,0.105938117242364
303,2,135402,-0.0858291603946382,0.0565362364335919,0.129877564780759
304,2,135898,-0.103205904172935,0.0567561033441278,0.0698487230234087
305,2,135912,-0.100062965196118,0.0568143480256276,0.0790657064925208
306,2,135925,-0.0955676222588691,0.0565767375253973,0.0920702190556283
307,2,136002,-0.0919602115733349,0.0565510093928413,0.104810895486733
308,2,136173,-0.098034826245502,0.0569253752306404,0.0859157702051576
310,2,138318,-0.101829636979666,0.058422320319345,0.0822057470077196
311,2,138695,-0.103629291557261,0.057403180145673,0.0718814745677079
312,2,138818,-0.0964355561351264,0.0573325062226645,0.0934454656299479
313,2,139728,-0.0730809474941525,0.0573268003383837,0.20321391529229
314,2,140174,-0.067967690428278,0.0573446174183826,0.236716021675761
315,2,140863,-0.08951926397941,0.0572373992604248,0.11871368740229
316,2,141152,-0.0746876141858805,0.0574598133786863,0.194509613874945
317,2,141292,-0.0840726886707461,0.05700767563715,0.141168141784956
318,2,141545,-0.0728848366945498,0.0573304834040105,0.204455301746173
322,2,146723,-0.111738133719347,0.0570487816194268,0.0509417804077943
323,2,147946,-0.0677195146427105,0.0577710261562702,0.241905050909247
326,2,151397,-0.0641922282761245,0.0579273931185553,0.268551593690595
327,2,153035,-0.0215395946293557,0.0573849163446227,0.707623465902373
328,2,153228,-0.0473917117428999,0.0577601348449892,0.41248956040768
329,2,153455,-0.0347206102343796,0.0582222355888833,0.551326176717573
331,2,153815,-0.0320585299851053,0.0580029706948691,0.58081526376751
332,2,154160,-0.0314032454593194,0.0573957229862863,0.584631270917227
333,2,154235,-0.0387353271210913,0.0579567795358792,0.504347933827986
335,2,159870,-0.0136321519154137,0.0565240487287136,0.809559996151828
336,2,161229,-0.00684224337190287,0.0573952116276513,0.905174586422663
339,2,162696,0.00348201905652057,0.0571491022824395,0.951450493489633
340,2,163284,-0.000610596977697053,0.0563920855707762,0.991367025231248
341,2,164166,0.0417607473024564,0.0568722779967973,0.463259446594083
342,2,165270,0.0172447284362041,0.0564295887484942,0.760091426494563
343,2,165675,0.0179827072846668,0.0573617686891157,0.7540887228845
346,2,168062,0.0560007292587883,0.0567760556832338,0.324639842716554
347,2,168518,0.0467674532590561,0.0564738745958125,0.408158980459141
348,2,168980,0.0579125982707516,0.056417728516738,0.305360510276259
349,2,169651,0.0575298885361972,0.0564457141329671,0.308802527551751
352,2,170725,0.0155133368328633,0.0566233103913381,0.784264549529666
353,2,171254,0.0115035445986884,0.0567176677123808,0.839391650127785
354,2,172242,0.015878120478737,0.0560441200170786,0.777101722792965
355,2,173254,0.00702056989397049,0.0556197242796959,0.89962610843152
356,2,173340,0.0268471581501897,0.0555958881139767,0.629467312028036
357,2,173385,0.0235716069759999,0.0556513265776235,0.672145591263323
358,2,173973,0.00135459229888202,0.0555175432618324,0.980547848702594
360,2,177341,-0.0192905329133489,0.0553188990706686,0.727511133712106
361,2,180314,-0.00602767809807447,0.0553460606679261,0.913336635614883
362,2,180339,0.000274130188874566,0.0554868172686019,0.996060893097807
363,2,182758,-0.0149833496080954,0.0552820756470967,0.786522916281315
364,2,183619,-0.0186672312451994,0.0554966500898349,0.736794136238068
367,2,187176,-0.0715883960236011,0.0556775043288728,0.19936657419222
368,2,191066,-0.0414492527833588,0.0561816206425662,0.461142871916209
371,2,191599,-0.0324151485310699,0.0554190218662809,0.55898180180902
373,2,191763,-0.0456604030455225,0.055612390629561,0.412173458267588
374,2,191959,-0.0416506527497473,0.0554853770779589,0.453357383386696
376,2,195759,0.0174842682609312,0.0559987185899558,0.755052954313554
377,2,196912,0.00101357350306477,0.0551005320943419,0.98533414514565
379,2,198110,0.00784788585933732,0.0554291868209932,0.887489373811503
381,2,198805,-0.00742431445530384,0.0556681134450236,0.893978781331766
382,2,198891,0.0173592506609085,0.0552281575086913,0.753464570398023
383,2,199248,-0.00397616498423742,0.0553616277527293,0.942784495403593
384,2,201782,0.0125597325964744,0.0552899587715925,0.820429907911282
385,2,203285,0.0259920719083689,0.0550622497651342,0.637183583674976
386,2,203783,0.0174900137170593,0.0549531400325611,0.750467274843991
387,2,204179,0.0372224970238147,0.0550583823453585,0.499448375922523
388,2,205406,0.04539669305302,0.0556075990878524,0.414835849440898
389,2,205834,0.0497264506688826,0.0553302181063967,0.369413686945432
391,2,207192,0.0211158313251876,0.0553302714659235,0.702963569127799
392,2,207561,0.0133688293474288,0.0550924732338336,0.80840846527956
393,2,208682,0.0439357530744951,0.0549546476626067,0.42454332979134
394,2,210102,0.0452142488930993,0.0550938983831166,0.412384601715053
396,2,214801,0.0158920889984021,0.0551373197262266,0.773341797896908
397,2,215016,0.00611597269745701,0.0551113822028188,0.911699426535079
398,2,218876,0.0385481372711526,0.0556443078390763,0.488915822016934
399,2,227511,0.00455621848181376,0.056075705756427,0.935288228282129
400,2,230378,0.00726438755613423,0.0553682077439953,0.895690713106243
401,2,231943,0.00525033067570946,0.0555276018304698,0.92472311116409
402,2,232156,-0.00399100530340224,0.0555051367284664,0.942719544419576
403,2,232789,0.0133624170381688,0.0553044255351568,0.809218254171687
404,2,238524,0.00546015047319914,0.0553860712122559,0.921524959611464
405,2,241518,0.021606976557203,0.0558558312177092,0.699111639291123
406,2,250396,0.0488379340272894,0.0554258993782092,0.378842008044111
407,2,250466,0.0316983858541025,0.0554415593171516,0.567859212654081
408,2,252305,0.00712919204958262,0.0556129538441523,0.898069230405994
409,2,254571,-0.018633981590495,0.0563866478659903,0.741242432947758
410,2,254742,-0.00431956854127269,0.0563439757109613,0.938934078791478
411,2,254908,-0.0216580118557494,0.0567631314159489,0.703024227401306
413,2,255862,0.0161183402241121,0.0564263121754386,0.775311518663522
414,2,255975,-0.00524109593461586,0.0562283995100161,0.925788948116968
415,2,258311,0.0284336912119788,0.0552799037499817,0.607323194332581
416,2,259284,0.0114000543517006,0.055483501523318,0.837325350778906
417,2,266330,-0.0104274895229213,0.055722636138218,0.851664629972723
418,2,267100,0.000735259762886908,0.0557213244649228,0.989479431257394
419,2,268086,-0.00119379279541509,0.0557253637512115,0.982920497449973
420,2,274614,-0.011119738041095,0.0553836714400868,0.840988992205715
421,2,274729,-0.00914085715341717,0.0556876517753228,0.869710835199315
422,2,275746,-0.00596311756463541,0.0556645615482632,0.914749938127689
423,2,277029,-0.0110660474891395,0.0554036568974708,0.841802874046172
424,2,277741,-0.0141156182585264,0.0554234476845286,0.799113350078796
425,2,278218,-0.0218526210349345,0.0553161999397277,0.693045173907827
426,2,278379,-0.017657237139343,0.056689874171529,0.755626648682029
427,2,279910,-0.0139600086245575,0.0553040073531193,0.800860965730814
429,2,283431,0.0184329916116486,0.0561104766060635,0.742719001086391
430,2,283573,0.00306942041509839,0.0554456301350685,0.955883694643446
431,2,286762,0.0362985998349088,0.0555542126288028,0.51392985736769
432,2,287187,0.0164351718222392,0.0553215109514832,0.76657661980497
433,2,288379,0.00793941717030938,0.0549075072427409,0.885112212417746
434,2,294941,-0.0351073301786849,0.0549101961423304,0.523004065924774
439,2,297610,-0.003319902597757,0.0552197851989274,0.952092798079637
441,2,299680,-0.000219550349929487,0.0550500110737774,0.996820139585326
442,2,299708,0.00883380357523661,0.0551641231768278,0.872864943989059
443,2,299759,0.00253577831463725,0.0549790550426556,0.963238594491506
444,2,300111,-0.00450938671016371,0.055362839800944,0.935129050389753
446,2,301710,0.0086618895085589,0.0549920320398288,0.874931629523018
447,2,303446,-0.0090206517475179,0.0553382755862039,0.870604416276792
448,2,303854,0.000418410370746192,0.0553509664683133,0.99397293920534
449,2,304472,-0.0259543522507633,0.0548658551381853,0.636469106911583
450,2,304691,-0.0158540993007356,0.0557660166013894,0.776349641896347
451,2,308097,-0.0534377690655927,0.055111184185591,0.332892026569013
453,2,309402,-0.0292012896763605,0.0548267541731442,0.59463852467621
454,2,310030,-0.0167353370731366,0.0551497404786403,0.761723665391453
455,2,310113,-0.027052212957233,0.0549842279073435,0.623025509456975
456,2,310972,-0.0643081798344681,0.0549801616371649,0.242926349248263
457,2,312659,-0.00931299414805667,0.0548706581938792,0.865322609133994
460,2,318265,-0.0556635777246667,0.0555069944144805,0.316634163803456
461,2,318379,-0.0549811946355068,0.055673838039361,0.324045133697277
462,2,321266,-0.0042282332049422,0.0553770719401316,0.939181119168627
463,2,322957,0.0101042714756625,0.0548806079673417,0.854029981962711
464,2,325221,0.0383137646156181,0.0551468371227311,0.487663338057545
465,2,332691,0.00283638453289181,0.0557464214514857,0.959449826005447
466,2,333006,0.0613954825062951,0.0555410983862627,0.269736380817485
468,2,335046,0.0284759647491537,0.0550587693632053,0.605345922004689
469,2,335049,0.0324802247226361,0.0552868322273117,0.557253126799333
470,2,335995,0.0393947728085574,0.0549613595450976,0.473988650794091
471,2,336060,0.0514312753299547,0.0548590237974415,0.349133588543924
472,2,338292,0.0420039109241089,0.0548783016384543,0.444544189071658
473,2,339568,0.0086863509226926,0.055004606530888,0.874609798152576
474,2,340466,-0.0154038898286928,0.0554767514744823,0.781432938867522
478,2,348480,-0.0937908497251675,0.0546973595156479,0.0872735850875097
479,2,350086,-0.116262475988968,0.0545775982237164,0.0338442147622468
480,2,351083,-0.0970476752311008,0.0553968520167393,0.0806657792348439
481,2,351335,-0.0950426488175049,0.0547786834523109,0.083608315613545
482,2,351417,-0.107781577810487,0.0547031031396066,0.0495850699839524
483,2,351450,-0.0842309313510904,0.0548811352429082,0.125731569170705
484,2,352302,-0.0737024224319955,0.0553600446725224,0.183939965077876
485,2,352469,-0.0723452859669768,0.0548025473827328,0.187654298729827
486,2,352562,-0.0804080866871978,0.0549959182885062,0.144610673167618
487,2,352944,-0.0947182636594274,0.0547715557087683,0.0846237085760881
490,2,355266,-0.0657850707865583,0.0548915181516394,0.231543499445185
491,2,358277,-0.076936731649747,0.054859140075008,0.161662273732053
492,2,358926,-0.0883009638778953,0.0548918779547286,0.108590249279989
493,2,358948,-0.0704345547021126,0.0549825053828019,0.201022055867432
494,2,359515,-0.0707800935252531,0.0548982922214747,0.198139713090612
495,2,363190,-0.0667841672872277,0.0554520464380982,0.229257767298271
496,2,363588,-0.0459100303066613,0.055731532001943,0.41062579022992
497,2,363888,-0.0534893101047517,0.055233027352124,0.333492800480071
498,2,363954,-0.0538244733855192,0.0550120585147346,0.328540507580972
499,2,364199,-0.0496404549176357,0.0549482759379953,0.366927945663767
501,2,365981,-0.0580876486888984,0.0560356719202209,0.300622975008392
502,2,366047,-0.0551765648559893,0.0550318569918165,0.316726424618156
503,2,366936,-0.0546050304353246,0.0556685516549417,0.327316070897391
504,2,369530,-0.0320916720369813,0.0549921886579526,0.559883780448176
506,2,369931,-0.0532647795624376,0.0553235521207558,0.33631363687825
507,2,371033,-0.0187976128435096,0.0552400175608103,0.733840727650023
508,2,372919,0.00656763782185488,0.0550093462897574,0.90503326328351
509,2,373518,0.0214583516588198,0.0549673565604232,0.69648841991846
510,2,376157,-0.00474709318317854,0.0550999792117995,0.931392704950078
511,2,376172,0.00471476875237206,0.0554982865472298,0.932346589361575
514,2,381433,0.0422513019587794,0.0554131561621402,0.44628406494281
515,2,381922,0.0421015080174409,0.0558445730536423,0.451408790536844
516,2,382146,0.0176394512991083,0.0550407003014678,0.748794009254564
517,2,384206,-0.000494841937801638,0.0552200616337321,0.992855098092521
518,2,384955,-0.00542809307653386,0.0550963106197025,0.921575245225361
520,2,387301,0.0206778144498067,0.0553665918194903,0.709022137649085
521,2,388313,0.0268829450268919,0.0550301085490916,0.625489574199711
524,2,390138,0.0106900950799379,0.055217136523922,0.846599634914432
525,2,391233,0.0420860037269877,0.055481764761267,0.448624598707856
530,2,395606,0.048046395237091,0.0551454410359806,0.384200612998105
531,2,395726,0.0494394090725457,0.0551217551602672,0.370376705564719
532,2,395853,0.0486053982252102,0.0552811854149083,0.37986958701223
533,2,396484,0.0578186239691783,0.0550110595833701,0.293960864165569
534,2,396705,0.0836114505667934,0.0548903733879218,0.128592906882097
535,2,398759,0.0279238992563279,0.0555008184175265,0.615189534671473
536,2,400386,0.0757557053477877,0.0550634186349735,0.169758909702626
537,2,400847,0.0597919923869149,0.0550681176582711,0.27831619274901
538,2,401130,0.0651869156594753,0.0555572351059203,0.241454976424358
539,2,401143,0.0689529453310732,0.0554337662107322,0.214369145891607
540,2,401979,0.0547281216442905,0.055444250006266,0.324277637439049
541,2,403598,0.0519990149134228,0.055157264875499,0.34645814209542
542,2,404844,0.0671783426456403,0.0557289943105572,0.228838252934406
543,2,405100,0.0551183184593188,0.0552545789372778,0.319188695825221
548,2,406181,0.0572869200737822,0.05528421091155,0.300806175679408
549,2,406688,0.066473988922615,0.0549348915810088,0.227069209846607
550,2,407621,0.0477232846313098,0.0554420362752775,0.389944596844355
551,2,409016,0.0516756443360652,0.0559884879328379,0.356653730142444
552,2,410647,0.0356186467848455,0.0552064215912735,0.519222991224023
554,2,419803,-0.0328136119860979,0.0555993913819963,0.555448027061418
555,2,419943,-0.0229435356535047,0.055941873321515,0.681958136657091
556,2,422349,-0.0227103236321801,0.055255663060087,0.68131865903211
557,2,425467,0.0165977235027313,0.0550633894646768,0.763264577475948
560,2,429095,0.0164708650499563,0.0553896491697179,0.766363850658179
561,2,431266,0.00760456266313103,0.0554252851093992,0.890947887237032
562,2,431446,0.00946883669746001,0.0556483434781279,0.864985818588288
563,2,432524,0.0538777300232895,0.055041623851884,0.328322334260826
564,2,434090,0.0380556084788725,0.0555872310815312,0.494038902792288
565,2,441927,0.043132776894491,0.0549807944497622,0.433269250469417
566,2,446471,0.064063042540446,0.0555988398047345,0.250003403221839
567,2,449325,0.0257542831477587,0.0553605613544353,0.642067976742539
