SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
225,2,55834,-0.0634455035951357,0.065861622872069,0.336048787580501
226,2,56422,-0.0549780735296265,0.0660012026676618,0.405415888235065
227,2,57715,-0.0643567217144505,0.0657591028708668,0.32841133311239
228,2,59046,-0.0565053760808981,0.0661129926211369,0.393308634371648
229,2,59191,-0.0538018716324722,0.0657400927596379,0.413679372955121
230,2,59383,-0.0506838481667871,0.0657660779469892,0.441418906015605
231,2,59477,-0.0487321547202243,0.0667613842132678,0.46590776809576
233,2,60471,-0.0707942947162709,0.0658022380682265,0.282722600662542
234,2,60478,-0.0635164142093372,0.0658985862793877,0.33578047241935
235,2,60786,-0.0814203037389336,0.065734054284623,0.216304828737856
236,2,61035,-0.0698648282937598,0.0657669542876069,0.28882163034023
237,2,61071,-0.0742936149630629,0.0654538386161789,0.257122975119417
238,2,61675,-0.084015331169779,0.0656097443566268,0.201199089222214
240,2,62939,-0.0766957369765445,0.065521242875143,0.242570262686196
241,2,63527,-0.104013845392507,0.0656617362563088,0.114069557720016
242,2,63857,-0.106065612334079,0.0656678225199625,0.107164266050481
243,2,65527,-0.0928983510449685,0.0655063951096856,0.15702711748887
247,2,67976,-0.0813668255830907,0.0664980651789757,0.221920453827112
250,2,72389,-0.123014805741864,0.0659035440136173,0.0627879567538997
251,2,72392,-0.071363109621396,0.066570047503521,0.28445224299529
252,2,73646,-0.083648271224846,0.0651593594605468,0.200071758849843
253,2,74564,-0.0739206782622618,0.0650641968674289,0.256677430512565
254,2,74739,-0.0337256309796165,0.0653727305381295,0.606248944463965
257,2,80873,-0.0528672246179353,0.0654929774054207,0.420083451663118
258,2,81501,-0.0582924901656227,0.0654689993119695,0.373866641646915
259,2,83526,-0.0749127483047385,0.0653192204785665,0.252211513677102
260,2,83845,-0.0744434061786506,0.0653830480313854,0.255653190704849
263,2,84447,-0.0221550433358025,0.0663288258284407,0.738564073194295
264,2,87391,-0.0763790452311312,0.0650869210699131,0.241389338380839
265,2,87562,-0.0887634395162425,0.0652078631564962,0.174306680418449
266,2,87849,-0.0820849117288793,0.0652264375042119,0.209056861266107
267,2,87878,-0.0724804787036739,0.0655400695881872,0.269524799316588
269,2,89785,-0.0891645623430593,0.0654890959873699,0.174218508283468
272,2,93721,-0.0685661961266232,0.0653607449226405,0.294876264984504
273,2,93952,-0.0760760284962544,0.065149592850099,0.243710644836454
274,2,95085,-0.0720354117020125,0.0652538617717768,0.270377330235366
276,2,107124,0.00680877188035012,0.0653979158400911,0.917138817212565
277,2,111645,-0.0709325543846239,0.0653318070965559,0.27834034976217
278,2,111916,-0.0651021970232343,0.0655034694663558,0.320964977138464
279,2,111931,-0.0656591607116793,0.0656023385365113,0.317577094831632
280,2,111999,-0.0717597630504661,0.065347919154167,0.272901164073132
281,2,114528,-0.0584891503586806,0.0657624896285043,0.374393903440551
282,2,116024,-0.0713333747722354,0.065883366596474,0.279670830521349
286,2,120090,-0.0563651166933947,0.0656635416365903,0.391258027889041
287,2,120291,-0.0378817943546562,0.066453150223584,0.569004611807876
288,2,120726,-0.0402916410116246,0.0660648147877492,0.542333364856526
289,2,121716,-0.0631098205073518,0.0659390407235343,0.339175129095624
290,2,123100,-0.06437168535702,0.066026784656516,0.33026115320435
291,2,124677,-0.0608155621522219,0.0659451478253074,0.357046646766632
293,2,127887,-0.0290045167161055,0.0664592920604075,0.662794987605507
294,2,128935,-0.0347780226282528,0.0663885756365438,0.600707760097476
295,2,129053,-0.0163637112816568,0.0666108475843068,0.806087153504595
296,2,130040,-0.0745007999113427,0.0669057352231812,0.266243282607136
297,2,130976,-0.062236640298545,0.066394637409916,0.349206827560187
298,2,132199,-0.0588593641661115,0.0667118133360731,0.378218795397848
299,2,133355,-0.0525385530767324,0.0671789292040806,0.434698327898889
300,2,133435,-0.0419820177592436,0.0673453391938156,0.533434672872919
302,2,135183,-0.0810786151180212,0.06728146786675,0.228985026472214
303,2,135402,-0.0912255860633189,0.0672344398002994,0.17570280386972
304,2,135898,-0.0887854903605176,0.0676020675793447,0.189916489130888
305,2,135912,-0.0908016140300982,0.0676446642592928,0.180350930437548
306,2,135925,-0.0907359699520556,0.0673369216730208,0.178686023789381
307,2,136002,-0.120494834834671,0.0671538234209011,0.0736191293622412
308,2,136173,-0.104282659137819,0.0677095197974648,0.124420263972059
310,2,138318,-0.122975731138266,0.0694223306591347,0.0773545171076015
311,2,138695,-0.118803373296114,0.0682427447888047,0.0825734751103077
312,2,138818,-0.109772712619743,0.0681594322924085,0.108176307817753
313,2,139728,-0.0904170102981356,0.0681169607136762,0.185241225361631
314,2,140174,-0.0705732494173685,0.0681833582551208,0.301353661559663
315,2,140863,-0.0683844104241023,0.0681620159999002,0.316421326241366
316,2,141152,-0.10221840456451,0.0682348523455885,0.135017030801555
317,2,141292,-0.0909847014088272,0.0677864695597304,0.180385622114413
318,2,141545,-0.121421446770794,0.0679837937400949,0.0749517938719198
322,2,146723,-0.0930179986046182,0.0679870776124199,0.172128545991743
323,2,147946,-0.104762948798908,0.0685651789919572,0.12742488186232
326,2,151397,-0.0952932025141515,0.0687767508473619,0.166761028134328
327,2,153035,-0.0984423190749726,0.068011245119584,0.148660711101892
328,2,153228,-0.0767709828118246,0.0685889139517449,0.263776865876727
329,2,153455,-0.0979769129802333,0.0690324384634573,0.156697468439601
331,2,153815,-0.136667409574696,0.0685788156847958,0.0470472268274348
332,2,154160,-0.0949076718343029,0.0680537060970751,0.164013607367865
333,2,154235,-0.083943533506011,0.0687773960000635,0.223086082788611
335,2,159870,0.0628988218945998,0.0670981355924213,0.349185856816209
336,2,161229,0.0448733359720279,0.0681709477291337,0.510808354188125
339,2,162696,0.032784604161666,0.067896849338896,0.629495174920535
340,2,163284,0.00793706902096725,0.067017913466284,0.905792693679528
341,2,164166,0.00330293325707043,0.0676412901733113,0.961082283069315
342,2,165270,0.0452163748140713,0.0670294852993908,0.500387745178742
343,2,165675,0.044916665460601,0.0681392183639919,0.510203790165497
346,2,168062,0.0948119458446577,0.0673797761387363,0.160269392480176
347,2,168518,0.0836501628167261,0.0670339079878025,0.212902733148142
348,2,168980,0.101083464966872,0.066933826482013,0.13188697888714
349,2,169651,0.0442985163530711,0.0671402133714255,0.509818122579857
352,2,170725,0.0685949414990603,0.0672020868007567,0.308083124861791
353,2,171254,0.0633449962503181,0.0673257337717145,0.347413108499444
354,2,172242,0.0711851653403717,0.0665054295395303,0.285185806332164
355,2,173254,0.117084717157649,0.0658084077111123,0.0760713451961688
356,2,173340,0.113212940519168,0.065819563546149,0.0862997869487149
357,2,173385,0.114525879642307,0.0658742590533884,0.082985340487808
358,2,173973,0.128964133222418,0.0656219237405208,0.0501678982812689
360,2,177341,0.135638757945215,0.0653576170043878,0.0386795460311196
361,2,180314,0.0919416544229402,0.0655949061653253,0.161895895998366
362,2,180339,0.087096324964697,0.0657802286355155,0.186343078078672
363,2,182758,0.0956792850211491,0.0655092374741659,0.145029398586942
364,2,183619,0.147760840587282,0.065495134281644,0.0246784465514635
367,2,187176,0.119576879492819,0.0660186870057502,0.07095076178795
368,2,191066,0.175345952270259,0.0661656107401452,0.00840871905221436
371,2,191599,0.171119631861509,0.0652622429592476,0.00911919601321918
373,2,191763,0.177961391477131,0.065474093146567,0.00689093164184767
374,2,191959,0.187370173438412,0.0652364018231676,0.00432291955043631
376,2,195759,0.0677168730023943,0.066463271623375,0.308966465151017
377,2,196912,0.0272829201560497,0.065468214566606,0.677125277392343
379,2,198110,0.0204803154288744,0.0658677269844978,0.756036631633857
381,2,198805,0.0281665833358002,0.0661435079541011,0.670483606023971
382,2,198891,0.0304794504203126,0.0656250984667415,0.642613072769125
383,2,199248,0.038314181044545,0.0657634557467239,0.560530547016863
384,2,201782,0.0542613978034872,0.0656507193134208,0.409069506083769
385,2,203285,0.0564760936555347,0.0653903869309778,0.388352470085568
386,2,203783,0.0599598153437069,0.0652404792802573,0.358692554512673
387,2,204179,0.0733148554510391,0.0653601595040647,0.262750082089472
388,2,205406,0.0723419865606162,0.0660371118922029,0.274055556938917
389,2,205834,0.074319028778392,0.0657134974737434,0.258841678102254
391,2,207192,0.0711915139471344,0.065661644302179,0.279008254175111
392,2,207561,0.0721693050695617,0.0653674063812224,0.270320678476026
393,2,208682,0.092399178786757,0.0651847579825472,0.157219803668556
394,2,210102,0.0718715326241133,0.065427102381548,0.272735819746289
396,2,214801,0.0698386086672778,0.0654302148349676,0.28653172599492
397,2,215016,0.0742259819356826,0.0653790691244627,0.257012699095563
398,2,218876,0.000978674463970486,0.0661754541781226,0.988208801841478
399,2,227511,-0.0724307290051591,0.0665322600377689,0.277048391631976
400,2,230378,-0.0478013363672529,0.065754807168997,0.46773020745953
401,2,231943,-0.0536627199098987,0.0659308358253736,0.416236917539964
402,2,232156,-0.0495832789363913,0.0659128108358486,0.45239868944604
403,2,232789,-0.0571612759647336,0.0656615919148789,0.384595034493988
404,2,238524,-0.0454911992571922,0.065779995005016,0.489664578511513
405,2,241518,-0.031350925929619,0.0663750191152579,0.636982982948163
406,2,250396,-0.0600129263519773,0.0658659640248104,0.362844878978488
407,2,250466,-0.056531555833697,0.0658513762982414,0.391214473162373
408,2,252305,-0.0378934352996776,0.0660640330961646,0.566612916191545
409,2,254571,-0.00458797560328339,0.0670226916878076,0.94546294425051
410,2,254742,-0.00627350142410132,0.0669617825100875,0.925410322053887
411,2,254908,0.00287578371613972,0.0674739392068824,0.966028024499106
413,2,255862,-0.0310767509557328,0.0670472610790039,0.643287977666245
414,2,255975,-0.0122393025858656,0.0668223480194659,0.854776208770833
415,2,258311,-0.0358062439988233,0.065694437679049,0.586068646199436
416,2,259284,-0.0161402286630403,0.0659377731808001,0.806769235572942
417,2,266330,-0.0123015071037667,0.0662236739761467,0.852742064913253
418,2,267100,-0.00958059595938954,0.0662201200687407,0.885047659096344
419,2,268086,-0.001464474428156,0.0662268647021377,0.982370313385764
420,2,274614,-0.00685245219664821,0.065823530634493,0.917146427614493
421,2,274729,-0.0158255792187472,0.0661792142591391,0.811141872441574
422,2,275746,0.00116044455470798,0.0661556535715261,0.986014835326144
423,2,277029,-0.00141385369275771,0.0658482122517104,0.982881744408976
424,2,277741,-0.00576178512564884,0.065873392713402,0.930349463496226
425,2,278218,-0.00720586752664842,0.0657540084305863,0.912798191549238
426,2,278379,-0.00515064871323445,0.0673818406345364,0.93911257807728
427,2,279910,-0.0245934242106727,0.0657190030144114,0.708464662388308
429,2,283431,-0.00664354566812886,0.0666938106830613,0.920708414483182
430,2,283573,-0.0059208907885524,0.0658939502772878,0.92845352336462
431,2,286762,0.0310979104917937,0.0660426372919755,0.638019936213006
432,2,287187,0.00655952804335147,0.0657542000881901,0.920592833639831
433,2,288379,0.0357160425432687,0.0652291234093327,0.584348678586281
434,2,294941,0.0172782006523682,0.0652893784429102,0.791441022516235
439,2,297610,0.0603721113484135,0.0655476344483995,0.357657618592499
441,2,299680,0.0900643768602652,0.0652483936297608,0.168358233876501
442,2,299708,0.104374403196188,0.065326459559833,0.110996570796171
443,2,299759,0.112611644956098,0.0650646276674068,0.0843673670593204
444,2,300111,0.0961159518678311,0.0655974663087169,0.143745873433179
446,2,301710,0.0662587524474761,0.0652624210738073,0.310674144342188
447,2,303446,0.0706578853579818,0.065661698391489,0.28262198649778
448,2,303854,0.0747185678387425,0.0656615985074179,0.255919772548119
449,2,304472,0.0625553794936395,0.0651410153014941,0.33755797460983
450,2,304691,0.0531077008654756,0.0662224697594361,0.423116247640632
451,2,308097,0.0412317190660607,0.0655473840216989,0.529731787022734
453,2,309402,0.0414025434071725,0.0651478313852865,0.525503151348816
454,2,310030,0.0147030440734231,0.0655466442462288,0.822642592321532
455,2,310113,0.0227521723838462,0.0653572470956606,0.727957482774684
456,2,310972,0.0119451974154613,0.0654646418365378,0.855320266982606
457,2,312659,0.0417906999814595,0.0651758086748213,0.521809108506899
460,2,318265,0.0452460290576286,0.0660173364752314,0.493562892876764
461,2,318379,0.0611501164140346,0.0661769830776594,0.35609718799517
462,2,321266,0.0860154169508748,0.0656540571276565,0.191003394868629
463,2,322957,0.0478752757615153,0.0651762558012379,0.463100726064545
464,2,325221,0.049434081915591,0.0655313118191012,0.451137095813345
465,2,332691,0.0301305585009065,0.0662327243608385,0.649446791686821
466,2,333006,0.0218688475076854,0.0661117773351395,0.741002423965102
468,2,335046,0.0239255169856504,0.0654470521676027,0.714904487569719
469,2,335049,0.0275705617170602,0.0657214272696918,0.675101235778601
470,2,335995,0.0208227269664515,0.0653570056598649,0.75021844876695
471,2,336060,0.0181494138199453,0.0652712342556949,0.781127983731155
472,2,338292,0.0177760745796146,0.0652674157051504,0.785506335399414
473,2,339568,0.00086923237867946,0.065372575574325,0.989398679748893
474,2,340466,0.0615174019512075,0.0658572606321996,0.350889766775238
478,2,348480,-0.0060361617251732,0.065274509516522,0.926374310208044
479,2,350086,-0.0101196269887537,0.0652761600035379,0.87688791438461
480,2,351083,-0.0383268792919833,0.0660905483243093,0.562342102669811
481,2,351335,-0.0158076355866273,0.0653733700001882,0.809071342379756
482,2,351417,-0.024439951163845,0.0653555208881933,0.708663129547289
483,2,351450,-0.0285458863002828,0.0654231606262948,0.662866287792558
484,2,352302,-0.00717187213105253,0.0659565670322687,0.913473442425871
485,2,352469,-0.00749374158072308,0.0652894960094637,0.908687026633137
486,2,352562,-0.0029196016032856,0.0655573743260287,0.96450308736256
487,2,352944,-0.012585613237834,0.0653650326377577,0.847427206560605
490,2,355266,0.00717608062259752,0.0653673491042996,0.912645591725244
491,2,358277,0.0620419686269732,0.0652953376468487,0.342673640558402
492,2,358926,0.0569669040053773,0.0654047425391121,0.384351329920309
493,2,358948,0.0719208331697921,0.0653837685888473,0.27209043392786
494,2,359515,0.0601245748629906,0.065319027497373,0.357952849588707
495,2,363190,0.0953854065412068,0.0658418607442311,0.148307781155555
496,2,363588,0.0747984164860921,0.0661781921410688,0.259134995628469
497,2,363888,0.0790571643657944,0.0655940670440036,0.228914630251137
498,2,363954,0.089416881144196,0.0652945154527937,0.171732539846719
499,2,364199,0.0709721976951173,0.0652695649810983,0.277615005910285
501,2,365981,0.0832081007813209,0.066549742214753,0.212012909445161
502,2,366047,0.074957675310472,0.0653741050117398,0.252325307909856
503,2,366936,0.0758990334981152,0.0661261723311944,0.251832069003509
504,2,369530,0.0462513128690492,0.0653406866070899,0.479506381727854
506,2,369931,0.0465633757125523,0.0657889409915457,0.479555726661297
507,2,371033,0.0665715690651458,0.0655651526667578,0.310634492269217
508,2,372919,0.0321295527452596,0.0653548664507407,0.623295781997341
509,2,373518,0.0542872886613417,0.0652761948773567,0.406165793921954
510,2,376157,0.0248936815436912,0.0654709116301007,0.704007032664879
511,2,376172,0.0307884691739542,0.0659373118301263,0.640834117441679
514,2,381433,-0.00513821828544148,0.0659094649290885,0.937905050410434
515,2,381922,0.00844909864439058,0.066420428829437,0.898849529070024
516,2,382146,-0.00105762257879638,0.0654226697939764,0.987111096589535
517,2,384206,0.00240889965893143,0.0656262229034693,0.970739887171472
518,2,384955,0.0156809108358321,0.065474849682553,0.810860632260647
520,2,387301,0.0296466443247456,0.0657945643823984,0.652558729076027
521,2,388313,0.041983511690426,0.0653845214662255,0.521223919218483
524,2,390138,0.0273346892983505,0.0656102194683428,0.677207812850944
525,2,391233,0.0221914163684478,0.0659805096908443,0.736819681481324
530,2,395606,0.0157306154039383,0.0656027448414069,0.810635387655354
531,2,395726,0.0242894408192331,0.0655713676005032,0.711286121106127
532,2,395853,0.0344315025590096,0.0657453473077976,0.600808817270208
533,2,396484,0.0313244447942094,0.0654589402131733,0.632565165936879
534,2,396705,0.0343009088642635,0.0654230970781406,0.600403423691487
535,2,398759,0.0167648245373874,0.0659776184405058,0.799567281637529
536,2,400386,0.0357801777846359,0.0655877480675847,0.585732615983248
537,2,400847,0.0208899558147838,0.0655455274223525,0.750135607052271
538,2,401130,0.0118129543194416,0.0661526945861091,0.858376988643162
539,2,401143,0.0154406657024339,0.0660194256075095,0.815213219495463
540,2,401979,0.0228583419817074,0.0659724348228174,0.729186025567108
541,2,403598,0.0261288392038321,0.0656194437279307,0.690732729002481
542,2,404844,0.0414099568625035,0.066330752997865,0.532837130328343
543,2,405100,0.0311786134022387,0.0657389107978696,0.635593895082939
548,2,406181,0.0199460048789646,0.0657938665802941,0.761947250985398
549,2,406688,0.00667895103461469,0.065421728212781,0.918742636912583
550,2,407621,0.0311060836085468,0.0659384797913215,0.637400962376958
551,2,409016,0.0493544579474544,0.0665680071768544,0.45893535947332
552,2,410647,0.0796926211941752,0.0655116338473149,0.22462051841683
554,2,419803,0.0663459705989367,0.0660153696427216,0.315581430871154
555,2,419943,0.065651600125499,0.0664081488487246,0.323532310331522
556,2,422349,0.074532040951653,0.065564462807561,0.256403454247925
557,2,425467,0.0703953426332614,0.0653412303636006,0.2820598365092
560,2,429095,0.0424108359020761,0.0657974224323719,0.519626571784259
561,2,431266,0.0561190376176435,0.065804240565173,0.394338530337053
562,2,431446,0.0359365814845332,0.0661103812386462,0.587070514608504
563,2,432524,0.0610073894647345,0.0654224621075668,0.351708097489895
564,2,434090,0.0313899633942437,0.0660854305334546,0.635087360574897
565,2,441927,0.0731145990141409,0.0652830374066332,0.263490869917311
566,2,446471,0.0623510661598168,0.0661174091561257,0.346307684632605
567,2,449325,0.096474689414852,0.0656128653255896,0.142354387726223
569,2,450017,0.0810175213118138,0.0653063564827355,0.215586185725513
570,2,451779,0.085515827159439,0.0655348693048178,0.192780136684018
571,2,451784,0.0832149341671586,0.0657806659396355,0.206692747697168
